Orthogroup	DMAU.longest_only	DSER.longest_only
OG0004092	LOC117146663|XP_033168896.1|DMAU	LOC110180359|XP_020803679.1|DSER
OG0004094	LOC117147794|XP_033170734.1|DMAU	LOC110183050|XP_020806893.1|DSER
OG0004095	LOC117143247|XP_033163699.1|DMAU	LOC110186436|XP_020811277.1|DSER
OG0004096	LOC117144903|XP_033166225.1|DMAU	LOC110177377|XP_020799734.1|DSER
OG0004097	LOC117140652|XP_033159584.1|DMAU	LOC110177511|XP_020799925.1|DSER
OG0004098	LOC117142269|XP_033162035.1|DMAU	LOC110185932|XP_020810605.1|DSER
OG0004099	LOC117144488|XP_033165558.1|DMAU	LOC110187880|XP_020813022.1|DSER
OG0004100	LOC117142730|XP_033162791.1|DMAU	LOC110188015|XP_020813198.1|DSER
OG0004101	LOC117143803|XP_033164538.1|DMAU	LOC110187648|XP_020812715.1|DSER
OG0004102	LOC117145769|XP_033167437.1|DMAU	LOC110188121|XP_020813359.1|DSER
OG0004103	LOC117142756|XP_033162829.1|DMAU	LOC110186206|XP_020810928.1|DSER
OG0004104	LOC117143240|XP_033163682.1|DMAU	LOC110184965|XP_020809275.1|DSER
OG0004105	LOC117141711|XP_033161216.1|DMAU	LOC110189956|XP_020815904.1|DSER
OG0004106	LOC117139691|XP_033158088.1|DMAU	LOC110190174|XP_020816179.1|DSER
OG0004107	LOC117140846|XP_033159861.1|DMAU	LOC110188808|XP_020814342.1|DSER
OG0004108	LOC117142707|XP_033162757.1|DMAU	LOC110188721|XP_020814194.1|DSER
OG0004109	LOC117145039|XP_033166441.1|DMAU	LOC110186169|XP_020810882.1|DSER
OG0004110	LOC117140790|XP_033159776.1|DMAU	LOC110179832|XP_020803098.1|DSER
OG0004111	LOC117143428|XP_033164025.1|DMAU	LOC110187008|XP_020812029.1|DSER
OG0004112	LOC117142769|XP_033162845.1|DMAU	LOC110186204|XP_020810926.1|DSER
OG0004113	LOC117148785|XP_033172287.1|DMAU	LOC110181746|XP_020805265.1|DSER
OG0004114	LOC117146936|XP_033169473.1|DMAU	LOC110183068|XP_020806913.1|DSER
OG0004115	LOC117146850|XP_033169301.1|DMAU	LOC110184293|XP_020808438.1|DSER
OG0004116	LOC117144013|XP_033164858.1|DMAU	LOC110186371|XP_020811181.1|DSER
OG0004117	LOC117144210|XP_033165151.1|DMAU	LOC110177305|XP_020799630.1|DSER
OG0004118	LOC117137183|XP_033154397.1|DMAU	LOC110184323|XP_020808508.1|DSER
OG0004119	LOC117144004|XP_033164850.1|DMAU	LOC110189813|XP_020815683.1|DSER
OG0004120	LOC117142885|XP_033163049.1|DMAU	LOC110188242|XP_020813564.1|DSER
OG0004121	LOC117139702|XP_033158105.1|DMAU	LOC110185257|XP_020809653.1|DSER
OG0004122	LOC117145030|XP_033166423.1|DMAU	LOC110188687|XP_020814148.1|DSER
OG0004123	LOC117144034|XP_033164886.1|DMAU	LOC110188319|XP_020813687.1|DSER
OG0004124	LOC117146496|XP_033168634.1|DMAU	LOC110183528|XP_020807481.1|DSER
OG0004125	LOC117142359|XP_033162174.1|DMAU	LOC110186530|XP_020811387.1|DSER
OG0004126	LOC117145837|XP_033167529.1|DMAU	LOC110186964|XP_020811965.1|DSER
OG0004127	LOC117139194|XP_033157259.1|DMAU	LOC110187336|XP_020812382.1|DSER
OG0004128	LOC117145650|XP_033167271.1|DMAU	LOC110187745|XP_020812862.1|DSER
OG0004129	LOC117138612|XP_033156712.1|DMAU	LOC110178334|XP_020801103.1|DSER
OG0004130	LOC117147220|XP_033169924.1|DMAU	LOC110184171|XP_020808239.1|DSER
OG0004131	LOC117142329|XP_033162134.1|DMAU	LOC110191744|XP_020818339.1|DSER
OG0004132	LOC117140534|XP_033159412.1|DMAU	LOC110185282|XP_020809688.1|DSER
OG0004133	LOC117147238|XP_033169947.1|DMAU	LOC110184945|XP_020809250.1|DSER
OG0004134	LOC117143197|XP_033163628.1|DMAU	LOC110190922|XP_020817241.1|DSER
OG0004135	LOC117145447|XP_033166997.1|DMAU	LOC110188100|XP_020813314.1|DSER
OG0004136	LOC117143696|XP_033164382.1|DMAU	LOC110191086|XP_020817490.1|DSER
OG0004137	LOC117137376|XP_033154679.1|DMAU	LOC110181061|XP_020804424.1|DSER
OG0004138	LOC117139631|XP_033157981.1|DMAU	LOC110177545|XP_020799973.1|DSER
OG0004139	LOC117148074|XP_033171173.1|DMAU	LOC110184472|XP_020808677.1|DSER
OG0004140	LOC117147970|XP_033171010.1|DMAU	LOC110182543|XP_020806251.1|DSER
OG0004141	LOC117137676|XP_033155128.1|DMAU	LOC110182938|XP_020806777.1|DSER
OG0004142	LOC117147851|XP_033170816.1|DMAU	LOC110180327|XP_020803643.1|DSER
OG0004143	LOC117142511|XP_033162439.1|DMAU	LOC110189013|XP_020814635.1|DSER
OG0004144	LOC117135300|XP_033151368.1|DMAU	LOC110183192|XP_020807056.1|DSER
OG0004145	LOC117141180|XP_033160408.1|DMAU	LOC110191303|XP_020817773.1|DSER
OG0004146	LOC117144048|XP_033164908.1|DMAU	LOC110191716|XP_020818292.1|DSER
OG0004147	LOC117150531|XP_033173387.1|DMAU	LOC110183209|XP_020807081.1|DSER
OG0004148	LOC117145180|XP_033166622.1|DMAU	LOC110186828|XP_020811775.1|DSER
OG0004149	LOC117143912|XP_033164717.1|DMAU	LOC110191001|XP_020817374.1|DSER
OG0004150	LOC117143670|XP_033164342.1|DMAU	LOC110187885|XP_020813029.1|DSER
OG0004151	LOC117142799|XP_033162896.1|DMAU	LOC110186251|XP_020810988.1|DSER
OG0004152	LOC117144990|XP_033166352.1|DMAU	LOC110177199|XP_020799454.1|DSER
OG0004153	LOC117135710|XP_033152020.1|DMAU	LOC110179303|XP_020802448.1|DSER
OG0004154	LOC117140491|XP_033159343.1|DMAU	LOC110188533|XP_020813936.1|DSER
OG0004155	LOC117145227|XP_033166693.1|DMAU	LOC110191949|XP_020818629.1|DSER
OG0004156	LOC117143049|XP_033163389.1|DMAU	LOC110188317|XP_020813684.1|DSER
OG0004157	LOC117148527|XP_033171831.1|DMAU	LOC110181839|XP_020805403.1|DSER
OG0004158	LOC117141168|XP_033160395.1|DMAU	LOC110178610|XP_020801453.1|DSER
OG0004159	LOC117142989|XP_033163232.1|DMAU	LOC110186977|XP_020811986.1|DSER
OG0004160	LOC117141821|XP_033161365.1|DMAU	LOC110177540|XP_020799968.1|DSER
OG0004161	LOC117144764|XP_033166013.1|DMAU	LOC110188086|XP_020813298.1|DSER
OG0004162	LOC117142425|XP_033162277.1|DMAU	LOC110184383|XP_020808550.1|DSER
OG0004163	LOC117145348|XP_033166854.1|DMAU	LOC110187936|XP_020813106.1|DSER
OG0004164	LOC117144335|XP_033165339.1|DMAU	LOC110187965|XP_020813143.1|DSER
OG0004165	LOC117135958|XP_033152443.1|DMAU	LOC110177665|XP_020800147.1|DSER
OG0004166	LOC117135740|XP_033152076.1|DMAU	LOC110191495|XP_020818019.1|DSER
OG0004167	LOC117144584|XP_033165750.1|DMAU	LOC110187923|XP_020813093.1|DSER
OG0004168	LOC117142834|XP_033162956.1|DMAU	LOC110190873|XP_020817184.1|DSER
OG0004169	LOC117146963|XP_033169517.1|DMAU	LOC110183543|XP_020807502.1|DSER, LOC110180485|XP_020803828.1|DSER
OG0004170	LOC117146819|XP_033169264.1|DMAU	LOC110181836|XP_020805399.1|DSER
OG0004171	LOC117147581|XP_033170416.1|DMAU	LOC110183517|XP_020807463.1|DSER
OG0004172	LOC117146381|XP_033168433.1|DMAU	LOC110181665|XP_020805145.1|DSER
OG0004173	LOC117135849|XP_033152257.1|DMAU	LOC110178268|XP_020800993.1|DSER
OG0004174	LOC117137142|XP_033154335.1|DMAU	LOC110179992|XP_020803281.1|DSER
OG0004175	LOC117137239|XP_033154491.1|DMAU	LOC110178222|XP_020800929.1|DSER
OG0004176	LOC117139456|XP_033157655.1|DMAU	LOC110190471|XP_020816639.1|DSER
OG0004177	LOC117143048|XP_033163387.1|DMAU	LOC110188406|XP_020813790.1|DSER
OG0004178	LOC117145023|XP_033166407.1|DMAU	LOC110188730|XP_020814203.1|DSER
OG0004179	LOC117148159|XP_033171284.1|DMAU	LOC110180201|XP_020803513.1|DSER
OG0004180	LOC117142461|XP_033162334.1|DMAU	LOC110188254|XP_020813586.1|DSER
OG0004181	LOC117142277|XP_033162049.1|DMAU	LOC110186695|XP_020811630.1|DSER
OG0004182	LOC117141856|XP_033161423.1|DMAU	LOC110176286|XP_020798264.1|DSER
OG0004183	LOC117140680|XP_033159626.1|DMAU	LOC110176205|XP_020798126.1|DSER
OG0004184	LOC117139144|XP_033157187.1|DMAU	LOC110183698|XP_020807696.1|DSER
OG0004185	LOC117150492|XP_033173286.1|DMAU	LOC110183953|XP_020807970.1|DSER
OG0004186	LOC117146625|XP_033168848.1|DMAU	LOC110179528|XP_020802767.1|DSER
OG0004187	LOC117143552|XP_033164183.1|DMAU	LOC110176609|XP_020798691.1|DSER
OG0004188	LOC117142701|XP_033162749.1|DMAU	LOC110188304|XP_020813669.1|DSER
OG0004189	LOC117142698|XP_033162746.1|DMAU	LOC110188297|XP_020813658.1|DSER
OG0004190	LOC117144806|XP_033166072.1|DMAU	LOC110188267|XP_020813615.1|DSER
OG0004191	LOC117143379|XP_033163947.1|DMAU	LOC110188522|XP_020813923.1|DSER
OG0004192	LOC117144330|XP_033165334.1|DMAU	LOC110188290|XP_020813648.1|DSER
OG0004193	LOC117148396|XP_033171651.1|DMAU	LOC110181931|XP_020805525.1|DSER
OG0004194	LOC117142877|XP_033163039.1|DMAU	LOC110190294|XP_020816340.1|DSER
OG0004195	LOC117148599|XP_033171971.1|DMAU	LOC110178092|XP_020800755.1|DSER
OG0004196	LOC117142401|XP_033162239.1|DMAU	LOC110177294|XP_020799615.1|DSER
OG0004197	LOC117145336|XP_033166838.1|DMAU	LOC110186657|XP_020811581.1|DSER
OG0004198	LOC117142996|XP_033163242.1|DMAU	LOC110187674|XP_020812755.1|DSER
OG0004199	LOC117144917|XP_033166254.1|DMAU	LOC110190943|XP_020817277.1|DSER
OG0004200	LOC117137002|XP_033154079.1|DMAU	LOC110177664|XP_020800146.1|DSER
OG0004201	LOC117145730|XP_033167380.1|DMAU	LOC110186925|XP_020811910.1|DSER
OG0004202	LOC117144946|XP_033166291.1|DMAU	LOC110177427|XP_020799809.1|DSER
OG0004203	LOC117142330|XP_033162135.1|DMAU	LOC110191907|XP_020818552.1|DSER
OG0004204	LOC117139853|XP_033158393.1|DMAU	LOC110189880|XP_020815783.1|DSER
OG0004205	LOC117140030|XP_033158653.1|DMAU	LOC110176158|XP_020798055.1|DSER
OG0004206	LOC117142726|XP_033162785.1|DMAU	LOC110187799|XP_020812932.1|DSER
OG0004207	LOC117142408|XP_033162248.1|DMAU	LOC110187621|XP_020812675.1|DSER
OG0004208	LOC117142458|XP_033162332.1|DMAU	LOC110186987|XP_020812002.1|DSER
OG0004209	LOC117145455|XP_033167015.1|DMAU	LOC110191038|XP_020817417.1|DSER
OG0004210	LOC117142600|XP_033162570.1|DMAU	LOC110188384|XP_020813762.1|DSER
OG0004211	LOC117135319|XP_033151439.1|DMAU	LOC110183200|XP_020807070.1|DSER
OG0004212	LOC117142428|XP_033162279.1|DMAU	LOC110184584|XP_020808833.1|DSER
OG0004213	LOC117142942|XP_033163147.1|DMAU	LOC110188416|XP_020813800.1|DSER
OG0004214	LOC117135683|XP_033151976.1|DMAU	LOC110179228|XP_020802324.1|DSER
OG0004215	LOC117135631|XP_033151897.1|DMAU	LOC110178391|XP_020801187.1|DSER
OG0004216	LOC117141383|XP_033160686.1|DMAU	LOC110182778|XP_020806560.1|DSER
OG0004217	LOC117140899|XP_033159947.1|DMAU	LOC110176168|XP_020798065.1|DSER
OG0004218	LOC117148424|XP_033171687.1|DMAU	LOC110181544|XP_020804986.1|DSER
OG0004219	LOC117143565|XP_033164201.1|DMAU	LOC110188524|XP_020813925.1|DSER
OG0004220	LOC117143185|XP_033163593.1|DMAU	LOC110191920|XP_020818568.1|DSER
OG0004221	LOC117144852|XP_033166146.1|DMAU	LOC110187680|XP_020812769.1|DSER
OG0004222	LOC117143332|XP_033163881.1|DMAU	LOC110176645|XP_020798731.1|DSER
OG0004223	LOC117143323|XP_033163868.1|DMAU	LOC110176660|XP_020798757.1|DSER
OG0004224	LOC117144261|XP_033165249.1|DMAU	LOC110177151|XP_020799387.1|DSER
OG0004225	LOC117147297|XP_033170035.1|DMAU	LOC110179093|XP_020802138.1|DSER
OG0004226	LOC117143729|XP_033164424.1|DMAU	LOC110177288|XP_020799602.1|DSER
OG0004227	LOC117142328|XP_033162130.1|DMAU	LOC110191825|XP_020818449.1|DSER
OG0004228	LOC117142331|XP_033162138.1|DMAU	LOC110191826|XP_020818450.1|DSER
OG0004229	LOC117138339|XP_033156268.1|DMAU	LOC110178236|XP_020800946.1|DSER
OG0004230	LOC117148519|XP_033171817.1|DMAU	LOC110182199|XP_020805870.1|DSER
OG0004231	LOC117141797|XP_033161330.1|DMAU	LOC110183683|XP_020807678.1|DSER
OG0004232	LOC117141800|XP_033161336.1|DMAU	LOC110183686|XP_020807684.1|DSER
OG0004233	LOC117141799|XP_033161335.1|DMAU	LOC110183685|XP_020807681.1|DSER
OG0004234	LOC117140613|XP_033159518.1|DMAU	LOC110183568|XP_020807533.1|DSER
OG0004235	LOC117147301|XP_033170038.1|DMAU	LOC110182590|XP_020806301.1|DSER
OG0004236	LOC117143811|XP_033164548.1|DMAU	LOC110187753|XP_020812873.1|DSER
OG0004237	LOC117144408|XP_033165438.1|DMAU	LOC110188291|XP_020813649.1|DSER
OG0004238	LOC117143964|XP_033164788.1|DMAU	LOC110189921|XP_020815857.1|DSER
OG0004239	LOC117145700|XP_033167332.1|DMAU	LOC110187931|XP_020813101.1|DSER
OG0004240	LOC117143776|XP_033164495.1|DMAU	LOC110188724|XP_020814196.1|DSER
OG0004241	LOC117142766|XP_033162839.1|DMAU	LOC110191917|XP_020818561.1|DSER
OG0004242	LOC117143394|XP_033163974.1|DMAU	LOC110186921|XP_020811903.1|DSER
OG0004243	LOC117139953|XP_033158532.1|DMAU	LOC110189103|XP_020814739.1|DSER, LOC110189045|XP_020814673.1|DSER
OG0004244	LOC117142880|XP_033163042.1|DMAU	LOC110190312|XP_020816363.1|DSER
OG0004245	LOC117141931|XP_033161560.1|DMAU	LOC110187010|XP_020812036.1|DSER
OG0004246	LOC117140191|XP_033158860.1|DMAU	LOC110181267|XP_020804632.1|DSER
OG0004247	LOC117148683|XP_033172114.1|DMAU	LOC110183252|XP_020807136.1|DSER, LOC110183243|XP_020807123.1|DSER
OG0004248	LOC117137246|XP_033154498.1|DMAU	LOC110182882|XP_020806685.1|DSER
OG0004249	LOC117141193|XP_033160432.1|DMAU	LOC110178824|XP_020801750.1|DSER
OG0004250	LOC117136715|XP_033153632.1|DMAU	LOC110185635|XP_020810251.1|DSER
OG0004251	LOC117148879|XP_033172454.1|DMAU	LOC110179659|XP_020802915.1|DSER
OG0004252	LOC117142421|XP_033162272.1|DMAU	LOC110186612|XP_020811506.1|DSER
OG0004253	LOC117145114|XP_033166525.1|DMAU	LOC110188371|XP_020813743.1|DSER
OG0004254	LOC117147233|XP_033169935.1|DMAU	LOC110176003|XP_020797866.1|DSER
OG0004256	LOC117136939|XP_033153979.1|DMAU	LOC110185909|XP_020810618.1|DSER
OG0004257	LOC117145191|XP_033166643.1|DMAU	LOC110190858|XP_020817167.1|DSER
OG0004258	LOC117145906|XP_033167649.1|DMAU	LOC110186303|XP_020811083.1|DSER
OG0004259	LOC117136140|XP_033152737.1|DMAU	LOC110186480|XP_020811364.1|DSER
OG0004260	LOC117145158|XP_033166592.1|DMAU	LOC110188094|XP_020813309.1|DSER
OG0004261	LOC117144262|XP_033165251.1|DMAU	LOC110177232|XP_020799514.1|DSER
OG0004262	LOC117144883|XP_033166185.1|DMAU	LOC110184486|XP_020808702.1|DSER
OG0004263	LOC117142429|XP_033162280.1|DMAU	LOC110188576|XP_020813999.1|DSER
OG0004264	LOC117142572|XP_033162531.1|DMAU	LOC110186658|XP_020811585.1|DSER
OG0004265	LOC117144232|XP_033165191.1|DMAU	LOC110188286|XP_020813642.1|DSER
OG0004266	LOC117144962|XP_033166312.1|DMAU	LOC110191934|XP_020818610.1|DSER
OG0004267	LOC117144853|XP_033166147.1|DMAU	LOC110187939|XP_020813113.1|DSER
OG0004268	LOC117136132|XP_033152726.1|DMAU	LOC110180256|XP_020803571.1|DSER
OG0004269	LOC117138246|XP_033156088.1|DMAU	LOC110176325|XP_020798303.1|DSER
OG0004270	LOC117136079|XP_033152639.1|DMAU	LOC110182731|XP_020806494.1|DSER
OG0004271	LOC117138137|XP_033155902.1|DMAU	LOC110189744|XP_020815605.1|DSER
OG0004272	LOC117144768|XP_033166022.1|DMAU	LOC110191030|XP_020817407.1|DSER
OG0004273	LOC117143647|XP_033164317.1|DMAU	LOC110190996|XP_020817368.1|DSER
OG0004274	LOC117146698|XP_033168979.1|DMAU	LOC110181843|XP_020805409.1|DSER
OG0004275	LOC117146582|XP_033168787.1|DMAU	LOC110182181|XP_020805844.1|DSER
OG0004276	LOC117140808|XP_033159800.1|DMAU	LOC110189069|XP_020814698.1|DSER
OG0004277	LOC117141296|XP_033160566.1|DMAU	LOC110178951|XP_020801911.1|DSER
OG0004278	LOC117148256|XP_033171452.1|DMAU	LOC110180357|XP_020803677.1|DSER
OG0004279	LOC117147101|XP_033169762.1|DMAU	LOC110178145|XP_020800832.1|DSER
OG0004280	LOC117146701|XP_033168993.1|DMAU	LOC110183522|XP_020807469.1|DSER
OG0004281	LOC117136398|XP_033153185.1|DMAU	LOC110176885|XP_020799028.1|DSER
OG0004282	LOC117136503|XP_033153338.1|DMAU	LOC110178811|XP_020801733.1|DSER
OG0004283	LOC117136504|XP_033153339.1|DMAU	LOC110178805|XP_020801721.1|DSER
OG0004284	LOC117151099|XP_033151016.1|DMAU	LOC110187409|XP_020812456.1|DSER
OG0004285	LOC117142819|XP_033162926.1|DMAU	LOC110191340|XP_020817843.1|DSER
OG0004286	LOC117139682|XP_033158056.1|DMAU	LOC110178966|XP_020801929.1|DSER
OG0004287	LOC117140811|XP_033159804.1|DMAU	LOC110178916|XP_020801854.1|DSER
OG0004288	LOC117142047|XP_033161810.1|DMAU	LOC110181231|XP_020804590.1|DSER
OG0004289	LOC117139529|XP_033157782.1|DMAU	LOC110189834|XP_020815689.1|DSER
OG0004290	LOC117135477|XP_033151583.1|DMAU	LOC110189466|XP_020815203.1|DSER
OG0004291	LOC117137222|XP_033154466.1|DMAU	LOC110190920|XP_020817243.1|DSER
OG0004292	LOC117141673|XP_033161157.1|DMAU	LOC110190544|XP_020816752.1|DSER
OG0004293	LOC117141715|XP_033161219.1|DMAU	LOC110190191|XP_020816200.1|DSER
OG0004294	LOC117140029|XP_033158651.1|DMAU	LOC110176156|XP_020798052.1|DSER
OG0004295	LOC117139822|XP_033158347.1|DMAU	LOC110176190|XP_020798099.1|DSER
OG0004296	LOC117140789|XP_033159775.1|DMAU	LOC110176140|XP_020798035.1|DSER
OG0004297	LOC117136126|XP_033152719.1|DMAU	LOC110177991|XP_020800652.1|DSER
OG0004298	LOC117135600|XP_033151837.1|DMAU	LOC110189362|XP_020815064.1|DSER
OG0004299	LOC117138600|XP_033156673.1|DMAU	LOC110189777|XP_020815660.1|DSER
OG0004300	LOC117137248|XP_033154500.1|DMAU	LOC110182883|XP_020806686.1|DSER
OG0004301	LOC117141075|XP_033160264.1|DMAU	LOC110190658|XP_020816918.1|DSER
OG0004302	LOC117138248|XP_033156092.1|DMAU	LOC110176336|XP_020798317.1|DSER
OG0004303	LOC117135924|XP_033152383.1|DMAU	LOC110191213|XP_020817642.1|DSER
OG0004304	LOC117137926|XP_033155567.1|DMAU	LOC110179481|XP_020802716.1|DSER
OG0004305	LOC117135439|XP_033151499.1|DMAU	LOC110180496|XP_020803837.1|DSER
OG0004306	LOC117136624|XP_033153504.1|DMAU	LOC110177858|XP_020800464.1|DSER
OG0004307	LOC117135822|XP_033152222.1|DMAU	LOC110178341|XP_020801119.1|DSER
OG0004308	LOC117135741|XP_033152077.1|DMAU	LOC110191496|XP_020818020.1|DSER
OG0004309	LOC117141140|XP_033160364.1|DMAU	LOC110190642|XP_020816899.1|DSER
OG0004310	LOC117137390|XP_033154697.1|DMAU	LOC110178247|XP_020800957.1|DSER
OG0004311	LOC117140243|XP_033158936.1|DMAU	LOC110178555|XP_020801384.1|DSER
OG0004312	LOC117138257|XP_033156110.1|DMAU	LOC110178546|XP_020801369.1|DSER
OG0004313	LOC117135672|XP_033151957.1|DMAU	LOC110189279|XP_020814960.1|DSER
OG0004314	LOC117138422|XP_033156419.1|DMAU	LOC110177932|XP_020800571.1|DSER
OG0004315	LOC117136900|XP_033153907.1|DMAU	LOC110176329|XP_020798312.1|DSER
OG0004316	LOC117138262|XP_033156117.1|DMAU	LOC110189450|XP_020815181.1|DSER
OG0004317	LOC117136400|XP_033153186.1|DMAU	LOC110176909|XP_020799058.1|DSER
OG0004318	LOC117138256|XP_033156108.1|DMAU	LOC110175958|XP_020797810.1|DSER
OG0004319	LOC117137141|XP_033154333.1|DMAU	LOC110175924|XP_020797763.1|DSER
OG0004320	LOC117142807|XP_033162906.1|DMAU	LOC110188382|XP_020813760.1|DSER
OG0004321	LOC117135191|XP_033151152.1|DMAU	LOC110183851|XP_020807860.1|DSER
OG0004322	LOC117144637|XP_033165823.1|DMAU	LOC110188345|XP_020813712.1|DSER, LOC110183639|XP_020807622.1|DSER
OG0004323	LOC117139695|XP_033158092.1|DMAU	LOC110178747|XP_020801637.1|DSER
OG0004324	LOC117150374|XP_033173127.1|DMAU	LOC110187450|XP_020812498.1|DSER
OG0004325	LOC117135546|XP_033151730.1|DMAU	LOC110179934|XP_020803193.1|DSER
OG0004326	LOC117135542|XP_033151725.1|DMAU	LOC110179923|XP_020803183.1|DSER
OG0004327	LOC117147502|XP_033170297.1|DMAU	LOC110181896|XP_020805487.1|DSER
OG0004328	LOC117138495|XP_033156516.1|DMAU	LOC110181127|XP_020804458.1|DSER
OG0004329	LOC117138412|XP_033156379.1|DMAU	LOC110191684|XP_020818258.1|DSER
OG0004330	LOC117138110|XP_033155863.1|DMAU	LOC110177354|XP_020799709.1|DSER
OG0004331	LOC117137161|XP_033154363.1|DMAU	LOC110189415|XP_020815133.1|DSER
OG0004332	LOC117150208|XP_033172898.1|DMAU	LOC110183444|XP_020807383.1|DSER
OG0004333	LOC117138982|XP_033156985.1|DMAU	LOC110184935|XP_020809239.1|DSER
OG0004334	LOC117149093|XP_033172631.1|DMAU	LOC110180316|XP_020803631.1|DSER, LOC110182708|XP_020806464.1|DSER
OG0004335	LOC117138161|XP_033155930.1|DMAU	LOC110189223|XP_020814862.1|DSER
OG0004336	LOC117138389|XP_033156352.1|DMAU	LOC110182868|XP_020806670.1|DSER
OG0004337	LOC117150560|XP_033173399.1|DMAU	LOC110184179|XP_020808249.1|DSER, LOC110177011|XP_020799183.1|DSER
OG0004338	LOC117139572|XP_033157869.1|DMAU	LOC110190630|XP_020816883.1|DSER
OG0004339	LOC117135509|XP_033151636.1|DMAU	LOC110178102|XP_020800774.1|DSER
OG0004340	LOC117135508|XP_033151635.1|DMAU	LOC110178087|XP_020800753.1|DSER
OG0004341	LOC117136837|XP_033153809.1|DMAU	LOC110177936|XP_020800577.1|DSER
OG0004342	LOC117138688|XP_033156836.1|DMAU	LOC110180237|XP_020803553.1|DSER
OG0004343	LOC117137148|XP_033154343.1|DMAU	LOC110180238|XP_020803554.1|DSER
OG0004344	LOC117137011|XP_033154091.1|DMAU	LOC110180231|XP_020803542.1|DSER
OG0004345	LOC117148125|XP_033171243.1|DMAU	LOC110185045|XP_020809356.1|DSER
OG0004346	LOC117137465|XP_033154802.1|DMAU	LOC110180076|XP_020803362.1|DSER
OG0004347	LOC117136125|XP_033152717.1|DMAU	LOC110179119|XP_020802172.1|DSER
OG0004348	LOC117137540|XP_033154928.1|DMAU	LOC110191519|XP_020818046.1|DSER
OG0004349	LOC117137660|XP_033155091.1|DMAU	LOC110191471|XP_020817982.1|DSER
OG0004350	LOC117138386|XP_033156348.1|DMAU	LOC110189586|XP_020815378.1|DSER
OG0004351	LOC117136068|XP_033152608.1|DMAU	LOC110189722|XP_020815571.1|DSER
OG0004352	LOC117144067|XP_033164967.1|DMAU	LOC110188244|XP_020813567.1|DSER
OG0004353	LOC117142952|XP_033163168.1|DMAU	LOC110177430|XP_020799813.1|DSER
OG0004354	LOC117143272|XP_033163741.1|DMAU	LOC110191774|XP_020818379.1|DSER
OG0004355	LOC117144240|XP_033165201.1|DMAU	LOC110191936|XP_020818612.1|DSER
OG0004356	LOC117136578|XP_033153439.1|DMAU	LOC110179191|XP_020802263.1|DSER
OG0004357	LOC117136628|XP_033153507.1|DMAU	LOC110189305|XP_020815000.1|DSER
OG0004358	LOC117136340|XP_033153094.1|DMAU	LOC110176333|XP_020798314.1|DSER
OG0004359	LOC117135529|XP_033151683.1|DMAU	LOC110177848|XP_020800450.1|DSER
OG0004360	LOC117140304|XP_033159039.1|DMAU	LOC110185211|XP_020809600.1|DSER
OG0004361	LOC117143827|XP_033164564.1|DMAU	LOC110190749|XP_020817034.1|DSER
OG0004362	LOC117139639|XP_033157990.1|DMAU	LOC110183649|XP_020807632.1|DSER
OG0004363	LOC117148129|XP_033171245.1|DMAU	LOC110180339|XP_020803659.1|DSER
OG0004364	LOC117136721|XP_033153638.1|DMAU	LOC110189398|XP_020815113.1|DSER
OG0004365	LOC117137116|XP_033154299.1|DMAU	LOC110179247|XP_020802365.1|DSER
OG0004366	LOC117147120|XP_033169781.1|DMAU	LOC110190048|XP_020816016.1|DSER, LOC110178147|XP_020800834.1|DSER
OG0004367	LOC117139208|XP_033157276.1|DMAU	LOC110184666|XP_020808933.1|DSER
OG0004368	LOC117140895|XP_033159940.1|DMAU	LOC110190354|XP_020816418.1|DSER
OG0004369	LOC117137640|XP_033155064.1|DMAU	LOC110180484|XP_020803829.1|DSER
OG0004370	LOC117137905|XP_033155539.1|DMAU	LOC110182168|XP_020805832.1|DSER
OG0004371	LOC117148347|XP_033171574.1|DMAU	LOC110181911|XP_020805503.1|DSER
OG0004372	LOC117137156|XP_033154357.1|DMAU	LOC110177432|XP_020799818.1|DSER
OG0004373	LOC117145429|XP_033166967.1|DMAU	LOC110189406|XP_020815121.1|DSER
OG0004374	LOC117137472|XP_033154811.1|DMAU	LOC110180065|XP_020803346.1|DSER
OG0004375	LOC117140598|XP_033159499.1|DMAU	LOC110188274|XP_020813624.1|DSER
OG0004376	LOC117141408|XP_033160722.1|DMAU	LOC110190200|XP_020816211.1|DSER
OG0004377	LOC117140376|XP_033159132.1|DMAU	LOC110190473|XP_020816642.1|DSER
OG0004378	LOC117138217|XP_033156048.1|DMAU	LOC110177703|XP_020800189.1|DSER
OG0004379	LOC117137118|XP_033154301.1|DMAU	LOC110179250|XP_020802367.1|DSER
OG0004380	LOC117137510|XP_033154882.1|DMAU	LOC110189447|XP_020815179.1|DSER
OG0004381	LOC117143893|XP_033164688.1|DMAU	LOC110191014|XP_020817391.1|DSER
OG0004382	LOC117137686|XP_033155146.1|DMAU	LOC110189623|XP_020815423.1|DSER
OG0004383	LOC117136373|XP_033153154.1|DMAU	LOC110179268|XP_020802389.1|DSER
OG0004384	LOC117136379|XP_033153161.1|DMAU	LOC110179272|XP_020802394.1|DSER
OG0004385	LOC117136440|XP_033153247.1|DMAU	LOC110177990|XP_020800648.1|DSER
