Orthogroup	DMAU.longest_only	DSUB.longest_only
OG0004906	LOC117139569|XP_033157861.1|DMAU	LOC117893620|XP_034656188.1|DSUB
OG0004907	LOC117141099|XP_033160306.1|DMAU	LOC117893918|XP_034656591.1|DSUB
OG0004908	LOC117139592|XP_033157898.1|DMAU	LOC117894170|XP_034656963.1|DSUB
OG0004909	LOC117139809|XP_033158327.1|DMAU	LOC117895421|XP_034658948.1|DSUB
OG0004910	LOC117139807|XP_033158325.1|DMAU	LOC117895418|XP_034658942.1|DSUB
OG0004911	LOC117139798|XP_033158309.1|DMAU	LOC117894907|XP_034658093.1|DSUB
OG0004912	LOC117139575|XP_033157872.1|DMAU	LOC117893621|XP_034656189.1|DSUB
OG0004913	LOC117137631|XP_033155054.1|DMAU	LOC117892601|XP_034654832.1|DSUB
OG0004914	LOC117137629|XP_033155051.1|DMAU	LOC117889828|XP_034650200.1|DSUB
OG0004915	LOC117138304|XP_033156196.1|DMAU	LOC117890264|XP_034650912.1|DSUB
OG0004916	LOC117136394|XP_033153178.1|DMAU	LOC117892174|XP_034654144.1|DSUB
OG0004917	LOC117138965|XP_033156901.1|DMAU	LOC117894107|XP_034656873.1|DSUB
OG0004918	LOC117138964|XP_033156898.1|DMAU	LOC117894103|XP_034656869.1|DSUB
OG0004919	LOC117143757|XP_033164464.1|DMAU	LOC117899371|XP_034665242.1|DSUB
OG0004920	LOC117139540|XP_033157806.1|DMAU	LOC117894155|XP_034656943.1|DSUB
OG0004921	LOC117140351|XP_033159093.1|DMAU	LOC117895049|XP_034658318.1|DSUB
OG0004922	LOC117139235|XP_033157332.1|DMAU	LOC117895410|XP_034658933.1|DSUB
OG0004923	LOC117139012|XP_033156995.1|DMAU	LOC117893288|XP_034655746.1|DSUB
OG0004924	LOC117140392|XP_033159151.1|DMAU	LOC117895256|XP_034658667.1|DSUB
OG0004925	LOC117139748|XP_033158200.1|DMAU	LOC117894737|XP_034657827.1|DSUB
OG0004926	LOC117141601|XP_033161008.1|DMAU	LOC117893749|XP_034656376.1|DSUB
OG0004927	LOC117140914|XP_033159988.1|DMAU	LOC117893724|XP_034656316.1|DSUB
OG0004928	LOC117136256|XP_033152966.1|DMAU	LOC117892486|XP_034654643.1|DSUB
OG0004929	LOC117140882|XP_033159916.1|DMAU	LOC117895559|XP_034659159.1|DSUB
OG0004930	LOC117136258|XP_033152967.1|DMAU	LOC117891868|XP_034653521.1|DSUB
OG0004931	LOC117137151|XP_033154352.1|DMAU	LOC117892603|XP_034654834.1|DSUB
OG0004932	LOC117142094|XP_033161867.1|DMAU	LOC117895104|XP_034658396.1|DSUB
OG0004933	LOC117136855|XP_033153845.1|DMAU	LOC117891662|XP_034653109.1|DSUB
OG0004934	LOC117138124|XP_033155876.1|DMAU	LOC117891032|XP_034652089.1|DSUB
OG0004935	LOC117136955|XP_033153998.1|DMAU	LOC117892402|XP_034654519.1|DSUB
OG0004936	LOC117140466|XP_033159302.1|DMAU	LOC117893049|XP_034655317.1|DSUB
OG0004937	LOC117139552|XP_033157835.1|DMAU	LOC117895247|XP_034658649.1|DSUB
OG0004938	LOC117140950|XP_033160058.1|DMAU	LOC117893335|XP_034655816.1|DSUB
OG0004939	LOC117139586|XP_033157891.1|DMAU	LOC117895430|XP_034658970.1|DSUB
OG0004940	LOC117140704|XP_033159660.1|DMAU	LOC117895427|XP_034658956.1|DSUB
OG0004941	LOC117139961|XP_033158546.1|DMAU	LOC117893391|XP_034655879.1|DSUB
OG0004942	LOC117139510|XP_033157757.1|DMAU	LOC117895780|XP_034659569.1|DSUB
OG0004943	LOC117139454|XP_033157654.1|DMAU	LOC117895806|XP_034659621.1|DSUB
OG0004944	LOC117139710|XP_033158118.1|DMAU	LOC117894341|XP_034657219.1|DSUB
OG0004945	LOC117137318|XP_033154593.1|DMAU	LOC117890066|XP_034650596.1|DSUB
OG0004946	LOC117139690|XP_033158084.1|DMAU	LOC117894783|XP_034657900.1|DSUB
OG0004947	LOC117142118|XP_033161904.1|DMAU	LOC117893932|XP_034656606.1|DSUB
OG0004948	LOC117140755|XP_033159728.1|DMAU	LOC117894891|XP_034658065.1|DSUB
OG0004949	LOC117140461|XP_033159295.1|DMAU	LOC117893893|XP_034656561.1|DSUB
OG0004950	LOC117141652|XP_033161117.1|DMAU	LOC117893399|XP_034655889.1|DSUB
OG0004951	LOC117142370|XP_033162191.1|DMAU	LOC117898660|XP_034664126.1|DSUB
OG0004952	LOC117140010|XP_033158615.1|DMAU	LOC117894069|XP_034656813.1|DSUB
OG0004953	LOC117140520|XP_033159389.1|DMAU	LOC117893401|XP_034655891.1|DSUB
OG0004954	LOC117140983|XP_033160123.1|DMAU	LOC117893396|XP_034655885.1|DSUB
OG0004955	LOC117141318|XP_033160603.1|DMAU	LOC117893065|XP_034655363.1|DSUB
OG0004956	LOC117135563|XP_033151761.1|DMAU	LOC117891184|XP_034652401.1|DSUB
OG0004957	LOC117141142|XP_033160365.1|DMAU	LOC117894664|XP_034657731.1|DSUB
OG0004958	LOC117139992|XP_033158593.1|DMAU	LOC117894434|XP_034657388.1|DSUB
OG0004959	LOC117139264|XP_033157375.1|DMAU	LOC117894678|XP_034657746.1|DSUB
OG0004960	LOC117139262|XP_033157371.1|DMAU	LOC117893108|XP_034655432.1|DSUB
OG0004961	LOC117137752|XP_033155253.1|DMAU	LOC117891080|XP_034652151.1|DSUB
OG0004962	LOC117139582|XP_033157884.1|DMAU	LOC117895224|XP_034658610.1|DSUB
OG0004963	LOC117139033|XP_033157025.1|DMAU	LOC117895006|XP_034658244.1|DSUB
OG0004964	LOC117139642|XP_033157993.1|DMAU	LOC117893544|XP_034656085.1|DSUB
OG0004965	LOC117141675|XP_033161162.1|DMAU	LOC117893301|XP_034655768.1|DSUB
OG0004966	LOC117141674|XP_033161159.1|DMAU	LOC117893290|XP_034655750.1|DSUB
OG0004967	LOC117136173|XP_033152806.1|DMAU	LOC117892410|XP_034654531.1|DSUB
OG0004968	LOC117140814|XP_033159809.1|DMAU	LOC117894964|XP_034658188.1|DSUB
OG0004969	LOC117138183|XP_033155973.1|DMAU	LOC117890462|XP_034651201.1|DSUB
OG0004970	LOC117140285|XP_033159007.1|DMAU	LOC117894959|XP_034658180.1|DSUB
OG0004971	LOC117139517|XP_033157766.1|DMAU	LOC117894962|XP_034658184.1|DSUB
OG0004972	LOC117141081|XP_033160270.1|DMAU	LOC117893304|XP_034655772.1|DSUB
OG0004973	LOC117141634|XP_033161078.1|DMAU	LOC117894715|XP_034657788.1|DSUB
OG0004974	LOC117140157|XP_033158820.1|DMAU	LOC117894941|XP_034658154.1|DSUB
OG0004975	LOC117139502|XP_033157724.1|DMAU	LOC117894112|XP_034656883.1|DSUB
OG0004976	LOC117139405|XP_033157564.1|DMAU	LOC117895732|XP_034659478.1|DSUB
OG0004977	LOC117136041|XP_033152569.1|DMAU	LOC117891209|XP_034652439.1|DSUB
OG0004978	LOC117135409|XP_033151445.1|DMAU	LOC117892677|XP_034654966.1|DSUB
OG0004979	LOC117141173|XP_033160400.1|DMAU	LOC117895810|XP_034659627.1|DSUB
OG0004980	LOC117141863|XP_033161436.1|DMAU	LOC117894098|XP_034656861.1|DSUB
OG0004981	LOC117139557|XP_033157843.1|DMAU	LOC117894837|XP_034657976.1|DSUB
OG0004982	LOC117139554|XP_033157838.1|DMAU	LOC117894176|XP_034656972.1|DSUB
OG0004983	LOC117140378|XP_033159133.1|DMAU	LOC117893791|XP_034656425.1|DSUB
OG0004984	LOC117141145|XP_033160369.1|DMAU	LOC117894225|XP_034657032.1|DSUB
OG0004985	LOC117139268|XP_033157380.1|DMAU	LOC117895570|XP_034659181.1|DSUB
OG0004986	LOC117140293|XP_033159021.1|DMAU	LOC117893922|XP_034656595.1|DSUB
OG0004987	LOC117139093|XP_033157105.1|DMAU	LOC117895397|XP_034658916.1|DSUB
OG0004989	LOC117140472|XP_033159312.1|DMAU	LOC117895398|XP_034658917.1|DSUB
OG0004990	LOC117137295|XP_033154558.1|DMAU	LOC117890516|XP_034651311.1|DSUB
OG0004991	LOC117137223|XP_033154467.1|DMAU	LOC117892567|XP_034654780.1|DSUB
OG0004992	LOC117137226|XP_033154474.1|DMAU	LOC117892568|XP_034654781.1|DSUB
OG0004993	LOC117141568|XP_033160970.1|DMAU	LOC117894914|XP_034658100.1|DSUB
OG0004994	LOC117141353|XP_033160649.1|DMAU	LOC117893477|XP_034655991.1|DSUB
OG0004995	LOC117138974|XP_033156922.1|DMAU	LOC117894918|XP_034658108.1|DSUB
OG0004996	LOC117139850|XP_033158388.1|DMAU	LOC117895451|XP_034659014.1|DSUB
OG0004997	LOC117138594|XP_033156666.1|DMAU	LOC117891536|XP_034652938.1|DSUB
OG0004998	LOC117138448|XP_033156453.1|DMAU	LOC117891271|XP_034652537.1|DSUB
OG0004999	LOC117139952|XP_033158531.1|DMAU	LOC117893016|XP_034655263.1|DSUB
OG0005000	LOC117137755|XP_033155260.1|DMAU	LOC117892031|XP_034653846.1|DSUB
OG0005001	LOC117140589|XP_033159486.1|DMAU	LOC117895295|XP_034658740.1|DSUB
OG0005002	LOC117145863|XP_033167574.1|DMAU	LOC117899102|XP_034664773.1|DSUB
OG0005003	LOC117139089|XP_033157099.1|DMAU	LOC117893581|XP_034656145.1|DSUB
OG0005004	LOC117140889|XP_033159932.1|DMAU	LOC117894741|XP_034657831.1|DSUB
OG0005005	LOC117140147|XP_033158806.1|DMAU	LOC117893785|XP_034656420.1|DSUB
OG0005006	LOC117140189|XP_033158856.1|DMAU	LOC117895131|XP_034658436.1|DSUB
OG0005007	LOC117141562|XP_033160960.1|DMAU	LOC117893492|XP_034656017.1|DSUB
OG0005008	LOC117141206|XP_033160450.1|DMAU	LOC117894180|XP_034656977.1|DSUB
OG0005009	LOC117139756|XP_033158213.1|DMAU	LOC117893365|XP_034655847.1|DSUB
OG0005010	LOC117139122|XP_033157160.1|DMAU	LOC117893364|XP_034655846.1|DSUB
OG0005011	LOC117136235|XP_033152909.1|DMAU	LOC117889842|XP_034650225.1|DSUB
OG0005012	LOC117141053|XP_033160230.1|DMAU	LOC117893474|XP_034655987.1|DSUB
OG0005013	LOC117146013|XP_033167828.1|DMAU	LOC117896226|XP_034660252.1|DSUB
OG0005014	LOC117141875|XP_033161452.1|DMAU	LOC117895058|XP_034658329.1|DSUB
OG0005015	LOC117139531|XP_033157792.1|DMAU	LOC117894818|XP_034657951.1|DSUB
OG0005016	LOC117140529|XP_033159404.1|DMAU	LOC117894840|XP_034657979.1|DSUB
OG0005017	LOC117141224|XP_033160474.1|DMAU	LOC117895273|XP_034658689.1|DSUB
OG0005018	LOC117139258|XP_033157366.1|DMAU	LOC117892904|XP_034655100.1|DSUB
OG0005019	LOC117139337|XP_033157475.1|DMAU	LOC117893098|XP_034655421.1|DSUB
OG0005020	LOC117136866|XP_033153857.1|DMAU	LOC117890924|XP_034651946.1|DSUB
OG0005021	LOC117137275|XP_033154539.1|DMAU	LOC117901585|XP_034668285.1|DSUB
OG0005022	LOC117142114|XP_033161901.1|DMAU	LOC117895277|XP_034658702.1|DSUB
OG0005023	LOC117137138|XP_033154329.1|DMAU	LOC117890170|XP_034650760.1|DSUB
OG0005024	LOC117139346|XP_033157487.1|DMAU	LOC117893564|XP_034656124.1|DSUB
OG0005025	LOC117139561|XP_033157848.1|DMAU	LOC117895515|XP_034659111.1|DSUB
OG0005026	LOC117140649|XP_033159579.1|DMAU	LOC117895303|XP_034658753.1|DSUB
OG0005027	LOC117140542|XP_033159422.1|DMAU	LOC117893936|XP_034656611.1|DSUB
OG0005028	LOC117145470|XP_033167035.1|DMAU	LOC117898012|XP_034663032.1|DSUB
OG0005029	LOC117139234|XP_033157331.1|DMAU	LOC117894682|XP_034657751.1|DSUB
OG0005030	LOC117141770|XP_033161292.1|DMAU	LOC117895108|XP_034658402.1|DSUB
OG0005031	LOC117139192|XP_033157252.1|DMAU	LOC117893518|XP_034656048.1|DSUB
OG0005032	LOC117140511|XP_033159377.1|DMAU	LOC117893284|XP_034655741.1|DSUB
OG0005033	LOC117139383|XP_033157531.1|DMAU	LOC117893085|XP_034655397.1|DSUB
OG0005034	LOC117140641|XP_033159572.1|DMAU	LOC117893087|XP_034655401.1|DSUB
OG0005035	LOC117140512|XP_033159378.1|DMAU	LOC117894662|XP_034657728.1|DSUB
OG0005036	LOC117139182|XP_033157242.1|DMAU	LOC117894351|XP_034657231.1|DSUB
OG0005037	LOC117139578|XP_033157877.1|DMAU	LOC117894486|XP_034657484.1|DSUB
OG0005038	LOC117140563|XP_033159451.1|DMAU	LOC117893089|XP_034655405.1|DSUB
OG0005039	LOC117142291|XP_033162072.1|DMAU	LOC117902364|XP_034669570.1|DSUB
OG0005040	LOC117141899|XP_033161492.1|DMAU	LOC117892990|XP_034655233.1|DSUB
OG0005041	LOC117139583|XP_033157885.1|DMAU	LOC117895227|XP_034658614.1|DSUB
OG0005042	LOC117141239|XP_033160493.1|DMAU	LOC117893074|XP_034655383.1|DSUB
OG0005043	LOC117136309|XP_033153047.1|DMAU	LOC117890610|XP_034651440.1|DSUB
OG0005044	LOC117136307|XP_033153045.1|DMAU	LOC117890899|XP_034651885.1|DSUB
OG0005045	LOC117137701|XP_033155161.1|DMAU	LOC117889957|XP_034650406.1|DSUB
OG0005046	LOC117136945|XP_033153984.1|DMAU	LOC117890817|XP_034651778.1|DSUB
OG0005047	LOC117142108|XP_033161885.1|DMAU	LOC117895192|XP_034658565.1|DSUB
OG0005048	LOC117140822|XP_033159819.1|DMAU	LOC117894586|XP_034657622.1|DSUB
OG0005049	LOC117140510|XP_033159375.1|DMAU	LOC117895845|XP_034659691.1|DSUB
OG0005050	LOC117137224|XP_033154468.1|DMAU	LOC117890255|XP_034650895.1|DSUB
OG0005051	LOC117139970|XP_033158562.1|DMAU	LOC117893645|XP_034656222.1|DSUB
OG0005052	LOC117141561|XP_033160959.1|DMAU	LOC117893649|XP_034656229.1|DSUB
OG0005053	LOC117147944|XP_033171016.1|DMAU	LOC117900313|XP_034666534.1|DSUB
OG0005054	LOC117140105|XP_033158751.1|DMAU	LOC117893592|XP_034656157.1|DSUB
OG0005055	LOC117147573|XP_033170410.1|DMAU	LOC117903520|XP_034671525.1|DSUB
OG0005056	LOC117137258|XP_033154511.1|DMAU	LOC117891466|XP_034652840.1|DSUB
OG0005057	LOC117139596|XP_033157904.1|DMAU	LOC117895865|XP_034659722.1|DSUB
OG0005058	LOC117141656|XP_033161120.1|DMAU	LOC117894387|XP_034657284.1|DSUB
OG0005059	LOC117138053|XP_033155761.1|DMAU	LOC117890274|XP_034650924.1|DSUB
OG0005060	LOC117135558|XP_033151750.1|DMAU	LOC117890916|XP_034651929.1|DSUB
OG0005061	LOC117150859|XP_033173847.1|DMAU	LOC117900874|XP_034667290.1|DSUB
OG0005062	LOC117137661|XP_033155104.1|DMAU	LOC117892058|XP_034653878.1|DSUB
OG0005063	LOC117135582|XP_033151801.1|DMAU	LOC117892000|XP_034653779.1|DSUB
OG0005064	LOC117140300|XP_033159036.1|DMAU	LOC117893740|XP_034656360.1|DSUB
OG0005065	LOC117136648|XP_033153535.1|DMAU	LOC117890424|XP_034651135.1|DSUB
OG0005066	LOC117137552|XP_033154941.1|DMAU	LOC117891256|XP_034652516.1|DSUB
OG0005067	LOC117137888|XP_033155510.1|DMAU	LOC117890862|XP_034651840.1|DSUB
OG0005068	LOC117141154|XP_033160384.1|DMAU	LOC117892967|XP_034655191.1|DSUB
OG0005069	LOC117138589|XP_033156661.1|DMAU	LOC117891484|XP_034652855.1|DSUB
OG0005070	LOC117138520|XP_033156546.1|DMAU	LOC117891023|XP_034652076.1|DSUB
OG0005071	LOC117139251|XP_033157357.1|DMAU	LOC117895071|XP_034658346.1|DSUB
OG0005072	LOC117148405|XP_033171664.1|DMAU	LOC117902904|XP_034670355.1|DSUB
OG0005073	LOC117135765|XP_033152121.1|DMAU	LOC117890874|XP_034651857.1|DSUB
OG0005074	LOC117141304|XP_033160575.1|DMAU	LOC117895290|XP_034658726.1|DSUB
OG0005075	LOC117136750|XP_033153673.1|DMAU	LOC117891890|XP_034653582.1|DSUB
OG0005076	LOC117137447|XP_033154777.1|DMAU	LOC117891546|XP_034652953.1|DSUB
OG0005078	LOC117141058|XP_033160237.1|DMAU	LOC117893042|XP_034655308.1|DSUB
OG0005079	LOC117138659|XP_033156783.1|DMAU, LOC117135715|XP_033152037.1|DMAU	LOC117891952|XP_034653702.1|DSUB
OG0005080	LOC117139634|XP_033157984.1|DMAU	LOC117895230|XP_034658618.1|DSUB
OG0005081	LOC117135524|XP_033151679.1|DMAU	LOC117890096|XP_034650650.1|DSUB
OG0005082	LOC117140831|XP_033159830.1|DMAU	LOC117895658|XP_034659366.1|DSUB
OG0005083	LOC117150225|XP_033172912.1|DMAU	LOC117903760|XP_034672060.1|DSUB, LOC117901897|XP_034668752.1|DSUB
OG0005084	LOC117141742|XP_033161252.1|DMAU	LOC117895336|XP_034658804.1|DSUB
OG0005085	LOC117140244|XP_033158937.1|DMAU	LOC117895501|XP_034659089.1|DSUB
OG0005086	LOC117135505|XP_033151627.1|DMAU	LOC117890834|XP_034651808.1|DSUB
OG0005087	LOC117139704|XP_033158107.1|DMAU	LOC117894442|XP_034657409.1|DSUB
OG0005088	LOC117136810|XP_033153765.1|DMAU	LOC117890849|XP_034651825.1|DSUB
OG0005089	LOC117136809|XP_033153764.1|DMAU	LOC117890847|XP_034651822.1|DSUB
OG0005090	LOC117136766|XP_033153702.1|DMAU	LOC117892554|XP_034654756.1|DSUB
OG0005091	LOC117135517|XP_033151658.1|DMAU	LOC117890710|XP_034651630.1|DSUB
OG0005092	LOC117141489|XP_033160859.1|DMAU	LOC117895713|XP_034659456.1|DSUB
OG0005093	LOC117139442|XP_033157636.1|DMAU	LOC117894817|XP_034657949.1|DSUB
OG0005094	LOC117141985|XP_033161685.1|DMAU	LOC117893195|XP_034655596.1|DSUB
OG0005095	LOC117137498|XP_033154868.1|DMAU	LOC117891957|XP_034653711.1|DSUB
OG0005096	LOC117144887|XP_033166203.1|DMAU	LOC117900633|XP_034666953.1|DSUB
OG0005097	LOC117137276|XP_033154535.1|DMAU	LOC117891428|XP_034652790.1|DSUB
OG0005098	LOC117136332|XP_033153081.1|DMAU	LOC117892208|XP_034654199.1|DSUB
OG0005099	LOC117138064|XP_033155778.1|DMAU	LOC117892285|XP_034654296.1|DSUB
OG0005100	LOC117138059|XP_033155772.1|DMAU	LOC117892280|XP_034654291.1|DSUB
OG0005101	LOC117143599|XP_033164241.1|DMAU	LOC117896735|XP_034661092.1|DSUB
OG0005102	LOC117137197|XP_033154414.1|DMAU	LOC117889949|XP_034650379.1|DSUB
OG0005103	LOC117138118|XP_033155870.1|DMAU	LOC117891020|XP_034652073.1|DSUB
OG0005104	LOC117149792|XP_033172714.1|DMAU	LOC117901040|XP_034667540.1|DSUB
OG0005105	LOC117141589|XP_033160993.1|DMAU	LOC117894001|XP_034656715.1|DSUB
OG0005106	LOC117139719|XP_033158128.1|DMAU	LOC117893230|XP_034655673.1|DSUB
OG0005107	LOC117139839|XP_033158377.1|DMAU	LOC117894667|XP_034657735.1|DSUB
OG0005108	LOC117138322|XP_033156245.1|DMAU	LOC117891253|XP_034652514.1|DSUB
OG0005109	LOC117147359|XP_033170114.1|DMAU	LOC117903766|XP_034672070.1|DSUB
OG0005110	LOC117141343|XP_033160637.1|DMAU	LOC117894042|XP_034656782.1|DSUB
OG0005111	LOC117140927|XP_033160012.1|DMAU	LOC117894587|XP_034657623.1|DSUB
OG0005112	LOC117140998|XP_033160140.1|DMAU	LOC117894303|XP_034657160.1|DSUB
OG0005113	LOC117140931|XP_033160018.1|DMAU	LOC117894597|XP_034657638.1|DSUB
OG0005114	LOC117140448|XP_033159265.1|DMAU	LOC117893122|XP_034655462.1|DSUB
OG0005115	LOC117135208|XP_033151185.1|DMAU	LOC117902210|XP_034669320.1|DSUB
OG0005116	LOC117140385|XP_033159142.1|DMAU	LOC117893967|XP_034656658.1|DSUB
OG0005117	LOC117146621|XP_033168844.1|DMAU	LOC117891918|XP_034653636.1|DSUB
OG0005118	LOC117145663|XP_033167290.1|DMAU	LOC117902020|XP_034668968.1|DSUB
OG0005119	LOC117135468|XP_033151572.1|DMAU	LOC117890204|XP_034650803.1|DSUB
OG0005120	LOC117140718|XP_033159674.1|DMAU	LOC117895474|XP_034659043.1|DSUB
OG0005121	LOC117141420|XP_033160739.1|DMAU	LOC117894257|XP_034657102.1|DSUB
OG0005122	LOC117140842|XP_033159857.1|DMAU	LOC117893369|XP_034655853.1|DSUB
OG0005123	LOC117141131|XP_033160348.1|DMAU	LOC117895099|XP_034658387.1|DSUB
OG0005124	LOC117139021|XP_033157006.1|DMAU	LOC117893969|XP_034656661.1|DSUB
OG0005125	LOC117142010|XP_033161749.1|DMAU	LOC117893961|XP_034656648.1|DSUB
OG0005126	LOC117140869|XP_033159899.1|DMAU	LOC117895326|XP_034658787.1|DSUB
OG0005127	LOC117139450|XP_033157649.1|DMAU	LOC117894375|XP_034657270.1|DSUB
OG0005128	LOC117135877|XP_033152312.1|DMAU	LOC117890086|XP_034650635.1|DSUB
OG0005129	LOC117140496|XP_033159350.1|DMAU	LOC117894086|XP_034656845.1|DSUB
OG0005130	LOC117139636|XP_033157987.1|DMAU	LOC117893107|XP_034655431.1|DSUB
OG0005131	LOC117139045|XP_033157039.1|DMAU	LOC117895600|XP_034659239.1|DSUB
OG0005132	LOC117139968|XP_033158560.1|DMAU	LOC117892988|XP_034655231.1|DSUB
OG0005133	LOC117141465|XP_033160817.1|DMAU	LOC117894734|XP_034657823.1|DSUB
OG0005134	LOC117140635|XP_033159552.1|DMAU	LOC117894439|XP_034657396.1|DSUB
OG0005135	LOC117141823|XP_033161367.1|DMAU	LOC117895396|XP_034658915.1|DSUB
OG0005136	LOC117141820|XP_033161363.1|DMAU	LOC117895675|XP_034659388.1|DSUB
OG0005137	LOC117144898|XP_033166219.1|DMAU	LOC117899050|XP_034664701.1|DSUB
OG0005138	LOC117140184|XP_033158851.1|DMAU	LOC117895464|XP_034659030.1|DSUB
OG0005139	LOC117142064|XP_033161832.1|DMAU	LOC117894569|XP_034657595.1|DSUB
OG0005140	LOC117135211|XP_033151190.1|DMAU	LOC117902221|XP_034669345.1|DSUB
OG0005141	LOC117135581|XP_033151797.1|DMAU	LOC117891532|XP_034652924.1|DSUB
OG0005142	LOC117140621|XP_033159531.1|DMAU	LOC117894113|XP_034656884.1|DSUB
OG0005143	LOC117139218|XP_033157292.1|DMAU	LOC117895156|XP_034658485.1|DSUB
OG0005144	LOC117141380|XP_033160681.1|DMAU	LOC117895160|XP_034658506.1|DSUB
OG0005145	LOC117140945|XP_033160033.1|DMAU	LOC117895158|XP_034658504.1|DSUB
OG0005146	LOC117142058|XP_033161824.1|DMAU	LOC117895797|XP_034659605.1|DSUB
OG0005147	LOC117142060|XP_033161828.1|DMAU	LOC117895801|XP_034659613.1|DSUB
OG0005148	LOC117139014|XP_033156999.1|DMAU	LOC117895491|XP_034659078.1|DSUB
OG0005149	LOC117135773|XP_033152133.1|DMAU	LOC117891706|XP_034653190.1|DSUB
OG0005150	LOC117139672|XP_033158040.1|DMAU	LOC117894804|XP_034657929.1|DSUB
OG0005151	LOC117139011|XP_033156994.1|DMAU	LOC117893843|XP_034656500.1|DSUB
OG0005152	LOC117140384|XP_033159141.1|DMAU	LOC117895047|XP_034658316.1|DSUB
OG0005153	LOC117140381|XP_033159138.1|DMAU	LOC117895435|XP_034658980.1|DSUB
OG0005154	LOC117140379|XP_033159134.1|DMAU	LOC117895433|XP_034658974.1|DSUB
OG0005155	LOC117140850|XP_033159868.1|DMAU	LOC117895285|XP_034658714.1|DSUB
OG0005156	LOC117142671|XP_033162695.1|DMAU	LOC117898960|XP_034664589.1|DSUB
OG0005157	LOC117138377|XP_033156336.1|DMAU	LOC117891553|XP_034652963.1|DSUB
OG0005158	LOC117139875|XP_033158423.1|DMAU	LOC117895246|XP_034658648.1|DSUB
OG0005159	LOC117139632|XP_033157982.1|DMAU	LOC117893324|XP_034655804.1|DSUB
OG0005160	LOC117141469|XP_033160823.1|DMAU	LOC117893500|XP_034656029.1|DSUB
OG0005161	LOC117135946|XP_033152424.1|DMAU	LOC117891365|XP_034652691.1|DSUB
OG0005162	LOC117147547|XP_033170375.1|DMAU	LOC117899973|XP_034666027.1|DSUB
OG0005163	LOC117140483|XP_033159324.1|DMAU	LOC117895437|XP_034658982.1|DSUB
OG0005164	LOC117140909|XP_033159972.1|DMAU	LOC117894233|XP_034657041.1|DSUB
OG0005165	LOC117137206|XP_033154451.1|DMAU	LOC117890303|XP_034650968.1|DSUB
OG0005166	LOC117144272|XP_033165264.1|DMAU	LOC117899176|XP_034664928.1|DSUB
OG0005167	LOC117144275|XP_033165269.1|DMAU	LOC117899181|XP_034664932.1|DSUB
OG0005168	LOC117141849|XP_033161414.1|DMAU	LOC117893485|XP_034656008.1|DSUB
OG0005169	LOC117141411|XP_033160727.1|DMAU	LOC117892986|XP_034655229.1|DSUB
OG0005170	LOC117141412|XP_033160728.1|DMAU	LOC117892978|XP_034655211.1|DSUB
OG0005171	LOC117141528|XP_033160908.1|DMAU	LOC117892983|XP_034655224.1|DSUB
OG0005172	LOC117135921|XP_033152380.1|DMAU	LOC117891885|XP_034653573.1|DSUB
OG0005173	LOC117138296|XP_033156187.1|DMAU	LOC117891423|XP_034652784.1|DSUB
OG0005174	LOC117137277|XP_033154537.1|DMAU	LOC117892132|XP_034654059.1|DSUB
OG0005175	LOC117138554|XP_033156603.1|DMAU	LOC117891623|XP_034653050.1|DSUB
OG0005176	LOC117137296|XP_033154559.1|DMAU	LOC117891310|XP_034652611.1|DSUB
OG0005177	LOC117137331|XP_033154612.1|DMAU	LOC117890818|XP_034651779.1|DSUB
OG0005178	LOC117141045|XP_033160218.1|DMAU	LOC117895141|XP_034658456.1|DSUB
OG0005179	LOC117141916|XP_033161536.1|DMAU	LOC117895408|XP_034658931.1|DSUB
OG0005180	LOC117139265|XP_033157376.1|DMAU	LOC117895564|XP_034659171.1|DSUB
OG0005181	LOC117146382|XP_033168439.1|DMAU	LOC117889629|XP_034649973.1|DSUB
OG0005182	LOC117137920|XP_033155557.1|DMAU	LOC117889982|XP_034650454.1|DSUB
OG0005183	LOC117137754|XP_033155256.1|DMAU	LOC117892066|XP_034653943.1|DSUB
OG0005184	LOC117136491|XP_033153323.1|DMAU	LOC117892064|XP_034653940.1|DSUB
OG0005185	LOC117138004|XP_033155696.1|DMAU	LOC117890661|XP_034651525.1|DSUB
OG0005186	LOC117135729|XP_033152063.1|DMAU	LOC117889774|XP_034650126.1|DSUB
OG0005187	LOC117138294|XP_033156164.1|DMAU	LOC117891415|XP_034652773.1|DSUB
OG0005188	LOC117136747|XP_033153670.1|DMAU	LOC117890669|XP_034651536.1|DSUB
OG0005189	LOC117148936|XP_033172553.1|DMAU	LOC117902233|XP_034669365.1|DSUB
OG0005190	LOC117141495|XP_033160873.1|DMAU	LOC117894132|XP_034656917.1|DSUB
OG0005191	LOC117145853|XP_033167564.1|DMAU	LOC117896111|XP_034660056.1|DSUB
OG0005192	LOC117136560|XP_033153405.1|DMAU	LOC117891854|XP_034653499.1|DSUB
OG0005193	LOC117138073|XP_033155788.1|DMAU	LOC117890659|XP_034651522.1|DSUB
OG0005194	LOC117138348|XP_033156282.1|DMAU	LOC117892262|XP_034654268.1|DSUB
OG0005195	LOC117136083|XP_033152645.1|DMAU	LOC117892539|XP_034654737.1|DSUB
OG0005196	LOC117140104|XP_033158750.1|DMAU	LOC117894685|XP_034657755.1|DSUB
OG0005197	LOC117137358|XP_033154650.1|DMAU	LOC117892715|XP_034655026.1|DSUB
