Orthogroup	SLEB.longest_only	DBIA.longest_only
OG0004916	LOC115620053|XP_030369046.1|SLEB	LOC108036642|XP_016968405.1|DBIA
OG0004917	LOC115624975|XP_030375687.1|SLEB	LOC108035126|XP_016966047.1|DBIA
OG0004918	LOC115624972|XP_030375683.1|SLEB	LOC108035124|XP_016966044.1|DBIA
OG0004919	LOC115621374|XP_030370861.1|SLEB	LOC108023862|XP_016949008.1|DBIA
OG0004920	LOC115623162|XP_030373237.1|SLEB	LOC108034486|XP_016964880.1|DBIA
OG0004921	LOC115628223|XP_030380079.1|SLEB	LOC108028444|XP_016955767.1|DBIA
OG0004922	LOC115633155|XP_030386425.1|SLEB	LOC108035474|XP_016966613.1|DBIA
OG0004923	LOC115624792|XP_030375495.1|SLEB	LOC108035358|XP_016966443.1|DBIA
OG0004924	LOC115632679|XP_030385772.1|SLEB	LOC108028209|XP_016955363.1|DBIA
OG0004925	LOC115632171|XP_030385060.1|SLEB	LOC108030618|XP_016959107.1|DBIA
OG0004926	LOC115623059|XP_030373098.1|SLEB	LOC108028775|XP_016956242.1|DBIA
OG0004927	LOC115632977|XP_030386148.1|SLEB	LOC108028703|XP_016956170.1|DBIA
OG0004928	LOC115634361|XP_030387940.1|SLEB	LOC108030094|XP_016958230.1|DBIA
OG0004929	LOC115628308|XP_030380218.1|SLEB	LOC108027902|XP_016955013.1|DBIA
OG0004930	LOC115624604|XP_030375213.1|SLEB	LOC108030048|XP_016958112.1|DBIA
OG0004931	LOC115623097|XP_030373166.1|SLEB	LOC108030342|XP_016958696.1|DBIA
OG0004932	LOC115632714|XP_030385816.1|SLEB	LOC108022716|XP_016947290.1|DBIA, LOC108029918|XP_016957904.1|DBIA
OG0004933	LOC115628443|XP_030380421.1|SLEB	LOC108030340|XP_016958692.1|DBIA
OG0004934	LOC115633957|XP_030387335.1|SLEB	LOC108026961|XP_016953665.1|DBIA
OG0004935	LOC115620019|XP_030368983.1|SLEB	LOC108030156|XP_016958373.1|DBIA
OG0004936	LOC115622742|XP_030372649.1|SLEB	LOC108035362|XP_016966449.1|DBIA
OG0004937	LOC115632386|XP_030385375.1|SLEB	LOC108028586|XP_016955989.1|DBIA
OG0004938	LOC115622824|XP_030372759.1|SLEB	LOC108034829|XP_016965430.1|DBIA
OG0004939	LOC115633722|XP_030387048.1|SLEB, LOC115633745|XP_030387078.1|SLEB	LOC108035924|XP_016967200.1|DBIA
OG0004940	LOC115623825|XP_030374233.1|SLEB	LOC108035935|XP_016967214.1|DBIA
OG0004941	LOC115632715|XP_030385818.1|SLEB	LOC108035328|XP_016966391.1|DBIA
OG0004942	LOC115622719|XP_030372619.1|SLEB	LOC108028412|XP_016955718.1|DBIA
OG0004943	LOC115622485|XP_030372291.1|SLEB	LOC108035231|XP_016966250.1|DBIA
OG0004944	LOC115622588|XP_030372443.1|SLEB	LOC108034845|XP_016965465.1|DBIA
OG0004945	LOC115625172|XP_030375991.1|SLEB	LOC108030402|XP_016958776.1|DBIA
OG0004946	LOC115628180|XP_030380027.1|SLEB	LOC108030866|XP_016959502.1|DBIA
OG0004947	LOC115628241|XP_030380114.1|SLEB	LOC108035468|XP_016966605.1|DBIA
OG0004948	LOC115628411|XP_030380359.1|SLEB	LOC108034769|XP_016965204.1|DBIA
OG0004949	LOC115628362|XP_030380299.1|SLEB	LOC108034941|XP_016965709.1|DBIA
OG0004950	LOC115632909|XP_030386059.1|SLEB	LOC108029633|XP_016957524.1|DBIA
OG0004951	LOC115621224|XP_030370670.1|SLEB	LOC108024666|XP_016950223.1|DBIA
OG0004952	LOC115632666|XP_030385760.1|SLEB	LOC108035391|XP_016966492.1|DBIA
OG0004953	LOC115632183|XP_030385077.1|SLEB	LOC108035518|XP_016966669.1|DBIA
OG0004954	LOC115632483|XP_030385518.1|SLEB	LOC108035624|XP_016966805.1|DBIA
OG0004955	LOC115622606|XP_030372464.1|SLEB	LOC108028805|XP_016956279.1|DBIA
OG0004956	LOC115634411|XP_030387967.1|SLEB	LOC108036380|XP_016967971.1|DBIA
OG0004957	LOC115632455|XP_030385471.1|SLEB	LOC108035219|XP_016966233.1|DBIA
OG0004958	LOC115632451|XP_030385462.1|SLEB	LOC108035490|XP_016966630.1|DBIA
OG0004959	LOC115632889|XP_030386030.1|SLEB	LOC108035152|XP_016966083.1|DBIA
OG0004960	LOC115632319|XP_030385282.1|SLEB	LOC108035153|XP_016966085.1|DBIA
OG0004961	LOC115627004|XP_030378384.1|SLEB	LOC108036668|XP_016968438.1|DBIA
OG0004962	LOC115632199|XP_030385105.1|SLEB	LOC108028493|XP_016955858.1|DBIA
OG0004963	LOC115621909|XP_030371604.1|SLEB	LOC108035922|XP_016967188.1|DBIA
OG0004964	LOC115623234|XP_030373343.1|SLEB	LOC108035272|XP_016966320.1|DBIA
OG0004965	LOC115622930|XP_030372918.1|SLEB	LOC108028130|XP_016955272.1|DBIA
OG0004966	LOC115623278|XP_030373420.1|SLEB	LOC108028481|XP_016955832.1|DBIA
OG0004967	LOC115633851|XP_030387202.1|SLEB	LOC108030054|XP_016958121.1|DBIA
OG0004968	LOC115624652|XP_030375292.1|SLEB	LOC108035575|XP_016966735.1|DBIA
OG0004969	LOC115634209|XP_030387661.1|SLEB	LOC108029942|XP_016957933.1|DBIA
OG0004970	LOC115632640|XP_030385730.1|SLEB	LOC108035705|XP_016966916.1|DBIA
OG0004971	LOC115632164|XP_030385051.1|SLEB	LOC108035336|XP_016966402.1|DBIA
OG0004972	LOC115622906|XP_030372889.1|SLEB	LOC108028553|XP_016955945.1|DBIA
OG0004973	LOC115633118|XP_030386367.1|SLEB	LOC108028990|XP_016956524.1|DBIA
OG0004974	LOC115632605|XP_030385692.1|SLEB	LOC108034926|XP_016965671.1|DBIA
OG0004975	LOC115624990|XP_030375718.1|SLEB	LOC108035359|XP_016966446.1|DBIA
OG0004976	LOC115628343|XP_030380267.1|SLEB	LOC108034532|XP_016964947.1|DBIA
OG0004977	LOC115620170|XP_030369161.1|SLEB	LOC108026761|XP_016953390.1|DBIA
OG0004978	LOC115623560|XP_030373820.1|SLEB	LOC108030123|XP_016958314.1|DBIA
OG0004979	LOC115622514|XP_030372328.1|SLEB	LOC108034747|XP_016965184.1|DBIA
OG0004980	LOC115622844|XP_030372785.1|SLEB	LOC108030642|XP_016959145.1|DBIA
OG0004981	LOC115633670|XP_030386975.1|SLEB	LOC108035955|XP_016967249.1|DBIA
OG0004982	LOC115633824|XP_030387171.1|SLEB	LOC108035957|XP_016967254.1|DBIA
OG0004983	LOC115632288|XP_030385241.1|SLEB	LOC108035489|XP_016966629.1|DBIA
OG0004984	LOC115622800|XP_030372725.1|SLEB	LOC108028665|XP_016956086.1|DBIA
OG0004985	LOC115628369|XP_030380305.1|SLEB	LOC108028542|XP_016955933.1|DBIA
OG0004986	LOC115622315|XP_030372081.1|SLEB	LOC108028639|XP_016956053.1|DBIA
OG0004987	LOC115632953|XP_030386110.1|SLEB	LOC108035001|XP_016965829.1|DBIA
OG0004988	LOC115628250|XP_030380126.1|SLEB	LOC108028557|XP_016955954.1|DBIA
OG0004989	LOC115632449|XP_030385459.1|SLEB	LOC108035355|XP_016966438.1|DBIA
OG0004990	LOC115634248|XP_030387702.1|SLEB	LOC108022386|XP_016946758.1|DBIA
OG0004991	LOC115634751|XP_030388501.1|SLEB	LOC108030058|XP_016958131.1|DBIA
OG0004992	LOC115634752|XP_030388503.1|SLEB	LOC108030062|XP_016958138.1|DBIA
OG0004993	LOC115632746|XP_030385854.1|SLEB	LOC108035392|XP_016966494.1|DBIA
OG0004994	LOC115628405|XP_030380354.1|SLEB	LOC108034408|XP_016964779.1|DBIA, LOC108035704|XP_016966915.1|DBIA
OG0004995	LOC115632732|XP_030385838.1|SLEB	LOC108034914|XP_016965649.1|DBIA
OG0004996	LOC115632332|XP_030385297.1|SLEB	LOC108030529|XP_016958912.1|DBIA
OG0004997	LOC115624930|XP_030375644.1|SLEB	LOC108036633|XP_016968396.1|DBIA
OG0004998	LOC115634227|XP_030387678.1|SLEB	LOC108026691|XP_016953269.1|DBIA
OG0004999	LOC115622896|XP_030372872.1|SLEB	LOC108035437|XP_016966560.1|DBIA
OG0005000	LOC115622262|XP_030372027.1|SLEB	LOC108036270|XP_016967770.1|DBIA
OG0005001	LOC115623045|XP_030373081.1|SLEB	LOC108034955|XP_016965730.1|DBIA
OG0005002	LOC115623966|XP_030374394.1|SLEB	LOC108032214|XP_016961563.1|DBIA
OG0005003	LOC115633139|XP_030386406.1|SLEB	LOC108035320|XP_016966384.1|DBIA
OG0005004	LOC115622566|XP_030372398.1|SLEB	LOC108028838|XP_016956318.1|DBIA
OG0005005	LOC115634528|XP_030388194.1|SLEB	LOC108035887|XP_016967131.1|DBIA
OG0005006	LOC115632177|XP_030385069.1|SLEB	LOC108030678|XP_016959218.1|DBIA
OG0005007	LOC115632705|XP_030385803.1|SLEB	LOC108028624|XP_016956033.1|DBIA
OG0005008	LOC115622417|XP_030372210.1|SLEB	LOC108031203|XP_016959920.1|DBIA
OG0005009	LOC115628541|XP_030380562.1|SLEB	LOC108028085|XP_016955215.1|DBIA
OG0005010	LOC115624360|XP_030374927.1|SLEB	LOC108030497|XP_016958876.1|DBIA
OG0005011	LOC115634583|XP_030388276.1|SLEB	LOC108026838|XP_016953502.1|DBIA
OG0005012	LOC115622677|XP_030372554.1|SLEB	LOC108028767|XP_016956231.1|DBIA
OG0005013	LOC115625382|XP_030376278.1|SLEB	LOC108031546|XP_016960571.1|DBIA
OG0005014	LOC115632527|XP_030385584.1|SLEB	LOC108034987|XP_016965806.1|DBIA
OG0005015	LOC115622693|XP_030372579.1|SLEB	LOC108028471|XP_016955822.1|DBIA
OG0005016	LOC115622379|XP_030372162.1|SLEB	LOC108030676|XP_016959194.1|DBIA
OG0005017	LOC115623282|XP_030373424.1|SLEB	LOC108035093|XP_016966003.1|DBIA
OG0005018	LOC115628245|XP_030380121.1|SLEB	LOC108030066|XP_016958152.1|DBIA
OG0005019	LOC115632101|XP_030384942.1|SLEB	LOC108035236|XP_016966257.1|DBIA
OG0005020	LOC115633635|XP_030386933.1|SLEB	LOC108036247|XP_016967745.1|DBIA
OG0005021	LOC115631703|XP_030384389.1|SLEB	LOC108034316|XP_016964675.1|DBIA
OG0005022	LOC115628289|XP_030380196.1|SLEB	LOC108031238|XP_016959966.1|DBIA
OG0005023	LOC115626651|XP_030377919.1|SLEB	LOC108036256|XP_016967755.1|DBIA
OG0005024	LOC115628408|XP_030380357.1|SLEB	LOC108035252|XP_016966282.1|DBIA
OG0005025	LOC115622915|XP_030372899.1|SLEB	LOC108029698|XP_016957654.1|DBIA
OG0005026	LOC115622161|XP_030371890.1|SLEB	LOC108035306|XP_016966365.1|DBIA
OG0005027	LOC115628247|XP_030380122.1|SLEB	LOC108035275|XP_016966325.1|DBIA
OG0005028	LOC115620749|XP_030370004.1|SLEB	LOC108027186|XP_016953975.1|DBIA
OG0005029	LOC115632333|XP_030385298.1|SLEB	LOC108028432|XP_016955750.1|DBIA
OG0005030	LOC115620523|XP_030369649.1|SLEB	LOC108029489|XP_016957250.1|DBIA
OG0005031	LOC115632247|XP_030385168.1|SLEB	LOC108035214|XP_016966219.1|DBIA
OG0005032	LOC115623240|XP_030373358.1|SLEB	LOC108028250|XP_016955421.1|DBIA
OG0005033	LOC115622332|XP_030372102.1|SLEB	LOC108028453|XP_016955786.1|DBIA
OG0005034	LOC115622328|XP_030372097.1|SLEB	LOC108028244|XP_016955412.1|DBIA
OG0005035	LOC115623241|XP_030373359.1|SLEB	LOC108028251|XP_016955422.1|DBIA
OG0005036	LOC115622248|XP_030372006.1|SLEB	LOC108035228|XP_016966246.1|DBIA
OG0005037	LOC115633033|XP_030386237.1|SLEB	LOC108029901|XP_016957884.1|DBIA
OG0005038	LOC115632253|XP_030385181.1|SLEB	LOC108035439|XP_016966562.1|DBIA
OG0005039	LOC115630660|XP_030383162.1|SLEB	LOC108027899|XP_016955007.1|DBIA
OG0005040	LOC115623256|XP_030373386.1|SLEB	LOC108028455|XP_016955790.1|DBIA
OG0005041	LOC115632856|XP_030385976.1|SLEB	LOC108028494|XP_016955859.1|DBIA
OG0005042	LOC115622612|XP_030372473.1|SLEB	LOC108034538|XP_016964953.1|DBIA
OG0005043	LOC115634669|XP_030388389.1|SLEB	LOC108022780|XP_016947382.1|DBIA
OG0005044	LOC115634667|XP_030388386.1|SLEB	LOC108022778|XP_016947381.1|DBIA
OG0005045	LOC115633441|XP_030386759.1|SLEB	LOC108022233|XP_016946580.1|DBIA
OG0005046	LOC115628892|XP_030381014.1|SLEB	LOC108029974|XP_016957970.1|DBIA
OG0005047	LOC115624738|XP_030375424.1|SLEB	LOC108030682|XP_016959204.1|DBIA
OG0005048	LOC115624616|XP_030375227.1|SLEB	LOC108030685|XP_016959207.1|DBIA
OG0005049	LOC115622500|XP_030372307.1|SLEB	LOC108028248|XP_016955420.1|DBIA
OG0005050	LOC115625823|XP_030376877.1|SLEB	LOC108030060|XP_016958133.1|DBIA
OG0005051	LOC115622834|XP_030372773.1|SLEB	LOC108028521|XP_016955893.1|DBIA
OG0005052	LOC115622832|XP_030372771.1|SLEB	LOC108028816|XP_016956292.1|DBIA
OG0005053	LOC115625822|XP_030376873.1|SLEB	LOC108032625|XP_016962052.1|DBIA
OG0005054	LOC115624670|XP_030375323.1|SLEB	LOC108028418|XP_016955730.1|DBIA
OG0005055	LOC115629558|XP_030381909.1|SLEB	LOC108024027|XP_016949283.1|DBIA
OG0005056	LOC115629596|XP_030381985.1|SLEB	LOC108026929|XP_016953631.1|DBIA
OG0005057	LOC115628243|XP_030380116.1|SLEB	LOC108028525|XP_016955897.1|DBIA
OG0005058	LOC115622987|XP_030373002.1|SLEB	LOC108034852|XP_016965479.1|DBIA
OG0005059	LOC115633213|XP_030386498.1|SLEB	LOC108022161|XP_016946494.1|DBIA
OG0005060	LOC115626401|XP_030377627.1|SLEB	LOC108022655|XP_016947202.1|DBIA
OG0005061	LOC115625906|XP_030376997.1|SLEB	LOC108034309|XP_016964668.1|DBIA
OG0005062	LOC115625029|XP_030375737.1|SLEB	LOC108026703|XP_016953286.1|DBIA
OG0005063	LOC115633802|XP_030387144.1|SLEB	LOC108027643|XP_016954652.1|DBIA
OG0005064	LOC115622957|XP_030372956.1|SLEB	LOC108035423|XP_016966540.1|DBIA
OG0005065	LOC115631957|XP_030384679.1|SLEB	LOC108030167|XP_016958393.1|DBIA
OG0005066	LOC115633703|XP_030387023.1|SLEB	LOC108036624|XP_016968384.1|DBIA
OG0005067	LOC115622066|XP_030371789.1|SLEB	LOC108026877|XP_016953557.1|DBIA
OG0005068	LOC115622636|XP_030372504.1|SLEB	LOC108028769|XP_016956233.1|DBIA
OG0005069	LOC115622736|XP_030372640.1|SLEB	LOC108029577|XP_016957428.1|DBIA
OG0005070	LOC115623727|XP_030374084.1|SLEB	LOC108026686|XP_016953264.1|DBIA
OG0005071	LOC115622745|XP_030372653.1|SLEB	LOC108030606|XP_016959082.1|DBIA
OG0005072	LOC115627758|XP_030379403.1|SLEB	LOC108023487|XP_016948501.1|DBIA
OG0005073	LOC115633633|XP_030386931.1|SLEB	LOC108030356|XP_016958712.1|DBIA
OG0005074	LOC115632475|XP_030385507.1|SLEB	LOC108034806|XP_016965321.1|DBIA
OG0005075	LOC115633655|XP_030386960.1|SLEB	LOC108026541|XP_016952978.1|DBIA
OG0005076	LOC115629759|XP_030382168.1|SLEB	LOC108023038|XP_016947768.1|DBIA
OG0005078	LOC115632733|XP_030385839.1|SLEB	LOC108034565|XP_016964984.1|DBIA
OG0005079	LOC115631545|XP_030384194.1|SLEB	LOC108022569|XP_016947058.1|DBIA
OG0005080	LOC115632408|XP_030385403.1|SLEB	LOC108034401|XP_016964772.1|DBIA
OG0005081	LOC115621269|XP_030370733.1|SLEB	LOC108030211|XP_016958467.1|DBIA
OG0005082	LOC115633781|XP_030387118.1|SLEB	LOC108030690|XP_016959213.1|DBIA
OG0005083	LOC115627234|XP_030378716.1|SLEB	LOC108023992|XP_016949217.1|DBIA
OG0005084	LOC115623052|XP_030373091.1|SLEB	LOC108034989|XP_016965808.1|DBIA
OG0005085	LOC115623048|XP_030373087.1|SLEB	LOC108028297|XP_016955508.1|DBIA
OG0005086	LOC115619998|XP_030368947.1|SLEB	LOC108030350|XP_016958704.1|DBIA
OG0005087	LOC115622893|XP_030372864.1|SLEB	LOC108035184|XP_016966153.1|DBIA
OG0005088	LOC115624548|XP_030375135.1|SLEB	LOC108022823|XP_016947453.1|DBIA
OG0005089	LOC115624538|XP_030375125.1|SLEB	LOC108022822|XP_016947452.1|DBIA
OG0005090	LOC115629424|XP_030381739.1|SLEB	LOC108026804|XP_016953458.1|DBIA
OG0005091	LOC115632048|XP_030384885.1|SLEB	LOC108029668|XP_016957585.1|DBIA
OG0005092	LOC115628332|XP_030380253.1|SLEB	LOC108028828|XP_016956306.1|DBIA
OG0005093	LOC115622478|XP_030372282.1|SLEB	LOC108028468|XP_016955817.1|DBIA
OG0005094	LOC115632185|XP_030385080.1|SLEB	LOC108034893|XP_016965593.1|DBIA
OG0005095	LOC115621541|XP_030371070.1|SLEB	LOC108022595|XP_016947114.1|DBIA
OG0005096	LOC115629054|XP_030381224.1|SLEB	LOC108027895|XP_016955003.1|DBIA
OG0005097	LOC115628609|XP_030380656.1|SLEB	LOC108026930|XP_016953632.1|DBIA
OG0005098	LOC115631127|XP_030383665.1|SLEB	LOC108022729|XP_016947302.1|DBIA
OG0005099	LOC115633906|XP_030387275.1|SLEB	LOC108023122|XP_016947879.1|DBIA
OG0005100	LOC115625598|XP_030376583.1|SLEB	LOC108023121|XP_016947878.1|DBIA
OG0005101	LOC115623496|XP_030373733.1|SLEB	LOC108032082|XP_016961395.1|DBIA
OG0005102	LOC115634690|XP_030388415.1|SLEB	LOC108022832|XP_016947466.1|DBIA
OG0005103	LOC115620967|XP_030370351.1|SLEB	LOC108026685|XP_016953263.1|DBIA
OG0005104	LOC115628556|XP_030380578.1|SLEB	LOC108036131|XP_016967605.1|DBIA
OG0005105	LOC115632707|XP_030385808.1|SLEB	LOC108034570|XP_016964990.1|DBIA
OG0005106	LOC115623213|XP_030373312.1|SLEB	LOC108034802|XP_016965292.1|DBIA
OG0005107	LOC115632456|XP_030385472.1|SLEB	LOC108035659|XP_016966856.1|DBIA
OG0005108	LOC115634287|XP_030387801.1|SLEB	LOC108036910|XP_016968804.1|DBIA
OG0005109	LOC115627488|XP_030379031.1|SLEB	LOC108032605|XP_016962025.1|DBIA
OG0005110	LOC115633102|XP_030386343.1|SLEB	LOC108035005|XP_016965837.1|DBIA
OG0005111	LOC115632486|XP_030385523.1|SLEB	LOC108028631|XP_016956041.1|DBIA
OG0005112	LOC115624667|XP_030375320.1|SLEB	LOC108031207|XP_016959933.1|DBIA
OG0005113	LOC115632539|XP_030385606.1|SLEB	LOC108028633|XP_016956045.1|DBIA
OG0005114	LOC115622722|XP_030372623.1|SLEB	LOC108035570|XP_016966728.1|DBIA
OG0005115	LOC115630559|XP_030383032.1|SLEB	LOC108027770|XP_016954821.1|DBIA
OG0005116	LOC115632479|XP_030385513.1|SLEB	LOC108035404|XP_016966513.1|DBIA
OG0005117	LOC115629103|XP_030381284.1|SLEB	LOC108023424|XP_016948399.1|DBIA
OG0005118	LOC115625693|XP_030376693.1|SLEB	LOC108034120|XP_016964396.1|DBIA
OG0005119	LOC115631427|XP_030384109.1|SLEB	LOC108026669|XP_016953205.1|DBIA
OG0005120	LOC115622963|XP_030372971.1|SLEB	LOC108035448|XP_016966573.1|DBIA
OG0005121	LOC115633972|XP_030387356.1|SLEB	LOC108030735|XP_016959266.1|DBIA
OG0005122	LOC115622648|XP_030372519.1|SLEB	LOC108028598|XP_016956004.1|DBIA
OG0005123	LOC115625412|XP_030376315.1|SLEB	LOC108028793|XP_016956263.1|DBIA
OG0005124	LOC115632275|XP_030385218.1|SLEB	LOC108035101|XP_016966016.1|DBIA
OG0005125	LOC115633171|XP_030386443.1|SLEB	LOC108035098|XP_016966011.1|DBIA
OG0005126	LOC115622880|XP_030372833.1|SLEB	LOC108035379|XP_016966474.1|DBIA
OG0005127	LOC115622145|XP_030371869.1|SLEB	LOC108034879|XP_016965573.1|DBIA
OG0005128	LOC115626184|XP_030377360.1|SLEB	LOC108030267|XP_016958579.1|DBIA
OG0005129	LOC115624825|XP_030375535.1|SLEB	LOC108028569|XP_016955965.1|DBIA
OG0005130	LOC115634506|XP_030388132.1|SLEB	LOC108028528|XP_016955908.1|DBIA
OG0005131	LOC115628258|XP_030380136.1|SLEB	LOC108028445|XP_016955770.1|DBIA
OG0005132	LOC115623179|XP_030373259.1|SLEB	LOC108028425|XP_016955744.1|DBIA
OG0005133	LOC115628344|XP_030380269.1|SLEB	LOC108035604|XP_016966772.1|DBIA
OG0005134	LOC115632396|XP_030385386.1|SLEB	LOC108030568|XP_016958958.1|DBIA
OG0005135	LOC115622716|XP_030372614.1|SLEB	LOC108035431|XP_016966552.1|DBIA
OG0005136	LOC115622784|XP_030372701.1|SLEB	LOC108035377|XP_016966470.1|DBIA
OG0005137	LOC115621264|XP_030370723.1|SLEB	LOC108024667|XP_016950225.1|DBIA
OG0005138	LOC115622854|XP_030372797.1|SLEB	LOC108028107|XP_016955242.1|DBIA
OG0005139	LOC115632739|XP_030385846.1|SLEB	LOC108028303|XP_016955514.1|DBIA
OG0005140	LOC115630928|XP_030383354.1|SLEB	LOC108027774|XP_016954825.1|DBIA
OG0005141	LOC115623622|XP_030373916.1|SLEB	LOC108036449|XP_016968086.1|DBIA
OG0005142	LOC115622229|XP_030371986.1|SLEB	LOC108035477|XP_016966616.1|DBIA
OG0005143	LOC115633061|XP_030386275.1|SLEB	LOC108035039|XP_016965874.1|DBIA
OG0005144	LOC115633026|XP_030386209.1|SLEB	LOC108034589|XP_016965011.1|DBIA
OG0005145	LOC115632315|XP_030385276.1|SLEB	LOC108035664|XP_016966861.1|DBIA
OG0005146	LOC115622513|XP_030372327.1|SLEB	LOC108028377|XP_016955659.1|DBIA
OG0005147	LOC115622953|XP_030372953.1|SLEB	LOC108028379|XP_016955664.1|DBIA
OG0005148	LOC115622471|XP_030372275.1|SLEB	LOC108030574|XP_016958989.1|DBIA
OG0005149	LOC115629056|XP_030381233.1|SLEB	LOC108022671|XP_016947231.1|DBIA
OG0005150	LOC115632329|XP_030385292.1|SLEB	LOC108035282|XP_016966336.1|DBIA
OG0005151	LOC115624543|XP_030375129.1|SLEB	LOC108035208|XP_016966207.1|DBIA
OG0005152	LOC115624598|XP_030375198.1|SLEB	LOC108035537|XP_016966693.1|DBIA
OG0005153	LOC115624587|XP_030375185.1|SLEB	LOC108035556|XP_016966713.1|DBIA
OG0005154	LOC115628254|XP_030380133.1|SLEB	LOC108035058|XP_016965932.1|DBIA
OG0005155	LOC115628307|XP_030380217.1|SLEB	LOC108031064|XP_016959761.1|DBIA
OG0005156	LOC115624009|XP_030374442.1|SLEB	LOC108027332|XP_016954233.1|DBIA
OG0005157	LOC115634649|XP_030388365.1|SLEB	LOC108026634|XP_016953144.1|DBIA
OG0005158	LOC115633070|XP_030386300.1|SLEB	LOC108028276|XP_016955469.1|DBIA
OG0005159	LOC115632444|XP_030385450.1|SLEB	LOC108035427|XP_016966547.1|DBIA
OG0005160	LOC115632818|XP_030385930.1|SLEB	LOC108028122|XP_016955261.1|DBIA
OG0005161	LOC115627574|XP_030379159.1|SLEB	LOC108026858|XP_016953528.1|DBIA
OG0005162	LOC115633234|XP_030386488.1|SLEB	LOC108023651|XP_016948760.1|DBIA
OG0005163	LOC115622932|XP_030372920.1|SLEB	LOC108030816|XP_016959405.1|DBIA
OG0005164	LOC115632273|XP_030385213.1|SLEB	LOC108035483|XP_016966622.1|DBIA
OG0005165	LOC115624509|XP_030375081.1|SLEB	LOC108030201|XP_016958447.1|DBIA
OG0005166	LOC115624291|XP_030374776.1|SLEB	LOC108032942|XP_016962505.1|DBIA
OG0005167	LOC115624295|XP_030374779.1|SLEB	LOC108032871|XP_016962360.1|DBIA
OG0005168	LOC115632090|XP_030384925.1|SLEB	LOC108035454|XP_016966581.1|DBIA
OG0005169	LOC115622495|XP_030372301.1|SLEB	LOC108035067|XP_016965947.1|DBIA
OG0005170	LOC115622165|XP_030371896.1|SLEB	LOC108035065|XP_016965944.1|DBIA
OG0005171	LOC115623247|XP_030373370.1|SLEB	LOC108035066|XP_016965946.1|DBIA
OG0005172	LOC115628232|XP_030380100.1|SLEB	LOC108026822|XP_016953478.1|DBIA
OG0005173	LOC115633253|XP_030386518.1|SLEB	LOC108030440|XP_016958819.1|DBIA
OG0005174	LOC115633668|XP_030386972.1|SLEB	LOC108023056|XP_016947792.1|DBIA
OG0005175	LOC115624686|XP_030375353.1|SLEB	LOC108022597|XP_016947119.1|DBIA
OG0005176	LOC115634045|XP_030387448.1|SLEB	LOC108029749|XP_016957731.1|DBIA
OG0005177	LOC115629827|XP_030382266.1|SLEB	LOC108023005|XP_016947725.1|DBIA
OG0005178	LOC115632323|XP_030385288.1|SLEB	LOC108035677|XP_016966876.1|DBIA
OG0005179	LOC115632413|XP_030385412.1|SLEB	LOC108034827|XP_016965425.1|DBIA
OG0005180	LOC115628396|XP_030380344.1|SLEB	LOC108028524|XP_016955900.1|DBIA
OG0005181	LOC115627775|XP_030379441.1|SLEB	LOC108025930|XP_016952112.1|DBIA
OG0005182	LOC115634306|XP_030387821.1|SLEB	LOC108036441|XP_016968068.1|DBIA
OG0005183	LOC115634779|XP_030388534.1|SLEB	LOC108036365|XP_016967935.1|DBIA
OG0005184	LOC115624993|XP_030375729.1|SLEB	LOC108036549|XP_016968269.1|DBIA
OG0005185	LOC115633894|XP_030387259.1|SLEB	LOC108036241|XP_016967739.1|DBIA
OG0005186	LOC115634834|XP_030388615.1|SLEB	LOC108022585|XP_016947099.1|DBIA
OG0005187	LOC115634370|XP_030387894.1|SLEB	LOC108030095|XP_016958231.1|DBIA
OG0005188	LOC115633552|XP_030386869.1|SLEB	LOC108030273|XP_016958587.1|DBIA
OG0005189	LOC115627519|XP_030379079.1|SLEB	LOC108024199|XP_016949538.1|DBIA
OG0005190	LOC115632360|XP_030385337.1|SLEB	LOC108035703|XP_016966914.1|DBIA
OG0005191	LOC115623611|XP_030373888.1|SLEB	LOC108024574|XP_016950064.1|DBIA
OG0005192	LOC115632258|XP_030385195.1|SLEB	LOC108023071|XP_016947809.1|DBIA
OG0005193	LOC115633740|XP_030387073.1|SLEB	LOC108036480|XP_016968149.1|DBIA
OG0005194	LOC115628088|XP_030379928.1|SLEB	LOC108029564|XP_016957406.1|DBIA
OG0005195	LOC115620893|XP_030370240.1|SLEB	LOC108030037|XP_016958097.1|DBIA
OG0005196	LOC115632795|XP_030385907.1|SLEB	LOC108028763|XP_016956226.1|DBIA
OG0005197	LOC115633672|XP_030386978.1|SLEB	LOC108026956|XP_016953658.1|DBIA
OG0005198	LOC115624636|XP_030375257.1|SLEB	LOC108035936|XP_016967217.1|DBIA
OG0005199	LOC115627790|XP_030379474.1|SLEB	LOC108030142|XP_016958347.1|DBIA
OG0005200	LOC115630337|XP_030382734.1|SLEB	LOC108022483|XP_016946922.1|DBIA
OG0005201	LOC115634786|XP_030388553.1|SLEB	LOC108022445|XP_016946837.1|DBIA
OG0005202	LOC115632876|XP_030386014.1|SLEB	LOC108036571|XP_016968308.1|DBIA
OG0005203	LOC115634622|XP_030388333.1|SLEB	LOC108036344|XP_016967900.1|DBIA
OG0005204	LOC115628989|XP_030381130.1|SLEB	LOC108034092|XP_016964348.1|DBIA
OG0005205	LOC115631034|XP_030383517.1|SLEB	LOC108034716|XP_016965149.1|DBIA
