Orthogroup	SLEB.longest_only	DERE.longest_only
OG0004572	LOC115630517|XP_030382979.1|SLEB	LOC6540656|XP_001968671.1|DERE
OG0004573	LOC115621161|XP_030370581.1|SLEB	LOC6551793|XP_001979618.1|DERE
OG0004574	LOC115628913|XP_030381036.1|SLEB	LOC6551171|XP_001977046.1|DERE
OG0004575	LOC115628852|XP_030380962.1|SLEB	LOC6551172|XP_001977047.1|DERE
OG0004576	LOC115620453|XP_030369544.1|SLEB	LOC6552911|XP_026837155.1|DERE
OG0004577	LOC115625093|XP_030375852.1|SLEB	LOC6553427|XP_001980237.1|DERE
OG0004578	LOC115627193|XP_030378658.1|SLEB	LOC6551695|XP_026838736.1|DERE
OG0004579	LOC115631001|XP_030383456.1|SLEB	LOC6542619|XP_015015157.1|DERE
OG0004580	LOC115620569|XP_030369723.1|SLEB	LOC6553586|XP_001980282.1|DERE
OG0004581	LOC115620396|XP_030369468.1|SLEB	LOC6553035|XP_001980040.3|DERE
OG0004582	LOC115620869|XP_030370202.1|SLEB	LOC6554965|XP_001981137.3|DERE
OG0004583	LOC115633258|XP_030386522.1|SLEB	LOC6549743|XP_001977346.1|DERE
OG0004584	LOC115628169|XP_030380010.1|SLEB	LOC6549107|XP_001975572.1|DERE
OG0004585	LOC115621273|XP_030370735.1|SLEB	LOC6554473|XP_001981286.1|DERE
OG0004586	LOC115627545|XP_030379120.1|SLEB	LOC6551197|XP_001976929.1|DERE
OG0004587	LOC115620912|XP_030370266.1|SLEB	LOC6554809|XP_026839707.1|DERE
OG0004588	LOC115620760|XP_030370020.1|SLEB	LOC6554864|XP_026839724.1|DERE
OG0004589	LOC115627614|XP_030379205.1|SLEB	LOC6549696|XP_026837616.1|DERE
OG0004590	LOC115621975|XP_030371685.1|SLEB	LOC6554552|XP_015009075.1|DERE
OG0004591	LOC115620366|XP_030369431.1|SLEB	LOC6554556|XP_001981316.1|DERE
OG0004592	LOC115629796|XP_030382218.1|SLEB	LOC6550581|XP_001978182.1|DERE
OG0004593	LOC115633388|XP_030386691.1|SLEB	LOC6551356|XP_001977059.1|DERE
OG0004594	LOC115627014|XP_030378396.1|SLEB	LOC6549688|XP_026838242.1|DERE
OG0004595	LOC115628837|XP_030380938.1|SLEB	LOC6550800|XP_026837610.1|DERE
OG0004596	LOC115626956|XP_030378331.1|SLEB	LOC6555672|XP_001982390.1|DERE
OG0004597	LOC115629859|XP_030382306.1|SLEB	LOC6550165|XP_001977603.1|DERE
OG0004598	LOC115632302|XP_030385264.1|SLEB	LOC6544215|XP_001973031.1|DERE
OG0004599	LOC115631538|XP_030384170.1|SLEB	LOC6541806|XP_001968580.2|DERE
OG0004600	LOC115627384|XP_030378897.1|SLEB	LOC6551321|XP_001977086.1|DERE
OG0004601	LOC115627386|XP_030378899.1|SLEB	LOC6551344|XP_001977078.2|DERE
OG0004602	LOC115633317|XP_030386607.1|SLEB	LOC6551593|XP_001977262.2|DERE
OG0004603	LOC115631709|XP_030384396.1|SLEB	LOC6541500|XP_001968192.1|DERE
OG0004604	LOC115633233|XP_030386487.1|SLEB	LOC6549851|XP_001977357.2|DERE
OG0004605	LOC115628712|XP_030380765.1|SLEB	LOC6549804|XP_001977327.2|DERE
OG0004606	LOC115624058|XP_030374500.1|SLEB	LOC6553939|XP_001979490.1|DERE
OG0004607	LOC115628958|XP_030381093.1|SLEB	LOC6550904|XP_026837609.1|DERE
OG0004608	LOC115626811|XP_030378143.1|SLEB	LOC6549992|XP_015011095.1|DERE
OG0004609	LOC115627776|XP_030379444.1|SLEB	LOC6550482|XP_026837403.1|DERE
OG0004610	LOC115620858|XP_030370176.1|SLEB	LOC6555032|XP_001981174.1|DERE
OG0004611	LOC115621125|XP_030370531.1|SLEB	LOC6555349|XP_026839580.1|DERE
OG0004612	LOC115620850|XP_030370154.1|SLEB	LOC6555348|XP_001981198.1|DERE
OG0004613	LOC115620422|XP_030369506.1|SLEB	LOC6553036|XP_026833994.1|DERE
OG0004614	LOC115627503|XP_030379052.1|SLEB, LOC115627510|XP_030379064.1|SLEB	LOC6551029|XP_001978248.1|DERE
OG0004615	LOC115628888|XP_030381005.1|SLEB	LOC6550909|XP_015010975.1|DERE
OG0004616	LOC115628693|XP_030380730.1|SLEB	LOC6549888|XP_001977365.1|DERE
OG0004617	LOC115631015|XP_030383485.1|SLEB	LOC6548265|XP_001974111.1|DERE
OG0004618	LOC115621629|XP_030371189.1|SLEB	LOC6555134|XP_001982249.2|DERE
OG0004619	LOC115620901|XP_030370249.1|SLEB	LOC6555411|XP_001982331.1|DERE
OG0004620	LOC115620348|XP_030369408.1|SLEB	LOC6553803|XP_001979560.2|DERE
OG0004621	LOC115625326|XP_030376209.1|SLEB	LOC6553984|XP_001980499.1|DERE
OG0004622	LOC115620285|XP_030369319.1|SLEB	LOC6551857|XP_015009706.1|DERE
OG0004623	LOC115620207|XP_030369202.1|SLEB	LOC6554540|XP_001981325.1|DERE
OG0004624	LOC115625241|XP_030376093.1|SLEB	LOC6552811|XP_001978942.1|DERE
OG0004625	LOC115629898|XP_030382359.1|SLEB	LOC6550568|XP_026837284.1|DERE
OG0004626	LOC115626685|XP_030377973.1|SLEB	LOC6555726|XP_026838933.1|DERE
OG0004627	LOC115628442|XP_030380411.1|SLEB	LOC6543636|XP_026833988.1|DERE
OG0004628	LOC115626973|XP_030378348.1|SLEB	LOC6555680|XP_001982540.1|DERE
OG0004629	LOC115620865|XP_030370193.1|SLEB	LOC6552774|XP_026835874.1|DERE
OG0004630	LOC115620867|XP_030370196.1|SLEB	LOC6554478|XP_015009077.1|DERE
OG0004632	LOC115620537|XP_030369675.1|SLEB	LOC6551835|XP_026834575.1|DERE
OG0004633	LOC115621441|XP_030370955.1|SLEB	LOC6554593|XP_001981328.2|DERE
OG0004634	LOC115620670|XP_030369890.1|SLEB	LOC6554656|XP_026839513.1|DERE
OG0004635	LOC115633414|XP_030386718.1|SLEB	LOC6549777|XP_001977308.2|DERE
OG0004636	LOC115627364|XP_030378874.1|SLEB	LOC6550211|XP_001977722.2|DERE
OG0004637	LOC115628842|XP_030380943.1|SLEB	LOC6555520|XP_026838893.1|DERE
OG0004638	LOC115633411|XP_030386715.1|SLEB	LOC6550466|XP_001977728.3|DERE
OG0004639	LOC115621420|XP_030370931.1|SLEB	LOC6555081|XP_001981597.1|DERE
OG0004640	LOC115621032|XP_030370411.1|SLEB	LOC6555083|XP_001981599.2|DERE
OG0004641	LOC115627554|XP_030379132.1|SLEB	LOC6551071|XP_001978292.1|DERE
OG0004642	LOC115628833|XP_030380932.1|SLEB	LOC6544626|XP_001972201.1|DERE
OG0004643	LOC115623599|XP_030373872.1|SLEB	LOC6552590|XP_015010035.1|DERE
OG0004644	LOC115629148|XP_030381369.1|SLEB	LOC6550389|XP_001977771.1|DERE
OG0004645	LOC115631535|XP_030384168.1|SLEB	LOC6540783|XP_001968186.1|DERE
OG0004646	LOC115621307|XP_030370779.1|SLEB	LOC6554919|XP_026839626.1|DERE
OG0004647	LOC115629922|XP_030382387.1|SLEB	LOC6550719|XP_001978101.1|DERE
OG0004648	LOC115627511|XP_030379065.1|SLEB	LOC6550237|XP_001977688.1|DERE
OG0004649	LOC115627002|XP_030378377.1|SLEB	LOC6550646|XP_001978134.3|DERE
OG0004650	LOC115631484|XP_030384099.1|SLEB	LOC6541148|XP_001969861.1|DERE
OG0004651	LOC115621468|XP_030370988.1|SLEB	LOC6552239|XP_001979751.3|DERE
OG0004652	LOC115621297|XP_030370764.1|SLEB	LOC6554176|XP_026832615.1|DERE
OG0004653	LOC115630034|XP_030382531.1|SLEB	LOC6543692|XP_001973703.1|DERE
OG0004654	LOC115631579|XP_030384235.1|SLEB	LOC6541180|XP_001968370.2|DERE
OG0004655	LOC115621363|XP_030370847.1|SLEB	LOC6555306|XP_026839755.1|DERE
OG0004656	LOC115627577|XP_030379160.1|SLEB	LOC6550119|XP_001977656.1|DERE
OG0004657	LOC115623863|XP_030374268.1|SLEB	LOC6553563|XP_001979343.1|DERE
OG0004658	LOC115621617|XP_030371171.1|SLEB	LOC6552039|XP_001980684.1|DERE
OG0004659	LOC115620191|XP_030369182.1|SLEB	LOC6554241|XP_001982150.1|DERE
OG0004660	LOC115620225|XP_030369226.1|SLEB	LOC6555257|XP_001982298.2|DERE
OG0004661	LOC115621304|XP_030370777.1|SLEB	LOC6552241|XP_001979753.1|DERE
OG0004662	LOC115623888|XP_030374300.1|SLEB	LOC6553242|XP_001980197.1|DERE
OG0004663	LOC115629650|XP_030382020.1|SLEB	LOC6550942|XP_026838135.1|DERE
OG0004664	LOC115629701|XP_030382079.1|SLEB	LOC6550943|XP_026837435.1|DERE
OG0004665	LOC115628927|XP_030381049.1|SLEB	LOC6550882|XP_001976829.1|DERE
OG0004666	LOC115620433|XP_030369521.1|SLEB	LOC6552275|XP_026831921.1|DERE
OG0004667	LOC115621056|XP_030370437.1|SLEB	LOC6552269|XP_001980750.1|DERE
OG0004668	LOC115629961|XP_030382434.1|SLEB	LOC6550714|XP_026837915.1|DERE
OG0004669	LOC115625992|XP_030377096.1|SLEB	LOC6542465|XP_001970090.1|DERE
OG0004670	LOC115623514|XP_030373754.1|SLEB	LOC6554310|XP_001981741.3|DERE
OG0004671	LOC115620702|XP_030369935.1|SLEB	LOC6553729|XP_001980398.1|DERE
OG0004672	LOC115625111|XP_030375877.1|SLEB	LOC6552765|XP_026831790.1|DERE
OG0004673	LOC115620403|XP_030369482.1|SLEB	LOC6555483|XP_026834134.1|DERE
OG0004674	LOC115621182|XP_030370616.1|SLEB	LOC6554452|XP_001981520.1|DERE
OG0004675	LOC115621816|XP_030371463.1|SLEB	LOC6554510|XP_026831586.1|DERE
OG0004676	LOC115620892|XP_030370235.1|SLEB	LOC6552800|XP_001979028.1|DERE
OG0004677	LOC115621917|XP_030371618.1|SLEB	LOC6555001|XP_026839587.1|DERE
OG0004678	LOC115621313|XP_030370787.1|SLEB	LOC6555002|XP_001982057.1|DERE
OG0004679	LOC115620297|XP_030369339.1|SLEB	LOC6553898|XP_026839582.1|DERE
OG0004680	LOC115620268|XP_030369287.1|SLEB	LOC6552353|XP_026839866.1|DERE
OG0004681	LOC115621642|XP_030371200.1|SLEB	LOC6552966|XP_001980967.1|DERE
OG0004682	LOC115630705|XP_030383218.1|SLEB, LOC115630412|XP_030382808.1|SLEB	LOC6543491|XP_001968681.2|DERE
OG0004683	LOC115621352|XP_030370835.1|SLEB	LOC6553634|XP_001980317.1|DERE
OG0004684	LOC115621222|XP_030370668.1|SLEB	LOC6552264|XP_001980745.1|DERE
OG0004685	LOC115620635|XP_030369827.1|SLEB	LOC6554628|XP_001981350.1|DERE
OG0004686	LOC115625299|XP_030376174.1|SLEB	LOC6552466|XP_001980884.1|DERE
OG0004687	LOC115621214|XP_030370656.1|SLEB	LOC6554624|XP_001981346.1|DERE
OG0004688	LOC115623442|XP_030373652.1|SLEB, LOC115623947|XP_030374369.1|SLEB	LOC6551976|XP_001980661.1|DERE
OG0004689	LOC115621340|XP_030370819.1|SLEB	LOC6554174|XP_001982116.1|DERE
OG0004690	LOC115623439|XP_030373647.1|SLEB	LOC6553181|XP_001979100.1|DERE
OG0004691	LOC115620664|XP_030369878.1|SLEB	LOC6555014|XP_001981396.1|DERE
OG0004693	LOC115620512|XP_030369636.1|SLEB	LOC6555372|XP_001982087.1|DERE
OG0004694	LOC115628785|XP_030380859.1|SLEB	LOC6555338|XP_001981863.1|DERE
OG0004695	LOC115621813|XP_030371458.1|SLEB	LOC6554512|XP_015009353.1|DERE
OG0004696	LOC115621907|XP_030371597.1|SLEB	LOC6553446|XP_001979373.1|DERE
OG0004697	LOC115629222|XP_030381492.1|SLEB	LOC6550618|XP_001978003.1|DERE
OG0004698	LOC115629123|XP_030381320.1|SLEB	LOC6550028|XP_001977494.1|DERE
OG0004699	LOC115621083|XP_030370473.1|SLEB	LOC6551979|XP_001980664.2|DERE
OG0004700	LOC115620872|XP_030370208.1|SLEB	LOC6552092|XP_001978803.2|DERE
OG0004701	LOC115624423|XP_030375021.1|SLEB	LOC6553557|XP_001979337.1|DERE
OG0004702	LOC115621777|XP_030371393.1|SLEB	LOC6555078|XP_001982069.1|DERE
OG0004703	LOC115621358|XP_030370840.1|SLEB	LOC6554166|XP_015009312.1|DERE
OG0004704	LOC115625140|XP_030375918.1|SLEB	LOC6554544|XP_001981946.1|DERE
OG0004705	LOC115623672|XP_030373999.1|SLEB	LOC6552368|XP_001980776.1|DERE
OG0004706	LOC115633130|XP_030386392.1|SLEB	LOC6543763|XP_026833630.1|DERE
OG0004707	LOC115628073|XP_030379906.1|SLEB	LOC6542584|XP_001970086.1|DERE
OG0004708	LOC115623418|XP_030373596.1|SLEB	LOC6553609|XP_026839311.1|DERE
OG0004709	LOC115620315|XP_030369367.1|SLEB	LOC6552959|XP_001981027.1|DERE
OG0004710	LOC115621925|XP_030371629.1|SLEB	LOC6552525|XP_001979917.2|DERE
OG0004711	LOC115621935|XP_030371642.1|SLEB	LOC6555192|XP_001981628.1|DERE
OG0004712	LOC115621463|XP_030370980.1|SLEB	LOC6553616|XP_001980245.1|DERE
OG0004713	LOC115620871|XP_030370204.1|SLEB	LOC6555022|XP_026839651.1|DERE
OG0004714	LOC115625545|XP_030376482.1|SLEB	LOC26527086|XP_015009421.1|DERE
OG0004715	LOC115625811|XP_030376856.1|SLEB	LOC6540655|XP_026834097.1|DERE
OG0004716	LOC115620236|XP_030369241.1|SLEB	LOC6554979|XP_026834045.1|DERE
OG0004717	LOC115627478|XP_030379016.1|SLEB	LOC6551582|XP_026838481.1|DERE
OG0004718	LOC115631531|XP_030384162.1|SLEB	LOC6542956|XP_001968552.1|DERE
OG0004719	LOC115620944|XP_030370320.1|SLEB	LOC6555131|XP_026832966.1|DERE
OG0004720	LOC115621393|XP_030370895.1|SLEB	LOC6555074|XP_001982065.1|DERE
OG0004721	LOC115621794|XP_030371427.1|SLEB	LOC6554178|XP_001981488.1|DERE
OG0004722	LOC115621848|XP_030371520.1|SLEB	LOC6554867|XP_001981363.1|DERE
OG0004723	LOC115627052|XP_030378456.1|SLEB	LOC6550377|XP_001977858.1|DERE
OG0004724	LOC115625206|XP_030376035.1|SLEB	LOC6553863|XP_001979606.1|DERE
OG0004725	LOC115625308|XP_030376187.1|SLEB	LOC6555190|XP_001981626.1|DERE
OG0004726	LOC115620335|XP_030369392.1|SLEB	LOC6554515|XP_001981529.1|DERE
OG0004727	LOC115621656|XP_030371221.1|SLEB	LOC6554435|XP_015009315.2|DERE
OG0004728	LOC115621223|XP_030370669.1|SLEB	LOC6553726|XP_001980395.1|DERE
OG0004729	LOC115633327|XP_030386620.1|SLEB	LOC6550866|XP_001978226.1|DERE
OG0004730	LOC115629010|XP_030381160.1|SLEB	LOC6542412|XP_001970059.1|DERE
OG0004731	LOC115621065|XP_030370450.1|SLEB	LOC6554073|XP_001979583.1|DERE
OG0004732	LOC115629445|XP_030381762.1|SLEB	LOC6551949|XP_001980703.1|DERE
OG0004733	LOC115621171|XP_030370594.1|SLEB	LOC6552327|XP_001979786.1|DERE
OG0004734	LOC115621140|XP_030370557.1|SLEB	LOC6555392|XP_001982348.2|DERE
OG0004735	LOC115621953|XP_030371660.1|SLEB	LOC6554571|XP_015009131.1|DERE
OG0004736	LOC115621738|XP_030371328.1|SLEB	LOC6555098|XP_015009039.1|DERE
OG0004737	LOC115620358|XP_030369422.1|SLEB	LOC6552114|XP_001978810.1|DERE
OG0004738	LOC115621153|XP_030370571.1|SLEB	LOC6552115|XP_001978811.2|DERE
OG0004739	LOC115620594|XP_030369764.1|SLEB	LOC6554338|XP_001982102.1|DERE
OG0004740	LOC115621244|XP_030370695.1|SLEB	LOC6554483|XP_001981928.1|DERE
OG0004741	LOC115621731|XP_030371321.1|SLEB	LOC6553862|XP_026831807.1|DERE
OG0004742	LOC115628004|XP_030379771.1|SLEB	LOC6555843|XP_026839167.1|DERE
OG0004743	LOC115620646|XP_030369854.1|SLEB	LOC6553902|XP_001979575.1|DERE
OG0004744	LOC115631748|XP_030384444.1|SLEB	LOC6543303|XP_001968952.1|DERE
OG0004745	LOC115624125|XP_030374580.1|SLEB	LOC6552371|XP_001978882.1|DERE
OG0004746	LOC115625197|XP_030376024.1|SLEB	LOC6554056|XP_001980497.1|DERE
OG0004747	LOC115625198|XP_030376025.1|SLEB	LOC6554057|XP_015009895.1|DERE
OG0004748	LOC115625126|XP_030375900.1|SLEB	LOC6554054|XP_026831679.1|DERE
OG0004749	LOC115620771|XP_030370037.1|SLEB	LOC6553599|XP_026835097.1|DERE
OG0004750	LOC115620903|XP_030370251.1|SLEB	LOC6555413|XP_001982333.1|DERE
OG0004751	LOC115621097|XP_030370494.1|SLEB	LOC6553093|XP_015010171.1|DERE
OG0004752	LOC115621554|XP_030371083.1|SLEB	LOC6555045|XP_001981615.1|DERE
OG0004753	LOC115621891|XP_030371579.1|SLEB	LOC6554154|XP_015008959.1|DERE
OG0004754	LOC115621669|XP_030371240.1|SLEB	LOC6554325|XP_001981484.1|DERE
OG0004755	LOC115620311|XP_030369357.1|SLEB	LOC6553757|XP_001979417.1|DERE
OG0004756	LOC115620310|XP_030369356.1|SLEB	LOC6553687|XP_001979418.1|DERE
OG0004757	LOC115621906|XP_030371596.1|SLEB	LOC6552579|XP_026831740.1|DERE
OG0004758	LOC115623515|XP_030373755.1|SLEB	LOC6552001|XP_026839532.1|DERE
OG0004759	LOC115621308|XP_030370780.1|SLEB	LOC6552792|XP_015010047.1|DERE
OG0004760	LOC115629456|XP_030381781.1|SLEB	LOC6552651|XP_001979911.1|DERE
OG0004761	LOC115621168|XP_030370590.1|SLEB	LOC6552237|XP_001979802.1|DERE
OG0004762	LOC115631323|XP_030383902.1|SLEB	LOC6540859|XP_001970035.1|DERE
OG0004763	LOC115620918|XP_030370275.1|SLEB	LOC6551853|XP_001979650.1|DERE
OG0004764	LOC115621753|XP_030371347.1|SLEB	LOC6552606|XP_001979886.1|DERE
OG0004765	LOC115625455|XP_030376363.1|SLEB	LOC6554497|XP_001981942.2|DERE
OG0004766	LOC115625317|XP_030376198.1|SLEB	LOC6554708|XP_001981958.1|DERE
OG0004767	LOC115621964|XP_030371672.1|SLEB	LOC6552154|XP_001978827.1|DERE
OG0004768	LOC115621405|XP_030370908.1|SLEB	LOC6552175|XP_001978829.1|DERE
OG0004769	LOC115625962|XP_030377064.1|SLEB	LOC6548805|XP_001974085.1|DERE
OG0004770	LOC115623550|XP_030373801.1|SLEB	LOC6551742|XP_001979692.1|DERE
OG0004771	LOC115620534|XP_030369664.1|SLEB	LOC6554116|XP_001981271.1|DERE
OG0004772	LOC115620399|XP_030369473.1|SLEB	LOC6552969|XP_001980970.1|DERE
OG0004773	LOC115622029|XP_030371748.1|SLEB	LOC6553437|XP_001979387.1|DERE
OG0004774	LOC115622030|XP_030371749.1|SLEB	LOC6553651|XP_026831708.1|DERE
OG0004775	LOC115621063|XP_030370448.1|SLEB	LOC6553876|XP_026832369.1|DERE
OG0004776	LOC115624343|XP_030374858.1|SLEB	LOC6541396|XP_026835221.1|DERE
OG0004777	LOC115628658|XP_030380686.1|SLEB	LOC6544511|XP_001973795.1|DERE
OG0004778	LOC115625858|XP_030376927.1|SLEB	LOC6540731|XP_001969568.1|DERE
OG0004779	LOC115620317|XP_030369369.1|SLEB	LOC6554247|XP_015008877.1|DERE
OG0004780	LOC115628543|XP_030380564.1|SLEB	LOC6541651|XP_001968526.1|DERE
OG0004781	LOC115621835|XP_030371504.1|SLEB	LOC6553760|XP_015009873.1|DERE
OG0004782	LOC115621391|XP_030370891.1|SLEB	LOC6555072|XP_001982063.3|DERE
OG0004783	LOC115629641|XP_030382003.1|SLEB	LOC6550225|XP_001978193.1|DERE
OG0004784	LOC115621830|XP_030371498.1|SLEB	LOC6552828|XP_001979061.1|DERE
OG0004785	LOC115621648|XP_030371209.1|SLEB	LOC6552717|XP_001979046.1|DERE
OG0004786	LOC115625640|XP_030376629.1|SLEB, LOC115621711|XP_030371280.1|SLEB	LOC6552715|XP_001979044.1|DERE
OG0004787	LOC115621972|XP_030371682.1|SLEB	LOC6552954|XP_001979042.1|DERE
OG0004788	LOC115621682|XP_030371252.1|SLEB, LOC115625644|XP_030376630.1|SLEB	LOC6552953|XP_015009452.1|DERE
OG0004789	LOC115621971|XP_030371681.1|SLEB	LOC6552952|XP_001979040.1|DERE
OG0004790	LOC115625359|XP_030376254.1|SLEB	LOC6554254|XP_001981675.3|DERE
OG0004791	LOC115621099|XP_030370497.1|SLEB	LOC6554722|XP_026831653.1|DERE
OG0004792	LOC115622017|XP_030371733.1|SLEB	LOC6553896|XP_001979569.1|DERE
OG0004793	LOC115621712|XP_030371281.1|SLEB	LOC6554470|XP_001981306.1|DERE
OG0004794	LOC115625091|XP_030375850.1|SLEB	LOC6553425|XP_001980235.1|DERE
OG0004795	LOC115620852|XP_030370156.1|SLEB	LOC6553206|XP_001980299.1|DERE
OG0004796	LOC115621349|XP_030370831.1|SLEB	LOC6553741|XP_026833173.1|DERE
OG0004797	LOC115625211|XP_030376041.1|SLEB	LOC6556111|XP_026832127.1|DERE
OG0004798	LOC115621252|XP_030370706.1|SLEB	LOC6555057|XP_001981385.1|DERE
OG0004799	LOC115620553|XP_030369699.1|SLEB	LOC6552936|XP_001981013.1|DERE
OG0004800	LOC115620712|XP_030369947.1|SLEB	LOC6552844|XP_026839677.1|DERE
OG0004801	LOC115623646|XP_030373952.1|SLEB	LOC6555382|XP_001981844.1|DERE
OG0004802	LOC115622033|XP_030371759.1|SLEB	LOC6553444|XP_026831432.1|DERE
OG0004803	LOC115621969|XP_030371676.1|SLEB, LOC115630246|XP_030382649.1|SLEB	LOC6555365|XP_001981449.1|DERE
OG0004804	LOC115625586|XP_030376556.1|SLEB	LOC6552176|XP_001978830.1|DERE
OG0004805	LOC115625119|XP_030375888.1|SLEB	LOC6551871|XP_026835909.1|DERE
OG0004806	LOC115629681|XP_030382063.1|SLEB	LOC6551069|XP_026837855.1|DERE
OG0004807	LOC115628103|XP_030379944.1|SLEB	LOC6555317|XP_001981878.2|DERE
OG0004808	LOC115625194|XP_030376020.1|SLEB	LOC6552045|XP_001980721.1|DERE
OG0004809	LOC115620773|XP_030370041.1|SLEB	LOC6553451|XP_001979378.1|DERE
OG0004810	LOC115621396|XP_030370897.1|SLEB	LOC6553648|XP_001979382.2|DERE
OG0004811	LOC115633863|XP_030387215.1|SLEB	LOC6545885|XP_015014110.1|DERE
OG0004812	LOC115625216|XP_030376047.1|SLEB	LOC6551874|XP_026839832.1|DERE
OG0004813	LOC115621362|XP_030370846.1|SLEB	LOC6555307|XP_001982080.1|DERE
OG0004814	LOC115620806|XP_030370090.1|SLEB	LOC6552260|XP_001980741.1|DERE
OG0004815	LOC115629356|XP_030381669.1|SLEB	LOC6551330|XP_001978420.2|DERE
OG0004816	LOC115630205|XP_030382633.1|SLEB	LOC6549718|XP_001977409.1|DERE
OG0004817	LOC115630199|XP_030382627.1|SLEB	LOC6549720|XP_001977411.2|DERE
OG0004818	LOC115620440|XP_030369527.1|SLEB	LOC6552910|XP_026837147.1|DERE
OG0004819	LOC115620632|XP_030369822.1|SLEB	LOC6554753|XP_001982189.1|DERE
OG0004820	LOC115625362|XP_030376259.1|SLEB	LOC6552166|XP_001980718.1|DERE
OG0004821	LOC115621017|XP_030370397.1|SLEB	LOC6554118|XP_001981273.1|DERE
OG0004822	LOC115621912|XP_030371606.1|SLEB	LOC6552528|XP_015010205.1|DERE
OG0004823	LOC115620741|XP_030369988.1|SLEB	LOC6553505|XP_026835987.1|DERE
OG0004824	LOC115620743|XP_030369996.1|SLEB	LOC6553504|XP_001980231.1|DERE
OG0004825	LOC115628015|XP_030379804.1|SLEB	LOC6555848|XP_026839086.1|DERE
OG0004826	LOC115625581|XP_030376546.1|SLEB	LOC6552568|XP_001979009.1|DERE
OG0004827	LOC115621174|XP_030370598.1|SLEB	LOC6552112|XP_001978808.1|DERE
OG0004828	LOC115621798|XP_030371436.1|SLEB	LOC6554245|XP_001982094.1|DERE
OG0004829	LOC115620486|XP_030369579.1|SLEB	LOC6554973|XP_001982038.1|DERE
OG0004830	LOC115622047|XP_030371779.1|SLEB	LOC6553674|XP_015010088.1|DERE
OG0004831	LOC115632103|XP_030384945.1|SLEB	LOC6545282|XP_001972071.1|DERE
OG0004832	LOC115620790|XP_030370070.1|SLEB	LOC6553681|XP_001980378.1|DERE
OG0004833	LOC115625041|XP_030375749.1|SLEB	LOC6552725|XP_026839623.1|DERE
OG0004834	LOC115620947|XP_030370322.1|SLEB	LOC6554340|XP_026832038.1|DERE
OG0004835	LOC115621052|XP_030370432.1|SLEB	LOC6554343|XP_001982107.1|DERE
OG0004836	LOC115620950|XP_030370325.1|SLEB	LOC6554558|XP_001982162.1|DERE
OG0004837	LOC115633941|XP_030387319.1|SLEB	LOC6546297|XP_001973529.2|DERE
OG0004838	LOC115628780|XP_030380853.1|SLEB	LOC6551760|XP_001980644.2|DERE
OG0004839	LOC115628776|XP_030380847.1|SLEB	LOC6551762|XP_001980646.2|DERE
OG0004840	LOC115625097|XP_030375855.1|SLEB	LOC6554831|XP_001982004.1|DERE
OG0004841	LOC115626387|XP_030377606.1|SLEB	LOC6541296|XP_001968929.1|DERE
OG0004842	LOC115621146|XP_030370562.1|SLEB	LOC6554769|XP_001981355.1|DERE
OG0004843	LOC115620601|XP_030369774.1|SLEB	LOC6551847|XP_001979644.1|DERE
OG0004844	LOC115626766|XP_030378083.1|SLEB	LOC6541191|XP_001969687.2|DERE
OG0004845	LOC115623358|XP_030373503.1|SLEB	LOC6552379|XP_001978897.1|DERE
OG0004846	LOC115623229|XP_030373337.1|SLEB	LOC6542394|XP_001968564.1|DERE
OG0004847	LOC115631988|XP_030384774.1|SLEB	LOC6542910|XP_001968563.2|DERE
OG0004848	LOC115620205|XP_030369200.1|SLEB	LOC6552506|XP_026839684.1|DERE
OG0004849	LOC115631947|XP_030384661.1|SLEB	LOC6542851|XP_001970244.1|DERE
OG0004850	LOC115629444|XP_030381757.1|SLEB	LOC6553142|XP_026832433.1|DERE
OG0004851	LOC115629450|XP_030381774.1|SLEB	LOC6553141|XP_001979125.1|DERE
OG0004852	LOC115623605|XP_030373880.1|SLEB	LOC6553022|XP_026831929.1|DERE
OG0004853	LOC115629423|XP_030381742.1|SLEB	LOC6547859|XP_001975042.3|DERE
OG0004854	LOC115633142|XP_030386409.1|SLEB	LOC6544794|XP_026833582.1|DERE
OG0004855	LOC115632767|XP_030385876.1|SLEB	LOC6544458|XP_001972396.1|DERE
OG0004856	LOC115633150|XP_030386420.1|SLEB	LOC6543946|XP_026833813.1|DERE
OG0004857	LOC115632979|XP_030386150.1|SLEB	LOC6545957|XP_001971226.2|DERE
OG0004858	LOC115632096|XP_030384938.1|SLEB	LOC6543940|XP_001971397.2|DERE
OG0004859	LOC115632392|XP_030385382.1|SLEB	LOC6543609|XP_001971395.1|DERE
OG0004860	LOC115632123|XP_030384987.1|SLEB	LOC6546243|XP_001971290.1|DERE
OG0004861	LOC115622892|XP_030372854.1|SLEB	LOC6546105|XP_026833857.1|DERE
OG0004862	LOC115623112|XP_030373179.1|SLEB	LOC6546021|XP_026833896.1|DERE
OG0004863	LOC115628376|XP_030380315.1|SLEB	LOC6544695|XP_001972018.2|DERE
OG0004864	LOC115622244|XP_030372001.1|SLEB	LOC6543892|XP_001971887.1|DERE
OG0004865	LOC115620769|XP_030370034.1|SLEB	LOC6554122|XP_001981494.1|DERE
OG0004866	LOC115632494|XP_030385531.1|SLEB	LOC6544385|XP_001971479.1|DERE
OG0004867	LOC115619999|XP_030368948.1|SLEB	LOC6547060|XP_001976018.3|DERE
