Orthogroup	SLEB.longest_only	DSAN.longest_only
OG0003819	LOC115631081|XP_030383588.1|SLEB	LOC120456627|XP_039499486.1|DSAN
OG0003820	LOC115623906|XP_030374322.1|SLEB	LOC120453323|XP_039493914.1|DSAN
OG0003821	LOC115631564|XP_030384220.1|SLEB	LOC120446254|XP_039483060.1|DSAN
OG0003822	LOC115625925|XP_030377022.1|SLEB	LOC120450730|XP_039489783.1|DSAN
OG0003823	LOC115631057|XP_030383553.1|SLEB	LOC120452171|XP_039492214.1|DSAN
OG0003824	LOC115626079|XP_030377192.1|SLEB	LOC120445827|XP_039482381.1|DSAN
OG0003825	LOC115628500|XP_030380499.1|SLEB	LOC120458120|XP_039501587.1|DSAN
OG0003826	LOC115630617|XP_030383104.1|SLEB	LOC120452927|XP_039493333.1|DSAN
OG0003827	LOC115621877|XP_030371564.1|SLEB	LOC120443792|XP_039479054.1|DSAN
OG0003828	LOC115628489|XP_030380477.1|SLEB	LOC120443791|XP_039479052.1|DSAN
OG0003829	LOC115625946|XP_030377042.1|SLEB	LOC120458663|XP_039502330.1|DSAN
OG0003830	LOC115626447|XP_030377682.1|SLEB	LOC120457807|XP_039501237.1|DSAN
OG0003831	LOC115620674|XP_030369897.1|SLEB	LOC120452207|XP_039492263.1|DSAN
OG0003832	LOC115629034|XP_030381196.1|SLEB	LOC120458450|XP_039502030.1|DSAN
OG0003833	LOC115629055|XP_030381225.1|SLEB	LOC120452695|XP_039492988.1|DSAN
OG0003834	LOC115625882|XP_030376960.1|SLEB	LOC120444040|XP_039479479.1|DSAN
OG0003835	LOC115626322|XP_030377522.1|SLEB	LOC120448769|XP_039486891.1|DSAN
OG0003836	LOC115625826|XP_030376876.1|SLEB	LOC120446557|XP_039483509.1|DSAN
OG0003837	LOC115626454|XP_030377693.1|SLEB	LOC120445875|XP_039482454.1|DSAN
OG0003838	LOC115631291|XP_030383865.1|SLEB	LOC120455870|XP_039498280.1|DSAN
OG0003839	LOC115626617|XP_030377871.1|SLEB	LOC120458578|XP_039502214.1|DSAN, LOC120453424|XP_039494061.1|DSAN
OG0003840	LOC115634134|XP_030387561.1|SLEB	LOC120447579|XP_039484982.1|DSAN
OG0003841	LOC115631433|XP_030384031.1|SLEB	LOC120446752|XP_039483827.1|DSAN
OG0003842	LOC115631832|XP_030384530.1|SLEB, LOC115623729|XP_030374096.1|SLEB	LOC120450028|XP_039488709.1|DSAN
OG0003843	LOC115625834|XP_030376889.1|SLEB	LOC120444151|XP_039479662.1|DSAN
OG0003844	LOC115625816|XP_030376862.1|SLEB	LOC120458558|XP_039502181.1|DSAN
OG0003845	LOC115626307|XP_030377497.1|SLEB	LOC120443822|XP_039479097.1|DSAN
OG0003846	LOC115625721|XP_030376728.1|SLEB	LOC120447146|XP_039484526.1|DSAN
OG0003847	LOC115626427|XP_030377659.1|SLEB	LOC120453197|XP_039493709.1|DSAN
OG0003848	LOC115625103|XP_030375867.1|SLEB	LOC120452663|XP_039492934.1|DSAN
OG0003849	LOC115622285|XP_030372050.1|SLEB	LOC120443720|XP_039478902.1|DSAN
OG0003850	LOC115626028|XP_030377139.1|SLEB	LOC120458052|XP_039501496.1|DSAN
OG0003851	LOC115633698|XP_030387017.1|SLEB	LOC120447161|XP_039484548.1|DSAN
OG0003852	LOC115630997|XP_030383450.1|SLEB	LOC120454953|XP_039496661.1|DSAN
OG0003853	LOC115627477|XP_030379019.1|SLEB	LOC120446610|XP_039483584.1|DSAN
OG0003854	LOC115631071|XP_030383577.1|SLEB	LOC120446137|XP_039482896.1|DSAN
OG0003855	LOC115631144|XP_030383675.1|SLEB	LOC120447215|XP_039484664.1|DSAN
OG0003856	LOC115631333|XP_030383914.1|SLEB	LOC120454997|XP_039496749.1|DSAN
OG0003857	LOC115631493|XP_030384112.1|SLEB	LOC120444286|XP_039479739.1|DSAN
OG0003859	LOC115631766|XP_030384462.1|SLEB	LOC120445145|XP_039481235.1|DSAN
OG0003860	LOC115622117|XP_030371826.1|SLEB	LOC120446923|XP_039484099.1|DSAN
OG0003861	LOC115630444|XP_030382866.1|SLEB	LOC120447181|XP_039484873.1|DSAN
OG0003862	LOC115626392|XP_030377612.1|SLEB	LOC120446585|XP_039483553.1|DSAN
OG0003863	LOC115626601|XP_030377845.1|SLEB	LOC120458090|XP_039501542.1|DSAN
OG0003864	LOC115626396|XP_030377619.1|SLEB	LOC120458095|XP_039501557.1|DSAN
OG0003865	LOC115623708|XP_030374047.1|SLEB	LOC120453049|XP_039493504.1|DSAN
OG0003866	LOC115627074|XP_030378481.1|SLEB	LOC120457780|XP_039501210.1|DSAN
OG0003867	LOC115633473|XP_030386797.1|SLEB	LOC120445605|XP_039482045.1|DSAN
OG0003868	LOC115629018|XP_030381174.1|SLEB	LOC120450830|XP_039489950.1|DSAN
OG0003869	LOC115631239|XP_030383808.1|SLEB	LOC120453464|XP_039494119.1|DSAN
OG0003870	LOC115631030|XP_030383509.1|SLEB	LOC120444435|XP_039480020.1|DSAN
OG0003871	LOC115631137|XP_030383666.1|SLEB	LOC120458590|XP_039502225.1|DSAN
OG0003872	LOC115619988|XP_030368916.1|SLEB	LOC120446038|XP_039482736.1|DSAN
OG0003873	LOC115628591|XP_030380635.1|SLEB	LOC120457757|XP_039501190.1|DSAN
OG0003874	LOC115626133|XP_030377248.1|SLEB	LOC120457697|XP_039501127.1|DSAN
OG0003875	LOC115625919|XP_030377013.1|SLEB	LOC120458679|XP_039502350.1|DSAN
OG0003876	LOC115630398|XP_030382783.1|SLEB	LOC120454390|XP_039495578.1|DSAN
OG0003877	LOC115622575|XP_030372413.1|SLEB	LOC120458107|XP_039501570.1|DSAN
OG0003878	LOC115631018|XP_030383491.1|SLEB	LOC120445146|XP_039481238.1|DSAN
OG0003879	LOC115624555|XP_030375142.1|SLEB	LOC120448690|XP_039486774.1|DSAN
OG0003880	LOC115622431|XP_030372232.1|SLEB	LOC120449482|XP_039487892.1|DSAN
OG0003881	LOC115622772|XP_030372691.1|SLEB	LOC120444506|XP_039480156.1|DSAN
OG0003882	LOC115632727|XP_030385836.1|SLEB	LOC120455494|XP_039497680.1|DSAN
OG0003883	LOC115626998|XP_030378373.1|SLEB	LOC120456201|XP_039498815.1|DSAN
OG0003884	LOC115625785|XP_030376816.1|SLEB	LOC120443702|XP_039478878.1|DSAN
OG0003885	LOC115628998|XP_030381143.1|SLEB	LOC120454771|XP_039496198.1|DSAN
OG0003886	LOC115628997|XP_030381142.1|SLEB	LOC120454755|XP_039496197.1|DSAN
OG0003887	LOC115631434|XP_030384032.1|SLEB	LOC120446763|XP_039483837.1|DSAN
OG0003888	LOC115621630|XP_030371190.1|SLEB	LOC120454692|XP_039496158.1|DSAN
OG0003889	LOC115630423|XP_030382821.1|SLEB	LOC120447691|XP_039485158.1|DSAN
OG0003890	LOC115632552|XP_030385627.1|SLEB	LOC120448257|XP_039486108.1|DSAN
OG0003891	LOC115625754|XP_030376770.1|SLEB	LOC120458034|XP_039501475.1|DSAN
OG0003892	LOC115628299|XP_030380207.1|SLEB	LOC120450139|XP_039488900.1|DSAN
OG0003893	LOC115625842|XP_030376904.1|SLEB	LOC120446212|XP_039483001.1|DSAN
OG0003894	LOC115631691|XP_030384373.1|SLEB	LOC120458626|XP_039502283.1|DSAN
OG0003895	LOC115633892|XP_030387257.1|SLEB	LOC120445033|XP_039481053.1|DSAN
OG0003896	LOC115625727|XP_030376775.1|SLEB, LOC115624733|XP_030375419.1|SLEB	LOC120446083|XP_039482803.1|DSAN
OG0003897	LOC115622525|XP_030372352.1|SLEB	LOC120446184|XP_039482960.1|DSAN
OG0003898	LOC115626154|XP_030377279.1|SLEB	LOC120446711|XP_039483751.1|DSAN
OG0003899	LOC115631279|XP_030383853.1|SLEB	LOC120454134|XP_039495128.1|DSAN
OG0003900	LOC115630563|XP_030383037.1|SLEB	LOC120444144|XP_039479646.1|DSAN
OG0003901	LOC115631167|XP_030383716.1|SLEB	LOC120444294|XP_039479752.1|DSAN
OG0003902	LOC115631168|XP_030383718.1|SLEB	LOC120448668|XP_039486741.1|DSAN
OG0003903	LOC115631013|XP_030383482.1|SLEB	LOC120444079|XP_039479532.1|DSAN
OG0003904	LOC115631012|XP_030383480.1|SLEB	LOC120444078|XP_039479530.1|DSAN, LOC120444077|XP_039479529.1|DSAN
OG0003905	LOC115620688|XP_030369916.1|SLEB	LOC120454403|XP_039495598.1|DSAN
OG0003906	LOC115627936|XP_030379692.1|SLEB	LOC120446284|XP_039483107.1|DSAN
OG0003907	LOC115631961|XP_030384686.1|SLEB	LOC120457953|XP_039501396.1|DSAN
OG0003908	LOC115631873|XP_030384581.1|SLEB	LOC120454430|XP_039495658.1|DSAN
OG0003909	LOC115621650|XP_030371215.1|SLEB	LOC120457734|XP_039501168.1|DSAN
OG0003910	LOC115626001|XP_030377111.1|SLEB	LOC120453859|XP_039494698.1|DSAN
OG0003911	LOC115630575|XP_030383053.1|SLEB	LOC120458198|XP_039501705.1|DSAN
OG0003912	LOC115631645|XP_030384316.1|SLEB	LOC120458646|XP_039502309.1|DSAN
OG0003913	LOC115625679|XP_030376675.1|SLEB	LOC120446513|XP_039483458.1|DSAN
OG0003914	LOC115631478|XP_030384094.1|SLEB	LOC120447129|XP_039484500.1|DSAN
OG0003915	LOC115627034|XP_030378425.1|SLEB	LOC120456734|XP_039499655.1|DSAN
OG0003916	LOC115631728|XP_030384425.1|SLEB	LOC120445498|XP_039481883.1|DSAN
OG0003917	LOC115628528|XP_030380548.1|SLEB	LOC120451887|XP_039491831.1|DSAN
OG0003918	LOC115631584|XP_030384244.1|SLEB	LOC120452764|XP_039493121.1|DSAN
OG0003919	LOC115628491|XP_030380480.1|SLEB	LOC120457049|XP_039500158.1|DSAN
OG0003920	LOC115632433|XP_030385439.1|SLEB	LOC120445620|XP_039482067.1|DSAN
OG0003921	LOC115630587|XP_030383065.1|SLEB	LOC120445391|XP_039481730.1|DSAN
OG0003922	LOC115631382|XP_030383964.1|SLEB	LOC120457252|XP_039500623.1|DSAN
OG0003923	LOC115627848|XP_030379567.1|SLEB	LOC120454825|XP_039496225.1|DSAN
OG0003924	LOC115633800|XP_030387143.1|SLEB	LOC120446607|XP_039483581.1|DSAN
OG0003925	LOC115630956|XP_030383390.1|SLEB	LOC120443984|XP_039479395.1|DSAN
OG0003926	LOC115631235|XP_030383803.1|SLEB	LOC120453368|XP_039493979.1|DSAN
OG0003927	LOC115631459|XP_030384067.1|SLEB	LOC120454915|XP_039496563.1|DSAN
OG0003928	LOC115628514|XP_030380525.1|SLEB	LOC120454411|XP_039495617.1|DSAN
OG0003929	LOC115631605|XP_030384267.1|SLEB	LOC120458423|XP_039501995.1|DSAN
OG0003930	LOC115625890|XP_030376977.1|SLEB	LOC120458464|XP_039502053.1|DSAN
OG0003931	LOC115625887|XP_030376966.1|SLEB	LOC120444115|XP_039479586.1|DSAN
OG0003932	LOC115619969|XP_030368865.1|SLEB	LOC120458901|XP_039502678.1|DSAN
OG0003933	LOC115630556|XP_030383028.1|SLEB	LOC120453787|XP_039494575.1|DSAN
OG0003934	LOC115625984|XP_030377090.1|SLEB	LOC120458571|XP_039502204.1|DSAN
OG0003935	LOC115627470|XP_030379007.1|SLEB	LOC120446609|XP_039483583.1|DSAN
OG0003936	LOC115627515|XP_030379074.1|SLEB	LOC120446612|XP_039483591.1|DSAN
OG0003937	LOC115629658|XP_030382033.1|SLEB	LOC120445886|XP_039482473.1|DSAN
OG0003938	LOC115631066|XP_030383565.1|SLEB	LOC120444425|XP_039479995.1|DSAN
OG0003939	LOC115630788|XP_030383303.1|SLEB	LOC120458711|XP_039502392.1|DSAN
OG0003940	LOC115630929|XP_030383355.1|SLEB	LOC120456902|XP_039499959.1|DSAN
OG0003941	LOC115631357|XP_030383934.1|SLEB	LOC120444517|XP_039480178.1|DSAN
OG0003942	LOC115631704|XP_030384390.1|SLEB	LOC120449381|XP_039487754.1|DSAN, LOC120458620|XP_039502264.1|DSAN
OG0003943	LOC115631085|XP_030383593.1|SLEB	LOC120458000|XP_039501426.1|DSAN
OG0003944	LOC115631680|XP_030384355.1|SLEB	LOC120458479|XP_039502073.1|DSAN
OG0003945	LOC115634728|XP_030388472.1|SLEB	LOC120445681|XP_039482172.1|DSAN
OG0003946	LOC115626221|XP_030377379.1|SLEB	LOC120445188|XP_039481336.1|DSAN
OG0003947	LOC115625830|XP_030376883.1|SLEB	LOC120445540|XP_039481943.1|DSAN
OG0003948	LOC115630810|XP_030383338.1|SLEB	LOC120444804|XP_039480686.1|DSAN
OG0003949	LOC115630812|XP_030383339.1|SLEB	LOC120444589|XP_039480292.1|DSAN
OG0003950	LOC115626328|XP_030377532.1|SLEB	LOC120458213|XP_039501726.1|DSAN
OG0003951	LOC115626444|XP_030377677.1|SLEB	LOC120458548|XP_039502163.1|DSAN
OG0003952	LOC115632015|XP_030384807.1|SLEB	LOC120455301|XP_039497278.1|DSAN
OG0003953	LOC115625783|XP_030376815.1|SLEB	LOC120454533|XP_039496200.1|DSAN
OG0003954	LOC115624932|XP_030375642.1|SLEB	LOC120449506|XP_039487941.1|DSAN
OG0003955	LOC115631400|XP_030383982.1|SLEB	LOC120455401|XP_039497477.1|DSAN
OG0003956	LOC115631588|XP_030384249.1|SLEB	LOC120444903|XP_039480826.1|DSAN
OG0003957	LOC115622683|XP_030372566.1|SLEB	LOC120447930|XP_039485529.1|DSAN
OG0003958	LOC115628027|XP_030379826.1|SLEB	LOC120455714|XP_039498061.1|DSAN
OG0003959	LOC115620989|XP_030370372.1|SLEB	LOC120445242|XP_039481443.1|DSAN
OG0003960	LOC115626953|XP_030378329.1|SLEB	LOC120457371|XP_039500840.1|DSAN
OG0003961	LOC115631008|XP_030383469.1|SLEB	LOC120446001|XP_039482674.1|DSAN
OG0003962	LOC115631772|XP_030384468.1|SLEB	LOC120453379|XP_039493991.1|DSAN
OG0003963	LOC115625895|XP_030376982.1|SLEB	LOC120444442|XP_039480035.1|DSAN
OG0003964	LOC115631440|XP_030384041.1|SLEB	LOC120458288|XP_039501820.1|DSAN
OG0003965	LOC115631390|XP_030383971.1|SLEB	LOC120458814|XP_039502558.1|DSAN
OG0003966	LOC115625918|XP_030377012.1|SLEB	LOC120445655|XP_039482134.1|DSAN
OG0003967	LOC115620050|XP_030369031.1|SLEB	LOC120447027|XP_039484283.1|DSAN
OG0003968	LOC115627053|XP_030378461.1|SLEB	LOC120444464|XP_039480070.1|DSAN
OG0003969	LOC115620286|XP_030369323.1|SLEB	LOC120444603|XP_039480312.1|DSAN
OG0003970	LOC115631247|XP_030383816.1|SLEB	LOC120452565|XP_039492782.1|DSAN
OG0003971	LOC115631106|XP_030383624.1|SLEB	LOC120458275|XP_039501801.1|DSAN
OG0003972	LOC115632902|XP_030386052.1|SLEB	LOC120449196|XP_039487491.1|DSAN
OG0003973	LOC115619936|XP_030368825.1|SLEB	LOC120444570|XP_039480261.1|DSAN
OG0003974	LOC115633947|XP_030387325.1|SLEB	LOC120445890|XP_039482475.1|DSAN
OG0003975	LOC115626370|XP_030377585.1|SLEB	LOC120443713|XP_039478896.1|DSAN
OG0003976	LOC115625697|XP_030376698.1|SLEB	LOC120445230|XP_039481422.1|DSAN
OG0003977	LOC115625866|XP_030376937.1|SLEB	LOC120455652|XP_039497980.1|DSAN
OG0003978	LOC115621018|XP_030370401.1|SLEB	LOC120448180|XP_039485963.1|DSAN
OG0003979	LOC115628480|XP_030380463.1|SLEB	LOC120447832|XP_039485366.1|DSAN
OG0003980	LOC115621237|XP_030370688.1|SLEB	LOC120451480|XP_039491135.1|DSAN
OG0003981	LOC115628460|XP_030380438.1|SLEB	LOC120455730|XP_039498119.1|DSAN
OG0003982	LOC115625709|XP_030376713.1|SLEB	LOC120446707|XP_039483742.1|DSAN
OG0003983	LOC115626482|XP_030377729.1|SLEB	LOC120458108|XP_039501571.1|DSAN
OG0003984	LOC115625947|XP_030377043.1|SLEB	LOC120446554|XP_039483505.1|DSAN
OG0003985	LOC115625699|XP_030376700.1|SLEB	LOC120444580|XP_039480275.1|DSAN
OG0003986	LOC115631280|XP_030383854.1|SLEB	LOC120455157|XP_039497006.1|DSAN
OG0003987	LOC115630935|XP_030383362.1|SLEB	LOC120451653|XP_039491463.1|DSAN
OG0003988	LOC115630608|XP_030383091.1|SLEB	LOC120455317|XP_039497316.1|DSAN
OG0003989	LOC115626715|XP_030378017.1|SLEB, LOC115630981|XP_030383423.1|SLEB	LOC120455903|XP_039498343.1|DSAN
OG0003990	LOC115626636|XP_030377906.1|SLEB	LOC120458080|XP_039501530.1|DSAN
OG0003991	LOC115630456|XP_030382877.1|SLEB	LOC120458010|XP_039501445.1|DSAN
OG0003992	LOC115630410|XP_030382805.1|SLEB, LOC115630514|XP_030382975.1|SLEB	LOC120454530|XP_039495839.1|DSAN
OG0003993	LOC115630757|XP_030383272.1|SLEB	LOC120450268|XP_039489112.1|DSAN
OG0003994	LOC115621296|XP_030370763.1|SLEB	LOC120451562|XP_039491299.1|DSAN
OG0003995	LOC115621628|XP_030371192.1|SLEB	LOC120445848|XP_039482414.1|DSAN
OG0003996	LOC115634149|XP_030387582.1|SLEB	LOC120448468|XP_039486425.1|DSAN
OG0003997	LOC115631281|XP_030383855.1|SLEB	LOC120458267|XP_039501792.1|DSAN
OG0003998	LOC115632016|XP_030384808.1|SLEB	LOC120457834|XP_039501267.1|DSAN
OG0003999	LOC115626210|XP_030377359.1|SLEB	LOC120446026|XP_039482718.1|DSAN
OG0004000	LOC115623742|XP_030374115.1|SLEB, LOC115633316|XP_030386606.1|SLEB	LOC120456643|XP_039499502.1|DSAN
OG0004001	LOC115631042|XP_030383535.1|SLEB	LOC120444482|XP_039480096.1|DSAN
OG0004002	LOC115625846|XP_030376909.1|SLEB	LOC120445118|XP_039481198.1|DSAN
OG0004003	LOC115631551|XP_030384188.1|SLEB	LOC120455939|XP_039499656.1|DSAN
OG0004004	LOC115628478|XP_030380460.1|SLEB	LOC120451088|XP_039490409.1|DSAN
OG0004005	LOC115628453|XP_030380425.1|SLEB	LOC120458449|XP_039502028.1|DSAN
OG0004006	LOC115628532|XP_030380556.1|SLEB	LOC120446264|XP_039483074.1|DSAN
OG0004007	LOC115631240|XP_030383810.1|SLEB	LOC120453467|XP_039494133.1|DSAN
OG0004008	LOC115632033|XP_030384845.1|SLEB	LOC120443883|XP_039479226.1|DSAN
OG0004009	LOC115631559|XP_030384210.1|SLEB	LOC120458361|XP_039501909.1|DSAN
OG0004010	LOC115626177|XP_030377312.1|SLEB	LOC120444152|XP_039479663.1|DSAN
OG0004011	LOC115626388|XP_030377607.1|SLEB	LOC120458469|XP_039502056.1|DSAN
OG0004012	LOC115621735|XP_030371326.1|SLEB	LOC120453635|XP_039494361.1|DSAN
OG0004013	LOC115625801|XP_030376838.1|SLEB	LOC120452857|XP_039493236.1|DSAN
OG0004014	LOC115632176|XP_030385068.1|SLEB	LOC120448981|XP_039487178.1|DSAN
OG0004015	LOC115631076|XP_030383581.1|SLEB	LOC120444074|XP_039479526.1|DSAN
OG0004016	LOC115631255|XP_030383828.1|SLEB	LOC120456550|XP_039499366.1|DSAN
OG0004017	LOC115630661|XP_030383163.1|SLEB	LOC120449507|XP_039487946.1|DSAN
OG0004018	LOC115623414|XP_030373589.1|SLEB	LOC120457596|XP_039501043.1|DSAN
OG0004019	LOC115630571|XP_030383048.1|SLEB	LOC120447121|XP_039484485.1|DSAN
OG0004020	LOC115631221|XP_030383787.1|SLEB	LOC120458161|XP_039501650.1|DSAN
OG0004021	LOC115631022|XP_030383496.1|SLEB	LOC120458158|XP_039501646.1|DSAN
OG0004022	LOC115631267|XP_030383839.1|SLEB	LOC120445478|XP_039481862.1|DSAN
OG0004023	LOC115634183|XP_030387629.1|SLEB	LOC120444862|XP_039480762.1|DSAN
OG0004024	LOC115631467|XP_030384080.1|SLEB	LOC120446638|XP_039483639.1|DSAN
OG0004025	LOC115625820|XP_030376870.1|SLEB	LOC120451239|XP_039490684.1|DSAN
OG0004026	LOC115631398|XP_030383981.1|SLEB	LOC120458639|XP_039502300.1|DSAN
OG0004027	LOC115634064|XP_030387470.1|SLEB	LOC120445502|XP_039481884.1|DSAN
OG0004028	LOC115629020|XP_030381175.1|SLEB	LOC120458400|XP_039501959.1|DSAN
OG0004029	LOC115628523|XP_030380540.1|SLEB	LOC120458284|XP_039501814.1|DSAN
OG0004030	LOC115625192|XP_030376022.1|SLEB	LOC120444656|XP_039480430.1|DSAN
OG0004031	LOC115631351|XP_030383927.1|SLEB	LOC120458339|XP_039501890.1|DSAN
OG0004032	LOC115625853|XP_030376918.1|SLEB	LOC120445803|XP_039482350.1|DSAN
OG0004033	LOC115626191|XP_030377331.1|SLEB	LOC120445020|XP_039481029.1|DSAN
OG0004034	LOC115630933|XP_030383360.1|SLEB	LOC120444316|XP_039479794.1|DSAN
OG0004035	LOC115631041|XP_030383528.1|SLEB	LOC120444461|XP_039480069.1|DSAN
OG0004036	LOC115630991|XP_030383437.1|SLEB	LOC120444149|XP_039479650.1|DSAN
OG0004037	LOC115631059|XP_030383558.1|SLEB	LOC120443722|XP_039478905.1|DSAN
OG0004038	LOC115632030|XP_030384836.1|SLEB	LOC120458612|XP_039502257.1|DSAN
OG0004039	LOC115631213|XP_030383778.1|SLEB	LOC120450099|XP_039488830.1|DSAN
OG0004040	LOC115633628|XP_030386923.1|SLEB	LOC120445084|XP_039481147.1|DSAN
OG0004041	LOC115633276|XP_030386547.1|SLEB	LOC120456310|XP_039498997.1|DSAN
OG0004042	LOC115622177|XP_030371924.1|SLEB	LOC120449041|XP_039487263.1|DSAN
OG0004043	LOC115630654|XP_030383156.1|SLEB	LOC120456401|XP_039499167.1|DSAN
OG0004044	LOC115627472|XP_030379008.1|SLEB	LOC120455678|XP_039498023.1|DSAN
OG0004045	LOC115631439|XP_030384039.1|SLEB	LOC120458236|XP_039501758.1|DSAN
OG0004046	LOC115631249|XP_030383819.1|SLEB	LOC120451831|XP_039491744.1|DSAN
OG0004047	LOC115631028|XP_030383506.1|SLEB	LOC120456104|XP_039498648.1|DSAN
OG0004048	LOC115630482|XP_030382923.1|SLEB	LOC120445651|XP_039482131.1|DSAN
OG0004049	LOC115631436|XP_030384034.1|SLEB	LOC120443930|XP_039479307.1|DSAN
OG0004050	LOC115631657|XP_030384329.1|SLEB	LOC120445276|XP_039481508.1|DSAN
OG0004051	LOC115631090|XP_030383598.1|SLEB	LOC120443805|XP_039479079.1|DSAN, LOC120444024|XP_039479458.1|DSAN, LOC120444042|XP_039479482.1|DSAN, LOC120443807|XP_039479082.1|DSAN
OG0004052	LOC115626951|XP_030378327.1|SLEB	LOC120455758|XP_039498129.1|DSAN
OG0004053	LOC115630487|XP_030382935.1|SLEB	LOC120457718|XP_039501151.1|DSAN
OG0004054	LOC115631315|XP_030383890.1|SLEB	LOC120445504|XP_039481887.1|DSAN
OG0004055	LOC115621942|XP_030371649.1|SLEB	LOC120454486|XP_039495762.1|DSAN
OG0004056	LOC115621043|XP_030370424.1|SLEB	LOC120451756|XP_039491616.1|DSAN
OG0004057	LOC115622239|XP_030371996.1|SLEB	LOC120450107|XP_039488836.1|DSAN
OG0004058	LOC115632484|XP_030385519.1|SLEB	LOC120448083|XP_039485801.1|DSAN
OG0004059	LOC115624161|XP_030374617.1|SLEB	LOC120451789|XP_039491674.1|DSAN
OG0004060	LOC115624055|XP_030374496.1|SLEB	LOC120453228|XP_039493761.1|DSAN
OG0004061	LOC115626808|XP_030378139.1|SLEB	LOC120456795|XP_039499749.1|DSAN
OG0004062	LOC115622469|XP_030372272.1|SLEB	LOC120448152|XP_039485922.1|DSAN
OG0004063	LOC115626863|XP_030378230.1|SLEB	LOC120456849|XP_039499839.1|DSAN
OG0004064	LOC115633705|XP_030387026.1|SLEB	LOC120449046|XP_039487273.1|DSAN
OG0004065	LOC115624995|XP_030375726.1|SLEB	LOC120444306|XP_039479770.1|DSAN
OG0004066	LOC115634762|XP_030388517.1|SLEB	LOC120446050|XP_039482760.1|DSAN
OG0004067	LOC115624916|XP_030375626.1|SLEB, LOC115628821|XP_030380911.1|SLEB	LOC120455072|XP_039496857.1|DSAN
OG0004068	LOC115625353|XP_030376246.1|SLEB	LOC120453603|XP_039494303.1|DSAN
OG0004069	LOC115625619|XP_030376620.1|SLEB	LOC120450908|XP_039490092.1|DSAN
OG0004070	LOC115632730|XP_030385835.1|SLEB	LOC120449790|XP_039488368.1|DSAN
OG0004071	LOC115622479|XP_030372284.1|SLEB	LOC120450579|XP_039489631.1|DSAN
OG0004072	LOC115622497|XP_030372303.1|SLEB	LOC120450580|XP_039489633.1|DSAN
OG0004073	LOC115626862|XP_030378229.1|SLEB	LOC120455602|XP_039497915.1|DSAN
OG0004074	LOC115622688|XP_030372577.1|SLEB	LOC120444961|XP_039480911.1|DSAN
OG0004075	LOC115634474|XP_030388065.1|SLEB	LOC120447055|XP_039484379.1|DSAN
OG0004076	LOC115634473|XP_030388064.1|SLEB	LOC120447053|XP_039484377.1|DSAN
OG0004077	LOC115631977|XP_030384737.1|SLEB	LOC120446942|XP_039484129.1|DSAN
OG0004078	LOC115625509|XP_030376433.1|SLEB	LOC120451434|XP_039491043.1|DSAN
OG0004079	LOC115629371|XP_030381689.1|SLEB	LOC120456921|XP_039499993.1|DSAN
OG0004080	LOC115620054|XP_030369047.1|SLEB	LOC120445819|XP_039482370.1|DSAN
OG0004081	LOC115624980|XP_030375695.1|SLEB	LOC120447207|XP_039484648.1|DSAN
OG0004082	LOC115627742|XP_030379377.1|SLEB	LOC120445062|XP_039481120.1|DSAN
OG0004083	LOC115620222|XP_030369223.1|SLEB	LOC120451783|XP_039491667.1|DSAN
OG0004084	LOC115621413|XP_030370924.1|SLEB	LOC120450053|XP_039488744.1|DSAN
OG0004085	LOC115623375|XP_030373530.1|SLEB	LOC120452706|XP_039493000.1|DSAN
OG0004086	LOC115621200|XP_030370639.1|SLEB	LOC120454287|XP_039495407.1|DSAN
OG0004087	LOC115629180|XP_030381421.1|SLEB	LOC120455996|XP_039498488.1|DSAN
OG0004088	LOC115620542|XP_030369685.1|SLEB	LOC120453719|XP_039494480.1|DSAN
OG0004089	LOC115629338|XP_030381644.1|SLEB	LOC120455353|XP_039497382.1|DSAN
OG0004090	LOC115625345|XP_030376233.1|SLEB	LOC120452232|XP_039492291.1|DSAN
OG0004091	LOC115623942|XP_030374364.1|SLEB	LOC120451844|XP_039491753.1|DSAN
OG0004092	LOC115627070|XP_030378478.1|SLEB	LOC120455905|XP_039498342.1|DSAN
OG0004094	LOC115627049|XP_030378451.1|SLEB	LOC120455572|XP_039497873.1|DSAN
OG0004095	LOC115624377|XP_030374938.1|SLEB	LOC120451803|XP_039491690.1|DSAN
OG0004096	LOC115620835|XP_030370128.1|SLEB	LOC120454288|XP_039495408.1|DSAN
OG0004097	LOC115622879|XP_030372832.1|SLEB	LOC120448863|XP_039487010.1|DSAN
OG0004098	LOC115624962|XP_030375677.1|SLEB	LOC120450731|XP_039489782.1|DSAN
OG0004099	LOC115623554|XP_030373804.1|SLEB	LOC120450898|XP_039490074.1|DSAN
OG0004100	LOC115624190|XP_030374648.1|SLEB	LOC120452231|XP_039492290.1|DSAN
OG0004101	LOC115624084|XP_030374533.1|SLEB	LOC120451689|XP_039491516.1|DSAN
OG0004102	LOC115624297|XP_030374782.1|SLEB	LOC120451688|XP_039491508.1|DSAN
OG0004103	LOC115625507|XP_030376430.1|SLEB	LOC120451433|XP_039491042.1|DSAN
OG0004104	LOC115621663|XP_030371231.1|SLEB	LOC120453222|XP_039493748.1|DSAN
OG0004105	LOC115634785|XP_030388552.1|SLEB	LOC120449050|XP_039487276.1|DSAN
