Orthogroup	SLEB.longest_only	DSEC.longest_only
OG0005018	LOC115628245|XP_030380121.1|SLEB	LOC6610195|XP_032573343.1|DSEC
OG0005019	LOC115632101|XP_030384942.1|SLEB	LOC6605877|XP_032573482.1|DSEC
OG0005020	LOC115633635|XP_030386933.1|SLEB	LOC6620821|XP_002045019.1|DSEC
OG0005021	LOC115631703|XP_030384389.1|SLEB	LOC6611978|XP_002036495.1|DSEC
OG0005022	LOC115628289|XP_030380196.1|SLEB	LOC6610363|XP_002034949.1|DSEC
OG0005023	LOC115626651|XP_030377919.1|SLEB	LOC6608408|XP_002033142.2|DSEC
OG0005024	LOC115628408|XP_030380357.1|SLEB	LOC6610393|XP_002034975.2|DSEC
OG0005025	LOC115622915|XP_030372899.1|SLEB	LOC6605008|XP_002029851.2|DSEC
OG0005026	LOC115622161|XP_030371890.1|SLEB	LOC6607845|XP_002029663.1|DSEC
OG0005027	LOC115628247|XP_030380122.1|SLEB	LOC6610689|XP_032574649.1|DSEC
OG0005028	LOC115620749|XP_030370004.1|SLEB	LOC6606653|XP_002031453.1|DSEC, LOC116800174|XP_032582927.1|DSEC
OG0005029	LOC115632333|XP_030385298.1|SLEB	LOC6606104|XP_002030913.1|DSEC
OG0005030	LOC115620523|XP_030369649.1|SLEB	LOC6610142|XP_002034751.1|DSEC
OG0005031	LOC115632247|XP_030385168.1|SLEB	LOC6605175|XP_032576067.1|DSEC
OG0005032	LOC115623240|XP_030373358.1|SLEB	LOC6616410|XP_002040770.1|DSEC
OG0005033	LOC115622332|XP_030372102.1|SLEB	LOC6610898|XP_032573780.1|DSEC
OG0005034	LOC115622328|XP_030372097.1|SLEB	LOC116801038|XP_032574251.1|DSEC
OG0005035	LOC115623241|XP_030373359.1|SLEB	LOC6616405|XP_032574981.1|DSEC
OG0005036	LOC115622248|XP_030372006.1|SLEB	LOC6610497|XP_002035077.1|DSEC
OG0005037	LOC115633033|XP_030386237.1|SLEB	LOC6605023|XP_032574276.1|DSEC
OG0005038	LOC115632253|XP_030385181.1|SLEB	LOC6610641|XP_002035208.1|DSEC
OG0005039	LOC115630660|XP_030383162.1|SLEB	LOC6613332|XP_002037808.1|DSEC
OG0005040	LOC115623256|XP_030373386.1|SLEB	LOC6616434|XP_002040795.1|DSEC
OG0005041	LOC115632856|XP_030385976.1|SLEB	LOC6616397|XP_002040757.1|DSEC
OG0005042	LOC115622612|XP_030372473.1|SLEB	LOC6610519|XP_002035099.1|DSEC
OG0005043	LOC115634669|XP_030388389.1|SLEB	LOC6615292|XP_002039696.1|DSEC
OG0005044	LOC115634667|XP_030388386.1|SLEB	LOC6615290|XP_002039694.1|DSEC
OG0005045	LOC115633441|XP_030386759.1|SLEB	LOC6615288|XP_002039692.1|DSEC
OG0005046	LOC115628892|XP_030381014.1|SLEB	LOC6609798|XP_002034452.1|DSEC
OG0005047	LOC115624738|XP_030375424.1|SLEB	LOC6605460|XP_002030293.2|DSEC
OG0005048	LOC115624616|XP_030375227.1|SLEB	LOC6605458|XP_002030291.1|DSEC
OG0005049	LOC115622500|XP_030372307.1|SLEB	LOC6616403|XP_032574978.1|DSEC
OG0005050	LOC115625823|XP_030376877.1|SLEB	LOC6608762|XP_032572002.1|DSEC
OG0005051	LOC115622834|XP_030372773.1|SLEB	LOC6616418|XP_002040778.1|DSEC
OG0005052	LOC115622832|XP_030372771.1|SLEB	LOC6616420|XP_002040780.1|DSEC
OG0005053	LOC115625822|XP_030376873.1|SLEB	LOC6611843|XP_002036365.1|DSEC
OG0005054	LOC115624670|XP_030375323.1|SLEB	LOC6616290|XP_032573979.1|DSEC
OG0005055	LOC115629558|XP_030381909.1|SLEB	LOC6615059|XP_002039476.1|DSEC
OG0005056	LOC115629596|XP_030381985.1|SLEB	LOC6609290|XP_032572034.1|DSEC
OG0005057	LOC115628243|XP_030380116.1|SLEB	LOC6611162|XP_032573827.1|DSEC
OG0005058	LOC115622987|XP_030373002.1|SLEB	LOC6610863|XP_032575170.1|DSEC
OG0005059	LOC115633213|XP_030386498.1|SLEB	LOC6618867|XP_032572052.1|DSEC
OG0005060	LOC115626401|XP_030377627.1|SLEB	LOC6618866|XP_032572463.1|DSEC
OG0005061	LOC115625906|XP_030376997.1|SLEB	LOC6613635|XP_002038105.2|DSEC
OG0005062	LOC115625029|XP_030375737.1|SLEB	LOC6615807|XP_032571674.1|DSEC
OG0005063	LOC115633802|XP_030387144.1|SLEB	LOC6620707|XP_002044909.1|DSEC
OG0005064	LOC115622957|XP_030372956.1|SLEB	LOC6605872|XP_002030686.1|DSEC
OG0005065	LOC115631957|XP_030384679.1|SLEB	LOC6608018|XP_032572838.1|DSEC
OG0005066	LOC115633703|XP_030387023.1|SLEB	LOC6609459|XP_002034144.2|DSEC
OG0005067	LOC115622066|XP_030371789.1|SLEB	LOC6615509|XP_002039888.1|DSEC
OG0005068	LOC115622636|XP_030372504.1|SLEB	LOC6618292|XP_002042565.2|DSEC
OG0005069	LOC115622736|XP_030372640.1|SLEB	LOC6608093|XP_002032841.2|DSEC
OG0005070	LOC115623727|XP_030374084.1|SLEB	LOC6615825|XP_002040195.2|DSEC
OG0005071	LOC115622745|XP_030372653.1|SLEB	LOC6605315|XP_002030152.1|DSEC
OG0005072	LOC115627758|XP_030379403.1|SLEB	LOC6615971|XP_002040338.2|DSEC
OG0005073	LOC115633633|XP_030386931.1|SLEB	LOC6609753|XP_032570266.1|DSEC
OG0005074	LOC115632475|XP_030385507.1|SLEB	LOC6604813|XP_032574811.1|DSEC
OG0005075	LOC115633655|XP_030386960.1|SLEB	LOC6615378|XP_002039760.1|DSEC
OG0005076	LOC115629759|XP_030382168.1|SLEB	LOC6608598|XP_002033332.2|DSEC
OG0005078	LOC115632733|XP_030385839.1|SLEB	LOC6610648|XP_032574642.1|DSEC
OG0005079	LOC115631545|XP_030384194.1|SLEB	LOC6618912|XP_032571586.1|DSEC
OG0005080	LOC115632408|XP_030385403.1|SLEB	LOC6610548|XP_002035128.1|DSEC
OG0005081	LOC115621269|XP_030370733.1|SLEB	LOC6607922|XP_032570996.1|DSEC
OG0005082	LOC115633781|XP_030387118.1|SLEB	LOC6605831|XP_002030646.1|DSEC
OG0005083	LOC115627234|XP_030378716.1|SLEB	LOC6611613|XP_002036149.1|DSEC
OG0005084	LOC115623052|XP_030373091.1|SLEB	LOC6605621|XP_032575694.1|DSEC
OG0005085	LOC115623048|XP_030373087.1|SLEB	LOC6605230|XP_002030068.1|DSEC
OG0005086	LOC115619998|XP_030368947.1|SLEB	LOC6607999|XP_002032747.1|DSEC
OG0005087	LOC115622893|XP_030372864.1|SLEB	LOC6605099|XP_032573709.1|DSEC
OG0005088	LOC115624548|XP_030375135.1|SLEB	LOC6608593|XP_032570261.1|DSEC
OG0005089	LOC115624538|XP_030375125.1|SLEB	LOC6608595|XP_002033329.1|DSEC
OG0005090	LOC115629424|XP_030381739.1|SLEB	LOC6609930|XP_002034580.1|DSEC
OG0005091	LOC115632048|XP_030384885.1|SLEB	LOC6608886|XP_032570472.1|DSEC
OG0005092	LOC115628332|XP_030380253.1|SLEB	LOC6611179|XP_002035735.1|DSEC
OG0005093	LOC115622478|XP_030372282.1|SLEB	LOC6619407|XP_032573966.1|DSEC
OG0005094	LOC115632185|XP_030385080.1|SLEB	LOC6610646|XP_002035213.2|DSEC
OG0005095	LOC115621541|XP_030371070.1|SLEB	LOC6618898|XP_032570043.1|DSEC
OG0005096	LOC115629054|XP_030381224.1|SLEB	LOC6613171|XP_002037652.1|DSEC
OG0005097	LOC115628609|XP_030380656.1|SLEB	LOC6615401|XP_032570494.1|DSEC
OG0005098	LOC115631127|XP_030383665.1|SLEB	LOC6618840|XP_032571990.1|DSEC
OG0005099	LOC115633906|XP_030387275.1|SLEB	LOC6618884|XP_002043132.1|DSEC
OG0005100	LOC115625598|XP_030376583.1|SLEB	LOC6618885|XP_002043133.1|DSEC
OG0005101	LOC115623496|XP_030373733.1|SLEB	LOC6620401|XP_002044609.1|DSEC
OG0005102	LOC115634690|XP_030388415.1|SLEB	LOC6615287|XP_032571039.1|DSEC
OG0005103	LOC115620967|XP_030370351.1|SLEB	LOC6615823|XP_002040193.1|DSEC
OG0005104	LOC115628556|XP_030380578.1|SLEB	LOC6611694|XP_002036228.1|DSEC
OG0005105	LOC115632707|XP_030385808.1|SLEB	LOC6606073|XP_002030882.1|DSEC
OG0005106	LOC115623213|XP_030373312.1|SLEB	LOC6610531|XP_032575729.1|DSEC
OG0005107	LOC115632456|XP_030385472.1|SLEB	LOC6610575|XP_002035148.1|DSEC
OG0005108	LOC115634287|XP_030387801.1|SLEB	LOC6609101|XP_002033804.1|DSEC
OG0005109	LOC115627488|XP_030379031.1|SLEB	LOC6617654|XP_002041967.1|DSEC
OG0005110	LOC115633102|XP_030386343.1|SLEB	LOC6605983|XP_002030795.2|DSEC
OG0005111	LOC115632486|XP_030385523.1|SLEB	LOC6610917|XP_032575142.1|DSEC
OG0005112	LOC115624667|XP_030375320.1|SLEB	LOC6610293|XP_002034888.1|DSEC
OG0005113	LOC115632539|XP_030385606.1|SLEB	LOC6610916|XP_032575144.1|DSEC
OG0005114	LOC115622722|XP_030372623.1|SLEB	LOC6610456|XP_002035037.1|DSEC
OG0005115	LOC115630559|XP_030383032.1|SLEB	LOC6613409|XP_032571214.1|DSEC
OG0005116	LOC115632479|XP_030385513.1|SLEB	LOC6606005|XP_002030816.1|DSEC
OG0005117	LOC115629103|XP_030381284.1|SLEB	LOC6616037|XP_002040403.1|DSEC
OG0005118	LOC115625693|XP_030376693.1|SLEB	LOC6611877|XP_002036395.1|DSEC
OG0005119	LOC115631427|XP_030384109.1|SLEB	LOC6609267|XP_032572366.1|DSEC
OG0005120	LOC115622963|XP_030372971.1|SLEB	LOC6610409|XP_002034991.1|DSEC
OG0005121	LOC115633972|XP_030387356.1|SLEB	LOC6619359|XP_002043576.1|DSEC
OG0005122	LOC115622648|XP_030372519.1|SLEB	LOC6605531|XP_002030362.1|DSEC
OG0005123	LOC115625412|XP_030376315.1|SLEB	LOC6618335|XP_002042607.1|DSEC
OG0005124	LOC115632275|XP_030385218.1|SLEB	LOC6605998|XP_032573605.1|DSEC
OG0005125	LOC115633171|XP_030386443.1|SLEB	LOC6606000|XP_002030811.1|DSEC
OG0005126	LOC115622880|XP_030372833.1|SLEB	LOC6604876|XP_002029721.1|DSEC
OG0005127	LOC115622145|XP_030371869.1|SLEB	LOC6610435|XP_002035016.1|DSEC
OG0005128	LOC115626184|XP_030377360.1|SLEB	LOC6608930|XP_032571279.1|DSEC
OG0005129	LOC115624825|XP_030375535.1|SLEB	LOC6616309|XP_032573991.1|DSEC
OG0005130	LOC115634506|XP_030388132.1|SLEB	LOC6616353|XP_002040713.1|DSEC
OG0005131	LOC115628258|XP_030380136.1|SLEB	LOC6611150|XP_032574001.1|DSEC
OG0005132	LOC115623179|XP_030373259.1|SLEB	LOC6605219|XP_002030057.1|DSEC
OG0005133	LOC115628344|XP_030380269.1|SLEB	LOC6610614|XP_032574710.1|DSEC
OG0005134	LOC115632396|XP_030385386.1|SLEB	LOC6605454|XP_032574651.1|DSEC
OG0005135	LOC115622716|XP_030372614.1|SLEB	LOC6610417|XP_002034999.1|DSEC
OG0005136	LOC115622784|XP_030372701.1|SLEB	LOC6610419|XP_002035001.2|DSEC
OG0005137	LOC115621264|XP_030370723.1|SLEB	LOC6617166|XP_002041493.1|DSEC
OG0005138	LOC115622854|XP_030372797.1|SLEB	LOC6610896|XP_002035459.1|DSEC
OG0005139	LOC115632739|XP_030385846.1|SLEB	LOC6610962|XP_002035519.2|DSEC
OG0005140	LOC115630928|XP_030383354.1|SLEB	LOC6613410|XP_002037884.1|DSEC
OG0005141	LOC115623622|XP_030373916.1|SLEB	LOC6609368|XP_032570602.1|DSEC
OG0005142	LOC115622229|XP_030371986.1|SLEB	LOC6604921|XP_002029764.1|DSEC
OG0005143	LOC115633061|XP_030386275.1|SLEB	LOC6604914|XP_032573650.1|DSEC
OG0005144	LOC115633026|XP_030386209.1|SLEB	LOC6604916|XP_002029759.2|DSEC
OG0005145	LOC115632315|XP_030385276.1|SLEB	LOC6604919|XP_002029762.1|DSEC
OG0005146	LOC115622513|XP_030372327.1|SLEB	LOC6616443|XP_002040804.1|DSEC
OG0005147	LOC115622953|XP_030372953.1|SLEB	LOC6616442|XP_032574604.1|DSEC
OG0005148	LOC115622471|XP_030372275.1|SLEB	LOC6605019|XP_002029862.2|DSEC
OG0005149	LOC115629056|XP_030381233.1|SLEB	LOC6609674|XP_002034332.1|DSEC
OG0005150	LOC115632329|XP_030385292.1|SLEB	LOC6605944|XP_002030756.1|DSEC
OG0005151	LOC115624543|XP_030375129.1|SLEB	LOC6610759|XP_002035325.1|DSEC
OG0005152	LOC115624598|XP_030375198.1|SLEB	LOC6610753|XP_002035319.1|DSEC
OG0005153	LOC115624587|XP_030375185.1|SLEB	LOC6610751|XP_002035317.1|DSEC
OG0005154	LOC115628254|XP_030380133.1|SLEB	LOC6610749|XP_002035315.1|DSEC
OG0005155	LOC115628307|XP_030380217.1|SLEB	LOC6610193|XP_002034801.1|DSEC
OG0005156	LOC115624009|XP_030374442.1|SLEB	LOC6620058|XP_002044270.1|DSEC
OG0005157	LOC115634649|XP_030388365.1|SLEB	LOC6615511|XP_032572965.1|DSEC
OG0005158	LOC115633070|XP_030386300.1|SLEB	LOC6611005|XP_032574782.1|DSEC
OG0005159	LOC115632444|XP_030385450.1|SLEB	LOC6605973|XP_002030785.2|DSEC
OG0005160	LOC115632818|XP_030385930.1|SLEB	LOC6606114|XP_002030922.1|DSEC
OG0005161	LOC115627574|XP_030379159.1|SLEB	LOC6613025|XP_032570728.1|DSEC
OG0005162	LOC115633234|XP_030386488.1|SLEB	LOC6619784|XP_002043997.1|DSEC
OG0005163	LOC115622932|XP_030372920.1|SLEB	LOC6616549|XP_002040908.1|DSEC
OG0005164	LOC115632273|XP_030385213.1|SLEB	LOC116801125|XP_032574764.1|DSEC
OG0005165	LOC115624509|XP_030375081.1|SLEB	LOC6607859|XP_002032613.1|DSEC
OG0005166	LOC115624291|XP_030374776.1|SLEB	LOC116801796|XP_032579329.1|DSEC
OG0005167	LOC115624295|XP_030374779.1|SLEB	LOC6613933|XP_032579332.1|DSEC
OG0005168	LOC115632090|XP_030384925.1|SLEB	LOC6621484|XP_032575909.1|DSEC
OG0005169	LOC115622495|XP_030372301.1|SLEB	LOC6610714|XP_002035280.2|DSEC
OG0005170	LOC115622165|XP_030371896.1|SLEB	LOC6610712|XP_032575970.1|DSEC
OG0005171	LOC115623247|XP_030373370.1|SLEB	LOC6610711|XP_002035277.1|DSEC
OG0005172	LOC115628232|XP_030380100.1|SLEB	LOC6615376|XP_002039758.1|DSEC
OG0005173	LOC115633253|XP_030386518.1|SLEB	LOC6607910|XP_002032664.2|DSEC
OG0005174	LOC115633668|XP_030386972.1|SLEB	LOC6615725|XP_002040096.1|DSEC
OG0005175	LOC115624686|XP_030375353.1|SLEB	LOC6615707|XP_032572897.1|DSEC
OG0005176	LOC115634045|XP_030387448.1|SLEB	LOC6609835|XP_002034487.1|DSEC
OG0005177	LOC115629827|XP_030382266.1|SLEB	LOC6615709|XP_002040080.1|DSEC
OG0005178	LOC115632323|XP_030385288.1|SLEB	LOC6604885|XP_002029730.1|DSEC
OG0005179	LOC115632413|XP_030385412.1|SLEB	LOC6604903|XP_002029748.1|DSEC
OG0005180	LOC115628396|XP_030380344.1|SLEB	LOC6610349|XP_032573519.1|DSEC
OG0005181	LOC115627775|XP_030379441.1|SLEB	LOC6617930|XP_002042238.1|DSEC
OG0005182	LOC115634306|XP_030387821.1|SLEB	LOC6608318|XP_032572718.1|DSEC
OG0005183	LOC115634779|XP_030388534.1|SLEB	LOC6608517|XP_002033251.1|DSEC
OG0005184	LOC115624993|XP_030375729.1|SLEB	LOC6608514|XP_032570850.1|DSEC
OG0005185	LOC115633894|XP_030387259.1|SLEB	LOC6608332|XP_002033069.1|DSEC
OG0005186	LOC115634834|XP_030388615.1|SLEB	LOC6608642|XP_032571282.1|DSEC
OG0005187	LOC115634370|XP_030387894.1|SLEB	LOC6607911|XP_032572993.1|DSEC
OG0005188	LOC115633552|XP_030386869.1|SLEB	LOC6609797|XP_002034451.2|DSEC
OG0005189	LOC115627519|XP_030379079.1|SLEB	LOC6614976|XP_032580080.1|DSEC
OG0005190	LOC115632360|XP_030385337.1|SLEB	LOC6604792|XP_002029643.1|DSEC
OG0005191	LOC115623611|XP_030373888.1|SLEB	LOC6616897|XP_002041231.1|DSEC
OG0005192	LOC115632258|XP_030385195.1|SLEB	LOC6609711|XP_032571907.1|DSEC
OG0005193	LOC115633740|XP_030387073.1|SLEB	LOC6608335|XP_032572707.1|DSEC
OG0005194	LOC115628088|XP_030379928.1|SLEB	LOC6610098|XP_002034709.1|DSEC
OG0005195	LOC115620893|XP_030370240.1|SLEB	LOC6608028|XP_002032776.1|DSEC
OG0005196	LOC115632795|XP_030385907.1|SLEB	LOC6616287|XP_002040651.1|DSEC
OG0005197	LOC115633672|XP_030386978.1|SLEB	LOC6613033|XP_002037523.1|DSEC
OG0005198	LOC115624636|XP_030375257.1|SLEB	LOC6605477|XP_002030310.2|DSEC
OG0005199	LOC115627790|XP_030379474.1|SLEB	LOC6609299|XP_002033989.1|DSEC
OG0005200	LOC115630337|XP_030382734.1|SLEB	LOC6609588|XP_032571397.1|DSEC
OG0005201	LOC115634786|XP_030388553.1|SLEB	LOC6618918|XP_032571589.1|DSEC
OG0005202	LOC115632876|XP_030386014.1|SLEB	LOC6608043|XP_032571246.1|DSEC
OG0005203	LOC115634622|XP_030388333.1|SLEB	LOC6609122|XP_032571162.1|DSEC
OG0005204	LOC115628989|XP_030381130.1|SLEB	LOC6611432|XP_002035976.2|DSEC
OG0005205	LOC115631034|XP_030383517.1|SLEB	LOC6613243|XP_032577709.1|DSEC
OG0005206	LOC115634727|XP_030388471.1|SLEB	LOC6615732|XP_002040103.1|DSEC
OG0005207	LOC115633790|XP_030387127.1|SLEB	LOC6608352|XP_002033089.1|DSEC
OG0005208	LOC115633827|XP_030387175.1|SLEB	LOC6608438|XP_002033172.2|DSEC
OG0005209	LOC115626637|XP_030377907.1|SLEB	LOC6611326|XP_002035873.1|DSEC
OG0005210	LOC115626356|XP_030377567.1|SLEB	LOC6611324|XP_032569997.1|DSEC
OG0005211	LOC115624687|XP_030375349.1|SLEB	LOC6616543|XP_002040902.1|DSEC
OG0005212	LOC115633797|XP_030387136.1|SLEB	LOC6613032|XP_002037522.1|DSEC
OG0005213	LOC115633361|XP_030386662.1|SLEB	LOC6612243|XP_002036755.1|DSEC
OG0005214	LOC115631978|XP_030384738.1|SLEB	LOC6611610|XP_032569861.1|DSEC
OG0005215	LOC115631005|XP_030383464.1|SLEB	LOC6613279|XP_002037756.1|DSEC
OG0005216	LOC115625762|XP_030376783.1|SLEB	LOC6614683|XP_002039110.1|DSEC
OG0005217	LOC115629078|XP_030381253.1|SLEB	LOC6619306|XP_002043523.1|DSEC
OG0005218	LOC115626257|XP_030377422.1|SLEB	LOC6611763|XP_032569709.1|DSEC
OG0005219	LOC115622318|XP_030372088.1|SLEB	LOC6608299|XP_002033036.1|DSEC
OG0005220	LOC115632376|XP_030385357.1|SLEB	LOC6610343|XP_002034929.1|DSEC
OG0005221	LOC115626397|XP_030377620.1|SLEB	LOC6611788|XP_002036311.1|DSEC
OG0005222	LOC115630505|XP_030382956.1|SLEB	LOC6614450|XP_032583030.1|DSEC
OG0005223	LOC115625803|XP_030376841.1|SLEB	LOC6617857|XP_002042165.1|DSEC
OG0005224	LOC115628457|XP_030380435.1|SLEB	LOC6611722|XP_002036253.1|DSEC
OG0005225	LOC115626158|XP_030377292.1|SLEB	LOC6613185|XP_032583688.1|DSEC
OG0005226	LOC115631202|XP_030383756.1|SLEB	LOC6611606|XP_032569862.1|DSEC
OG0005227	LOC115631599|XP_030384261.1|SLEB	LOC6613684|XP_002038154.1|DSEC
OG0005228	LOC115631654|XP_030384326.1|SLEB	LOC6613685|XP_032583465.1|DSEC
OG0005229	LOC115631557|XP_030384204.1|SLEB	LOC6617305|XP_032583498.1|DSEC
OG0005230	LOC115631109|XP_030383628.1|SLEB	LOC6612120|XP_002036637.1|DSEC
OG0005231	LOC115628552|XP_030380574.1|SLEB	LOC6617196|XP_002041523.1|DSEC
OG0005232	LOC115626339|XP_030377545.1|SLEB	LOC6613156|XP_032583321.1|DSEC
OG0005233	LOC115626384|XP_030377603.1|SLEB	LOC6611319|XP_002035866.1|DSEC
OG0005234	LOC115625746|XP_030376761.1|SLEB	LOC6614690|XP_002039117.2|DSEC
OG0005235	LOC115631204|XP_030383768.1|SLEB	LOC6614581|XP_002039009.1|DSEC
OG0005236	LOC115630664|XP_030383166.1|SLEB	LOC6613333|XP_002037809.2|DSEC
OG0005237	LOC115630662|XP_030383164.1|SLEB	LOC6613329|XP_032575599.1|DSEC
OG0005238	LOC115630709|XP_030383222.1|SLEB	LOC6613328|XP_002037804.2|DSEC
OG0005239	LOC115630995|XP_030383446.1|SLEB	LOC6613059|XP_002037542.2|DSEC
OG0005240	LOC115632014|XP_030384806.1|SLEB	LOC6611980|XP_002036497.1|DSEC
OG0005241	LOC115630568|XP_030383044.1|SLEB	LOC6617347|XP_032571638.1|DSEC
OG0005242	LOC115630406|XP_030382797.1|SLEB	LOC6612050|XP_002036567.1|DSEC
OG0005243	LOC115631959|XP_030384682.1|SLEB	LOC6617306|XP_032583495.1|DSEC
OG0005244	LOC115621377|XP_030370863.1|SLEB	LOC6606626|XP_032578851.1|DSEC
OG0005245	LOC115625262|XP_030376123.1|SLEB	LOC6614189|XP_002038636.1|DSEC
OG0005246	LOC115631245|XP_030383814.1|SLEB	LOC6617250|XP_002041577.1|DSEC
OG0005247	LOC115634723|XP_030388466.1|SLEB	LOC6615735|XP_002040106.1|DSEC
OG0005248	LOC115629644|XP_030382015.1|SLEB	LOC6606302|XP_032577077.1|DSEC
OG0005249	LOC115623544|XP_030373790.1|SLEB	LOC6616653|XP_002041010.1|DSEC
OG0005250	LOC115625764|XP_030376792.1|SLEB	LOC6618268|XP_032572310.1|DSEC
OG0005251	LOC115631422|XP_030384008.1|SLEB	LOC6611962|XP_032575933.1|DSEC
OG0005252	LOC115626150|XP_030377274.1|SLEB	LOC6614657|XP_002039084.2|DSEC
OG0005253	LOC115628492|XP_030380481.1|SLEB	LOC6618242|XP_032583301.1|DSEC
OG0005254	LOC115626078|XP_030377191.1|SLEB	LOC6614706|XP_002039133.1|DSEC
OG0005255	LOC115625735|XP_030376746.1|SLEB	LOC6614705|XP_032577080.1|DSEC
OG0005256	LOC115633470|XP_030386785.1|SLEB	LOC6620415|XP_002044623.1|DSEC
OG0005257	LOC115625840|XP_030376903.1|SLEB	LOC6611690|XP_002036224.1|DSEC
OG0005258	LOC115625967|XP_030377069.1|SLEB	LOC6611810|XP_002036332.1|DSEC
OG0005259	LOC115625847|XP_030376910.1|SLEB	LOC6611261|XP_002035816.1|DSEC
OG0005260	LOC115625942|XP_030377037.1|SLEB	LOC6611263|XP_002035818.1|DSEC
OG0005261	LOC115623710|XP_030374050.1|SLEB	LOC6612013|XP_002036530.1|DSEC
OG0005262	LOC115630567|XP_030383042.1|SLEB	LOC116803595|XP_032583468.1|DSEC
OG0005263	LOC115626218|XP_030377372.1|SLEB	LOC6614700|XP_002039127.2|DSEC
OG0005264	LOC115621382|XP_030370871.1|SLEB	LOC6616748|XP_032577975.1|DSEC
OG0005265	LOC115625877|XP_030376952.1|SLEB	LOC6614697|XP_032577733.1|DSEC
OG0005266	LOC115626451|XP_030377687.1|SLEB	LOC6611391|XP_002035935.1|DSEC
OG0005267	LOC115630454|XP_030382875.1|SLEB	LOC6613120|XP_002037601.1|DSEC
OG0005268	LOC115630452|XP_030382872.1|SLEB	LOC6613121|XP_002037602.1|DSEC
OG0005269	LOC115630434|XP_030382849.1|SLEB	LOC6613135|XP_032575110.1|DSEC
OG0005270	LOC115631483|XP_030384098.1|SLEB	LOC6612132|XP_002036649.1|DSEC
OG0005271	LOC115625827|XP_030376878.1|SLEB	LOC6614632|XP_002039059.1|DSEC
OG0005272	LOC115625855|XP_030376923.1|SLEB	LOC6614630|XP_002039057.1|DSEC
OG0005273	LOC115625663|XP_030376656.1|SLEB	LOC6611667|XP_002036202.1|DSEC
OG0005274	LOC115631480|XP_030384096.1|SLEB	LOC6612129|XP_002036646.1|DSEC
OG0005275	LOC115630943|XP_030383370.1|SLEB	LOC6611937|XP_032573456.1|DSEC
OG0005276	LOC115631296|XP_030383871.1|SLEB	LOC6613266|XP_002037743.2|DSEC
OG0005277	LOC115631445|XP_030384049.1|SLEB	LOC6613277|XP_002037754.1|DSEC
OG0005278	LOC115627877|XP_030379625.1|SLEB	LOC6610104|XP_002034715.1|DSEC
OG0005279	LOC115626343|XP_030377552.1|SLEB	LOC6613585|XP_002038053.1|DSEC
OG0005280	LOC115630408|XP_030382800.1|SLEB	LOC6617335|XP_002041660.1|DSEC
OG0005281	LOC115630939|XP_030383366.1|SLEB	LOC6613096|XP_032577459.1|DSEC
OG0005282	LOC115623681|XP_030374011.1|SLEB	LOC6614021|XP_002038475.2|DSEC
OG0005283	LOC115620238|XP_030369243.1|SLEB	LOC6607667|XP_002032432.1|DSEC
OG0005284	LOC115628583|XP_030380627.1|SLEB	LOC6618256|XP_032571720.1|DSEC
OG0005285	LOC115628504|XP_030380506.1|SLEB	LOC6618257|XP_002042531.1|DSEC
OG0005286	LOC115630400|XP_030382785.1|SLEB	LOC6617338|XP_002041663.2|DSEC
OG0005287	LOC115630399|XP_030382784.1|SLEB	LOC6617340|XP_002041665.2|DSEC
OG0005288	LOC115631735|XP_030384433.1|SLEB	LOC6611537|XP_032571013.1|DSEC
OG0005289	LOC115631124|XP_030383650.1|SLEB	LOC6620141|XP_032570993.1|DSEC
OG0005290	LOC115625102|XP_030375866.1|SLEB	LOC6613967|XP_032578285.1|DSEC
OG0005291	LOC115626174|XP_030377310.1|SLEB	LOC6617839|XP_002042147.1|DSEC
OG0005292	LOC115626171|XP_030377306.1|SLEB	LOC6617843|XP_032575295.1|DSEC
OG0005293	LOC115626576|XP_030377815.1|SLEB	LOC6611335|XP_002035882.1|DSEC
OG0005294	LOC115630985|XP_030383427.1|SLEB	LOC6617710|XP_002042022.1|DSEC
OG0005295	LOC115626157|XP_030377290.1|SLEB	LOC6617838|XP_032569964.1|DSEC
OG0005296	LOC115625062|XP_030375795.1|SLEB	LOC6614009|XP_032578189.1|DSEC
OG0005297	LOC115628612|XP_030380655.1|SLEB	LOC6611705|XP_032569907.1|DSEC
OG0005298	LOC115625734|XP_030376745.1|SLEB	LOC6611850|XP_002036372.1|DSEC
OG0005299	LOC115620856|XP_030370162.1|SLEB	LOC6612736|XP_002037239.1|DSEC
OG0005300	LOC115629647|XP_030382018.1|SLEB	LOC6620248|XP_002044457.2|DSEC
OG0005301	LOC115625689|XP_030376688.1|SLEB	LOC6611873|XP_002036391.1|DSEC
OG0005302	LOC115634648|XP_030388368.1|SLEB	LOC6608691|XP_002033418.1|DSEC
OG0005303	LOC115630496|XP_030382943.1|SLEB	LOC6614583|XP_002039011.1|DSEC
OG0005304	LOC115625658|XP_030376647.1|SLEB	LOC6613629|XP_032573579.1|DSEC
OG0005305	LOC115627867|XP_030379613.1|SLEB	LOC6610103|XP_002034714.1|DSEC
OG0005306	LOC115631072|XP_030383578.1|SLEB	LOC6614424|XP_032572339.1|DSEC
OG0005307	LOC115631790|XP_030384485.1|SLEB	LOC6612114|XP_002036631.1|DSEC
OG0005308	LOC115631563|XP_030384214.1|SLEB	LOC6612017|XP_002036534.2|DSEC
