Orthogroup	SLEB.longest_only	ASTE.longest_only
OG0005078	LOC115632733|XP_030385839.1|SLEB	LOC118509802|XP_035906833.1|ASTE, LOC118509801|XP_035906832.1|ASTE
OG0005079	LOC115631545|XP_030384194.1|SLEB	LOC118512227|XP_035912236.1|ASTE
OG0005080	LOC115632408|XP_030385403.1|SLEB	LOC118514353|XP_035917068.1|ASTE
OG0005081	LOC115621269|XP_030370733.1|SLEB	LOC118512018|XP_035911690.1|ASTE
OG0005082	LOC115633781|XP_030387118.1|SLEB	LOC118512821|XP_035913689.1|ASTE
OG0005083	LOC115627234|XP_030378716.1|SLEB	LOC118512822|XP_035913690.1|ASTE
OG0005084	LOC115623052|XP_030373091.1|SLEB	LOC118511857|XP_035911297.1|ASTE
OG0005085	LOC115623048|XP_030373087.1|SLEB	LOC118511856|XP_035911295.1|ASTE
OG0005086	LOC115619998|XP_030368947.1|SLEB	LOC118509708|XP_035906682.1|ASTE
OG0005087	LOC115622893|XP_030372864.1|SLEB	LOC118510437|XP_035908107.1|ASTE
OG0005088	LOC115624548|XP_030375135.1|SLEB	LOC118511272|XP_035910052.1|ASTE
OG0005089	LOC115624538|XP_030375125.1|SLEB	LOC118511271|XP_035910050.1|ASTE
OG0005090	LOC115629424|XP_030381739.1|SLEB	LOC118504203|XP_035894276.1|ASTE
OG0005091	LOC115632048|XP_030384885.1|SLEB	LOC118504604|XP_035895171.1|ASTE
OG0005092	LOC115628332|XP_030380253.1|SLEB	LOC118511905|XP_035911434.1|ASTE
OG0005093	LOC115622478|XP_030372282.1|SLEB	LOC118511900|XP_035911425.1|ASTE
OG0005094	LOC115632185|XP_030385080.1|SLEB	LOC118513138|XP_035914456.1|ASTE
OG0005095	LOC115621541|XP_030371070.1|SLEB	LOC118514369|XP_035917117.1|ASTE
OG0005096	LOC115629054|XP_030381224.1|SLEB	LOC118514211|XP_035916800.1|ASTE
OG0005097	LOC115628609|XP_030380656.1|SLEB	LOC118514179|XP_035916742.1|ASTE
OG0005098	LOC115631127|XP_030383665.1|SLEB	LOC118514177|XP_035916740.1|ASTE
OG0005099	LOC115633906|XP_030387275.1|SLEB	LOC118508939|XP_035904741.1|ASTE
OG0005100	LOC115625598|XP_030376583.1|SLEB	LOC118508938|XP_035904740.1|ASTE
OG0005101	LOC115623496|XP_030373733.1|SLEB	LOC118513189|XP_035914570.1|ASTE
OG0005102	LOC115634690|XP_030388415.1|SLEB	LOC118509628|XP_035906398.1|ASTE
OG0005103	LOC115620967|XP_030370351.1|SLEB	LOC118509660|XP_035906517.1|ASTE
OG0005104	LOC115628556|XP_030380578.1|SLEB	LOC118509779|XP_035906811.1|ASTE
OG0005105	LOC115632707|XP_030385808.1|SLEB	LOC118510326|XP_035907864.1|ASTE
OG0005106	LOC115623213|XP_030373312.1|SLEB	LOC118510336|XP_035907887.1|ASTE
OG0005107	LOC115632456|XP_030385472.1|SLEB	LOC118510320|XP_035907856.1|ASTE
OG0005108	LOC115634287|XP_030387801.1|SLEB	LOC118512311|XP_035912455.1|ASTE
OG0005109	LOC115627488|XP_030379031.1|SLEB	LOC118506437|XP_035899457.1|ASTE
OG0005110	LOC115633102|XP_030386343.1|SLEB	LOC118512299|XP_035912423.1|ASTE
OG0005111	LOC115632486|XP_030385523.1|SLEB	LOC118512868|XP_035913849.1|ASTE
OG0005112	LOC115624667|XP_030375320.1|SLEB	LOC118512866|XP_035913847.1|ASTE
OG0005113	LOC115632539|XP_030385606.1|SLEB	LOC118512870|XP_035913853.1|ASTE
OG0005114	LOC115622722|XP_030372623.1|SLEB	LOC118509371|XP_035905796.1|ASTE
OG0005115	LOC115630559|XP_030383032.1|SLEB	LOC118514611|XP_035917499.1|ASTE
OG0005116	LOC115632479|XP_030385513.1|SLEB	LOC118514221|XP_035916812.1|ASTE
OG0005117	LOC115629103|XP_030381284.1|SLEB	LOC118513293|XP_035914760.1|ASTE
OG0005118	LOC115625693|XP_030376693.1|SLEB	LOC118509920|XP_035907123.1|ASTE
OG0005119	LOC115631427|XP_030384109.1|SLEB	LOC118509915|XP_035907089.1|ASTE
OG0005120	LOC115622963|XP_030372971.1|SLEB	LOC118510890|XP_035909168.1|ASTE
OG0005121	LOC115633972|XP_030387356.1|SLEB	LOC118510889|XP_035909167.1|ASTE
OG0005122	LOC115622648|XP_030372519.1|SLEB	LOC118510167|XP_035907571.1|ASTE
OG0005123	LOC115625412|XP_030376315.1|SLEB	LOC118509822|XP_035906877.1|ASTE
OG0005124	LOC115632275|XP_030385218.1|SLEB	LOC118511248|XP_035909989.1|ASTE
OG0005125	LOC115633171|XP_030386443.1|SLEB	LOC118511269|XP_035910047.1|ASTE
OG0005126	LOC115622880|XP_030372833.1|SLEB	LOC118509908|XP_035907059.1|ASTE
OG0005127	LOC115622145|XP_030371869.1|SLEB	LOC118510581|XP_035908466.1|ASTE
OG0005128	LOC115626184|XP_030377360.1|SLEB	LOC118509564|XP_035906213.1|ASTE, LOC118516423|XP_035918187.1|ASTE
OG0005129	LOC115624825|XP_030375535.1|SLEB	LOC118509557|XP_035906204.1|ASTE
OG0005130	LOC115634506|XP_030388132.1|SLEB	LOC118511280|XP_035910067.1|ASTE
OG0005131	LOC115628258|XP_030380136.1|SLEB	LOC118511300|XP_035910102.1|ASTE
OG0005132	LOC115623179|XP_030373259.1|SLEB	LOC118510485|XP_035908259.1|ASTE
OG0005133	LOC115628344|XP_030380269.1|SLEB	LOC118512833|XP_035913761.1|ASTE
OG0005134	LOC115632396|XP_030385386.1|SLEB	LOC118514217|XP_035916806.1|ASTE
OG0005135	LOC115622716|XP_030372614.1|SLEB	LOC118514243|XP_035916842.1|ASTE
OG0005136	LOC115622784|XP_030372701.1|SLEB	LOC118512697|XP_035913404.1|ASTE
OG0005137	LOC115621264|XP_030370723.1|SLEB	LOC118513481|XP_035915173.1|ASTE
OG0005138	LOC115622854|XP_030372797.1|SLEB	LOC118513492|XP_035915208.1|ASTE
OG0005139	LOC115632739|XP_030385846.1|SLEB	LOC118514374|XP_035917129.1|ASTE
OG0005140	LOC115630928|XP_030383354.1|SLEB	LOC118514391|XP_035917165.1|ASTE
OG0005141	LOC115623622|XP_030373916.1|SLEB	LOC118511552|XP_035910664.1|ASTE
OG0005142	LOC115622229|XP_030371986.1|SLEB	LOC118512968|XP_035914088.1|ASTE
OG0005143	LOC115633061|XP_030386275.1|SLEB	LOC118509469|XP_035905990.1|ASTE
OG0005144	LOC115633026|XP_030386209.1|SLEB	LOC118509470|XP_035905997.1|ASTE
OG0005145	LOC115632315|XP_030385276.1|SLEB	LOC118509473|XP_035906001.1|ASTE
OG0005146	LOC115622513|XP_030372327.1|SLEB	LOC118509476|XP_035906009.1|ASTE
OG0005147	LOC115622953|XP_030372953.1|SLEB	LOC118509477|XP_035906010.1|ASTE
OG0005148	LOC115622471|XP_030372275.1|SLEB	LOC118510266|XP_035907755.1|ASTE
OG0005149	LOC115629056|XP_030381233.1|SLEB	LOC118510265|XP_035907753.1|ASTE
OG0005150	LOC115632329|XP_030385292.1|SLEB	LOC118514239|XP_035916835.1|ASTE
OG0005151	LOC115624543|XP_030375129.1|SLEB	LOC118509399|XP_035905850.1|ASTE
OG0005152	LOC115624598|XP_030375198.1|SLEB	LOC118509454|XP_035905967.1|ASTE
OG0005153	LOC115624587|XP_030375185.1|SLEB	LOC118509396|XP_035905843.1|ASTE
OG0005154	LOC115628254|XP_030380133.1|SLEB	LOC118509395|XP_035905838.1|ASTE
OG0005155	LOC115628307|XP_030380217.1|SLEB	LOC118509430|XP_035905912.1|ASTE
OG0005156	LOC115624009|XP_030374442.1|SLEB	LOC118509241|XP_035905448.1|ASTE
OG0005157	LOC115634649|XP_030388365.1|SLEB	LOC118514328|XP_035917006.1|ASTE
OG0005158	LOC115633070|XP_030386300.1|SLEB	LOC118511817|XP_035911250.1|ASTE
OG0005159	LOC115632444|XP_030385450.1|SLEB	LOC118511820|XP_035911253.1|ASTE
OG0005160	LOC115632818|XP_030385930.1|SLEB	LOC118511832|XP_035911268.1|ASTE
OG0005161	LOC115627574|XP_030379159.1|SLEB	LOC118511835|XP_035911273.1|ASTE
OG0005163	LOC115622932|XP_030372920.1|SLEB	LOC118511854|XP_035911293.1|ASTE
OG0005164	LOC115632273|XP_030385213.1|SLEB	LOC118511529|XP_035910611.1|ASTE
OG0005165	LOC115624509|XP_030375081.1|SLEB	LOC118510406|XP_035908050.1|ASTE
OG0005166	LOC115624291|XP_030374776.1|SLEB	LOC118510355|XP_035907949.1|ASTE
OG0005167	LOC115624295|XP_030374779.1|SLEB	LOC118510394|XP_035908043.1|ASTE
OG0005168	LOC115632090|XP_030384925.1|SLEB	LOC118510339|XP_035907903.1|ASTE
OG0005169	LOC115622495|XP_030372301.1|SLEB	LOC118510385|XP_035908029.1|ASTE
OG0005170	LOC115622165|XP_030371896.1|SLEB	LOC118510361|XP_035907962.1|ASTE
OG0005171	LOC115623247|XP_030373370.1|SLEB	LOC118510372|XP_035907990.1|ASTE
OG0005172	LOC115628232|XP_030380100.1|SLEB	LOC118511342|XP_035910182.1|ASTE
OG0005173	LOC115633253|XP_030386518.1|SLEB	LOC118511346|XP_035910193.1|ASTE
OG0005174	LOC115633668|XP_030386972.1|SLEB	LOC118511348|XP_035910197.1|ASTE
OG0005175	LOC115624686|XP_030375353.1|SLEB	LOC118509381|XP_035905814.1|ASTE, LOC118517326|XP_035919199.1|ASTE
OG0005176	LOC115634045|XP_030387448.1|SLEB	LOC118513142|XP_035914461.1|ASTE
OG0005177	LOC115629827|XP_030382266.1|SLEB	LOC118516431|XP_035918202.1|ASTE, LOC118509570|XP_035906224.1|ASTE
OG0005178	LOC115632323|XP_030385288.1|SLEB	LOC118513143|XP_035914462.1|ASTE
OG0005179	LOC115632413|XP_030385412.1|SLEB	LOC118509942|XP_035907167.1|ASTE
OG0005180	LOC115628396|XP_030380344.1|SLEB	LOC118513176|XP_035914529.1|ASTE
OG0005181	LOC115627775|XP_030379441.1|SLEB	LOC118513173|XP_035914518.1|ASTE
OG0005182	LOC115634306|XP_030387821.1|SLEB	LOC118513182|XP_035914538.1|ASTE
OG0005183	LOC115634779|XP_030388534.1|SLEB	LOC118513188|XP_035914569.1|ASTE
OG0005184	LOC115624993|XP_030375729.1|SLEB	LOC118509674|XP_035906572.1|ASTE
OG0005185	LOC115633894|XP_030387259.1|SLEB	LOC118511412|XP_035910365.1|ASTE
OG0005186	LOC115634834|XP_030388615.1|SLEB	LOC118511407|XP_035910354.1|ASTE
OG0005187	LOC115634370|XP_030387894.1|SLEB	LOC118512906|XP_035913924.1|ASTE
OG0005188	LOC115633552|XP_030386869.1|SLEB	LOC118509701|XP_035906671.1|ASTE
OG0005189	LOC115627519|XP_030379079.1|SLEB	LOC118510957|XP_035909308.1|ASTE
OG0005190	LOC115632360|XP_030385337.1|SLEB	LOC118509697|XP_035906658.1|ASTE
OG0005191	LOC115623611|XP_030373888.1|SLEB	LOC118512005|XP_035911657.1|ASTE
OG0005192	LOC115632258|XP_030385195.1|SLEB	LOC118511996|XP_035911628.1|ASTE
OG0005193	LOC115633740|XP_030387073.1|SLEB	LOC118512010|XP_035911667.1|ASTE
OG0005194	LOC115628088|XP_030379928.1|SLEB	LOC118509656|XP_035906505.1|ASTE
OG0005195	LOC115620893|XP_030370240.1|SLEB	LOC118509747|XP_035906770.1|ASTE
OG0005196	LOC115632795|XP_030385907.1|SLEB	LOC118509658|XP_035906511.1|ASTE
OG0005197	LOC115633672|XP_030386978.1|SLEB	LOC118509667|XP_035906545.1|ASTE
OG0005198	LOC115624636|XP_030375257.1|SLEB	LOC118509682|XP_035906618.1|ASTE
OG0005199	LOC115627790|XP_030379474.1|SLEB	LOC118511961|XP_035911576.1|ASTE
OG0005200	LOC115630337|XP_030382734.1|SLEB	LOC118511954|XP_035911565.1|ASTE
OG0005201	LOC115634786|XP_030388553.1|SLEB	LOC118512242|XP_035912275.1|ASTE
OG0005202	LOC115632876|XP_030386014.1|SLEB	LOC118512238|XP_035912271.1|ASTE
OG0005203	LOC115634622|XP_030388333.1|SLEB	LOC118504533|XP_035894971.1|ASTE
OG0005204	LOC115628989|XP_030381130.1|SLEB	LOC118511194|XP_035909859.1|ASTE, LOC118517342|XP_035919220.1|ASTE
OG0005205	LOC115631034|XP_030383517.1|SLEB	LOC118511189|XP_035909849.1|ASTE, LOC118517345|XP_035919230.1|ASTE
OG0005206	LOC115634727|XP_030388471.1|SLEB	LOC118511881|XP_035911398.1|ASTE
OG0005207	LOC115633790|XP_030387127.1|SLEB	LOC118510972|XP_035909357.1|ASTE
OG0005208	LOC115633827|XP_030387175.1|SLEB	LOC118510968|XP_035909352.1|ASTE
OG0005209	LOC115626637|XP_030377907.1|SLEB	LOC118510967|XP_035909351.1|ASTE
OG0005210	LOC115626356|XP_030377567.1|SLEB	LOC118510966|XP_035909345.1|ASTE
OG0005211	LOC115624687|XP_030375349.1|SLEB	LOC118511204|XP_035909877.1|ASTE
OG0005212	LOC115633797|XP_030387136.1|SLEB	LOC118511121|XP_035909746.1|ASTE
OG0005213	LOC115633361|XP_030386662.1|SLEB	LOC118511036|XP_035909520.1|ASTE
OG0005214	LOC115631978|XP_030384738.1|SLEB	LOC118513662|XP_035915648.1|ASTE
OG0005215	LOC115631005|XP_030383464.1|SLEB	LOC118513390|XP_035914960.1|ASTE
OG0005216	LOC115625762|XP_030376783.1|SLEB	LOC118513401|XP_035914977.1|ASTE
OG0005217	LOC115629078|XP_030381253.1|SLEB	LOC118513378|XP_035914921.1|ASTE
OG0005218	LOC115626257|XP_030377422.1|SLEB	LOC118513371|XP_035914895.1|ASTE
OG0005219	LOC115622318|XP_030372088.1|SLEB	LOC118512451|XP_035912809.1|ASTE
OG0005220	LOC115632376|XP_030385357.1|SLEB	LOC118513922|XP_035916182.1|ASTE
OG0005221	LOC115626397|XP_030377620.1|SLEB	LOC118513955|XP_035916244.1|ASTE
OG0005222	LOC115630505|XP_030382956.1|SLEB	LOC118513907|XP_035916125.1|ASTE
OG0005223	LOC115625803|XP_030376841.1|SLEB	LOC118512700|XP_035913415.1|ASTE
OG0005224	LOC115628457|XP_030380435.1|SLEB	LOC118512724|XP_035913465.1|ASTE
OG0005225	LOC115626158|XP_030377292.1|SLEB	LOC118511739|XP_035911082.1|ASTE
OG0005226	LOC115631202|XP_030383756.1|SLEB	LOC118511725|XP_035911056.1|ASTE
OG0005227	LOC115631599|XP_030384261.1|SLEB	LOC118511731|XP_035911070.1|ASTE
OG0005228	LOC115631654|XP_030384326.1|SLEB	LOC118511729|XP_035911068.1|ASTE
OG0005229	LOC115631557|XP_030384204.1|SLEB	LOC118511108|XP_035909725.1|ASTE
OG0005230	LOC115631109|XP_030383628.1|SLEB	LOC118513669|XP_035915663.1|ASTE
OG0005231	LOC115628552|XP_030380574.1|SLEB	LOC118512660|XP_035913302.1|ASTE
OG0005232	LOC115626339|XP_030377545.1|SLEB	LOC118512226|XP_035912235.1|ASTE
OG0005233	LOC115626384|XP_030377603.1|SLEB	LOC118513840|XP_035916010.1|ASTE
OG0005234	LOC115625746|XP_030376761.1|SLEB	LOC118512028|XP_035911712.1|ASTE
OG0005235	LOC115631204|XP_030383768.1|SLEB	LOC118508933|XP_035904734.1|ASTE
OG0005236	LOC115630664|XP_030383166.1|SLEB	LOC118508932|XP_035904733.1|ASTE
OG0005237	LOC115630662|XP_030383164.1|SLEB	LOC118508928|XP_035904727.1|ASTE
OG0005238	LOC115630709|XP_030383222.1|SLEB	LOC118508931|XP_035904732.1|ASTE
OG0005239	LOC115630995|XP_030383446.1|SLEB	LOC118511096|XP_035909698.1|ASTE
OG0005240	LOC115632014|XP_030384806.1|SLEB	LOC118511101|XP_035909714.1|ASTE
OG0005241	LOC115630568|XP_030383044.1|SLEB	LOC118511074|XP_035909626.1|ASTE
OG0005242	LOC115630406|XP_030382797.1|SLEB	LOC118511114|XP_035909732.1|ASTE
OG0005243	LOC115631959|XP_030384682.1|SLEB	LOC118511088|XP_035909667.1|ASTE
OG0005244	LOC115621377|XP_030370863.1|SLEB	LOC118513938|XP_035916215.1|ASTE
OG0005245	LOC115625262|XP_030376123.1|SLEB	LOC118513923|XP_035916184.1|ASTE
OG0005246	LOC115631245|XP_030383814.1|SLEB	LOC118513959|XP_035916251.1|ASTE
OG0005247	LOC115634723|XP_030388466.1|SLEB	LOC118513561|XP_035915382.1|ASTE
OG0005248	LOC115629644|XP_030382015.1|SLEB	LOC118511628|XP_035910830.1|ASTE
OG0005249	LOC115623544|XP_030373790.1|SLEB	LOC118510632|XP_035908564.1|ASTE
OG0005250	LOC115625764|XP_030376792.1|SLEB	LOC118510621|XP_035908542.1|ASTE
OG0005251	LOC115631422|XP_030384008.1|SLEB	LOC118511561|XP_035910689.1|ASTE
OG0005252	LOC115626150|XP_030377274.1|SLEB	LOC118511210|XP_035909887.1|ASTE
OG0005253	LOC115628492|XP_030380481.1|SLEB	LOC118514518|XP_035917377.1|ASTE
OG0005254	LOC115626078|XP_030377191.1|SLEB	LOC118513531|XP_035915296.1|ASTE
OG0005255	LOC115625735|XP_030376746.1|SLEB	LOC118513532|XP_035915297.1|ASTE
OG0005256	LOC115633470|XP_030386785.1|SLEB	LOC118509159|XP_035905300.1|ASTE
OG0005257	LOC115625840|XP_030376903.1|SLEB	LOC118509050|XP_035905029.1|ASTE, LOC118516611|XP_035918478.1|ASTE
OG0005258	LOC115625967|XP_030377069.1|SLEB	LOC118514705|XP_035917671.1|ASTE
OG0005259	LOC115625847|XP_030376910.1|SLEB	LOC118513585|XP_035915446.1|ASTE
OG0005260	LOC115625942|XP_030377037.1|SLEB	LOC118513539|XP_035915305.1|ASTE
OG0005261	LOC115623710|XP_030374050.1|SLEB	LOC118513537|XP_035915302.1|ASTE
OG0005262	LOC115630567|XP_030383042.1|SLEB	LOC118513988|XP_035916312.1|ASTE
OG0005263	LOC115626218|XP_030377372.1|SLEB	LOC118513912|XP_035916146.1|ASTE
OG0005264	LOC115621382|XP_030370871.1|SLEB	LOC118513958|XP_035916249.1|ASTE
OG0005265	LOC115625877|XP_030376952.1|SLEB	LOC118510582|XP_035908467.1|ASTE
OG0005266	LOC115626451|XP_030377687.1|SLEB	LOC118513223|XP_035914643.1|ASTE
OG0005267	LOC115630454|XP_030382875.1|SLEB	LOC118513516|XP_035915268.1|ASTE
OG0005268	LOC115630452|XP_030382872.1|SLEB	LOC118513515|XP_035915267.1|ASTE
OG0005269	LOC115630434|XP_030382849.1|SLEB	LOC118513524|XP_035915279.1|ASTE
OG0005270	LOC115631483|XP_030384098.1|SLEB	LOC118513567|XP_035915389.1|ASTE
OG0005271	LOC115625827|XP_030376878.1|SLEB	LOC118513560|XP_035915376.1|ASTE
OG0005272	LOC115625855|XP_030376923.1|SLEB	LOC118513563|XP_035915384.1|ASTE
OG0005273	LOC115625663|XP_030376656.1|SLEB	LOC118513558|XP_035915373.1|ASTE
OG0005274	LOC115631480|XP_030384096.1|SLEB	LOC118513556|XP_035915371.1|ASTE
OG0005275	LOC115630943|XP_030383370.1|SLEB	LOC118513554|XP_035915343.1|ASTE
OG0005276	LOC115631296|XP_030383871.1|SLEB	LOC118513548|XP_035915327.1|ASTE
OG0005277	LOC115631445|XP_030384049.1|SLEB	LOC118513546|XP_035915325.1|ASTE
OG0005278	LOC115627877|XP_030379625.1|SLEB	LOC118513547|XP_035915326.1|ASTE
OG0005279	LOC115626343|XP_030377552.1|SLEB	LOC118511042|XP_035909529.1|ASTE
OG0005280	LOC115630408|XP_030382800.1|SLEB	LOC118513913|XP_035916147.1|ASTE
OG0005281	LOC115630939|XP_030383366.1|SLEB	LOC118513861|XP_035916054.1|ASTE
OG0005282	LOC115623681|XP_030374011.1|SLEB	LOC118513851|XP_035916029.1|ASTE
OG0005283	LOC115620238|XP_030369243.1|SLEB	LOC118513852|XP_035916036.1|ASTE
OG0005284	LOC115628583|XP_030380627.1|SLEB	LOC118511091|XP_035909677.1|ASTE
OG0005285	LOC115628504|XP_030380506.1|SLEB	LOC118511762|XP_035911125.1|ASTE
OG0005286	LOC115630400|XP_030382785.1|SLEB	LOC118513969|XP_035916286.1|ASTE
OG0005287	LOC115630399|XP_030382784.1|SLEB	LOC118513925|XP_035916186.1|ASTE
OG0005288	LOC115631735|XP_030384433.1|SLEB	LOC118511068|XP_035909569.1|ASTE
OG0005289	LOC115631124|XP_030383650.1|SLEB	LOC118511058|XP_035909560.1|ASTE
OG0005290	LOC115625102|XP_030375866.1|SLEB	LOC118511059|XP_035909562.1|ASTE
OG0005291	LOC115626174|XP_030377310.1|SLEB	LOC118511579|XP_035910723.1|ASTE
OG0005292	LOC115626171|XP_030377306.1|SLEB	LOC118513663|XP_035915650.1|ASTE
OG0005293	LOC115626576|XP_030377815.1|SLEB	LOC118512209|XP_035912215.1|ASTE
OG0005294	LOC115630985|XP_030383427.1|SLEB	LOC118509332|XP_035905692.1|ASTE
OG0005295	LOC115626157|XP_030377290.1|SLEB	LOC118509335|XP_035905695.1|ASTE
OG0005296	LOC115625062|XP_030375795.1|SLEB	LOC118513543|XP_035915313.1|ASTE
OG0005297	LOC115628612|XP_030380655.1|SLEB	LOC118509046|XP_035905014.1|ASTE
OG0005298	LOC115626686|XP_030377974.1|SLEB, LOC115625734|XP_030376745.1|SLEB	LOC118513312|XP_035914793.1|ASTE
OG0005299	LOC115620856|XP_030370162.1|SLEB	LOC118509059|XP_035905064.1|ASTE
OG0005300	LOC115629647|XP_030382018.1|SLEB	LOC118513389|XP_035914959.1|ASTE
OG0005301	LOC115625689|XP_030376688.1|SLEB	LOC118511720|XP_035911041.1|ASTE
OG0005302	LOC115634648|XP_030388368.1|SLEB	LOC118514002|XP_035916331.1|ASTE
OG0005303	LOC115630496|XP_030382943.1|SLEB	LOC118513881|XP_035916082.1|ASTE
OG0005304	LOC115625658|XP_030376647.1|SLEB	LOC118513880|XP_035916081.1|ASTE
OG0005305	LOC115627867|XP_030379613.1|SLEB	LOC118511079|XP_035909645.1|ASTE
OG0005306	LOC115631072|XP_030383578.1|SLEB	LOC118511102|XP_035909715.1|ASTE
OG0005307	LOC115631790|XP_030384485.1|SLEB	LOC118511129|XP_035909755.1|ASTE
OG0005308	LOC115631563|XP_030384214.1|SLEB	LOC118511081|XP_035909651.1|ASTE
OG0005309	LOC115630993|XP_030383444.1|SLEB	LOC118511084|XP_035909657.1|ASTE
OG0005310	LOC115631088|XP_030383596.1|SLEB	LOC118510084|XP_035907386.1|ASTE
OG0005311	LOC115631451|XP_030384056.1|SLEB	LOC118514027|XP_035916395.1|ASTE
OG0005312	LOC115628496|XP_030380491.1|SLEB	LOC118511052|XP_035909544.1|ASTE
OG0005313	LOC115630404|XP_030382792.1|SLEB	LOC118511638|XP_035910844.1|ASTE
OG0005314	LOC115631469|XP_030384082.1|SLEB	LOC118513911|XP_035916145.1|ASTE
OG0005315	LOC115631917|XP_030384629.1|SLEB	LOC118513956|XP_035916245.1|ASTE, LOC118517203|XP_035919051.1|ASTE
OG0005316	LOC115630796|XP_030383318.1|SLEB	LOC118514028|XP_035916398.1|ASTE
OG0005317	LOC115627629|XP_030379225.1|SLEB	LOC118514015|XP_035916378.1|ASTE
OG0005319	LOC115626445|XP_030377679.1|SLEB	LOC118511753|XP_035911111.1|ASTE
OG0005320	LOC115625914|XP_030377007.1|SLEB	LOC118511754|XP_035911112.1|ASTE
OG0005321	LOC115631692|XP_030384374.1|SLEB	LOC118513412|XP_035915013.1|ASTE
OG0005322	LOC115631789|XP_030384484.1|SLEB	LOC118510081|XP_035907382.1|ASTE
OG0005323	LOC115626317|XP_030377513.1|SLEB	LOC118511592|XP_035910745.1|ASTE
OG0005324	LOC115625881|XP_030376958.1|SLEB	LOC118510608|XP_035908513.1|ASTE
OG0005325	LOC115625837|XP_030376897.1|SLEB	LOC118510607|XP_035908511.1|ASTE
OG0005326	LOC115625659|XP_030376648.1|SLEB	LOC118510609|XP_035908515.1|ASTE
OG0005327	LOC115626374|XP_030377590.1|SLEB	LOC118510614|XP_035908524.1|ASTE
OG0005328	LOC115632942|XP_030386098.1|SLEB	LOC118513399|XP_035914972.1|ASTE
OG0005329	LOC115623062|XP_030373101.1|SLEB	LOC118509136|XP_035905229.1|ASTE
OG0005330	LOC115622741|XP_030372647.1|SLEB	LOC118509134|XP_035905227.1|ASTE
OG0005331	LOC115630455|XP_030382876.1|SLEB	LOC118511234|XP_035909964.1|ASTE
OG0005332	LOC115628578|XP_030380621.1|SLEB	LOC118511230|XP_035909958.1|ASTE
OG0005333	LOC115631764|XP_030384460.1|SLEB	LOC118514608|XP_035917497.1|ASTE
OG0005334	LOC115630604|XP_030383084.1|SLEB	LOC118511661|XP_035910902.1|ASTE
OG0005335	LOC115624663|XP_030375311.1|SLEB	LOC118511665|XP_035910910.1|ASTE
OG0005336	LOC115625566|XP_030376525.1|SLEB	LOC118511640|XP_035910854.1|ASTE
OG0005337	LOC115634189|XP_030387639.1|SLEB	LOC118513418|XP_035915023.1|ASTE
OG0005338	LOC115626072|XP_030377184.1|SLEB	LOC118513425|XP_035915032.1|ASTE
OG0005339	LOC115631404|XP_030383987.1|SLEB	LOC118513438|XP_035915071.1|ASTE
OG0005340	LOC115625961|XP_030377062.1|SLEB	LOC118513442|XP_035915077.1|ASTE
OG0005341	LOC115626120|XP_030377237.1|SLEB	LOC118512455|XP_035912814.1|ASTE
OG0005342	LOC115631715|XP_030384409.1|SLEB	LOC118508999|XP_035904896.1|ASTE
OG0005343	LOC115624803|XP_030375511.1|SLEB	LOC118509006|XP_035904914.1|ASTE
OG0005345	LOC115628566|XP_030380589.1|SLEB	LOC118509083|XP_035905109.1|ASTE
OG0005346	LOC115625892|XP_030376980.1|SLEB	LOC118511611|XP_035910794.1|ASTE
OG0005347	LOC115631608|XP_030384269.1|SLEB	LOC118511676|XP_035910930.1|ASTE
OG0005348	LOC115630970|XP_030383409.1|SLEB	LOC118511667|XP_035910912.1|ASTE
OG0005349	LOC115631761|XP_030384455.1|SLEB	LOC118511663|XP_035910905.1|ASTE
OG0005350	LOC115631481|XP_030384097.1|SLEB	LOC118511647|XP_035910874.1|ASTE
OG0005351	LOC115632476|XP_030385510.1|SLEB	LOC118512444|XP_035912801.1|ASTE
OG0005352	LOC115631455|XP_030384062.1|SLEB	LOC118513406|XP_035914995.1|ASTE
OG0005353	LOC115625876|XP_030376955.1|SLEB	LOC118512647|XP_035913256.1|ASTE
OG0005354	LOC115626411|XP_030377637.1|SLEB	LOC118512657|XP_035913282.1|ASTE
OG0005355	LOC115631668|XP_030384342.1|SLEB	LOC118512448|XP_035912805.1|ASTE
OG0005356	LOC115631120|XP_030383641.1|SLEB	LOC118512462|XP_035912825.1|ASTE
OG0005357	LOC115631437|XP_030384035.1|SLEB	LOC118512456|XP_035912816.1|ASTE
OG0005358	LOC115632533|XP_030385601.1|SLEB	LOC118513445|XP_035915081.1|ASTE
OG0005359	LOC115631712|XP_030384399.1|SLEB	LOC118508998|XP_035904895.1|ASTE
OG0005360	LOC115620940|XP_030370316.1|SLEB	LOC118513443|XP_035915078.1|ASTE
OG0005361	LOC115631053|XP_030383549.1|SLEB	LOC118513506|XP_035915248.1|ASTE
OG0005362	LOC115625782|XP_030376814.1|SLEB	LOC118513292|XP_035914758.1|ASTE
OG0005363	LOC115628994|XP_030381135.1|SLEB	LOC118511787|XP_035911198.1|ASTE
OG0005364	LOC115633886|XP_030387249.1|SLEB	LOC118510123|XP_035907485.1|ASTE
OG0005365	LOC115630592|XP_030383071.1|SLEB	LOC118511621|XP_035910812.1|ASTE
OG0005366	LOC115630610|XP_030383095.1|SLEB	LOC118511607|XP_035910783.1|ASTE
OG0005367	LOC115630813|XP_030383340.1|SLEB	LOC118509150|XP_035905259.1|ASTE
