Orthogroup	SLEB.longest_only	DYAK.longest_only
OG0004457	LOC115622996|XP_030373015.1|SLEB	LOC6533742|XP_039229558.1|DYAK
OG0004458	LOC115622413|XP_030372207.1|SLEB	LOC6533770|XP_002094474.2|DYAK
OG0004459	LOC115622815|XP_030372742.1|SLEB	LOC6533932|XP_015050340.1|DYAK
OG0004460	LOC115632393|XP_030385383.1|SLEB	LOC6534337|XP_002095017.1|DYAK
OG0004461	LOC115624854|XP_030375559.1|SLEB, LOC115624525|XP_030375104.1|SLEB	LOC6534471|XP_002095148.1|DYAK
OG0004462	LOC115634705|XP_030388445.1|SLEB	LOC6534995|XP_002095665.2|DYAK
OG0004463	LOC115632223|XP_030385141.1|SLEB	LOC6535182|XP_039230236.1|DYAK
OG0004464	LOC115622574|XP_030372412.1|SLEB	LOC6534029|XP_002094716.1|DYAK
OG0004465	LOC115624739|XP_030375426.1|SLEB	LOC6539669|XP_002086554.2|DYAK
OG0004466	LOC115634363|XP_030387885.1|SLEB	LOC6535001|XP_002095671.2|DYAK
OG0004467	LOC115633017|XP_030386200.1|SLEB	LOC26534720|XP_015045014.1|DYAK
OG0004468	LOC115632495|XP_030385532.1|SLEB	LOC6534847|XP_002095519.2|DYAK
OG0004469	LOC115626369|XP_030377584.1|SLEB, LOC115624651|XP_030375287.1|SLEB	LOC6539582|XP_002086470.3|DYAK
OG0004470	LOC115630463|XP_030382891.1|SLEB	LOC6529557|XP_002090554.3|DYAK
OG0004471	LOC115620552|XP_030369696.1|SLEB	LOC6537702|XP_039231342.1|DYAK
OG0004472	LOC115634793|XP_030388560.1|SLEB	LOC6528798|XP_002089830.1|DYAK
OG0004473	LOC115634562|XP_030388246.1|SLEB	LOC26536250|XP_015052965.2|DYAK
OG0004474	LOC115632611|XP_030385702.1|SLEB	LOC6530201|XP_002091139.1|DYAK
OG0004475	LOC115624869|XP_030375573.1|SLEB	LOC6536894|XP_002097463.1|DYAK
OG0004476	LOC115628568|XP_030380591.1|SLEB	LOC6528131|XP_002089198.1|DYAK
OG0004477	LOC115634730|XP_030388474.1|SLEB	LOC6528549|XP_002089594.1|DYAK
OG0004478	LOC115634344|XP_030387863.1|SLEB	LOC6530392|XP_039228465.1|DYAK
OG0004479	LOC115620085|XP_030369127.1|SLEB	LOC6531930|XP_002092716.2|DYAK
OG0004480	LOC115633430|XP_030386750.1|SLEB	LOC6526167|XP_002101977.1|DYAK
OG0004481	LOC115633082|XP_030386321.1|SLEB	LOC6531133|XP_039228398.1|DYAK
OG0004482	LOC115620275|XP_030369308.1|SLEB	LOC6538938|XP_015049127.1|DYAK
OG0004483	LOC115622909|XP_030372895.1|SLEB	LOC6531923|XP_002092709.1|DYAK
OG0004484	LOC115623928|XP_030374347.1|SLEB	LOC6537604|XP_002098150.1|DYAK
OG0004485	LOC115627929|XP_030379682.1|SLEB	LOC6540544|XP_039228263.1|DYAK
OG0004486	LOC115628296|XP_030380204.1|SLEB, LOC115624534|XP_030375118.1|SLEB	LOC6531255|XP_002092064.1|DYAK
OG0004487	LOC115632260|XP_030385192.1|SLEB	LOC6534366|XP_002095044.2|DYAK
OG0004489	LOC115628251|XP_030380127.1|SLEB	LOC6532404|XP_002093155.1|DYAK
OG0004490	LOC115633979|XP_030387360.1|SLEB	LOC6530061|XP_002091007.1|DYAK
OG0004491	LOC115626091|XP_030377204.1|SLEB	LOC6527106|XP_039227342.1|DYAK
OG0004492	LOC115621470|XP_030370993.1|SLEB	LOC6539709|XP_002086594.1|DYAK
OG0004494	LOC115624044|XP_030374482.1|SLEB	LOC6536230|XP_002096821.1|DYAK
OG0004495	LOC115620752|XP_030370006.1|SLEB	LOC6537641|XP_002098186.1|DYAK
OG0004496	LOC115634778|XP_030388539.1|SLEB	LOC6529333|XP_002090338.1|DYAK
OG0004497	LOC115630721|XP_030383238.1|SLEB	LOC6531719|XP_002092509.1|DYAK
OG0004498	LOC115624946|XP_030375657.1|SLEB	LOC6536942|XP_002097511.1|DYAK, LOC6536941|XP_002097510.1|DYAK
OG0004499	LOC115620152|XP_030369142.1|SLEB	LOC6528901|XP_039227326.1|DYAK, LOC26535212|XP_039227327.1|DYAK
OG0004500	LOC115632816|XP_030385928.1|SLEB, LOC115634720|XP_030388464.1|SLEB, LOC115620168|XP_030369157.1|SLEB	LOC6530995|XP_002091833.1|DYAK
OG0004501	LOC115629323|XP_030381635.1|SLEB	LOC6530223|XP_002091160.1|DYAK
OG0004502	LOC115630669|XP_030383172.1|SLEB	LOC6530586|XP_002091499.1|DYAK
OG0004503	LOC115630772|XP_030383286.1|SLEB	LOC26534746|XP_015047760.2|DYAK
OG0004504	LOC115628095|XP_030379932.1|SLEB	LOC6535216|XP_015051099.1|DYAK
OG0004505	LOC115620770|XP_030370035.1|SLEB	LOC6537353|XP_015048291.1|DYAK
OG0004506	LOC115621756|XP_030371350.1|SLEB	LOC6538195|XP_002098723.1|DYAK
OG0004507	LOC115621829|XP_030371497.1|SLEB	LOC6537603|XP_002098149.2|DYAK
OG0004508	LOC115621400|XP_030370904.1|SLEB	LOC6538366|XP_002098890.2|DYAK
OG0004509	LOC115623207|XP_030373291.1|SLEB	LOC6533748|XP_002094453.1|DYAK
OG0004510	LOC115626665|XP_030377944.1|SLEB	LOC6524991|XP_002100831.2|DYAK
OG0004511	LOC115620691|XP_030369921.1|SLEB	LOC6538615|XP_039231574.1|DYAK
OG0004512	LOC115628063|XP_030379887.1|SLEB	LOC6523756|XP_002099631.1|DYAK
OG0004513	LOC115627726|XP_030379338.1|SLEB	LOC6523734|XP_002099609.1|DYAK
OG0004514	LOC115628055|XP_030379872.1|SLEB	LOC6523727|XP_002099602.3|DYAK
OG0004515	LOC115627413|XP_030378934.1|SLEB	LOC6524701|XP_002100545.2|DYAK
OG0004516	LOC115629355|XP_030381666.1|SLEB	LOC6524501|XP_015045728.1|DYAK
OG0004517	LOC115627303|XP_030378798.1|SLEB	LOC6525241|XP_015046174.1|DYAK
OG0004518	LOC115627409|XP_030378924.1|SLEB	LOC6524902|XP_002100742.1|DYAK
OG0004519	LOC115620686|XP_030369914.1|SLEB	LOC6538073|XP_015048641.1|DYAK
OG0004520	LOC115633354|XP_030386651.1|SLEB	LOC6524885|XP_015045914.1|DYAK
OG0004521	LOC115620057|XP_030369056.1|SLEB	LOC6529089|XP_002090102.1|DYAK
OG0004522	LOC115633287|XP_030386556.1|SLEB	LOC6525265|XP_002101101.1|DYAK
OG0004523	LOC115621134|XP_030370546.1|SLEB	LOC6538983|XP_002099485.2|DYAK
OG0004524	LOC115626795|XP_030378122.1|SLEB	LOC6524376|XP_002100234.1|DYAK
OG0004525	LOC115627607|XP_030379193.1|SLEB	LOC6524644|XP_002100501.1|DYAK
OG0004526	LOC115626752|XP_030378067.1|SLEB	LOC6524179|XP_015045549.2|DYAK
OG0004527	LOC115627125|XP_030378556.1|SLEB	LOC6524373|XP_002100231.1|DYAK
OG0004528	LOC115629249|XP_030381526.1|SLEB	LOC6526089|XP_002101906.1|DYAK
OG0004529	LOC115627107|XP_030378529.1|SLEB	LOC6524099|XP_002099963.2|DYAK
OG0004530	LOC115626870|XP_030378237.1|SLEB	LOC6524973|XP_002100813.1|DYAK
OG0004531	LOC115622022|XP_030371741.1|SLEB	LOC6537746|XP_039232540.1|DYAK
OG0004532	LOC115629953|XP_030382424.1|SLEB	LOC6524812|XP_002100654.3|DYAK
OG0004533	LOC115629244|XP_030381521.1|SLEB	LOC6524562|XP_002100419.1|DYAK
OG0004534	LOC115629238|XP_030381513.1|SLEB	LOC6531385|XP_002092188.1|DYAK
OG0004535	LOC115628354|XP_030380289.1|SLEB	LOC6534449|XP_002095126.1|DYAK
OG0004536	LOC115627703|XP_030379306.1|SLEB	LOC6526096|XP_039230446.1|DYAK
OG0004537	LOC115628914|XP_030381037.1|SLEB	LOC6524079|XP_002099943.1|DYAK
OG0004538	LOC115620186|XP_030369180.1|SLEB	LOC6531878|XP_015051592.1|DYAK
OG0004539	LOC115621768|XP_030371367.1|SLEB	LOC6535803|XP_015047362.1|DYAK
OG0004540	LOC115627097|XP_030378512.1|SLEB	LOC6526042|XP_002101859.1|DYAK
OG0004541	LOC115633658|XP_030386964.1|SLEB	LOC6531147|XP_002091976.1|DYAK
OG0004542	LOC115630201|XP_030382629.1|SLEB, LOC115626827|XP_030378168.1|SLEB	LOC6525218|XP_002101056.1|DYAK
OG0004543	LOC115627219|XP_030378701.1|SLEB	LOC6524171|XP_039227419.1|DYAK
OG0004544	LOC115626664|XP_030377941.1|SLEB	LOC6523800|XP_039233731.1|DYAK
OG0004545	LOC115620922|XP_030370282.1|SLEB	LOC6537725|XP_015048473.1|DYAK
OG0004546	LOC115633683|XP_030386997.1|SLEB	LOC6529986|XP_002090932.1|DYAK
OG0004547	LOC115628707|XP_030380761.1|SLEB	LOC6524478|XP_002100335.1|DYAK
OG0004548	LOC115629134|XP_030381336.1|SLEB	LOC6525205|XP_002101043.1|DYAK
OG0004549	LOC115627010|XP_030378390.1|SLEB	LOC6523826|XP_002099701.1|DYAK
OG0004550	LOC115629913|XP_030382379.1|SLEB	LOC6525367|XP_015046269.2|DYAK
OG0004551	LOC115624986|XP_030375708.1|SLEB	LOC6530815|XP_002091698.1|DYAK
OG0004552	LOC115627043|XP_030378436.1|SLEB	LOC6525752|XP_039232950.1|DYAK
OG0004553	LOC115633060|XP_030386263.1|SLEB	LOC6532682|XP_002093426.1|DYAK
OG0004554	LOC115633415|XP_030386721.1|SLEB	LOC6524361|XP_002100219.1|DYAK
OG0004555	LOC115633416|XP_030386722.1|SLEB	LOC6524360|XP_002100218.1|DYAK
OG0004556	LOC115630195|XP_030382622.1|SLEB	LOC6525861|XP_002101681.1|DYAK
OG0004557	LOC115628961|XP_030381097.1|SLEB	LOC6524286|XP_039230120.1|DYAK
OG0004558	LOC115627640|XP_030379234.1|SLEB	LOC6526222|XP_002102031.1|DYAK
OG0004559	LOC115620598|XP_030369772.1|SLEB	LOC6537933|XP_002098473.1|DYAK
OG0004560	LOC115628071|XP_030379904.1|SLEB	LOC6540146|XP_039233134.1|DYAK
OG0004561	LOC115625336|XP_030376221.1|SLEB	LOC6537289|XP_002097847.1|DYAK
OG0004562	LOC115620662|XP_030369875.1|SLEB	LOC6537792|XP_002098333.1|DYAK
OG0004563	LOC115620675|XP_030369899.1|SLEB	LOC6537176|XP_015048180.1|DYAK
OG0004564	LOC115623797|XP_030374198.1|SLEB	LOC6535747|XP_002096370.1|DYAK
OG0004565	LOC115621589|XP_030371139.1|SLEB	LOC6537265|XP_002097823.1|DYAK
OG0004566	LOC115629506|XP_030381847.1|SLEB	LOC6526026|XP_002101843.1|DYAK
OG0004567	LOC115626816|XP_030378152.1|SLEB	LOC6525358|XP_002101194.1|DYAK
OG0004568	LOC115626658|XP_030377929.1|SLEB	LOC6523931|XP_002099803.1|DYAK
OG0004569	LOC115620625|XP_030369814.1|SLEB	LOC6535290|XP_002095946.2|DYAK
OG0004570	LOC115621251|XP_030370709.1|SLEB	LOC6531440|XP_002092243.1|DYAK
OG0004571	LOC115627468|XP_030379000.1|SLEB	LOC6525798|XP_002101619.1|DYAK
OG0004572	LOC115630517|XP_030382979.1|SLEB	LOC6526823|XP_002087924.1|DYAK
OG0004573	LOC115621161|XP_030370581.1|SLEB	LOC6535593|XP_039231303.1|DYAK
OG0004574	LOC115628913|XP_030381036.1|SLEB	LOC6525507|XP_002101342.1|DYAK
OG0004575	LOC115628852|XP_030380962.1|SLEB	LOC6525508|XP_002101343.1|DYAK
OG0004576	LOC115620453|XP_030369544.1|SLEB	LOC6536206|XP_002096797.1|DYAK
OG0004577	LOC115625093|XP_030375852.1|SLEB	LOC6536988|XP_002097557.1|DYAK
OG0004578	LOC115627193|XP_030378658.1|SLEB	LOC6525059|XP_002100898.1|DYAK
OG0004579	LOC115631001|XP_030383456.1|SLEB	LOC6526711|XP_039226790.1|DYAK
OG0004580	LOC115620569|XP_030369723.1|SLEB	LOC6536950|XP_002097519.1|DYAK
OG0004581	LOC115620396|XP_030369468.1|SLEB	LOC6537198|XP_002097756.3|DYAK
OG0004582	LOC115620869|XP_030370202.1|SLEB	LOC6538950|XP_039231448.1|DYAK
OG0004583	LOC115633258|XP_030386522.1|SLEB	LOC6525897|XP_002101717.1|DYAK
OG0004584	LOC115628169|XP_030380010.1|SLEB	LOC6530454|XP_002091370.1|DYAK
OG0004585	LOC115621273|XP_030370735.1|SLEB	LOC6537976|XP_002098513.1|DYAK
OG0004586	LOC115627545|XP_030379120.1|SLEB	LOC6524187|XP_002100050.1|DYAK
OG0004587	LOC115620912|XP_030370266.1|SLEB	LOC6538977|XP_002099480.3|DYAK
OG0004588	LOC115620760|XP_030370020.1|SLEB	LOC6538979|XP_002099482.1|DYAK
OG0004589	LOC115627614|XP_030379205.1|SLEB	LOC6526217|XP_039227103.1|DYAK
OG0004590	LOC115621975|XP_030371685.1|SLEB	LOC6538005|XP_015048606.1|DYAK
OG0004591	LOC115620366|XP_030369431.1|SLEB	LOC6538009|XP_002098544.1|DYAK
OG0004592	LOC115629796|XP_030382218.1|SLEB	LOC6524715|XP_002100559.1|DYAK
OG0004593	LOC115633388|XP_030386691.1|SLEB	LOC6525521|XP_002101356.1|DYAK
OG0004594	LOC115627014|XP_030378396.1|SLEB	LOC6525296|XP_039232021.1|DYAK
OG0004595	LOC115628837|XP_030380938.1|SLEB	LOC6524823|XP_002100665.1|DYAK
OG0004596	LOC115626956|XP_030378331.1|SLEB	LOC6523798|XP_002099673.1|DYAK
OG0004597	LOC115629859|XP_030382306.1|SLEB	LOC6525721|XP_002101543.1|DYAK
OG0004598	LOC115632302|XP_030385264.1|SLEB	LOC6534428|XP_002095105.1|DYAK
OG0004599	LOC115631538|XP_030384170.1|SLEB	LOC6526742|XP_002087845.2|DYAK
OG0004600	LOC115627384|XP_030378897.1|SLEB	LOC6525550|XP_002101385.1|DYAK
OG0004601	LOC115627386|XP_030378899.1|SLEB	LOC6525542|XP_002101377.3|DYAK
OG0004602	LOC115633317|XP_030386607.1|SLEB	LOC6525990|XP_002101808.1|DYAK
OG0004603	LOC115631709|XP_030384396.1|SLEB	LOC6526327|XP_002087449.1|DYAK
OG0004604	LOC115633233|XP_030386487.1|SLEB	LOC6525221|XP_002101059.1|DYAK
OG0004605	LOC115628712|XP_030380765.1|SLEB	LOC6525919|XP_039232182.1|DYAK
OG0004606	LOC115624058|XP_030374500.1|SLEB	LOC6535738|XP_002096361.1|DYAK
OG0004607	LOC115628958|XP_030381093.1|SLEB	LOC6524298|XP_002100157.1|DYAK
OG0004608	LOC115626811|XP_030378143.1|SLEB	LOC6524987|XP_015046024.1|DYAK
OG0004609	LOC115627776|XP_030379444.1|SLEB	LOC6524965|XP_002100805.1|DYAK
OG0004610	LOC115620858|XP_030370176.1|SLEB	LOC6538912|XP_002099416.1|DYAK
OG0004611	LOC115621125|XP_030370531.1|SLEB	LOC6538888|XP_039231216.1|DYAK
OG0004612	LOC115620850|XP_030370154.1|SLEB	LOC6538889|XP_002099393.1|DYAK
OG0004613	LOC115620422|XP_030369506.1|SLEB	LOC6537196|XP_002097754.1|DYAK
OG0004614	LOC115627503|XP_030379052.1|SLEB, LOC115627510|XP_030379064.1|SLEB	LOC6524638|XP_002100495.1|DYAK
OG0004615	LOC115628888|XP_030381005.1|SLEB	LOC6524293|XP_015045590.1|DYAK
OG0004616	LOC115628693|XP_030380730.1|SLEB	LOC6525229|XP_002101067.1|DYAK
OG0004617	LOC115631015|XP_030383485.1|SLEB	LOC6530312|XP_002091239.1|DYAK
OG0004618	LOC115621629|XP_030371189.1|SLEB	LOC6537776|XP_002098317.2|DYAK
OG0004619	LOC115620901|XP_030370249.1|SLEB	LOC6537689|XP_002098234.2|DYAK
OG0004620	LOC115620348|XP_030369408.1|SLEB	LOC6535654|XP_002096282.3|DYAK
OG0004621	LOC115625326|XP_030376209.1|SLEB	LOC6537381|XP_015048307.1|DYAK
OG0004622	LOC115620285|XP_030369319.1|SLEB	LOC6535551|XP_039231359.1|DYAK
OG0004623	LOC115620207|XP_030369202.1|SLEB	LOC6538018|XP_002098553.1|DYAK
OG0004624	LOC115625241|XP_030376093.1|SLEB	LOC6537470|XP_002098026.1|DYAK
OG0004625	LOC115629898|XP_030382359.1|SLEB	LOC6524785|XP_039226058.1|DYAK
OG0004626	LOC115626685|XP_030377973.1|SLEB	LOC6523829|XP_039233301.1|DYAK
OG0004627	LOC115628442|XP_030380411.1|SLEB	LOC6532908|XP_039230101.1|DYAK
OG0004628	LOC115626973|XP_030378348.1|SLEB	LOC6523947|XP_002099819.1|DYAK
OG0004629	LOC115620865|XP_030370193.1|SLEB	LOC6537277|XP_002097835.1|DYAK
OG0004630	LOC115620867|XP_030370196.1|SLEB	LOC6537981|XP_015048596.1|DYAK
OG0004632	LOC115620537|XP_030369675.1|SLEB	LOC120321732|XP_039231298.1|DYAK
OG0004633	LOC115621441|XP_030370955.1|SLEB	LOC6538021|XP_039231868.1|DYAK
OG0004634	LOC115620670|XP_030369890.1|SLEB	LOC6538033|XP_002098568.1|DYAK
OG0004635	LOC115633414|XP_030386718.1|SLEB	LOC6525935|XP_015046545.1|DYAK
OG0004636	LOC115627364|XP_030378874.1|SLEB	LOC6525859|XP_039233430.1|DYAK
OG0004637	LOC115628842|XP_030380943.1|SLEB	LOC6526243|XP_002099651.1|DYAK
OG0004638	LOC115633411|XP_030386715.1|SLEB	LOC6525865|XP_039226085.1|DYAK
OG0004639	LOC115621420|XP_030370931.1|SLEB	LOC6538312|XP_002098839.1|DYAK
OG0004640	LOC115621032|XP_030370411.1|SLEB	LOC6538314|XP_002098841.2|DYAK
OG0004641	LOC115627554|XP_030379132.1|SLEB	LOC6524589|XP_002100446.1|DYAK
OG0004642	LOC115628833|XP_030380932.1|SLEB	LOC6532530|XP_002093276.1|DYAK
OG0004643	LOC115623599|XP_030373872.1|SLEB	LOC6536286|XP_002096872.1|DYAK
OG0004644	LOC115629148|XP_030381369.1|SLEB	LOC6525194|XP_002101032.1|DYAK
OG0004645	LOC115631535|XP_030384168.1|SLEB	LOC6526321|XP_002087443.1|DYAK
OG0004646	LOC115621307|XP_030370779.1|SLEB	LOC6538962|XP_002099465.1|DYAK
OG0004647	LOC115629922|XP_030382387.1|SLEB	LOC6524810|XP_002100652.1|DYAK
OG0004648	LOC115627511|XP_030379065.1|SLEB	LOC6525821|XP_002101641.1|DYAK
OG0004649	LOC115627002|XP_030378377.1|SLEB	LOC6524774|XP_002100618.1|DYAK
OG0004650	LOC115631484|XP_030384099.1|SLEB	LOC6527244|XP_002088338.1|DYAK
OG0004651	LOC115621468|XP_030370988.1|SLEB	LOC6535432|XP_002096081.3|DYAK
OG0004652	LOC115621297|XP_030370764.1|SLEB	LOC6538204|XP_039231968.1|DYAK
OG0004653	LOC115630034|XP_030382531.1|SLEB	LOC6535122|XP_002095784.2|DYAK
OG0004654	LOC115631579|XP_030384235.1|SLEB	LOC6526522|XP_002087632.2|DYAK
OG0004655	LOC115621363|XP_030370847.1|SLEB	LOC6537957|XP_002098494.3|DYAK
OG0004656	LOC115627577|XP_030379160.1|SLEB	LOC6525781|XP_002101602.1|DYAK
OG0004657	LOC115623863|XP_030374268.1|SLEB	LOC120321926|XP_039232128.1|DYAK
OG0004658	LOC115621617|XP_030371171.1|SLEB	LOC6536508|XP_002097085.1|DYAK
OG0004659	LOC115620191|XP_030369182.1|SLEB	LOC6537876|XP_002098417.1|DYAK
OG0004660	LOC115620225|XP_030369226.1|SLEB	LOC6537723|XP_039231908.1|DYAK
OG0004661	LOC115621304|XP_030370777.1|SLEB	LOC6535430|XP_002096079.2|DYAK
OG0004662	LOC115623888|XP_030374300.1|SLEB	LOC6537027|XP_002097594.1|DYAK
OG0004663	LOC115629650|XP_030382020.1|SLEB	LOC6524150|XP_002100013.1|DYAK
OG0004664	LOC115629701|XP_030382079.1|SLEB	LOC6524149|XP_002100012.1|DYAK
OG0004665	LOC115628927|XP_030381049.1|SLEB	LOC6524287|XP_015045586.1|DYAK
OG0004666	LOC115620433|XP_030369521.1|SLEB	LOC6536429|XP_002097011.1|DYAK
OG0004667	LOC115621056|XP_030370437.1|SLEB	LOC6536434|XP_002097016.1|DYAK
OG0004668	LOC115629961|XP_030382434.1|SLEB	LOC6524815|XP_039229463.1|DYAK
OG0004669	LOC115625992|XP_030377096.1|SLEB	LOC6527012|XP_002088107.1|DYAK
OG0004670	LOC115623514|XP_030373754.1|SLEB	LOC6538456|XP_002098980.3|DYAK
OG0004671	LOC115620702|XP_030369935.1|SLEB	LOC6536831|XP_002097401.1|DYAK
OG0004672	LOC115625111|XP_030375877.1|SLEB	LOC6537285|XP_039231312.1|DYAK
OG0004673	LOC115620403|XP_030369482.1|SLEB	LOC6539048|XP_002099550.1|DYAK
OG0004674	LOC115621182|XP_030370616.1|SLEB	LOC6538241|XP_015048722.1|DYAK
OG0004675	LOC115621816|XP_030371463.1|SLEB	LOC6538245|XP_002098772.1|DYAK
OG0004676	LOC115620892|XP_030370235.1|SLEB	LOC6537562|XP_002098108.1|DYAK
OG0004677	LOC115621917|XP_030371618.1|SLEB	LOC6538791|XP_039232715.1|DYAK
OG0004678	LOC115621313|XP_030370787.1|SLEB	LOC6538792|XP_002099305.1|DYAK
OG0004679	LOC115620297|XP_030369339.1|SLEB	LOC6535642|XP_039231452.1|DYAK
OG0004680	LOC115620268|XP_030369287.1|SLEB	LOC6537456|XP_015048357.1|DYAK
OG0004681	LOC115621642|XP_030371200.1|SLEB	LOC6536213|XP_002096804.1|DYAK
OG0004682	LOC115630705|XP_030383218.1|SLEB, LOC115630412|XP_030382808.1|SLEB	LOC6526833|XP_002087933.1|DYAK
OG0004683	LOC115621352|XP_030370835.1|SLEB	LOC6536910|XP_002097479.1|DYAK
OG0004684	LOC115621222|XP_030370668.1|SLEB	LOC6536440|XP_002097021.1|DYAK
OG0004685	LOC115620635|XP_030369827.1|SLEB	LOC6538051|XP_039231830.1|DYAK
OG0004686	LOC115625299|XP_030376174.1|SLEB	LOC6536299|XP_002096883.1|DYAK
OG0004687	LOC115621214|XP_030370656.1|SLEB	LOC6538047|XP_002098582.1|DYAK
OG0004688	LOC115623442|XP_030373652.1|SLEB, LOC115623947|XP_030374369.1|SLEB	LOC26535920|XP_002097109.1|DYAK
OG0004689	LOC115621340|XP_030370819.1|SLEB	LOC6537915|XP_002098455.1|DYAK
OG0004690	LOC115623439|XP_030373647.1|SLEB	LOC6536150|XP_002096751.1|DYAK
OG0004691	LOC115620664|XP_030369878.1|SLEB	LOC6538098|XP_002098632.1|DYAK
OG0004693	LOC115620512|XP_030369636.1|SLEB	LOC6537947|XP_015048580.1|DYAK
OG0004694	LOC115628785|XP_030380859.1|SLEB	LOC6538582|XP_002099104.1|DYAK
OG0004695	LOC115621813|XP_030371458.1|SLEB	LOC6538247|XP_015048730.1|DYAK
OG0004696	LOC115621907|XP_030371597.1|SLEB	LOC6535857|XP_002096476.1|DYAK
OG0004697	LOC115629222|XP_030381492.1|SLEB	LOC6524912|XP_002100752.1|DYAK
OG0004698	LOC115629123|XP_030381320.1|SLEB	LOC6525586|XP_002101421.1|DYAK
OG0004699	LOC115621083|XP_030370473.1|SLEB	LOC6536530|XP_002097106.1|DYAK
OG0004700	LOC115620872|XP_030370208.1|SLEB	LOC6535271|XP_039231711.1|DYAK
OG0004701	LOC115624423|XP_030375021.1|SLEB	LOC6535890|XP_039232335.1|DYAK
OG0004702	LOC115621777|XP_030371393.1|SLEB	LOC6538805|XP_002099318.2|DYAK
OG0004703	LOC115621358|XP_030370840.1|SLEB	LOC6537907|XP_002098447.1|DYAK
OG0004704	LOC115625140|XP_030375918.1|SLEB	LOC6538671|XP_002099191.1|DYAK
OG0004705	LOC115623672|XP_030373999.1|SLEB	LOC6536406|XP_002096988.1|DYAK
OG0004706	LOC115633130|XP_030386392.1|SLEB	LOC6533415|XP_002094133.1|DYAK
OG0004707	LOC115628073|XP_030379906.1|SLEB	LOC6527016|XP_002088111.1|DYAK
OG0004708	LOC115623418|XP_030373596.1|SLEB	LOC6535996|XP_039231604.1|DYAK
OG0004709	LOC115620315|XP_030369367.1|SLEB	LOC6537646|XP_002098191.1|DYAK
OG0004710	LOC115621925|XP_030371629.1|SLEB	LOC6537319|XP_039232241.1|DYAK
OG0004711	LOC115621935|XP_030371642.1|SLEB	LOC6538343|XP_002098868.1|DYAK
OG0004712	LOC115621463|XP_030370980.1|SLEB	LOC6536980|XP_002097549.1|DYAK
OG0004713	LOC115620871|XP_030370204.1|SLEB	LOC6538768|XP_002099282.1|DYAK
OG0004714	LOC115625545|XP_030376482.1|SLEB	LOC26534737|XP_015049017.1|DYAK
OG0004715	LOC115625811|XP_030376856.1|SLEB	LOC6528224|XP_002089286.1|DYAK
OG0004716	LOC115620236|XP_030369241.1|SLEB	LOC6538778|XP_002099292.2|DYAK
OG0004717	LOC115627478|XP_030379016.1|SLEB	LOC6525980|XP_039228445.1|DYAK
OG0004718	LOC115631531|XP_030384162.1|SLEB	LOC6526713|XP_002087816.1|DYAK
OG0004719	LOC115620944|XP_030370320.1|SLEB	LOC6538937|XP_015049126.2|DYAK
OG0004720	LOC115621393|XP_030370895.1|SLEB	LOC6538800|XP_002099313.1|DYAK
OG0004721	LOC115621794|XP_030371427.1|SLEB	LOC6538206|XP_002098734.1|DYAK
OG0004722	LOC115621848|XP_030371520.1|SLEB	LOC6538063|XP_002098598.1|DYAK
OG0004723	LOC115627052|XP_030378456.1|SLEB	LOC6525103|XP_002100942.1|DYAK
OG0004724	LOC115625206|XP_030376035.1|SLEB	LOC6535607|XP_002096235.1|DYAK
OG0004725	LOC115625308|XP_030376187.1|SLEB	LOC6538342|XP_002098867.1|DYAK
OG0004726	LOC115620335|XP_030369392.1|SLEB	LOC6538251|XP_002098778.1|DYAK
OG0004727	LOC115621656|XP_030371221.1|SLEB	LOC6537894|XP_039231071.1|DYAK
OG0004728	LOC115621223|XP_030370669.1|SLEB	LOC6536834|XP_002097404.1|DYAK
OG0004729	LOC115633327|XP_030386620.1|SLEB	LOC6524659|XP_002100516.1|DYAK
OG0004730	LOC115629010|XP_030381160.1|SLEB	LOC6527045|XP_002088138.1|DYAK
OG0004731	LOC115621065|XP_030370450.1|SLEB	LOC6535630|XP_002096258.1|DYAK
OG0004732	LOC115629445|XP_030381762.1|SLEB	LOC6536485|XP_015047753.1|DYAK
OG0004733	LOC115621171|XP_030370594.1|SLEB	LOC6537441|XP_002097997.1|DYAK
OG0004734	LOC115621140|XP_030370557.1|SLEB	LOC6537668|XP_039232836.1|DYAK
OG0004735	LOC115621953|XP_030371660.1|SLEB	LOC6539059|XP_039232577.1|DYAK
OG0004736	LOC115621738|XP_030371328.1|SLEB	LOC6538132|XP_039232276.1|DYAK
OG0004737	LOC115620358|XP_030369422.1|SLEB	LOC6535278|XP_002095934.1|DYAK
OG0004738	LOC115621153|XP_030370571.1|SLEB	LOC6535279|XP_039232550.1|DYAK
OG0004739	LOC115620594|XP_030369764.1|SLEB	LOC6537929|XP_002098469.1|DYAK
OG0004740	LOC115621244|XP_030370695.1|SLEB	LOC6538652|XP_002099172.1|DYAK
OG0004741	LOC115621731|XP_030371321.1|SLEB	LOC6535608|XP_002096236.1|DYAK
OG0004742	LOC115628004|XP_030379771.1|SLEB	LOC6523744|XP_015046895.1|DYAK
OG0004743	LOC115620646|XP_030369854.1|SLEB	LOC6535637|XP_002096265.1|DYAK
OG0004744	LOC115631748|XP_030384444.1|SLEB	LOC6529022|XP_002090054.1|DYAK
OG0004745	LOC115624125|XP_030374580.1|SLEB	LOC6535358|XP_002096009.1|DYAK
OG0004746	LOC115625197|XP_030376024.1|SLEB	LOC6537379|XP_002097935.1|DYAK
