Orthogroup	SLEB.longest_only	DHYD.longest_only
OG0005563	LOC115627997|XP_030379754.1|SLEB	LOC111598035|XP_023168835.1|DHYD
OG0005564	LOC115631937|XP_030384649.1|SLEB	LOC111594783|XP_023164004.2|DHYD
OG0005565	LOC115630500|XP_030382952.1|SLEB	LOC111595199|XP_023164566.1|DHYD
OG0005566	LOC115630501|XP_030382953.1|SLEB	LOC111595200|XP_023164567.1|DHYD
OG0005567	LOC115620973|XP_030370354.1|SLEB	LOC111601783|XP_023174311.2|DHYD
OG0005568	LOC115629490|XP_030381824.1|SLEB, LOC115629474|XP_030381805.1|SLEB	LOC111603541|XP_023176943.1|DHYD
OG0005569	LOC115631573|XP_030384225.1|SLEB	LOC111599346|XP_023170744.1|DHYD
OG0005570	LOC115630439|XP_030382859.1|SLEB	LOC111599071|XP_023170366.2|DHYD
OG0005571	LOC115634619|XP_030388328.1|SLEB	LOC111592779|XP_023160953.2|DHYD
OG0005572	LOC115634482|XP_030388077.1|SLEB	LOC111596625|XP_023166679.2|DHYD
OG0005573	LOC115625166|XP_030375957.1|SLEB	LOC111604911|XP_023178921.2|DHYD
OG0005574	LOC115634523|XP_030388189.1|SLEB	LOC111604107|XP_023177779.2|DHYD
OG0005575	LOC115621564|XP_030371104.1|SLEB	LOC111601772|XP_023174283.1|DHYD
OG0005576	LOC115633884|XP_030387248.1|SLEB	LOC111599991|XP_023171654.1|DHYD
OG0005577	LOC115624685|XP_030375348.1|SLEB	LOC111595079|XP_023164403.1|DHYD
OG0005578	LOC115622257|XP_030372017.1|SLEB	LOC111596667|XP_030078554.1|DHYD
OG0005579	LOC115622559|XP_030372389.1|SLEB	LOC111596662|XP_023166734.1|DHYD
OG0005580	LOC115632537|XP_030385604.1|SLEB	LOC111596015|XP_023165805.1|DHYD
OG0005581	LOC115628937|XP_030381070.1|SLEB	LOC111604861|XP_023178866.2|DHYD
OG0005582	LOC115632348|XP_030385318.1|SLEB	LOC111594916|XP_023164171.2|DHYD
OG0005583	LOC115632390|XP_030385379.1|SLEB	LOC111605169|XP_023179325.1|DHYD
OG0005584	LOC115626311|XP_030377506.1|SLEB	LOC111596299|XP_023166225.2|DHYD
OG0005585	LOC115624142|XP_030374599.1|SLEB	LOC111603633|XP_030080714.1|DHYD
OG0005586	LOC115623919|XP_030374336.1|SLEB	LOC111603594|XP_023177020.1|DHYD
OG0005587	LOC115633708|XP_030387029.1|SLEB	LOC111600067|XP_023171765.1|DHYD
OG0005588	LOC115622825|XP_030372760.1|SLEB	LOC111595093|XP_023164420.2|DHYD
OG0005589	LOC115623527|XP_030373769.1|SLEB	LOC111604915|XP_023178931.1|DHYD
OG0005590	LOC115629476|XP_030381810.1|SLEB	LOC111597739|XP_023168397.1|DHYD
OG0005591	LOC115627613|XP_030379204.1|SLEB	LOC111600205|XP_030079373.1|DHYD
OG0005592	LOC115623376|XP_030373531.1|SLEB	LOC111600277|XP_023172094.1|DHYD
OG0005593	LOC115632135|XP_030385008.1|SLEB	LOC111601739|XP_023174231.1|DHYD
OG0005594	LOC115633146|XP_030386415.1|SLEB	LOC111603680|XP_023177128.1|DHYD
OG0005595	LOC115633145|XP_030386414.1|SLEB	LOC111603678|XP_023177126.2|DHYD
OG0005596	LOC115632254|XP_030385187.1|SLEB	LOC111601598|XP_023174031.1|DHYD
OG0005597	LOC115621023|XP_030370403.1|SLEB	LOC111597403|XP_023167850.2|DHYD
OG0005598	LOC115621825|XP_030371481.1|SLEB	LOC111592684|XP_023160818.1|DHYD
OG0005599	LOC115634481|XP_030388072.1|SLEB	LOC111593735|XP_023162489.2|DHYD
OG0005600	LOC115625505|XP_030376427.1|SLEB	LOC111598491|XP_023169516.2|DHYD
OG0005601	LOC115627260|XP_030378747.1|SLEB	LOC111604984|XP_023179052.1|DHYD
OG0005602	LOC115625439|XP_030376345.1|SLEB	LOC111595180|XP_023164527.2|DHYD
OG0005603	LOC115629552|XP_030381903.1|SLEB	LOC111602588|XP_023175513.1|DHYD
OG0005604	LOC115623125|XP_030373197.1|SLEB	LOC111602584|XP_023175508.2|DHYD
OG0005605	LOC115629442|XP_030381755.1|SLEB	LOC111599657|XP_023171112.2|DHYD
OG0005606	LOC115631112|XP_030383632.1|SLEB	LOC111602439|XP_023175262.2|DHYD
OG0005607	LOC115624018|XP_030374453.1|SLEB	LOC111601446|XP_023173789.2|DHYD
OG0005608	LOC115624121|XP_030374577.1|SLEB	LOC111599416|XP_023170833.2|DHYD
OG0005609	LOC115632660|XP_030385752.1|SLEB	LOC111598470|XP_023169495.1|DHYD
OG0005610	LOC115633132|XP_030386395.1|SLEB	LOC111598202|XP_023169098.1|DHYD
OG0005611	LOC115632378|XP_030385359.1|SLEB	LOC111602903|XP_023176009.2|DHYD
OG0005612	LOC115624406|XP_030375001.1|SLEB	LOC111599871|XP_023171456.2|DHYD
OG0005613	LOC115625343|XP_030376231.1|SLEB	LOC111604958|XP_023179005.2|DHYD
OG0005614	LOC115623733|XP_030374103.1|SLEB	LOC111598506|XP_023169544.2|DHYD
OG0005615	LOC115621246|XP_030370696.1|SLEB	LOC111594637|XP_023163800.2|DHYD
OG0005616	LOC115623667|XP_030373994.1|SLEB	LOC111602999|XP_023176165.2|DHYD
OG0005617	LOC115623488|XP_030373721.1|SLEB	LOC111599564|XP_023171000.2|DHYD
OG0005618	LOC115620804|XP_030370091.1|SLEB	LOC111603122|XP_023176367.1|DHYD
OG0005619	LOC115620814|XP_030370101.1|SLEB	LOC111596759|XP_023166876.1|DHYD
OG0005620	LOC115627418|XP_030378948.1|SLEB	LOC111602845|XP_023175925.2|DHYD
OG0005621	LOC115628674|XP_030380707.1|SLEB	LOC111604035|XP_023177660.1|DHYD
OG0005622	LOC115633254|XP_030386515.1|SLEB	LOC111597363|XP_023167787.1|DHYD
OG0005623	LOC115626673|XP_030377959.1|SLEB	LOC111605601|XP_023179981.2|DHYD
OG0005624	LOC115625261|XP_030376118.1|SLEB	LOC111598633|XP_023169744.2|DHYD, LOC115483699|XP_030081621.1|DHYD
OG0005625	LOC115624412|XP_030375006.1|SLEB	LOC111603023|XP_023176221.2|DHYD
OG0005626	LOC115626836|XP_030378180.1|SLEB	LOC111602838|XP_023175918.2|DHYD
OG0005627	LOC115623317|XP_030373438.1|SLEB	LOC111596429|XP_023166410.1|DHYD
OG0005628	LOC115621096|XP_030370493.1|SLEB	LOC111594974|XP_023164241.2|DHYD
OG0005629	LOC115632328|XP_030385295.1|SLEB	LOC111605406|XP_023179675.1|DHYD
OG0005630	LOC115625703|XP_030376707.1|SLEB	LOC111604585|XP_023178464.2|DHYD
OG0005631	LOC115626744|XP_030378055.1|SLEB	LOC111593423|XP_023161935.2|DHYD
OG0005632	LOC115629308|XP_030381614.1|SLEB	LOC111593393|XP_030079435.1|DHYD
OG0005633	LOC115624056|XP_030374497.1|SLEB	LOC111603614|XP_023177048.2|DHYD
OG0005634	LOC115623715|XP_030374056.1|SLEB	LOC111599604|XP_023171058.2|DHYD
OG0005635	LOC115631039|XP_030383526.1|SLEB	LOC111596641|XP_023166701.1|DHYD
OG0005636	LOC115623385|XP_030373542.1|SLEB	LOC111599601|XP_023171055.2|DHYD
OG0005637	LOC115623478|XP_030373706.1|SLEB	LOC111604816|XP_023178804.1|DHYD
OG0005638	LOC115626612|XP_030377869.1|SLEB	LOC111595514|XP_023165059.1|DHYD
OG0005639	LOC115624709|XP_030375390.1|SLEB	LOC111597089|XP_023167394.2|DHYD
OG0005640	LOC115623471|XP_030373695.1|SLEB	LOC111592036|XP_023159799.2|DHYD
OG0005641	LOC115628737|XP_030380801.1|SLEB	LOC111604741|XP_023178683.2|DHYD
OG0005642	LOC115623676|XP_030374006.1|SLEB	LOC111602629|XP_023175558.1|DHYD
OG0005643	LOC115622912|XP_030372896.1|SLEB	LOC111598731|XP_023169891.2|DHYD
OG0005644	LOC115622530|XP_030372353.1|SLEB	LOC111598746|XP_023169915.2|DHYD
OG0005645	LOC115628728|XP_030380788.1|SLEB	LOC111603351|XP_023176663.2|DHYD
OG0005646	LOC115627279|XP_030378770.1|SLEB	LOC111593516|XP_023162071.2|DHYD
OG0005647	LOC115626314|XP_030377508.1|SLEB	LOC111597138|XP_023167467.1|DHYD
OG0005648	LOC115622337|XP_030372108.1|SLEB	LOC111604468|XP_023178318.1|DHYD
OG0005649	LOC115623533|XP_030373776.1|SLEB	LOC111595739|XP_023165361.1|DHYD
OG0005650	LOC115623489|XP_030373722.1|SLEB	LOC111604878|XP_023178883.2|DHYD
OG0005651	LOC115626725|XP_030378031.1|SLEB	LOC111603379|XP_023176698.2|DHYD
OG0005652	LOC115620255|XP_030369265.1|SLEB	LOC111595923|XP_023165644.2|DHYD
OG0005653	LOC115630632|XP_030383128.1|SLEB	LOC111601252|XP_023173523.2|DHYD
OG0005654	LOC115625046|XP_030375757.1|SLEB	LOC111600860|XP_023172947.2|DHYD
OG0005655	LOC115625245|XP_030376096.1|SLEB	LOC111602989|XP_023176154.2|DHYD
OG0005656	LOC115622717|XP_030372615.1|SLEB	LOC111602960|XP_023176104.2|DHYD
OG0005657	LOC115624419|XP_030375014.1|SLEB	LOC111593342|XP_023161821.2|DHYD
OG0005658	LOC115623977|XP_030374408.1|SLEB	LOC111604991|XP_023179077.1|DHYD
OG0005659	LOC115623450|XP_030373666.1|SLEB	LOC111602829|XP_023175909.2|DHYD
OG0005660	LOC115628327|XP_030380244.1|SLEB	LOC111604683|XP_023178616.2|DHYD
OG0005661	LOC115623361|XP_030373506.1|SLEB	LOC111603411|XP_023176761.1|DHYD
OG0005662	LOC115623578|XP_030373837.1|SLEB	LOC111598620|XP_023169722.2|DHYD
OG0005663	LOC115627333|XP_030378838.1|SLEB	LOC111597262|XP_023167641.1|DHYD
OG0005664	LOC115620379|XP_030369446.1|SLEB	LOC111593236|XP_030079662.1|DHYD
OG0005665	LOC115625040|XP_030375746.1|SLEB	LOC111600261|XP_023172078.1|DHYD
OG0005666	LOC115633289|XP_030386558.1|SLEB	LOC111592366|XP_023160298.2|DHYD
OG0005667	LOC115626817|XP_030378155.1|SLEB	LOC111605597|XP_023179972.2|DHYD
OG0005668	LOC115622333|XP_030372103.1|SLEB	LOC111604438|XP_023178271.2|DHYD
OG0005669	LOC115631006|XP_030383466.1|SLEB	LOC111592895|XP_023161103.2|DHYD
OG0005670	LOC115625136|XP_030375915.1|SLEB	LOC111604809|XP_023178797.2|DHYD
OG0005671	LOC115625479|XP_030376388.1|SLEB	LOC111595973|XP_023165719.2|DHYD
OG0005672	LOC115627799|XP_030379487.1|SLEB	LOC111594395|XP_023163429.1|DHYD
OG0005673	LOC115623175|XP_030373252.1|SLEB	LOC111603050|XP_023176272.2|DHYD
OG0005674	LOC115623221|XP_030373319.1|SLEB	LOC111604432|XP_030080633.1|DHYD
OG0005675	LOC115623457|XP_030373673.1|SLEB	LOC111603435|XP_023176788.1|DHYD
OG0005676	LOC115622650|XP_030372518.1|SLEB	LOC111598657|XP_023169775.2|DHYD
OG0005677	LOC115625617|XP_030376622.1|SLEB	LOC111600627|XP_023172598.2|DHYD
OG0005678	LOC115623495|XP_030373731.1|SLEB	LOC111604837|XP_023178834.2|DHYD
OG0005679	LOC115625450|XP_030376357.1|SLEB	LOC111598603|XP_023169689.2|DHYD
OG0005680	LOC115628621|XP_030380667.1|SLEB	LOC111596231|XP_023166116.1|DHYD
OG0005681	LOC115625572|XP_030376530.1|SLEB	LOC111599766|XP_030078750.1|DHYD
OG0005682	LOC115625569|XP_030376526.1|SLEB	LOC111599765|XP_023171290.1|DHYD
OG0005683	LOC115629268|XP_030381552.1|SLEB	LOC111593508|XP_030079446.1|DHYD
OG0005684	LOC115631732|XP_030384429.1|SLEB, LOC115633131|XP_030386394.1|SLEB	LOC111592841|XP_023161037.1|DHYD
OG0005685	LOC115627081|XP_030378490.1|SLEB	LOC111601906|XP_023174522.1|DHYD
OG0005686	LOC115624023|XP_030374459.1|SLEB	LOC111599554|XP_023170988.1|DHYD
OG0005687	LOC115634360|XP_030387881.1|SLEB	LOC111592260|XP_023160116.2|DHYD
OG0005688	LOC115633631|XP_030386929.1|SLEB	LOC111600023|XP_023171705.1|DHYD
OG0005689	LOC115626824|XP_030378164.1|SLEB	LOC111603169|XP_023176417.2|DHYD
OG0005690	LOC115625543|XP_030376480.1|SLEB	LOC111597168|XP_023167497.1|DHYD
OG0005691	LOC115625360|XP_030376255.1|SLEB	LOC111593352|XP_023161833.2|DHYD
OG0005692	LOC115631721|XP_030384416.1|SLEB	LOC111599213|XP_023170578.2|DHYD
OG0005693	LOC115622679|XP_030372556.1|SLEB	LOC111593090|XP_023161454.2|DHYD
OG0005694	LOC115623785|XP_030374186.1|SLEB	LOC111601388|XP_023173697.2|DHYD
OG0005695	LOC115624364|XP_030374884.1|SLEB	LOC111603550|XP_023176952.1|DHYD
OG0005696	LOC115624279|XP_030374763.1|SLEB	LOC111603619|XP_023177057.1|DHYD
OG0005697	LOC115624136|XP_030374591.1|SLEB	LOC111603613|XP_023177046.2|DHYD
OG0005698	LOC115632591|XP_030385679.1|SLEB	LOC111602096|XP_023174798.1|DHYD
OG0005699	LOC115625577|XP_030376537.1|SLEB	LOC111604869|XP_023178873.2|DHYD
OG0005700	LOC115629937|XP_030382404.1|SLEB	LOC111602404|XP_023175195.2|DHYD
OG0005701	LOC115625223|XP_030376066.1|SLEB	LOC111595851|XP_023165531.2|DHYD
OG0005702	LOC115629276|XP_030381565.1|SLEB	LOC111593000|XP_023161329.1|DHYD
OG0005703	LOC115624536|XP_030375120.1|SLEB	LOC111597091|XP_023167396.1|DHYD
OG0005704	LOC115628893|XP_030381010.1|SLEB	LOC111605123|XP_023179247.2|DHYD
OG0005705	LOC115628345|XP_030380271.1|SLEB	LOC111597774|XP_030079473.1|DHYD
OG0005706	LOC115620370|XP_030369435.1|SLEB	LOC111594958|XP_023164224.2|DHYD
OG0005707	LOC115629912|XP_030382378.1|SLEB	LOC111604023|XP_030079983.1|DHYD
OG0005708	LOC115628009|XP_030379792.1|SLEB	LOC111601879|XP_023174489.1|DHYD
OG0005709	LOC115621339|XP_030370818.1|SLEB	LOC111596247|XP_023166147.1|DHYD
OG0005710	LOC115623769|XP_030374164.1|SLEB	LOC111598518|XP_023169562.1|DHYD
OG0005711	LOC115622925|XP_030372910.1|SLEB	LOC111604458|XP_023178305.1|DHYD
OG0005712	LOC115631002|XP_030383461.1|SLEB	LOC111595010|XP_023164284.2|DHYD
OG0005713	LOC115625438|XP_030376344.1|SLEB	LOC111595179|XP_023164526.2|DHYD
OG0005714	LOC115620931|XP_030370298.1|SLEB	LOC111601781|XP_023174309.2|DHYD
OG0005715	LOC115623895|XP_030374307.1|SLEB	LOC111599550|XP_023170982.2|DHYD
OG0005716	LOC115624367|XP_030374887.1|SLEB	LOC111604853|XP_023178854.1|DHYD
OG0005717	LOC115624047|XP_030374487.1|SLEB	LOC111604907|XP_023178917.1|DHYD
OG0005718	LOC115623720|XP_030374063.1|SLEB	LOC111599565|XP_023171002.2|DHYD
OG0005719	LOC115625407|XP_030376306.1|SLEB	LOC111595598|XP_023165179.2|DHYD
OG0005720	LOC115623899|XP_030374313.1|SLEB	LOC111601331|XP_023173629.1|DHYD
OG0005721	LOC115625227|XP_030376070.1|SLEB	LOC111595160|XP_023164509.2|DHYD
OG0005722	LOC115623591|XP_030373850.1|SLEB	LOC111603457|XP_023176813.2|DHYD
OG0005723	LOC115623494|XP_030373730.1|SLEB	LOC111598641|XP_023169756.1|DHYD
OG0005724	LOC115634754|XP_030388505.1|SLEB	LOC111593545|XP_023162160.2|DHYD
OG0005725	LOC115623464|XP_030373684.1|SLEB	LOC111599570|XP_023171009.2|DHYD
OG0005726	LOC115627878|XP_030379621.1|SLEB	LOC111592363|XP_023160292.1|DHYD
OG0005727	LOC115623645|XP_030373951.1|SLEB	LOC111603595|XP_023177021.2|DHYD
OG0005728	LOC115623997|XP_030374428.1|SLEB	LOC111603402|XP_023176737.1|DHYD
OG0005729	LOC115623955|XP_030374379.1|SLEB	LOC111603586|XP_023177009.2|DHYD
OG0005730	LOC115623513|XP_030373753.1|SLEB	LOC111603632|XP_023177069.1|DHYD
OG0005731	LOC115623512|XP_030373751.1|SLEB	LOC111603631|XP_023177068.1|DHYD
OG0005732	LOC115623776|XP_030374175.1|SLEB	LOC111592049|XP_023159814.1|DHYD
OG0005733	LOC115623775|XP_030374172.1|SLEB	LOC111592026|XP_023159787.1|DHYD
OG0005734	LOC115624197|XP_030374659.1|SLEB	LOC111598645|XP_023169760.2|DHYD
OG0005735	LOC115625117|XP_030375884.1|SLEB	LOC111600829|XP_023172899.2|DHYD
OG0005736	LOC115625123|XP_030375897.1|SLEB	LOC111600849|XP_023172923.1|DHYD
OG0005737	LOC115624067|XP_030374512.1|SLEB	LOC111592033|XP_023159795.2|DHYD
OG0005738	LOC115623583|XP_030373843.1|SLEB	LOC111593315|XP_023161780.1|DHYD
OG0005739	LOC115623883|XP_030374294.1|SLEB	LOC111604557|XP_023178418.1|DHYD
OG0005740	LOC115620681|XP_030369907.1|SLEB	LOC111596261|XP_023166165.2|DHYD
OG0005741	LOC115623483|XP_030373712.1|SLEB	LOC111600259|XP_023172075.2|DHYD
OG0005742	LOC115624394|XP_030374967.1|SLEB	LOC111595512|XP_023165061.1|DHYD
OG0005743	LOC115625506|XP_030376429.1|SLEB	LOC111598495|XP_023169521.1|DHYD
OG0005744	LOC115623529|XP_030373770.1|SLEB	LOC111604916|XP_023178933.1|DHYD
OG0005745	LOC115623726|XP_030374069.1|SLEB	LOC111604925|XP_023178954.2|DHYD
OG0005746	LOC115624060|XP_030374504.1|SLEB	LOC111604876|XP_023178881.2|DHYD
OG0005747	LOC115623572|XP_030373828.1|SLEB	LOC111598535|XP_023169591.1|DHYD
OG0005748	LOC115623738|XP_030374109.1|SLEB	LOC111601333|XP_023173631.2|DHYD
OG0005749	LOC115626661|XP_030377935.1|SLEB	LOC111592030|XP_023159829.1|DHYD
OG0005750	LOC115625258|XP_030376114.1|SLEB	LOC111603031|XP_023176229.2|DHYD
OG0005751	LOC115628305|XP_030380212.1|SLEB	LOC111597771|XP_023168399.1|DHYD
OG0005752	LOC115620808|XP_030370126.1|SLEB	LOC111594020|XP_023162892.1|DHYD
OG0005753	LOC115630457|XP_030382883.1|SLEB	LOC111601145|XP_023173380.1|DHYD
OG0005754	LOC115633814|XP_030387158.1|SLEB	LOC111592107|XP_023159906.2|DHYD
OG0005755	LOC115624396|XP_030374981.1|SLEB	LOC111600042|XP_023171735.2|DHYD
OG0005756	LOC115624132|XP_030374588.1|SLEB	LOC111603447|XP_023176801.1|DHYD
OG0005757	LOC115625499|XP_030376419.1|SLEB	LOC111598496|XP_023169522.1|DHYD
OG0005758	LOC115624052|XP_030374492.1|SLEB	LOC111604950|XP_023178992.2|DHYD
OG0005759	LOC115621776|XP_030371390.1|SLEB	LOC111598638|XP_030081637.1|DHYD
OG0005760	LOC115624110|XP_030374563.1|SLEB	LOC111596444|XP_023166435.1|DHYD
OG0005761	LOC115624468|XP_030375031.1|SLEB, LOC115623331|XP_030373454.1|SLEB	LOC111596698|XP_023166784.2|DHYD
OG0005762	LOC115623822|XP_030374226.1|SLEB	LOC111596433|XP_023166415.2|DHYD
OG0005763	LOC115628266|XP_030380149.1|SLEB	LOC111597695|XP_023168299.2|DHYD
OG0005764	LOC115624373|XP_030374907.1|SLEB	LOC111600297|XP_023172120.1|DHYD
OG0005765	LOC115624371|XP_030374898.1|SLEB	LOC111600296|XP_030078803.1|DHYD
OG0005766	LOC115623517|XP_030373757.1|SLEB	LOC111601360|XP_023173661.2|DHYD
OG0005767	LOC115622020|XP_030371736.1|SLEB	LOC115482751|XP_030080616.1|DHYD, LOC111595028|XP_030081900.1|DHYD
OG0005768	LOC115629861|XP_030382309.1|SLEB	LOC111593993|XP_023162852.1|DHYD
OG0005769	LOC115624078|XP_030374528.1|SLEB	LOC111604947|XP_023178986.2|DHYD
OG0005770	LOC115621789|XP_030371420.1|SLEB	LOC111595219|XP_023164601.2|DHYD
OG0005771	LOC115621715|XP_030371290.1|SLEB	LOC111594827|XP_023164059.1|DHYD
OG0005772	LOC115625231|XP_030376076.1|SLEB	LOC111596826|XP_023166968.2|DHYD
OG0005773	LOC115625434|XP_030376340.1|SLEB	LOC111604640|XP_023178554.1|DHYD
OG0005774	LOC115623415|XP_030373585.1|SLEB	LOC111604579|XP_023178449.1|DHYD
OG0005775	LOC115622587|XP_030372441.1|SLEB	LOC111604473|XP_023178325.1|DHYD
OG0005776	LOC115632113|XP_030384966.1|SLEB	LOC111599856|XP_023171443.2|DHYD
OG0005777	LOC115628515|XP_030380526.1|SLEB	LOC111603923|XP_023177516.2|DHYD
OG0005779	LOC115620508|XP_030369627.1|SLEB	LOC111595208|XP_030080603.1|DHYD
OG0005780	LOC115622563|XP_030372393.1|SLEB	LOC111604405|XP_023178225.2|DHYD
OG0005781	LOC115623111|XP_030373178.1|SLEB	LOC111604478|XP_023178331.1|DHYD
OG0005782	LOC115622981|XP_030372993.1|SLEB	LOC111604477|XP_023178330.2|DHYD
OG0005783	LOC115634145|XP_030387578.1|SLEB	LOC111600047|XP_023171740.2|DHYD
OG0005784	LOC115623655|XP_030373970.1|SLEB	LOC111604213|XP_023177946.2|DHYD
OG0005785	LOC115623463|XP_030373680.1|SLEB	LOC111604242|XP_023177992.2|DHYD
OG0005786	LOC115624408|XP_030375003.1|SLEB	LOC111599873|XP_023171457.2|DHYD
OG0005787	LOC115625045|XP_030375754.1|SLEB	LOC111600861|XP_023172948.1|DHYD
OG0005788	LOC115620585|XP_030369755.1|SLEB	LOC111595635|XP_023165217.2|DHYD
OG0005789	LOC115621436|XP_030370950.1|SLEB	LOC111598597|XP_023169680.2|DHYD
OG0005790	LOC115621332|XP_030370813.1|SLEB	LOC111594816|XP_023164046.1|DHYD
OG0005791	LOC115625169|XP_030375969.1|SLEB	LOC111599768|XP_030078748.1|DHYD
OG0005792	LOC115622420|XP_030372215.1|SLEB	LOC111604624|XP_023178521.1|DHYD
OG0005793	LOC115625613|XP_030376609.1|SLEB	LOC111604623|XP_023178518.1|DHYD
OG0005794	LOC115633844|XP_030387195.1|SLEB	LOC111605404|XP_023179673.1|DHYD
OG0005795	LOC115624046|XP_030374486.1|SLEB	LOC111603440|XP_023176794.2|DHYD
OG0005796	LOC115622581|XP_030372431.1|SLEB	LOC111604423|XP_023178248.2|DHYD
OG0005797	LOC115622537|XP_030372360.1|SLEB	LOC111598678|XP_023169807.1|DHYD
OG0005798	LOC115623635|XP_030373936.1|SLEB	LOC111593345|XP_023161825.1|DHYD
OG0005799	LOC115624370|XP_030374892.1|SLEB	LOC111599291|XP_023170658.2|DHYD
OG0005800	LOC115624134|XP_030374590.1|SLEB	LOC111599762|XP_023171287.2|DHYD
OG0005801	LOC115624133|XP_030374589.1|SLEB	LOC111599290|XP_023170657.2|DHYD
OG0005802	LOC115625513|XP_030376437.1|SLEB	LOC111604790|XP_023178770.2|DHYD
OG0005803	LOC115623952|XP_030374376.1|SLEB	LOC111603466|XP_023176822.2|DHYD
OG0005804	LOC115623657|XP_030373974.1|SLEB	LOC111601338|XP_023173635.1|DHYD
OG0005805	LOC115623736|XP_030374112.1|SLEB	LOC111594316|XP_023163326.1|DHYD
OG0005806	LOC115625604|XP_030376597.1|SLEB	LOC111593354|XP_023161834.2|DHYD
OG0005807	LOC115625413|XP_030376312.1|SLEB	LOC111593367|XP_023161850.2|DHYD
OG0005808	LOC115626692|XP_030377979.1|SLEB	LOC111591891|XP_023159566.2|DHYD
OG0005809	LOC115628372|XP_030380310.1|SLEB	LOC111602890|XP_023175993.1|DHYD
OG0005810	LOC115623521|XP_030373762.1|SLEB	LOC111597161|XP_023167486.1|DHYD
OG0005811	LOC115623522|XP_030373763.1|SLEB	LOC111597162|XP_023167487.2|DHYD
OG0005812	LOC115624001|XP_030374433.1|SLEB, LOC115624470|XP_030375033.1|SLEB	LOC111593323|XP_023161798.1|DHYD
OG0005813	LOC115625564|XP_030376518.1|SLEB	LOC111598074|XP_023168880.1|DHYD
OG0005814	LOC115625180|XP_030376005.1|SLEB	LOC111601302|XP_023173585.2|DHYD
OG0005815	LOC115624646|XP_030375281.1|SLEB	LOC111597134|XP_023167462.2|DHYD
OG0005816	LOC115620352|XP_030369413.1|SLEB	LOC111594485|XP_023163560.2|DHYD
OG0005817	LOC115625163|XP_030375955.1|SLEB	LOC111596817|XP_023166956.1|DHYD
OG0005818	LOC115624066|XP_030374511.1|SLEB	LOC111603002|XP_023176168.2|DHYD
OG0005819	LOC115623805|XP_030374208.1|SLEB	LOC111603576|XP_023176995.1|DHYD
OG0005820	LOC115623806|XP_030374209.1|SLEB	LOC111603577|XP_023176996.1|DHYD
OG0005821	LOC115625116|XP_030375882.1|SLEB	LOC111603567|XP_023176982.1|DHYD
OG0005822	LOC115625871|XP_030376941.1|SLEB	LOC111598779|XP_023169960.1|DHYD
OG0005823	LOC115627504|XP_030379054.1|SLEB	LOC111598150|XP_023168998.2|DHYD
OG0005824	LOC115621592|XP_030371143.1|SLEB	LOC111605449|XP_023179733.1|DHYD, LOC115483097|XP_030080066.1|DHYD
OG0005825	LOC115622737|XP_030372639.1|SLEB	LOC111592802|XP_023160977.1|DHYD
OG0005826	LOC115621284|XP_030370747.1|SLEB	LOC111598572|XP_023169641.1|DHYD
OG0005827	LOC115624014|XP_030374446.1|SLEB	LOC111596683|XP_023166755.2|DHYD
OG0005828	LOC115632118|XP_030384980.1|SLEB	LOC111595666|XP_023165257.1|DHYD
OG0005829	LOC115623372|XP_030373523.1|SLEB	LOC111603575|XP_023176993.2|DHYD
OG0005830	LOC115628230|XP_030380093.1|SLEB	LOC111596012|XP_023165800.1|DHYD
OG0005831	LOC115628429|XP_030380377.1|SLEB	LOC111596033|XP_023165830.1|DHYD
OG0005832	LOC115628428|XP_030380376.1|SLEB	LOC111596032|XP_023165828.2|DHYD
OG0005833	LOC115628394|XP_030380340.1|SLEB	LOC111598803|XP_030079498.1|DHYD
OG0005834	LOC115628402|XP_030380350.1|SLEB	LOC111599439|XP_023170862.1|DHYD
OG0005835	LOC115628313|XP_030380227.1|SLEB	LOC111597424|XP_023167890.2|DHYD
OG0005836	LOC115632712|XP_030385814.1|SLEB	LOC111594886|XP_030081481.1|DHYD
OG0005837	LOC115625603|XP_030376596.1|SLEB	LOC111593375|XP_023161860.2|DHYD
OG0005838	LOC115625224|XP_030376068.1|SLEB	LOC111601746|XP_023174256.1|DHYD
OG0005839	LOC115630480|XP_030382920.1|SLEB	LOC111596055|XP_023165871.2|DHYD
OG0005840	LOC115624391|XP_030374962.1|SLEB	LOC111595476|XP_023165014.2|DHYD
OG0005841	LOC115623823|XP_030374227.1|SLEB	LOC111602729|XP_023175744.2|DHYD
OG0005842	LOC115629826|XP_030382261.1|SLEB	LOC111595949|XP_023165687.2|DHYD
OG0005843	LOC115633080|XP_030386316.1|SLEB	LOC111599827|XP_023171387.1|DHYD
OG0005844	LOC115622098|XP_030371802.1|SLEB	LOC111592262|XP_023160123.2|DHYD
OG0005845	LOC115623411|XP_030373581.1|SLEB	LOC111604952|XP_023178996.1|DHYD
OG0005846	LOC115623597|XP_030373859.1|SLEB	LOC111601416|XP_023173747.2|DHYD
OG0005847	LOC115624252|XP_030374735.1|SLEB	LOC111604922|XP_023178938.1|DHYD
OG0005848	LOC115629138|XP_030381343.1|SLEB	LOC111605549|XP_023179882.2|DHYD
OG0005849	LOC115626687|XP_030377975.1|SLEB	LOC111591880|XP_023159550.2|DHYD
OG0005850	LOC115627874|XP_030379618.1|SLEB	LOC111592715|XP_030079339.1|DHYD
