Orthogroup	SLEB.longest_only	DSIM.longest_only
OG0006790	LOC115631614|XP_030384278.1|SLEB	LOC6730769|XP_002077937.1|DSIM
OG0006791	LOC115632457|XP_030385473.1|SLEB	LOC6737793|XP_016031571.1|DSIM
OG0006792	LOC115632951|XP_030386107.1|SLEB	LOC6737467|XP_016031252.1|DSIM
OG0006793	LOC115632627|XP_030385716.1|SLEB	LOC6737472|XP_002084308.1|DSIM
OG0006794	LOC115633841|XP_030387192.1|SLEB	LOC6733265|XP_002080328.1|DSIM
OG0006795	LOC115622787|XP_030372707.1|SLEB	LOC6736707|XP_039150331.1|DSIM
OG0006796	LOC115624570|XP_030375158.1|SLEB	LOC6739016|XP_016032857.1|DSIM
OG0006797	LOC115631577|XP_030384229.1|SLEB	LOC6731769|XP_002078904.2|DSIM
OG0006798	LOC115623132|XP_030373202.1|SLEB	LOC6737339|XP_002084177.1|DSIM
OG0006799	LOC115633018|XP_030386202.1|SLEB	LOC6737436|XP_016031209.1|DSIM
OG0006800	LOC115625352|XP_030376249.1|SLEB	LOC6737990|XP_016031787.1|DSIM
OG0006801	LOC115633324|XP_030386613.1|SLEB	LOC6740040|XP_002076925.2|DSIM
OG0006802	LOC115633794|XP_030387131.1|SLEB	LOC6734635|XP_016027803.1|DSIM
OG0006803	LOC115619976|XP_030368871.1|SLEB	LOC6733932|XP_002080976.2|DSIM
OG0006804	LOC115622676|XP_030372552.1|SLEB	LOC6737481|XP_016031265.1|DSIM
OG0006805	LOC115628236|XP_030380113.1|SLEB	LOC6734205|XP_016027251.1|DSIM
OG0006806	LOC115624754|XP_030375444.1|SLEB	LOC6738323|XP_016032166.1|DSIM
OG0006807	LOC115628719|XP_030380787.1|SLEB	LOC6739664|XP_039149696.1|DSIM
OG0006808	LOC115633754|XP_030387088.1|SLEB	LOC6733707|XP_002080754.1|DSIM
OG0006809	LOC115632653|XP_030385743.1|SLEB	LOC6736640|XP_002083496.1|DSIM
OG0006810	LOC115622763|XP_030372678.1|SLEB	LOC6738242|XP_016032110.1|DSIM
OG0006811	LOC115625290|XP_030376163.1|SLEB	LOC6729743|XP_002105049.1|DSIM
OG0006812	LOC115622960|XP_030372961.1|SLEB	LOC6737257|XP_016030967.1|DSIM
OG0006813	LOC115627750|XP_030379397.1|SLEB	LOC27208040|XP_016034156.1|DSIM
OG0006814	LOC115633140|XP_030386407.1|SLEB	LOC6737781|XP_002084609.1|DSIM
OG0006815	LOC115632768|XP_030385877.1|SLEB	LOC27207400|XP_016030236.1|DSIM
OG0006816	LOC115633041|XP_030386244.1|SLEB	LOC6736643|XP_016030237.1|DSIM
OG0006817	LOC115622721|XP_030372622.1|SLEB	LOC6736461|XP_016030001.1|DSIM
OG0006818	LOC115633050|XP_030386255.1|SLEB	LOC6736270|XP_039149936.1|DSIM
OG0006819	LOC115623448|XP_030373664.1|SLEB	LOC6738700|XP_016032518.1|DSIM
OG0006820	LOC115633835|XP_030387185.1|SLEB	LOC6738704|XP_002085505.1|DSIM
OG0006821	LOC115631477|XP_030384092.1|SLEB	LOC6731950|XP_016024613.1|DSIM
OG0006822	LOC115633875|XP_030387236.1|SLEB	LOC6735400|XP_016028717.1|DSIM
OG0006823	LOC115632294|XP_030385246.1|SLEB	LOC6738385|XP_002085194.1|DSIM
OG0006824	LOC115622759|XP_030372674.1|SLEB	LOC6736873|XP_016030519.1|DSIM
OG0006825	LOC115634346|XP_030387861.1|SLEB	LOC6737907|XP_002084734.1|DSIM
OG0006826	LOC115632866|XP_030385989.1|SLEB	LOC6738365|XP_039149616.1|DSIM
OG0006827	LOC115623699|XP_030374035.1|SLEB	LOC6727056|XP_002102453.1|DSIM
OG0006828	LOC115630799|XP_030383320.1|SLEB	LOC6731763|XP_002078898.1|DSIM
OG0006829	LOC115622687|XP_030372572.1|SLEB	LOC6736933|XP_002083780.1|DSIM
OG0006830	LOC115628278|XP_030380167.1|SLEB	LOC6736404|XP_002083276.2|DSIM
OG0006831	LOC115622764|XP_030372679.1|SLEB	LOC27208660|XP_016030997.1|DSIM
OG0006832	LOC115632907|XP_030386057.1|SLEB	LOC6737323|XP_016031053.1|DSIM
OG0006833	LOC115622952|XP_030372947.1|SLEB	LOC6738994|XP_016032819.1|DSIM
OG0006834	LOC115622112|XP_030371815.1|SLEB	LOC6729046|XP_002104367.1|DSIM
OG0006835	LOC115622369|XP_030372146.1|SLEB	LOC6737219|XP_002084059.1|DSIM
OG0006836	LOC115623104|XP_030373170.1|SLEB	LOC6736535|XP_016030119.1|DSIM
OG0006837	LOC115624542|XP_030375127.1|SLEB	LOC6736758|XP_002083614.2|DSIM
OG0006838	LOC115632318|XP_030385280.1|SLEB	LOC6737508|XP_016031301.1|DSIM
OG0006839	LOC115624599|XP_030375199.1|SLEB	LOC6736754|XP_002083610.1|DSIM
OG0006840	LOC115625758|XP_030376774.1|SLEB	LOC6731223|XP_016023765.1|DSIM
OG0006841	LOC115624938|XP_030375649.1|SLEB	LOC6736780|XP_002083636.2|DSIM
OG0006842	LOC115632970|XP_030386131.1|SLEB	LOC27209329|XP_039149190.1|DSIM
OG0006843	LOC115627632|XP_030379228.1|SLEB	LOC6724896|XP_016037730.1|DSIM
OG0006844	LOC115620278|XP_030369311.1|SLEB	LOC6728654|XP_002103994.1|DSIM
OG0006845	LOC115632091|XP_030384926.1|SLEB	LOC6738413|XP_016032263.1|DSIM
OG0006846	LOC115622941|XP_030372931.1|SLEB	LOC6737045|XP_016030674.1|DSIM
OG0006847	LOC115622593|XP_030372450.1|SLEB	LOC27206284|XP_016030676.1|DSIM
OG0006848	LOC115634176|XP_030387622.1|SLEB	LOC6735556|XP_016028896.1|DSIM
OG0006849	LOC115633154|XP_030386423.1|SLEB	LOC6737311|XP_002084149.1|DSIM
OG0006850	LOC115632558|XP_030385631.1|SLEB	LOC6737312|XP_039149754.1|DSIM
OG0006851	LOC115632580|XP_030385661.1|SLEB	LOC6737317|XP_016031034.1|DSIM
OG0006852	LOC115634777|XP_030388533.1|SLEB	LOC6733871|XP_016026897.1|DSIM
OG0006853	LOC115622454|XP_030372257.1|SLEB	LOC6737249|XP_039149689.1|DSIM
OG0006854	LOC115623378|XP_030373942.1|SLEB	LOC6733791|XP_016026751.1|DSIM
OG0006855	LOC115624524|XP_030375103.1|SLEB	LOC6737842|XP_002084670.1|DSIM
OG0006856	LOC115625147|XP_030375933.1|SLEB	LOC6735113|XP_039147424.1|DSIM
OG0006857	LOC115619938|XP_030368824.1|SLEB	LOC6739275|XP_016026058.1|DSIM
OG0006858	LOC115632087|XP_030384911.1|SLEB	LOC6737189|XP_002084035.2|DSIM
OG0006859	LOC115628538|XP_030384218.1|SLEB	LOC6739308|XP_039148098.1|DSIM
OG0006860	LOC115634675|XP_030388397.1|SLEB	LOC6733897|XP_016026939.1|DSIM
OG0006861	LOC115633798|XP_030387139.1|SLEB	LOC6734214|XP_016027255.1|DSIM
OG0006862	LOC115622660|XP_030372530.1|SLEB	LOC6737369|XP_016031107.1|DSIM
OG0006863	LOC115627555|XP_030379133.1|SLEB	LOC27206339|XP_016039914.1|DSIM
OG0006864	LOC115625893|XP_030377020.1|SLEB	LOC6734233|XP_002081262.1|DSIM
OG0006865	LOC115620369|XP_030369434.1|SLEB	LOC6727697|XP_039150721.1|DSIM
OG0006866	LOC115631905|XP_030384616.1|SLEB	LOC6735727|XP_002082640.1|DSIM
OG0006867	LOC115633475|XP_030386833.1|SLEB	LOC6735004|XP_039148117.1|DSIM
OG0006868	LOC115634156|XP_030387596.1|SLEB	LOC6735005|XP_016028281.1|DSIM
OG0006869	LOC115623284|XP_030373448.1|SLEB	LOC6740609|XP_016027314.1|DSIM
OG0006870	LOC115634658|XP_030388378.1|SLEB	LOC6733895|XP_039147248.1|DSIM
OG0006871	LOC115627429|XP_030378969.1|SLEB	LOC6733496|XP_002080553.1|DSIM
OG0006872	LOC115630646|XP_030383150.1|SLEB	LOC6733414|XP_002080471.1|DSIM
OG0006873	LOC115622013|XP_030371732.1|SLEB	LOC6735521|XP_016028861.1|DSIM
OG0006874	LOC115626303|XP_030377492.1|SLEB	LOC6739590|XP_039148983.1|DSIM
OG0006875	LOC115631203|XP_030383767.1|SLEB	LOC6732706|XP_002079820.1|DSIM
OG0006877	LOC115631056|XP_030383552.1|SLEB	LOC27207647|XP_016022949.1|DSIM
OG0006878	LOC115626632|XP_030377898.1|SLEB	LOC6731145|XP_016023699.1|DSIM
OG0006879	LOC115620084|XP_030369133.1|SLEB	LOC6734818|XP_016028049.1|DSIM
OG0006880	LOC115631273|XP_030383844.1|SLEB	LOC6732497|XP_002079617.1|DSIM
OG0006881	LOC115626323|XP_030377524.1|SLEB	LOC6739238|XP_016024988.1|DSIM
OG0006882	LOC115622697|XP_030372588.1|SLEB	LOC27206621|XP_016026943.1|DSIM
OG0006883	LOC115626202|XP_030377345.1|SLEB	LOC6733120|XP_002080197.1|DSIM
OG0006884	LOC115626163|XP_030377298.1|SLEB	LOC6739188|XP_002076091.1|DSIM
OG0006885	LOC115630637|XP_030383134.1|SLEB	LOC6731852|XP_016024533.1|DSIM
OG0006886	LOC115621329|XP_030370809.1|SLEB	LOC6729211|XP_016035865.1|DSIM
OG0006887	LOC115628746|XP_030380812.1|SLEB	LOC27206583|XP_016037742.1|DSIM
OG0006888	LOC115632049|XP_030384882.1|SLEB	LOC6731815|XP_016024504.1|DSIM
OG0006889	LOC115626204|XP_030377347.1|SLEB	LOC6733121|XP_002080198.1|DSIM
OG0006890	LOC115630465|XP_030382895.1|SLEB	LOC6731011|XP_016023496.1|DSIM
OG0006891	LOC115631966|XP_030384693.1|SLEB	LOC6732037|XP_002079169.1|DSIM
OG0006892	LOC115631855|XP_030384561.1|SLEB	LOC6739191|XP_016022970.1|DSIM
OG0006893	LOC115631492|XP_030384111.1|SLEB	LOC6730421|XP_002077602.1|DSIM
OG0006894	LOC115631491|XP_030384110.1|SLEB	LOC6730422|XP_016022890.1|DSIM
OG0006895	LOC115628966|XP_030381104.1|SLEB	LOC6725252|XP_039153456.1|DSIM
OG0006896	LOC115625708|XP_030376712.1|SLEB	LOC6732460|XP_016025101.1|DSIM
OG0006897	LOC115628481|XP_030380464.1|SLEB	LOC6731636|XP_016024316.1|DSIM
OG0006898	LOC115631510|XP_030384135.1|SLEB	LOC6732704|XP_002079818.1|DSIM
OG0006899	LOC115631636|XP_030384305.1|SLEB	LOC6730662|XP_002077832.1|DSIM
OG0006900	LOC115626873|XP_030378244.1|SLEB	LOC6725693|XP_002106696.1|DSIM
OG0006901	LOC115631142|XP_030383672.1|SLEB	LOC6730441|XP_002077622.1|DSIM
OG0006902	LOC115633291|XP_030386563.1|SLEB	LOC6724993|XP_002106028.2|DSIM
OG0006903	LOC115621046|XP_030370428.1|SLEB	LOC6730064|XP_016036837.1|DSIM
OG0006904	LOC115625745|XP_030376760.1|SLEB	LOC6732251|XP_002079380.1|DSIM
OG0006905	LOC115631290|XP_030383864.1|SLEB	LOC6732613|XP_002079732.3|DSIM
OG0006906	LOC115631707|XP_030384394.1|SLEB	LOC6732730|XP_002079844.1|DSIM
OG0006907	LOC115628575|XP_030380602.1|SLEB	LOC6733038|XP_039152237.1|DSIM
OG0006908	LOC115626639|XP_030377908.1|SLEB	LOC6732388|XP_002079509.1|DSIM
OG0006909	LOC115631495|XP_030384115.1|SLEB	LOC6731787|XP_002078922.1|DSIM
OG0006910	LOC115625819|XP_030376868.1|SLEB	LOC6731513|XP_016024187.1|DSIM
OG0006911	LOC115629239|XP_030381514.1|SLEB	LOC6728580|XP_016040108.1|DSIM
OG0006912	LOC115625696|XP_030376697.1|SLEB	LOC6732830|XP_016025555.1|DSIM
OG0006913	LOC115630938|XP_030383365.1|SLEB	LOC6731342|XP_002078498.1|DSIM
OG0006914	LOC115624886|XP_030375593.1|SLEB	LOC6737964|XP_002084780.1|DSIM
OG0006915	LOC115631656|XP_030384328.1|SLEB	LOC6730846|XP_016023264.1|DSIM
OG0006916	LOC115626381|XP_030377599.1|SLEB	LOC6732221|XP_016024898.1|DSIM
OG0006917	LOC115626362|XP_030377573.1|SLEB	LOC6732453|XP_016025093.1|DSIM
OG0006918	LOC115626413|XP_030377640.1|SLEB	LOC6732450|XP_002079571.1|DSIM
OG0006919	LOC115625674|XP_030376670.1|SLEB	LOC6740538|XP_016024327.1|DSIM
OG0006921	LOC115631927|XP_030384638.1|SLEB	LOC6730894|XP_016023316.1|DSIM
OG0006922	LOC115625844|XP_030376906.1|SLEB	LOC6732202|XP_002079331.1|DSIM
OG0006923	LOC115631446|XP_030384050.1|SLEB	LOC6730920|XP_002078084.1|DSIM
OG0006924	LOC115626378|XP_030377593.1|SLEB	LOC6739586|XP_002076482.1|DSIM
OG0006925	LOC115621398|XP_030370902.1|SLEB	LOC6730052|XP_016036822.1|DSIM
OG0006926	LOC115631371|XP_030383952.1|SLEB	LOC6730715|XP_039147210.1|DSIM
OG0006927	LOC115631569|XP_030384221.1|SLEB	LOC6730712|XP_002077882.2|DSIM
OG0006928	LOC115631379|XP_030383961.1|SLEB	LOC27208846|XP_016023145.1|DSIM
OG0006929	LOC115628511|XP_030380515.1|SLEB	LOC6730400|XP_039147122.1|DSIM
OG0006930	LOC115631098|XP_030383610.1|SLEB	LOC6730996|XP_002078157.2|DSIM
OG0006931	LOC115630983|XP_030383426.1|SLEB	LOC6732059|XP_002079191.1|DSIM
OG0006932	LOC115631147|XP_030383678.1|SLEB	LOC6731797|XP_002078932.2|DSIM
OG0006933	LOC115631771|XP_030384466.1|SLEB	LOC6731792|XP_002078927.1|DSIM
OG0006934	LOC115624349|XP_030374862.1|SLEB	LOC6728582|XP_016035212.2|DSIM
OG0006935	LOC115626363|XP_030377574.1|SLEB	LOC6732454|XP_016025095.1|DSIM
OG0006936	LOC115628990|XP_030381131.1|SLEB	LOC6731235|XP_039147290.1|DSIM
OG0006937	LOC115629840|XP_030382281.1|SLEB	LOC6731767|XP_016024452.1|DSIM
OG0006938	LOC115625695|XP_030376695.1|SLEB	LOC6731696|XP_002078832.1|DSIM
OG0006939	LOC115628037|XP_030379842.1|SLEB	LOC6725175|XP_016038192.1|DSIM
OG0006940	LOC115631078|XP_030383585.1|SLEB	LOC6731353|XP_016023940.1|DSIM
OG0006941	LOC115631341|XP_030383919.1|SLEB	LOC6731931|XP_039151398.1|DSIM
OG0006942	LOC115622240|XP_030372000.1|SLEB	LOC6733873|XP_016026901.1|DSIM
OG0006943	LOC115631169|XP_030383719.1|SLEB	LOC6732563|XP_016025244.1|DSIM
OG0006944	LOC115631795|XP_030384492.1|SLEB	LOC6730594|XP_016023042.1|DSIM
OG0006945	LOC115631473|XP_030384087.1|SLEB	LOC6732688|XP_016025421.1|DSIM
OG0006946	LOC115621981|XP_030371693.1|SLEB	LOC6728294|XP_016034929.1|DSIM
OG0006947	LOC115626383|XP_030377602.1|SLEB	LOC6732382|XP_002079503.1|DSIM
OG0006948	LOC115625915|XP_030377009.1|SLEB	LOC27208029|XP_016025617.1|DSIM
OG0006949	LOC115630598|XP_030383077.1|SLEB	LOC6730968|XP_002078130.2|DSIM
OG0006950	LOC115625973|XP_030377077.1|SLEB	LOC6733162|XP_016026036.1|DSIM
OG0006951	LOC115625804|XP_030376842.1|SLEB	LOC6731516|XP_016024191.1|DSIM
OG0006952	LOC115620915|XP_030370271.1|SLEB	LOC6728331|XP_039151946.1|DSIM
OG0006953	LOC115632353|XP_030385323.1|SLEB	LOC6737192|XP_002084038.1|DSIM
OG0006954	LOC115630979|XP_030383421.1|SLEB	LOC6732123|XP_002079255.2|DSIM
OG0006955	LOC115621896|XP_030371586.1|SLEB	LOC6727325|XP_002102711.2|DSIM
OG0006956	LOC115630601|XP_030383081.1|SLEB	LOC6730811|XP_002077979.2|DSIM
OG0006957	LOC115625838|XP_030376900.1|SLEB	LOC6732257|XP_002079386.1|DSIM
OG0006958	LOC115631865|XP_030384576.1|SLEB	LOC6735959|XP_002082868.1|DSIM
OG0006959	LOC115628275|XP_030380164.1|SLEB	LOC6734431|XP_002081451.2|DSIM
OG0006960	LOC115626099|XP_030377211.1|SLEB	LOC6731499|XP_002078648.1|DSIM
OG0006961	LOC115630591|XP_030383070.1|SLEB	LOC6739248|XP_039149427.1|DSIM
OG0006962	LOC115629028|XP_030381186.1|SLEB	LOC6730786|XP_016023199.1|DSIM
OG0006963	LOC115625666|XP_030376662.1|SLEB	LOC6731735|XP_039146993.1|DSIM
OG0006964	LOC115625917|XP_030377011.1|SLEB	LOC6731726|XP_016024399.1|DSIM
OG0006965	LOC115631706|XP_030384393.1|SLEB	LOC27207958|XP_016025437.1|DSIM
OG0006966	LOC115631165|XP_030383714.1|SLEB	LOC6732916|XP_002080021.1|DSIM
OG0006967	LOC115633697|XP_030387015.1|SLEB	LOC6735411|XP_002082353.2|DSIM
OG0006968	LOC115623216|XP_030373317.1|SLEB	LOC6734020|XP_016027040.1|DSIM
OG0006969	LOC115622851|XP_030372793.1|SLEB	LOC6739632|XP_016031377.1|DSIM
OG0006970	LOC115620660|XP_030369871.1|SLEB	LOC6729858|XP_002105161.1|DSIM
OG0006971	LOC115630489|XP_030382933.1|SLEB	LOC6730536|XP_016022990.1|DSIM
OG0006972	LOC115631438|XP_030384037.1|SLEB	LOC6731917|XP_016024582.1|DSIM
OG0006973	LOC115628601|XP_030380644.1|SLEB	LOC6730398|XP_016022838.1|DSIM
OG0006974	LOC115623686|XP_030374016.1|SLEB	LOC6731224|XP_002078383.1|DSIM
OG0006975	LOC115631447|XP_030384051.1|SLEB	LOC27207291|XP_016023548.1|DSIM
OG0006976	LOC115628988|XP_030381129.1|SLEB	LOC6731114|XP_016023649.1|DSIM
OG0006977	LOC115633629|XP_030386924.1|SLEB	LOC6739471|XP_016028470.2|DSIM
OG0006978	LOC115630579|XP_030383056.1|SLEB	LOC6732615|XP_016025323.1|DSIM
OG0006979	LOC115631276|XP_030383848.1|SLEB	LOC6730463|XP_002077644.1|DSIM
OG0006980	LOC115626333|XP_030377537.1|SLEB	LOC6731174|XP_002078332.1|DSIM
OG0006981	LOC115622901|XP_030372880.1|SLEB	LOC6732164|XP_016024847.2|DSIM
OG0006982	LOC115628550|XP_030380572.1|SLEB	LOC6733061|XP_016025746.1|DSIM
OG0006983	LOC115628519|XP_030380531.1|SLEB	LOC6730401|XP_002077582.2|DSIM
OG0006984	LOC115631485|XP_030384100.1|SLEB	LOC6732538|XP_016025189.1|DSIM
OG0006985	LOC115628469|XP_030380451.1|SLEB	LOC6731451|XP_002078602.1|DSIM
OG0006986	LOC115630650|XP_030383152.1|SLEB	LOC6730998|XP_002078159.1|DSIM
OG0006987	LOC115633663|XP_030386968.1|SLEB	LOC6733266|XP_002080329.1|DSIM
OG0006988	LOC115631727|XP_030384423.1|SLEB	LOC6732685|XP_016025420.1|DSIM
OG0006989	LOC115631770|XP_030384465.1|SLEB	LOC6732116|XP_002079248.1|DSIM
OG0006990	LOC115630584|XP_030383062.1|SLEB	LOC6733026|XP_016025716.1|DSIM
OG0006991	LOC115620401|XP_030369477.1|SLEB	LOC6730378|XP_016037152.1|DSIM
OG0006992	LOC115631051|XP_030383543.1|SLEB	LOC6740649|XP_039154005.1|DSIM
OG0006993	LOC115630619|XP_030383106.1|SLEB	LOC6732602|XP_039153919.1|DSIM
OG0006994	LOC115631466|XP_030384076.1|SLEB	LOC6731437|XP_016024069.1|DSIM
OG0006995	LOC115625748|XP_030376764.1|SLEB	LOC6732197|XP_002079326.2|DSIM
OG0006996	LOC115625867|XP_030376938.1|SLEB	LOC27206556|XP_016024877.1|DSIM
OG0006997	LOC115619966|XP_030368862.1|SLEB	LOC6733636|XP_002080690.1|DSIM
OG0006998	LOC115630079|XP_030382564.1|SLEB	LOC6729525|XP_002104833.1|DSIM
OG0006999	LOC115631612|XP_030384276.1|SLEB	LOC6730603|XP_002077782.1|DSIM
OG0007000	LOC115630999|XP_030383453.1|SLEB	LOC6730451|XP_002077632.1|DSIM
OG0007001	LOC115630203|XP_030382635.1|SLEB	LOC6734139|XP_016027149.1|DSIM
OG0007002	LOC115626213|XP_030377365.1|SLEB	LOC6732804|XP_016025518.1|DSIM
OG0007003	LOC115625677|XP_030376678.1|SLEB	LOC6734496|XP_016027622.1|DSIM
OG0007004	LOC115631725|XP_030384420.1|SLEB	LOC6730699|XP_016023133.1|DSIM
OG0007005	LOC115630716|XP_030383228.1|SLEB	LOC6732631|XP_016025331.1|DSIM
OG0007006	LOC115626456|XP_030377696.1|SLEB	LOC6731154|XP_002078312.2|DSIM
OG0007007	LOC115631759|XP_030384453.1|SLEB	LOC6731812|XP_002078947.1|DSIM
OG0007008	LOC115630756|XP_030383271.1|SLEB	LOC6730958|XP_016023417.1|DSIM
OG0007009	LOC115631148|XP_030383679.1|SLEB	LOC6731796|XP_002078931.1|DSIM
OG0007010	LOC115631423|XP_030384011.1|SLEB	LOC6732677|XP_016025397.1|DSIM
OG0007011	LOC115629455|XP_030381780.1|SLEB	LOC6728110|XP_016034728.1|DSIM
OG0007012	LOC115630629|XP_030383123.1|SLEB	LOC27209081|XP_016023508.1|DSIM
OG0007013	LOC115626354|XP_030377565.1|SLEB	LOC6731124|XP_016023672.1|DSIM
OG0007014	LOC115626403|XP_030377626.1|SLEB	LOC6731123|XP_016023665.1|DSIM
OG0007015	LOC115625656|XP_030376644.1|SLEB	LOC6730801|XP_039150916.1|DSIM
OG0007016	LOC115626106|XP_030377219.1|SLEB	LOC6731314|XP_016023885.1|DSIM
OG0007017	LOC115629012|XP_030381164.1|SLEB	LOC6730793|XP_016023207.1|DSIM
OG0007018	LOC115622902|XP_030372881.1|SLEB	LOC6732165|XP_016024853.1|DSIM
OG0007019	LOC115626096|XP_030377209.1|SLEB	LOC6739552|XP_016025899.1|DSIM
OG0007020	LOC115626050|XP_030377162.1|SLEB	LOC6733095|XP_002080172.2|DSIM
OG0007021	LOC115631055|XP_030383551.1|SLEB	LOC27207783|XP_039151865.1|DSIM
OG0007022	LOC115631154|XP_030383688.1|SLEB	LOC6730919|XP_002078083.1|DSIM
OG0007023	LOC115631489|XP_030384105.1|SLEB	LOC27206510|XP_016024450.1|DSIM
OG0007024	LOC115623643|XP_030373948.1|SLEB	LOC6727608|XP_016034199.1|DSIM
OG0007025	LOC115629818|XP_030382249.1|SLEB	LOC6725168|XP_002106194.2|DSIM
OG0007026	LOC115631166|XP_030383715.1|SLEB	LOC6730460|XP_016022917.1|DSIM
OG0007027	LOC115631458|XP_030384066.1|SLEB	LOC6730810|XP_002077978.1|DSIM
OG0007028	LOC115631696|XP_030384378.1|SLEB	LOC6730443|XP_016022906.1|DSIM
OG0007029	LOC115631232|XP_030383801.1|SLEB	LOC6732567|XP_002079686.1|DSIM
OG0007030	LOC115627185|XP_030378648.1|SLEB	LOC6725498|XP_016038623.1|DSIM
OG0007031	LOC115630483|XP_030382924.1|SLEB	LOC27209260|XP_016033114.1|DSIM
OG0007032	LOC115622965|XP_030372975.1|SLEB	LOC6739071|XP_002085865.1|DSIM
OG0007033	LOC115625810|XP_030376855.1|SLEB	LOC6732321|XP_002079449.2|DSIM
OG0007034	LOC115630603|XP_030383083.1|SLEB	LOC27206525|XP_016023175.1|DSIM
OG0007035	LOC115633788|XP_030387125.1|SLEB	LOC6725878|XP_002106874.1|DSIM
OG0007036	LOC115623250|XP_030373378.1|SLEB	LOC6738816|XP_016032629.1|DSIM
OG0007037	LOC115620426|XP_030369513.1|SLEB	LOC6729124|XP_002104445.1|DSIM
OG0007038	LOC115632643|XP_030385736.1|SLEB	LOC6735779|XP_039147491.1|DSIM
OG0007039	LOC115620080|XP_030369122.1|SLEB	LOC6733845|XP_002080889.2|DSIM
OG0007040	LOC115628506|XP_030380509.1|SLEB	LOC6732089|XP_002079221.1|DSIM
OG0007041	LOC115629077|XP_030381252.1|SLEB	LOC6733087|XP_039147008.1|DSIM
OG0007042	LOC115626508|XP_030377755.1|SLEB	LOC6731588|XP_016024265.1|DSIM
OG0007043	LOC115625594|XP_030376571.1|SLEB	LOC6726815|XP_016033316.1|DSIM
OG0007044	LOC115631777|XP_030384472.1|SLEB	LOC6731336|XP_016023933.1|DSIM
OG0007045	LOC115623845|XP_030374247.1|SLEB	LOC6727400|XP_016033946.1|DSIM
OG0007046	LOC115623719|XP_030374062.1|SLEB	LOC6726762|XP_002102171.1|DSIM
OG0007047	LOC115630671|XP_030383175.1|SLEB	LOC6731047|XP_002078208.2|DSIM
OG0007048	LOC115630538|XP_030383003.1|SLEB	LOC6730643|XP_016023079.1|DSIM
OG0007049	LOC115630633|XP_030383129.1|SLEB	LOC6730959|XP_002078122.2|DSIM
OG0007050	LOC115630936|XP_030383364.1|SLEB	LOC6731343|XP_002078499.1|DSIM
OG0007051	LOC115631392|XP_030383973.1|SLEB	LOC6730915|XP_016023355.1|DSIM
OG0007052	LOC115629851|XP_030382292.1|SLEB	LOC6740711|XP_039153002.1|DSIM
OG0007053	LOC115625125|XP_030375899.1|SLEB	LOC6728022|XP_002103374.1|DSIM
OG0007054	LOC115634717|XP_030388460.1|SLEB	LOC6736130|XP_002083030.1|DSIM
OG0007055	LOC115626035|XP_030377149.1|SLEB	LOC6734754|XP_016027961.1|DSIM
OG0007056	LOC115622799|XP_030372724.1|SLEB	LOC27206276|XP_016030193.1|DSIM
OG0007057	LOC115629873|XP_030382328.1|SLEB	LOC6740184|XP_016039847.1|DSIM
OG0007058	LOC115627078|XP_030378486.1|SLEB	LOC6724974|XP_039153223.1|DSIM
OG0007059	LOC115631163|XP_030383707.1|SLEB	LOC6731392|XP_002078545.1|DSIM
OG0007060	LOC115631417|XP_030384003.1|SLEB	LOC6731389|XP_016024009.1|DSIM
OG0007061	LOC115632055|XP_030384889.1|SLEB	LOC6731388|XP_016024007.1|DSIM
OG0007062	LOC115631211|XP_030383776.1|SLEB	LOC6730429|XP_002077610.1|DSIM
OG0007063	LOC115625976|XP_030377079.1|SLEB	LOC6731511|XP_016024185.1|DSIM
OG0007064	LOC115621831|XP_030371502.1|SLEB	LOC6733669|XP_002080716.1|DSIM
OG0007065	LOC115631460|XP_030384068.1|SLEB	LOC6738548|XP_002085353.2|DSIM
OG0007066	LOC115624753|XP_030375443.1|SLEB	LOC6738120|XP_002084933.1|DSIM
OG0007067	LOC115631000|XP_030383455.1|SLEB	LOC6731902|XP_002079037.1|DSIM
OG0007068	LOC115626194|XP_030377335.1|SLEB	LOC6739229|XP_016024385.1|DSIM
OG0007069	LOC115626402|XP_030377624.1|SLEB	LOC6726634|XP_039146922.1|DSIM
OG0007070	LOC115621497|XP_030371028.1|SLEB	LOC27206619|XP_039148089.1|DSIM
OG0007071	LOC115623072|XP_030373132.1|SLEB	LOC27209168|XP_016029566.1|DSIM
OG0007072	LOC115621499|XP_030371026.1|SLEB	LOC6726642|XP_002102055.1|DSIM
OG0007073	LOC115630663|XP_030383165.1|SLEB	LOC6730956|XP_002078119.1|DSIM
OG0007074	LOC115633867|XP_030387223.1|SLEB	LOC6735938|XP_002082848.1|DSIM
OG0007075	LOC115631065|XP_030383564.1|SLEB	LOC6730651|XP_016023088.1|DSIM
OG0007076	LOC115624957|XP_030375673.1|SLEB	LOC6734466|XP_002081485.1|DSIM
OG0007077	LOC115631842|XP_030384545.1|SLEB	LOC27206552|XP_016024556.1|DSIM
OG0007078	LOC115631025|XP_030383502.1|SLEB	LOC6730806|XP_016023236.1|DSIM
OG0007079	LOC115631026|XP_030383503.1|SLEB	LOC6730805|XP_016023233.1|DSIM
OG0007080	LOC115626309|XP_030377502.1|SLEB	LOC6731618|XP_016024298.1|DSIM
OG0007081	LOC115625864|XP_030376935.1|SLEB	LOC6731217|XP_002078376.1|DSIM
OG0007082	LOC115628518|XP_030380530.1|SLEB	LOC6730402|XP_002077583.2|DSIM
