Orthogroup	SLEB.longest_only	AALB.longest_only
OG0005464	LOC115633403|XP_030386706.1|SLEB	LOC118457375|XP_035774803.1|AALB
OG0005465	LOC115625770|XP_030376798.1|SLEB	LOC118456422|XP_035773054.1|AALB
OG0005466	LOC115625771|XP_030376802.1|SLEB	LOC118461184|XP_035782105.1|AALB
OG0005467	LOC115621301|XP_030370771.1|SLEB	LOC118462020|XP_035783869.1|AALB
OG0005468	LOC115629801|XP_030382223.1|SLEB	LOC118458550|XP_035777079.1|AALB
OG0005469	LOC115625651|XP_030376639.1|SLEB	LOC118468392|XP_035795049.1|AALB
OG0005470	LOC115625650|XP_030376638.1|SLEB	LOC118468389|XP_035795041.1|AALB
OG0005471	LOC115631887|XP_030384596.1|SLEB	LOC118468390|XP_035795043.1|AALB
OG0005473	LOC115628467|XP_030380449.1|SLEB	LOC118459245|XP_035778346.1|AALB
OG0005474	LOC115621015|XP_030370395.1|SLEB	LOC118467229|XP_035793383.1|AALB
OG0005475	LOC115630982|XP_030383425.1|SLEB	LOC118459241|XP_035778336.1|AALB
OG0005476	LOC115630421|XP_030382823.1|SLEB	LOC118461963|XP_035783765.1|AALB
OG0005477	LOC115631641|XP_030384311.1|SLEB	LOC118468330|XP_035794970.1|AALB
OG0005478	LOC115630516|XP_030382978.1|SLEB	LOC118467424|XP_035793806.1|AALB
OG0005479	LOC115630422|XP_030382820.1|SLEB	LOC118467409|XP_035793782.1|AALB
OG0005480	LOC115630676|XP_030383180.1|SLEB	LOC118467414|XP_035793795.1|AALB
OG0005481	LOC115631431|XP_030384026.1|SLEB	LOC118468671|XP_035795647.1|AALB
OG0005482	LOC115631921|XP_030384633.1|SLEB	LOC118460714|XP_035781137.1|AALB
OG0005483	LOC115620862|XP_030370183.1|SLEB	LOC118460717|XP_035781154.1|AALB
OG0005484	LOC115631228|XP_030383796.1|SLEB	LOC118459023|XP_035777919.1|AALB
OG0005485	LOC115624390|XP_030374966.1|SLEB	LOC118468587|XP_035795414.1|AALB
OG0005486	LOC115626110|XP_030377228.1|SLEB	LOC118458222|XP_035776378.1|AALB
OG0005487	LOC115631218|XP_030383784.1|SLEB	LOC118458859|XP_035777674.1|AALB
OG0005488	LOC115631731|XP_030384428.1|SLEB	LOC118468411|XP_035795068.1|AALB
OG0005489	LOC115630441|XP_030382860.1|SLEB	LOC118456380|XP_035772960.1|AALB
OG0005490	LOC115630438|XP_030382858.1|SLEB	LOC118456373|XP_035772950.1|AALB
OG0005491	LOC115631956|XP_030384678.1|SLEB	LOC118460469|XP_035780684.1|AALB
OG0005492	LOC115631567|XP_030384217.1|SLEB	LOC118468336|XP_035794979.1|AALB
OG0005493	LOC115629072|XP_030381248.1|SLEB	LOC118468388|XP_035795040.1|AALB
OG0005494	LOC115634084|XP_030387497.1|SLEB	LOC118461431|XP_035782632.1|AALB
OG0005495	LOC115634789|XP_030388557.1|SLEB	LOC118468584|XP_035795408.1|AALB
OG0005496	LOC115621908|XP_030371599.1|SLEB	LOC118468528|XP_035795289.1|AALB
OG0005497	LOC115625907|XP_030376998.1|SLEB	LOC118459838|XP_035779497.1|AALB
OG0005498	LOC115625908|XP_030376999.1|SLEB	LOC118459845|XP_035779506.1|AALB
OG0005499	LOC115626076|XP_030377189.1|SLEB	LOC118459832|XP_035779488.1|AALB
OG0005500	LOC115625743|XP_030376757.1|SLEB	LOC118459844|XP_035779505.1|AALB
OG0005501	LOC115625851|XP_030376915.1|SLEB	LOC118459837|XP_035779496.1|AALB
OG0005502	LOC115625852|XP_030376916.1|SLEB	LOC118459839|XP_035779498.1|AALB
OG0005504	LOC115631624|XP_030384290.1|SLEB	LOC118460522|XP_035780792.1|AALB
OG0005506	LOC115628497|XP_030380496.1|SLEB	LOC118457075|XP_035774246.1|AALB
OG0005507	LOC115631212|XP_030383777.1|SLEB	LOC118460694|XP_035781102.1|AALB
OG0005508	LOC115632043|XP_030384873.1|SLEB	LOC118456385|XP_035772968.1|AALB
OG0005509	LOC115628554|XP_030380576.1|SLEB	LOC118456384|XP_035772967.1|AALB
OG0005510	LOC115626008|XP_030377116.1|SLEB	LOC118460987|XP_035781702.1|AALB
OG0005511	LOC115626942|XP_030378318.1|SLEB	LOC118458945|XP_035777821.1|AALB
OG0005512	LOC115621734|XP_030371325.1|SLEB	LOC118456272|XP_035772779.1|AALB
OG0005513	LOC115631687|XP_030384366.1|SLEB	LOC118460612|XP_035780946.1|AALB
OG0005514	LOC115620643|XP_030369848.1|SLEB	LOC118460609|XP_035780943.1|AALB
OG0005515	LOC115621480|XP_030371004.1|SLEB	LOC118459030|XP_035777939.1|AALB
OG0005516	LOC115632013|XP_030384805.1|SLEB	LOC118459029|XP_035777938.1|AALB
OG0005517	LOC115631411|XP_030383993.1|SLEB	LOC118458773|XP_035777483.1|AALB
OG0005518	LOC115631309|XP_030383884.1|SLEB	LOC118461402|XP_035782562.1|AALB
OG0005519	LOC115633687|XP_030387004.1|SLEB	LOC118458666|XP_035777264.1|AALB
OG0005520	LOC115631149|XP_030383680.1|SLEB	LOC118457508|XP_035775040.1|AALB
OG0005521	LOC115631565|XP_030384215.1|SLEB	LOC118458489|XP_035776934.1|AALB
OG0005522	LOC115622230|XP_030371987.1|SLEB	LOC118458485|XP_035776929.1|AALB
OG0005523	LOC115630486|XP_030382930.1|SLEB	LOC118461554|XP_035782899.1|AALB
OG0005524	LOC115626107|XP_030377222.1|SLEB	LOC118460931|XP_035781584.1|AALB
OG0005525	LOC115625821|XP_030376871.1|SLEB	LOC118460937|XP_035781592.1|AALB
OG0005526	LOC115630975|XP_030383414.1|SLEB	LOC118468631|XP_035795542.1|AALB
OG0005527	LOC115627749|XP_030379392.1|SLEB	LOC118468634|XP_035795545.1|AALB
OG0005528	LOC115631526|XP_030384157.1|SLEB	LOC118457165|XP_035774386.1|AALB
OG0005529	LOC115628986|XP_030381126.1|SLEB	LOC118456501|XP_035773223.1|AALB
OG0005530	LOC115629011|XP_030381161.1|SLEB	LOC118459394|XP_035778590.1|AALB
OG0005531	LOC115623257|XP_030373387.1|SLEB	LOC118459391|XP_035778588.1|AALB
OG0005532	LOC115628512|XP_030380517.1|SLEB	LOC118468326|XP_035794964.1|AALB
OG0005533	LOC115630602|XP_030383082.1|SLEB	LOC118461844|XP_035783518.1|AALB
OG0005534	LOC115633120|XP_030386370.1|SLEB	LOC118464945|XP_035788625.1|AALB
OG0005535	LOC115631040|XP_030383527.1|SLEB	LOC118459755|XP_035779340.1|AALB
OG0005536	LOC115631128|XP_030383654.1|SLEB	LOC118459183|XP_035778231.1|AALB
OG0005537	LOC115628548|XP_030380569.1|SLEB	LOC118466109|XP_035790935.1|AALB, LOC118461914|XP_035783664.1|AALB
OG0005538	LOC115631972|XP_030384734.1|SLEB	LOC118460512|XP_035780770.1|AALB
OG0005539	LOC115631885|XP_030384594.1|SLEB, LOC115633223|XP_030386474.1|SLEB	LOC118457505|XP_035775037.1|AALB
OG0005540	LOC115630962|XP_030383397.1|SLEB	LOC118458486|XP_035776930.1|AALB
OG0005541	LOC115631131|XP_030383658.1|SLEB	LOC118457502|XP_035775032.1|AALB
OG0005542	LOC115632824|XP_030385935.1|SLEB	LOC118458483|XP_035776922.1|AALB
OG0005543	LOC115625760|XP_030376779.1|SLEB	LOC118456628|XP_035773441.1|AALB
OG0005544	LOC115631287|XP_030383861.1|SLEB	LOC118461854|XP_035783541.1|AALB
OG0005545	LOC115631553|XP_030384199.1|SLEB	LOC118466992|XP_035792812.1|AALB
OG0005546	LOC115630652|XP_030383154.1|SLEB	LOC118461546|XP_035782888.1|AALB
OG0005547	LOC115631763|XP_030384458.1|SLEB	LOC118465430|XP_035789554.1|AALB
OG0005548	LOC115631736|XP_030384434.1|SLEB	LOC118467603|XP_035794196.1|AALB
OG0005549	LOC115631177|XP_030383726.1|SLEB	LOC118462895|XP_035784881.1|AALB
OG0005550	LOC115630534|XP_030382998.1|SLEB	LOC118467616|XP_035794217.1|AALB
OG0005551	LOC115634701|XP_030388439.1|SLEB	LOC118467669|XP_035794322.1|AALB
OG0005552	LOC115623430|XP_030373626.1|SLEB	LOC118456888|XP_035773902.1|AALB
OG0005553	LOC115631623|XP_030384289.1|SLEB	LOC118457421|XP_035774895.1|AALB
OG0005554	LOC115628464|XP_030380444.1|SLEB	LOC118459597|XP_035779023.1|AALB
OG0005555	LOC115620756|XP_030370012.1|SLEB	LOC118459602|XP_035779043.1|AALB
OG0005556	LOC115630944|XP_030383372.1|SLEB	LOC118459600|XP_035779041.1|AALB
OG0005557	LOC115631610|XP_030384274.1|SLEB	LOC118468912|XP_035796113.1|AALB
OG0005558	LOC115631997|XP_030384786.1|SLEB	LOC118459596|XP_035779017.1|AALB
OG0005559	LOC115628577|XP_030380620.1|SLEB	LOC118468898|XP_035796088.1|AALB
OG0005560	LOC115631369|XP_030383947.1|SLEB	LOC118468904|XP_035796098.1|AALB
OG0005561	LOC115627501|XP_030379049.1|SLEB	LOC118468909|XP_035796106.1|AALB
OG0005562	LOC115630551|XP_030383020.1|SLEB	LOC118468902|XP_035796094.1|AALB
OG0005563	LOC115627997|XP_030379754.1|SLEB	LOC118456168|XP_035772604.1|AALB
OG0005564	LOC115631937|XP_030384649.1|SLEB	LOC118460005|XP_035779818.1|AALB
OG0005565	LOC115630500|XP_030382952.1|SLEB	LOC118458476|XP_035776912.1|AALB
OG0005566	LOC115630501|XP_030382953.1|SLEB	LOC118463997|XP_035786937.1|AALB
OG0005567	LOC115620973|XP_030370354.1|SLEB	LOC118468403|XP_035795060.1|AALB
OG0005568	LOC115629490|XP_030381824.1|SLEB, LOC115629474|XP_030381805.1|SLEB	LOC118462014|XP_035783853.1|AALB
OG0005569	LOC115631573|XP_030384225.1|SLEB	LOC118457248|XP_035774528.1|AALB
OG0005570	LOC115630439|XP_030382859.1|SLEB	LOC118460515|XP_035780778.1|AALB
OG0005571	LOC115634619|XP_030388328.1|SLEB	LOC118456680|XP_035773547.1|AALB
OG0005572	LOC115634482|XP_030388077.1|SLEB	LOC118458359|XP_035776604.1|AALB
OG0005573	LOC115625166|XP_030375957.1|SLEB	LOC118468836|XP_035795970.1|AALB
OG0005574	LOC115634523|XP_030388189.1|SLEB	LOC118456931|XP_035773967.1|AALB
OG0005575	LOC115621564|XP_030371104.1|SLEB	LOC118462818|XP_035784732.1|AALB
OG0005576	LOC115633884|XP_030387248.1|SLEB	LOC118456650|XP_035773481.1|AALB
OG0005577	LOC115624685|XP_030375348.1|SLEB	LOC118460293|XP_035780381.1|AALB
OG0005578	LOC115622257|XP_030372017.1|SLEB	LOC118460285|XP_035780365.1|AALB
OG0005579	LOC115622559|XP_030372389.1|SLEB	LOC118460291|XP_035780377.1|AALB
OG0005580	LOC115632537|XP_030385604.1|SLEB	LOC118460960|XP_035781629.1|AALB
OG0005581	LOC115628937|XP_030381070.1|SLEB	LOC118456934|XP_035773972.1|AALB
OG0005582	LOC115632348|XP_030385318.1|SLEB	LOC118460393|XP_035780562.1|AALB
OG0005583	LOC115632390|XP_030385379.1|SLEB	LOC118460397|XP_035780567.1|AALB
OG0005584	LOC115626311|XP_030377506.1|SLEB	LOC118456549|XP_035773310.1|AALB
OG0005585	LOC115624142|XP_030374599.1|SLEB	LOC118456545|XP_035773304.1|AALB
OG0005586	LOC115623919|XP_030374336.1|SLEB	LOC118457263|XP_035774545.1|AALB
OG0005587	LOC115633708|XP_030387029.1|SLEB	LOC118457258|XP_035774539.1|AALB
OG0005588	LOC115622825|XP_030372760.1|SLEB	LOC118457254|XP_035774535.1|AALB
OG0005589	LOC115623527|XP_030373769.1|SLEB	LOC118457905|XP_035775789.1|AALB
OG0005590	LOC115629476|XP_030381810.1|SLEB	LOC118457025|XP_035774153.1|AALB
OG0005591	LOC115627613|XP_030379204.1|SLEB	LOC118457024|XP_035774152.1|AALB
OG0005592	LOC115623376|XP_030373531.1|SLEB	LOC118457904|XP_035775788.1|AALB
OG0005593	LOC115632135|XP_030385008.1|SLEB	LOC118461196|XP_035782134.1|AALB
OG0005594	LOC115633146|XP_030386415.1|SLEB	LOC118461195|XP_035782133.1|AALB
OG0005595	LOC115633145|XP_030386414.1|SLEB	LOC118461193|XP_035782121.1|AALB
OG0005596	LOC115632254|XP_030385187.1|SLEB	LOC118458281|XP_035776497.1|AALB
OG0005597	LOC115621023|XP_030370403.1|SLEB	LOC118468808|XP_035795908.1|AALB
OG0005598	LOC115621825|XP_030371481.1|SLEB	LOC118459896|XP_035779605.1|AALB
OG0005599	LOC115634481|XP_030388072.1|SLEB	LOC118457418|XP_035774887.1|AALB
OG0005600	LOC115625505|XP_030376427.1|SLEB	LOC118458625|XP_035777206.1|AALB
OG0005601	LOC115627260|XP_030378747.1|SLEB	LOC118456937|XP_035773981.1|AALB
OG0005602	LOC115625439|XP_030376345.1|SLEB	LOC118456952|XP_035774021.1|AALB
OG0005603	LOC115629552|XP_030381903.1|SLEB	LOC118461529|XP_035782854.1|AALB
OG0005604	LOC115623125|XP_030373197.1|SLEB	LOC118461525|XP_035782849.1|AALB
OG0005605	LOC115629442|XP_030381755.1|SLEB	LOC118458620|XP_035777197.1|AALB
OG0005606	LOC115631112|XP_030383632.1|SLEB	LOC118457244|XP_035774523.1|AALB
OG0005607	LOC115624018|XP_030374453.1|SLEB	LOC118460787|XP_035781284.1|AALB
OG0005608	LOC115624121|XP_030374577.1|SLEB	LOC118460778|XP_035781276.1|AALB
OG0005609	LOC115632660|XP_030385752.1|SLEB	LOC118460789|XP_035781287.1|AALB
OG0005610	LOC115633132|XP_030386395.1|SLEB	LOC118460433|XP_035780618.1|AALB
OG0005611	LOC115632378|XP_030385359.1|SLEB	LOC118456704|XP_035773609.1|AALB
OG0005612	LOC115624406|XP_030375001.1|SLEB	LOC118458752|XP_035777435.1|AALB
OG0005613	LOC115625343|XP_030376231.1|SLEB	LOC118461511|XP_035782834.1|AALB
OG0005614	LOC115623733|XP_030374103.1|SLEB	LOC118461495|XP_035782812.1|AALB
OG0005615	LOC115621246|XP_030370696.1|SLEB	LOC118459901|XP_035779615.1|AALB
OG0005616	LOC115623667|XP_030373994.1|SLEB	LOC118460992|XP_035781706.1|AALB
OG0005617	LOC115623488|XP_030373721.1|SLEB	LOC118460990|XP_035781705.1|AALB
OG0005618	LOC115620804|XP_030370091.1|SLEB	LOC118460993|XP_035781707.1|AALB
OG0005619	LOC115620814|XP_030370101.1|SLEB	LOC118461489|XP_035782763.1|AALB
OG0005620	LOC115627418|XP_030378948.1|SLEB	LOC118458788|XP_035777522.1|AALB
OG0005622	LOC115633254|XP_030386515.1|SLEB	LOC118458173|XP_035776271.1|AALB
OG0005623	LOC115626673|XP_030377959.1|SLEB	LOC118468831|XP_035795955.1|AALB
OG0005624	LOC115625261|XP_030376118.1|SLEB	LOC118461224|XP_035782202.1|AALB
OG0005625	LOC115624412|XP_030375006.1|SLEB	LOC118461222|XP_035782200.1|AALB
OG0005626	LOC115626836|XP_030378180.1|SLEB	LOC118461230|XP_035782216.1|AALB
OG0005627	LOC115623317|XP_030373438.1|SLEB	LOC118468610|XP_035795496.1|AALB
OG0005628	LOC115621096|XP_030370493.1|SLEB	LOC118456790|XP_035773764.1|AALB
OG0005629	LOC115632328|XP_030385295.1|SLEB	LOC118459944|XP_035779715.1|AALB
OG0005630	LOC115625703|XP_030376707.1|SLEB	LOC118459938|XP_035779699.1|AALB
OG0005631	LOC115626744|XP_030378055.1|SLEB	LOC118459798|XP_035779426.1|AALB
OG0005633	LOC115624056|XP_030374497.1|SLEB	LOC118459470|XP_035778771.1|AALB
OG0005634	LOC115623715|XP_030374056.1|SLEB	LOC118460796|XP_035781296.1|AALB
OG0005635	LOC115631039|XP_030383526.1|SLEB	LOC118461355|XP_035782473.1|AALB
OG0005636	LOC115623385|XP_030373542.1|SLEB	LOC118461227|XP_035782208.1|AALB
OG0005637	LOC115623478|XP_030373706.1|SLEB	LOC118456791|XP_035773766.1|AALB
OG0005638	LOC115626612|XP_030377869.1|SLEB	LOC118468612|XP_035795504.1|AALB
OG0005639	LOC115624709|XP_030375390.1|SLEB	LOC118459709|XP_035779260.1|AALB
OG0005640	LOC115623471|XP_030373695.1|SLEB	LOC118459187|XP_035778238.1|AALB
OG0005641	LOC115628737|XP_030380801.1|SLEB	LOC118464116|XP_035787096.1|AALB
OG0005642	LOC115623676|XP_030374006.1|SLEB	LOC118461409|XP_035782581.1|AALB
OG0005643	LOC115622912|XP_030372896.1|SLEB	LOC118459875|XP_035779555.1|AALB
OG0005644	LOC115622530|XP_030372353.1|SLEB	LOC118459871|XP_035779551.1|AALB
OG0005645	LOC115628728|XP_030380788.1|SLEB	LOC118460359|XP_035780497.1|AALB
OG0005646	LOC115627279|XP_030378770.1|SLEB	LOC118458455|XP_035776841.1|AALB
OG0005647	LOC115626314|XP_030377508.1|SLEB	LOC118456498|XP_035773219.1|AALB
OG0005648	LOC115622337|XP_030372108.1|SLEB	LOC118456497|XP_035773218.1|AALB
OG0005649	LOC115623533|XP_030373776.1|SLEB	LOC118459857|XP_035779523.1|AALB
OG0005650	LOC115623489|XP_030373722.1|SLEB	LOC118457758|XP_035775470.1|AALB
OG0005651	LOC115626725|XP_030378031.1|SLEB	LOC118460344|XP_035780473.1|AALB
OG0005652	LOC115620255|XP_030369265.1|SLEB	LOC118461524|XP_035782848.1|AALB
OG0005653	LOC115630632|XP_030383128.1|SLEB	LOC118461041|XP_035781823.1|AALB
OG0005654	LOC115625046|XP_030375757.1|SLEB	LOC118461046|XP_035781830.1|AALB
OG0005655	LOC115625245|XP_030376096.1|SLEB	LOC118461052|XP_035781836.1|AALB
OG0005656	LOC115622717|XP_030372615.1|SLEB	LOC118461035|XP_035781812.1|AALB
OG0005657	LOC115624419|XP_030375014.1|SLEB	LOC118461029|XP_035781788.1|AALB
OG0005658	LOC115623977|XP_030374408.1|SLEB	LOC118461909|XP_035783656.1|AALB
OG0005659	LOC115623450|XP_030373666.1|SLEB	LOC118457257|XP_035774537.1|AALB
OG0005660	LOC115628327|XP_030380244.1|SLEB	LOC118459065|XP_035777992.1|AALB
OG0005661	LOC115623361|XP_030373506.1|SLEB	LOC118457063|XP_035774219.1|AALB
OG0005662	LOC115623578|XP_030373837.1|SLEB	LOC118460277|XP_035780353.1|AALB
OG0005663	LOC115627333|XP_030378838.1|SLEB	LOC118462081|XP_035783990.1|AALB
OG0005664	LOC115620379|XP_030369446.1|SLEB	LOC118461703|XP_035783213.1|AALB
OG0005665	LOC115625040|XP_030375746.1|SLEB	LOC118457310|XP_035774688.1|AALB
OG0005666	LOC115633289|XP_030386558.1|SLEB	LOC118459747|XP_035779328.1|AALB
OG0005667	LOC115626817|XP_030378155.1|SLEB	LOC118459746|XP_035779319.1|AALB
OG0005668	LOC115622333|XP_030372103.1|SLEB	LOC118458860|XP_035777679.1|AALB
OG0005669	LOC115631006|XP_030383466.1|SLEB	LOC118456998|XP_035774109.1|AALB
OG0005670	LOC115625136|XP_030375915.1|SLEB	LOC118460255|XP_035780319.1|AALB
OG0005671	LOC115625479|XP_030376388.1|SLEB	LOC118460645|XP_035780998.1|AALB
OG0005672	LOC115627799|XP_030379487.1|SLEB	LOC118457315|XP_035774696.1|AALB
OG0005673	LOC115623175|XP_030373252.1|SLEB	LOC118461406|XP_035782576.1|AALB
OG0005674	LOC115623221|XP_030373319.1|SLEB	LOC118459667|XP_035779163.1|AALB
OG0005675	LOC115623457|XP_030373673.1|SLEB	LOC118459672|XP_035779172.1|AALB
OG0005676	LOC115622650|XP_030372518.1|SLEB	LOC118459916|XP_035779650.1|AALB
OG0005677	LOC115625617|XP_030376622.1|SLEB	LOC118458809|XP_035777571.1|AALB
OG0005678	LOC115623495|XP_030373731.1|SLEB	LOC118460128|XP_035780072.1|AALB
OG0005679	LOC115625450|XP_030376357.1|SLEB	LOC118457993|XP_035775953.1|AALB
OG0005680	LOC115628621|XP_030380667.1|SLEB	LOC118459888|XP_035779577.1|AALB
OG0005681	LOC115625572|XP_030376530.1|SLEB	LOC118457442|XP_035774926.1|AALB
OG0005682	LOC115625569|XP_030376526.1|SLEB	LOC118457441|XP_035774924.1|AALB
OG0005683	LOC115629268|XP_030381552.1|SLEB	LOC118459708|XP_035779247.1|AALB
OG0005684	LOC115631732|XP_030384429.1|SLEB, LOC115633131|XP_030386394.1|SLEB	LOC118457376|XP_035774804.1|AALB
OG0005685	LOC115627081|XP_030378490.1|SLEB	LOC118461138|XP_035781992.1|AALB
OG0005686	LOC115624023|XP_030374459.1|SLEB	LOC118461110|XP_035781922.1|AALB
OG0005687	LOC115634360|XP_030387881.1|SLEB	LOC118459003|XP_035777900.1|AALB
OG0005688	LOC115633631|XP_030386929.1|SLEB	LOC118459009|XP_035777907.1|AALB
OG0005689	LOC115626824|XP_030378164.1|SLEB	LOC118460377|XP_035780526.1|AALB
OG0005690	LOC115625543|XP_030376480.1|SLEB	LOC118459345|XP_035778509.1|AALB
OG0005691	LOC115625360|XP_030376255.1|SLEB	LOC118461808|XP_035783447.1|AALB
OG0005692	LOC115631721|XP_030384416.1|SLEB	LOC118461811|XP_035783454.1|AALB
OG0005693	LOC115622679|XP_030372556.1|SLEB	LOC118461827|XP_035783477.1|AALB
OG0005694	LOC115623785|XP_030374186.1|SLEB	LOC118468923|XP_035796127.1|AALB
OG0005695	LOC115624364|XP_030374884.1|SLEB	LOC118469067|XP_035796441.1|AALB
OG0005696	LOC115624279|XP_030374763.1|SLEB	LOC118459486|XP_035778792.1|AALB
OG0005697	LOC115624136|XP_030374591.1|SLEB	LOC118459467|XP_035778768.1|AALB
OG0005698	LOC115632591|XP_030385679.1|SLEB	LOC118459479|XP_035778783.1|AALB
OG0005699	LOC115625577|XP_030376537.1|SLEB	LOC118461172|XP_035782073.1|AALB
OG0005700	LOC115629937|XP_030382404.1|SLEB	LOC118459451|XP_035778745.1|AALB
OG0005701	LOC115625223|XP_030376066.1|SLEB	LOC118459548|XP_035778922.1|AALB
OG0005702	LOC115629276|XP_030381565.1|SLEB	LOC118459549|XP_035778923.1|AALB
OG0005703	LOC115624536|XP_030375120.1|SLEB	LOC118459542|XP_035778905.1|AALB
OG0005704	LOC115628893|XP_030381010.1|SLEB	LOC118459719|XP_035779277.1|AALB
OG0005705	LOC115628345|XP_030380271.1|SLEB	LOC118459697|XP_035779231.1|AALB
OG0005706	LOC115620370|XP_030369435.1|SLEB	LOC118456667|XP_035773527.1|AALB
OG0005707	LOC115629912|XP_030382378.1|SLEB	LOC118461631|XP_035783072.1|AALB
OG0005708	LOC115628009|XP_030379792.1|SLEB	LOC118457219|XP_035774490.1|AALB
OG0005709	LOC115621339|XP_030370818.1|SLEB	LOC118457214|XP_035774482.1|AALB
OG0005710	LOC115623769|XP_030374164.1|SLEB	LOC118457221|XP_035774492.1|AALB
OG0005711	LOC115622925|XP_030372910.1|SLEB	LOC118461378|XP_035782522.1|AALB
OG0005712	LOC115631002|XP_030383461.1|SLEB	LOC118458451|XP_035776830.1|AALB
OG0005713	LOC115625438|XP_030376344.1|SLEB	LOC118461148|XP_035782013.1|AALB
OG0005714	LOC115620931|XP_030370298.1|SLEB	LOC118468861|XP_035796012.1|AALB
OG0005715	LOC115623895|XP_030374307.1|SLEB	LOC118459668|XP_035779164.1|AALB
OG0005716	LOC115624367|XP_030374887.1|SLEB	LOC118459670|XP_035779166.1|AALB
OG0005717	LOC115624047|XP_030374487.1|SLEB	LOC118461958|XP_035783753.1|AALB
OG0005718	LOC115623720|XP_030374063.1|SLEB	LOC118461959|XP_035783754.1|AALB
OG0005719	LOC115625407|XP_030376306.1|SLEB	LOC118460188|XP_035780186.1|AALB
OG0005720	LOC115623899|XP_030374313.1|SLEB	LOC118456642|XP_035773473.1|AALB
OG0005721	LOC115625227|XP_030376070.1|SLEB	LOC118457658|XP_035775295.1|AALB
OG0005722	LOC115623591|XP_030373850.1|SLEB	LOC118457577|XP_035775147.1|AALB
OG0005723	LOC115623494|XP_030373730.1|SLEB	LOC118458808|XP_035777569.1|AALB
OG0005724	LOC115634754|XP_030388505.1|SLEB	LOC118468617|XP_035795517.1|AALB
OG0005725	LOC115623464|XP_030373684.1|SLEB	LOC118468619|XP_035795522.1|AALB
OG0005726	LOC115627878|XP_030379621.1|SLEB	LOC118468667|XP_035795613.1|AALB
OG0005727	LOC115623645|XP_030373951.1|SLEB	LOC118461866|XP_035783567.1|AALB
OG0005728	LOC115623997|XP_030374428.1|SLEB	LOC118461131|XP_035781986.1|AALB
OG0005729	LOC115623955|XP_030374379.1|SLEB	LOC118457901|XP_035775779.1|AALB
OG0005730	LOC115623513|XP_030373753.1|SLEB	LOC118460593|XP_035780907.1|AALB
OG0005731	LOC115623512|XP_030373751.1|SLEB	LOC118460587|XP_035780901.1|AALB
OG0005732	LOC115623776|XP_030374175.1|SLEB	LOC118468656|XP_035795581.1|AALB
OG0005733	LOC115623775|XP_030374172.1|SLEB	LOC118460581|XP_035780887.1|AALB
OG0005734	LOC115624197|XP_030374659.1|SLEB	LOC118460576|XP_035780877.1|AALB
OG0005735	LOC115625117|XP_030375884.1|SLEB	LOC118468654|XP_035795572.1|AALB
OG0005736	LOC115625123|XP_030375897.1|SLEB	LOC118457454|XP_035774944.1|AALB
OG0005737	LOC115624067|XP_030374512.1|SLEB	LOC118460035|XP_035779871.1|AALB
OG0005738	LOC115623583|XP_030373843.1|SLEB	LOC118460046|XP_035779901.1|AALB
OG0005739	LOC115623883|XP_030374294.1|SLEB	LOC118459978|XP_035779766.1|AALB
OG0005740	LOC115620681|XP_030369907.1|SLEB	LOC118459969|XP_035779753.1|AALB
OG0005741	LOC115623483|XP_030373712.1|SLEB	LOC118460252|XP_035780312.1|AALB
OG0005742	LOC115624394|XP_030374967.1|SLEB	LOC118459983|XP_035779773.1|AALB
OG0005743	LOC115625506|XP_030376429.1|SLEB	LOC118459985|XP_035779775.1|AALB
OG0005744	LOC115623529|XP_030373770.1|SLEB	LOC118459976|XP_035779764.1|AALB
OG0005745	LOC115623726|XP_030374069.1|SLEB	LOC118456292|XP_035772800.1|AALB
OG0005746	LOC115624060|XP_030374504.1|SLEB	LOC118458964|XP_035777840.1|AALB
OG0005747	LOC115623572|XP_030373828.1|SLEB	LOC118468989|XP_035796297.1|AALB
OG0005748	LOC115623738|XP_030374109.1|SLEB	LOC118461498|XP_035782814.1|AALB
OG0005749	LOC115626661|XP_030377935.1|SLEB	LOC118468853|XP_035795990.1|AALB
OG0005750	LOC115625258|XP_030376114.1|SLEB	LOC118468514|XP_035795243.1|AALB
OG0005751	LOC115628305|XP_030380212.1|SLEB	LOC118461936|XP_035783704.1|AALB
OG0005752	LOC115620808|XP_030370126.1|SLEB	LOC118461833|XP_035783487.1|AALB
OG0005753	LOC115630457|XP_030382883.1|SLEB	LOC118460850|XP_035781446.1|AALB
OG0005754	LOC115633814|XP_030387158.1|SLEB	LOC118461392|XP_035782547.1|AALB
OG0005755	LOC115624396|XP_030374981.1|SLEB	LOC118461796|XP_035783428.1|AALB
OG0005756	LOC115624132|XP_030374588.1|SLEB	LOC118462903|XP_035784895.1|AALB
OG0005757	LOC115625499|XP_030376419.1|SLEB	LOC118460773|XP_035781271.1|AALB
OG0005758	LOC115624052|XP_030374492.1|SLEB	LOC118457517|XP_035775054.1|AALB
OG0005759	LOC115621776|XP_030371390.1|SLEB	LOC118459573|XP_035778974.1|AALB
OG0005760	LOC115624110|XP_030374563.1|SLEB	LOC118457207|XP_035774461.1|AALB
OG0005761	LOC115624468|XP_030375031.1|SLEB, LOC115623331|XP_030373454.1|SLEB	LOC118457202|XP_035774445.1|AALB
