Orthogroup	SLEB.longest_only	DMEL.longest_only
OG0003963	LOC115625895|XP_030376982.1|SLEB	CG10702|NP_724157.1|DMEL
OG0003964	LOC115631440|XP_030384041.1|SLEB	Snx1|NP_608777.1|DMEL
OG0003965	LOC115631390|XP_030383971.1|SLEB	Bsg|NP_723346.2|DMEL
OG0003966	LOC115625918|XP_030377012.1|SLEB	CG17683|NP_001036428.1|DMEL
OG0003967	LOC115620050|XP_030369031.1|SLEB	MESK2|NP_995914.1|DMEL
OG0003968	LOC115627053|XP_030378461.1|SLEB	Fkbp14|NP_001246448.1|DMEL
OG0003969	LOC115620286|XP_030369323.1|SLEB	cnk|NP_725671.1|DMEL
OG0003970	LOC115631247|XP_030383816.1|SLEB	BBS8|NP_608524.1|DMEL
OG0003971	LOC115631106|XP_030383624.1|SLEB	CYLD|NP_723554.1|DMEL
OG0003972	LOC115632902|XP_030386052.1|SLEB	sstn|NP_648745.1|DMEL
OG0003973	LOC115619936|XP_030368825.1|SLEB	Atf-2|NP_001033973.1|DMEL
OG0003974	LOC115633947|XP_030387325.1|SLEB	RpIII128|NP_523706.1|DMEL
OG0003975	LOC115626370|XP_030377585.1|SLEB	CG34398|NP_001097127.1|DMEL
OG0003976	LOC115625697|XP_030376698.1|SLEB	CG10166|NP_609980.1|DMEL
OG0003977	LOC115625866|XP_030376937.1|SLEB	ND-B22|NP_609642.1|DMEL
OG0003978	LOC115621018|XP_030370401.1|SLEB	rept|NP_524156.1|DMEL
OG0003979	LOC115628480|XP_030380463.1|SLEB	CG6094|NP_609416.1|DMEL
OG0003980	LOC115621237|XP_030370688.1|SLEB	CG4338|NP_650441.1|DMEL
OG0003981	LOC115628460|XP_030380438.1|SLEB	eRF3|NP_477259.1|DMEL
OG0003982	LOC115625709|XP_030376713.1|SLEB	CG10026|NP_609968.3|DMEL
OG0003983	LOC115626482|XP_030377729.1|SLEB	CG31826|NP_001260473.1|DMEL
OG0003984	LOC115625947|XP_030377043.1|SLEB	Acn|NP_609935.1|DMEL
OG0003985	LOC115625699|XP_030376700.1|SLEB	CG10492|NP_001097179.1|DMEL
OG0003986	LOC115631280|XP_030383854.1|SLEB	Wnt10|NP_609109.3|DMEL
OG0003987	LOC115630935|XP_030383362.1|SLEB	ninaC|NP_523503.2|DMEL
OG0003988	LOC115630608|XP_030383091.1|SLEB	CG4230|NP_001260087.1|DMEL
OG0003989	LOC115626715|XP_030378017.1|SLEB, LOC115630981|XP_030383423.1|SLEB	ThrRS|NP_723725.1|DMEL
OG0003990	LOC115626636|XP_030377906.1|SLEB	Su_H_|NP_476868.1|DMEL
OG0003991	LOC115630456|XP_030382877.1|SLEB	ine|NP_477012.1|DMEL
OG0003992	LOC115630410|XP_030382805.1|SLEB, LOC115630514|XP_030382975.1|SLEB	CG15443|NP_608839.1|DMEL
OG0003993	LOC115630757|XP_030383272.1|SLEB	CG15431|NP_608831.1|DMEL
OG0003994	LOC115621296|XP_030370763.1|SLEB	beta4GalNAcTB|NP_651657.1|DMEL
OG0003995	LOC115621628|XP_030371192.1|SLEB	CG4679|NP_610854.1|DMEL
OG0003996	LOC115634149|XP_030387582.1|SLEB	CG13748|NP_610430.1|DMEL
OG0003997	LOC115631281|XP_030383855.1|SLEB	CG5160|NP_609112.1|DMEL
OG0003998	LOC115632016|XP_030384808.1|SLEB	Nipped-B|NP_001036451.1|DMEL
OG0003999	LOC115626210|XP_030377359.1|SLEB	Spf45|NP_001036426.1|DMEL
OG0004000	LOC115623742|XP_030374115.1|SLEB, LOC115633316|XP_030386606.1|SLEB	Uros1|NP_572507.1|DMEL
OG0004001	LOC115631042|XP_030383535.1|SLEB	IntS1|NP_611875.1|DMEL
OG0004002	LOC115625846|XP_030376909.1|SLEB	mRpS18B|NP_523606.1|DMEL
OG0004003	LOC115631551|XP_030384188.1|SLEB	Ca-beta|NP_001260375.1|DMEL
OG0004004	LOC115628478|XP_030380460.1|SLEB	PGAP5|NP_609191.1|DMEL
OG0004005	LOC115628453|XP_030380425.1|SLEB	Oscillin|NP_608938.1|DMEL
OG0004006	LOC115628532|XP_030380556.1|SLEB	CG2614|NP_610045.1|DMEL
OG0004007	LOC115631240|XP_030383810.1|SLEB	CG9662|NP_001259997.1|DMEL
OG0004008	LOC115632033|XP_030384845.1|SLEB	kis|NP_001137761.1|DMEL
OG0004009	LOC115631559|XP_030384210.1|SLEB	Eogt|NP_608678.1|DMEL
OG0004010	LOC115626177|XP_030377312.1|SLEB	CenG1A|NP_723849.1|DMEL
OG0004011	LOC115626388|XP_030377607.1|SLEB	ics|NP_609665.2|DMEL
OG0004012	LOC115621735|XP_030371326.1|SLEB	sit|NP_651063.1|DMEL
OG0004013	LOC115625801|XP_030376838.1|SLEB	bgm|NP_524698.1|DMEL
OG0004014	LOC115632176|XP_030385068.1|SLEB	GlyRS|NP_730022.1|DMEL
OG0004015	LOC115631076|XP_030383581.1|SLEB	CG16974|NP_609610.2|DMEL
OG0004016	LOC115631255|XP_030383828.1|SLEB	GATAd|NP_609383.2|DMEL
OG0004017	LOC115630661|XP_030383163.1|SLEB	Tps1|NP_608827.1|DMEL
OG0004018	LOC115623414|XP_030373589.1|SLEB	Pgant3|NP_610256.1|DMEL
OG0004019	LOC115630571|XP_030383048.1|SLEB	Rhau|NP_610056.1|DMEL
OG0004020	LOC115631221|XP_030383787.1|SLEB	SerRS|NP_608743.2|DMEL
OG0004021	LOC115631022|XP_030383496.1|SLEB	CG3542|NP_608738.1|DMEL
OG0004022	LOC115631267|XP_030383839.1|SLEB	heix|NP_523581.1|DMEL
OG0004023	LOC115634183|XP_030387629.1|SLEB	CG15905|NP_611436.2|DMEL
OG0004024	LOC115631467|XP_030384080.1|SLEB	Trpgamma|NP_001137830.2|DMEL
OG0004025	LOC115625820|XP_030376870.1|SLEB	Fkbp59|NP_524895.2|DMEL
OG0004026	LOC115631398|XP_030383981.1|SLEB	aop|NP_722766.1|DMEL
OG0004027	LOC115634064|XP_030387470.1|SLEB	CG33680|NP_001027448.1|DMEL
OG0004028	LOC115629020|XP_030381175.1|SLEB	obst-E|NP_723116.1|DMEL
OG0004029	LOC115628523|XP_030380540.1|SLEB	Agpat2|NP_609231.2|DMEL
OG0004030	LOC115625192|XP_030376022.1|SLEB	Stoml2|NP_001261161.1|DMEL
OG0004031	LOC115631351|XP_030383927.1|SLEB	CG17211|NP_609552.1|DMEL
OG0004032	LOC115625853|XP_030376918.1|SLEB	cta|NP_001036421.1|DMEL
OG0004033	LOC115626191|XP_030377331.1|SLEB	CG5853|NP_788019.1|DMEL
OG0004034	LOC115630933|XP_030383360.1|SLEB	CG10600|NP_001137839.1|DMEL
OG0004035	LOC115631041|XP_030383528.1|SLEB	Rtnl1|NP_001162875.1|DMEL
OG0004036	LOC115630991|XP_030383437.1|SLEB	Syt1|NP_523460.2|DMEL
OG0004037	LOC115631059|XP_030383558.1|SLEB	Tor|NP_001260427.1|DMEL
OG0004038	LOC115632030|XP_030384836.1|SLEB	dbe|NP_477240.1|DMEL
OG0004039	LOC115631213|XP_030383778.1|SLEB	eys|NP_001259924.2|DMEL
OG0004040	LOC115633628|XP_030386923.1|SLEB	CG13531|NP_611726.1|DMEL
OG0004041	LOC115633276|XP_030386547.1|SLEB	Larp7|NP_524795.2|DMEL
OG0004042	LOC115622177|XP_030371924.1|SLEB	CG8549|NP_648057.2|DMEL
OG0004043	LOC115630654|XP_030383156.1|SLEB	EMC3|NP_609444.1|DMEL
OG0004044	LOC115627472|XP_030379008.1|SLEB	Hira|NP_572401.2|DMEL
OG0004045	LOC115631439|XP_030384039.1|SLEB	ATPsynG|NP_001036353.1|DMEL
OG0004046	LOC115631249|XP_030383819.1|SLEB	Ets21C|NP_523445.1|DMEL
OG0004047	LOC115631028|XP_030383506.1|SLEB	Tom70|NP_609536.1|DMEL
OG0004048	LOC115630482|XP_030382923.1|SLEB	CG3036|NP_608873.1|DMEL
OG0004049	LOC115631436|XP_030384034.1|SLEB	CG33635|NP_001027215.1|DMEL
OG0004050	LOC115631657|XP_030384329.1|SLEB	CG10431|NP_609924.2|DMEL
OG0004051	LOC115631090|XP_030383598.1|SLEB	Dlg5|NP_609505.1|DMEL
OG0004052	LOC115626951|XP_030378327.1|SLEB	CG15373|NP_001097013.2|DMEL
OG0004053	LOC115630487|XP_030382935.1|SLEB	Vhl|NP_524986.1|DMEL
OG0004054	LOC115631315|XP_030383890.1|SLEB	IFT46|NP_609890.2|DMEL
OG0004055	LOC115621942|XP_030371649.1|SLEB	CG12420|NP_649985.1|DMEL
OG0004056	LOC115621043|XP_030370424.1|SLEB	CG14636|NP_001036655.1|DMEL
OG0004057	LOC115622239|XP_030371996.1|SLEB	Rpn1|NP_649158.1|DMEL
OG0004058	LOC115632484|XP_030385519.1|SLEB	Girdin|NP_647780.1|DMEL
OG0004059	LOC115624161|XP_030374617.1|SLEB	DNApol-alpha180|NP_536736.2|DMEL
OG0004060	LOC115624055|XP_030374496.1|SLEB	CG17726|NP_650054.2|DMEL
OG0004061	LOC115626808|XP_030378139.1|SLEB	CG1578|NP_001285140.1|DMEL
OG0004062	LOC115622469|XP_030372272.1|SLEB	Rap1|NP_476857.1|DMEL
OG0004063	LOC115626863|XP_030378230.1|SLEB	tko|NP_001245490.1|DMEL
OG0004064	LOC115633705|XP_030387026.1|SLEB	elgi|NP_648816.1|DMEL
OG0004065	LOC115624995|XP_030375726.1|SLEB	Vrp1|NP_001097406.1|DMEL
OG0004066	LOC115634762|XP_030388517.1|SLEB	Blos1|NP_725401.2|DMEL
OG0004067	LOC115624916|XP_030375626.1|SLEB, LOC115628821|XP_030380911.1|SLEB	FucT6|NP_572740.1|DMEL
OG0004068	LOC115625353|XP_030376246.1|SLEB	Mst85C|NP_477476.1|DMEL
OG0004069	LOC115625619|XP_030376620.1|SLEB	Kdm2|NP_649864.2|DMEL
OG0004070	LOC115632730|XP_030385835.1|SLEB	Gr63a|NP_001137883.1|DMEL
OG0004071	LOC115622479|XP_030372284.1|SLEB	Srp68|NP_648273.1|DMEL
OG0004072	LOC115622497|XP_030372303.1|SLEB	CG5644|NP_648274.1|DMEL
OG0004073	LOC115626862|XP_030378229.1|SLEB	CG7772|NP_573257.1|DMEL
OG0004074	LOC115622688|XP_030372577.1|SLEB	dnr1|NP_001261137.1|DMEL
OG0004075	LOC115634474|XP_030388065.1|SLEB	cbs|NP_610875.1|DMEL
OG0004076	LOC115634473|XP_030388064.1|SLEB	cnn|NP_001246293.1|DMEL
OG0004077	LOC115631977|XP_030384737.1|SLEB	poe|NP_476986.1|DMEL
OG0004078	LOC115625509|XP_030376433.1|SLEB	Sld5|NP_651457.1|DMEL
OG0004079	LOC115629371|XP_030381689.1|SLEB	CG9657|NP_572397.1|DMEL
OG0004080	LOC115620054|XP_030369047.1|SLEB	RpS15|NP_611136.1|DMEL
OG0004081	LOC115624980|XP_030375695.1|SLEB	Pcf11|NP_610999.4|DMEL
OG0004082	LOC115627742|XP_030379377.1|SLEB	CG4038|NP_477043.1|DMEL
OG0004083	LOC115620222|XP_030369223.1|SLEB	LSm3|NP_732931.1|DMEL
OG0004084	LOC115621413|XP_030370924.1|SLEB	ash1|NP_524160.2|DMEL
OG0004085	LOC115623375|XP_030373530.1|SLEB	CG10324|NP_650571.2|DMEL
OG0004086	LOC115621200|XP_030370639.1|SLEB	TTLL6B|NP_651549.1|DMEL
OG0004087	LOC115629180|XP_030381421.1|SLEB	CG1582|NP_572663.1|DMEL
OG0004088	LOC115620542|XP_030369685.1|SLEB	CAH9|NP_651535.1|DMEL
OG0004089	LOC115629338|XP_030381644.1|SLEB	CHES-1-like|NP_996362.2|DMEL
OG0004090	LOC115625345|XP_030376233.1|SLEB	BRWD3|NP_732982.1|DMEL
OG0004091	LOC115623942|XP_030374364.1|SLEB	CG6974|NP_650414.1|DMEL
OG0004092	LOC115627070|XP_030378478.1|SLEB	Setd3|NP_727144.1|DMEL
OG0004094	LOC115627049|XP_030378451.1|SLEB	CG6414|NP_570089.1|DMEL
OG0004095	LOC115624377|XP_030374938.1|SLEB	CG14721|NP_650110.3|DMEL
OG0004096	LOC115620835|XP_030370128.1|SLEB	pll|NP_476971.1|DMEL
OG0004097	LOC115622879|XP_030372832.1|SLEB	ste14|NP_648623.1|DMEL
OG0004098	LOC115624962|XP_030375677.1|SLEB	CG14905|NP_650569.1|DMEL
OG0004099	LOC115623554|XP_030373804.1|SLEB	ctrip|NP_649496.3|DMEL
OG0004100	LOC115624190|XP_030374648.1|SLEB	opa|NP_001368991.1|DMEL
OG0004101	LOC115624084|XP_030374533.1|SLEB	Gnf1|NP_001014605.1|DMEL
OG0004102	LOC115624297|XP_030374782.1|SLEB	Cdep|NP_001097685.2|DMEL
OG0004103	LOC115625507|XP_030376430.1|SLEB	Vps2|NP_651455.1|DMEL
OG0004104	LOC115621663|XP_030371231.1|SLEB	CG4374|NP_651146.2|DMEL
OG0004105	LOC115634785|XP_030388552.1|SLEB	l_3_72Ab|NP_648818.3|DMEL
OG0004106	LOC115630702|XP_030383214.1|SLEB	Arv1|NP_730651.1|DMEL
OG0004107	LOC115622610|XP_030372471.1|SLEB	ProRS-m|NP_647737.1|DMEL
OG0004108	LOC115625288|XP_030376160.1|SLEB	Set|NP_650438.2|DMEL
OG0004109	LOC115625346|XP_030376236.1|SLEB	CG5728|NP_651245.1|DMEL
OG0004110	LOC115619990|XP_030368923.1|SLEB	RpLP0|NP_524211.1|DMEL
OG0004111	LOC115623472|XP_030373697.1|SLEB	CG5028|NP_001097922.1|DMEL
OG0004112	LOC115625332|XP_030376216.1|SLEB	CG6154|NP_733146.2|DMEL
OG0004113	LOC115626741|XP_030378051.1|SLEB	Sep1|NP_523430.1|DMEL
OG0004114	LOC115626753|XP_030378068.1|SLEB	Snx27|NP_727023.1|DMEL
OG0004115	LOC115626958|XP_030378333.1|SLEB	AdamTS-B|NP_572247.2|DMEL
OG0004116	LOC115624411|XP_030375005.1|SLEB	RASSF8|NP_651411.1|DMEL
OG0004117	LOC115625234|XP_030376079.1|SLEB	CG7379|NP_650656.1|DMEL
OG0004118	LOC115624533|XP_030375117.1|SLEB	Rab4|NP_523777.1|DMEL
OG0004119	LOC115623549|XP_030373800.1|SLEB	Cbp20|NP_524396.1|DMEL
OG0004120	LOC115623661|XP_030373979.1|SLEB	ear|NP_001262595.1|DMEL
OG0004121	LOC115622962|XP_030372969.1|SLEB	CG13707|NP_001246634.1|DMEL
OG0004122	LOC115625573|XP_030376531.1|SLEB	mRpS10|NP_524355.2|DMEL
OG0004123	LOC115623338|XP_030373468.1|SLEB	E2f1|NP_001262809.1|DMEL
OG0004124	LOC115629256|XP_030381534.1|SLEB	hep|NP_001368982.1|DMEL
OG0004125	LOC115621820|XP_030371470.1|SLEB	RpL32|NP_733339.1|DMEL
OG0004126	LOC115621098|XP_030370495.1|SLEB	Axn|NP_733336.1|DMEL
OG0004127	LOC115625755|XP_030376772.1|SLEB	RpL13|NP_523530.1|DMEL
OG0004128	LOC115624021|XP_030374457.1|SLEB	CG31249|NP_732262.1|DMEL
OG0004129	LOC115634837|XP_030388618.1|SLEB	Mtor|NP_477067.2|DMEL
OG0004130	LOC115629253|XP_030381529.1|SLEB	Dop2R|NP_001014758.2|DMEL
OG0004131	LOC115625070|XP_030375817.1|SLEB	CG5916|NP_650524.1|DMEL
OG0004132	LOC115623251|XP_030373379.1|SLEB	CG2162|NP_001163332.2|DMEL
OG0004133	LOC115631981|XP_030384745.1|SLEB	Hacd1|NP_609534.1|DMEL
OG0004134	LOC115621059|XP_030370443.1|SLEB	Ythdf|NP_651322.1|DMEL
OG0004135	LOC115624331|XP_030374819.1|SLEB	cic|NP_001262755.1|DMEL
OG0004136	LOC115623683|XP_030374013.1|SLEB	Pbp95|NP_649760.1|DMEL
OG0004137	LOC115634341|XP_030387857.1|SLEB	Pdrg1|NP_610538.1|DMEL
OG0004138	LOC115628341|XP_030380264.1|SLEB	Smn|NP_524112.1|DMEL
OG0004139	LOC115629170|XP_030381404.1|SLEB	CG10793|NP_570054.2|DMEL
OG0004140	LOC115626857|XP_030378218.1|SLEB	CG4593|NP_572377.2|DMEL
OG0004141	LOC115626385|XP_030377616.1|SLEB	side-VIII|NP_001097382.2|DMEL
OG0004142	LOC115629220|XP_030381489.1|SLEB	Coq8|NP_572836.1|DMEL
OG0004143	LOC115620606|XP_030369780.1|SLEB	Aos1|NP_650198.1|DMEL
OG0004144	LOC115625690|XP_030376691.1|SLEB	Srp54|NP_477347.1|DMEL
OG0004145	LOC115622792|XP_030372715.1|SLEB	Sbp2|NP_648204.1|DMEL
OG0004146	LOC115624413|XP_030375007.1|SLEB	Hmt-1|NP_650503.1|DMEL
OG0004147	LOC115625832|XP_030376887.1|SLEB	CG4709|NP_609331.1|DMEL
OG0004148	LOC115620988|XP_030370368.1|SLEB	CG14395|NP_650222.2|DMEL
OG0004149	LOC115624122|XP_030374578.1|SLEB	CG31176|NP_732650.1|DMEL
OG0004150	LOC115624120|XP_030374576.1|SLEB	Mau2|NP_650428.1|DMEL
OG0004151	LOC115620402|XP_030369478.1|SLEB	pasha|NP_651879.1|DMEL
OG0004152	LOC115623365|XP_030373511.1|SLEB	CG14669|NP_649537.5|DMEL
OG0004153	LOC115625602|XP_030376598.1|SLEB	san|NP_524779.1|DMEL
OG0004154	LOC115622116|XP_030371820.1|SLEB	TMS1|NP_001261947.1|DMEL
OG0004155	LOC115623859|XP_030374264.1|SLEB	rec|NP_732072.1|DMEL
OG0004156	LOC115624149|XP_030374606.1|SLEB	CG6912|NP_650419.1|DMEL
OG0004157	LOC115629143|XP_030381355.1|SLEB	CG8028|NP_001097031.2|DMEL
OG0004158	LOC115622423|XP_030372218.1|SLEB	nerfin-1|NP_524783.1|DMEL
OG0004159	LOC115624365|XP_030374885.1|SLEB	CG11858|NP_651364.1|DMEL
OG0004160	LOC115622468|XP_030372270.1|SLEB	HBS1|NP_652729.2|DMEL
OG0004161	LOC115623673|XP_030374000.1|SLEB	SelR|NP_731523.1|DMEL
OG0004162	LOC115623642|XP_030373947.1|SLEB	CG8149|NP_649898.1|DMEL
OG0004163	LOC115624127|XP_030374582.1|SLEB	Dh44|NP_649922.2|DMEL
OG0004164	LOC115623929|XP_030374348.1|SLEB	CG34357|NP_001356914.1|DMEL
OG0004165	LOC115623390|XP_030373558.1|SLEB	Tango11|NP_726111.1|DMEL
OG0004166	LOC115630004|XP_030382494.1|SLEB	CG3803|NP_611855.1|DMEL
OG0004167	LOC115625909|XP_030377000.1|SLEB	CG8032|NP_649811.1|DMEL
OG0004168	LOC115625069|XP_030375813.1|SLEB	CG6695|NP_651276.2|DMEL
OG0004169	LOC115629639|XP_030382001.1|SLEB	CG9650|NP_001356899.1|DMEL
OG0004170	LOC115628741|XP_030380805.1|SLEB	CG1737|NP_572711.2|DMEL
OG0004171	LOC115629676|XP_030382054.1|SLEB	XRCC1|NP_572217.1|DMEL
OG0004172	LOC115627773|XP_030379432.1|SLEB	Fur2|NP_727963.1|DMEL
OG0004173	LOC115633747|XP_030387082.1|SLEB, LOC115632692|XP_030385789.1|SLEB	CG10731|NP_001286477.1|DMEL
OG0004174	LOC115626137|XP_030377258.1|SLEB	Vmat|NP_001014525.1|DMEL
OG0004175	LOC115634437|XP_030388008.1|SLEB	CG6665|NP_725632.1|DMEL
OG0004176	LOC115622486|XP_030372292.1|SLEB	CG7083|NP_648211.1|DMEL
OG0004177	LOC115623555|XP_030373813.1|SLEB	CG42788|NP_731964.2|DMEL
OG0004178	LOC115625527|XP_030376456.1|SLEB	osa|NP_524392.2|DMEL
OG0004179	LOC115630036|XP_030382528.1|SLEB	Pgd|NP_476860.2|DMEL
OG0004180	LOC115624467|XP_030375030.1|SLEB, LOC115623332|XP_030373456.1|SLEB	MICU3|NP_001262741.1|DMEL
OG0004181	LOC115620201|XP_030369194.1|SLEB	CG10208|NP_651186.1|DMEL
OG0004182	LOC115622689|XP_030372573.1|SLEB	Ncc69|NP_001261758.1|DMEL
OG0004183	LOC115622476|XP_030372280.1|SLEB	CrzR|NP_001261755.1|DMEL
OG0004184	LOC115628267|XP_030380146.1|SLEB	Chd64|NP_647860.1|DMEL
OG0004185	LOC115631060|XP_030383559.1|SLEB	CG9934|NP_609597.1|DMEL
OG0004186	LOC115629142|XP_030381353.1|SLEB	Pgam5|NP_569951.1|DMEL
OG0004187	LOC115624217|XP_030374691.1|SLEB	Rsbp15|NP_650164.1|DMEL
OG0004188	LOC115625276|XP_030376138.1|SLEB	Cp190|NP_524359.2|DMEL
OG0004189	LOC115625286|XP_030376156.1|SLEB	MRG15|NP_001262588.1|DMEL
OG0004190	LOC115623582|XP_030373841.1|SLEB	Syt4|NP_477464.1|DMEL
OG0004191	LOC115623984|XP_030374415.1|SLEB	CG10050|NP_649713.1|DMEL
OG0004192	LOC115623596|XP_030373858.1|SLEB	sqz|NP_524403.1|DMEL
OG0004193	LOC115629478|XP_030381808.1|SLEB	CG32683|NP_727419.1|DMEL
OG0004194	LOC115623434|XP_030373640.1|SLEB	CG7183|NP_650692.2|DMEL
OG0004195	LOC115627479|XP_030379017.1|SLEB	Grip128|NP_573030.2|DMEL
OG0004196	LOC115620716|XP_030369953.1|SLEB	Sirt7|NP_651664.2|DMEL
OG0004197	LOC115623413|XP_030373584.1|SLEB	CG5276|NP_650074.1|DMEL
OG0004198	LOC115625047|XP_030375758.1|SLEB	Karybeta3|NP_524226.1|DMEL
OG0004199	LOC115623649|XP_030373961.1|SLEB	CG14880|NP_650538.1|DMEL
OG0004200	LOC115629050|XP_030381220.1|SLEB	LBR|NP_726114.1|DMEL
OG0004201	LOC115620574|XP_030369735.1|SLEB	dgt6|NP_651671.1|DMEL
OG0004202	LOC115621197|XP_030370636.1|SLEB	CG4813|NP_651088.1|DMEL
OG0004203	LOC115625072|XP_030375820.1|SLEB	Fer2|NP_001287359.1|DMEL
OG0004204	LOC115621640|XP_030371238.1|SLEB	CG9372|NP_649132.1|DMEL
OG0004205	LOC115632596|XP_030385681.1|SLEB	ind|NP_996087.2|DMEL
OG0004206	LOC115624123|XP_030374579.1|SLEB	psidin|NP_650858.1|DMEL
OG0004207	LOC115623577|XP_030373835.1|SLEB	PIG-L|NP_001247201.1|DMEL
OG0004208	LOC115623619|XP_030373899.1|SLEB	wkd|NP_650089.1|DMEL
OG0004209	LOC115621873|XP_030371558.1|SLEB	CG5805|NP_651284.1|DMEL
OG0004210	LOC115623671|XP_030373997.1|SLEB	CG3308|NP_650963.2|DMEL
OG0004211	LOC115631904|XP_030384612.1|SLEB	frtz|NP_608614.1|DMEL
OG0004212	LOC115623636|XP_030373938.1|SLEB	Ras85D|NP_476699.1|DMEL
OG0004213	LOC115624474|XP_030375037.1|SLEB, LOC115623453|XP_030373669.1|SLEB	CCT7|NP_649835.1|DMEL
OG0004215	LOC115623668|XP_030373998.1|SLEB	Impbeta11|NP_788357.1|DMEL
OG0004216	LOC115632524|XP_030385580.1|SLEB	shd|NP_001261843.1|DMEL
OG0004217	LOC115622565|XP_030372397.1|SLEB	Klp64D|NP_523934.1|DMEL
OG0004218	LOC115629572|XP_030381923.1|SLEB, LOC115623685|XP_030374015.1|SLEB	e_y_1|NP_523391.3|DMEL
OG0004219	LOC115623356|XP_030373500.1|SLEB	CG9773|NP_649813.1|DMEL
OG0004220	LOC115623621|XP_030373903.1|SLEB	Sap47|NP_001356918.1|DMEL
OG0004221	LOC115623948|XP_030374371.1|SLEB, LOC115627678|XP_030379280.1|SLEB	meigo|NP_001097853.1|DMEL
OG0004222	LOC115624267|XP_030374752.1|SLEB	CG10005|NP_650137.3|DMEL
OG0004223	LOC115623475|XP_030373701.1|SLEB	mfas|NP_788655.1|DMEL
OG0004224	LOC115625201|XP_030376028.1|SLEB	CG2519|NP_649546.1|DMEL
OG0004225	LOC115627223|XP_030378705.1|SLEB	CG3149|NP_572246.1|DMEL
OG0004226	LOC115625379|XP_030376276.1|SLEB, LOC115625118|XP_030375886.1|SLEB	ema|NP_650542.1|DMEL
OG0004227	LOC115625451|XP_030376359.1|SLEB	Sb|NP_476709.1|DMEL
OG0004228	LOC115625071|XP_030375819.1|SLEB	CG5903|NP_650523.1|DMEL
OG0004229	LOC115624998|XP_030375733.1|SLEB	sli|NP_001261017.1|DMEL
OG0004230	LOC115626934|XP_030378303.1|SLEB	fs_1_h|NP_001259321.1|DMEL
OG0004231	LOC115628390|XP_030380334.1|SLEB	Ero1L|NP_647865.2|DMEL
OG0004232	LOC115628393|XP_030380338.1|SLEB	Teh2|NP_001163345.1|DMEL
OG0004233	LOC115628392|XP_030380337.1|SLEB	Teh3|NP_652335.1|DMEL
OG0004234	LOC115628253|XP_030380131.1|SLEB	ImpL2|NP_728961.2|DMEL
OG0004235	LOC115623444|XP_030373654.1|SLEB	Seipin|NP_570012.1|DMEL
OG0004236	LOC115624284|XP_030374767.1|SLEB	repo|NP_477026.1|DMEL
OG0004237	LOC115623821|XP_030374225.1|SLEB	Nlg1|NP_731172.2|DMEL
OG0004238	LOC115623588|XP_030373848.1|SLEB	Alg1|NP_650662.1|DMEL
OG0004239	LOC115623394|XP_030373562.1|SLEB	Smyd5|NP_650955.1|DMEL
OG0004240	LOC115623410|XP_030373580.1|SLEB	Mms19|NP_649519.1|DMEL
OG0004241	LOC115624345|XP_030374856.1|SLEB	osk|NP_731295.1|DMEL
OG0004242	LOC115624254|XP_030374739.1|SLEB	CG11986|NP_649862.1|DMEL
OG0004243	LOC115622897|XP_030372873.1|SLEB	Gen|NP_647943.2|DMEL
OG0004244	LOC115623539|XP_030373781.1|SLEB	CG7988|NP_650691.1|DMEL
OG0004245	LOC115633057|XP_030386262.1|SLEB	sturkopf|NP_612097.1|DMEL
OG0004246	LOC115622381|XP_030372163.1|SLEB	Duba|NP_648482.3|DMEL
OG0004247	LOC115627809|XP_030379498.1|SLEB	temp|NP_569992.1|DMEL
OG0004248	LOC115634395|XP_030387947.1|SLEB, LOC115633977|XP_030387358.1|SLEB	Cpr57A|NP_001137721.1|DMEL
OG0004249	LOC115632085|XP_030384908.1|SLEB	Vdup1|NP_612004.2|DMEL
OG0004250	LOC115625737|XP_030376750.1|SLEB	Nnp-1|NP_651976.1|DMEL
OG0004251	LOC115629738|XP_030382132.1|SLEB	CG13366|NP_001036254.1|DMEL
OG0004252	LOC115624421|XP_030375018.1|SLEB	JHDM2|NP_788611.1|DMEL
OG0004253	LOC115624130|XP_030374586.1|SLEB	CG13318|NP_649831.1|DMEL
OG0004254	LOC115628910|XP_030381031.1|SLEB	CG12237|NP_608336.1|DMEL
OG0004255	LOC115630765|XP_030383281.1|SLEB	Gr23a|NP_787965.1|DMEL
OG0004256	LOC115620017|XP_030368978.1|SLEB	CG5065|NP_611143.1|DMEL
OG0004257	LOC115629076|XP_030381256.1|SLEB	Cog7|NP_651750.1|DMEL
OG0004258	LOC115623753|XP_030374147.1|SLEB	Cad96Cb|NP_001287524.1|DMEL
OG0004259	LOC115620256|XP_030369270.1|SLEB	CG8306|NP_611140.3|DMEL
OG0004260	LOC115625525|XP_030376454.1|SLEB	smash|NP_001246912.1|DMEL
OG0004261	LOC115625532|XP_030376467.1|SLEB	Nmdar1|NP_730940.1|DMEL
OG0004262	LOC115625256|XP_030376111.1|SLEB	CG13623|NP_651267.1|DMEL
OG0004263	LOC115623809|XP_030374213.1|SLEB	Dl|NP_477264.1|DMEL
OG0004264	LOC115623346|XP_030373484.1|SLEB	mRpS9|NP_524270.2|DMEL
OG0004265	LOC115623602|XP_030373874.1|SLEB	CG1234|NP_649710.1|DMEL
OG0004266	LOC115625067|XP_030375810.1|SLEB	CG10185|NP_650521.1|DMEL
