Orthogroup	SLEB.longest_only	DNOV.longest_only
OG0006363	LOC115633235|XP_030386489.1|SLEB	LOC115766997|XP_030566978.1|DNOV
OG0006364	LOC115631385|XP_030383967.1|SLEB	LOC115760088|XP_030557133.1|DNOV
OG0006365	LOC115627548|XP_030379124.1|SLEB	LOC115764393|XP_030563231.1|DNOV
OG0006366	LOC115627581|XP_030379164.1|SLEB	LOC115764299|XP_030563092.1|DNOV
OG0006367	LOC115627673|XP_030379275.1|SLEB	LOC115765422|XP_030564828.1|DNOV
OG0006368	LOC115621764|XP_030371357.1|SLEB	LOC115759602|XP_030556433.1|DNOV
OG0006369	LOC115621826|XP_030371482.1|SLEB	LOC115759610|XP_030556442.1|DNOV
OG0006371	LOC115621444|XP_030370958.1|SLEB	LOC115771949|XP_030573712.1|DNOV
OG0006372	LOC115621562|XP_030371102.1|SLEB	LOC115771947|XP_030573709.1|DNOV
OG0006373	LOC115628716|XP_030380770.1|SLEB	LOC115767233|XP_030567291.1|DNOV
OG0006374	LOC115626847|XP_030378205.1|SLEB	LOC115769052|XP_030569622.1|DNOV
OG0006375	LOC115628834|XP_030380933.1|SLEB	LOC115768269|XP_030568662.1|DNOV
OG0006376	LOC115627709|XP_030379317.1|SLEB	LOC115765226|XP_030564529.1|DNOV
OG0006377	LOC115627512|XP_030379066.1|SLEB	LOC115764374|XP_030563196.1|DNOV
OG0006378	LOC115621167|XP_030370589.1|SLEB	LOC115764939|XP_030564112.1|DNOV
OG0006379	LOC115627003|XP_030378379.1|SLEB	LOC115766901|XP_030566838.1|DNOV
OG0006380	LOC115633261|XP_030386526.1|SLEB	LOC115768774|XP_030569325.1|DNOV
OG0006381	LOC115629640|XP_030382002.1|SLEB	LOC115767261|XP_030567344.1|DNOV
OG0006382	LOC115629257|XP_030381538.1|SLEB	LOC115767381|XP_030567501.1|DNOV
OG0006383	LOC115627492|XP_030379039.1|SLEB	LOC115767793|XP_030567984.1|DNOV
OG0006384	LOC115627517|XP_030379071.1|SLEB	LOC115766870|XP_030566791.1|DNOV
OG0006385	LOC115621894|XP_030371583.1|SLEB	LOC115771829|XP_030573569.1|DNOV
OG0006386	LOC115626146|XP_030377270.1|SLEB	LOC115759793|XP_030556732.1|DNOV
OG0006387	LOC115621234|XP_030370684.1|SLEB	LOC115759424|XP_030556181.1|DNOV
OG0006388	LOC115628932|XP_030381065.1|SLEB	LOC115767344|XP_030567455.1|DNOV
OG0006389	LOC115628907|XP_030381026.1|SLEB	LOC115767346|XP_030567456.1|DNOV
OG0006390	LOC115623852|XP_030374256.1|SLEB	LOC115764769|XP_030563867.1|DNOV
OG0006391	LOC115620849|XP_030370153.1|SLEB	LOC115761368|XP_030558977.1|DNOV
OG0006392	LOC115626683|XP_030377970.1|SLEB	LOC115767591|XP_030567744.1|DNOV
OG0006393	LOC115631146|XP_030383677.1|SLEB	LOC115758950|XP_030555609.1|DNOV
OG0006394	LOC115621960|XP_030371668.1|SLEB	LOC115771732|XP_030573418.1|DNOV
OG0006395	LOC115621115|XP_030370519.1|SLEB	LOC115764860|XP_030563994.1|DNOV
OG0006396	LOC115627363|XP_030378873.1|SLEB	LOC115769003|XP_030569573.1|DNOV
OG0006397	LOC115628813|XP_030380898.1|SLEB	LOC115768460|XP_030568891.1|DNOV
OG0006398	LOC115633211|XP_030386458.1|SLEB	LOC115768770|XP_030569320.1|DNOV
OG0006399	LOC115627495|XP_030379042.1|SLEB	LOC115767964|XP_030568223.1|DNOV
OG0006400	LOC115627494|XP_030379041.1|SLEB	LOC115767963|XP_030568222.1|DNOV
OG0006401	LOC115628163|XP_030380037.1|SLEB	LOC115770318|XP_030571414.1|DNOV
OG0006402	LOC115624087|XP_030374537.1|SLEB	LOC115770929|XP_030572246.1|DNOV
OG0006403	LOC115623864|XP_030374269.1|SLEB	LOC115766232|XP_030565952.1|DNOV
OG0006404	LOC115624101|XP_030374551.1|SLEB	LOC115766231|XP_030565949.1|DNOV
OG0006405	LOC115623795|XP_030374195.1|SLEB	LOC115769731|XP_030570527.1|DNOV
OG0006406	LOC115620629|XP_030369819.1|SLEB	LOC115764634|XP_030563663.1|DNOV
OG0006407	LOC115627252|XP_030378739.1|SLEB	LOC115767303|XP_030567398.1|DNOV
OG0006408	LOC115627087|XP_030378497.1|SLEB	LOC115768224|XP_030568610.1|DNOV
OG0006409	LOC115629733|XP_030382126.1|SLEB	LOC115766912|XP_030566852.1|DNOV
OG0006410	LOC115627153|XP_030378592.1|SLEB	LOC115769044|XP_030569613.1|DNOV
OG0006411	LOC115633269|XP_030386538.1|SLEB	LOC115765189|XP_030564477.1|DNOV
OG0006412	LOC115620231|XP_030369233.1|SLEB	LOC115764078|XP_030562787.1|DNOV
OG0006413	LOC115621803|XP_030371444.1|SLEB	LOC115771987|XP_030573766.1|DNOV
OG0006414	LOC115620816|XP_030370103.1|SLEB	LOC115761435|XP_030559063.1|DNOV
OG0006415	LOC115629551|XP_030381895.1|SLEB	LOC115766292|XP_030566020.1|DNOV
OG0006416	LOC115629660|XP_030382034.1|SLEB	LOC115767241|XP_030567301.1|DNOV
OG0006417	LOC115625781|XP_030376812.1|SLEB, LOC115629939|XP_030382406.1|SLEB	LOC115763339|XP_030561706.1|DNOV
OG0006418	LOC115626714|XP_030378015.1|SLEB	LOC115765243|XP_030564563.1|DNOV
OG0006419	LOC115621385|XP_030370876.1|SLEB	LOC115771662|XP_030573333.1|DNOV
OG0006420	LOC115621797|XP_030371435.1|SLEB	LOC115764794|XP_030563898.1|DNOV
OG0006421	LOC115629030|XP_030381189.1|SLEB	LOC115758881|XP_030555535.1|DNOV
OG0006422	LOC115628987|XP_030381127.1|SLEB	LOC115758619|XP_030555212.1|DNOV
OG0006423	LOC115621863|XP_030371544.1|SLEB	LOC115772020|XP_030573813.1|DNOV
OG0006424	LOC115620671|XP_030369891.1|SLEB	LOC115771768|XP_030573480.1|DNOV
OG0006425	LOC115620905|XP_030370255.1|SLEB	LOC115772019|XP_030573812.1|DNOV
OG0006426	LOC115621280|XP_030370742.1|SLEB	LOC115772018|XP_030573811.1|DNOV
OG0006427	LOC115620655|XP_030369865.1|SLEB	LOC115764886|XP_030564028.1|DNOV
OG0006428	LOC115621885|XP_030371573.1|SLEB	LOC115761187|XP_030558710.1|DNOV
OG0006429	LOC115620218|XP_030369217.1|SLEB	LOC115764845|XP_030563954.1|DNOV
OG0006430	LOC115623601|XP_030373877.1|SLEB	LOC115770227|XP_030571293.1|DNOV
OG0006431	LOC115620610|XP_030369787.1|SLEB	LOC115770586|XP_030571771.1|DNOV
OG0006432	LOC115622015|XP_030371729.1|SLEB	LOC115768627|XP_030569150.1|DNOV
OG0006433	LOC115620586|XP_030369753.1|SLEB	LOC115764632|XP_030563661.1|DNOV
OG0006434	LOC115631397|XP_030383980.1|SLEB	LOC115760052|XP_030557084.1|DNOV
OG0006435	LOC115620730|XP_030369972.1|SLEB	LOC115765024|XP_030564241.1|DNOV
OG0006436	LOC115629139|XP_030381347.1|SLEB	LOC115766211|XP_030565926.1|DNOV
OG0006437	LOC115629186|XP_030381431.1|SLEB	LOC115771309|XP_030572811.1|DNOV
OG0006438	LOC115631246|XP_030383815.1|SLEB	LOC115765890|XP_030565491.1|DNOV
OG0006439	LOC115620777|XP_030370046.1|SLEB	LOC115771959|XP_030573728.1|DNOV
OG0006440	LOC115621013|XP_030370393.1|SLEB	LOC115771960|XP_030573729.1|DNOV
OG0006441	LOC115621961|XP_030371669.1|SLEB	LOC115764132|XP_030562863.1|DNOV
OG0006442	LOC115621884|XP_030371571.1|SLEB	LOC115761920|XP_030559798.1|DNOV
OG0006443	LOC115624051|XP_030374491.1|SLEB	LOC115765591|XP_030565100.1|DNOV
OG0006444	LOC115621780|XP_030371395.1|SLEB	LOC115761544|XP_030559186.1|DNOV
OG0006445	LOC115630051|XP_030382543.1|SLEB	LOC115765094|XP_030564338.1|DNOV
OG0006448	LOC115620650|XP_030369857.1|SLEB	LOC115764100|XP_030562813.1|DNOV
OG0006449	LOC115620864|XP_030370190.1|SLEB	LOC115764045|XP_030562745.1|DNOV
OG0006450	LOC115630580|XP_030383058.1|SLEB	LOC115760301|XP_030557448.1|DNOV
OG0006451	LOC115630192|XP_030382617.1|SLEB	LOC115767056|XP_030567050.1|DNOV
OG0006452	LOC115628203|XP_030380056.1|SLEB	LOC115763372|XP_030561766.1|DNOV
OG0006453	LOC115632424|XP_030385424.1|SLEB	LOC115771076|XP_030572488.1|DNOV
OG0006454	LOC115627016|XP_030378401.1|SLEB	LOC115767025|XP_030567008.1|DNOV
OG0006455	LOC115621786|XP_030371406.1|SLEB	LOC115763980|XP_030562645.1|DNOV
OG0006456	LOC115620250|XP_030369260.1|SLEB	LOC115759587|XP_030556416.1|DNOV
OG0006457	LOC115621078|XP_030370468.1|SLEB	LOC115761749|XP_030559508.1|DNOV
OG0006459	LOC115620612|XP_030369789.1|SLEB	LOC115764732|XP_030563803.1|DNOV
OG0006460	LOC115620507|XP_030369626.1|SLEB	LOC115764082|XP_030562791.1|DNOV
OG0006461	LOC115623674|XP_030374004.1|SLEB	LOC115764073|XP_030562781.1|DNOV
OG0006462	LOC115620473|XP_030369564.1|SLEB	LOC115771828|XP_030573568.1|DNOV
OG0006463	LOC115621231|XP_030370680.1|SLEB	LOC115771958|XP_030573727.1|DNOV
OG0006464	LOC115624842|XP_030375548.1|SLEB	LOC115770166|XP_030571184.1|DNOV
OG0006465	LOC115627345|XP_030378852.1|SLEB	LOC115767301|XP_030567396.1|DNOV
OG0006466	LOC115629739|XP_030382134.1|SLEB	LOC115765376|XP_030564759.1|DNOV
OG0006467	LOC115621190|XP_030370626.1|SLEB	LOC115759511|XP_030556314.1|DNOV
OG0006468	LOC115620930|XP_030370297.1|SLEB	LOC115764015|XP_030562704.1|DNOV
OG0006469	LOC115629557|XP_030381908.1|SLEB	LOC115768764|XP_030569313.1|DNOV
OG0006470	LOC115622955|XP_030372955.1|SLEB	LOC115770048|XP_030570991.1|DNOV
OG0006471	LOC115620368|XP_030369433.1|SLEB	LOC115764062|XP_030562770.1|DNOV
OG0006472	LOC115620818|XP_030370105.1|SLEB	LOC115764133|XP_030562865.1|DNOV
OG0006473	LOC115622365|XP_030372140.1|SLEB	LOC115769784|XP_030570611.1|DNOV
OG0006474	LOC115634096|XP_030387513.1|SLEB	LOC115764527|XP_030563486.1|DNOV
OG0006475	LOC115621834|XP_030371503.1|SLEB	LOC115763991|XP_030562667.1|DNOV
OG0006476	LOC115628869|XP_030380985.1|SLEB	LOC115767343|XP_030567454.1|DNOV
OG0006477	LOC115628764|XP_030380840.1|SLEB	LOC115768357|XP_030568784.1|DNOV
OG0006478	LOC115621782|XP_030371399.1|SLEB	LOC115764723|XP_030563785.1|DNOV
OG0006479	LOC115621390|XP_030370883.1|SLEB	LOC115764756|XP_030563843.1|DNOV
OG0006480	LOC115620008|XP_030368967.1|SLEB	LOC115761100|XP_030558586.1|DNOV
OG0006481	LOC115631695|XP_030384377.1|SLEB	LOC115760201|XP_030557294.1|DNOV
OG0006482	LOC115620665|XP_030369879.1|SLEB	LOC115761636|XP_030559327.1|DNOV
OG0006483	LOC115621300|XP_030370769.1|SLEB	LOC115761746|XP_030559503.1|DNOV
OG0006484	LOC115622014|XP_030371728.1|SLEB	LOC115761454|XP_030559080.1|DNOV
OG0006485	LOC115625314|XP_030376192.1|SLEB	LOC115764981|XP_030564169.1|DNOV
OG0006486	LOC115623872|XP_030374278.1|SLEB	LOC115765734|XP_030565260.1|DNOV
OG0006487	LOC115629458|XP_030381785.1|SLEB	LOC115771766|XP_030573478.1|DNOV
OG0006488	LOC115627209|XP_030378689.1|SLEB	LOC115769526|XP_030570228.1|DNOV
OG0006489	LOC115621739|XP_030371329.1|SLEB	LOC115757665|XP_030553842.1|DNOV
OG0006490	LOC115623767|XP_030374163.1|SLEB	LOC115766171|XP_030565872.1|DNOV
OG0006491	LOC115631882|XP_030384591.1|SLEB	LOC115759762|XP_030556677.1|DNOV
OG0006492	LOC115621504|XP_030371033.1|SLEB	LOC115771861|XP_030573602.1|DNOV
OG0006493	LOC115629130|XP_030381330.1|SLEB	LOC115765128|XP_030564384.1|DNOV
OG0006494	LOC115626703|XP_030377996.1|SLEB	LOC115767410|XP_030567545.1|DNOV
OG0006495	LOC115627167|XP_030378617.1|SLEB	LOC115768246|XP_030568635.1|DNOV
OG0006496	LOC115621088|XP_030370481.1|SLEB	LOC115764067|XP_030562775.1|DNOV
OG0006497	LOC115620837|XP_030370130.1|SLEB	LOC115761600|XP_030559260.1|DNOV
OG0006498	LOC115620881|XP_030370219.1|SLEB	LOC115761319|XP_030558911.1|DNOV
OG0006499	LOC115621010|XP_030370389.1|SLEB	LOC115771822|XP_030573562.1|DNOV
OG0006500	LOC115631750|XP_030384447.1|SLEB	LOC115758510|XP_030555061.1|DNOV
OG0006501	LOC115621843|XP_030371515.1|SLEB	LOC115761307|XP_030558896.1|DNOV
OG0006502	LOC115620868|XP_030370201.1|SLEB	LOC115761736|XP_030559481.1|DNOV
OG0006503	LOC115620946|XP_030370321.1|SLEB	LOC115761572|XP_030559219.1|DNOV
OG0006504	LOC115621351|XP_030370833.1|SLEB	LOC115761256|XP_030558830.1|DNOV
OG0006505	LOC115620622|XP_030369809.1|SLEB	LOC115764950|XP_030564132.1|DNOV
OG0006506	LOC115622618|XP_030372479.1|SLEB	LOC115771003|XP_030572365.1|DNOV
OG0006507	LOC115625187|XP_030376013.1|SLEB	LOC115767884|XP_030568110.1|DNOV
OG0006508	LOC115625397|XP_030376296.1|SLEB	LOC115767895|XP_030568125.1|DNOV
OG0006509	LOC115627377|XP_030378890.1|SLEB	LOC115768235|XP_030568620.1|DNOV
OG0006510	LOC115620340|XP_030369399.1|SLEB	LOC115761835|XP_030559675.1|DNOV
OG0006511	LOC115620448|XP_030369538.1|SLEB	LOC115761303|XP_030558890.1|DNOV
OG0006512	LOC115620289|XP_030369324.1|SLEB	LOC115771955|XP_030573719.1|DNOV
OG0006513	LOC115620274|XP_030369301.1|SLEB	LOC115761536|XP_030559168.1|DNOV
OG0006514	LOC115620927|XP_030370293.1|SLEB	LOC115757686|XP_030553883.1|DNOV
OG0006515	LOC115621114|XP_030370518.1|SLEB	LOC115757684|XP_030553881.1|DNOV
OG0006516	LOC115625459|XP_030376366.1|SLEB	LOC115762012|XP_030559941.1|DNOV
OG0006517	LOC115625183|XP_030376007.1|SLEB	LOC115761978|XP_030559884.1|DNOV
OG0006518	LOC115625550|XP_030376491.1|SLEB	LOC115761831|XP_030559643.1|DNOV
OG0006519	LOC115625184|XP_030376008.1|SLEB	LOC115761980|XP_030559887.1|DNOV
OG0006520	LOC115621266|XP_030370725.1|SLEB	LOC115759462|XP_030556256.1|DNOV
OG0006521	LOC115621177|XP_030370601.1|SLEB	LOC115764647|XP_030563680.1|DNOV
OG0006522	LOC115620799|XP_030370082.1|SLEB	LOC115759406|XP_030556157.1|DNOV
OG0006523	LOC115621580|XP_030371130.1|SLEB	LOC115765047|XP_030564280.1|DNOV
OG0006524	LOC115625910|XP_030377001.1|SLEB	LOC115759869|XP_030556839.1|DNOV
OG0006526	LOC115621998|XP_030371713.1|SLEB	LOC115764186|XP_030562933.1|DNOV
OG0006527	LOC115621681|XP_030371251.1|SLEB	LOC115764037|XP_030562733.1|DNOV
OG0006528	LOC115621997|XP_030371712.1|SLEB	LOC115764188|XP_030562934.1|DNOV
OG0006529	LOC115621988|XP_030371701.1|SLEB	LOC115764189|XP_030562935.1|DNOV
OG0006530	LOC115621979|XP_030371691.1|SLEB	LOC115764190|XP_030562936.1|DNOV
OG0006531	LOC115625639|XP_030376628.1|SLEB, LOC115621652|XP_030371214.1|SLEB	LOC115764137|XP_030562871.1|DNOV
OG0006532	LOC115621226|XP_030370675.1|SLEB	LOC115764148|XP_030562884.1|DNOV
OG0006533	LOC115624888|XP_030375596.1|SLEB	LOC115759025|XP_030555701.1|DNOV
OG0006534	LOC115620375|XP_030369441.1|SLEB	LOC115765022|XP_030564237.1|DNOV
OG0006535	LOC115621919|XP_030371622.1|SLEB	LOC115764087|XP_030562798.1|DNOV
OG0006536	LOC115625583|XP_030376547.1|SLEB	LOC115757727|XP_030553960.1|DNOV
OG0006537	LOC115620484|XP_030369576.1|SLEB	LOC115757773|XP_030554058.1|DNOV
OG0006538	LOC115620544|XP_030369687.1|SLEB	LOC115764762|XP_030563858.1|DNOV
OG0006539	LOC115622038|XP_030371766.1|SLEB	LOC115763978|XP_030562643.1|DNOV
OG0006540	LOC115621235|XP_030370685.1|SLEB	LOC115771751|XP_030573460.1|DNOV
OG0006541	LOC115620587|XP_030369756.1|SLEB	LOC115764229|XP_030563006.1|DNOV
OG0006542	LOC115620588|XP_030369757.1|SLEB	LOC115764231|XP_030563008.1|DNOV
OG0006543	LOC115620506|XP_030369623.1|SLEB	LOC115771913|XP_030573662.1|DNOV
OG0006544	LOC115623626|XP_030373926.1|SLEB	LOC115763815|XP_030562427.1|DNOV
OG0006545	LOC115629728|XP_030382121.1|SLEB	LOC115766417|XP_030566198.1|DNOV
OG0006546	LOC115620762|XP_030370022.1|SLEB	LOC115768649|XP_030569180.1|DNOV
OG0006547	LOC115625316|XP_030376197.1|SLEB	LOC115762007|XP_030559934.1|DNOV
OG0006548	LOC115621493|XP_030371021.1|SLEB	LOC115761423|XP_030559044.1|DNOV
OG0006549	LOC115625609|XP_030376604.1|SLEB	LOC115770820|XP_030572102.1|DNOV
OG0006550	LOC115621556|XP_030371088.1|SLEB	LOC115772091|XP_030573911.1|DNOV
OG0006551	LOC115629593|XP_030381944.1|SLEB	LOC115766285|XP_030566013.1|DNOV
OG0006552	LOC115629559|XP_030381910.1|SLEB	LOC115766266|XP_030565989.1|DNOV
OG0006553	LOC115620855|XP_030370159.1|SLEB	LOC115771864|XP_030573604.1|DNOV
OG0006554	LOC115623902|XP_030374317.1|SLEB	LOC115764020|XP_030562709.1|DNOV
OG0006555	LOC115622753|XP_030372667.1|SLEB	LOC115764737|XP_030563812.1|DNOV
OG0006556	LOC115621123|XP_030370529.1|SLEB	LOC115764097|XP_030562810.1|DNOV
OG0006557	LOC115625233|XP_030376078.1|SLEB	LOC115770665|XP_030571892.1|DNOV
OG0006558	LOC115620673|XP_030369896.1|SLEB	LOC115761694|XP_030559421.1|DNOV
OG0006559	LOC115621250|XP_030370703.1|SLEB	LOC115759536|XP_030556347.1|DNOV
OG0006560	LOC115620471|XP_030369562.1|SLEB	LOC115761643|XP_030559336.1|DNOV
OG0006561	LOC115621333|XP_030370814.1|SLEB	LOC115761685|XP_030559400.1|DNOV
OG0006562	LOC115620965|XP_030370346.1|SLEB	LOC115761626|XP_030559316.1|DNOV
OG0006563	LOC115621996|XP_030371711.1|SLEB	LOC115771836|XP_030573577.1|DNOV
OG0006564	LOC115620819|XP_030370106.1|SLEB	LOC115771847|XP_030573588.1|DNOV
OG0006565	LOC115622039|XP_030371767.1|SLEB	LOC115771704|XP_030573384.1|DNOV
OG0006566	LOC115625587|XP_030376557.1|SLEB	LOC115757717|XP_030553939.1|DNOV
OG0006567	LOC115620192|XP_030369183.1|SLEB	LOC115761875|XP_030559738.1|DNOV
OG0006568	LOC115620190|XP_030369181.1|SLEB	LOC115771870|XP_030573612.1|DNOV
OG0006569	LOC115632473|XP_030385502.1|SLEB	LOC115769641|XP_030570412.1|DNOV
OG0006570	LOC115624397|XP_030374984.1|SLEB	LOC115763659|XP_030562190.1|DNOV
OG0006571	LOC115620432|XP_030369520.1|SLEB	LOC115772120|XP_030573955.1|DNOV
OG0006572	LOC115629976|XP_030382459.1|SLEB	LOC115764891|XP_030564038.1|DNOV
OG0006573	LOC115623400|XP_030373569.1|SLEB	LOC115763794|XP_030562385.1|DNOV
OG0006574	LOC115620288|XP_030369321.1|SLEB	LOC115761933|XP_030559823.1|DNOV
OG0006575	LOC115621147|XP_030370563.1|SLEB	LOC115764885|XP_030564027.1|DNOV
OG0006576	LOC115625152|XP_030375937.1|SLEB	LOC115761852|XP_030559694.1|DNOV
OG0006577	LOC115625313|XP_030376191.1|SLEB	LOC115764980|XP_030564168.1|DNOV
OG0006578	LOC115625151|XP_030375935.1|SLEB	LOC115761850|XP_030559692.1|DNOV
OG0006579	LOC115628535|XP_030380557.1|SLEB	LOC115759859|XP_030556823.1|DNOV
OG0006580	LOC115621443|XP_030370957.1|SLEB	LOC115757769|XP_030554054.1|DNOV
OG0006581	LOC115623921|XP_030374338.1|SLEB	LOC115763655|XP_030562183.1|DNOV
OG0006582	LOC115623532|XP_030373775.1|SLEB	LOC115759525|XP_030556334.1|DNOV
OG0006583	LOC115620457|XP_030369547.1|SLEB	LOC115771597|XP_030573212.1|DNOV
OG0006584	LOC115631004|XP_030383463.1|SLEB	LOC115759858|XP_030556822.1|DNOV
OG0006585	LOC115631949|XP_030384663.1|SLEB	LOC115760265|XP_030557395.1|DNOV
OG0006586	LOC115620535|XP_030369666.1|SLEB	LOC115759474|XP_030556268.1|DNOV
OG0006587	LOC115620533|XP_030369663.1|SLEB	LOC115759473|XP_030556267.1|DNOV
OG0006588	LOC115625200|XP_030376027.1|SLEB	LOC115764877|XP_030564015.1|DNOV
OG0006589	LOC115629463|XP_030381791.1|SLEB	LOC115765747|XP_030565269.1|DNOV
OG0006590	LOC115623441|XP_030373650.1|SLEB	LOC115765623|XP_030565133.1|DNOV
OG0006591	LOC115622192|XP_030371941.1|SLEB	LOC115770638|XP_030571848.1|DNOV
OG0006592	LOC115625089|XP_030375848.1|SLEB	LOC115761291|XP_030558878.1|DNOV
OG0006593	LOC115625088|XP_030375846.1|SLEB	LOC115761290|XP_030558877.1|DNOV
OG0006594	LOC115632549|XP_030385624.1|SLEB	LOC115769467|XP_030570141.1|DNOV
OG0006595	LOC115631092|XP_030383603.1|SLEB	LOC115760783|XP_030558137.1|DNOV
OG0006596	LOC115625815|XP_030376865.1|SLEB	LOC115760640|XP_030557958.1|DNOV
OG0006597	LOC115632215|XP_030385132.1|SLEB	LOC115771167|XP_030572609.1|DNOV
OG0006598	LOC115631999|XP_030384788.1|SLEB	LOC115769227|XP_030569799.1|DNOV
OG0006599	LOC115623178|XP_030373258.1|SLEB	LOC115770171|XP_030571190.1|DNOV
OG0006600	LOC115628219|XP_030380069.1|SLEB	LOC115771026|XP_030572412.1|DNOV
OG0006601	LOC115633143|XP_030386411.1|SLEB	LOC115771133|XP_030572561.1|DNOV
OG0006602	LOC115633144|XP_030386413.1|SLEB	LOC115771134|XP_030572563.1|DNOV
OG0006603	LOC115632604|XP_030385689.1|SLEB	LOC115771123|XP_030572547.1|DNOV
OG0006604	LOC115622961|XP_030372967.1|SLEB	LOC115769879|XP_030570743.1|DNOV
OG0006605	LOC115628915|XP_030381038.1|SLEB	LOC115767619|XP_030567779.1|DNOV
OG0006606	LOC115622839|XP_030372778.1|SLEB	LOC115769460|XP_030570133.1|DNOV
OG0006607	LOC115633078|XP_030386312.1|SLEB	LOC115769703|XP_030570490.1|DNOV
OG0006608	LOC115623480|XP_030373709.1|SLEB	LOC115767935|XP_030568168.1|DNOV
OG0006609	LOC115621631|XP_030371191.1|SLEB	LOC115759615|XP_030556454.1|DNOV
OG0006610	LOC115632188|XP_030385092.1|SLEB	LOC115769592|XP_030570334.1|DNOV
OG0006611	LOC115632204|XP_030385113.1|SLEB	LOC115769852|XP_030570691.1|DNOV
OG0006612	LOC115632763|XP_030385871.1|SLEB	LOC115769627|XP_030570395.1|DNOV
OG0006613	LOC115632784|XP_030385895.1|SLEB	LOC115769734|XP_030570529.1|DNOV
OG0006614	LOC115632082|XP_030384902.1|SLEB	LOC115769854|XP_030570700.1|DNOV
OG0006615	LOC115632216|XP_030385134.1|SLEB	LOC115769410|XP_030570076.1|DNOV
OG0006616	LOC115632179|XP_030385073.1|SLEB	LOC115771269|XP_030572744.1|DNOV
OG0006617	LOC115632129|XP_030384995.1|SLEB	LOC115771064|XP_030572476.1|DNOV
OG0006618	LOC115622819|XP_030372752.1|SLEB	LOC115769758|XP_030570572.1|DNOV
OG0006619	LOC115622652|XP_030372521.1|SLEB	LOC115769967|XP_030570879.1|DNOV
OG0006620	LOC115622198|XP_030371950.1|SLEB	LOC115769949|XP_030570854.1|DNOV
OG0006621	LOC115622534|XP_030372357.1|SLEB	LOC115762635|XP_030560799.1|DNOV
OG0006622	LOC115622623|XP_030372486.1|SLEB	LOC115769524|XP_030570224.1|DNOV
OG0006623	LOC115622890|XP_030372853.1|SLEB	LOC115769946|XP_030570851.1|DNOV
OG0006624	LOC115633847|XP_030387199.1|SLEB	LOC115757892|XP_030554238.1|DNOV
OG0006625	LOC115633853|XP_030387204.1|SLEB	LOC115758301|XP_030554764.1|DNOV
OG0006626	LOC115621136|XP_030370553.1|SLEB	LOC115760616|XP_030557925.1|DNOV
OG0006627	LOC115622573|XP_030372416.1|SLEB	LOC115760636|XP_030557956.1|DNOV
OG0006628	LOC115629866|XP_030382321.1|SLEB	LOC115759759|XP_030556675.1|DNOV
OG0006629	LOC115627737|XP_030379371.1|SLEB	LOC115765500|XP_030565008.1|DNOV
OG0006630	LOC115633885|XP_030387253.1|SLEB	LOC115762445|XP_030560509.1|DNOV
OG0006631	LOC115632890|XP_030386032.1|SLEB	LOC115770535|XP_030571702.1|DNOV
OG0006632	LOC115633732|XP_030387065.1|SLEB	LOC115760503|XP_030557722.1|DNOV
OG0006633	LOC115628262|XP_030380141.1|SLEB	LOC115762816|XP_030561039.1|DNOV
OG0006634	LOC115631054|XP_030383550.1|SLEB	LOC115765851|XP_030565438.1|DNOV
OG0006635	LOC115631907|XP_030384617.1|SLEB	LOC115758488|XP_030555027.1|DNOV
OG0006636	LOC115626739|XP_030378048.1|SLEB	LOC115766845|XP_030566754.1|DNOV
OG0006637	LOC115624675|XP_030375333.1|SLEB	LOC115769892|XP_030570769.1|DNOV
OG0006638	LOC115630710|XP_030383226.1|SLEB	LOC115759456|XP_030556252.1|DNOV
OG0006639	LOC115634388|XP_030387933.1|SLEB	LOC115764876|XP_030564017.1|DNOV
OG0006640	LOC115623323|XP_030373449.1|SLEB	LOC115760651|XP_030557976.1|DNOV
OG0006641	LOC115623908|XP_030374327.1|SLEB	LOC115760972|XP_030558433.1|DNOV
OG0006642	LOC115627958|XP_030379715.1|SLEB	LOC115760610|XP_030557916.1|DNOV
OG0006643	LOC115634039|XP_030387443.1|SLEB	LOC115761734|XP_030559482.1|DNOV
OG0006644	LOC115622856|XP_030372800.1|SLEB	LOC115767175|XP_030567228.1|DNOV
OG0006645	LOC115626198|XP_030377338.1|SLEB	LOC115769261|XP_030569831.1|DNOV
OG0006646	LOC115624617|XP_030375232.1|SLEB	LOC115762410|XP_030560458.1|DNOV
OG0006647	LOC115619937|XP_030368823.1|SLEB	LOC115763683|XP_030562224.1|DNOV
OG0006648	LOC115622352|XP_030372126.1|SLEB	LOC115767654|XP_030567800.1|DNOV
OG0006649	LOC115628302|XP_030380213.1|SLEB	LOC115761106|XP_030558594.1|DNOV
OG0006650	LOC115634645|XP_030388362.1|SLEB	LOC115762564|XP_030560744.1|DNOV
OG0006651	LOC115633065|XP_030386289.1|SLEB	LOC115762668|XP_030560841.1|DNOV
OG0006652	LOC115622855|XP_030372799.1|SLEB	LOC115770136|XP_030571139.1|DNOV
OG0006653	LOC115633036|XP_030386240.1|SLEB	LOC115768097|XP_030568446.1|DNOV
OG0006654	LOC115622670|XP_030372544.1|SLEB	LOC115769723|XP_030570515.1|DNOV
OG0006655	LOC115632659|XP_030385750.1|SLEB	LOC115769367|XP_030570010.1|DNOV
OG0006656	LOC115623021|XP_030373053.1|SLEB	LOC115766984|XP_030566942.1|DNOV
OG0006657	LOC115633950|XP_030387328.1|SLEB	LOC115762200|XP_030560184.1|DNOV
