Orthogroup	SLEB.longest_only	DALB.longest_only
OG0005343	LOC115624803|XP_030375511.1|SLEB	LOC117569857|XP_034107081.1|DALB
OG0005344	LOC115634223|XP_030387674.1|SLEB	LOC117569283|XP_034106280.1|DALB
OG0005345	LOC115628566|XP_030380589.1|SLEB	LOC117563367|XP_034097557.1|DALB
OG0005346	LOC115625892|XP_030376980.1|SLEB	LOC117563262|XP_034097376.1|DALB
OG0005347	LOC115631608|XP_030384269.1|SLEB	LOC117564101|XP_034098638.1|DALB
OG0005348	LOC115630970|XP_030383409.1|SLEB	LOC117563309|XP_034097448.1|DALB
OG0005349	LOC115631761|XP_030384455.1|SLEB	LOC117565541|XP_034100576.1|DALB
OG0005350	LOC115631481|XP_030384097.1|SLEB	LOC117565462|XP_034100457.1|DALB
OG0005351	LOC115632476|XP_030385510.1|SLEB	LOC117569298|XP_034106297.1|DALB
OG0005352	LOC115631455|XP_030384062.1|SLEB	LOC117564205|XP_034098776.1|DALB
OG0005353	LOC115625876|XP_030376955.1|SLEB	LOC117572208|XP_034110768.1|DALB
OG0005354	LOC115626411|XP_030377637.1|SLEB	LOC117563804|XP_034098228.1|DALB
OG0005355	LOC115631668|XP_030384342.1|SLEB	LOC117564117|XP_034098665.1|DALB
OG0005356	LOC115631120|XP_030383641.1|SLEB	LOC117564125|XP_034098674.1|DALB
OG0005357	LOC115631437|XP_030384035.1|SLEB	LOC117565198|XP_034100093.1|DALB
OG0005358	LOC115632533|XP_030385601.1|SLEB	LOC117563799|XP_034098222.1|DALB, LOC117565702|XP_034100834.1|DALB
OG0005359	LOC115631712|XP_030384399.1|SLEB	LOC117572639|XP_034111500.1|DALB
OG0005360	LOC115620940|XP_030370316.1|SLEB	LOC117569274|XP_034106267.1|DALB
OG0005363	LOC115628994|XP_030381135.1|SLEB	LOC117565177|XP_034100066.1|DALB
OG0005364	LOC115633886|XP_030387249.1|SLEB	LOC117569909|XP_034107139.1|DALB
OG0005365	LOC115630592|XP_030383071.1|SLEB	LOC117564204|XP_034098772.1|DALB
OG0005366	LOC115630610|XP_030383095.1|SLEB	LOC117564886|XP_034099725.1|DALB
OG0005367	LOC115630813|XP_030383340.1|SLEB	LOC117563991|XP_034098471.1|DALB
OG0005368	LOC115625159|XP_030375947.1|SLEB	LOC117576316|XP_034116862.1|DALB
OG0005369	LOC115631330|XP_030383911.1|SLEB	LOC117564894|XP_034099733.1|DALB
OG0005370	LOC115631583|XP_030384241.1|SLEB	LOC117564082|XP_034098601.1|DALB
OG0005371	LOC115631749|XP_030384445.1|SLEB	LOC117563482|XP_034097734.1|DALB
OG0005372	LOC115620404|XP_030369483.1|SLEB	LOC117574392|XP_034114121.1|DALB
OG0005373	LOC115626377|XP_030377592.1|SLEB	LOC117565704|XP_034100836.1|DALB
OG0005374	LOC115631651|XP_030384323.1|SLEB	LOC117563344|XP_034097513.1|DALB
OG0005375	LOC115631241|XP_030383811.1|SLEB	LOC117564953|XP_034099799.1|DALB
OG0005376	LOC115630720|XP_030383232.1|SLEB	LOC117566230|XP_034101666.1|DALB
OG0005377	LOC115628280|XP_030380169.1|SLEB	LOC117572499|XP_034111241.1|DALB
OG0005378	LOC115631453|XP_030384059.1|SLEB	LOC117564913|XP_034099758.1|DALB
OG0005379	LOC115631580|XP_030384236.1|SLEB	LOC117564732|XP_034099510.1|DALB
OG0005380	LOC115631598|XP_030384258.1|SLEB	LOC117563580|XP_034097857.1|DALB
OG0005381	LOC115630462|XP_030382888.1|SLEB	LOC117565491|XP_034100487.1|DALB
OG0005382	LOC115630425|XP_030382837.1|SLEB	LOC117565911|XP_034101155.1|DALB
OG0005383	LOC115633006|XP_030386191.1|SLEB	LOC117569629|XP_034106758.1|DALB
OG0005384	LOC115623969|XP_030374398.1|SLEB	LOC117575889|XP_034116221.1|DALB
OG0005385	LOC115624747|XP_030375435.1|SLEB	LOC117568748|XP_034105467.1|DALB
OG0005386	LOC115634822|XP_030388601.1|SLEB	LOC117571152|XP_034109050.1|DALB
OG0005387	LOC115620619|XP_030369799.1|SLEB	LOC117574123|XP_034113667.1|DALB
OG0005388	LOC115628529|XP_030380549.1|SLEB	LOC117565634|XP_034100735.1|DALB
OG0005389	LOC115631475|XP_030384089.1|SLEB	LOC117565936|XP_034101212.1|DALB
OG0005390	LOC115631373|XP_030383954.1|SLEB	LOC117563272|XP_034097391.1|DALB
OG0005391	LOC115631374|XP_030383956.1|SLEB	LOC117563276|XP_034097396.1|DALB
OG0005392	LOC115630622|XP_030383117.1|SLEB	LOC117566031|XP_034101366.1|DALB
OG0005393	LOC115620866|XP_030370195.1|SLEB	LOC117576641|XP_034117461.1|DALB
OG0005394	LOC115630497|XP_030382946.1|SLEB	LOC117563904|XP_034098358.1|DALB
OG0005395	LOC115631178|XP_030383727.1|SLEB	LOC117564571|XP_034099297.1|DALB
OG0005396	LOC115631989|XP_030384776.1|SLEB	LOC117563592|XP_034097869.1|DALB
OG0005397	LOC115631626|XP_030384293.1|SLEB	LOC117565362|XP_034100316.1|DALB
OG0005398	LOC115624294|XP_030374778.1|SLEB	LOC117576051|XP_034116473.1|DALB
OG0005399	LOC115628667|XP_030380736.1|SLEB	LOC117570185|XP_034107557.1|DALB
OG0005400	LOC115619967|XP_030368863.1|SLEB	LOC117566644|XP_034102077.1|DALB
OG0005401	LOC115631542|XP_030384177.1|SLEB	LOC117565363|XP_034100317.1|DALB
OG0005402	LOC115631176|XP_030383725.1|SLEB	LOC117566040|XP_034101381.1|DALB
OG0005403	LOC115631307|XP_030383882.1|SLEB	LOC117566038|XP_034101378.1|DALB
OG0005404	LOC115631308|XP_030383883.1|SLEB	LOC117566039|XP_034101379.1|DALB
OG0005405	LOC115622838|XP_030372781.1|SLEB	LOC117566689|XP_034102127.1|DALB
OG0005406	LOC115629095|XP_030381316.1|SLEB	LOC117570460|XP_034108013.1|DALB
OG0005407	LOC115621938|XP_030371648.1|SLEB	LOC117567229|XP_034102950.1|DALB
OG0005408	LOC115631356|XP_030383933.1|SLEB	LOC117566136|XP_034101509.1|DALB
OG0005409	LOC115631561|XP_030384212.1|SLEB	LOC117565093|XP_034099942.1|DALB
OG0005410	LOC115631086|XP_030383594.1|SLEB	LOC117563931|XP_034098394.1|DALB
OG0005412	LOC115629037|XP_030381202.1|SLEB	LOC117569709|XP_034106865.1|DALB
OG0005413	LOC115634107|XP_030387525.1|SLEB	LOC117570532|XP_034108129.1|DALB
OG0005414	LOC115628885|XP_030381001.1|SLEB	LOC117572433|XP_034111156.1|DALB
OG0005415	LOC115633256|XP_030386519.1|SLEB	LOC117578206|XP_034119434.1|DALB
OG0005416	LOC115627402|XP_030378920.1|SLEB	LOC117570938|XP_034108758.1|DALB
OG0005417	LOC115622926|XP_030372911.1|SLEB	LOC117565319|XP_034100250.1|DALB
OG0005418	LOC115628486|XP_030380474.1|SLEB	LOC117564034|XP_034098529.1|DALB
OG0005420	LOC115626048|XP_030377160.1|SLEB	LOC117565395|XP_034100368.1|DALB
OG0005421	LOC115631384|XP_030383966.1|SLEB	LOC117564952|XP_034099798.1|DALB
OG0005422	LOC115627238|XP_030378721.1|SLEB	LOC117573042|XP_034111826.1|DALB
OG0005423	LOC115625854|XP_030376920.1|SLEB	LOC117565922|XP_034101185.1|DALB
OG0005424	LOC115620082|XP_030369124.1|SLEB	LOC117567170|XP_034102876.1|DALB
OG0005425	LOC115627829|XP_030379528.1|SLEB	LOC117576046|XP_034116467.1|DALB
OG0005426	LOC115619979|XP_030368878.1|SLEB	LOC117572329|XP_034110956.1|DALB
OG0005428	LOC115626270|XP_030377445.1|SLEB	LOC117564234|XP_034098816.1|DALB
OG0005429	LOC115625885|XP_030376964.1|SLEB	LOC117563375|XP_034097570.1|DALB
OG0005430	LOC115625883|XP_030376961.1|SLEB	LOC117563374|XP_034097568.1|DALB
OG0005431	LOC115625863|XP_030376934.1|SLEB	LOC117565202|XP_034100098.1|DALB
OG0005432	LOC115626275|XP_030377458.1|SLEB	LOC117565707|XP_034100843.1|DALB
OG0005433	LOC115633868|XP_030387229.1|SLEB	LOC117567415|XP_034103282.1|DALB
OG0005434	LOC115626298|XP_030377485.1|SLEB	LOC117564633|XP_034099383.1|DALB
OG0005435	LOC115626335|XP_030377540.1|SLEB	LOC117565711|XP_034100847.1|DALB
OG0005436	LOC115626334|XP_030377539.1|SLEB	LOC117565710|XP_034100846.1|DALB
OG0005437	LOC115620941|XP_030370312.1|SLEB	LOC117575139|XP_034115136.1|DALB
OG0005438	LOC115632029|XP_030384835.1|SLEB	LOC117565816|XP_034101007.1|DALB
OG0005439	LOC115621540|XP_030371066.1|SLEB	LOC117575181|XP_034115181.1|DALB
OG0005440	LOC115631301|XP_030383875.1|SLEB	LOC117566231|XP_034101668.1|DALB
OG0005441	LOC115631760|XP_030384454.1|SLEB	LOC117565992|XP_034101301.1|DALB
OG0005442	LOC115631628|XP_030384295.1|SLEB	LOC117564221|XP_034098799.1|DALB
OG0005443	LOC115631686|XP_030384363.1|SLEB	LOC117566252|XP_034101696.1|DALB
OG0005444	LOC115631509|XP_030384134.1|SLEB	LOC117563566|XP_034097839.1|DALB
OG0005446	LOC115633896|XP_030387260.1|SLEB	LOC117563243|XP_034097345.1|DALB
OG0005447	LOC115630599|XP_030383078.1|SLEB	LOC117564822|XP_034099635.1|DALB
OG0005448	LOC115633949|XP_030387327.1|SLEB	LOC117567694|XP_034103710.1|DALB
OG0005449	LOC115627285|XP_030378777.1|SLEB	LOC117572852|XP_034111812.1|DALB, LOC117564999|XP_034099834.1|DALB, LOC117564998|XP_034099833.1|DALB
OG0005450	LOC115625297|XP_030376172.1|SLEB, LOC115625282|XP_030376152.1|SLEB	LOC117573642|XP_034112848.1|DALB
OG0005451	LOC115630776|XP_030383291.1|SLEB	LOC117563512|XP_034097779.1|DALB
OG0005452	LOC115632699|XP_030385799.1|SLEB	LOC117568622|XP_034105299.1|DALB
OG0005453	LOC115624251|XP_030374731.1|SLEB	LOC117574499|XP_034114234.1|DALB
OG0005454	LOC115628476|XP_030380457.1|SLEB	LOC117563610|XP_034097901.1|DALB
OG0005455	LOC115626892|XP_030378293.1|SLEB	LOC117571477|XP_034109530.1|DALB
OG0005456	LOC115626152|XP_030377277.1|SLEB	LOC117565684|XP_034100809.1|DALB
OG0005457	LOC115627118|XP_030378545.1|SLEB, LOC115625817|XP_030376866.1|SLEB	LOC117565076|XP_034099915.1|DALB
OG0005459	LOC115630443|XP_030382864.1|SLEB	LOC117564823|XP_034099636.1|DALB
OG0005460	LOC115628462|XP_030380442.1|SLEB	LOC117565629|XP_034100730.1|DALB
OG0005461	LOC115625700|XP_030376701.1|SLEB	LOC117565467|XP_034100464.1|DALB
OG0005462	LOC115620618|XP_030369798.1|SLEB	LOC117565469|XP_034100466.1|DALB
OG0005463	LOC115632882|XP_030386019.1|SLEB	LOC117567479|XP_034103401.1|DALB
OG0005464	LOC115633403|XP_030386706.1|SLEB	LOC117565463|XP_034100458.1|DALB
OG0005465	LOC115625770|XP_030376798.1|SLEB	LOC117566034|XP_034101372.1|DALB
OG0005466	LOC115625771|XP_030376802.1|SLEB	LOC117571798|XP_034110054.1|DALB
OG0005467	LOC115621301|XP_030370771.1|SLEB	LOC117574823|XP_034114685.1|DALB
OG0005468	LOC115629801|XP_030382223.1|SLEB	LOC117566115|XP_034101477.1|DALB
OG0005469	LOC115625651|XP_030376639.1|SLEB	LOC117564057|XP_034098569.1|DALB
OG0005470	LOC115625650|XP_030376638.1|SLEB	LOC117564053|XP_034098564.1|DALB
OG0005471	LOC115631887|XP_030384596.1|SLEB	LOC117564306|XP_034098894.1|DALB
OG0005472	LOC115631889|XP_030384598.1|SLEB	LOC117564660|XP_034099409.1|DALB
OG0005473	LOC115628467|XP_030380449.1|SLEB	LOC117563739|XP_034098109.1|DALB
OG0005474	LOC115621015|XP_030370395.1|SLEB	LOC117563807|XP_034098231.1|DALB
OG0005475	LOC115630982|XP_030383425.1|SLEB	LOC117563400|XP_034097625.1|DALB
OG0005476	LOC115630421|XP_030382823.1|SLEB	LOC117572527|XP_034111278.1|DALB
OG0005477	LOC115631641|XP_030384311.1|SLEB	LOC117572566|XP_034111337.1|DALB
OG0005478	LOC115630516|XP_030382978.1|SLEB	LOC117563646|XP_034097946.1|DALB
OG0005479	LOC115630422|XP_030382820.1|SLEB	LOC117563645|XP_034097945.1|DALB
OG0005480	LOC115630676|XP_030383180.1|SLEB	LOC117564463|XP_034099141.1|DALB
OG0005481	LOC115631431|XP_030384026.1|SLEB	LOC117563552|XP_034097823.1|DALB
OG0005482	LOC115631921|XP_030384633.1|SLEB	LOC117563334|XP_034097493.1|DALB
OG0005483	LOC115620862|XP_030370183.1|SLEB	LOC117573421|XP_034112518.1|DALB
OG0005484	LOC115631228|XP_030383796.1|SLEB	LOC117564562|XP_034099286.1|DALB
OG0005485	LOC115624390|XP_030374966.1|SLEB	LOC117569328|XP_034106346.1|DALB
OG0005486	LOC115626110|XP_030377228.1|SLEB	LOC117570324|XP_034107756.1|DALB
OG0005487	LOC115631218|XP_030383784.1|SLEB	LOC117565558|XP_034100617.1|DALB
OG0005488	LOC115631731|XP_030384428.1|SLEB	LOC117565034|XP_034099874.1|DALB
OG0005489	LOC115630441|XP_030382860.1|SLEB	LOC117563223|XP_034097308.1|DALB
OG0005490	LOC115630438|XP_030382858.1|SLEB	LOC117563222|XP_034097307.1|DALB
OG0005491	LOC115631956|XP_030384678.1|SLEB	LOC117565759|XP_034100904.1|DALB
OG0005492	LOC115631567|XP_030384217.1|SLEB	LOC117565888|XP_034101120.1|DALB
OG0005493	LOC115629072|XP_030381248.1|SLEB	LOC117564226|XP_034098806.1|DALB
OG0005494	LOC115634084|XP_030387497.1|SLEB	LOC117572581|XP_034111356.1|DALB
OG0005495	LOC115634789|XP_030388557.1|SLEB	LOC117570452|XP_034108003.1|DALB
OG0005497	LOC115625907|XP_030376998.1|SLEB	LOC117564454|XP_034099126.1|DALB
OG0005498	LOC115625908|XP_030376999.1|SLEB	LOC117564457|XP_034099132.1|DALB
OG0005499	LOC115626076|XP_030377189.1|SLEB	LOC117563717|XP_034098065.1|DALB
OG0005500	LOC115625743|XP_030376757.1|SLEB	LOC117563718|XP_034098066.1|DALB
OG0005501	LOC115625851|XP_030376915.1|SLEB	LOC117578376|XP_034119699.1|DALB
OG0005502	LOC115625852|XP_030376916.1|SLEB	LOC117578377|XP_034119700.1|DALB
OG0005503	LOC115631552|XP_030384198.1|SLEB	LOC117563729|XP_034098093.1|DALB
OG0005504	LOC115631624|XP_030384290.1|SLEB	LOC117563929|XP_034098392.1|DALB
OG0005506	LOC115628497|XP_030380496.1|SLEB	LOC117564032|XP_034098525.1|DALB
OG0005507	LOC115631212|XP_030383777.1|SLEB	LOC117563337|XP_034097499.1|DALB
OG0005508	LOC115632043|XP_030384873.1|SLEB	LOC117564069|XP_034098586.1|DALB
OG0005509	LOC115628554|XP_030380576.1|SLEB	LOC117564175|XP_034098734.1|DALB
OG0005510	LOC115626008|XP_030377116.1|SLEB	LOC117563409|XP_034097632.1|DALB, LOC117563411|XP_034097635.1|DALB
OG0005511	LOC115626942|XP_030378318.1|SLEB	LOC117578010|XP_034119000.1|DALB
OG0005512	LOC115621734|XP_030371325.1|SLEB	LOC117575483|XP_034115607.1|DALB
OG0005513	LOC115631687|XP_030384366.1|SLEB	LOC117564066|XP_034098582.1|DALB
OG0005514	LOC115620643|XP_030369848.1|SLEB	LOC117575330|XP_034115378.1|DALB
OG0005515	LOC115621480|XP_030371004.1|SLEB	LOC117568202|XP_034104561.1|DALB
OG0005516	LOC115632013|XP_030384805.1|SLEB	LOC117564872|XP_034099710.1|DALB
OG0005517	LOC115631411|XP_030383993.1|SLEB	LOC117564042|XP_034098537.1|DALB
OG0005518	LOC115631309|XP_030383884.1|SLEB	LOC117564091|XP_034098619.1|DALB
OG0005519	LOC115633687|XP_030387004.1|SLEB	LOC117568527|XP_034105121.1|DALB
OG0005520	LOC115631149|XP_030383680.1|SLEB	LOC117564687|XP_034099453.1|DALB, LOC117563878|XP_034098328.1|DALB
OG0005521	LOC115631565|XP_030384215.1|SLEB	LOC117564458|XP_034099133.1|DALB
OG0005522	LOC115622230|XP_030371987.1|SLEB	LOC117566687|XP_034102124.1|DALB
OG0005523	LOC115630486|XP_030382930.1|SLEB	LOC117563543|XP_034097813.1|DALB
OG0005524	LOC115626107|XP_030377222.1|SLEB	LOC117566070|XP_034101421.1|DALB
OG0005525	LOC115625821|XP_030376871.1|SLEB	LOC117565829|XP_034101027.1|DALB
OG0005526	LOC115630975|XP_030383414.1|SLEB	LOC117563461|XP_034097704.1|DALB
OG0005527	LOC115627749|XP_030379392.1|SLEB	LOC117573092|XP_034111887.1|DALB
OG0005528	LOC115631526|XP_030384157.1|SLEB	LOC117564837|XP_034099652.1|DALB
OG0005529	LOC115628986|XP_030381126.1|SLEB	LOC117564543|XP_034099257.1|DALB
OG0005530	LOC115629011|XP_030381161.1|SLEB	LOC117565096|XP_034099944.1|DALB
OG0005531	LOC115623257|XP_030373387.1|SLEB	LOC117567026|XP_034102618.1|DALB
OG0005532	LOC115628512|XP_030380517.1|SLEB	LOC117563680|XP_034097998.1|DALB
OG0005533	LOC115630602|XP_030383082.1|SLEB	LOC117564379|XP_034098990.1|DALB
OG0005534	LOC115633120|XP_030386370.1|SLEB	LOC117566854|XP_034102338.1|DALB
OG0005535	LOC115631040|XP_030383527.1|SLEB	LOC117565789|XP_034100957.1|DALB
OG0005536	LOC115631128|XP_030383654.1|SLEB	LOC117566237|XP_034101676.1|DALB
OG0005537	LOC115628548|XP_030380569.1|SLEB	LOC117564938|XP_034099782.1|DALB
OG0005538	LOC115631972|XP_030384734.1|SLEB	LOC117565998|XP_034101307.1|DALB
OG0005539	LOC115631885|XP_030384594.1|SLEB, LOC115633223|XP_030386474.1|SLEB	LOC117563246|XP_034097349.1|DALB
OG0005540	LOC115630962|XP_030383397.1|SLEB	LOC117565841|XP_034101046.1|DALB
OG0005541	LOC115631131|XP_030383658.1|SLEB	LOC117564752|XP_034099533.1|DALB
OG0005542	LOC115632824|XP_030385935.1|SLEB	LOC117570050|XP_034107368.1|DALB
OG0005543	LOC115625760|XP_030376779.1|SLEB	LOC117563656|XP_034097959.1|DALB
OG0005544	LOC115631287|XP_030383861.1|SLEB	LOC117566112|XP_034101472.1|DALB
OG0005545	LOC115631553|XP_030384199.1|SLEB	LOC117563731|XP_034098101.1|DALB
OG0005546	LOC115630652|XP_030383154.1|SLEB	LOC117563776|XP_034098174.1|DALB
OG0005547	LOC115631763|XP_030384458.1|SLEB	LOC117564441|XP_034099070.1|DALB
OG0005548	LOC115631736|XP_030384434.1|SLEB	LOC117566035|XP_034101375.1|DALB
OG0005549	LOC115631177|XP_030383726.1|SLEB	LOC117566041|XP_034101382.1|DALB
OG0005550	LOC115630534|XP_030382998.1|SLEB	LOC117563920|XP_034098376.1|DALB
OG0005551	LOC115634701|XP_030388439.1|SLEB	LOC117570630|XP_034108289.1|DALB
OG0005552	LOC115623430|XP_030373626.1|SLEB	LOC117570625|XP_034108282.1|DALB
OG0005553	LOC115631623|XP_030384289.1|SLEB	LOC117563928|XP_034098390.1|DALB
OG0005554	LOC115628464|XP_030380444.1|SLEB	LOC117565500|XP_034100510.1|DALB
OG0005555	LOC115620756|XP_030370012.1|SLEB	LOC117565509|XP_034100533.1|DALB
OG0005556	LOC115630944|XP_030383372.1|SLEB	LOC117565503|XP_034100526.1|DALB
OG0005557	LOC115631610|XP_030384274.1|SLEB	LOC117565850|XP_034101059.1|DALB
OG0005558	LOC115631997|XP_030384786.1|SLEB	LOC117565497|XP_034100495.1|DALB
OG0005559	LOC115628577|XP_030380620.1|SLEB	LOC117564033|XP_034098527.1|DALB
OG0005560	LOC115631369|XP_030383947.1|SLEB	LOC117565847|XP_034101052.1|DALB
OG0005561	LOC115627501|XP_030379049.1|SLEB	LOC117564959|XP_034099831.1|DALB
OG0005562	LOC115630551|XP_030383020.1|SLEB	LOC117563524|XP_034097792.1|DALB
OG0005563	LOC115627997|XP_030379754.1|SLEB	LOC117573224|XP_034112148.1|DALB
OG0005564	LOC115631937|XP_030384649.1|SLEB	LOC117565815|XP_034101006.1|DALB
OG0005565	LOC115630500|XP_030382952.1|SLEB	LOC117566029|XP_034101364.1|DALB
OG0005566	LOC115630501|XP_030382953.1|SLEB	LOC117566030|XP_034101365.1|DALB
OG0005567	LOC115620973|XP_030370354.1|SLEB	LOC117575664|XP_034115841.1|DALB
OG0005568	LOC115629490|XP_030381824.1|SLEB, LOC115629474|XP_030381805.1|SLEB	LOC117564074|XP_034098591.1|DALB
OG0005569	LOC115631573|XP_030384225.1|SLEB	LOC117564960|XP_034099806.1|DALB
OG0005570	LOC115630439|XP_030382859.1|SLEB	LOC117563224|XP_034097311.1|DALB
OG0005571	LOC115634619|XP_030388328.1|SLEB	LOC117567710|XP_034103758.1|DALB
OG0005572	LOC115634482|XP_030388077.1|SLEB	LOC117569793|XP_034106991.1|DALB
OG0005573	LOC115625166|XP_030375957.1|SLEB	LOC117576794|XP_034117744.1|DALB
OG0005574	LOC115634523|XP_030388189.1|SLEB	LOC117570284|XP_034107695.1|DALB
OG0005575	LOC115621564|XP_030371104.1|SLEB	LOC117574671|XP_034114467.1|DALB
OG0005576	LOC115633884|XP_030387248.1|SLEB	LOC117571787|XP_034110037.1|DALB
OG0005577	LOC115624685|XP_030375348.1|SLEB	LOC117569943|XP_034107195.1|DALB
OG0005578	LOC115622257|XP_030372017.1|SLEB	LOC117568517|XP_034105109.1|DALB
OG0005579	LOC115622559|XP_030372389.1|SLEB	LOC117568518|XP_034105111.1|DALB
OG0005580	LOC115632537|XP_030385604.1|SLEB	LOC117571840|XP_034110119.1|DALB
OG0005581	LOC115628937|XP_030381070.1|SLEB	LOC117577879|XP_034118731.1|DALB
OG0005582	LOC115632348|XP_030385318.1|SLEB	LOC117567618|XP_034103600.1|DALB
OG0005583	LOC115632390|XP_030385379.1|SLEB	LOC117570993|XP_034108833.1|DALB
OG0005584	LOC115626311|XP_030377506.1|SLEB	LOC117563854|XP_034098273.1|DALB
OG0005585	LOC115624142|XP_030374599.1|SLEB	LOC117576256|XP_034116786.1|DALB
OG0005586	LOC115623919|XP_030374336.1|SLEB	LOC117574058|XP_034113565.1|DALB
OG0005587	LOC115633708|XP_030387029.1|SLEB	LOC117570885|XP_034108674.1|DALB
OG0005588	LOC115622825|XP_030372760.1|SLEB	LOC117566804|XP_034102242.1|DALB
OG0005589	LOC115623527|XP_030373769.1|SLEB	LOC117576386|XP_034116989.1|DALB
OG0005590	LOC115629476|XP_030381810.1|SLEB	LOC117572194|XP_034110741.1|DALB
OG0005591	LOC115627613|XP_030379204.1|SLEB	LOC117578132|XP_034119229.1|DALB
OG0005592	LOC115623376|XP_030373531.1|SLEB	LOC117575345|XP_034115401.1|DALB
OG0005593	LOC115632135|XP_030385008.1|SLEB	LOC117568287|XP_034104695.1|DALB
OG0005594	LOC115633146|XP_030386415.1|SLEB	LOC117567095|XP_034102766.1|DALB
OG0005595	LOC115633145|XP_030386414.1|SLEB	LOC117567093|XP_034102764.1|DALB
OG0005596	LOC115632254|XP_030385187.1|SLEB	LOC117566383|XP_034101777.1|DALB
OG0005597	LOC115621023|XP_030370403.1|SLEB	LOC117574875|XP_034114794.1|DALB
OG0005598	LOC115621825|XP_030371481.1|SLEB	LOC117574063|XP_034113577.1|DALB
OG0005599	LOC115634481|XP_030388072.1|SLEB	LOC117569792|XP_034106984.1|DALB
OG0005600	LOC115625505|XP_030376427.1|SLEB	LOC117576408|XP_034117027.1|DALB
OG0005601	LOC115627260|XP_030378747.1|SLEB	LOC117578322|XP_034119669.1|DALB
OG0005602	LOC115625439|XP_030376345.1|SLEB	LOC117575765|XP_034116021.1|DALB
OG0005603	LOC115629552|XP_030381903.1|SLEB	LOC117572454|XP_034111177.1|DALB
OG0005604	LOC115623125|XP_030373197.1|SLEB	LOC117567098|XP_034102768.1|DALB
OG0005605	LOC115629442|XP_030381755.1|SLEB	LOC117566994|XP_034102559.1|DALB
OG0005606	LOC115631112|XP_030383632.1|SLEB	LOC117563832|XP_034098251.1|DALB
OG0005607	LOC115624018|XP_030374453.1|SLEB	LOC117575780|XP_034116040.1|DALB
OG0005608	LOC115624121|XP_030374577.1|SLEB	LOC117575046|XP_034115020.1|DALB
OG0005609	LOC115632660|XP_030385752.1|SLEB	LOC117567725|XP_034103778.1|DALB
OG0005610	LOC115633132|XP_030386395.1|SLEB	LOC117566973|XP_034102525.1|DALB
OG0005611	LOC115632378|XP_030385359.1|SLEB	LOC117569421|XP_034106466.1|DALB
OG0005612	LOC115624406|XP_030375001.1|SLEB	LOC117575033|XP_034115003.1|DALB
OG0005613	LOC115625343|XP_030376231.1|SLEB	LOC117574918|XP_034114859.1|DALB
OG0005614	LOC115623733|XP_030374103.1|SLEB	LOC117574129|XP_034113677.1|DALB
OG0005616	LOC115623667|XP_030373994.1|SLEB	LOC117573541|XP_034112711.1|DALB
OG0005617	LOC115623488|XP_030373721.1|SLEB	LOC117573995|XP_034113434.1|DALB
OG0005618	LOC115620804|XP_030370091.1|SLEB	LOC117567554|XP_034103504.1|DALB
OG0005619	LOC115620814|XP_030370101.1|SLEB	LOC117574718|XP_034114532.1|DALB
OG0005620	LOC115627418|XP_030378948.1|SLEB	LOC117578058|XP_034119083.1|DALB
OG0005621	LOC115628674|XP_030380707.1|SLEB	LOC117564836|XP_034099655.1|DALB
OG0005622	LOC115633254|XP_030386515.1|SLEB	LOC117577998|XP_034118988.1|DALB
OG0005623	LOC115626673|XP_030377959.1|SLEB	LOC117576793|XP_034117743.1|DALB, LOC117578085|XP_034119141.1|DALB
OG0005624	LOC115625261|XP_030376118.1|SLEB	LOC117576877|XP_034117874.1|DALB
OG0005625	LOC115624412|XP_030375006.1|SLEB	LOC117573429|XP_034112532.1|DALB
OG0005626	LOC115626836|XP_030378180.1|SLEB	LOC117578074|XP_034119110.1|DALB
OG0005627	LOC115623317|XP_030373438.1|SLEB	LOC117576490|XP_034117155.1|DALB
OG0005628	LOC115621096|XP_030370493.1|SLEB	LOC117576265|XP_034116799.1|DALB
OG0005629	LOC115632328|XP_030385295.1|SLEB	LOC117567260|XP_034103001.1|DALB
OG0005630	LOC115625703|XP_030376707.1|SLEB	LOC117571894|XP_034110250.1|DALB
OG0005631	LOC115626744|XP_030378055.1|SLEB	LOC117568732|XP_034105449.1|DALB
OG0005632	LOC115629308|XP_030381614.1|SLEB	LOC117577874|XP_034118723.1|DALB
OG0005633	LOC115624056|XP_030374497.1|SLEB	LOC117576682|XP_034117569.1|DALB
OG0005634	LOC115623715|XP_030374056.1|SLEB	LOC117576854|XP_034117838.1|DALB
OG0005635	LOC115631039|XP_030383526.1|SLEB	LOC117565242|XP_034100144.1|DALB
OG0005636	LOC115623385|XP_030373542.1|SLEB	LOC117573281|XP_034112261.1|DALB
OG0005637	LOC115623478|XP_030373706.1|SLEB	LOC117573989|XP_034113429.1|DALB
OG0005638	LOC115626612|XP_030377869.1|SLEB	LOC117569662|XP_034106799.1|DALB
OG0005639	LOC115624709|XP_030375390.1|SLEB	LOC117572682|XP_034111607.1|DALB
OG0005640	LOC115623471|XP_030373695.1|SLEB	LOC117576507|XP_034117197.1|DALB
OG0005641	LOC115628737|XP_030380801.1|SLEB	LOC117574628|XP_034114413.1|DALB
OG0005642	LOC115623676|XP_030374006.1|SLEB	LOC117574215|XP_034113813.1|DALB
OG0005643	LOC115622912|XP_030372896.1|SLEB	LOC117570201|XP_034107579.1|DALB
OG0005644	LOC115622530|XP_030372353.1|SLEB	LOC117567286|XP_034103047.1|DALB
