Orthogroup	SLEB.longest_only	DPSE.longest_only
OG0004418	LOC115632937|XP_030386095.1|SLEB	LOC4804372|XP_001360945.4|DPSE
OG0004419	LOC115634451|XP_030388023.1|SLEB	LOC4805074|XP_004444386.2|DPSE
OG0004420	LOC115620160|XP_030369149.1|SLEB, LOC115633932|XP_030387308.1|SLEB	LOC4803382|XP_001360089.3|DPSE
OG0004421	LOC115622775|XP_030372692.1|SLEB	LOC4813743|XP_001353962.1|DPSE
OG0004422	LOC115633007|XP_030386193.1|SLEB	LOC4813793|XP_001353790.1|DPSE
OG0004423	LOC115634689|XP_030388420.1|SLEB	LOC4804093|XP_001360711.2|DPSE
OG0004424	LOC115623191|XP_030373277.1|SLEB	LOC4805609|XP_004444553.3|DPSE
OG0004425	LOC115633638|XP_030386936.1|SLEB	LOC4812230|XP_001352985.2|DPSE
OG0004426	LOC115633864|XP_030387219.1|SLEB	LOC4812275|XP_001352978.1|DPSE
OG0004427	LOC115634505|XP_030388131.1|SLEB	LOC4812597|XP_001353018.2|DPSE
OG0004428	LOC115625235|XP_030376080.1|SLEB	LOC4802009|XP_015037539.1|DPSE
OG0004429	LOC115628558|XP_030380579.1|SLEB	LOC4818078|XP_033236275.1|DPSE
OG0004430	LOC115632143|XP_030385019.1|SLEB	LOC6900366|XP_033238229.1|DPSE
OG0004431	LOC115620564|XP_030369713.1|SLEB	LOC4800992|XP_001358167.3|DPSE
OG0004432	LOC115620563|XP_030369711.1|SLEB	LOC4800993|XP_001358168.4|DPSE
OG0004433	LOC115624915|XP_030375624.1|SLEB	LOC4813685|XP_001353520.3|DPSE
OG0004434	LOC115622993|XP_030373014.1|SLEB	LOC4804166|XP_001360770.2|DPSE
OG0004435	LOC115624619|XP_030375229.1|SLEB	LOC4804139|XP_001360745.2|DPSE
OG0004436	LOC115634590|XP_030388279.1|SLEB	LOC6898642|XP_033234001.1|DPSE
OG0004437	LOC115634594|XP_030388287.1|SLEB	LOC4804623|XP_001361156.2|DPSE
OG0004438	LOC115624757|XP_030375449.1|SLEB	LOC4803654|XP_001360337.1|DPSE
OG0004439	LOC115625761|XP_030376784.1|SLEB	LOC4803956|XP_001360594.2|DPSE
OG0004440	LOC115624597|XP_030375197.1|SLEB	LOC4803995|XP_001360626.1|DPSE
OG0004441	LOC115631592|XP_030384253.1|SLEB	LOC4817531|XP_001356946.1|DPSE
OG0004442	LOC115625447|XP_030376358.1|SLEB	LOC4805398|XP_001361803.2|DPSE
OG0004443	LOC115632435|XP_030385438.1|SLEB	LOC4813288|XP_001353362.2|DPSE
OG0004444	LOC115634819|XP_030388597.1|SLEB	LOC6898393|XP_002138440.1|DPSE
OG0004445	LOC115633985|XP_030387368.1|SLEB	LOC4804320|XP_015039809.2|DPSE
OG0004446	LOC115621196|XP_030370635.1|SLEB	LOC4800332|XP_001357580.2|DPSE
OG0004447	LOC115624790|XP_030375493.1|SLEB	LOC4801793|XP_001358830.1|DPSE
OG0004448	LOC115633993|XP_030387375.1|SLEB	LOC4804682|XP_001361203.1|DPSE
OG0004449	LOC115622186|XP_030371936.1|SLEB	LOC4813142|XP_015042830.1|DPSE
OG0004450	LOC115629431|XP_030381750.1|SLEB	LOC4803667|XP_001360350.3|DPSE
OG0004451	LOC115625203|XP_030376034.1|SLEB	LOC4803662|XP_001360345.2|DPSE
OG0004452	LOC115634219|XP_030387669.1|SLEB	LOC4804939|XP_001361421.1|DPSE
OG0004453	LOC115622976|XP_030372991.1|SLEB	LOC4804157|XP_001360763.4|DPSE
OG0004454	LOC115623500|XP_030373737.1|SLEB	LOC4802591|XP_001359484.2|DPSE
OG0004455	LOC115622619|XP_030372480.1|SLEB	LOC4813918|XP_001353129.2|DPSE
OG0004456	LOC115629847|XP_030382287.1|SLEB	LOC6901406|XP_002134092.2|DPSE
OG0004457	LOC115622996|XP_030373015.1|SLEB	LOC4813501|XP_015043308.2|DPSE
OG0004458	LOC115622413|XP_030372207.1|SLEB	LOC4812059|XP_033241150.1|DPSE
OG0004459	LOC115622815|XP_030372742.1|SLEB	LOC6900833|XP_015043386.2|DPSE
OG0004460	LOC115632393|XP_030385383.1|SLEB	LOC4813487|XP_001353799.1|DPSE
OG0004461	LOC115624854|XP_030375559.1|SLEB, LOC115624525|XP_030375104.1|SLEB	LOC4813832|XP_001353159.3|DPSE
OG0004462	LOC115634705|XP_030388445.1|SLEB	LOC4811859|XP_001352920.2|DPSE
OG0004463	LOC115632223|XP_030385141.1|SLEB	LOC4812476|XP_015043538.2|DPSE
OG0004464	LOC115622574|XP_030372412.1|SLEB	LOC6900231|XP_015043996.2|DPSE
OG0004465	LOC115624739|XP_030375426.1|SLEB	LOC6903406|XP_002132285.3|DPSE
OG0004466	LOC115634363|XP_030387885.1|SLEB	LOC4812299|XP_001352915.4|DPSE
OG0004467	LOC115633017|XP_030386200.1|SLEB	LOC4812888|XP_001353532.2|DPSE
OG0004468	LOC115632495|XP_030385532.1|SLEB	LOC4813828|XP_001353533.1|DPSE
OG0004469	LOC115626369|XP_030377584.1|SLEB, LOC115624651|XP_030375287.1|SLEB	LOC4813341|XP_001353148.4|DPSE
OG0004470	LOC115630463|XP_030382891.1|SLEB	LOC4817650|XP_033236239.1|DPSE
OG0004471	LOC115620552|XP_030369696.1|SLEB	LOC6897221|XP_002137393.2|DPSE
OG0004472	LOC115634793|XP_030388560.1|SLEB	LOC4805129|XP_001361583.1|DPSE
OG0004473	LOC115634562|XP_030388246.1|SLEB	LOC26533012|XP_015039837.2|DPSE
OG0004474	LOC115632611|XP_030385702.1|SLEB	LOC4804358|XP_001360932.1|DPSE
OG0004475	LOC115624869|XP_030375573.1|SLEB	LOC6898040|XP_002138128.2|DPSE
OG0004476	LOC115628568|XP_030380591.1|SLEB	LOC6901451|XP_002134137.3|DPSE, LOC6902592|XP_002133120.2|DPSE
OG0004477	LOC115634730|XP_030388474.1|SLEB	LOC4803573|XP_001360280.2|DPSE
OG0004478	LOC115634344|XP_030387863.1|SLEB	LOC4803876|XP_033234240.1|DPSE
OG0004479	LOC115620085|XP_030369127.1|SLEB	LOC117183718|XP_033234498.1|DPSE
OG0004480	LOC115633430|XP_030386750.1|SLEB	LOC4815780|XP_001355732.1|DPSE
OG0004481	LOC115633082|XP_030386321.1|SLEB	LOC6898433|XP_002138475.1|DPSE
OG0004482	LOC115620275|XP_030369308.1|SLEB	LOC4800315|XP_001357593.3|DPSE
OG0004483	LOC115622909|XP_030372895.1|SLEB	LOC4803518|XP_001360231.3|DPSE
OG0004484	LOC115623928|XP_030374347.1|SLEB	LOC4802303|XP_001359246.2|DPSE
OG0004485	LOC115627929|XP_030379682.1|SLEB	LOC4815702|XP_033240746.1|DPSE
OG0004486	LOC115628296|XP_030380204.1|SLEB, LOC115624534|XP_030375118.1|SLEB	LOC4804001|XP_001360632.1|DPSE
OG0004487	LOC115632260|XP_030385192.1|SLEB	LOC4811890|XP_015043560.1|DPSE
OG0004489	LOC115628251|XP_030380127.1|SLEB	LOC4812498|XP_001352764.2|DPSE
OG0004490	LOC115633979|XP_030387360.1|SLEB	LOC6898639|XP_002138644.2|DPSE
OG0004491	LOC115626091|XP_030377204.1|SLEB	LOC4816244|XP_001355863.2|DPSE
OG0004492	LOC115621470|XP_030370993.1|SLEB	LOC4812277|XP_001352973.2|DPSE
OG0004494	LOC115624044|XP_030374482.1|SLEB	LOC4802033|XP_015037553.2|DPSE
OG0004495	LOC115620752|XP_030370006.1|SLEB	LOC6896975|XP_002137160.2|DPSE
OG0004496	LOC115634778|XP_030388539.1|SLEB	LOC4805650|XP_001362017.3|DPSE
OG0004497	LOC115630721|XP_030383238.1|SLEB	LOC4803859|XP_001360510.3|DPSE
OG0004498	LOC115624946|XP_030375657.1|SLEB	LOC26533297|XP_015037127.1|DPSE
OG0004499	LOC115620152|XP_030369142.1|SLEB	LOC26532756|XP_015039715.1|DPSE
OG0004500	LOC115632816|XP_030385928.1|SLEB, LOC115634720|XP_030388464.1|SLEB, LOC115620168|XP_030369157.1|SLEB	LOC4804066|XP_015039577.2|DPSE
OG0004501	LOC115629323|XP_030381635.1|SLEB	LOC6898951|XP_002138912.3|DPSE, LOC6902005|XP_002133539.2|DPSE
OG0004502	LOC115630669|XP_030383172.1|SLEB	LOC117184869|XP_033239853.1|DPSE
OG0004503	LOC115630772|XP_030383286.1|SLEB	LOC13036429|XP_003736383.3|DPSE
OG0004504	LOC115628095|XP_030379932.1|SLEB	LOC6899762|XP_033241751.1|DPSE
OG0004505	LOC115620770|XP_030370035.1|SLEB	LOC4801633|XP_015037330.1|DPSE
OG0004506	LOC115621756|XP_030371350.1|SLEB	LOC4801096|XP_001358247.2|DPSE
OG0004507	LOC115621829|XP_030371497.1|SLEB	LOC4801879|XP_001358902.2|DPSE
OG0004508	LOC115621400|XP_030370904.1|SLEB	LOC6897149|XP_002137329.3|DPSE
OG0004509	LOC115623207|XP_030373291.1|SLEB	LOC4813813|XP_001353906.2|DPSE
OG0004510	LOC115626665|XP_030377944.1|SLEB	LOC4815877|XP_033238737.1|DPSE
OG0004511	LOC115620691|XP_030369921.1|SLEB	LOC6897159|XP_002137339.3|DPSE
OG0004512	LOC115628063|XP_030379887.1|SLEB	LOC4811803|XP_001352367.4|DPSE
OG0004513	LOC115627726|XP_030379338.1|SLEB	LOC4811847|XP_033237202.1|DPSE
OG0004514	LOC115628055|XP_030379872.1|SLEB	LOC4811775|XP_015044540.2|DPSE
OG0004515	LOC115627413|XP_030378934.1|SLEB	LOC4814705|XP_001354886.3|DPSE
OG0004516	LOC115629355|XP_030381666.1|SLEB	LOC4816007|XP_001355366.3|DPSE
OG0004517	LOC115627303|XP_030378798.1|SLEB	LOC4815147|XP_015041801.2|DPSE
OG0004518	LOC115627409|XP_030378924.1|SLEB	LOC6899742|XP_033239916.1|DPSE
OG0004519	LOC115620686|XP_030369914.1|SLEB	LOC4800464|XP_001357735.1|DPSE
OG0004520	LOC115633354|XP_030386651.1|SLEB	LOC4811677|XP_033240401.1|DPSE
OG0004521	LOC115620057|XP_030369056.1|SLEB	LOC4804832|XP_001361331.3|DPSE
OG0004522	LOC115633287|XP_030386556.1|SLEB	LOC4814882|XP_001354987.3|DPSE
OG0004523	LOC115621134|XP_030370546.1|SLEB	LOC4800351|XP_001357563.3|DPSE
OG0004524	LOC115626795|XP_030378122.1|SLEB	LOC4815346|XP_001354546.2|DPSE
OG0004525	LOC115627607|XP_030379193.1|SLEB	LOC4815021|XP_001354593.1|DPSE
OG0004526	LOC115626752|XP_030378067.1|SLEB	LOC6901544|XP_033238110.1|DPSE
OG0004527	LOC115627125|XP_030378556.1|SLEB	LOC4815120|XP_001354638.1|DPSE
OG0004528	LOC115629249|XP_030381526.1|SLEB	LOC4814470|XP_001355032.1|DPSE
OG0004529	LOC115627107|XP_030378529.1|SLEB	LOC4816068|XP_015041015.1|DPSE
OG0004530	LOC115626870|XP_030378237.1|SLEB	LOC4815058|XP_015041561.1|DPSE
OG0004531	LOC115622022|XP_030371741.1|SLEB	LOC4801670|XP_001358722.5|DPSE
OG0004532	LOC115629953|XP_030382424.1|SLEB	LOC4814791|XP_033240376.1|DPSE
OG0004533	LOC115629244|XP_030381521.1|SLEB	LOC4815749|XP_001355678.4|DPSE
OG0004534	LOC115629238|XP_030381513.1|SLEB	LOC6899833|XP_033239229.1|DPSE
OG0004535	LOC115628354|XP_030380289.1|SLEB	LOC4812029|XP_001352584.3|DPSE
OG0004536	LOC115627703|XP_030379306.1|SLEB	LOC6901646|XP_015041931.2|DPSE
OG0004537	LOC115628914|XP_030381037.1|SLEB	LOC4815485|XP_001355578.2|DPSE
OG0004538	LOC115620186|XP_030369180.1|SLEB	LOC6898514|XP_002138555.2|DPSE
OG0004539	LOC115621768|XP_030371367.1|SLEB	LOC4800298|XP_015038647.1|DPSE
OG0004540	LOC115627097|XP_030378512.1|SLEB	LOC4815156|XP_015041749.2|DPSE
OG0004541	LOC115633658|XP_030386964.1|SLEB	LOC4804150|XP_015039642.2|DPSE
OG0004542	LOC115630201|XP_030382629.1|SLEB, LOC115626827|XP_030378168.1|SLEB	LOC4815980|XP_015041308.1|DPSE
OG0004543	LOC115627219|XP_030378701.1|SLEB	LOC4815610|XP_033240636.1|DPSE
OG0004544	LOC115626664|XP_030377941.1|SLEB	LOC6901405|XP_033237733.1|DPSE
OG0004545	LOC115620922|XP_030370282.1|SLEB	LOC4801736|XP_001358779.1|DPSE
OG0004546	LOC115633683|XP_030386997.1|SLEB	LOC4803539|XP_001360249.2|DPSE
OG0004547	LOC115628707|XP_030380761.1|SLEB	LOC4814587|XP_001354523.3|DPSE
OG0004548	LOC115629134|XP_030381336.1|SLEB	LOC4815305|XP_001355011.2|DPSE
OG0004549	LOC115627010|XP_030378390.1|SLEB	LOC6901853|XP_033239805.1|DPSE
OG0004550	LOC115629913|XP_030382379.1|SLEB	LOC6901962|XP_015041029.2|DPSE
OG0004551	LOC115624986|XP_030375708.1|SLEB	LOC4804625|XP_001361157.1|DPSE
OG0004552	LOC115627043|XP_030378436.1|SLEB	LOC6901115|XP_033238589.1|DPSE
OG0004553	LOC115633060|XP_030386263.1|SLEB	LOC4812729|XP_001353108.2|DPSE
OG0004554	LOC115633415|XP_030386721.1|SLEB	LOC4815353|XP_001354647.4|DPSE
OG0004555	LOC115633416|XP_030386722.1|SLEB	LOC4815316|XP_001354648.3|DPSE
OG0004556	LOC115630195|XP_030382622.1|SLEB	LOC4814453|XP_001355116.3|DPSE
OG0004557	LOC115628961|XP_030381097.1|SLEB	LOC6901796|XP_033240123.1|DPSE
OG0004558	LOC115627640|XP_030379234.1|SLEB	LOC4815864|XP_033237589.1|DPSE
OG0004559	LOC115620598|XP_030369772.1|SLEB	LOC4801563|XP_001358635.2|DPSE
OG0004560	LOC115628071|XP_030379904.1|SLEB	LOC26532752|XP_033238945.1|DPSE
OG0004561	LOC115625336|XP_030376221.1|SLEB	LOC4801368|XP_001358475.3|DPSE
OG0004562	LOC115620662|XP_030369875.1|SLEB	LOC4800943|XP_001358127.2|DPSE
OG0004563	LOC115620675|XP_030369899.1|SLEB	LOC4801257|XP_001358380.3|DPSE
OG0004564	LOC115623797|XP_030374198.1|SLEB	LOC4803083|XP_001359882.2|DPSE
OG0004565	LOC115621589|XP_030371139.1|SLEB	LOC4801067|XP_001358229.2|DPSE
OG0004566	LOC115629506|XP_030381847.1|SLEB	LOC4814695|XP_001354864.2|DPSE
OG0004567	LOC115626816|XP_030378152.1|SLEB	LOC4815711|XP_001355551.1|DPSE
OG0004568	LOC115626658|XP_030377929.1|SLEB	LOC4815534|XP_001355429.4|DPSE
OG0004569	LOC115620625|XP_030369814.1|SLEB	LOC4802738|XP_001359601.3|DPSE
OG0004570	LOC115621251|XP_030370709.1|SLEB	LOC4803819|XP_001360474.3|DPSE
OG0004571	LOC115627468|XP_030379000.1|SLEB	LOC4814237|XP_001354365.1|DPSE
OG0004572	LOC115630517|XP_030382979.1|SLEB	LOC4817577|XP_001356982.2|DPSE
OG0004573	LOC115621161|XP_030370581.1|SLEB	LOC4801428|XP_015037248.2|DPSE
OG0004574	LOC115628913|XP_030381036.1|SLEB	LOC6901462|XP_015041718.2|DPSE
OG0004575	LOC115628852|XP_030380962.1|SLEB	LOC4814746|XP_001354844.3|DPSE
OG0004576	LOC115620453|XP_030369544.1|SLEB	LOC4801816|XP_001358849.1|DPSE
OG0004577	LOC115625093|XP_030375852.1|SLEB	LOC4802010|XP_001359015.1|DPSE
OG0004578	LOC115627193|XP_030378658.1|SLEB	LOC4814894|XP_001354708.2|DPSE
OG0004579	LOC115631001|XP_030383456.1|SLEB	LOC6903014|XP_033236468.1|DPSE
OG0004580	LOC115620569|XP_030369723.1|SLEB	LOC6897130|XP_002137311.1|DPSE
OG0004581	LOC115620396|XP_030369468.1|SLEB	LOC4801524|XP_001358600.1|DPSE
OG0004582	LOC115620869|XP_030370202.1|SLEB	LOC4800323|XP_001357586.4|DPSE
OG0004583	LOC115633258|XP_030386522.1|SLEB	LOC6901210|XP_033240662.1|DPSE
OG0004584	LOC115628169|XP_030380010.1|SLEB	LOC4805232|XP_001361669.3|DPSE
OG0004585	LOC115621273|XP_030370735.1|SLEB	LOC4800261|XP_015038545.1|DPSE
OG0004586	LOC115627545|XP_030379120.1|SLEB	LOC4814562|XP_001354908.3|DPSE
OG0004587	LOC115620912|XP_030370266.1|SLEB	LOC4800346|XP_001357567.3|DPSE
OG0004588	LOC115620760|XP_030370020.1|SLEB	LOC4800348|XP_001357565.1|DPSE
OG0004589	LOC115627614|XP_030379205.1|SLEB	LOC4815852|XP_033240883.1|DPSE
OG0004590	LOC115621975|XP_030371685.1|SLEB	LOC4800996|XP_033233142.1|DPSE
OG0004591	LOC115620366|XP_030369431.1|SLEB	LOC4800998|XP_001358173.3|DPSE
OG0004592	LOC115629796|XP_030382218.1|SLEB	LOC4814877|XP_001354823.2|DPSE
OG0004593	LOC115633388|XP_030386691.1|SLEB	LOC4815024|XP_001354805.2|DPSE
OG0004594	LOC115627014|XP_030378396.1|SLEB	LOC4814196|XP_015042390.2|DPSE
OG0004595	LOC115628837|XP_030380938.1|SLEB	LOC4814720|XP_001355202.1|DPSE
OG0004596	LOC115626956|XP_030378331.1|SLEB	LOC4814683|XP_001354786.3|DPSE
OG0004597	LOC115629859|XP_030382306.1|SLEB	LOC4815221|XP_001355183.2|DPSE
OG0004598	LOC115632302|XP_030385264.1|SLEB	LOC4812678|XP_001353062.1|DPSE
OG0004599	LOC115631538|XP_030384170.1|SLEB	LOC4816829|XP_001356697.2|DPSE
OG0004600	LOC115627384|XP_030378897.1|SLEB	LOC4815575|XP_001355335.1|DPSE
OG0004601	LOC115627386|XP_030378899.1|SLEB	LOC4815816|XP_033239164.1|DPSE
OG0004602	LOC115633317|XP_030386607.1|SLEB	LOC6903640|XP_033238826.1|DPSE
OG0004603	LOC115631709|XP_030384396.1|SLEB	LOC4817414|XP_001356420.1|DPSE
OG0004604	LOC115633233|XP_030386487.1|SLEB	LOC4814739|XP_001354752.2|DPSE
OG0004605	LOC115628712|XP_030380765.1|SLEB	LOC4816002|XP_001355664.4|DPSE
OG0004606	LOC115624058|XP_030374500.1|SLEB	LOC4802903|XP_001359730.3|DPSE
OG0004607	LOC115628958|XP_030381093.1|SLEB	LOC6902173|XP_033238484.1|DPSE
OG0004608	LOC115626811|XP_030378143.1|SLEB	LOC6901538|XP_033238137.1|DPSE
OG0004609	LOC115627776|XP_030379444.1|SLEB	LOC4815197|XP_001355067.1|DPSE
OG0004610	LOC115620858|XP_030370176.1|SLEB	LOC6896706|XP_033236082.1|DPSE
OG0004611	LOC115621125|XP_030370531.1|SLEB	LOC4800386|XP_001357671.2|DPSE
OG0004612	LOC115620850|XP_030370154.1|SLEB	LOC4800385|XP_001357670.2|DPSE
OG0004613	LOC115620422|XP_030369506.1|SLEB	LOC4801525|XP_001358601.3|DPSE
OG0004614	LOC115627503|XP_030379052.1|SLEB, LOC115627510|XP_030379064.1|SLEB	LOC4814214|XP_001354322.3|DPSE
OG0004615	LOC115628888|XP_030381005.1|SLEB	LOC6901553|XP_033238223.1|DPSE
OG0004616	LOC115628693|XP_030380730.1|SLEB	LOC4814927|XP_001354926.2|DPSE
OG0004617	LOC115631015|XP_030383485.1|SLEB	LOC4816935|XP_001356853.1|DPSE
OG0004618	LOC115621629|XP_030371189.1|SLEB	LOC4800703|XP_001357928.3|DPSE
OG0004619	LOC115620901|XP_030370249.1|SLEB	LOC4801959|XP_001358974.1|DPSE
OG0004620	LOC115620348|XP_030369408.1|SLEB	LOC4801011|XP_001358184.2|DPSE
OG0004621	LOC115625326|XP_030376209.1|SLEB	LOC4802797|XP_001359642.3|DPSE
OG0004622	LOC115620285|XP_030369319.1|SLEB	LOC4801457|XP_015037259.2|DPSE
OG0004623	LOC115620207|XP_030369202.1|SLEB	LOC4800505|XP_001357770.3|DPSE
OG0004624	LOC115625241|XP_030376093.1|SLEB	LOC4802428|XP_001359352.1|DPSE
OG0004625	LOC115629898|XP_030382359.1|SLEB	LOC6899785|XP_033241290.1|DPSE
OG0004626	LOC115626685|XP_030377973.1|SLEB	LOC6901154|XP_015041398.2|DPSE
OG0004627	LOC115628442|XP_030380411.1|SLEB	LOC6900299|XP_033240304.1|DPSE
OG0004628	LOC115626973|XP_030378348.1|SLEB	LOC4816000|XP_001355420.3|DPSE
OG0004629	LOC115620865|XP_030370193.1|SLEB	LOC26534253|XP_015038977.1|DPSE
OG0004630	LOC115620867|XP_030370196.1|SLEB	LOC4800238|XP_003736225.2|DPSE
OG0004632	LOC115620537|XP_030369675.1|SLEB	LOC4801437|XP_001358532.5|DPSE
OG0004633	LOC115621441|XP_030370955.1|SLEB	LOC4800503|XP_001357769.4|DPSE
OG0004634	LOC115620670|XP_030369890.1|SLEB	LOC4800495|XP_001357762.1|DPSE
OG0004635	LOC115633414|XP_030386718.1|SLEB	LOC6901052|XP_015042232.2|DPSE
OG0004636	LOC115627364|XP_030378874.1|SLEB	LOC4815035|XP_001354697.4|DPSE
OG0004637	LOC115628842|XP_030380943.1|SLEB	LOC6901857|XP_033240545.1|DPSE
OG0004638	LOC115633411|XP_030386715.1|SLEB	LOC4814891|XP_033237585.1|DPSE
OG0004639	LOC115621420|XP_030370931.1|SLEB	LOC6897067|XP_002137251.2|DPSE
OG0004640	LOC115621032|XP_030370411.1|SLEB	LOC6897066|XP_033232440.1|DPSE
OG0004641	LOC115627554|XP_030379132.1|SLEB	LOC4815471|XP_001355274.4|DPSE
OG0004642	LOC115628833|XP_030380932.1|SLEB	LOC6901858|XP_002133396.2|DPSE
OG0004643	LOC115623599|XP_030373872.1|SLEB	LOC4802628|XP_001359512.1|DPSE
OG0004644	LOC115629148|XP_030381369.1|SLEB	LOC6902118|XP_002133649.1|DPSE
OG0004645	LOC115631535|XP_030384168.1|SLEB	LOC4817263|XP_001356423.3|DPSE
OG0004646	LOC115621307|XP_030370779.1|SLEB	LOC4800334|XP_001357579.3|DPSE
OG0004647	LOC115629922|XP_030382387.1|SLEB	LOC4815230|XP_001355193.4|DPSE
OG0004648	LOC115627511|XP_030379065.1|SLEB	LOC4814331|XP_001354391.2|DPSE
OG0004649	LOC115627002|XP_030378377.1|SLEB	LOC6902205|XP_002133732.2|DPSE
OG0004650	LOC115631484|XP_030384099.1|SLEB	LOC4817428|XP_001356791.3|DPSE
OG0004651	LOC115621468|XP_030370988.1|SLEB	LOC13036333|XP_003736279.3|DPSE
OG0004652	LOC115621297|XP_030370764.1|SLEB	LOC6897046|XP_002137231.2|DPSE
OG0004653	LOC115630034|XP_030382531.1|SLEB	LOC4812902|XP_001353578.3|DPSE
OG0004654	LOC115631579|XP_030384235.1|SLEB	LOC4816917|XP_001356638.2|DPSE
OG0004655	LOC115621363|XP_030370847.1|SLEB	LOC4801687|XP_033239968.1|DPSE
OG0004656	LOC115627577|XP_030379160.1|SLEB	LOC4814235|XP_001354355.2|DPSE
OG0004657	LOC115623863|XP_030374268.1|SLEB	LOC4803294|XP_001360058.3|DPSE
OG0004658	LOC115621617|XP_030371171.1|SLEB	LOC4801033|XP_001358201.4|DPSE
OG0004659	LOC115620191|XP_030369182.1|SLEB	LOC4800642|XP_001357877.2|DPSE
OG0004660	LOC115620225|XP_030369226.1|SLEB	LOC4801734|XP_001358777.2|DPSE
OG0004661	LOC115621304|XP_030370777.1|SLEB	LOC4801192|XP_001358321.2|DPSE
OG0004662	LOC115623888|XP_030374300.1|SLEB	LOC6897609|XP_002137754.1|DPSE
OG0004663	LOC115629650|XP_030382020.1|SLEB	LOC4815002|XP_001355135.1|DPSE
OG0004664	LOC115629701|XP_030382079.1|SLEB	LOC6901749|XP_033241106.1|DPSE
OG0004665	LOC115628927|XP_030381049.1|SLEB	LOC4815227|XP_001355167.3|DPSE
OG0004666	LOC115620433|XP_030369521.1|SLEB	LOC4801509|XP_001358588.3|DPSE
OG0004667	LOC115621056|XP_030370437.1|SLEB	LOC4801504|XP_001358583.2|DPSE
OG0004668	LOC115629961|XP_030382434.1|SLEB	LOC6901810|XP_033237829.1|DPSE
OG0004669	LOC115625992|XP_030377096.1|SLEB	LOC6902353|XP_002133299.1|DPSE
OG0004670	LOC115623514|XP_030373754.1|SLEB	LOC4802649|XP_001359530.4|DPSE
OG0004671	LOC115620702|XP_030369935.1|SLEB	LOC6896926|XP_033238154.1|DPSE
OG0004672	LOC115625111|XP_030375877.1|SLEB	LOC4801364|XP_033232779.1|DPSE
OG0004673	LOC115620403|XP_030369482.1|SLEB	LOC4801703|XP_001358751.3|DPSE
OG0004674	LOC115621182|XP_030370616.1|SLEB	LOC4800662|XP_003736281.1|DPSE
OG0004675	LOC115621816|XP_030371463.1|SLEB	LOC4800657|XP_001357892.1|DPSE
OG0004676	LOC115620892|XP_030370235.1|SLEB	LOC4801916|XP_001358934.2|DPSE
OG0004677	LOC115621917|XP_030371618.1|SLEB	LOC4801758|XP_033232479.1|DPSE
OG0004678	LOC115621313|XP_030370787.1|SLEB	LOC4801757|XP_001358798.2|DPSE
OG0004679	LOC115620297|XP_030369339.1|SLEB	LOC6896990|XP_033232470.1|DPSE
OG0004680	LOC115620268|XP_030369287.1|SLEB	LOC4801210|XP_033232617.1|DPSE
OG0004681	LOC115621642|XP_030371200.1|SLEB	LOC4801700|XP_001358747.2|DPSE
OG0004682	LOC115630705|XP_030383218.1|SLEB, LOC115630412|XP_030382808.1|SLEB	LOC4817568|XP_001356973.4|DPSE
OG0004683	LOC115621352|XP_030370835.1|SLEB	LOC4801396|XP_001358496.1|DPSE
OG0004684	LOC115621222|XP_030370668.1|SLEB	LOC4801500|XP_033236716.1|DPSE
OG0004685	LOC115620635|XP_030369827.1|SLEB	LOC4800480|XP_003736251.1|DPSE
OG0004686	LOC115625299|XP_030376174.1|SLEB	LOC4803040|XP_001359841.1|DPSE
OG0004687	LOC115621214|XP_030370656.1|SLEB	LOC4800483|XP_001357750.4|DPSE
OG0004688	LOC115623442|XP_030373652.1|SLEB, LOC115623947|XP_030374369.1|SLEB	LOC4803236|XP_001360009.3|DPSE
OG0004689	LOC115621340|XP_030370819.1|SLEB	LOC6896816|XP_002137019.3|DPSE
OG0004690	LOC115623439|XP_030373647.1|SLEB	LOC4802276|XP_001359228.4|DPSE
OG0004691	LOC115620664|XP_030369878.1|SLEB	LOC4801253|XP_001358376.1|DPSE
OG0004693	LOC115620512|XP_030369636.1|SLEB	LOC4801574|XP_015037315.2|DPSE
OG0004694	LOC115628785|XP_030380859.1|SLEB	LOC117183982|XP_033235645.1|DPSE
OG0004695	LOC115621813|XP_030371458.1|SLEB	LOC4800659|XP_015038664.2|DPSE
OG0004696	LOC115621907|XP_030371597.1|SLEB	LOC4801551|XP_001358623.2|DPSE
OG0004697	LOC115629222|XP_030381492.1|SLEB	LOC26533845|XP_033237481.1|DPSE
OG0004698	LOC115629123|XP_030381320.1|SLEB	LOC4815625|XP_015041275.1|DPSE
OG0004699	LOC115621083|XP_030370473.1|SLEB	LOC4801013|XP_002137183.2|DPSE
OG0004700	LOC115620872|XP_030370208.1|SLEB	LOC4802755|XP_001359616.3|DPSE
OG0004701	LOC115624423|XP_030375021.1|SLEB	LOC4802247|XP_001359206.1|DPSE
OG0004702	LOC115621777|XP_030371393.1|SLEB	LOC4801744|XP_001358787.2|DPSE
OG0004703	LOC115621358|XP_030370840.1|SLEB	LOC4800558|XP_001357814.3|DPSE
OG0004704	LOC115625140|XP_030375918.1|SLEB	LOC6896752|XP_002136959.2|DPSE
OG0004705	LOC115623672|XP_030373999.1|SLEB	LOC4800849|XP_001358050.2|DPSE
OG0004706	LOC115633130|XP_030386392.1|SLEB	LOC4814087|XP_001354210.4|DPSE
