Orthogroup	SLEB.longest_only	DELE.longest_only
OG0004923	LOC115624792|XP_030375495.1|SLEB	LOC108146250|XP_017127678.1|DELE
OG0004924	LOC115632679|XP_030385772.1|SLEB	LOC108142177|XP_017121350.1|DELE
OG0004925	LOC115632171|XP_030385060.1|SLEB	LOC108146402|XP_017127891.1|DELE
OG0004926	LOC115623059|XP_030373098.1|SLEB	LOC108142832|XP_017122384.1|DELE
OG0004927	LOC115632977|XP_030386148.1|SLEB	LOC108142348|XP_017121613.1|DELE
OG0004928	LOC115634361|XP_030387940.1|SLEB	LOC108145166|XP_017125886.1|DELE
OG0004929	LOC115628308|XP_030380218.1|SLEB	LOC108146236|XP_017127652.1|DELE
OG0004930	LOC115624604|XP_030375213.1|SLEB	LOC108144595|XP_017125088.1|DELE
OG0004931	LOC115623097|XP_030373166.1|SLEB	LOC108143556|XP_017123554.1|DELE
OG0004932	LOC115632714|XP_030385816.1|SLEB	LOC108146039|XP_017127324.1|DELE
OG0004933	LOC115628443|XP_030380421.1|SLEB	LOC108144907|XP_017125557.1|DELE
OG0004934	LOC115633957|XP_030387335.1|SLEB	LOC108144171|XP_017124320.1|DELE
OG0004935	LOC115620019|XP_030368983.1|SLEB	LOC108138632|XP_017116457.1|DELE
OG0004936	LOC115622742|XP_030372649.1|SLEB	LOC108146188|XP_017127585.1|DELE
OG0004937	LOC115632386|XP_030385375.1|SLEB	LOC108142690|XP_017122187.1|DELE
OG0004938	LOC115622824|XP_030372759.1|SLEB	LOC108142210|XP_017121408.1|DELE
OG0004939	LOC115633722|XP_030387048.1|SLEB, LOC115633745|XP_030387078.1|SLEB	LOC108146009|XP_017127273.1|DELE
OG0004940	LOC115623825|XP_030374233.1|SLEB	LOC108146026|XP_017127301.1|DELE
OG0004941	LOC115632715|XP_030385818.1|SLEB	LOC108146344|XP_017127802.1|DELE
OG0004942	LOC115622719|XP_030372619.1|SLEB	LOC108147470|XP_017129505.1|DELE
OG0004943	LOC115622485|XP_030372291.1|SLEB	LOC108147494|XP_017129540.1|DELE
OG0004944	LOC115622588|XP_030372443.1|SLEB	LOC108145903|XP_017127045.1|DELE
OG0004945	LOC115625172|XP_030375991.1|SLEB	LOC108145128|XP_017125832.1|DELE
OG0004946	LOC115628180|XP_030380027.1|SLEB	LOC108146868|XP_017128586.1|DELE
OG0004947	LOC115628241|XP_030380114.1|SLEB	LOC108146370|XP_017127844.1|DELE
OG0004948	LOC115628411|XP_030380359.1|SLEB	LOC108145752|XP_017126805.1|DELE
OG0004949	LOC115628362|XP_030380299.1|SLEB	LOC108146165|XP_017127550.1|DELE
OG0004950	LOC115632909|XP_030386059.1|SLEB	LOC108145990|XP_017127220.1|DELE
OG0004951	LOC115621224|XP_030370670.1|SLEB	LOC108148782|XP_017131484.1|DELE
OG0004952	LOC115632666|XP_030385760.1|SLEB	LOC108146824|XP_017128504.1|DELE
OG0004953	LOC115632183|XP_030385077.1|SLEB	LOC108146386|XP_017127869.1|DELE
OG0004954	LOC115632483|XP_030385518.1|SLEB	LOC108146484|XP_017128002.1|DELE
OG0004955	LOC115622606|XP_030372464.1|SLEB	LOC108142435|XP_017121786.1|DELE
OG0004956	LOC115634411|XP_030387967.1|SLEB	LOC108141386|XP_017120223.1|DELE
OG0004957	LOC115632455|XP_030385471.1|SLEB	LOC108146104|XP_017127424.1|DELE
OG0004958	LOC115632451|XP_030385462.1|SLEB	LOC108146601|XP_017128137.1|DELE
OG0004959	LOC115632889|XP_030386030.1|SLEB	LOC108146781|XP_017128418.1|DELE
OG0004960	LOC115632319|XP_030385282.1|SLEB	LOC108146779|XP_017128415.1|DELE
OG0004961	LOC115627004|XP_030378384.1|SLEB	LOC108149780|XP_017133124.1|DELE
OG0004962	LOC115632199|XP_030385105.1|SLEB	LOC108142732|XP_017122246.1|DELE
OG0004963	LOC115621909|XP_030371604.1|SLEB	LOC108135596|XP_017111896.1|DELE
OG0004964	LOC115623234|XP_030373343.1|SLEB	LOC108150260|XP_017133829.1|DELE
OG0004965	LOC115622930|XP_030372918.1|SLEB	LOC108146974|XP_017128720.1|DELE
OG0004966	LOC115623278|XP_030373420.1|SLEB	LOC108146837|XP_017128524.1|DELE
OG0004967	LOC115633851|XP_030387202.1|SLEB	LOC108145076|XP_017125747.1|DELE
OG0004968	LOC115624652|XP_030375292.1|SLEB	LOC108146441|XP_017127934.1|DELE
OG0004969	LOC115634209|XP_030387661.1|SLEB	LOC108141322|XP_017120089.1|DELE
OG0004970	LOC115632640|XP_030385730.1|SLEB	LOC108146384|XP_017127866.1|DELE
OG0004971	LOC115632164|XP_030385051.1|SLEB	LOC108146218|XP_017127625.1|DELE
OG0004972	LOC115622906|XP_030372889.1|SLEB	LOC108146898|XP_017128628.1|DELE
OG0004973	LOC115633118|XP_030386367.1|SLEB	LOC108145836|XP_017126937.1|DELE
OG0004974	LOC115632605|XP_030385692.1|SLEB	LOC108146922|XP_017128655.1|DELE
OG0004975	LOC115624990|XP_030375718.1|SLEB	LOC108146252|XP_017127679.1|DELE
OG0004976	LOC115628343|XP_030380267.1|SLEB	LOC108146525|XP_017128051.1|DELE
OG0004977	LOC115620170|XP_030369161.1|SLEB	LOC108143583|XP_017123588.1|DELE
OG0004978	LOC115623560|XP_030373820.1|SLEB	LOC108138736|XP_017116618.1|DELE
OG0004979	LOC115622514|XP_030372328.1|SLEB	LOC108147426|XP_017129371.1|DELE
OG0004980	LOC115622844|XP_030372785.1|SLEB	LOC108136111|XP_017112579.1|DELE
OG0004981	LOC115633670|XP_030386975.1|SLEB	LOC108146199|XP_017127604.1|DELE
OG0004982	LOC115633824|XP_030387171.1|SLEB	LOC108146195|XP_017127598.1|DELE
OG0004983	LOC115632288|XP_030385241.1|SLEB	LOC108150289|XP_017133880.1|DELE
OG0004984	LOC115622800|XP_030372725.1|SLEB	LOC108142738|XP_017122251.1|DELE
OG0004985	LOC115628369|XP_030380305.1|SLEB	LOC108145851|XP_017126957.1|DELE
OG0004986	LOC115622315|XP_030372081.1|SLEB	LOC108135637|XP_017111947.1|DELE
OG0004987	LOC115632953|XP_030386110.1|SLEB	LOC108146708|XP_017128269.1|DELE
OG0004988	LOC115628250|XP_030380126.1|SLEB	LOC108145852|XP_017126960.1|DELE
OG0004989	LOC115632449|XP_030385459.1|SLEB	LOC108146709|XP_017128276.1|DELE
OG0004990	LOC115634248|XP_030387702.1|SLEB	LOC108145389|XP_017126273.1|DELE
OG0004991	LOC115634751|XP_030388501.1|SLEB	LOC108144519|XP_017124949.1|DELE
OG0004992	LOC115634752|XP_030388503.1|SLEB	LOC108144520|XP_017124951.1|DELE
OG0004993	LOC115632746|XP_030385854.1|SLEB	LOC108146825|XP_017128506.1|DELE
OG0004994	LOC115628405|XP_030380354.1|SLEB	LOC108146433|XP_017127926.1|DELE
OG0004995	LOC115632732|XP_030385838.1|SLEB	LOC108145995|XP_017127231.1|DELE
OG0004996	LOC115632332|XP_030385297.1|SLEB	LOC108142692|XP_017122190.1|DELE
OG0004997	LOC115624930|XP_030375644.1|SLEB	LOC108141530|XP_017120453.1|DELE
OG0004998	LOC115634227|XP_030387678.1|SLEB	LOC108144442|XP_017124816.1|DELE
OG0004999	LOC115622896|XP_030372872.1|SLEB	LOC108147450|XP_017129467.1|DELE
OG0005000	LOC115622262|XP_030372027.1|SLEB	LOC108149684|XP_017132938.1|DELE
OG0005001	LOC115623045|XP_030373081.1|SLEB	LOC108146235|XP_017127650.1|DELE
OG0005002	LOC115623966|XP_030374394.1|SLEB	LOC108141574|XP_017120510.1|DELE
OG0005003	LOC115633139|XP_030386406.1|SLEB	LOC108147492|XP_017129536.1|DELE
OG0005004	LOC115622566|XP_030372398.1|SLEB	LOC108142880|XP_017122445.1|DELE
OG0005005	LOC115634528|XP_030388194.1|SLEB	LOC108145722|XP_017126773.1|DELE
OG0005006	LOC115632177|XP_030385069.1|SLEB	LOC108146312|XP_017127761.1|DELE
OG0005007	LOC115632705|XP_030385803.1|SLEB	LOC108135652|XP_017111968.1|DELE
OG0005008	LOC115622417|XP_030372210.1|SLEB	LOC108146520|XP_017128046.1|DELE
OG0005009	LOC115628541|XP_030380562.1|SLEB	LOC108135503|XP_017111736.1|DELE
OG0005010	LOC115624360|XP_030374927.1|SLEB	LOC108135628|XP_017111937.1|DELE
OG0005011	LOC115634583|XP_030388276.1|SLEB	LOC108144773|XP_017125372.1|DELE
OG0005012	LOC115622677|XP_030372554.1|SLEB	LOC108142821|XP_017122372.1|DELE
OG0005013	LOC115625382|XP_030376278.1|SLEB	LOC108142974|XP_017122619.1|DELE
OG0005014	LOC115632527|XP_030385584.1|SLEB	LOC108150287|XP_017133876.1|DELE
OG0005015	LOC115622693|XP_030372579.1|SLEB	LOC108142613|XP_017122084.1|DELE
OG0005016	LOC115622379|XP_030372162.1|SLEB	LOC108146918|XP_017128651.1|DELE
OG0005017	LOC115623282|XP_030373424.1|SLEB	LOC108147484|XP_017129527.1|DELE
OG0005018	LOC115628245|XP_030380121.1|SLEB	LOC108146116|XP_017127436.1|DELE
OG0005019	LOC115632101|XP_030384942.1|SLEB	LOC108146176|XP_017127571.1|DELE
OG0005020	LOC115633635|XP_030386933.1|SLEB	LOC108141274|XP_017120029.1|DELE
OG0005021	LOC115631703|XP_030384389.1|SLEB	LOC108141949|XP_017121080.1|DELE
OG0005022	LOC115628289|XP_030380196.1|SLEB	LOC108146498|XP_017128023.1|DELE
OG0005023	LOC115626651|XP_030377919.1|SLEB	LOC108141292|XP_017120048.1|DELE
OG0005024	LOC115628408|XP_030380357.1|SLEB	LOC108146193|XP_017127595.1|DELE
OG0005025	LOC115622915|XP_030372899.1|SLEB	LOC108142632|XP_017122112.1|DELE
OG0005026	LOC115622161|XP_030371890.1|SLEB	LOC108146450|XP_017127949.1|DELE
OG0005027	LOC115628247|XP_030380122.1|SLEB	LOC108146311|XP_017127758.1|DELE
OG0005028	LOC115620749|XP_030370004.1|SLEB	LOC108134601|XP_017110454.1|DELE
OG0005029	LOC115632333|XP_030385298.1|SLEB	LOC108135634|XP_017111942.1|DELE
OG0005030	LOC115620523|XP_030369649.1|SLEB	LOC108145998|XP_017127240.1|DELE
OG0005031	LOC115632247|XP_030385168.1|SLEB	LOC108150274|XP_017133849.1|DELE
OG0005032	LOC115623240|XP_030373358.1|SLEB	LOC108142411|XP_017121754.1|DELE
OG0005033	LOC115622332|XP_030372102.1|SLEB	LOC108147525|XP_017129597.1|DELE
OG0005034	LOC115622328|XP_030372097.1|SLEB	LOC108147422|XP_017129368.1|DELE
OG0005035	LOC115623241|XP_030373359.1|SLEB	LOC108142412|XP_017121755.1|DELE
OG0005036	LOC115622248|XP_030372006.1|SLEB	LOC108146100|XP_017127417.1|DELE
OG0005037	LOC115633033|XP_030386237.1|SLEB	LOC108142473|XP_017121845.1|DELE
OG0005038	LOC115632253|XP_030385181.1|SLEB	LOC108146328|XP_017127783.1|DELE
OG0005039	LOC115630660|XP_030383162.1|SLEB	LOC108134974|XP_017110994.1|DELE
OG0005040	LOC115623256|XP_030373386.1|SLEB	LOC108142404|XP_017121739.1|DELE
OG0005041	LOC115632856|XP_030385976.1|SLEB	LOC108142733|XP_017122247.1|DELE
OG0005042	LOC115622612|XP_030372473.1|SLEB	LOC108146538|XP_017128067.1|DELE
OG0005043	LOC115634669|XP_030388389.1|SLEB	LOC108145489|XP_017126435.1|DELE
OG0005044	LOC115634667|XP_030388386.1|SLEB	LOC108145487|XP_017126433.1|DELE
OG0005045	LOC115633441|XP_030386759.1|SLEB	LOC108145556|XP_017126545.1|DELE
OG0005046	LOC115628892|XP_030381014.1|SLEB	LOC108139025|XP_017117124.1|DELE
OG0005047	LOC115624738|XP_030375424.1|SLEB	LOC108146942|XP_017128684.1|DELE
OG0005048	LOC115624616|XP_030375227.1|SLEB	LOC108146957|XP_017128702.1|DELE
OG0005049	LOC115622500|XP_030372307.1|SLEB	LOC108142460|XP_017121826.1|DELE
OG0005050	LOC115625823|XP_030376877.1|SLEB	LOC108144607|XP_017125118.1|DELE
OG0005051	LOC115622834|XP_030372773.1|SLEB	LOC108142496|XP_017121881.1|DELE
OG0005052	LOC115622832|XP_030372771.1|SLEB	LOC108142826|XP_017122379.1|DELE
OG0005053	LOC115625822|XP_030376873.1|SLEB	LOC108142035|XP_017121200.1|DELE
OG0005054	LOC115624670|XP_030375323.1|SLEB	LOC108142722|XP_017122231.1|DELE
OG0005055	LOC115629558|XP_030381909.1|SLEB	LOC108137655|XP_017114976.1|DELE
OG0005056	LOC115629596|XP_030381985.1|SLEB	LOC108144810|XP_017125427.1|DELE
OG0005057	LOC115628243|XP_030380116.1|SLEB	LOC108142612|XP_017122074.1|DELE
OG0005058	LOC115622987|XP_030373002.1|SLEB	LOC108147427|XP_017129379.1|DELE
OG0005059	LOC115633213|XP_030386498.1|SLEB	LOC108144892|XP_017125542.1|DELE
OG0005060	LOC115626401|XP_030377627.1|SLEB	LOC108144461|XP_017124847.1|DELE
OG0005061	LOC115625906|XP_030376997.1|SLEB	LOC108135297|XP_017111471.1|DELE
OG0005062	LOC115625029|XP_030375737.1|SLEB	LOC108144489|XP_017124907.1|DELE
OG0005063	LOC115633802|XP_030387144.1|SLEB	LOC108145593|XP_017126618.1|DELE, LOC108145600|XP_017126627.1|DELE
OG0005064	LOC115622957|XP_030372956.1|SLEB	LOC108146347|XP_017127808.1|DELE
OG0005065	LOC115631957|XP_030384679.1|SLEB	LOC108149637|XP_017132858.1|DELE
OG0005066	LOC115633703|XP_030387023.1|SLEB	LOC108137967|XP_017115421.1|DELE
OG0005067	LOC115622066|XP_030371789.1|SLEB	LOC108149062|XP_017131897.1|DELE
OG0005068	LOC115622636|XP_030372504.1|SLEB	LOC108135680|XP_017112008.1|DELE
OG0005069	LOC115622736|XP_030372640.1|SLEB	LOC108147047|XP_017128810.1|DELE
OG0005070	LOC115623727|XP_030374084.1|SLEB	LOC108144763|XP_017125359.1|DELE
OG0005071	LOC115622745|XP_030372653.1|SLEB	LOC108135708|XP_017112041.1|DELE
OG0005072	LOC115627758|XP_030379403.1|SLEB	LOC108135926|XP_017112360.1|DELE
OG0005073	LOC115633633|XP_030386931.1|SLEB	LOC108137981|XP_017115441.1|DELE
OG0005074	LOC115632475|XP_030385507.1|SLEB	LOC108135557|XP_017111793.1|DELE
OG0005075	LOC115633655|XP_030386960.1|SLEB	LOC108145208|XP_017125938.1|DELE
OG0005076	LOC115629759|XP_030382168.1|SLEB	LOC108144838|XP_017125468.1|DELE
OG0005078	LOC115632733|XP_030385839.1|SLEB	LOC108146352|XP_017127813.1|DELE
OG0005079	LOC115631545|XP_030384194.1|SLEB	LOC108141389|XP_017120227.1|DELE
OG0005080	LOC115632408|XP_030385403.1|SLEB	LOC108145704|XP_017126754.1|DELE
OG0005081	LOC115621269|XP_030370733.1|SLEB	LOC108145081|XP_017125755.1|DELE
OG0005082	LOC115633781|XP_030387118.1|SLEB	LOC108136142|XP_017112625.1|DELE
OG0005083	LOC115627234|XP_030378716.1|SLEB	LOC108138450|XP_017116141.1|DELE
OG0005084	LOC115623052|XP_030373091.1|SLEB	LOC108146659|XP_017128193.1|DELE
OG0005085	LOC115623048|XP_030373087.1|SLEB	LOC108150316|XP_017133920.1|DELE
OG0005086	LOC115619998|XP_030368947.1|SLEB	LOC108149660|XP_017132895.1|DELE
OG0005087	LOC115622893|XP_030372864.1|SLEB	LOC108150284|XP_017133873.1|DELE
OG0005088	LOC115624548|XP_030375135.1|SLEB	LOC108144584|XP_017125067.1|DELE
OG0005089	LOC115624538|XP_030375125.1|SLEB	LOC108144582|XP_017125065.1|DELE
OG0005090	LOC115629424|XP_030381739.1|SLEB	LOC108147054|XP_017128828.1|DELE
OG0005091	LOC115632048|XP_030384885.1|SLEB	LOC108145024|XP_017125688.1|DELE
OG0005092	LOC115628332|XP_030380253.1|SLEB	LOC108142424|XP_017121772.1|DELE
OG0005093	LOC115622478|XP_030372282.1|SLEB	LOC108142584|XP_017122031.1|DELE
OG0005094	LOC115632185|XP_030385080.1|SLEB	LOC108145824|XP_017126918.1|DELE
OG0005095	LOC115621541|XP_030371070.1|SLEB	LOC108144366|XP_017124623.1|DELE
OG0005096	LOC115629054|XP_030381224.1|SLEB	LOC108147801|XP_017130031.1|DELE
OG0005097	LOC115628609|XP_030380656.1|SLEB	LOC108143609|XP_017123622.1|DELE
OG0005098	LOC115631127|XP_030383665.1|SLEB	LOC108144637|XP_017125158.1|DELE
OG0005099	LOC115633906|XP_030387275.1|SLEB	LOC108144172|XP_017124321.1|DELE
OG0005100	LOC115625598|XP_030376583.1|SLEB	LOC108144121|XP_017124252.1|DELE
OG0005101	LOC115623496|XP_030373733.1|SLEB	LOC108136829|XP_017113734.1|DELE
OG0005102	LOC115634690|XP_030388415.1|SLEB	LOC108145518|XP_017126478.1|DELE
OG0005103	LOC115620967|XP_030370351.1|SLEB	LOC108144886|XP_017125534.1|DELE
OG0005104	LOC115628556|XP_030380578.1|SLEB	LOC108141727|XP_017120709.1|DELE
OG0005105	LOC115632707|XP_030385808.1|SLEB	LOC108135507|XP_017111741.1|DELE
OG0005106	LOC115623213|XP_030373312.1|SLEB	LOC108145819|XP_017126914.1|DELE
OG0005107	LOC115632456|XP_030385472.1|SLEB	LOC108146105|XP_017127425.1|DELE
OG0005108	LOC115634287|XP_030387801.1|SLEB	LOC108149755|XP_017133057.1|DELE
OG0005109	LOC115627488|XP_030379031.1|SLEB	LOC108142627|XP_017122107.1|DELE
OG0005110	LOC115633102|XP_030386343.1|SLEB	LOC108146791|XP_017128448.1|DELE
OG0005111	LOC115632486|XP_030385523.1|SLEB	LOC108147500|XP_017129554.1|DELE
OG0005112	LOC115624667|XP_030375320.1|SLEB	LOC108146459|XP_017127960.1|DELE
OG0005113	LOC115632539|XP_030385606.1|SLEB	LOC108147501|XP_017129558.1|DELE
OG0005114	LOC115622722|XP_030372623.1|SLEB	LOC108146374|XP_017127852.1|DELE
OG0005115	LOC115630559|XP_030383032.1|SLEB	LOC108139036|XP_017117134.1|DELE
OG0005116	LOC115632479|XP_030385513.1|SLEB	LOC108146912|XP_017128643.1|DELE
OG0005117	LOC115629103|XP_030381284.1|SLEB	LOC108136332|XP_017112925.1|DELE
OG0005118	LOC115625693|XP_030376693.1|SLEB	LOC108141893|XP_017120992.1|DELE
OG0005119	LOC115631427|XP_030384109.1|SLEB	LOC108144346|XP_017124558.1|DELE
OG0005120	LOC115622963|XP_030372971.1|SLEB	LOC108146290|XP_017127724.1|DELE
OG0005121	LOC115633972|XP_030387356.1|SLEB	LOC108145802|XP_017126866.1|DELE
OG0005122	LOC115622648|XP_030372519.1|SLEB	LOC108146749|XP_017128367.1|DELE
OG0005123	LOC115625412|XP_030376315.1|SLEB	LOC108135692|XP_017112023.1|DELE
OG0005124	LOC115632275|XP_030385218.1|SLEB	LOC108146759|XP_017128382.1|DELE
OG0005125	LOC115633171|XP_030386443.1|SLEB	LOC108146786|XP_017128439.1|DELE
OG0005126	LOC115622880|XP_030372833.1|SLEB	LOC108147517|XP_017129587.1|DELE
OG0005127	LOC115622145|XP_030371869.1|SLEB	LOC108145888|XP_017127025.1|DELE
OG0005128	LOC115626184|XP_030377360.1|SLEB	LOC108145031|XP_017125703.1|DELE
OG0005129	LOC115624825|XP_030375535.1|SLEB	LOC108142713|XP_017122221.1|DELE
OG0005130	LOC115634506|XP_030388132.1|SLEB	LOC108142639|XP_017122125.1|DELE
OG0005131	LOC115628258|XP_030380136.1|SLEB	LOC108142525|XP_017121938.1|DELE
OG0005132	LOC115623179|XP_030373259.1|SLEB	LOC108150225|XP_017133758.1|DELE
OG0005133	LOC115628344|XP_030380269.1|SLEB	LOC108146439|XP_017127932.1|DELE
OG0005134	LOC115632396|XP_030385386.1|SLEB	LOC108146729|XP_017128317.1|DELE
OG0005135	LOC115622716|XP_030372614.1|SLEB	LOC108145980|XP_017127203.1|DELE
OG0005136	LOC115622784|XP_030372701.1|SLEB	LOC108145976|XP_017127198.1|DELE
OG0005137	LOC115621264|XP_030370723.1|SLEB	LOC108147202|XP_017129045.1|DELE
OG0005138	LOC115622854|XP_030372797.1|SLEB	LOC108147402|XP_017129328.1|DELE
OG0005139	LOC115632739|XP_030385846.1|SLEB	LOC108142386|XP_017121710.1|DELE
OG0005140	LOC115630928|XP_030383354.1|SLEB	LOC108139041|XP_017117147.1|DELE
OG0005141	LOC115623622|XP_030373916.1|SLEB	LOC108141356|XP_017120163.1|DELE
OG0005142	LOC115622229|XP_030371986.1|SLEB	LOC108147526|XP_017129599.1|DELE
OG0005143	LOC115633061|XP_030386275.1|SLEB	LOC108147440|XP_017129438.1|DELE
OG0005144	LOC115633026|XP_030386209.1|SLEB	LOC108147390|XP_017129314.1|DELE
OG0005145	LOC115632315|XP_030385276.1|SLEB	LOC108147534|XP_017129607.1|DELE
OG0005146	LOC115622513|XP_030372327.1|SLEB	LOC108142372|XP_017121688.1|DELE
OG0005147	LOC115622953|XP_030372953.1|SLEB	LOC108142375|XP_017121694.1|DELE
OG0005148	LOC115622471|XP_030372275.1|SLEB	LOC108142565|XP_017122003.1|DELE
OG0005149	LOC115629056|XP_030381233.1|SLEB	LOC108144525|XP_017124963.1|DELE
OG0005150	LOC115632329|XP_030385292.1|SLEB	LOC108146471|XP_017127978.1|DELE
OG0005151	LOC115624543|XP_030375129.1|SLEB	LOC108146335|XP_017127789.1|DELE
OG0005152	LOC115624598|XP_030375198.1|SLEB	LOC108146424|XP_017127918.1|DELE
OG0005153	LOC115624587|XP_030375185.1|SLEB	LOC108146421|XP_017127915.1|DELE
OG0005154	LOC115628254|XP_030380133.1|SLEB	LOC108146156|XP_017127517.1|DELE
OG0005155	LOC115628307|XP_030380217.1|SLEB	LOC108145668|XP_017126711.1|DELE
OG0005156	LOC115624009|XP_030374442.1|SLEB	LOC108140683|XP_017119119.1|DELE
OG0005157	LOC115634649|XP_030388365.1|SLEB	LOC108149061|XP_017131896.1|DELE
OG0005158	LOC115633070|XP_030386300.1|SLEB	LOC108142409|XP_017121748.1|DELE, LOC108142408|XP_017121747.1|DELE
OG0005159	LOC115632444|XP_030385450.1|SLEB	LOC108146833|XP_017128518.1|DELE
OG0005160	LOC115632818|XP_030385930.1|SLEB	LOC108135508|XP_017111742.1|DELE
OG0005161	LOC115627574|XP_030379159.1|SLEB	LOC108144675|XP_017125223.1|DELE
OG0005162	LOC115633234|XP_030386488.1|SLEB	LOC108136625|XP_017113433.1|DELE
OG0005163	LOC115622932|XP_030372920.1|SLEB	LOC108143251|XP_017123049.1|DELE
OG0005164	LOC115632273|XP_030385213.1|SLEB	LOC108146899|XP_017128629.1|DELE
OG0005165	LOC115624509|XP_030375081.1|SLEB	LOC108145109|XP_017125794.1|DELE
OG0005166	LOC115624291|XP_030374776.1|SLEB	LOC108137464|XP_017114659.1|DELE
OG0005167	LOC115624295|XP_030374779.1|SLEB	LOC108137470|XP_017114664.1|DELE
OG0005168	LOC115632090|XP_030384925.1|SLEB	LOC108146687|XP_017128232.1|DELE
OG0005169	LOC115622495|XP_030372301.1|SLEB	LOC108145957|XP_017127164.1|DELE
OG0005170	LOC115622165|XP_030371896.1|SLEB	LOC108145954|XP_017127157.1|DELE
OG0005171	LOC115623247|XP_030373370.1|SLEB	LOC108146130|XP_017127467.1|DELE
OG0005172	LOC115628232|XP_030380100.1|SLEB	LOC108145235|XP_017125990.1|DELE
OG0005173	LOC115633253|XP_030386518.1|SLEB	LOC108145059|XP_017125729.1|DELE
OG0005174	LOC115633668|XP_030386972.1|SLEB	LOC108143594|XP_017123603.1|DELE
OG0005175	LOC115624686|XP_030375353.1|SLEB	LOC108143506|XP_017123461.1|DELE
OG0005176	LOC115634045|XP_030387448.1|SLEB	LOC108145186|XP_017125916.1|DELE
OG0005177	LOC115629827|XP_030382266.1|SLEB	LOC108143539|XP_017123528.1|DELE
OG0005178	LOC115632323|XP_030385288.1|SLEB	LOC108147561|XP_017129638.1|DELE
OG0005179	LOC115632413|XP_030385412.1|SLEB	LOC108147434|XP_017129411.1|DELE
OG0005180	LOC115628396|XP_030380344.1|SLEB	LOC108145933|XP_017127126.1|DELE
OG0005181	LOC115627775|XP_030379441.1|SLEB	LOC108145575|XP_017126579.1|DELE
OG0005182	LOC115634306|XP_030387821.1|SLEB	LOC108143495|XP_017123440.1|DELE
OG0005183	LOC115634779|XP_030388534.1|SLEB	LOC108149746|XP_017133023.1|DELE
OG0005184	LOC115624993|XP_030375729.1|SLEB	LOC108149789|XP_017133139.1|DELE
OG0005185	LOC115633894|XP_030387259.1|SLEB	LOC108143416|XP_017123309.1|DELE
OG0005186	LOC115634834|XP_030388615.1|SLEB	LOC108144767|XP_017125363.1|DELE
OG0005187	LOC115634370|XP_030387894.1|SLEB	LOC108145058|XP_017125727.1|DELE
OG0005188	LOC115633552|XP_030386869.1|SLEB	LOC108138818|XP_017116809.1|DELE
OG0005189	LOC115627519|XP_030379079.1|SLEB	LOC108134846|XP_017110799.1|DELE
OG0005190	LOC115632360|XP_030385337.1|SLEB	LOC108135707|XP_017112040.1|DELE
OG0005191	LOC115623611|XP_030373888.1|SLEB	LOC108135104|XP_017111168.1|DELE
OG0005192	LOC115632258|XP_030385195.1|SLEB	LOC108144532|XP_017124977.1|DELE
OG0005193	LOC115633740|XP_030387073.1|SLEB	LOC108143459|XP_017123383.1|DELE
OG0005194	LOC115628088|XP_030379928.1|SLEB	LOC108143446|XP_017123363.1|DELE
OG0005195	LOC115620893|XP_030370240.1|SLEB	LOC108149601|XP_017132784.1|DELE
OG0005196	LOC115632795|XP_030385907.1|SLEB	LOC108142697|XP_017122196.1|DELE
OG0005197	LOC115633672|XP_030386978.1|SLEB	LOC108144507|XP_017124930.1|DELE
OG0005198	LOC115624636|XP_030375257.1|SLEB	LOC108146848|XP_017128542.1|DELE
OG0005199	LOC115627790|XP_030379474.1|SLEB	LOC108144717|XP_017125302.1|DELE
OG0005200	LOC115630337|XP_030382734.1|SLEB	LOC108144501|XP_017124922.1|DELE
OG0005201	LOC115634786|XP_030388553.1|SLEB	LOC108141312|XP_017120070.1|DELE
OG0005202	LOC115632876|XP_030386014.1|SLEB	LOC108149651|XP_017132880.1|DELE
OG0005203	LOC115634622|XP_030388333.1|SLEB	LOC108149735|XP_017132994.1|DELE
OG0005204	LOC115628989|XP_030381130.1|SLEB	LOC108150722|XP_017134508.1|DELE
OG0005205	LOC115631034|XP_030383517.1|SLEB	LOC108134722|XP_017110612.1|DELE
OG0005206	LOC115634727|XP_030388471.1|SLEB	LOC108143561|XP_017123558.1|DELE
OG0005207	LOC115633790|XP_030387127.1|SLEB	LOC108141379|XP_017120205.1|DELE
OG0005208	LOC115633827|XP_030387175.1|SLEB	LOC108141287|XP_017120044.1|DELE
OG0005209	LOC115626637|XP_030377907.1|SLEB	LOC108138969|XP_017117040.1|DELE
OG0005210	LOC115626356|XP_030377567.1|SLEB	LOC108138911|XP_017116955.1|DELE
OG0005211	LOC115624687|XP_030375349.1|SLEB	LOC108143216|XP_017123001.1|DELE
OG0005212	LOC115633797|XP_030387136.1|SLEB	LOC108144509|XP_017124933.1|DELE
OG0005213	LOC115633361|XP_030386662.1|SLEB	LOC108138509|XP_017116242.1|DELE
OG0005214	LOC115631978|XP_030384738.1|SLEB	LOC108138814|XP_017116799.1|DELE
OG0005215	LOC115631005|XP_030383464.1|SLEB	LOC108134743|XP_017110667.1|DELE
OG0005216	LOC115625762|XP_030376783.1|SLEB	LOC108138864|XP_017116877.1|DELE
OG0005217	LOC115629078|XP_030381253.1|SLEB	LOC108135230|XP_017111372.1|DELE
