Orthogroup	SLEB.longest_only	DSER.longest_only
OG0006387	LOC115621234|XP_030370684.1|SLEB	LOC110186393|XP_020811214.1|DSER
OG0006388	LOC115628932|XP_030381065.1|SLEB	LOC110180471|XP_020803807.1|DSER
OG0006389	LOC115628907|XP_030381026.1|SLEB	LOC110180470|XP_020803806.1|DSER
OG0006390	LOC115623852|XP_030374256.1|SLEB	LOC110187770|XP_020812893.1|DSER
OG0006391	LOC115620849|XP_030370153.1|SLEB	LOC110184699|XP_020808974.1|DSER
OG0006392	LOC115626683|XP_030377970.1|SLEB	LOC110182567|XP_020806275.1|DSER
OG0006393	LOC115631146|XP_030383677.1|SLEB	LOC110181210|XP_020804551.1|DSER
OG0006394	LOC115621960|XP_030371668.1|SLEB	LOC110187759|XP_020812882.1|DSER
OG0006395	LOC115621115|XP_030370519.1|SLEB	LOC110186611|XP_020811502.1|DSER
OG0006396	LOC115627363|XP_030378873.1|SLEB	LOC110180141|XP_020803446.1|DSER
OG0006397	LOC115628813|XP_030380898.1|SLEB	LOC110184604|XP_020808855.1|DSER
OG0006398	LOC115633211|XP_030386458.1|SLEB	LOC110182097|XP_020805740.1|DSER
OG0006399	LOC115627495|XP_030379042.1|SLEB	LOC110184271|XP_020808395.1|DSER
OG0006400	LOC115627494|XP_030379041.1|SLEB	LOC110184269|XP_020808393.1|DSER
OG0006401	LOC115628163|XP_030380037.1|SLEB	LOC110185260|XP_020809658.1|DSER
OG0006402	LOC115624087|XP_030374537.1|SLEB	LOC110190952|XP_020817292.1|DSER
OG0006403	LOC115623864|XP_030374269.1|SLEB	LOC110191306|XP_020817775.1|DSER
OG0006404	LOC115624101|XP_030374551.1|SLEB	LOC110186950|XP_020811944.1|DSER
OG0006405	LOC115623795|XP_030374195.1|SLEB	LOC110191240|XP_020817677.1|DSER
OG0006406	LOC115620629|XP_030369819.1|SLEB	LOC110177460|XP_020799857.1|DSER
OG0006407	LOC115627252|XP_030378739.1|SLEB	LOC110184344|XP_020808498.1|DSER
OG0006408	LOC115627087|XP_030378497.1|SLEB	LOC110184165|XP_020808235.1|DSER
OG0006409	LOC115629733|XP_030382126.1|SLEB	LOC110184226|XP_020808344.1|DSER
OG0006410	LOC115627153|XP_030378592.1|SLEB	LOC110181514|XP_020804947.1|DSER
OG0006411	LOC115633269|XP_030386538.1|SLEB	LOC110179678|XP_020802949.1|DSER
OG0006412	LOC115620231|XP_030369233.1|SLEB	LOC110186785|XP_020811719.1|DSER
OG0006413	LOC115621803|XP_030371444.1|SLEB	LOC110186411|XP_020811241.1|DSER
OG0006414	LOC115620816|XP_030370103.1|SLEB	LOC110188356|XP_020813723.1|DSER
OG0006415	LOC115629551|XP_030381895.1|SLEB	LOC110182215|XP_020805900.1|DSER
OG0006416	LOC115629660|XP_030382034.1|SLEB	LOC110183497|XP_020807439.1|DSER
OG0006417	LOC115625781|XP_030376812.1|SLEB	LOC110185811|XP_020810474.1|DSER
OG0006418	LOC115626714|XP_030378015.1|SLEB	LOC110179108|XP_020802157.1|DSER
OG0006419	LOC115621385|XP_030370876.1|SLEB	LOC110191391|XP_020817905.1|DSER
OG0006420	LOC115621797|XP_030371435.1|SLEB	LOC110186397|XP_020811222.1|DSER
OG0006421	LOC115629030|XP_030381189.1|SLEB	LOC110182709|XP_020806466.1|DSER
OG0006422	LOC115628987|XP_030381127.1|SLEB	LOC110183121|XP_020806971.1|DSER
OG0006423	LOC115621863|XP_030371544.1|SLEB	LOC110188334|XP_020813701.1|DSER
OG0006424	LOC115620671|XP_030369891.1|SLEB	LOC110188336|XP_020813703.1|DSER
OG0006425	LOC115620905|XP_030370255.1|SLEB	LOC110187961|XP_020813139.1|DSER
OG0006426	LOC115621280|XP_030370742.1|SLEB	LOC110187960|XP_020813138.1|DSER
OG0006427	LOC115620655|XP_030369865.1|SLEB	LOC110177393|XP_020799755.1|DSER
OG0006428	LOC115621885|XP_030371573.1|SLEB	LOC110177175|XP_020799422.1|DSER
OG0006429	LOC115620218|XP_030369217.1|SLEB	LOC110191307|XP_020817776.1|DSER
OG0006430	LOC115623601|XP_030373877.1|SLEB	LOC110184671|XP_020808937.1|DSER
OG0006431	LOC115620610|XP_030369787.1|SLEB	LOC110176410|XP_020798408.1|DSER
OG0006432	LOC115622015|XP_030371729.1|SLEB	LOC110188263|XP_020813608.1|DSER
OG0006433	LOC115620586|XP_030369753.1|SLEB	LOC110188064|XP_020813273.1|DSER
OG0006434	LOC115631397|XP_030383980.1|SLEB	LOC110183386|XP_020807311.1|DSER
OG0006435	LOC115620730|XP_030369972.1|SLEB	LOC110177285|XP_020799594.1|DSER
OG0006436	LOC115629139|XP_030381347.1|SLEB	LOC110181488|XP_020804908.1|DSER
OG0006437	LOC115629186|XP_030381431.1|SLEB	LOC110184197|XP_020808287.1|DSER
OG0006438	LOC115631246|XP_030383815.1|SLEB	LOC110187556|XP_020812604.1|DSER
OG0006439	LOC115620777|XP_030370046.1|SLEB	LOC110190433|XP_020816578.1|DSER
OG0006440	LOC115621013|XP_030370393.1|SLEB	LOC110191417|XP_020817934.1|DSER
OG0006441	LOC115621961|XP_030371669.1|SLEB	LOC110191393|XP_020817910.1|DSER
OG0006442	LOC115621884|XP_030371571.1|SLEB	LOC110189685|XP_020815514.1|DSER
OG0006443	LOC115624051|XP_030374491.1|SLEB	LOC110191807|XP_020818418.1|DSER
OG0006444	LOC115621780|XP_030371395.1|SLEB	LOC110186174|XP_020810886.1|DSER
OG0006445	LOC115630051|XP_030382543.1|SLEB	LOC110182502|XP_020806209.1|DSER
OG0006446	LOC115628779|XP_030380850.1|SLEB	LOC110189039|XP_020814667.1|DSER
OG0006447	LOC115628782|XP_030380855.1|SLEB	LOC110190875|XP_020817191.1|DSER
OG0006448	LOC115620650|XP_030369857.1|SLEB	LOC110189720|XP_020815573.1|DSER
OG0006449	LOC115620864|XP_030370190.1|SLEB	LOC110189468|XP_020815209.1|DSER
OG0006450	LOC115630580|XP_030383058.1|SLEB	LOC110187209|XP_020812268.1|DSER
OG0006451	LOC115630192|XP_030382617.1|SLEB	LOC110184367|XP_020808520.1|DSER
OG0006452	LOC115628203|XP_030380056.1|SLEB	LOC110190859|XP_020817168.1|DSER
OG0006453	LOC115632424|XP_030385424.1|SLEB	LOC110185217|XP_020809605.1|DSER
OG0006454	LOC115627016|XP_030378401.1|SLEB	LOC110179485|XP_020802718.1|DSER
OG0006455	LOC115621786|XP_030371406.1|SLEB	LOC110187895|XP_020813042.1|DSER
OG0006456	LOC115620250|XP_030369260.1|SLEB	LOC110187661|XP_020812739.1|DSER
OG0006457	LOC115621078|XP_030370468.1|SLEB	LOC110184298|XP_020808449.1|DSER
OG0006459	LOC115620612|XP_030369789.1|SLEB	LOC110188215|XP_020813513.1|DSER
OG0006460	LOC115620507|XP_030369626.1|SLEB	LOC110191067|XP_020817458.1|DSER
OG0006461	LOC115623674|XP_030374004.1|SLEB	LOC110188187|XP_020813422.1|DSER
OG0006462	LOC115620473|XP_030369564.1|SLEB	LOC110185448|XP_020809940.1|DSER
OG0006463	LOC115621231|XP_030370680.1|SLEB	LOC110191867|XP_020818506.1|DSER
OG0006464	LOC115624842|XP_030375548.1|SLEB	LOC110184634|XP_020808890.1|DSER
OG0006465	LOC115627345|XP_030378852.1|SLEB	LOC110180441|XP_020803770.1|DSER
OG0006466	LOC115629739|XP_030382134.1|SLEB	LOC110182583|XP_020806288.1|DSER
OG0006467	LOC115621190|XP_030370626.1|SLEB	LOC110186376|XP_020811187.1|DSER
OG0006468	LOC115620930|XP_030370297.1|SLEB	LOC110190918|XP_020817238.1|DSER
OG0006469	LOC115629557|XP_030381908.1|SLEB	LOC110180097|XP_020803379.1|DSER
OG0006470	LOC115622955|XP_030372955.1|SLEB	LOC110190666|XP_020816925.1|DSER
OG0006471	LOC115620368|XP_030369433.1|SLEB	LOC110191070|XP_020817461.1|DSER
OG0006472	LOC115620818|XP_030370105.1|SLEB	LOC110191069|XP_020817460.1|DSER
OG0006473	LOC115622365|XP_030372140.1|SLEB	LOC110190610|XP_020816862.1|DSER
OG0006474	LOC115634096|XP_030387513.1|SLEB	LOC110176847|XP_020798972.1|DSER
OG0006475	LOC115621834|XP_030371503.1|SLEB	LOC110176640|XP_020798726.1|DSER
OG0006476	LOC115628869|XP_030380985.1|SLEB	LOC110180433|XP_020803763.1|DSER
OG0006477	LOC115628764|XP_030380840.1|SLEB	LOC110184439|XP_020808637.1|DSER
OG0006478	LOC115621782|XP_030371399.1|SLEB	LOC110191183|XP_020817607.1|DSER
OG0006479	LOC115621390|XP_030370883.1|SLEB	LOC110191445|XP_020817968.1|DSER
OG0006480	LOC115620008|XP_030368967.1|SLEB	LOC110191579|XP_020818121.1|DSER
OG0006481	LOC115631695|XP_030384377.1|SLEB	LOC110183980|XP_020807995.1|DSER
OG0006482	LOC115620665|XP_030369879.1|SLEB	LOC110190870|XP_020817182.1|DSER
OG0006483	LOC115621300|XP_030370769.1|SLEB	LOC110187830|XP_020812967.1|DSER
OG0006484	LOC115622014|XP_030371728.1|SLEB	LOC110187726|XP_020812834.1|DSER
OG0006485	LOC115625314|XP_030376192.1|SLEB	LOC110186441|XP_020811284.1|DSER
OG0006486	LOC115623872|XP_030374278.1|SLEB	LOC110176464|XP_020798480.1|DSER
OG0006487	LOC115629458|XP_030381785.1|SLEB	LOC110187704|XP_020812797.1|DSER
OG0006488	LOC115627209|XP_030378689.1|SLEB	LOC110183648|XP_020807631.1|DSER
OG0006489	LOC115621739|XP_030371329.1|SLEB	LOC110186542|XP_020811408.1|DSER
OG0006490	LOC115623767|XP_030374163.1|SLEB	LOC110190982|XP_020817349.1|DSER
OG0006491	LOC115631882|XP_030384591.1|SLEB	LOC110187534|XP_020812587.1|DSER
OG0006492	LOC115621504|XP_030371033.1|SLEB	LOC110191112|XP_020817516.1|DSER
OG0006493	LOC115629130|XP_030381330.1|SLEB	LOC110184433|XP_020808628.1|DSER
OG0006494	LOC115626703|XP_030377996.1|SLEB	LOC110187044|XP_020812075.1|DSER
OG0006495	LOC115627167|XP_030378617.1|SLEB	LOC110181894|XP_020805485.1|DSER
OG0006496	LOC115621088|XP_030370481.1|SLEB	LOC110191130|XP_020817542.1|DSER
OG0006497	LOC115620837|XP_030370130.1|SLEB	LOC110187911|XP_020813073.1|DSER
OG0006498	LOC115620881|XP_030370219.1|SLEB	LOC110188125|XP_020813371.1|DSER
OG0006499	LOC115621010|XP_030370389.1|SLEB	LOC110191109|XP_020817512.1|DSER
OG0006500	LOC115631750|XP_030384447.1|SLEB	LOC110183397|XP_020807326.1|DSER
OG0006501	LOC115621843|XP_030371515.1|SLEB	LOC110186777|XP_020811707.1|DSER
OG0006502	LOC115620868|XP_030370201.1|SLEB	LOC110186600|XP_020811490.1|DSER
OG0006503	LOC115620946|XP_030370321.1|SLEB	LOC110186275|XP_020811047.1|DSER
OG0006504	LOC115621351|XP_030370833.1|SLEB	LOC110186594|XP_020811481.1|DSER
OG0006505	LOC115620622|XP_030369809.1|SLEB	LOC110189017|XP_020814637.1|DSER
OG0006506	LOC115622618|XP_030372479.1|SLEB	LOC110190209|XP_020816224.1|DSER
OG0006507	LOC115625187|XP_030376013.1|SLEB	LOC110188216|XP_020813514.1|DSER
OG0006508	LOC115625397|XP_030376296.1|SLEB	LOC110188442|XP_020813827.1|DSER
OG0006509	LOC115627377|XP_030378890.1|SLEB	LOC110179098|XP_020802142.1|DSER
OG0006510	LOC115620340|XP_030369399.1|SLEB	LOC110191439|XP_020817961.1|DSER
OG0006511	LOC115620448|XP_030369538.1|SLEB	LOC110187657|XP_020812735.1|DSER
OG0006512	LOC115620289|XP_030369324.1|SLEB	LOC110177221|XP_020799497.1|DSER
OG0006513	LOC115620274|XP_030369301.1|SLEB	LOC110188103|XP_020813325.1|DSER
OG0006514	LOC115620927|XP_030370293.1|SLEB	LOC110190573|XP_020816821.1|DSER
OG0006515	LOC115621114|XP_030370518.1|SLEB	LOC110188023|XP_020813221.1|DSER
OG0006516	LOC115625459|XP_030376366.1|SLEB	LOC110191373|XP_020817884.1|DSER
OG0006517	LOC115625183|XP_030376007.1|SLEB	LOC110190255|XP_020816283.1|DSER
OG0006518	LOC115625550|XP_030376491.1|SLEB	LOC110189081|XP_020814715.1|DSER
OG0006519	LOC115625184|XP_030376008.1|SLEB	LOC110190266|XP_020816295.1|DSER
OG0006520	LOC115621266|XP_030370725.1|SLEB	LOC110186988|XP_020812004.1|DSER
OG0006521	LOC115621177|XP_030370601.1|SLEB	LOC110186929|XP_020811914.1|DSER
OG0006522	LOC115620799|XP_030370082.1|SLEB	LOC110186406|XP_020811231.1|DSER
OG0006523	LOC115621580|XP_030371130.1|SLEB	LOC110191781|XP_020818387.1|DSER
OG0006524	LOC115625910|XP_030377001.1|SLEB	LOC110185593|XP_020810187.1|DSER
OG0006525	LOC115629136|XP_030381340.1|SLEB	LOC110181779|XP_020805317.1|DSER
OG0006526	LOC115621998|XP_030371713.1|SLEB	LOC110176657|XP_020798750.1|DSER
OG0006527	LOC115621681|XP_030371251.1|SLEB	LOC110176647|XP_020798734.1|DSER
OG0006528	LOC115621997|XP_030371712.1|SLEB	LOC110176586|XP_020798660.1|DSER
OG0006529	LOC115621988|XP_030371701.1|SLEB	LOC110176646|XP_020798733.1|DSER
OG0006530	LOC115621979|XP_030371691.1|SLEB	LOC110176624|XP_020798708.1|DSER
OG0006531	LOC115625639|XP_030376628.1|SLEB, LOC115621652|XP_030371214.1|SLEB	LOC110176654|XP_020798747.1|DSER
OG0006532	LOC115621226|XP_030370675.1|SLEB	LOC110176593|XP_020798668.1|DSER
OG0006533	LOC115624888|XP_030375596.1|SLEB	LOC110177739|XP_020800254.1|DSER
OG0006534	LOC115620375|XP_030369441.1|SLEB	LOC110191874|XP_020818516.1|DSER
OG0006535	LOC115621919|XP_030371622.1|SLEB	LOC110191425|XP_020817943.1|DSER
OG0006536	LOC115625583|XP_030376547.1|SLEB	LOC110189561|XP_020815354.1|DSER
OG0006537	LOC115620484|XP_030369576.1|SLEB	LOC110186699|XP_020811631.1|DSER
OG0006538	LOC115620544|XP_030369687.1|SLEB	LOC110177457|XP_020799850.1|DSER
OG0006539	LOC115622038|XP_030371766.1|SLEB	LOC110186826|XP_020811772.1|DSER
OG0006540	LOC115621235|XP_030370685.1|SLEB	LOC110190956|XP_020817300.1|DSER
OG0006541	LOC115620587|XP_030369756.1|SLEB	LOC110186945|XP_020811938.1|DSER
OG0006542	LOC115620588|XP_030369757.1|SLEB	LOC110186946|XP_020811939.1|DSER
OG0006543	LOC115620506|XP_030369623.1|SLEB	LOC110186396|XP_020811218.1|DSER
OG0006544	LOC115623626|XP_030373926.1|SLEB	LOC110190158|XP_020816156.1|DSER
OG0006545	LOC115629728|XP_030382121.1|SLEB	LOC110179669|XP_020802939.1|DSER
OG0006546	LOC115620762|XP_030370022.1|SLEB	LOC110191319|XP_020817800.1|DSER
OG0006547	LOC115625316|XP_030376197.1|SLEB	LOC110191160|XP_020817577.1|DSER
OG0006548	LOC115621493|XP_030371021.1|SLEB	LOC110184281|XP_020808425.1|DSER
OG0006549	LOC115625609|XP_030376604.1|SLEB	LOC110177356|XP_020799707.1|DSER
OG0006550	LOC115621556|XP_030371088.1|SLEB	LOC110186908|XP_020811887.1|DSER
OG0006551	LOC115629593|XP_030381944.1|SLEB	LOC110181858|XP_020805436.1|DSER
OG0006552	LOC115629559|XP_030381910.1|SLEB	LOC110181738|XP_020805257.1|DSER
OG0006553	LOC115620855|XP_030370159.1|SLEB	LOC110186891|XP_020811849.1|DSER
OG0006554	LOC115623902|XP_030374317.1|SLEB	LOC110188736|XP_020814227.1|DSER
OG0006555	LOC115622753|XP_030372667.1|SLEB	LOC110188071|XP_020813281.1|DSER
OG0006556	LOC115621123|XP_030370529.1|SLEB	LOC110191290|XP_020817758.1|DSER
OG0006557	LOC115625233|XP_030376078.1|SLEB	LOC110186526|XP_020811383.1|DSER
OG0006558	LOC115620673|XP_030369896.1|SLEB	LOC110189888|XP_020815801.1|DSER
OG0006559	LOC115621250|XP_030370703.1|SLEB	LOC110188439|XP_020813825.1|DSER
OG0006560	LOC115620471|XP_030369562.1|SLEB	LOC110176450|XP_020798460.1|DSER
OG0006561	LOC115621333|XP_030370814.1|SLEB	LOC110176522|XP_020798558.1|DSER
OG0006562	LOC115620965|XP_030370346.1|SLEB	LOC110187000|XP_020812019.1|DSER
OG0006563	LOC115621996|XP_030371711.1|SLEB	LOC110191275|XP_020817729.1|DSER
OG0006564	LOC115620819|XP_030370106.1|SLEB	LOC110191131|XP_020817543.1|DSER
OG0006565	LOC115622039|XP_030371767.1|SLEB	LOC110191415|XP_020817932.1|DSER
OG0006566	LOC115625587|XP_030376557.1|SLEB	LOC110176444|XP_020798452.1|DSER
OG0006567	LOC115620192|XP_030369183.1|SLEB	LOC110190881|XP_020817196.1|DSER
OG0006568	LOC115620190|XP_030369181.1|SLEB	LOC110190880|XP_020817195.1|DSER
OG0006569	LOC115632473|XP_030385502.1|SLEB	LOC110190528|XP_020816733.1|DSER
OG0006570	LOC115624397|XP_030374984.1|SLEB	LOC110177139|XP_020799372.1|DSER
OG0006571	LOC115620432|XP_030369520.1|SLEB	LOC110188269|XP_020813617.1|DSER
OG0006572	LOC115629976|XP_030382459.1|SLEB	LOC110189027|XP_020814649.1|DSER
OG0006573	LOC115623400|XP_030373569.1|SLEB	LOC110191757|XP_020818355.1|DSER
OG0006574	LOC115620288|XP_030369321.1|SLEB	LOC110190939|XP_020817265.1|DSER
OG0006575	LOC115621147|XP_030370563.1|SLEB	LOC110186541|XP_020811404.1|DSER
OG0006576	LOC115625152|XP_030375937.1|SLEB	LOC110187816|XP_020812953.1|DSER
OG0006577	LOC115625313|XP_030376191.1|SLEB	LOC110186440|XP_020811283.1|DSER
OG0006578	LOC115625151|XP_030375935.1|SLEB	LOC110187815|XP_020812952.1|DSER
OG0006579	LOC115628535|XP_030380557.1|SLEB	LOC110183875|XP_020807887.1|DSER
OG0006580	LOC115621443|XP_030370957.1|SLEB	LOC110187843|XP_020812984.1|DSER
OG0006581	LOC115623921|XP_030374338.1|SLEB	LOC110188500|XP_020813890.1|DSER
OG0006582	LOC115623532|XP_030373775.1|SLEB	LOC110187639|XP_020812705.1|DSER
OG0006583	LOC115620457|XP_030369547.1|SLEB	LOC110187796|XP_020812929.1|DSER
OG0006584	LOC115631004|XP_030383463.1|SLEB	LOC110176987|XP_020799155.1|DSER
OG0006585	LOC115631949|XP_030384663.1|SLEB	LOC110184982|XP_020809293.1|DSER
OG0006586	LOC115620535|XP_030369666.1|SLEB	LOC110176531|XP_020798570.1|DSER
OG0006587	LOC115620533|XP_030369663.1|SLEB	LOC110176527|XP_020798563.1|DSER
OG0006588	LOC115625200|XP_030376027.1|SLEB	LOC110191430|XP_020817947.1|DSER
OG0006589	LOC115629463|XP_030381791.1|SLEB	LOC110177133|XP_020799362.1|DSER
OG0006590	LOC115623441|XP_030373650.1|SLEB	LOC110191755|XP_020818353.1|DSER
OG0006591	LOC115622192|XP_030371941.1|SLEB	LOC110190007|XP_020815964.1|DSER
OG0006592	LOC115625089|XP_030375848.1|SLEB	LOC110188451|XP_020813839.1|DSER
OG0006593	LOC115625088|XP_030375846.1|SLEB	LOC110188449|XP_020813836.1|DSER
OG0006594	LOC115632549|XP_030385624.1|SLEB	LOC110190542|XP_020816748.1|DSER
OG0006595	LOC115631092|XP_030383603.1|SLEB	LOC110188931|XP_020814516.1|DSER
OG0006596	LOC115625815|XP_030376865.1|SLEB	LOC110184030|XP_020808053.1|DSER
OG0006597	LOC115632215|XP_030385132.1|SLEB	LOC110188870|XP_020814442.1|DSER
OG0006598	LOC115631999|XP_030384788.1|SLEB	LOC110183367|XP_020807288.1|DSER
OG0006599	LOC115623178|XP_030373258.1|SLEB	LOC110178586|XP_020801424.1|DSER
OG0006600	LOC115628219|XP_030380069.1|SLEB	LOC110176740|XP_020798843.1|DSER
OG0006601	LOC115633143|XP_030386411.1|SLEB	LOC110187057|XP_020812105.1|DSER
OG0006602	LOC115633144|XP_030386413.1|SLEB	LOC110187065|XP_020812117.1|DSER
OG0006603	LOC115632604|XP_030385689.1|SLEB	LOC110187455|XP_020812505.1|DSER
OG0006604	LOC115622961|XP_030372967.1|SLEB	LOC110190731|XP_020817011.1|DSER
OG0006605	LOC115628915|XP_030381038.1|SLEB	LOC110181852|XP_020805423.1|DSER
OG0006606	LOC115622839|XP_030372778.1|SLEB	LOC110178784|XP_020801689.1|DSER
OG0006607	LOC115633078|XP_030386312.1|SLEB	LOC110178649|XP_020801500.1|DSER
OG0006608	LOC115623480|XP_030373709.1|SLEB	LOC110177189|XP_020799443.1|DSER
OG0006609	LOC115621631|XP_030371191.1|SLEB	LOC110186377|XP_020811189.1|DSER
OG0006610	LOC115632188|XP_030385092.1|SLEB	LOC110190472|XP_020816640.1|DSER
OG0006611	LOC115632204|XP_030385113.1|SLEB	LOC110188894|XP_020814472.1|DSER
OG0006612	LOC115632763|XP_030385871.1|SLEB	LOC110188907|XP_020814487.1|DSER
OG0006613	LOC115632784|XP_030385895.1|SLEB	LOC110188899|XP_020814479.1|DSER
OG0006614	LOC115632082|XP_030384902.1|SLEB	LOC110177869|XP_020800484.1|DSER, LOC110188895|XP_020814473.1|DSER
OG0006615	LOC115632216|XP_030385134.1|SLEB	LOC110188884|XP_020814461.1|DSER
OG0006616	LOC115632179|XP_030385073.1|SLEB	LOC110190430|XP_020816570.1|DSER
OG0006617	LOC115632129|XP_030384995.1|SLEB	LOC110185202|XP_020809587.1|DSER
OG0006618	LOC115622819|XP_030372752.1|SLEB	LOC110190567|XP_020816802.1|DSER
OG0006619	LOC115622652|XP_030372521.1|SLEB	LOC110188880|XP_020814457.1|DSER
OG0006620	LOC115622198|XP_030371950.1|SLEB	LOC110188813|XP_020814350.1|DSER
OG0006621	LOC115622534|XP_030372357.1|SLEB	LOC110187123|XP_020812196.1|DSER
OG0006622	LOC115622623|XP_030372486.1|SLEB	LOC110183638|XP_020807616.1|DSER
OG0006623	LOC115622890|XP_030372853.1|SLEB	LOC110183661|XP_020807647.1|DSER
OG0006624	LOC115633847|XP_030387199.1|SLEB	LOC110189728|XP_020815578.1|DSER
OG0006625	LOC115633853|XP_030387204.1|SLEB	LOC110189732|XP_020815585.1|DSER
OG0006626	LOC115621136|XP_030370553.1|SLEB	LOC110189357|XP_020815058.1|DSER
OG0006627	LOC115622573|XP_030372416.1|SLEB	LOC110191108|XP_020817515.1|DSER
OG0006628	LOC115629866|XP_030382321.1|SLEB	LOC110176426|XP_020798436.1|DSER
OG0006629	LOC115627737|XP_030379371.1|SLEB	LOC110179200|XP_020802276.1|DSER
OG0006630	LOC115633885|XP_030387253.1|SLEB	LOC110179349|XP_020802519.1|DSER
OG0006631	LOC115632890|XP_030386032.1|SLEB	LOC110189074|XP_020814703.1|DSER
OG0006632	LOC115633732|XP_030387065.1|SLEB	LOC110181889|XP_020805482.1|DSER
OG0006633	LOC115628262|XP_030380141.1|SLEB	LOC110177607|XP_020800065.1|DSER
OG0006634	LOC115631054|XP_030383550.1|SLEB	LOC110178160|XP_020800852.1|DSER
OG0006635	LOC115631907|XP_030384617.1|SLEB	LOC110183202|XP_020807073.1|DSER
OG0006636	LOC115626739|XP_030378048.1|SLEB	LOC110181497|XP_020804924.1|DSER
OG0006637	LOC115624675|XP_030375333.1|SLEB	LOC110178754|XP_020801646.1|DSER
OG0006638	LOC115630710|XP_030383226.1|SLEB	LOC110177079|XP_020799255.1|DSER
OG0006639	LOC115634388|XP_030387933.1|SLEB	LOC110177082|XP_020799269.1|DSER
OG0006640	LOC115623323|XP_030373449.1|SLEB	LOC110182884|XP_020806687.1|DSER
OG0006641	LOC115623908|XP_030374327.1|SLEB	LOC110191142|XP_020817559.1|DSER
OG0006642	LOC115627958|XP_030379715.1|SLEB	LOC110191665|XP_020818226.1|DSER
OG0006643	LOC115634039|XP_030387443.1|SLEB	LOC110191662|XP_020818219.1|DSER
OG0006644	LOC115622856|XP_030372800.1|SLEB	LOC110181228|XP_020804584.1|DSER
OG0006645	LOC115626198|XP_030377338.1|SLEB	LOC110181365|XP_020804748.1|DSER
OG0006646	LOC115624617|XP_030375232.1|SLEB	LOC110178233|XP_020800943.1|DSER
OG0006647	LOC115619937|XP_030368823.1|SLEB	LOC110178491|XP_020801297.1|DSER
OG0006648	LOC115622352|XP_030372126.1|SLEB	LOC110177617|XP_020800081.1|DSER
OG0006649	LOC115628302|XP_030380213.1|SLEB	LOC110180475|XP_020803821.1|DSER
OG0006650	LOC115634645|XP_030388362.1|SLEB	LOC110189781|XP_020815666.1|DSER
OG0006651	LOC115633065|XP_030386289.1|SLEB	LOC110190418|XP_020816549.1|DSER
OG0006652	LOC115622855|XP_030372799.1|SLEB	LOC110178599|XP_020801443.1|DSER
OG0006653	LOC115633036|XP_030386240.1|SLEB	LOC110188821|XP_020814360.1|DSER
OG0006654	LOC115622670|XP_030372544.1|SLEB	LOC110183628|XP_020807605.1|DSER
OG0006655	LOC115632659|XP_030385750.1|SLEB	LOC110182751|XP_020806521.1|DSER
OG0006656	LOC115623021|XP_030373053.1|SLEB	LOC110189978|XP_020815926.1|DSER
OG0006657	LOC115633950|XP_030387328.1|SLEB	LOC110182907|XP_020806725.1|DSER
OG0006658	LOC115622263|XP_030372024.1|SLEB	LOC110178636|XP_020801482.1|DSER
OG0006659	LOC115622647|XP_030372515.1|SLEB	LOC110178612|XP_020801455.1|DSER
OG0006660	LOC115632685|XP_030385780.1|SLEB	LOC110184748|XP_020809037.1|DSER
OG0006661	LOC115632697|XP_030385794.1|SLEB	LOC110184718|XP_020808996.1|DSER
OG0006662	LOC115630569|XP_030383046.1|SLEB	LOC110185858|XP_020810526.1|DSER
OG0006663	LOC115622129|XP_030371842.1|SLEB	LOC110178770|XP_020801667.1|DSER
OG0006664	LOC115621665|XP_030371234.1|SLEB	LOC110188315|XP_020813682.1|DSER
OG0006665	LOC115628282|XP_030380172.1|SLEB	LOC110184493|XP_020808706.1|DSER
OG0006666	LOC115623086|XP_030373156.1|SLEB	LOC110182864|XP_020806665.1|DSER
OG0006667	LOC115632466|XP_030385487.1|SLEB	LOC110189979|XP_020815927.1|DSER
OG0006668	LOC115634425|XP_030387992.1|SLEB	LOC110182955|XP_020806805.1|DSER
OG0006669	LOC115632648|XP_030385738.1|SLEB	LOC110187212|XP_020812274.1|DSER
OG0006670	LOC115633156|XP_030386426.1|SLEB	LOC110187168|XP_020812235.1|DSER
OG0006671	LOC115633157|XP_030386427.1|SLEB	LOC110187002|XP_020812024.1|DSER
OG0006672	LOC115632532|XP_030385589.1|SLEB	LOC110190357|XP_020816421.1|DSER
OG0006673	LOC115622409|XP_030372202.1|SLEB	LOC110189053|XP_020814678.1|DSER
OG0006674	LOC115622998|XP_030373017.1|SLEB	LOC110178593|XP_020801438.1|DSER
OG0006675	LOC115628229|XP_030380092.1|SLEB	LOC110183705|XP_020807710.1|DSER
OG0006676	LOC115622778|XP_030372696.1|SLEB	LOC110176181|XP_020798087.1|DSER
OG0006677	LOC115622124|XP_030371835.1|SLEB	LOC110190668|XP_020816927.1|DSER
OG0006678	LOC115634380|XP_030387924.1|SLEB	LOC110176714|XP_020798813.1|DSER
OG0006679	LOC115622589|XP_030372444.1|SLEB	LOC110188818|XP_020814357.1|DSER
OG0006680	LOC115622024|XP_030371743.1|SLEB	LOC110191358|XP_020817865.1|DSER
OG0006681	LOC115632136|XP_030385009.1|SLEB	LOC110186993|XP_020812013.1|DSER
OG0006682	LOC115632210|XP_030385125.1|SLEB	LOC110190519|XP_020816711.1|DSER
