Orthogroup	SLEB.longest_only	DBUS.longest_only
OG0005828	LOC115632118|XP_030384980.1|SLEB	LOC108599683|XP_017842165.1|DBUS
OG0005829	LOC115623372|XP_030373523.1|SLEB	LOC108603632|XP_017848080.1|DBUS
OG0005830	LOC115628230|XP_030380093.1|SLEB	LOC108600036|XP_017842866.1|DBUS
OG0005831	LOC115628429|XP_030380377.1|SLEB	LOC108598115|XP_017840221.1|DBUS
OG0005832	LOC115628428|XP_030380376.1|SLEB	LOC108598114|XP_017840220.1|DBUS
OG0005833	LOC115628394|XP_030380340.1|SLEB	LOC108599781|XP_017842328.1|DBUS
OG0005834	LOC115628402|XP_030380350.1|SLEB	LOC108599784|XP_017842332.2|DBUS
OG0005835	LOC115628313|XP_030380227.1|SLEB	LOC108600251|XP_017841069.1|DBUS
OG0005836	LOC115632712|XP_030385814.1|SLEB	LOC108598289|XP_033149370.1|DBUS
OG0005837	LOC115625603|XP_030376596.1|SLEB	LOC108603376|XP_017847633.1|DBUS
OG0005838	LOC115625224|XP_030376068.1|SLEB	LOC108601795|XP_017845220.1|DBUS
OG0005839	LOC115630480|XP_030382920.1|SLEB	LOC108594448|XP_017835111.2|DBUS
OG0005840	LOC115624391|XP_030374962.1|SLEB	LOC108604802|XP_017849893.1|DBUS
OG0005841	LOC115623823|XP_030374227.1|SLEB	LOC108604364|XP_017849294.1|DBUS
OG0005842	LOC115629826|XP_030382261.1|SLEB	LOC108606154|XP_017851496.1|DBUS
OG0005843	LOC115633080|XP_030386316.1|SLEB	LOC108601152|XP_033149623.1|DBUS
OG0005844	LOC115622098|XP_030371802.1|SLEB	LOC108599880|XP_017842547.1|DBUS
OG0005845	LOC115623411|XP_030373581.1|SLEB	LOC108602871|XP_017846648.1|DBUS
OG0005846	LOC115623597|XP_030373859.1|SLEB	LOC108603224|XP_017847311.2|DBUS
OG0005847	LOC115624252|XP_030374735.1|SLEB	LOC108604001|XP_017848730.1|DBUS
OG0005848	LOC115629138|XP_030381343.1|SLEB	LOC108606631|XP_017852407.1|DBUS
OG0005849	LOC115626687|XP_030377975.1|SLEB	LOC108606576|XP_017852288.1|DBUS
OG0005850	LOC115627874|XP_030379618.1|SLEB	LOC108605702|XP_017850983.1|DBUS
OG0005851	LOC115630015|XP_030382500.1|SLEB, LOC115625776|XP_030376805.1|SLEB	LOC108608118|XP_017854836.1|DBUS
OG0005852	LOC115623456|XP_030373672.1|SLEB	LOC108601690|XP_017845089.1|DBUS
OG0005853	LOC115629860|XP_030382307.1|SLEB	LOC108605124|XP_017850176.1|DBUS
OG0005854	LOC115623762|XP_030374158.1|SLEB	LOC108602812|XP_017846532.1|DBUS
OG0005855	LOC115628935|XP_030381067.1|SLEB	LOC108607094|XP_033150264.1|DBUS
OG0005856	LOC115629295|XP_030381598.1|SLEB	LOC108606414|XP_017851993.1|DBUS
OG0005857	LOC115623847|XP_030374250.1|SLEB	LOC108603452|XP_017847772.1|DBUS
OG0005858	LOC115624407|XP_030375002.1|SLEB	LOC108601832|XP_017845261.1|DBUS
OG0005859	LOC115631487|XP_030384103.1|SLEB	LOC108597644|XP_017839787.2|DBUS
OG0005860	LOC115624395|XP_030374968.1|SLEB	LOC108603312|XP_017847498.1|DBUS
OG0005861	LOC115620393|XP_030369463.1|SLEB	LOC108603361|XP_017847599.1|DBUS
OG0005862	LOC115634511|XP_030388138.1|SLEB	LOC108596655|XP_017838130.1|DBUS
OG0005863	LOC115620437|XP_030369528.1|SLEB	LOC108597406|XP_017839442.1|DBUS
OG0005864	LOC115623598|XP_030373871.1|SLEB	LOC108601905|XP_017845370.1|DBUS
OG0005865	LOC115623792|XP_030374194.1|SLEB	LOC108603499|XP_017847854.1|DBUS
OG0005866	LOC115624726|XP_030375410.1|SLEB	LOC108595411|XP_017836128.1|DBUS
OG0005867	LOC115631274|XP_030383845.1|SLEB	LOC108594664|XP_017835297.2|DBUS
OG0005868	LOC115633901|XP_030387265.1|SLEB	LOC108597517|XP_017839599.1|DBUS
OG0005869	LOC115627151|XP_030378590.1|SLEB	LOC108605693|XP_017850974.1|DBUS
OG0005870	LOC115627138|XP_030378574.1|SLEB	LOC108605306|XP_017850465.1|DBUS
OG0005871	LOC115627272|XP_030378762.1|SLEB	LOC108605219|XP_017850316.1|DBUS
OG0005872	LOC115620902|XP_030370250.1|SLEB	LOC108602899|XP_017846695.1|DBUS
OG0005873	LOC115625620|XP_030376621.1|SLEB	LOC108604070|XP_017848827.1|DBUS
OG0005874	LOC115629254|XP_030381530.1|SLEB	LOC108606787|XP_017852716.1|DBUS
OG0005875	LOC115627590|XP_030379176.1|SLEB	LOC108597653|XP_017839796.1|DBUS
OG0005876	LOC115629319|XP_030381628.1|SLEB	LOC108606789|XP_017852720.1|DBUS
OG0005877	LOC115629092|XP_030381265.1|SLEB	LOC108605303|XP_033150426.1|DBUS
OG0005878	LOC115626724|XP_030378030.1|SLEB	LOC108605107|XP_033150409.1|DBUS
OG0005879	LOC115626670|XP_030377952.1|SLEB	LOC108605755|XP_017851044.1|DBUS
OG0005880	LOC115622595|XP_030372452.1|SLEB	LOC108598336|XP_033149616.1|DBUS
OG0005881	LOC115622702|XP_030372592.1|SLEB	LOC108599250|XP_017841535.1|DBUS
OG0005882	LOC115628025|XP_030379821.1|SLEB	LOC108607002|XP_017853069.1|DBUS
OG0005883	LOC115633125|XP_030386377.1|SLEB	LOC108599692|XP_017842175.1|DBUS
OG0005884	LOC115632314|XP_030385275.1|SLEB	LOC108600342|XP_017843354.2|DBUS
OG0005885	LOC115622642|XP_030372510.1|SLEB	LOC108598541|XP_017840713.2|DBUS
OG0005886	LOC115623161|XP_030373234.1|SLEB	LOC108600866|XP_017844161.1|DBUS
OG0005887	LOC115622268|XP_030372030.1|SLEB	LOC108600231|XP_017843148.1|DBUS
OG0005888	LOC115632579|XP_030385660.1|SLEB	LOC108600483|XP_017843593.1|DBUS
OG0005889	LOC115622194|XP_030371945.1|SLEB	LOC108600854|XP_017844145.2|DBUS
OG0005890	LOC115628864|XP_030380976.1|SLEB	LOC108607100|XP_017853215.1|DBUS
OG0005891	LOC115623211|XP_030373300.1|SLEB	LOC108598507|XP_017840666.1|DBUS
OG0005892	LOC115622329|XP_030372098.1|SLEB	LOC108600552|XP_017843702.2|DBUS
OG0005893	LOC115624758|XP_030375450.1|SLEB	LOC108600985|XP_017844337.1|DBUS
OG0005894	LOC115624759|XP_030375451.1|SLEB	LOC108600986|XP_017844338.1|DBUS
OG0005895	LOC115624760|XP_030375452.1|SLEB	LOC108600987|XP_017844339.1|DBUS
OG0005896	LOC115626340|XP_030377550.1|SLEB	LOC108600762|XP_017844011.2|DBUS
OG0005897	LOC115622132|XP_030371845.1|SLEB	LOC108600704|XP_017843922.1|DBUS
OG0005898	LOC115629952|XP_030382420.1|SLEB	LOC108606834|XP_017852808.1|DBUS
OG0005899	LOC115624569|XP_030375157.1|SLEB	LOC108596457|XP_017837694.1|DBUS
OG0005900	LOC115631604|XP_030384266.1|SLEB	LOC108599817|XP_017842409.2|DBUS
OG0005901	LOC115623023|XP_030373064.1|SLEB	LOC108597376|XP_017839399.1|DBUS
OG0005902	LOC115627722|XP_030379335.1|SLEB	LOC108595129|XP_017835780.1|DBUS
OG0005903	LOC115623972|XP_030374401.1|SLEB	LOC108603574|XP_017847987.1|DBUS
OG0005904	LOC115620318|XP_030369371.1|SLEB	LOC108603349|XP_017847571.1|DBUS
OG0005905	LOC115622182|XP_030371931.1|SLEB	LOC108600651|XP_017843835.2|DBUS
OG0005906	LOC115623258|XP_030373388.1|SLEB	LOC108600350|XP_017843363.2|DBUS
OG0005907	LOC115624707|XP_030375389.1|SLEB	LOC108600913|XP_017844234.2|DBUS
OG0005908	LOC115623345|XP_030373488.1|SLEB	LOC108599513|XP_017841871.1|DBUS
OG0005909	LOC115632975|XP_030386145.1|SLEB	LOC108600692|XP_033149485.1|DBUS
OG0005910	LOC115619973|XP_030368872.1|SLEB	LOC108597045|XP_017838833.1|DBUS
OG0005911	LOC115633952|XP_030387330.1|SLEB	LOC108596777|XP_017838365.1|DBUS
OG0005912	LOC115630852|XP_030383348.1|SLEB	LOC108597015|XP_017838784.1|DBUS
OG0005913	LOC115621068|XP_030370454.1|SLEB	LOC108602099|XP_017845612.1|DBUS
OG0005914	LOC115619951|XP_030368840.1|SLEB	LOC108595099|XP_017835743.2|DBUS
OG0005915	LOC115628732|XP_030380799.1|SLEB	LOC108597773|XP_017839977.1|DBUS
OG0005916	LOC115624788|XP_030375491.1|SLEB	LOC108597748|XP_017839944.1|DBUS
OG0005917	LOC115633872|XP_030387232.1|SLEB	LOC108595642|XP_017836402.1|DBUS
OG0005918	LOC115627500|XP_030379048.1|SLEB	LOC108605663|XP_017850939.1|DBUS
OG0005919	LOC115634256|XP_030387713.1|SLEB	LOC108594673|XP_017835263.2|DBUS
OG0005920	LOC115632174|XP_030385070.1|SLEB	LOC108597150|XP_017839038.1|DBUS
OG0005921	LOC115628300|XP_030380208.1|SLEB	LOC108599463|XP_017841788.1|DBUS
OG0005922	LOC115629111|XP_030381300.1|SLEB	LOC108606504|XP_017852159.1|DBUS
OG0005923	LOC115623007|XP_030373038.1|SLEB	LOC108599447|XP_017841767.2|DBUS
OG0005924	LOC115623011|XP_030373042.1|SLEB	LOC108599451|XP_017841771.1|DBUS
OG0005925	LOC115622711|XP_030372602.1|SLEB	LOC108598551|XP_033149414.1|DBUS
OG0005926	LOC115626787|XP_030378113.1|SLEB	LOC108606966|XP_017853017.1|DBUS
OG0005927	LOC115625522|XP_030376447.1|SLEB	LOC108603420|XP_017847710.1|DBUS
OG0005928	LOC115627469|XP_030379001.1|SLEB	LOC108605557|XP_017850809.1|DBUS
OG0005929	LOC115633976|XP_030387357.1|SLEB	LOC108601149|XP_017844567.1|DBUS
OG0005930	LOC115624908|XP_030375616.1|SLEB	LOC108594700|XP_017835329.1|DBUS
OG0005931	LOC115624545|XP_030375131.1|SLEB	LOC108597027|XP_017838803.1|DBUS
OG0005932	LOC115624648|XP_030375284.1|SLEB	LOC108597278|XP_017839233.2|DBUS
OG0005933	LOC115622966|XP_030372979.1|SLEB	LOC108597703|XP_017839878.1|DBUS
OG0005934	LOC115620751|XP_030370010.1|SLEB	LOC108597058|XP_033151010.1|DBUS
OG0005935	LOC115633066|XP_030386291.1|SLEB	LOC108600423|XP_017843276.2|DBUS
OG0005936	LOC115625898|XP_030376987.1|SLEB	LOC108606827|XP_017852803.1|DBUS
OG0005937	LOC115632429|XP_030385430.1|SLEB	LOC108600550|XP_017843698.1|DBUS
OG0005938	LOC115627894|XP_030379650.1|SLEB	LOC108595270|XP_017835972.2|DBUS
OG0005939	LOC115627206|XP_030378684.1|SLEB	LOC108605832|XP_017851128.1|DBUS
OG0005940	LOC115634349|XP_030387865.1|SLEB	LOC108596161|XP_017837154.1|DBUS
OG0005942	LOC115624644|XP_030375276.1|SLEB	LOC108597164|XP_017839064.1|DBUS
OG0005943	LOC115624519|XP_030375095.1|SLEB	LOC108596212|XP_017837225.1|DBUS
OG0005944	LOC115624568|XP_030375156.1|SLEB	LOC108596416|XP_017837620.2|DBUS
OG0005945	LOC115634712|XP_030388455.1|SLEB	LOC108597446|XP_017839500.1|DBUS
OG0005946	LOC115630186|XP_030382616.1|SLEB, LOC115620157|XP_030369145.1|SLEB	LOC108596315|XP_017837412.1|DBUS
OG0005947	LOC115625558|XP_030376514.1|SLEB	LOC108597121|XP_033148923.1|DBUS
OG0005948	LOC115628334|XP_030380257.1|SLEB	LOC108599176|XP_017841452.2|DBUS
OG0005949	LOC115632710|XP_030385812.1|SLEB	LOC108599141|XP_017841418.1|DBUS
OG0005950	LOC115631689|XP_030384371.1|SLEB	LOC108602886|XP_017846679.1|DBUS
OG0005951	LOC115632403|XP_030385398.1|SLEB	LOC108600684|XP_017843881.1|DBUS
OG0005952	LOC115631688|XP_030384369.1|SLEB	LOC108608007|XP_017854659.1|DBUS
OG0005953	LOC115628594|XP_030380639.1|SLEB	LOC108599476|XP_017841809.1|DBUS
OG0005954	LOC115628588|XP_030380631.1|SLEB	LOC108608519|XP_017855410.2|DBUS
OG0005955	LOC115623374|XP_030373529.1|SLEB	LOC108603874|XP_017848535.1|DBUS
OG0005956	LOC115634707|XP_030388447.1|SLEB	LOC108596998|XP_033151006.1|DBUS
OG0005957	LOC115624041|XP_030374478.1|SLEB	LOC108604535|XP_017849539.1|DBUS
OG0005958	LOC115624029|XP_030374466.1|SLEB	LOC108603960|XP_017848650.1|DBUS, LOC108606671|XP_017852493.1|DBUS
OG0005959	LOC115625880|XP_030376957.1|SLEB	LOC108598753|XP_017840981.1|DBUS
OG0005960	LOC115627131|XP_030378564.1|SLEB, LOC115630745|XP_030383259.1|SLEB	LOC108606464|XP_017852076.1|DBUS
OG0005961	LOC115631876|XP_030384588.1|SLEB	LOC108597719|XP_017839899.1|DBUS
OG0005962	LOC115624909|XP_030375617.1|SLEB	LOC108595868|XP_017836649.1|DBUS
OG0005964	LOC115632093|XP_030384932.1|SLEB	LOC108596386|XP_017837546.1|DBUS
OG0005965	LOC115633883|XP_030387247.1|SLEB	LOC108595994|XP_017836770.1|DBUS
OG0005966	LOC115629744|XP_030382138.1|SLEB	LOC108597343|XP_017839337.1|DBUS
OG0005967	LOC115634757|XP_030388509.1|SLEB	LOC108596582|XP_017837993.1|DBUS
OG0005968	LOC115628424|XP_030380375.1|SLEB	LOC108595172|XP_017835836.1|DBUS
OG0005969	LOC115633340|XP_030386637.1|SLEB	LOC108596753|XP_017838321.1|DBUS
OG0005970	LOC115632233|XP_030385153.1|SLEB	LOC108598418|XP_017840534.1|DBUS
OG0005971	LOC115633677|XP_030386991.1|SLEB	LOC108596059|XP_017836943.1|DBUS
OG0005972	LOC115628188|XP_030380034.1|SLEB	LOC108599971|XP_017842724.1|DBUS
OG0005973	LOC115622582|XP_030372433.1|SLEB	LOC108599125|XP_017841404.1|DBUS
OG0005974	LOC115624558|XP_030375145.1|SLEB	LOC108599670|XP_017842140.1|DBUS
OG0005975	LOC115632663|XP_030385756.1|SLEB, LOC115630024|XP_030382520.1|SLEB	LOC108599972|XP_017842730.1|DBUS
OG0005976	LOC115624063|XP_030374509.1|SLEB	LOC108601906|XP_017845371.1|DBUS
OG0005977	LOC115623108|XP_030373177.1|SLEB	LOC108595021|XP_017835644.1|DBUS
OG0005978	LOC115634532|XP_030388201.1|SLEB	LOC108596762|XP_017838337.1|DBUS
OG0005979	LOC115624688|XP_030375354.1|SLEB	LOC108595197|XP_017835873.1|DBUS
OG0005980	LOC115628146|XP_030379977.1|SLEB	LOC108596456|XP_017837692.1|DBUS
OG0005981	LOC115626711|XP_030378006.1|SLEB	LOC108606236|XP_017851660.1|DBUS
OG0005983	LOC115627339|XP_030378844.1|SLEB	LOC108605722|XP_017851004.1|DBUS
OG0005984	LOC115627063|XP_030378469.1|SLEB	LOC108606928|XP_017852966.1|DBUS
OG0005985	LOC115626962|XP_030378337.1|SLEB	LOC108605073|XP_033150300.1|DBUS
OG0005986	LOC115629854|XP_030382296.1|SLEB	LOC108606325|XP_017851833.1|DBUS
OG0005987	LOC115629532|XP_030381868.1|SLEB	LOC108605472|XP_017850648.1|DBUS
OG0005988	LOC115624737|XP_030375422.1|SLEB	LOC108597128|XP_017839001.2|DBUS
OG0005989	LOC115631713|XP_030384404.1|SLEB	LOC108597143|XP_017839024.1|DBUS
OG0005990	LOC115634554|XP_030388230.1|SLEB, LOC115627594|XP_030379177.1|SLEB	LOC108596378|XP_017837537.1|DBUS
OG0005991	LOC115634331|XP_030387848.1|SLEB	LOC108595474|XP_017836213.1|DBUS
OG0005992	LOC115622936|XP_030372926.1|SLEB	LOC108600493|XP_017843615.1|DBUS
OG0005993	LOC115622426|XP_030372222.1|SLEB	LOC108600494|XP_017843616.1|DBUS
OG0005994	LOC115626032|XP_030377143.1|SLEB, LOC115628160|XP_030379992.1|SLEB	LOC108598477|XP_017840615.1|DBUS
OG0005997	LOC115629916|XP_030382382.1|SLEB, LOC115629156|XP_030381391.1|SLEB	LOC108595147|XP_017835802.1|DBUS
OG0005998	LOC115632543|XP_030385618.1|SLEB	LOC108598878|XP_017841128.2|DBUS
OG0005999	LOC115628276|XP_030380165.1|SLEB	LOC108604748|XP_017849824.1|DBUS
OG0006000	LOC115631788|XP_030384489.1|SLEB	LOC108597361|XP_017839373.1|DBUS
OG0006001	LOC115622345|XP_030372117.1|SLEB	LOC108601091|XP_017844488.1|DBUS
OG0006002	LOC115631768|XP_030384467.1|SLEB	LOC108595114|XP_017835762.1|DBUS
OG0006003	LOC115624672|XP_030375329.1|SLEB	LOC108598472|XP_017840608.1|DBUS
OG0006005	LOC115633775|XP_030387109.1|SLEB	LOC108597632|XP_017839766.1|DBUS
OG0006006	LOC115624730|XP_030375416.1|SLEB	LOC108595424|XP_017836142.1|DBUS
OG0006007	LOC115624624|XP_030375238.1|SLEB	LOC108595078|XP_017835716.1|DBUS
OG0006008	LOC115631979|XP_030384740.1|SLEB	LOC108608458|XP_017855327.1|DBUS
OG0006009	LOC115630064|XP_030382557.1|SLEB	LOC108600063|XP_017842904.1|DBUS
OG0006010	LOC115624956|XP_030375669.1|SLEB	LOC108598178|XP_033149597.1|DBUS
OG0006011	LOC115632310|XP_030385271.1|SLEB	LOC108599485|XP_017841820.2|DBUS
OG0006012	LOC115622370|XP_030372147.1|SLEB	LOC108598143|XP_033150619.1|DBUS
OG0006013	LOC115625990|XP_030377134.1|SLEB	LOC108594902|XP_017835529.1|DBUS
OG0006014	LOC115622821|XP_030372756.1|SLEB	LOC108598891|XP_017841140.1|DBUS
OG0006015	LOC115627062|XP_030378472.1|SLEB	LOC108595969|XP_017836745.1|DBUS
OG0006016	LOC115634329|XP_030387846.1|SLEB	LOC108595472|XP_017836211.1|DBUS
OG0006017	LOC115624608|XP_030375218.1|SLEB	LOC108596093|XP_017837002.1|DBUS
OG0006018	LOC115622123|XP_030371839.1|SLEB	LOC108596404|XP_017837579.1|DBUS
OG0006019	LOC115633766|XP_030387100.1|SLEB	LOC108597479|XP_017839543.1|DBUS
OG0006020	LOC115625643|XP_030376634.1|SLEB	LOC108600846|XP_017844134.1|DBUS
OG0006021	LOC115624633|XP_030375252.1|SLEB	LOC108601078|XP_033150614.1|DBUS
OG0006022	LOC115625945|XP_030377041.1|SLEB	LOC108594310|XP_017834944.1|DBUS
OG0006023	LOC115623473|XP_030373699.1|SLEB	LOC108603793|XP_017848378.1|DBUS
OG0006024	LOC115626846|XP_030378204.1|SLEB	LOC108605487|XP_017850672.1|DBUS
OG0006025	LOC115624513|XP_030375085.1|SLEB	LOC108596696|XP_033148964.1|DBUS
OG0006026	LOC115621736|XP_030371327.1|SLEB	LOC108602018|XP_017845510.1|DBUS
OG0006027	LOC115628148|XP_030379983.1|SLEB	LOC108597081|XP_017838905.1|DBUS
OG0006028	LOC115628557|XP_030380582.1|SLEB	LOC108595187|XP_017835854.1|DBUS, LOC108594939|XP_033149084.1|DBUS
OG0006029	LOC115624885|XP_030375595.1|SLEB	LOC108595475|XP_017836214.1|DBUS
OG0006030	LOC115623607|XP_030373884.1|SLEB	LOC108604424|XP_017849382.1|DBUS
OG0006031	LOC115628201|XP_030380058.1|SLEB	LOC108595167|XP_017835828.1|DBUS
OG0006032	LOC115628069|XP_030379895.1|SLEB	LOC108606545|XP_033150502.1|DBUS
OG0006033	LOC115622771|XP_030372687.1|SLEB	LOC108596094|XP_017837003.1|DBUS
OG0006034	LOC115620344|XP_030369405.1|SLEB	LOC108601447|XP_017844834.1|DBUS
OG0006035	LOC115624418|XP_030375013.1|SLEB	LOC108596408|XP_017837588.1|DBUS
OG0006036	LOC115626062|XP_030377174.1|SLEB	LOC108607613|XP_017854015.1|DBUS
OG0006037	LOC115632398|XP_030385392.1|SLEB	LOC108597455|XP_017839509.1|DBUS
OG0006038	LOC115623482|XP_030373711.1|SLEB	LOC108601785|XP_017845200.1|DBUS
OG0006039	LOC115624660|XP_030375300.1|SLEB	LOC108597415|XP_017839454.1|DBUS
OG0006040	LOC115627651|XP_030379255.1|SLEB	LOC108595208|XP_017835885.1|DBUS
OG0006041	LOC115627030|XP_030378419.1|SLEB	LOC108607007|XP_017853076.1|DBUS
OG0006042	LOC115634687|XP_030388410.1|SLEB	LOC108596633|XP_017838076.1|DBUS
OG0006043	LOC115622253|XP_030372012.1|SLEB	LOC108598358|XP_017840465.1|DBUS
OG0006044	LOC115627020|XP_030378405.1|SLEB	LOC108606956|XP_017853002.1|DBUS
OG0006045	LOC115624873|XP_030375578.1|SLEB	LOC108595156|XP_017835815.1|DBUS
OG0006046	LOC115631675|XP_030384351.1|SLEB	LOC108596449|XP_017837685.1|DBUS
OG0006047	LOC115622628|XP_030372495.1|SLEB	LOC108600105|XP_017842964.2|DBUS
OG0006048	LOC115622673|XP_030372547.1|SLEB	LOC108598484|XP_017840628.1|DBUS
OG0006049	LOC115621838|XP_030371509.1|SLEB	LOC108606517|XP_017852178.1|DBUS
OG0006050	LOC115621770|XP_030371377.1|SLEB	LOC108603964|XP_017848654.1|DBUS
OG0006051	LOC115629857|XP_030382301.1|SLEB	LOC108599342|XP_017841634.1|DBUS, LOC108606707|XP_017852575.1|DBUS
OG0006052	LOC115624579|XP_030375174.1|SLEB	LOC108596896|XP_017838574.1|DBUS
OG0006053	LOC115628675|XP_030380708.1|SLEB	LOC108600403|XP_017843444.1|DBUS
OG0006054	LOC115627787|XP_030379467.1|SLEB	LOC108607403|XP_033150524.1|DBUS
OG0006056	LOC115633803|XP_030387145.1|SLEB	LOC108595488|XP_017836228.1|DBUS
OG0006057	LOC115632682|XP_030385776.1|SLEB	LOC108600668|XP_017843852.1|DBUS
OG0006058	LOC115621261|XP_030370718.1|SLEB	LOC108604727|XP_017849796.1|DBUS
OG0006059	LOC115622323|XP_030372090.1|SLEB	LOC108599661|XP_017842130.2|DBUS
OG0006060	LOC115622324|XP_030372091.1|SLEB	LOC108599663|XP_017842132.1|DBUS
OG0006061	LOC115629185|XP_030381429.1|SLEB	LOC108606281|XP_017851751.1|DBUS
OG0006062	LOC115623437|XP_030373643.1|SLEB, LOC115623438|XP_030373644.1|SLEB	LOC108601966|XP_017845442.1|DBUS
OG0006063	LOC115625913|XP_030377005.1|SLEB	LOC108606033|XP_017851354.2|DBUS
OG0006064	LOC115623239|XP_030373356.1|SLEB	LOC108597510|XP_017839587.1|DBUS
OG0006065	LOC115632439|XP_030385443.1|SLEB	LOC108600082|XP_017842930.2|DBUS
OG0006066	LOC115628413|XP_030380364.1|SLEB	LOC108596459|XP_017837697.1|DBUS
OG0006067	LOC115619985|XP_030368891.1|SLEB	LOC108596038|XP_017836892.1|DBUS
OG0006068	LOC115627412|XP_030378932.1|SLEB	LOC108606276|XP_017851744.1|DBUS
OG0006069	LOC115622250|XP_030372009.1|SLEB	LOC108600810|XP_017844084.1|DBUS
OG0006070	LOC115631684|XP_030384361.1|SLEB, LOC115623040|XP_030373077.1|SLEB	LOC108603849|XP_017848491.1|DBUS
OG0006071	LOC115620682|XP_030369908.1|SLEB	LOC108604444|XP_017849411.1|DBUS
OG0006072	LOC115633168|XP_030386441.1|SLEB	LOC108600084|XP_017842932.1|DBUS
OG0006073	LOC115632599|XP_030385684.1|SLEB	LOC108600982|XP_017844333.1|DBUS
OG0006074	LOC115626784|XP_030378110.1|SLEB	LOC108606926|XP_017852964.1|DBUS
OG0006075	LOC115628874|XP_030380988.1|SLEB	LOC108606930|XP_017852969.1|DBUS
OG0006076	LOC115634656|XP_030388373.1|SLEB	LOC108596780|XP_017838369.1|DBUS
OG0006077	LOC115620031|XP_030368996.1|SLEB	LOC108600570|XP_017843726.1|DBUS
OG0006078	LOC115621102|XP_030370504.1|SLEB	LOC108600481|XP_017843589.1|DBUS
OG0006079	LOC115634504|XP_030388130.1|SLEB	LOC108601028|XP_017844396.2|DBUS
OG0006080	LOC115634503|XP_030388127.1|SLEB	LOC108600017|XP_017842823.2|DBUS
OG0006081	LOC115625766|XP_030376797.1|SLEB	LOC108595200|XP_017835877.1|DBUS
OG0006082	LOC115633714|XP_030387038.1|SLEB	LOC108595306|XP_017836012.1|DBUS
OG0006083	LOC115620917|XP_030370278.1|SLEB	LOC108599881|XP_017842548.1|DBUS
OG0006084	LOC115622164|XP_030371894.1|SLEB	LOC108599622|XP_017842070.1|DBUS
OG0006085	LOC115624627|XP_030375241.1|SLEB	LOC108598552|XP_017840724.1|DBUS
OG0006086	LOC115624787|XP_030375485.1|SLEB	LOC108598335|XP_033149467.1|DBUS
OG0006087	LOC115622919|XP_030372906.1|SLEB	LOC108597107|XP_017838969.1|DBUS
OG0006088	LOC115632512|XP_030385563.1|SLEB	LOC108598752|XP_017840977.1|DBUS
OG0006089	LOC115627336|XP_030378841.1|SLEB	LOC108605680|XP_017850960.1|DBUS
OG0006090	LOC115622865|XP_030372810.1|SLEB	LOC108598554|XP_033149691.1|DBUS
OG0006091	LOC115622571|XP_030372410.1|SLEB	LOC108599177|XP_017841453.1|DBUS
OG0006092	LOC115629868|XP_030382320.1|SLEB	LOC108605655|XP_017850930.1|DBUS
OG0006093	LOC115633881|XP_030387245.1|SLEB	LOC108595988|XP_017836765.2|DBUS
OG0006094	LOC115622185|XP_030371935.1|SLEB	LOC108600203|XP_017843108.1|DBUS
OG0006095	LOC115624332|XP_030374828.1|SLEB	LOC108595065|XP_017835700.1|DBUS
OG0006096	LOC115634760|XP_030388511.1|SLEB	LOC117135040|XP_033150761.1|DBUS, LOC108596615|XP_017838046.1|DBUS
OG0006097	LOC115622882|XP_030372835.1|SLEB	LOC108600430|XP_033150611.1|DBUS
OG0006098	LOC115630986|XP_030383428.1|SLEB	LOC108608350|XP_017855184.1|DBUS
OG0006099	LOC115634238|XP_030387690.1|SLEB	LOC108595352|XP_017836065.1|DBUS
OG0006100	LOC115624861|XP_030375567.1|SLEB	LOC108595436|XP_017836155.1|DBUS
OG0006101	LOC115631494|XP_030384114.1|SLEB	LOC108600361|XP_017843386.2|DBUS, LOC117134981|XP_033150555.1|DBUS
OG0006102	LOC115623124|XP_030373193.1|SLEB	LOC108594955|XP_017835577.1|DBUS
OG0006103	LOC115626965|XP_030378339.1|SLEB	LOC108605065|XP_017850121.1|DBUS
OG0006104	LOC115629664|XP_030382039.1|SLEB	LOC108605600|XP_017850866.1|DBUS
OG0006105	LOC115629637|XP_030381999.1|SLEB	LOC108604970|XP_017850029.1|DBUS
OG0006106	LOC115624703|XP_030375378.1|SLEB	LOC108600951|XP_017844286.1|DBUS
OG0006107	LOC115620047|XP_030369028.1|SLEB	LOC108597618|XP_017839747.1|DBUS
OG0006108	LOC115627772|XP_030379430.1|SLEB	LOC108606890|XP_017852904.1|DBUS
OG0006109	LOC115632286|XP_030385239.1|SLEB	LOC108599886|XP_017842555.1|DBUS
OG0006110	LOC115627694|XP_030379300.1|SLEB	LOC108598508|XP_033149516.1|DBUS
OG0006111	LOC115627745|XP_030379384.1|SLEB	LOC108595182|XP_017835849.1|DBUS
OG0006112	LOC115633624|XP_030386916.1|SLEB	LOC108596774|XP_017838362.1|DBUS
OG0006113	LOC115632419|XP_030385418.1|SLEB	LOC108598659|XP_017840859.1|DBUS
OG0006114	LOC115620676|XP_030369901.1|SLEB	LOC108603903|XP_017848573.1|DBUS
OG0006115	LOC115631200|XP_030383750.1|SLEB	LOC108597767|XP_017839968.1|DBUS
OG0006116	LOC115633843|XP_030387193.1|SLEB	LOC108597281|XP_017839237.1|DBUS
OG0006117	LOC115630836|XP_030383346.1|SLEB	LOC108597014|XP_017838783.1|DBUS
OG0006118	LOC115623486|XP_030373720.1|SLEB	LOC108596056|XP_017836939.1|DBUS
