Orthogroup	SLEB.longest_only	DANA.longest_only
OG0005705	LOC115628345|XP_030380271.1|SLEB	LOC6493722|XP_001958308.1|DANA
OG0005706	LOC115620370|XP_030369435.1|SLEB	LOC6505877|XP_001964533.1|DANA
OG0005707	LOC115629912|XP_030382378.1|SLEB	LOC6503727|XP_014761052.1|DANA
OG0005708	LOC115628009|XP_030379792.1|SLEB	LOC6503700|XP_001963899.1|DANA
OG0005709	LOC115621339|XP_030370818.1|SLEB	LOC6499068|XP_001955370.1|DANA
OG0005710	LOC115623769|XP_030374164.1|SLEB	LOC6501034|XP_001954426.1|DANA
OG0005711	LOC115622925|XP_030372910.1|SLEB	LOC6493712|XP_001958289.2|DANA
OG0005712	LOC115631002|XP_030383461.1|SLEB	LOC6506059|XP_001965096.1|DANA
OG0005713	LOC115625438|XP_030376344.1|SLEB	LOC6499302|XP_001954911.2|DANA
OG0005714	LOC115620931|XP_030370298.1|SLEB	LOC6505826|XP_001964440.1|DANA
OG0005715	LOC115623895|XP_030374307.1|SLEB	LOC6499963|XP_001953551.1|DANA
OG0005716	LOC115624367|XP_030374887.1|SLEB	LOC6499125|XP_014765918.1|DANA
OG0005717	LOC115624047|XP_030374487.1|SLEB	LOC6501692|XP_001955775.1|DANA
OG0005718	LOC115623720|XP_030374063.1|SLEB	LOC6500610|XP_001953556.1|DANA
OG0005719	LOC115625407|XP_030376306.1|SLEB	LOC6501020|XP_001954386.1|DANA
OG0005720	LOC115623899|XP_030374313.1|SLEB	LOC6499544|XP_001954406.1|DANA
OG0005721	LOC115625227|XP_030376070.1|SLEB	LOC6501281|XP_001954912.1|DANA
OG0005722	LOC115623591|XP_030373850.1|SLEB	LOC6500095|XP_001953236.3|DANA
OG0005723	LOC115623494|XP_030373730.1|SLEB	LOC6500496|XP_001953344.1|DANA
OG0005724	LOC115634754|XP_030388505.1|SLEB	LOC6494614|XP_001960009.1|DANA
OG0005725	LOC115623464|XP_030373684.1|SLEB	LOC6500595|XP_001953535.2|DANA
OG0005726	LOC115627878|XP_030379621.1|SLEB	LOC6504259|XP_001967366.1|DANA
OG0005727	LOC115623645|XP_030373951.1|SLEB	LOC6500442|XP_001953220.1|DANA
OG0005728	LOC115623997|XP_030374428.1|SLEB	LOC6501256|XP_001954862.1|DANA
OG0005729	LOC115623955|XP_030374379.1|SLEB	LOC6499941|XP_032305765.1|DANA
OG0005730	LOC115623513|XP_030373753.1|SLEB	LOC6500477|XP_001953301.1|DANA
OG0005731	LOC115623512|XP_030373751.1|SLEB	LOC6500059|XP_001953302.1|DANA
OG0005732	LOC115623776|XP_030374175.1|SLEB	LOC6500622|XP_001953588.1|DANA
OG0005733	LOC115623775|XP_030374172.1|SLEB	LOC6499940|XP_014766284.1|DANA
OG0005734	LOC115624197|XP_030374659.1|SLEB	LOC6500340|XP_001953005.2|DANA
OG0005735	LOC115625117|XP_030375884.1|SLEB	LOC6498891|XP_014765807.1|DANA
OG0005736	LOC115625123|XP_030375897.1|SLEB	LOC6499136|XP_001955230.1|DANA
OG0005737	LOC115624067|XP_030374512.1|SLEB	LOC6501179|XP_001954704.1|DANA
OG0005738	LOC115623583|XP_030373843.1|SLEB	LOC6505706|XP_001964420.1|DANA
OG0005739	LOC115623883|XP_030374294.1|SLEB	LOC6501152|XP_001954648.1|DANA
OG0005740	LOC115620681|XP_030369907.1|SLEB	LOC6501496|XP_001955365.1|DANA
OG0005741	LOC115623483|XP_030373712.1|SLEB	LOC6501416|XP_001955207.1|DANA
OG0005742	LOC115624394|XP_030374967.1|SLEB	LOC6505800|XP_001964398.1|DANA
OG0005743	LOC115625506|XP_030376429.1|SLEB	LOC6503395|XP_001967512.2|DANA
OG0005744	LOC115623529|XP_030373770.1|SLEB	LOC6499370|XP_001954771.1|DANA
OG0005745	LOC115623726|XP_030374069.1|SLEB	LOC6498859|XP_032312253.1|DANA
OG0005746	LOC115624060|XP_030374504.1|SLEB	LOC6498857|XP_001955790.1|DANA
OG0005747	LOC115623572|XP_030373828.1|SLEB	LOC6500036|XP_001953346.1|DANA
OG0005748	LOC115623738|XP_030374109.1|SLEB	LOC26514800|XP_014767341.1|DANA
OG0005749	LOC115626661|XP_030377935.1|SLEB	LOC6503594|XP_032308442.1|DANA
OG0005750	LOC115625258|XP_030376114.1|SLEB	LOC6501421|XP_001955219.1|DANA
OG0005751	LOC115628305|XP_030380212.1|SLEB	LOC6506555|XP_001957656.1|DANA
OG0005752	LOC115620808|XP_030370126.1|SLEB	LOC6494153|XP_001960859.1|DANA
OG0005753	LOC115630457|XP_030382883.1|SLEB	LOC6503994|XP_001965212.1|DANA
OG0005754	LOC115633814|XP_030387158.1|SLEB	LOC6496276|XP_001960591.1|DANA
OG0005755	LOC115624396|XP_030374981.1|SLEB	LOC6495729|XP_001959451.1|DANA
OG0005756	LOC115624132|XP_030374588.1|SLEB	LOC6499330|XP_001954856.1|DANA
OG0005757	LOC115625499|XP_030376419.1|SLEB	LOC6503454|XP_001967513.1|DANA
OG0005758	LOC115624052|XP_030374492.1|SLEB	LOC6498866|XP_001955777.2|DANA
OG0005759	LOC115621776|XP_030371390.1|SLEB	LOC6494415|XP_014760073.1|DANA
OG0005760	LOC115624110|XP_030374563.1|SLEB	LOC6499412|XP_001954693.3|DANA
OG0005761	LOC115624468|XP_030375031.1|SLEB, LOC115623331|XP_030373454.1|SLEB	LOC6500141|XP_001953146.1|DANA
OG0005762	LOC115623822|XP_030374226.1|SLEB	LOC6501294|XP_001954938.1|DANA
OG0005763	LOC115628266|XP_030380149.1|SLEB	LOC6493927|XP_001961311.1|DANA
OG0005764	LOC115624373|XP_030374907.1|SLEB	LOC6499144|XP_001955213.1|DANA
OG0005765	LOC115624371|XP_030374898.1|SLEB	LOC6501418|XP_014767029.1|DANA
OG0005766	LOC115623517|XP_030373757.1|SLEB	LOC6499540|XP_014766127.2|DANA
OG0005767	LOC115622020|XP_030371736.1|SLEB	LOC6499473|XP_001954567.2|DANA
OG0005768	LOC115629861|XP_030382309.1|SLEB	LOC6504112|XP_001964202.1|DANA
OG0005769	LOC115624078|XP_030374528.1|SLEB	LOC6501432|XP_001955240.1|DANA
OG0005770	LOC115621789|XP_030371420.1|SLEB	LOC6501079|XP_001954518.1|DANA
OG0005771	LOC115621715|XP_030371290.1|SLEB	LOC6499121|XP_001955258.1|DANA
OG0005772	LOC115625231|XP_030376076.1|SLEB	LOC6499004|XP_001955528.1|DANA
OG0005773	LOC115625434|XP_030376340.1|SLEB	LOC6494773|XP_001965968.1|DANA
OG0005774	LOC115623415|XP_030373585.1|SLEB	LOC6501147|XP_001954638.1|DANA
OG0005775	LOC115622587|XP_030372441.1|SLEB	LOC6493710|XP_001958283.1|DANA
OG0005776	LOC115632113|XP_030384966.1|SLEB	LOC6507238|XP_001956412.2|DANA
OG0005777	LOC115628515|XP_030380526.1|SLEB	LOC6497192|XP_001962583.1|DANA
OG0005778	LOC115624472|XP_030375034.1|SLEB	LOC6499625|XP_014766154.1|DANA
OG0005779	LOC115620508|XP_030369627.1|SLEB	LOC6501074|XP_032306017.1|DANA
OG0005780	LOC115622563|XP_030372393.1|SLEB	LOC6493266|XP_014764295.1|DANA
OG0005781	LOC115623111|XP_030373178.1|SLEB	LOC6507875|XP_001956507.1|DANA
OG0005782	LOC115622981|XP_030372993.1|SLEB	LOC6507873|XP_001956504.1|DANA
OG0005783	LOC115634145|XP_030387578.1|SLEB	LOC6493949|XP_001961264.1|DANA
OG0005784	LOC115623655|XP_030373970.1|SLEB	LOC6499572|XP_032310267.1|DANA
OG0005785	LOC115623463|XP_030373680.1|SLEB	LOC6499573|XP_032309440.1|DANA
OG0005786	LOC115624408|XP_030375003.1|SLEB	LOC6500534|XP_001953406.2|DANA
OG0005787	LOC115625045|XP_030375754.1|SLEB	LOC6499458|XP_014766075.1|DANA
OG0005788	LOC115620585|XP_030369755.1|SLEB	LOC6496324|XP_001960705.1|DANA
OG0005789	LOC115621436|XP_030370950.1|SLEB	LOC26515043|XP_014760934.1|DANA
OG0005790	LOC115621332|XP_030370813.1|SLEB	LOC6499122|XP_001955256.1|DANA
OG0005791	LOC115625169|XP_030375969.1|SLEB	LOC6494697|XP_014760088.1|DANA
OG0005792	LOC115622420|XP_030372215.1|SLEB	LOC6494198|XP_001965959.1|DANA
OG0005793	LOC115625613|XP_030376609.1|SLEB	LOC6494752|XP_032312352.1|DANA
OG0005794	LOC115633844|XP_030387195.1|SLEB	LOC6495249|XP_001958759.1|DANA
OG0005795	LOC115624046|XP_030374486.1|SLEB	LOC6501272|XP_001954895.1|DANA
OG0005796	LOC115622581|XP_030372431.1|SLEB	LOC6506239|XP_014764688.1|DANA
OG0005797	LOC115622537|XP_030372360.1|SLEB	LOC6507305|XP_001956281.1|DANA
OG0005798	LOC115623635|XP_030373936.1|SLEB	LOC6498853|XP_014765764.1|DANA
OG0005799	LOC115624370|XP_030374892.1|SLEB	LOC6499662|XP_032307272.1|DANA
OG0005800	LOC115624134|XP_030374590.1|SLEB	LOC6500931|XP_001954193.1|DANA
OG0005801	LOC115624133|XP_030374589.1|SLEB	LOC6499663|XP_001954194.1|DANA
OG0005802	LOC115625513|XP_030376437.1|SLEB	LOC6501316|XP_001954975.3|DANA
OG0005803	LOC115623952|XP_030374376.1|SLEB	LOC6498851|XP_032312269.1|DANA
OG0005804	LOC115623657|XP_030373974.1|SLEB	LOC6499545|XP_001954405.1|DANA
OG0005805	LOC115623736|XP_030374112.1|SLEB	LOC6494109|XP_032306115.1|DANA
OG0005806	LOC115625604|XP_030376597.1|SLEB	LOC6503413|XP_001967476.1|DANA
OG0005807	LOC115625413|XP_030376312.1|SLEB	LOC6503407|XP_001967488.2|DANA
OG0005808	LOC115626692|XP_030377979.1|SLEB	LOC6502183|XP_001966067.1|DANA
OG0005809	LOC115628372|XP_030380310.1|SLEB	LOC6506659|XP_001957462.1|DANA
OG0005810	LOC115623521|XP_030373762.1|SLEB	LOC6500933|XP_032307297.1|DANA
OG0005811	LOC115623522|XP_030373763.1|SLEB	LOC6499660|XP_001954199.1|DANA
OG0005812	LOC115624001|XP_030374433.1|SLEB, LOC115624470|XP_030375033.1|SLEB	LOC6498856|XP_001955791.1|DANA
OG0005813	LOC115625564|XP_030376518.1|SLEB	LOC6499932|XP_001953607.1|DANA
OG0005814	LOC115625180|XP_030376005.1|SLEB	LOC6499140|XP_001955222.2|DANA
OG0005815	LOC115624646|XP_030375281.1|SLEB	LOC6493925|XP_001961314.1|DANA
OG0005816	LOC115620352|XP_030369413.1|SLEB	LOC6505622|XP_001964583.2|DANA
OG0005817	LOC115625163|XP_030375955.1|SLEB	LOC6501586|XP_001955527.1|DANA
OG0005818	LOC115624066|XP_030374511.1|SLEB	LOC6499587|XP_001954341.3|DANA
OG0005819	LOC115623805|XP_030374208.1|SLEB	LOC6500434|XP_001953210.1|DANA
OG0005820	LOC115623806|XP_030374209.1|SLEB	LOC6500106|XP_001953211.1|DANA
OG0005821	LOC115625116|XP_030375882.1|SLEB	LOC6500431|XP_001953203.1|DANA
OG0005822	LOC115625871|XP_030376941.1|SLEB	LOC6498247|XP_001962390.1|DANA
OG0005823	LOC115627504|XP_030379054.1|SLEB	LOC6502298|XP_001966192.1|DANA
OG0005824	LOC115621592|XP_030371143.1|SLEB	LOC6500903|XP_001954134.1|DANA
OG0005825	LOC115622737|XP_030372639.1|SLEB	LOC6507897|XP_001956549.1|DANA
OG0005826	LOC115621284|XP_030370747.1|SLEB	LOC6503264|XP_001965838.1|DANA
OG0005827	LOC115624014|XP_030374446.1|SLEB	LOC6501016|XP_001954379.1|DANA
OG0005828	LOC115632118|XP_030384980.1|SLEB	LOC6493777|XP_001958414.1|DANA
OG0005829	LOC115623372|XP_030373523.1|SLEB	LOC6500966|XP_001954260.1|DANA
OG0005830	LOC115628230|XP_030380093.1|SLEB	LOC6493423|XP_001957721.1|DANA
OG0005831	LOC115628429|XP_030380377.1|SLEB	LOC6506521|XP_032310493.1|DANA
OG0005832	LOC115628428|XP_030380376.1|SLEB	LOC6506519|XP_032310384.1|DANA
OG0005833	LOC115628394|XP_030380340.1|SLEB	LOC6493431|XP_014764379.1|DANA
OG0005834	LOC115628402|XP_030380350.1|SLEB	LOC6506511|XP_001957741.1|DANA
OG0005835	LOC115628313|XP_030380227.1|SLEB	LOC6493435|XP_001957745.1|DANA
OG0005836	LOC115632712|XP_030385814.1|SLEB	LOC6493046|XP_032310225.1|DANA
OG0005837	LOC115625603|XP_030376596.1|SLEB	LOC6503414|XP_001967475.1|DANA
OG0005838	LOC115625224|XP_030376068.1|SLEB	LOC6499646|XP_032307189.1|DANA
OG0005839	LOC115630480|XP_030382920.1|SLEB	LOC6496726|XP_032309166.1|DANA
OG0005840	LOC115624391|XP_030374962.1|SLEB	LOC6505801|XP_001964400.1|DANA
OG0005841	LOC115623823|XP_030374227.1|SLEB	LOC6500074|XP_014766372.1|DANA
OG0005842	LOC115629826|XP_030382261.1|SLEB	LOC6503767|XP_001963780.1|DANA
OG0005843	LOC115633080|XP_030386316.1|SLEB	LOC6507241|XP_001956406.1|DANA
OG0005844	LOC115622098|XP_030371802.1|SLEB	LOC6506288|XP_001958194.1|DANA
OG0005845	LOC115623411|XP_030373581.1|SLEB	LOC6498865|XP_001955779.1|DANA
OG0005846	LOC115623597|XP_030373859.1|SLEB	LOC6500063|XP_014766362.1|DANA
OG0005847	LOC115624252|XP_030374735.1|SLEB	LOC6501209|XP_032305526.1|DANA
OG0005848	LOC115629138|XP_030381343.1|SLEB	LOC6502898|XP_032311818.1|DANA
OG0005849	LOC115626687|XP_030377975.1|SLEB	LOC6502321|XP_032309033.1|DANA
OG0005850	LOC115627874|XP_030379618.1|SLEB	LOC6503205|XP_032311853.1|DANA
OG0005851	LOC115630015|XP_030382500.1|SLEB, LOC115625776|XP_030376805.1|SLEB	LOC6497298|XP_001962371.2|DANA
OG0005852	LOC115623456|XP_030373672.1|SLEB	LOC6499652|XP_001954211.1|DANA
OG0005853	LOC115629860|XP_030382307.1|SLEB	LOC6503857|XP_001963725.1|DANA
OG0005854	LOC115623762|XP_030374158.1|SLEB	LOC6499661|XP_032307296.1|DANA
OG0005855	LOC115628935|XP_030381067.1|SLEB	LOC6503057|XP_001963343.2|DANA
OG0005856	LOC115629295|XP_030381598.1|SLEB	LOC6503215|XP_032311849.1|DANA
OG0005857	LOC115623847|XP_030374250.1|SLEB	LOC6500135|XP_001953158.1|DANA
OG0005858	LOC115624407|XP_030375002.1|SLEB	LOC6500535|XP_001953408.1|DANA
OG0005859	LOC115631487|XP_030384103.1|SLEB	LOC6497202|XP_001962564.2|DANA
OG0005860	LOC115624395|XP_030374968.1|SLEB	LOC6500443|XP_032305882.1|DANA
OG0005861	LOC115620393|XP_030369463.1|SLEB	LOC6505635|XP_001964560.1|DANA
OG0005862	LOC115634511|XP_030388138.1|SLEB	LOC6495433|XP_032306631.1|DANA
OG0005863	LOC115620437|XP_030369528.1|SLEB	LOC6495908|XP_001959836.1|DANA
OG0005864	LOC115623598|XP_030373871.1|SLEB	LOC6500474|XP_001953293.1|DANA
OG0005865	LOC115623792|XP_030374194.1|SLEB	LOC6503397|XP_001967509.1|DANA
OG0005866	LOC115624726|XP_030375410.1|SLEB	LOC6494318|XP_001960543.1|DANA
OG0005867	LOC115631274|XP_030383845.1|SLEB	LOC6498142|XP_001962164.1|DANA
OG0005868	LOC115633901|XP_030387265.1|SLEB	LOC26515287|XP_014764116.1|DANA
OG0005869	LOC115627151|XP_030378590.1|SLEB	LOC6504101|XP_001964179.1|DANA
OG0005870	LOC115627138|XP_030378574.1|SLEB	LOC6504660|XP_001966455.1|DANA
OG0005871	LOC115627272|XP_030378762.1|SLEB	LOC6502162|XP_001966101.1|DANA
OG0005872	LOC115620902|XP_030370250.1|SLEB	LOC6500842|XP_032305921.1|DANA
OG0005873	LOC115625620|XP_030376621.1|SLEB	LOC6501203|XP_001954757.1|DANA
OG0005874	LOC115629254|XP_030381530.1|SLEB	LOC6502589|XP_032312012.1|DANA, LOC116655073|XP_032308017.1|DANA
OG0005875	LOC115627590|XP_030379176.1|SLEB	LOC6496498|XP_001961021.1|DANA
OG0005876	LOC115629319|XP_030381628.1|SLEB	LOC6502220|XP_032308718.1|DANA
OG0005877	LOC115629092|XP_030381265.1|SLEB	LOC116654459|XP_032311828.1|DANA
OG0005878	LOC115626724|XP_030378030.1|SLEB	LOC6503596|XP_032308463.1|DANA
OG0005879	LOC115626670|XP_030377952.1|SLEB	LOC6502279|XP_001966153.1|DANA
OG0005880	LOC115622595|XP_030372452.1|SLEB	LOC6493566|XP_001958009.1|DANA
OG0005881	LOC115622702|XP_030372592.1|SLEB	LOC6507805|XP_001956383.1|DANA
OG0005882	LOC115628025|XP_030379821.1|SLEB	LOC6501867|XP_001967166.3|DANA
OG0005883	LOC115633125|XP_030386377.1|SLEB	LOC6507384|XP_001956113.1|DANA
OG0005884	LOC115632314|XP_030385275.1|SLEB	LOC6493065|XP_001956978.1|DANA
OG0005885	LOC115622642|XP_030372510.1|SLEB	LOC6493274|XP_014764301.1|DANA
OG0005886	LOC115623161|XP_030373234.1|SLEB	LOC6493706|XP_001958275.2|DANA
OG0005887	LOC115622268|XP_030372030.1|SLEB	LOC6507250|XP_032309979.1|DANA
OG0005888	LOC115632579|XP_030385660.1|SLEB	LOC6506087|XP_032305920.1|DANA, LOC116655747|XP_032309555.1|DANA
OG0005889	LOC115622194|XP_030371945.1|SLEB	LOC6493730|XP_001958324.2|DANA
OG0005890	LOC115628864|XP_030380976.1|SLEB	LOC6503685|XP_001963932.1|DANA
OG0005891	LOC115623211|XP_030373300.1|SLEB	LOC6507902|XP_014765503.2|DANA
OG0005892	LOC115622329|XP_030372098.1|SLEB	LOC6507908|XP_001956577.1|DANA
OG0005893	LOC115624758|XP_030375450.1|SLEB	LOC6506330|XP_001958087.1|DANA
OG0005894	LOC115624759|XP_030375451.1|SLEB	LOC6493603|XP_001958085.1|DANA
OG0005895	LOC115624760|XP_030375452.1|SLEB	LOC6506331|XP_001958086.1|DANA
OG0005896	LOC115626340|XP_030377550.1|SLEB	LOC6506758|XP_001957297.1|DANA
OG0005897	LOC115622132|XP_030371845.1|SLEB	LOC6506108|XP_001958533.1|DANA
OG0005898	LOC115629952|XP_030382420.1|SLEB	LOC6503920|XP_001963844.3|DANA
OG0005899	LOC115624569|XP_030375157.1|SLEB	LOC6494809|XP_001959619.1|DANA
OG0005900	LOC115631604|XP_030384266.1|SLEB	LOC6497695|XP_001961550.1|DANA
OG0005901	LOC115623023|XP_030373064.1|SLEB	LOC6494494|XP_001960225.1|DANA
OG0005902	LOC115627722|XP_030379335.1|SLEB	LOC6496328|XP_001960709.1|DANA
OG0005903	LOC115623972|XP_030374401.1|SLEB	LOC6501036|XP_001954429.2|DANA
OG0005904	LOC115620318|XP_030369371.1|SLEB	LOC6501509|XP_001955392.2|DANA
OG0005905	LOC115622182|XP_030371931.1|SLEB	LOC6506248|XP_014764693.1|DANA
OG0005906	LOC115623258|XP_030373388.1|SLEB	LOC6493644|XP_001958156.3|DANA
OG0005907	LOC115624707|XP_030375389.1|SLEB	LOC6507842|XP_001956455.1|DANA
OG0005908	LOC115623345|XP_030373488.1|SLEB	LOC6506740|XP_001957326.1|DANA
OG0005909	LOC115632975|XP_030386145.1|SLEB	LOC6507787|XP_001956341.2|DANA
OG0005910	LOC115619973|XP_030368872.1|SLEB	LOC6494726|XP_001959785.1|DANA
OG0005911	LOC115633952|XP_030387330.1|SLEB	LOC6495886|XP_001959784.1|DANA
OG0005912	LOC115630852|XP_030383348.1|SLEB	LOC116654454|XP_014763126.1|DANA
OG0005913	LOC115621068|XP_030370454.1|SLEB	LOC6500781|XP_001953907.1|DANA
OG0005914	LOC115619951|XP_030368840.1|SLEB	LOC6495744|XP_001959479.1|DANA
OG0005915	LOC115628732|XP_030380799.1|SLEB	LOC6495745|XP_001959480.1|DANA
OG0005916	LOC115624788|XP_030375491.1|SLEB	LOC6494791|XP_001959661.1|DANA
OG0005917	LOC115633872|XP_030387232.1|SLEB	LOC6494442|XP_001960309.1|DANA
OG0005918	LOC115627500|XP_030379048.1|SLEB	LOC6503926|XP_001963859.1|DANA
OG0005919	LOC115634256|XP_030387713.1|SLEB	LOC6495341|XP_032306759.1|DANA
OG0005920	LOC115632174|XP_030385070.1|SLEB	LOC6496178|XP_014763656.1|DANA
OG0005921	LOC115628300|XP_030380208.1|SLEB	LOC6507590|XP_001955961.3|DANA
OG0005922	LOC115629111|XP_030381300.1|SLEB	LOC6503887|XP_001963785.1|DANA
OG0005923	LOC115623007|XP_030373038.1|SLEB	LOC6507123|XP_001956631.1|DANA
OG0005924	LOC115623011|XP_030373042.1|SLEB	LOC6507121|XP_001956633.1|DANA
OG0005925	LOC115622711|XP_030372602.1|SLEB	LOC6506220|XP_001958321.1|DANA
OG0005926	LOC115626787|XP_030378113.1|SLEB	LOC6503996|XP_001963976.1|DANA
OG0005927	LOC115625522|XP_030376447.1|SLEB	LOC6501425|XP_001955227.1|DANA
OG0005928	LOC115627469|XP_030379001.1|SLEB	LOC6501871|XP_014759626.1|DANA
OG0005929	LOC115633976|XP_030387357.1|SLEB	LOC6507595|XP_001955972.1|DANA
OG0005930	LOC115624908|XP_030375616.1|SLEB	LOC6496252|XP_001960546.2|DANA
OG0005931	LOC115624545|XP_030375131.1|SLEB	LOC6493923|XP_001961317.2|DANA
OG0005932	LOC115624648|XP_030375284.1|SLEB	LOC26514046|XP_014763969.1|DANA
OG0005933	LOC115622966|XP_030372979.1|SLEB	LOC6495070|XP_001959130.1|DANA
OG0005934	LOC115620751|XP_030370010.1|SLEB	LOC6496352|XP_001960749.3|DANA
OG0005935	LOC115633066|XP_030386291.1|SLEB	LOC6493863|XP_001958581.2|DANA
OG0005936	LOC115625898|XP_030376987.1|SLEB	LOC6497292|XP_001962379.1|DANA
OG0005937	LOC115632429|XP_030385430.1|SLEB	LOC6506088|XP_001958578.1|DANA
OG0005938	LOC115627894|XP_030379650.1|SLEB	LOC6496284|XP_032306440.1|DANA
OG0005939	LOC115627206|XP_030378684.1|SLEB	LOC6505046|XP_001965569.1|DANA
OG0005940	LOC115634349|XP_030387865.1|SLEB	LOC6496097|XP_014763628.1|DANA
OG0005942	LOC115624644|XP_030375276.1|SLEB	LOC6493918|XP_032311489.1|DANA
OG0005943	LOC115624519|XP_030375095.1|SLEB	LOC6493920|XP_032311549.1|DANA
OG0005944	LOC115624568|XP_030375156.1|SLEB	LOC6496643|XP_001961320.1|DANA
OG0005945	LOC115634712|XP_030388455.1|SLEB	LOC6496615|XP_001961266.1|DANA
OG0005946	LOC115630186|XP_030382616.1|SLEB, LOC115620157|XP_030369145.1|SLEB	LOC6496244|XP_001960527.2|DANA
OG0005947	LOC115625558|XP_030376514.1|SLEB	LOC6496298|XP_001960643.1|DANA
OG0005948	LOC115628334|XP_030380257.1|SLEB	LOC6493643|XP_001958153.1|DANA
OG0005949	LOC115632710|XP_030385812.1|SLEB	LOC6507786|XP_032310254.1|DANA
OG0005950	LOC115631689|XP_030384371.1|SLEB	LOC6497057|XP_001962838.1|DANA
OG0005951	LOC115632403|XP_030385398.1|SLEB	LOC6493456|XP_014764384.1|DANA
OG0005952	LOC115631688|XP_030384369.1|SLEB	LOC6498447|XP_014762130.1|DANA
OG0005953	LOC115628594|XP_030380639.1|SLEB	LOC6497560|XP_001961815.1|DANA
OG0005954	LOC115628588|XP_030380631.1|SLEB	LOC6497562|XP_001961811.1|DANA
OG0005955	LOC115623374|XP_030373529.1|SLEB	LOC6501254|XP_001954860.2|DANA
OG0005956	LOC115634707|XP_030388447.1|SLEB	LOC6494521|XP_001960183.1|DANA
OG0005957	LOC115624041|XP_030374478.1|SLEB	LOC6503398|XP_032312330.1|DANA
OG0005958	LOC115624029|XP_030374466.1|SLEB	LOC6499574|XP_001954356.1|DANA
OG0005959	LOC115625880|XP_030376957.1|SLEB	LOC6497495|XP_001961965.1|DANA
OG0005960	LOC115627131|XP_030378564.1|SLEB, LOC115630745|XP_030383259.1|SLEB	LOC6502007|XP_001966859.1|DANA
OG0005961	LOC115631876|XP_030384588.1|SLEB	LOC6495609|XP_001959194.1|DANA
OG0005962	LOC115624909|XP_030375617.1|SLEB	LOC6495110|XP_001959030.1|DANA
OG0005963	LOC115631519|XP_030384148.1|SLEB	LOC6497934|XP_001961748.1|DANA
OG0005964	LOC115632093|XP_030384932.1|SLEB	LOC6494487|XP_001960238.1|DANA
OG0005965	LOC115633883|XP_030387247.1|SLEB	LOC6494722|XP_001959796.1|DANA
OG0005966	LOC115629744|XP_030382138.1|SLEB	LOC6495690|XP_001959389.1|DANA
OG0005967	LOC115634757|XP_030388509.1|SLEB	LOC6507956|XP_001959038.1|DANA
OG0005968	LOC115628424|XP_030380375.1|SLEB	LOC6495998|XP_014763581.1|DANA
OG0005969	LOC115633340|XP_030386637.1|SLEB	LOC6495727|XP_001959448.3|DANA
OG0005970	LOC115632233|XP_030385153.1|SLEB	LOC6493477|XP_001957833.1|DANA
OG0005971	LOC115633677|XP_030386991.1|SLEB	LOC6496556|XP_001961140.1|DANA
OG0005972	LOC115628188|XP_030380034.1|SLEB	LOC6493208|XP_001957264.1|DANA
OG0005973	LOC115622582|XP_030372433.1|SLEB	LOC6506241|XP_001958279.1|DANA
OG0005974	LOC115624558|XP_030375145.1|SLEB	LOC6493201|XP_032309773.1|DANA
OG0005975	LOC115632663|XP_030385756.1|SLEB, LOC115630024|XP_030382520.1|SLEB	LOC6506777|XP_001957263.1|DANA
OG0005976	LOC115624063|XP_030374509.1|SLEB	LOC6505722|XP_014760773.1|DANA
OG0005977	LOC115623108|XP_030373177.1|SLEB	LOC6495043|XP_001959179.1|DANA
OG0005978	LOC115634532|XP_030388201.1|SLEB	LOC6494301|XP_001960572.1|DANA
OG0005979	LOC115624688|XP_030375354.1|SLEB	LOC6494802|XP_014762992.1|DANA
OG0005980	LOC115628146|XP_030379977.1|SLEB	LOC6495800|XP_032306737.1|DANA
OG0005981	LOC115626711|XP_030378006.1|SLEB	LOC6503142|XP_032308959.1|DANA
OG0005983	LOC115627339|XP_030378844.1|SLEB	LOC6502926|XP_001963576.1|DANA
OG0005984	LOC115627063|XP_030378469.1|SLEB	LOC6504500|XP_032308148.1|DANA
OG0005985	LOC115626962|XP_030378337.1|SLEB	LOC6503104|XP_032308921.1|DANA
OG0005986	LOC115629854|XP_030382296.1|SLEB	LOC6503855|XP_001963722.1|DANA
OG0005987	LOC115629532|XP_030381868.1|SLEB	LOC6502319|XP_001966228.1|DANA
OG0005988	LOC115624737|XP_030375422.1|SLEB	LOC6494324|XP_001960531.1|DANA
OG0005989	LOC115631713|XP_030384404.1|SLEB	LOC6494028|XP_032307103.1|DANA
OG0005990	LOC115634554|XP_030388230.1|SLEB, LOC115627594|XP_030379177.1|SLEB	LOC6495129|XP_001958992.1|DANA
OG0005991	LOC115634331|XP_030387848.1|SLEB	LOC6495410|XP_032306302.1|DANA
OG0005992	LOC115622936|XP_030372926.1|SLEB	LOC6493467|XP_001957820.1|DANA
OG0005993	LOC115622426|XP_030372222.1|SLEB	LOC6506463|XP_014764776.1|DANA
OG0005994	LOC115626032|XP_030377143.1|SLEB, LOC115628160|XP_030379992.1|SLEB	LOC6506359|XP_032309904.1|DANA
OG0005996	LOC115633099|XP_030386340.1|SLEB	LOC6506372|XP_001958005.1|DANA
OG0005997	LOC115629916|XP_030382382.1|SLEB, LOC115629156|XP_030381391.1|SLEB	LOC6493944|XP_001961272.1|DANA
OG0005998	LOC115632543|XP_030385618.1|SLEB	LOC6506325|XP_001958097.1|DANA
OG0005999	LOC115628276|XP_030380165.1|SLEB	LOC6507665|XP_001956109.1|DANA
