Orthogroup	SLEB.longest_only	DEUG.longest_only
OG0004053	LOC115630487|XP_030382935.1|SLEB	LOC108106429|XP_017068946.1|DEUG
OG0004054	LOC115631315|XP_030383890.1|SLEB	LOC108105652|XP_017067829.1|DEUG
OG0004055	LOC115621942|XP_030371649.1|SLEB	LOC108117494|XP_017085460.1|DEUG
OG0004056	LOC115621043|XP_030370424.1|SLEB	LOC108117639|XP_017085662.1|DEUG
OG0004057	LOC115622239|XP_030371996.1|SLEB	LOC108107560|XP_017070603.1|DEUG
OG0004058	LOC115632484|XP_030385519.1|SLEB	LOC108108092|XP_017071476.1|DEUG
OG0004059	LOC115624161|XP_030374617.1|SLEB	LOC108115174|XP_017081983.1|DEUG
OG0004060	LOC115624055|XP_030374496.1|SLEB	LOC108116330|XP_017083630.1|DEUG
OG0004061	LOC115626808|XP_030378139.1|SLEB	LOC108104355|XP_017065849.1|DEUG
OG0004062	LOC115622469|XP_030372272.1|SLEB	LOC108113910|XP_017080108.1|DEUG
OG0004063	LOC115626863|XP_030378230.1|SLEB	LOC108105534|XP_017067654.1|DEUG
OG0004064	LOC115633705|XP_030387026.1|SLEB	LOC108117337|XP_017085197.1|DEUG
OG0004065	LOC115624995|XP_030375726.1|SLEB	LOC108112849|XP_017078657.1|DEUG
OG0004066	LOC115634762|XP_030388517.1|SLEB	LOC108106660|XP_017069373.1|DEUG
OG0004067	LOC115624916|XP_030375626.1|SLEB, LOC115628821|XP_030380911.1|SLEB	LOC108109975|XP_017074285.1|DEUG
OG0004068	LOC115625353|XP_030376246.1|SLEB	LOC108108312|XP_017071823.1|DEUG
OG0004069	LOC115625619|XP_030376620.1|SLEB	LOC108108290|XP_017071782.1|DEUG
OG0004070	LOC115632730|XP_030385835.1|SLEB	LOC108107979|XP_017071310.1|DEUG
OG0004071	LOC115622479|XP_030372284.1|SLEB	LOC108108349|XP_017071878.1|DEUG
OG0004072	LOC115622497|XP_030372303.1|SLEB	LOC108108350|XP_017071879.1|DEUG
OG0004073	LOC115626862|XP_030378229.1|SLEB	LOC108117491|XP_017085459.1|DEUG
OG0004074	LOC115622688|XP_030372577.1|SLEB	LOC108112816|XP_017078603.1|DEUG
OG0004075	LOC115634474|XP_030388065.1|SLEB	LOC108114894|XP_017081552.1|DEUG
OG0004076	LOC115634473|XP_030388064.1|SLEB	LOC108114893|XP_017081551.1|DEUG
OG0004077	LOC115631977|XP_030384737.1|SLEB	LOC108106100|XP_017068453.1|DEUG
OG0004078	LOC115625509|XP_030376433.1|SLEB	LOC108113609|XP_017079756.1|DEUG
OG0004079	LOC115629371|XP_030381689.1|SLEB	LOC108104950|XP_017066805.1|DEUG
OG0004080	LOC115620054|XP_030369047.1|SLEB	LOC108113111|XP_017079093.1|DEUG
OG0004081	LOC115624980|XP_030375695.1|SLEB	LOC108106576|XP_017069239.1|DEUG
OG0004082	LOC115627742|XP_030379377.1|SLEB	LOC108109185|XP_017073106.1|DEUG
OG0004083	LOC115620222|XP_030369223.1|SLEB	LOC108116602|XP_017084047.1|DEUG
OG0004084	LOC115621413|XP_030370924.1|SLEB	LOC108108768|XP_017072424.1|DEUG
OG0004085	LOC115623375|XP_030373530.1|SLEB	LOC108111497|XP_017076500.1|DEUG
OG0004086	LOC115621200|XP_030370639.1|SLEB	LOC108115771|XP_017082830.1|DEUG
OG0004087	LOC115629180|XP_030381421.1|SLEB	LOC108117610|XP_017085625.1|DEUG
OG0004088	LOC115620542|XP_030369685.1|SLEB	LOC108115868|XP_017082988.1|DEUG
OG0004089	LOC115629338|XP_030381644.1|SLEB	LOC108104964|XP_017066818.1|DEUG
OG0004090	LOC115625345|XP_030376233.1|SLEB	LOC108116646|XP_017084120.1|DEUG
OG0004091	LOC115623942|XP_030374364.1|SLEB	LOC108116159|XP_017083383.1|DEUG
OG0004092	LOC115627070|XP_030378478.1|SLEB	LOC108103693|XP_017064776.1|DEUG
OG0004094	LOC115627049|XP_030378451.1|SLEB	LOC108110388|XP_017074923.1|DEUG
OG0004095	LOC115624377|XP_030374938.1|SLEB	LOC108116389|XP_017083740.1|DEUG
OG0004096	LOC115620835|XP_030370128.1|SLEB	LOC108115889|XP_017083022.1|DEUG
OG0004097	LOC115622879|XP_030372832.1|SLEB	LOC108114472|XP_017080970.1|DEUG
OG0004098	LOC115624962|XP_030375677.1|SLEB	LOC108111467|XP_017076428.1|DEUG
OG0004099	LOC115623554|XP_030373804.1|SLEB	LOC108114965|XP_017081661.1|DEUG
OG0004100	LOC115624190|XP_030374648.1|SLEB	LOC108115044|XP_017081780.1|DEUG
OG0004101	LOC115624084|XP_030374533.1|SLEB	LOC108115020|XP_017081751.1|DEUG
OG0004102	LOC115624297|XP_030374782.1|SLEB	LOC108114970|XP_017081672.1|DEUG
OG0004103	LOC115625507|XP_030376430.1|SLEB	LOC108113638|XP_017079796.1|DEUG
OG0004104	LOC115621663|XP_030371231.1|SLEB	LOC108108837|XP_017072533.1|DEUG
OG0004105	LOC115634785|XP_030388552.1|SLEB	LOC108117395|XP_017085290.1|DEUG
OG0004106	LOC115630702|XP_030383214.1|SLEB	LOC108108772|XP_017072429.1|DEUG
OG0004107	LOC115622610|XP_030372471.1|SLEB	LOC108108202|XP_017071643.1|DEUG
OG0004108	LOC115625288|XP_030376160.1|SLEB	LOC108105606|XP_017067770.1|DEUG
OG0004109	LOC115625346|XP_030376236.1|SLEB	LOC108116647|XP_017084123.1|DEUG
OG0004110	LOC115619990|XP_030368923.1|SLEB	LOC108108716|XP_017072338.1|DEUG
OG0004111	LOC115623472|XP_030373697.1|SLEB	LOC108113601|XP_017079743.1|DEUG
OG0004112	LOC115625332|XP_030376216.1|SLEB	LOC108113650|XP_017079810.1|DEUG
OG0004113	LOC115626741|XP_030378051.1|SLEB	LOC108117706|XP_017085743.1|DEUG
OG0004114	LOC115626753|XP_030378068.1|SLEB	LOC108103351|XP_017064285.1|DEUG
OG0004115	LOC115626958|XP_030378333.1|SLEB	LOC108103347|XP_017064274.1|DEUG
OG0004116	LOC115624411|XP_030375005.1|SLEB	LOC108113588|XP_017079723.1|DEUG
OG0004117	LOC115625234|XP_030376079.1|SLEB	LOC108111561|XP_017076574.1|DEUG
OG0004118	LOC115624533|XP_030375117.1|SLEB	LOC108112782|XP_017078549.1|DEUG
OG0004119	LOC115623549|XP_030373800.1|SLEB	LOC108105300|XP_017067282.1|DEUG
OG0004120	LOC115623661|XP_030373979.1|SLEB	LOC108105629|XP_017067803.1|DEUG
OG0004121	LOC115622962|XP_030372969.1|SLEB	LOC108107581|XP_017070631.1|DEUG
OG0004122	LOC115625573|XP_030376531.1|SLEB	LOC108103732|XP_017064821.1|DEUG
OG0004123	LOC115623338|XP_030373468.1|SLEB	LOC108115144|XP_017081929.1|DEUG
OG0004124	LOC115629256|XP_030381534.1|SLEB	LOC108103903|XP_017065136.1|DEUG
OG0004125	LOC115621820|XP_030371470.1|SLEB	LOC108111385|XP_017076307.1|DEUG
OG0004126	LOC115621098|XP_030370495.1|SLEB	LOC108111403|XP_017076337.1|DEUG
OG0004127	LOC115625755|XP_030376772.1|SLEB	LOC108110996|XP_017075794.1|DEUG
OG0004128	LOC115624021|XP_030374457.1|SLEB	LOC108111555|XP_017076565.1|DEUG
OG0004129	LOC115634837|XP_030388618.1|SLEB	LOC108106609|XP_017069297.1|DEUG
OG0004130	LOC115629253|XP_030381529.1|SLEB	LOC108105013|XP_017066896.1|DEUG
OG0004131	LOC115625070|XP_030375817.1|SLEB	LOC108116405|XP_017083772.1|DEUG
OG0004132	LOC115623251|XP_030373379.1|SLEB	LOC108108106|XP_017071503.1|DEUG
OG0004133	LOC115631981|XP_030384745.1|SLEB	LOC108104114|XP_017065503.1|DEUG
OG0004134	LOC115621059|XP_030370443.1|SLEB	LOC108113730|XP_017079905.1|DEUG
OG0004135	LOC115624331|XP_030374819.1|SLEB	LOC108117097|XP_017084785.1|DEUG
OG0004136	LOC115623683|XP_030374013.1|SLEB	LOC108115138|XP_017081921.1|DEUG
OG0004137	LOC115634341|XP_030387857.1|SLEB	LOC108104784|XP_017066528.1|DEUG
OG0004138	LOC115628341|XP_030380264.1|SLEB	LOC108114698|XP_017081283.1|DEUG
OG0004139	LOC115629170|XP_030381404.1|SLEB	LOC108118131|XP_017086180.1|DEUG
OG0004140	LOC115626857|XP_030378218.1|SLEB	LOC108103703|XP_017064788.1|DEUG
OG0004141	LOC115626385|XP_030377616.1|SLEB	LOC108109202|XP_017073132.1|DEUG
OG0004142	LOC115629220|XP_030381489.1|SLEB	LOC108103835|XP_017065013.1|DEUG
OG0004143	LOC115620606|XP_030369780.1|SLEB	LOC108111787|XP_017076863.1|DEUG
OG0004144	LOC115625690|XP_030376691.1|SLEB	LOC108111138|XP_017075993.1|DEUG
OG0004145	LOC115622792|XP_030372715.1|SLEB	LOC108109861|XP_017074132.1|DEUG
OG0004146	LOC115624413|XP_030375007.1|SLEB	LOC108116487|XP_017083908.1|DEUG
OG0004147	LOC115625832|XP_030376887.1|SLEB	LOC108110773|XP_017075479.1|DEUG
OG0004148	LOC115620988|XP_030370368.1|SLEB	LOC108117310|XP_017085161.1|DEUG
OG0004149	LOC115624122|XP_030374578.1|SLEB	LOC108115155|XP_017081953.1|DEUG
OG0004150	LOC115624120|XP_030374576.1|SLEB	LOC108103744|XP_017064840.1|DEUG
OG0004151	LOC115620402|XP_030369478.1|SLEB	LOC108109395|XP_017073380.1|DEUG
OG0004152	LOC115623365|XP_030373511.1|SLEB	LOC108115378|XP_017082303.1|DEUG
OG0004153	LOC115625602|XP_030376598.1|SLEB	LOC108106629|XP_017069320.1|DEUG
OG0004154	LOC115622116|XP_030371820.1|SLEB	LOC108114558|XP_017081093.1|DEUG
OG0004155	LOC115623859|XP_030374264.1|SLEB	LOC108110684|XP_017075304.1|DEUG, LOC108116391|XP_017083742.1|DEUG
OG0004156	LOC115624149|XP_030374606.1|SLEB	LOC108116152|XP_017083377.1|DEUG
OG0004157	LOC115629143|XP_030381355.1|SLEB	LOC108103766|XP_017064878.1|DEUG
OG0004158	LOC115622423|XP_030372218.1|SLEB	LOC108104744|XP_017066474.1|DEUG
OG0004159	LOC115624365|XP_030374885.1|SLEB	LOC108113754|XP_017079937.1|DEUG
OG0004160	LOC115622468|XP_030372270.1|SLEB	LOC108114142|XP_017080417.1|DEUG
OG0004161	LOC115623673|XP_030374000.1|SLEB	LOC108116416|XP_017083790.1|DEUG
OG0004162	LOC115623642|XP_030373947.1|SLEB	LOC108109668|XP_017073740.1|DEUG
OG0004163	LOC115624127|XP_030374582.1|SLEB	LOC108110408|XP_017074968.1|DEUG
OG0004164	LOC115623929|XP_030374348.1|SLEB	LOC108114957|XP_017081640.1|DEUG
OG0004165	LOC115623390|XP_030373558.1|SLEB	LOC108112833|XP_017078630.1|DEUG
OG0004166	LOC115630004|XP_030382494.1|SLEB	LOC108107426|XP_017070445.1|DEUG
OG0004167	LOC115625909|XP_030377000.1|SLEB	LOC108109473|XP_017073486.1|DEUG
OG0004168	LOC115625069|XP_030375813.1|SLEB	LOC108117545|XP_017085541.1|DEUG
OG0004169	LOC115629639|XP_030382001.1|SLEB	LOC108103282|XP_017064181.1|DEUG
OG0004170	LOC115628741|XP_030380805.1|SLEB	LOC108111879|XP_017076998.1|DEUG
OG0004171	LOC115629676|XP_030382054.1|SLEB	LOC108104434|XP_017065981.1|DEUG
OG0004172	LOC115627773|XP_030379432.1|SLEB	LOC108102915|XP_017063648.1|DEUG
OG0004173	LOC115633747|XP_030387082.1|SLEB, LOC115632692|XP_030385789.1|SLEB	LOC108112279|XP_017077589.1|DEUG
OG0004174	LOC115626137|XP_030377258.1|SLEB	LOC108114900|XP_017081560.1|DEUG
OG0004175	LOC115634437|XP_030388008.1|SLEB	LOC108113175|XP_017079181.1|DEUG
OG0004176	LOC115622486|XP_030372292.1|SLEB	LOC108109809|XP_017074021.1|DEUG
OG0004177	LOC115623555|XP_030373813.1|SLEB	LOC108116168|XP_017083393.1|DEUG
OG0004178	LOC115625527|XP_030376456.1|SLEB	LOC108111552|XP_017076559.1|DEUG
OG0004179	LOC115630036|XP_030382528.1|SLEB	LOC108103637|XP_017064678.1|DEUG
OG0004180	LOC115624467|XP_030375030.1|SLEB, LOC115623332|XP_030373456.1|SLEB	LOC108117213|XP_017085018.1|DEUG
OG0004181	LOC115620201|XP_030369194.1|SLEB	LOC108116654|XP_017084134.1|DEUG
OG0004182	LOC115622689|XP_030372573.1|SLEB	LOC108108019|XP_017071365.1|DEUG
OG0004183	LOC115622476|XP_030372280.1|SLEB	LOC108108108|XP_017071506.1|DEUG
OG0004184	LOC115628267|XP_030380146.1|SLEB	LOC108108101|XP_017071492.1|DEUG
OG0004185	LOC115631060|XP_030383559.1|SLEB	LOC108108291|XP_017071788.1|DEUG
OG0004186	LOC115629142|XP_030381353.1|SLEB	LOC108104392|XP_017065920.1|DEUG
OG0004187	LOC115624217|XP_030374691.1|SLEB	LOC108111735|XP_017076778.1|DEUG
OG0004188	LOC115625276|XP_030376138.1|SLEB	LOC108105613|XP_017067782.1|DEUG
OG0004189	LOC115625286|XP_030376156.1|SLEB	LOC108105614|XP_017067784.1|DEUG
OG0004190	LOC115623582|XP_030373841.1|SLEB	LOC108116232|XP_017083511.1|DEUG
OG0004191	LOC115623984|XP_030374415.1|SLEB	LOC108116209|XP_017083482.1|DEUG
OG0004192	LOC115623596|XP_030373858.1|SLEB	LOC108117287|XP_017085131.1|DEUG
OG0004193	LOC115629478|XP_030381808.1|SLEB	LOC108110116|XP_017074503.1|DEUG, LOC108104985|XP_017066850.1|DEUG
OG0004194	LOC115623434|XP_030373640.1|SLEB	LOC108105283|XP_017067261.1|DEUG
OG0004195	LOC115627479|XP_030379017.1|SLEB	LOC108110062|XP_017074431.1|DEUG
OG0004196	LOC115620716|XP_030369953.1|SLEB	LOC108115977|XP_017083118.1|DEUG
OG0004197	LOC115623413|XP_030373584.1|SLEB	LOC108116486|XP_017083907.1|DEUG
OG0004198	LOC115625047|XP_030375758.1|SLEB	LOC108114992|XP_017081715.1|DEUG
OG0004199	LOC115623649|XP_030373961.1|SLEB	LOC108111521|XP_017076530.1|DEUG
OG0004200	LOC115629050|XP_030381220.1|SLEB	LOC108112832|XP_017078627.1|DEUG
OG0004201	LOC115620574|XP_030369735.1|SLEB	LOC108116049|XP_017083237.1|DEUG
OG0004202	LOC115621197|XP_030370636.1|SLEB	LOC108115571|XP_017082567.1|DEUG
OG0004203	LOC115625072|XP_030375820.1|SLEB	LOC108116406|XP_017083773.1|DEUG
OG0004204	LOC115621640|XP_030371238.1|SLEB	LOC108108762|XP_017072418.1|DEUG
OG0004205	LOC115632596|XP_030385681.1|SLEB	LOC108104262|XP_017065701.1|DEUG
OG0004206	LOC115624123|XP_030374579.1|SLEB	LOC108117218|XP_017085033.1|DEUG
OG0004207	LOC115623577|XP_030373835.1|SLEB	LOC108117244|XP_017085078.1|DEUG
OG0004208	LOC115623619|XP_030373899.1|SLEB	LOC108116428|XP_017083811.1|DEUG
OG0004209	LOC115621873|XP_030371558.1|SLEB	LOC108117524|XP_017085511.1|DEUG
OG0004210	LOC115623671|XP_030373997.1|SLEB	LOC108110204|XP_017074669.1|DEUG
OG0004211	LOC115631904|XP_030384612.1|SLEB	LOC108111136|XP_017075995.1|DEUG
OG0004212	LOC115623636|XP_030373938.1|SLEB	LOC108109681|XP_017073767.1|DEUG
OG0004213	LOC115624474|XP_030375037.1|SLEB, LOC115623453|XP_030373669.1|SLEB	LOC108109546|XP_017073605.1|DEUG
OG0004215	LOC115623668|XP_030373998.1|SLEB	LOC108113117|XP_017079106.1|DEUG
OG0004216	LOC115632524|XP_030385580.1|SLEB	LOC108106014|XP_017068349.1|DEUG
OG0004217	LOC115622565|XP_030372397.1|SLEB	LOC108108169|XP_017071599.1|DEUG
OG0004218	LOC115629572|XP_030381923.1|SLEB, LOC115623685|XP_030374015.1|SLEB	LOC108117361|XP_017085233.1|DEUG
OG0004219	LOC115623356|XP_030373500.1|SLEB	LOC108109537|XP_017073591.1|DEUG
OG0004220	LOC115623621|XP_030373903.1|SLEB	LOC108116317|XP_017083597.1|DEUG
OG0004221	LOC115623948|XP_030374371.1|SLEB, LOC115627678|XP_030379280.1|SLEB	LOC108110196|XP_017074646.1|DEUG
OG0004222	LOC115624267|XP_030374752.1|SLEB	LOC108111739|XP_017076781.1|DEUG
OG0004223	LOC115623475|XP_030373701.1|SLEB	LOC108111780|XP_017076854.1|DEUG, LOC108112710|XP_017078426.1|DEUG
OG0004224	LOC115625201|XP_030376028.1|SLEB	LOC108115292|XP_017082164.1|DEUG
OG0004225	LOC115627223|XP_030378705.1|SLEB	LOC108103365|XP_017064301.1|DEUG
OG0004226	LOC115625379|XP_030376276.1|SLEB, LOC115625118|XP_030375886.1|SLEB	LOC108111485|XP_017076458.1|DEUG
OG0004227	LOC115625451|XP_030376359.1|SLEB	LOC108116404|XP_017083770.1|DEUG
OG0004228	LOC115625071|XP_030375819.1|SLEB	LOC108116407|XP_017083776.1|DEUG
OG0004229	LOC115624998|XP_030375733.1|SLEB	LOC108112676|XP_017078309.1|DEUG
OG0004230	LOC115626934|XP_030378303.1|SLEB	LOC108103438|XP_017064397.1|DEUG
OG0004231	LOC115628390|XP_030380334.1|SLEB	LOC108107828|XP_017071067.1|DEUG
OG0004232	LOC115628393|XP_030380338.1|SLEB	LOC108107832|XP_017071072.1|DEUG
OG0004233	LOC115628392|XP_030380337.1|SLEB	LOC108107831|XP_017071071.1|DEUG
OG0004234	LOC115628253|XP_030380131.1|SLEB	LOC108107844|XP_017071087.1|DEUG
OG0004235	LOC115623444|XP_030373654.1|SLEB	LOC108102452|XP_017062946.1|DEUG
OG0004236	LOC115624284|XP_030374767.1|SLEB	LOC108105288|XP_017067266.1|DEUG
OG0004237	LOC115623821|XP_030374225.1|SLEB	LOC108115107|XP_017081844.1|DEUG
OG0004238	LOC115623588|XP_030373848.1|SLEB	LOC108111572|XP_017076584.1|DEUG
OG0004239	LOC115623394|XP_030373562.1|SLEB	LOC108110166|XP_017074578.1|DEUG
OG0004240	LOC115623410|XP_030373580.1|SLEB	LOC108115010|XP_017081741.1|DEUG
OG0004241	LOC115624345|XP_030374856.1|SLEB	LOC108108355|XP_017071884.1|DEUG
OG0004242	LOC115624254|XP_030374739.1|SLEB	LOC108108316|XP_017071830.1|DEUG
OG0004243	LOC115622897|XP_030372873.1|SLEB	LOC108107546|XP_017070576.1|DEUG
OG0004244	LOC115623539|XP_030373781.1|SLEB	LOC108105286|XP_017067264.1|DEUG
OG0004245	LOC115633057|XP_030386262.1|SLEB	LOC108102833|XP_017063513.1|DEUG
OG0004246	LOC115622381|XP_030372163.1|SLEB	LOC108114657|XP_017081220.1|DEUG
OG0004247	LOC115627809|XP_030379498.1|SLEB	LOC108103304|XP_017064216.1|DEUG
OG0004248	LOC115634395|XP_030387947.1|SLEB, LOC115633977|XP_030387358.1|SLEB	LOC108108894|XP_017072603.1|DEUG
OG0004249	LOC115632085|XP_030384908.1|SLEB	LOC108104733|XP_017066459.1|DEUG
OG0004250	LOC115625737|XP_030376750.1|SLEB	LOC108110812|XP_017075533.1|DEUG
OG0004251	LOC115629738|XP_030382132.1|SLEB	LOC108105480|XP_017067585.1|DEUG
OG0004252	LOC115624421|XP_030375018.1|SLEB	LOC108109623|XP_017073692.1|DEUG
OG0004253	LOC115624130|XP_030374586.1|SLEB	LOC108109420|XP_017073407.1|DEUG
OG0004254	LOC115628910|XP_030381031.1|SLEB	LOC108105086|XP_017067004.1|DEUG
OG0004255	LOC115630765|XP_030383281.1|SLEB	LOC108110636|XP_017075224.1|DEUG
OG0004256	LOC115620017|XP_030368978.1|SLEB	LOC108112540|XP_017077955.1|DEUG
OG0004257	LOC115629076|XP_030381256.1|SLEB	LOC108111443|XP_017076401.1|DEUG
OG0004258	LOC115623753|XP_030374147.1|SLEB	LOC108113758|XP_017079942.1|DEUG
OG0004259	LOC115620256|XP_030369270.1|SLEB	LOC108113261|XP_017079299.1|DEUG
OG0004260	LOC115625525|XP_030376454.1|SLEB	LOC108114967|XP_017081663.1|DEUG
OG0004261	LOC115625532|XP_030376467.1|SLEB	LOC108115293|XP_017082167.1|DEUG
OG0004262	LOC115625256|XP_030376111.1|SLEB	LOC108117554|XP_017085552.1|DEUG
OG0004263	LOC115623809|XP_030374213.1|SLEB	LOC108117169|XP_017084939.1|DEUG
OG0004264	LOC115623346|XP_030373484.1|SLEB	LOC108115165|XP_017081968.1|DEUG
OG0004265	LOC115623602|XP_030373874.1|SLEB	LOC108116233|XP_017083512.1|DEUG
OG0004266	LOC115625067|XP_030375810.1|SLEB	LOC108116409|XP_017083782.1|DEUG
OG0004267	LOC115627313|XP_030378816.1|SLEB, LOC115624385|XP_030374956.1|SLEB	LOC108110630|XP_017075221.1|DEUG
OG0004268	LOC115624572|XP_030375161.1|SLEB	LOC108106544|XP_017069186.1|DEUG
OG0004269	LOC115634391|XP_030387941.1|SLEB	LOC108113001|XP_017078903.1|DEUG
OG0004270	LOC115620884|XP_030370228.1|SLEB	LOC108112565|XP_017078015.1|DEUG
OG0004271	LOC115629398|XP_030381713.1|SLEB	LOC108111944|XP_017077112.1|DEUG
OG0004272	LOC115625277|XP_030376140.1|SLEB	LOC108116515|XP_017083940.1|DEUG
OG0004273	LOC115620617|XP_030369797.1|SLEB	LOC108111771|XP_017076825.1|DEUG
OG0004274	LOC115629511|XP_030381854.1|SLEB	LOC108105049|XP_017066943.1|DEUG
OG0004275	LOC115629726|XP_030382119.1|SLEB	LOC108109979|XP_017074294.1|DEUG
OG0004276	LOC115632375|XP_030385356.1|SLEB	LOC108109908|XP_017074205.1|DEUG
OG0004277	LOC115623056|XP_030373094.1|SLEB	LOC108113944|XP_017080144.1|DEUG
OG0004278	LOC115627274|XP_030378764.1|SLEB	LOC108103799|XP_017064969.1|DEUG
OG0004279	LOC115631158|XP_030383694.1|SLEB	LOC108111123|XP_017075965.1|DEUG
OG0004280	LOC115629642|XP_030382013.1|SLEB	LOC108104379|XP_017065889.1|DEUG
OG0004281	LOC115633331|XP_030386627.1|SLEB	LOC108109287|XP_017073269.1|DEUG
OG0004282	LOC115620465|XP_030369559.1|SLEB	LOC108112594|XP_017078132.1|DEUG
OG0004283	LOC115632234|XP_030385157.1|SLEB	LOC108112597|XP_017078139.1|DEUG
OG0004284	LOC115622179|XP_030371927.1|SLEB	LOC108115494|XP_017082469.1|DEUG
OG0004285	LOC115621451|XP_030370964.1|SLEB	LOC108116713|XP_017084224.1|DEUG
OG0004286	LOC115622958|XP_030372957.1|SLEB	LOC108114065|XP_017080308.1|DEUG
OG0004287	LOC115622718|XP_030372618.1|SLEB	LOC108114672|XP_017081243.1|DEUG
OG0004288	LOC115622222|XP_030371979.1|SLEB	LOC108114299|XP_017080691.1|DEUG
OG0004289	LOC115621448|XP_030370965.1|SLEB	LOC108108743|XP_017072378.1|DEUG
OG0004290	LOC115633995|XP_030387377.1|SLEB	LOC108106513|XP_017069096.1|DEUG
OG0004291	LOC115632271|XP_030385216.1|SLEB	LOC108106771|XP_017069501.1|DEUG
OG0004292	LOC115623276|XP_030373417.1|SLEB	LOC108102752|XP_017063398.1|DEUG
OG0004293	LOC115620064|XP_030369067.1|SLEB	LOC108118183|XP_017086230.1|DEUG
OG0004294	LOC115632145|XP_030385023.1|SLEB	LOC108104261|XP_017065699.1|DEUG
OG0004295	LOC115632766|XP_030385875.1|SLEB	LOC108104282|XP_017065736.1|DEUG
OG0004296	LOC115624761|XP_030375453.1|SLEB	LOC108104284|XP_017065743.1|DEUG
OG0004297	LOC115633930|XP_030387307.1|SLEB	LOC108107469|XP_017070505.1|DEUG
OG0004298	LOC115632555|XP_030385632.1|SLEB	LOC108104552|XP_017066183.1|DEUG
OG0004299	LOC115634261|XP_030387715.1|SLEB	LOC108106243|XP_017068656.1|DEUG
OG0004300	LOC115634396|XP_030387948.1|SLEB	LOC108109286|XP_017073268.1|DEUG
OG0004301	LOC115623274|XP_030373412.1|SLEB	LOC108102754|XP_017063402.1|DEUG
OG0004302	LOC115628641|XP_030380673.1|SLEB	LOC108112655|XP_017078274.1|DEUG
OG0004303	LOC115623420|XP_030373603.1|SLEB	LOC108104847|XP_017066653.1|DEUG
OG0004304	LOC115624867|XP_030375572.1|SLEB	LOC108112299|XP_017077612.1|DEUG
OG0004305	LOC115633100|XP_030386388.1|SLEB	LOC108111930|XP_017077063.1|DEUG
OG0004306	LOC115634566|XP_030388249.1|SLEB	LOC108106733|XP_017069460.1|DEUG
OG0004307	LOC115634635|XP_030388351.1|SLEB	LOC108106579|XP_017069248.1|DEUG
OG0004308	LOC115620086|XP_030369128.1|SLEB	LOC108107254|XP_017070172.1|DEUG
OG0004309	LOC115632753|XP_030385860.1|SLEB	LOC108108326|XP_017071842.1|DEUG
OG0004310	LOC115634400|XP_030387951.1|SLEB	LOC108104572|XP_017066213.1|DEUG
OG0004311	LOC115622427|XP_030372224.1|SLEB	LOC108114708|XP_017081296.1|DEUG
OG0004312	LOC115624549|XP_030375133.1|SLEB	LOC108107428|XP_017070447.1|DEUG
OG0004313	LOC115624605|XP_030375210.1|SLEB	LOC108111617|XP_017076633.1|DEUG
OG0004314	LOC115624941|XP_030375655.1|SLEB	LOC108112667|XP_017078293.1|DEUG
OG0004315	LOC115625536|XP_030376477.1|SLEB	LOC108107389|XP_017070395.1|DEUG
OG0004316	LOC115633882|XP_030387246.1|SLEB	LOC108104810|XP_017066581.1|DEUG
OG0004317	LOC115634731|XP_030388475.1|SLEB	LOC108109002|XP_017072759.1|DEUG
OG0004318	LOC115624540|XP_030375122.1|SLEB	LOC108107385|XP_017070386.1|DEUG
OG0004319	LOC115620025|XP_030368993.1|SLEB, LOC115620156|XP_030369143.1|SLEB	LOC108113158|XP_017079158.1|DEUG
OG0004320	LOC115624576|XP_030375170.1|SLEB	LOC108115675|XP_017082729.1|DEUG
OG0004321	LOC115631472|XP_030384086.1|SLEB	LOC108106154|XP_017068546.1|DEUG
OG0004322	LOC115621142|XP_030370559.1|SLEB	LOC108116998|XP_017084652.1|DEUG
OG0004323	LOC115628441|XP_030380405.1|SLEB	LOC108102834|XP_017063514.1|DEUG
OG0004324	LOC115628595|XP_030380640.1|SLEB	LOC108115536|XP_017082527.1|DEUG
OG0004325	LOC115624697|XP_030375371.1|SLEB	LOC108113216|XP_017079240.1|DEUG
OG0004326	LOC115624764|XP_030375457.1|SLEB	LOC108113215|XP_017079239.1|DEUG
OG0004327	LOC115629096|XP_030381274.1|SLEB	LOC108104936|XP_017066784.1|DEUG
OG0004328	LOC115620454|XP_030369548.1|SLEB	LOC108109124|XP_017073009.1|DEUG
OG0004329	LOC115631536|XP_030384173.1|SLEB	LOC108107320|XP_017070285.1|DEUG
OG0004330	LOC115634711|XP_030388452.1|SLEB	LOC108113127|XP_017079118.1|DEUG
OG0004331	LOC115630621|XP_030383114.1|SLEB	LOC108104864|XP_017066675.1|DEUG
OG0004332	LOC115625879|XP_030376956.1|SLEB	LOC108110903|XP_017075653.1|DEUG
OG0004333	LOC115631888|XP_030384597.1|SLEB	LOC108118462|XP_017086670.1|DEUG
OG0004334	LOC115631243|XP_030383813.1|SLEB	LOC108107173|XP_017070077.1|DEUG
OG0004335	LOC115624647|XP_030375283.1|SLEB	LOC108106636|XP_017069330.1|DEUG
OG0004336	LOC115624565|XP_030375154.1|SLEB	LOC108109265|XP_017073238.1|DEUG
OG0004337	LOC115631769|XP_030384464.1|SLEB	LOC108106113|XP_017068478.1|DEUG
OG0004338	LOC115632464|XP_030385484.1|SLEB	LOC108117396|XP_017085291.1|DEUG
OG0004339	LOC115633742|XP_030387076.1|SLEB	LOC108106473|XP_017069035.1|DEUG
