Orthogroup	SLEB.longest_only	DSUZ.longest_only
OG0005192	LOC115632258|XP_030385195.1|SLEB	LOC108009334|XP_036669142.1|DSUZ
OG0005193	LOC115633740|XP_030387073.1|SLEB	LOC108009326|XP_016929085.1|DSUZ
OG0005194	LOC115628088|XP_030379928.1|SLEB	LOC108010157|XP_016930482.1|DSUZ
OG0005195	LOC115620893|XP_030370240.1|SLEB	LOC108017930|XP_016940612.1|DSUZ
OG0005196	LOC115632795|XP_030385907.1|SLEB	LOC108005802|XP_016924621.1|DSUZ
OG0005197	LOC115633672|XP_030386978.1|SLEB	LOC108008374|XP_016927703.1|DSUZ
OG0005198	LOC115624636|XP_030375257.1|SLEB	LOC108007283|XP_036671632.1|DSUZ
OG0005199	LOC115627790|XP_030379474.1|SLEB	LOC108018230|XP_016941241.1|DSUZ
OG0005200	LOC115630337|XP_030382734.1|SLEB	LOC108009672|XP_016929692.1|DSUZ
OG0005201	LOC115634786|XP_030388553.1|SLEB	LOC108008300|XP_016927601.1|DSUZ
OG0005202	LOC115632876|XP_030386014.1|SLEB	LOC108010146|XP_016930470.1|DSUZ
OG0005203	LOC115634622|XP_030388333.1|SLEB	LOC108009124|XP_016928700.1|DSUZ
OG0005204	LOC115628989|XP_030381130.1|SLEB	LOC108021313|XP_016945456.1|DSUZ
OG0005205	LOC115631034|XP_030383517.1|SLEB	LOC108021266|XP_016945383.1|DSUZ
OG0005206	LOC115634727|XP_030388471.1|SLEB	LOC108010160|XP_016930486.1|DSUZ
OG0005207	LOC115633790|XP_030387127.1|SLEB	LOC108009980|XP_016930243.1|DSUZ
OG0005208	LOC115633827|XP_030387175.1|SLEB	LOC108008201|XP_036669255.1|DSUZ
OG0005209	LOC115626637|XP_030377907.1|SLEB	LOC108021409|XP_016945605.1|DSUZ
OG0005210	LOC115626356|XP_030377567.1|SLEB	LOC108021155|XP_036670104.1|DSUZ
OG0005211	LOC115624687|XP_030375349.1|SLEB	LOC118879234|XP_036678020.1|DSUZ, LOC108007453|XP_016926608.2|DSUZ
OG0005212	LOC115633797|XP_030387136.1|SLEB	LOC108009843|XP_016930025.1|DSUZ
OG0005213	LOC115633361|XP_030386662.1|SLEB	LOC108015253|XP_016937094.1|DSUZ
OG0005214	LOC115631978|XP_030384738.1|SLEB	LOC108011942|XP_016932680.1|DSUZ
OG0005215	LOC115631005|XP_030383464.1|SLEB	LOC108021464|XP_016945683.1|DSUZ
OG0005216	LOC115625762|XP_030376783.1|SLEB	LOC108019699|XP_016943086.1|DSUZ
OG0005217	LOC115629078|XP_030381253.1|SLEB	LOC108018053|XP_016940936.1|DSUZ
OG0005218	LOC115626257|XP_030377422.1|SLEB	LOC108019129|XP_016942356.1|DSUZ
OG0005219	LOC115622318|XP_030372088.1|SLEB	LOC108010048|XP_016930347.1|DSUZ
OG0005220	LOC115632376|XP_030385357.1|SLEB	LOC108013011|XP_016934088.1|DSUZ
OG0005221	LOC115626397|XP_030377620.1|SLEB	LOC108005726|XP_016924545.1|DSUZ
OG0005222	LOC115630505|XP_030382956.1|SLEB	LOC108013483|XP_016934858.1|DSUZ
OG0005223	LOC115625803|XP_030376841.1|SLEB	LOC108021085|XP_016945095.1|DSUZ
OG0005224	LOC115628457|XP_030380435.1|SLEB	LOC108007872|XP_036669109.1|DSUZ
OG0005225	LOC115626158|XP_030377292.1|SLEB	LOC108021385|XP_016945571.1|DSUZ
OG0005226	LOC115631202|XP_030383756.1|SLEB	LOC108011971|XP_016932720.2|DSUZ
OG0005227	LOC115631599|XP_030384261.1|SLEB	LOC108021596|XP_016945878.1|DSUZ
OG0005228	LOC115631654|XP_030384326.1|SLEB	LOC108021518|XP_016945767.1|DSUZ
OG0005229	LOC115631557|XP_030384204.1|SLEB	LOC108021008|XP_016944973.1|DSUZ
OG0005230	LOC115631109|XP_030383628.1|SLEB	LOC108018342|XP_016941375.1|DSUZ
OG0005231	LOC115628552|XP_030380574.1|SLEB	LOC108004968|XP_016923561.1|DSUZ
OG0005232	LOC115626339|XP_030377545.1|SLEB	LOC108021140|XP_016945189.1|DSUZ
OG0005233	LOC115626384|XP_030377603.1|SLEB	LOC108006441|XP_016925458.1|DSUZ
OG0005234	LOC115625746|XP_030376761.1|SLEB	LOC108021577|XP_016945849.1|DSUZ
OG0005235	LOC115631204|XP_030383768.1|SLEB	LOC108020929|XP_016944841.1|DSUZ
OG0005236	LOC115630664|XP_030383166.1|SLEB	LOC108007467|XP_016926635.1|DSUZ
OG0005237	LOC115630662|XP_030383164.1|SLEB	LOC108021480|XP_016945711.1|DSUZ
OG0005238	LOC115630709|XP_030383222.1|SLEB	LOC108012165|XP_016932951.1|DSUZ
OG0005239	LOC115630995|XP_030383446.1|SLEB	LOC108021474|XP_016945702.1|DSUZ
OG0005240	LOC115632014|XP_030384806.1|SLEB	LOC108021263|XP_016945377.1|DSUZ
OG0005241	LOC115630568|XP_030383044.1|SLEB	LOC108021034|XP_016945012.1|DSUZ
OG0005242	LOC115630406|XP_030382797.1|SLEB	LOC108005843|XP_016924683.1|DSUZ
OG0005243	LOC115631959|XP_030384682.1|SLEB	LOC108020978|XP_036677034.1|DSUZ
OG0005244	LOC115621377|XP_030370863.1|SLEB	LOC108008075|XP_036672516.1|DSUZ
OG0005245	LOC115625262|XP_030376123.1|SLEB	LOC108017127|XP_036674874.1|DSUZ
OG0005246	LOC115631245|XP_030383814.1|SLEB	LOC108020958|XP_016944894.2|DSUZ
OG0005247	LOC115634723|XP_030388466.1|SLEB	LOC108009791|XP_016929940.1|DSUZ
OG0005248	LOC115629644|XP_030382015.1|SLEB	LOC108004880|XP_036673962.1|DSUZ
OG0005249	LOC115623544|XP_030373790.1|SLEB	LOC108018611|XP_016941662.2|DSUZ
OG0005250	LOC115625764|XP_030376792.1|SLEB	LOC108017481|XP_016940075.1|DSUZ
OG0005251	LOC115631422|XP_030384008.1|SLEB	LOC108020999|XP_016944955.1|DSUZ
OG0005252	LOC115626150|XP_030377274.1|SLEB	LOC108017922|XP_016940588.1|DSUZ
OG0005253	LOC115628492|XP_030380481.1|SLEB	LOC108014531|XP_016936166.1|DSUZ
OG0005254	LOC115626078|XP_030377191.1|SLEB	LOC108009384|XP_016929187.1|DSUZ
OG0005255	LOC115625735|XP_030376746.1|SLEB	LOC108021530|XP_016945781.1|DSUZ
OG0005256	LOC115633470|XP_030386785.1|SLEB	LOC108015732|XP_016937759.1|DSUZ
OG0005257	LOC115625840|XP_030376903.1|SLEB	LOC108021625|XP_016945920.1|DSUZ
OG0005258	LOC115625967|XP_030377069.1|SLEB	LOC108021484|XP_016945714.1|DSUZ
OG0005259	LOC115625847|XP_030376910.1|SLEB	LOC108020663|XP_016944517.1|DSUZ
OG0005260	LOC115625942|XP_030377037.1|SLEB	LOC108020675|XP_016944537.1|DSUZ
OG0005261	LOC115623710|XP_030374050.1|SLEB	LOC108021281|XP_016945408.1|DSUZ
OG0005262	LOC115630567|XP_030383042.1|SLEB	LOC108015193|XP_016937005.1|DSUZ
OG0005263	LOC115626218|XP_030377372.1|SLEB	LOC108020969|XP_036675270.1|DSUZ
OG0005264	LOC115621382|XP_030370871.1|SLEB	LOC108012201|XP_016932988.1|DSUZ
OG0005265	LOC115625877|XP_030376952.1|SLEB	LOC108021038|XP_016945018.1|DSUZ
OG0005266	LOC115626451|XP_030377687.1|SLEB	LOC108020931|XP_016944847.1|DSUZ
OG0005267	LOC115630454|XP_030382875.1|SLEB	LOC108021176|XP_016945247.1|DSUZ
OG0005268	LOC115630452|XP_030382872.1|SLEB	LOC108021175|XP_016945246.1|DSUZ
OG0005269	LOC115630434|XP_030382849.1|SLEB	LOC108021144|XP_016945200.2|DSUZ
OG0005270	LOC115631483|XP_030384098.1|SLEB	LOC108021655|XP_016945956.1|DSUZ
OG0005271	LOC115625827|XP_030376878.1|SLEB	LOC108020975|XP_016944914.1|DSUZ
OG0005272	LOC115625855|XP_030376923.1|SLEB	LOC108021242|XP_016945340.1|DSUZ
OG0005273	LOC115625663|XP_030376656.1|SLEB	LOC108010562|XP_016930933.1|DSUZ
OG0005274	LOC115631480|XP_030384096.1|SLEB	LOC108021152|XP_016945212.1|DSUZ
OG0005275	LOC115630943|XP_030383370.1|SLEB	LOC108018075|XP_016940969.1|DSUZ
OG0005276	LOC115631296|XP_030383871.1|SLEB	LOC108021547|XP_036673922.1|DSUZ
OG0005277	LOC115631445|XP_030384049.1|SLEB	LOC108005899|XP_016924786.1|DSUZ
OG0005278	LOC115627877|XP_030379625.1|SLEB	LOC108009864|XP_016930053.1|DSUZ
OG0005279	LOC115626343|XP_030377552.1|SLEB	LOC108007641|XP_016926851.1|DSUZ
OG0005280	LOC115630408|XP_030382800.1|SLEB	LOC108021362|XP_016945541.1|DSUZ
OG0005281	LOC115630939|XP_030383366.1|SLEB	LOC108005596|XP_016924425.2|DSUZ
OG0005282	LOC115623681|XP_030374011.1|SLEB	LOC108004870|XP_016923443.1|DSUZ
OG0005283	LOC115620238|XP_030369243.1|SLEB	LOC108015775|XP_016937807.2|DSUZ
OG0005284	LOC115628583|XP_030380627.1|SLEB	LOC108017116|XP_016939568.1|DSUZ
OG0005285	LOC115628504|XP_030380506.1|SLEB	LOC108005655|XP_016924463.1|DSUZ
OG0005286	LOC115630400|XP_030382785.1|SLEB	LOC108017230|XP_016939719.1|DSUZ
OG0005287	LOC115630399|XP_030382784.1|SLEB	LOC108017208|XP_016939698.1|DSUZ
OG0005288	LOC115631735|XP_030384433.1|SLEB	LOC108017847|XP_036668583.1|DSUZ
OG0005289	LOC115631124|XP_030383650.1|SLEB	LOC108014223|XP_036677309.1|DSUZ, LOC108015948|XP_016938020.2|DSUZ
OG0005290	LOC115625102|XP_030375866.1|SLEB	LOC108016287|XP_016938410.1|DSUZ
OG0005291	LOC115626174|XP_030377310.1|SLEB	LOC108006089|XP_016925028.1|DSUZ
OG0005292	LOC115626171|XP_030377306.1|SLEB	LOC108020707|XP_016944567.1|DSUZ
OG0005293	LOC115626576|XP_030377815.1|SLEB	LOC108013570|XP_016934985.1|DSUZ
OG0005294	LOC115630985|XP_030383427.1|SLEB	LOC108021223|XP_016945315.1|DSUZ
OG0005295	LOC115626157|XP_030377290.1|SLEB	LOC108017173|XP_036668702.1|DSUZ
OG0005296	LOC115625062|XP_030375795.1|SLEB	LOC108007994|XP_036675006.1|DSUZ
OG0005297	LOC115628612|XP_030380655.1|SLEB	LOC108021600|XP_016945883.1|DSUZ
OG0005298	LOC115625734|XP_030376745.1|SLEB	LOC108021069|XP_016945070.1|DSUZ
OG0005299	LOC115620856|XP_030370162.1|SLEB	LOC108015446|XP_036675424.1|DSUZ
OG0005300	LOC115629647|XP_030382018.1|SLEB	LOC108004705|XP_016923207.1|DSUZ
OG0005301	LOC115625689|XP_030376688.1|SLEB	LOC108019425|XP_016942739.1|DSUZ
OG0005302	LOC115634648|XP_030388368.1|SLEB	LOC108009758|XP_016929869.1|DSUZ
OG0005303	LOC115630496|XP_030382943.1|SLEB	LOC108020928|XP_016944840.1|DSUZ
OG0005304	LOC115625658|XP_030376647.1|SLEB	LOC108006474|XP_016925489.1|DSUZ
OG0005305	LOC115627867|XP_030379613.1|SLEB	LOC108009863|XP_016930052.1|DSUZ
OG0005306	LOC115631072|XP_030383578.1|SLEB	LOC108016840|XP_016939165.1|DSUZ
OG0005307	LOC115631790|XP_030384485.1|SLEB	LOC108008787|XP_016928176.1|DSUZ
OG0005308	LOC115631563|XP_030384214.1|SLEB	LOC108021216|XP_016945304.1|DSUZ
OG0005309	LOC115630993|XP_030383444.1|SLEB	LOC108019603|XP_016942967.1|DSUZ
OG0005310	LOC115631088|XP_030383596.1|SLEB	LOC108021245|XP_016945350.1|DSUZ
OG0005311	LOC115631451|XP_030384056.1|SLEB	LOC108014292|XP_016935845.1|DSUZ
OG0005312	LOC115628496|XP_030380491.1|SLEB	LOC108011972|XP_016932721.1|DSUZ
OG0005313	LOC115630404|XP_030382792.1|SLEB	LOC108021546|XP_016945803.1|DSUZ
OG0005314	LOC115631469|XP_030384082.1|SLEB	LOC108020946|XP_016944874.1|DSUZ
OG0005315	LOC115631917|XP_030384629.1|SLEB	LOC108021542|XP_016945797.1|DSUZ
OG0005316	LOC115630796|XP_030383318.1|SLEB	LOC108009809|XP_016929972.1|DSUZ
OG0005317	LOC115627629|XP_030379225.1|SLEB	LOC108021126|XP_016945172.1|DSUZ
OG0005318	LOC115626623|XP_030377881.1|SLEB	LOC108010975|XP_036677998.1|DSUZ
OG0005319	LOC115626445|XP_030377679.1|SLEB	LOC108021101|XP_016945119.1|DSUZ
OG0005320	LOC115625914|XP_030377007.1|SLEB	LOC108021131|XP_016945178.1|DSUZ
OG0005321	LOC115631692|XP_030384374.1|SLEB	LOC108021328|XP_016945486.1|DSUZ
OG0005322	LOC115631789|XP_030384484.1|SLEB	LOC108021307|XP_016945450.1|DSUZ
OG0005323	LOC115626317|XP_030377513.1|SLEB	LOC108021316|XP_036674290.1|DSUZ
OG0005324	LOC115625881|XP_030376958.1|SLEB	LOC108021487|XP_016945719.1|DSUZ
OG0005325	LOC115625837|XP_030376897.1|SLEB	LOC108017639|XP_016940242.1|DSUZ
OG0005326	LOC115625659|XP_030376648.1|SLEB	LOC108008288|XP_016927592.1|DSUZ
OG0005327	LOC115626374|XP_030377590.1|SLEB	LOC108006269|XP_016925211.1|DSUZ
OG0005328	LOC115632942|XP_030386098.1|SLEB	LOC108020791|XP_016944659.1|DSUZ
OG0005329	LOC115623062|XP_030373101.1|SLEB	LOC108013058|XP_016934166.1|DSUZ
OG0005330	LOC115622741|XP_030372647.1|SLEB	LOC108013057|XP_016934164.1|DSUZ
OG0005331	LOC115630455|XP_030382876.1|SLEB	LOC108021015|XP_016944984.1|DSUZ
OG0005332	LOC115628578|XP_030380621.1|SLEB	LOC108006238|XP_016925170.1|DSUZ
OG0005333	LOC115631764|XP_030384460.1|SLEB	LOC108006037|XP_016924973.1|DSUZ
OG0005334	LOC115630604|XP_030383084.1|SLEB	LOC108009083|XP_016928630.1|DSUZ
OG0005335	LOC115624663|XP_030375311.1|SLEB	LOC108019901|XP_016943477.1|DSUZ
OG0005336	LOC115625566|XP_030376525.1|SLEB	LOC108009276|XP_016928981.1|DSUZ
OG0005337	LOC115634189|XP_030387639.1|SLEB	LOC108009057|XP_016928551.1|DSUZ
OG0005338	LOC115626072|XP_030377184.1|SLEB	LOC108021457|XP_016945676.1|DSUZ
OG0005339	LOC115631404|XP_030383987.1|SLEB	LOC108018005|XP_016940890.1|DSUZ
OG0005340	LOC115625961|XP_030377062.1|SLEB	LOC108021125|XP_016945170.1|DSUZ
OG0005341	LOC115626120|XP_030377237.1|SLEB	LOC108019890|XP_016943457.1|DSUZ
OG0005342	LOC115631715|XP_030384409.1|SLEB	LOC108021431|XP_016945636.1|DSUZ
OG0005343	LOC115624803|XP_030375511.1|SLEB	LOC108017772|XP_016940381.1|DSUZ
OG0005344	LOC115634223|XP_030387674.1|SLEB	LOC108008888|XP_016928282.1|DSUZ
OG0005345	LOC115628566|XP_030380589.1|SLEB	LOC108005911|XP_016924813.1|DSUZ
OG0005346	LOC115625892|XP_030376980.1|SLEB	LOC108011727|XP_016932442.1|DSUZ
OG0005347	LOC115631608|XP_030384269.1|SLEB	LOC108021009|XP_016944975.1|DSUZ
OG0005348	LOC115630970|XP_030383409.1|SLEB	LOC108021291|XP_016945420.1|DSUZ
OG0005349	LOC115631761|XP_030384455.1|SLEB	LOC108021689|XP_016946002.1|DSUZ
OG0005350	LOC115631481|XP_030384097.1|SLEB	LOC108006344|XP_016925352.1|DSUZ
OG0005351	LOC115632476|XP_030385510.1|SLEB	LOC108012910|XP_016933919.1|DSUZ
OG0005352	LOC115631455|XP_030384062.1|SLEB	LOC108020888|XP_036670731.1|DSUZ
OG0005353	LOC115625876|XP_030376955.1|SLEB	LOC108006189|XP_016925115.1|DSUZ
OG0005354	LOC115626411|XP_030377637.1|SLEB	LOC108018013|XP_036669578.1|DSUZ
OG0005355	LOC115631668|XP_030384342.1|SLEB	LOC108014148|XP_016935679.1|DSUZ
OG0005356	LOC115631120|XP_030383641.1|SLEB	LOC108014186|XP_016935720.1|DSUZ
OG0005357	LOC115631437|XP_030384035.1|SLEB	LOC108020903|XP_016944809.1|DSUZ
OG0005358	LOC115632533|XP_030385601.1|SLEB	LOC108009092|XP_016928644.1|DSUZ
OG0005359	LOC115631712|XP_030384399.1|SLEB	LOC108009773|XP_016929892.1|DSUZ
OG0005360	LOC115620940|XP_030370316.1|SLEB	LOC108020744|XP_016944609.1|DSUZ
OG0005361	LOC115631053|XP_030383549.1|SLEB	LOC108020988|XP_016944935.1|DSUZ
OG0005362	LOC115625782|XP_030376814.1|SLEB	LOC108021287|XP_016945416.1|DSUZ
OG0005363	LOC115628994|XP_030381135.1|SLEB	LOC108021706|XP_016946028.1|DSUZ
OG0005364	LOC115633886|XP_030387249.1|SLEB	LOC108009940|XP_016930174.1|DSUZ
OG0005365	LOC115630592|XP_030383071.1|SLEB	LOC108021202|XP_016945286.1|DSUZ
OG0005366	LOC115630610|XP_030383095.1|SLEB	LOC108021641|XP_016945938.1|DSUZ
OG0005367	LOC115630813|XP_030383340.1|SLEB	LOC108021297|XP_016945433.1|DSUZ
OG0005368	LOC115625159|XP_030375947.1|SLEB	LOC108006972|XP_016926067.2|DSUZ
OG0005369	LOC115631330|XP_030383911.1|SLEB	LOC108021778|XP_016946074.1|DSUZ
OG0005370	LOC115631583|XP_030384241.1|SLEB	LOC108016008|XP_016938093.1|DSUZ
OG0005371	LOC115631749|XP_030384445.1|SLEB	LOC108021811|XP_016946106.1|DSUZ
OG0005372	LOC115620404|XP_030369483.1|SLEB	LOC108010604|XP_016930984.2|DSUZ
OG0005373	LOC115626377|XP_030377592.1|SLEB	LOC108010532|XP_036677314.1|DSUZ
OG0005374	LOC115631651|XP_030384323.1|SLEB	LOC108009249|XP_016928921.1|DSUZ
OG0005375	LOC115631241|XP_030383811.1|SLEB	LOC108009631|XP_016929614.1|DSUZ
OG0005376	LOC115630720|XP_030383232.1|SLEB	LOC108015326|XP_036678687.1|DSUZ
OG0005377	LOC115628280|XP_030380169.1|SLEB	LOC108012904|XP_016933904.1|DSUZ
OG0005378	LOC115631453|XP_030384059.1|SLEB	LOC108009836|XP_036677641.1|DSUZ
OG0005379	LOC115631580|XP_030384236.1|SLEB	LOC108008056|XP_016927330.1|DSUZ
OG0005380	LOC115631598|XP_030384258.1|SLEB	LOC108021376|XP_016945559.1|DSUZ
OG0005381	LOC115630462|XP_030382888.1|SLEB	LOC108016522|XP_016938687.1|DSUZ
OG0005382	LOC115630425|XP_030382837.1|SLEB	LOC108017414|XP_036668736.1|DSUZ
OG0005383	LOC115633006|XP_030386191.1|SLEB	LOC108004808|XP_036670618.1|DSUZ
OG0005384	LOC115623969|XP_030374398.1|SLEB	LOC108012177|XP_016932961.2|DSUZ
OG0005385	LOC115624747|XP_030375435.1|SLEB	LOC108010018|XP_016930302.1|DSUZ
OG0005386	LOC115634822|XP_030388601.1|SLEB	LOC108010323|XP_036669484.1|DSUZ
OG0005387	LOC115620619|XP_030369799.1|SLEB	LOC108018567|XP_036672913.1|DSUZ
OG0005388	LOC115628529|XP_030380549.1|SLEB	LOC108007247|XP_016926378.1|DSUZ
OG0005389	LOC115631475|XP_030384089.1|SLEB	LOC108020998|XP_036673218.1|DSUZ
OG0005390	LOC115631373|XP_030383954.1|SLEB	LOC108016995|XP_016939434.1|DSUZ
OG0005391	LOC115631374|XP_030383956.1|SLEB	LOC108017011|XP_016939465.1|DSUZ
OG0005392	LOC115630622|XP_030383117.1|SLEB	LOC108013872|XP_016935370.1|DSUZ
OG0005393	LOC115620866|XP_030370195.1|SLEB	LOC108011576|XP_016932235.1|DSUZ
OG0005394	LOC115630497|XP_030382946.1|SLEB	LOC108021032|XP_016945011.1|DSUZ
OG0005395	LOC115631178|XP_030383727.1|SLEB	LOC108021574|XP_016945845.1|DSUZ
OG0005396	LOC115631989|XP_030384776.1|SLEB	LOC108019439|XP_016942756.1|DSUZ
OG0005397	LOC115631626|XP_030384293.1|SLEB	LOC108006853|XP_016925905.1|DSUZ
OG0005398	LOC115624294|XP_030374778.1|SLEB	LOC108016248|XP_016938360.1|DSUZ
OG0005399	LOC115628667|XP_030380736.1|SLEB	LOC108019932|XP_016943532.1|DSUZ
OG0005401	LOC115631542|XP_030384177.1|SLEB	LOC108006299|XP_016925264.1|DSUZ
OG0005402	LOC115631176|XP_030383725.1|SLEB	LOC108021607|XP_016945892.1|DSUZ
OG0005403	LOC115631307|XP_030383882.1|SLEB	LOC108005417|XP_016924178.1|DSUZ
OG0005404	LOC115631308|XP_030383883.1|SLEB	LOC108005421|XP_016924191.1|DSUZ
OG0005405	LOC115622838|XP_030372781.1|SLEB	LOC108010273|XP_016930623.1|DSUZ
OG0005406	LOC115629095|XP_030381316.1|SLEB	LOC108017724|XP_036670043.1|DSUZ
OG0005407	LOC115621938|XP_030371648.1|SLEB	LOC108008349|XP_016927667.1|DSUZ
OG0005408	LOC115631356|XP_030383933.1|SLEB	LOC108021225|XP_016945313.1|DSUZ
OG0005409	LOC115631561|XP_030384212.1|SLEB	LOC108019216|XP_016942500.1|DSUZ
OG0005410	LOC115631086|XP_030383594.1|SLEB	LOC108007657|XP_016926872.1|DSUZ
OG0005411	LOC115634806|XP_030388578.1|SLEB	LOC108009833|XP_016930012.1|DSUZ
OG0005412	LOC115629037|XP_030381202.1|SLEB	LOC108008419|XP_016927754.1|DSUZ
OG0005413	LOC115634107|XP_030387525.1|SLEB	LOC108017864|XP_016940510.1|DSUZ
OG0005414	LOC115628885|XP_030381001.1|SLEB	LOC108016650|XP_016938847.1|DSUZ
OG0005415	LOC115633256|XP_030386519.1|SLEB	LOC108005375|XP_016924122.1|DSUZ
OG0005416	LOC115627402|XP_030378920.1|SLEB	LOC108018175|XP_016941162.1|DSUZ
OG0005417	LOC115622926|XP_030372911.1|SLEB	LOC108008594|XP_016927965.1|DSUZ
OG0005418	LOC115628486|XP_030380474.1|SLEB	LOC108021037|XP_016945017.1|DSUZ
OG0005419	LOC115631108|XP_030383627.1|SLEB	LOC108021188|XP_016945265.1|DSUZ
OG0005420	LOC115626048|XP_030377160.1|SLEB	LOC108006905|XP_016925987.2|DSUZ
OG0005421	LOC115631384|XP_030383966.1|SLEB	LOC108021719|XP_016946045.1|DSUZ
OG0005422	LOC115627238|XP_030378721.1|SLEB	LOC108011225|XP_016931811.1|DSUZ
OG0005423	LOC115625854|XP_030376920.1|SLEB	LOC108018739|XP_016941807.1|DSUZ
OG0005424	LOC115620082|XP_030369124.1|SLEB	LOC108009616|XP_016929590.1|DSUZ
OG0005425	LOC115627829|XP_030379528.1|SLEB	LOC108006305|XP_016925281.1|DSUZ
OG0005426	LOC115619979|XP_030368878.1|SLEB	LOC108009152|XP_016928746.1|DSUZ
OG0005427	LOC115625972|XP_030377076.1|SLEB	LOC108009280|XP_016928993.1|DSUZ
OG0005428	LOC115626270|XP_030377445.1|SLEB	LOC108011883|XP_016932618.1|DSUZ
OG0005429	LOC115625885|XP_030376964.1|SLEB	LOC108021099|XP_036670652.1|DSUZ
OG0005430	LOC115625883|XP_030376961.1|SLEB	LOC108021100|XP_016945117.1|DSUZ
OG0005431	LOC115625863|XP_030376934.1|SLEB	LOC108021653|XP_016945954.1|DSUZ
OG0005432	LOC115626275|XP_030377458.1|SLEB	LOC108014216|XP_036678128.1|DSUZ
OG0005433	LOC115633868|XP_030387229.1|SLEB	LOC108008730|XP_016928119.1|DSUZ
OG0005434	LOC115626298|XP_030377485.1|SLEB	LOC108013745|XP_016935187.1|DSUZ
OG0005435	LOC115626335|XP_030377540.1|SLEB	LOC108006140|XP_016925084.2|DSUZ
OG0005436	LOC115626334|XP_030377539.1|SLEB	LOC108015861|XP_016937917.1|DSUZ
OG0005437	LOC115620941|XP_030370312.1|SLEB	LOC118878588|XP_036677518.1|DSUZ, LOC108020229|XP_036673823.1|DSUZ
OG0005438	LOC115632029|XP_030384835.1|SLEB	LOC108020191|XP_016943791.1|DSUZ
OG0005439	LOC115621540|XP_030371066.1|SLEB	LOC108018302|XP_016941325.1|DSUZ
OG0005440	LOC115631301|XP_030383875.1|SLEB	LOC108020313|XP_016943937.1|DSUZ
OG0005441	LOC115631760|XP_030384454.1|SLEB	LOC108011974|XP_016932725.2|DSUZ
OG0005442	LOC115631628|XP_030384295.1|SLEB	LOC108007680|XP_016926895.1|DSUZ
OG0005443	LOC115631686|XP_030384363.1|SLEB	LOC108021426|XP_016945627.1|DSUZ
OG0005444	LOC115631509|XP_030384134.1|SLEB	LOC108020940|XP_016944869.1|DSUZ
OG0005445	LOC115630635|XP_030383131.1|SLEB	LOC108009552|XP_016929499.1|DSUZ
OG0005446	LOC115633896|XP_030387260.1|SLEB	LOC108011946|XP_016932683.1|DSUZ
OG0005447	LOC115630599|XP_030383078.1|SLEB	LOC108004863|XP_016923437.1|DSUZ
OG0005448	LOC115633949|XP_030387327.1|SLEB	LOC108017981|XP_016940808.1|DSUZ
OG0005449	LOC115627285|XP_030378777.1|SLEB	LOC108019174|XP_016942426.1|DSUZ
OG0005450	LOC115625297|XP_030376172.1|SLEB, LOC115625282|XP_030376152.1|SLEB	LOC108014766|XP_016936448.2|DSUZ
OG0005451	LOC115630776|XP_030383291.1|SLEB	LOC108021407|XP_016945603.1|DSUZ
OG0005452	LOC115632699|XP_030385799.1|SLEB	LOC108010161|XP_016930487.1|DSUZ
OG0005453	LOC115624251|XP_030374731.1|SLEB	LOC108011555|XP_036673000.1|DSUZ
OG0005454	LOC115628476|XP_030380457.1|SLEB	LOC108014301|XP_016935857.1|DSUZ
OG0005455	LOC115626892|XP_030378293.1|SLEB	LOC108008638|XP_016928006.1|DSUZ
OG0005456	LOC115626152|XP_030377277.1|SLEB	LOC108021284|XP_016945412.1|DSUZ
OG0005457	LOC115625817|XP_030376866.1|SLEB	LOC108013403|XP_016934749.1|DSUZ
OG0005458	LOC115631906|XP_030384613.1|SLEB	LOC108021359|XP_016945534.1|DSUZ
OG0005459	LOC115630443|XP_030382864.1|SLEB	LOC108021526|XP_016945776.1|DSUZ
OG0005460	LOC115628462|XP_030380442.1|SLEB	LOC108015412|XP_016937331.1|DSUZ
OG0005461	LOC115625700|XP_030376701.1|SLEB	LOC108021197|XP_016945275.1|DSUZ
OG0005462	LOC115620618|XP_030369798.1|SLEB	LOC108021198|XP_016945276.1|DSUZ
OG0005463	LOC115632882|XP_030386019.1|SLEB	LOC108013165|XP_016934351.1|DSUZ
OG0005464	LOC115633403|XP_030386706.1|SLEB	LOC108010125|XP_016930445.1|DSUZ
OG0005465	LOC115625770|XP_030376798.1|SLEB	LOC108013382|XP_016934713.1|DSUZ
OG0005466	LOC115625771|XP_030376802.1|SLEB	LOC108021418|XP_016945622.1|DSUZ
OG0005467	LOC115621301|XP_030370771.1|SLEB	LOC108005983|XP_016924913.1|DSUZ
OG0005468	LOC115629801|XP_030382223.1|SLEB	LOC108017951|XP_016940680.1|DSUZ
OG0005469	LOC115625651|XP_030376639.1|SLEB	LOC108005446|XP_016924228.2|DSUZ
OG0005470	LOC115625650|XP_030376638.1|SLEB	LOC108018043|XP_016940925.1|DSUZ
OG0005471	LOC115631887|XP_030384596.1|SLEB	LOC108018500|XP_036669167.1|DSUZ
OG0005472	LOC115631889|XP_030384598.1|SLEB	LOC108019527|XP_016942857.1|DSUZ
OG0005473	LOC115628467|XP_030380449.1|SLEB	LOC108021289|XP_016945421.1|DSUZ
OG0005474	LOC115621015|XP_030370395.1|SLEB	LOC108021135|XP_016945181.1|DSUZ
OG0005475	LOC115630982|XP_030383425.1|SLEB	LOC108021134|XP_016945180.1|DSUZ
