Orthogroup	SLEB.longest_only	DMAU.longest_only
OG0004032	LOC115625853|XP_030376918.1|SLEB	LOC117150652|XP_033173524.1|DMAU
OG0004033	LOC115626191|XP_030377331.1|SLEB	LOC117135268|XP_033151320.1|DMAU
OG0004034	LOC115630933|XP_030383360.1|SLEB	LOC117135252|XP_033151288.1|DMAU
OG0004035	LOC115631041|XP_030383528.1|SLEB	LOC117139254|XP_033157365.1|DMAU
OG0004036	LOC115630991|XP_030383437.1|SLEB	LOC117139528|XP_033157784.1|DMAU
OG0004037	LOC115631059|XP_030383558.1|SLEB	LOC117150491|XP_033173285.1|DMAU
OG0004038	LOC115632030|XP_030384836.1|SLEB	LOC117150440|XP_033173216.1|DMAU
OG0004039	LOC115631213|XP_030383778.1|SLEB	LOC117151042|XP_033174147.1|DMAU
OG0004040	LOC115633628|XP_030386923.1|SLEB	LOC117136128|XP_033152722.1|DMAU
OG0004041	LOC115633276|XP_030386547.1|SLEB	LOC117148620|XP_033172000.1|DMAU
OG0004042	LOC115622177|XP_030371924.1|SLEB	LOC117141928|XP_033161557.1|DMAU
OG0004043	LOC115630654|XP_030383156.1|SLEB	LOC117147969|XP_033171013.1|DMAU
OG0004044	LOC115627472|XP_030379008.1|SLEB	LOC117146941|XP_033169482.1|DMAU
OG0004045	LOC115631439|XP_030384039.1|SLEB	LOC117136612|XP_033153892.1|DMAU
OG0004046	LOC115631249|XP_030383819.1|SLEB	LOC117150321|XP_033173048.1|DMAU
OG0004047	LOC115631028|XP_030383506.1|SLEB	LOC117150479|XP_033173271.1|DMAU
OG0004048	LOC115630482|XP_030382923.1|SLEB	LOC117139693|XP_033158094.1|DMAU
OG0004049	LOC115631436|XP_030384034.1|SLEB	LOC117135177|XP_033151133.1|DMAU
OG0004050	LOC115631657|XP_030384329.1|SLEB	LOC117138478|XP_033156502.1|DMAU
OG0004051	LOC115631090|XP_030383598.1|SLEB	LOC117142685|XP_033163140.1|DMAU
OG0004052	LOC115626951|XP_030378327.1|SLEB	LOC117148135|XP_033171252.1|DMAU
OG0004053	LOC115630487|XP_030382935.1|SLEB	LOC117138329|XP_033156257.1|DMAU
OG0004054	LOC115631315|XP_030383890.1|SLEB	LOC117150819|XP_033173771.1|DMAU
OG0004055	LOC115621942|XP_030371649.1|SLEB	LOC117142227|XP_033161969.1|DMAU
OG0004056	LOC115621043|XP_030370424.1|SLEB	LOC117143069|XP_033163419.1|DMAU
OG0004057	LOC115622239|XP_030371996.1|SLEB	LOC117141779|XP_033161302.1|DMAU
OG0004058	LOC115632484|XP_030385519.1|SLEB	LOC117139605|XP_033157931.1|DMAU
OG0004059	LOC115624161|XP_030374617.1|SLEB	LOC117144033|XP_033164885.1|DMAU
OG0004060	LOC115624055|XP_030374496.1|SLEB	LOC117143829|XP_033164565.1|DMAU
OG0004061	LOC115626808|XP_030378139.1|SLEB	LOC117148235|XP_033171421.1|DMAU
OG0004062	LOC115622469|XP_030372272.1|SLEB	LOC117139774|XP_033158272.1|DMAU
OG0004063	LOC115626863|XP_030378230.1|SLEB	LOC117148586|XP_033171949.1|DMAU
OG0004064	LOC115633705|XP_030387026.1|SLEB	LOC117141713|XP_033161217.1|DMAU
OG0004065	LOC115624995|XP_030375726.1|SLEB	LOC117135902|XP_033152346.1|DMAU
OG0004066	LOC115634762|XP_030388517.1|SLEB	LOC117137608|XP_033155021.1|DMAU
OG0004067	LOC115624916|XP_030375626.1|SLEB, LOC115628821|XP_030380911.1|SLEB	LOC117148225|XP_033171406.1|DMAU
OG0004068	LOC115625353|XP_030376246.1|SLEB	LOC117146016|XP_033167833.1|DMAU
OG0004069	LOC115625619|XP_030376620.1|SLEB	LOC117142350|XP_033162160.1|DMAU
OG0004070	LOC115632730|XP_030385835.1|SLEB	LOC117140075|XP_033158719.1|DMAU
OG0004071	LOC115622479|XP_030372284.1|SLEB	LOC117140477|XP_033159318.1|DMAU
OG0004072	LOC115622497|XP_030372303.1|SLEB	LOC117140478|XP_033159319.1|DMAU
OG0004073	LOC115626862|XP_030378229.1|SLEB	LOC117147054|XP_033169699.1|DMAU
OG0004074	LOC115622688|XP_030372577.1|SLEB	LOC117135971|XP_033152470.1|DMAU
OG0004075	LOC115634474|XP_030388065.1|SLEB	LOC117138662|XP_033156792.1|DMAU
OG0004076	LOC115634473|XP_030388064.1|SLEB	LOC117138661|XP_033156790.1|DMAU
OG0004077	LOC115631977|XP_030384737.1|SLEB	LOC117140332|XP_033159111.1|DMAU
OG0004078	LOC115625509|XP_030376433.1|SLEB	LOC117142758|XP_033162831.1|DMAU
OG0004079	LOC115629371|XP_030381689.1|SLEB	LOC117146968|XP_033169527.1|DMAU
OG0004080	LOC115620054|XP_030369047.1|SLEB	LOC117136396|XP_033153184.1|DMAU
OG0004081	LOC115624980|XP_030375695.1|SLEB	LOC117136848|XP_033153832.1|DMAU
OG0004082	LOC115627742|XP_030379377.1|SLEB	LOC117137237|XP_033154490.1|DMAU
OG0004083	LOC115620222|XP_030369223.1|SLEB	LOC117142975|XP_033163216.1|DMAU
OG0004084	LOC115621413|XP_030370924.1|SLEB	LOC117141954|XP_033161603.1|DMAU
OG0004085	LOC115623375|XP_030373530.1|SLEB	LOC117144128|XP_033165043.1|DMAU
OG0004086	LOC115621200|XP_030370639.1|SLEB	LOC117144901|XP_033166222.1|DMAU
OG0004087	LOC115629180|XP_030381421.1|SLEB	LOC117147471|XP_033170255.1|DMAU
OG0004088	LOC115620542|XP_030369685.1|SLEB	LOC117143472|XP_033164077.1|DMAU
OG0004089	LOC115629338|XP_030381644.1|SLEB	LOC117146911|XP_033169424.1|DMAU
OG0004090	LOC115625345|XP_030376233.1|SLEB	LOC117145038|XP_033166438.1|DMAU
OG0004091	LOC115623942|XP_030374364.1|SLEB	LOC117142888|XP_033163054.1|DMAU
OG0004092	LOC115627070|XP_030378478.1|SLEB	LOC117146663|XP_033168896.1|DMAU
OG0004094	LOC115627049|XP_030378451.1|SLEB	LOC117147794|XP_033170734.1|DMAU
OG0004095	LOC115624377|XP_030374938.1|SLEB	LOC117143247|XP_033163699.1|DMAU
OG0004096	LOC115620835|XP_030370128.1|SLEB	LOC117144903|XP_033166225.1|DMAU
OG0004097	LOC115622879|XP_030372832.1|SLEB	LOC117140652|XP_033159584.1|DMAU
OG0004098	LOC115624962|XP_030375677.1|SLEB	LOC117142269|XP_033162035.1|DMAU
OG0004099	LOC115623554|XP_030373804.1|SLEB	LOC117144488|XP_033165558.1|DMAU
OG0004100	LOC115624190|XP_030374648.1|SLEB	LOC117142730|XP_033162791.1|DMAU
OG0004101	LOC115624084|XP_030374533.1|SLEB	LOC117143803|XP_033164538.1|DMAU
OG0004102	LOC115624297|XP_030374782.1|SLEB	LOC117145769|XP_033167437.1|DMAU
OG0004103	LOC115625507|XP_030376430.1|SLEB	LOC117142756|XP_033162829.1|DMAU
OG0004104	LOC115621663|XP_030371231.1|SLEB	LOC117143240|XP_033163682.1|DMAU
OG0004105	LOC115634785|XP_030388552.1|SLEB	LOC117141711|XP_033161216.1|DMAU
OG0004106	LOC115630702|XP_030383214.1|SLEB	LOC117139691|XP_033158088.1|DMAU
OG0004107	LOC115622610|XP_030372471.1|SLEB	LOC117140846|XP_033159861.1|DMAU
OG0004108	LOC115625288|XP_030376160.1|SLEB	LOC117142707|XP_033162757.1|DMAU
OG0004109	LOC115625346|XP_030376236.1|SLEB	LOC117145039|XP_033166441.1|DMAU
OG0004110	LOC115619990|XP_030368923.1|SLEB	LOC117140790|XP_033159776.1|DMAU
OG0004111	LOC115623472|XP_030373697.1|SLEB	LOC117143428|XP_033164025.1|DMAU
OG0004112	LOC115625332|XP_030376216.1|SLEB	LOC117142769|XP_033162845.1|DMAU
OG0004113	LOC115626741|XP_030378051.1|SLEB	LOC117148785|XP_033172287.1|DMAU
OG0004114	LOC115626753|XP_030378068.1|SLEB	LOC117146936|XP_033169473.1|DMAU
OG0004115	LOC115626958|XP_030378333.1|SLEB	LOC117146850|XP_033169301.1|DMAU
OG0004116	LOC115624411|XP_030375005.1|SLEB	LOC117144013|XP_033164858.1|DMAU
OG0004117	LOC115625234|XP_030376079.1|SLEB	LOC117144210|XP_033165151.1|DMAU
OG0004118	LOC115624533|XP_030375117.1|SLEB	LOC117137183|XP_033154397.1|DMAU
OG0004119	LOC115623549|XP_030373800.1|SLEB	LOC117144004|XP_033164850.1|DMAU
OG0004120	LOC115623661|XP_030373979.1|SLEB	LOC117142885|XP_033163049.1|DMAU
OG0004121	LOC115622962|XP_030372969.1|SLEB	LOC117139702|XP_033158105.1|DMAU
OG0004122	LOC115625573|XP_030376531.1|SLEB	LOC117145030|XP_033166423.1|DMAU
OG0004123	LOC115623338|XP_030373468.1|SLEB	LOC117144034|XP_033164886.1|DMAU
OG0004124	LOC115629256|XP_030381534.1|SLEB	LOC117146496|XP_033168634.1|DMAU
OG0004125	LOC115621820|XP_030371470.1|SLEB	LOC117142359|XP_033162174.1|DMAU
OG0004126	LOC115621098|XP_030370495.1|SLEB	LOC117145837|XP_033167529.1|DMAU
OG0004127	LOC115625755|XP_030376772.1|SLEB	LOC117139194|XP_033157259.1|DMAU
OG0004128	LOC115624021|XP_030374457.1|SLEB	LOC117145650|XP_033167271.1|DMAU
OG0004129	LOC115634837|XP_030388618.1|SLEB	LOC117138612|XP_033156712.1|DMAU
OG0004130	LOC115629253|XP_030381529.1|SLEB	LOC117147220|XP_033169924.1|DMAU
OG0004131	LOC115625070|XP_030375817.1|SLEB	LOC117142329|XP_033162134.1|DMAU
OG0004132	LOC115623251|XP_030373379.1|SLEB	LOC117140534|XP_033159412.1|DMAU
OG0004133	LOC115631981|XP_030384745.1|SLEB	LOC117147238|XP_033169947.1|DMAU
OG0004134	LOC115621059|XP_030370443.1|SLEB	LOC117143197|XP_033163628.1|DMAU
OG0004135	LOC115624331|XP_030374819.1|SLEB	LOC117145447|XP_033166997.1|DMAU
OG0004136	LOC115623683|XP_030374013.1|SLEB	LOC117143696|XP_033164382.1|DMAU
OG0004137	LOC115634341|XP_030387857.1|SLEB	LOC117137376|XP_033154679.1|DMAU
OG0004138	LOC115628341|XP_030380264.1|SLEB	LOC117139631|XP_033157981.1|DMAU
OG0004139	LOC115629170|XP_030381404.1|SLEB	LOC117148074|XP_033171173.1|DMAU
OG0004140	LOC115626857|XP_030378218.1|SLEB	LOC117147970|XP_033171010.1|DMAU
OG0004141	LOC115626385|XP_030377616.1|SLEB	LOC117137676|XP_033155128.1|DMAU
OG0004142	LOC115629220|XP_030381489.1|SLEB	LOC117147851|XP_033170816.1|DMAU
OG0004143	LOC115620606|XP_030369780.1|SLEB	LOC117142511|XP_033162439.1|DMAU
OG0004144	LOC115625690|XP_030376691.1|SLEB	LOC117135300|XP_033151368.1|DMAU
OG0004145	LOC115622792|XP_030372715.1|SLEB	LOC117141180|XP_033160408.1|DMAU
OG0004146	LOC115624413|XP_030375007.1|SLEB	LOC117144048|XP_033164908.1|DMAU
OG0004147	LOC115625832|XP_030376887.1|SLEB	LOC117150531|XP_033173387.1|DMAU
OG0004148	LOC115620988|XP_030370368.1|SLEB	LOC117145180|XP_033166622.1|DMAU
OG0004149	LOC115624122|XP_030374578.1|SLEB	LOC117143912|XP_033164717.1|DMAU
OG0004150	LOC115624120|XP_030374576.1|SLEB	LOC117143670|XP_033164342.1|DMAU
OG0004151	LOC115620402|XP_030369478.1|SLEB	LOC117142799|XP_033162896.1|DMAU
OG0004152	LOC115623365|XP_030373511.1|SLEB	LOC117144990|XP_033166352.1|DMAU
OG0004153	LOC115625602|XP_030376598.1|SLEB	LOC117135710|XP_033152020.1|DMAU
OG0004154	LOC115622116|XP_030371820.1|SLEB	LOC117140491|XP_033159343.1|DMAU
OG0004155	LOC115623859|XP_030374264.1|SLEB	LOC117145227|XP_033166693.1|DMAU
OG0004156	LOC115624149|XP_030374606.1|SLEB	LOC117143049|XP_033163389.1|DMAU
OG0004157	LOC115629143|XP_030381355.1|SLEB	LOC117148527|XP_033171831.1|DMAU
OG0004158	LOC115622423|XP_030372218.1|SLEB	LOC117141168|XP_033160395.1|DMAU
OG0004159	LOC115624365|XP_030374885.1|SLEB	LOC117142989|XP_033163232.1|DMAU
OG0004160	LOC115622468|XP_030372270.1|SLEB	LOC117141821|XP_033161365.1|DMAU
OG0004161	LOC115623673|XP_030374000.1|SLEB	LOC117144764|XP_033166013.1|DMAU
OG0004162	LOC115623642|XP_030373947.1|SLEB	LOC117142425|XP_033162277.1|DMAU
OG0004163	LOC115624127|XP_030374582.1|SLEB	LOC117145348|XP_033166854.1|DMAU
OG0004164	LOC115623929|XP_030374348.1|SLEB	LOC117144335|XP_033165339.1|DMAU
OG0004165	LOC115623390|XP_030373558.1|SLEB	LOC117135958|XP_033152443.1|DMAU
OG0004166	LOC115630004|XP_030382494.1|SLEB	LOC117135740|XP_033152076.1|DMAU
OG0004167	LOC115625909|XP_030377000.1|SLEB	LOC117144584|XP_033165750.1|DMAU
OG0004168	LOC115625069|XP_030375813.1|SLEB	LOC117142834|XP_033162956.1|DMAU
OG0004169	LOC115629639|XP_030382001.1|SLEB	LOC117146963|XP_033169517.1|DMAU
OG0004170	LOC115628741|XP_030380805.1|SLEB	LOC117146819|XP_033169264.1|DMAU
OG0004171	LOC115629676|XP_030382054.1|SLEB	LOC117147581|XP_033170416.1|DMAU
OG0004172	LOC115627773|XP_030379432.1|SLEB	LOC117146381|XP_033168433.1|DMAU
OG0004173	LOC115633747|XP_030387082.1|SLEB, LOC115632692|XP_030385789.1|SLEB	LOC117135849|XP_033152257.1|DMAU
OG0004174	LOC115626137|XP_030377258.1|SLEB	LOC117137142|XP_033154335.1|DMAU
OG0004175	LOC115634437|XP_030388008.1|SLEB	LOC117137239|XP_033154491.1|DMAU
OG0004176	LOC115622486|XP_030372292.1|SLEB	LOC117139456|XP_033157655.1|DMAU
OG0004177	LOC115623555|XP_030373813.1|SLEB	LOC117143048|XP_033163387.1|DMAU
OG0004178	LOC115625527|XP_030376456.1|SLEB	LOC117145023|XP_033166407.1|DMAU
OG0004179	LOC115630036|XP_030382528.1|SLEB	LOC117148159|XP_033171284.1|DMAU
OG0004180	LOC115624467|XP_030375030.1|SLEB, LOC115623332|XP_030373456.1|SLEB	LOC117142461|XP_033162334.1|DMAU
OG0004181	LOC115620201|XP_030369194.1|SLEB	LOC117142277|XP_033162049.1|DMAU
OG0004182	LOC115622689|XP_030372573.1|SLEB	LOC117141856|XP_033161423.1|DMAU
OG0004183	LOC115622476|XP_030372280.1|SLEB	LOC117140680|XP_033159626.1|DMAU
OG0004184	LOC115628267|XP_030380146.1|SLEB	LOC117139144|XP_033157187.1|DMAU
OG0004185	LOC115631060|XP_030383559.1|SLEB	LOC117150492|XP_033173286.1|DMAU
OG0004186	LOC115629142|XP_030381353.1|SLEB	LOC117146625|XP_033168848.1|DMAU
OG0004187	LOC115624217|XP_030374691.1|SLEB	LOC117143552|XP_033164183.1|DMAU
OG0004188	LOC115625276|XP_030376138.1|SLEB	LOC117142701|XP_033162749.1|DMAU
OG0004189	LOC115625286|XP_030376156.1|SLEB	LOC117142698|XP_033162746.1|DMAU
OG0004190	LOC115623582|XP_030373841.1|SLEB	LOC117144806|XP_033166072.1|DMAU
OG0004191	LOC115623984|XP_030374415.1|SLEB	LOC117143379|XP_033163947.1|DMAU
OG0004192	LOC115623596|XP_030373858.1|SLEB	LOC117144330|XP_033165334.1|DMAU
OG0004193	LOC115629478|XP_030381808.1|SLEB	LOC117148396|XP_033171651.1|DMAU
OG0004194	LOC115623434|XP_030373640.1|SLEB	LOC117142877|XP_033163039.1|DMAU
OG0004195	LOC115627479|XP_030379017.1|SLEB	LOC117148599|XP_033171971.1|DMAU
OG0004196	LOC115620716|XP_030369953.1|SLEB	LOC117142401|XP_033162239.1|DMAU
OG0004197	LOC115623413|XP_030373584.1|SLEB	LOC117145336|XP_033166838.1|DMAU
OG0004198	LOC115625047|XP_030375758.1|SLEB	LOC117142996|XP_033163242.1|DMAU
OG0004199	LOC115623649|XP_030373961.1|SLEB	LOC117144917|XP_033166254.1|DMAU
OG0004200	LOC115629050|XP_030381220.1|SLEB	LOC117137002|XP_033154079.1|DMAU
OG0004201	LOC115620574|XP_030369735.1|SLEB	LOC117145730|XP_033167380.1|DMAU
OG0004202	LOC115621197|XP_030370636.1|SLEB	LOC117144946|XP_033166291.1|DMAU
OG0004203	LOC115625072|XP_030375820.1|SLEB	LOC117142330|XP_033162135.1|DMAU
OG0004204	LOC115621640|XP_030371238.1|SLEB	LOC117139853|XP_033158393.1|DMAU
OG0004205	LOC115632596|XP_030385681.1|SLEB	LOC117140030|XP_033158653.1|DMAU
OG0004206	LOC115624123|XP_030374579.1|SLEB	LOC117142726|XP_033162785.1|DMAU
OG0004207	LOC115623577|XP_030373835.1|SLEB	LOC117142408|XP_033162248.1|DMAU
OG0004208	LOC115623619|XP_030373899.1|SLEB	LOC117142458|XP_033162332.1|DMAU
OG0004209	LOC115621873|XP_030371558.1|SLEB	LOC117145455|XP_033167015.1|DMAU
OG0004210	LOC115623671|XP_030373997.1|SLEB	LOC117142600|XP_033162570.1|DMAU
OG0004211	LOC115631904|XP_030384612.1|SLEB	LOC117135319|XP_033151439.1|DMAU
OG0004212	LOC115623636|XP_030373938.1|SLEB	LOC117142428|XP_033162279.1|DMAU
OG0004213	LOC115624474|XP_030375037.1|SLEB, LOC115623453|XP_030373669.1|SLEB	LOC117142942|XP_033163147.1|DMAU
OG0004215	LOC115623668|XP_030373998.1|SLEB	LOC117135631|XP_033151897.1|DMAU
OG0004216	LOC115632524|XP_030385580.1|SLEB	LOC117141383|XP_033160686.1|DMAU
OG0004217	LOC115622565|XP_030372397.1|SLEB	LOC117140899|XP_033159947.1|DMAU
OG0004218	LOC115629572|XP_030381923.1|SLEB, LOC115623685|XP_030374015.1|SLEB	LOC117148424|XP_033171687.1|DMAU
OG0004219	LOC115623356|XP_030373500.1|SLEB	LOC117143565|XP_033164201.1|DMAU
OG0004220	LOC115623621|XP_030373903.1|SLEB	LOC117143185|XP_033163593.1|DMAU
OG0004221	LOC115623948|XP_030374371.1|SLEB, LOC115627678|XP_030379280.1|SLEB	LOC117144852|XP_033166146.1|DMAU
OG0004222	LOC115624267|XP_030374752.1|SLEB	LOC117143332|XP_033163881.1|DMAU
OG0004223	LOC115623475|XP_030373701.1|SLEB	LOC117143323|XP_033163868.1|DMAU
OG0004224	LOC115625201|XP_030376028.1|SLEB	LOC117144261|XP_033165249.1|DMAU
OG0004225	LOC115627223|XP_030378705.1|SLEB	LOC117147297|XP_033170035.1|DMAU
OG0004226	LOC115625379|XP_030376276.1|SLEB, LOC115625118|XP_030375886.1|SLEB	LOC117143729|XP_033164424.1|DMAU
OG0004227	LOC115625451|XP_030376359.1|SLEB	LOC117142328|XP_033162130.1|DMAU
OG0004228	LOC115625071|XP_030375819.1|SLEB	LOC117142331|XP_033162138.1|DMAU
OG0004229	LOC115624998|XP_030375733.1|SLEB	LOC117138339|XP_033156268.1|DMAU
OG0004230	LOC115626934|XP_030378303.1|SLEB	LOC117148519|XP_033171817.1|DMAU
OG0004231	LOC115628390|XP_030380334.1|SLEB	LOC117141797|XP_033161330.1|DMAU
OG0004232	LOC115628393|XP_030380338.1|SLEB	LOC117141800|XP_033161336.1|DMAU
OG0004233	LOC115628392|XP_030380337.1|SLEB	LOC117141799|XP_033161335.1|DMAU
OG0004234	LOC115628253|XP_030380131.1|SLEB	LOC117140613|XP_033159518.1|DMAU
OG0004235	LOC115623444|XP_030373654.1|SLEB	LOC117147301|XP_033170038.1|DMAU
OG0004236	LOC115624284|XP_030374767.1|SLEB	LOC117143811|XP_033164548.1|DMAU
OG0004237	LOC115623821|XP_030374225.1|SLEB	LOC117144408|XP_033165438.1|DMAU
OG0004238	LOC115623588|XP_030373848.1|SLEB	LOC117143964|XP_033164788.1|DMAU
OG0004239	LOC115623394|XP_030373562.1|SLEB	LOC117145700|XP_033167332.1|DMAU
OG0004240	LOC115623410|XP_030373580.1|SLEB	LOC117143776|XP_033164495.1|DMAU
OG0004241	LOC115624345|XP_030374856.1|SLEB	LOC117142766|XP_033162839.1|DMAU
OG0004242	LOC115624254|XP_030374739.1|SLEB	LOC117143394|XP_033163974.1|DMAU
OG0004243	LOC115622897|XP_030372873.1|SLEB	LOC117139953|XP_033158532.1|DMAU
OG0004244	LOC115623539|XP_030373781.1|SLEB	LOC117142880|XP_033163042.1|DMAU
OG0004245	LOC115633057|XP_030386262.1|SLEB	LOC117141931|XP_033161560.1|DMAU
OG0004246	LOC115622381|XP_030372163.1|SLEB	LOC117140191|XP_033158860.1|DMAU
OG0004247	LOC115627809|XP_030379498.1|SLEB	LOC117148683|XP_033172114.1|DMAU
OG0004248	LOC115634395|XP_030387947.1|SLEB, LOC115633977|XP_030387358.1|SLEB	LOC117137246|XP_033154498.1|DMAU
OG0004249	LOC115632085|XP_030384908.1|SLEB	LOC117141193|XP_033160432.1|DMAU
OG0004250	LOC115625737|XP_030376750.1|SLEB	LOC117136715|XP_033153632.1|DMAU
OG0004251	LOC115629738|XP_030382132.1|SLEB	LOC117148879|XP_033172454.1|DMAU
OG0004252	LOC115624421|XP_030375018.1|SLEB	LOC117142421|XP_033162272.1|DMAU
OG0004253	LOC115624130|XP_030374586.1|SLEB	LOC117145114|XP_033166525.1|DMAU
OG0004254	LOC115628910|XP_030381031.1|SLEB	LOC117147233|XP_033169935.1|DMAU
OG0004255	LOC115630765|XP_030383281.1|SLEB	LOC117150831|XP_033173789.1|DMAU
OG0004256	LOC115620017|XP_030368978.1|SLEB	LOC117136939|XP_033153979.1|DMAU
OG0004257	LOC115629076|XP_030381256.1|SLEB	LOC117145191|XP_033166643.1|DMAU
OG0004258	LOC115623753|XP_030374147.1|SLEB	LOC117145906|XP_033167649.1|DMAU
OG0004259	LOC115620256|XP_030369270.1|SLEB	LOC117136140|XP_033152737.1|DMAU
OG0004260	LOC115625525|XP_030376454.1|SLEB	LOC117145158|XP_033166592.1|DMAU
OG0004261	LOC115625532|XP_030376467.1|SLEB	LOC117144262|XP_033165251.1|DMAU
OG0004262	LOC115625256|XP_030376111.1|SLEB	LOC117144883|XP_033166185.1|DMAU
OG0004263	LOC115623809|XP_030374213.1|SLEB	LOC117142429|XP_033162280.1|DMAU
OG0004264	LOC115623346|XP_030373484.1|SLEB	LOC117142572|XP_033162531.1|DMAU
OG0004265	LOC115623602|XP_030373874.1|SLEB	LOC117144232|XP_033165191.1|DMAU
OG0004266	LOC115625067|XP_030375810.1|SLEB	LOC117144962|XP_033166312.1|DMAU
OG0004267	LOC115627313|XP_030378816.1|SLEB, LOC115624385|XP_030374956.1|SLEB	LOC117144853|XP_033166147.1|DMAU
OG0004268	LOC115624572|XP_030375161.1|SLEB	LOC117136132|XP_033152726.1|DMAU
OG0004269	LOC115634391|XP_030387941.1|SLEB	LOC117138246|XP_033156088.1|DMAU
OG0004270	LOC115620884|XP_030370228.1|SLEB	LOC117136079|XP_033152639.1|DMAU
OG0004271	LOC115629398|XP_030381713.1|SLEB	LOC117138137|XP_033155902.1|DMAU
OG0004272	LOC115625277|XP_030376140.1|SLEB	LOC117144768|XP_033166022.1|DMAU
OG0004273	LOC115620617|XP_030369797.1|SLEB	LOC117143647|XP_033164317.1|DMAU
OG0004274	LOC115629511|XP_030381854.1|SLEB	LOC117146698|XP_033168979.1|DMAU
OG0004275	LOC115629726|XP_030382119.1|SLEB	LOC117146582|XP_033168787.1|DMAU
OG0004276	LOC115632375|XP_030385356.1|SLEB	LOC117140808|XP_033159800.1|DMAU
OG0004277	LOC115623056|XP_030373094.1|SLEB	LOC117141296|XP_033160566.1|DMAU
OG0004278	LOC115627274|XP_030378764.1|SLEB	LOC117148256|XP_033171452.1|DMAU
OG0004279	LOC115631158|XP_030383694.1|SLEB	LOC117147101|XP_033169762.1|DMAU
OG0004280	LOC115629642|XP_030382013.1|SLEB	LOC117146701|XP_033168993.1|DMAU
OG0004281	LOC115633331|XP_030386627.1|SLEB	LOC117136398|XP_033153185.1|DMAU
OG0004282	LOC115620465|XP_030369559.1|SLEB	LOC117136503|XP_033153338.1|DMAU
OG0004283	LOC115632234|XP_030385157.1|SLEB	LOC117136504|XP_033153339.1|DMAU
OG0004284	LOC115622179|XP_030371927.1|SLEB	LOC117151099|XP_033151016.1|DMAU
OG0004285	LOC115621451|XP_030370964.1|SLEB	LOC117142819|XP_033162926.1|DMAU
OG0004286	LOC115622958|XP_030372957.1|SLEB	LOC117139682|XP_033158056.1|DMAU
OG0004287	LOC115622718|XP_030372618.1|SLEB	LOC117140811|XP_033159804.1|DMAU
OG0004288	LOC115622222|XP_030371979.1|SLEB	LOC117142047|XP_033161810.1|DMAU
OG0004289	LOC115621448|XP_030370965.1|SLEB	LOC117139529|XP_033157782.1|DMAU
OG0004290	LOC115633995|XP_030387377.1|SLEB	LOC117135477|XP_033151583.1|DMAU
OG0004291	LOC115632271|XP_030385216.1|SLEB	LOC117137222|XP_033154466.1|DMAU
OG0004292	LOC115623276|XP_030373417.1|SLEB	LOC117141673|XP_033161157.1|DMAU
OG0004293	LOC115620064|XP_030369067.1|SLEB	LOC117141715|XP_033161219.1|DMAU
OG0004294	LOC115632145|XP_030385023.1|SLEB	LOC117140029|XP_033158651.1|DMAU
OG0004295	LOC115632766|XP_030385875.1|SLEB	LOC117139822|XP_033158347.1|DMAU
OG0004296	LOC115624761|XP_030375453.1|SLEB	LOC117140789|XP_033159775.1|DMAU
OG0004297	LOC115633930|XP_030387307.1|SLEB	LOC117136126|XP_033152719.1|DMAU
OG0004298	LOC115632555|XP_030385632.1|SLEB	LOC117135600|XP_033151837.1|DMAU
OG0004299	LOC115634261|XP_030387715.1|SLEB	LOC117138600|XP_033156673.1|DMAU
OG0004300	LOC115634396|XP_030387948.1|SLEB	LOC117137248|XP_033154500.1|DMAU
OG0004301	LOC115623274|XP_030373412.1|SLEB	LOC117141075|XP_033160264.1|DMAU
OG0004302	LOC115628641|XP_030380673.1|SLEB	LOC117138248|XP_033156092.1|DMAU
OG0004303	LOC115623420|XP_030373603.1|SLEB	LOC117135924|XP_033152383.1|DMAU
OG0004304	LOC115624867|XP_030375572.1|SLEB	LOC117137926|XP_033155567.1|DMAU
OG0004305	LOC115633100|XP_030386388.1|SLEB	LOC117135439|XP_033151499.1|DMAU
OG0004306	LOC115634566|XP_030388249.1|SLEB	LOC117136624|XP_033153504.1|DMAU
OG0004307	LOC115634635|XP_030388351.1|SLEB	LOC117135822|XP_033152222.1|DMAU
OG0004308	LOC115620086|XP_030369128.1|SLEB	LOC117135741|XP_033152077.1|DMAU
OG0004309	LOC115632753|XP_030385860.1|SLEB	LOC117141140|XP_033160364.1|DMAU
OG0004310	LOC115634400|XP_030387951.1|SLEB	LOC117137390|XP_033154697.1|DMAU
OG0004311	LOC115622427|XP_030372224.1|SLEB	LOC117140243|XP_033158936.1|DMAU
OG0004312	LOC115624549|XP_030375133.1|SLEB	LOC117138257|XP_033156110.1|DMAU
OG0004313	LOC115624605|XP_030375210.1|SLEB	LOC117135672|XP_033151957.1|DMAU
OG0004314	LOC115624941|XP_030375655.1|SLEB	LOC117138422|XP_033156419.1|DMAU
OG0004315	LOC115625536|XP_030376477.1|SLEB	LOC117136900|XP_033153907.1|DMAU
OG0004316	LOC115633882|XP_030387246.1|SLEB	LOC117138262|XP_033156117.1|DMAU
OG0004317	LOC115634731|XP_030388475.1|SLEB	LOC117136400|XP_033153186.1|DMAU
OG0004318	LOC115624540|XP_030375122.1|SLEB	LOC117138256|XP_033156108.1|DMAU
OG0004319	LOC115620025|XP_030368993.1|SLEB, LOC115620156|XP_030369143.1|SLEB	LOC117137141|XP_033154333.1|DMAU
