Orthogroup	SLEB.longest_only	DPER.longest_only
OG0005968	LOC115628424|XP_030380375.1|SLEB	LOC6593172|XP_026841225.1|DPER
OG0005969	LOC115633340|XP_030386637.1|SLEB	LOC6590499|XP_026841484.1|DPER
OG0005970	LOC115632233|XP_030385153.1|SLEB	LOC6600509|XP_002025616.1|DPER
OG0005971	LOC115633677|XP_030386991.1|SLEB	LOC6592638|XP_002017859.1|DPER
OG0005972	LOC115628188|XP_030380034.1|SLEB	LOC6603352|XP_026848101.1|DPER
OG0005973	LOC115622582|XP_030372433.1|SLEB	LOC6599081|XP_002024214.1|DPER
OG0005974	LOC115624558|XP_030375145.1|SLEB	LOC6595982|XP_002021048.1|DPER
OG0005975	LOC115632663|XP_030385756.1|SLEB, LOC115630024|XP_030382520.1|SLEB	LOC6603353|XP_002028334.1|DPER
OG0005976	LOC115624063|XP_030374509.1|SLEB	LOC6591335|XP_002016933.1|DPER
OG0005977	LOC115623108|XP_030373177.1|SLEB	LOC6592486|XP_002017928.1|DPER
OG0005978	LOC115634532|XP_030388201.1|SLEB	LOC6592396|XP_002017581.2|DPER
OG0005979	LOC115624688|XP_030375354.1|SLEB	LOC6593256|XP_002018377.2|DPER
OG0005980	LOC115628146|XP_030379977.1|SLEB	LOC6589972|XP_002015608.1|DPER
OG0005981	LOC115626711|XP_030378006.1|SLEB	LOC6598354|XP_026846118.1|DPER
OG0005983	LOC115627339|XP_030378844.1|SLEB	LOC6599103|XP_002024404.1|DPER
OG0005984	LOC115627063|XP_030378469.1|SLEB	LOC6600685|XP_026848627.1|DPER
OG0005985	LOC115626962|XP_030378337.1|SLEB	LOC6602878|XP_026849654.1|DPER
OG0005986	LOC115629854|XP_030382296.1|SLEB	LOC6597573|XP_002022790.1|DPER
OG0005987	LOC115629532|XP_030381868.1|SLEB	LOC6599932|XP_026849226.1|DPER
OG0005988	LOC115624737|XP_030375422.1|SLEB	LOC6600928|XP_026841516.1|DPER
OG0005989	LOC115631713|XP_030384404.1|SLEB	LOC6592430|XP_002018003.2|DPER
OG0005990	LOC115634554|XP_030388230.1|SLEB, LOC115627594|XP_030379177.1|SLEB	LOC6590062|XP_026841285.1|DPER
OG0005991	LOC115634331|XP_030387848.1|SLEB	LOC6590856|XP_002016614.1|DPER
OG0005992	LOC115622936|XP_030372926.1|SLEB	LOC6601388|XP_002026524.1|DPER
OG0005993	LOC115622426|XP_030372222.1|SLEB	LOC6601386|XP_026847753.1|DPER
OG0005994	LOC115626032|XP_030377143.1|SLEB, LOC115628160|XP_030379992.1|SLEB	LOC6603339|XP_002028323.1|DPER
OG0005996	LOC115633099|XP_030386340.1|SLEB	LOC6595742|XP_026845260.1|DPER
OG0005997	LOC115629916|XP_030382382.1|SLEB, LOC115629156|XP_030381391.1|SLEB	LOC6602103|XP_026841850.1|DPER
OG0005998	LOC115632543|XP_030385618.1|SLEB	LOC6596949|XP_026845497.1|DPER
OG0005999	LOC115628276|XP_030380165.1|SLEB	LOC6599566|XP_002024673.1|DPER
OG0006000	LOC115631788|XP_030384489.1|SLEB	LOC6592703|XP_002018506.1|DPER
OG0006001	LOC115622345|XP_030372117.1|SLEB	LOC6600300|XP_026849087.1|DPER
OG0006002	LOC115631768|XP_030384467.1|SLEB	LOC6590368|XP_002015618.2|DPER
OG0006003	LOC115624672|XP_030375329.1|SLEB	LOC6597075|XP_026845341.1|DPER
OG0006005	LOC115633775|XP_030387109.1|SLEB	LOC6593060|XP_002018472.1|DPER
OG0006006	LOC115624730|XP_030375416.1|SLEB	LOC6600822|XP_026841352.1|DPER
OG0006007	LOC115624624|XP_030375238.1|SLEB	LOC6603145|XP_026841548.1|DPER
OG0006008	LOC115631979|XP_030384740.1|SLEB	LOC6589774|XP_026844022.1|DPER
OG0006009	LOC115630064|XP_030382557.1|SLEB	LOC6601808|XP_026848559.1|DPER
OG0006010	LOC115624956|XP_030375669.1|SLEB	LOC6603327|XP_026848121.1|DPER
OG0006011	LOC115632310|XP_030385271.1|SLEB	LOC6601126|XP_002026055.2|DPER
OG0006012	LOC115622370|XP_030372147.1|SLEB	LOC6598909|XP_026847965.1|DPER
OG0006013	LOC115625990|XP_030377134.1|SLEB	LOC6592971|XP_026841773.1|DPER
OG0006014	LOC115622821|XP_030372756.1|SLEB	LOC6601521|XP_002026583.1|DPER
OG0006015	LOC115627062|XP_030378472.1|SLEB	LOC6592956|XP_002017958.1|DPER
OG0006016	LOC115634329|XP_030387846.1|SLEB	LOC6590857|XP_026841331.1|DPER
OG0006017	LOC115624608|XP_030375218.1|SLEB	LOC6590201|XP_002015832.1|DPER
OG0006018	LOC115622123|XP_030371839.1|SLEB	LOC6601549|XP_026841904.1|DPER
OG0006019	LOC115633766|XP_030387100.1|SLEB	LOC113565079|XP_026841310.1|DPER
OG0006020	LOC115625643|XP_030376634.1|SLEB	LOC6601793|XP_026848544.1|DPER
OG0006021	LOC115624633|XP_030375252.1|SLEB	LOC6596057|XP_026845723.1|DPER
OG0006022	LOC115625945|XP_030377041.1|SLEB	LOC6593597|XP_026843078.1|DPER
OG0006023	LOC115623473|XP_030373699.1|SLEB	LOC6591930|XP_002017432.1|DPER
OG0006024	LOC115626846|XP_030378204.1|SLEB	LOC6603964|XP_026846064.1|DPER
OG0006025	LOC115624513|XP_030375085.1|SLEB	LOC6591113|XP_026841028.1|DPER
OG0006026	LOC115621736|XP_030371327.1|SLEB	LOC6594866|XP_002020105.1|DPER
OG0006027	LOC115628148|XP_030379983.1|SLEB	LOC6592644|XP_002017865.2|DPER
OG0006028	LOC115628557|XP_030380582.1|SLEB	LOC6590512|XP_026840979.1|DPER
OG0006029	LOC115624885|XP_030375595.1|SLEB	LOC6590853|XP_002016611.1|DPER
OG0006030	LOC115623607|XP_030373884.1|SLEB	LOC6594807|XP_002020222.1|DPER
OG0006031	LOC115628201|XP_030380058.1|SLEB	LOC6592199|XP_002017834.2|DPER
OG0006032	LOC115628069|XP_030379895.1|SLEB	LOC6597848|XP_026847028.1|DPER
OG0006033	LOC115622771|XP_030372687.1|SLEB	LOC6590198|XP_002015829.1|DPER
OG0006034	LOC115620344|XP_030369405.1|SLEB	LOC6587969|XP_002013707.2|DPER
OG0006035	LOC115624418|XP_030375013.1|SLEB	LOC6592098|XP_002017032.2|DPER
OG0006036	LOC115626062|XP_030377174.1|SLEB	LOC6589237|XP_026844879.1|DPER
OG0006037	LOC115632398|XP_030385392.1|SLEB	LOC6590731|XP_026840585.1|DPER
OG0006038	LOC115623482|XP_030373711.1|SLEB	LOC6588424|XP_002014153.2|DPER
OG0006039	LOC115624660|XP_030375300.1|SLEB	LOC6603143|XP_026842468.1|DPER
OG0006040	LOC115627651|XP_030379255.1|SLEB	LOC6592334|XP_002017854.1|DPER
OG0006041	LOC115627030|XP_030378419.1|SLEB	LOC6599901|XP_026849171.1|DPER
OG0006042	LOC115634687|XP_030388410.1|SLEB	LOC6601567|XP_026840980.1|DPER
OG0006043	LOC115622253|XP_030372012.1|SLEB	LOC6598919|XP_026847849.1|DPER
OG0006044	LOC115627020|XP_030378405.1|SLEB	LOC6596834|XP_002022015.1|DPER
OG0006045	LOC115624873|XP_030375578.1|SLEB	LOC6601623|XP_026840978.1|DPER
OG0006046	LOC115631675|XP_030384351.1|SLEB	LOC6590833|XP_002016504.1|DPER
OG0006047	LOC115622628|XP_030372495.1|SLEB	LOC6595848|XP_002021378.1|DPER
OG0006048	LOC115622673|XP_030372547.1|SLEB	LOC6598900|XP_002024002.2|DPER
OG0006049	LOC115621838|XP_030371509.1|SLEB	LOC6597307|XP_002022379.2|DPER
OG0006050	LOC115621770|XP_030371377.1|SLEB	LOC6598685|XP_002023751.1|DPER
OG0006051	LOC115629857|XP_030382301.1|SLEB	LOC6599991|XP_002025149.1|DPER
OG0006052	LOC115624579|XP_030375174.1|SLEB	LOC6592537|XP_026841599.1|DPER
OG0006053	LOC115628675|XP_030380708.1|SLEB	LOC6599488|XP_002024585.1|DPER
OG0006054	LOC115627787|XP_030379467.1|SLEB	LOC6602019|XP_002027033.2|DPER
OG0006055	LOC115620385|XP_030369453.1|SLEB	LOC6598726|XP_002023873.1|DPER
OG0006056	LOC115633803|XP_030387145.1|SLEB	LOC6601566|XP_002026686.1|DPER
OG0006057	LOC115632682|XP_030385776.1|SLEB	LOC6601023|XP_026849715.1|DPER
OG0006058	LOC115621261|XP_030370718.1|SLEB	LOC113564931|XP_026840225.1|DPER
OG0006059	LOC115622323|XP_030372090.1|SLEB	LOC6598954|XP_026849035.1|DPER
OG0006060	LOC115622324|XP_030372091.1|SLEB	LOC6598955|XP_026849036.1|DPER
OG0006061	LOC115629185|XP_030381429.1|SLEB	LOC6598588|XP_026846356.1|DPER
OG0006062	LOC115623437|XP_030373643.1|SLEB, LOC115623438|XP_030373644.1|SLEB	LOC6594146|XP_002019772.1|DPER
OG0006063	LOC115625913|XP_030377005.1|SLEB	LOC6589221|XP_002014446.1|DPER
OG0006064	LOC115623239|XP_030373356.1|SLEB	LOC6600894|XP_002025958.1|DPER
OG0006065	LOC115632439|XP_030385443.1|SLEB	LOC6601202|XP_026848045.1|DPER
OG0006066	LOC115628413|XP_030380364.1|SLEB	LOC6590654|XP_002016412.2|DPER
OG0006067	LOC115619985|XP_030368891.1|SLEB	LOC6592470|XP_026840881.1|DPER
OG0006068	LOC115627412|XP_030378932.1|SLEB	LOC6600741|XP_002025779.1|DPER
OG0006069	LOC115622250|XP_030372009.1|SLEB	LOC6598885|XP_002024090.2|DPER
OG0006070	LOC115631684|XP_030384361.1|SLEB, LOC115623040|XP_030373077.1|SLEB	LOC6603409|XP_002028391.1|DPER
OG0006071	LOC115620682|XP_030369908.1|SLEB	LOC6594936|XP_002020033.1|DPER
OG0006072	LOC115633168|XP_030386441.1|SLEB	LOC6601201|XP_002026232.1|DPER
OG0006073	LOC115632599|XP_030385684.1|SLEB	LOC6603276|XP_002028263.1|DPER
OG0006074	LOC115626784|XP_030378110.1|SLEB	LOC6597282|XP_002022569.2|DPER
OG0006075	LOC115628874|XP_030380988.1|SLEB	LOC6597615|XP_002022753.1|DPER
OG0006076	LOC115634656|XP_030388373.1|SLEB	LOC6590754|XP_002016146.1|DPER
OG0006077	LOC115620031|XP_030368996.1|SLEB	LOC6602399|XP_026848447.1|DPER
OG0006078	LOC115621102|XP_030370504.1|SLEB	LOC113566560|XP_026848444.1|DPER
OG0006079	LOC115634504|XP_030388130.1|SLEB	LOC6601835|XP_002026901.1|DPER
OG0006080	LOC115634503|XP_030388127.1|SLEB	LOC6601860|XP_026849321.1|DPER
OG0006081	LOC115625766|XP_030376797.1|SLEB	LOC6592571|XP_026841298.1|DPER
OG0006082	LOC115633714|XP_030387038.1|SLEB	LOC6592698|XP_002017735.1|DPER
OG0006083	LOC115620917|XP_030370278.1|SLEB	LOC6595813|XP_026845564.1|DPER
OG0006084	LOC115622164|XP_030371894.1|SLEB	LOC6596064|XP_026845509.1|DPER
OG0006085	LOC115624627|XP_030375241.1|SLEB	LOC6595167|XP_002020422.1|DPER
OG0006086	LOC115624787|XP_030375485.1|SLEB	LOC6604540|XP_026848108.1|DPER
OG0006087	LOC115622919|XP_030372906.1|SLEB	LOC6590834|XP_002016505.2|DPER
OG0006088	LOC115632512|XP_030385563.1|SLEB	LOC6598890|XP_002024095.1|DPER
OG0006089	LOC115627336|XP_030378841.1|SLEB	LOC6596911|XP_002021872.1|DPER
OG0006091	LOC115622571|XP_030372410.1|SLEB	LOC6599779|XP_026847329.1|DPER
OG0006092	LOC115629868|XP_030382320.1|SLEB	LOC113565952|XP_026845167.1|DPER
OG0006093	LOC115633881|XP_030387245.1|SLEB	LOC6590206|XP_002016062.2|DPER
OG0006094	LOC115622185|XP_030371935.1|SLEB	LOC6600649|XP_026847555.1|DPER
OG0006095	LOC115624332|XP_030374828.1|SLEB	LOC6592844|XP_002018271.1|DPER
OG0006096	LOC115634760|XP_030388511.1|SLEB	LOC6590877|XP_002016168.1|DPER
OG0006097	LOC115622882|XP_030372835.1|SLEB	LOC6599051|XP_026848989.1|DPER
OG0006098	LOC115630986|XP_030383428.1|SLEB	LOC113565899|XP_026845068.1|DPER, LOC6589392|XP_002014641.1|DPER
OG0006099	LOC115634238|XP_030387690.1|SLEB	LOC6590482|XP_026842067.1|DPER
OG0006100	LOC115624861|XP_030375567.1|SLEB	LOC6590191|XP_002015748.1|DPER
OG0006101	LOC115631494|XP_030384114.1|SLEB	LOC6589386|XP_026844343.1|DPER
OG0006102	LOC115623124|XP_030373193.1|SLEB	LOC6592707|XP_002018509.1|DPER
OG0006103	LOC115626965|XP_030378339.1|SLEB	LOC6600782|XP_026848694.1|DPER
OG0006104	LOC115629664|XP_030382039.1|SLEB	LOC6597646|XP_002022677.1|DPER
OG0006105	LOC115629637|XP_030381999.1|SLEB	LOC6597645|XP_026849290.1|DPER
OG0006106	LOC115624703|XP_030375378.1|SLEB	LOC6595788|XP_026845689.1|DPER
OG0006107	LOC115620047|XP_030369028.1|SLEB	LOC6600863|XP_026841822.1|DPER
OG0006108	LOC115627772|XP_030379430.1|SLEB	LOC6596691|XP_002021960.1|DPER
OG0006109	LOC115632286|XP_030385239.1|SLEB	LOC6596137|XP_002021150.1|DPER
OG0006110	LOC115627694|XP_030379300.1|SLEB	LOC6595793|XP_002021305.1|DPER
OG0006111	LOC115627745|XP_030379384.1|SLEB	LOC6600909|XP_002025918.1|DPER
OG0006112	LOC115633624|XP_030386916.1|SLEB	LOC6590158|XP_026841617.1|DPER
OG0006113	LOC115632419|XP_030385418.1|SLEB	LOC6600557|XP_002025710.1|DPER
OG0006114	LOC115620676|XP_030369901.1|SLEB	LOC6588168|XP_002013044.1|DPER
OG0006115	LOC115631200|XP_030383750.1|SLEB	LOC6591107|XP_002015809.1|DPER
OG0006116	LOC115633843|XP_030387193.1|SLEB	LOC6589898|XP_002016382.1|DPER
OG0006117	LOC115630836|XP_030383346.1|SLEB	LOC6590519|XP_002016087.1|DPER
OG0006118	LOC115623486|XP_030373720.1|SLEB	LOC6590041|XP_026842147.1|DPER
OG0006119	LOC115627887|XP_030379636.1|SLEB	LOC6592436|XP_002018009.1|DPER
OG0006120	LOC115626803|XP_030378132.1|SLEB	LOC6592816|XP_002017613.1|DPER
OG0006121	LOC115624712|XP_030375395.1|SLEB	LOC6603789|XP_026848200.1|DPER
OG0006122	LOC115627808|XP_030379497.1|SLEB	LOC6602023|XP_002027031.2|DPER
OG0006123	LOC115627615|XP_030379210.1|SLEB	LOC6601276|XP_026842348.1|DPER
OG0006124	LOC115625497|XP_030376416.1|SLEB	LOC6587231|XP_002013515.1|DPER
OG0006125	LOC115622503|XP_030372311.1|SLEB	LOC6598953|XP_026848985.1|DPER
OG0006126	LOC115623275|XP_030373413.1|SLEB	LOC6602960|XP_026848801.1|DPER
OG0006127	LOC115624566|XP_030375155.1|SLEB	LOC6597054|XP_002022213.1|DPER
OG0006128	LOC115624997|XP_030375732.1|SLEB	LOC6597073|XP_002022198.1|DPER
OG0006129	LOC115624623|XP_030375237.1|SLEB	LOC6596942|XP_002022224.2|DPER
OG0006130	LOC115628172|XP_030380017.1|SLEB	LOC6604634|XP_026845222.1|DPER
OG0006131	LOC115624612|XP_030375222.1|SLEB	LOC6597060|XP_002022185.1|DPER
OG0006132	LOC115624789|XP_030375492.1|SLEB	LOC6597069|XP_002022194.2|DPER
OG0006133	LOC115628173|XP_030380020.1|SLEB	LOC6597018|XP_002022181.2|DPER
OG0006134	LOC115632542|XP_030385614.1|SLEB	LOC6596948|XP_026845209.1|DPER
OG0006135	LOC115624514|XP_030375086.1|SLEB	LOC6597019|XP_026845763.1|DPER
OG0006136	LOC115622504|XP_030372314.1|SLEB	LOC6598952|XP_002024190.1|DPER
OG0006137	LOC115624924|XP_030375635.1|SLEB	LOC6597078|XP_002022253.1|DPER
OG0006138	LOC115634181|XP_030387626.1|SLEB	LOC6591084|XP_026842135.1|DPER
OG0006139	LOC115621976|XP_030371690.1|SLEB	LOC6590692|XP_026842500.1|DPER
OG0006140	LOC115619952|XP_030368841.1|SLEB	LOC6601290|XP_026842546.1|DPER
OG0006141	LOC115623703|XP_030374068.1|SLEB	LOC6601605|XP_026841772.1|DPER
OG0006142	LOC115633785|XP_030387121.1|SLEB	LOC6601495|XP_026848014.1|DPER
OG0006143	LOC115622598|XP_030372456.1|SLEB	LOC6595776|XP_026845228.1|DPER
OG0006144	LOC115622727|XP_030372627.1|SLEB	LOC6599735|XP_002024840.2|DPER
OG0006145	LOC115623166|XP_030373241.1|SLEB	LOC6599077|XP_002024210.2|DPER
OG0006146	LOC115625654|XP_030376641.1|SLEB	LOC6593838|XP_002018700.1|DPER
OG0006147	LOC115625330|XP_030376214.1|SLEB	LOC6594911|XP_002020119.1|DPER
OG0006148	LOC115629404|XP_030381725.1|SLEB	LOC6595977|XP_026845542.1|DPER
OG0006149	LOC115622599|XP_030372458.1|SLEB	LOC6595777|XP_002021324.1|DPER
OG0006150	LOC115622597|XP_030372455.1|SLEB	LOC6595780|XP_002021325.2|DPER
OG0006151	LOC115625724|XP_030376732.1|SLEB	LOC6589218|XP_002014443.2|DPER
OG0006152	LOC115628200|XP_030380054.1|SLEB	LOC6591577|XP_002016755.1|DPER
OG0006153	LOC115631418|XP_030384007.1|SLEB	LOC6590418|XP_002016431.1|DPER
OG0006154	LOC115623915|XP_030374331.1|SLEB	LOC6594670|XP_002019848.1|DPER
OG0006155	LOC115625110|XP_030375876.1|SLEB	LOC6594916|XP_002020124.1|DPER
OG0006156	LOC115624473|XP_030375036.1|SLEB, LOC115623953|XP_030374377.1|SLEB	LOC6594287|XP_002019613.1|DPER
OG0006157	LOC115626749|XP_030378065.1|SLEB	LOC6590985|XP_002016550.1|DPER
OG0006158	LOC115632458|XP_030385474.1|SLEB	LOC6596073|XP_026845278.1|DPER
OG0006159	LOC115634016|XP_030387402.1|SLEB	LOC6590211|XP_026841645.1|DPER
OG0006160	LOC115625884|XP_030376967.1|SLEB	LOC6590986|XP_002016551.1|DPER
OG0006161	LOC115624083|XP_030374536.1|SLEB	LOC6592886|XP_026841536.1|DPER
OG0006162	LOC115627976|XP_030379732.1|SLEB	LOC6602527|XP_026846802.1|DPER
OG0006163	LOC115634742|XP_030388490.1|SLEB	LOC6590224|XP_002016073.2|DPER
OG0006165	LOC115624820|XP_030375528.1|SLEB	LOC6595758|XP_026845439.1|DPER
OG0006166	LOC115625902|XP_030376992.1|SLEB	LOC113565992|XP_026845388.1|DPER, LOC6598834|XP_026851115.1|DPER, LOC6589549|XP_026843908.1|DPER
OG0006167	LOC115620043|XP_030369022.1|SLEB	LOC6601568|XP_026841786.1|DPER
OG0006168	LOC115628849|XP_030380958.1|SLEB	LOC6599233|XP_002024290.1|DPER
OG0006168	LOC115630763|XP_030383279.1|SLEB	LOC6599232|XP_026848314.1|DPER
OG0006169	LOC115627338|XP_030378843.1|SLEB	LOC6596909|XP_002021870.1|DPER, LOC6602036|XP_002027085.1|DPER
OG0006170	LOC115629416|XP_030381735.1|SLEB	LOC6590562|XP_002015949.2|DPER
OG0006171	LOC115629174|XP_030381408.1|SLEB, LOC115629173|XP_030381407.1|SLEB	LOC6602248|XP_002027278.1|DPER
OG0006173	LOC115631529|XP_030384159.1|SLEB	LOC6595623|XP_002020697.2|DPER
OG0006174	LOC115622313|XP_030372079.1|SLEB	LOC6599040|XP_002024157.1|DPER
OG0006175	LOC115632564|XP_030385645.1|SLEB	LOC6600873|XP_002025908.1|DPER, LOC6600872|XP_002025907.1|DPER, LOC6600874|XP_002025909.1|DPER
OG0006177	LOC115623130|XP_030373199.1|SLEB	LOC113567468|XP_026851265.1|DPER, LOC113567437|XP_026851063.1|DPER, LOC113566046|XP_026845765.1|DPER, LOC6589471|XP_026844071.1|DPER
OG0006181	LOC115620349|XP_030369410.1|SLEB	LOC6588106|XP_026843310.1|DPER
OG0006182	LOC115621634|XP_030371195.1|SLEB	LOC6594875|XP_002020114.1|DPER
OG0006183	LOC115621637|XP_030371198.1|SLEB	LOC6588323|XP_002013599.1|DPER
OG0006184	LOC115620874|XP_030370210.1|SLEB	LOC6587940|XP_002012799.1|DPER
OG0006185	LOC115620434|XP_030369522.1|SLEB	LOC6587780|XP_002013730.1|DPER
OG0006186	LOC115622046|XP_030371778.1|SLEB	LOC6587914|XP_002012805.1|DPER
OG0006187	LOC115621534|XP_030371060.1|SLEB	LOC6594735|XP_002020561.1|DPER
OG0006188	LOC115628802|XP_030380870.1|SLEB	LOC6599933|XP_026849191.1|DPER
OG0006189	LOC115628803|XP_030380875.1|SLEB	LOC6599934|XP_002025126.1|DPER
OG0006190	LOC115621893|XP_030371582.1|SLEB	LOC6587335|XP_002014023.1|DPER
OG0006191	LOC115621216|XP_030370659.1|SLEB	LOC6587464|XP_002013050.1|DPER
OG0006192	LOC115626732|XP_030378037.1|SLEB	LOC6600117|XP_002025284.2|DPER
OG0006193	LOC115629098|XP_030381278.1|SLEB	LOC6597306|XP_002022378.1|DPER
OG0006194	LOC115627801|XP_030379490.1|SLEB	LOC113566299|XP_026847141.1|DPER
OG0006195	LOC115629863|XP_030382311.1|SLEB	LOC6600400|XP_026848386.1|DPER
OG0006196	LOC115628090|XP_030379927.1|SLEB	LOC6591315|XP_026844710.1|DPER
OG0006197	LOC115627723|XP_030379331.1|SLEB	LOC6602013|XP_026846813.1|DPER
OG0006198	LOC115626949|XP_030378325.1|SLEB	LOC6599299|XP_026848256.1|DPER
OG0006199	LOC115621845|XP_030371517.1|SLEB	LOC6587649|XP_026840244.1|DPER
OG0006200	LOC115620383|XP_030369451.1|SLEB	LOC6587544|XP_026848308.1|DPER
OG0006201	LOC115627648|XP_030379240.1|SLEB	LOC6601755|XP_026846952.1|DPER
OG0006202	LOC115627586|XP_030379170.1|SLEB	LOC6601756|XP_002026831.1|DPER
OG0006203	LOC115633268|XP_030386533.1|SLEB	LOC6598442|XP_026848599.1|DPER
OG0006204	LOC115625337|XP_030376222.1|SLEB	LOC6594737|XP_002020563.1|DPER
OG0006205	LOC115627582|XP_030379165.1|SLEB	LOC6597705|XP_002022856.1|DPER
OG0006206	LOC115629108|XP_030381293.1|SLEB	LOC6603542|XP_026846044.1|DPER
OG0006207	LOC115628599|XP_030380642.1|SLEB	LOC6593707|XP_002018631.1|DPER
OG0006208	LOC115632641|XP_030385731.1|SLEB	LOC6601097|XP_002026062.1|DPER
OG0006209	LOC115633266|XP_030386531.1|SLEB	LOC6597722|XP_002022994.2|DPER
OG0006210	LOC115633419|XP_030386738.1|SLEB	LOC6597418|XP_026846411.1|DPER
OG0006211	LOC115631183|XP_030383733.1|SLEB	LOC113565914|XP_026845084.1|DPER, LOC6589853|XP_002014713.1|DPER
OG0006212	LOC115631182|XP_030383732.1|SLEB	LOC113565913|XP_026845083.1|DPER, LOC6589854|XP_002014714.1|DPER
OG0006213	LOC115621042|XP_030370423.1|SLEB	LOC6594680|XP_002019315.2|DPER
OG0006214	LOC115628028|XP_030379827.1|SLEB	LOC6599361|XP_002024484.1|DPER
OG0006215	LOC115626860|XP_030378223.1|SLEB	LOC6600421|XP_026848402.1|DPER
OG0006216	LOC115625204|XP_030376030.1|SLEB	LOC6598678|XP_026841041.1|DPER
OG0006217	LOC115628724|XP_030380784.1|SLEB	LOC6598293|XP_026846205.1|DPER
OG0006218	LOC115625753|XP_030376768.1|SLEB	LOC6598013|XP_002023205.1|DPER
OG0006219	LOC115626688|XP_030377976.1|SLEB	LOC6596770|XP_026845895.1|DPER
OG0006220	LOC115626818|XP_030378158.1|SLEB	LOC6599015|XP_002024083.1|DPER
OG0006221	LOC115625252|XP_030376105.1|SLEB	LOC6594891|XP_002019988.1|DPER
OG0006222	LOC115625271|XP_030376133.1|SLEB	LOC6595025|XP_002019990.2|DPER
OG0006223	LOC115629317|XP_030381627.1|SLEB	LOC6599382|XP_026847084.1|DPER
OG0006224	LOC115628754|XP_030380824.1|SLEB	LOC6597688|XP_026846368.1|DPER
OG0006225	LOC115628879|XP_030380995.1|SLEB	LOC6599258|XP_002024284.1|DPER
OG0006226	LOC115629182|XP_030381426.1|SLEB	LOC6602073|XP_002027151.1|DPER
OG0006227	LOC115627465|XP_030378997.1|SLEB	LOC6598455|XP_026848653.1|DPER
OG0006228	LOC115622481|XP_030372289.1|SLEB	LOC6590810|XP_002016356.1|DPER
OG0006229	LOC115627998|XP_030379755.1|SLEB	LOC6602545|XP_026846766.1|DPER
OG0006230	LOC115629836|XP_030382272.1|SLEB	LOC6600019|XP_026849189.1|DPER
OG0006231	LOC115633339|XP_030386631.1|SLEB	LOC6598438|XP_026848709.1|DPER
OG0006232	LOC115627091|XP_030378503.1|SLEB	LOC6602982|XP_026845778.1|DPER
OG0006233	LOC115627211|XP_030378691.1|SLEB	LOC113566065|XP_026845782.1|DPER
OG0006234	LOC115629799|XP_030382221.1|SLEB	LOC6600021|XP_002025100.1|DPER
OG0006235	LOC115627818|XP_030379508.1|SLEB	LOC6597363|XP_002022404.1|DPER
OG0006236	LOC115621679|XP_030371248.1|SLEB, LOC115629885|XP_030382344.1|SLEB	LOC6600402|XP_002025457.1|DPER
OG0006237	LOC115627710|XP_030379318.1|SLEB	LOC6597706|XP_002022857.1|DPER
OG0006238	LOC115627720|XP_030379329.1|SLEB	LOC6604640|XP_026847127.1|DPER
OG0006239	LOC115627562|XP_030379143.1|SLEB	LOC113566583|XP_026848623.1|DPER
OG0006240	LOC115621575|XP_030371125.1|SLEB	LOC6588197|XP_002012824.1|DPER
OG0006241	LOC115629798|XP_030382220.1|SLEB	LOC6600022|XP_002025101.1|DPER
OG0006242	LOC115627197|XP_030378671.1|SLEB	LOC6600349|XP_026848426.1|DPER
OG0006243	LOC115620400|XP_030369475.1|SLEB	LOC6587997|XP_002013739.2|DPER
OG0006244	LOC115625157|XP_030375945.1|SLEB	LOC6594878|XP_002019997.2|DPER
OG0006245	LOC115621664|XP_030371232.1|SLEB	LOC6587392|XP_002013571.2|DPER
OG0006246	LOC115629152|XP_030381376.1|SLEB	LOC6598469|XP_002023697.2|DPER
OG0006247	LOC115627558|XP_030379140.1|SLEB	LOC6591026|XP_002016645.2|DPER
OG0006248	LOC115628685|XP_030380719.1|SLEB	LOC113566132|XP_026846201.1|DPER, LOC6598689|XP_026845190.1|DPER
OG0006249	LOC115630564|XP_030383038.1|SLEB	LOC6595549|XP_026844124.1|DPER
OG0006250	LOC115626776|XP_030378100.1|SLEB	LOC6597818|XP_026846975.1|DPER
OG0006251	LOC115621152|XP_030370570.1|SLEB	LOC6598660|XP_002023778.1|DPER
OG0006252	LOC115621151|XP_030370569.1|SLEB	LOC6598659|XP_002023777.1|DPER
OG0006253	LOC115633360|XP_030386660.1|SLEB	LOC6598467|XP_002023695.2|DPER
OG0006254	LOC115632198|XP_030385104.1|SLEB	LOC113566377|XP_026847478.1|DPER
OG0006255	LOC115621270|XP_030370730.1|SLEB	LOC6587805|XP_002012747.2|DPER
OG0006256	LOC115629794|XP_030382213.1|SLEB	LOC6600023|XP_002025102.1|DPER
OG0006257	LOC115633353|XP_030386649.1|SLEB	LOC6601711|XP_026846910.1|DPER
OG0006258	LOC115633379|XP_030386682.1|SLEB	LOC6597724|XP_026846951.1|DPER
OG0006259	LOC115621130|XP_030370540.1|SLEB	LOC6588526|XP_002013601.1|DPER
OG0006260	LOC115627146|XP_030378584.1|SLEB	LOC6598311|XP_002023385.2|DPER
OG0006261	LOC115631114|XP_030383634.1|SLEB	LOC6595401|XP_002020874.2|DPER
OG0006262	LOC115629579|XP_030381931.1|SLEB	LOC6597899|XP_002023026.2|DPER
OG0006263	LOC115627449|XP_030378974.1|SLEB	LOC6600794|XP_002025817.1|DPER
OG0006264	LOC115628747|XP_030380813.1|SLEB	LOC6600690|XP_026845170.1|DPER
