Orthogroup	AAEG.longest_only	CCAP.longest_only
OG0004001	LOC5573173|XP_021703270.1|AAEG	CCAP1982_LOCUS19584|CAD7011485.1|CCAP
OG0004002	LOC5573180|XP_001660797.2|AAEG	CCAP1982_LOCUS5794|CAD6997149.1|CCAP
OG0004003	LOC5578840|XP_021703302.1|AAEG	CCAP1982_LOCUS5644|CAD6996980.1|CCAP
OG0004004	LOC5578838|XP_001657197.2|AAEG	CCAP1982_LOCUS8476|CAD6999971.1|CCAP
OG0004005	LOC5578837|XP_021703325.1|AAEG	CCAP1982_LOCUS8478|CAD6999973.1|CCAP
OG0004006	LOC5573934|XP_001654970.1|AAEG	CCAP1982_LOCUS8574|CAD7000075.1|CCAP
OG0004007	LOC5573938|XP_001654974.1|AAEG	CCAP1982_LOCUS6925|CAD6998319.1|CCAP
OG0004008	LOC5573942|XP_021703389.1|AAEG	CCAP1982_LOCUS7446|CAD6998899.1|CCAP, CCAP1982_LOCUS7450|CAD6998903.1|CCAP
OG0004009	LOC5569871|XP_001658768.2|AAEG	CCAP1982_LOCUS8930|CAD7000453.1|CCAP
OG0004010	LOC5575569|XP_021703476.1|AAEG	CCAP1982_LOCUS6001|CAD6997368.1|CCAP
OG0004011	LOC5575573|XP_001662051.2|AAEG	CCAP1982_LOCUS5350|CAD6996666.1|CCAP
OG0004012	LOC5575560|XP_021703498.1|AAEG	CCAP1982_LOCUS2278|CAD6993466.1|CCAP
OG0004013	LOC5566981|XP_021703518.1|AAEG	CCAP1982_LOCUS6066|CAD6997419.1|CCAP
OG0004014	LOC5566973|XP_001651394.2|AAEG	CCAP1982_LOCUS12299|CAD7003869.1|CCAP, CCAP1982_LOCUS14705|CAD7006384.1|CCAP, CCAP1982_LOCUS12300|CAD7003870.1|CCAP
OG0004015	LOC5566986|XP_001651391.2|AAEG	CCAP1982_LOCUS7695|CAD6999157.1|CCAP
OG0004016	LOC5568000|XP_021703527.1|AAEG	CCAP1982_LOCUS6454|CAD6997830.1|CCAP
OG0004017	LOC5568007|XP_001657813.1|AAEG	CCAP1982_LOCUS8061|CAD6999540.1|CCAP
OG0004018	LOC5568003|XP_001657811.1|AAEG	CCAP1982_LOCUS21469|CAD7013405.1|CCAP
OG0004019	LOC5572061|XP_001653827.1|AAEG	CCAP1982_LOCUS11760|CAD7003299.1|CCAP
OG0004020	LOC5565854|XP_001650201.1|AAEG	CCAP1982_LOCUS7355|CAD6998806.1|CCAP
OG0004021	LOC5565832|XP_001650202.1|AAEG	CCAP1982_LOCUS20908|CAD7012808.1|CCAP, CCAP1982_LOCUS20907|CAD7012807.1|CCAP
OG0004022	LOC5565846|XP_001650206.1|AAEG	CCAP1982_LOCUS6981|CAD6998381.1|CCAP
OG0004023	LOC5565831|XP_021703615.1|AAEG	CCAP1982_LOCUS7349|CAD6998795.1|CCAP
OG0004024	LOC5565862|XP_021703629.1|AAEG	CCAP1982_LOCUS8113|CAD6999589.1|CCAP
OG0004025	LOC5573443|XP_001654613.1|AAEG	CCAP1982_LOCUS5853|CAD6997217.1|CCAP
OG0004026	LOC5573444|XP_021703673.1|AAEG	CCAP1982_LOCUS8058|CAD6999536.1|CCAP
OG0004028	LOC5575523|XP_001662027.2|AAEG	CCAP1982_LOCUS7750|CAD6999216.1|CCAP, CCAP1982_LOCUS7749|CAD6999215.1|CCAP
OG0004029	LOC5575522|XP_021703720.1|AAEG	CCAP1982_LOCUS7847|CAD6999320.1|CCAP
OG0004030	LOC5564922|XP_001649283.2|AAEG	CCAP1982_LOCUS20235|CAD7012136.1|CCAP
OG0004031	LOC5564940|XP_021703761.1|AAEG	CCAP1982_LOCUS6911|CAD6998302.1|CCAP, CCAP1982_LOCUS6910|CAD6998301.1|CCAP
OG0004032	LOC5570853|XP_021703771.1|AAEG	CCAP1982_LOCUS5538|CAD6996865.1|CCAP
OG0004033	LOC5570858|XP_001653364.2|AAEG	CCAP1982_LOCUS6288|CAD6997658.1|CCAP
OG0004034	LOC5565916|XP_001650272.2|AAEG	CCAP1982_LOCUS7693|CAD6999155.1|CCAP
OG0004035	LOC5565892|XP_001650264.1|AAEG	CCAP1982_LOCUS7567|CAD6999020.1|CCAP, CCAP1982_LOCUS7568|CAD6999021.1|CCAP
OG0004036	LOC5565901|XP_001650262.2|AAEG	CCAP1982_LOCUS7596|CAD6999049.1|CCAP, CCAP1982_LOCUS7595|CAD6999048.1|CCAP
OG0004037	LOC5565894|XP_021703833.1|AAEG	CCAP1982_LOCUS8865|CAD7000390.1|CCAP
OG0004038	LOC5565923|XP_001650245.1|AAEG	CCAP1982_LOCUS7452|CAD6998905.1|CCAP
OG0004039	LOC5569703|XP_001658690.2|AAEG	CCAP1982_LOCUS8230|CAD6999704.1|CCAP, CCAP1982_LOCUS8227|CAD6999701.1|CCAP, CCAP1982_LOCUS8229|CAD6999703.1|CCAP
OG0004040	LOC5569717|XP_021703878.1|AAEG	CCAP1982_LOCUS22152|CAD7014146.1|CCAP
OG0004042	LOC5568190|XP_001652129.1|AAEG	CCAP1982_LOCUS11857|CAD7003401.1|CCAP
OG0004043	LOC5568194|XP_001652133.2|AAEG	CCAP1982_LOCUS7930|CAD6999404.1|CCAP
OG0004045	LOC5568078|XP_001652015.1|AAEG	CCAP1982_LOCUS3700|CAD6994969.1|CCAP
OG0004046	LOC5568069|XP_001652009.2|AAEG	CCAP1982_LOCUS7410|CAD6998861.1|CCAP
OG0004047	LOC5568071|XP_001652005.2|AAEG, LOC110680527|XP_021712016.1|AAEG	CCAP1982_LOCUS8042|CAD6999517.1|CCAP
OG0004048	LOC5568072|XP_021703998.1|AAEG	CCAP1982_LOCUS23409|CAD7015469.1|CCAP
OG0004049	LOC5567336|XP_001651760.1|AAEG	CCAP1982_LOCUS6937|CAD6998333.1|CCAP
OG0004050	LOC110677250|XP_021704051.1|AAEG	CCAP1982_LOCUS8806|CAD7000323.1|CCAP
OG0004051	LOC5569754|XP_021704088.1|AAEG	CCAP1982_LOCUS8560|CAD7000056.1|CCAP
OG0004053	LOC5568564|XP_001652392.1|AAEG	CCAP1982_LOCUS22593|CAD7014600.1|CCAP
OG0004054	LOC5568561|XP_001652388.2|AAEG	CCAP1982_LOCUS8019|CAD6999495.1|CCAP
OG0004055	LOC5563804|XP_001648087.1|AAEG	CCAP1982_LOCUS2177|CAD6993359.1|CCAP
OG0004056	LOC110678315|XP_021706704.1|AAEG	CCAP1982_LOCUS3169|CAD6994417.1|CCAP
OG0004057	LOC5567857|XP_001651894.1|AAEG	CCAP1982_LOCUS14479|CAD7006151.1|CCAP, CCAP1982_LOCUS14483|CAD7006155.1|CCAP
OG0004058	LOC5570311|XP_001653134.2|AAEG	CCAP1982_LOCUS12052|CAD7003606.1|CCAP
OG0004059	LOC5570317|XP_001653143.2|AAEG	CCAP1982_LOCUS954|CAD6992074.1|CCAP
OG0004060	LOC5571892|XP_001653802.1|AAEG	CCAP1982_LOCUS123|CAD6991185.1|CCAP, CCAP1982_LOCUS5211|CAD6996543.1|CCAP
OG0004062	LOC5571900|XP_021708280.1|AAEG	CCAP1982_LOCUS11610|CAD7003149.1|CCAP
OG0004064	LOC5570203|XP_021704586.1|AAEG	CCAP1982_LOCUS13592|CAD7005233.1|CCAP
OG0004065	LOC5570214|XP_021708074.1|AAEG	CCAP1982_LOCUS19980|CAD7011868.1|CCAP
OG0004066	LOC5570206|XP_001658991.1|AAEG	CCAP1982_LOCUS19979|CAD7011867.1|CCAP
OG0004068	LOC110678426|XP_021706975.1|AAEG, LOC110680232|XP_021711738.1|AAEG	CCAP1982_LOCUS752|CAD6991854.1|CCAP
OG0004069	LOC110680236|XP_021711743.1|AAEG, LOC5570227|XP_021708396.1|AAEG	CCAP1982_LOCUS753|CAD6991855.1|CCAP
OG0004070	LOC5572846|XP_001660602.1|AAEG	CCAP1982_LOCUS12521|CAD7004097.1|CCAP
OG0004071	LOC5572847|XP_001660604.1|AAEG	CCAP1982_LOCUS14981|CAD7006680.1|CCAP
OG0004072	LOC5572842|XP_021705818.1|AAEG	CCAP1982_LOCUS14980|CAD7006679.1|CCAP
OG0004074	LOC5564297|XP_001648670.1|AAEG	CCAP1982_LOCUS20432|CAD7012338.1|CCAP
OG0004075	LOC5564325|XP_021704706.1|AAEG	CCAP1982_LOCUS19452|CAD7011349.1|CCAP
OG0004076	LOC5570142|XP_021706308.1|AAEG	CCAP1982_LOCUS20003|CAD7011891.1|CCAP, CCAP1982_LOCUS20000|CAD7011888.1|CCAP
OG0004077	LOC5570127|XP_021706331.1|AAEG	CCAP1982_LOCUS8514|CAD7000009.1|CCAP
OG0004078	LOC5568065|XP_001651996.1|AAEG	CCAP1982_LOCUS431|CAD6991510.1|CCAP
OG0004080	LOC5575105|XP_001661827.1|AAEG	CCAP1982_LOCUS22425|CAD7014429.1|CCAP
OG0004081	LOC5575101|XP_021705926.1|AAEG	CCAP1982_LOCUS20394|CAD7012298.1|CCAP
OG0004082	LOC23687533|XP_011493503.2|AAEG	CCAP1982_LOCUS10303|CAD7001812.1|CCAP, CCAP1982_LOCUS2924|CAD6994159.1|CCAP
OG0004083	LOC5572242|XP_001653925.1|AAEG	CCAP1982_LOCUS3354|CAD6994619.1|CCAP
OG0004084	LOC5572241|XP_021707226.1|AAEG	CCAP1982_LOCUS13378|CAD7005002.1|CCAP
OG0004085	LOC5576657|XP_001656191.2|AAEG	CCAP1982_LOCUS399|CAD6991474.1|CCAP
OG0004086	LOC5578570|XP_021708287.1|AAEG	CCAP1982_LOCUS4267|CAD6995556.1|CCAP
OG0004088	LOC5571136|XP_001659576.1|AAEG	CCAP1982_LOCUS3406|CAD6994671.1|CCAP
OG0004090	LOC110681362|XP_021712802.1|AAEG, LOC5567375|XP_021706973.1|AAEG	CCAP1982_LOCUS5053|CAD6996375.1|CCAP
OG0004091	LOC5574405|XP_001655112.1|AAEG	CCAP1982_LOCUS781|CAD6991890.1|CCAP
OG0004095	LOC5568149|XP_001652095.1|AAEG	CCAP1982_LOCUS4577|CAD6995876.1|CCAP
OG0004096	LOC5568148|XP_021704321.1|AAEG	CCAP1982_LOCUS4265|CAD6995554.1|CCAP
OG0004097	LOC5575637|XP_021706343.1|AAEG	CCAP1982_LOCUS14549|CAD7006223.1|CCAP
OG0004098	LOC5575638|XP_001655783.1|AAEG	CCAP1982_LOCUS14552|CAD7006226.1|CCAP
OG0004099	LOC23687777|XP_021710575.1|AAEG	CCAP1982_LOCUS681|CAD6991775.1|CCAP
OG0004100	LOC5570074|XP_001653060.2|AAEG	CCAP1982_LOCUS731|CAD6991832.1|CCAP
OG0004101	LOC5570075|XP_021704728.1|AAEG	CCAP1982_LOCUS728|CAD6991829.1|CCAP
OG0004102	LOC110677897|XP_021705464.1|AAEG	CCAP1982_LOCUS4299|CAD6995590.1|CCAP
OG0004103	LOC5570080|XP_001653066.1|AAEG	CCAP1982_LOCUS5050|CAD6996371.1|CCAP
OG0004104	LOC5570081|XP_021706073.1|AAEG	CCAP1982_LOCUS478|CAD6991559.1|CCAP, CCAP1982_LOCUS479|CAD6991560.1|CCAP
OG0004105	LOC110680567|XP_021712044.1|AAEG, LOC5574518|XP_021708213.1|AAEG	CCAP1982_LOCUS13594|CAD7005236.1|CCAP
OG0004106	LOC5573981|XP_001655002.2|AAEG	CCAP1982_LOCUS13889|CAD7005529.1|CCAP
OG0004107	LOC5573984|XP_001655003.1|AAEG	CCAP1982_LOCUS22275|CAD7014272.1|CCAP
OG0004109	LOC5573966|XP_001655011.1|AAEG	CCAP1982_LOCUS5056|CAD6996377.1|CCAP, CCAP1982_LOCUS5055|CAD6996376.1|CCAP
OG0004110	LOC5573974|XP_001655016.1|AAEG	CCAP1982_LOCUS13874|CAD7005514.1|CCAP
OG0004111	LOC5573976|XP_001655018.1|AAEG	CCAP1982_LOCUS876|CAD6991990.1|CCAP
OG0004112	LOC5566869|XP_001651296.1|AAEG, LOC5566575|XP_021706046.1|AAEG	CCAP1982_LOCUS327|CAD6991400.1|CCAP
OG0004116	LOC5564521|XP_021710988.1|AAEG	CCAP1982_LOCUS4835|CAD6996142.1|CCAP
OG0004117	LOC5578740|XP_021705140.1|AAEG	CCAP1982_LOCUS397|CAD6991472.1|CCAP
OG0004118	LOC5573337|XP_001660824.1|AAEG	CCAP1982_LOCUS19408|CAD7011302.1|CCAP
OG0004119	LOC5567547|XP_001657521.1|AAEG	CCAP1982_LOCUS4942|CAD6996259.1|CCAP
OG0004120	LOC110679441|XP_021709713.1|AAEG	CCAP1982_LOCUS4906|CAD6996218.1|CCAP
OG0004121	LOC110680219|XP_021711725.1|AAEG, LOC5568792|XP_001658157.2|AAEG	CCAP1982_LOCUS12466|CAD7004041.1|CCAP
OG0004122	LOC5567386|XP_021708202.1|AAEG	CCAP1982_LOCUS390|CAD6991465.1|CCAP
OG0004123	LOC5576834|XP_021708342.1|AAEG	CCAP1982_LOCUS951|CAD6992070.1|CCAP
OG0004125	LOC5577996|XP_001656734.1|AAEG	CCAP1982_LOCUS171|CAD6991234.1|CCAP
OG0004126	LOC5577995|XP_021709960.1|AAEG	CCAP1982_LOCUS4241|CAD6995529.1|CCAP
OG0004127	LOC5565979|XP_021705544.1|AAEG	CCAP1982_LOCUS6280|CAD6997648.1|CCAP
OG0004128	LOC5577451|XP_001663377.1|AAEG	CCAP1982_LOCUS4639|CAD6995937.1|CCAP
OG0004129	LOC5579176|XP_021710519.1|AAEG	CCAP1982_LOCUS7134|CAD6998548.1|CCAP
OG0004131	LOC5566157|XP_001650538.2|AAEG	CCAP1982_LOCUS5075|CAD6996401.1|CCAP
OG0004132	LOC5566156|XP_021708264.1|AAEG	CCAP1982_LOCUS12047|CAD7003599.1|CCAP
OG0004133	LOC5566155|XP_021706247.1|AAEG	CCAP1982_LOCUS7605|CAD6999058.1|CCAP
OG0004134	LOC5566678|XP_021707190.1|AAEG	CCAP1982_LOCUS4174|CAD6995459.1|CCAP
OG0004135	LOC5579293|XP_021711565.1|AAEG	CCAP1982_LOCUS608|CAD6991695.1|CCAP
OG0004136	LOC5568849|XP_021705190.1|AAEG	CCAP1982_LOCUS726|CAD6991826.1|CCAP
OG0004137	LOC5575031|XP_021710049.1|AAEG	CCAP1982_LOCUS22274|CAD7014271.1|CCAP
OG0004140	LOC5573549|XP_001654684.1|AAEG	CCAP1982_LOCUS21111|CAD7013025.1|CCAP
OG0004141	LOC5576331|XP_021711252.1|AAEG	CCAP1982_LOCUS20108|CAD7011997.1|CCAP
OG0004143	LOC5563654|XP_001647884.1|AAEG	CCAP1982_LOCUS165|CAD6991228.1|CCAP
OG0004144	LOC5575009|XP_001661752.1|AAEG	CCAP1982_LOCUS12765|CAD7004349.1|CCAP
OG0004145	LOC5575013|XP_021707018.1|AAEG	CCAP1982_LOCUS11264|CAD7002794.1|CCAP
OG0004146	LOC5570148|XP_001658950.2|AAEG	CCAP1982_LOCUS4817|CAD6996122.1|CCAP
OG0004147	LOC110678601|XP_021707392.1|AAEG, LOC5564857|XP_001649219.1|AAEG	CCAP1982_LOCUS6285|CAD6997654.1|CCAP
OG0004148	LOC5576785|XP_021704579.1|AAEG	CCAP1982_LOCUS4228|CAD6995515.1|CCAP, CCAP1982_LOCUS4229|CAD6995516.1|CCAP
OG0004149	LOC110678682|XP_021707580.1|AAEG	CCAP1982_LOCUS874|CAD6991987.1|CCAP, CCAP1982_LOCUS871|CAD6991984.1|CCAP
OG0004150	LOC5575408|XP_001661928.2|AAEG	CCAP1982_LOCUS437|CAD6991518.1|CCAP
OG0004151	LOC110681018|XP_021712472.1|AAEG, LOC5574820|XP_021710923.1|AAEG	CCAP1982_LOCUS129|CAD6991191.1|CCAP, CCAP1982_LOCUS130|CAD6991192.1|CCAP
OG0004152	LOC5567059|XP_021707475.1|AAEG	CCAP1982_LOCUS5029|CAD6996351.1|CCAP
OG0004153	LOC5566935|XP_001651349.2|AAEG	CCAP1982_LOCUS21634|CAD7013578.1|CCAP
OG0004154	LOC5566936|XP_001651351.1|AAEG	CCAP1982_LOCUS13327|CAD7004948.1|CCAP
OG0004155	LOC5564347|XP_021705904.1|AAEG	CCAP1982_LOCUS4683|CAD6995973.1|CCAP
OG0004157	LOC5564352|XP_001648705.1|AAEG	CCAP1982_LOCUS4311|CAD6995604.1|CCAP
OG0004158	LOC110681135|XP_021712601.1|AAEG, LOC5566890|XP_021706408.1|AAEG	CCAP1982_LOCUS10978|CAD7002489.1|CCAP
OG0004159	LOC110681134|XP_021712600.1|AAEG, LOC5566844|XP_001651262.1|AAEG	CCAP1982_LOCUS685|CAD6991780.1|CCAP
OG0004160	LOC110681137|XP_021712602.1|AAEG, LOC5566879|XP_001651261.1|AAEG	CCAP1982_LOCUS11609|CAD7003148.1|CCAP
OG0004161	LOC5575301|XP_021709548.1|AAEG	CCAP1982_LOCUS597|CAD6991684.1|CCAP
OG0004162	LOC5572563|XP_001654078.2|AAEG	CCAP1982_LOCUS4533|CAD6995831.1|CCAP, CCAP1982_LOCUS698|CAD6991794.1|CCAP, CCAP1982_LOCUS4534|CAD6995832.1|CCAP
OG0004163	LOC5572570|XP_021704577.1|AAEG	CCAP1982_LOCUS850|CAD6991962.1|CCAP
OG0004164	LOC5577087|XP_021706999.1|AAEG	CCAP1982_LOCUS4677|CAD6995966.1|CCAP
OG0004165	LOC5575775|XP_001662199.1|AAEG	CCAP1982_LOCUS19717|CAD7011628.1|CCAP
OG0004166	LOC110680827|XP_021712306.1|AAEG, LOC5576273|XP_001662562.1|AAEG	CCAP1982_LOCUS21133|CAD7013051.1|CCAP
OG0004167	LOC5569283|XP_001652819.2|AAEG	CCAP1982_LOCUS5177|CAD6996509.1|CCAP
OG0004168	LOC5580142|XP_021704229.1|AAEG	CCAP1982_LOCUS2525|CAD6993726.1|CCAP
OG0004173	LOC5571075|XP_021704199.1|AAEG	CCAP1982_LOCUS19432|CAD7011327.1|CCAP
OG0004174	LOC5571073|XP_021705600.1|AAEG	CCAP1982_LOCUS20560|CAD7012483.1|CCAP
OG0004175	LOC5571069|XP_021711674.1|AAEG	CCAP1982_LOCUS19897|CAD7011786.1|CCAP
OG0004176	LOC5571059|XP_001659495.1|AAEG	CCAP1982_LOCUS14900|CAD7006589.1|CCAP
OG0004177	LOC5575615|XP_021709477.1|AAEG	CCAP1982_LOCUS779|CAD6991888.1|CCAP
OG0004178	LOC23687700|XP_021707715.1|AAEG	CCAP1982_LOCUS1014|CAD6992135.1|CCAP
OG0004180	LOC5574666|XP_021711097.1|AAEG	CCAP1982_LOCUS994|CAD6992110.1|CCAP
OG0004181	LOC23687827|XP_021707711.1|AAEG	CCAP1982_LOCUS4887|CAD6996197.1|CCAP
OG0004182	LOC5567586|XP_021709422.1|AAEG	CCAP1982_LOCUS11202|CAD7002727.1|CCAP
OG0004183	LOC5574876|XP_021705871.1|AAEG	CCAP1982_LOCUS11208|CAD7002733.1|CCAP
OG0004184	LOC5568503|XP_001652323.1|AAEG	CCAP1982_LOCUS12747|CAD7004328.1|CCAP
OG0004185	LOC5568500|XP_021710070.1|AAEG	CCAP1982_LOCUS8866|CAD7000391.1|CCAP
OG0004187	LOC5568509|XP_001652333.2|AAEG	CCAP1982_LOCUS803|CAD6991914.1|CCAP
OG0004188	LOC5575998|XP_021709796.1|AAEG	CCAP1982_LOCUS761|CAD6991867.1|CCAP
OG0004189	LOC5575997|XP_001655962.2|AAEG	CCAP1982_LOCUS239|CAD6991310.1|CCAP
OG0004190	LOC5575992|XP_021705688.1|AAEG	CCAP1982_LOCUS4392|CAD6995685.1|CCAP
OG0004191	LOC5575991|XP_001655946.2|AAEG	CCAP1982_LOCUS4388|CAD6995681.1|CCAP
OG0004192	LOC5565476|XP_021705041.1|AAEG	CCAP1982_LOCUS4412|CAD6995705.1|CCAP
OG0004194	LOC110681154|XP_021712613.1|AAEG, LOC110678343|XP_021706789.1|AAEG	CCAP1982_LOCUS641|CAD6991730.1|CCAP, CCAP1982_LOCUS642|CAD6991731.1|CCAP
OG0004196	LOC5568215|XP_021711241.1|AAEG	CCAP1982_LOCUS4909|CAD6996221.1|CCAP, CCAP1982_LOCUS4910|CAD6996222.1|CCAP
OG0004197	LOC5568212|XP_001652143.1|AAEG, LOC110677770|XP_021704846.1|AAEG	CCAP1982_LOCUS4973|CAD6996289.1|CCAP
OG0004198	LOC5572967|XP_001654296.1|AAEG	CCAP1982_LOCUS4888|CAD6996198.1|CCAP
OG0004199	LOC5567598|XP_021711623.1|AAEG	CCAP1982_LOCUS4967|CAD6996284.1|CCAP
OG0004200	LOC5569649|XP_001652910.1|AAEG	CCAP1982_LOCUS19719|CAD7011630.1|CCAP
OG0004201	LOC5569648|XP_001652911.1|AAEG	CCAP1982_LOCUS2523|CAD6993724.1|CCAP
OG0004202	LOC5569650|XP_001652913.1|AAEG, LOC110681464|XP_021712915.1|AAEG	CCAP1982_LOCUS778|CAD6991887.1|CCAP
OG0004203	LOC5569653|XP_021712919.1|AAEG, LOC110674001|XP_021709106.1|AAEG	CCAP1982_LOCUS5076|CAD6996402.1|CCAP
OG0004204	LOC5569658|XP_021706639.1|AAEG	CCAP1982_LOCUS13381|CAD7005006.1|CCAP
OG0004205	LOC5564180|XP_001648494.1|AAEG	CCAP1982_LOCUS12289|CAD7003859.1|CCAP
OG0004206	LOC5564157|XP_021709566.1|AAEG	CCAP1982_LOCUS640|CAD6991727.1|CCAP
OG0004207	LOC5564160|XP_021706244.1|AAEG	CCAP1982_LOCUS4424|CAD6995717.1|CCAP
OG0004208	LOC5564181|XP_001648503.2|AAEG	CCAP1982_LOCUS5119|CAD6996447.1|CCAP
OG0004209	LOC5564172|XP_011493224.1|AAEG	CCAP1982_LOCUS2834|CAD6994062.1|CCAP
OG0004210	LOC5572320|XP_001653995.1|AAEG, LOC110680761|XP_021712241.1|AAEG	CCAP1982_LOCUS2801|CAD6994024.1|CCAP
OG0004211	LOC110681056|XP_021712512.1|AAEG, LOC5573888|XP_021705984.1|AAEG	CCAP1982_LOCUS8564|CAD7000060.1|CCAP
OG0004212	LOC5575808|XP_021708196.1|AAEG	CCAP1982_LOCUS4529|CAD6995827.1|CCAP
OG0004213	LOC5578459|XP_001656981.1|AAEG	CCAP1982_LOCUS4961|CAD6996278.1|CCAP
OG0004214	LOC5578445|XP_001656966.1|AAEG	CCAP1982_LOCUS19735|CAD7011649.1|CCAP
OG0004215	LOC110678926|XP_021708267.1|AAEG, LOC5563974|XP_001648285.1|AAEG	CCAP1982_LOCUS19619|CAD7011530.1|CCAP
OG0004216	LOC110677901|XP_021705502.1|AAEG, LOC5574128|XP_021712285.1|AAEG	CCAP1982_LOCUS13608|CAD7005251.1|CCAP
OG0004217	LOC110680817|XP_021712284.1|AAEG, LOC5574130|XP_001661200.1|AAEG	CCAP1982_LOCUS11285|CAD7002814.1|CCAP
OG0004218	LOC5579953|XP_001652244.1|AAEG	CCAP1982_LOCUS20276|CAD7012174.1|CCAP
OG0004219	LOC5578893|XP_001664104.1|AAEG	CCAP1982_LOCUS444|CAD6991525.1|CCAP
OG0004220	LOC110673999|XP_021706910.1|AAEG, LOC5568671|XP_021712478.1|AAEG	CCAP1982_LOCUS4802|CAD6996102.1|CCAP
OG0004221	LOC5570877|XP_001659396.1|AAEG	CCAP1982_LOCUS504|CAD6991586.1|CCAP
OG0004222	LOC5570888|XP_001659399.2|AAEG	CCAP1982_LOCUS383|CAD6991458.1|CCAP
OG0004223	LOC110680787|XP_021712266.1|AAEG, LOC5570891|XP_021709761.1|AAEG	CCAP1982_LOCUS385|CAD6991460.1|CCAP
OG0004224	LOC5577812|XP_021710701.1|AAEG	CCAP1982_LOCUS4556|CAD6995855.1|CCAP
OG0004226	LOC5567156|XP_021708629.1|AAEG	CCAP1982_LOCUS4771|CAD6996064.1|CCAP
OG0004227	LOC5567150|XP_021708808.1|AAEG	CCAP1982_LOCUS5073|CAD6996398.1|CCAP
OG0004228	LOC5567167|XP_001651576.2|AAEG	CCAP1982_LOCUS5074|CAD6996400.1|CCAP
OG0004231	LOC5573595|XP_021704945.1|AAEG	CCAP1982_LOCUS12731|CAD7004311.1|CCAP
OG0004232	LOC5573593|XP_021707465.1|AAEG	CCAP1982_LOCUS12728|CAD7004308.1|CCAP
OG0004233	LOC5573592|XP_001654726.1|AAEG	CCAP1982_LOCUS12727|CAD7004307.1|CCAP
OG0004234	LOC5573583|XP_021704844.1|AAEG	CCAP1982_LOCUS12713|CAD7004293.1|CCAP
OG0004235	LOC5573580|XP_001654714.2|AAEG	CCAP1982_LOCUS602|CAD6991689.1|CCAP
OG0004236	LOC110678282|XP_021706609.1|AAEG	CCAP1982_LOCUS581|CAD6991668.1|CCAP
OG0004238	LOC5577325|XP_001656402.1|AAEG	CCAP1982_LOCUS4868|CAD6996176.1|CCAP
OG0004239	LOC5577326|XP_001656403.1|AAEG	CCAP1982_LOCUS517|CAD6991600.1|CCAP
OG0004240	LOC110681333|XP_021712777.1|AAEG, LOC5577334|XP_021710798.1|AAEG	CCAP1982_LOCUS1006|CAD6992125.1|CCAP
OG0004241	LOC5577338|XP_001656415.1|AAEG	CCAP1982_LOCUS4244|CAD6995533.1|CCAP
OG0004242	LOC5577340|XP_001656417.2|AAEG	CCAP1982_LOCUS249|CAD6991320.1|CCAP
OG0004243	LOC5577344|XP_001656421.2|AAEG	CCAP1982_LOCUS12059|CAD7003617.1|CCAP
OG0004244	LOC5577345|XP_001656422.2|AAEG	CCAP1982_LOCUS2601|CAD6993805.1|CCAP
OG0004245	LOC5577346|XP_021707110.1|AAEG	CCAP1982_LOCUS12883|CAD7004478.1|CCAP
OG0004246	LOC5577362|XP_021704241.1|AAEG	CCAP1982_LOCUS13443|CAD7005079.1|CCAP
OG0004248	LOC5577372|XP_021711575.1|AAEG	CCAP1982_LOCUS19693|CAD7011604.1|CCAP
OG0004249	LOC5568851|XP_001652563.1|AAEG	CCAP1982_LOCUS11315|CAD7002846.1|CCAP
OG0004252	LOC5568859|XP_021709655.1|AAEG	CCAP1982_LOCUS687|CAD6991782.1|CCAP
OG0004253	LOC5566950|XP_021707806.1|AAEG	CCAP1982_LOCUS265|CAD6991336.1|CCAP
OG0004254	LOC5575050|XP_021707421.1|AAEG	CCAP1982_LOCUS14677|CAD7006355.1|CCAP
OG0004256	LOC5569013|XP_021710091.1|AAEG	CCAP1982_LOCUS20328|CAD7012231.1|CCAP
OG0004257	LOC5569010|XP_021709529.1|AAEG	CCAP1982_LOCUS22697|CAD7014717.1|CCAP
OG0004258	LOC5569008|XP_021706020.1|AAEG	CCAP1982_LOCUS4253|CAD6995542.1|CCAP
OG0004259	LOC5569007|XP_021706950.1|AAEG	CCAP1982_LOCUS20332|CAD7012235.1|CCAP
OG0004260	LOC5568996|XP_021709567.1|AAEG	CCAP1982_LOCUS4546|CAD6995845.1|CCAP, CCAP1982_LOCUS4545|CAD6995844.1|CCAP
OG0004261	LOC110680348|XP_021711859.1|AAEG, LOC110681252|XP_021712712.1|AAEG, LOC5570802|XP_021705513.1|AAEG	CCAP1982_LOCUS4561|CAD6995860.1|CCAP
OG0004262	LOC5568205|XP_021705143.1|AAEG	CCAP1982_LOCUS4940|CAD6996257.1|CCAP
OG0004263	LOC5580156|XP_021710439.1|AAEG	CCAP1982_LOCUS4505|CAD6995801.1|CCAP, CCAP1982_LOCUS4501|CAD6995797.1|CCAP, CCAP1982_LOCUS4507|CAD6995803.1|CCAP
OG0004264	LOC5580161|XP_001661636.1|AAEG	CCAP1982_LOCUS4358|CAD6995651.1|CCAP, CCAP1982_LOCUS4362|CAD6995655.1|CCAP
OG0004265	LOC5575423|XP_001661948.1|AAEG	CCAP1982_LOCUS4383|CAD6995676.1|CCAP, CCAP1982_LOCUS4384|CAD6995677.1|CCAP, CCAP1982_LOCUS4385|CAD6995678.1|CCAP
