Orthogroup	AAEG.longest_only	DALB.longest_only
OG0004546	LOC5565022|XP_001649363.2|AAEG	LOC117567455|XP_034103359.1|DALB
OG0004547	LOC5566769|XP_021701100.1|AAEG	LOC117564640|XP_034099395.1|DALB
OG0004548	LOC5573521|XP_001660918.2|AAEG, LOC110677080|XP_021703454.1|AAEG	LOC117577575|XP_034118304.1|DALB
OG0004549	LOC110677788|XP_021705001.1|AAEG, LOC5569935|XP_021703073.1|AAEG	LOC117566608|XP_034102043.1|DALB
OG0004550	LOC5574019|XP_021707312.1|AAEG	LOC117567905|XP_034104075.1|DALB
OG0004551	LOC5574022|XP_001661113.1|AAEG	LOC117566808|XP_034102247.1|DALB
OG0004552	LOC5574015|XP_021707866.1|AAEG	LOC117569796|XP_034107001.1|DALB
OG0004553	LOC5574011|XP_001661096.2|AAEG	LOC117572011|XP_034110423.1|DALB
OG0004554	LOC5564969|XP_021710730.1|AAEG	LOC117563840|XP_034098264.1|DALB
OG0004555	LOC5571988|XP_021711427.1|AAEG, LOC5571990|XP_021711075.1|AAEG	LOC117577609|XP_034118345.1|DALB
OG0004556	LOC5571980|XP_021712418.1|AAEG	LOC117568997|XP_034105868.1|DALB
OG0004557	LOC110674264|XP_021694224.1|AAEG, LOC110681295|XP_021712772.1|AAEG	LOC117573829|XP_034113152.1|DALB
OG0004558	LOC5576062|XP_001648485.2|AAEG	LOC117578189|XP_034119396.1|DALB
OG0004559	LOC5573489|XP_021713360.1|AAEG	LOC117575176|XP_034115178.1|DALB
OG0004560	LOC5580021|XP_021692916.1|AAEG	LOC117573160|XP_034112013.1|DALB
OG0004561	LOC5569126|XP_021692967.1|AAEG	LOC117574965|XP_034114919.1|DALB
OG0004562	LOC5578654|XP_021693017.1|AAEG	LOC117575380|XP_034115444.1|DALB
OG0004563	LOC5578653|XP_021693083.1|AAEG	LOC117573527|XP_034112665.1|DALB
OG0004564	LOC5578652|XP_001663993.2|AAEG	LOC117576299|XP_034116845.1|DALB
OG0004565	LOC5570121|XP_001653102.2|AAEG	LOC117575272|XP_034115297.1|DALB
OG0004566	LOC5578310|XP_001656894.2|AAEG	LOC117572539|XP_034111303.1|DALB
OG0004567	LOC23687938|XP_021693199.1|AAEG	LOC117567153|XP_034102897.1|DALB
OG0004568	LOC5570106|XP_001653086.2|AAEG	LOC117576494|XP_034117165.1|DALB
OG0004569	LOC5564358|XP_021693444.1|AAEG	LOC117574852|XP_034114755.1|DALB
OG0004570	LOC5570746|XP_021693650.1|AAEG	LOC117566943|XP_034102466.1|DALB
OG0004571	LOC5564999|XP_021693979.1|AAEG	LOC117570424|XP_034107954.1|DALB
OG0004572	LOC5572390|XP_001654043.1|AAEG	LOC117563647|XP_034097947.1|DALB
OG0004573	LOC5578624|XP_021694888.1|AAEG	LOC117574026|XP_034113508.1|DALB
OG0004574	LOC5569556|XP_001658619.1|AAEG	LOC117566553|XP_034101989.1|DALB
OG0004575	LOC5569562|XP_021695176.1|AAEG	LOC117571703|XP_034109895.1|DALB
OG0004576	LOC5569566|XP_001658629.1|AAEG	LOC117574990|XP_034114951.1|DALB
OG0004577	LOC5578887|XP_001664093.2|AAEG	LOC117575206|XP_034115221.1|DALB
OG0004578	LOC5574245|XP_001661298.1|AAEG	LOC117566381|XP_034101778.1|DALB
OG0004579	LOC5574250|XP_001661305.2|AAEG	LOC117563496|XP_034097751.1|DALB
OG0004580	LOC5574256|XP_021695770.1|AAEG	LOC117575180|XP_034115180.1|DALB
OG0004581	LOC5569921|XP_021695776.1|AAEG	LOC117575683|XP_034115880.1|DALB
OG0004582	LOC5569918|XP_001658818.2|AAEG	LOC117575626|XP_034115794.1|DALB
OG0004583	LOC5576026|XP_021695931.1|AAEG	LOC117572338|XP_034110974.1|DALB
OG0004584	LOC5576023|XP_021695966.1|AAEG	LOC117570819|XP_034108572.1|DALB
OG0004585	LOC5566490|XP_021696180.1|AAEG	LOC117574677|XP_034114474.1|DALB
OG0004586	LOC110680670|XP_021712152.1|AAEG, LOC110680344|XP_021711856.1|AAEG, LOC5566496|XP_001650881.2|AAEG	LOC117568648|XP_034105338.1|DALB
OG0004587	LOC5571316|XP_021696265.1|AAEG	LOC117573762|XP_034113045.1|DALB
OG0004588	LOC5571317|XP_021696269.1|AAEG	LOC117575436|XP_034115530.1|DALB
OG0004589	LOC5571312|XP_021696292.1|AAEG	LOC117578129|XP_034119220.1|DALB
OG0004590	LOC5571304|XP_021696553.1|AAEG	LOC117575756|XP_034116008.1|DALB
OG0004591	LOC5571303|XP_021696640.1|AAEG	LOC117575755|XP_034116005.1|DALB
OG0004592	LOC5571325|XP_001653614.2|AAEG, LOC110680590|XP_021712079.1|AAEG	LOC117574339|XP_034114054.1|DALB
OG0004593	LOC5571324|XP_001653613.1|AAEG	LOC117567020|XP_034102603.1|DALB
OG0004594	LOC5570456|XP_021696795.1|AAEG	LOC117578049|XP_034119059.1|DALB
OG0004595	LOC5570455|XP_001659155.1|AAEG	LOC117576424|XP_034117061.1|DALB
OG0004596	LOC5568415|XP_001658067.2|AAEG	LOC117565623|XP_034100728.1|DALB
OG0004597	LOC5576593|XP_001656176.2|AAEG	LOC117574972|XP_034114932.1|DALB
OG0004598	LOC5576594|XP_021697315.1|AAEG	LOC117567686|XP_034103701.1|DALB
OG0004599	LOC5576590|XP_021694237.1|AAEG	LOC117564854|XP_034099683.1|DALB
OG0004600	LOC5578881|XP_021697499.1|AAEG	LOC117575491|XP_034115621.1|DALB
OG0004601	LOC5575001|XP_021697559.1|AAEG	LOC117576484|XP_034117195.1|DALB
OG0004602	LOC110681032|XP_021712493.1|AAEG, LOC5574977|XP_011492970.2|AAEG	LOC117567591|XP_034103983.1|DALB
OG0004603	LOC5574964|XP_001655438.1|AAEG	LOC117566227|XP_034101664.1|DALB
OG0004604	LOC5577019|XP_001656305.2|AAEG	LOC117566850|XP_034102336.1|DALB
OG0004605	LOC5572546|XP_021698206.1|AAEG	LOC117578199|XP_034119419.1|DALB
OG0004606	LOC110681039|XP_021712499.1|AAEG, LOC5570419|XP_021698706.1|AAEG	LOC117576189|XP_034116669.1|DALB
OG0004607	LOC5571999|XP_021699006.1|AAEG	LOC117566564|XP_034102000.1|DALB
OG0004608	LOC5580118|XP_021699158.1|AAEG	LOC117577606|XP_034118347.1|DALB
OG0004609	LOC5580129|XP_001655265.1|AAEG	LOC117563467|XP_034097714.1|DALB
OG0004610	LOC5567908|XP_021699375.1|AAEG	LOC117573780|XP_034113071.1|DALB
OG0004611	LOC5567930|XP_021699546.1|AAEG	LOC117574696|XP_034114496.1|DALB
OG0004612	LOC5567934|XP_021699581.1|AAEG	LOC117574236|XP_034113838.1|DALB
OG0004613	LOC5567928|XP_001651965.2|AAEG	LOC117575685|XP_034115882.1|DALB
OG0004614	LOC23687785|XP_021699626.1|AAEG	LOC117570003|XP_034107294.1|DALB
OG0004615	LOC5580054|XP_021699671.1|AAEG	LOC117577816|XP_034118638.1|DALB
OG0004616	LOC5580056|XP_001654826.2|AAEG	LOC117577973|XP_034118948.1|DALB
OG0004617	LOC5569683|XP_021699817.1|AAEG	LOC117564027|XP_034098519.1|DALB
OG0004618	LOC5564408|XP_001648750.2|AAEG	LOC117574412|XP_034114141.1|DALB, LOC117573388|XP_034112477.1|DALB
OG0004619	LOC5564395|XP_001648740.2|AAEG	LOC117575689|XP_034115891.1|DALB
OG0004620	LOC5576466|XP_021700376.1|AAEG	LOC117573636|XP_034112835.1|DALB
OG0004621	LOC5576467|XP_021700393.1|AAEG	LOC117574795|XP_034114645.1|DALB
OG0004622	LOC110676561|XP_021700642.1|AAEG	LOC117575836|XP_034116133.1|DALB
OG0004623	LOC5576484|XP_021700664.1|AAEG	LOC117575135|XP_034115132.1|DALB
OG0004624	LOC5579374|XP_001647679.1|AAEG	LOC117576687|XP_034117573.1|DALB
OG0004625	LOC5570705|XP_021700943.1|AAEG	LOC117577847|XP_034118683.1|DALB
OG0004626	LOC5570700|XP_021701111.1|AAEG	LOC117564871|XP_034099713.1|DALB
OG0004627	LOC5568502|XP_021704914.1|AAEG, LOC110674280|XP_021694247.1|AAEG	LOC117571835|XP_034110106.1|DALB
OG0004628	LOC5566101|XP_021701666.1|AAEG	LOC117577100|XP_034118096.1|DALB
OG0004629	LOC5578826|XP_021701851.1|AAEG	LOC117575327|XP_034115373.1|DALB
OG0004630	LOC5578829|XP_021701956.1|AAEG	LOC117575415|XP_034115487.1|DALB
OG0004631	LOC5575024|XP_001661757.2|AAEG	LOC117573770|XP_034113058.1|DALB
OG0004632	LOC110680277|XP_021711790.1|AAEG, LOC5575025|XP_001661758.1|AAEG	LOC117573769|XP_034113055.1|DALB
OG0004633	LOC5578655|XP_021702447.1|AAEG	LOC117576134|XP_034116586.1|DALB
OG0004634	LOC5567053|XP_001651445.1|AAEG	LOC117575339|XP_034115388.1|DALB
OG0004635	LOC5579439|XP_021702564.1|AAEG	LOC117569262|XP_034106257.1|DALB
OG0004636	LOC5576304|XP_021702660.1|AAEG	LOC117576670|XP_034117584.1|DALB
OG0004637	LOC5566946|XP_021702766.1|AAEG	LOC117568524|XP_034105122.1|DALB
OG0004638	LOC110676975|XP_021702833.1|AAEG	LOC117567051|XP_034102669.1|DALB
OG0004641	LOC110677190|XP_021703775.1|AAEG, LOC5565072|XP_001649386.2|AAEG	LOC117577579|XP_034118313.1|DALB
OG0004642	LOC5564074|XP_001648356.2|AAEG	LOC117568623|XP_034105307.1|DALB
OG0004643	LOC5564047|XP_001648357.1|AAEG	LOC117575583|XP_034115740.1|DALB
OG0004644	LOC5564058|XP_001648358.1|AAEG	LOC117578316|XP_034119662.1|DALB
OG0004645	LOC5564072|XP_001648359.1|AAEG	LOC117566224|XP_034101661.1|DALB
OG0004646	LOC5564039|XP_001648362.2|AAEG	LOC117574564|XP_034114326.1|DALB
OG0004647	LOC5564042|XP_021703902.1|AAEG	LOC117577849|XP_034118681.1|DALB
OG0004648	LOC5564034|XP_001648370.1|AAEG	LOC117575996|XP_034116390.1|DALB
OG0004649	LOC5564033|XP_001648388.2|AAEG	LOC117575387|XP_034115457.1|DALB
OG0004650	LOC5571509|XP_001659760.2|AAEG	LOC117565230|XP_034100127.1|DALB
OG0004651	LOC5563797|XP_021705176.1|AAEG	LOC117576119|XP_034116568.1|DALB
OG0004652	LOC5565059|XP_001649413.2|AAEG	LOC117574035|XP_034113522.1|DALB
OG0004653	LOC5565054|XP_001649408.2|AAEG	LOC117567070|XP_034102703.1|DALB
OG0004654	LOC110677890|XP_021705386.1|AAEG, LOC5565035|XP_021705378.1|AAEG	LOC117564730|XP_034099508.1|DALB
OG0004655	LOC5565063|XP_001649395.2|AAEG	LOC117575977|XP_034116350.1|DALB
OG0004656	LOC5565050|XP_001649392.1|AAEG	LOC117564172|XP_034098730.1|DALB, LOC117565591|XP_034100682.1|DALB
OG0004657	LOC5565263|XP_001649611.2|AAEG	LOC117575717|XP_034115946.1|DALB
OG0004658	LOC23687387|XP_021705930.1|AAEG	LOC117576509|XP_034117207.1|DALB
OG0004659	LOC5576003|XP_021705972.1|AAEG	LOC117575949|XP_034116303.1|DALB
OG0004660	LOC110681260|XP_021712726.1|AAEG, LOC5575289|XP_001655666.1|AAEG	LOC117575086|XP_034115074.1|DALB
OG0004661	LOC110681378|XP_021712811.1|AAEG, LOC5579213|XP_001657340.2|AAEG	LOC117573976|XP_034113410.1|DALB
OG0004662	LOC5570619|XP_021706383.1|AAEG	LOC117576665|XP_034117527.1|DALB
OG0004663	LOC5570613|XP_021706431.1|AAEG	LOC117572594|XP_034111381.1|DALB
OG0004664	LOC5570614|XP_001659213.2|AAEG	LOC117571790|XP_034110044.1|DALB
OG0004665	LOC110678164|XP_021706480.1|AAEG	LOC117573613|XP_034112805.1|DALB
OG0004666	LOC5569671|XP_021706516.1|AAEG	LOC117575222|XP_034115240.1|DALB
OG0004667	LOC5569670|XP_001652933.1|AAEG	LOC117574343|XP_034114055.1|DALB
OG0004668	LOC5566637|XP_021706641.1|AAEG	LOC117575282|XP_034115320.1|DALB
OG0004669	LOC23687857|XP_021706703.1|AAEG	LOC117564267|XP_034098860.1|DALB
OG0004670	LOC5577888|XP_021707313.1|AAEG	LOC117575122|XP_034115112.1|DALB
OG0004671	LOC5577673|XP_001663450.2|AAEG	LOC117575505|XP_034115639.1|DALB
OG0004673	LOC5565265|XP_021707970.1|AAEG	LOC117574666|XP_034114462.1|DALB
OG0004674	LOC5580231|XP_001655929.1|AAEG	LOC117575796|XP_034116064.1|DALB
OG0004675	LOC5579494|XP_021708351.1|AAEG	LOC117575990|XP_034116378.1|DALB
OG0004676	LOC5578580|XP_001663971.1|AAEG	LOC117574514|XP_034114264.1|DALB
OG0004677	LOC5568274|XP_021708900.1|AAEG	LOC117574177|XP_034113756.1|DALB
OG0004678	LOC5575196|XP_021708925.1|AAEG	LOC117574168|XP_034113747.1|DALB
OG0004679	LOC110680243|XP_021711749.1|AAEG, LOC5570610|XP_021709377.1|AAEG	LOC117574465|XP_034114192.1|DALB
OG0004680	LOC5574583|XP_021709444.1|AAEG	LOC117576024|XP_034116421.1|DALB
OG0004682	LOC5574597|XP_001655229.2|AAEG	LOC117565361|XP_034100315.1|DALB
OG0004683	LOC5574598|XP_001655231.2|AAEG	LOC117573600|XP_034112786.1|DALB
OG0004684	LOC5573866|XP_001654906.1|AAEG	LOC117575715|XP_034115943.1|DALB
OG0004685	LOC5573867|XP_021709999.1|AAEG	LOC117573810|XP_034113113.1|DALB
OG0004686	LOC5573870|XP_001654902.2|AAEG	LOC117576786|XP_034117728.1|DALB
OG0004687	LOC5568153|XP_021710128.1|AAEG	LOC117575388|XP_034115454.1|DALB
OG0004688	LOC5567414|XP_021710488.1|AAEG	LOC117576493|XP_034117162.1|DALB
OG0004689	LOC5567422|XP_001657404.2|AAEG	LOC117576607|XP_034117397.1|DALB
OG0004690	LOC5567420|XP_021710562.1|AAEG, LOC110680659|XP_021712143.1|AAEG	LOC117575089|XP_034115076.1|DALB
OG0004691	LOC5567412|XP_001657412.2|AAEG, LOC110681198|XP_021712668.1|AAEG	LOC117576800|XP_034117750.1|DALB
OG0004692	LOC5567410|XP_021710610.1|AAEG	LOC117574780|XP_034114622.1|DALB
OG0004693	LOC5567409|XP_021710619.1|AAEG	LOC117574779|XP_034114620.1|DALB
OG0004694	LOC5569463|XP_021710880.1|AAEG	LOC117575484|XP_034115608.1|DALB
OG0004695	LOC5577522|XP_021711214.1|AAEG, LOC110681307|XP_021712757.1|AAEG	LOC117575986|XP_034116372.1|DALB
OG0004697	LOC5572726|XP_021711703.1|AAEG	LOC117577738|XP_034118537.1|DALB
OG0004698	LOC5567784|XP_001657686.1|AAEG	LOC117572726|XP_034111688.1|DALB
OG0004699	LOC5567769|XP_001657669.2|AAEG	LOC117575427|XP_034115522.1|DALB
OG0004700	LOC5569268|XP_001658414.2|AAEG	LOC117575234|XP_034115257.1|DALB
OG0004701	LOC5571789|XP_021712686.1|AAEG	LOC117574084|XP_034113610.1|DALB
OG0004702	LOC5567071|XP_021712876.1|AAEG	LOC117574007|XP_034113474.1|DALB
OG0004703	LOC5567076|XP_001651472.2|AAEG	LOC117575701|XP_034115905.1|DALB
OG0004704	LOC5577527|XP_021712945.1|AAEG	LOC117576221|XP_034116721.1|DALB
OG0004705	LOC5577531|XP_001663415.1|AAEG	LOC117573833|XP_034113156.1|DALB
OG0004706	LOC5578164|XP_021712961.1|AAEG	LOC117566971|XP_034102522.1|DALB
OG0004707	LOC5578992|XP_021712980.1|AAEG	LOC117575094|XP_034115085.1|DALB
OG0004708	LOC5578986|XP_021712983.1|AAEG	LOC117576742|XP_034117665.1|DALB
OG0004709	LOC5573380|XP_001660859.2|AAEG	LOC117576322|XP_034116879.1|DALB
OG0004710	LOC5573382|XP_021712994.1|AAEG	LOC117574331|XP_034114033.1|DALB
OG0004711	LOC5567514|XP_021712998.1|AAEG	LOC117574459|XP_034114188.1|DALB
OG0004712	LOC5570622|XP_001659225.2|AAEG	LOC117575365|XP_034115420.1|DALB
OG0004713	LOC5577008|XP_021713014.1|AAEG	LOC117574070|XP_034113587.1|DALB
OG0004714	LOC5577010|XP_021713020.1|AAEG	LOC117576811|XP_034117769.1|DALB
OG0004715	LOC5577983|XP_001656717.2|AAEG	LOC117563547|XP_034097816.1|DALB
OG0004716	LOC110680869|XP_021712351.1|AAEG, LOC5572577|XP_021713034.1|AAEG	LOC117576510|XP_034117208.1|DALB
OG0004717	LOC5580309|XP_021713070.1|AAEG	LOC117571874|XP_034110225.1|DALB
OG0004718	LOC5580307|XP_021713072.1|AAEG	LOC117564185|XP_034098749.1|DALB
OG0004719	LOC5567836|XP_021713139.1|AAEG	LOC117573882|XP_034113251.1|DALB
OG0004720	LOC5567828|XP_021713151.1|AAEG	LOC117574009|XP_034113481.1|DALB
OG0004721	LOC5568724|XP_001658107.2|AAEG, LOC110681520|XP_021713162.1|AAEG, LOC110681103|XP_021712560.1|AAEG	LOC117574028|XP_034113510.1|DALB
OG0004722	LOC5564376|XP_021713169.1|AAEG	LOC117574038|XP_034113529.1|DALB
OG0004723	LOC5576285|XP_001662575.2|AAEG	LOC117573936|XP_034113353.1|DALB
OG0004724	LOC5565704|XP_021713195.1|AAEG	LOC117576548|XP_034117276.1|DALB
OG0004725	LOC23687519|XP_021713205.1|AAEG	LOC117573286|XP_034112281.1|DALB
OG0004726	LOC5577062|XP_021713221.1|AAEG	LOC117575966|XP_034116336.1|DALB
OG0004727	LOC5569229|XP_021713257.1|AAEG	LOC117574276|XP_034113915.1|DALB
OG0004728	LOC110681535|XP_021713261.1|AAEG, LOC5569233|XP_001652793.1|AAEG	LOC117575238|XP_034115260.1|DALB
OG0004729	LOC5574059|XP_001655039.1|AAEG	LOC117577926|XP_034118819.1|DALB
OG0004730	LOC5574058|XP_001655038.2|AAEG	LOC117565284|XP_034100203.1|DALB
OG0004731	LOC5574049|XP_001655027.1|AAEG	LOC117575153|XP_034115147.1|DALB
OG0004732	LOC5579204|XP_021713323.1|AAEG	LOC117575098|XP_034115090.1|DALB
OG0004733	LOC5579208|XP_001657331.2|AAEG	LOC117575099|XP_034115091.1|DALB
OG0004734	LOC5565061|XP_021713325.1|AAEG	LOC117574983|XP_034114940.1|DALB
OG0004735	LOC5574617|XP_021713353.1|AAEG	LOC117575682|XP_034115862.1|DALB
OG0004736	LOC5574615|XP_021713359.1|AAEG	LOC117576627|XP_034117443.1|DALB
OG0004737	LOC5579129|XP_001664227.2|AAEG	LOC117575431|XP_034115526.1|DALB
OG0004738	LOC5564607|XP_021713379.1|AAEG	LOC117574958|XP_034114910.1|DALB
OG0004739	LOC5564604|XP_001648952.2|AAEG	LOC117575172|XP_034115174.1|DALB
OG0004740	LOC5580180|XP_001655596.2|AAEG	LOC117575952|XP_034116315.1|DALB
OG0004741	LOC5580179|XP_021713415.1|AAEG	LOC117573359|XP_034112377.1|DALB
OG0004742	LOC5580168|XP_021713424.1|AAEG	LOC117573196|XP_034112080.1|DALB
OG0004743	LOC5575984|XP_001655938.2|AAEG	LOC117575294|XP_034115332.1|DALB
OG0004744	LOC5571518|XP_001659764.2|AAEG	LOC117564433|XP_034099060.1|DALB
OG0004745	LOC110674034|XP_021692979.1|AAEG	LOC117575022|XP_034114991.1|DALB
OG0004746	LOC5578530|XP_021693013.1|AAEG	LOC117574793|XP_034114642.1|DALB
OG0004747	LOC5574921|XP_021693014.1|AAEG	LOC117574796|XP_034114646.1|DALB
OG0004748	LOC110674038|XP_021693022.1|AAEG	LOC117574792|XP_034114639.1|DALB
OG0004750	LOC5564809|XP_001649157.2|AAEG	LOC117575694|XP_034115897.1|DALB
OG0004751	LOC5573468|XP_001660889.2|AAEG	LOC117576266|XP_034116800.1|DALB
OG0004753	LOC5576840|XP_001662952.2|AAEG	LOC117574134|XP_034113690.1|DALB
OG0004754	LOC5576841|XP_001662951.1|AAEG	LOC117573292|XP_034112286.1|DALB
OG0004755	LOC5563664|XP_021693061.1|AAEG	LOC117575165|XP_034115159.1|DALB
OG0004756	LOC5563630|XP_001647845.1|AAEG	LOC117574162|XP_034113740.1|DALB
OG0004757	LOC5580078|XP_021693067.1|AAEG	LOC117576640|XP_034117456.1|DALB
OG0004758	LOC5565688|XP_021693077.1|AAEG	LOC117575255|XP_034115280.1|DALB
OG0004759	LOC5580095|XP_021694314.1|AAEG	LOC117574164|XP_034113743.1|DALB
OG0004760	LOC5580097|XP_021693082.1|AAEG	LOC117576910|XP_034117940.1|DALB
OG0004761	LOC5566481|XP_021693093.1|AAEG	LOC117576643|XP_034117463.1|DALB
OG0004763	LOC110674063|XP_021693123.1|AAEG	LOC117575777|XP_034116035.1|DALB
OG0004764	LOC5566462|XP_001650844.2|AAEG	LOC117576674|XP_034117560.1|DALB
OG0004765	LOC5566459|XP_021693132.1|AAEG	LOC117576021|XP_034116419.1|DALB
OG0004766	LOC5578930|XP_001657218.1|AAEG, LOC110680822|XP_021712293.1|AAEG	LOC117574295|XP_034113988.1|DALB
OG0004767	LOC5563705|XP_001647995.2|AAEG	LOC117576109|XP_034116558.1|DALB
OG0004768	LOC5563720|XP_021693220.1|AAEG	LOC117574549|XP_034114312.1|DALB
OG0004769	LOC5563719|XP_001648002.2|AAEG	LOC117565486|XP_034100479.1|DALB
OG0004770	LOC5563706|XP_001648001.1|AAEG	LOC117576841|XP_034117814.1|DALB
OG0004771	LOC5563713|XP_001648003.1|AAEG	LOC117576594|XP_034117374.1|DALB
OG0004772	LOC5576366|XP_001656105.2|AAEG	LOC117576601|XP_034117386.1|DALB
OG0004775	LOC5576360|XP_001656098.1|AAEG	LOC117576067|XP_034116492.1|DALB
OG0004776	LOC5576357|XP_001656095.2|AAEG	LOC117572692|XP_034111634.1|DALB
OG0004777	LOC5576353|XP_001656091.1|AAEG	LOC117573159|XP_034112012.1|DALB, LOC117573154|XP_034112003.1|DALB
OG0004778	LOC5567291|XP_001651727.2|AAEG	LOC117565838|XP_034101040.1|DALB
OG0004779	LOC5567287|XP_021693333.1|AAEG	LOC117573644|XP_034112850.1|DALB
OG0004780	LOC5567286|XP_001651717.1|AAEG	LOC117564072|XP_034098588.1|DALB
OG0004781	LOC5567281|XP_021693335.1|AAEG	LOC117576352|XP_034116927.1|DALB
OG0004782	LOC5569123|XP_021693348.1|AAEG	LOC117574104|XP_034113638.1|DALB
OG0004783	LOC5576729|XP_001656237.1|AAEG	LOC117577619|XP_034118363.1|DALB
OG0004784	LOC5576719|XP_001656225.2|AAEG	LOC117575242|XP_034115266.1|DALB
OG0004785	LOC5564486|XP_001648827.1|AAEG	LOC117574806|XP_034114662.1|DALB
OG0004786	LOC110674098|XP_021693387.1|AAEG	LOC117574719|XP_034114533.1|DALB
OG0004787	LOC5573632|XP_001660958.1|AAEG, LOC5573631|XP_001660957.1|AAEG	LOC117573443|XP_034112555.1|DALB
OG0004788	LOC5573630|XP_001660959.1|AAEG	LOC117575292|XP_034115330.1|DALB
OG0004789	LOC5573633|XP_001660960.2|AAEG	LOC117575283|XP_034115317.1|DALB
OG0004790	LOC5578540|XP_001663931.1|AAEG	LOC117575333|XP_034115380.1|DALB
OG0004791	LOC5567507|XP_021693404.1|AAEG	LOC117573663|XP_034112882.1|DALB
OG0004792	LOC5567505|XP_001651805.1|AAEG	LOC117576725|XP_034117638.1|DALB
OG0004793	LOC5567509|XP_021693418.1|AAEG	LOC117573896|XP_034113295.1|DALB
OG0004794	LOC5568908|XP_021693425.1|AAEG	LOC117575200|XP_034115208.1|DALB
OG0004795	LOC5568898|XP_001658225.2|AAEG	LOC117576587|XP_034117365.1|DALB
OG0004796	LOC5573319|XP_021693445.1|AAEG	LOC117574340|XP_034114051.1|DALB
OG0004797	LOC5573320|XP_021693447.1|AAEG	LOC117575281|XP_034115314.1|DALB
OG0004798	LOC5573325|XP_001654545.2|AAEG	LOC117574066|XP_034113580.1|DALB
OG0004799	LOC5573328|XP_001654548.2|AAEG	LOC117576866|XP_034117859.1|DALB
OG0004800	LOC5575792|XP_021693478.1|AAEG	LOC117573650|XP_034112862.1|DALB
OG0004801	LOC5573434|XP_021693611.1|AAEG	LOC117575638|XP_034115809.1|DALB
OG0004803	LOC5577199|XP_021693664.1|AAEG	LOC117573304|XP_034112300.1|DALB
OG0004804	LOC5569887|XP_021693689.1|AAEG	LOC117576076|XP_034116511.1|DALB
OG0004805	LOC5566210|XP_021693695.1|AAEG	LOC117574288|XP_034113933.1|DALB
OG0004806	LOC5576204|XP_001662541.1|AAEG	LOC117577683|XP_034118469.1|DALB
OG0004807	LOC5576196|XP_001662533.2|AAEG	LOC117575440|XP_034115535.1|DALB
OG0004808	LOC5576522|XP_001662715.2|AAEG	LOC117573915|XP_034113317.1|DALB
OG0004811	LOC23687923|XP_021693761.1|AAEG	LOC117570486|XP_034108063.1|DALB
OG0004812	LOC5565754|XP_021693766.1|AAEG	LOC117576669|XP_034117541.1|DALB
OG0004813	LOC110680668|XP_021712149.1|AAEG, LOC5565615|XP_001649944.1|AAEG	LOC117575975|XP_034116346.1|DALB
OG0004814	LOC5565593|XP_021693801.1|AAEG	LOC117573926|XP_034113334.1|DALB
OG0004815	LOC110681465|XP_021712923.1|AAEG, LOC5565596|XP_021693805.1|AAEG	LOC117563780|XP_034098182.1|DALB
OG0004816	LOC5569688|XP_021694424.1|AAEG	LOC117578043|XP_034119052.1|DALB
OG0004817	LOC5565992|XP_001650360.2|AAEG	LOC117569026|XP_034105911.1|DALB
OG0004818	LOC110673983|XP_021693821.1|AAEG	LOC117574989|XP_034114950.1|DALB
OG0004819	LOC5577654|XP_001656652.2|AAEG	LOC117573874|XP_034113242.1|DALB
OG0004820	LOC5577653|XP_021693824.1|AAEG	LOC117573916|XP_034113319.1|DALB
OG0004821	LOC5577652|XP_001656650.2|AAEG	LOC117576588|XP_034117366.1|DALB
OG0004822	LOC5577644|XP_021693837.1|AAEG	LOC117574334|XP_034114041.1|DALB
OG0004823	LOC5577640|XP_001656638.2|AAEG	LOC117574013|XP_034113488.1|DALB
OG0004824	LOC5577639|XP_001656637.1|AAEG	LOC117574015|XP_034113493.1|DALB
OG0004825	LOC5577632|XP_021693883.1|AAEG	LOC117573189|XP_034112068.1|DALB
OG0004826	LOC5565948|XP_001650325.1|AAEG	LOC117576662|XP_034117510.1|DALB
OG0004827	LOC5565946|XP_001650323.1|AAEG	LOC117576064|XP_034116490.1|DALB
OG0004828	LOC5565943|XP_001650318.1|AAEG	LOC117573645|XP_034112852.1|DALB
OG0004829	LOC5568524|XP_001652351.2|AAEG	LOC117573483|XP_034112601.1|DALB
OG0004830	LOC5568377|XP_021693933.1|AAEG	LOC117573739|XP_034113008.1|DALB
OG0004831	LOC5573533|XP_001654671.2|AAEG	LOC117569754|XP_034106938.1|DALB
OG0004832	LOC5565148|XP_021694009.1|AAEG	LOC117576568|XP_034117298.1|DALB
OG0004833	LOC5576153|XP_001662502.1|AAEG, LOC5566762|XP_001651168.1|AAEG	LOC117576704|XP_034117610.1|DALB
OG0004834	LOC5565637|XP_001649990.2|AAEG	LOC117575076|XP_034115061.1|DALB
OG0004835	LOC5564104|XP_021694072.1|AAEG	LOC117576086|XP_034116525.1|DALB
OG0004836	LOC5576112|XP_021694087.1|AAEG	LOC117573416|XP_034112513.1|DALB
OG0004837	LOC5576113|XP_001662458.2|AAEG	LOC117571768|XP_034110017.1|DALB, LOC117571767|XP_034110016.1|DALB, LOC117571770|XP_034110018.1|DALB
OG0004838	LOC5576125|XP_001662471.2|AAEG	LOC117574805|XP_034114661.1|DALB
OG0004839	LOC5576127|XP_021694095.1|AAEG	LOC117573804|XP_034113104.1|DALB
OG0004840	LOC5575234|XP_001655640.2|AAEG	LOC117576760|XP_034117696.1|DALB
