Orthogroup	AAEG.longest_only	DBUS.longest_only
OG0004528	LOC5575264|XP_001661860.2|AAEG	LOC108607240|XP_017853406.1|DBUS
OG0004529	LOC5565679|XP_021694863.1|AAEG	LOC108606334|XP_017851849.1|DBUS
OG0004530	LOC5580068|XP_001654806.1|AAEG	LOC108605699|XP_017850979.1|DBUS
OG0004531	LOC5564914|XP_021694894.1|AAEG	LOC108601623|XP_033150120.1|DBUS
OG0004532	LOC5568333|XP_021694949.1|AAEG	LOC108606740|XP_017852624.1|DBUS
OG0004533	LOC5564957|XP_021694959.1|AAEG	LOC108605986|XP_017851297.1|DBUS
OG0004534	LOC5564713|XP_001649058.1|AAEG	LOC108605630|XP_017850902.1|DBUS
OG0004535	LOC23687526|XP_011493242.2|AAEG	LOC108600093|XP_017842944.2|DBUS
OG0004536	LOC110681352|XP_021712793.1|AAEG, LOC5573415|XP_021694995.1|AAEG	LOC108606620|XP_017852392.1|DBUS
OG0004537	LOC5571743|XP_021695000.1|AAEG	LOC108605249|XP_033150154.1|DBUS
OG0004538	LOC5574282|XP_021696719.1|AAEG, LOC5579971|XP_021695025.1|AAEG	LOC108597353|XP_017839348.1|DBUS
OG0004539	LOC5565195|XP_021695035.1|AAEG	LOC108603493|XP_033150093.1|DBUS
OG0004540	LOC23687659|XP_021695141.1|AAEG	LOC108606998|XP_017853061.1|DBUS
OG0004541	LOC5573039|XP_021693893.1|AAEG	LOC108596289|XP_017837367.1|DBUS
OG0004542	LOC5573038|XP_021694038.1|AAEG	LOC108606784|XP_017852705.1|DBUS
OG0004543	LOC5566240|XP_021696109.1|AAEG	LOC108606939|XP_017852979.1|DBUS
OG0004544	LOC5579000|XP_021696361.1|AAEG	LOC108607037|XP_017853119.1|DBUS
OG0004545	LOC5578998|XP_021696983.1|AAEG	LOC108603884|XP_017848545.1|DBUS
OG0004546	LOC5565022|XP_001649363.2|AAEG	LOC108597533|XP_017839622.1|DBUS
OG0004547	LOC5566769|XP_021701100.1|AAEG	LOC108605633|XP_017850905.1|DBUS
OG0004548	LOC5573521|XP_001660918.2|AAEG, LOC110677080|XP_021703454.1|AAEG	LOC108605288|XP_017850424.1|DBUS
OG0004549	LOC110677788|XP_021705001.1|AAEG, LOC5569935|XP_021703073.1|AAEG	LOC108605241|XP_033150206.1|DBUS
OG0004550	LOC5574019|XP_021707312.1|AAEG	LOC108605577|XP_017850836.1|DBUS
OG0004551	LOC5574022|XP_001661113.1|AAEG	LOC108596483|XP_017837749.1|DBUS
OG0004552	LOC5574015|XP_021707866.1|AAEG	LOC108606535|XP_033150327.1|DBUS
OG0004553	LOC5574011|XP_001661096.2|AAEG	LOC108599489|XP_017841825.2|DBUS
OG0004554	LOC5564969|XP_021710730.1|AAEG	LOC108607028|XP_017853106.1|DBUS
OG0004555	LOC5571988|XP_021711427.1|AAEG, LOC5571990|XP_021711075.1|AAEG	LOC108605903|XP_017851205.1|DBUS
OG0004556	LOC5571980|XP_021712418.1|AAEG	LOC108605645|XP_017850917.1|DBUS
OG0004557	LOC110674264|XP_021694224.1|AAEG, LOC110681295|XP_021712772.1|AAEG	LOC108604938|XP_017849997.1|DBUS
OG0004558	LOC5576062|XP_001648485.2|AAEG	LOC108606362|XP_017851901.1|DBUS
OG0004559	LOC5573489|XP_021713360.1|AAEG	LOC108595309|XP_017836015.1|DBUS, LOC108601842|XP_017845276.1|DBUS
OG0004560	LOC5580021|XP_021692916.1|AAEG	LOC108595217|XP_033150930.1|DBUS
OG0004561	LOC5569126|XP_021692967.1|AAEG	LOC108604819|XP_017849918.1|DBUS
OG0004562	LOC5578654|XP_021693017.1|AAEG	LOC108604764|XP_017849847.1|DBUS
OG0004563	LOC5578653|XP_021693083.1|AAEG	LOC108604398|XP_017849345.1|DBUS
OG0004564	LOC5578652|XP_001663993.2|AAEG	LOC108601536|XP_017844923.1|DBUS
OG0004565	LOC5570121|XP_001653102.2|AAEG	LOC108603105|XP_017847098.1|DBUS
OG0004566	LOC5578310|XP_001656894.2|AAEG	LOC108605474|XP_017850650.1|DBUS
OG0004567	LOC23687938|XP_021693199.1|AAEG	LOC108605666|XP_017850943.1|DBUS
OG0004568	LOC5570106|XP_001653086.2|AAEG	LOC108606480|XP_017852105.1|DBUS
OG0004569	LOC5564358|XP_021693444.1|AAEG	LOC108603717|XP_033149796.1|DBUS
OG0004570	LOC5570746|XP_021693650.1|AAEG	LOC108597328|XP_017839309.1|DBUS
OG0004571	LOC5564999|XP_021693979.1|AAEG	LOC108602394|XP_017845995.1|DBUS, LOC108607192|XP_017853340.1|DBUS
OG0004572	LOC5572390|XP_001654043.1|AAEG	LOC108597362|XP_017839378.1|DBUS
OG0004573	LOC5578624|XP_021694888.1|AAEG	LOC108604440|XP_017849406.1|DBUS
OG0004574	LOC5569556|XP_001658619.1|AAEG	LOC108606011|XP_017851325.1|DBUS
OG0004575	LOC5569562|XP_021695176.1|AAEG	LOC108606991|XP_017853054.1|DBUS
OG0004576	LOC5569566|XP_001658629.1|AAEG	LOC108604655|XP_017849693.1|DBUS
OG0004577	LOC5578887|XP_001664093.2|AAEG	LOC108602550|XP_017846174.2|DBUS
OG0004578	LOC5574245|XP_001661298.1|AAEG	LOC108606561|XP_017852262.1|DBUS
OG0004579	LOC5574250|XP_001661305.2|AAEG	LOC108608324|XP_017855146.1|DBUS
OG0004580	LOC5574256|XP_021695770.1|AAEG	LOC108601390|XP_017844778.1|DBUS
OG0004581	LOC5569921|XP_021695776.1|AAEG	LOC108603038|XP_017846946.1|DBUS
OG0004582	LOC5569918|XP_001658818.2|AAEG	LOC108604722|XP_017849789.1|DBUS
OG0004583	LOC5576026|XP_021695931.1|AAEG	LOC108606788|XP_017852719.1|DBUS
OG0004584	LOC5576023|XP_021695966.1|AAEG	LOC108596096|XP_017837004.1|DBUS
OG0004585	LOC5566490|XP_021696180.1|AAEG	LOC108601920|XP_017845387.1|DBUS
OG0004586	LOC110680670|XP_021712152.1|AAEG, LOC110680344|XP_021711856.1|AAEG, LOC5566496|XP_001650881.2|AAEG	LOC108607056|XP_017853157.1|DBUS
OG0004587	LOC5571316|XP_021696265.1|AAEG	LOC108603660|XP_017848136.1|DBUS
OG0004588	LOC5571317|XP_021696269.1|AAEG	LOC108603690|XP_017848201.1|DBUS
OG0004590	LOC5571304|XP_021696553.1|AAEG	LOC108603628|XP_017848075.1|DBUS
OG0004591	LOC5571303|XP_021696640.1|AAEG	LOC108604450|XP_017849418.1|DBUS
OG0004592	LOC5571325|XP_001653614.2|AAEG, LOC110680590|XP_021712079.1|AAEG	LOC108607248|XP_017853419.1|DBUS
OG0004593	LOC5571324|XP_001653613.1|AAEG	LOC108606442|XP_017852042.1|DBUS
OG0004594	LOC5570456|XP_021696795.1|AAEG	LOC108605133|XP_017850188.1|DBUS
OG0004595	LOC5570455|XP_001659155.1|AAEG	LOC108606816|XP_017852780.1|DBUS
OG0004596	LOC5568415|XP_001658067.2|AAEG	LOC108605016|XP_017850072.1|DBUS
OG0004597	LOC5576593|XP_001656176.2|AAEG	LOC108605849|XP_017851147.1|DBUS
OG0004598	LOC5576594|XP_021697315.1|AAEG	LOC108601107|XP_017844513.1|DBUS
OG0004599	LOC5576590|XP_021694237.1|AAEG	LOC108601312|XP_017844704.1|DBUS
OG0004600	LOC5578881|XP_021697499.1|AAEG	LOC108605639|XP_017850910.1|DBUS
OG0004601	LOC5575001|XP_021697559.1|AAEG	LOC108605056|XP_017850112.1|DBUS
OG0004602	LOC110681032|XP_021712493.1|AAEG, LOC5574977|XP_011492970.2|AAEG	LOC108606116|XP_017851458.1|DBUS
OG0004603	LOC5574964|XP_001655438.1|AAEG	LOC108599845|XP_017842462.1|DBUS
OG0004604	LOC5577019|XP_001656305.2|AAEG	LOC108605324|XP_033150297.1|DBUS, LOC108605988|XP_017851298.1|DBUS
OG0004605	LOC5572546|XP_021698206.1|AAEG	LOC108605396|XP_033150432.1|DBUS
OG0004606	LOC110681039|XP_021712499.1|AAEG, LOC5570419|XP_021698706.1|AAEG	LOC108602928|XP_017846758.1|DBUS
OG0004607	LOC5571999|XP_021699006.1|AAEG	LOC108604937|XP_033150245.1|DBUS
OG0004608	LOC5580118|XP_021699158.1|AAEG	LOC108605196|XP_017850279.1|DBUS
OG0004609	LOC5580129|XP_001655265.1|AAEG	LOC108606556|XP_017852246.1|DBUS
OG0004610	LOC5567908|XP_021699375.1|AAEG	LOC108602285|XP_017845842.1|DBUS
OG0004611	LOC5567930|XP_021699546.1|AAEG	LOC108604370|XP_017849306.1|DBUS
OG0004612	LOC5567934|XP_021699581.1|AAEG	LOC108602025|XP_017845516.1|DBUS
OG0004613	LOC5567928|XP_001651965.2|AAEG	LOC108603045|XP_017846952.1|DBUS
OG0004614	LOC23687785|XP_021699626.1|AAEG	LOC108605653|XP_017850928.1|DBUS
OG0004615	LOC5580054|XP_021699671.1|AAEG	LOC108606500|XP_017852154.1|DBUS
OG0004616	LOC5580056|XP_001654826.2|AAEG	LOC108605155|XP_017850222.1|DBUS
OG0004617	LOC5569683|XP_021699817.1|AAEG	LOC108596937|XP_017838662.1|DBUS
OG0004618	LOC5564408|XP_001648750.2|AAEG	LOC108601358|XP_017844746.1|DBUS
OG0004619	LOC5564395|XP_001648740.2|AAEG	LOC108602898|XP_017846694.1|DBUS
OG0004620	LOC5576466|XP_021700376.1|AAEG	LOC108604030|XP_017848770.1|DBUS
OG0004621	LOC5576467|XP_021700393.1|AAEG	LOC108604041|XP_017848792.1|DBUS
OG0004622	LOC110676561|XP_021700642.1|AAEG	LOC108604611|XP_017849639.1|DBUS
OG0004623	LOC5576484|XP_021700664.1|AAEG	LOC108603030|XP_017846934.1|DBUS
OG0004624	LOC5579374|XP_001647679.1|AAEG	LOC108603449|XP_017847768.1|DBUS
OG0004625	LOC5570705|XP_021700943.1|AAEG	LOC108606478|XP_033150266.1|DBUS
OG0004626	LOC5570700|XP_021701111.1|AAEG	LOC108606655|XP_017852461.1|DBUS
OG0004627	LOC5568502|XP_021704914.1|AAEG, LOC110674280|XP_021694247.1|AAEG	LOC108600033|XP_017842850.1|DBUS
OG0004628	LOC5566101|XP_021701666.1|AAEG	LOC108605758|XP_017851049.1|DBUS
OG0004629	LOC5578826|XP_021701851.1|AAEG	LOC108603025|XP_017846922.1|DBUS
OG0004630	LOC5578829|XP_021701956.1|AAEG	LOC108603697|XP_017848212.1|DBUS
OG0004631	LOC5575024|XP_001661757.2|AAEG	LOC108604148|XP_017848952.1|DBUS
OG0004632	LOC110680277|XP_021711790.1|AAEG, LOC5575025|XP_001661758.1|AAEG	LOC108604147|XP_017848950.1|DBUS
OG0004633	LOC5578655|XP_021702447.1|AAEG	LOC108601755|XP_017845167.1|DBUS
OG0004634	LOC5567053|XP_001651445.1|AAEG	LOC108602824|XP_017846547.1|DBUS
OG0004635	LOC5579439|XP_021702564.1|AAEG	LOC108606616|XP_017852377.1|DBUS
OG0004636	LOC5576304|XP_021702660.1|AAEG	LOC108606467|XP_017852079.1|DBUS
OG0004637	LOC5566946|XP_021702766.1|AAEG	LOC108606814|XP_017852777.1|DBUS
OG0004638	LOC110676975|XP_021702833.1|AAEG	LOC108606840|XP_017850777.1|DBUS
OG0004639	LOC5576873|XP_001662971.1|AAEG	LOC108601820|XP_017845246.1|DBUS
OG0004640	LOC110677132|XP_021703586.1|AAEG	LOC108602364|XP_017845955.1|DBUS
OG0004641	LOC110677190|XP_021703775.1|AAEG, LOC5565072|XP_001649386.2|AAEG	LOC108606435|XP_017852036.1|DBUS
OG0004642	LOC5564074|XP_001648356.2|AAEG	LOC108605585|XP_017850845.1|DBUS
OG0004643	LOC5564047|XP_001648357.1|AAEG	LOC108602110|XP_017845624.1|DBUS
OG0004644	LOC5564058|XP_001648358.1|AAEG	LOC108606609|XP_017852367.1|DBUS
OG0004646	LOC5564039|XP_001648362.2|AAEG	LOC108604373|XP_017849311.1|DBUS
OG0004647	LOC5564042|XP_021703902.1|AAEG	LOC108605884|XP_017851185.1|DBUS
OG0004648	LOC5564034|XP_001648370.1|AAEG	LOC108605520|XP_017850759.1|DBUS
OG0004649	LOC5564033|XP_001648388.2|AAEG	LOC108606042|XP_033150457.1|DBUS, LOC117134951|XP_033150459.1|DBUS
OG0004650	LOC5571509|XP_001659760.2|AAEG	LOC108608316|XP_017855133.1|DBUS
OG0004651	LOC5563797|XP_021705176.1|AAEG	LOC108601993|XP_017845481.1|DBUS
OG0004652	LOC5565059|XP_001649413.2|AAEG	LOC108602760|XP_017846420.1|DBUS
OG0004653	LOC5565054|XP_001649408.2|AAEG	LOC108598281|XP_017840386.2|DBUS
OG0004654	LOC110677890|XP_021705386.1|AAEG, LOC5565035|XP_021705378.1|AAEG	LOC108603140|XP_017847170.2|DBUS
OG0004655	LOC5565063|XP_001649395.2|AAEG	LOC108604491|XP_017849472.1|DBUS
OG0004656	LOC5565050|XP_001649392.1|AAEG	LOC108606352|XP_017851889.1|DBUS
OG0004657	LOC5565263|XP_001649611.2|AAEG	LOC108601471|XP_017844859.1|DBUS
OG0004658	LOC23687387|XP_021705930.1|AAEG	LOC108603065|XP_017847000.1|DBUS
OG0004659	LOC5576003|XP_021705972.1|AAEG	LOC108602085|XP_017845597.1|DBUS
OG0004660	LOC110681260|XP_021712726.1|AAEG, LOC5575289|XP_001655666.1|AAEG	LOC108603885|XP_017848547.1|DBUS
OG0004661	LOC110681378|XP_021712811.1|AAEG, LOC5579213|XP_001657340.2|AAEG	LOC108604010|XP_017848742.1|DBUS
OG0004662	LOC5570619|XP_021706383.1|AAEG	LOC108603313|XP_017847511.1|DBUS
OG0004663	LOC5570613|XP_021706431.1|AAEG	LOC108604953|XP_033150160.1|DBUS
OG0004664	LOC5570614|XP_001659213.2|AAEG	LOC108606858|XP_017852847.1|DBUS
OG0004665	LOC110678164|XP_021706480.1|AAEG	LOC108605651|XP_017850924.1|DBUS
OG0004666	LOC5569671|XP_021706516.1|AAEG	LOC108603776|XP_017848357.1|DBUS
OG0004667	LOC5569670|XP_001652933.1|AAEG	LOC108604599|XP_017849624.1|DBUS
OG0004668	LOC5566637|XP_021706641.1|AAEG	LOC108606822|XP_017852794.1|DBUS
OG0004669	LOC23687857|XP_021706703.1|AAEG	LOC108608386|XP_017855228.1|DBUS
OG0004670	LOC5577888|XP_021707313.1|AAEG	LOC108601729|XP_017845138.1|DBUS
OG0004671	LOC5577673|XP_001663450.2|AAEG	LOC108601949|XP_017845422.1|DBUS
OG0004672	LOC110681249|XP_021712710.1|AAEG, LOC5568531|XP_021707788.1|AAEG	LOC108601271|XP_017844659.1|DBUS
OG0004673	LOC5565265|XP_021707970.1|AAEG	LOC108604761|XP_017849840.1|DBUS
OG0004674	LOC5580231|XP_001655929.1|AAEG	LOC108601660|XP_017845049.1|DBUS
OG0004675	LOC5579494|XP_021708351.1|AAEG	LOC108603118|XP_017847116.1|DBUS
OG0004676	LOC5578580|XP_001663971.1|AAEG	LOC108603442|XP_017847755.1|DBUS
OG0004677	LOC5568274|XP_021708900.1|AAEG	LOC108604367|XP_017849297.1|DBUS
OG0004678	LOC5575196|XP_021708925.1|AAEG	LOC108603580|XP_017848005.1|DBUS
OG0004679	LOC110680243|XP_021711749.1|AAEG, LOC5570610|XP_021709377.1|AAEG	LOC108601348|XP_017844734.1|DBUS
OG0004680	LOC5574583|XP_021709444.1|AAEG	LOC108603872|XP_017848532.1|DBUS
OG0004681	LOC110680770|XP_021712247.1|AAEG, LOC5574603|XP_021709512.1|AAEG	LOC108603595|XP_017848025.1|DBUS
OG0004682	LOC5574597|XP_001655229.2|AAEG	LOC108604718|XP_017849788.1|DBUS
OG0004683	LOC5574598|XP_001655231.2|AAEG	LOC108604559|XP_033150016.1|DBUS, LOC108602104|XP_033149777.1|DBUS
OG0004685	LOC5573867|XP_021709999.1|AAEG	LOC108604402|XP_017849351.1|DBUS
OG0004686	LOC5573870|XP_001654902.2|AAEG	LOC108603857|XP_017848503.1|DBUS
OG0004687	LOC5568153|XP_021710128.1|AAEG	LOC108601756|XP_017845168.1|DBUS
OG0004688	LOC5567414|XP_021710488.1|AAEG	LOC108603096|XP_017847081.1|DBUS
OG0004689	LOC5567422|XP_001657404.2|AAEG	LOC108603458|XP_017847778.1|DBUS
OG0004690	LOC5567420|XP_021710562.1|AAEG, LOC110680659|XP_021712143.1|AAEG	LOC108603367|XP_017847614.1|DBUS
OG0004691	LOC5567412|XP_001657412.2|AAEG, LOC110681198|XP_021712668.1|AAEG	LOC108602818|XP_017846538.1|DBUS
OG0004692	LOC5567410|XP_021710610.1|AAEG	LOC108603182|XP_017847229.1|DBUS
OG0004693	LOC5567409|XP_021710619.1|AAEG	LOC108603639|XP_017848089.1|DBUS
OG0004694	LOC5569463|XP_021710880.1|AAEG	LOC108604382|XP_017849326.1|DBUS
OG0004695	LOC5577522|XP_021711214.1|AAEG, LOC110681307|XP_021712757.1|AAEG	LOC108603114|XP_033149998.1|DBUS
OG0004696	LOC5577409|XP_021711701.1|AAEG	LOC108601446|XP_017844833.1|DBUS
OG0004697	LOC5572726|XP_021711703.1|AAEG	LOC108605573|XP_017850830.1|DBUS
OG0004698	LOC5567784|XP_001657686.1|AAEG	LOC108605698|XP_017850978.1|DBUS
OG0004699	LOC5567769|XP_001657669.2|AAEG	LOC108603528|XP_017847911.1|DBUS
OG0004700	LOC5569268|XP_001658414.2|AAEG	LOC108601896|XP_017845359.1|DBUS
OG0004701	LOC5571789|XP_021712686.1|AAEG	LOC108602801|XP_017846513.1|DBUS
OG0004702	LOC5567071|XP_021712876.1|AAEG	LOC108603020|XP_017846906.1|DBUS
OG0004703	LOC5567076|XP_001651472.2|AAEG	LOC108602053|XP_017845555.1|DBUS
OG0004704	LOC5577527|XP_021712945.1|AAEG	LOC108603175|XP_017847224.2|DBUS
OG0004705	LOC5577531|XP_001663415.1|AAEG	LOC108603475|XP_017847805.1|DBUS
OG0004706	LOC5578164|XP_021712961.1|AAEG	LOC108600108|XP_017842967.2|DBUS
OG0004707	LOC5578992|XP_021712980.1|AAEG	LOC108604656|XP_017849694.1|DBUS
OG0004708	LOC5578986|XP_021712983.1|AAEG	LOC108604690|XP_017849735.1|DBUS
OG0004709	LOC5573380|XP_001660859.2|AAEG	LOC108601746|XP_017845155.1|DBUS
OG0004710	LOC5573382|XP_021712994.1|AAEG	LOC108603670|XP_033150148.1|DBUS
OG0004711	LOC5567514|XP_021712998.1|AAEG	LOC108601569|XP_017844956.1|DBUS
OG0004712	LOC5570622|XP_001659225.2|AAEG	LOC108601541|XP_033149875.1|DBUS
OG0004713	LOC5577008|XP_021713014.1|AAEG	LOC108604173|XP_017849000.1|DBUS
OG0004714	LOC5577010|XP_021713020.1|AAEG	LOC108603665|XP_017848147.1|DBUS
OG0004715	LOC5577983|XP_001656717.2|AAEG	LOC108607567|XP_017853947.2|DBUS
OG0004716	LOC110680869|XP_021712351.1|AAEG, LOC5572577|XP_021713034.1|AAEG	LOC108601556|XP_017844944.1|DBUS
OG0004717	LOC5580309|XP_021713070.1|AAEG	LOC108607243|XP_033150182.1|DBUS
OG0004718	LOC5580307|XP_021713072.1|AAEG	LOC108608527|XP_017855429.1|DBUS
OG0004719	LOC5567836|XP_021713139.1|AAEG	LOC108604039|XP_017848787.1|DBUS
OG0004720	LOC5567828|XP_021713151.1|AAEG	LOC108602097|XP_017845609.1|DBUS
OG0004721	LOC5568724|XP_001658107.2|AAEG, LOC110681520|XP_021713162.1|AAEG, LOC110681103|XP_021712560.1|AAEG	LOC108603434|XP_017847743.1|DBUS
OG0004722	LOC5564376|XP_021713169.1|AAEG	LOC108601866|XP_017845313.1|DBUS
OG0004723	LOC5576285|XP_001662575.2|AAEG	LOC108599020|XP_017841290.1|DBUS, LOC108605499|XP_017850734.1|DBUS
OG0004724	LOC5565704|XP_021713195.1|AAEG	LOC108604242|XP_017849105.1|DBUS
OG0004725	LOC23687519|XP_021713205.1|AAEG	LOC108604277|XP_017849168.1|DBUS
OG0004726	LOC5577062|XP_021713221.1|AAEG	LOC108603597|XP_017848028.1|DBUS
OG0004727	LOC5569229|XP_021713257.1|AAEG	LOC108603732|XP_017848269.1|DBUS
OG0004728	LOC110681535|XP_021713261.1|AAEG, LOC5569233|XP_001652793.1|AAEG	LOC108604349|XP_017849268.1|DBUS
OG0004729	LOC5574059|XP_001655039.1|AAEG	LOC108605682|XP_017850963.1|DBUS
OG0004730	LOC5574058|XP_001655038.2|AAEG	LOC108600632|XP_017843813.1|DBUS
OG0004731	LOC5574049|XP_001655027.1|AAEG	LOC108601770|XP_017845184.1|DBUS
OG0004732	LOC5579204|XP_021713323.1|AAEG	LOC108601793|XP_017845218.1|DBUS
OG0004733	LOC5579208|XP_001657331.2|AAEG	LOC108604534|XP_017849538.1|DBUS
OG0004734	LOC5565061|XP_021713325.1|AAEG	LOC108604681|XP_017849726.1|DBUS
OG0004735	LOC5574617|XP_021713353.1|AAEG	LOC108603763|XP_017848334.1|DBUS
OG0004736	LOC5574615|XP_021713359.1|AAEG	LOC108603292|XP_017847452.1|DBUS
OG0004737	LOC5579129|XP_001664227.2|AAEG	LOC108602719|XP_017846363.1|DBUS
OG0004738	LOC5564607|XP_021713379.1|AAEG	LOC108604054|XP_017848805.1|DBUS
OG0004739	LOC5564604|XP_001648952.2|AAEG	LOC108603245|XP_017847363.1|DBUS
OG0004740	LOC5580180|XP_001655596.2|AAEG	LOC108602113|XP_017845627.1|DBUS
OG0004741	LOC5580179|XP_021713415.1|AAEG	LOC108603316|XP_017847517.1|DBUS
OG0004742	LOC5580168|XP_021713424.1|AAEG	LOC108607359|XP_017853542.1|DBUS
OG0004743	LOC5575984|XP_001655938.2|AAEG	LOC108602990|XP_017846873.1|DBUS
OG0004744	LOC5571518|XP_001659764.2|AAEG	LOC108596807|XP_017838409.2|DBUS
OG0004745	LOC110674034|XP_021692979.1|AAEG	LOC108601486|XP_017844873.1|DBUS
OG0004746	LOC5578530|XP_021693013.1|AAEG	LOC108603864|XP_017848520.1|DBUS
OG0004747	LOC5574921|XP_021693014.1|AAEG	LOC108603865|XP_017848521.1|DBUS
OG0004748	LOC110674038|XP_021693022.1|AAEG	LOC108603750|XP_017848313.1|DBUS
OG0004749	LOC5570841|XP_021693038.1|AAEG	LOC108603833|XP_017848461.1|DBUS
OG0004750	LOC5564809|XP_001649157.2|AAEG	LOC108602905|XP_017846702.1|DBUS
OG0004751	LOC5573468|XP_001660889.2|AAEG	LOC108603725|XP_017848255.1|DBUS
OG0004752	LOC5576839|XP_021693055.1|AAEG	LOC108604107|XP_017848877.1|DBUS
OG0004753	LOC5576840|XP_001662952.2|AAEG	LOC108603804|XP_017848391.1|DBUS
OG0004754	LOC5576841|XP_001662951.1|AAEG	LOC108602761|XP_017846422.1|DBUS
OG0004755	LOC5563664|XP_021693061.1|AAEG	LOC108601717|XP_017845124.1|DBUS
OG0004756	LOC5563630|XP_001647845.1|AAEG	LOC108601813|XP_017845239.1|DBUS
OG0004757	LOC5580078|XP_021693067.1|AAEG	LOC108602875|XP_017846653.1|DBUS
OG0004758	LOC5565688|XP_021693077.1|AAEG	LOC108604597|XP_017849619.1|DBUS
OG0004759	LOC5580095|XP_021694314.1|AAEG	LOC108604209|XP_017849059.1|DBUS
OG0004760	LOC5580097|XP_021693082.1|AAEG	LOC108602300|XP_017845869.1|DBUS
OG0004761	LOC5566481|XP_021693093.1|AAEG	LOC108604344|XP_017849261.1|DBUS
OG0004762	LOC5566478|XP_021693095.1|AAEG	LOC108607737|XP_017854250.2|DBUS
OG0004763	LOC110674063|XP_021693123.1|AAEG	LOC108601983|XP_017845467.1|DBUS
OG0004764	LOC5566462|XP_001650844.2|AAEG	LOC108604248|XP_017849118.1|DBUS
OG0004765	LOC5566459|XP_021693132.1|AAEG	LOC108601617|XP_017845005.1|DBUS
OG0004766	LOC5578930|XP_001657218.1|AAEG, LOC110680822|XP_021712293.1|AAEG	LOC108604462|XP_017849431.1|DBUS
OG0004767	LOC5563705|XP_001647995.2|AAEG	LOC108603296|XP_017847457.1|DBUS
OG0004768	LOC5563720|XP_021693220.1|AAEG	LOC108604434|XP_017849397.1|DBUS
OG0004769	LOC5563719|XP_001648002.2|AAEG	LOC108603050|XP_017846968.1|DBUS
OG0004770	LOC5563706|XP_001648001.1|AAEG	LOC108603252|XP_017847380.1|DBUS
OG0004771	LOC5563713|XP_001648003.1|AAEG	LOC108602186|XP_017845720.1|DBUS
OG0004772	LOC5576366|XP_001656105.2|AAEG	LOC108603938|XP_033150008.1|DBUS, LOC108603946|XP_017848627.2|DBUS, LOC108603939|XP_033149855.1|DBUS
OG0004773	LOC5576364|XP_001656102.1|AAEG	LOC108603067|XP_017847001.1|DBUS
OG0004774	LOC5576362|XP_021693266.1|AAEG	LOC108603068|XP_017847011.2|DBUS
OG0004775	LOC5576360|XP_001656098.1|AAEG	LOC108602161|XP_017845683.1|DBUS
OG0004776	LOC5576357|XP_001656095.2|AAEG	LOC108597629|XP_017839761.1|DBUS
OG0004777	LOC5576353|XP_001656091.1|AAEG	LOC117135101|XP_033150992.1|DBUS
OG0004778	LOC5567291|XP_001651727.2|AAEG	LOC108608410|XP_017855258.2|DBUS
OG0004779	LOC5567287|XP_021693333.1|AAEG	LOC108603347|XP_017847568.1|DBUS
OG0004780	LOC5567286|XP_001651717.1|AAEG	LOC108603516|XP_017847900.1|DBUS
OG0004781	LOC5567281|XP_021693335.1|AAEG	LOC108602993|XP_033150133.1|DBUS
OG0004782	LOC5569123|XP_021693348.1|AAEG	LOC108604758|XP_017849836.1|DBUS
OG0004783	LOC5576729|XP_001656237.1|AAEG	LOC108606518|XP_017852180.1|DBUS
OG0004784	LOC5576719|XP_001656225.2|AAEG	LOC108602485|XP_017846097.1|DBUS
OG0004785	LOC5564486|XP_001648827.1|AAEG	LOC108602195|XP_017845733.1|DBUS
OG0004786	LOC110674098|XP_021693387.1|AAEG	LOC108602476|XP_017846089.1|DBUS
OG0004787	LOC5573632|XP_001660958.1|AAEG, LOC5573631|XP_001660957.1|AAEG	LOC108601462|XP_017844849.1|DBUS
OG0004788	LOC5573630|XP_001660959.1|AAEG	LOC108602484|XP_017846096.1|DBUS
OG0004789	LOC5573633|XP_001660960.2|AAEG	LOC108601463|XP_017844851.1|DBUS
OG0004790	LOC5578540|XP_001663931.1|AAEG	LOC108601927|XP_017845392.1|DBUS
OG0004791	LOC5567507|XP_021693404.1|AAEG	LOC108603236|XP_017847345.1|DBUS
OG0004792	LOC5567505|XP_001651805.1|AAEG	LOC108603943|XP_017848625.1|DBUS
OG0004793	LOC5567509|XP_021693418.1|AAEG	LOC108603122|XP_017847130.1|DBUS
OG0004794	LOC5568908|XP_021693425.1|AAEG	LOC108604188|XP_017849027.1|DBUS
OG0004795	LOC5568898|XP_001658225.2|AAEG	LOC108603335|XP_017847549.1|DBUS
OG0004796	LOC5573319|XP_021693445.1|AAEG	LOC108603696|XP_017848211.1|DBUS
OG0004797	LOC5573320|XP_021693447.1|AAEG	LOC108602341|XP_033150027.1|DBUS
OG0004798	LOC5573325|XP_001654545.2|AAEG	LOC108603905|XP_017848575.1|DBUS
OG0004799	LOC5573328|XP_001654548.2|AAEG	LOC108603331|XP_017847544.1|DBUS
OG0004800	LOC5575792|XP_021693478.1|AAEG	LOC108601768|XP_017845181.1|DBUS
OG0004801	LOC5573434|XP_021693611.1|AAEG	LOC108601999|XP_017845488.1|DBUS
OG0004802	LOC5577696|XP_001663476.1|AAEG, LOC5576141|XP_001662490.1|AAEG	LOC108602139|XP_017845656.1|DBUS
OG0004803	LOC5577199|XP_021693664.1|AAEG	LOC108602340|XP_017845921.1|DBUS
OG0004804	LOC5569887|XP_021693689.1|AAEG	LOC108603091|XP_017847077.1|DBUS
