Orthogroup	AAEG.longest_only	AEAL.longest_only
OG0005011	LOC5574423|XP_021697465.1|AAEG	LOC109416999|XP_019546659.2|AEAL
OG0005012	LOC5575240|XP_021697536.1|AAEG	LOC109407978|XP_029735152.1|AEAL, LOC109403653|XP_019532012.2|AEAL
OG0005013	LOC5569427|XP_021697567.1|AAEG	LOC109407961|XP_029735093.1|AEAL, LOC115270140|XP_029735100.1|AEAL
OG0005014	LOC110675265|XP_021695436.1|AAEG	LOC109408081|XP_029707738.1|AEAL, LOC109403635|XP_019531996.2|AEAL, LOC115270955|XP_029736180.1|AEAL
OG0005015	LOC5574064|XP_021697593.1|AAEG	LOC109403649|XP_019532007.1|AEAL
OG0005016	LOC5567751|XP_021697603.1|AAEG	LOC109407939|XP_029716751.1|AEAL, LOC115268456|XP_029732300.1|AEAL
OG0005017	LOC5572753|XP_001660573.2|AAEG	LOC109407929|XP_029732313.1|AEAL, LOC109413857|XP_029732311.1|AEAL
OG0005018	LOC5572751|XP_021697622.1|AAEG	LOC109413860|XP_029732334.1|AEAL, LOC109407928|XP_029732332.1|AEAL
OG0005019	LOC5572750|XP_001660577.1|AAEG	LOC109407943|XP_019536685.2|AEAL, LOC109413837|XP_019543107.2|AEAL
OG0005020	LOC5572764|XP_001660585.2|AAEG	LOC109407993|XP_029735119.1|AEAL
OG0005021	LOC5571961|XP_021697657.1|AAEG	LOC109408006|XP_029735223.1|AEAL, LOC109405155|XP_029735129.1|AEAL
OG0005022	LOC5571962|XP_001660065.2|AAEG	LOC109408009|XP_019536767.2|AEAL, LOC109405166|XP_019533731.2|AEAL
OG0005023	LOC5571963|XP_021697663.1|AAEG	LOC109405153|XP_029735216.1|AEAL, LOC109408010|XP_019536769.2|AEAL
OG0005024	LOC5576174|XP_001662520.2|AAEG	LOC109405160|XP_029735144.1|AEAL, LOC109408013|XP_029735212.1|AEAL
OG0005025	LOC5571701|XP_001659843.2|AAEG	LOC109408032|XP_019536803.2|AEAL, LOC109405146|XP_019533707.2|AEAL
OG0005026	LOC5571697|XP_021697701.1|AAEG	LOC109408026|XP_019536797.2|AEAL, LOC109405169|XP_019533735.2|AEAL
OG0005027	LOC110675125|XP_021695198.1|AAEG	LOC115269717|XP_029734399.1|AEAL, LOC109408062|XP_029734491.1|AEAL
OG0005028	LOC5565749|XP_021697723.1|AAEG	LOC109414881|XP_019544271.2|AEAL
OG0005029	LOC5565562|XP_021697725.1|AAEG	LOC115270152|XP_029735166.1|AEAL, LOC109414875|XP_029735177.1|AEAL
OG0005030	LOC5565537|XP_021697742.1|AAEG	LOC109410794|XP_019539876.2|AEAL
OG0005031	LOC110675957|XP_021697752.1|AAEG	LOC109410789|XP_029735050.1|AEAL
OG0005032	LOC5564450|XP_021697772.1|AAEG	LOC115254797|XP_029708338.1|AEAL, LOC109410801|XP_019539880.2|AEAL
OG0005033	LOC5578584|XP_021697776.1|AAEG	LOC109413501|XP_029735058.1|AEAL, LOC109410770|XP_019539840.2|AEAL
OG0005034	LOC5564462|XP_021697781.1|AAEG	LOC109410769|XP_019539839.2|AEAL, LOC115270125|XP_029735059.1|AEAL
OG0005035	LOC5564457|XP_001648798.2|AAEG	LOC109413506|XP_019542737.2|AEAL, LOC109404949|XP_019533449.1|AEAL
OG0005036	LOC5564447|XP_001648794.1|AAEG	LOC115269689|XP_029734378.1|AEAL, LOC109413515|XP_029735026.1|AEAL
OG0005037	LOC5570338|XP_001653167.1|AAEG	LOC109404945|XP_019533445.2|AEAL, LOC109413505|XP_019542734.2|AEAL
OG0005038	LOC5563743|XP_001648026.2|AAEG	LOC115267257|XP_029730018.1|AEAL, LOC109404555|XP_029729557.1|AEAL
OG0005039	LOC5578033|XP_001663661.1|AAEG	LOC109400646|XP_029734930.1|AEAL
OG0005040	LOC5563747|XP_021697834.1|AAEG	LOC115270050|XP_029734874.1|AEAL, LOC109404584|XP_029734933.1|AEAL
OG0005041	LOC5565967|XP_001650335.1|AAEG	LOC109404596|XP_019533044.2|AEAL, LOC109400697|XP_019528736.2|AEAL
OG0005042	LOC5576552|XP_001656152.1|AAEG	LOC109400667|XP_019528702.2|AEAL, LOC109404590|XP_029734864.1|AEAL
OG0005043	LOC5578594|XP_001657016.1|AAEG	LOC109400660|XP_029734860.1|AEAL
OG0005044	LOC5578596|XP_021697872.1|AAEG	LOC109399409|XP_019527392.1|AEAL
OG0005045	LOC5578833|XP_001657186.1|AAEG	LOC109399426|XP_019527413.2|AEAL
OG0005046	LOC5573518|XP_001660910.1|AAEG	LOC109400696|XP_019528735.1|AEAL, LOC115270044|XP_029734853.1|AEAL
OG0005047	LOC5574930|XP_001661733.1|AAEG	LOC109399407|XP_019527389.2|AEAL, LOC109400680|XP_029734845.1|AEAL
OG0005048	LOC5574929|XP_021697880.1|AAEG	LOC115270037|XP_029734849.1|AEAL, LOC109400677|XP_019528719.1|AEAL
OG0005049	LOC110675138|XP_021695211.1|AAEG	LOC115269636|XP_029734330.1|AEAL, LOC109400761|XP_029734834.1|AEAL
OG0005050	LOC5575134|XP_021697902.1|AAEG	LOC109400724|XP_019528760.2|AEAL
OG0005051	LOC5575142|XP_001655519.1|AAEG	LOC109400737|XP_019528779.2|AEAL, LOC109399412|XP_019527395.2|AEAL
OG0005052	LOC5575145|XP_001655522.2|AAEG	LOC109399435|XP_019527423.2|AEAL, LOC115270030|XP_029734822.1|AEAL
OG0005053	LOC5577080|XP_001656318.2|AAEG	LOC109400740|XP_019528781.2|AEAL, LOC109399413|XP_019527396.2|AEAL
OG0005054	LOC5564816|XP_021697931.1|AAEG	LOC115270028|XP_029734805.1|AEAL, LOC115259400|XP_029715807.1|AEAL, LOC109402732|XP_029734786.1|AEAL
OG0005055	LOC5571184|XP_001653501.2|AAEG	LOC115270009|XP_029734790.1|AEAL, LOC109414213|XP_019543555.2|AEAL, LOC109402708|XP_019530952.2|AEAL, LOC115270005|XP_029734783.1|AEAL
OG0005056	LOC5573486|XP_021697946.1|AAEG	LOC109402703|XP_029734780.1|AEAL, LOC109414208|XP_029734775.1|AEAL
OG0005057	LOC5568734|XP_021698017.1|AAEG	LOC109403226|XP_029734736.1|AEAL
OG0005058	LOC5565828|XP_021698027.1|AAEG	LOC115269632|XP_029734322.1|AEAL, LOC109403214|XP_029734727.1|AEAL
OG0005059	LOC5565250|XP_021698079.1|AAEG, LOC5566828|XP_021712144.1|AAEG	LOC109425676|XP_019556496.2|AEAL
OG0005060	LOC5566822|XP_021698081.1|AAEG	LOC109425677|XP_019556497.1|AEAL
OG0005061	LOC110676030|XP_021698114.1|AAEG	LOC109425691|XP_029734692.1|AEAL
OG0005062	LOC5568141|XP_001652085.2|AAEG	LOC109425692|XP_029734691.1|AEAL
OG0005063	LOC5569162|XP_001658353.2|AAEG	LOC109425713|XP_019556573.2|AEAL, LOC109422606|XP_019552959.2|AEAL
OG0005064	LOC5573675|XP_001660997.1|AAEG	LOC115262954|XP_029721725.1|AEAL, LOC109422343|XP_029725069.1|AEAL
OG0005065	LOC5573666|XP_021698216.1|AAEG	LOC115254601|XP_029708072.1|AEAL, LOC109422270|XP_029708083.1|AEAL
OG0005066	LOC5564412|XP_021698220.1|AAEG	LOC109401432|XP_029708085.1|AEAL, LOC109422241|XP_029709894.1|AEAL
OG0005067	LOC5575820|XP_021698241.1|AAEG	LOC109430553|XP_019562172.2|AEAL
OG0005068	LOC5567864|XP_001651886.1|AAEG	LOC109430549|XP_029715613.1|AEAL, LOC115260131|XP_029716900.1|AEAL
OG0005069	LOC5567853|XP_001651882.1|AAEG	LOC109430545|XP_019562155.1|AEAL
OG0005070	LOC5575426|XP_021698270.1|AAEG	LOC109422860|XP_019553306.1|AEAL
OG0005071	LOC5575955|XP_001662313.1|AAEG	LOC115254773|XP_029708303.1|AEAL, LOC109422851|XP_019553291.1|AEAL
OG0005072	LOC5576041|XP_021698307.1|AAEG	LOC109415869|XP_019545359.2|AEAL, LOC115263319|XP_029722436.1|AEAL
OG0005073	LOC5576044|XP_021698308.1|AAEG	LOC109622627|XP_029712052.1|AEAL, LOC109415871|XP_019545362.2|AEAL
OG0005074	LOC5565670|XP_021698310.1|AAEG	LOC109622623|XP_029722439.1|AEAL, LOC109415875|XP_029722435.1|AEAL
OG0005075	LOC5564254|XP_001648590.1|AAEG	LOC109622617|XP_019932573.2|AEAL
OG0005076	LOC5564246|XP_001648589.2|AAEG	LOC109430241|XP_019561835.2|AEAL
OG0005077	LOC5570579|XP_001653248.2|AAEG, LOC5572128|XP_001660197.2|AAEG	LOC109433215|XP_019565166.2|AEAL
OG0005077	LOC5569536|XP_001652848.2|AAEG	LOC109403440|XP_019531805.1|AEAL
OG0005077	LOC5572124|XP_001660201.2|AAEG	LOC109407715|XP_029712377.1|AEAL, LOC109431255|XP_019563029.2|AEAL
OG0005077	LOC5578872|XP_021699361.1|AAEG, LOC5564236|XP_021698326.1|AAEG	LOC109403759|XP_019532175.2|AEAL, LOC109416947|XP_019546607.2|AEAL
OG0005078	LOC5574243|XP_001661295.2|AAEG	LOC115263126|XP_029721903.1|AEAL, LOC109403756|XP_029721905.1|AEAL
OG0005079	LOC5568868|XP_021698382.1|AAEG	LOC109403813|XP_029722371.1|AEAL
OG0005080	LOC5574156|XP_001655063.1|AAEG	LOC109416748|XP_019546345.1|AEAL, LOC115263296|XP_029722342.1|AEAL, LOC109407427|XP_019536008.2|AEAL
OG0005081	LOC5569620|XP_001652902.2|AAEG	LOC109416260|XP_029722311.1|AEAL
OG0005082	LOC5569602|XP_001652881.1|AAEG	LOC109416046|XP_019545557.2|AEAL, LOC109407393|XP_019535946.2|AEAL
OG0005083	LOC5569601|XP_001652880.1|AAEG	LOC109416036|XP_019545548.2|AEAL, LOC115263288|XP_029722298.1|AEAL
OG0005084	LOC5579452|XP_021698546.1|AAEG	LOC109419417|XP_029722100.1|AEAL
OG0005085	LOC5569592|XP_001652869.2|AAEG	LOC109430792|XP_019562418.2|AEAL
OG0005086	LOC5569584|XP_021698551.1|AAEG	LOC109419419|XP_029722105.1|AEAL
OG0005087	LOC5569585|XP_021698552.1|AAEG	LOC109419421|XP_029722106.1|AEAL, LOC109430784|XP_029722075.1|AEAL
OG0005088	LOC23687733|XP_021698595.1|AAEG	LOC109424165|XP_029712030.1|AEAL, LOC109430795|XP_029722135.1|AEAL
OG0005089	LOC5570792|XP_021698592.1|AAEG	LOC109424164|XP_029722133.1|AEAL
OG0005090	LOC110675145|XP_021695219.1|AAEG, LOC5566541|XP_021708918.1|AAEG	LOC109433485|XP_029731643.1|AEAL
OG0005091	LOC5570787|XP_021698607.1|AAEG	LOC109424150|XP_019554782.2|AEAL, LOC109430836|XP_029722016.1|AEAL
OG0005092	LOC5577894|XP_001663601.1|AAEG	LOC109430956|XP_019562617.2|AEAL
OG0005093	LOC5577892|XP_001663598.1|AAEG, LOC110675146|XP_021695220.1|AAEG	LOC109430922|XP_029721987.1|AEAL
OG0005094	LOC5565863|XP_021698649.1|AAEG	LOC109430891|XP_029721981.1|AEAL
OG0005095	LOC5576960|XP_021698661.1|AAEG	LOC109430912|XP_019562560.2|AEAL, LOC115254102|XP_029721975.1|AEAL
OG0005096	LOC5571409|XP_001653657.3|AAEG	LOC109430954|XP_019562615.2|AEAL, LOC115263169|XP_029721958.1|AEAL
OG0005097	LOC5572533|XP_001654062.1|AAEG	LOC109431702|XP_029721937.1|AEAL
OG0005098	LOC5572535|XP_021698688.1|AAEG	LOC109430941|XP_029721933.1|AEAL, LOC109431684|XP_029730369.1|AEAL
OG0005099	LOC5572299|XP_021698718.1|AAEG	LOC109430867|XP_019562505.1|AEAL
OG0005100	LOC5572298|XP_001653986.2|AAEG	LOC109431723|XP_019563541.2|AEAL
OG0005101	LOC5572288|XP_001653974.1|AAEG	LOC109431654|XP_029730392.1|AEAL
OG0005102	LOC5564765|XP_021698732.1|AAEG	LOC109431650|XP_029730398.1|AEAL
OG0005103	LOC5572268|XP_001653953.1|AAEG	LOC115267497|XP_029730420.1|AEAL
OG0005104	LOC5572267|XP_001653952.2|AAEG	LOC109431639|XP_019563413.2|AEAL, LOC115267496|XP_029730419.1|AEAL
OG0005105	LOC5572211|XP_001653879.2|AAEG	LOC109431619|XP_019563395.2|AEAL
OG0005106	LOC5572202|XP_021698787.1|AAEG	LOC109398038|XP_029730442.1|AEAL, LOC109431681|XP_029730344.1|AEAL
OG0005107	LOC5572201|XP_021698796.1|AAEG	LOC109431704|XP_019563515.2|AEAL
OG0005109	LOC5576260|XP_001656028.1|AAEG	LOC109430472|XP_029732619.1|AEAL, LOC109409593|XP_019538596.1|AEAL
OG0005110	LOC5571717|XP_001659861.2|AAEG	LOC115267610|XP_029730600.1|AEAL, LOC109398058|XP_019525965.2|AEAL
OG0005111	LOC5565821|XP_021698845.1|AAEG	LOC109398046|XP_019525949.2|AEAL, LOC115253668|XP_029730605.1|AEAL, LOC109426115|XP_019557095.2|AEAL
OG0005112	LOC5565822|XP_021698848.1|AAEG	LOC109426137|XP_029730577.1|AEAL, LOC109398061|XP_029730604.1|AEAL
OG0005113	LOC5575065|XP_021698849.1|AAEG	LOC109398034|XP_029730575.1|AEAL, LOC109426157|XP_019557137.1|AEAL
OG0005114	LOC5566031|XP_001650398.1|AAEG	LOC109426258|XP_019557273.2|AEAL, LOC109398082|XP_019525990.2|AEAL
OG0005115	LOC5566006|XP_021698874.1|AAEG	LOC115267596|XP_029730560.1|AEAL, LOC109398043|XP_029730533.1|AEAL
OG0005116	LOC110676223|XP_021698919.1|AAEG	LOC109398055|XP_019525963.2|AEAL, LOC109399516|XP_019527510.2|AEAL
OG0005117	LOC110676224|XP_021698930.1|AAEG	LOC109404348|XP_029736055.1|AEAL, LOC109399485|XP_029735725.1|AEAL
OG0005118	LOC5573712|XP_011493552.2|AAEG	LOC109404368|XP_029735726.1|AEAL, LOC109399517|XP_019527511.2|AEAL
OG0005119	LOC5577794|XP_021698933.1|AAEG	LOC109404338|XP_029734607.1|AEAL, LOC109399478|XP_029735731.1|AEAL
OG0005120	LOC5571331|XP_021698959.1|AAEG	LOC109399490|XP_029735739.1|AEAL, LOC109404350|XP_029736033.1|AEAL
OG0005121	LOC5571377|XP_001659659.2|AAEG	LOC109404371|XP_029735758.1|AEAL
OG0005122	LOC110676232|XP_021698972.1|AAEG	LOC109404346|XP_029735759.1|AEAL
OG0005123	LOC5577267|XP_011493702.1|AAEG	LOC109404369|XP_029735671.1|AEAL, LOC109403133|XP_019531419.1|AEAL
OG0005124	LOC110676235|XP_021698994.1|AAEG	LOC109403127|XP_029735765.1|AEAL, LOC115270338|XP_029735657.1|AEAL
OG0005125	LOC5570290|XP_021698989.1|AAEG	LOC109404268|XP_019532643.2|AEAL, LOC109403028|XP_029735678.1|AEAL
OG0005126	LOC5578578|XP_001663970.2|AAEG	LOC115270378|XP_029735781.1|AEAL, LOC109404273|XP_029735698.1|AEAL
OG0005127	LOC5577316|XP_021699018.1|AAEG	LOC109417191|XP_019546863.2|AEAL, LOC115256159|XP_029710259.1|AEAL
OG0005128	LOC5574463|XP_001661478.2|AAEG	LOC109623180|XP_019933226.2|AEAL
OG0005129	LOC5573276|XP_021699031.1|AAEG	LOC109403080|XP_019531364.2|AEAL
OG0005130	LOC5573290|XP_001654503.1|AAEG	LOC109403058|XP_019531336.2|AEAL, LOC109408669|XP_029735820.1|AEAL
OG0005131	LOC5572637|XP_021699078.1|AAEG	LOC109622194|XP_029735849.1|AEAL
OG0005132	LOC5576420|XP_001656123.2|AAEG	LOC109420800|XP_019550789.2|AEAL, LOC109412496|XP_019541659.2|AEAL
OG0005133	LOC5576069|XP_021699115.1|AAEG	LOC109420816|XP_029713799.1|AEAL
OG0005134	LOC5566455|XP_021699127.1|AAEG	LOC109412517|XP_029735881.1|AEAL, LOC109420819|XP_029713845.1|AEAL
OG0005135	LOC5575500|XP_021699128.1|AAEG	LOC109412518|XP_029735882.1|AEAL, LOC109420822|XP_029713840.1|AEAL
OG0005136	LOC5575496|XP_021699139.1|AAEG	LOC109412527|XP_019541695.1|AEAL, LOC115257999|XP_029713855.1|AEAL
OG0005137	LOC5575936|XP_021699157.1|AAEG	LOC109412531|XP_029729154.1|AEAL, LOC109420834|XP_029735903.1|AEAL
OG0005138	LOC5575943|XP_001662295.2|AAEG	LOC109420835|XP_019550847.2|AEAL, LOC109412533|XP_019541709.2|AEAL
OG0005139	LOC5575942|XP_021699168.1|AAEG	LOC109412539|XP_029729164.1|AEAL, LOC109412590|XP_029735910.1|AEAL
OG0005140	LOC5577291|XP_001656392.1|AAEG	LOC109412541|XP_029729166.1|AEAL, LOC109420845|XP_029735916.1|AEAL
OG0005141	LOC5577287|XP_021699177.1|AAEG	LOC109420851|XP_029735934.1|AEAL
OG0005142	LOC5575611|XP_001662100.1|AAEG	LOC109420861|XP_019550883.2|AEAL, LOC109411065|XP_019540047.1|AEAL
OG0005143	LOC5566151|XP_021699214.1|AAEG	LOC109420871|XP_029735944.1|AEAL
OG0005144	LOC5577142|XP_001663232.1|AAEG	LOC115270413|XP_029735952.1|AEAL, LOC109401031|XP_019529060.1|AEAL
OG0005145	LOC5577143|XP_001663234.1|AAEG	LOC109401015|XP_019529027.2|AEAL, LOC115270414|XP_029735954.1|AEAL
OG0005146	LOC5577145|XP_021699227.1|AAEG	LOC109401004|XP_019529013.2|AEAL
OG0005147	LOC5575476|XP_021699225.1|AAEG	LOC109422509|XP_029734592.1|AEAL, LOC109428685|XP_029719499.1|AEAL
OG0005148	LOC5572944|XP_021699241.1|AAEG	LOC109428632|XP_029719495.1|AEAL, LOC109422494|XP_029735968.1|AEAL
OG0005149	LOC5573012|XP_001654339.2|AAEG	LOC109422493|XP_019552828.2|AEAL
OG0005150	LOC5573005|XP_001654333.2|AAEG	LOC109422483|XP_019552816.2|AEAL
OG0005151	LOC5573002|XP_001654329.2|AAEG	LOC109422480|XP_019552814.2|AEAL
OG0005152	LOC5573000|XP_021699260.1|AAEG	LOC109428653|XP_019560001.2|AEAL
OG0005153	LOC5574537|XP_001655190.2|AAEG	LOC109422470|XP_029735999.1|AEAL
OG0005154	LOC5574535|XP_021699270.1|AAEG	LOC109428661|XP_029735655.1|AEAL, LOC109422469|XP_029735998.1|AEAL
OG0005155	LOC5579646|XP_001648105.2|AAEG	LOC115270321|XP_029735636.1|AEAL, LOC115270430|XP_029736008.1|AEAL, LOC109428684|XP_029736009.1|AEAL
OG0005156	LOC5578852|XP_001664059.2|AAEG	LOC109428706|XP_019560072.1|AEAL, LOC109424274|XP_019554910.2|AEAL
OG0005157	LOC5578857|XP_021699346.1|AAEG	LOC109424268|XP_019554897.2|AEAL
OG0005158	LOC5571044|XP_001659481.2|AAEG	LOC109423873|XP_029735306.1|AEAL
OG0005159	LOC5571047|XP_001659486.1|AAEG	LOC109424237|XP_019554862.1|AEAL
OG0005160	LOC5578058|XP_001663680.2|AAEG	LOC109408575|XP_019537444.2|AEAL, LOC109423863|XP_029734411.1|AEAL
OG0005161	LOC5579431|XP_021699390.1|AAEG	LOC109423850|XP_029735293.1|AEAL, LOC115270206|XP_029735322.1|AEAL
OG0005162	LOC5572866|XP_001660625.1|AAEG	LOC115270218|XP_029735337.1|AEAL, LOC109430655|XP_019562291.2|AEAL, LOC115269733|XP_029734416.1|AEAL, LOC115270219|XP_029735338.1|AEAL
OG0005163	LOC5575934|XP_021699423.1|AAEG	LOC109423817|XP_019554408.1|AEAL, LOC115270270|XP_029735398.1|AEAL
OG0005164	LOC5570350|XP_001653179.2|AAEG	LOC109423791|XP_029735384.1|AEAL, LOC109430632|XP_029735455.1|AEAL
OG0005165	LOC5570334|XP_021699477.1|AAEG	LOC115254257|XP_029735510.1|AEAL, LOC109430597|XP_029735480.1|AEAL
OG0005166	LOC5578485|XP_021699522.1|AAEG	LOC109414268|XP_019543633.1|AEAL, LOC109423762|XP_029735538.1|AEAL
OG0005167	LOC5578487|XP_001663881.1|AAEG	LOC109414267|XP_019543632.1|AEAL, LOC109423678|XP_019554219.1|AEAL
OG0005168	LOC5578491|XP_001663880.2|AAEG	LOC109423761|XP_029735585.1|AEAL, LOC109414265|XP_019543631.2|AEAL
OG0005169	LOC5578489|XP_001663876.2|AAEG	LOC109414262|XP_029735549.1|AEAL, LOC109423757|XP_029735578.1|AEAL
OG0005170	LOC5575655|XP_001655801.1|AAEG	LOC109414261|XP_019543620.1|AEAL, LOC109423756|XP_029735550.1|AEAL
OG0005171	LOC5575654|XP_001655800.2|AAEG	LOC115270304|XP_029735552.1|AEAL, LOC109423754|XP_019554302.2|AEAL
OG0005172	LOC5570721|XP_021699545.1|AAEG	LOC109423746|XP_029735563.1|AEAL
OG0005173	LOC5566073|XP_001650441.1|AAEG	LOC109423738|XP_019554277.2|AEAL, LOC115265103|XP_029725195.1|AEAL
OG0005174	LOC5574454|XP_001661468.1|AAEG	LOC109414244|XP_019543600.1|AEAL, LOC115265102|XP_029725193.1|AEAL
OG0005175	LOC5576998|XP_021699571.1|AAEG	LOC109414236|XP_019543591.2|AEAL
OG0005176	LOC5576990|XP_021699576.1|AAEG	LOC109414231|XP_019543582.1|AEAL
OG0005177	LOC5576988|XP_001663090.2|AAEG	LOC109414229|XP_029715589.1|AEAL
OG0005178	LOC5576987|XP_001663088.2|AAEG	LOC109414228|XP_029715588.1|AEAL
OG0005179	LOC5576978|XP_001663073.1|AAEG	LOC109414219|XP_019543560.2|AEAL
OG0005180	LOC5574475|XP_021699621.1|AAEG	LOC109410272|XP_029716720.1|AEAL, LOC115266554|XP_029728715.1|AEAL
OG0005181	LOC5567497|XP_021699634.1|AAEG	LOC109410269|XP_029728695.1|AEAL
OG0005182	LOC5570864|XP_021699637.1|AAEG	LOC109411095|XP_029729054.1|AEAL, LOC109410266|XP_029728721.1|AEAL
OG0005183	LOC5570867|XP_021699639.1|AAEG	LOC109411098|XP_029728727.1|AEAL
OG0005184	LOC5570869|XP_001659381.2|AAEG	LOC109408161|XP_029728738.1|AEAL
OG0005185	LOC5570868|XP_001659382.1|AAEG	LOC115266560|XP_029728742.1|AEAL, LOC109411105|XP_019540096.2|AEAL
OG0005186	LOC5570873|XP_021699655.1|AAEG	LOC109408167|XP_029728744.1|AEAL
OG0005187	LOC5575624|XP_021699700.1|AAEG	LOC109411142|XP_029728779.1|AEAL
OG0005188	LOC5575626|XP_001662113.2|AAEG	LOC109408209|XP_019537001.2|AEAL, LOC109411143|XP_019540159.2|AEAL
OG0005189	LOC5576376|XP_021699717.1|AAEG	LOC109408214|XP_019537008.1|AEAL
OG0005190	LOC5576378|XP_001662601.2|AAEG	LOC109408220|XP_029728884.1|AEAL, LOC115266573|XP_029728796.1|AEAL, LOC115266682|XP_029729065.1|AEAL, LOC109411158|XP_029728875.1|AEAL
OG0005191	LOC5569577|XP_001658640.1|AAEG	LOC109408232|XP_019537035.1|AEAL
OG0005192	LOC5569573|XP_021699748.1|AAEG	LOC109408236|XP_029716604.1|AEAL, LOC109408897|XP_029728805.1|AEAL
OG0005193	LOC5567711|XP_021699757.1|AAEG	LOC109408240|XP_029728812.1|AEAL, LOC109408900|XP_019537815.1|AEAL
OG0005194	LOC5569028|XP_021699811.1|AAEG	LOC109416493|XP_029728915.1|AEAL, LOC109416680|XP_029728917.1|AEAL
OG0005195	LOC5569029|XP_001658286.1|AAEG	LOC109416491|XP_029728922.1|AEAL, LOC109416679|XP_019546280.2|AEAL
OG0005196	LOC5569030|XP_021699818.1|AAEG	LOC109416492|XP_019546112.2|AEAL, LOC109416678|XP_019546279.2|AEAL
OG0005197	LOC5565717|XP_021699825.1|AAEG	LOC109416676|XP_019546274.2|AEAL
OG0005198	LOC5569248|XP_001658394.2|AAEG	LOC109417311|XP_019546955.2|AEAL
OG0005199	LOC5574831|XP_001661660.2|AAEG	LOC109414976|XP_019544364.2|AEAL
OG0005200	LOC5574636|XP_001661551.2|AAEG	LOC109414995|XP_029728974.1|AEAL
OG0005201	LOC5572044|XP_021699940.1|AAEG	LOC109398186|XP_019526049.2|AEAL
OG0005202	LOC5572051|XP_021699955.1|AAEG	LOC109405972|XP_029732835.1|AEAL
OG0005203	LOC5569977|XP_021700033.1|AAEG	LOC109411800|XP_029709908.1|AEAL
OG0005204	LOC5574386|XP_021700111.1|AAEG	LOC115254166|XP_029728215.1|AEAL, LOC109414488|XP_029728227.1|AEAL
OG0005205	LOC5574371|XP_021700118.1|AAEG	LOC109414487|XP_019543883.2|AEAL, LOC109421517|XP_029728228.1|AEAL
OG0005206	LOC5569120|XP_001652723.2|AAEG	LOC109622268|XP_019932087.2|AEAL, LOC109414463|XP_029728192.1|AEAL, LOC115266396|XP_029728494.1|AEAL
OG0005207	LOC5569118|XP_001652717.1|AAEG	LOC109621250|XP_029728194.1|AEAL, LOC109414459|XP_029728162.1|AEAL, LOC115266328|XP_029728276.1|AEAL
OG0005208	LOC5569112|XP_001652711.2|AAEG	LOC115266307|XP_029728159.1|AEAL, LOC109414453|XP_019543827.3|AEAL
OG0005209	LOC5569110|XP_001652709.2|AAEG	LOC115266331|XP_029728285.1|AEAL, LOC109414450|XP_029728139.1|AEAL, LOC115266306|XP_029728157.1|AEAL
OG0005210	LOC5569106|XP_021700165.1|AAEG	LOC115266305|XP_029728156.1|AEAL, LOC115266332|XP_029728286.1|AEAL
OG0005211	LOC5574370|XP_021700193.1|AAEG	LOC109404733|XP_019533200.2|AEAL
OG0005212	LOC5574364|XP_001661398.1|AAEG	LOC109414418|XP_019543769.1|AEAL
OG0005213	LOC5580252|XP_001662645.1|AAEG	LOC109428276|XP_019559553.2|AEAL, LOC109427956|XP_019559160.2|AEAL
OG0005214	LOC5564197|XP_021700230.1|AAEG	LOC109427944|XP_029710150.1|AEAL, LOC109428262|XP_029728330.1|AEAL
OG0005215	LOC5564200|XP_021700231.1|AAEG	LOC109427939|XP_029710140.1|AEAL, LOC109428257|XP_019559527.1|AEAL
OG0005216	LOC5570936|XP_001659411.1|AAEG	LOC109428255|XP_029710137.1|AEAL, LOC115266349|XP_029728340.1|AEAL
OG0005217	LOC5577722|XP_021700248.1|AAEG	LOC115271028|XP_029736308.1|AEAL, LOC109427922|XP_029728359.1|AEAL
OG0005218	LOC5577721|XP_011493717.1|AAEG	LOC109428235|XP_029728368.1|AEAL
OG0005219	LOC5571137|XP_021700258.1|AAEG	LOC115266355|XP_029728374.1|AEAL, LOC109428232|XP_019559488.2|AEAL
OG0005220	LOC5571140|XP_001653450.2|AAEG	LOC109427913|XP_029728373.1|AEAL, LOC115254006|XP_029714315.1|AEAL
OG0005221	LOC5571138|XP_021700259.1|AAEG	LOC109427911|XP_019559084.1|AEAL, LOC115255757|XP_029709741.1|AEAL
OG0005222	LOC5571145|XP_021700273.1|AAEG	LOC109428220|XP_029728390.1|AEAL
OG0005223	LOC110680910|XP_021712389.1|AAEG, LOC5568634|XP_021700310.1|AAEG, LOC110681458|XP_021712909.1|AAEG	LOC109427885|XP_019559031.2|AEAL
OG0005224	LOC5575438|XP_021700357.1|AAEG	LOC115258949|XP_029715334.1|AEAL
OG0005225	LOC5575440|XP_001661961.1|AAEG	LOC109424143|XP_029715480.1|AEAL
OG0005226	LOC5567173|XP_021700382.1|AAEG	LOC109433252|XP_029714970.1|AEAL, LOC115258738|XP_029714965.1|AEAL
OG0005227	LOC5566532|XP_021700389.1|AAEG	LOC109424261|XP_019554893.1|AEAL, LOC109433262|XP_029715097.1|AEAL
OG0005228	LOC5578148|XP_021700391.1|AAEG	LOC109433264|XP_019565236.2|AEAL, LOC109424282|XP_019554933.2|AEAL
OG0005229	LOC5578157|XP_021700406.1|AAEG	LOC109424435|XP_029714900.1|AEAL, LOC109433263|XP_029715696.1|AEAL
OG0005230	LOC5571941|XP_021700411.1|AAEG	LOC109424484|XP_029714837.1|AEAL
