Orthogroup	AAEG.longest_only	DSEC.longest_only
OG0004976	LOC5565227|XP_021696981.1|AAEG	LOC6610682|XP_002035248.2|DSEC
OG0004977	LOC5574032|XP_001661121.1|AAEG	LOC6615759|XP_002040130.1|DSEC
OG0004978	LOC5574826|XP_021697011.1|AAEG	LOC6609795|XP_032571459.1|DSEC
OG0004979	LOC5579980|XP_001658607.2|AAEG	LOC6604858|XP_002029703.1|DSEC
OG0004980	LOC5568319|XP_021697069.1|AAEG	LOC6605798|XP_002030613.1|DSEC
OG0004981	LOC5568313|XP_001652190.1|AAEG	LOC6618388|XP_002042658.1|DSEC
OG0004982	LOC5568312|XP_001652189.1|AAEG	LOC6618384|XP_002042654.1|DSEC
OG0004983	LOC5568306|XP_001652183.1|AAEG	LOC6605127|XP_002029968.1|DSEC
OG0004984	LOC5568305|XP_021697087.1|AAEG	LOC6611037|XP_032574762.1|DSEC
OG0004985	LOC5568289|XP_001652165.1|AAEG	LOC6610355|XP_002034941.1|DSEC
OG0004986	LOC5576962|XP_001663057.1|AAEG	LOC6620532|XP_002044734.1|DSEC
OG0004987	LOC5565246|XP_021697111.1|AAEG	LOC6606013|XP_032574992.1|DSEC
OG0004988	LOC110675715|XP_021697114.1|AAEG, LOC5575300|XP_001655674.2|AAEG	LOC6610356|XP_002034942.2|DSEC
OG0004989	LOC5571809|XP_001659940.1|AAEG, LOC110680273|XP_021711788.1|AAEG	LOC6606014|XP_002030825.1|DSEC
OG0004990	LOC110675733|XP_021697146.1|AAEG	LOC6615274|XP_002039678.1|DSEC
OG0004991	LOC5572690|XP_001660510.1|AAEG	LOC6608764|XP_002033487.1|DSEC
OG0004992	LOC5572691|XP_001660509.1|AAEG	LOC6608763|XP_002033486.1|DSEC
OG0004993	LOC5577569|XP_001663439.2|AAEG, LOC5577570|XP_001663443.1|AAEG	LOC6605415|XP_002030248.1|DSEC
OG0004994	LOC5571602|XP_001653714.2|AAEG	LOC6610611|XP_032575181.1|DSEC
OG0004995	LOC5571599|XP_021697309.1|AAEG	LOC6610667|XP_032574912.1|DSEC
OG0004996	LOC110675809|XP_021697326.1|AAEG	LOC6604980|XP_002029823.1|DSEC
OG0004997	LOC5566658|XP_021697337.1|AAEG	LOC6609373|XP_002034062.1|DSEC
OG0004998	LOC5570732|XP_021697365.1|AAEG	LOC6609278|XP_002033968.1|DSEC
OG0004999	LOC5570738|XP_001659327.1|AAEG	LOC6610860|XP_002035426.1|DSEC
OG0005000	LOC5564517|XP_001648857.2|AAEG	LOC6608523|XP_032570196.1|DSEC
OG0005001	LOC5570740|XP_021695187.1|AAEG	LOC6604824|XP_032574103.1|DSEC
OG0005002	LOC5578811|XP_001657178.1|AAEG	LOC6606696|XP_002031496.1|DSEC
OG0005003	LOC5571387|XP_021697409.1|AAEG	LOC6604834|XP_032574000.1|DSEC
OG0005004	LOC5571388|XP_001653637.1|AAEG	LOC6611077|XP_002035634.1|DSEC
OG0005005	LOC5576086|XP_021697447.1|AAEG	LOC6618403|XP_002042673.1|DSEC
OG0005006	LOC5567090|XP_021697448.1|AAEG	LOC6610300|XP_032574286.1|DSEC
OG0005007	LOC5567089|XP_021697452.1|AAEG	LOC6606109|XP_032575513.1|DSEC
OG0005008	LOC5567088|XP_021697462.1|AAEG	LOC6610240|XP_032575072.1|DSEC
OG0005009	LOC5576079|XP_001662410.1|AAEG	LOC6606088|XP_002030897.1|DSEC
OG0005010	LOC5576084|XP_001662406.2|AAEG	LOC6605340|XP_002030176.1|DSEC
OG0005011	LOC5574423|XP_021697465.1|AAEG	LOC6615835|XP_032572498.1|DSEC
OG0005012	LOC5575240|XP_021697536.1|AAEG	LOC6616391|XP_002040751.1|DSEC
OG0005013	LOC5569427|XP_021697567.1|AAEG	LOC6607161|XP_002031947.1|DSEC
OG0005014	LOC110675265|XP_021695436.1|AAEG	LOC6605118|XP_002029959.1|DSEC
OG0005015	LOC5574064|XP_021697593.1|AAEG	LOC6619403|XP_002043618.1|DSEC
OG0005016	LOC5567751|XP_021697603.1|AAEG	LOC6605859|XP_002030673.1|DSEC
OG0005017	LOC5572753|XP_001660573.2|AAEG	LOC6604880|XP_032575376.1|DSEC
OG0005018	LOC5572751|XP_021697622.1|AAEG	LOC6610195|XP_032573343.1|DSEC
OG0005019	LOC5572750|XP_001660577.1|AAEG	LOC6605877|XP_032573482.1|DSEC
OG0005020	LOC5572764|XP_001660585.2|AAEG	LOC6620821|XP_002045019.1|DSEC
OG0005021	LOC5571961|XP_021697657.1|AAEG	LOC6611978|XP_002036495.1|DSEC
OG0005022	LOC5571962|XP_001660065.2|AAEG	LOC6610363|XP_002034949.1|DSEC
OG0005023	LOC5571963|XP_021697663.1|AAEG	LOC6608408|XP_002033142.2|DSEC
OG0005024	LOC5576174|XP_001662520.2|AAEG	LOC6610393|XP_002034975.2|DSEC
OG0005025	LOC5571701|XP_001659843.2|AAEG	LOC6605008|XP_002029851.2|DSEC
OG0005026	LOC5571697|XP_021697701.1|AAEG	LOC6607845|XP_002029663.1|DSEC
OG0005027	LOC110675125|XP_021695198.1|AAEG	LOC6610689|XP_032574649.1|DSEC
OG0005028	LOC5565749|XP_021697723.1|AAEG	LOC6606653|XP_002031453.1|DSEC, LOC116800174|XP_032582927.1|DSEC
OG0005029	LOC5565562|XP_021697725.1|AAEG	LOC6606104|XP_002030913.1|DSEC
OG0005030	LOC5565537|XP_021697742.1|AAEG	LOC6610142|XP_002034751.1|DSEC
OG0005031	LOC110675957|XP_021697752.1|AAEG	LOC6605175|XP_032576067.1|DSEC
OG0005032	LOC5564450|XP_021697772.1|AAEG	LOC6616410|XP_002040770.1|DSEC
OG0005033	LOC5578584|XP_021697776.1|AAEG	LOC6610898|XP_032573780.1|DSEC
OG0005034	LOC5564462|XP_021697781.1|AAEG	LOC116801038|XP_032574251.1|DSEC
OG0005035	LOC5564457|XP_001648798.2|AAEG	LOC6616405|XP_032574981.1|DSEC
OG0005036	LOC5564447|XP_001648794.1|AAEG	LOC6610497|XP_002035077.1|DSEC
OG0005037	LOC5570338|XP_001653167.1|AAEG	LOC6605023|XP_032574276.1|DSEC
OG0005038	LOC5563743|XP_001648026.2|AAEG	LOC6610641|XP_002035208.1|DSEC
OG0005039	LOC5578033|XP_001663661.1|AAEG	LOC6613332|XP_002037808.1|DSEC
OG0005040	LOC5563747|XP_021697834.1|AAEG	LOC6616434|XP_002040795.1|DSEC
OG0005041	LOC5565967|XP_001650335.1|AAEG	LOC6616397|XP_002040757.1|DSEC
OG0005042	LOC5576552|XP_001656152.1|AAEG	LOC6610519|XP_002035099.1|DSEC
OG0005043	LOC5578594|XP_001657016.1|AAEG	LOC6615292|XP_002039696.1|DSEC
OG0005044	LOC5578596|XP_021697872.1|AAEG	LOC6615290|XP_002039694.1|DSEC
OG0005045	LOC5578833|XP_001657186.1|AAEG	LOC6615288|XP_002039692.1|DSEC
OG0005046	LOC5573518|XP_001660910.1|AAEG	LOC6609798|XP_002034452.1|DSEC
OG0005047	LOC5574930|XP_001661733.1|AAEG	LOC6605460|XP_002030293.2|DSEC
OG0005048	LOC5574929|XP_021697880.1|AAEG	LOC6605458|XP_002030291.1|DSEC
OG0005049	LOC110675138|XP_021695211.1|AAEG	LOC6616403|XP_032574978.1|DSEC
OG0005050	LOC5575134|XP_021697902.1|AAEG	LOC6608762|XP_032572002.1|DSEC
OG0005051	LOC5575142|XP_001655519.1|AAEG	LOC6616418|XP_002040778.1|DSEC
OG0005052	LOC5575145|XP_001655522.2|AAEG	LOC6616420|XP_002040780.1|DSEC
OG0005053	LOC5577080|XP_001656318.2|AAEG	LOC6611843|XP_002036365.1|DSEC
OG0005054	LOC5564816|XP_021697931.1|AAEG	LOC6616290|XP_032573979.1|DSEC
OG0005055	LOC5571184|XP_001653501.2|AAEG	LOC6615059|XP_002039476.1|DSEC
OG0005056	LOC5573486|XP_021697946.1|AAEG	LOC6609290|XP_032572034.1|DSEC
OG0005057	LOC5568734|XP_021698017.1|AAEG	LOC6611162|XP_032573827.1|DSEC
OG0005058	LOC5565828|XP_021698027.1|AAEG	LOC6610863|XP_032575170.1|DSEC
OG0005059	LOC5565250|XP_021698079.1|AAEG, LOC5566828|XP_021712144.1|AAEG	LOC6618867|XP_032572052.1|DSEC
OG0005060	LOC5566822|XP_021698081.1|AAEG	LOC6618866|XP_032572463.1|DSEC
OG0005061	LOC110676030|XP_021698114.1|AAEG	LOC6613635|XP_002038105.2|DSEC
OG0005062	LOC5568141|XP_001652085.2|AAEG	LOC6615807|XP_032571674.1|DSEC
OG0005063	LOC5569162|XP_001658353.2|AAEG	LOC6620707|XP_002044909.1|DSEC
OG0005064	LOC5573675|XP_001660997.1|AAEG	LOC6605872|XP_002030686.1|DSEC
OG0005065	LOC5573666|XP_021698216.1|AAEG	LOC6608018|XP_032572838.1|DSEC
OG0005066	LOC5564412|XP_021698220.1|AAEG	LOC6609459|XP_002034144.2|DSEC
OG0005067	LOC5575820|XP_021698241.1|AAEG	LOC6615509|XP_002039888.1|DSEC
OG0005068	LOC5567864|XP_001651886.1|AAEG	LOC6618292|XP_002042565.2|DSEC
OG0005069	LOC5567853|XP_001651882.1|AAEG	LOC6608093|XP_002032841.2|DSEC
OG0005070	LOC5575426|XP_021698270.1|AAEG	LOC6615825|XP_002040195.2|DSEC
OG0005071	LOC5575955|XP_001662313.1|AAEG	LOC6605315|XP_002030152.1|DSEC
OG0005072	LOC5576041|XP_021698307.1|AAEG	LOC6615971|XP_002040338.2|DSEC
OG0005073	LOC5576044|XP_021698308.1|AAEG	LOC6609753|XP_032570266.1|DSEC
OG0005074	LOC5565670|XP_021698310.1|AAEG	LOC6604813|XP_032574811.1|DSEC
OG0005075	LOC5564254|XP_001648590.1|AAEG	LOC6615378|XP_002039760.1|DSEC
OG0005076	LOC5564246|XP_001648589.2|AAEG	LOC6608598|XP_002033332.2|DSEC
OG0005078	LOC5574243|XP_001661295.2|AAEG	LOC6610648|XP_032574642.1|DSEC
OG0005079	LOC5568868|XP_021698382.1|AAEG	LOC6618912|XP_032571586.1|DSEC
OG0005080	LOC5574156|XP_001655063.1|AAEG	LOC6610548|XP_002035128.1|DSEC
OG0005081	LOC5569620|XP_001652902.2|AAEG	LOC6607922|XP_032570996.1|DSEC
OG0005082	LOC5569602|XP_001652881.1|AAEG	LOC6605831|XP_002030646.1|DSEC
OG0005083	LOC5569601|XP_001652880.1|AAEG	LOC6611613|XP_002036149.1|DSEC
OG0005084	LOC5579452|XP_021698546.1|AAEG	LOC6605621|XP_032575694.1|DSEC
OG0005085	LOC5569592|XP_001652869.2|AAEG	LOC6605230|XP_002030068.1|DSEC
OG0005086	LOC5569584|XP_021698551.1|AAEG	LOC6607999|XP_002032747.1|DSEC
OG0005087	LOC5569585|XP_021698552.1|AAEG	LOC6605099|XP_032573709.1|DSEC
OG0005088	LOC23687733|XP_021698595.1|AAEG	LOC6608593|XP_032570261.1|DSEC
OG0005089	LOC5570792|XP_021698592.1|AAEG	LOC6608595|XP_002033329.1|DSEC
OG0005090	LOC110675145|XP_021695219.1|AAEG, LOC5566541|XP_021708918.1|AAEG	LOC6609930|XP_002034580.1|DSEC
OG0005091	LOC5570787|XP_021698607.1|AAEG	LOC6608886|XP_032570472.1|DSEC
OG0005092	LOC5577894|XP_001663601.1|AAEG	LOC6611179|XP_002035735.1|DSEC
OG0005093	LOC5577892|XP_001663598.1|AAEG, LOC110675146|XP_021695220.1|AAEG	LOC6619407|XP_032573966.1|DSEC
OG0005094	LOC5565863|XP_021698649.1|AAEG	LOC6610646|XP_002035213.2|DSEC
OG0005095	LOC5576960|XP_021698661.1|AAEG	LOC6618898|XP_032570043.1|DSEC
OG0005096	LOC5571409|XP_001653657.3|AAEG	LOC6613171|XP_002037652.1|DSEC
OG0005097	LOC5572533|XP_001654062.1|AAEG	LOC6615401|XP_032570494.1|DSEC
OG0005098	LOC5572535|XP_021698688.1|AAEG	LOC6618840|XP_032571990.1|DSEC
OG0005099	LOC5572299|XP_021698718.1|AAEG	LOC6618884|XP_002043132.1|DSEC
OG0005100	LOC5572298|XP_001653986.2|AAEG	LOC6618885|XP_002043133.1|DSEC
OG0005101	LOC5572288|XP_001653974.1|AAEG	LOC6620401|XP_002044609.1|DSEC
OG0005102	LOC5564765|XP_021698732.1|AAEG	LOC6615287|XP_032571039.1|DSEC
OG0005103	LOC5572268|XP_001653953.1|AAEG	LOC6615823|XP_002040193.1|DSEC
OG0005104	LOC5572267|XP_001653952.2|AAEG	LOC6611694|XP_002036228.1|DSEC
OG0005105	LOC5572211|XP_001653879.2|AAEG	LOC6606073|XP_002030882.1|DSEC
OG0005106	LOC5572202|XP_021698787.1|AAEG	LOC6610531|XP_032575729.1|DSEC
OG0005107	LOC5572201|XP_021698796.1|AAEG	LOC6610575|XP_002035148.1|DSEC
OG0005108	LOC5572192|XP_001653853.2|AAEG	LOC6609101|XP_002033804.1|DSEC
OG0005109	LOC110676199|XP_021698825.1|AAEG, LOC5576260|XP_001656028.1|AAEG	LOC6617654|XP_002041967.1|DSEC
OG0005110	LOC5571717|XP_001659861.2|AAEG	LOC6605983|XP_002030795.2|DSEC
OG0005111	LOC5565821|XP_021698845.1|AAEG	LOC6610917|XP_032575142.1|DSEC
OG0005112	LOC5565822|XP_021698848.1|AAEG	LOC6610293|XP_002034888.1|DSEC
OG0005113	LOC5575065|XP_021698849.1|AAEG	LOC6610916|XP_032575144.1|DSEC
OG0005114	LOC5566031|XP_001650398.1|AAEG	LOC6610456|XP_002035037.1|DSEC
OG0005115	LOC5566006|XP_021698874.1|AAEG	LOC6613409|XP_032571214.1|DSEC
OG0005116	LOC110676223|XP_021698919.1|AAEG	LOC6606005|XP_002030816.1|DSEC
OG0005117	LOC110676224|XP_021698930.1|AAEG	LOC6616037|XP_002040403.1|DSEC
OG0005118	LOC5573712|XP_011493552.2|AAEG	LOC6611877|XP_002036395.1|DSEC
OG0005119	LOC5577794|XP_021698933.1|AAEG	LOC6609267|XP_032572366.1|DSEC
OG0005120	LOC5571331|XP_021698959.1|AAEG	LOC6610409|XP_002034991.1|DSEC
OG0005121	LOC5571377|XP_001659659.2|AAEG	LOC6619359|XP_002043576.1|DSEC
OG0005122	LOC110676232|XP_021698972.1|AAEG	LOC6605531|XP_002030362.1|DSEC
OG0005123	LOC5577267|XP_011493702.1|AAEG	LOC6618335|XP_002042607.1|DSEC
OG0005124	LOC110676235|XP_021698994.1|AAEG	LOC6605998|XP_032573605.1|DSEC
OG0005125	LOC5570290|XP_021698989.1|AAEG	LOC6606000|XP_002030811.1|DSEC
OG0005126	LOC5578578|XP_001663970.2|AAEG	LOC6604876|XP_002029721.1|DSEC
OG0005127	LOC5577316|XP_021699018.1|AAEG	LOC6610435|XP_002035016.1|DSEC
OG0005128	LOC5574463|XP_001661478.2|AAEG	LOC6608930|XP_032571279.1|DSEC
OG0005129	LOC5573276|XP_021699031.1|AAEG	LOC6616309|XP_032573991.1|DSEC
OG0005130	LOC5573290|XP_001654503.1|AAEG	LOC6616353|XP_002040713.1|DSEC
OG0005131	LOC5572637|XP_021699078.1|AAEG	LOC6611150|XP_032574001.1|DSEC
OG0005132	LOC5576420|XP_001656123.2|AAEG	LOC6605219|XP_002030057.1|DSEC
OG0005133	LOC5576069|XP_021699115.1|AAEG	LOC6610614|XP_032574710.1|DSEC
OG0005134	LOC5566455|XP_021699127.1|AAEG	LOC6605454|XP_032574651.1|DSEC
OG0005135	LOC5575500|XP_021699128.1|AAEG	LOC6610417|XP_002034999.1|DSEC
OG0005136	LOC5575496|XP_021699139.1|AAEG	LOC6610419|XP_002035001.2|DSEC
OG0005137	LOC5575936|XP_021699157.1|AAEG	LOC6617166|XP_002041493.1|DSEC
OG0005138	LOC5575943|XP_001662295.2|AAEG	LOC6610896|XP_002035459.1|DSEC
OG0005139	LOC5575942|XP_021699168.1|AAEG	LOC6610962|XP_002035519.2|DSEC
OG0005140	LOC5577291|XP_001656392.1|AAEG	LOC6613410|XP_002037884.1|DSEC
OG0005141	LOC5577287|XP_021699177.1|AAEG	LOC6609368|XP_032570602.1|DSEC
OG0005142	LOC5575611|XP_001662100.1|AAEG	LOC6604921|XP_002029764.1|DSEC
OG0005143	LOC5566151|XP_021699214.1|AAEG	LOC6604914|XP_032573650.1|DSEC
OG0005144	LOC5577142|XP_001663232.1|AAEG	LOC6604916|XP_002029759.2|DSEC
OG0005145	LOC5577143|XP_001663234.1|AAEG	LOC6604919|XP_002029762.1|DSEC
OG0005146	LOC5577145|XP_021699227.1|AAEG	LOC6616443|XP_002040804.1|DSEC
OG0005147	LOC5575476|XP_021699225.1|AAEG	LOC6616442|XP_032574604.1|DSEC
OG0005148	LOC5572944|XP_021699241.1|AAEG	LOC6605019|XP_002029862.2|DSEC
OG0005149	LOC5573012|XP_001654339.2|AAEG	LOC6609674|XP_002034332.1|DSEC
OG0005150	LOC5573005|XP_001654333.2|AAEG	LOC6605944|XP_002030756.1|DSEC
OG0005151	LOC5573002|XP_001654329.2|AAEG	LOC6610759|XP_002035325.1|DSEC
OG0005152	LOC5573000|XP_021699260.1|AAEG	LOC6610753|XP_002035319.1|DSEC
OG0005153	LOC5574537|XP_001655190.2|AAEG	LOC6610751|XP_002035317.1|DSEC
OG0005154	LOC5574535|XP_021699270.1|AAEG	LOC6610749|XP_002035315.1|DSEC
OG0005155	LOC5579646|XP_001648105.2|AAEG	LOC6610193|XP_002034801.1|DSEC
OG0005156	LOC5578852|XP_001664059.2|AAEG	LOC6620058|XP_002044270.1|DSEC
OG0005157	LOC5578857|XP_021699346.1|AAEG	LOC6615511|XP_032572965.1|DSEC
OG0005158	LOC5571044|XP_001659481.2|AAEG	LOC6611005|XP_032574782.1|DSEC
OG0005159	LOC5571047|XP_001659486.1|AAEG	LOC6605973|XP_002030785.2|DSEC
OG0005160	LOC5578058|XP_001663680.2|AAEG	LOC6606114|XP_002030922.1|DSEC
OG0005161	LOC5579431|XP_021699390.1|AAEG	LOC6613025|XP_032570728.1|DSEC
OG0005162	LOC5572866|XP_001660625.1|AAEG	LOC6619784|XP_002043997.1|DSEC
OG0005163	LOC5575934|XP_021699423.1|AAEG	LOC6616549|XP_002040908.1|DSEC
OG0005164	LOC5570350|XP_001653179.2|AAEG	LOC116801125|XP_032574764.1|DSEC
OG0005165	LOC5570334|XP_021699477.1|AAEG	LOC6607859|XP_002032613.1|DSEC
OG0005166	LOC5578485|XP_021699522.1|AAEG	LOC116801796|XP_032579329.1|DSEC
OG0005167	LOC5578487|XP_001663881.1|AAEG	LOC6613933|XP_032579332.1|DSEC
OG0005168	LOC5578491|XP_001663880.2|AAEG	LOC6621484|XP_032575909.1|DSEC
OG0005169	LOC5578489|XP_001663876.2|AAEG	LOC6610714|XP_002035280.2|DSEC
OG0005170	LOC5575655|XP_001655801.1|AAEG	LOC6610712|XP_032575970.1|DSEC
OG0005171	LOC5575654|XP_001655800.2|AAEG	LOC6610711|XP_002035277.1|DSEC
OG0005172	LOC5570721|XP_021699545.1|AAEG	LOC6615376|XP_002039758.1|DSEC
OG0005173	LOC5566073|XP_001650441.1|AAEG	LOC6607910|XP_002032664.2|DSEC
OG0005174	LOC5574454|XP_001661468.1|AAEG	LOC6615725|XP_002040096.1|DSEC
OG0005175	LOC5576998|XP_021699571.1|AAEG	LOC6615707|XP_032572897.1|DSEC
OG0005176	LOC5576990|XP_021699576.1|AAEG	LOC6609835|XP_002034487.1|DSEC
OG0005177	LOC5576988|XP_001663090.2|AAEG	LOC6615709|XP_002040080.1|DSEC
OG0005178	LOC5576987|XP_001663088.2|AAEG	LOC6604885|XP_002029730.1|DSEC
OG0005179	LOC5576978|XP_001663073.1|AAEG	LOC6604903|XP_002029748.1|DSEC
OG0005180	LOC5574475|XP_021699621.1|AAEG	LOC6610349|XP_032573519.1|DSEC
OG0005181	LOC5567497|XP_021699634.1|AAEG	LOC6617930|XP_002042238.1|DSEC
OG0005182	LOC5570864|XP_021699637.1|AAEG	LOC6608318|XP_032572718.1|DSEC
OG0005183	LOC5570867|XP_021699639.1|AAEG	LOC6608517|XP_002033251.1|DSEC
OG0005184	LOC5570869|XP_001659381.2|AAEG	LOC6608514|XP_032570850.1|DSEC
OG0005185	LOC5570868|XP_001659382.1|AAEG	LOC6608332|XP_002033069.1|DSEC
OG0005186	LOC5570873|XP_021699655.1|AAEG	LOC6608642|XP_032571282.1|DSEC
OG0005187	LOC5575624|XP_021699700.1|AAEG	LOC6607911|XP_032572993.1|DSEC
OG0005188	LOC5575626|XP_001662113.2|AAEG	LOC6609797|XP_002034451.2|DSEC
OG0005189	LOC5576376|XP_021699717.1|AAEG	LOC6614976|XP_032580080.1|DSEC
OG0005190	LOC5576378|XP_001662601.2|AAEG	LOC6604792|XP_002029643.1|DSEC
OG0005191	LOC5569577|XP_001658640.1|AAEG	LOC6616897|XP_002041231.1|DSEC
OG0005192	LOC5569573|XP_021699748.1|AAEG	LOC6609711|XP_032571907.1|DSEC
OG0005193	LOC5567711|XP_021699757.1|AAEG	LOC6608335|XP_032572707.1|DSEC
OG0005194	LOC5569028|XP_021699811.1|AAEG	LOC6610098|XP_002034709.1|DSEC
OG0005195	LOC5569029|XP_001658286.1|AAEG	LOC6608028|XP_002032776.1|DSEC
OG0005196	LOC5569030|XP_021699818.1|AAEG	LOC6616287|XP_002040651.1|DSEC
OG0005197	LOC5565717|XP_021699825.1|AAEG	LOC6613033|XP_002037523.1|DSEC
OG0005198	LOC5569248|XP_001658394.2|AAEG	LOC6605477|XP_002030310.2|DSEC
OG0005199	LOC5574831|XP_001661660.2|AAEG	LOC6609299|XP_002033989.1|DSEC
OG0005200	LOC5574636|XP_001661551.2|AAEG	LOC6609588|XP_032571397.1|DSEC
OG0005201	LOC5572044|XP_021699940.1|AAEG	LOC6618918|XP_032571589.1|DSEC
OG0005202	LOC5572051|XP_021699955.1|AAEG	LOC6608043|XP_032571246.1|DSEC
OG0005203	LOC5569977|XP_021700033.1|AAEG	LOC6609122|XP_032571162.1|DSEC
OG0005204	LOC5574386|XP_021700111.1|AAEG	LOC6611432|XP_002035976.2|DSEC
OG0005205	LOC5574371|XP_021700118.1|AAEG	LOC6613243|XP_032577709.1|DSEC
OG0005206	LOC5569120|XP_001652723.2|AAEG	LOC6615732|XP_002040103.1|DSEC
OG0005207	LOC5569118|XP_001652717.1|AAEG	LOC6608352|XP_002033089.1|DSEC
OG0005208	LOC5569112|XP_001652711.2|AAEG	LOC6608438|XP_002033172.2|DSEC
OG0005209	LOC5569110|XP_001652709.2|AAEG	LOC6611326|XP_002035873.1|DSEC
OG0005210	LOC5569106|XP_021700165.1|AAEG	LOC6611324|XP_032569997.1|DSEC
OG0005211	LOC5574370|XP_021700193.1|AAEG	LOC6616543|XP_002040902.1|DSEC
OG0005212	LOC5574364|XP_001661398.1|AAEG	LOC6613032|XP_002037522.1|DSEC
OG0005213	LOC5580252|XP_001662645.1|AAEG	LOC6612243|XP_002036755.1|DSEC
OG0005214	LOC5564197|XP_021700230.1|AAEG	LOC6611610|XP_032569861.1|DSEC
OG0005215	LOC5564200|XP_021700231.1|AAEG	LOC6613279|XP_002037756.1|DSEC
OG0005216	LOC5570936|XP_001659411.1|AAEG	LOC6614683|XP_002039110.1|DSEC
OG0005217	LOC5577722|XP_021700248.1|AAEG	LOC6619306|XP_002043523.1|DSEC
OG0005218	LOC5577721|XP_011493717.1|AAEG	LOC6611763|XP_032569709.1|DSEC
OG0005219	LOC5571137|XP_021700258.1|AAEG	LOC6608299|XP_002033036.1|DSEC
OG0005220	LOC5571140|XP_001653450.2|AAEG	LOC6610343|XP_002034929.1|DSEC
OG0005221	LOC5571138|XP_021700259.1|AAEG	LOC6611788|XP_002036311.1|DSEC
OG0005222	LOC5571145|XP_021700273.1|AAEG	LOC6614450|XP_032583030.1|DSEC
OG0005223	LOC110680910|XP_021712389.1|AAEG, LOC5568634|XP_021700310.1|AAEG, LOC110681458|XP_021712909.1|AAEG	LOC6617857|XP_002042165.1|DSEC
OG0005224	LOC5575438|XP_021700357.1|AAEG	LOC6611722|XP_002036253.1|DSEC
OG0005225	LOC5575440|XP_001661961.1|AAEG	LOC6613185|XP_032583688.1|DSEC
OG0005226	LOC5567173|XP_021700382.1|AAEG	LOC6611606|XP_032569862.1|DSEC
OG0005227	LOC5566532|XP_021700389.1|AAEG	LOC6613684|XP_002038154.1|DSEC
OG0005228	LOC5578148|XP_021700391.1|AAEG	LOC6613685|XP_032583465.1|DSEC
OG0005229	LOC5578157|XP_021700406.1|AAEG	LOC6617305|XP_032583498.1|DSEC
OG0005230	LOC5571941|XP_021700411.1|AAEG	LOC6612120|XP_002036637.1|DSEC
OG0005231	LOC5570241|XP_001659017.1|AAEG	LOC6617196|XP_002041523.1|DSEC
OG0005232	LOC5569378|XP_021700455.1|AAEG	LOC6613156|XP_032583321.1|DSEC
OG0005233	LOC5569372|XP_001658449.1|AAEG	LOC6611319|XP_002035866.1|DSEC
OG0005234	LOC5569509|XP_001658594.2|AAEG	LOC6614690|XP_002039117.2|DSEC
OG0005235	LOC5568224|XP_001652156.1|AAEG	LOC6614581|XP_002039009.1|DSEC
OG0005236	LOC5568225|XP_001652157.1|AAEG	LOC6613333|XP_002037809.2|DSEC
OG0005237	LOC5568228|XP_001652160.1|AAEG	LOC6613329|XP_032575599.1|DSEC
OG0005238	LOC5580328|XP_001663278.1|AAEG	LOC6613328|XP_002037804.2|DSEC
OG0005239	LOC5580326|XP_021700498.1|AAEG	LOC6613059|XP_002037542.2|DSEC
OG0005240	LOC5580330|XP_001663283.1|AAEG	LOC6611980|XP_002036497.1|DSEC
OG0005241	LOC5580331|XP_021700501.1|AAEG	LOC6617347|XP_032571638.1|DSEC
OG0005242	LOC5577421|XP_001656500.1|AAEG	LOC6612050|XP_002036567.1|DSEC
OG0005243	LOC5564177|XP_021700513.1|AAEG	LOC6617306|XP_032583495.1|DSEC
OG0005244	LOC5578372|XP_021700520.1|AAEG	LOC6606626|XP_032578851.1|DSEC
OG0005245	LOC5578370|XP_001656941.2|AAEG	LOC6614189|XP_002038636.1|DSEC
OG0005246	LOC5578367|XP_001656938.1|AAEG	LOC6617250|XP_002041577.1|DSEC
OG0005247	LOC5578363|XP_021700522.1|AAEG	LOC6615735|XP_002040106.1|DSEC
OG0005248	LOC5565620|XP_021700538.1|AAEG	LOC6606302|XP_032577077.1|DSEC
OG0005249	LOC5566446|XP_001650815.2|AAEG	LOC6616653|XP_002041010.1|DSEC
OG0005250	LOC5566421|XP_021700547.1|AAEG	LOC6618268|XP_032572310.1|DSEC
OG0005251	LOC5565682|XP_021700571.1|AAEG	LOC6611962|XP_032575933.1|DSEC
OG0005252	LOC5565690|XP_021700580.1|AAEG	LOC6614657|XP_002039084.2|DSEC
OG0005253	LOC5570923|XP_021700599.1|AAEG	LOC6618242|XP_032583301.1|DSEC
OG0005254	LOC5570918|XP_021700625.1|AAEG	LOC6614706|XP_002039133.1|DSEC
OG0005255	LOC5570917|XP_001653396.1|AAEG	LOC6614705|XP_032577080.1|DSEC
OG0005256	LOC5570929|XP_001653390.1|AAEG	LOC6620415|XP_002044623.1|DSEC
OG0005257	LOC5570912|XP_001653389.1|AAEG	LOC6611690|XP_002036224.1|DSEC
OG0005258	LOC5570928|XP_021700653.1|AAEG	LOC6611810|XP_002036332.1|DSEC
OG0005259	LOC5570898|XP_021700676.1|AAEG	LOC6611261|XP_002035816.1|DSEC
OG0005260	LOC5572919|XP_001654254.1|AAEG	LOC6611263|XP_002035818.1|DSEC
OG0005261	LOC5572921|XP_001654256.1|AAEG	LOC6612013|XP_002036530.1|DSEC
OG0005262	LOC5574731|XP_001661622.1|AAEG	LOC116803595|XP_032583468.1|DSEC
