Orthogroup	AAEG.longest_only	CPIP.longest_only
OG0004363	LOC5574292|XP_001661342.2|AAEG	LOC120431871|XP_039452936.1|CPIP
OG0004364	LOC5563997|XP_001648319.1|AAEG	LOC120421461|XP_039440607.1|CPIP
OG0004365	LOC5578237|XP_021707309.1|AAEG	LOC120416734|XP_039434495.1|CPIP
OG0004366	LOC5577459|XP_001663392.2|AAEG	LOC120427348|XP_039448139.1|CPIP
OG0004367	LOC5571879|XP_001659989.1|AAEG	LOC120426855|XP_039447591.1|CPIP, LOC120427340|XP_039448128.1|CPIP
OG0004368	LOC5568688|XP_001652513.1|AAEG	LOC120426868|XP_039447606.1|CPIP
OG0004369	LOC5568706|XP_021706493.1|AAEG	LOC120428057|XP_039448950.1|CPIP
OG0004370	LOC5568717|XP_021708349.1|AAEG	LOC120415122|XP_039432477.1|CPIP
OG0004371	LOC5563882|XP_001648196.1|AAEG	LOC120422942|XP_039442458.1|CPIP
OG0004372	LOC5563881|XP_021710919.1|AAEG	LOC120422940|XP_039442452.1|CPIP
OG0004373	LOC5570164|XP_021707207.1|AAEG	LOC120422964|XP_039442486.1|CPIP
OG0004374	LOC5573475|XP_021710389.1|AAEG	LOC120415366|XP_039432792.1|CPIP
OG0004375	LOC5566310|XP_001650681.1|AAEG	LOC120415852|XP_039433423.1|CPIP
OG0004376	LOC5569778|XP_021705044.1|AAEG	LOC120430333|XP_039451367.1|CPIP
OG0004377	LOC5574962|XP_001655433.2|AAEG	LOC120415103|XP_039432455.1|CPIP
OG0004378	LOC5578279|XP_021707175.1|AAEG	LOC120415142|XP_039432503.1|CPIP
OG0004379	LOC5574943|XP_001655409.1|AAEG	LOC120415132|XP_039432492.1|CPIP
OG0004380	LOC5567360|XP_021706163.1|AAEG	LOC120415448|XP_039432931.1|CPIP
OG0004381	LOC5567513|XP_021705031.1|AAEG	LOC120420350|XP_039439279.1|CPIP
OG0004382	LOC5580241|XP_001662429.2|AAEG	LOC120419145|XP_039437713.1|CPIP
OG0004383	LOC5580242|XP_021706185.1|AAEG	LOC120419169|XP_039437755.1|CPIP
OG0004384	LOC5580243|XP_001662427.1|AAEG	LOC120419170|XP_039437757.1|CPIP
OG0004385	LOC5575514|XP_001662018.2|AAEG	LOC120412759|XP_039429285.1|CPIP
OG0004386	LOC110677938|XP_021705671.1|AAEG	LOC120412772|XP_039429301.1|CPIP
OG0004387	LOC5572708|XP_021707118.1|AAEG	LOC120412713|XP_039429221.1|CPIP
OG0004388	LOC5572399|XP_021706232.1|AAEG, LOC110681466|XP_021712924.1|AAEG	LOC120412762|XP_039429288.1|CPIP
OG0004389	LOC5564812|XP_021709637.1|AAEG	LOC120412716|XP_039429234.1|CPIP
OG0004390	LOC5575457|XP_001661976.2|AAEG	LOC120415840|XP_039433410.1|CPIP
OG0004391	LOC5576763|XP_021704246.1|AAEG	LOC120415885|XP_039433456.1|CPIP
OG0004392	LOC5565739|XP_001650089.2|AAEG	LOC120415406|XP_039432867.1|CPIP
OG0004393	LOC5565729|XP_021711015.1|AAEG	LOC120415444|XP_039432926.1|CPIP, LOC120427099|XP_039447887.1|CPIP
OG0004394	LOC5565800|XP_021705217.1|AAEG	LOC120419311|XP_039437913.1|CPIP
OG0004395	LOC5571030|XP_021706993.1|AAEG	LOC120427990|XP_039448881.1|CPIP
OG0004396	LOC5571027|XP_021710560.1|AAEG	LOC120429998|XP_039451029.1|CPIP
OG0004397	LOC5571026|XP_001659457.2|AAEG	LOC120431568|XP_039452609.1|CPIP, LOC120430002|XP_039451034.1|CPIP
OG0004398	LOC5569798|XP_021708089.1|AAEG	LOC120429997|XP_039451028.1|CPIP, LOC120431570|XP_039452611.1|CPIP
OG0004399	LOC5569795|XP_021709369.1|AAEG	LOC120429994|XP_039451022.1|CPIP
OG0004400	LOC5572188|XP_001660281.2|AAEG	LOC120415133|XP_039432493.1|CPIP
OG0004401	LOC5574786|XP_001655345.2|AAEG	LOC120415121|XP_039432474.1|CPIP
OG0004402	LOC5574782|XP_001655339.1|AAEG	LOC120415124|XP_039432481.1|CPIP
OG0004403	LOC5578353|XP_021706296.1|AAEG	LOC120429091|XP_039450190.1|CPIP
OG0004404	LOC5577779|XP_021710324.1|AAEG	LOC120429158|XP_039450303.1|CPIP
OG0004405	LOC5577768|XP_001663541.2|AAEG	LOC120429180|XP_039450330.1|CPIP
OG0004406	LOC5567242|XP_001651673.1|AAEG	LOC120429230|XP_039450377.1|CPIP
OG0004407	LOC5567239|XP_021707680.1|AAEG	LOC120429782|XP_039450778.1|CPIP
OG0004408	LOC5567209|XP_001651638.2|AAEG	LOC120415384|XP_039432842.1|CPIP
OG0004409	LOC5571204|XP_021706286.1|AAEG	LOC120418158|XP_039436389.1|CPIP
OG0004410	LOC5571908|XP_021706697.1|AAEG	LOC120429991|XP_039451018.1|CPIP
OG0004411	LOC110681327|XP_021712774.1|AAEG, LOC110679574|XP_021710292.1|AAEG	LOC120429988|XP_039451015.1|CPIP
OG0004412	LOC5574815|XP_001655375.2|AAEG	LOC120419171|XP_039437758.1|CPIP, LOC120420329|XP_039439258.1|CPIP
OG0004413	LOC5574813|XP_021709590.1|AAEG	LOC120418141|XP_039436368.1|CPIP
OG0004414	LOC5577739|XP_021707423.1|AAEG	LOC120418136|XP_039436357.1|CPIP
OG0004415	LOC5579102|XP_021710240.1|AAEG	LOC120432665|XP_039453845.1|CPIP
OG0004416	LOC5579113|XP_021711273.1|AAEG	LOC120412363|XP_039428721.1|CPIP
OG0004417	LOC5579115|XP_001657314.2|AAEG	LOC120412360|XP_039428717.1|CPIP
OG0004418	LOC5579118|XP_021709717.1|AAEG	LOC120412358|XP_039428707.1|CPIP
OG0004419	LOC5579127|XP_021704838.1|AAEG	LOC120432641|XP_039453817.1|CPIP
OG0004420	LOC5572081|XP_001660163.1|AAEG	LOC120412333|XP_039428667.1|CPIP
OG0004421	LOC5566046|XP_021705053.1|AAEG, LOC110680269|XP_021711783.1|AAEG	LOC120425247|XP_039445625.1|CPIP
OG0004422	LOC5566059|XP_021707681.1|AAEG	LOC120425962|XP_039446543.1|CPIP
OG0004423	LOC5578083|XP_001656777.2|AAEG	LOC120416845|XP_039434668.1|CPIP
OG0004424	LOC5578110|XP_021708269.1|AAEG	LOC120416837|XP_039434660.1|CPIP
OG0004425	LOC5578114|XP_001656812.2|AAEG	LOC120416832|XP_039434652.1|CPIP
OG0004426	LOC5578116|XP_001656814.2|AAEG	LOC120416810|XP_039434619.1|CPIP
OG0004427	LOC5580211|XP_001662069.2|AAEG	LOC120428653|XP_039449634.1|CPIP
OG0004428	LOC5580215|XP_021708529.1|AAEG	LOC120428654|XP_039449635.1|CPIP
OG0004429	LOC110678383|XP_021706892.1|AAEG	LOC120431001|XP_039452095.1|CPIP
OG0004430	LOC5574076|XP_021709995.1|AAEG	LOC120418195|XP_039436435.1|CPIP
OG0004431	LOC110677852|XP_021705245.1|AAEG	LOC120417013|XP_039434884.1|CPIP
OG0004432	LOC5566901|XP_021706801.1|AAEG	LOC120416993|XP_039434862.1|CPIP
OG0004433	LOC5566873|XP_021704683.1|AAEG	LOC120421847|XP_039441070.1|CPIP
OG0004434	LOC5566864|XP_001651292.1|AAEG	LOC120421877|XP_039441108.1|CPIP
OG0004435	LOC5564592|XP_001648929.2|AAEG	LOC120426626|XP_039447352.1|CPIP
OG0004436	LOC5564596|XP_021704858.1|AAEG	LOC120420263|XP_039439192.1|CPIP
OG0004437	LOC5564587|XP_001648943.2|AAEG	LOC120420280|XP_039439212.1|CPIP
OG0004438	LOC5564581|XP_001648944.1|AAEG	LOC120426517|XP_039447220.1|CPIP
OG0004439	LOC5579921|XP_021705817.1|AAEG	LOC120426512|XP_039447216.1|CPIP
OG0004440	LOC5579919|XP_001652207.1|AAEG, LOC110674018|XP_021712520.1|AAEG	LOC120426520|XP_039447223.1|CPIP
OG0004441	LOC110681201|XP_021712674.1|AAEG, LOC5568457|XP_001652290.1|AAEG	LOC120415200|XP_039432592.1|CPIP
OG0004442	LOC5577284|XP_001663319.1|AAEG	LOC120415178|XP_039432570.1|CPIP
OG0004443	LOC5574180|XP_001661237.1|AAEG	LOC120429785|XP_039450779.1|CPIP, LOC120430863|XP_039451922.1|CPIP
OG0004444	LOC5567491|XP_001657499.1|AAEG	LOC120425102|XP_039445431.1|CPIP
OG0004445	LOC5567474|XP_021708276.1|AAEG	LOC120416358|XP_039434024.1|CPIP
OG0004446	LOC5567473|XP_001657478.1|AAEG	LOC120416357|XP_039434023.1|CPIP
OG0004447	LOC110681388|XP_021712825.1|AAEG, LOC5567470|XP_001657476.1|AAEG	LOC120416351|XP_039434017.1|CPIP
OG0004448	LOC5567496|XP_001657474.1|AAEG, LOC110678982|XP_021708457.1|AAEG	LOC120416363|XP_039434031.1|CPIP
OG0004449	LOC5567464|XP_001657464.1|AAEG	LOC120421568|XP_039440731.1|CPIP
OG0004450	LOC5569725|XP_001652952.2|AAEG	LOC120427131|XP_039447921.1|CPIP
OG0004451	LOC5566542|XP_001650937.1|AAEG, LOC110680199|XP_021711710.1|AAEG	LOC120432579|XP_039453748.1|CPIP
OG0004452	LOC5566540|XP_001650935.1|AAEG	LOC120432581|XP_039453750.1|CPIP
OG0004453	LOC5566539|XP_021708933.1|AAEG	LOC120432549|XP_039453710.1|CPIP
OG0004454	LOC5568974|XP_001652628.1|AAEG	LOC120421562|XP_039440723.1|CPIP
OG0004455	LOC5568959|XP_001652624.2|AAEG, LOC110679455|XP_021709750.1|AAEG	LOC120421581|XP_039440747.1|CPIP
OG0004456	LOC110679459|XP_021709755.1|AAEG	LOC120421563|XP_039440724.1|CPIP
OG0004457	LOC5568952|XP_001652622.1|AAEG	LOC120421553|XP_039440715.1|CPIP
OG0004458	LOC5568949|XP_021709778.1|AAEG	LOC120421569|XP_039440735.1|CPIP
OG0004459	LOC5568954|XP_021709787.1|AAEG	LOC120423755|XP_039443604.1|CPIP
OG0004460	LOC5571614|XP_001659809.1|AAEG	LOC120423740|XP_039443586.1|CPIP
OG0004461	LOC5565429|XP_021710321.1|AAEG	LOC120426242|XP_039446913.1|CPIP
OG0004462	LOC5565421|XP_001649776.1|AAEG	LOC120422202|XP_039441518.1|CPIP
OG0004463	LOC5565436|XP_021706597.1|AAEG	LOC120422215|XP_039441534.1|CPIP
OG0004464	LOC5576322|XP_021710881.1|AAEG, LOC110679609|XP_021710552.1|AAEG	LOC120422208|XP_039441524.1|CPIP
OG0004465	LOC5565418|XP_001649762.2|AAEG	LOC120416381|XP_039434050.1|CPIP
OG0004466	LOC110679619|XP_021710611.1|AAEG	LOC120416373|XP_039434040.1|CPIP
OG0004467	LOC5567897|XP_021710633.1|AAEG	LOC120416338|XP_039433999.1|CPIP
OG0004468	LOC5567895|XP_001651932.2|AAEG	LOC120416336|XP_039433996.1|CPIP
OG0004469	LOC5567889|XP_001651924.1|AAEG	LOC120416346|XP_039434009.1|CPIP
OG0004470	LOC5576330|XP_021711018.1|AAEG	LOC120431317|XP_039452384.1|CPIP, LOC120428921|XP_039449994.1|CPIP
OG0004471	LOC110680426|XP_021711916.1|AAEG, LOC110680427|XP_021711917.1|AAEG, LOC5564138|XP_021711059.1|AAEG	LOC120428932|XP_039450010.1|CPIP
OG0004472	LOC5566694|XP_001651102.1|AAEG	LOC120423890|XP_039443800.1|CPIP
OG0004473	LOC5566690|XP_001651097.2|AAEG	LOC120423904|XP_039443818.1|CPIP
OG0004474	LOC5566689|XP_001651096.1|AAEG	LOC120423908|XP_039443822.1|CPIP
OG0004475	LOC5566686|XP_001651093.2|AAEG	LOC120428253|XP_039449177.1|CPIP
OG0004476	LOC110679862|XP_021711515.1|AAEG	LOC120428263|XP_039449188.1|CPIP
OG0004477	LOC5573219|XP_001654429.1|AAEG	LOC120428256|XP_039449180.1|CPIP
OG0004478	LOC5573207|XP_021704335.1|AAEG	LOC120428250|XP_039449172.1|CPIP
OG0004479	LOC110681240|XP_021712701.1|AAEG	LOC120414535|XP_039431712.1|CPIP, LOC120412607|XP_039429094.1|CPIP
OG0004480	LOC110681364|XP_021712803.1|AAEG	LOC120427979|XP_039448870.1|CPIP
OG0004481	LOC110681382|XP_021712816.1|AAEG	LOC120416241|XP_039433877.1|CPIP
OG0004504	LOC5575837|XP_001655863.1|AAEG	LOC120415043|XP_039432350.1|CPIP
OG0004505	LOC5579632|XP_021694457.1|AAEG	LOC120413299|XP_039429991.1|CPIP
OG0004506	LOC5574745|XP_021694464.1|AAEG	LOC120415060|XP_039432381.1|CPIP
OG0004507	LOC5574527|XP_001655179.1|AAEG	LOC120421077|XP_039440156.1|CPIP
OG0004508	LOC5572379|XP_021694488.1|AAEG	LOC120415046|XP_039432354.1|CPIP
OG0004509	LOC5572030|XP_001660135.1|AAEG	LOC120415084|XP_039432434.1|CPIP
OG0004510	LOC5579816|XP_001651046.2|AAEG	LOC120415024|XP_039432323.1|CPIP
OG0004511	LOC5579824|XP_021694545.1|AAEG	LOC120430611|XP_039451644.1|CPIP
OG0004512	LOC5574317|XP_021694571.1|AAEG	LOC120413310|XP_039430006.1|CPIP
OG0004513	LOC5574321|XP_021694582.1|AAEG	LOC120413293|XP_039429982.1|CPIP
OG0004514	LOC5574326|XP_021694590.1|AAEG	LOC120413285|XP_039429956.1|CPIP
OG0004515	LOC5569465|XP_001658550.2|AAEG	LOC120420237|XP_039439159.1|CPIP
OG0004516	LOC5569464|XP_021694638.1|AAEG	LOC120420249|XP_039439172.1|CPIP
OG0004517	LOC5569470|XP_021694657.1|AAEG	LOC120432221|XP_039453329.1|CPIP
OG0004518	LOC110680850|XP_021712338.1|AAEG	LOC120428466|XP_039449413.1|CPIP
OG0004519	LOC5574648|XP_001661570.1|AAEG	LOC120412670|XP_039429170.1|CPIP
OG0004520	LOC5564255|XP_021694700.1|AAEG	LOC120413708|XP_039430562.1|CPIP
OG0004521	LOC110681184|XP_021712655.1|AAEG, LOC5565549|XP_021697769.1|AAEG	LOC120413437|XP_039430184.1|CPIP
OG0004522	LOC5574723|XP_001655305.2|AAEG	LOC120432170|XP_039453244.1|CPIP
OG0004523	LOC110674766|XP_021694740.1|AAEG	LOC120424291|XP_039444304.1|CPIP
OG0004524	LOC5578731|XP_001664033.2|AAEG	LOC120432269|XP_039453383.1|CPIP, LOC120423093|XP_039442703.1|CPIP
OG0004525	LOC5568128|XP_021694758.1|AAEG	LOC120417486|XP_039435607.1|CPIP
OG0004526	LOC23687941|XP_021694763.1|AAEG	LOC120420014|XP_039438885.1|CPIP
OG0004527	LOC5567108|XP_001651487.2|AAEG	LOC120418123|XP_039436335.1|CPIP
OG0004528	LOC5575264|XP_001661860.2|AAEG	LOC120432235|XP_039453381.1|CPIP
OG0004529	LOC5565679|XP_021694863.1|AAEG	LOC120432309|XP_039453427.1|CPIP
OG0004530	LOC5580068|XP_001654806.1|AAEG	LOC120416126|XP_039433768.1|CPIP
OG0004531	LOC5564914|XP_021694894.1|AAEG	LOC120422317|XP_039441669.1|CPIP
OG0004532	LOC5568333|XP_021694949.1|AAEG	LOC120429205|XP_039450349.1|CPIP
OG0004533	LOC5564957|XP_021694959.1|AAEG	LOC120412926|XP_039429495.1|CPIP
OG0004534	LOC5564713|XP_001649058.1|AAEG	LOC120432237|XP_039453345.1|CPIP
OG0004535	LOC23687526|XP_011493242.2|AAEG	LOC120432491|XP_039453639.1|CPIP
OG0004536	LOC110681352|XP_021712793.1|AAEG, LOC5573415|XP_021694995.1|AAEG	LOC120430783|XP_039451834.1|CPIP
OG0004537	LOC5571743|XP_021695000.1|AAEG	LOC120414955|XP_039432221.1|CPIP
OG0004538	LOC5574282|XP_021696719.1|AAEG, LOC5579971|XP_021695025.1|AAEG	LOC120426001|XP_039446603.1|CPIP
OG0004539	LOC5565195|XP_021695035.1|AAEG	LOC120432297|XP_039453417.1|CPIP
OG0004540	LOC23687659|XP_021695141.1|AAEG	LOC120422049|XP_039441309.1|CPIP
OG0004541	LOC5573039|XP_021693893.1|AAEG	LOC120414161|XP_039431145.1|CPIP
OG0004542	LOC5573038|XP_021694038.1|AAEG	LOC120414164|XP_039431150.1|CPIP
OG0004543	LOC5566240|XP_021696109.1|AAEG	LOC120417693|XP_039435767.1|CPIP
OG0004544	LOC5579000|XP_021696361.1|AAEG	LOC120431148|XP_039452221.1|CPIP
OG0004545	LOC5578998|XP_021696983.1|AAEG	LOC120422452|XP_039441829.1|CPIP
OG0004546	LOC5565022|XP_001649363.2|AAEG	LOC120422474|XP_039441863.1|CPIP
OG0004547	LOC5566769|XP_021701100.1|AAEG	LOC120424305|XP_039444324.1|CPIP
OG0004548	LOC5573521|XP_001660918.2|AAEG, LOC110677080|XP_021703454.1|AAEG	LOC120431128|XP_039452214.1|CPIP
OG0004549	LOC110677788|XP_021705001.1|AAEG, LOC5569935|XP_021703073.1|AAEG	LOC120422523|XP_039441911.1|CPIP
OG0004550	LOC5574019|XP_021707312.1|AAEG	LOC120420172|XP_039439071.1|CPIP
OG0004551	LOC5574022|XP_001661113.1|AAEG	LOC120420173|XP_039439072.1|CPIP
OG0004552	LOC5574015|XP_021707866.1|AAEG	LOC120420188|XP_039439106.1|CPIP
OG0004553	LOC5574011|XP_001661096.2|AAEG	LOC120422303|XP_039441629.1|CPIP
OG0004554	LOC5564969|XP_021710730.1|AAEG	LOC120430545|XP_039451594.1|CPIP
OG0004555	LOC5571988|XP_021711427.1|AAEG, LOC5571990|XP_021711075.1|AAEG	LOC120422445|XP_039441823.1|CPIP
OG0004556	LOC5571980|XP_021712418.1|AAEG	LOC120422447|XP_039441825.1|CPIP
OG0004557	LOC110674264|XP_021694224.1|AAEG, LOC110681295|XP_021712772.1|AAEG	LOC120420223|XP_039439145.1|CPIP
OG0004558	LOC5576062|XP_001648485.2|AAEG	LOC120416891|XP_039434723.1|CPIP
OG0004559	LOC5573489|XP_021713360.1|AAEG	LOC120422094|XP_039441375.1|CPIP
OG0004560	LOC5580021|XP_021692916.1|AAEG	LOC120419263|XP_039437852.1|CPIP
OG0004561	LOC5569126|XP_021692967.1|AAEG	LOC120419286|XP_039437887.1|CPIP
OG0004562	LOC5578654|XP_021693017.1|AAEG	LOC120419260|XP_039437848.1|CPIP
OG0004563	LOC5578653|XP_021693083.1|AAEG	LOC120419297|XP_039437896.1|CPIP
OG0004564	LOC5578652|XP_001663993.2|AAEG	LOC120429179|XP_039450326.1|CPIP
OG0004565	LOC5570121|XP_001653102.2|AAEG	LOC120429172|XP_039450318.1|CPIP
OG0004566	LOC5578310|XP_001656894.2|AAEG	LOC120413705|XP_039430559.1|CPIP
OG0004567	LOC23687938|XP_021693199.1|AAEG	LOC120417712|XP_039435795.1|CPIP
OG0004568	LOC5570106|XP_001653086.2|AAEG	LOC120413334|XP_039430044.1|CPIP
OG0004569	LOC5564358|XP_021693444.1|AAEG	LOC120428269|XP_039449197.1|CPIP, LOC120413316|XP_039430018.1|CPIP
OG0004570	LOC5570746|XP_021693650.1|AAEG	LOC120427674|XP_039448488.1|CPIP
OG0004571	LOC5564999|XP_021693979.1|AAEG	LOC120412330|XP_039428668.1|CPIP
OG0004572	LOC5572390|XP_001654043.1|AAEG	LOC120412596|XP_039429068.1|CPIP
OG0004573	LOC5578624|XP_021694888.1|AAEG	LOC120413351|XP_039430067.1|CPIP
OG0004574	LOC5569556|XP_001658619.1|AAEG	LOC120413171|XP_039429818.1|CPIP
OG0004575	LOC5569562|XP_021695176.1|AAEG	LOC120432239|XP_039453350.1|CPIP
OG0004576	LOC5569566|XP_001658629.1|AAEG	LOC120412599|XP_039429082.1|CPIP
OG0004577	LOC5578887|XP_001664093.2|AAEG	LOC120414152|XP_039431125.1|CPIP
OG0004578	LOC5574245|XP_001661298.1|AAEG	LOC120414948|XP_039432247.1|CPIP
OG0004579	LOC5574250|XP_001661305.2|AAEG	LOC120432564|XP_039453761.1|CPIP
OG0004580	LOC5574256|XP_021695770.1|AAEG	LOC120415606|XP_039433133.1|CPIP
OG0004581	LOC5569921|XP_021695776.1|AAEG	LOC120415612|XP_039433140.1|CPIP
OG0004582	LOC5569918|XP_001658818.2|AAEG	LOC120415621|XP_039433152.1|CPIP
OG0004583	LOC5576026|XP_021695931.1|AAEG	LOC120431695|XP_039452743.1|CPIP, LOC120421430|XP_039440574.1|CPIP
OG0004584	LOC5576023|XP_021695966.1|AAEG	LOC120431694|XP_039452742.1|CPIP, LOC120421418|XP_039440559.1|CPIP
OG0004585	LOC5566490|XP_021696180.1|AAEG	LOC120417040|XP_039434921.1|CPIP
OG0004586	LOC110680344|XP_021711856.1|AAEG, LOC5566496|XP_001650881.2|AAEG	LOC120417033|XP_039434911.1|CPIP
OG0004587	LOC5571316|XP_021696265.1|AAEG	LOC120417017|XP_039434887.1|CPIP
OG0004588	LOC5571317|XP_021696269.1|AAEG	LOC120417018|XP_039434890.1|CPIP
OG0004589	LOC5571312|XP_021696292.1|AAEG	LOC120423035|XP_039442611.1|CPIP
OG0004590	LOC5571304|XP_021696553.1|AAEG	LOC120422058|XP_039441325.1|CPIP
OG0004591	LOC5571303|XP_021696640.1|AAEG	LOC120422080|XP_039441359.1|CPIP
OG0004592	LOC5571325|XP_001653614.2|AAEG, LOC110680590|XP_021712079.1|AAEG	LOC120422078|XP_039441357.1|CPIP
OG0004593	LOC5571324|XP_001653613.1|AAEG	LOC120422075|XP_039441352.1|CPIP
OG0004594	LOC5570456|XP_021696795.1|AAEG	LOC120423487|XP_039443289.1|CPIP
OG0004595	LOC5570455|XP_001659155.1|AAEG	LOC120425894|XP_039446474.1|CPIP
OG0004596	LOC5568415|XP_001658067.2|AAEG	LOC120428194|XP_039449139.1|CPIP
OG0004597	LOC5576593|XP_001656176.2|AAEG	LOC120428507|XP_039449453.1|CPIP, LOC120430549|XP_039451597.1|CPIP
OG0004598	LOC5576594|XP_021697315.1|AAEG	LOC120413356|XP_039430073.1|CPIP
OG0004599	LOC5576590|XP_021694237.1|AAEG	LOC120430494|XP_039451524.1|CPIP
OG0004600	LOC5578881|XP_021697499.1|AAEG	LOC120417702|XP_039435781.1|CPIP
OG0004601	LOC5575001|XP_021697559.1|AAEG	LOC120424696|XP_039444809.1|CPIP
OG0004602	LOC110681032|XP_021712493.1|AAEG, LOC5574977|XP_011492970.2|AAEG	LOC120424533|XP_039444631.1|CPIP
OG0004603	LOC5574964|XP_001655438.1|AAEG	LOC120416908|XP_039434741.1|CPIP
OG0004604	LOC5577019|XP_001656305.2|AAEG	LOC120416899|XP_039434731.1|CPIP
OG0004605	LOC5572546|XP_021698206.1|AAEG	LOC120430744|XP_039451787.1|CPIP
OG0004606	LOC110681039|XP_021712499.1|AAEG, LOC5570419|XP_021698706.1|AAEG	LOC120427968|XP_039448858.1|CPIP
OG0004607	LOC5571999|XP_021699006.1|AAEG	LOC120412940|XP_039429515.1|CPIP
OG0004608	LOC5580118|XP_021699158.1|AAEG	LOC120413576|XP_039430401.1|CPIP
OG0004609	LOC5580129|XP_001655265.1|AAEG	LOC120426601|XP_039447326.1|CPIP
OG0004610	LOC5567908|XP_021699375.1|AAEG	LOC120416425|XP_039434110.1|CPIP
OG0004611	LOC5567930|XP_021699546.1|AAEG	LOC120416401|XP_039434081.1|CPIP
OG0004612	LOC5567934|XP_021699581.1|AAEG	LOC120416435|XP_039434123.1|CPIP
OG0004613	LOC5567928|XP_001651965.2|AAEG	LOC120429015|XP_039450086.1|CPIP
OG0004614	LOC23687785|XP_021699626.1|AAEG	LOC120429018|XP_039450093.1|CPIP
OG0004615	LOC5580054|XP_021699671.1|AAEG	LOC120414518|XP_039431661.1|CPIP
OG0004616	LOC5580056|XP_001654826.2|AAEG	LOC120414526|XP_039431669.1|CPIP
OG0004617	LOC5569683|XP_021699817.1|AAEG	LOC120414512|XP_039431652.1|CPIP
OG0004618	LOC5564408|XP_001648750.2|AAEG	LOC120414525|XP_039431668.1|CPIP
OG0004619	LOC5564395|XP_001648740.2|AAEG	LOC120417687|XP_039435758.1|CPIP
OG0004620	LOC5576466|XP_021700376.1|AAEG	LOC120413719|XP_039430580.1|CPIP
OG0004621	LOC5576467|XP_021700393.1|AAEG	LOC120414162|XP_039431146.1|CPIP
OG0004622	LOC110676561|XP_021700642.1|AAEG	LOC120416255|XP_039433891.1|CPIP
OG0004623	LOC5576484|XP_021700664.1|AAEG	LOC120416251|XP_039433888.1|CPIP
OG0004624	LOC5579374|XP_001647679.1|AAEG	LOC120430970|XP_039452038.1|CPIP
OG0004625	LOC5570705|XP_021700943.1|AAEG	LOC120419625|XP_039438304.1|CPIP
OG0004626	LOC5570700|XP_021701111.1|AAEG	LOC120425317|XP_039445723.1|CPIP
OG0004627	LOC5568502|XP_021704914.1|AAEG	LOC120413036|XP_039429643.1|CPIP
OG0004628	LOC5566101|XP_021701666.1|AAEG	LOC120428374|XP_039449309.1|CPIP
OG0004629	LOC5578826|XP_021701851.1|AAEG	LOC120415613|XP_039433142.1|CPIP
OG0004630	LOC5578829|XP_021701956.1|AAEG	LOC120415608|XP_039433136.1|CPIP
OG0004631	LOC5575024|XP_001661757.2|AAEG	LOC120415601|XP_039433128.1|CPIP
OG0004632	LOC110680277|XP_021711790.1|AAEG, LOC5575025|XP_001661758.1|AAEG	LOC120415600|XP_039433127.1|CPIP
OG0004633	LOC5578655|XP_021702447.1|AAEG	LOC120424519|XP_039444609.1|CPIP
OG0004634	LOC5567053|XP_001651445.1|AAEG	LOC120429008|XP_039450080.1|CPIP
OG0004635	LOC5579439|XP_021702564.1|AAEG	LOC120429063|XP_039450135.1|CPIP
OG0004636	LOC5576304|XP_021702660.1|AAEG	LOC120426453|XP_039447149.1|CPIP
OG0004637	LOC5566946|XP_021702766.1|AAEG	LOC120429940|XP_039450971.1|CPIP
OG0004638	LOC110676975|XP_021702833.1|AAEG	LOC120424323|XP_039444352.1|CPIP
OG0004639	LOC5576873|XP_001662971.1|AAEG	LOC120423052|XP_039442658.1|CPIP
OG0004640	LOC110677132|XP_021703586.1|AAEG	LOC120423051|XP_039442657.1|CPIP
OG0004641	LOC110677190|XP_021703775.1|AAEG, LOC5565072|XP_001649386.2|AAEG	LOC120428791|XP_039449822.1|CPIP
OG0004642	LOC5564074|XP_001648356.2|AAEG	LOC120425020|XP_039445324.1|CPIP
OG0004643	LOC5564047|XP_001648357.1|AAEG	LOC120425030|XP_039445335.1|CPIP
OG0004644	LOC5564058|XP_001648358.1|AAEG	LOC120425019|XP_039445322.1|CPIP
OG0004645	LOC5564072|XP_001648359.1|AAEG	LOC120425026|XP_039445330.1|CPIP, LOC120425024|XP_039445329.1|CPIP
OG0004646	LOC5564039|XP_001648362.2|AAEG	LOC120430120|XP_039451138.1|CPIP
OG0004647	LOC5564042|XP_021703902.1|AAEG	LOC120429248|XP_039450393.1|CPIP
OG0004648	LOC5564034|XP_001648370.1|AAEG	LOC120430117|XP_039451136.1|CPIP
OG0004649	LOC5564033|XP_001648388.2|AAEG	LOC120419870|XP_039438664.1|CPIP, LOC120418077|XP_039436268.1|CPIP
OG0004650	LOC5571509|XP_001659760.2|AAEG	LOC120418091|XP_039436293.1|CPIP, LOC120419874|XP_039438669.1|CPIP
OG0004651	LOC5563797|XP_021705176.1|AAEG	LOC120425022|XP_039445325.1|CPIP
OG0004652	LOC5565059|XP_001649413.2|AAEG	LOC120425463|XP_039445929.1|CPIP
OG0004653	LOC5565054|XP_001649408.2|AAEG	LOC120425465|XP_039445931.1|CPIP
OG0004654	LOC110677890|XP_021705386.1|AAEG, LOC5565035|XP_021705378.1|AAEG	LOC120425487|XP_039445965.1|CPIP
OG0004655	LOC5565063|XP_001649395.2|AAEG	LOC120428782|XP_039449803.1|CPIP
OG0004656	LOC5565050|XP_001649392.1|AAEG	LOC120428781|XP_039449802.1|CPIP
