Orthogroup	AAEG.longest_only	DERE.longest_only
OG0005347	LOC5565689|XP_021701522.1|AAEG	LOC6541892|XP_026834155.1|DERE
OG0005348	LOC5577734|XP_021701531.1|AAEG	LOC6541075|XP_015014978.2|DERE
OG0005349	LOC5565279|XP_001649624.2|AAEG	LOC6541398|XP_001969426.1|DERE
OG0005350	LOC5578315|XP_001663831.2|AAEG	LOC6542662|XP_001969857.1|DERE
OG0005351	LOC5576176|XP_021701542.1|AAEG	LOC6543844|XP_001971379.1|DERE
OG0005352	LOC5571955|XP_021701545.1|AAEG	LOC6542764|XP_026835307.1|DERE
OG0005353	LOC5568247|XP_021701564.1|AAEG	LOC6547009|XP_001974624.3|DERE
OG0005354	LOC5568244|XP_021701574.1|AAEG	LOC26526948|XP_026835516.1|DERE, LOC6541908|XP_001968491.1|DERE
OG0005355	LOC5568238|XP_001657927.2|AAEG	LOC6543336|XP_001968147.1|DERE
OG0005356	LOC5568230|XP_001657926.1|AAEG	LOC6542863|XP_001968149.1|DERE
OG0005357	LOC5568233|XP_021701597.1|AAEG	LOC6541757|XP_001970195.1|DERE
OG0005358	LOC5565119|XP_001649466.1|AAEG	LOC6541953|XP_001970109.1|DERE
OG0005359	LOC5565120|XP_001649467.1|AAEG	LOC6547375|XP_001976320.1|DERE
OG0005360	LOC5569333|XP_001658431.1|AAEG	LOC6545091|XP_001973277.1|DERE
OG0005361	LOC5569340|XP_001658437.2|AAEG	LOC6543289|XP_026834835.1|DERE
OG0005362	LOC5580260|XP_001656144.1|AAEG	LOC6543032|XP_001969409.1|DERE
OG0005363	LOC5570638|XP_001659237.1|AAEG	LOC6540741|XP_026835096.1|DERE
OG0005364	LOC5574679|XP_021701639.1|AAEG	LOC6547647|XP_001974981.1|DERE
OG0005365	LOC5565517|XP_021701663.1|AAEG	LOC6546913|XP_001974116.2|DERE
OG0005366	LOC5564673|XP_021701665.1|AAEG, LOC110681414|XP_021712846.1|AAEG	LOC6546912|XP_001974115.2|DERE
OG0005367	LOC5572617|XP_021701676.1|AAEG	LOC6548267|XP_001974113.1|DERE
OG0005368	LOC5572622|XP_001660487.1|AAEG	LOC6552248|XP_026831474.1|DERE
OG0005369	LOC5572624|XP_001660489.1|AAEG	LOC6541618|XP_001968315.1|DERE
OG0005370	LOC5572625|XP_021701680.1|AAEG	LOC6542525|XP_001969868.1|DERE
OG0005371	LOC5572626|XP_021701682.1|AAEG	LOC6542530|XP_001969870.1|DERE
OG0005372	LOC5578314|XP_021701686.1|AAEG, LOC110676930|XP_021702499.1|AAEG	LOC6552271|XP_001980751.1|DERE
OG0005373	LOC5577186|XP_001663274.1|AAEG	LOC26526232|XP_015012762.1|DERE
OG0005374	LOC5577183|XP_021701716.1|AAEG	LOC6547616|XP_001976253.1|DERE
OG0005375	LOC5577181|XP_001663269.2|AAEG	LOC6547615|XP_001976252.1|DERE
OG0005376	LOC5566917|XP_021701720.1|AAEG	LOC6541501|XP_015015204.1|DERE
OG0005377	LOC5577214|XP_001663309.2|AAEG	LOC6545679|XP_015013536.1|DERE
OG0005378	LOC5574148|XP_021701765.1|AAEG	LOC6541317|XP_001968288.3|DERE
OG0005379	LOC5568492|XP_001658081.1|AAEG	LOC6542259|XP_001968369.1|DERE
OG0005380	LOC5568493|XP_021701770.1|AAEG	LOC6542225|XP_001968273.2|DERE
OG0005381	LOC5571212|XP_021701780.1|AAEG	LOC6549432|XP_026835685.1|DERE
OG0005382	LOC5573096|XP_021701785.1|AAEG	LOC6548759|XP_026836998.1|DERE
OG0005383	LOC5571560|XP_021701830.1|AAEG	LOC6546444|XP_001972930.2|DERE
OG0005384	LOC23687965|XP_011493374.1|AAEG	LOC6553592|XP_001980176.1|DERE
OG0005385	LOC5569392|XP_021701841.1|AAEG	LOC6547626|XP_001974890.2|DERE
OG0005386	LOC5569051|XP_021701845.1|AAEG	LOC6548650|XP_026836272.1|DERE
OG0005387	LOC5569043|XP_021701852.1|AAEG	LOC6555407|XP_026832030.1|DERE
OG0005388	LOC5579491|XP_001647790.2|AAEG	LOC6540626|XP_001968807.1|DERE
OG0005389	LOC5564617|XP_021701917.1|AAEG	LOC6542502|XP_001969793.3|DERE
OG0005390	LOC110673993|XP_021702005.1|AAEG	LOC6540644|XP_001968760.2|DERE
OG0005391	LOC110676864|XP_021702006.1|AAEG	LOC6540619|XP_001968759.1|DERE
OG0005392	LOC5578426|XP_021702014.1|AAEG	LOC6549404|XP_001974452.1|DERE
OG0005393	LOC5580153|XP_001661638.1|AAEG	LOC6552577|XP_026831748.1|DERE
OG0005394	LOC5579065|XP_021702016.1|AAEG	LOC6549220|XP_001974454.1|DERE
OG0005395	LOC5563795|XP_021702023.1|AAEG	LOC6549291|XP_001974380.1|DERE
OG0005396	LOC5563771|XP_021702037.1|AAEG	LOC6543471|XP_001970269.1|DERE
OG0005397	LOC5576963|XP_021702043.1|AAEG	LOC6543514|XP_001970270.1|DERE
OG0005398	LOC5573386|XP_001654557.1|AAEG	LOC6552481|XP_001978918.1|DERE
OG0005399	LOC5573405|XP_021702086.1|AAEG	LOC6542955|XP_015014584.2|DERE
OG0005400	LOC5572014|XP_021702113.1|AAEG	LOC6542981|XP_015014576.1|DERE
OG0005401	LOC5573077|XP_021702137.1|AAEG	LOC6543490|XP_026834436.1|DERE
OG0005402	LOC5573072|XP_021702139.1|AAEG	LOC6543449|XP_001970279.1|DERE
OG0005403	LOC5573075|XP_021702143.1|AAEG	LOC6543418|XP_001970274.1|DERE
OG0005404	LOC5567717|XP_001657636.1|AAEG	LOC6543462|XP_001970275.1|DERE
OG0005405	LOC5567312|XP_001651747.1|AAEG	LOC6546678|XP_001974505.1|DERE
OG0005406	LOC5573822|XP_021702169.1|AAEG	LOC6547054|XP_001974643.1|DERE
OG0005407	LOC5570836|XP_001653344.1|AAEG	LOC6547371|XP_001976316.1|DERE
OG0005408	LOC5570821|XP_001653333.1|AAEG	LOC6540858|XP_001968745.1|DERE
OG0005409	LOC5578647|XP_021702211.1|AAEG	LOC6542409|XP_001970207.2|DERE
OG0005410	LOC5580319|XP_021702227.1|AAEG	LOC6540657|XP_001968752.1|DERE
OG0005411	LOC5577608|XP_001656602.1|AAEG	LOC6546812|XP_001975922.1|DERE
OG0005412	LOC5577612|XP_021702239.1|AAEG	LOC6546548|XP_001975913.1|DERE
OG0005413	LOC5577616|XP_021702241.1|AAEG	LOC6546621|XP_026836876.1|DERE
OG0005414	LOC5577619|XP_001656613.1|AAEG	LOC6551094|XP_001977108.1|DERE
OG0005415	LOC23687579|XP_021702256.1|AAEG	LOC6551297|XP_026837510.1|DERE
OG0005416	LOC5575162|XP_021702288.1|AAEG	LOC6541438|XP_001970612.1|DERE
OG0005417	LOC5575147|XP_001655524.2|AAEG	LOC6549631|XP_001974437.1|DERE
OG0005418	LOC5566387|XP_021702308.1|AAEG	LOC6548886|XP_001974128.1|DERE
OG0005419	LOC5566397|XP_001650763.1|AAEG	LOC6540713|XP_001969489.1|DERE
OG0005420	LOC5569444|XP_021702398.1|AAEG	LOC6542796|XP_001970079.1|DERE
OG0005421	LOC5577296|XP_021702407.1|AAEG	LOC6542783|XP_001969778.1|DERE
OG0005422	LOC5572459|XP_001660405.1|AAEG	LOC6550207|XP_001977718.1|DERE
OG0005423	LOC5572461|XP_021702480.1|AAEG	LOC6542392|XP_026835163.1|DERE
OG0005424	LOC5565327|XP_001649673.2|AAEG	LOC6547601|XP_001974961.1|DERE
OG0005425	LOC5565301|XP_021702494.1|AAEG	LOC6550552|XP_001977984.1|DERE
OG0005426	LOC5565317|XP_021702536.1|AAEG	LOC6540586|XP_001970333.1|DERE
OG0005427	LOC5566801|XP_001651209.2|AAEG	LOC6549377|XP_001974297.2|DERE
OG0005428	LOC5566803|XP_021702556.1|AAEG	LOC6542976|XP_001969998.1|DERE
OG0005429	LOC5566805|XP_021702566.1|AAEG	LOC6540958|XP_001970016.1|DERE
OG0005430	LOC5566806|XP_021702568.1|AAEG	LOC6540952|XP_026834191.1|DERE
OG0005431	LOC5569488|XP_021702620.1|AAEG	LOC6548592|XP_001973956.1|DERE
OG0005432	LOC5564556|XP_001648896.1|AAEG	LOC6548475|XP_001973913.2|DERE
OG0005433	LOC110676948|XP_021702633.1|AAEG	LOC6548138|XP_001975230.1|DERE
OG0005434	LOC5577430|XP_021702661.1|AAEG	LOC6548596|XP_015012010.1|DERE
OG0005435	LOC5577429|XP_001663357.2|AAEG	LOC6553325|XP_001979189.1|DERE
OG0005436	LOC5577428|XP_001663356.2|AAEG	LOC6548595|XP_026838684.1|DERE
OG0005437	LOC5577425|XP_001663354.1|AAEG	LOC6552508|XP_001979816.1|DERE
OG0005438	LOC5572793|XP_001654194.2|AAEG	LOC6542099|XP_001968228.1|DERE
OG0005439	LOC5572800|XP_001654201.1|AAEG, LOC110680580|XP_021712069.1|AAEG	LOC6553583|XP_001980279.1|DERE
OG0005440	LOC5572817|XP_021702698.1|AAEG	LOC6541686|XP_026834304.1|DERE
OG0005441	LOC5570355|XP_001653183.2|AAEG	LOC6542122|XP_001969702.1|DERE
OG0005442	LOC5570695|XP_001659284.1|AAEG	LOC6549341|XP_001974321.1|DERE
OG0005443	LOC5570692|XP_001659279.2|AAEG, LOC110673989|XP_021702718.1|AAEG	LOC6541854|XP_026834461.1|DERE
OG0005444	LOC5572900|XP_001660636.1|AAEG	LOC6543007|XP_001968162.1|DERE
OG0005445	LOC5568616|XP_021702749.1|AAEG	LOC6542470|XP_026834747.1|DERE
OG0005446	LOC5568613|XP_021702783.1|AAEG	LOC6541555|XP_001970228.1|DERE
OG0005447	LOC5568607|XP_001652438.1|AAEG	LOC6540893|XP_001968736.1|DERE
OG0005448	LOC5577538|XP_001656551.2|AAEG	LOC6546767|XP_001975524.1|DERE
OG0005449	LOC5564023|XP_001648344.3|AAEG	LOC6550693|XP_001978018.1|DERE
OG0005450	LOC5564027|XP_001648347.1|AAEG	LOC6555452|XP_001981452.1|DERE
OG0005451	LOC5575298|XP_021702845.1|AAEG	LOC6549193|XP_026836500.1|DERE
OG0005452	LOC5580042|XP_021702882.1|AAEG	LOC6547369|XP_015011557.1|DERE
OG0005453	LOC5573241|XP_021702898.1|AAEG	LOC6552456|XP_001980874.1|DERE
OG0005454	LOC5573249|XP_021702918.1|AAEG	LOC6542769|XP_001969737.1|DERE
OG0005455	LOC5571859|XP_001653784.1|AAEG	LOC6548562|XP_001976634.1|DERE
OG0005456	LOC5571848|XP_021695339.1|AAEG	LOC6549496|XP_001974287.1|DERE
OG0005457	LOC5571854|XP_001653792.1|AAEG	LOC6549498|XP_015012060.1|DERE
OG0005458	LOC5575850|XP_021702947.1|AAEG	LOC6542849|XP_001968311.1|DERE
OG0005459	LOC5575847|XP_021702948.1|AAEG	LOC6541022|XP_001968732.1|DERE
OG0005460	LOC5575844|XP_001662260.1|AAEG	LOC6541575|XP_001968809.1|DERE
OG0005461	LOC5575843|XP_001662261.1|AAEG	LOC6549437|XP_001974302.1|DERE
OG0005462	LOC5579229|XP_001664309.1|AAEG	LOC6549439|XP_001974304.1|DERE
OG0005463	LOC5579236|XP_001664316.1|AAEG	LOC6545844|XP_026833921.1|DERE
OG0005464	LOC5568773|XP_021702965.1|AAEG	LOC6549381|XP_001974301.1|DERE
OG0005465	LOC5563940|XP_021702972.1|AAEG	LOC6549499|XP_026836551.1|DERE
OG0005466	LOC5573814|XP_001661061.2|AAEG	LOC6549497|XP_001974288.1|DERE
OG0005467	LOC5564839|XP_021703005.1|AAEG	LOC6554913|XP_001982235.1|DERE
OG0005468	LOC5569060|XP_021712146.1|AAEG, LOC110674009|XP_021703021.1|AAEG	LOC6542150|XP_001970255.1|DERE
OG0005469	LOC110680898|XP_021712378.1|AAEG, LOC5569087|XP_001658295.1|AAEG	LOC6541018|XP_001970291.1|DERE
OG0005470	LOC5569067|XP_001658296.1|AAEG	LOC6540842|XP_001970293.1|DERE
OG0005471	LOC5569063|XP_021703031.1|AAEG	LOC6547633|XP_026836307.1|DERE
OG0005473	LOC5569076|XP_001658306.1|AAEG	LOC6542263|XP_026835177.1|DERE
OG0005474	LOC5569080|XP_021695344.1|AAEG	LOC6541690|XP_001969763.1|DERE
OG0005475	LOC5569081|XP_001658311.1|AAEG	LOC6541700|XP_001969764.1|DERE
OG0005476	LOC5569082|XP_001658312.1|AAEG	LOC6543216|XP_001970554.2|DERE
OG0005477	LOC5567982|XP_021703059.1|AAEG	LOC6543854|XP_026833745.1|DERE
OG0005478	LOC5567978|XP_001657799.1|AAEG	LOC6541137|XP_001968672.1|DERE
OG0005479	LOC5567977|XP_001657798.1|AAEG	LOC6541504|XP_001968673.1|DERE
OG0005480	LOC5567975|XP_001657797.1|AAEG	LOC6541666|XP_001968674.1|DERE
OG0005481	LOC5567972|XP_001657794.2|AAEG	LOC6542703|XP_001968574.1|DERE
OG0005482	LOC5567962|XP_021703077.1|AAEG	LOC6541612|XP_026834822.1|DERE
OG0005483	LOC5567961|XP_001657782.1|AAEG	LOC6552997|XP_001980057.2|DERE
OG0005484	LOC5570443|XP_021703094.1|AAEG	LOC6543042|XP_001968967.1|DERE
OG0005485	LOC5572771|XP_021703099.1|AAEG	LOC6549454|XP_001975778.2|DERE
OG0005486	LOC5573695|XP_021703120.1|AAEG	LOC6540809|XP_001970390.1|DERE
OG0005487	LOC5568794|XP_001658160.2|AAEG	LOC6541516|XP_026834224.1|DERE
OG0005488	LOC5568796|XP_021703167.1|AAEG	LOC6542027|XP_001968505.1|DERE
OG0005489	LOC110677029|XP_021703177.1|AAEG, LOC5568937|XP_001658259.2|AAEG	LOC6541016|XP_001968241.1|DERE
OG0005490	LOC5568936|XP_021703178.1|AAEG	LOC6540976|XP_001968240.1|DERE
OG0005491	LOC5568929|XP_021703181.1|AAEG	LOC6542991|XP_026835464.1|DERE
OG0005492	LOC5568945|XP_001658248.1|AAEG	LOC6543291|XP_001968335.1|DERE
OG0005493	LOC5568919|XP_001658241.2|AAEG	LOC6549099|XP_001974211.1|DERE
OG0005494	LOC5573121|XP_001660737.2|AAEG	LOC6548445|XP_026836891.1|DERE
OG0005495	LOC5573133|XP_001660749.1|AAEG	LOC6548450|XP_001976709.1|DERE
OG0005496	LOC5573175|XP_021703271.1|AAEG	LOC6553448|XP_015010365.1|DERE
OG0005497	LOC5573179|XP_021695374.1|AAEG	LOC6548913|XP_001974180.1|DERE
OG0005498	LOC5573182|XP_001660799.1|AAEG	LOC6548912|XP_001974179.1|DERE
OG0005499	LOC5573188|XP_001660806.2|AAEG	LOC6549110|XP_026837168.1|DERE
OG0005500	LOC5573190|XP_001660805.1|AAEG	LOC6549111|XP_001974183.1|DERE
OG0005501	LOC5573191|XP_001660807.2|AAEG	LOC6549442|XP_001974307.1|DERE
OG0005502	LOC5573193|XP_001660810.2|AAEG	LOC6549441|XP_001974306.2|DERE
OG0005503	LOC5573206|XP_021703286.1|AAEG	LOC6541196|XP_026834876.1|DERE
OG0005504	LOC5573894|XP_001654929.2|AAEG	LOC6542656|XP_001968307.1|DERE
OG0005506	LOC5573936|XP_001654972.2|AAEG	LOC6548888|XP_015012034.1|DERE
OG0005507	LOC5573941|XP_001654977.1|AAEG	LOC6540925|XP_001968140.1|DERE
OG0005508	LOC5573953|XP_001654991.1|AAEG	LOC6543288|XP_001969905.1|DERE
OG0005509	LOC5573955|XP_001654993.2|AAEG	LOC6543055|XP_001968404.1|DERE
OG0005510	LOC110677097|XP_021703474.1|AAEG	LOC6540896|XP_001969555.1|DERE
OG0005511	LOC5575552|XP_001662057.1|AAEG	LOC6555668|XP_001982401.1|DERE
OG0005512	LOC5575559|XP_001662065.1|AAEG	LOC6555117|XP_026831513.1|DERE
OG0005513	LOC5566979|XP_001651399.1|AAEG	LOC6550730|XP_001978153.1|DERE
OG0005514	LOC5566976|XP_001651396.1|AAEG	LOC6555408|XP_001982328.1|DERE
OG0005515	LOC5567998|XP_021703530.1|AAEG	LOC6546725|XP_001975878.1|DERE
OG0005516	LOC5567997|XP_001657824.1|AAEG	LOC6541556|XP_001969468.1|DERE
OG0005517	LOC5567988|XP_021703546.1|AAEG	LOC6541796|XP_026835123.1|DERE
OG0005518	LOC5568005|XP_021703559.1|AAEG	LOC6549227|XP_001974352.2|DERE
OG0005519	LOC5572071|XP_021703581.1|AAEG	LOC6546894|XP_001975975.1|DERE
OG0005520	LOC5572076|XP_021703594.1|AAEG	LOC6542548|XP_026834988.1|DERE
OG0005521	LOC5565845|XP_001650205.1|AAEG	LOC6542886|XP_001969920.1|DERE
OG0005522	LOC5565849|XP_021695382.1|AAEG	LOC6544246|XP_001972369.3|DERE
OG0005523	LOC5565830|XP_021703612.1|AAEG	LOC6548700|XP_026837072.1|DERE
OG0005524	LOC5565857|XP_021703642.1|AAEG	LOC6542879|XP_015014497.1|DERE
OG0005525	LOC5565858|XP_001650225.1|AAEG	LOC6542858|XP_001969354.1|DERE
OG0005526	LOC5573452|XP_021703657.1|AAEG	LOC6541138|XP_001969446.1|DERE
OG0005527	LOC110677152|XP_021703658.1|AAEG	LOC6555863|XP_026839237.1|DERE
OG0005528	LOC5569819|XP_021703684.1|AAEG	LOC6542111|XP_026834717.1|DERE
OG0005529	LOC5569793|XP_021703701.1|AAEG	LOC6548859|XP_026835888.1|DERE
OG0005530	LOC5564932|XP_001649270.2|AAEG	LOC6541359|XP_026834921.1|DERE
OG0005531	LOC5564920|XP_021703752.1|AAEG	LOC6543624|XP_001973610.1|DERE
OG0005532	LOC5564925|XP_021703760.1|AAEG	LOC6542332|XP_026835462.1|DERE
OG0005533	LOC5570854|XP_001653368.2|AAEG	LOC6543306|XP_001968456.1|DERE
OG0005534	LOC5565920|XP_001650268.1|AAEG	LOC6545539|XP_001971104.1|DERE
OG0005535	LOC5565921|XP_001650265.1|AAEG	LOC6541582|XP_001968355.1|DERE
OG0005536	LOC5565900|XP_001650261.2|AAEG	LOC6549562|XP_001974480.2|DERE
OG0005537	LOC5565895|XP_021703827.1|AAEG	LOC6541605|XP_001969681.1|DERE
OG0005538	LOC5565910|XP_001650254.2|AAEG	LOC6549612|XP_026836218.1|DERE
OG0005539	LOC5565878|XP_001650246.1|AAEG	LOC6549324|XP_001974329.1|DERE
OG0005540	LOC5565890|XP_021703849.1|AAEG	LOC6542948|XP_001968204.2|DERE
OG0005541	LOC5569706|XP_001658686.2|AAEG	LOC6540941|XP_001968137.1|DERE
OG0005542	LOC5569704|XP_021703866.1|AAEG	LOC6546046|XP_001971743.1|DERE
OG0005543	LOC5577908|XP_021703883.1|AAEG	LOC6549651|XP_001974256.1|DERE
OG0005544	LOC5577905|XP_021703888.1|AAEG	LOC6540824|XP_015015250.1|DERE
OG0005545	LOC5568165|XP_001652098.2|AAEG	LOC6542189|XP_001969845.1|DERE
OG0005546	LOC5568168|XP_001652102.2|AAEG	LOC6548701|XP_001974072.1|DERE
OG0005547	LOC5568183|XP_021703909.1|AAEG	LOC6543416|XP_001970271.3|DERE
OG0005548	LOC5568184|XP_021703912.1|AAEG	LOC6543500|XP_001970276.1|DERE
OG0005549	LOC5568185|XP_021703913.1|AAEG	LOC6541554|XP_001970278.1|DERE
OG0005550	LOC5579519|XP_021703930.1|AAEG	LOC6540588|XP_026834577.1|DERE
OG0005551	LOC5564527|XP_001648870.2|AAEG	LOC6547107|XP_001974748.1|DERE
OG0005552	LOC5565077|XP_001649418.2|AAEG	LOC6547106|XP_001974747.1|DERE
OG0005553	LOC5575665|XP_001662124.2|AAEG	LOC6542367|XP_001968308.1|DERE
OG0005554	LOC5568091|XP_021703968.1|AAEG	LOC6541302|XP_001968654.1|DERE
OG0005555	LOC5568090|XP_001652028.1|AAEG	LOC6541791|XP_001968650.1|DERE
OG0005556	LOC5568089|XP_001652027.2|AAEG	LOC6542004|XP_001968649.1|DERE
OG0005557	LOC5568088|XP_001652026.2|AAEG	LOC6547610|XP_001976247.1|DERE
OG0005558	LOC5568082|XP_021703982.1|AAEG	LOC6551589|XP_015010868.1|DERE
OG0005559	LOC5568095|XP_001652019.2|AAEG	LOC6548890|XP_001974132.1|DERE
OG0005560	LOC5568081|XP_021703989.1|AAEG	LOC6547232|XP_001976245.1|DERE
OG0005561	LOC5568070|XP_021703993.1|AAEG	LOC6549713|XP_001977420.1|DERE
OG0005562	LOC5568096|XP_021703995.1|AAEG	LOC6543529|XP_026834737.1|DERE
OG0005563	LOC5569518|XP_001652822.2|AAEG	LOC6555826|XP_001982692.2|DERE
OG0005564	LOC5569522|XP_021704014.1|AAEG	LOC6541442|XP_015014977.1|DERE
OG0005565	LOC5569519|XP_021704020.1|AAEG	LOC6549402|XP_001974450.1|DERE
OG0005566	LOC5569523|XP_001652835.2|AAEG	LOC6549403|XP_001974451.1|DERE
OG0005567	LOC5569524|XP_021704021.1|AAEG	LOC6554494|XP_001981939.2|DERE
OG0005568	LOC110677247|XP_021704042.1|AAEG	LOC6540764|XP_001968742.1|DERE
OG0005569	LOC110677248|XP_021704043.1|AAEG, LOC5567337|XP_001651763.1|AAEG	LOC6541734|XP_015015187.1|DERE
OG0005570	LOC5569766|XP_021695401.1|AAEG	LOC6541024|XP_001968242.2|DERE
OG0005571	LOC5566683|XP_021711451.1|AAEG	LOC6547935|XP_001976360.3|DERE
OG0005572	LOC5568572|XP_001652402.1|AAEG	LOC6547843|XP_001975046.1|DERE
OG0005573	LOC5568570|XP_021705422.1|AAEG	LOC6554728|XP_026831628.1|DERE
OG0005574	LOC5568565|XP_001652395.2|AAEG	LOC6541260|XP_026834625.1|DERE
OG0005575	LOC5563803|XP_001648086.1|AAEG	LOC6552056|XP_001980692.1|DERE
OG0005576	LOC5567852|XP_001651893.2|AAEG	LOC6548928|XP_001975415.1|DERE
OG0005577	LOC5575373|XP_001661904.1|AAEG	LOC6544518|XP_026833326.1|DERE
OG0005578	LOC5575378|XP_021708154.1|AAEG	LOC6544736|XP_001973458.1|DERE
OG0005579	LOC5575379|XP_021708155.1|AAEG	LOC26526587|XP_015014304.1|DERE
OG0005580	LOC5568428|XP_001652256.1|AAEG	LOC6545052|XP_001971559.1|DERE
OG0005581	LOC5568434|XP_021706155.1|AAEG	LOC6551337|XP_026837449.1|DERE
OG0005582	LOC5570313|XP_001653135.2|AAEG	LOC6544064|XP_001973693.1|DERE
OG0005583	LOC5570314|XP_001653140.2|AAEG	LOC6545672|XP_001971654.1|DERE
OG0005584	LOC5570212|XP_021708079.1|AAEG	LOC6541361|XP_001969983.3|DERE
OG0005585	LOC5570226|XP_001659005.1|AAEG, LOC110680234|XP_021711741.1|AAEG	LOC6553194|XP_001979155.1|DERE
OG0005586	LOC5570234|XP_021711486.1|AAEG	LOC6552685|XP_001978948.1|DERE
OG0005587	LOC5570236|XP_021706701.1|AAEG	LOC6543207|XP_001969891.1|DERE
OG0005588	LOC5570237|XP_001659016.2|AAEG	LOC6544890|XP_026833580.1|DERE
OG0005589	LOC5579026|XP_021705203.1|AAEG	LOC6552461|XP_026831497.1|DERE
OG0005590	LOC5579025|XP_001664206.2|AAEG	LOC6542488|XP_001970731.1|DERE
OG0005591	LOC5579029|XP_021704809.1|AAEG	LOC6550955|XP_001978237.1|DERE
OG0005592	LOC5572840|XP_001660595.1|AAEG	LOC6552489|XP_001979838.1|DERE
OG0005593	LOC5572832|XP_001660598.1|AAEG	LOC6545960|XP_001971228.1|DERE
OG0005594	LOC5572835|XP_021704347.1|AAEG	LOC6544769|XP_001971499.1|DERE
OG0005595	LOC5572837|XP_001660600.2|AAEG	LOC6544618|XP_001971500.2|DERE
OG0005596	LOC5572845|XP_021705712.1|AAEG	LOC6545943|XP_001971203.1|DERE
OG0005597	LOC5572844|XP_021705676.1|AAEG	LOC6552926|XP_026839347.1|DERE
OG0005598	LOC5570139|XP_001653121.1|AAEG	LOC6554328|XP_001981294.1|DERE
OG0005599	LOC5572509|XP_001660447.1|AAEG	LOC6547862|XP_001975045.2|DERE
OG0005600	LOC5575114|XP_001661836.1|AAEG	LOC6552763|XP_001980952.1|DERE
OG0005601	LOC5575109|XP_021708500.1|AAEG	LOC6550478|XP_001977822.1|DERE
OG0005602	LOC5575106|XP_001661828.1|AAEG	LOC6554401|XP_001981697.1|DERE
OG0005603	LOC23687752|XP_011493613.1|AAEG	LOC6549028|XP_001975537.1|DERE
OG0005604	LOC5572229|XP_021709044.1|AAEG	LOC6549030|XP_001975539.3|DERE
OG0005605	LOC5572230|XP_001653922.2|AAEG	LOC6546841|XP_001975943.1|DERE
OG0005606	LOC5572238|XP_021709653.1|AAEG	LOC6541424|XP_001969771.1|DERE
OG0005607	LOC5576658|XP_001656187.1|AAEG	LOC6553860|XP_001980564.1|DERE
OG0005608	LOC5576659|XP_021708468.1|AAEG	LOC6553920|XP_001980567.1|DERE
OG0005609	LOC5576650|XP_001656189.1|AAEG	LOC6545414|XP_001971713.1|DERE
OG0005610	LOC5567644|XP_021705060.1|AAEG	LOC6543764|XP_001971358.1|DERE
OG0005611	LOC5567647|XP_021706606.1|AAEG	LOC6546052|XP_001971749.2|DERE
OG0005612	LOC5567648|XP_021710264.1|AAEG	LOC6553838|XP_026833767.1|DERE
OG0005613	LOC5563782|XP_001648069.1|AAEG	LOC6553354|XP_001980183.1|DERE
OG0005614	LOC5563776|XP_001648070.2|AAEG	LOC6552401|XP_001978927.1|DERE
OG0005615	LOC23687614|XP_021709751.1|AAEG	LOC6554741|XP_001981076.1|DERE
OG0005616	LOC5578567|XP_021707552.1|AAEG	LOC6553043|XP_001980031.1|DERE
OG0005617	LOC5578565|XP_001663955.2|AAEG	LOC6553116|XP_001979081.1|DERE
OG0005618	LOC5578564|XP_001663953.1|AAEG	LOC6546776|XP_001976003.1|DERE
OG0005619	LOC5568529|XP_021707754.1|AAEG	LOC6551814|XP_001979621.1|DERE
OG0005620	LOC5567843|XP_001657723.1|AAEG	LOC6551415|XP_015011034.2|DERE
OG0005621	LOC110679374|XP_021709495.1|AAEG	LOC6551252|XP_001978440.3|DERE
OG0005622	LOC5567821|XP_001657727.1|AAEG	LOC6551484|XP_001978468.1|DERE
OG0005623	LOC5571133|XP_021707738.1|AAEG	LOC6555606|XP_026837470.1|DERE
OG0005624	LOC5567372|XP_021709599.1|AAEG	LOC6553191|XP_026835232.1|DERE
OG0005625	LOC5567373|XP_021704494.1|AAEG	LOC6552970|XP_026839558.1|DERE
OG0005626	LOC5567376|XP_021707147.1|AAEG	LOC6551609|XP_001978589.1|DERE
OG0005627	LOC5567377|XP_021707699.1|AAEG	LOC6554035|XP_001980508.1|DERE
OG0005628	LOC5577681|XP_021704553.1|AAEG	LOC6553092|XP_001980047.1|DERE
OG0005629	LOC5577687|XP_001663469.1|AAEG	LOC6546980|XP_001976068.1|DERE
OG0005630	LOC5566390|XP_021709343.1|AAEG	LOC6546541|XP_026836289.1|DERE
OG0005631	LOC5572213|XP_001660282.2|AAEG	LOC6551518|XP_001977186.1|DERE
OG0005632	LOC110677659|XP_021704285.1|AAEG, LOC5572215|XP_021708714.1|AAEG	LOC6551228|XP_001978340.3|DERE
OG0005633	LOC5574407|XP_001655114.1|AAEG	LOC6551863|XP_026836374.1|DERE
OG0005634	LOC5574411|XP_021706968.1|AAEG	LOC6552171|XP_015010247.1|DERE
OG0005635	LOC110680973|XP_021712438.1|AAEG, LOC5574412|XP_021706760.1|AAEG	LOC6543296|XP_015014409.1|DERE
OG0005636	LOC5580273|XP_021709467.1|AAEG	LOC6553081|XP_001979076.1|DERE
OG0005637	LOC5580276|XP_001662902.1|AAEG	LOC6552519|XP_001980944.1|DERE
OG0005638	LOC5580277|XP_021711017.1|AAEG	LOC6547585|XP_001974900.1|DERE
OG0005639	LOC5580279|XP_021708192.1|AAEG	LOC6547697|XP_001975018.1|DERE
