Orthogroup	AAEG.longest_only	DSUP.longest_only
OG0005217	LOC5577722|XP_021700248.1|AAEG	LOC119548881|XP_037712440.1|DSUP
OG0005218	LOC5577721|XP_011493717.1|AAEG	LOC119547199|XP_037709867.1|DSUP
OG0005219	LOC5571137|XP_021700258.1|AAEG	LOC119550843|XP_037715738.1|DSUP
OG0005220	LOC5571140|XP_001653450.2|AAEG	LOC119553359|XP_037719632.1|DSUP
OG0005221	LOC5571138|XP_021700259.1|AAEG	LOC119548398|XP_037711554.1|DSUP
OG0005222	LOC5571145|XP_021700273.1|AAEG	LOC119546342|XP_037708477.1|DSUP
OG0005223	LOC110680910|XP_021712389.1|AAEG, LOC5568634|XP_021700310.1|AAEG, LOC110681458|XP_021712909.1|AAEG	LOC119546249|XP_037708330.1|DSUP
OG0005224	LOC5575438|XP_021700357.1|AAEG	LOC119548602|XP_037711887.1|DSUP
OG0005225	LOC5575440|XP_001661961.1|AAEG	LOC119547637|XP_037710505.1|DSUP
OG0005226	LOC5567173|XP_021700382.1|AAEG	LOC119545975|XP_037707874.1|DSUP
OG0005227	LOC5566532|XP_021700389.1|AAEG	LOC119547108|XP_037709746.1|DSUP
OG0005228	LOC5578148|XP_021700391.1|AAEG	LOC119548802|XP_037712307.1|DSUP
OG0005229	LOC5578157|XP_021700406.1|AAEG	LOC119546919|XP_037709477.1|DSUP
OG0005230	LOC5571941|XP_021700411.1|AAEG	LOC119546876|XP_037709411.1|DSUP
OG0005231	LOC5570241|XP_001659017.1|AAEG	LOC119546731|XP_037709149.1|DSUP
OG0005232	LOC5569378|XP_021700455.1|AAEG	LOC119546424|XP_037708619.1|DSUP
OG0005233	LOC5569372|XP_001658449.1|AAEG	LOC119546964|XP_037709538.1|DSUP
OG0005234	LOC5569509|XP_001658594.2|AAEG	LOC119547771|XP_037710711.1|DSUP
OG0005235	LOC5568224|XP_001652156.1|AAEG	LOC119546616|XP_037708981.1|DSUP
OG0005236	LOC5568225|XP_001652157.1|AAEG	LOC119547282|XP_037709993.1|DSUP
OG0005237	LOC5568228|XP_001652160.1|AAEG	LOC119547281|XP_037709992.1|DSUP
OG0005238	LOC5580328|XP_001663278.1|AAEG	LOC119547863|XP_037710823.1|DSUP
OG0005239	LOC5580326|XP_021700498.1|AAEG	LOC119548763|XP_037712232.1|DSUP
OG0005240	LOC5580330|XP_001663283.1|AAEG	LOC119548298|XP_037711393.1|DSUP
OG0005241	LOC5580331|XP_021700501.1|AAEG	LOC119546846|XP_037709369.1|DSUP
OG0005242	LOC5577421|XP_001656500.1|AAEG	LOC119547981|XP_037710964.1|DSUP
OG0005243	LOC5564177|XP_021700513.1|AAEG	LOC119546579|XP_037708911.1|DSUP
OG0005244	LOC5578372|XP_021700520.1|AAEG	LOC119561028|XP_037730781.1|DSUP
OG0005245	LOC5578370|XP_001656941.2|AAEG	LOC119559993|XP_037729187.1|DSUP
OG0005246	LOC5578367|XP_001656938.1|AAEG	LOC119546947|XP_037709515.1|DSUP
OG0005247	LOC5578363|XP_021700522.1|AAEG	LOC119549816|XP_037714022.1|DSUP
OG0005248	LOC5565620|XP_021700538.1|AAEG	LOC119558293|XP_037727615.1|DSUP
OG0005249	LOC5566446|XP_001650815.2|AAEG	LOC119563456|XP_037732787.1|DSUP
OG0005250	LOC5566421|XP_021700547.1|AAEG	LOC119548789|XP_037712289.1|DSUP
OG0005251	LOC5565682|XP_021700571.1|AAEG	LOC119546788|XP_037709273.1|DSUP
OG0005252	LOC5565690|XP_021700580.1|AAEG	LOC119548683|XP_037712055.1|DSUP
OG0005253	LOC5570923|XP_021700599.1|AAEG	LOC119546753|XP_037709211.1|DSUP
OG0005254	LOC5570918|XP_021700625.1|AAEG	LOC119546862|XP_037709392.1|DSUP
OG0005255	LOC5570917|XP_001653396.1|AAEG	LOC119548011|XP_037711008.1|DSUP
OG0005256	LOC5570929|XP_001653390.1|AAEG	LOC119548872|XP_037712430.1|DSUP, LOC119562464|XP_037731577.1|DSUP
OG0005257	LOC5570912|XP_001653389.1|AAEG	LOC119548013|XP_037711010.1|DSUP
OG0005258	LOC5570928|XP_021700653.1|AAEG	LOC119547437|XP_037710226.1|DSUP
OG0005259	LOC5570898|XP_021700676.1|AAEG	LOC119546502|XP_037708746.1|DSUP
OG0005260	LOC5572919|XP_001654254.1|AAEG	LOC119546504|XP_037708749.1|DSUP
OG0005261	LOC5572921|XP_001654256.1|AAEG	LOC119547448|XP_037710237.1|DSUP
OG0005262	LOC5574731|XP_001661622.1|AAEG	LOC119547191|XP_037709855.1|DSUP
OG0005263	LOC5571729|XP_021700723.1|AAEG	LOC119548282|XP_037711375.1|DSUP
OG0005264	LOC5571727|XP_001659869.2|AAEG	LOC119563210|XP_037732434.1|DSUP
OG0005265	LOC5571428|XP_021700745.1|AAEG	LOC119546970|XP_037709544.1|DSUP
OG0005266	LOC5571427|XP_021700747.1|AAEG	LOC119546023|XP_037707964.1|DSUP
OG0005267	LOC5571418|XP_021700756.1|AAEG	LOC119546883|XP_037709425.1|DSUP
OG0005268	LOC5571419|XP_001659672.1|AAEG	LOC119547915|XP_037710881.1|DSUP
OG0005269	LOC5577780|XP_021700762.1|AAEG	LOC119546969|XP_037709542.1|DSUP
OG0005270	LOC5566353|XP_001650713.1|AAEG	LOC119547951|XP_037710928.1|DSUP
OG0005271	LOC5566349|XP_021700773.1|AAEG	LOC119545927|XP_037707773.1|DSUP
OG0005272	LOC5566328|XP_001650717.1|AAEG	LOC119548202|XP_037711260.1|DSUP
OG0005273	LOC5569673|XP_001652939.1|AAEG	LOC119547379|XP_037710133.1|DSUP
OG0005274	LOC5569676|XP_021700780.1|AAEG	LOC119547310|XP_037710036.1|DSUP
OG0005275	LOC5569675|XP_021700782.1|AAEG	LOC119548677|XP_037712049.1|DSUP
OG0005276	LOC5566721|XP_021700793.1|AAEG	LOC119547236|XP_037709943.1|DSUP
OG0005277	LOC5570421|XP_001659131.2|AAEG	LOC119547232|XP_037709926.1|DSUP
OG0005278	LOC5570426|XP_001659130.2|AAEG	LOC119550462|XP_037715075.1|DSUP
OG0005279	LOC5570433|XP_021700800.1|AAEG	LOC119562378|XP_037731467.1|DSUP, LOC119562633|XP_037731790.1|DSUP
OG0005280	LOC5572646|XP_021700807.1|AAEG	LOC119547201|XP_037709873.1|DSUP
OG0005281	LOC5572657|XP_001654157.2|AAEG	LOC119546792|XP_037709282.1|DSUP
OG0005282	LOC5572662|XP_021700832.1|AAEG	LOC119560049|XP_037729283.1|DSUP
OG0005283	LOC5572663|XP_021700837.1|AAEG	LOC119552137|XP_037717861.1|DSUP
OG0005284	LOC5572671|XP_021700843.1|AAEG	LOC119548808|XP_037712321.1|DSUP
OG0005285	LOC5564515|XP_001648853.2|AAEG, LOC110680321|XP_021711840.1|AAEG	LOC119547374|XP_037710125.1|DSUP
OG0005286	LOC5568761|XP_021700848.1|AAEG	LOC119546377|XP_037708538.1|DSUP
OG0005287	LOC5565249|XP_001649589.1|AAEG	LOC119546884|XP_037709426.1|DSUP
OG0005288	LOC5574312|XP_021700858.1|AAEG	LOC119548722|XP_037712137.1|DSUP
OG0005289	LOC5574311|XP_011493578.1|AAEG	LOC119558477|XP_037727918.1|DSUP
OG0005290	LOC5573648|XP_021700863.1|AAEG	LOC119560991|XP_037730699.1|DSUP
OG0005291	LOC5565779|XP_001650118.2|AAEG	LOC119548402|XP_037711566.1|DSUP
OG0005292	LOC5565760|XP_021700872.1|AAEG	LOC119548365|XP_037711509.1|DSUP
OG0005293	LOC5565768|XP_001650125.2|AAEG	LOC119547151|XP_037709798.1|DSUP
OG0005294	LOC5565783|XP_001650131.1|AAEG	LOC119547509|XP_037710329.1|DSUP
OG0005295	LOC5565778|XP_021700882.1|AAEG	LOC119548401|XP_037711565.1|DSUP
OG0005296	LOC5564855|XP_001649174.2|AAEG	LOC119561060|XP_037730824.1|DSUP
OG0005297	LOC5576295|XP_021700954.1|AAEG	LOC119547662|XP_037710540.1|DSUP
OG0005298	LOC5565353|XP_001649726.1|AAEG	LOC119547271|XP_037709981.1|DSUP
OG0005299	LOC5565386|XP_001649735.1|AAEG	LOC119545636|XP_037707275.1|DSUP
OG0005300	LOC5565370|XP_001649736.1|AAEG	LOC119557136|XP_037725647.1|DSUP
OG0005301	LOC5569178|XP_021701035.1|AAEG	LOC119546260|XP_037708347.1|DSUP
OG0005302	LOC5569184|XP_021701053.1|AAEG	LOC119549168|XP_037712891.1|DSUP
OG0005303	LOC5564504|XP_001648835.1|AAEG	LOC119546615|XP_037708980.1|DSUP
OG0005304	LOC5564507|XP_021701078.1|AAEG	LOC119546313|XP_037708440.1|DSUP
OG0005305	LOC5564513|XP_021701093.1|AAEG	LOC119550461|XP_037715073.1|DSUP
OG0005306	LOC5566988|XP_001651386.1|AAEG	LOC119548315|XP_037711423.1|DSUP
OG0005307	LOC5566967|XP_021701106.1|AAEG	LOC119547043|XP_037709647.1|DSUP
OG0005308	LOC5576572|XP_021701109.1|AAEG	LOC119547095|XP_037709724.1|DSUP
OG0005309	LOC5566523|XP_021701119.1|AAEG	LOC119547430|XP_037710217.1|DSUP
OG0005310	LOC5566520|XP_001650913.1|AAEG	LOC119546536|XP_037708807.1|DSUP
OG0005311	LOC110673977|XP_021701146.1|AAEG	LOC119546849|XP_037709374.1|DSUP
OG0005312	LOC5566512|XP_021701152.1|AAEG	LOC119546559|XP_037708852.1|DSUP
OG0005313	LOC23687644|XP_021701164.1|AAEG	LOC119548032|XP_037711034.1|DSUP
OG0005314	LOC5571678|XP_021701168.1|AAEG	LOC119546588|XP_037708930.1|DSUP
OG0005315	LOC5571668|XP_021701179.1|AAEG	LOC119547168|XP_037709823.1|DSUP
OG0005316	LOC5571683|XP_021701183.1|AAEG	LOC119549709|XP_037713865.1|DSUP
OG0005317	LOC5571662|XP_001653748.2|AAEG	LOC119546613|XP_037708977.1|DSUP
OG0005318	LOC5571658|XP_001653744.2|AAEG	LOC119562637|XP_037731792.1|DSUP
OG0005319	LOC5571645|XP_001653734.1|AAEG	LOC119547064|XP_037709675.1|DSUP
OG0005320	LOC5571646|XP_021701211.1|AAEG	LOC119546911|XP_037709468.1|DSUP
OG0005321	LOC5567454|XP_021701227.1|AAEG	LOC119546859|XP_037709388.1|DSUP
OG0005322	LOC5574508|XP_001655158.2|AAEG	LOC119547516|XP_037710337.1|DSUP
OG0005323	LOC5574506|XP_021701270.1|AAEG	LOC119547215|XP_037709893.1|DSUP
OG0005324	LOC5573849|XP_021701280.1|AAEG	LOC119547975|XP_037710954.1|DSUP
OG0005325	LOC5573854|XP_001654881.1|AAEG	LOC119548257|XP_037711329.1|DSUP
OG0005326	LOC5573850|XP_001654880.1|AAEG	LOC119548416|XP_037711586.1|DSUP
OG0005327	LOC5573844|XP_021701284.1|AAEG	LOC119548005|XP_037710995.1|DSUP
OG0005328	LOC5568808|XP_021701319.1|AAEG	LOC119546421|XP_037708618.1|DSUP
OG0005329	LOC5568806|XP_021701321.1|AAEG	LOC119555535|XP_037722895.1|DSUP
OG0005330	LOC5568805|XP_001658170.1|AAEG	LOC119555534|XP_037722894.1|DSUP
OG0005331	LOC110681452|XP_021712903.1|AAEG, LOC5568828|XP_001658194.1|AAEG	LOC119546612|XP_037708976.1|DSUP
OG0005332	LOC5568829|XP_001658195.1|AAEG	LOC119548082|XP_037711095.1|DSUP
OG0005333	LOC5564977|XP_021701378.1|AAEG	LOC119548096|XP_037711113.1|DSUP
OG0005334	LOC5564994|XP_001649336.1|AAEG	LOC119545951|XP_037707835.1|DSUP
OG0005335	LOC5564975|XP_001649335.1|AAEG	LOC119549812|XP_037714012.1|DSUP
OG0005336	LOC5564995|XP_021701383.1|AAEG	LOC119551424|XP_037716695.1|DSUP
OG0005337	LOC5568985|XP_001658270.1|AAEG	LOC119550938|XP_037715891.1|DSUP
OG0005338	LOC5577471|XP_021701403.1|AAEG	LOC119547469|XP_037710283.1|DSUP
OG0005339	LOC5573493|XP_021701414.1|AAEG	LOC119546157|XP_037708195.1|DSUP
OG0005340	LOC5573492|XP_001660898.2|AAEG	LOC119547082|XP_037709706.1|DSUP
OG0005341	LOC5573494|XP_021701416.1|AAEG	LOC119550898|XP_037715816.1|DSUP
OG0005342	LOC5573495|XP_021701417.1|AAEG	LOC119547779|XP_037710718.1|DSUP
OG0005343	LOC5573500|XP_021701422.1|AAEG	LOC119551685|XP_037717077.1|DSUP
OG0005344	LOC5578762|XP_021701458.1|AAEG	LOC119551063|XP_037716114.1|DSUP
OG0005345	LOC5578758|XP_001657126.1|AAEG	LOC119548463|XP_037711659.1|DSUP
OG0005346	LOC5576425|XP_001662633.1|AAEG	LOC119548555|XP_037711782.1|DSUP
OG0005347	LOC5565689|XP_021701522.1|AAEG	LOC119546879|XP_037709415.1|DSUP
OG0005348	LOC5577734|XP_021701531.1|AAEG	LOC119546821|XP_037709335.1|DSUP
OG0005349	LOC5565279|XP_001649624.2|AAEG	LOC119548682|XP_037712054.1|DSUP
OG0005350	LOC5578315|XP_001663831.2|AAEG	LOC119548061|XP_037711073.1|DSUP
OG0005351	LOC5576176|XP_021701542.1|AAEG	LOC119553304|XP_037719557.1|DSUP
OG0005352	LOC5571955|XP_021701545.1|AAEG	LOC119546413|XP_037708600.1|DSUP
OG0005353	LOC5568247|XP_021701564.1|AAEG	LOC119551313|XP_037716536.1|DSUP
OG0005354	LOC5568244|XP_021701574.1|AAEG	LOC119548856|XP_037712410.1|DSUP
OG0005355	LOC5568238|XP_001657927.2|AAEG	LOC119546542|XP_037708818.1|DSUP
OG0005356	LOC5568230|XP_001657926.1|AAEG	LOC119546277|XP_037708378.1|DSUP
OG0005357	LOC5568233|XP_021701597.1|AAEG	LOC119546630|XP_037708997.1|DSUP
OG0005358	LOC5565119|XP_001649466.1|AAEG	LOC119546284|XP_037708392.1|DSUP
OG0005359	LOC5565120|XP_001649467.1|AAEG	LOC119551782|XP_037717238.1|DSUP
OG0005360	LOC5569333|XP_001658431.1|AAEG	LOC119554454|XP_037721294.1|DSUP
OG0005361	LOC5569340|XP_001658437.2|AAEG	LOC119546782|XP_037709265.1|DSUP
OG0005362	LOC5580260|XP_001656144.1|AAEG	LOC119547133|XP_037709774.1|DSUP
OG0005363	LOC5570638|XP_001659237.1|AAEG	LOC119548302|XP_037711398.1|DSUP
OG0005364	LOC5574679|XP_021701639.1|AAEG	LOC119550857|XP_037715759.1|DSUP
OG0005365	LOC5565517|XP_021701663.1|AAEG	LOC119546534|XP_037708802.1|DSUP
OG0005366	LOC5564673|XP_021701665.1|AAEG, LOC110681414|XP_021712846.1|AAEG	LOC119548000|XP_037710987.1|DSUP
OG0005367	LOC5572617|XP_021701676.1|AAEG	LOC119547076|XP_037709691.1|DSUP
OG0005368	LOC5572622|XP_001660487.1|AAEG	LOC119563242|XP_037732475.1|DSUP
OG0005369	LOC5572624|XP_001660489.1|AAEG	LOC119548176|XP_037711218.1|DSUP
OG0005370	LOC5572625|XP_021701680.1|AAEG	LOC119546074|XP_037708076.1|DSUP
OG0005371	LOC5572626|XP_021701682.1|AAEG	LOC119546533|XP_037708801.1|DSUP
OG0005372	LOC5578314|XP_021701686.1|AAEG, LOC110676930|XP_021702499.1|AAEG	LOC119560793|XP_037730350.1|DSUP
OG0005373	LOC5577186|XP_001663274.1|AAEG	LOC119562213|XP_037731339.1|DSUP
OG0005374	LOC5577183|XP_021701716.1|AAEG	LOC119548316|XP_037711424.1|DSUP
OG0005375	LOC5577181|XP_001663269.2|AAEG	LOC119546238|XP_037708312.1|DSUP
OG0005376	LOC5566917|XP_021701720.1|AAEG	LOC119548307|XP_037711408.1|DSUP
OG0005377	LOC5577214|XP_001663309.2|AAEG	LOC119554232|XP_037720991.1|DSUP
OG0005378	LOC5574148|XP_021701765.1|AAEG	LOC119547520|XP_037710342.1|DSUP
OG0005379	LOC5568492|XP_001658081.1|AAEG	LOC119546725|XP_037709143.1|DSUP
OG0005380	LOC5568493|XP_021701770.1|AAEG	LOC119547725|XP_037710632.1|DSUP
OG0005381	LOC5571212|XP_021701780.1|AAEG	LOC119548627|XP_037711933.1|DSUP
OG0005382	LOC5573096|XP_021701785.1|AAEG	LOC119548778|XP_037712252.1|DSUP
OG0005383	LOC5571560|XP_021701830.1|AAEG	LOC119554004|XP_037720639.1|DSUP
OG0005384	LOC23687965|XP_011493374.1|AAEG	LOC119553349|XP_037719619.1|DSUP
OG0005385	LOC5569392|XP_021701841.1|AAEG	LOC119549145|XP_037712851.1|DSUP
OG0005386	LOC5569051|XP_021701845.1|AAEG	LOC119551768|XP_037717223.1|DSUP
OG0005387	LOC5569043|XP_021701852.1|AAEG	LOC119561081|XP_037730868.1|DSUP
OG0005388	LOC5579491|XP_001647790.2|AAEG	LOC119546701|XP_037709109.1|DSUP
OG0005389	LOC5564617|XP_021701917.1|AAEG	LOC119547013|XP_037709609.1|DSUP
OG0005390	LOC110673993|XP_021702005.1|AAEG	LOC119548838|XP_037712385.1|DSUP
OG0005391	LOC110676864|XP_021702006.1|AAEG	LOC119548840|XP_037712387.1|DSUP
OG0005392	LOC5578426|XP_021702014.1|AAEG	LOC119548824|XP_037712365.1|DSUP
OG0005393	LOC5580153|XP_001661638.1|AAEG	LOC119563363|XP_037732643.1|DSUP
OG0005394	LOC5579065|XP_021702016.1|AAEG	LOC119546506|XP_037708755.1|DSUP
OG0005395	LOC5563795|XP_021702023.1|AAEG	LOC119548621|XP_037711919.1|DSUP
OG0005396	LOC5563771|XP_021702037.1|AAEG	LOC119546252|XP_037708334.1|DSUP
OG0005397	LOC5576963|XP_021702043.1|AAEG	LOC119546538|XP_037708808.1|DSUP
OG0005398	LOC5573386|XP_001654557.1|AAEG	LOC119560753|XP_037730299.1|DSUP
OG0005399	LOC5573405|XP_021702086.1|AAEG	LOC119549938|XP_037714244.1|DSUP
OG0005400	LOC5572014|XP_021702113.1|AAEG	LOC119549884|XP_037714117.1|DSUP
OG0005401	LOC5573077|XP_021702137.1|AAEG	LOC119548121|XP_037711145.1|DSUP
OG0005402	LOC5573072|XP_021702139.1|AAEG	LOC119547499|XP_037710319.1|DSUP
OG0005403	LOC5573075|XP_021702143.1|AAEG	LOC119548216|XP_037711280.1|DSUP
OG0005404	LOC5567717|XP_001657636.1|AAEG	LOC119548217|XP_037711281.1|DSUP
OG0005405	LOC5567312|XP_001651747.1|AAEG	LOC119551501|XP_037716794.1|DSUP
OG0005406	LOC5573822|XP_021702169.1|AAEG	LOC119551491|XP_037716785.1|DSUP
OG0005407	LOC5570836|XP_001653344.1|AAEG	LOC119550187|XP_037714657.1|DSUP
OG0005408	LOC5570821|XP_001653333.1|AAEG	LOC119547360|XP_037710105.1|DSUP
OG0005409	LOC5578647|XP_021702211.1|AAEG	LOC119548311|XP_037711415.1|DSUP
OG0005410	LOC5580319|XP_021702227.1|AAEG	LOC119546799|XP_037709303.1|DSUP
OG0005411	LOC5577608|XP_001656602.1|AAEG	LOC119549740|XP_037713909.1|DSUP
OG0005412	LOC5577612|XP_021702239.1|AAEG	LOC119549795|XP_037713989.1|DSUP
OG0005413	LOC5577616|XP_021702241.1|AAEG	LOC119552107|XP_037717820.1|DSUP
OG0005414	LOC5577619|XP_001656613.1|AAEG	LOC119556752|XP_037725101.1|DSUP
OG0005415	LOC23687579|XP_021702256.1|AAEG	LOC119555834|XP_037723388.1|DSUP
OG0005416	LOC5575162|XP_021702288.1|AAEG	LOC119550865|XP_037715771.1|DSUP
OG0005417	LOC5575147|XP_001655524.2|AAEG	LOC119546882|XP_037709424.1|DSUP
OG0005418	LOC5566387|XP_021702308.1|AAEG	LOC119546762|XP_037709235.1|DSUP
OG0005419	LOC5566397|XP_001650763.1|AAEG	LOC119547392|XP_037710169.1|DSUP
OG0005420	LOC5569444|XP_021702398.1|AAEG	LOC119548506|XP_037711714.1|DSUP
OG0005421	LOC5577296|XP_021702407.1|AAEG	LOC119547229|XP_037709917.1|DSUP
OG0005422	LOC5572459|XP_001660405.1|AAEG	LOC119556260|XP_037724232.1|DSUP
OG0005423	LOC5572461|XP_021702480.1|AAEG	LOC119546102|XP_037708114.1|DSUP
OG0005424	LOC5565327|XP_001649673.2|AAEG	LOC119549214|XP_037713000.1|DSUP
OG0005425	LOC5565301|XP_021702494.1|AAEG	LOC119557360|XP_037726025.1|DSUP
OG0005426	LOC5565317|XP_021702536.1|AAEG	LOC119551838|XP_037717336.1|DSUP
OG0005427	LOC5566801|XP_001651209.2|AAEG	LOC119547316|XP_037710042.1|DSUP
OG0005428	LOC5566803|XP_021702556.1|AAEG	LOC119559664|XP_037728641.1|DSUP
OG0005429	LOC5566805|XP_021702566.1|AAEG	LOC119546311|XP_037708435.1|DSUP
OG0005430	LOC5566806|XP_021702568.1|AAEG	LOC119546312|XP_037708437.1|DSUP
OG0005431	LOC5569488|XP_021702620.1|AAEG	LOC119548075|XP_037711090.1|DSUP
OG0005432	LOC5564556|XP_001648896.1|AAEG	LOC119559676|XP_037728661.1|DSUP
OG0005433	LOC110676948|XP_021702633.1|AAEG	LOC119550348|XP_037714895.1|DSUP
OG0005434	LOC5577430|XP_021702661.1|AAEG	LOC119561746|XP_037731153.1|DSUP
OG0005435	LOC5577429|XP_001663357.2|AAEG	LOC119560096|XP_037729346.1|DSUP
OG0005436	LOC5577428|XP_001663356.2|AAEG	LOC119562422|XP_037731537.1|DSUP
OG0005437	LOC5577425|XP_001663354.1|AAEG	LOC119563152|XP_037732339.1|DSUP
OG0005438	LOC5572793|XP_001654194.2|AAEG	LOC119546296|XP_037708408.1|DSUP
OG0005439	LOC5572800|XP_001654201.1|AAEG, LOC110680580|XP_021712069.1|AAEG	LOC119557587|XP_037726319.1|DSUP
OG0005440	LOC5572817|XP_021702698.1|AAEG	LOC119546314|XP_037708441.1|DSUP
OG0005441	LOC5570355|XP_001653183.2|AAEG	LOC119547498|XP_037710318.1|DSUP
OG0005442	LOC5570695|XP_001659284.1|AAEG	LOC119546028|XP_037707972.1|DSUP
OG0005443	LOC5570692|XP_001659279.2|AAEG, LOC110673989|XP_021702718.1|AAEG	LOC119547576|XP_037710405.1|DSUP
OG0005444	LOC5572900|XP_001660636.1|AAEG	LOC119547834|XP_037710793.1|DSUP
OG0005445	LOC5568616|XP_021702749.1|AAEG	LOC119547416|XP_037710194.1|DSUP
OG0005446	LOC5568613|XP_021702783.1|AAEG	LOC119545977|XP_037707883.1|DSUP
OG0005447	LOC5568607|XP_001652438.1|AAEG	LOC119547749|XP_037710673.1|DSUP
OG0005448	LOC5577538|XP_001656551.2|AAEG	LOC119552018|XP_037717682.1|DSUP
OG0005449	LOC5564023|XP_001648344.3|AAEG	LOC119557257|XP_037725869.1|DSUP
OG0005450	LOC5564027|XP_001648347.1|AAEG	LOC119551034|XP_037716061.1|DSUP
OG0005451	LOC5575298|XP_021702845.1|AAEG	LOC119547956|XP_037710934.1|DSUP
OG0005452	LOC5580042|XP_021702882.1|AAEG	LOC119550186|XP_037714653.1|DSUP
OG0005453	LOC5573241|XP_021702898.1|AAEG	LOC119545732|XP_037707480.1|DSUP
OG0005454	LOC5573249|XP_021702918.1|AAEG	LOC119546818|XP_037709333.1|DSUP
OG0005455	LOC5571859|XP_001653784.1|AAEG	LOC119550108|XP_037714518.1|DSUP
OG0005456	LOC5571848|XP_021695339.1|AAEG	LOC119547481|XP_037710294.1|DSUP
OG0005457	LOC5571854|XP_001653792.1|AAEG	LOC119548601|XP_037711886.1|DSUP
OG0005458	LOC5575850|XP_021702947.1|AAEG	LOC119547420|XP_037710198.1|DSUP
OG0005459	LOC5575847|XP_021702948.1|AAEG	LOC119547727|XP_037710638.1|DSUP
OG0005460	LOC5575844|XP_001662260.1|AAEG	LOC119547968|XP_037710946.1|DSUP
OG0005461	LOC5575843|XP_001662261.1|AAEG	LOC119548880|XP_037712439.1|DSUP
OG0005462	LOC5579229|XP_001664309.1|AAEG	LOC119548878|XP_037712437.1|DSUP
OG0005463	LOC5579236|XP_001664316.1|AAEG	LOC119553861|XP_037720442.1|DSUP
OG0005464	LOC5568773|XP_021702965.1|AAEG	LOC119546997|XP_037709590.1|DSUP
OG0005465	LOC5563940|XP_021702972.1|AAEG	LOC119548596|XP_037711878.1|DSUP
OG0005466	LOC5573814|XP_001661061.2|AAEG	LOC119548188|XP_037711245.1|DSUP
OG0005467	LOC5564839|XP_021703005.1|AAEG	LOC119556211|XP_037724110.1|DSUP
OG0005468	LOC5569060|XP_021712146.1|AAEG, LOC110674009|XP_021703021.1|AAEG	LOC119548847|XP_037712396.1|DSUP
OG0005469	LOC110680898|XP_021712378.1|AAEG, LOC5569087|XP_001658295.1|AAEG	LOC119548192|XP_037711247.1|DSUP
OG0005470	LOC5569067|XP_001658296.1|AAEG	LOC119548860|XP_037712414.1|DSUP
OG0005471	LOC5569063|XP_021703031.1|AAEG	LOC119546131|XP_037708160.1|DSUP
OG0005473	LOC5569076|XP_001658306.1|AAEG	LOC119548157|XP_037711188.1|DSUP
OG0005474	LOC5569080|XP_021695344.1|AAEG	LOC119547441|XP_037710230.1|DSUP
OG0005475	LOC5569081|XP_001658311.1|AAEG	LOC119547440|XP_037710229.1|DSUP
OG0005476	LOC5569082|XP_001658312.1|AAEG	LOC119552124|XP_037717839.1|DSUP
OG0005477	LOC5567982|XP_021703059.1|AAEG	LOC119555316|XP_037722568.1|DSUP
OG0005478	LOC5567978|XP_001657799.1|AAEG	LOC119548058|XP_037711070.1|DSUP
OG0005479	LOC5567977|XP_001657798.1|AAEG	LOC119547625|XP_037710479.1|DSUP
OG0005480	LOC5567975|XP_001657797.1|AAEG	LOC119547626|XP_037710481.1|DSUP
OG0005481	LOC5567972|XP_001657794.2|AAEG	LOC119547267|XP_037709977.1|DSUP
OG0005482	LOC5567962|XP_021703077.1|AAEG	LOC119546137|XP_037708169.1|DSUP
OG0005483	LOC5567961|XP_001657782.1|AAEG	LOC119563370|XP_037732649.1|DSUP
OG0005484	LOC5570443|XP_021703094.1|AAEG	LOC119547552|XP_037710379.1|DSUP
OG0005485	LOC5572771|XP_021703099.1|AAEG	LOC119551047|XP_037716086.1|DSUP
OG0005486	LOC5573695|XP_021703120.1|AAEG	LOC119551193|XP_037716322.1|DSUP
OG0005487	LOC5568794|XP_001658160.2|AAEG	LOC119546244|XP_037708323.1|DSUP
OG0005488	LOC5568796|XP_021703167.1|AAEG	LOC119548241|XP_037711309.1|DSUP
OG0005489	LOC110677029|XP_021703177.1|AAEG, LOC5568937|XP_001658259.2|AAEG	LOC119546449|XP_037708651.1|DSUP
OG0005490	LOC5568936|XP_021703178.1|AAEG	LOC119548339|XP_037711473.1|DSUP
OG0005491	LOC5568929|XP_021703181.1|AAEG	LOC119548186|XP_037711230.1|DSUP
OG0005492	LOC5568945|XP_001658248.1|AAEG	LOC119546775|XP_037709255.1|DSUP
OG0005493	LOC5568919|XP_001658241.2|AAEG	LOC119547135|XP_037709775.1|DSUP
OG0005494	LOC5573121|XP_001660737.2|AAEG	LOC119550774|XP_037715631.1|DSUP
OG0005495	LOC5573133|XP_001660749.1|AAEG	LOC119551459|XP_037716735.1|DSUP
OG0005496	LOC5573175|XP_021703271.1|AAEG	LOC119563523|XP_037732920.1|DSUP
OG0005497	LOC5573179|XP_021695374.1|AAEG	LOC119547528|XP_037710349.1|DSUP
OG0005498	LOC5573182|XP_001660799.1|AAEG	LOC119547530|XP_037710352.1|DSUP
OG0005499	LOC5573188|XP_001660806.2|AAEG	LOC119548804|XP_037712311.1|DSUP
OG0005500	LOC5573190|XP_001660805.1|AAEG	LOC119548806|XP_037712316.1|DSUP
OG0005501	LOC5573191|XP_001660807.2|AAEG	LOC119545928|XP_037707774.1|DSUP
OG0005502	LOC5573193|XP_001660810.2|AAEG	LOC119545929|XP_037707775.1|DSUP
