Orthogroup	AAEG.longest_only	DPER.longest_only
OG0003402	LOC110679871|XP_021711570.1|AAEG	LOC6588178|XP_026842495.1|DPER
OG0003403	LOC5577499|XP_001656515.2|AAEG	LOC6600847|XP_026840898.1|DPER
OG0003404	LOC5577699|XP_021711667.1|AAEG	LOC6587222|XP_002014015.1|DPER
OG0003405	LOC5572734|XP_001660546.2|AAEG	LOC6592519|XP_002017677.1|DPER
OG0003406	LOC5572725|XP_001660544.1|AAEG	LOC6588474|XP_002012974.1|DPER
OG0003407	LOC5572724|XP_001660542.1|AAEG	LOC6588491|XP_002012975.1|DPER
OG0003408	LOC5572733|XP_001660547.2|AAEG	LOC6588310|XP_002012920.1|DPER
OG0003409	LOC5572730|XP_021711963.1|AAEG	LOC6587948|XP_026840336.1|DPER
OG0003410	LOC5572735|XP_001660557.1|AAEG	LOC6587382|XP_002013495.1|DPER
OG0003411	LOC5567789|XP_001657692.1|AAEG	LOC6594131|XP_002019435.1|DPER
OG0003412	LOC5567787|XP_021712246.1|AAEG	LOC6587258|XP_002013648.2|DPER
OG0003413	LOC5567767|XP_001657667.2|AAEG	LOC6594599|XP_026850802.1|DPER
OG0003414	LOC5569265|XP_021712555.1|AAEG	LOC6597096|XP_002022287.1|DPER
OG0003415	LOC5571786|XP_001659917.1|AAEG, LOC110681191|XP_021712663.1|AAEG	LOC6598398|XP_002023521.1|DPER
OG0003416	LOC5571793|XP_001659919.1|AAEG, LOC110680319|XP_021711839.1|AAEG	LOC6591417|XP_002016943.1|DPER
OG0003417	LOC5571790|XP_001659923.1|AAEG	LOC6587844|XP_002013697.1|DPER
OG0003418	LOC110680553|XP_021712037.1|AAEG, LOC5567068|XP_001651458.1|AAEG	LOC6594950|XP_002020318.1|DPER
OG0003419	LOC5567063|XP_001651463.2|AAEG	LOC6598791|XP_002023902.1|DPER
OG0003420	LOC5567062|XP_021712857.1|AAEG	LOC6598790|XP_026849820.1|DPER
OG0003421	LOC5567085|XP_021712943.1|AAEG	LOC6587443|XP_026842913.1|DPER
OG0003422	LOC5577530|XP_021712944.1|AAEG	LOC6587442|XP_002013039.1|DPER
OG0003423	LOC5573383|XP_001660867.2|AAEG	LOC6592934|XP_002018381.2|DPER
OG0003424	LOC5573375|XP_001660864.2|AAEG	LOC6587332|XP_002013484.1|DPER
OG0003425	LOC5573371|XP_001660857.1|AAEG	LOC6587853|XP_002012787.1|DPER
OG0003426	LOC110681358|XP_021712799.1|AAEG, LOC110681360|XP_021712800.1|AAEG, LOC5573381|XP_021712999.1|AAEG	LOC6588314|XP_002013968.1|DPER
OG0003427	LOC5570624|XP_001659227.2|AAEG	LOC6588570|XP_002013960.1|DPER
OG0003428	LOC5572584|XP_001654088.2|AAEG	LOC6599018|XP_026847863.1|DPER
OG0003429	LOC5580284|XP_001662911.1|AAEG, LOC110681506|XP_021713094.1|AAEG	LOC6593028|XP_002018221.1|DPER
OG0003430	LOC5575731|XP_021713117.1|AAEG	LOC6602530|XP_002027563.1|DPER
OG0003431	LOC23687402|XP_021713130.1|AAEG	LOC6591964|XP_002017506.2|DPER
OG0003432	LOC110681519|XP_021713159.1|AAEG, LOC5568725|XP_001658106.1|AAEG	LOC6587753|XP_002013425.1|DPER
OG0003433	LOC5565237|XP_021713167.1|AAEG	LOC6595295|XP_026841947.1|DPER
OG0003434	LOC5576286|XP_001662576.2|AAEG	LOC6603199|XP_002028183.2|DPER, LOC6597617|XP_002022755.2|DPER
OG0003435	LOC5572168|XP_021713207.1|AAEG	LOC6598654|XP_026846568.1|DPER
OG0003436	LOC5569222|XP_001652782.1|AAEG	LOC6587216|XP_002013897.1|DPER
OG0003437	LOC5569219|XP_001652784.1|AAEG	LOC6587565|XP_026851279.1|DPER
OG0003438	LOC5569226|XP_001652785.1|AAEG	LOC6587598|XP_002013898.1|DPER
OG0003439	LOC5569232|XP_021712263.1|AAEG, LOC110681536|XP_021713262.1|AAEG	LOC6588419|XP_026844095.1|DPER
OG0003440	LOC5578520|XP_021713299.1|AAEG	LOC6588054|XP_026846800.1|DPER
OG0003441	LOC5578519|XP_001663910.1|AAEG	LOC113565457|XP_026843287.1|DPER
OG0003442	LOC5565034|XP_021694403.1|AAEG	LOC6595289|XP_002020355.2|DPER
OG0003443	LOC5576914|XP_001663011.1|AAEG	LOC6602724|XP_026849466.1|DPER
OG0003444	LOC5576920|XP_001663017.1|AAEG	LOC6603364|XP_026848120.1|DPER
OG0003445	LOC5580013|XP_021713335.1|AAEG	LOC6597411|XP_002022419.2|DPER
OG0003446	LOC5580009|XP_021713348.1|AAEG	LOC6603368|XP_026848361.1|DPER
OG0003447	LOC5580014|XP_021694307.1|AAEG	LOC113566251|XP_026846837.1|DPER
OG0003448	LOC5574616|XP_001661533.1|AAEG	LOC6594609|XP_002019312.1|DPER
OG0003449	LOC5574612|XP_001661529.1|AAEG	LOC6592082|XP_002016726.1|DPER
OG0003450	LOC5574618|XP_021713371.1|AAEG	LOC6594888|XP_002020007.1|DPER
OG0003451	LOC5574690|XP_021713381.1|AAEG	LOC6591461|XP_026846198.1|DPER
OG0003452	LOC5574692|XP_021713383.1|AAEG	LOC6594294|XP_002019942.2|DPER
OG0003453	LOC5567595|XP_021713391.1|AAEG	LOC6596115|XP_002021268.1|DPER, LOC113565965|XP_026845225.1|DPER
OG0003454	LOC5567614|XP_001657570.1|AAEG	LOC6596422|XP_026843336.1|DPER
OG0003455	LOC5567615|XP_021713393.1|AAEG	LOC6588157|XP_026851137.1|DPER
OG0003456	LOC5571512|XP_021692970.1|AAEG	LOC6593210|XP_002018039.1|DPER
OG0003457	LOC5571516|XP_021692972.1|AAEG	LOC6591367|XP_026851051.1|DPER
OG0003458	LOC5564696|XP_021692997.1|AAEG	LOC6594529|XP_026851123.1|DPER
OG0003459	LOC110674037|XP_021693012.1|AAEG	LOC6594406|XP_002019352.1|DPER
OG0003460	LOC5573797|XP_021693033.1|AAEG	LOC6587683|XP_002014095.1|DPER
OG0003461	LOC5570837|XP_021693037.1|AAEG	LOC6587587|XP_026850611.1|DPER
OG0003462	LOC23687506|XP_021695309.1|AAEG, LOC5566668|XP_011493288.2|AAEG	LOC6600305|XP_002025359.1|DPER
OG0003463	LOC5580098|XP_001654849.2|AAEG	LOC6587676|XP_002013676.1|DPER
OG0003464	LOC110674054|XP_021693086.1|AAEG	LOC6587626|XP_026840249.1|DPER
OG0003465	LOC5566483|XP_001650870.1|AAEG	LOC6592083|XP_002016727.1|DPER
OG0003466	LOC5566477|XP_001650864.1|AAEG, LOC110680597|XP_021712082.1|AAEG	LOC113565229|XP_026842689.1|DPER
OG0003467	LOC110674064|XP_021693130.1|AAEG, LOC5566466|XP_001650848.1|AAEG	LOC6587426|XP_002013237.1|DPER
OG0003468	LOC5566464|XP_001650846.1|AAEG, LOC110681427|XP_021712861.1|AAEG	LOC6587634|XP_002013249.1|DPER
OG0003469	LOC5578927|XP_001657213.1|AAEG	LOC6594965|XP_002020484.1|DPER
OG0003470	LOC5563724|XP_021693210.1|AAEG	LOC6588380|XP_026850644.1|DPER
OG0003471	LOC5563704|XP_001647991.1|AAEG	LOC6589212|XP_002015296.1|DPER
OG0003472	LOC5573172|XP_001660788.2|AAEG, LOC110674073|XP_021693214.1|AAEG	LOC6589217|XP_026844708.1|DPER
OG0003473	LOC110681091|XP_021712553.1|AAEG, LOC5563712|XP_001648004.2|AAEG	LOC6596575|XP_002021662.1|DPER
OG0003474	LOC5576365|XP_021693250.1|AAEG	LOC6588153|XP_026840099.1|DPER
OG0003475	LOC5576358|XP_021693297.1|AAEG, LOC110674087|XP_021693301.1|AAEG	LOC6598844|XP_026850825.1|DPER
OG0003476	LOC5576352|XP_021693305.1|AAEG	LOC6602563|XP_002027584.2|DPER
OG0003477	LOC5567293|XP_021693314.1|AAEG	LOC6588609|XP_002013152.1|DPER
OG0003478	LOC5567283|XP_021693342.1|AAEG	LOC6594948|XP_026851122.1|DPER
OG0003479	LOC5569127|XP_001652733.2|AAEG	LOC6595141|XP_002020131.2|DPER
OG0003480	LOC5576718|XP_001656224.1|AAEG	LOC6587885|XP_002013311.1|DPER
OG0003481	LOC5576717|XP_001656223.1|AAEG	LOC6587894|XP_002013310.2|DPER
OG0003482	LOC5576735|XP_021693381.1|AAEG	LOC6587729|XP_002013309.1|DPER
OG0003483	LOC5566413|XP_001650805.1|AAEG	LOC6587669|XP_026850866.1|DPER
OG0003484	LOC5568914|XP_001658238.1|AAEG	LOC6587364|XP_002013662.1|DPER
OG0003485	LOC5568905|XP_001658228.2|AAEG	LOC6587558|XP_002014034.1|DPER
OG0003486	LOC110674672|XP_021694418.1|AAEG	LOC6587507|XP_002014032.1|DPER
OG0003487	LOC5573324|XP_001654544.1|AAEG	LOC6587453|XP_002013045.1|DPER
OG0003488	LOC5569057|XP_021693516.1|AAEG	LOC6595124|XP_002020055.1|DPER
OG0003489	LOC5564565|XP_021693531.1|AAEG	LOC6594913|XP_026845806.1|DPER
OG0003490	LOC5566454|XP_021693543.1|AAEG	LOC6588107|XP_002012853.1|DPER
OG0003491	LOC5578805|XP_021693546.1|AAEG	LOC6587487|XP_002013059.2|DPER
OG0003492	LOC5578571|XP_001663962.2|AAEG	LOC6587616|XP_026850548.1|DPER
OG0003493	LOC5577195|XP_021693675.1|AAEG	LOC6587681|XP_002012800.1|DPER
OG0003494	LOC5572161|XP_021693685.1|AAEG	LOC6592086|XP_026851167.1|DPER
OG0003495	LOC5576201|XP_001662536.1|AAEG	LOC6595386|XP_002020789.1|DPER
OG0003496	LOC110674163|XP_021693719.1|AAEG	LOC6588349|XP_002013606.1|DPER
OG0003497	LOC23687673|XP_011493646.2|AAEG	LOC6598800|XP_026841717.1|DPER
OG0003498	LOC5575648|XP_021693759.1|AAEG	LOC113565799|XP_026844767.1|DPER
OG0003499	LOC5575653|XP_021693763.1|AAEG	LOC6595142|XP_026844823.1|DPER
OG0003500	LOC5565614|XP_021693783.1|AAEG	LOC6598057|XP_002023150.1|DPER
OG0003501	LOC5565612|XP_001649949.1|AAEG	LOC6587668|XP_002014052.1|DPER
OG0003502	LOC5565991|XP_021693812.1|AAEG, LOC5569690|XP_021712502.1|AAEG	LOC6587815|XP_002012772.2|DPER
OG0003503	LOC5577655|XP_001656653.3|AAEG	LOC6594760|XP_026851127.1|DPER
OG0003504	LOC5577651|XP_021693826.1|AAEG	LOC113565595|XP_026843873.1|DPER
OG0003505	LOC5577636|XP_021693854.1|AAEG	LOC6587475|XP_026840010.1|DPER
OG0003506	LOC5565953|XP_021693896.1|AAEG	LOC6587202|XP_026850169.1|DPER
OG0003507	LOC110680489|XP_021711984.1|AAEG, LOC5565942|XP_021693903.1|AAEG	LOC6587996|XP_026840365.1|DPER
OG0003508	LOC5568525|XP_021693918.1|AAEG	LOC6595833|XP_026845482.1|DPER
OG0003509	LOC5573535|XP_021693961.1|AAEG	LOC6588084|XP_002013577.1|DPER
OG0003510	LOC5579966|XP_001658483.2|AAEG	LOC6587800|XP_002013685.1|DPER
OG0003511	LOC5579960|XP_021694041.1|AAEG	LOC6587709|XP_026840003.1|DPER
OG0003512	LOC5578914|XP_001657204.2|AAEG	LOC6594989|XP_002020155.1|DPER
OG0003513	LOC5578915|XP_021694075.1|AAEG	LOC6587954|XP_026845702.1|DPER
OG0003514	LOC5576115|XP_021694090.1|AAEG	LOC6591846|XP_002016733.1|DPER
OG0003515	LOC5575229|XP_001655635.2|AAEG	LOC6589899|XP_002016383.1|DPER
OG0003516	LOC5565161|XP_021694131.1|AAEG	LOC6587870|XP_002013171.2|DPER
OG0003517	LOC5579159|XP_021694193.1|AAEG	LOC6588258|XP_026851213.1|DPER
OG0003518	LOC5566105|XP_001650511.2|AAEG	LOC6591829|XP_026851132.1|DPER
OG0003519	LOC5566136|XP_021695359.1|AAEG	LOC6602516|XP_026848769.1|DPER
OG0003520	LOC5566123|XP_001650503.2|AAEG	LOC6602453|XP_002027489.1|DPER
OG0003521	LOC5566143|XP_021695372.1|AAEG	LOC6599830|XP_026847256.1|DPER
OG0003522	LOC5566137|XP_001650495.1|AAEG	LOC6590148|XP_002016315.1|DPER
OG0003523	LOC5566133|XP_001650494.1|AAEG	LOC6595388|XP_002020791.1|DPER
OG0003524	LOC5566132|XP_001650493.2|AAEG	LOC6599280|XP_026848254.1|DPER
OG0003525	LOC5566126|XP_001650491.1|AAEG	LOC6590096|XP_026841069.1|DPER
OG0003526	LOC5566124|XP_001650486.2|AAEG	LOC6601563|XP_002026683.1|DPER
OG0003527	LOC5566111|XP_001650482.1|AAEG	LOC6602088|XP_026841721.1|DPER
OG0003529	LOC5570950|XP_001653417.2|AAEG	LOC6589300|XP_002014391.1|DPER
OG0003530	LOC5570952|XP_021695452.1|AAEG	LOC6597155|XP_002022360.1|DPER
OG0003531	LOC5571445|XP_001659696.2|AAEG	LOC6591608|XP_002017103.1|DPER
OG0003532	LOC5571444|XP_021695478.1|AAEG	LOC6599603|XP_026849535.1|DPER
OG0003533	LOC5567850|XP_001657714.1|AAEG	LOC6602523|XP_026848751.1|DPER, LOC6602509|XP_026848748.1|DPER
OG0003534	LOC5569149|XP_021695598.1|AAEG	LOC6602819|XP_026847921.1|DPER
OG0003535	LOC5569146|XP_021695603.1|AAEG	LOC6601254|XP_026849950.1|DPER
OG0003536	LOC110680371|XP_021711869.1|AAEG, LOC5578204|XP_001656848.2|AAEG	LOC6590402|XP_002015495.2|DPER
OG0003537	LOC5575741|XP_001655841.2|AAEG	LOC6601571|XP_002026662.1|DPER
OG0003538	LOC5575733|XP_021695723.1|AAEG, LOC110675350|XP_021695724.1|AAEG	LOC6590103|XP_002015659.1|DPER
OG0003539	LOC5566722|XP_021695725.1|AAEG	LOC6590341|XP_002016298.1|DPER
OG0003540	LOC5571766|XP_001659898.2|AAEG	LOC6601102|XP_002026067.1|DPER
OG0003541	LOC5576630|XP_021695759.1|AAEG	LOC6588508|XP_026850967.1|DPER
OG0003542	LOC5576629|XP_021695763.1|AAEG	LOC6592748|XP_002017810.1|DPER
OG0003543	LOC5576633|XP_001662790.1|AAEG	LOC6596688|XP_026845840.1|DPER
OG0003544	LOC5570665|XP_001659266.1|AAEG	LOC6596109|XP_002021262.1|DPER
OG0003545	LOC5571262|XP_021695920.1|AAEG	LOC6600499|XP_026847540.1|DPER
OG0003546	LOC5571248|XP_021695946.1|AAEG	LOC6602400|XP_002027452.1|DPER
OG0003547	LOC5568483|XP_021695974.1|AAEG	LOC6592424|XP_026840603.1|DPER
OG0003548	LOC5568482|XP_011493357.2|AAEG	LOC6592370|XP_026841183.1|DPER
OG0003549	LOC5568481|XP_021695981.1|AAEG	LOC6592369|XP_026841401.1|DPER
OG0003550	LOC5568468|XP_001652303.1|AAEG	LOC6592570|XP_002018252.1|DPER
OG0003551	LOC5579328|XP_021696014.1|AAEG	LOC6593049|XP_002017604.1|DPER
OG0003552	LOC110675403|XP_021696024.1|AAEG	LOC6601267|XP_002026396.1|DPER
OG0003553	LOC5573481|XP_021696025.1|AAEG	LOC6592568|XP_026841589.1|DPER
OG0003554	LOC5577799|XP_021696028.1|AAEG	LOC6599757|XP_002024877.1|DPER
OG0003555	LOC5578168|XP_021696070.1|AAEG	LOC6604445|XP_026845224.1|DPER, LOC113566000|XP_026845407.1|DPER
OG0003556	LOC5574103|XP_021700597.1|AAEG	LOC6597150|XP_026845467.1|DPER
OG0003557	LOC5574100|XP_001661171.1|AAEG	LOC6597154|XP_026845308.1|DPER
OG0003558	LOC5565097|XP_021696157.1|AAEG	LOC6599666|XP_026847427.1|DPER
OG0003559	LOC5565095|XP_021696175.1|AAEG	LOC6596177|XP_026845197.1|DPER
OG0003560	LOC5564907|XP_001649256.2|AAEG	LOC6596112|XP_002021265.2|DPER
OG0003561	LOC5572885|XP_021696189.1|AAEG	LOC6592480|XP_026842710.1|DPER
OG0003562	LOC5569889|XP_021696239.1|AAEG	LOC6592818|XP_026841874.1|DPER
OG0003563	LOC5569898|XP_001658796.1|AAEG	LOC6594943|XP_002020312.1|DPER
OG0003564	LOC110681383|XP_021712817.1|AAEG, LOC5569901|XP_001658799.2|AAEG	LOC6597132|XP_026845709.1|DPER
OG0003565	LOC110675493|XP_021696321.1|AAEG	LOC6602971|XP_002027956.1|DPER
OG0003566	LOC5570462|XP_021696323.1|AAEG	LOC6598786|XP_026840583.1|DPER
OG0003567	LOC5570461|XP_021696331.1|AAEG	LOC6601262|XP_002026391.1|DPER
OG0003568	LOC5577064|XP_021696349.1|AAEG	LOC6592208|XP_026842897.1|DPER
OG0003569	LOC5571867|XP_021696396.1|AAEG, LOC5564708|XP_021712809.1|AAEG	LOC6601199|XP_026848052.1|DPER
OG0003570	LOC5571874|XP_021696407.1|AAEG	LOC6602055|XP_002027186.2|DPER
OG0003571	LOC5570525|XP_001659184.2|AAEG	LOC6599743|XP_026847406.1|DPER, LOC6599742|XP_002024812.2|DPER
OG0003572	LOC5570536|XP_021696455.1|AAEG	LOC6600949|XP_026842699.1|DPER
OG0003573	LOC5570522|XP_021696464.1|AAEG	LOC6602094|XP_002027139.1|DPER
OG0003574	LOC5567621|XP_001657591.2|AAEG	LOC6599592|XP_002024712.1|DPER
OG0003575	LOC5576612|XP_001662762.1|AAEG	LOC6599799|XP_002024969.1|DPER
OG0003576	LOC5566268|XP_021696550.1|AAEG	LOC113566499|XP_026848181.1|DPER
OG0003577	LOC5566289|XP_021696567.1|AAEG, LOC110681021|XP_021712475.1|AAEG	LOC6602941|XP_026848798.1|DPER
OG0003578	LOC5569215|XP_001658388.1|AAEG	LOC6602953|XP_026848734.1|DPER
OG0003579	LOC5569212|XP_021696607.1|AAEG	LOC6590805|XP_002016351.2|DPER
OG0003580	LOC5568100|XP_021696615.1|AAEG	LOC6590450|XP_002016376.2|DPER
OG0003581	LOC110675582|XP_021696631.1|AAEG	LOC6600275|XP_026849113.1|DPER
OG0003582	LOC5568120|XP_001652059.2|AAEG	LOC6601382|XP_002026518.1|DPER
OG0003583	LOC5578232|XP_021696662.1|AAEG	LOC6590525|XP_026842572.1|DPER
OG0003584	LOC5574286|XP_001661329.1|AAEG	LOC6590032|XP_002016306.1|DPER
OG0003585	LOC5566329|XP_001650718.1|AAEG	LOC6598941|XP_026849022.1|DPER
OG0003586	LOC5579064|XP_021696762.1|AAEG	LOC6602022|XP_002027030.2|DPER
OG0003587	LOC5564624|XP_001648973.2|AAEG	LOC6595538|XP_026844112.1|DPER
OG0003588	LOC5567128|XP_001651546.2|AAEG	LOC6588558|XP_026843212.1|DPER
OG0003589	LOC110676989|XP_021702921.1|AAEG	LOC6601261|XP_002026390.2|DPER
OG0003590	LOC5574420|XP_021696838.1|AAEG	LOC6599089|XP_002024222.1|DPER
OG0003591	LOC5566232|XP_021696842.1|AAEG	LOC6603311|XP_026849879.1|DPER
OG0003592	LOC5566211|XP_001650600.1|AAEG	LOC6596225|XP_002021185.1|DPER
OG0003593	LOC5566219|XP_021696862.1|AAEG	LOC6599865|XP_026847233.1|DPER
OG0003594	LOC5566962|XP_001651375.2|AAEG	LOC6602961|XP_002027972.1|DPER
OG0003595	LOC5565647|XP_021696889.1|AAEG	LOC6593144|XP_026841244.1|DPER
OG0003596	LOC5565652|XP_001650005.1|AAEG	LOC6590303|XP_002015507.1|DPER
OG0003597	LOC5565650|XP_001650002.2|AAEG	LOC6591115|XP_026841055.1|DPER
OG0003598	LOC5573763|XP_001654790.1|AAEG	LOC6599725|XP_002024830.1|DPER
OG0003599	LOC5573779|XP_021696930.1|AAEG	LOC6596283|XP_002021805.1|DPER
OG0003600	LOC5576770|XP_001662857.2|AAEG	LOC6601410|XP_026847971.1|DPER
OG0003601	LOC5568893|XP_001658218.2|AAEG	LOC6592544|XP_026841596.1|DPER
OG0003602	LOC5574799|XP_021697010.1|AAEG	LOC6593022|XP_002018215.1|DPER
OG0003603	LOC5574896|XP_001655401.2|AAEG	LOC6601241|XP_026848070.1|DPER
OG0003604	LOC5579976|XP_001658608.1|AAEG	LOC6596527|XP_002021724.1|DPER
OG0003605	LOC5568318|XP_021697072.1|AAEG	LOC6587190|XP_026841097.1|DPER
OG0003606	LOC5568317|XP_001652194.1|AAEG	LOC6592662|XP_002018386.1|DPER
OG0003607	LOC5568314|XP_001652191.1|AAEG	LOC6593041|XP_002017597.1|DPER
OG0003608	LOC5568308|XP_021697084.1|AAEG	LOC6600245|XP_002025410.2|DPER
OG0003609	LOC5568291|XP_001652167.1|AAEG	LOC6592846|XP_002018273.2|DPER
OG0003610	LOC5576961|XP_001663056.2|AAEG	LOC6598920|XP_002024107.2|DPER
OG0003611	LOC5571818|XP_021697130.1|AAEG	LOC6603010|XP_026849450.1|DPER
OG0003612	LOC5571827|XP_021697152.1|AAEG	LOC6593106|XP_002017888.1|DPER
OG0003613	LOC5573466|XP_001660886.2|AAEG	LOC6602066|XP_002027172.1|DPER
OG0003614	LOC5573465|XP_001660887.1|AAEG	LOC6602065|XP_002027171.1|DPER
OG0003615	LOC110675782|XP_021697245.1|AAEG	LOC6593143|XP_002018175.1|DPER
OG0003616	LOC5577568|XP_001663442.1|AAEG	LOC6592778|XP_002018020.1|DPER
OG0003617	LOC110675790|XP_021697279.1|AAEG	LOC6600801|XP_026840756.1|DPER
OG0003618	LOC5574903|XP_021697274.1|AAEG	LOC6600802|XP_026840755.1|DPER
OG0003619	LOC5574912|XP_021697293.1|AAEG	LOC6592958|XP_026840738.1|DPER
OG0003620	LOC5578898|XP_001664109.2|AAEG	LOC6590427|XP_002016599.1|DPER
OG0003621	LOC110675810|XP_021697327.1|AAEG, LOC5571598|XP_011493059.2|AAEG	LOC6603016|XP_002028037.1|DPER
OG0003622	LOC110675811|XP_021697329.1|AAEG, LOC5571597|XP_001653721.2|AAEG	LOC6603014|XP_026849507.1|DPER
OG0003623	LOC5570735|XP_001659326.1|AAEG	LOC6592755|XP_002017872.1|DPER
OG0003624	LOC5579975|XP_021697397.1|AAEG	LOC6593030|XP_026840893.1|DPER
OG0003625	LOC5574421|XP_001661438.1|AAEG	LOC6602068|XP_002027174.1|DPER
OG0003626	LOC5576843|XP_001662949.1|AAEG	LOC6602111|XP_002027125.1|DPER
OG0003627	LOC5577050|XP_001663147.2|AAEG	LOC6591190|XP_002015914.1|DPER
OG0003628	LOC5576845|XP_021697495.1|AAEG	LOC6592206|XP_002017766.2|DPER
OG0003629	LOC5564960|XP_021697514.1|AAEG	LOC6590896|XP_002016263.1|DPER
OG0003630	LOC5579516|XP_021697513.1|AAEG	LOC6590404|XP_002016586.1|DPER
OG0003631	LOC110681439|XP_021712886.1|AAEG, LOC5566249|XP_021697520.1|AAEG	LOC6602360|XP_002027439.1|DPER
OG0003632	LOC5576854|XP_001656279.1|AAEG	LOC6599588|XP_002024708.1|DPER
OG0003633	LOC5575244|XP_021697543.1|AAEG	LOC6600805|XP_002025976.1|DPER
OG0003634	LOC5574066|XP_021697592.1|AAEG	LOC6599461|XP_002024610.2|DPER
OG0003635	LOC5565621|XP_021697596.1|AAEG	LOC6601093|XP_002026086.2|DPER
OG0003636	LOC5565623|XP_001649978.2|AAEG	LOC6592548|XP_002018267.1|DPER
OG0003637	LOC110680630|XP_021712118.1|AAEG, LOC5564737|XP_001649083.3|AAEG	LOC6603451|XP_002028443.1|DPER
OG0003638	LOC5572754|XP_021697617.1|AAEG	LOC6602296|XP_002027355.2|DPER
OG0003639	LOC5565412|XP_001649759.1|AAEG	LOC6588920|XP_026844999.1|DPER
OG0003640	LOC5578399|XP_021697634.1|AAEG	LOC6602139|XP_002027110.2|DPER
OG0003641	LOC5571951|XP_001660055.1|AAEG, LOC5572768|XP_001660589.1|AAEG	LOC6590556|XP_026841899.1|DPER
OG0003642	LOC5566366|XP_021697649.1|AAEG	LOC6592762|XP_002017814.1|DPER
OG0003643	LOC110675919|XP_021697651.1|AAEG	LOC6592745|XP_002017807.1|DPER
OG0003644	LOC5573545|XP_001654680.1|AAEG	LOC6590342|XP_026842462.1|DPER
OG0003645	LOC5571703|XP_001659845.2|AAEG	LOC6599653|XP_002024764.1|DPER
OG0003646	LOC5565875|XP_021697696.1|AAEG	LOC6599604|XP_026849539.1|DPER
OG0003647	LOC5567984|XP_001657805.2|AAEG	LOC6599647|XP_002024757.1|DPER
OG0003648	LOC5565748|XP_001650108.2|AAEG	LOC6596352|XP_002021490.1|DPER
OG0003649	LOC5565555|XP_001649906.1|AAEG	LOC6591934|XP_002016774.1|DPER
OG0003650	LOC5565559|XP_021697733.1|AAEG	LOC6597698|XP_002022879.1|DPER
OG0003651	LOC5564456|XP_021697774.1|AAEG	LOC6594897|XP_002020497.1|DPER
OG0003652	LOC5570336|XP_001653165.1|AAEG	LOC6595971|XP_026845355.1|DPER
OG0003653	LOC5573421|XP_021697823.1|AAEG	LOC6602292|XP_026848531.1|DPER
OG0003654	LOC5573417|XP_001654591.1|AAEG	LOC6600982|XP_002026168.1|DPER
OG0003655	LOC5573416|XP_001654590.2|AAEG	LOC6597944|XP_002023179.1|DPER
OG0003656	LOC5564145|XP_021697831.1|AAEG	LOC6595973|XP_002021211.1|DPER
OG0003657	LOC5578038|XP_001663658.2|AAEG	LOC6601486|XP_002026546.1|DPER
OG0003658	LOC5563748|XP_021697833.1|AAEG	LOC6591426|XP_002017484.1|DPER
OG0003659	LOC5576553|XP_021697848.1|AAEG	LOC6603329|XP_002028308.1|DPER
OG0003660	LOC5576547|XP_021697849.1|AAEG	LOC6601091|XP_026847417.1|DPER
OG0003661	LOC5575117|XP_021697884.1|AAEG	LOC6599508|XP_002024728.2|DPER
OG0003662	LOC5575143|XP_021697917.1|AAEG	LOC6601139|XP_002026271.1|DPER
OG0003663	LOC5577083|XP_001656317.1|AAEG	LOC6602939|XP_002027990.2|DPER
OG0003664	LOC5577077|XP_021697922.1|AAEG	LOC6602937|XP_026848788.1|DPER
OG0003665	LOC5571197|XP_021697945.1|AAEG	LOC6591276|XP_002016492.1|DPER
OG0003666	LOC5573986|XP_021697972.1|AAEG	LOC6590275|XP_002015515.1|DPER
OG0003667	LOC5573995|XP_021697981.1|AAEG	LOC113566611|XP_026848816.1|DPER
OG0003668	LOC23687412|XP_021698133.1|AAEG	LOC6590583|XP_026842829.1|DPER
OG0003669	LOC5569166|XP_001658356.1|AAEG	LOC6592518|XP_002017676.1|DPER
OG0003670	LOC5569167|XP_001658357.1|AAEG	LOC6592517|XP_002017675.1|DPER
OG0003671	LOC5577718|XP_021698177.1|AAEG	LOC6592526|XP_026840958.1|DPER
OG0003672	LOC110676045|XP_021698198.1|AAEG	LOC6594620|XP_002019843.1|DPER
OG0003673	LOC5575822|XP_001662247.2|AAEG	LOC6593197|XP_026842772.1|DPER
OG0003674	LOC5567851|XP_021698252.1|AAEG	LOC6592297|XP_026842827.1|DPER
OG0003675	LOC5567856|XP_001651881.1|AAEG	LOC6590555|XP_026842410.1|DPER
OG0003676	LOC5567854|XP_021698257.1|AAEG	LOC6590554|XP_026842407.1|DPER
OG0003677	LOC5576040|XP_001662376.1|AAEG	LOC6592134|XP_026844615.1|DPER
OG0003678	LOC5564253|XP_021712464.1|AAEG, LOC110676109|XP_021698350.1|AAEG	LOC6603298|XP_002028279.1|DPER
OG0003679	LOC5564308|XP_001648652.1|AAEG	LOC6603293|XP_026849855.1|DPER
OG0003680	LOC5568838|XP_001658204.2|AAEG	LOC6592244|XP_002017595.1|DPER
OG0003681	LOC5568875|XP_021698385.1|AAEG	LOC6601577|XP_026841296.1|DPER
OG0003682	LOC5568874|XP_021698400.1|AAEG	LOC6598727|XP_002023874.1|DPER
OG0003683	LOC5572106|XP_021698409.1|AAEG	LOC6590900|XP_026840768.1|DPER
OG0003684	LOC5574160|XP_001655069.1|AAEG	LOC6599839|XP_002024858.1|DPER
