Orthogroup	AAEG.longest_only	DHYD.longest_only
OG0003615	LOC110675782|XP_021697245.1|AAEG	LOC111603834|XP_023177367.2|DHYD
OG0003616	LOC5577568|XP_001663442.1|AAEG	LOC111593923|XP_023162765.1|DHYD
OG0003617	LOC110675790|XP_021697279.1|AAEG	LOC111593193|XP_023161585.1|DHYD
OG0003618	LOC5574903|XP_021697274.1|AAEG	LOC111593187|XP_023161570.1|DHYD
OG0003619	LOC5574912|XP_021697293.1|AAEG	LOC111593274|XP_023161716.2|DHYD
OG0003620	LOC5578898|XP_001664109.2|AAEG	LOC111600784|XP_023172841.1|DHYD, LOC115482841|XP_030078940.1|DHYD
OG0003621	LOC110675810|XP_021697327.1|AAEG, LOC5571598|XP_011493059.2|AAEG	LOC111592961|XP_023161219.2|DHYD
OG0003622	LOC110675811|XP_021697329.1|AAEG, LOC5571597|XP_001653721.2|AAEG	LOC111592952|XP_030079455.1|DHYD
OG0003623	LOC5570735|XP_001659326.1|AAEG	LOC111599692|XP_023171169.1|DHYD
OG0003624	LOC5579975|XP_021697397.1|AAEG	LOC111593849|XP_023162663.1|DHYD
OG0003625	LOC5574421|XP_001661438.1|AAEG	LOC111593868|XP_023162697.1|DHYD
OG0003626	LOC5576843|XP_001662949.1|AAEG	LOC111597700|XP_023168306.1|DHYD
OG0003627	LOC5577050|XP_001663147.2|AAEG	LOC111604210|XP_023177945.2|DHYD
OG0003628	LOC5576845|XP_021697495.1|AAEG	LOC111604616|XP_023178499.2|DHYD
OG0003629	LOC5564960|XP_021697514.1|AAEG	LOC111595324|XP_023164749.1|DHYD
OG0003630	LOC5579516|XP_021697513.1|AAEG	LOC111600055|XP_023171750.2|DHYD
OG0003631	LOC110681439|XP_021712886.1|AAEG, LOC5566249|XP_021697520.1|AAEG	LOC111605066|XP_023179165.2|DHYD
OG0003632	LOC5576854|XP_001656279.1|AAEG	LOC111601727|XP_023174218.2|DHYD
OG0003633	LOC5575244|XP_021697543.1|AAEG	LOC111593173|XP_023161547.1|DHYD
OG0003634	LOC5574066|XP_021697592.1|AAEG	LOC111605165|XP_023179321.1|DHYD
OG0003635	LOC5565621|XP_021697596.1|AAEG	LOC111603711|XP_023177179.1|DHYD
OG0003636	LOC5565623|XP_001649978.2|AAEG	LOC111593972|XP_023162830.1|DHYD
OG0003637	LOC110680630|XP_021712118.1|AAEG, LOC5564737|XP_001649083.3|AAEG	LOC111605368|XP_023179616.2|DHYD
OG0003638	LOC5572754|XP_021697617.1|AAEG	LOC111604459|XP_023178306.1|DHYD
OG0003639	LOC5565412|XP_001649759.1|AAEG	LOC111594651|XP_023163818.1|DHYD
OG0003640	LOC5578399|XP_021697634.1|AAEG	LOC111597720|XP_023168328.2|DHYD
OG0003641	LOC5571951|XP_001660055.1|AAEG, LOC5572768|XP_001660589.1|AAEG	LOC115483464|XP_030081407.1|DHYD, LOC111593728|XP_023162480.2|DHYD
OG0003642	LOC5566366|XP_021697649.1|AAEG	LOC111600794|XP_023172852.1|DHYD
OG0003643	LOC110675919|XP_021697651.1|AAEG	LOC115483362|XP_030080907.1|DHYD, LOC111600637|XP_023172612.1|DHYD
OG0003644	LOC5573545|XP_001654680.1|AAEG	LOC111593933|XP_023162779.2|DHYD
OG0003645	LOC5571703|XP_001659845.2|AAEG	LOC111597492|XP_023168018.1|DHYD
OG0003646	LOC5565875|XP_021697696.1|AAEG	LOC111601731|XP_023174221.2|DHYD
OG0003647	LOC5567984|XP_001657805.2|AAEG	LOC111597495|XP_023168021.1|DHYD
OG0003648	LOC5565748|XP_001650108.2|AAEG	LOC111601862|XP_023174471.1|DHYD
OG0003649	LOC5565555|XP_001649906.1|AAEG	LOC111598552|XP_023169613.1|DHYD
OG0003650	LOC5565559|XP_021697733.1|AAEG	LOC111593465|XP_023161995.2|DHYD
OG0003651	LOC5564456|XP_021697774.1|AAEG	LOC111594575|XP_030080702.1|DHYD
OG0003652	LOC5570336|XP_001653165.1|AAEG	LOC111595384|XP_023164851.1|DHYD
OG0003653	LOC5573421|XP_021697823.1|AAEG	LOC111604428|XP_023178257.2|DHYD
OG0003654	LOC5573417|XP_001654591.1|AAEG	LOC111595308|XP_023164734.2|DHYD
OG0003655	LOC5573416|XP_001654590.2|AAEG	LOC111594777|XP_023163998.2|DHYD
OG0003656	LOC5564145|XP_021697831.1|AAEG	LOC111595376|XP_023164841.2|DHYD
OG0003657	LOC5578038|XP_001663658.2|AAEG	LOC111603684|XP_023177136.2|DHYD
OG0003658	LOC5563748|XP_021697833.1|AAEG	LOC111603421|XP_023176772.2|DHYD
OG0003659	LOC5576553|XP_021697848.1|AAEG	LOC111604296|XP_023178093.2|DHYD
OG0003660	LOC5576547|XP_021697849.1|AAEG	LOC111598078|XP_030081152.1|DHYD
OG0003661	LOC5575117|XP_021697884.1|AAEG	LOC111602919|XP_023176033.2|DHYD
OG0003662	LOC5575143|XP_021697917.1|AAEG	LOC111594358|XP_023163386.2|DHYD
OG0003663	LOC5577083|XP_001656317.1|AAEG	LOC111594834|XP_023164067.2|DHYD
OG0003664	LOC5577077|XP_021697922.1|AAEG	LOC111594840|XP_023164073.2|DHYD
OG0003665	LOC5571197|XP_021697945.1|AAEG	LOC115483367|XP_030080934.1|DHYD, LOC111604789|XP_023178774.2|DHYD
OG0003666	LOC5573986|XP_021697972.1|AAEG	LOC111598209|XP_023169115.2|DHYD
OG0003667	LOC5573995|XP_021697981.1|AAEG	LOC111604482|XP_023178335.2|DHYD
OG0003668	LOC23687412|XP_021698133.1|AAEG	LOC111600060|XP_023171757.1|DHYD
OG0003669	LOC5569166|XP_001658356.1|AAEG	LOC111604104|XP_023177776.1|DHYD
OG0003670	LOC5569167|XP_001658357.1|AAEG	LOC111604102|XP_023177771.2|DHYD
OG0003671	LOC5577718|XP_021698177.1|AAEG	LOC111603845|XP_023177387.2|DHYD
OG0003672	LOC110676045|XP_021698198.1|AAEG	LOC111604202|XP_023177927.1|DHYD
OG0003673	LOC5575822|XP_001662247.2|AAEG	LOC115482729|XP_023172999.2|DHYD, LOC111600892|XP_023173000.2|DHYD
OG0003674	LOC5567851|XP_021698252.1|AAEG	LOC111594017|XP_023162884.2|DHYD
OG0003675	LOC5567856|XP_001651881.1|AAEG	LOC111604187|XP_023177911.1|DHYD
OG0003676	LOC5567854|XP_021698257.1|AAEG	LOC111604185|XP_023177908.2|DHYD
OG0003677	LOC5576040|XP_001662376.1|AAEG	LOC111598538|XP_023169594.1|DHYD
OG0003678	LOC5564253|XP_021712464.1|AAEG, LOC110676109|XP_021698350.1|AAEG	LOC111597498|XP_023168024.1|DHYD
OG0003679	LOC5564308|XP_001648652.1|AAEG	LOC111597513|XP_023168050.2|DHYD
OG0003680	LOC5568838|XP_001658204.2|AAEG	LOC111605359|XP_023179606.2|DHYD
OG0003681	LOC5568875|XP_021698385.1|AAEG	LOC111593185|XP_023161562.1|DHYD
OG0003682	LOC5568874|XP_021698400.1|AAEG	LOC111601540|XP_023173942.2|DHYD
OG0003683	LOC5572106|XP_021698409.1|AAEG	LOC111595328|XP_023164756.2|DHYD
OG0003684	LOC5574160|XP_001655069.1|AAEG	LOC111605678|XP_023180112.2|DHYD
OG0003685	LOC5571938|XP_021698447.1|AAEG	LOC111592736|XP_023160897.1|DHYD
OG0003686	LOC5569619|XP_001652901.1|AAEG	LOC111594042|XP_030081378.1|DHYD
OG0003687	LOC5569616|XP_021698472.1|AAEG	LOC111597692|XP_023168295.2|DHYD
OG0003688	LOC5565346|XP_001649689.1|AAEG	LOC111593922|XP_023162764.2|DHYD
OG0003689	LOC5563919|XP_021698485.1|AAEG	LOC111597489|XP_023168012.2|DHYD
OG0003690	LOC5569604|XP_021698487.1|AAEG	LOC111593530|XP_023162094.1|DHYD
OG0003691	LOC110676131|XP_021698493.1|AAEG, LOC110675143|XP_021695216.1|AAEG	LOC111593531|XP_023162095.1|DHYD
OG0003692	LOC5569591|XP_021698549.1|AAEG	LOC111599948|XP_023171568.2|DHYD
OG0003693	LOC5570788|XP_001653292.1|AAEG	LOC111600508|XP_023172404.2|DHYD
OG0003694	LOC5570794|XP_001653296.1|AAEG	LOC111604666|XP_023178595.1|DHYD
OG0003695	LOC5564902|XP_001649245.2|AAEG	LOC111594864|XP_023164111.2|DHYD
OG0003696	LOC5579150|XP_021698648.1|AAEG	LOC111600598|XP_023172558.1|DHYD
OG0003697	LOC5572295|XP_021698721.1|AAEG	LOC111604805|XP_023178795.2|DHYD
OG0003698	LOC5572284|XP_001653969.1|AAEG	LOC111595669|XP_023165261.1|DHYD
OG0003699	LOC5567317|XP_021698753.1|AAEG	LOC111604123|XP_023177801.1|DHYD
OG0003700	LOC5572272|XP_001653957.2|AAEG	LOC111593792|XP_023162579.2|DHYD
OG0003701	LOC5572269|XP_001653954.1|AAEG	LOC111594957|XP_023164223.1|DHYD
OG0003702	LOC5572266|XP_001653951.1|AAEG	LOC111600922|XP_023173054.1|DHYD
OG0003703	LOC5574042|XP_021698766.1|AAEG	LOC111597389|XP_023167821.1|DHYD
OG0003704	LOC5575360|XP_001661892.2|AAEG	LOC111594878|XP_023164131.2|DHYD
OG0003705	LOC5572191|XP_021698801.1|AAEG	LOC111593304|XP_023161757.1|DHYD
OG0003706	LOC5565819|XP_021698841.1|AAEG	LOC111605647|XP_023180077.2|DHYD
OG0003707	LOC5575064|XP_021698851.1|AAEG	LOC111595380|XP_023164844.2|DHYD
OG0003708	LOC5566015|XP_021698872.1|AAEG	LOC111600473|XP_023172351.2|DHYD
OG0003709	LOC5566018|XP_001650384.2|AAEG	LOC111603388|XP_023176723.2|DHYD
OG0003710	LOC5566025|XP_021698881.1|AAEG	LOC111603397|XP_023176734.2|DHYD
OG0003711	LOC5574346|XP_001661381.1|AAEG	LOC111605077|XP_023179179.2|DHYD
OG0003712	LOC5565753|XP_001650112.2|AAEG	LOC111600638|XP_023172613.2|DHYD
OG0003713	LOC5574343|XP_001661378.2|AAEG	LOC111600730|XP_023172770.2|DHYD
OG0003714	LOC5574341|XP_021698911.1|AAEG	LOC111600729|XP_023172769.1|DHYD
OG0003715	LOC5577796|XP_021698955.1|AAEG	LOC111601571|XP_023173988.1|DHYD
OG0003716	LOC23687946|XP_021698970.1|AAEG	LOC111594918|XP_023164173.2|DHYD
OG0003717	LOC5577272|XP_001656371.1|AAEG	LOC111605632|XP_023180056.1|DHYD
OG0003718	LOC5574567|XP_021699003.1|AAEG	LOC111592836|XP_023161027.2|DHYD
OG0003719	LOC110676244|XP_021699030.1|AAEG	LOC111600935|XP_023173073.1|DHYD, LOC115483747|XP_030081855.1|DHYD
OG0003720	LOC5573291|XP_021699052.1|AAEG	LOC111598200|XP_023169100.1|DHYD
OG0003721	LOC5573292|XP_001654507.1|AAEG	LOC111593863|XP_023162684.1|DHYD
OG0003722	LOC5564044|XP_021699093.1|AAEG	LOC115482952|XP_030079280.1|DHYD, LOC111593213|XP_023161627.2|DHYD
OG0003723	LOC5577458|XP_001663389.1|AAEG	LOC111605683|XP_023180118.1|DHYD
OG0003724	LOC5575702|XP_001662153.1|AAEG	LOC111593095|XP_023161460.2|DHYD
OG0003725	LOC5575495|XP_021699130.1|AAEG	LOC111595140|XP_023164479.1|DHYD
OG0003726	LOC5579263|XP_021699132.1|AAEG	LOC111601683|XP_023174155.1|DHYD
OG0003727	LOC5565706|XP_021699195.1|AAEG	LOC111594855|XP_023164101.2|DHYD
OG0003728	LOC5566098|XP_021699212.1|AAEG	LOC111604653|XP_023178578.1|DHYD
OG0003729	LOC5566099|XP_021699209.1|AAEG	LOC111596849|XP_023167048.1|DHYD
OG0003730	LOC5573007|XP_021699256.1|AAEG	LOC111597607|XP_030081555.1|DHYD
OG0003731	LOC5574538|XP_001655189.2|AAEG	LOC111597419|XP_023167883.1|DHYD
OG0003732	LOC5575610|XP_021699284.1|AAEG	LOC111597600|XP_023168168.2|DHYD
OG0003733	LOC5572983|XP_001654307.2|AAEG	LOC111594866|XP_023164113.2|DHYD
OG0003734	LOC5578843|XP_021699297.1|AAEG	LOC111601040|XP_030081652.1|DHYD
OG0003735	LOC5578853|XP_021699343.1|AAEG	LOC111600115|XP_023171846.2|DHYD
OG0003736	LOC5578854|XP_001664061.1|AAEG	LOC111603382|XP_023176710.1|DHYD
OG0003737	LOC5578877|XP_001664064.2|AAEG	LOC111593756|XP_023162533.2|DHYD
OG0003738	LOC5572868|XP_001660627.2|AAEG	LOC111604027|XP_030080996.1|DHYD
OG0003739	LOC5572863|XP_021699395.1|AAEG	LOC111595613|XP_023165186.1|DHYD
OG0003740	LOC5564603|XP_021699399.1|AAEG	LOC111594025|XP_023162902.1|DHYD
OG0003741	LOC5564600|XP_001648946.1|AAEG	LOC111594868|XP_023164116.1|DHYD
OG0003742	LOC5575203|XP_001661842.1|AAEG	LOC111592285|XP_023160155.1|DHYD
OG0003743	LOC5575925|XP_021699449.1|AAEG	LOC111595609|XP_023165183.1|DHYD
OG0003744	LOC5575924|XP_001655915.2|AAEG	LOC111604136|XP_023177822.1|DHYD
OG0003745	LOC5575920|XP_001655911.1|AAEG	LOC111604604|XP_023178485.1|DHYD
OG0003746	LOC5575915|XP_021699455.1|AAEG	LOC111592481|XP_023160470.2|DHYD
OG0003747	LOC5570352|XP_021699456.1|AAEG	LOC111598700|XP_030081458.1|DHYD
OG0003748	LOC5570351|XP_021699457.1|AAEG	LOC111598743|XP_023169909.2|DHYD
OG0003749	LOC5570349|XP_001653178.1|AAEG	LOC111598764|XP_023169946.2|DHYD
OG0003750	LOC5570348|XP_021699463.1|AAEG	LOC111598765|XP_023169947.2|DHYD
OG0003751	LOC5570347|XP_021699465.1|AAEG	LOC111597379|XP_030081424.1|DHYD
OG0003752	LOC110680767|XP_021712245.1|AAEG, LOC5570328|XP_021699497.1|AAEG	LOC111603677|XP_023177124.2|DHYD
OG0003753	LOC5570324|XP_001653151.2|AAEG	LOC111601106|XP_023173314.2|DHYD
OG0003754	LOC5570322|XP_001653149.2|AAEG	LOC111601104|XP_030081494.1|DHYD
OG0003755	LOC5578490|XP_021699523.1|AAEG	LOC111603730|XP_023177208.2|DHYD
OG0003756	LOC5570727|XP_001659319.2|AAEG	LOC111600000|XP_023171668.1|DHYD
OG0003757	LOC5574455|XP_021699561.1|AAEG	LOC111593907|XP_023162746.2|DHYD
OG0003758	LOC5576991|XP_001663093.2|AAEG	LOC111603991|XP_030081292.1|DHYD
OG0003759	LOC5576979|XP_021699583.1|AAEG	LOC111605174|XP_023179331.2|DHYD
OG0003760	LOC110680436|XP_021711925.1|AAEG, LOC5576976|XP_021699594.1|AAEG	LOC111601275|XP_023173558.2|DHYD
OG0003761	LOC5576975|XP_001663070.2|AAEG	LOC111601721|XP_023174210.2|DHYD
OG0003762	LOC5576974|XP_021699600.1|AAEG	LOC111601722|XP_023174211.1|DHYD
OG0003763	LOC110681304|XP_021712753.1|AAEG, LOC5568335|XP_021699608.1|AAEG	LOC111600519|XP_023172417.2|DHYD
OG0003764	LOC5574473|XP_021699619.1|AAEG	LOC111600462|XP_023172332.1|DHYD
OG0003765	LOC5574474|XP_001655133.2|AAEG	LOC111594672|XP_023163848.1|DHYD
OG0003766	LOC5567477|XP_001657450.1|AAEG	LOC111605156|XP_023179307.1|DHYD
OG0003767	LOC5570866|XP_001659377.1|AAEG	LOC111593937|XP_023162785.1|DHYD
OG0003768	LOC110676375|XP_021699654.1|AAEG	LOC111604561|XP_023178432.2|DHYD
OG0003769	LOC5570876|XP_001659386.1|AAEG	LOC111604424|XP_023178253.1|DHYD
OG0003770	LOC5578270|XP_021699665.1|AAEG	LOC111594138|XP_023163073.2|DHYD
OG0003771	LOC5578261|XP_021699680.1|AAEG	LOC111592846|XP_023161050.1|DHYD
OG0003772	LOC5569280|XP_001652813.2|AAEG	LOC111596023|XP_023165817.2|DHYD
OG0003773	LOC5569281|XP_021699682.1|AAEG	LOC111597658|XP_023168248.2|DHYD
OG0003774	LOC5575621|XP_021699693.1|AAEG	LOC111594027|XP_023162903.2|DHYD
OG0003775	LOC5576380|XP_001662596.2|AAEG	LOC111593474|XP_023162003.1|DHYD
OG0003776	LOC5569572|XP_001658638.2|AAEG	LOC111599943|XP_023171562.1|DHYD
OG0003777	LOC5567697|XP_001651861.1|AAEG	LOC111593311|XP_023161775.1|DHYD
OG0003778	LOC5567695|XP_021699793.1|AAEG	LOC111605409|XP_023179679.2|DHYD
OG0003779	LOC5565718|XP_021699822.1|AAEG	LOC111602113|XP_023174826.2|DHYD
OG0003780	LOC5574832|XP_021699838.1|AAEG	LOC111600573|XP_023172530.2|DHYD
OG0003781	LOC5574828|XP_001661659.2|AAEG	LOC111598003|XP_023168768.1|DHYD
OG0003782	LOC5574827|XP_021699848.1|AAEG	LOC111592138|XP_030079976.1|DHYD
OG0003783	LOC5574637|XP_001661554.1|AAEG	LOC111593233|XP_023161654.2|DHYD
OG0003784	LOC5574642|XP_021699899.1|AAEG	LOC111593929|XP_023162775.1|DHYD
OG0003785	LOC5574646|XP_001661565.1|AAEG	LOC111600122|XP_023171855.1|DHYD
OG0003786	LOC5572038|XP_001660145.2|AAEG	LOC111605117|XP_023179243.2|DHYD
OG0003787	LOC5572039|XP_021699913.1|AAEG	LOC111605207|XP_023179397.2|DHYD
OG0003788	LOC5572041|XP_001660149.2|AAEG	LOC111600053|XP_023171747.1|DHYD
OG0003789	LOC5572048|XP_021699945.1|AAEG, LOC110680878|XP_021712359.1|AAEG	LOC111604162|XP_023177858.2|DHYD
OG0003790	LOC5564189|XP_001648526.1|AAEG	LOC111592821|XP_023161013.2|DHYD
OG0003791	LOC5569986|XP_021700012.1|AAEG	LOC111599592|XP_030080816.1|DHYD
OG0003792	LOC110681220|XP_021712682.1|AAEG, LOC5574372|XP_001661424.1|AAEG	LOC111597098|XP_023167408.2|DHYD
OG0003793	LOC5575905|XP_021700119.1|AAEG	LOC111593909|XP_023162749.1|DHYD
OG0003794	LOC5575899|XP_021700127.1|AAEG	LOC111599435|XP_023170857.2|DHYD
OG0003795	LOC5578895|XP_001664101.2|AAEG	LOC115482734|XP_030081566.1|DHYD
OG0003796	LOC5576279|XP_021700136.1|AAEG	LOC111592700|XP_023160848.2|DHYD
OG0003797	LOC5565480|XP_021700166.1|AAEG	LOC111600377|XP_023172222.1|DHYD
OG0003798	LOC5570378|XP_021700169.1|AAEG	LOC111604601|XP_023178480.1|DHYD
OG0003799	LOC5570383|XP_021700181.1|AAEG	LOC111600710|XP_023172735.2|DHYD
OG0003800	LOC5568035|XP_021700198.1|AAEG	LOC111603886|XP_023177472.1|DHYD
OG0003801	LOC5580248|XP_021700214.1|AAEG	LOC111596304|XP_030080532.1|DHYD
OG0003802	LOC5580249|XP_021700218.1|AAEG	LOC111600395|XP_023172241.2|DHYD
OG0003803	LOC110681064|XP_021712524.1|AAEG, LOC110675168|XP_021695247.1|AAEG	LOC111592705|XP_023160860.1|DHYD
OG0003804	LOC5570937|XP_021700238.1|AAEG	LOC111603878|XP_023177457.2|DHYD
OG0003805	LOC5570930|XP_021700245.1|AAEG	LOC111596002|XP_023165775.2|DHYD
OG0003806	LOC5570932|XP_001659404.1|AAEG	LOC111594707|XP_023163898.1|DHYD
OG0003807	LOC5577719|XP_021700253.1|AAEG	LOC111602346|XP_023175125.1|DHYD
OG0003808	LOC110680907|XP_021712384.1|AAEG, LOC5571158|XP_021700301.1|AAEG	LOC111601059|XP_023173246.2|DHYD
OG0003809	LOC110681459|XP_021712912.1|AAEG, LOC5568632|XP_021700313.1|AAEG, LOC5568637|XP_001652464.1|AAEG	LOC111595789|XP_023165442.2|DHYD
OG0003810	LOC5567649|XP_021700330.1|AAEG	LOC111604083|XP_023177736.2|DHYD
OG0003811	LOC5578151|XP_001663723.2|AAEG	LOC111600151|XP_023171909.2|DHYD
OG0003812	LOC5571946|XP_021700429.1|AAEG	LOC111602161|XP_030079256.1|DHYD
OG0003813	LOC5569380|XP_021700450.1|AAEG	LOC111603685|XP_023177140.2|DHYD
OG0003814	LOC5569498|XP_021700472.1|AAEG	LOC111591962|XP_023159673.2|DHYD
OG0003815	LOC5579340|XP_001647648.2|AAEG	LOC111595029|XP_023164318.2|DHYD, LOC115483326|XP_030080584.1|DHYD, LOC115483785|XP_030081901.1|DHYD
OG0003816	LOC5569510|XP_001658595.1|AAEG	LOC111594720|XP_023163917.2|DHYD
OG0003817	LOC5576950|XP_001663045.1|AAEG	LOC111603863|XP_023177437.1|DHYD
OG0003818	LOC110680414|XP_021711906.1|AAEG, LOC110676540|XP_021700504.1|AAEG	LOC111602487|XP_023175318.1|DHYD
OG0003819	LOC5577422|XP_001656497.1|AAEG	LOC111602173|XP_023174902.1|DHYD
OG0003820	LOC5578366|XP_001656937.1|AAEG	LOC111604838|XP_023178837.1|DHYD
OG0003821	LOC5578355|XP_001656925.1|AAEG	LOC111600649|XP_023172637.1|DHYD
OG0003822	LOC5566424|XP_001650824.1|AAEG	LOC111592070|XP_023159844.2|DHYD
OG0003823	LOC5566438|XP_021700561.1|AAEG	LOC111596284|XP_023166202.1|DHYD
OG0003824	LOC110676558|XP_021700624.1|AAEG	LOC111594105|XP_023163027.1|DHYD
OG0003825	LOC5570915|XP_021700627.1|AAEG	LOC111603916|XP_023177508.2|DHYD
OG0003826	LOC5570911|XP_001653388.1|AAEG	LOC111603930|XP_023177525.1|DHYD
OG0003827	LOC5570902|XP_001653379.1|AAEG	LOC111603992|XP_030079084.1|DHYD
OG0003828	LOC5570900|XP_021700654.1|AAEG	LOC111603859|XP_023177428.2|DHYD
OG0003829	LOC5570899|XP_021700658.1|AAEG	LOC111600424|XP_023172275.2|DHYD
OG0003830	LOC5572922|XP_001654255.1|AAEG	LOC111596315|XP_023166249.1|DHYD
OG0003831	LOC5572925|XP_001654260.2|AAEG	LOC111594959|XP_023164225.1|DHYD
OG0003832	LOC5572928|XP_001654263.2|AAEG	LOC111596343|XP_023166296.2|DHYD, LOC115482916|XP_030079023.1|DHYD
OG0003833	LOC5572931|XP_011493072.1|AAEG	LOC111596327|XP_023166260.1|DHYD, LOC115482914|XP_030079022.1|DHYD
OG0003834	LOC5574737|XP_021700707.1|AAEG	LOC111605015|XP_023179112.2|DHYD
OG0003835	LOC5571425|XP_021700750.1|AAEG	LOC111596289|XP_023166211.2|DHYD
OG0003836	LOC5566327|XP_001650716.1|AAEG	LOC111598988|XP_023170258.2|DHYD
OG0003837	LOC5574285|XP_021700779.1|AAEG, LOC110681472|XP_021712930.1|AAEG	LOC111598981|XP_023170249.2|DHYD
OG0003838	LOC5570424|XP_001659134.1|AAEG	LOC115483220|XP_030080419.1|DHYD, LOC111602114|XP_023174834.2|DHYD
OG0003839	LOC5570432|XP_001659139.1|AAEG	LOC111594714|XP_023163909.1|DHYD
OG0003840	LOC5572643|XP_001654142.1|AAEG	LOC111604120|XP_023177798.1|DHYD
OG0003841	LOC5572652|XP_001654152.1|AAEG	LOC111599333|XP_023170722.2|DHYD
OG0003842	LOC5572664|XP_021700838.1|AAEG	LOC111592644|XP_023160758.2|DHYD
OG0003843	LOC5565770|XP_021700878.1|AAEG	LOC111600322|XP_023172148.2|DHYD
OG0003844	LOC5565771|XP_001650123.1|AAEG	LOC111592615|XP_023160717.1|DHYD
OG0003845	LOC5565769|XP_021695269.1|AAEG	LOC111598975|XP_023170239.2|DHYD
OG0003846	LOC110680286|XP_021711798.1|AAEG, LOC5565758|XP_021700904.1|AAEG	LOC111603968|XP_023177575.2|DHYD
OG0003847	LOC5565762|XP_021700917.1|AAEG	LOC111593769|XP_023162557.1|DHYD
OG0003848	LOC5564298|XP_021700923.1|AAEG	LOC111596184|XP_023166059.2|DHYD
OG0003849	LOC5565399|XP_001649729.1|AAEG	LOC111599400|XP_023170824.2|DHYD
OG0003850	LOC5565389|XP_001649742.3|AAEG	LOC111600338|XP_030081049.1|DHYD, LOC115483004|XP_030079523.1|DHYD
OG0003851	LOC5569185|XP_001652768.1|AAEG	LOC111602111|XP_023174824.1|DHYD
OG0003852	LOC5564491|XP_001648836.1|AAEG	LOC111594230|XP_023163202.1|DHYD
OG0003853	LOC5564509|XP_021701084.1|AAEG	LOC111594006|XP_023162868.2|DHYD
OG0003854	LOC110680469|XP_021711969.1|AAEG, LOC5566992|XP_001651385.1|AAEG	LOC111602521|XP_023175372.2|DHYD
OG0003855	LOC5566966|XP_021701101.1|AAEG	LOC111602519|XP_023175370.2|DHYD
OG0003856	LOC110676661|XP_021701104.1|AAEG	LOC111595186|XP_023164534.2|DHYD
OG0003857	LOC5566516|XP_021701149.1|AAEG	LOC111595939|XP_030079272.1|DHYD
OG0003858	LOC5577280|XP_021706730.1|AAEG	LOC111604064|XP_023177742.1|DHYD
OG0003859	LOC5575679|XP_021701224.1|AAEG	LOC111601910|XP_030079193.1|DHYD
OG0003860	LOC5577025|XP_001656312.1|AAEG	LOC111603445|XP_023176803.2|DHYD
OG0003861	LOC5574497|XP_001655160.1|AAEG	LOC111596047|XP_023165853.2|DHYD
OG0003862	LOC5574499|XP_001655162.2|AAEG	LOC111596338|XP_023166286.2|DHYD
OG0003863	LOC5574500|XP_021701250.1|AAEG	LOC111593169|XP_023161543.2|DHYD
OG0003864	LOC5574502|XP_001655165.1|AAEG	LOC111593164|XP_023161538.1|DHYD
OG0003865	LOC5574507|XP_021701271.1|AAEG	LOC111604214|XP_023177947.2|DHYD
OG0003866	LOC110673980|XP_021701277.1|AAEG	LOC111600430|XP_023172291.1|DHYD
OG0003867	LOC5578951|XP_001664130.1|AAEG	LOC111594725|XP_023163925.2|DHYD
OG0003868	LOC110681235|XP_021712696.1|AAEG, LOC5568820|XP_021701334.1|AAEG	LOC111596768|XP_023166884.1|DHYD
OG0003869	LOC110681451|XP_021712902.1|AAEG, LOC5568827|XP_001658193.1|AAEG	LOC111599343|XP_023170741.1|DHYD
OG0003870	LOC5564986|XP_021701355.1|AAEG	LOC111595396|XP_023164866.2|DHYD
OG0003871	LOC5564996|XP_001649341.1|AAEG	LOC111599390|XP_023170794.1|DHYD
OG0003872	LOC5568984|XP_001658271.2|AAEG	LOC111601207|XP_023173469.1|DHYD
OG0003873	LOC5568982|XP_001658273.1|AAEG	LOC111595820|XP_023165493.1|DHYD
OG0003874	LOC5568981|XP_021701391.1|AAEG	LOC111594284|XP_023163291.2|DHYD
OG0003875	LOC110676724|XP_021701400.1|AAEG	LOC111603891|XP_023177477.1|DHYD
OG0003876	LOC5578796|XP_001657170.1|AAEG	LOC111595815|XP_023165488.1|DHYD
OG0003877	LOC5578760|XP_001657128.2|AAEG	LOC111600302|XP_023172128.2|DHYD
OG0003878	LOC110680375|XP_021711875.1|AAEG, LOC5578759|XP_021701450.1|AAEG	LOC111601925|XP_023174543.2|DHYD
OG0003879	LOC5578755|XP_001657123.1|AAEG	LOC115482991|XP_030079485.1|DHYD, LOC111596897|XP_023167115.2|DHYD
OG0003880	LOC5578162|XP_021701461.1|AAEG	LOC111597583|XP_023168150.2|DHYD
OG0003881	LOC5574041|XP_021701485.1|AAEG	LOC111595316|XP_023164739.1|DHYD
OG0003882	LOC5574609|XP_021701494.1|AAEG	LOC111600876|XP_023172976.2|DHYD
OG0003883	LOC5570959|XP_001659425.2|AAEG	LOC111595002|XP_023164270.1|DHYD
OG0003884	LOC5577114|XP_021701499.1|AAEG	LOC111594640|XP_023163802.2|DHYD
OG0003885	LOC5577113|XP_001663201.1|AAEG	LOC111592637|XP_023160749.1|DHYD
OG0003886	LOC5577220|XP_001656323.1|AAEG	LOC111592636|XP_023160748.2|DHYD
OG0003887	LOC5564147|XP_021701513.1|AAEG	LOC111599334|XP_023170727.2|DHYD
OG0003888	LOC5578320|XP_021701538.1|AAEG	LOC111595903|XP_023165611.2|DHYD
