Orthogroup	AAEG.longest_only	ASTE.longest_only
OG0003502	LOC5565991|XP_021693812.1|AAEG, LOC5569690|XP_021712502.1|AAEG	LOC118517709|XP_035920046.1|ASTE
OG0003503	LOC5577655|XP_001656653.3|AAEG	LOC118511915|XP_035911444.1|ASTE
OG0003504	LOC5577651|XP_021693826.1|AAEG	LOC118509112|XP_035905175.1|ASTE
OG0003505	LOC5577636|XP_021693854.1|AAEG	LOC118511923|XP_035911455.1|ASTE
OG0003506	LOC5565953|XP_021693896.1|AAEG	LOC118511953|XP_035911556.1|ASTE
OG0003507	LOC110680489|XP_021711984.1|AAEG, LOC5565942|XP_021693903.1|AAEG	LOC118511940|XP_035911530.1|ASTE
OG0003508	LOC5568525|XP_021693918.1|AAEG	LOC118502947|XP_035891590.1|ASTE
OG0003509	LOC5573535|XP_021693961.1|AAEG	LOC118506817|XP_035900397.1|ASTE
OG0003510	LOC5579966|XP_001658483.2|AAEG	LOC118502833|XP_035891402.1|ASTE
OG0003511	LOC5579960|XP_021694041.1|AAEG	LOC118502821|XP_035891380.1|ASTE
OG0003512	LOC5578914|XP_001657204.2|AAEG	LOC118517175|XP_035918976.1|ASTE, LOC118505195|XP_035896560.1|ASTE
OG0003513	LOC5578915|XP_021694075.1|AAEG	LOC118507802|XP_035902753.1|ASTE
OG0003514	LOC5576115|XP_021694090.1|AAEG	LOC118503189|XP_035892063.1|ASTE
OG0003515	LOC5575229|XP_001655635.2|AAEG	LOC118508579|XP_035904376.1|ASTE
OG0003516	LOC5565161|XP_021694131.1|AAEG	LOC118502952|XP_035891602.1|ASTE
OG0003517	LOC5579159|XP_021694193.1|AAEG	LOC118507742|XP_035902636.1|ASTE
OG0003518	LOC5566105|XP_001650511.2|AAEG	LOC118507782|XP_035902709.1|ASTE
OG0003519	LOC5566136|XP_021695359.1|AAEG	LOC118512121|XP_035911992.1|ASTE
OG0003520	LOC5566123|XP_001650503.2|AAEG	LOC118512047|XP_035911772.1|ASTE
OG0003521	LOC5566143|XP_021695372.1|AAEG	LOC118512087|XP_035911943.1|ASTE
OG0003522	LOC5566137|XP_001650495.1|AAEG	LOC118511457|XP_035910451.1|ASTE
OG0003523	LOC5566133|XP_001650494.1|AAEG	LOC118511455|XP_035910449.1|ASTE
OG0003524	LOC5566132|XP_001650493.2|AAEG	LOC118511459|XP_035910454.1|ASTE
OG0003525	LOC5566126|XP_001650491.1|AAEG	LOC118511462|XP_035910456.1|ASTE
OG0003526	LOC5566124|XP_001650486.2|AAEG	LOC118511469|XP_035910480.1|ASTE
OG0003527	LOC5566111|XP_001650482.1|AAEG	LOC118511471|XP_035910485.1|ASTE
OG0003529	LOC5570950|XP_001653417.2|AAEG	LOC118511485|XP_035910530.1|ASTE
OG0003530	LOC5570952|XP_021695452.1|AAEG	LOC118511487|XP_035910532.1|ASTE
OG0003531	LOC5571445|XP_001659696.2|AAEG	LOC118511495|XP_035910547.1|ASTE
OG0003532	LOC5571444|XP_021695478.1|AAEG	LOC118510169|XP_035907577.1|ASTE
OG0003533	LOC5567850|XP_001657714.1|AAEG	LOC118514423|XP_035917219.1|ASTE
OG0003534	LOC5569149|XP_021695598.1|AAEG	LOC118514432|XP_035917227.1|ASTE
OG0003535	LOC5569146|XP_021695603.1|AAEG	LOC118509834|XP_035906918.1|ASTE
OG0003536	LOC110680371|XP_021711869.1|AAEG, LOC5578204|XP_001656848.2|AAEG	LOC118512962|XP_035914081.1|ASTE
OG0003537	LOC5575741|XP_001655841.2|AAEG	LOC118512208|XP_035912214.1|ASTE
OG0003538	LOC5575733|XP_021695723.1|AAEG, LOC110675350|XP_021695724.1|AAEG	LOC118512190|XP_035912176.1|ASTE
OG0003539	LOC5566722|XP_021695725.1|AAEG	LOC118512192|XP_035912180.1|ASTE
OG0003540	LOC5571766|XP_001659898.2|AAEG	LOC118512183|XP_035912166.1|ASTE
OG0003541	LOC5576630|XP_021695759.1|AAEG	LOC118508921|XP_035904677.1|ASTE, LOC118517014|XP_035918750.1|ASTE
OG0003542	LOC5576629|XP_021695763.1|AAEG	LOC118508908|XP_035904662.1|ASTE
OG0003543	LOC5576633|XP_001662790.1|AAEG	LOC118508895|XP_035904624.1|ASTE
OG0003544	LOC5570665|XP_001659266.1|AAEG	LOC118512086|XP_035911942.1|ASTE
OG0003545	LOC5571262|XP_021695920.1|AAEG	LOC118512107|XP_035911972.1|ASTE
OG0003546	LOC5571248|XP_021695946.1|AAEG	LOC118517006|XP_035918740.1|ASTE, LOC118513603|XP_035915533.1|ASTE
OG0003547	LOC5568483|XP_021695974.1|AAEG	LOC118508876|XP_035904575.1|ASTE
OG0003548	LOC5568482|XP_011493357.2|AAEG	LOC118508870|XP_035904555.1|ASTE
OG0003549	LOC5568481|XP_021695981.1|AAEG	LOC118508882|XP_035904588.1|ASTE
OG0003550	LOC5568468|XP_001652303.1|AAEG	LOC118508885|XP_035904607.1|ASTE
OG0003551	LOC5579328|XP_021696014.1|AAEG	LOC118508862|XP_035904515.1|ASTE
OG0003552	LOC110675403|XP_021696024.1|AAEG	LOC118512023|XP_035911701.1|ASTE
OG0003553	LOC5573481|XP_021696025.1|AAEG	LOC118512022|XP_035911699.1|ASTE
OG0003554	LOC5577799|XP_021696028.1|AAEG	LOC118510475|XP_035908236.1|ASTE
OG0003555	LOC5578168|XP_021696070.1|AAEG	LOC118509020|XP_035904938.1|ASTE
OG0003556	LOC5574103|XP_021700597.1|AAEG	LOC118509603|XP_035906291.1|ASTE
OG0003557	LOC5574100|XP_001661171.1|AAEG	LOC118509607|XP_035906308.1|ASTE
OG0003558	LOC5565097|XP_021696157.1|AAEG	LOC118511268|XP_035910037.1|ASTE
OG0003559	LOC5565095|XP_021696175.1|AAEG	LOC118511499|XP_035910556.1|ASTE
OG0003560	LOC5564907|XP_001649256.2|AAEG	LOC118508914|XP_035904669.1|ASTE
OG0003561	LOC5572885|XP_021696189.1|AAEG	LOC118511244|XP_035909977.1|ASTE, LOC118516928|XP_035918667.1|ASTE
OG0003562	LOC5569889|XP_021696239.1|AAEG	LOC118509093|XP_035905136.1|ASTE, LOC118516920|XP_035918655.1|ASTE
OG0003563	LOC5569898|XP_001658796.1|AAEG	LOC118510136|XP_035907507.1|ASTE, LOC118516927|XP_035918666.1|ASTE
OG0003564	LOC110681383|XP_021712817.1|AAEG, LOC5569901|XP_001658799.2|AAEG	LOC118509108|XP_035905170.1|ASTE, LOC118516897|XP_035918636.1|ASTE
OG0003565	LOC110675493|XP_021696321.1|AAEG	LOC118510559|XP_035908435.1|ASTE
OG0003566	LOC5570462|XP_021696323.1|AAEG	LOC118509922|XP_035907130.1|ASTE
OG0003567	LOC5570461|XP_021696331.1|AAEG	LOC118509512|XP_035906091.1|ASTE
OG0003568	LOC5577064|XP_021696349.1|AAEG	LOC118511369|XP_035910240.1|ASTE
OG0003569	LOC5571867|XP_021696396.1|AAEG, LOC5564708|XP_021712809.1|AAEG	LOC118517271|XP_035919137.1|ASTE, LOC118510247|XP_035907727.1|ASTE
OG0003570	LOC5571874|XP_021696407.1|AAEG	LOC118509626|XP_035906391.1|ASTE
OG0003571	LOC5570525|XP_001659184.2|AAEG	LOC118509641|XP_035906441.1|ASTE
OG0003572	LOC5570536|XP_021696455.1|AAEG	LOC118512944|XP_035914044.1|ASTE
OG0003573	LOC5570522|XP_021696464.1|AAEG	LOC118512995|XP_035914144.1|ASTE
OG0003574	LOC5567621|XP_001657591.2|AAEG	LOC118516850|XP_035918602.1|ASTE, LOC118510500|XP_035908296.1|ASTE
OG0003575	LOC5576612|XP_001662762.1|AAEG	LOC118510495|XP_035908282.1|ASTE
OG0003576	LOC5566268|XP_021696550.1|AAEG	LOC118509244|XP_035905451.1|ASTE
OG0003577	LOC5566289|XP_021696567.1|AAEG, LOC110681021|XP_021712475.1|AAEG	LOC118510540|XP_035908390.1|ASTE
OG0003578	LOC5569215|XP_001658388.1|AAEG	LOC118512201|XP_035912200.1|ASTE
OG0003579	LOC5569212|XP_021696607.1|AAEG	LOC118512198|XP_035912195.1|ASTE
OG0003580	LOC5568100|XP_021696615.1|AAEG	LOC118510518|XP_035908342.1|ASTE
OG0003581	LOC110675582|XP_021696631.1|AAEG	LOC118510521|XP_035908353.1|ASTE
OG0003582	LOC5568120|XP_001652059.2|AAEG	LOC118510469|XP_035908220.1|ASTE
OG0003583	LOC5578232|XP_021696662.1|AAEG	LOC118513612|XP_035915555.1|ASTE, LOC118517283|XP_035919148.1|ASTE
OG0003584	LOC5574286|XP_001661329.1|AAEG	LOC118512090|XP_035911947.1|ASTE
OG0003585	LOC5566329|XP_001650718.1|AAEG	LOC118512129|XP_035912029.1|ASTE
OG0003586	LOC5579064|XP_021696762.1|AAEG	LOC118512139|XP_035912050.1|ASTE
OG0003587	LOC5564624|XP_001648973.2|AAEG	LOC118512150|XP_035912079.1|ASTE
OG0003588	LOC5567128|XP_001651546.2|AAEG	LOC118512159|XP_035912100.1|ASTE
OG0003589	LOC110676989|XP_021702921.1|AAEG	LOC118508833|XP_035904472.1|ASTE
OG0003590	LOC5574420|XP_021696838.1|AAEG	LOC118510454|XP_035908179.1|ASTE
OG0003591	LOC5566232|XP_021696842.1|AAEG	LOC118510449|XP_035908143.1|ASTE
OG0003592	LOC5566211|XP_001650600.1|AAEG	LOC118509943|XP_035907168.1|ASTE
OG0003593	LOC5566219|XP_021696862.1|AAEG	LOC118509539|XP_035906164.1|ASTE
OG0003594	LOC5566962|XP_001651375.2|AAEG	LOC118512679|XP_035913355.1|ASTE, LOC118512680|XP_035913356.1|ASTE
OG0003595	LOC5565647|XP_021696889.1|AAEG	LOC118512692|XP_035913378.1|ASTE
OG0003596	LOC5565652|XP_001650005.1|AAEG	LOC118509433|XP_035905915.1|ASTE
OG0003597	LOC5565650|XP_001650002.2|AAEG	LOC118510552|XP_035908419.1|ASTE
OG0003598	LOC5573763|XP_001654790.1|AAEG	LOC118512745|XP_035913524.1|ASTE
OG0003599	LOC5573779|XP_021696930.1|AAEG	LOC118512752|XP_035913534.1|ASTE, LOC118516388|XP_035918146.1|ASTE
OG0003600	LOC5576770|XP_001662857.2|AAEG	LOC118513087|XP_035914349.1|ASTE
OG0003601	LOC5568893|XP_001658218.2|AAEG	LOC118513037|XP_035914211.1|ASTE
OG0003602	LOC5574799|XP_021697010.1|AAEG	LOC118510268|XP_035907759.1|ASTE
OG0003603	LOC5574896|XP_001655401.2|AAEG	LOC118509496|XP_035906043.1|ASTE
OG0003604	LOC5579976|XP_001658608.1|AAEG	LOC118509499|XP_035906050.1|ASTE
OG0003605	LOC5568318|XP_021697072.1|AAEG	LOC118505337|XP_035896884.1|ASTE
OG0003606	LOC5568317|XP_001652194.1|AAEG	LOC118509930|XP_035907152.1|ASTE
OG0003607	LOC5568314|XP_001652191.1|AAEG	LOC118510067|XP_035907352.1|ASTE
OG0003608	LOC5568308|XP_021697084.1|AAEG	LOC118510071|XP_035907357.1|ASTE
OG0003609	LOC5568291|XP_001652167.1|AAEG	LOC118509532|XP_035906145.1|ASTE
OG0003610	LOC5576961|XP_001663056.2|AAEG	LOC118509526|XP_035906129.1|ASTE
OG0003611	LOC5571818|XP_021697130.1|AAEG	LOC118512931|XP_035913982.1|ASTE
OG0003612	LOC5571827|XP_021697152.1|AAEG	LOC118509729|XP_035906744.1|ASTE
OG0003613	LOC5573466|XP_001660886.2|AAEG	LOC118509758|XP_035906781.1|ASTE
OG0003614	LOC5573465|XP_001660887.1|AAEG	LOC118509770|XP_035906801.1|ASTE
OG0003615	LOC110675782|XP_021697245.1|AAEG	LOC118509895|XP_035907035.1|ASTE
OG0003616	LOC5577568|XP_001663442.1|AAEG	LOC118511422|XP_035910398.1|ASTE
OG0003617	LOC110675790|XP_021697279.1|AAEG	LOC118511429|XP_035910412.1|ASTE, LOC118508841|XP_035904484.1|ASTE
OG0003618	LOC5574903|XP_021697274.1|AAEG	LOC118511426|XP_035910405.1|ASTE
OG0003619	LOC5574912|XP_021697293.1|AAEG	LOC118512840|XP_035913786.1|ASTE
OG0003620	LOC5578898|XP_001664109.2|AAEG	LOC118512836|XP_035913781.1|ASTE
OG0003621	LOC110675810|XP_021697327.1|AAEG, LOC5571598|XP_011493059.2|AAEG	LOC118512802|XP_035913634.1|ASTE
OG0003622	LOC110675811|XP_021697329.1|AAEG, LOC5571597|XP_001653721.2|AAEG	LOC118512800|XP_035913631.1|ASTE
OG0003623	LOC5570735|XP_001659326.1|AAEG	LOC118510416|XP_035908078.1|ASTE
OG0003624	LOC5579975|XP_021697397.1|AAEG	LOC118511439|XP_035910429.1|ASTE
OG0003625	LOC5574421|XP_001661438.1|AAEG	LOC118511437|XP_035910425.1|ASTE
OG0003626	LOC5576843|XP_001662949.1|AAEG	LOC118514209|XP_035916795.1|ASTE
OG0003627	LOC5577050|XP_001663147.2|AAEG	LOC118512834|XP_035913778.1|ASTE
OG0003628	LOC5576845|XP_021697495.1|AAEG	LOC118510546|XP_035908407.1|ASTE
OG0003629	LOC5564960|XP_021697514.1|AAEG	LOC118514242|XP_035916840.1|ASTE
OG0003630	LOC5579516|XP_021697513.1|AAEG	LOC118514228|XP_035916820.1|ASTE
OG0003631	LOC110681439|XP_021712886.1|AAEG, LOC5566249|XP_021697520.1|AAEG	LOC118514252|XP_035916859.1|ASTE
OG0003632	LOC5576854|XP_001656279.1|AAEG	LOC118512313|XP_035912457.1|ASTE
OG0003633	LOC5575244|XP_021697543.1|AAEG	LOC118511570|XP_035910707.1|ASTE
OG0003634	LOC5574066|XP_021697592.1|AAEG	LOC118509443|XP_035905944.1|ASTE
OG0003635	LOC5565621|XP_021697596.1|AAEG	LOC118510366|XP_035907968.1|ASTE
OG0003636	LOC5565623|XP_001649978.2|AAEG	LOC118511520|XP_035910601.1|ASTE
OG0003637	LOC110680630|XP_021712118.1|AAEG, LOC5564737|XP_001649083.3|AAEG	LOC118510477|XP_035908246.1|ASTE
OG0003638	LOC5572754|XP_021697617.1|AAEG	LOC118512897|XP_035913902.1|ASTE
OG0003639	LOC5565412|XP_001649759.1|AAEG	LOC118512899|XP_035913907.1|ASTE
OG0003640	LOC5578399|XP_021697634.1|AAEG	LOC118511377|XP_035910264.1|ASTE
OG0003641	LOC5571951|XP_001660055.1|AAEG, LOC5572768|XP_001660589.1|AAEG	LOC118509741|XP_035906764.1|ASTE
OG0003642	LOC5566366|XP_021697649.1|AAEG	LOC118509762|XP_035906786.1|ASTE
OG0003643	LOC110675919|XP_021697651.1|AAEG	LOC118509772|XP_035906804.1|ASTE
OG0003644	LOC5573545|XP_001654680.1|AAEG	LOC118512794|XP_035913609.1|ASTE
OG0003645	LOC5571703|XP_001659845.2|AAEG	LOC118513487|XP_035915203.1|ASTE
OG0003646	LOC5565875|XP_021697696.1|AAEG	LOC118513484|XP_035915197.1|ASTE
OG0003647	LOC5567984|XP_001657805.2|AAEG	LOC118511263|XP_035910027.1|ASTE
OG0003648	LOC5565748|XP_001650108.2|AAEG	LOC118514452|XP_035917262.1|ASTE
OG0003649	LOC5565555|XP_001649906.1|AAEG	LOC118511447|XP_035910441.1|ASTE
OG0003650	LOC5565559|XP_021697733.1|AAEG	LOC118511444|XP_035910437.1|ASTE
OG0003651	LOC5564456|XP_021697774.1|AAEG	LOC118514396|XP_035917170.1|ASTE
OG0003652	LOC5570336|XP_001653165.1|AAEG	LOC118510225|XP_035907683.1|ASTE
OG0003653	LOC5573421|XP_021697823.1|AAEG	LOC118512767|XP_035913559.1|ASTE, LOC118516382|XP_035918129.1|ASTE
OG0003654	LOC5573417|XP_001654591.1|AAEG	LOC118516697|XP_035918537.1|ASTE, LOC118516361|XP_035918090.1|ASTE, LOC118512775|XP_035913576.1|ASTE
OG0003655	LOC5573416|XP_001654590.2|AAEG	LOC118516360|XP_035918089.1|ASTE, LOC118516696|XP_035918536.1|ASTE
OG0003656	LOC5564145|XP_021697831.1|AAEG	LOC118516357|XP_035918082.1|ASTE, LOC118516695|XP_035918533.1|ASTE
OG0003657	LOC5578038|XP_001663658.2|AAEG	LOC118512888|XP_035913883.1|ASTE
OG0003658	LOC5563748|XP_021697833.1|AAEG	LOC118514261|XP_035916870.1|ASTE
OG0003659	LOC5576553|XP_021697848.1|AAEG	LOC118514253|XP_035916860.1|ASTE
OG0003660	LOC5576547|XP_021697849.1|AAEG	LOC118510302|XP_035907822.1|ASTE
OG0003661	LOC5575117|XP_021697884.1|AAEG	LOC118510216|XP_035907670.1|ASTE
OG0003662	LOC5575143|XP_021697917.1|AAEG	LOC118513272|XP_035914732.1|ASTE
OG0003663	LOC5577083|XP_001656317.1|AAEG	LOC118511399|XP_035910327.1|ASTE
OG0003664	LOC5577077|XP_021697922.1|AAEG	LOC118511390|XP_035910302.1|ASTE
OG0003665	LOC5571197|XP_021697945.1|AAEG	LOC118509733|XP_035906755.1|ASTE
OG0003666	LOC5573986|XP_021697972.1|AAEG	LOC118509612|XP_035906315.1|ASTE
OG0003667	LOC5573995|XP_021697981.1|AAEG	LOC118509621|XP_035906359.1|ASTE
OG0003668	LOC23687412|XP_021698133.1|AAEG	LOC118511332|XP_035910156.1|ASTE
OG0003669	LOC5569166|XP_001658356.1|AAEG	LOC118511546|XP_035910647.1|ASTE
OG0003670	LOC5569167|XP_001658357.1|AAEG	LOC118511544|XP_035910644.1|ASTE
OG0003671	LOC5577718|XP_021698177.1|AAEG	LOC118510273|XP_035907769.1|ASTE
OG0003672	LOC110676045|XP_021698198.1|AAEG	LOC118510287|XP_035907796.1|ASTE
OG0003673	LOC5575822|XP_001662247.2|AAEG	LOC118514330|XP_035917022.1|ASTE
OG0003674	LOC5567851|XP_021698252.1|AAEG	LOC118511255|XP_035909998.1|ASTE
OG0003675	LOC5567856|XP_001651881.1|AAEG	LOC118509878|XP_035907010.1|ASTE
OG0003676	LOC5567854|XP_021698257.1|AAEG	LOC118509875|XP_035906997.1|ASTE
OG0003677	LOC5576040|XP_001662376.1|AAEG	LOC118509452|XP_035905964.1|ASTE
OG0003678	LOC5564253|XP_021712464.1|AAEG, LOC110676109|XP_021698350.1|AAEG	LOC118512843|XP_035913788.1|ASTE
OG0003679	LOC5564308|XP_001648652.1|AAEG	LOC118512857|XP_035913833.1|ASTE
OG0003680	LOC5568838|XP_001658204.2|AAEG	LOC118511376|XP_035910263.1|ASTE
OG0003681	LOC5568875|XP_021698385.1|AAEG	LOC118512283|XP_035912398.1|ASTE
OG0003682	LOC5568874|XP_021698400.1|AAEG	LOC118512252|XP_035912298.1|ASTE
OG0003683	LOC5572106|XP_021698409.1|AAEG	LOC118517165|XP_035918951.1|ASTE, LOC118512254|XP_035912300.1|ASTE
OG0003684	LOC5574160|XP_001655069.1|AAEG	LOC118512876|XP_035913862.1|ASTE
OG0003685	LOC5571938|XP_021698447.1|AAEG	LOC118512255|XP_035912301.1|ASTE
OG0003686	LOC5569619|XP_001652901.1|AAEG	LOC118512019|XP_035911691.1|ASTE
OG0003687	LOC5569616|XP_021698472.1|AAEG	LOC118512808|XP_035913653.1|ASTE
OG0003688	LOC5565346|XP_001649689.1|AAEG	LOC118512809|XP_035913654.1|ASTE
OG0003689	LOC5563919|XP_021698485.1|AAEG	LOC118512815|XP_035913673.1|ASTE
OG0003690	LOC5569604|XP_021698487.1|AAEG	LOC118512816|XP_035913674.1|ASTE
OG0003691	LOC110676131|XP_021698493.1|AAEG	LOC118512820|XP_035913688.1|ASTE
OG0003692	LOC5569591|XP_021698549.1|AAEG	LOC118509716|XP_035906696.1|ASTE
OG0003693	LOC5570788|XP_001653292.1|AAEG	LOC118512229|XP_035912244.1|ASTE
OG0003694	LOC5570794|XP_001653296.1|AAEG	LOC118514241|XP_035916838.1|ASTE
OG0003695	LOC5564902|XP_001649245.2|AAEG	LOC118508937|XP_035904739.1|ASTE
OG0003696	LOC5579150|XP_021698648.1|AAEG	LOC118516427|XP_035918191.1|ASTE, LOC118509569|XP_035906223.1|ASTE
OG0003697	LOC5572295|XP_021698721.1|AAEG	LOC118513184|XP_035914543.1|ASTE
OG0003698	LOC5572284|XP_001653969.1|AAEG	LOC118509763|XP_035906787.1|ASTE
OG0003699	LOC5567317|XP_021698753.1|AAEG	LOC118509780|XP_035906812.1|ASTE
OG0003700	LOC5572272|XP_001653957.2|AAEG	LOC118509693|XP_035906650.1|ASTE
OG0003701	LOC5572269|XP_001653954.1|AAEG	LOC118509771|XP_035906802.1|ASTE
OG0003702	LOC5572266|XP_001653951.1|AAEG	LOC118509761|XP_035906785.1|ASTE
OG0003703	LOC5574042|XP_021698766.1|AAEG	LOC118511882|XP_035911400.1|ASTE
OG0003704	LOC5575360|XP_001661892.2|AAEG	LOC118511878|XP_035911394.1|ASTE
OG0003705	LOC5572191|XP_021698801.1|AAEG	LOC118512306|XP_035912430.1|ASTE
OG0003706	LOC5565819|XP_021698841.1|AAEG	LOC118512867|XP_035913848.1|ASTE
OG0003707	LOC5575064|XP_021698851.1|AAEG	LOC118512871|XP_035913855.1|ASTE
OG0003708	LOC5566015|XP_021698872.1|AAEG	LOC118510150|XP_035907547.1|ASTE
OG0003709	LOC5566018|XP_001650384.2|AAEG	LOC118513269|XP_035914729.1|ASTE
OG0003710	LOC5566025|XP_021698881.1|AAEG	LOC118513464|XP_035915133.1|ASTE
OG0003711	LOC5574346|XP_001661381.1|AAEG	LOC118516343|XP_035918048.1|ASTE, LOC118511355|XP_035910208.1|ASTE
OG0003712	LOC5565753|XP_001650112.2|AAEG	LOC118509385|XP_035905822.1|ASTE, LOC118517325|XP_035919198.1|ASTE
OG0003713	LOC5574343|XP_001661378.2|AAEG	LOC118509386|XP_035905823.1|ASTE, LOC118517321|XP_035919194.1|ASTE
OG0003714	LOC5574341|XP_021698911.1|AAEG	LOC118509387|XP_035905824.1|ASTE, LOC118517333|XP_035919209.1|ASTE
OG0003715	LOC5577796|XP_021698955.1|AAEG	LOC118514619|XP_035917509.1|ASTE
OG0003716	LOC23687946|XP_021698970.1|AAEG	LOC118509406|XP_035905864.1|ASTE
OG0003717	LOC5577272|XP_001656371.1|AAEG	LOC118508827|XP_035904465.1|ASTE
OG0003718	LOC5574567|XP_021699003.1|AAEG	LOC118509911|XP_035907083.1|ASTE
OG0003719	LOC110676244|XP_021699030.1|AAEG	LOC118509552|XP_035906196.1|ASTE
OG0003720	LOC5573291|XP_021699052.1|AAEG	LOC118511283|XP_035910070.1|ASTE
OG0003721	LOC5573292|XP_001654507.1|AAEG	LOC118511286|XP_035910084.1|ASTE
OG0003722	LOC5564044|XP_021699093.1|AAEG	LOC118511319|XP_035910125.1|ASTE
OG0003723	LOC5577458|XP_001663389.1|AAEG	LOC118511312|XP_035910119.1|ASTE
OG0003724	LOC5575702|XP_001662153.1|AAEG	LOC118512266|XP_035912339.1|ASTE
OG0003725	LOC5575495|XP_021699130.1|AAEG	LOC118514229|XP_035916821.1|ASTE
OG0003726	LOC5579263|XP_021699132.1|AAEG	LOC118514244|XP_035916844.1|ASTE
OG0003727	LOC5565706|XP_021699195.1|AAEG	LOC118513296|XP_035914764.1|ASTE
OG0003728	LOC5566098|XP_021699212.1|AAEG	LOC118508855|XP_035904501.1|ASTE
OG0003729	LOC5566099|XP_021699209.1|AAEG	LOC118508850|XP_035904495.1|ASTE
OG0003730	LOC5573007|XP_021699256.1|AAEG	LOC118510262|XP_035907740.1|ASTE
OG0003731	LOC5574538|XP_001655189.2|AAEG	LOC118509402|XP_035905856.1|ASTE
OG0003732	LOC5575610|XP_021699284.1|AAEG	LOC118509392|XP_035905832.1|ASTE
OG0003733	LOC5572983|XP_001654307.2|AAEG	LOC118509391|XP_035905831.1|ASTE
OG0003734	LOC5578843|XP_021699297.1|AAEG	LOC118510094|XP_035907404.1|ASTE
OG0003735	LOC5578853|XP_021699343.1|AAEG	LOC118509242|XP_035905449.1|ASTE
OG0003736	LOC5578854|XP_001664061.1|AAEG	LOC118509248|XP_035905475.1|ASTE
OG0003737	LOC5578877|XP_001664064.2|AAEG	LOC118509243|XP_035905450.1|ASTE
OG0003738	LOC5572868|XP_001660627.2|AAEG	LOC118511844|XP_035911280.1|ASTE
OG0003739	LOC5572863|XP_021699395.1|AAEG	LOC118511845|XP_035911282.1|ASTE
OG0003740	LOC5564603|XP_021699399.1|AAEG	LOC118511849|XP_035911287.1|ASTE
OG0003741	LOC5564600|XP_001648946.1|AAEG	LOC118511853|XP_035911292.1|ASTE
OG0003742	LOC5575203|XP_001661842.1|AAEG	LOC118511851|XP_035911290.1|ASTE
OG0003743	LOC5575925|XP_021699449.1|AAEG	LOC118511517|XP_035910593.1|ASTE
OG0003744	LOC5575924|XP_001655915.2|AAEG	LOC118511521|XP_035910602.1|ASTE
OG0003745	LOC5575920|XP_001655911.1|AAEG	LOC118511524|XP_035910605.1|ASTE
OG0003746	LOC5575915|XP_021699455.1|AAEG	LOC118511518|XP_035910599.1|ASTE
OG0003747	LOC5570352|XP_021699456.1|AAEG	LOC118511527|XP_035910609.1|ASTE
OG0003748	LOC5570351|XP_021699457.1|AAEG	LOC118511526|XP_035910608.1|ASTE
OG0003749	LOC5570349|XP_001653178.1|AAEG	LOC118511530|XP_035910612.1|ASTE
OG0003750	LOC5570348|XP_021699463.1|AAEG	LOC118509365|XP_035905781.1|ASTE
OG0003751	LOC5570347|XP_021699465.1|AAEG	LOC118509646|XP_035906447.1|ASTE
OG0003752	LOC110680767|XP_021712245.1|AAEG, LOC5570328|XP_021699497.1|AAEG	LOC118510333|XP_035907884.1|ASTE
OG0003753	LOC5570324|XP_001653151.2|AAEG	LOC118510374|XP_035907992.1|ASTE
OG0003754	LOC5570322|XP_001653149.2|AAEG	LOC118510329|XP_035907875.1|ASTE
OG0003755	LOC5578490|XP_021699523.1|AAEG	LOC118510348|XP_035907934.1|ASTE
OG0003756	LOC5570727|XP_001659319.2|AAEG	LOC118511333|XP_035910158.1|ASTE
OG0003757	LOC5574455|XP_021699561.1|AAEG	LOC118511344|XP_035910191.1|ASTE
OG0003758	LOC5576991|XP_001663093.2|AAEG	LOC118516422|XP_035918182.1|ASTE, LOC118509571|XP_035906226.1|ASTE
OG0003759	LOC5576979|XP_021699583.1|AAEG	LOC118513144|XP_035914463.1|ASTE
OG0003760	LOC110680436|XP_021711925.1|AAEG, LOC5576976|XP_021699594.1|AAEG	LOC118513151|XP_035914485.1|ASTE
OG0003761	LOC5576975|XP_001663070.2|AAEG	LOC118513153|XP_035914493.1|ASTE
OG0003762	LOC5576974|XP_021699600.1|AAEG	LOC118513156|XP_035914495.1|ASTE
OG0003763	LOC110681304|XP_021712753.1|AAEG, LOC5568335|XP_021699608.1|AAEG	LOC118513165|XP_035914505.1|ASTE
OG0003764	LOC5574473|XP_021699619.1|AAEG	LOC118513181|XP_035914534.1|ASTE
OG0003765	LOC5574474|XP_001655133.2|AAEG	LOC118513179|XP_035914533.1|ASTE
OG0003766	LOC5567477|XP_001657450.1|AAEG	LOC118513172|XP_035914517.1|ASTE
OG0003767	LOC5570866|XP_001659377.1|AAEG	LOC118513190|XP_035914571.1|ASTE
OG0003768	LOC110676375|XP_021699654.1|AAEG	LOC118511408|XP_035910358.1|ASTE
OG0003769	LOC5570876|XP_001659386.1|AAEG	LOC118511406|XP_035910353.1|ASTE
OG0003770	LOC5578270|XP_021699665.1|AAEG	LOC118511404|XP_035910330.1|ASTE
OG0003771	LOC5578261|XP_021699680.1|AAEG	LOC118511417|XP_035910385.1|ASTE
OG0003772	LOC5569280|XP_001652813.2|AAEG	LOC118510382|XP_035908021.1|ASTE
OG0003773	LOC5569281|XP_021699682.1|AAEG	LOC118510354|XP_035907948.1|ASTE
OG0003774	LOC5575621|XP_021699693.1|AAEG	LOC118512915|XP_035913951.1|ASTE
OG0003775	LOC5576380|XP_001662596.2|AAEG	LOC118511181|XP_035909826.1|ASTE
