Orthogroup	AAEG.longest_only	HILL.longest_only
OG0004096	LOC5568148|XP_021704321.1|AAEG	LOC119659231|XP_037923134.1|HILL
OG0004098	LOC5575638|XP_001655783.1|AAEG	LOC119653995|XP_037915084.1|HILL
OG0004099	LOC23687777|XP_021710575.1|AAEG	LOC119658923|XP_037922674.1|HILL
OG0004100	LOC5570074|XP_001653060.2|AAEG	LOC119660327|XP_037924733.1|HILL
OG0004101	LOC5570075|XP_021704728.1|AAEG	LOC119660189|XP_037924531.1|HILL
OG0004102	LOC110677897|XP_021705464.1|AAEG	LOC119659322|XP_037923274.1|HILL
OG0004103	LOC5570080|XP_001653066.1|AAEG	LOC119658757|XP_037922378.1|HILL
OG0004104	LOC5570081|XP_021706073.1|AAEG	LOC119660232|XP_037924606.1|HILL
OG0004105	LOC110680567|XP_021712044.1|AAEG, LOC5574518|XP_021708213.1|AAEG	LOC119648003|XP_037905316.1|HILL
OG0004106	LOC5573981|XP_001655002.2|AAEG	LOC119649128|XP_037907061.1|HILL
OG0004107	LOC5573984|XP_001655003.1|AAEG	LOC119649913|XP_037908239.1|HILL
OG0004108	LOC5573965|XP_001655006.1|AAEG	LOC119660600|XP_037925204.1|HILL
OG0004109	LOC5573966|XP_001655011.1|AAEG	LOC119659441|XP_037923453.1|HILL
OG0004110	LOC5573974|XP_001655016.1|AAEG	LOC119648781|XP_037906546.1|HILL
OG0004111	LOC5573976|XP_001655018.1|AAEG	LOC119658978|XP_037922786.1|HILL
OG0004112	LOC5566869|XP_001651296.1|AAEG, LOC5566575|XP_021706046.1|AAEG	LOC119659922|XP_037924181.1|HILL
OG0004113	LOC5566563|XP_021704187.1|AAEG	LOC119654970|XP_037916557.1|HILL
OG0004114	LOC5566570|XP_001650959.1|AAEG	LOC119653745|XP_037914596.1|HILL
OG0004115	LOC110681174|XP_021712640.1|AAEG, LOC5566567|XP_021704593.1|AAEG	LOC119654898|XP_037916446.1|HILL
OG0004116	LOC5564521|XP_021710988.1|AAEG	LOC119659995|XP_037924298.1|HILL
OG0004117	LOC5578740|XP_021705140.1|AAEG	LOC119658855|XP_037922536.1|HILL
OG0004118	LOC5573337|XP_001660824.1|AAEG	LOC119654733|XP_037916192.1|HILL
OG0004119	LOC5567547|XP_001657521.1|AAEG	LOC119659398|XP_037923391.1|HILL
OG0004120	LOC110679441|XP_021709713.1|AAEG	LOC119659713|XP_037923895.1|HILL
OG0004121	LOC110680219|XP_021711725.1|AAEG, LOC5568792|XP_001658157.2|AAEG	LOC119648200|XP_037905725.1|HILL
OG0004122	LOC5567386|XP_021708202.1|AAEG	LOC119659561|XP_037923638.1|HILL
OG0004123	LOC5576834|XP_021708342.1|AAEG	LOC119658789|XP_037922426.1|HILL
OG0004124	LOC5578019|XP_021707647.1|AAEG	LOC119653405|XP_037913897.1|HILL
OG0004125	LOC5577996|XP_001656734.1|AAEG	LOC119659998|XP_037924302.1|HILL
OG0004126	LOC5577995|XP_021709960.1|AAEG	LOC119658949|XP_037922749.1|HILL
OG0004127	LOC5565979|XP_021705544.1|AAEG	LOC119646537|XP_037902936.1|HILL
OG0004128	LOC5577451|XP_001663377.1|AAEG	LOC119659630|XP_037923756.1|HILL
OG0004129	LOC5579176|XP_021710519.1|AAEG	LOC119653414|XP_037913908.1|HILL
OG0004130	LOC5564275|XP_021705228.1|AAEG	LOC119654976|XP_037916564.1|HILL
OG0004131	LOC5566157|XP_001650538.2|AAEG	LOC119660618|XP_037925248.1|HILL
OG0004132	LOC5566156|XP_021708264.1|AAEG	LOC119647863|XP_037905061.1|HILL
OG0004133	LOC5566155|XP_021706247.1|AAEG	LOC119658717|XP_037922265.1|HILL
OG0004134	LOC5566678|XP_021707190.1|AAEG	LOC119658992|XP_037922800.1|HILL
OG0004135	LOC5579293|XP_021711565.1|AAEG	LOC119660601|XP_037925205.1|HILL
OG0004136	LOC5568849|XP_021705190.1|AAEG	LOC119660434|XP_037924912.1|HILL, LOC119659047|XP_037922882.1|HILL
OG0004137	LOC5575031|XP_021710049.1|AAEG	LOC119647105|XP_037903811.1|HILL
OG0004138	LOC5570968|XP_001659432.1|AAEG	LOC119653852|XP_037914827.1|HILL
OG0004139	LOC5570967|XP_001659433.2|AAEG	LOC119653401|XP_037913893.1|HILL
OG0004140	LOC5573549|XP_001654684.1|AAEG	LOC119654189|XP_037915314.1|HILL
OG0004141	LOC5576331|XP_021711252.1|AAEG	LOC119654863|XP_037916377.1|HILL
OG0004142	LOC5563635|XP_021705224.1|AAEG	LOC119655455|XP_037917283.1|HILL
OG0004143	LOC5563654|XP_001647884.1|AAEG	LOC119659128|XP_037922981.1|HILL
OG0004144	LOC5575009|XP_001661752.1|AAEG	LOC119648106|XP_037905549.1|HILL
OG0004145	LOC5575013|XP_021707018.1|AAEG	LOC119648376|XP_037906034.1|HILL
OG0004146	LOC5570148|XP_001658950.2|AAEG	LOC119658947|XP_037922745.1|HILL
OG0004147	LOC110678601|XP_021707392.1|AAEG, LOC5564857|XP_001649219.1|AAEG	LOC119655710|XP_037917660.1|HILL
OG0004148	LOC5576785|XP_021704579.1|AAEG	LOC119659920|XP_037924173.1|HILL
OG0004149	LOC110678682|XP_021707580.1|AAEG	LOC119658823|XP_037922483.1|HILL
OG0004150	LOC5575408|XP_001661928.2|AAEG	LOC119658919|XP_037922671.1|HILL
OG0004151	LOC110681018|XP_021712472.1|AAEG, LOC5574820|XP_021710923.1|AAEG	LOC119660117|XP_037924434.1|HILL
OG0004152	LOC5567059|XP_021707475.1|AAEG	LOC119658572|XP_037921948.1|HILL
OG0004153	LOC5566935|XP_001651349.2|AAEG	LOC119654894|XP_037916441.1|HILL
OG0004154	LOC5566936|XP_001651351.1|AAEG	LOC119650286|XP_037908841.1|HILL
OG0004155	LOC5564347|XP_021705904.1|AAEG	LOC119659981|XP_037924278.1|HILL
OG0004157	LOC5564352|XP_001648705.1|AAEG	LOC119656714|XP_037919161.1|HILL, LOC119657114|XP_037919802.1|HILL, LOC119658157|XP_037921353.1|HILL
OG0004158	LOC110681135|XP_021712601.1|AAEG, LOC5566890|XP_021706408.1|AAEG	LOC119659237|XP_037923143.1|HILL
OG0004159	LOC110681134|XP_021712600.1|AAEG, LOC5566844|XP_001651262.1|AAEG	LOC119659511|XP_037923569.1|HILL
OG0004160	LOC110681137|XP_021712602.1|AAEG, LOC5566879|XP_001651261.1|AAEG	LOC119658833|XP_037922500.1|HILL
OG0004161	LOC5575301|XP_021709548.1|AAEG	LOC119659827|XP_037924041.1|HILL
OG0004162	LOC5572563|XP_001654078.2|AAEG	LOC119659968|XP_037924256.1|HILL
OG0004163	LOC5572570|XP_021704577.1|AAEG	LOC119659422|XP_037923426.1|HILL
OG0004164	LOC5577087|XP_021706999.1|AAEG	LOC119659146|XP_037923015.1|HILL
OG0004165	LOC5575775|XP_001662199.1|AAEG	LOC119655725|XP_037917687.1|HILL
OG0004166	LOC110680827|XP_021712306.1|AAEG, LOC5576273|XP_001662562.1|AAEG	LOC119654224|XP_037915369.1|HILL
OG0004167	LOC5569283|XP_001652819.2|AAEG	LOC119658788|XP_037922424.1|HILL
OG0004168	LOC5580142|XP_021704229.1|AAEG	LOC119655900|XP_037917983.1|HILL
OG0004169	LOC110681292|XP_021712745.1|AAEG, LOC110677894|XP_021705420.1|AAEG	LOC119655310|XP_037917066.1|HILL
OG0004170	LOC5576101|XP_021709845.1|AAEG	LOC119653612|XP_037914307.1|HILL
OG0004171	LOC5576096|XP_021704208.1|AAEG	LOC119653611|XP_037914306.1|HILL
OG0004172	LOC5573800|XP_021704200.1|AAEG	LOC119654731|XP_037916187.1|HILL
OG0004173	LOC5571075|XP_021704199.1|AAEG	LOC119654368|XP_037915642.1|HILL
OG0004174	LOC5571073|XP_021705600.1|AAEG	LOC119655925|XP_037918022.1|HILL
OG0004175	LOC5571069|XP_021711674.1|AAEG	LOC119655186|XP_037916878.1|HILL
OG0004176	LOC5571059|XP_001659495.1|AAEG	LOC119654453|XP_037915791.1|HILL
OG0004177	LOC5575615|XP_021709477.1|AAEG	LOC119658881|XP_037922581.1|HILL
OG0004178	LOC23687700|XP_021707715.1|AAEG	LOC119659198|XP_037923088.1|HILL
OG0004179	LOC5567259|XP_021706629.1|AAEG	LOC119646870|XP_037903425.1|HILL
OG0004180	LOC5574666|XP_021711097.1|AAEG	LOC119659251|XP_037923165.1|HILL
OG0004181	LOC23687827|XP_021707711.1|AAEG	LOC119660496|XP_037925019.1|HILL
OG0004182	LOC5567586|XP_021709422.1|AAEG	LOC119648291|XP_037905876.1|HILL
OG0004183	LOC5574876|XP_021705871.1|AAEG	LOC119648949|XP_037906792.1|HILL
OG0004184	LOC5568503|XP_001652323.1|AAEG	LOC119648290|XP_037905875.1|HILL
OG0004185	LOC5568500|XP_021710070.1|AAEG	LOC119653823|XP_037914791.1|HILL
OG0004186	LOC5568499|XP_001652327.1|AAEG	LOC119655616|XP_037917512.1|HILL
OG0004187	LOC5568509|XP_001652333.2|AAEG	LOC119659622|XP_037923747.1|HILL, LOC119652229|XP_037912115.1|HILL
OG0004188	LOC5575998|XP_021709796.1|AAEG	LOC119658891|XP_037922619.1|HILL
OG0004189	LOC5575997|XP_001655962.2|AAEG	LOC119658892|XP_037922623.1|HILL
OG0004190	LOC5575992|XP_021705688.1|AAEG	LOC119658705|XP_037922242.1|HILL
OG0004191	LOC5575991|XP_001655946.2|AAEG	LOC119659177|XP_037923062.1|HILL
OG0004192	LOC5565476|XP_021705041.1|AAEG	LOC119659516|XP_037923574.1|HILL
OG0004193	LOC5575719|XP_021705862.1|AAEG	LOC119654921|XP_037916498.1|HILL, LOC119659615|XP_037923719.1|HILL
OG0004194	LOC110681154|XP_021712613.1|AAEG, LOC110678343|XP_021706789.1|AAEG	LOC119660253|XP_037924636.1|HILL
OG0004195	LOC5568218|XP_021708416.1|AAEG	LOC119660200|XP_037924555.1|HILL
OG0004196	LOC5568215|XP_021711241.1|AAEG	LOC119659206|XP_037923102.1|HILL
OG0004197	LOC5568212|XP_001652143.1|AAEG, LOC110677770|XP_021704846.1|AAEG	LOC119658760|XP_037922382.1|HILL
OG0004198	LOC5572967|XP_001654296.1|AAEG	LOC119658609|XP_037922018.1|HILL
OG0004199	LOC5567598|XP_021711623.1|AAEG	LOC119660164|XP_037924498.1|HILL
OG0004200	LOC5569649|XP_001652910.1|AAEG	LOC119655002|XP_037916598.1|HILL
OG0004201	LOC5569648|XP_001652911.1|AAEG	LOC119658971|XP_037922777.1|HILL, LOC119648022|XP_037905362.1|HILL
OG0004202	LOC5569650|XP_001652913.1|AAEG, LOC110681464|XP_021712915.1|AAEG	LOC119660209|XP_037924571.1|HILL
OG0004203	LOC5569653|XP_021712919.1|AAEG, LOC110674001|XP_021709106.1|AAEG	LOC119659667|XP_037923816.1|HILL
OG0004204	LOC5569658|XP_021706639.1|AAEG	LOC119650035|XP_037908443.1|HILL
OG0004205	LOC5564180|XP_001648494.1|AAEG	LOC119647653|XP_037904650.1|HILL
OG0004206	LOC5564157|XP_021709566.1|AAEG	LOC119659890|XP_037924140.1|HILL
OG0004207	LOC5564160|XP_021706244.1|AAEG	LOC119660237|XP_037924615.1|HILL
OG0004208	LOC5564181|XP_001648503.2|AAEG	LOC119658849|XP_037922527.1|HILL
OG0004209	LOC5564172|XP_011493224.1|AAEG	LOC119652466|XP_037912560.1|HILL
OG0004210	LOC5572320|XP_001653995.1|AAEG, LOC110680761|XP_021712241.1|AAEG	LOC119651184|XP_037910549.1|HILL
OG0004211	LOC110681056|XP_021712512.1|AAEG, LOC5573888|XP_021705984.1|AAEG	LOC119661652|XP_037927012.1|HILL
OG0004212	LOC5575808|XP_021708196.1|AAEG	LOC119658733|XP_037922326.1|HILL
OG0004213	LOC5578459|XP_001656981.1|AAEG	LOC119659520|XP_037923583.1|HILL
OG0004214	LOC5578445|XP_001656966.1|AAEG	LOC119653754|XP_037914612.1|HILL
OG0004215	LOC110678926|XP_021708267.1|AAEG, LOC5563974|XP_001648285.1|AAEG	LOC119646479|XP_037902860.1|HILL
OG0004216	LOC110677901|XP_021705502.1|AAEG, LOC5574128|XP_021712285.1|AAEG	LOC119648671|XP_037906387.1|HILL
OG0004217	LOC110680817|XP_021712284.1|AAEG, LOC5574130|XP_001661200.1|AAEG	LOC119648687|XP_037906413.1|HILL
OG0004218	LOC5579953|XP_001652244.1|AAEG	LOC119659799|XP_037923999.1|HILL
OG0004219	LOC5578893|XP_001664104.1|AAEG	LOC119659130|XP_037922983.1|HILL
OG0004220	LOC110673999|XP_021706910.1|AAEG, LOC5568671|XP_021712478.1|AAEG	LOC119658911|XP_037922649.1|HILL
OG0004221	LOC5570877|XP_001659396.1|AAEG	LOC119659758|XP_037923947.1|HILL
OG0004222	LOC5570888|XP_001659399.2|AAEG	LOC119659442|XP_037923454.1|HILL
OG0004223	LOC110680787|XP_021712266.1|AAEG, LOC5570891|XP_021709761.1|AAEG	LOC119659173|XP_037923057.1|HILL
OG0004224	LOC5577812|XP_021710701.1|AAEG	LOC119660602|XP_037925210.1|HILL
OG0004225	LOC5577814|XP_021710704.1|AAEG	LOC119649836|XP_037908108.1|HILL
OG0004226	LOC5567156|XP_021708629.1|AAEG	LOC119658774|XP_037922399.1|HILL
OG0004227	LOC5567150|XP_021708808.1|AAEG	LOC119660512|XP_037925055.1|HILL
OG0004228	LOC5567167|XP_001651576.2|AAEG	LOC119659591|XP_037923678.1|HILL
OG0004229	LOC5571592|XP_021709128.1|AAEG	LOC119654308|XP_037915556.1|HILL
OG0004230	LOC5573606|XP_001654740.2|AAEG	LOC119653500|XP_037914064.1|HILL
OG0004231	LOC5573595|XP_021704945.1|AAEG	LOC119649186|XP_037907141.1|HILL
OG0004232	LOC5573593|XP_021707465.1|AAEG	LOC119647677|XP_037904682.1|HILL
OG0004233	LOC5573592|XP_001654726.1|AAEG	LOC119647673|XP_037904679.1|HILL
OG0004234	LOC5573583|XP_021704844.1|AAEG	LOC119648081|XP_037905495.1|HILL
OG0004235	LOC5573580|XP_001654714.2|AAEG	LOC119657778|XP_037920774.1|HILL
OG0004236	LOC110678282|XP_021706609.1|AAEG	LOC119659786|XP_037923982.1|HILL
OG0004237	LOC5577221|XP_001656324.2|AAEG	LOC119660046|XP_037924352.1|HILL
OG0004238	LOC5577325|XP_001656402.1|AAEG	LOC119659899|XP_037924151.1|HILL
OG0004239	LOC5577326|XP_001656403.1|AAEG	LOC119659024|XP_037922845.1|HILL
OG0004240	LOC110681333|XP_021712777.1|AAEG, LOC5577334|XP_021710798.1|AAEG	LOC119659370|XP_037923353.1|HILL
OG0004241	LOC5577338|XP_001656415.1|AAEG	LOC119659639|XP_037923767.1|HILL
OG0004242	LOC5577340|XP_001656417.2|AAEG	LOC119660447|XP_037924928.1|HILL
OG0004243	LOC5577344|XP_001656421.2|AAEG	LOC119648851|XP_037906656.1|HILL
OG0004244	LOC5577345|XP_001656422.2|AAEG	LOC119652857|XP_037913141.1|HILL
OG0004245	LOC5577346|XP_021707110.1|AAEG	LOC119655080|XP_037916707.1|HILL
OG0004246	LOC5577362|XP_021704241.1|AAEG	LOC119661028|XP_037926113.1|HILL
OG0004247	LOC5577367|XP_001656447.1|AAEG	LOC119653705|XP_037914516.1|HILL
OG0004248	LOC5577372|XP_021711575.1|AAEG	LOC119659796|XP_037923995.1|HILL
OG0004249	LOC5568851|XP_001652563.1|AAEG	LOC119661036|XP_037926133.1|HILL
OG0004250	LOC5568848|XP_021706755.1|AAEG	LOC119657215|XP_037919954.1|HILL
OG0004251	LOC5568854|XP_021710481.1|AAEG	LOC119655183|XP_037916868.1|HILL
OG0004252	LOC5568859|XP_021709655.1|AAEG	LOC119654644|XP_037916049.1|HILL
OG0004253	LOC5566950|XP_021707806.1|AAEG	LOC119659554|XP_037923631.1|HILL
OG0004254	LOC5575050|XP_021707421.1|AAEG	LOC119656038|XP_037918234.1|HILL
OG0004255	LOC110680332|XP_021711847.1|AAEG, LOC5575047|XP_001655484.2|AAEG	LOC119656252|XP_037918595.1|HILL, LOC119656251|XP_037918594.1|HILL
OG0004256	LOC5569013|XP_021710091.1|AAEG	LOC119653794|XP_037914728.1|HILL
OG0004257	LOC5569010|XP_021709529.1|AAEG	LOC119651445|XP_037910977.1|HILL
OG0004258	LOC5569008|XP_021706020.1|AAEG	LOC119660400|XP_037924863.1|HILL
OG0004259	LOC5569007|XP_021706950.1|AAEG	LOC119655112|XP_037916762.1|HILL
OG0004260	LOC5568996|XP_021709567.1|AAEG	LOC119659140|XP_037923002.1|HILL
OG0004261	LOC110680348|XP_021711859.1|AAEG, LOC110681252|XP_021712712.1|AAEG, LOC5570802|XP_021705513.1|AAEG	LOC119660449|XP_037924936.1|HILL
OG0004262	LOC5568205|XP_021705143.1|AAEG	LOC119660282|XP_037924680.1|HILL
OG0004263	LOC5580156|XP_021710439.1|AAEG	LOC119659380|XP_037923369.1|HILL
OG0004264	LOC5580161|XP_001661636.1|AAEG	LOC119658852|XP_037922532.1|HILL
OG0004265	LOC5575423|XP_001661948.1|AAEG	LOC119659903|XP_037924156.1|HILL
OG0004266	LOC5566945|XP_001651362.1|AAEG	LOC119660370|XP_037924814.1|HILL
OG0004267	LOC5565702|XP_001650059.1|AAEG	LOC119659196|XP_037923086.1|HILL
OG0004268	LOC110679302|XP_021709310.1|AAEG	LOC119654675|XP_037916100.1|HILL
OG0004269	LOC5577029|XP_021705488.1|AAEG	LOC119653578|XP_037914249.1|HILL
OG0004270	LOC5577035|XP_001663131.1|AAEG	LOC119653895|XP_037914953.1|HILL
OG0004271	LOC5564788|XP_001649113.1|AAEG	LOC119656293|XP_037918657.1|HILL
OG0004272	LOC5564782|XP_001649116.1|AAEG	LOC119660295|XP_037924695.1|HILL
OG0004273	LOC5564793|XP_001649117.1|AAEG	LOC119658805|XP_037922455.1|HILL
OG0004274	LOC5564776|XP_001649124.1|AAEG	LOC119655853|XP_037917900.1|HILL
OG0004275	LOC5572255|XP_021704144.1|AAEG	LOC119655008|XP_037916603.1|HILL
OG0004276	LOC5570021|XP_001658911.2|AAEG	LOC119655466|XP_037917296.1|HILL
OG0004277	LOC5570040|XP_001658930.1|AAEG	LOC119648306|XP_037905900.1|HILL
OG0004278	LOC5570045|XP_001658935.1|AAEG	LOC119654854|XP_037916363.1|HILL
OG0004279	LOC5568017|XP_001657838.1|AAEG	LOC119661714|XP_037927096.1|HILL
OG0004280	LOC5568022|XP_021709415.1|AAEG	LOC119646808|XP_037903328.1|HILL
OG0004281	LOC5579834|XP_001651509.2|AAEG	LOC119654973|XP_037916561.1|HILL
OG0004282	LOC5579832|XP_001651505.2|AAEG	LOC119655997|XP_037918164.1|HILL
OG0004283	LOC5579829|XP_021711510.1|AAEG	LOC119653926|XP_037915015.1|HILL
OG0004284	LOC5578193|XP_001656834.1|AAEG	LOC119648937|XP_037906778.1|HILL
OG0004285	LOC5578203|XP_001656845.2|AAEG	LOC119659960|XP_037924243.1|HILL
OG0004286	LOC5573027|XP_001660678.1|AAEG	LOC119649230|XP_037907218.1|HILL, LOC119648407|XP_037906084.1|HILL
OG0004287	LOC5575478|XP_021704121.1|AAEG	LOC119647785|XP_037904895.1|HILL
OG0004288	LOC5575482|XP_001661998.1|AAEG	LOC119649647|XP_037907830.1|HILL
OG0004289	LOC5570561|XP_021708902.1|AAEG	LOC119648011|XP_037905339.1|HILL
OG0004290	LOC5572995|XP_001654323.2|AAEG	LOC119654671|XP_037916093.1|HILL
OG0004291	LOC5579041|XP_001657235.1|AAEG	LOC119654426|XP_037915745.1|HILL
OG0004292	LOC5579044|XP_001657237.1|AAEG	LOC119647422|XP_037904247.1|HILL
OG0004293	LOC5579046|XP_001657241.1|AAEG	LOC119649907|XP_037908233.1|HILL
OG0004294	LOC5567940|XP_001657765.2|AAEG	LOC119647651|XP_037904640.1|HILL
OG0004295	LOC5567935|XP_021710776.1|AAEG, LOC110680813|XP_021712282.1|AAEG	LOC119649160|XP_037907096.1|HILL
OG0004296	LOC5567945|XP_001657756.2|AAEG	LOC119649172|XP_037907128.1|HILL
OG0004297	LOC5576246|XP_021705485.1|AAEG	LOC119655794|XP_037917816.1|HILL
OG0004298	LOC5576239|XP_001656017.2|AAEG	LOC119655565|XP_037917425.1|HILL
OG0004299	LOC5576237|XP_021709188.1|AAEG	LOC119653756|XP_037914615.1|HILL
OG0004300	LOC5568393|XP_001658037.1|AAEG	LOC119654536|XP_037915906.1|HILL
OG0004301	LOC5568392|XP_021711934.1|AAEG, LOC5568379|XP_021705859.1|AAEG	LOC119649828|XP_037908096.1|HILL
OG0004302	LOC5566609|XP_001651006.2|AAEG	LOC119655496|XP_037917326.1|HILL
OG0004303	LOC5566596|XP_001650993.1|AAEG	LOC119656294|XP_037918658.1|HILL
OG0004304	LOC5566594|XP_021705105.1|AAEG	LOC119656295|XP_037918659.1|HILL
OG0004305	LOC5566589|XP_021709067.1|AAEG	LOC119653569|XP_037914214.1|HILL
OG0004306	LOC5563915|XP_001648221.2|AAEG	LOC119654904|XP_037916460.1|HILL
OG0004307	LOC5563913|XP_001648213.2|AAEG	LOC119655237|XP_037916951.1|HILL
OG0004308	LOC5563900|XP_021708791.1|AAEG	LOC119653501|XP_037914079.1|HILL
OG0004309	LOC5567500|XP_001651798.1|AAEG	LOC119654353|XP_037915625.1|HILL
OG0004310	LOC5571126|XP_021709267.1|AAEG	LOC119656274|XP_037918625.1|HILL
OG0004311	LOC5574767|XP_021705247.1|AAEG	LOC119650175|XP_037908657.1|HILL
OG0004312	LOC5578343|XP_001656912.2|AAEG	LOC119654288|XP_037915504.1|HILL
OG0004313	LOC5578342|XP_001656911.2|AAEG	LOC119654876|XP_037916405.1|HILL
OG0004314	LOC5573755|XP_021708369.1|AAEG	LOC119656314|XP_037918689.1|HILL
OG0004315	LOC5573753|XP_001654781.1|AAEG	LOC119654553|XP_037915928.1|HILL
OG0004316	LOC5573752|XP_001654780.2|AAEG	LOC119654211|XP_037915351.1|HILL
OG0004317	LOC5573747|XP_001654775.2|AAEG	LOC119656094|XP_037918332.1|HILL
OG0004318	LOC5573737|XP_001654763.2|AAEG	LOC119656006|XP_037918176.1|HILL
OG0004319	LOC5579653|XP_001648127.2|AAEG	LOC119655199|XP_037916899.1|HILL
OG0004320	LOC5572221|XP_021710698.1|AAEG	LOC119654632|XP_037916032.1|HILL
OG0004321	LOC5577235|XP_001656341.1|AAEG	LOC119648355|XP_037905996.1|HILL
OG0004322	LOC5577233|XP_021705236.1|AAEG	LOC119652853|XP_037913133.1|HILL
OG0004323	LOC5564723|XP_001649078.2|AAEG	LOC119655266|XP_037916996.1|HILL
OG0004324	LOC5564731|XP_001649076.2|AAEG	LOC119655268|XP_037917009.1|HILL
OG0004325	LOC5564726|XP_001649070.1|AAEG	LOC119654736|XP_037916195.1|HILL
OG0004326	LOC5565490|XP_021705968.1|AAEG	LOC119655775|XP_037917761.1|HILL
OG0004327	LOC5576927|XP_021709153.1|AAEG	LOC119654927|XP_037916506.1|HILL
OG0004328	LOC5576937|XP_001656299.2|AAEG	LOC119654341|XP_037915609.1|HILL
OG0004329	LOC5575771|XP_021704796.1|AAEG	LOC119646523|XP_037902914.1|HILL
OG0004330	LOC5573068|XP_001654399.1|AAEG	LOC119648859|XP_037906671.1|HILL
OG0004331	LOC5573062|XP_001654385.2|AAEG	LOC119655107|XP_037916757.1|HILL
OG0004332	LOC110680936|XP_021712409.1|AAEG, LOC5577487|XP_001663405.1|AAEG	LOC119657052|XP_037919737.1|HILL
OG0004333	LOC5570999|XP_001653427.2|AAEG	LOC119653901|XP_037914965.1|HILL
OG0004334	LOC5570998|XP_021706986.1|AAEG	LOC119655336|XP_037917108.1|HILL
OG0004335	LOC5571005|XP_001653434.1|AAEG	LOC119654695|XP_037916136.1|HILL
OG0004336	LOC5571009|XP_001653438.1|AAEG	LOC119656001|XP_037918167.1|HILL
OG0004337	LOC5571011|XP_001653441.1|AAEG	LOC119654539|XP_037915912.1|HILL
OG0004338	LOC5571016|XP_021710932.1|AAEG	LOC119655176|XP_037916856.1|HILL
OG0004339	LOC5575074|XP_001661812.1|AAEG	LOC119654986|XP_037916576.1|HILL
OG0004340	LOC5575075|XP_021707755.1|AAEG	LOC119654985|XP_037916575.1|HILL
OG0004341	LOC5575082|XP_001661804.1|AAEG	LOC119655770|XP_037917753.1|HILL
OG0004342	LOC5578878|XP_001664087.2|AAEG	LOC119656152|XP_037918415.1|HILL
OG0004343	LOC5576142|XP_021710000.1|AAEG	LOC119653798|XP_037914740.1|HILL
OG0004344	LOC5565029|XP_021706847.1|AAEG	LOC119655727|XP_037917692.1|HILL
OG0004345	LOC110680778|XP_021712254.1|AAEG, LOC5567131|XP_001651557.2|AAEG	LOC119654325|XP_037915581.1|HILL
OG0004346	LOC23687601|XP_021708563.1|AAEG	LOC119653859|XP_037914843.1|HILL
OG0004347	LOC5570985|XP_021706602.1|AAEG	LOC119655267|XP_037917006.1|HILL
OG0004348	LOC5563928|XP_021705111.1|AAEG	LOC119656013|XP_037918190.1|HILL
OG0004349	LOC5575390|XP_021705255.1|AAEG	LOC119655212|XP_037916914.1|HILL
OG0004351	LOC5566763|XP_021704818.1|AAEG	LOC119653764|XP_037914674.1|HILL
OG0004352	LOC5575284|XP_021706749.1|AAEG	LOC119660556|XP_037925124.1|HILL
OG0004353	LOC5575275|XP_001661881.1|AAEG	LOC119658893|XP_037922624.1|HILL
OG0004354	LOC110679616|XP_021710599.1|AAEG	LOC119658894|XP_037922625.1|HILL
OG0004355	LOC5575272|XP_021710551.1|AAEG	LOC119647773|XP_037904881.1|HILL
OG0004356	LOC5573623|XP_001660945.1|AAEG	LOC119654845|XP_037916352.1|HILL
OG0004357	LOC5571581|XP_021707500.1|AAEG	LOC119655644|XP_037917551.1|HILL
OG0004358	LOC5563890|XP_021710388.1|AAEG	LOC119654941|XP_037916522.1|HILL
OG0004359	LOC23687758|XP_021710910.1|AAEG	LOC119654255|XP_037915434.1|HILL
OG0004360	LOC5573833|XP_001654863.1|AAEG	LOC119650254|XP_037908774.1|HILL
OG0004361	LOC5573834|XP_001654860.1|AAEG	LOC119658859|XP_037922540.1|HILL
OG0004362	LOC5573828|XP_001654855.1|AAEG	LOC119654367|XP_037915640.1|HILL
OG0004363	LOC5574292|XP_001661342.2|AAEG	LOC119653713|XP_037914522.1|HILL
OG0004364	LOC5563997|XP_001648319.1|AAEG	LOC119654391|XP_037915693.1|HILL
OG0004365	LOC5578237|XP_021707309.1|AAEG	LOC119655039|XP_037916645.1|HILL
OG0004366	LOC5577459|XP_001663392.2|AAEG	LOC119649159|XP_037907099.1|HILL
OG0004367	LOC5571879|XP_001659989.1|AAEG	LOC119647668|XP_037904673.1|HILL
OG0004368	LOC5568688|XP_001652513.1|AAEG	LOC119650091|XP_037908534.1|HILL
OG0004369	LOC5568706|XP_021706493.1|AAEG	LOC119656327|XP_037918717.1|HILL
OG0004370	LOC5568717|XP_021708349.1|AAEG	LOC119653925|XP_037915012.1|HILL
OG0004371	LOC5563882|XP_001648196.1|AAEG	LOC119654595|XP_037915992.1|HILL
OG0004372	LOC5563881|XP_021710919.1|AAEG	LOC119656004|XP_037918172.1|HILL
OG0004373	LOC5570164|XP_021707207.1|AAEG	LOC119654003|XP_037915093.1|HILL
OG0004374	LOC5573475|XP_021710389.1|AAEG	LOC119656194|XP_037918476.1|HILL
OG0004375	LOC5566310|XP_001650681.1|AAEG	LOC119649351|XP_037907386.1|HILL
OG0004376	LOC5569778|XP_021705044.1|AAEG	LOC119649141|XP_037907077.1|HILL
OG0004377	LOC5574962|XP_001655433.2|AAEG	LOC119658643|XP_037922107.1|HILL
OG0004378	LOC5578279|XP_021707175.1|AAEG	LOC119655153|XP_037916819.1|HILL
