Orthogroup	AAEG.longest_only	CQUI.longest_only
OG0006435	LOC5574602|XP_001655214.2|AAEG	LOC6042413|XP_038104557.1|CQUI
OG0006436	LOC110679386|XP_021709561.1|AAEG	LOC119765382|XP_038105058.1|CQUI
OG0006437	LOC5574604|XP_021709565.1|AAEG, LOC110680584|XP_021712075.1|AAEG	LOC6042421|XP_038122602.1|CQUI
OG0006438	LOC5574595|XP_001655227.1|AAEG	LOC6040727|XP_001850080.1|CQUI
OG0006439	LOC5575887|XP_021709907.1|AAEG	LOC6051538|XP_038104783.1|CQUI
OG0006440	LOC110679488|XP_021709944.1|AAEG	LOC6051539|XP_038105155.1|CQUI
OG0006441	LOC5573864|XP_001654896.2|AAEG	LOC6042023|XP_001851187.1|CQUI
OG0006442	LOC5573865|XP_021710083.1|AAEG	LOC6042024|XP_038105778.1|CQUI
OG0006443	LOC5567419|XP_001657407.2|AAEG	LOC6035209|XP_001845438.2|CQUI
OG0006444	LOC5567402|XP_001657421.1|AAEG	LOC6035228|XP_001845458.2|CQUI
OG0006445	LOC5578528|XP_001663919.2|AAEG	LOC6047770|XP_038116294.1|CQUI
OG0006446	LOC5578527|XP_021710791.1|AAEG	LOC6047768|XP_038116962.1|CQUI
OG0006447	LOC5569452|XP_021710822.1|AAEG	LOC6046341|XP_038106869.1|CQUI
OG0006448	LOC5569458|XP_001658541.1|AAEG	LOC6047465|XP_001864519.1|CQUI
OG0006449	LOC110679696|XP_021710973.1|AAEG	LOC119768841|XP_038116189.1|CQUI
OG0006450	LOC5578686|XP_001657084.1|AAEG	LOC6047474|XP_038104801.1|CQUI
OG0006451	LOC23687749|XP_021711806.1|AAEG	LOC6032580|XP_001843153.1|CQUI
OG0006452	LOC5572732|XP_001660548.1|AAEG	LOC6035354|XP_038104407.1|CQUI
OG0006453	LOC5572736|XP_001660556.1|AAEG, LOC110680508|XP_021712000.1|AAEG	LOC6044847|XP_001862292.2|CQUI
OG0006455	LOC5569269|XP_021712455.1|AAEG	LOC119768510|XP_038114495.1|CQUI
OG0006456	LOC5569267|XP_001658413.1|AAEG	LOC6035573|XP_001845728.1|CQUI
OG0006457	LOC5571791|XP_001659920.2|AAEG	LOC6035550|XP_001845708.2|CQUI
OG0006458	LOC5571785|XP_021712709.1|AAEG	LOC6035551|XP_038106162.1|CQUI
OG0006459	LOC5567067|XP_021712815.1|AAEG	LOC6034924|XP_038111384.1|CQUI
OG0006460	LOC5567061|XP_001651465.2|AAEG	LOC6044849|XP_001862294.2|CQUI
OG0006461	LOC5577526|XP_001663417.2|AAEG	LOC6045194|XP_001862589.1|CQUI
OG0006462	LOC5577533|XP_021712953.1|AAEG	LOC6045197|XP_001862592.2|CQUI
OG0006463	LOC5564080|XP_021712956.1|AAEG	LOC6045203|XP_038118052.1|CQUI
OG0006464	LOC110681487|XP_021712963.1|AAEG	LOC119765386|XP_038105081.1|CQUI
OG0006465	LOC5573377|XP_001660868.1|AAEG	LOC6047843|XP_038104072.1|CQUI
OG0006466	LOC5573379|XP_021712989.1|AAEG	LOC6047845|XP_001864847.2|CQUI
OG0006467	LOC5570620|XP_021713007.1|AAEG	LOC6032712|XP_038111125.1|CQUI
OG0006468	LOC5577011|XP_001663109.2|AAEG	LOC6036799|XP_001846793.2|CQUI
OG0006469	LOC5577985|XP_001656721.1|AAEG	LOC6035080|XP_038104679.1|CQUI
OG0006470	LOC5572597|XP_021713032.1|AAEG	LOC6048396|XP_038104152.1|CQUI
OG0006471	LOC5572590|XP_001654104.2|AAEG	LOC6032701|XP_001843257.2|CQUI
OG0006472	LOC5572580|XP_001654102.2|AAEG	LOC6032697|XP_001843255.1|CQUI
OG0006473	LOC110681502|XP_021713062.1|AAEG, LOC5572583|XP_021713054.1|AAEG	LOC6032690|XP_038105769.1|CQUI
OG0006474	LOC5572579|XP_001654094.2|AAEG	LOC6032689|XP_038105773.1|CQUI
OG0006475	LOC5572581|XP_001654090.1|AAEG	LOC6032686|XP_001843246.1|CQUI
OG0006476	LOC5580305|XP_001662923.2|AAEG	LOC6032679|XP_001843239.2|CQUI
OG0006477	LOC5580310|XP_001662922.1|AAEG	LOC6032673|XP_038104545.1|CQUI
OG0006478	LOC5567835|XP_001657742.1|AAEG	LOC6039165|XP_038108612.1|CQUI
OG0006479	LOC110681517|XP_021713143.1|AAEG	LOC6039164|XP_038105278.1|CQUI
OG0006480	LOC5567829|XP_021713150.1|AAEG	LOC6039159|XP_001848814.2|CQUI
OG0006482	LOC5574628|XP_001661544.2|AAEG	LOC6040888|XP_038104492.1|CQUI
OG0006483	LOC5575917|XP_021713246.1|AAEG	LOC6036786|XP_038115876.1|CQUI
OG0006484	LOC5569220|XP_021694302.1|AAEG	LOC6036782|XP_001846778.2|CQUI
OG0006485	LOC5569231|XP_001652791.2|AAEG	LOC6042431|XP_001851547.2|CQUI
OG0006486	LOC23687834|XP_021713276.1|AAEG	LOC6047624|XP_038104845.1|CQUI
OG0006487	LOC5578516|XP_001663907.2|AAEG	LOC6048420|XP_001865343.2|CQUI
OG0006488	LOC5580006|XP_001653894.1|AAEG	LOC6031558|XP_001842342.2|CQUI
OG0006489	LOC5574614|XP_001661531.2|AAEG	LOC6048414|XP_038117724.1|CQUI
OG0006490	LOC5567597|XP_021713385.1|AAEG	LOC6032645|XP_038110449.1|CQUI
OG0006492	LOC5577938|XP_021713399.1|AAEG	LOC6046541|XP_038104119.1|CQUI
OG0006493	LOC5580194|XP_021713405.1|AAEG	LOC6035399|XP_038104695.1|CQUI
OG0006494	LOC5580192|XP_021713406.1|AAEG	LOC6035401|XP_038107661.1|CQUI
OG0006495	LOC5580191|XP_021713407.1|AAEG	LOC6040937|XP_038122503.1|CQUI
OG0006496	LOC5580190|XP_021713408.1|AAEG	LOC6031656|XP_038109396.1|CQUI
OG0006497	LOC5580184|XP_021713412.1|AAEG	LOC6033687|XP_038105943.1|CQUI
OG0006498	LOC5580182|XP_021713413.1|AAEG	LOC6033686|XP_038123012.1|CQUI
OG0006499	LOC5580170|XP_021692917.1|AAEG	LOC6033674|XP_038105780.1|CQUI
OG0006500	LOC5580162|XP_021692929.1|AAEG	LOC6033671|XP_001844097.2|CQUI
OG0006501	LOC5580166|XP_001655586.1|AAEG	LOC6033672|XP_038116139.1|CQUI
OG0006502	LOC5580171|XP_001655580.2|AAEG	LOC6054158|XP_038104785.1|CQUI
OG0006503	LOC5580173|XP_001655578.1|AAEG	LOC6051327|XP_001867790.1|CQUI
OG0006504	LOC5578271|XP_021692940.1|AAEG	LOC6051328|XP_038105924.1|CQUI
OG0006505	LOC5578278|XP_021692945.1|AAEG	LOC6041356|XP_038107042.1|CQUI
OG0006506	LOC5575985|XP_021692952.1|AAEG	LOC6035502|XP_038112084.1|CQUI
OG0006507	LOC5564685|XP_021692996.1|AAEG	LOC6039671|XP_038103987.1|CQUI
OG0006508	LOC5564693|XP_021692998.1|AAEG	LOC6039678|XP_038105184.1|CQUI
OG0006509	LOC5573798|XP_001661045.2|AAEG	LOC6037403|XP_001847320.2|CQUI
OG0006510	LOC5573469|XP_021693046.1|AAEG	LOC6033700|XP_038105613.1|CQUI
OG0006511	LOC5563548|XP_021693062.1|AAEG	LOC6033716|XP_038104528.1|CQUI
OG0006512	LOC5580091|XP_001654841.2|AAEG	LOC6039182|XP_038122934.1|CQUI
OG0006513	LOC5566474|XP_021693097.1|AAEG	LOC6038058|XP_038104615.1|CQUI
OG0006514	LOC5566473|XP_001650857.1|AAEG	LOC6038061|XP_001847904.1|CQUI
OG0006515	LOC5566472|XP_001650856.2|AAEG	LOC6040676|XP_038115506.1|CQUI
OG0006516	LOC5578940|XP_001657228.2|AAEG	LOC6037325|XP_001847250.2|CQUI
OG0006517	LOC5578938|XP_021693141.1|AAEG	LOC6037326|XP_001847251.2|CQUI
OG0006518	LOC5578934|XP_021693153.1|AAEG	LOC6037328|XP_038108932.1|CQUI
OG0006519	LOC110680823|XP_021712295.1|AAEG, LOC5578931|XP_001657219.1|AAEG	LOC6037331|XP_001847255.2|CQUI
OG0006520	LOC5578926|XP_001657212.1|AAEG	LOC6035343|XP_001845554.1|CQUI
OG0006521	LOC5563723|XP_001647993.2|AAEG	LOC6031660|XP_001842406.2|CQUI
OG0006522	LOC5563722|XP_021693218.1|AAEG	LOC6037469|XP_038114489.1|CQUI
OG0006523	LOC5563708|XP_001647996.1|AAEG	LOC6037470|XP_001847380.1|CQUI
OG0006524	LOC5563714|XP_021693240.1|AAEG	LOC6032187|XP_038122641.1|CQUI
OG0006525	LOC5576740|XP_021693241.1|AAEG	LOC6032196|XP_038105137.1|CQUI
OG0006526	LOC5576714|XP_001656220.1|AAEG	LOC6042439|XP_001851557.2|CQUI
OG0006527	LOC5576712|XP_001656218.2|AAEG, LOC110680903|XP_021712381.1|AAEG	LOC6042440|XP_001851558.2|CQUI
OG0006528	LOC110680904|XP_021712382.1|AAEG, LOC5576738|XP_001656217.2|AAEG	LOC6042443|XP_001851560.2|CQUI
OG0006529	LOC110674096|XP_021693383.1|AAEG	LOC119765195|XP_038104517.1|CQUI
OG0006530	LOC110674097|XP_021693385.1|AAEG	LOC6040251|XP_038105670.1|CQUI
OG0006531	LOC5564498|XP_021693386.1|AAEG	LOC6040255|XP_001849693.2|CQUI
OG0006532	LOC5573637|XP_021693390.1|AAEG	LOC6039067|XP_001848745.2|CQUI
OG0006533	LOC5567119|XP_021693403.1|AAEG	LOC6039086|XP_001848757.2|CQUI
OG0006536	LOC5573322|XP_021693452.1|AAEG	LOC6040881|XP_038113052.1|CQUI
OG0006537	LOC5569641|XP_021694321.1|AAEG	LOC6040705|XP_038105548.1|CQUI
OG0006538	LOC5565349|XP_021694322.1|AAEG	LOC6033016|XP_038106303.1|CQUI
OG0006539	LOC5579481|XP_001647778.2|AAEG	LOC6032988|XP_001843499.2|CQUI
OG0006540	LOC5577200|XP_001663291.2|AAEG	LOC6033726|XP_038104755.1|CQUI
OG0006541	LOC5576518|XP_001662710.2|AAEG	LOC6039905|XP_001849403.1|CQUI
OG0006542	LOC5576534|XP_021693731.1|AAEG	LOC6039906|XP_001849404.2|CQUI
OG0006543	LOC5576528|XP_021693736.1|AAEG	LOC119768954|XP_038116725.1|CQUI, LOC6039601|XP_038111999.1|CQUI
OG0006545	LOC5575641|XP_001655789.2|AAEG	LOC6038041|XP_001847885.1|CQUI
OG0006546	LOC5575644|XP_021693741.1|AAEG	LOC6038043|XP_038105842.1|CQUI
OG0006547	LOC5575651|XP_021693762.1|AAEG	LOC6042394|XP_038108420.1|CQUI
OG0006548	LOC5565608|XP_001649950.2|AAEG	LOC6040941|XP_001850269.2|CQUI
OG0006551	LOC110674175|XP_021693810.1|AAEG	LOC6032041|XP_038122808.1|CQUI
OG0006552	LOC5569686|XP_001658684.2|AAEG	LOC6032043|XP_001842709.2|CQUI
OG0006553	LOC5577664|XP_001656662.2|AAEG	LOC6032060|XP_001842726.2|CQUI
OG0006554	LOC5577649|XP_021693827.1|AAEG	LOC6032074|XP_038115674.1|CQUI
OG0006555	LOC5577642|XP_021693845.1|AAEG	LOC119765670|XP_038105987.1|CQUI
OG0006556	LOC5577637|XP_001656635.1|AAEG	LOC6032087|XP_038105140.1|CQUI
OG0006557	LOC5577631|XP_021693882.1|AAEG	LOC6033172|XP_038114436.1|CQUI
OG0006558	LOC5565932|XP_021693909.1|AAEG	LOC6035197|XP_038111508.1|CQUI
OG0006559	LOC5565935|XP_001650313.2|AAEG	LOC6035199|XP_038114547.1|CQUI
OG0006560	LOC5565931|XP_021693915.1|AAEG	LOC6035204|XP_001845433.2|CQUI
OG0006561	LOC5565930|XP_001650308.2|AAEG	LOC6035205|XP_001845434.2|CQUI
OG0006566	LOC5577579|XP_021694031.1|AAEG	LOC6033959|XP_038104808.1|CQUI
OG0006567	LOC5576107|XP_001662452.2|AAEG	LOC6040905|XP_001850233.2|CQUI
OG0006568	LOC5576108|XP_001662453.2|AAEG	LOC6040906|XP_001850234.2|CQUI
OG0006569	LOC5576109|XP_001662454.2|AAEG	LOC6040907|XP_038105298.1|CQUI
OG0006570	LOC5576110|XP_021694084.1|AAEG	LOC6040909|XP_038122837.1|CQUI
OG0006571	LOC5576116|XP_001662462.1|AAEG	LOC6040915|XP_001850243.1|CQUI
OG0006572	LOC5576132|XP_001662478.2|AAEG	LOC6040931|XP_001850259.2|CQUI
OG0006573	LOC110674229|XP_021694111.1|AAEG	LOC6040933|XP_001850261.1|CQUI
OG0006574	LOC5576136|XP_021694113.1|AAEG	LOC6035402|XP_038114426.1|CQUI
OG0006575	LOC5565180|XP_001649527.2|AAEG	LOC6037343|XP_001847267.1|CQUI
OG0006580	LOC110674240|XP_021694152.1|AAEG	LOC6033963|XP_001844351.1|CQUI
OG0006581	LOC5577592|XP_001656580.2|AAEG	LOC6033968|XP_038104320.1|CQUI
OG0006582	LOC5577591|XP_021694159.1|AAEG	LOC6033972|XP_038104680.1|CQUI
OG0006583	LOC5565080|XP_021694165.1|AAEG	LOC6033975|XP_038112416.1|CQUI
OG0006584	LOC5564609|XP_001648956.2|AAEG	LOC6033978|XP_038106060.1|CQUI, LOC119765340|XP_038104965.1|CQUI
OG0006586	LOC5572611|XP_001654122.2|AAEG	LOC6032033|XP_001842700.2|CQUI
OG0006587	LOC5572612|XP_001654123.2|AAEG	LOC6032034|XP_001842701.2|CQUI
OG0006588	LOC5572615|XP_021694184.1|AAEG	LOC6032023|XP_038122951.1|CQUI
OG0006589	LOC5572675|XP_021694204.1|AAEG	LOC6032008|XP_001842676.1|CQUI
OG0006590	LOC5572678|XP_001660498.2|AAEG	LOC6032006|XP_038105254.1|CQUI
OG0006591	LOC5566106|XP_021695274.1|AAEG	LOC6053565|XP_038115742.1|CQUI
OG0006592	LOC5566140|XP_001650507.1|AAEG	LOC6032784|XP_038119498.1|CQUI
OG0006593	LOC5566139|XP_001650506.1|AAEG	LOC6032779|XP_001843320.2|CQUI
OG0006594	LOC5566121|XP_001650501.2|AAEG	LOC6032786|XP_001843325.2|CQUI
OG0006595	LOC5566108|XP_021695437.1|AAEG	LOC6032806|XP_038116443.1|CQUI
OG0006597	LOC5570945|XP_021695449.1|AAEG	LOC6032814|XP_038118603.1|CQUI
OG0006598	LOC5570951|XP_021695450.1|AAEG	LOC6032818|XP_001843355.2|CQUI
OG0006599	LOC5571446|XP_001659697.2|AAEG	LOC6032823|XP_001843360.2|CQUI
OG0006600	LOC5571447|XP_021695466.1|AAEG	LOC6032825|XP_038115305.1|CQUI
OG0006601	LOC5571450|XP_001659703.1|AAEG	LOC6032829|XP_001843367.1|CQUI
OG0006602	LOC5571451|XP_001659704.1|AAEG	LOC6032831|XP_001843368.2|CQUI
OG0006603	LOC5571452|XP_001659705.2|AAEG	LOC6032832|XP_038119769.1|CQUI
OG0006604	LOC5573691|XP_021695485.1|AAEG	LOC6032835|XP_001843372.2|CQUI
OG0006605	LOC5574880|XP_021712349.1|AAEG, LOC110675294|XP_021695487.1|AAEG	LOC6032839|XP_038119245.1|CQUI
OG0006606	LOC23687391|XP_011493608.2|AAEG	LOC6032845|XP_038120209.1|CQUI
OG0006607	LOC5574895|XP_021695492.1|AAEG	LOC6032846|XP_038120210.1|CQUI
OG0006608	LOC5570277|XP_001659030.1|AAEG	LOC6032860|XP_001843385.1|CQUI
OG0006609	LOC5579871|XP_021695537.1|AAEG	LOC6032900|XP_038116291.1|CQUI
OG0006610	LOC5579867|XP_021695542.1|AAEG	LOC6032908|XP_038114526.1|CQUI
OG0006611	LOC5579865|XP_021695552.1|AAEG	LOC6032911|XP_038116284.1|CQUI
OG0006612	LOC5579863|XP_001664324.1|AAEG	LOC6032913|XP_001843437.2|CQUI
OG0006613	LOC5579876|XP_021695557.1|AAEG	LOC6049338|XP_038119131.1|CQUI
OG0006614	LOC5579861|XP_001664322.3|AAEG	LOC6049340|XP_038117963.1|CQUI
OG0006615	LOC5567814|XP_021695570.1|AAEG	LOC6031073|XP_038119046.1|CQUI
OG0006616	LOC5567811|XP_021695577.1|AAEG	LOC6031070|XP_038122390.1|CQUI
OG0006617	LOC5567808|XP_001657712.2|AAEG	LOC6031075|XP_001841926.2|CQUI
OG0006618	LOC5569147|XP_021695600.1|AAEG	LOC6031094|XP_038120256.1|CQUI
OG0006619	LOC5569150|XP_001658335.2|AAEG	LOC6054042|XP_038116192.1|CQUI
OG0006620	LOC5571220|XP_001659598.2|AAEG	LOC6054046|XP_038119442.1|CQUI
OG0006621	LOC5571216|XP_021695605.1|AAEG	LOC6053563|XP_038116160.1|CQUI
OG0006622	LOC5575759|XP_021695618.1|AAEG	LOC6038682|XP_001848437.1|CQUI
OG0006623	LOC5575760|XP_001662181.2|AAEG	LOC6038685|XP_001848438.1|CQUI
OG0006624	LOC5578213|XP_001656857.2|AAEG	LOC6042801|XP_001870804.1|CQUI
OG0006625	LOC5578216|XP_021695645.1|AAEG	LOC6042805|XP_038118695.1|CQUI
OG0006626	LOC110675343|XP_021695639.1|AAEG, LOC5578217|XP_001656860.2|AAEG	LOC6042807|XP_001870806.1|CQUI
OG0006627	LOC5578219|XP_021695649.1|AAEG	LOC6042812|XP_001870810.1|CQUI
OG0006628	LOC5578220|XP_021695658.1|AAEG	LOC6042813|XP_038114854.1|CQUI
OG0006629	LOC5575746|XP_021695709.1|AAEG	LOC6047864|XP_038115147.1|CQUI
OG0006630	LOC5575738|XP_021695717.1|AAEG	LOC6048061|XP_038120956.1|CQUI
OG0006631	LOC5566723|XP_001651131.1|AAEG	LOC6041055|XP_001850366.1|CQUI
OG0006632	LOC5569288|XP_021695732.1|AAEG	LOC6041049|XP_001850360.2|CQUI
OG0006633	LOC5579241|XP_021695737.1|AAEG	LOC6041046|XP_038118777.1|CQUI
OG0006634	LOC5571773|XP_001659905.2|AAEG	LOC6041037|XP_001850348.2|CQUI
OG0006635	LOC5571771|XP_001659904.1|AAEG	LOC6041035|XP_038120749.1|CQUI
OG0006636	LOC5570670|XP_001659261.1|AAEG	LOC6031118|XP_038119744.1|CQUI
OG0006637	LOC5570666|XP_001659265.1|AAEG	LOC6031124|XP_001841968.2|CQUI
OG0006638	LOC5571299|XP_001653603.2|AAEG	LOC6031142|XP_001841985.1|CQUI
OG0006639	LOC5571296|XP_021695823.1|AAEG	LOC6031149|XP_038117683.1|CQUI
OG0006640	LOC110675376|XP_021695875.1|AAEG	LOC6030967|XP_038121634.1|CQUI
OG0006641	LOC5571277|XP_021695876.1|AAEG	LOC6030964|XP_038115430.1|CQUI
OG0006642	LOC5571274|XP_021695903.1|AAEG	LOC6030971|XP_038115394.1|CQUI
OG0006643	LOC5579290|XP_021695906.1|AAEG	LOC6030969|XP_001841820.1|CQUI
OG0006644	LOC5571258|XP_001653556.1|AAEG	LOC6050938|XP_001867452.2|CQUI
OG0006645	LOC5578052|XP_021695953.1|AAEG	LOC6043934|XP_038121710.1|CQUI
OG0006646	LOC5578053|XP_021695958.1|AAEG	LOC6043933|XP_038118699.1|CQUI
OG0006647	LOC5568469|XP_021695997.1|AAEG	LOC6041015|XP_038117569.1|CQUI
OG0006648	LOC5573484|XP_001654632.1|AAEG	LOC119770424|XP_038121222.1|CQUI
OG0006649	LOC5575041|XP_001661771.2|AAEG	LOC6053035|XP_038115035.1|CQUI
OG0006650	LOC5573236|XP_021696049.1|AAEG	LOC6051597|XP_038121932.1|CQUI
OG0006651	LOC110675422|XP_021696083.1|AAEG	LOC6040647|XP_038118734.1|CQUI
OG0006652	LOC5574113|XP_001661185.1|AAEG	LOC6043376|XP_001858629.2|CQUI
OG0006653	LOC5574095|XP_021696112.1|AAEG	LOC6039565|XP_038120864.1|CQUI
OG0006654	LOC5574088|XP_021696127.1|AAEG	LOC6039556|XP_038120455.1|CQUI
OG0006655	LOC5574085|XP_021696132.1|AAEG	LOC6049638|XP_038116545.1|CQUI
OG0006656	LOC5565105|XP_021696171.1|AAEG	LOC6039883|XP_038116070.1|CQUI
OG0006657	LOC5572889|XP_001654239.2|AAEG	LOC6043329|XP_001858472.1|CQUI
OG0006658	LOC5574850|XP_001661673.2|AAEG	LOC6043696|XP_038116551.1|CQUI
OG0006659	LOC5566569|XP_021696260.1|AAEG	LOC6043712|XP_038119008.1|CQUI
OG0006660	LOC5574852|XP_021696264.1|AAEG	LOC6049802|XP_038122077.1|CQUI
OG0006661	LOC5579990|XP_021696271.1|AAEG	LOC6053906|XP_038115654.1|CQUI
OG0006662	LOC5574519|XP_001661488.1|AAEG	LOC6044060|XP_038121720.1|CQUI
OG0006663	LOC23687518|XP_011493493.2|AAEG	LOC6047531|XP_038115090.1|CQUI
OG0006664	LOC5577071|XP_021696368.1|AAEG	LOC6035307|XP_001845524.2|CQUI
OG0006665	LOC110675498|XP_021696371.1|AAEG	LOC119769907|XP_038119658.1|CQUI
OG0006666	LOC5570511|XP_021696425.1|AAEG	LOC6049351|XP_001866124.2|CQUI
OG0006667	LOC5570529|XP_021696429.1|AAEG	LOC6048046|XP_001865018.2|CQUI
OG0006668	LOC5570473|XP_021696469.1|AAEG	LOC6051541|XP_001867969.1|CQUI
OG0006669	LOC5571688|XP_021696474.1|AAEG	LOC6044584|XP_001862064.2|CQUI
OG0006670	LOC5571685|XP_001659821.1|AAEG	LOC6044575|XP_001862065.1|CQUI
OG0006671	LOC5571684|XP_021696476.1|AAEG	LOC6040318|XP_038118531.1|CQUI
OG0006672	LOC5567636|XP_021696480.1|AAEG	LOC6044571|XP_038120372.1|CQUI
OG0006673	LOC5567634|XP_001657589.2|AAEG	LOC6044585|XP_001862069.2|CQUI
OG0006674	LOC5567619|XP_001657593.2|AAEG	LOC6031024|XP_038121248.1|CQUI
OG0006675	LOC110675521|XP_021696504.1|AAEG	LOC6031023|XP_001841875.1|CQUI
OG0006676	LOC5564100|XP_021696522.1|AAEG	LOC6031048|XP_001841897.1|CQUI
OG0006677	LOC5564099|XP_001648425.2|AAEG	LOC6031050|XP_038119718.1|CQUI
OG0006678	LOC5566286|XP_021696527.1|AAEG	LOC6031060|XP_001841909.1|CQUI
OG0006679	LOC5566296|XP_001650672.2|AAEG	LOC119770544|XP_038121524.1|CQUI
OG0006680	LOC5566273|XP_021696539.1|AAEG	LOC6034064|XP_038117953.1|CQUI
OG0006681	LOC5566279|XP_021696554.1|AAEG	LOC6034073|XP_001844448.1|CQUI
OG0006682	LOC5566283|XP_021696559.1|AAEG	LOC6034074|XP_038117773.1|CQUI
OG0006683	LOC110675561|XP_021696569.1|AAEG	LOC119769436|XP_038117775.1|CQUI
OG0006684	LOC5566291|XP_021696570.1|AAEG	LOC6034079|XP_038117614.1|CQUI
OG0006685	LOC5570091|XP_001653078.1|AAEG	LOC6034089|XP_001844458.1|CQUI
OG0006686	LOC5570087|XP_021696585.1|AAEG	LOC6034096|XP_038121360.1|CQUI
OG0006687	LOC5569214|XP_001658387.1|AAEG	LOC6031019|XP_001841871.1|CQUI, LOC6031020|XP_001841872.1|CQUI
OG0006688	LOC5568098|XP_001652035.1|AAEG	LOC6031007|XP_001841860.2|CQUI
OG0006689	LOC5568104|XP_001652043.2|AAEG	LOC6042817|XP_001870815.1|CQUI
OG0006690	LOC5566341|XP_021696745.1|AAEG	LOC6044080|XP_038120451.1|CQUI
OG0006691	LOC5578957|XP_001664136.2|AAEG	LOC6044064|XP_001861635.2|CQUI
OG0006692	LOC5564626|XP_001648971.2|AAEG	LOC6044066|XP_038118147.1|CQUI
OG0006693	LOC5564627|XP_021696772.1|AAEG	LOC6044065|XP_001861632.2|CQUI
OG0006694	LOC5567126|XP_001651548.1|AAEG	LOC6047004|XP_038117893.1|CQUI
OG0006695	LOC5564573|XP_021696810.1|AAEG	LOC6044970|XP_038118723.1|CQUI
OG0006696	LOC5572350|XP_021702586.1|AAEG	LOC6044962|XP_038121567.1|CQUI
OG0006697	LOC5566237|XP_021696840.1|AAEG	LOC6044664|XP_038115254.1|CQUI
OG0006698	LOC5566233|XP_001650607.1|AAEG	LOC6044662|XP_001862141.1|CQUI
OG0006699	LOC5565645|XP_021696877.1|AAEG	LOC6045676|XP_038118464.1|CQUI
OG0006700	LOC5565664|XP_001650012.1|AAEG	LOC6045668|XP_001862987.2|CQUI
OG0006701	LOC110675643|XP_021696899.1|AAEG	LOC6047367|XP_001864439.2|CQUI
OG0006702	LOC5573780|XP_021696923.1|AAEG	LOC6038822|XP_038114518.1|CQUI
OG0006703	LOC5576413|XP_001656115.2|AAEG	LOC6038795|XP_001848518.2|CQUI
OG0006704	LOC5576414|XP_021696953.1|AAEG	LOC6038796|XP_001848519.1|CQUI
OG0006705	LOC5568904|XP_021696995.1|AAEG	LOC6043702|XP_038119812.1|CQUI
OG0006706	LOC5568900|XP_001658223.2|AAEG	LOC6052331|XP_001868622.2|CQUI
OG0006707	LOC5574793|XP_001655350.2|AAEG	LOC6038671|XP_038120755.1|CQUI
OG0006708	LOC5574797|XP_021697006.1|AAEG	LOC6043710|XP_038120611.1|CQUI
OG0006709	LOC5574825|XP_021697020.1|AAEG	LOC6043638|XP_001861012.2|CQUI
OG0006710	LOC5578225|XP_021697046.1|AAEG	LOC6053063|XP_038121216.1|CQUI
OG0006711	LOC5576452|XP_021697043.1|AAEG	LOC6040596|XP_038121221.1|CQUI
OG0006712	LOC5568326|XP_021697052.1|AAEG	LOC6044640|XP_038121652.1|CQUI
OG0006713	LOC5568323|XP_021697067.1|AAEG	LOC6044644|XP_038115795.1|CQUI
OG0006714	LOC5568322|XP_001652200.1|AAEG	LOC6044643|XP_001862125.2|CQUI
OG0006715	LOC5568301|XP_001652178.2|AAEG	LOC6042838|XP_001870835.2|CQUI
OG0006716	LOC5568300|XP_021697096.1|AAEG	LOC6042835|XP_038118175.1|CQUI
OG0006717	LOC5568299|XP_001652176.1|AAEG	LOC6042836|XP_001870833.1|CQUI
OG0006718	LOC5568296|XP_001652173.1|AAEG	LOC6044577|XP_001862070.1|CQUI
OG0006719	LOC5568293|XP_021697100.1|AAEG	LOC6039535|XP_038121609.1|CQUI
OG0006720	LOC110675714|XP_021697113.1|AAEG	LOC6039549|XP_038121620.1|CQUI
OG0006721	LOC5571810|XP_001659942.1|AAEG	LOC6037615|XP_001847506.2|CQUI
OG0006722	LOC5571811|XP_021697116.1|AAEG	LOC119770118|XP_038120366.1|CQUI
OG0006723	LOC5574704|XP_021697229.1|AAEG	LOC119769396|XP_038117488.1|CQUI
OG0006724	LOC5572699|XP_001660517.1|AAEG	LOC6052419|XP_038119680.1|CQUI
OG0006725	LOC5572697|XP_001660516.1|AAEG	LOC119770431|XP_038121255.1|CQUI
OG0006726	LOC5572696|XP_001660515.1|AAEG	LOC6042228|XP_038121256.1|CQUI
OG0006727	LOC5572694|XP_021697243.1|AAEG	LOC119769401|XP_038117521.1|CQUI
OG0006728	LOC5571605|XP_001653725.2|AAEG	LOC6047339|XP_038120621.1|CQUI
OG0006730	LOC5576648|XP_001662804.1|AAEG	LOC6042307|XP_001851437.1|CQUI
OG0006731	LOC5564512|XP_021697371.1|AAEG	LOC6042308|XP_038118870.1|CQUI
OG0006732	LOC5565659|XP_021697379.1|AAEG	LOC119770834|XP_038122319.1|CQUI
OG0006736	LOC5579060|XP_001657257.2|AAEG	LOC6051588|XP_001868007.1|CQUI
OG0006737	LOC5567091|XP_001651451.1|AAEG	LOC6048905|XP_001865745.2|CQUI
OG0006738	LOC5576075|XP_001662412.1|AAEG	LOC6050238|XP_001866877.2|CQUI
OG0006739	LOC5576082|XP_001662411.1|AAEG	LOC6048911|XP_001865752.2|CQUI
OG0006740	LOC5576078|XP_001662409.1|AAEG	LOC6048914|XP_001865755.2|CQUI
OG0006741	LOC5576076|XP_001662408.2|AAEG	LOC6048915|XP_038115724.1|CQUI
OG0006742	LOC5578252|XP_021697471.1|AAEG	LOC6041103|XP_001850410.2|CQUI
