Orthogroup	AAEG.longest_only	DMEL.longest_only
OG0003452	LOC5574692|XP_021713383.1|AAEG	CG7044|NP_650940.2|DMEL
OG0003453	LOC5567595|XP_021713391.1|AAEG	MED4|NP_648094.1|DMEL
OG0003454	LOC5567614|XP_001657570.1|AAEG	CG8814|NP_608729.1|DMEL
OG0003455	LOC5567615|XP_021713393.1|AAEG	CG6325|NP_650000.1|DMEL
OG0003456	LOC5571512|XP_021692970.1|AAEG	Sara|NP_524729.2|DMEL
OG0003457	LOC5571516|XP_021692972.1|AAEG	plh|NP_649511.2|DMEL
OG0003458	LOC5564696|XP_021692997.1|AAEG	TyrR|NP_650652.1|DMEL
OG0003459	LOC110674037|XP_021693012.1|AAEG	Dnali1|NP_650128.1|DMEL
OG0003460	LOC5573797|XP_021693033.1|AAEG	EloA|NP_732846.1|DMEL
OG0003461	LOC5570837|XP_021693037.1|AAEG	MTA1-like|NP_001262293.1|DMEL
OG0003462	LOC23687506|XP_021695309.1|AAEG, LOC5566668|XP_011493288.2|AAEG	ScsbetaG|NP_651963.1|DMEL
OG0003463	LOC5580098|XP_001654849.2|AAEG	red|NP_650352.1|DMEL
OG0003464	LOC110674054|XP_021693086.1|AAEG	Mur89F|NP_001262662.1|DMEL
OG0003465	LOC5566483|XP_001650870.1|AAEG	mRpS11|NP_524382.1|DMEL
OG0003466	LOC5566477|XP_001650864.1|AAEG, LOC110680597|XP_021712082.1|AAEG	CG31357|NP_733044.1|DMEL
OG0003467	LOC110674064|XP_021693130.1|AAEG, LOC5566466|XP_001650848.1|AAEG	spn-B|NP_476740.1|DMEL
OG0003468	LOC5566464|XP_001650846.1|AAEG, LOC110681427|XP_021712861.1|AAEG	FeCH|NP_524613.1|DMEL
OG0003469	LOC5578927|XP_001657213.1|AAEG	Nlp|NP_524557.1|DMEL
OG0003470	LOC5563724|XP_021693210.1|AAEG	Dop1R1|NP_001262563.1|DMEL
OG0003471	LOC5563704|XP_001647991.1|AAEG	CG31751|NP_001334743.1|DMEL
OG0003472	LOC5573172|XP_001660788.2|AAEG, LOC110674073|XP_021693214.1|AAEG	CG5850|NP_001260310.1|DMEL
OG0003473	LOC110681091|XP_021712553.1|AAEG, LOC5563712|XP_001648004.2|AAEG	Nup107|NP_609446.1|DMEL
OG0003474	LOC5576365|XP_021693250.1|AAEG	CG42613|NP_001247185.1|DMEL
OG0003475	LOC5576358|XP_021693297.1|AAEG, LOC110674087|XP_021693301.1|AAEG	CG42322|NP_732549.2|DMEL
OG0003476	LOC5576352|XP_021693305.1|AAEG	Kif3C|NP_651939.4|DMEL
OG0003477	LOC5567293|XP_021693314.1|AAEG	Lkb1|NP_650302.1|DMEL
OG0003478	LOC5567283|XP_021693342.1|AAEG	Octbeta2R|NP_001163596.2|DMEL
OG0003479	LOC5569127|XP_001652733.2|AAEG	Task7|NP_649891.1|DMEL
OG0003480	LOC5576718|XP_001656224.1|AAEG	Osi19|NP_649640.1|DMEL
OG0003481	LOC5576717|XP_001656223.1|AAEG	Osi18|NP_649639.1|DMEL
OG0003482	LOC5576735|XP_021693381.1|AAEG	Osi17|NP_001262307.1|DMEL
OG0003483	LOC5566413|XP_001650805.1|AAEG	Osi1|NP_649618.1|DMEL
OG0003484	LOC5568914|XP_001658238.1|AAEG	Arl8|NP_649769.1|DMEL
OG0003485	LOC5568905|XP_001658228.2|AAEG	Osi22|NP_731783.1|DMEL
OG0003486	LOC110674672|XP_021694418.1|AAEG	CG15888|NP_001034050.1|DMEL
OG0003487	LOC5573324|XP_001654544.1|AAEG	Slbp|NP_477480.1|DMEL
OG0003488	LOC5569057|XP_021693516.1|AAEG	dsd|NP_651571.3|DMEL
OG0003489	LOC5564565|XP_021693531.1|AAEG	FER|NP_524288.3|DMEL
OG0003490	LOC5566454|XP_021693543.1|AAEG	Ppcs|NP_650784.3|DMEL
OG0003491	LOC5578805|XP_021693546.1|AAEG	CG42534|NP_651560.2|DMEL
OG0003492	LOC5578571|XP_001663962.2|AAEG	beat-VI|NP_651619.1|DMEL
OG0003493	LOC5577195|XP_021693675.1|AAEG	CG6569|NP_650988.1|DMEL
OG0003494	LOC5572161|XP_021693685.1|AAEG	CG31523|NP_649474.1|DMEL
OG0003495	LOC5576201|XP_001662536.1|AAEG	GCS2beta|NP_609844.1|DMEL
OG0003496	LOC110674163|XP_021693719.1|AAEG	CG9922|NP_650329.1|DMEL
OG0003497	LOC23687673|XP_011493646.2|AAEG	CG17271|NP_650916.1|DMEL
OG0003498	LOC5575648|XP_021693759.1|AAEG	CG33217|NP_996147.1|DMEL
OG0003499	LOC5575653|XP_021693763.1|AAEG	alpha-Man-IIa|NP_001262413.1|DMEL
OG0003500	LOC5565614|XP_021693783.1|AAEG	CG17349|NP_609957.2|DMEL
OG0003501	LOC5565612|XP_001649949.1|AAEG	GILT1|NP_650287.3|DMEL
OG0003502	LOC5565991|XP_021693812.1|AAEG, LOC5569690|XP_021712502.1|AAEG	mAChR-B|NP_649764.1|DMEL
OG0003503	LOC5577655|XP_001656653.3|AAEG	CG1647|NP_651636.1|DMEL
OG0003504	LOC5577651|XP_021693826.1|AAEG	CG42727|NP_001189223.1|DMEL
OG0003505	LOC5577636|XP_021693854.1|AAEG	kmr|NP_001097775.2|DMEL
OG0003506	LOC5565953|XP_021693896.1|AAEG	CG2017|NP_649603.3|DMEL
OG0003507	LOC110680489|XP_021711984.1|AAEG, LOC5565942|XP_021693903.1|AAEG	cnc|NP_001262864.1|DMEL
OG0003508	LOC5568525|XP_021693918.1|AAEG	mv|NP_647681.2|DMEL
OG0003509	LOC5573535|XP_021693961.1|AAEG	CG5377|NP_651052.1|DMEL
OG0003510	LOC5579966|XP_001658483.2|AAEG	Nup98-96|NP_651187.2|DMEL
OG0003511	LOC5579960|XP_021694041.1|AAEG	mbc|NP_001247267.1|DMEL
OG0003512	LOC5578914|XP_001657204.2|AAEG	Gba1b|NP_001097888.1|DMEL
OG0003513	LOC5578915|XP_021694075.1|AAEG	Cdc16|NP_477397.1|DMEL
OG0003514	LOC5576115|XP_021694090.1|AAEG	TTLL15|NP_650021.1|DMEL
OG0003515	LOC5575229|XP_001655635.2|AAEG	CG8298|NP_610718.1|DMEL
OG0003516	LOC5565161|XP_021694131.1|AAEG	yrt|NP_650291.1|DMEL
OG0003517	LOC5579159|XP_021694193.1|AAEG	Ubx|NP_536752.1|DMEL
OG0003518	LOC5566105|XP_001650511.2|AAEG	lab|NP_476613.1|DMEL
OG0003519	LOC5566136|XP_021695359.1|AAEG	CG42673|NP_729510.1|DMEL
OG0003520	LOC5566123|XP_001650503.2|AAEG	LanB2|NP_524006.1|DMEL
OG0003521	LOC5566143|XP_021695372.1|AAEG	path|NP_648327.1|DMEL
OG0003522	LOC5566137|XP_001650495.1|AAEG	mRpL42|NP_523673.1|DMEL
OG0003523	LOC5566133|XP_001650494.1|AAEG	fws|NP_523590.1|DMEL
OG0003524	LOC5566132|XP_001650493.2|AAEG	CG6867|NP_573262.2|DMEL
OG0003525	LOC5566126|XP_001650491.1|AAEG	Hmgs|NP_524711.1|DMEL
OG0003526	LOC5566124|XP_001650486.2|AAEG	CG14321|NP_650650.1|DMEL
OG0003527	LOC5566111|XP_001650482.1|AAEG	CG1358|NP_610301.1|DMEL
OG0003529	LOC5570950|XP_001653417.2|AAEG	Mulk|NP_723549.1|DMEL
OG0003530	LOC5570952|XP_021695452.1|AAEG	Urm1|NP_996018.2|DMEL
OG0003531	LOC5571445|XP_001659696.2|AAEG	CG7655|NP_650646.1|DMEL
OG0003532	LOC5571444|XP_021695478.1|AAEG	msk|NP_524780.1|DMEL
OG0003533	LOC5567850|XP_001657714.1|AAEG	Mcm7|NP_523984.1|DMEL
OG0003534	LOC5569149|XP_021695598.1|AAEG	CG32052|NP_729555.4|DMEL
OG0003535	LOC5569146|XP_021695603.1|AAEG	oxt|NP_647705.1|DMEL
OG0003536	LOC110680371|XP_021711869.1|AAEG, LOC5578204|XP_001656848.2|AAEG	CG9410|NP_724484.1|DMEL
OG0003537	LOC5575741|XP_001655841.2|AAEG	CG10795|NP_001356967.1|DMEL
OG0003538	LOC5575733|XP_021695723.1|AAEG, LOC110675350|XP_021695724.1|AAEG	Qsox1|NP_610852.1|DMEL
OG0003539	LOC5566722|XP_021695725.1|AAEG	Flo1|NP_725476.1|DMEL
OG0003540	LOC5571766|XP_001659898.2|AAEG	CG32344|NP_612028.4|DMEL
OG0003541	LOC5576630|XP_021695759.1|AAEG	Syx1A|NP_001189276.1|DMEL
OG0003542	LOC5576629|XP_021695763.1|AAEG	kermit|NP_652028.1|DMEL
OG0003543	LOC5576633|XP_001662790.1|AAEG	png|NP_477492.1|DMEL
OG0003544	LOC5570665|XP_001659266.1|AAEG	BHD|NP_648090.1|DMEL
OG0003545	LOC5571262|XP_021695920.1|AAEG	Csp|NP_730713.1|DMEL
OG0003546	LOC5571248|XP_021695946.1|AAEG	CG42638|NP_001163472.1|DMEL, Trpml|NP_649145.1|DMEL
OG0003547	LOC5568483|XP_021695974.1|AAEG	apt|NP_001261153.1|DMEL
OG0003548	LOC5568482|XP_011493357.2|AAEG	Rab32|NP_525109.1|DMEL
OG0003549	LOC5568481|XP_021695981.1|AAEG	CG8026|NP_724769.2|DMEL
OG0003550	LOC5568468|XP_001652303.1|AAEG	RpLP0-like|NP_610554.1|DMEL
OG0003551	LOC5579328|XP_021696014.1|AAEG	OstDelta|NP_611265.1|DMEL
OG0003552	LOC110675403|XP_021696024.1|AAEG	CG9084|NP_001260884.1|DMEL
OG0003553	LOC5573481|XP_021696025.1|AAEG	CG2269|NP_724880.1|DMEL
OG0003554	LOC5577799|XP_021696028.1|AAEG	CG4098|NP_660192.1|DMEL
OG0003555	LOC5578168|XP_021696070.1|AAEG	hob|NP_647789.2|DMEL
OG0003556	LOC5574103|XP_021700597.1|AAEG	CG32432|NP_649266.1|DMEL
OG0003557	LOC5574100|XP_001661171.1|AAEG	CSN3|NP_524190.2|DMEL
OG0003558	LOC5565097|XP_021696157.1|AAEG	axo|NP_001246631.1|DMEL
OG0003559	LOC5565095|XP_021696175.1|AAEG	SCaMC|NP_729802.1|DMEL
OG0003560	LOC5564907|XP_001649256.2|AAEG	Neos|NP_523955.1|DMEL
OG0003561	LOC5572885|XP_021696189.1|AAEG	Lrt|NP_001286640.1|DMEL
OG0003562	LOC5569889|XP_021696239.1|AAEG	Hyccin|NP_611256.1|DMEL
OG0003563	LOC5569898|XP_001658796.1|AAEG	NP15.6|NP_650774.1|DMEL
OG0003564	LOC110681383|XP_021712817.1|AAEG, LOC5569901|XP_001658799.2|AAEG	Sec63|NP_648111.1|DMEL
OG0003565	LOC110675493|XP_021696321.1|AAEG	RpL28|NP_647791.2|DMEL
OG0003566	LOC5570462|XP_021696323.1|AAEG	Unc-115b|NP_731390.1|DMEL, Unc-115a|NP_001163573.1|DMEL
OG0003567	LOC5570461|XP_021696331.1|AAEG	spin|NP_725532.1|DMEL
OG0003568	LOC5577064|XP_021696349.1|AAEG	Camta|NP_001137624.1|DMEL
OG0003569	LOC5571867|XP_021696396.1|AAEG, LOC5564708|XP_021712809.1|AAEG	CG1317|NP_647715.2|DMEL
OG0003570	LOC5571874|XP_021696407.1|AAEG	didum|NP_724569.1|DMEL
OG0003571	LOC5570525|XP_001659184.2|AAEG	NT1|NP_729009.2|DMEL
OG0003572	LOC5570536|XP_021696455.1|AAEG	exp|NP_725091.1|DMEL
OG0003573	LOC5570522|XP_021696464.1|AAEG	Ctf4|NP_610921.1|DMEL
OG0003574	LOC5567621|XP_001657591.2|AAEG	CG4611|NP_647949.1|DMEL
OG0003575	LOC5576612|XP_001662762.1|AAEG	CG5157|NP_648843.1|DMEL
OG0003576	LOC5566268|XP_021696550.1|AAEG	rogdi|NP_730244.1|DMEL
OG0003577	LOC5566289|XP_021696567.1|AAEG, LOC110681021|XP_021712475.1|AAEG	S6k|NP_523941.2|DMEL
OG0003578	LOC5569215|XP_001658388.1|AAEG	Rint1|NP_648102.2|DMEL
OG0003579	LOC5569212|XP_021696607.1|AAEG	stau|NP_476751.1|DMEL
OG0003580	LOC5568100|XP_021696615.1|AAEG	hpo|NP_611427.1|DMEL
OG0003581	LOC110675582|XP_021696631.1|AAEG	Srrm234|NP_001097475.2|DMEL
OG0003582	LOC5568120|XP_001652059.2|AAEG	CG32066|NP_729619.1|DMEL
OG0003583	LOC5578232|XP_021696662.1|AAEG	CG12913|NP_610567.1|DMEL
OG0003584	LOC5574286|XP_001661329.1|AAEG	CG12128|NP_610543.1|DMEL
OG0003585	LOC5566329|XP_001650718.1|AAEG	CG7330|NP_649032.1|DMEL
OG0003586	LOC5579064|XP_021696762.1|AAEG	yellow-h|NP_651912.3|DMEL
OG0003587	LOC5564624|XP_001648973.2|AAEG	IntS14|NP_608579.1|DMEL
OG0003588	LOC5567128|XP_001651546.2|AAEG	DNApol-theta|NP_524333.1|DMEL
OG0003589	LOC110676989|XP_021702921.1|AAEG	CG30095|NP_725529.1|DMEL
OG0003590	LOC5574420|XP_021696838.1|AAEG	SCOT|NP_647683.1|DMEL
OG0003591	LOC5566232|XP_021696842.1|AAEG	CG12004|NP_001097474.1|DMEL
OG0003592	LOC5566211|XP_001650600.1|AAEG	CG10681|NP_648580.1|DMEL
OG0003593	LOC5566219|XP_021696862.1|AAEG	Pdp1|NP_729301.1|DMEL
OG0003594	LOC5566962|XP_001651375.2|AAEG	CG14834|NP_648108.1|DMEL
OG0003595	LOC5565647|XP_021696889.1|AAEG	Arf51F|NP_523751.2|DMEL
OG0003596	LOC5565652|XP_001650005.1|AAEG	Rab2|NP_477090.1|DMEL
OG0003597	LOC5565650|XP_001650002.2|AAEG	Hsepi|NP_610249.2|DMEL
OG0003598	LOC5573763|XP_001654790.1|AAEG	CG15019|NP_001097502.1|DMEL
OG0003599	LOC5573779|XP_021696930.1|AAEG	CG9643|NP_608733.1|DMEL
OG0003600	LOC5576770|XP_001662857.2|AAEG	Gug|NP_001261581.1|DMEL
OG0003601	LOC5568893|XP_001658218.2|AAEG	ana|NP_001163093.1|DMEL
OG0003602	LOC5574799|XP_021697010.1|AAEG	Sesn|NP_001097437.1|DMEL
OG0003603	LOC5574896|XP_001655401.2|AAEG	CG34462|NP_001097548.1|DMEL
OG0003604	LOC5579976|XP_001658608.1|AAEG	nompB|NP_724347.3|DMEL
OG0003605	LOC5568318|XP_021697072.1|AAEG	udt|NP_651182.2|DMEL
OG0003606	LOC5568317|XP_001652194.1|AAEG	swi2|NP_611247.3|DMEL
OG0003607	LOC5568314|XP_001652191.1|AAEG	aft|NP_477413.1|DMEL
OG0003608	LOC5568308|XP_021697084.1|AAEG	vnc|NP_648378.1|DMEL
OG0003609	LOC5568291|XP_001652167.1|AAEG	tsu|NP_610454.2|DMEL
OG0003610	LOC5576961|XP_001663056.2|AAEG	Wdr92|NP_649025.1|DMEL
OG0003611	LOC5571818|XP_021697130.1|AAEG	bol|NP_001261614.1|DMEL
OG0003612	LOC5571827|XP_021697152.1|AAEG	hbn|NP_788420.1|DMEL
OG0003613	LOC5573466|XP_001660886.2|AAEG	Rpe|NP_610298.2|DMEL
OG0003614	LOC5573465|XP_001660887.1|AAEG	boca|NP_724578.1|DMEL
OG0003615	LOC110675782|XP_021697245.1|AAEG	Golgin245|NP_611787.2|DMEL
OG0003616	LOC5577568|XP_001663442.1|AAEG	CG2852|NP_611695.1|DMEL
OG0003617	LOC110675790|XP_021697279.1|AAEG	s-cup|NP_610792.2|DMEL
OG0003618	LOC5574903|XP_021697274.1|AAEG	fdl|NP_725178.2|DMEL
OG0003619	LOC5574912|XP_021697293.1|AAEG	AspRS|NP_476609.1|DMEL
OG0003620	LOC5578898|XP_001664109.2|AAEG	Zfrp8|NP_611890.1|DMEL
OG0003621	LOC110675810|XP_021697327.1|AAEG, LOC5571598|XP_011493059.2|AAEG	CG4942|NP_648286.1|DMEL
OG0003622	LOC110675811|XP_021697329.1|AAEG, LOC5571597|XP_001653721.2|AAEG	teq|NP_648288.2|DMEL
OG0003623	LOC5570735|XP_001659326.1|AAEG	mEFTu1|NP_524752.1|DMEL
OG0003624	LOC5579975|XP_021697397.1|AAEG	Pal2|NP_525118.2|DMEL
OG0003625	LOC5574421|XP_001661438.1|AAEG	CG1598|NP_610296.2|DMEL
OG0003626	LOC5576843|XP_001662949.1|AAEG	Pgant1|NP_611043.1|DMEL
OG0003627	LOC5577050|XP_001663147.2|AAEG	Vps51|NP_611363.2|DMEL
OG0003628	LOC5576845|XP_021697495.1|AAEG	ced-6|NP_001246225.1|DMEL
OG0003629	LOC5564960|XP_021697514.1|AAEG	CG3955|NP_610837.1|DMEL
OG0003630	LOC5579516|XP_021697513.1|AAEG	CG10339|NP_611881.1|DMEL
OG0003631	LOC110681439|XP_021712886.1|AAEG, LOC5566249|XP_021697520.1|AAEG	l_3_76BDm|NP_649135.2|DMEL
OG0003632	LOC5576854|XP_001656279.1|AAEG	CG15212|NP_652458.1|DMEL
OG0003633	LOC5575244|XP_021697543.1|AAEG	Dgkepsilon|NP_725228.1|DMEL
OG0003634	LOC5574066|XP_021697592.1|AAEG	ergic53|NP_524776.1|DMEL
OG0003635	LOC5565621|XP_021697596.1|AAEG	ZnT63C|NP_001261364.1|DMEL
OG0003636	LOC5565623|XP_001649978.2|AAEG	Dbp45A|NP_476927.1|DMEL
OG0003637	LOC110680630|XP_021712118.1|AAEG, LOC5564737|XP_001649083.3|AAEG	Cyp301a1|NP_610796.1|DMEL
OG0003638	LOC5572754|XP_021697617.1|AAEG	trc|NP_001262071.1|DMEL
OG0003639	LOC5565412|XP_001649759.1|AAEG	Taf11|NP_723484.1|DMEL
OG0003640	LOC5578399|XP_021697634.1|AAEG	Pms2|NP_477023.1|DMEL
OG0003641	LOC5571951|XP_001660055.1|AAEG, LOC5572768|XP_001660589.1|AAEG	Sgf29|NP_726051.1|DMEL
OG0003642	LOC5566366|XP_021697649.1|AAEG	Pabp2|NP_476902.1|DMEL
OG0003643	LOC110675919|XP_021697651.1|AAEG	mRpS17|NP_525119.1|DMEL
OG0003644	LOC5573545|XP_001654680.1|AAEG	TER94|NP_001097249.1|DMEL
OG0003645	LOC5571703|XP_001659845.2|AAEG	mRpS35|NP_523893.1|DMEL
OG0003646	LOC5565875|XP_021697696.1|AAEG	ldbr|NP_996022.1|DMEL
OG0003647	LOC5567984|XP_001657805.2|AAEG	Fdx1|NP_523993.1|DMEL
OG0003648	LOC5565748|XP_001650108.2|AAEG	Gmd|NP_608888.2|DMEL
OG0003649	LOC5565555|XP_001649906.1|AAEG	veli|NP_733076.2|DMEL
OG0003650	LOC5565559|XP_021697733.1|AAEG	Arp6|NP_511165.1|DMEL
OG0003651	LOC5564456|XP_021697774.1|AAEG	CG15528|NP_651767.2|DMEL
OG0003652	LOC5570336|XP_001653165.1|AAEG	SmD1|NP_524774.1|DMEL
OG0003653	LOC5573421|XP_021697823.1|AAEG	cyc|NP_524168.2|DMEL
OG0003654	LOC5573417|XP_001654591.1|AAEG	beg|NP_648950.1|DMEL
OG0003655	LOC5573416|XP_001654590.2|AAEG	CG10189|NP_609975.1|DMEL
OG0003656	LOC5564145|XP_021697831.1|AAEG	CG10984|NP_729823.2|DMEL
OG0003657	LOC5578038|XP_001663658.2|AAEG	Blos4|NP_648414.1|DMEL
OG0003658	LOC5563748|XP_021697833.1|AAEG	CG9386|NP_649904.2|DMEL
OG0003659	LOC5576553|XP_021697848.1|AAEG	Gabat|NP_649168.2|DMEL
OG0003660	LOC5576547|XP_021697849.1|AAEG	E_bx_|NP_001261188.1|DMEL
OG0003661	LOC5575117|XP_021697884.1|AAEG	Pxn|NP_523891.2|DMEL
OG0003662	LOC5575143|XP_021697917.1|AAEG	ppl|NP_524197.1|DMEL
OG0003663	LOC5577083|XP_001656317.1|AAEG	kri|NP_001261451.1|DMEL
OG0003664	LOC5577077|XP_021697922.1|AAEG	vn|NP_523942.2|DMEL
OG0003665	LOC5571197|XP_021697945.1|AAEG	CG12909|NP_610573.1|DMEL
OG0003666	LOC5573986|XP_021697972.1|AAEG	phtf|NP_610232.1|DMEL
OG0003667	LOC5573995|XP_021697981.1|AAEG	Larp4B|NP_647793.1|DMEL
OG0003668	LOC23687412|XP_021698133.1|AAEG	stw|NP_610170.2|DMEL
OG0003669	LOC5569166|XP_001658356.1|AAEG	CG7637|NP_610610.1|DMEL
OG0003670	LOC5569167|XP_001658357.1|AAEG	CG12935|NP_610609.1|DMEL
OG0003671	LOC5577718|XP_021698177.1|AAEG	Pde8|NP_001163275.2|DMEL
OG0003672	LOC110676045|XP_021698198.1|AAEG	RpS27|NP_651359.1|DMEL
OG0003673	LOC5575822|XP_001662247.2|AAEG	wdp|NP_611661.1|DMEL
OG0003674	LOC5567851|XP_021698252.1|AAEG	CG8399|NP_001286472.1|DMEL
OG0003675	LOC5567856|XP_001651881.1|AAEG	Nup44A|NP_610343.1|DMEL
OG0003676	LOC5567854|XP_021698257.1|AAEG	ACC|NP_610342.1|DMEL
OG0003677	LOC5576040|XP_001662376.1|AAEG	CG17454|NP_001138001.1|DMEL
OG0003678	LOC5564253|XP_021712464.1|AAEG, LOC110676109|XP_021698350.1|AAEG	wit|NP_001261395.1|DMEL
OG0003679	LOC5564308|XP_001648652.1|AAEG	Rcd5|NP_647852.1|DMEL
OG0003680	LOC5568838|XP_001658204.2|AAEG	CG5033|NP_611270.1|DMEL
OG0003681	LOC5568875|XP_021698385.1|AAEG	tun|NP_611061.1|DMEL
OG0003682	LOC5568874|XP_021698400.1|AAEG	pps|NP_001247075.1|DMEL
OG0003683	LOC5572106|XP_021698409.1|AAEG	TppII|NP_725252.1|DMEL
OG0003684	LOC5574160|XP_001655069.1|AAEG	CG3434|NP_648320.1|DMEL
OG0003685	LOC5571938|XP_021698447.1|AAEG	TrpA1|NP_001261600.1|DMEL
OG0003686	LOC5569619|XP_001652901.1|AAEG	Sec24AB|NP_610531.1|DMEL
OG0003687	LOC5569616|XP_021698472.1|AAEG	Dlish|NP_611251.2|DMEL
OG0003688	LOC5565346|XP_001649689.1|AAEG	bonsai|NP_611691.1|DMEL
OG0003689	LOC5563919|XP_021698485.1|AAEG	ArfGAP3|NP_001097664.2|DMEL
OG0003690	LOC5569604|XP_021698487.1|AAEG	NUCB1|NP_649008.2|DMEL
OG0003691	LOC110676131|XP_021698493.1|AAEG, LOC110675143|XP_021695216.1|AAEG	meru|NP_730077.1|DMEL
OG0003692	LOC5569591|XP_021698549.1|AAEG	p47|NP_610284.1|DMEL
OG0003693	LOC5570788|XP_001653292.1|AAEG	CG7028|NP_001286884.1|DMEL
OG0003694	LOC5570794|XP_001653296.1|AAEG	ringer|NP_648881.1|DMEL
OG0003695	LOC5564902|XP_001649245.2|AAEG	frc|NP_524126.1|DMEL
OG0003696	LOC5579150|XP_021698648.1|AAEG	CG34228|NP_001097274.1|DMEL
OG0003697	LOC5572295|XP_021698721.1|AAEG	gem|NP_610556.1|DMEL
OG0003698	LOC5572284|XP_001653969.1|AAEG	RpS9|NP_524004.2|DMEL
OG0003699	LOC5567317|XP_021698753.1|AAEG	ITP|NP_611931.3|DMEL
OG0003700	LOC5572272|XP_001653957.2|AAEG	CG3589|NP_611968.1|DMEL
OG0003701	LOC5572269|XP_001653954.1|AAEG	CCDC53|NP_609178.1|DMEL
OG0003702	LOC5572266|XP_001653951.1|AAEG	CG6833|NP_648689.1|DMEL
OG0003703	LOC5574042|XP_021698766.1|AAEG	CG32280|NP_728818.1|DMEL
OG0003704	LOC5575360|XP_001661892.2|AAEG	Gorab|NP_788523.1|DMEL
OG0003705	LOC5572191|XP_021698801.1|AAEG	lig|NP_001260795.1|DMEL
OG0003706	LOC5565819|XP_021698841.1|AAEG	Cralbp|NP_523939.1|DMEL
OG0003707	LOC5575064|XP_021698851.1|AAEG	CG32333|NP_001261246.1|DMEL
OG0003708	LOC5566015|XP_021698872.1|AAEG	CG5151|NP_648844.1|DMEL
OG0003709	LOC5566018|XP_001650384.2|AAEG	sug|NP_610826.1|DMEL
OG0003710	LOC5566025|XP_021698881.1|AAEG	CG17019|NP_610827.2|DMEL
OG0003711	LOC5574346|XP_001661381.1|AAEG	CG9300|NP_649127.1|DMEL
OG0003712	LOC5565753|XP_001650112.2|AAEG	Achl|NP_610964.1|DMEL
OG0003713	LOC5574343|XP_001661378.2|AAEG	lms|NP_001286635.1|DMEL
OG0003714	LOC5574341|XP_021698911.1|AAEG	Mgat1|NP_525117.2|DMEL
OG0003715	LOC5577796|XP_021698955.1|AAEG	Cpr66Cb|NP_648209.1|DMEL
OG0003716	LOC23687946|XP_021698970.1|AAEG	Srrm1|NP_648627.1|DMEL
OG0003717	LOC5577272|XP_001656371.1|AAEG	zetaCOP|NP_648910.1|DMEL
OG0003718	LOC5574567|XP_021699003.1|AAEG	CG8005|NP_648188.2|DMEL
OG0003719	LOC110676244|XP_021699030.1|AAEG	CG6650|NP_648685.1|DMEL
OG0003720	LOC5573291|XP_021699052.1|AAEG	Dd|NP_608449.1|DMEL
OG0003721	LOC5573292|XP_001654507.1|AAEG	Vps20|NP_726213.1|DMEL
OG0003722	LOC5564044|XP_021699093.1|AAEG	Pura|NP_996016.2|DMEL
OG0003723	LOC5577458|XP_001663389.1|AAEG	ghi|NP_729495.1|DMEL
OG0003724	LOC5575702|XP_001662153.1|AAEG	TM9SF3|NP_647979.1|DMEL
OG0003725	LOC5575495|XP_021699130.1|AAEG	tral|NP_001261775.1|DMEL
OG0003726	LOC5579263|XP_021699132.1|AAEG	Uev1A|NP_647959.1|DMEL
OG0003727	LOC5565706|XP_021699195.1|AAEG	Aef1|NP_001262157.1|DMEL
OG0003728	LOC5566098|XP_021699212.1|AAEG	sra|NP_524378.1|DMEL
OG0003729	LOC5566099|XP_021699209.1|AAEG	alpha-Spec|NP_001261286.1|DMEL
OG0003730	LOC5573007|XP_021699256.1|AAEG	Tet|NP_001261344.1|DMEL
OG0003731	LOC5574538|XP_001655189.2|AAEG	CG1265|NP_647878.1|DMEL
OG0003732	LOC5575610|XP_021699284.1|AAEG	Blos2|NP_648427.1|DMEL
OG0003733	LOC5572983|XP_001654307.2|AAEG	Ptp61F|NP_476687.1|DMEL
OG0003734	LOC5578843|XP_021699297.1|AAEG	Hipk|NP_001369036.1|DMEL
OG0003735	LOC5578853|XP_021699343.1|AAEG	Upf3|NP_726375.1|DMEL
OG0003736	LOC5578854|XP_001664061.1|AAEG	mRpS28|NP_523785.2|DMEL
OG0003737	LOC5578877|XP_001664064.2|AAEG	T3dh|NP_477209.2|DMEL
OG0003738	LOC5572868|XP_001660627.2|AAEG	stl|NP_001097423.1|DMEL
OG0003739	LOC5572863|XP_021699395.1|AAEG	PIG-G|NP_610292.2|DMEL
OG0003740	LOC5564603|XP_021699399.1|AAEG	dpa|NP_477185.1|DMEL
OG0003741	LOC5564600|XP_001648946.1|AAEG	312|NP_612105.1|DMEL
OG0003742	LOC5575203|XP_001661842.1|AAEG	CG6843|NP_649072.1|DMEL
OG0003743	LOC5575925|XP_021699449.1|AAEG	nito|NP_610339.1|DMEL
OG0003744	LOC5575924|XP_001655915.2|AAEG	mEFTu2|NP_610288.1|DMEL
OG0003745	LOC5575920|XP_001655911.1|AAEG	Tmem18|NP_725169.3|DMEL
OG0003746	LOC5575915|XP_021699455.1|AAEG	CG10543|NP_001369100.1|DMEL
OG0003747	LOC5570352|XP_021699456.1|AAEG	Lmx1a|NP_729801.1|DMEL
OG0003748	LOC5570351|XP_021699457.1|AAEG	CG4328|NP_648567.2|DMEL
OG0003749	LOC5570349|XP_001653178.1|AAEG	CG32100|NP_729797.1|DMEL
OG0003750	LOC5570348|XP_021699463.1|AAEG	Sms|NP_001287045.1|DMEL
