Orthogroup	HILL.longest_only	DERE.longest_only
OG0004257	LOC119651445|XP_037910977.1|HILL	LOC6554428|XP_001981279.1|DERE
OG0004258	LOC119660400|XP_037924863.1|HILL	LOC6555384|XP_026832144.1|DERE
OG0004259	LOC119655112|XP_037916762.1|HILL	LOC6548541|XP_001975333.1|DERE
OG0004260	LOC119659140|XP_037923002.1|HILL	LOC6551917|XP_026831841.1|DERE
OG0004261	LOC119660449|XP_037924936.1|HILL	LOC6552207|XP_015009472.1|DERE
OG0004262	LOC119660282|XP_037924680.1|HILL	LOC6554682|XP_001981971.1|DERE
OG0004263	LOC119659380|XP_037923369.1|HILL	LOC6553813|XP_001979546.1|DERE
OG0004264	LOC119658852|XP_037922532.1|HILL	LOC6553607|XP_001979232.2|DERE
OG0004265	LOC119659903|XP_037924156.1|HILL	LOC6552982|XP_001979166.1|DERE
OG0004266	LOC119660370|XP_037924814.1|HILL	LOC6553150|XP_001980140.1|DERE
OG0004267	LOC119659196|XP_037923086.1|HILL	LOC6552425|XP_001980780.1|DERE
OG0004268	LOC119654675|XP_037916100.1|HILL	LOC6546989|XP_026836101.1|DERE
OG0004269	LOC119653578|XP_037914249.1|HILL	LOC6548722|XP_001975396.1|DERE
OG0004270	LOC119653895|XP_037914953.1|HILL	LOC26526200|XP_015015467.1|DERE
OG0004271	LOC119656293|XP_037918657.1|HILL	LOC6549362|XP_001975791.1|DERE
OG0004272	LOC119660295|XP_037924695.1|HILL	LOC6553924|XP_001980571.1|DERE
OG0004273	LOC119658805|XP_037922455.1|HILL	LOC6553704|XP_001980410.1|DERE
OG0004274	LOC119655853|XP_037917900.1|HILL	LOC6551661|XP_001977239.1|DERE
OG0004275	LOC119655008|XP_037916603.1|HILL	LOC6551311|XP_026838781.1|DERE
OG0004276	LOC119655466|XP_037917296.1|HILL	LOC6544161|XP_001971386.1|DERE
OG0004277	LOC119648306|XP_037905900.1|HILL	LOC6544369|XP_001972428.2|DERE
OG0004278	LOC119654854|XP_037916363.1|HILL	LOC6551054|XP_001978298.1|DERE
OG0004279	LOC119661714|XP_037927096.1|HILL	LOC6542840|XP_001968215.1|DERE
OG0004280	LOC119646808|XP_037903328.1|HILL	LOC6550895|XP_026838390.1|DERE
OG0004281	LOC119654973|XP_037916561.1|HILL	LOC6543414|XP_001970498.1|DERE
OG0004282	LOC119655997|XP_037918164.1|HILL	LOC6548487|XP_001975301.1|DERE
OG0004283	LOC119653926|XP_037915015.1|HILL	LOC6548486|XP_001975300.1|DERE
OG0004284	LOC119648937|XP_037906778.1|HILL	LOC26526048|XP_015015439.1|DERE
OG0004285	LOC119659960|XP_037924243.1|HILL	LOC6555206|XP_001982074.1|DERE
OG0004286	LOC119649230|XP_037907218.1|HILL	LOC6544365|XP_026832766.1|DERE
OG0004287	LOC119647785|XP_037904895.1|HILL	LOC6544364|XP_001972423.1|DERE
OG0004288	LOC119649647|XP_037907830.1|HILL	LOC6544565|XP_001972417.1|DERE
OG0004289	LOC119648011|XP_037905339.1|HILL	LOC6545483|XP_026833749.1|DERE
OG0004290	LOC119654671|XP_037916093.1|HILL	LOC6549622|XP_001975659.1|DERE
OG0004291	LOC119654426|XP_037915745.1|HILL	LOC6549391|XP_001975609.1|DERE
OG0004292	LOC119647422|XP_037904247.1|HILL	LOC26526277|XP_015014251.1|DERE
OG0004293	LOC119649907|XP_037908233.1|HILL	LOC6544883|XP_001973147.1|DERE
OG0004294	LOC119647651|XP_037904640.1|HILL	LOC6546086|XP_001972778.1|DERE
OG0004295	LOC119649160|XP_037907096.1|HILL	LOC6545146|XP_026832308.1|DERE
OG0004296	LOC119649172|XP_037907128.1|HILL	LOC6545144|XP_001972775.1|DERE
OG0004297	LOC119655794|XP_037917816.1|HILL	LOC6548297|XP_001976582.1|DERE
OG0004298	LOC119655565|XP_037917425.1|HILL	LOC6542563|XP_001970434.1|DERE
OG0004299	LOC119653756|XP_037914615.1|HILL	LOC6549268|XP_026836734.1|DERE
OG0004300	LOC119654536|XP_037915906.1|HILL	LOC6547470|XP_026835947.1|DERE
OG0004301	LOC119649828|XP_037908096.1|HILL	LOC6544485|XP_001971468.1|DERE
OG0004302	LOC119655496|XP_037917326.1|HILL	LOC6548522|XP_001975404.1|DERE
OG0004303	LOC119656294|XP_037918658.1|HILL	LOC6541386|XP_001969165.1|DERE
OG0004304	LOC119656295|XP_037918659.1|HILL	LOC6546738|XP_001974531.3|DERE
OG0004305	LOC119653569|XP_037914214.1|HILL	LOC6549482|XP_015012467.1|DERE
OG0004306	LOC119654904|XP_037916460.1|HILL	LOC6546905|XP_001975984.1|DERE
OG0004307	LOC119655237|XP_037916951.1|HILL	LOC6549421|XP_001975701.1|DERE
OG0004308	LOC119653501|XP_037914079.1|HILL	LOC6548006|XP_026835800.1|DERE
OG0004309	LOC119654353|XP_037915625.1|HILL	LOC6545474|XP_026832626.1|DERE
OG0004310	LOC119656274|XP_037918625.1|HILL	LOC6543374|XP_026835286.1|DERE
OG0004311	LOC119650175|XP_037908657.1|HILL	LOC6545751|XP_026833093.1|DERE
OG0004312	LOC119654288|XP_037915504.1|HILL	LOC6548241|XP_001976568.1|DERE
OG0004313	LOC119654876|XP_037916405.1|HILL	LOC6540965|XP_026835331.1|DERE
OG0004314	LOC119656314|XP_037918689.1|HILL	LOC6548195|XP_001975078.1|DERE
OG0004315	LOC119654553|XP_037915928.1|HILL	LOC6548226|XP_001976588.1|DERE
OG0004316	LOC119654211|XP_037915351.1|HILL	LOC6541503|XP_001969137.1|DERE
OG0004317	LOC119656094|XP_037918332.1|HILL	LOC6542242|XP_001970499.1|DERE
OG0004318	LOC119656006|XP_037918176.1|HILL	LOC6547774|XP_015012686.2|DERE
OG0004319	LOC119655199|XP_037916899.1|HILL	LOC6546712|XP_026835702.1|DERE
OG0004320	LOC119654632|XP_037916032.1|HILL	LOC6555180|XP_001982278.1|DERE
OG0004321	LOC119648355|XP_037905996.1|HILL	LOC6540720|XP_001970307.1|DERE
OG0004322	LOC119652853|XP_037913133.1|HILL	LOC6551851|XP_001979648.1|DERE
OG0004323	LOC119655266|XP_037916996.1|HILL	LOC6545667|XP_001971142.2|DERE
OG0004324	LOC119655268|XP_037917009.1|HILL	LOC6548780|XP_001974059.1|DERE
OG0004325	LOC119654736|XP_037916195.1|HILL	LOC6547359|XP_001976324.1|DERE
OG0004326	LOC119655775|XP_037917761.1|HILL	LOC6547360|XP_001976325.2|DERE
OG0004327	LOC119654927|XP_037916506.1|HILL	LOC6550664|XP_026837657.1|DERE
OG0004328	LOC119654341|XP_037915609.1|HILL	LOC6547885|XP_001976429.1|DERE
OG0004329	LOC119646523|XP_037902914.1|HILL	LOC6547950|XP_015012682.1|DERE
OG0004330	LOC119648859|XP_037906671.1|HILL	LOC6546750|XP_001974543.2|DERE
OG0004331	LOC119655107|XP_037916757.1|HILL	LOC6541392|XP_001969142.2|DERE
OG0004332	LOC119657052|XP_037919737.1|HILL	LOC6542762|XP_001969356.1|DERE
OG0004333	LOC119653901|XP_037914965.1|HILL	LOC6547632|XP_001976267.1|DERE
OG0004334	LOC119655336|XP_037917108.1|HILL	LOC6542792|XP_026835103.1|DERE
OG0004335	LOC119654695|XP_037916136.1|HILL	LOC6543208|XP_001970752.1|DERE
OG0004336	LOC119656001|XP_037918167.1|HILL	LOC6547623|XP_001974887.3|DERE
OG0004337	LOC119654539|XP_037915912.1|HILL	LOC6541515|XP_001970257.1|DERE
OG0004338	LOC119655176|XP_037916856.1|HILL	LOC6545643|XP_001972164.1|DERE
OG0004339	LOC119654986|XP_037916576.1|HILL	LOC6549534|XP_001975622.1|DERE
OG0004340	LOC119654985|XP_037916575.1|HILL	LOC6549171|XP_001975621.1|DERE
OG0004341	LOC119655770|XP_037917753.1|HILL	LOC6547762|XP_001976384.2|DERE
OG0004342	LOC119656152|XP_037918415.1|HILL	LOC6548415|XP_026836564.1|DERE
OG0004343	LOC119653798|XP_037914740.1|HILL	LOC6548462|XP_026836472.1|DERE
OG0004344	LOC119655727|XP_037917692.1|HILL	LOC6548457|XP_015012712.1|DERE
OG0004345	LOC119654325|XP_037915581.1|HILL	LOC6548875|XP_026839419.1|DERE
OG0004346	LOC119653859|XP_037914843.1|HILL	LOC6548224|XP_015011525.1|DERE
OG0004347	LOC119655267|XP_037917006.1|HILL	LOC6548220|XP_001976583.1|DERE
OG0004348	LOC119656013|XP_037918190.1|HILL	LOC6548131|XP_001976508.3|DERE
OG0004349	LOC119655212|XP_037916914.1|HILL	LOC6547994|XP_015012665.1|DERE
OG0004351	LOC119653764|XP_037914674.1|HILL	LOC6549426|XP_026836868.1|DERE
OG0004352	LOC119660556|XP_037925124.1|HILL	LOC26526551|XP_015010497.1|DERE
OG0004353	LOC119658893|XP_037922624.1|HILL	LOC6554123|XP_001981495.1|DERE
OG0004354	LOC119658894|XP_037922625.1|HILL	LOC6553039|XP_001980044.1|DERE
OG0004355	LOC119647773|XP_037904881.1|HILL	LOC6553250|XP_015009450.1|DERE
OG0004356	LOC119654845|XP_037916352.1|HILL	LOC6549533|XP_001975810.1|DERE
OG0004357	LOC119655644|XP_037917551.1|HILL	LOC6541154|XP_001970635.1|DERE
OG0004358	LOC119654941|XP_037916522.1|HILL	LOC6546927|XP_001975998.1|DERE
OG0004359	LOC119654255|XP_037915434.1|HILL	LOC6547099|XP_026835881.1|DERE
OG0004360	LOC119650254|XP_037908774.1|HILL	LOC6545087|XP_001973273.2|DERE
OG0004361	LOC119658859|XP_037922540.1|HILL	LOC6551826|XP_001980587.1|DERE
OG0004362	LOC119654367|XP_037915640.1|HILL	LOC6545225|XP_001971059.1|DERE
OG0004363	LOC119653713|XP_037914522.1|HILL	LOC6551059|XP_001978303.1|DERE
OG0004364	LOC119654391|XP_037915693.1|HILL	LOC6549352|XP_015012478.1|DERE
OG0004365	LOC119655039|XP_037916645.1|HILL	LOC6547821|XP_026836641.1|DERE
OG0004366	LOC119649159|XP_037907099.1|HILL	LOC6542624|XP_001968217.1|DERE
OG0004367	LOC119647668|XP_037904673.1|HILL	LOC6545884|XP_001973489.1|DERE
OG0004368	LOC119650091|XP_037908534.1|HILL	LOC6544264|XP_001973778.1|DERE
OG0004369	LOC119656327|XP_037918717.1|HILL	LOC6540892|XP_026835354.1|DERE
OG0004370	LOC119653925|XP_037915012.1|HILL	LOC6548485|XP_026836020.1|DERE
OG0004371	LOC119654595|XP_037915992.1|HILL	LOC6551414|XP_001977200.1|DERE
OG0004372	LOC119656004|XP_037918172.1|HILL	LOC6548294|XP_026836642.1|DERE
OG0004373	LOC119654003|XP_037915093.1|HILL	LOC26526506|XP_015010493.1|DERE
OG0004374	LOC119656194|XP_037918476.1|HILL	LOC6546707|XP_026836697.1|DERE
OG0004375	LOC119649351|XP_037907386.1|HILL	LOC6544491|XP_001971474.1|DERE
OG0004376	LOC119649141|XP_037907077.1|HILL	LOC6545798|XP_001973426.1|DERE
OG0004377	LOC119658643|XP_037922107.1|HILL	LOC6546095|XP_026832635.1|DERE
OG0004378	LOC119655153|XP_037916819.1|HILL	LOC6548997|XP_026837037.1|DERE
OG0004379	LOC119654502|XP_037915863.1|HILL	LOC6547721|XP_001975010.1|DERE
OG0004380	LOC119655712|XP_037917673.1|HILL	LOC6541895|XP_001970410.1|DERE
OG0004381	LOC119658661|XP_037922142.1|HILL	LOC6552505|XP_001979813.1|DERE
OG0004382	LOC119654627|XP_037916027.1|HILL	LOC6546884|XP_001975965.1|DERE
OG0004383	LOC119655686|XP_037917617.1|HILL	LOC6549370|XP_026836949.1|DERE
OG0004384	LOC119655157|XP_037916832.1|HILL	LOC6549372|XP_026836950.1|DERE
OG0004385	LOC119655463|XP_037917291.1|HILL	LOC6546988|XP_001976030.1|DERE
OG0004386	LOC119655049|XP_037916664.1|HILL	LOC6546909|XP_001975988.1|DERE
OG0004387	LOC119650374|XP_037909037.1|HILL	LOC6544822|XP_001972658.1|DERE
OG0004388	LOC119655984|XP_037918149.1|HILL	LOC6546877|XP_026836852.1|DERE
OG0004389	LOC119654780|XP_037916252.1|HILL	LOC6543634|XP_001971838.1|DERE
OG0004390	LOC119648992|XP_037906846.1|HILL	LOC6543799|XP_001973146.1|DERE
OG0004391	LOC119649329|XP_037907362.1|HILL	LOC6547496|XP_026836305.1|DERE
OG0004392	LOC119647445|XP_037904296.1|HILL	LOC6544888|XP_026833435.1|DERE
OG0004393	LOC119660021|XP_037924357.1|HILL	LOC6547216|XP_001974714.1|DERE
OG0004394	LOC119646787|XP_037903297.1|HILL	LOC6548429|XP_015011723.1|DERE
OG0004395	LOC119656103|XP_037918343.1|HILL	LOC6549505|XP_001975727.1|DERE
OG0004396	LOC119655636|XP_037917537.1|HILL	LOC6542898|XP_026834241.1|DERE
OG0004397	LOC119655533|XP_037917375.1|HILL	LOC6549364|XP_015012475.2|DERE
OG0004398	LOC119653800|XP_037914743.1|HILL	LOC6549348|XP_001975794.1|DERE
OG0004399	LOC119654844|XP_037916351.1|HILL	LOC6548845|XP_001975459.1|DERE
OG0004400	LOC119655957|XP_037918101.1|HILL, LOC119655510|XP_037917344.1|HILL	LOC6552441|XP_001980930.1|DERE
OG0004401	LOC119655707|XP_037917653.1|HILL	LOC6548387|XP_001976468.1|DERE
OG0004402	LOC119655323|XP_037917090.1|HILL	LOC6548384|XP_001976465.1|DERE
OG0004403	LOC119655721|XP_037917682.1|HILL	LOC6549168|XP_001975618.1|DERE
OG0004404	LOC119656253|XP_037918597.1|HILL	LOC6541642|XP_001970780.1|DERE
OG0004405	LOC119649563|XP_037907687.1|HILL	LOC6544734|XP_026833099.1|DERE
OG0004406	LOC119651958|XP_037911742.1|HILL, LOC119648661|XP_037906368.1|HILL	LOC6545442|XP_015013947.1|DERE
OG0004407	LOC119655023|XP_037916626.1|HILL	LOC6540724|XP_001970397.1|DERE
OG0004408	LOC119648240|XP_037905796.1|HILL	LOC6544814|XP_001972652.1|DERE
OG0004409	LOC119661037|XP_037926134.1|HILL	LOC6555815|XP_026839149.1|DERE
OG0004410	LOC119654218|XP_037915359.1|HILL	LOC6546737|XP_026836417.1|DERE
OG0004411	LOC119654624|XP_037916024.1|HILL	LOC6543983|XP_001973724.1|DERE
OG0004412	LOC119655450|XP_037917276.1|HILL	LOC6543982|XP_001973723.1|DERE
OG0004413	LOC119654439|XP_037915766.1|HILL	LOC6548204|XP_001976483.1|DERE
OG0004414	LOC119653520|XP_037914116.1|HILL	LOC6548113|XP_001976543.1|DERE
OG0004415	LOC119654312|XP_037915563.1|HILL	LOC6548970|XP_001975554.1|DERE
OG0004416	LOC119653589|XP_037914267.1|HILL	LOC6542967|XP_001970631.1|DERE
OG0004417	LOC119652493|XP_037912604.1|HILL	LOC6554493|XP_001981938.1|DERE
OG0004418	LOC119655953|XP_037918085.1|HILL	LOC6546934|XP_015012133.1|DERE
OG0004419	LOC119654306|XP_037915553.1|HILL	LOC6542389|XP_015014768.1|DERE
OG0004420	LOC119652373|XP_037912398.1|HILL	LOC6546713|XP_001975874.1|DERE
OG0004421	LOC119647886|XP_037905108.1|HILL	LOC6546391|XP_026833028.1|DERE
OG0004422	LOC119650068|XP_037908493.1|HILL	LOC6546325|XP_026833393.1|DERE
OG0004423	LOC119655174|XP_037916852.1|HILL	LOC6548232|XP_001975264.1|DERE
OG0004424	LOC119656178|XP_037918452.1|HILL	LOC6547906|XP_015011517.1|DERE
OG0004425	LOC119648281|XP_037905864.1|HILL	LOC6545984|XP_001973498.1|DERE
OG0004426	LOC119648186|XP_037905700.1|HILL	LOC6545886|XP_001973491.1|DERE
OG0004427	LOC119648116|XP_037905566.1|HILL	LOC6544416|XP_001973160.2|DERE
OG0004428	LOC119658301|XP_037921529.1|HILL	LOC6553428|XP_001980238.1|DERE
OG0004429	LOC119661731|XP_037927126.1|HILL	LOC6542293|XP_001968814.2|DERE
OG0004430	LOC119647862|XP_037905059.1|HILL	LOC6544750|XP_001972755.1|DERE
OG0004431	LOC119650600|XP_037909385.1|HILL	LOC6555416|XP_001982335.1|DERE
OG0004432	LOC119653188|XP_037913672.1|HILL	LOC6555414|XP_001982334.2|DERE
OG0004433	LOC119649740|XP_037907950.1|HILL	LOC6543993|XP_001973672.2|DERE
OG0004434	LOC119655017|XP_037916617.1|HILL	LOC6549349|XP_001975795.1|DERE
OG0004435	LOC119655970|XP_037918131.1|HILL	LOC6547564|XP_015011837.1|DERE
OG0004436	LOC119653565|XP_037914207.1|HILL, LOC119653566|XP_037914208.1|HILL	LOC6549627|XP_026837014.1|DERE
OG0004437	LOC119654938|XP_037916519.1|HILL	LOC6548422|XP_001976730.1|DERE
OG0004438	LOC119653878|XP_037914922.1|HILL	LOC6549368|XP_001975678.1|DERE
OG0004439	LOC119653856|XP_037914835.1|HILL	LOC6549537|XP_001975625.1|DERE
OG0004440	LOC119654326|XP_037915582.1|HILL	LOC6546736|XP_001974529.1|DERE
OG0004441	LOC119654459|XP_037915799.1|HILL	LOC6542017|XP_001968340.1|DERE
OG0004442	LOC119660804|XP_037925564.1|HILL	LOC6548140|XP_001975232.1|DERE
OG0004443	LOC119653494|XP_037914057.1|HILL	LOC6545023|XP_001972519.1|DERE
OG0004444	LOC119660801|XP_037925558.1|HILL, LOC119655720|XP_037917680.1|HILL	LOC6548341|XP_001975297.1|DERE
OG0004445	LOC119654885|XP_037916425.1|HILL	LOC6547949|XP_026836892.1|DERE
OG0004446	LOC119652750|XP_037912977.1|HILL	LOC6554920|XP_001981125.1|DERE
OG0004447	LOC119649981|XP_037908350.1|HILL	LOC6555104|XP_001982020.1|DERE
OG0004448	LOC119660583|XP_037925166.1|HILL	LOC6546747|XP_001974540.1|DERE
OG0004449	LOC119647804|XP_037904947.1|HILL	LOC6544295|XP_001973134.1|DERE
OG0004450	LOC119654334|XP_037915594.1|HILL	LOC6546843|XP_001975945.1|DERE
OG0004451	LOC119654689|XP_037916127.1|HILL, LOC119654688|XP_037916126.1|HILL	LOC6546832|XP_026836309.1|DERE
OG0004452	LOC119655369|XP_037917161.1|HILL	LOC6547407|XP_001974824.1|DERE
OG0004453	LOC119660879|XP_037925722.1|HILL	LOC6547039|XP_001974628.1|DERE
OG0004454	LOC119658677|XP_037922167.1|HILL	LOC6553836|XP_001980475.1|DERE
OG0004455	LOC119649522|XP_037907634.1|HILL	LOC6544323|XP_001973128.1|DERE
OG0004456	LOC119649345|XP_037907381.1|HILL	LOC6555508|XP_001982396.1|DERE
OG0004457	LOC119649145|XP_037907084.1|HILL	LOC6544545|XP_026833522.1|DERE
OG0004458	LOC119648170|XP_037905677.1|HILL	LOC6544444|XP_026833026.1|DERE
OG0004459	LOC119648066|XP_037905466.1|HILL	LOC6545378|XP_026832604.1|DERE
OG0004460	LOC119648485|XP_037906178.1|HILL	LOC6543617|XP_001972948.1|DERE
OG0004461	LOC119649849|XP_037908134.1|HILL	LOC6544311|XP_001973073.1|DERE
OG0004462	LOC119648019|XP_037905356.1|HILL	LOC6545354|XP_001973294.1|DERE
OG0004463	LOC119647621|XP_037904592.1|HILL	LOC6544107|XP_026832495.1|DERE
OG0004464	LOC119648065|XP_037905462.1|HILL	LOC6545563|XP_001972667.1|DERE
OG0004465	LOC119649308|XP_037907334.1|HILL	LOC6545338|XP_001973303.1|DERE
OG0004466	LOC119650058|XP_037908476.1|HILL	LOC6545348|XP_001973288.2|DERE
OG0004467	LOC119649532|XP_037907647.1|HILL	LOC6545800|XP_001973428.1|DERE
OG0004468	LOC119649956|XP_037908320.1|HILL	LOC6545887|XP_001973429.1|DERE
OG0004469	LOC119650421|XP_037909155.1|HILL	LOC6544558|XP_026833356.1|DERE
OG0004470	LOC119648034|XP_037905388.1|HILL	LOC6549430|XP_001974401.3|DERE
OG0004471	LOC119647538|XP_037904454.1|HILL	LOC6555299|XP_001982320.1|DERE
OG0004472	LOC119654230|XP_037915381.1|HILL	LOC6542594|XP_001969162.1|DERE
OG0004473	LOC119654102|XP_037915194.1|HILL	LOC26526369|XP_015012791.1|DERE
OG0004474	LOC119655915|XP_037918008.1|HILL	LOC6546925|XP_001975996.1|DERE
OG0004475	LOC119654538|XP_037915911.1|HILL	LOC6552581|XP_001980332.1|DERE
OG0004477	LOC119655687|XP_037917619.1|HILL	LOC6541995|XP_001970500.1|DERE
OG0004478	LOC119656182|XP_037918460.1|HILL	LOC6549538|XP_026836863.1|DERE
OG0004479	LOC119651321|XP_037910782.1|HILL	LOC6548004|XP_001976499.2|DERE
OG0004480	LOC119657801|XP_037920825.1|HILL	LOC6549932|XP_001978680.1|DERE
OG0004481	LOC119655521|XP_037917363.1|HILL	LOC6547041|XP_026835683.1|DERE
OG0004482	LOC119657731|XP_037920701.1|HILL	LOC6555130|XP_026831577.1|DERE
OG0004483	LOC119655882|XP_037917946.1|HILL	LOC6547990|XP_001976492.1|DERE
OG0004484	LOC119660016|XP_037924322.1|HILL	LOC6553247|XP_001979067.1|DERE
OG0004485	LOC119656247|XP_037918590.1|HILL, LOC119656246|XP_037918588.1|HILL	LOC6555737|XP_001982506.3|DERE
OG0004486	LOC119654926|XP_037916505.1|HILL	LOC6546743|XP_001974536.1|DERE
OG0004487	LOC119647634|XP_037904622.1|HILL	LOC6543698|XP_001972972.2|DERE
OG0004490	LOC119659326|XP_037923293.1|HILL, LOC119661438|XP_037926712.1|HILL	LOC6546673|XP_001975866.2|DERE
OG0004491	LOC119650915|XP_037910068.1|HILL, LOC119650900|XP_037910008.1|HILL, LOC119650901|XP_037910009.1|HILL	LOC6542416|XP_001970003.1|DERE
OG0004492	LOC119650377|XP_037909042.1|HILL	LOC6545484|XP_001973380.1|DERE
OG0004494	LOC119660236|XP_037924613.1|HILL	LOC6552760|XP_026839530.1|DERE
OG0004504	LOC119647320|XP_037904174.1|HILL	LOC6544655|XP_026833048.1|DERE
OG0004505	LOC119650723|XP_037909674.1|HILL	LOC6552697|XP_026839673.1|DERE
OG0004506	LOC119652609|XP_037912770.1|HILL	LOC6554319|XP_026832122.1|DERE
OG0004507	LOC119652668|XP_037912862.1|HILL	LOC6553246|XP_001979066.2|DERE
OG0004508	LOC119653115|XP_037913567.1|HILL	LOC6555401|XP_001981651.2|DERE
OG0004509	LOC119656759|XP_037919258.1|HILL	LOC6544728|XP_001972412.1|DERE
OG0004510	LOC119656676|XP_037919088.1|HILL	LOC6549996|XP_001977462.2|DERE
OG0004511	LOC119648920|XP_037906757.1|HILL	LOC6554265|XP_026833443.1|DERE
OG0004512	LOC119661038|XP_037926138.1|HILL	LOC6555831|XP_026839184.1|DERE
OG0004513	LOC119660944|XP_037925874.1|HILL	LOC6555856|XP_026838998.1|DERE
OG0004514	LOC119660737|XP_037925347.1|HILL	LOC6555809|XP_001982726.2|DERE
OG0004515	LOC119661621|XP_037926969.1|HILL	LOC6550227|XP_001978195.1|DERE
OG0004516	LOC119657143|XP_037919843.1|HILL	LOC6551358|XP_001978371.2|DERE
OG0004517	LOC119658463|XP_037921796.1|HILL	LOC6549897|XP_026838464.1|DERE
OG0004518	LOC119656545|XP_037918833.1|HILL	LOC6550713|XP_026838403.1|DERE
OG0004519	LOC119651476|XP_037911014.1|HILL	LOC6554951|XP_001981372.1|DERE
OG0004520	LOC119657546|XP_037920421.1|HILL	LOC6550673|XP_026838154.1|DERE
OG0004521	LOC119648168|XP_037905675.1|HILL	LOC6542908|XP_001970794.1|DERE
OG0004522	LOC119656793|XP_037919329.1|HILL	LOC6549939|XP_001977397.1|DERE
OG0004523	LOC119658680|XP_037922172.1|HILL	LOC6554860|XP_001981104.2|DERE
OG0004524	LOC119661693|XP_037927067.1|HILL	LOC6551235|XP_001976737.1|DERE
OG0004525	LOC119656544|XP_037918829.1|HILL	LOC6551128|XP_026838350.1|DERE
OG0004526	LOC119656971|XP_037919627.1|HILL	LOC6551204|XP_015010991.1|DERE
OG0004527	LOC119658350|XP_037921635.1|HILL	LOC6551224|XP_001976740.1|DERE
OG0004528	LOC119658352|XP_037921638.1|HILL	LOC6550332|XP_001977890.1|DERE
OG0004529	LOC119658524|XP_037921930.1|HILL	LOC6551206|XP_001977013.2|DERE
OG0004530	LOC119655619|XP_037917517.1|HILL	LOC6550561|XP_001977939.1|DERE
OG0004531	LOC119661641|XP_037926997.1|HILL	LOC6555181|XP_015009351.1|DERE
OG0004532	LOC119656865|XP_037919449.1|HILL	LOC6550717|XP_001978099.3|DERE
OG0004533	LOC119657875|XP_037920930.1|HILL	LOC6551000|XP_001978316.1|DERE
OG0004534	LOC119653431|XP_037913940.1|HILL	LOC6548424|XP_001975335.1|DERE
OG0004535	LOC119648743|XP_037906490.1|HILL	LOC6544527|XP_001973053.1|DERE
OG0004536	LOC119656821|XP_037919382.1|HILL	LOC6549756|XP_026838369.1|DERE
OG0004537	LOC119658353|XP_037921639.1|HILL	LOC6551690|XP_001978486.1|DERE
OG0004538	LOC119661120|XP_037926243.1|HILL	LOC6547894|XP_015012655.1|DERE
OG0004539	LOC119651648|XP_037911252.1|HILL	LOC6553694|XP_026831642.1|DERE
OG0004540	LOC119657192|XP_037919923.1|HILL	LOC6551397|XP_001977209.1|DERE
OG0004541	LOC119657931|XP_037921047.1|HILL	LOC6546998|XP_026836889.1|DERE
OG0004542	LOC119657313|XP_037920099.1|HILL	LOC6549848|XP_001977354.1|DERE
OG0004543	LOC119657455|XP_037920297.1|HILL	LOC6551119|XP_015010999.1|DERE
OG0004544	LOC119657407|XP_037920227.1|HILL	LOC6555675|XP_001982392.1|DERE
OG0004545	LOC119650804|XP_037909871.1|HILL	LOC6555200|XP_026831997.1|DERE
OG0004546	LOC119655155|XP_037916834.1|HILL	LOC6549361|XP_001975790.1|DERE
OG0004547	LOC119656805|XP_037919343.1|HILL	LOC6555658|XP_026837590.1|DERE
OG0004548	LOC119657452|XP_037920294.1|HILL	LOC6550357|XP_015010764.1|DERE
OG0004549	LOC119656669|XP_037919078.1|HILL	LOC6555511|XP_026838954.1|DERE
OG0004550	LOC119656744|XP_037919231.1|HILL	LOC6551562|XP_001978601.1|DERE
OG0004551	LOC119657191|XP_037919922.1|HILL	LOC6547600|XP_001974899.1|DERE
OG0004552	LOC119658388|XP_037921685.1|HILL	LOC6550283|XP_015010778.1|DERE
OG0004553	LOC119655547|XP_037917394.1|HILL	LOC6545731|XP_001971625.1|DERE
OG0004554	LOC119657939|XP_037921056.1|HILL	LOC6550770|XP_001976752.1|DERE
OG0004555	LOC119657836|XP_037920884.1|HILL	LOC6550771|XP_001976753.1|DERE
OG0004556	LOC119657562|XP_037920447.1|HILL	LOC6550213|XP_001977724.1|DERE
OG0004557	LOC119658466|XP_037921808.1|HILL	LOC6550883|XP_001976830.2|DERE
OG0004558	LOC119657531|XP_037920401.1|HILL	LOC6549838|XP_001978735.1|DERE
OG0004559	LOC119652312|XP_037912251.1|HILL	LOC6554249|XP_001982098.1|DERE
OG0004560	LOC119658602|XP_037922000.1|HILL	LOC6542498|XP_001970955.2|DERE
OG0004561	LOC119646295|XP_037902638.1|HILL	LOC6552861|XP_026839766.1|DERE
OG0004562	LOC119651060|XP_037910318.1|HILL	LOC6554912|XP_001982234.1|DERE
OG0004563	LOC119652480|XP_037912581.1|HILL	LOC6553001|XP_015010169.1|DERE
OG0004564	LOC119651625|XP_037911215.1|HILL	LOC6553848|XP_001979480.1|DERE
OG0004565	LOC119651338|XP_037910819.1|HILL	LOC6552865|XP_026838333.1|DERE
OG0004566	LOC119657893|XP_037920965.1|HILL	LOC6551404|XP_001977223.1|DERE
OG0004567	LOC119656696|XP_037919127.1|HILL	LOC6551739|XP_015010580.1|DERE
OG0004568	LOC119658356|XP_037921642.1|HILL	LOC6555638|XP_001982521.1|DERE
OG0004569	LOC119651996|XP_037911846.1|HILL	LOC6552149|XP_015009508.1|DERE
