Orthogroup	HILL.longest_only	DELE.longest_only
OG0005194	LOC119660459|XP_037924948.1|HILL	LOC108143446|XP_017123363.1|DELE
OG0005195	LOC119660216|XP_037924579.1|HILL	LOC108149601|XP_017132784.1|DELE
OG0005196	LOC119654299|XP_037915534.1|HILL	LOC108142697|XP_017122196.1|DELE
OG0005197	LOC119660113|XP_037924431.1|HILL	LOC108144507|XP_017124930.1|DELE
OG0005198	LOC119649291|XP_037907313.1|HILL	LOC108146848|XP_017128542.1|DELE
OG0005199	LOC119646818|XP_037903360.1|HILL	LOC108144717|XP_017125302.1|DELE
OG0005200	LOC119648767|XP_037906527.1|HILL	LOC108144501|XP_017124922.1|DELE
OG0005201	LOC119647231|XP_037904008.1|HILL	LOC108141312|XP_017120070.1|DELE
OG0005202	LOC119659373|XP_037923357.1|HILL	LOC108149651|XP_017132880.1|DELE
OG0005203	LOC119647771|XP_037904877.1|HILL	LOC108149735|XP_017132994.1|DELE
OG0005204	LOC119652377|XP_037912402.1|HILL	LOC108150722|XP_017134508.1|DELE
OG0005205	LOC119651667|XP_037911288.1|HILL	LOC108134722|XP_017110612.1|DELE
OG0005206	LOC119659287|XP_037923228.1|HILL	LOC108143561|XP_017123558.1|DELE
OG0005207	LOC119659462|XP_037923476.1|HILL	LOC108141379|XP_017120205.1|DELE
OG0005208	LOC119661158|XP_037926302.1|HILL	LOC108141287|XP_017120044.1|DELE
OG0005209	LOC119651948|XP_037911730.1|HILL	LOC108138969|XP_017117040.1|DELE
OG0005210	LOC119651982|XP_037911820.1|HILL	LOC108138911|XP_017116955.1|DELE
OG0005211	LOC119657737|XP_037920711.1|HILL	LOC108143216|XP_017123001.1|DELE
OG0005212	LOC119653949|XP_037915041.1|HILL	LOC108144509|XP_017124933.1|DELE
OG0005213	LOC119652591|XP_037912743.1|HILL	LOC108138509|XP_017116242.1|DELE
OG0005214	LOC119647681|XP_037904724.1|HILL	LOC108138814|XP_017116799.1|DELE
OG0005215	LOC119648817|XP_037906602.1|HILL	LOC108134743|XP_017110667.1|DELE
OG0005216	LOC119651164|XP_037910510.1|HILL	LOC108138864|XP_017116877.1|DELE
OG0005217	LOC119650644|XP_037909497.1|HILL	LOC108135230|XP_017111372.1|DELE
OG0005218	LOC119651080|XP_037910348.1|HILL	LOC108142011|XP_017121168.1|DELE
OG0005219	LOC119652007|XP_037911866.1|HILL	LOC108143550|XP_017123548.1|DELE
OG0005220	LOC119647508|XP_037904396.1|HILL	LOC108146016|XP_017127279.1|DELE
OG0005221	LOC119651598|XP_037911176.1|HILL	LOC108142105|XP_017121291.1|DELE
OG0005222	LOC119653272|XP_037913822.1|HILL	LOC108150457|XP_017134111.1|DELE
OG0005223	LOC119646923|XP_037903530.1|HILL	LOC108149542|XP_017132668.1|DELE
OG0005224	LOC119651975|XP_037911809.1|HILL	LOC108141812|XP_017120878.1|DELE
OG0005225	LOC119652191|XP_037912062.1|HILL	LOC108138793|XP_017116761.1|DELE
OG0005226	LOC119661440|XP_037926714.1|HILL	LOC108138850|XP_017116851.1|DELE
OG0005227	LOC119646782|XP_037903294.1|HILL	LOC108150424|XP_017134071.1|DELE
OG0005228	LOC119646780|XP_037903292.1|HILL	LOC108150466|XP_017134145.1|DELE
OG0005229	LOC119661611|XP_037926954.1|HILL	LOC108149237|XP_017132165.1|DELE
OG0005230	LOC119652592|XP_037912744.1|HILL	LOC108134492|XP_017110300.1|DELE
OG0005231	LOC119646592|XP_037903013.1|HILL	LOC108147815|XP_017130053.1|DELE
OG0005232	LOC119652329|XP_037912269.1|HILL	LOC108148001|XP_017130313.1|DELE
OG0005233	LOC119650831|XP_037909900.1|HILL	LOC108138982|XP_017117056.1|DELE
OG0005234	LOC119653196|XP_037913683.1|HILL	LOC108139046|XP_017117152.1|DELE
OG0005235	LOC119646624|XP_037903060.1|HILL	LOC108139024|XP_017117119.1|DELE
OG0005236	LOC119646625|XP_037903061.1|HILL	LOC108134963|XP_017110977.1|DELE
OG0005237	LOC119661701|XP_037927076.1|HILL	LOC108134971|XP_017110991.1|DELE
OG0005238	LOC119661751|XP_037927149.1|HILL	LOC108134965|XP_017110981.1|DELE
OG0005239	LOC119648871|XP_037906690.1|HILL	LOC108148041|XP_017130369.1|DELE
OG0005240	LOC119651591|XP_037911168.1|HILL	LOC108142113|XP_017121300.1|DELE
OG0005241	LOC119647642|XP_037904636.1|HILL	LOC108147959|XP_017130241.1|DELE
OG0005242	LOC119646362|XP_037902727.1|HILL	LOC108135353|XP_017111534.1|DELE
OG0005243	LOC119650888|XP_037909996.1|HILL	LOC108149214|XP_017132137.1|DELE
OG0005244	LOC119659971|XP_037924261.1|HILL	LOC108135795|XP_017112152.1|DELE
OG0005245	LOC119659377|XP_037923365.1|HILL	LOC108148308|XP_017130784.1|DELE
OG0005246	LOC119654661|XP_037916080.1|HILL	LOC108137843|XP_017115258.1|DELE
OG0005247	LOC119652677|XP_037912879.1|HILL	LOC108143521|XP_017123494.1|DELE
OG0005248	LOC119661189|XP_037926338.1|HILL	LOC108135369|XP_017111551.1|DELE
OG0005249	LOC119659784|XP_037923978.1|HILL	LOC108136824|XP_017113717.1|DELE
OG0005250	LOC119653244|XP_037913772.1|HILL	LOC108138765|XP_017116675.1|DELE
OG0005251	LOC119650691|XP_037909591.1|HILL	LOC108141987|XP_017121135.1|DELE
OG0005252	LOC119652698|XP_037912905.1|HILL	LOC108138745|XP_017116628.1|DELE
OG0005253	LOC119653918|XP_037915002.1|HILL	LOC108141792|XP_017120823.1|DELE
OG0005254	LOC119652945|XP_037913264.1|HILL	LOC108138644|XP_017116473.1|DELE
OG0005255	LOC119652772|XP_037913008.1|HILL	LOC108139007|XP_017117095.1|DELE
OG0005256	LOC119651464|XP_037910999.1|HILL	LOC108143637|XP_017123639.1|DELE
OG0005257	LOC119651462|XP_037910996.1|HILL	LOC108141807|XP_017120861.1|DELE
OG0005258	LOC119650950|XP_037910112.1|HILL	LOC108141969|XP_017121108.1|DELE
OG0005259	LOC119651157|XP_037910493.1|HILL	LOC108138833|XP_017116829.1|DELE
OG0005260	LOC119651290|XP_037910735.1|HILL	LOC108138836|XP_017116833.1|DELE
OG0005261	LOC119652376|XP_037912401.1|HILL	LOC108142008|XP_017121164.1|DELE
OG0005262	LOC119660828|XP_037925616.1|HILL	LOC108149469|XP_017132569.1|DELE
OG0005263	LOC119652237|XP_037912138.1|HILL	LOC108138909|XP_017116950.1|DELE
OG0005264	LOC119652238|XP_037912141.1|HILL	LOC108140726|XP_017119184.1|DELE
OG0005265	LOC119659362|XP_037923341.1|HILL, LOC119647794|XP_037904924.1|HILL, LOC119647652|XP_037904649.1|HILL	LOC108138910|XP_017116953.1|DELE
OG0005266	LOC119650604|XP_037909392.1|HILL	LOC108138157|XP_017115735.1|DELE
OG0005267	LOC119656067|XP_037918276.1|HILL	LOC108147999|XP_017130310.1|DELE
OG0005268	LOC119653031|XP_037913408.1|HILL	LOC108147998|XP_017130308.1|DELE
OG0005269	LOC119661467|XP_037926756.1|HILL	LOC108147987|XP_017130288.1|DELE
OG0005270	LOC119646458|XP_037902836.1|HILL	LOC108134540|XP_017110378.1|DELE
OG0005271	LOC119647674|XP_037904683.1|HILL	LOC108138891|XP_017116914.1|DELE
OG0005272	LOC119653757|XP_037914621.1|HILL	LOC108138959|XP_017117028.1|DELE
OG0005273	LOC119659425|XP_037923437.1|HILL	LOC108149528|XP_017132649.1|DELE
OG0005274	LOC119661672|XP_037927037.1|HILL	LOC108134512|XP_017110339.1|DELE
OG0005275	LOC119654665|XP_037916089.1|HILL	LOC108141959|XP_017121090.1|DELE
OG0005276	LOC119647187|XP_037903927.1|HILL	LOC108134755|XP_017110686.1|DELE
OG0005277	LOC119647029|XP_037903699.1|HILL	LOC108134764|XP_017110698.1|DELE
OG0005278	LOC119651932|XP_037911697.1|HILL	LOC108143456|XP_017123377.1|DELE
OG0005279	LOC119651213|XP_037910592.1|HILL	LOC108148196|XP_017130594.1|DELE
OG0005280	LOC119661544|XP_037926857.1|HILL	LOC108148025|XP_017130349.1|DELE
OG0005281	LOC119646951|XP_037903572.1|HILL	LOC108147979|XP_017130275.1|DELE
OG0005282	LOC119661537|XP_037926844.1|HILL	LOC108148358|XP_017130866.1|DELE
OG0005283	LOC119650014|XP_037908416.1|HILL	LOC108136952|XP_017113924.1|DELE
OG0005284	LOC119649421|XP_037907493.1|HILL	LOC108149474|XP_017132577.1|DELE
OG0005285	LOC119646914|XP_037903888.1|HILL	LOC108149440|XP_017132515.1|DELE
OG0005286	LOC119646689|XP_037903179.1|HILL	LOC108147981|XP_017130279.1|DELE
OG0005287	LOC119661172|XP_037926317.1|HILL	LOC108148030|XP_017130358.1|DELE
OG0005288	LOC119646708|XP_037903214.1|HILL	LOC108138146|XP_017115706.1|DELE
OG0005289	LOC119658720|XP_037922302.1|HILL	LOC108137685|XP_017115043.1|DELE
OG0005290	LOC119646721|XP_037903228.1|HILL	LOC108137480|XP_017114681.1|DELE
OG0005291	LOC119653086|XP_037913508.1|HILL	LOC108149379|XP_017132394.1|DELE
OG0005292	LOC119653225|XP_037913733.1|HILL	LOC108149413|XP_017132458.1|DELE
OG0005293	LOC119652192|XP_037912063.1|HILL	LOC108138347|XP_017116005.1|DELE
OG0005294	LOC119656139|XP_037918400.1|HILL	LOC108138187|XP_017115789.1|DELE
OG0005295	LOC119652564|XP_037912700.1|HILL	LOC108149378|XP_017132379.1|DELE
OG0005296	LOC119653099|XP_037913535.1|HILL	LOC108148265|XP_017130705.1|DELE
OG0005297	LOC119646264|XP_037902595.1|HILL	LOC108141977|XP_017121118.1|DELE
OG0005298	LOC119650593|XP_037909370.1|HILL	LOC108141904|XP_017121007.1|DELE
OG0005299	LOC119651761|XP_037911427.1|HILL	LOC108148862|XP_017131651.1|DELE
OG0005300	LOC119659174|XP_037923061.1|HILL	LOC108138529|XP_017116280.1|DELE
OG0005301	LOC119652601|XP_037912758.1|HILL	LOC108141876|XP_017120969.1|DELE
OG0005302	LOC119650681|XP_037909572.1|HILL	LOC108144716|XP_017125299.1|DELE
OG0005303	LOC119658595|XP_037921987.1|HILL	LOC108138881|XP_017116901.1|DELE
OG0005304	LOC119651646|XP_037911249.1|HILL	LOC108135255|XP_017111412.1|DELE
OG0005305	LOC119646930|XP_037903542.1|HILL	LOC108143455|XP_017123376.1|DELE
OG0005306	LOC119651384|XP_037910891.1|HILL	LOC108150476|XP_017134160.1|DELE
OG0005307	LOC119651688|XP_037911320.1|HILL	LOC108134478|XP_017110281.1|DELE
OG0005308	LOC119650845|XP_037909918.1|HILL	LOC108141843|XP_017120922.1|DELE
OG0005309	LOC119654679|XP_037916110.1|HILL	LOC108138805|XP_017116786.1|DELE
OG0005310	LOC119647787|XP_037904906.1|HILL	LOC108149510|XP_017132626.1|DELE
OG0005311	LOC119646262|XP_037902592.1|HILL	LOC108138266|XP_017115905.1|DELE
OG0005312	LOC119646717|XP_037903224.1|HILL	LOC108138117|XP_017115637.1|DELE
OG0005313	LOC119647473|XP_037904343.1|HILL	LOC108142041|XP_017121206.1|DELE
OG0005314	LOC119656543|XP_037918831.1|HILL	LOC108138197|XP_017115804.1|DELE
OG0005315	LOC119656035|XP_037918233.1|HILL	LOC108149383|XP_017132399.1|DELE
OG0005316	LOC119661640|XP_037926996.1|HILL	LOC108143457|XP_017123378.1|DELE
OG0005317	LOC119657812|XP_037920850.1|HILL	LOC108150492|XP_017134190.1|DELE
OG0005318	LOC119652166|XP_037912040.1|HILL	LOC108150555|XP_017134277.1|DELE, LOC108136152|XP_017112640.1|DELE
OG0005319	LOC119653237|XP_037913764.1|HILL	LOC108138236|XP_017115849.1|DELE
OG0005320	LOC119650698|XP_037909612.1|HILL	LOC108138992|XP_017117070.1|DELE
OG0005321	LOC119656143|XP_037918403.1|HILL	LOC108134525|XP_017110356.1|DELE
OG0005322	LOC119654989|XP_037916581.1|HILL	LOC108148021|XP_017130344.1|DELE
OG0005323	LOC119651991|XP_037911836.1|HILL	LOC108141793|XP_017120826.1|DELE
OG0005324	LOC119651052|XP_037910306.1|HILL	LOC108142012|XP_017121170.1|DELE
OG0005325	LOC119651220|XP_037910603.1|HILL	LOC108139039|XP_017117141.1|DELE
OG0005326	LOC119652645|XP_037912821.1|HILL	LOC108141719|XP_017120700.1|DELE
OG0005327	LOC119652105|XP_037911971.1|HILL	LOC108142046|XP_017121214.1|DELE
OG0005328	LOC119657547|XP_037920427.1|HILL	LOC108140751|XP_017119217.1|DELE
OG0005329	LOC119649430|XP_037907506.1|HILL	LOC108142561|XP_017121991.1|DELE
OG0005330	LOC119649899|XP_037908221.1|HILL	LOC108142560|XP_017121990.1|DELE
OG0005331	LOC119658837|XP_037922508.1|HILL	LOC108147848|XP_017130095.1|DELE
OG0005332	LOC119647140|XP_037903861.1|HILL	LOC108141828|XP_017120898.1|DELE
OG0005333	LOC119651891|XP_037911644.1|HILL	LOC108138352|XP_017116012.1|DELE
OG0005334	LOC119646540|XP_037902939.1|HILL	LOC108141689|XP_017120658.1|DELE
OG0005335	LOC119646541|XP_037902941.1|HILL	LOC108149110|XP_017131999.1|DELE, LOC108136683|XP_017113494.1|DELE
OG0005336	LOC119646593|XP_037903015.1|HILL	LOC108141377|XP_017120202.1|DELE
OG0005337	LOC119656145|XP_037918406.1|HILL	LOC108144648|XP_017125182.1|DELE
OG0005338	LOC119653036|XP_037913415.1|HILL	LOC108141962|XP_017121092.1|DELE
OG0005339	LOC119653083|XP_037913503.1|HILL	LOC108141658|XP_017120617.1|DELE
OG0005340	LOC119652642|XP_037912816.1|HILL	LOC108142022|XP_017121186.1|DELE
OG0005341	LOC119655922|XP_037918018.1|HILL	LOC108145521|XP_017126494.1|DELE
OG0005342	LOC119650574|XP_037909322.1|HILL	LOC108138280|XP_017115923.1|DELE
OG0005343	LOC119660746|XP_037925402.1|HILL	LOC108149665|XP_017132899.1|DELE
OG0005344	LOC119655394|XP_037917199.1|HILL	LOC108144271|XP_017124445.1|DELE
OG0005345	LOC119652721|XP_037912942.1|HILL	LOC108135298|XP_017111472.1|DELE
OG0005346	LOC119648550|XP_037906248.1|HILL	LOC108135198|XP_017111309.1|DELE
OG0005347	LOC119656378|XP_037918724.1|HILL	LOC108149410|XP_017132459.1|DELE
OG0005348	LOC119646931|XP_037903544.1|HILL	LOC108141964|XP_017121098.1|DELE
OG0005349	LOC119656779|XP_037919294.1|HILL	LOC108142072|XP_017121247.1|DELE
OG0005350	LOC119651331|XP_037910804.1|HILL	LOC108134530|XP_017110365.1|DELE
OG0005351	LOC119650514|XP_037909291.1|HILL	LOC108135558|XP_017111803.1|DELE
OG0005352	LOC119653236|XP_037913753.1|HILL	LOC108141925|XP_017121039.1|DELE
OG0005353	LOC119654431|XP_037915760.1|HILL	LOC108144766|XP_017125362.1|DELE
OG0005354	LOC119650588|XP_037909356.1|HILL	LOC108138762|XP_017116659.1|DELE
OG0005355	LOC119652338|XP_037912287.1|HILL	LOC108148977|XP_017131811.1|DELE
OG0005356	LOC119652090|XP_037911957.1|HILL	LOC108148950|XP_017131774.1|DELE
OG0005357	LOC119658215|XP_037921410.1|HILL	LOC108138250|XP_017115879.1|DELE
OG0005358	LOC119651409|XP_037910929.1|HILL	LOC108150695|XP_017134445.1|DELE
OG0005359	LOC119650054|XP_037908474.1|HILL	LOC108149171|XP_017132059.1|DELE
OG0005360	LOC119648381|XP_037906043.1|HILL	LOC108146388|XP_017127871.1|DELE
OG0005361	LOC119650985|XP_037910179.1|HILL	LOC108135325|XP_017111503.1|DELE
OG0005362	LOC119651644|XP_037911247.1|HILL	LOC108142002|XP_017121157.1|DELE
OG0005363	LOC119652427|XP_037912479.1|HILL	LOC108137818|XP_017115227.1|DELE
OG0005364	LOC119646986|XP_037903626.1|HILL	LOC108136494|XP_017113205.1|DELE, LOC108145526|XP_017126503.1|DELE
OG0005365	LOC119655858|XP_037917910.1|HILL	LOC108141970|XP_017121109.1|DELE
OG0005366	LOC119646222|XP_037902537.1|HILL	LOC108141921|XP_017121033.1|DELE
OG0005367	LOC119649754|XP_037907978.1|HILL	LOC108141917|XP_017121028.1|DELE
OG0005368	LOC119660829|XP_037925619.1|HILL	LOC108142958|XP_017122589.1|DELE
OG0005369	LOC119646563|XP_037902970.1|HILL	LOC108147943|XP_017130217.1|DELE
OG0005370	LOC119652224|XP_037912100.1|HILL	LOC108134490|XP_017110298.1|DELE
OG0005371	LOC119652181|XP_037912053.1|HILL	LOC108134538|XP_017110374.1|DELE
OG0005372	LOC119653124|XP_037913578.1|HILL	LOC108139194|XP_017117321.1|DELE
OG0005373	LOC119652560|XP_037912695.1|HILL	LOC108149952|XP_017133356.1|DELE
OG0005374	LOC119646738|XP_037903244.1|HILL	LOC108150495|XP_017134194.1|DELE
OG0005375	LOC119646737|XP_037903243.1|HILL	LOC108150493|XP_017134191.1|DELE
OG0005376	LOC119656987|XP_037919651.1|HILL	LOC108134961|XP_017110974.1|DELE
OG0005377	LOC119654262|XP_037915458.1|HILL	LOC108145972|XP_017127190.1|DELE
OG0005378	LOC119652955|XP_037913278.1|HILL	LOC108147946|XP_017130219.1|DELE
OG0005379	LOC119651984|XP_037911827.1|HILL	LOC108147818|XP_017130061.1|DELE
OG0005380	LOC119653070|XP_037913478.1|HILL	LOC108147982|XP_017130281.1|DELE
OG0005382	LOC119646569|XP_037902980.1|HILL	LOC108141787|XP_017120785.1|DELE
OG0005383	LOC119648086|XP_037905507.1|HILL	LOC108135658|XP_017111980.1|DELE
OG0005384	LOC119659325|XP_037923287.1|HILL	LOC108135043|XP_017111069.1|DELE
OG0005385	LOC119660827|XP_037925615.1|HILL	LOC108143527|XP_017123501.1|DELE
OG0005386	LOC119647233|XP_037904017.1|HILL	LOC108137989|XP_017115450.1|DELE
OG0005387	LOC119651414|XP_037910936.1|HILL	LOC108143849|XP_017123894.1|DELE
OG0005388	LOC119646258|XP_037902589.1|HILL	LOC108149500|XP_017132612.1|DELE
OG0005389	LOC119656938|XP_037919570.1|HILL	LOC108138191|XP_017115793.1|DELE
OG0005390	LOC119646335|XP_037902725.1|HILL	LOC108147804|XP_017130034.1|DELE
OG0005391	LOC119646511|XP_037902935.1|HILL	LOC108147807|XP_017130037.1|DELE
OG0005392	LOC119660997|XP_037926024.1|HILL	LOC108138771|XP_017116715.1|DELE
OG0005393	LOC119650629|XP_037909465.1|HILL	LOC108150656|XP_017134412.1|DELE
OG0005394	LOC119650089|XP_037908530.1|HILL	LOC108138839|XP_017116839.1|DELE
OG0005395	LOC119659737|XP_037923927.1|HILL	LOC108149325|XP_017132278.1|DELE
OG0005396	LOC119654364|XP_037915641.1|HILL	LOC108149371|XP_017132364.1|DELE
OG0005397	LOC119646847|XP_037903396.1|HILL	LOC108149560|XP_017132687.1|DELE
OG0005398	LOC119655264|XP_037916990.1|HILL	LOC108137468|XP_017114662.1|DELE
OG0005399	LOC119646246|XP_037902568.1|HILL	LOC108145528|XP_017126511.1|DELE
OG0005400	LOC119646919|XP_037903521.1|HILL	LOC108145529|XP_017126514.1|DELE
OG0005401	LOC119656809|XP_037919358.1|HILL	LOC108149412|XP_017132456.1|DELE
OG0005402	LOC119661647|XP_037927007.1|HILL	LOC108149492|XP_017132602.1|DELE
OG0005403	LOC119646621|XP_037903057.1|HILL	LOC108149535|XP_017132657.1|DELE
OG0005404	LOC119646943|XP_037903560.1|HILL	LOC108149536|XP_017132658.1|DELE
OG0005405	LOC119661428|XP_037926701.1|HILL	LOC108137553|XP_017114767.1|DELE
OG0005406	LOC119661331|XP_037926560.1|HILL	LOC108148550|XP_017131090.1|DELE
OG0005407	LOC119654173|XP_037915287.1|HILL	LOC108149187|XP_017132096.1|DELE
OG0005408	LOC119646556|XP_037902961.1|HILL	LOC108147798|XP_017130026.1|DELE
OG0005409	LOC119646889|XP_037903453.1|HILL	LOC108138293|XP_017115938.1|DELE
OG0005410	LOC119661774|XP_037927176.1|HILL	LOC108147813|XP_017130045.1|DELE
OG0005411	LOC119656478|XP_037918733.1|HILL	LOC108137891|XP_017115319.1|DELE
OG0005412	LOC119661694|XP_037927068.1|HILL	LOC108137943|XP_017115390.1|DELE
OG0005413	LOC119646464|XP_037902841.1|HILL	LOC108145003|XP_017125654.1|DELE
OG0005414	LOC119657952|XP_037921082.1|HILL	LOC108142226|XP_017121433.1|DELE
OG0005415	LOC119655934|XP_037918047.1|HILL, LOC119660720|XP_037925296.1|HILL	LOC108137645|XP_017114959.1|DELE
OG0005416	LOC119660974|XP_037925977.1|HILL	LOC108149645|XP_017132871.1|DELE
OG0005417	LOC119650980|XP_037910170.1|HILL	LOC108138928|XP_017116987.1|DELE
OG0005418	LOC119650979|XP_037910169.1|HILL	LOC108141996|XP_017121149.1|DELE
OG0005419	LOC119651754|XP_037911419.1|HILL	LOC108141981|XP_017121125.1|DELE
OG0005420	LOC119652570|XP_037912712.1|HILL	LOC108135259|XP_017111416.1|DELE
OG0005421	LOC119652112|XP_037911980.1|HILL	LOC108138297|XP_017115941.1|DELE
OG0005422	LOC119655932|XP_037918043.1|HILL	LOC108136559|XP_017113354.1|DELE
OG0005423	LOC119652599|XP_037912755.1|HILL	LOC108141831|XP_017120901.1|DELE
OG0005424	LOC119656074|XP_037918287.1|HILL	LOC108145432|XP_017126343.1|DELE
OG0005425	LOC119658439|XP_037921770.1|HILL	LOC108134614|XP_017110481.1|DELE
OG0005426	LOC119649251|XP_037907250.1|HILL	LOC108143441|XP_017123343.1|DELE
OG0005427	LOC119653128|XP_037913584.1|HILL	LOC108138896|XP_017116923.1|DELE
OG0005428	LOC119661030|XP_037926118.1|HILL	LOC108134583|XP_017110425.1|DELE
OG0005429	LOC119651246|XP_037910654.1|HILL	LOC108135292|XP_017111466.1|DELE
OG0005430	LOC119651997|XP_037911848.1|HILL	LOC108135254|XP_017111411.1|DELE
OG0005431	LOC119652223|XP_037912099.1|HILL	LOC108135285|XP_017111455.1|DELE
OG0005432	LOC119651624|XP_037911214.1|HILL	LOC108145049|XP_017125718.1|DELE
OG0005433	LOC119646327|XP_037902680.1|HILL	LOC108144921|XP_017125575.1|DELE
OG0005434	LOC119651786|XP_037911472.1|HILL	LOC108137945|XP_017115396.1|DELE
OG0005435	LOC119651275|XP_037910708.1|HILL	LOC108136241|XP_017112771.1|DELE
OG0005436	LOC119651396|XP_037910905.1|HILL	LOC108136543|XP_017113332.1|DELE
OG0005437	LOC119659891|XP_037924141.1|HILL	LOC108135751|XP_017112083.1|DELE
OG0005438	LOC119647222|XP_037903981.1|HILL	LOC108149380|XP_017132398.1|DELE
OG0005439	LOC119661359|XP_037926596.1|HILL	LOC108147124|XP_017128905.1|DELE
OG0005440	LOC119647081|XP_037903766.1|HILL	LOC108134737|XP_017110643.1|DELE
OG0005441	LOC119657186|XP_037919908.1|HILL	LOC108138269|XP_017115909.1|DELE
OG0005442	LOC119646481|XP_037902862.1|HILL	LOC108138642|XP_017116470.1|DELE
OG0005443	LOC119646559|XP_037902965.1|HILL	LOC108141682|XP_017120648.1|DELE
OG0005444	LOC119646166|XP_037902470.1|HILL	LOC108137827|XP_017115240.1|DELE, LOC108149065|XP_017131906.1|DELE
OG0005445	LOC119661108|XP_037926232.1|HILL	LOC108135322|XP_017111499.1|DELE
OG0005447	LOC119647191|XP_037903930.1|HILL	LOC108138637|XP_017116464.1|DELE
OG0005448	LOC119651901|XP_037911654.1|HILL	LOC108144362|XP_017124615.1|DELE
OG0005449	LOC119653570|XP_037914226.1|HILL	LOC108134909|XP_017110910.1|DELE
OG0005450	LOC119652062|XP_037911930.1|HILL	LOC108148780|XP_017131480.1|DELE
OG0005452	LOC119647246|XP_037904048.1|HILL	LOC108149186|XP_017132091.1|DELE
OG0005453	LOC119651183|XP_037910542.1|HILL	LOC108142887|XP_017122452.1|DELE
OG0005454	LOC119654712|XP_037916163.1|HILL	LOC108138298|XP_017115942.1|DELE
OG0005455	LOC119652415|XP_037912461.1|HILL	LOC108144211|XP_017124374.1|DELE
OG0005456	LOC119651529|XP_037911089.1|HILL	LOC108138984|XP_017117058.1|DELE
OG0005457	LOC119652309|XP_037912248.1|HILL	LOC108139023|XP_017117118.1|DELE
OG0005458	LOC119647455|XP_037904317.1|HILL	LOC108147986|XP_017130285.1|DELE
OG0005459	LOC119657539|XP_037920413.1|HILL	LOC108138989|XP_017117065.1|DELE
OG0005460	LOC119646902|XP_037903498.1|HILL	LOC108149540|XP_017132664.1|DELE
OG0005461	LOC119651211|XP_037910590.1|HILL	LOC108138887|XP_017116908.1|DELE
OG0005462	LOC119651521|XP_037911079.1|HILL	LOC108139022|XP_017117117.1|DELE
OG0005463	LOC119651915|XP_037911672.1|HILL	LOC108143182|XP_017122921.1|DELE
OG0005464	LOC119653228|XP_037913743.1|HILL	LOC108138690|XP_017116526.1|DELE
OG0005465	LOC119650592|XP_037909367.1|HILL	LOC108138739|XP_017116621.1|DELE
OG0005466	LOC119652978|XP_037913316.1|HILL	LOC108139019|XP_017117111.1|DELE
OG0005467	LOC119659295|XP_037923235.1|HILL	LOC108137359|XP_017114485.1|DELE
OG0005468	LOC119661730|XP_037927125.1|HILL	LOC108149431|XP_017132492.1|DELE
OG0005469	LOC119661372|XP_037926618.1|HILL	LOC108149366|XP_017132356.1|DELE
OG0005470	LOC119661371|XP_037926617.1|HILL	LOC108149365|XP_017132354.1|DELE
OG0005471	LOC119661553|XP_037926871.1|HILL	LOC108150504|XP_017134206.1|DELE
OG0005472	LOC119647388|XP_037904207.1|HILL	LOC108150484|XP_017134178.1|DELE
OG0005473	LOC119657346|XP_037920151.1|HILL	LOC108149426|XP_017132482.1|DELE
OG0005474	LOC119647057|XP_037903741.1|HILL	LOC108138183|XP_017115785.1|DELE
OG0005475	LOC119651520|XP_037911082.1|HILL	LOC108138182|XP_017115784.1|DELE
OG0005476	LOC119654790|XP_037916266.1|HILL	LOC108149942|XP_017133349.1|DELE
OG0005477	LOC119652425|XP_037912476.1|HILL	LOC108150229|XP_017133765.1|DELE
OG0005478	LOC119658633|XP_037922084.1|HILL	LOC108138872|XP_017116888.1|DELE
OG0005479	LOC119657193|XP_037919929.1|HILL	LOC108138871|XP_017116887.1|DELE
OG0005480	LOC119657203|XP_037919941.1|HILL	LOC108138874|XP_017116889.1|DELE
OG0005481	LOC119657575|XP_037920472.1|HILL	LOC108134716|XP_017110605.1|DELE
OG0005482	LOC119655307|XP_037917068.1|HILL	LOC108134741|XP_017110658.1|DELE
