Orthogroup	HILL.longest_only	CQUI.longest_only
OG0003784	LOC119649315|XP_037907345.1|HILL	LOC6041437|XP_038108426.1|CQUI
OG0003785	LOC119652101|XP_037911970.1|HILL	LOC6048692|XP_001865571.1|CQUI
OG0003786	LOC119657405|XP_037920228.1|HILL	LOC6054049|XP_038119516.1|CQUI
OG0003787	LOC119655515|XP_037917354.1|HILL	LOC6049937|XP_001866624.2|CQUI
OG0003789	LOC119658627|XP_037922055.1|HILL	LOC6054015|XP_038121442.1|CQUI
OG0003790	LOC119649352|XP_037907388.1|HILL	LOC6040442|XP_001849832.2|CQUI
OG0003791	LOC119660197|XP_037924545.1|HILL	LOC6041553|XP_001850799.2|CQUI
OG0003792	LOC119655876|XP_037917940.1|HILL	LOC6041417|XP_038113441.1|CQUI
OG0003793	LOC119650171|XP_037908655.1|HILL	LOC6041399|XP_001850662.2|CQUI
OG0003794	LOC119653959|XP_037915048.1|HILL	LOC6041395|XP_001850659.2|CQUI
OG0003795	LOC119661278|XP_037926480.1|HILL	LOC6041392|XP_038110569.1|CQUI
OG0003796	LOC119661279|XP_037926482.1|HILL	LOC6041390|XP_001850654.2|CQUI
OG0003797	LOC119650191|XP_037908682.1|HILL	LOC6051480|XP_001867917.2|CQUI
OG0003798	LOC119646775|XP_037903284.1|HILL	LOC6051477|XP_038112864.1|CQUI
OG0003799	LOC119653551|XP_037914191.1|HILL	LOC6053825|XP_001869843.2|CQUI
OG0003800	LOC119651835|XP_037911559.1|HILL	LOC6031726|XP_001842449.2|CQUI
OG0003801	LOC119652823|XP_037913079.1|HILL	LOC6041307|XP_038111065.1|CQUI
OG0003802	LOC119660468|XP_037924982.1|HILL, LOC119648035|XP_037905393.1|HILL	LOC6041311|XP_001850591.1|CQUI
OG0003803	LOC119660911|XP_037925796.1|HILL	LOC119767883|XP_038113629.1|CQUI
OG0003804	LOC119650642|XP_037909493.1|HILL	LOC6041325|XP_038110827.1|CQUI
OG0003805	LOC119650599|XP_037909388.1|HILL	LOC6047536|XP_038107793.1|CQUI
OG0003806	LOC119652383|XP_037912410.1|HILL	LOC6047538|XP_038112877.1|CQUI
OG0003807	LOC119653215|XP_037913713.1|HILL	LOC6032432|XP_001843030.1|CQUI
OG0003808	LOC119655359|XP_037917147.1|HILL	LOC6032463|XP_038107410.1|CQUI
OG0003809	LOC119648603|XP_037906304.1|HILL	LOC6032465|XP_001843058.1|CQUI
OG0003810	LOC119646688|XP_037903177.1|HILL	LOC6032477|XP_038113754.1|CQUI
OG0003811	LOC119653900|XP_037914963.1|HILL	LOC6034112|XP_001844481.2|CQUI
OG0003812	LOC119647196|XP_037903935.1|HILL	LOC6034127|XP_038107727.1|CQUI
OG0003813	LOC119651881|XP_037911628.1|HILL	LOC6034140|XP_001844501.1|CQUI
OG0003814	LOC119646208|XP_037902517.1|HILL	LOC6037874|XP_001847740.2|CQUI
OG0003815	LOC119650560|XP_037909295.1|HILL	LOC6037879|XP_038110398.1|CQUI
OG0003816	LOC119652600|XP_037912757.1|HILL	LOC6037891|XP_001847754.2|CQUI
OG0003817	LOC119653238|XP_037913765.1|HILL	LOC6048490|XP_001865392.1|CQUI
OG0003818	LOC119656712|XP_037919164.1|HILL	LOC6034159|XP_038108843.1|CQUI
OG0003819	LOC119647659|XP_037904663.1|HILL, LOC119655639|XP_037917544.1|HILL, LOC119654751|XP_037916209.1|HILL, LOC119655175|XP_037916855.1|HILL	LOC6034161|XP_038113153.1|CQUI
OG0003820	LOC119659344|XP_037923316.1|HILL	LOC6043199|XP_001857524.1|CQUI
OG0003821	LOC119658253|XP_037921465.1|HILL	LOC6032917|XP_038111533.1|CQUI
OG0003822	LOC119651831|XP_037911554.1|HILL	LOC6032944|XP_038110885.1|CQUI
OG0003823	LOC119651689|XP_037911324.1|HILL	LOC6032950|XP_038109686.1|CQUI
OG0003824	LOC119651957|XP_037911741.1|HILL	LOC119767406|XP_038111857.1|CQUI
OG0003825	LOC119652718|XP_037912937.1|HILL	LOC6041627|XP_001850858.2|CQUI
OG0003826	LOC119651514|XP_037911069.1|HILL	LOC6041635|XP_001850865.1|CQUI
OG0003827	LOC119651561|XP_037911122.1|HILL	LOC6036168|XP_001846252.2|CQUI, LOC119768095|XP_038114429.1|CQUI
OG0003828	LOC119652878|XP_037913169.1|HILL	LOC6036166|XP_038109206.1|CQUI
OG0003829	LOC119652793|XP_037913039.1|HILL	LOC6036165|XP_038106783.1|CQUI
OG0003830	LOC119651444|XP_037910976.1|HILL	LOC6036145|XP_038110347.1|CQUI
OG0003831	LOC119657923|XP_037921039.1|HILL	LOC119766768|XP_038108431.1|CQUI
OG0003832	LOC119652867|XP_037913152.1|HILL	LOC6038710|XP_038112791.1|CQUI
OG0003833	LOC119650697|XP_037909608.1|HILL	LOC6038715|XP_038109432.1|CQUI
OG0003834	LOC119651620|XP_037911203.1|HILL	LOC6050509|XP_038109517.1|CQUI
OG0003835	LOC119652103|XP_037911968.1|HILL, LOC119652100|XP_037911966.1|HILL, LOC119652102|XP_037911967.1|HILL	LOC6037372|XP_038109213.1|CQUI
OG0003836	LOC119653759|XP_037914659.1|HILL	LOC6041480|XP_001850732.2|CQUI
OG0003837	LOC119647080|XP_037903765.1|HILL	LOC6050190|XP_038112790.1|CQUI
OG0003838	LOC119647137|XP_037903857.1|HILL	LOC6053634|XP_001869689.1|CQUI
OG0003839	LOC119651293|XP_037910740.1|HILL	LOC6053638|XP_001869683.1|CQUI
OG0003840	LOC119646581|XP_037903002.1|HILL	LOC6031960|XP_001842636.1|CQUI
OG0003841	LOC119659259|XP_037923182.1|HILL	LOC6036358|XP_038112172.1|CQUI
OG0003842	LOC119652542|XP_037912675.1|HILL	LOC6031372|XP_038109518.1|CQUI
OG0003843	LOC119650959|XP_037910133.1|HILL	LOC6038506|XP_038108393.1|CQUI
OG0003844	LOC119652928|XP_037913242.1|HILL	LOC6038505|XP_001848299.2|CQUI
OG0003845	LOC119651722|XP_037911372.1|HILL	LOC6041503|XP_038109056.1|CQUI
OG0003846	LOC119650951|XP_037910113.1|HILL	LOC6041483|XP_038110843.1|CQUI
OG0003847	LOC119654403|XP_037915715.1|HILL, LOC119654492|XP_037915843.1|HILL, LOC119652889|XP_037913184.1|HILL	LOC6050186|XP_038109972.1|CQUI
OG0003848	LOC119653263|XP_037913798.1|HILL	LOC6039579|XP_038113978.1|CQUI
OG0003849	LOC119646506|XP_037902889.1|HILL	LOC6054557|XP_001870450.2|CQUI
OG0003850	LOC119651235|XP_037910638.1|HILL	LOC6044117|XP_038107737.1|CQUI
OG0003851	LOC119661391|XP_037926642.1|HILL	LOC6044599|XP_038109872.1|CQUI
OG0003852	LOC119661247|XP_037926414.1|HILL	LOC6050049|XP_001866715.1|CQUI
OG0003853	LOC119648075|XP_037905492.1|HILL	LOC6031771|XP_038107334.1|CQUI
OG0003854	LOC119651383|XP_037910885.1|HILL	LOC6031758|XP_038112871.1|CQUI
OG0003855	LOC119650766|XP_037909795.1|HILL	LOC6031757|XP_038114326.1|CQUI
OG0003856	LOC119651823|XP_037911542.1|HILL	LOC119767171|XP_038110996.1|CQUI
OG0003857	LOC119647176|XP_037903911.1|HILL	LOC6037110|XP_038112859.1|CQUI
OG0003858	LOC119660402|XP_037924869.1|HILL	LOC6037102|XP_038114368.1|CQUI
OG0003858	LOC119654767|XP_037916235.1|HILL	LOC6036106|XP_038110475.1|CQUI
OG0003859	LOC119655127|XP_037916785.1|HILL	LOC6031793|XP_038109625.1|CQUI
OG0003860	LOC119656750|XP_037919241.1|HILL	LOC6031805|XP_038112957.1|CQUI
OG0003861	LOC119655989|XP_037918155.1|HILL	LOC6038298|XP_001848085.2|CQUI
OG0003862	LOC119650638|XP_037909486.1|HILL	LOC6046309|XP_001863529.2|CQUI
OG0003863	LOC119650576|XP_037909323.1|HILL	LOC6046306|XP_038109951.1|CQUI
OG0003864	LOC119651328|XP_037910796.1|HILL	LOC6035655|XP_001845792.2|CQUI
OG0003865	LOC119659378|XP_037923366.1|HILL	LOC6044451|XP_038112183.1|CQUI
OG0003866	LOC119652356|XP_037912367.1|HILL	LOC6044454|XP_001861968.2|CQUI
OG0003867	LOC119647018|XP_037903685.1|HILL	LOC6041552|XP_001850798.2|CQUI
OG0003868	LOC119646411|XP_037902784.1|HILL	LOC6037126|XP_038106083.1|CQUI
OG0003869	LOC119646590|XP_037903011.1|HILL	LOC6051457|XP_038113631.1|CQUI
OG0003870	LOC119646684|XP_037903167.1|HILL	LOC6049443|XP_038114375.1|CQUI
OG0003871	LOC119651899|XP_037911657.1|HILL	LOC6048787|XP_001865652.1|CQUI
OG0003872	LOC119655173|XP_037916851.1|HILL	LOC6041509|XP_001850759.2|CQUI
OG0003873	LOC119655387|XP_037917186.1|HILL	LOC6041511|XP_038108476.1|CQUI
OG0003874	LOC119653844|XP_037914817.1|HILL	LOC6041514|XP_038107054.1|CQUI
OG0003875	LOC119651556|XP_037911117.1|HILL	LOC6041516|XP_001850766.1|CQUI
OG0003876	LOC119661558|XP_037926876.1|HILL	LOC6050860|XP_038111752.1|CQUI
OG0003877	LOC119653234|XP_037913751.1|HILL	LOC6043914|XP_001861497.2|CQUI
OG0003878	LOC119654535|XP_037915905.1|HILL	LOC6043910|XP_001861493.2|CQUI
OG0003879	LOC119649097|XP_037907027.1|HILL	LOC6043908|XP_038108077.1|CQUI
OG0003880	LOC119649824|XP_037908088.1|HILL	LOC6043901|XP_038111406.1|CQUI
OG0003883	LOC119654561|XP_037915942.1|HILL	LOC6036390|XP_038109510.1|CQUI
OG0003884	LOC119651782|XP_037911465.1|HILL	LOC6036387|XP_038108402.1|CQUI, LOC119770651|XP_038121862.1|CQUI
OG0003885	LOC119652822|XP_037913078.1|HILL	LOC6036385|XP_001846439.1|CQUI
OG0003886	LOC119651566|XP_037911128.1|HILL	LOC6036383|XP_001846437.1|CQUI
OG0003887	LOC119650905|XP_037910025.1|HILL	LOC6036372|XP_038111239.1|CQUI
OG0003888	LOC119657326|XP_037920116.1|HILL	LOC6031210|XP_001842044.2|CQUI
OG0003889	LOC119658785|XP_037922423.1|HILL	LOC6031241|XP_038111184.1|CQUI
OG0003890	LOC119651905|XP_037911660.1|HILL, LOC119651497|XP_037911041.1|HILL, LOC119651783|XP_037911466.1|HILL	LOC6042256|XP_001851394.2|CQUI
OG0003891	LOC119651007|XP_037910223.1|HILL	LOC6042255|XP_001851393.2|CQUI
OG0003892	LOC119651640|XP_037911241.1|HILL	LOC6042247|XP_038111118.1|CQUI
OG0003893	LOC119650731|XP_037909687.1|HILL	LOC6042239|XP_038108055.1|CQUI
OG0003894	LOC119651607|XP_037911188.1|HILL	LOC6042236|XP_001851375.1|CQUI
OG0003895	LOC119647014|XP_037903680.1|HILL	LOC6032003|XP_001842670.2|CQUI
OG0003896	LOC119646995|XP_037903640.1|HILL	LOC6031998|XP_001842666.2|CQUI
OG0003897	LOC119646309|XP_037902654.1|HILL	LOC6031996|XP_001842665.1|CQUI
OG0003898	LOC119658625|XP_037922051.1|HILL	LOC6031976|XP_001842649.1|CQUI
OG0003899	LOC119652637|XP_037912813.1|HILL	LOC6037022|XP_001846985.2|CQUI
OG0003900	LOC119649791|XP_037908027.1|HILL	LOC6031843|XP_038109752.1|CQUI
OG0003901	LOC119647310|XP_037904156.1|HILL	LOC6031842|XP_038113767.1|CQUI
OG0003902	LOC119650326|XP_037908913.1|HILL	LOC6031841|XP_001842544.1|CQUI
OG0003903	LOC119646719|XP_037903226.1|HILL	LOC6031838|XP_001842541.2|CQUI
OG0003904	LOC119646881|XP_037903436.1|HILL	LOC6031840|XP_038108931.1|CQUI
OG0003905	LOC119659578|XP_037923663.1|HILL	LOC6031832|XP_038113512.1|CQUI
OG0003906	LOC119650820|XP_037909886.1|HILL	LOC6043727|XP_038107059.1|CQUI
OG0003907	LOC119651166|XP_037910512.1|HILL	LOC6046364|XP_001863581.2|CQUI
OG0003908	LOC119660110|XP_037924423.1|HILL	LOC6046365|XP_001863582.2|CQUI
OG0003909	LOC119646304|XP_037902647.1|HILL	LOC6035251|XP_038107907.1|CQUI
OG0003910	LOC119646482|XP_037902864.1|HILL	LOC6035252|XP_001845477.1|CQUI
OG0003911	LOC119660956|XP_037925927.1|HILL	LOC6035267|XP_001845489.1|CQUI
OG0003912	LOC119659192|XP_037923084.1|HILL	LOC6033192|XP_038113174.1|CQUI
OG0003913	LOC119651523|XP_037911081.1|HILL	LOC6033199|XP_038114237.1|CQUI
OG0003914	LOC119656818|XP_037919379.1|HILL	LOC6033214|XP_001843691.1|CQUI
OG0003915	LOC119651385|XP_037910892.1|HILL	LOC6033212|XP_001843689.2|CQUI
OG0003916	LOC119646724|XP_037903231.1|HILL	LOC6040012|XP_001849487.1|CQUI
OG0003917	LOC119646255|XP_037902583.1|HILL	LOC6040866|XP_001850196.2|CQUI
OG0003918	LOC119656941|XP_037919584.1|HILL	LOC6031259|XP_001842089.2|CQUI
OG0003919	LOC119647303|XP_037904142.1|HILL	LOC6041526|XP_038109718.1|CQUI
OG0003920	LOC119646807|XP_037903327.1|HILL	LOC6041532|XP_001850780.1|CQUI
OG0003921	LOC119661365|XP_037926602.1|HILL	LOC6036061|XP_038108481.1|CQUI
OG0003922	LOC119661677|XP_037927043.1|HILL	LOC6042870|XP_001870851.2|CQUI
OG0003923	LOC119660756|XP_037925445.1|HILL	LOC6052522|XP_001868780.1|CQUI
OG0003924	LOC119658347|XP_037921634.1|HILL	LOC6052517|XP_038108718.1|CQUI
OG0003925	LOC119660719|XP_037925299.1|HILL	LOC6036646|XP_038107951.1|CQUI
OG0003926	LOC119650406|XP_037909122.1|HILL	LOC6036651|XP_001846678.2|CQUI
OG0003927	LOC119646640|XP_037903081.1|HILL	LOC6046033|XP_001863294.2|CQUI
OG0003928	LOC119651570|XP_037911132.1|HILL	LOC6033189|XP_001843669.2|CQUI
OG0003929	LOC119654533|XP_037915908.1|HILL	LOC6033179|XP_038114437.1|CQUI
OG0003930	LOC119652739|XP_037912965.1|HILL	LOC6033283|XP_001843753.2|CQUI
OG0003931	LOC119650566|XP_037909301.1|HILL	LOC6033287|XP_038108021.1|CQUI
OG0003932	LOC119646701|XP_037903195.1|HILL	LOC6036993|XP_038113039.1|CQUI
OG0003933	LOC119653045|XP_037913439.1|HILL	LOC6048401|XP_038111122.1|CQUI
OG0003934	LOC119653059|XP_037913469.1|HILL	LOC6048406|XP_001865324.2|CQUI
OG0003935	LOC119652379|XP_037912409.1|HILL	LOC6043726|XP_038107603.1|CQUI
OG0003936	LOC119661243|XP_037926402.1|HILL	LOC6043725|XP_001861346.1|CQUI
OG0003937	LOC119646963|XP_037903592.1|HILL	LOC6033098|XP_038111241.1|CQUI
OG0003938	LOC119646554|XP_037902960.1|HILL	LOC6033105|XP_038114430.1|CQUI
OG0003939	LOC119661323|XP_037926547.1|HILL	LOC6054454|XP_038111258.1|CQUI
OG0003940	LOC119661324|XP_037926550.1|HILL	LOC6033108|XP_001843603.2|CQUI
OG0003941	LOC119651599|XP_037911180.1|HILL	LOC6033109|XP_038111262.1|CQUI
OG0003942	LOC119646426|XP_037902798.1|HILL	LOC6033122|XP_038111572.1|CQUI
OG0003943	LOC119661773|XP_037927175.1|HILL	LOC6048231|XP_038113230.1|CQUI
OG0003944	LOC119646446|XP_037902825.1|HILL	LOC6044257|XP_001861796.1|CQUI
OG0003945	LOC119657144|XP_037919849.1|HILL	LOC119767019|XP_038110185.1|CQUI
OG0003946	LOC119650931|XP_037910086.1|HILL	LOC6035280|XP_038111693.1|CQUI
OG0003947	LOC119651401|XP_037910916.1|HILL	LOC6035274|XP_038110146.1|CQUI
OG0003948	LOC119652530|XP_037912659.1|HILL	LOC6036175|XP_038111514.1|CQUI
OG0003949	LOC119652125|XP_037911992.1|HILL	LOC6036172|XP_038112061.1|CQUI
OG0003950	LOC119651084|XP_037910359.1|HILL	LOC6038625|XP_038111059.1|CQUI
OG0003951	LOC119651346|XP_037910830.1|HILL	LOC6038613|XP_038107372.1|CQUI
OG0003952	LOC119651231|XP_037910635.1|HILL	LOC6033759|XP_001844167.2|CQUI
OG0003953	LOC119659034|XP_037922856.1|HILL	LOC119768018|XP_038114217.1|CQUI, LOC6033753|XP_038109025.1|CQUI
OG0003954	LOC119653053|XP_037913454.1|HILL	LOC6033741|XP_038111254.1|CQUI
OG0003955	LOC119651108|XP_037910400.1|HILL	LOC6052825|XP_038114291.1|CQUI, LOC6043222|XP_038106062.1|CQUI
OG0003956	LOC119654263|XP_037915455.1|HILL	LOC6031181|XP_038108389.1|CQUI
OG0003957	LOC119654914|XP_037916482.1|HILL	LOC6033143|XP_038110679.1|CQUI
OG0003958	LOC119658338|XP_037921611.1|HILL	LOC6033148|XP_001843637.2|CQUI
OG0003959	LOC119646822|XP_037903365.1|HILL	LOC6033261|XP_038107519.1|CQUI
OG0003960	LOC119655145|XP_037916812.1|HILL	LOC6033232|XP_038113766.1|CQUI
OG0003961	LOC119654192|XP_037915319.1|HILL	LOC6041541|XP_001850788.2|CQUI
OG0003962	LOC119646212|XP_037902523.1|HILL, LOC119659814|XP_037924024.1|HILL	LOC6040127|XP_001849586.1|CQUI
OG0003963	LOC119653104|XP_037913547.1|HILL	LOC6037538|XP_038110070.1|CQUI
OG0003964	LOC119646319|XP_037902668.1|HILL	LOC6037545|XP_038109875.1|CQUI
OG0003965	LOC119654594|XP_037915990.1|HILL	LOC6050518|XP_038111968.1|CQUI
OG0003967	LOC119646899|XP_037903485.1|HILL	LOC6041584|XP_038112034.1|CQUI
OG0003968	LOC119656963|XP_037919615.1|HILL	LOC6048612|XP_038111891.1|CQUI
OG0003969	LOC119650469|XP_037909285.1|HILL	LOC6032916|XP_038107052.1|CQUI
OG0003970	LOC119647219|XP_037903976.1|HILL	LOC6031868|XP_038113838.1|CQUI
OG0003971	LOC119651329|XP_037910797.1|HILL	LOC6036443|XP_038108462.1|CQUI
OG0003972	LOC119660919|XP_037925819.1|HILL	LOC6036444|XP_038107978.1|CQUI
OG0003973	LOC119646341|XP_037902695.1|HILL	LOC6036449|XP_001846500.2|CQUI
OG0003974	LOC119650808|XP_037909877.1|HILL	LOC6036470|XP_038109656.1|CQUI
OG0003975	LOC119651024|XP_037910256.1|HILL	LOC6036481|XP_038113867.1|CQUI
OG0003976	LOC119651330|XP_037910799.1|HILL	LOC6034401|XP_001844719.2|CQUI
OG0003977	LOC119652738|XP_037912964.1|HILL, LOC119648470|XP_037906160.1|HILL, LOC119661531|XP_037926837.1|HILL	LOC6034400|XP_038112337.1|CQUI
OG0003978	LOC119652912|XP_037913219.1|HILL	LOC119767640|XP_038112573.1|CQUI
OG0003979	LOC119646381|XP_037902753.1|HILL	LOC6038881|XP_001848580.1|CQUI
OG0003980	LOC119659156|XP_037923034.1|HILL	LOC6038882|XP_001848581.1|CQUI
OG0003981	LOC119650858|XP_037909937.1|HILL	LOC6038883|XP_038108742.1|CQUI
OG0003982	LOC119652259|XP_037912168.1|HILL	LOC6038884|XP_001848583.2|CQUI
OG0003983	LOC119653096|XP_037913530.1|HILL	LOC6038885|XP_038113321.1|CQUI
OG0003984	LOC119651058|XP_037910315.1|HILL	LOC6036439|XP_038112741.1|CQUI
OG0003985	LOC119650744|XP_037909745.1|HILL	LOC6036433|XP_038108732.1|CQUI
OG0003986	LOC119661325|XP_037926551.1|HILL	LOC6038013|XP_038113377.1|CQUI
OG0003987	LOC119647045|XP_037903729.1|HILL	LOC6038014|XP_038110646.1|CQUI
OG0003988	LOC119661143|XP_037926278.1|HILL	LOC6047238|XP_038111315.1|CQUI
OG0003989	LOC119655382|XP_037917182.1|HILL	LOC6035771|XP_038109362.1|CQUI
OG0003990	LOC119652348|XP_037912304.1|HILL	LOC6035782|XP_038109675.1|CQUI
OG0003991	LOC119651308|XP_037910767.1|HILL	LOC6035784|XP_038109844.1|CQUI
OG0003992	LOC119660619|XP_037925252.1|HILL	LOC6035789|XP_001845913.2|CQUI
OG0003993	LOC119661596|XP_037926926.1|HILL	LOC6045008|XP_038108291.1|CQUI
OG0003994	LOC119654025|XP_037915119.1|HILL	LOC119767200|XP_038111176.1|CQUI
OG0003995	LOC119661650|XP_037927010.1|HILL	LOC6053400|XP_001869494.2|CQUI
OG0003996	LOC119657798|XP_037920818.1|HILL	LOC6036135|XP_001846228.1|CQUI
OG0003997	LOC119646583|XP_037903003.1|HILL	LOC6054365|XP_038109595.1|CQUI
OG0003998	LOC119651151|XP_037910485.1|HILL	LOC6045776|XP_038112750.1|CQUI
OG0003999	LOC119652213|XP_037912082.1|HILL	LOC6045769|XP_001863072.1|CQUI
OG0004000	LOC119659356|XP_037923336.1|HILL	LOC6034347|XP_038113204.1|CQUI
OG0004001	LOC119658654|XP_037922126.1|HILL	LOC6034384|XP_038113314.1|CQUI
OG0004002	LOC119648070|XP_037905478.1|HILL	LOC6034395|XP_038109098.1|CQUI
OG0004003	LOC119660736|XP_037925340.1|HILL	LOC6039845|XP_038113654.1|CQUI
OG0004004	LOC119650062|XP_037908487.1|HILL	LOC6039842|XP_001849349.2|CQUI
OG0004005	LOC119652589|XP_037912745.1|HILL	LOC6039840|XP_038111465.1|CQUI
OG0004006	LOC119646836|XP_037903381.1|HILL	LOC6034869|XP_001845139.2|CQUI
OG0004007	LOC119647088|XP_037903787.1|HILL	LOC6034873|XP_001845142.1|CQUI
OG0004008	LOC119647026|XP_037903692.1|HILL	LOC6034877|XP_038107745.1|CQUI
OG0004009	LOC119661719|XP_037927101.1|HILL	LOC6046643|XP_001863794.2|CQUI
OG0004010	LOC119650924|XP_037910079.1|HILL	LOC6048811|XP_038114221.1|CQUI
OG0004011	LOC119651534|XP_037911094.1|HILL	LOC6050778|XP_001867333.2|CQUI
OG0004012	LOC119651465|XP_037911000.1|HILL	LOC6049536|XP_038109284.1|CQUI
OG0004013	LOC119651695|XP_037911333.1|HILL, LOC119650968|XP_037910152.1|HILL	LOC6043470|XP_038109075.1|CQUI
OG0004014	LOC119651657|XP_037911272.1|HILL	LOC6043461|XP_038111183.1|CQUI
OG0004015	LOC119655912|XP_037918002.1|HILL	LOC119767726|XP_038112992.1|CQUI, LOC6046111|XP_038112993.1|CQUI
OG0004016	LOC119652450|XP_037912527.1|HILL	LOC6036119|XP_038106299.1|CQUI
OG0004017	LOC119661734|XP_037927128.1|HILL, LOC119661336|XP_037926566.1|HILL	LOC6041781|XP_038108936.1|CQUI
OG0004018	LOC119646677|XP_037903140.1|HILL	LOC6041785|XP_038112504.1|CQUI
OG0004019	LOC119646985|XP_037903624.1|HILL	LOC6047977|XP_038111471.1|CQUI
OG0004020	LOC119661712|XP_037927094.1|HILL	LOC6053858|XP_038111861.1|CQUI
OG0004021	LOC119661493|XP_037926786.1|HILL	LOC6049729|XP_038109716.1|CQUI
OG0004022	LOC119654656|XP_037916076.1|HILL	LOC6033336|XP_001843800.2|CQUI
OG0004023	LOC119650530|XP_037909292.1|HILL	LOC6033344|XP_038112699.1|CQUI
OG0004024	LOC119652724|XP_037912945.1|HILL	LOC6033360|XP_038108644.1|CQUI
OG0004025	LOC119657063|XP_037919748.1|HILL	LOC6048073|XP_038107445.1|CQUI
OG0004026	LOC119647972|XP_037905277.1|HILL	LOC6048102|XP_038108461.1|CQUI
OG0004027	LOC119646693|XP_037903185.1|HILL	LOC6047235|XP_038112896.1|CQUI, LOC6047227|XP_001864311.1|CQUI
OG0004028	LOC119651902|XP_037911655.1|HILL	LOC6035744|XP_001845871.2|CQUI
OG0004029	LOC119652616|XP_037912782.1|HILL	LOC6035735|XP_001845864.2|CQUI
OG0004030	LOC119655027|XP_037916633.1|HILL	LOC6032147|XP_001842800.2|CQUI
OG0004031	LOC119652951|XP_037913272.1|HILL	LOC6032156|XP_038113038.1|CQUI
OG0004032	LOC119652244|XP_037912147.1|HILL	LOC6032174|XP_001842819.2|CQUI
OG0004033	LOC119648946|XP_037906793.1|HILL	LOC6053250|XP_038110976.1|CQUI
OG0004034	LOC119649930|XP_037908279.1|HILL	LOC6036026|XP_038108093.1|CQUI
OG0004035	LOC119653780|XP_037914714.1|HILL	LOC6036325|XP_038112834.1|CQUI
OG0004036	LOC119647199|XP_037903939.1|HILL	LOC6036328|XP_001846391.1|CQUI
OG0004037	LOC119650868|XP_037909961.1|HILL	LOC6036336|XP_001846397.2|CQUI
OG0004038	LOC119650114|XP_037908569.1|HILL	LOC119766959|XP_038109606.1|CQUI
OG0004039	LOC119658570|XP_037921949.1|HILL	LOC6033334|XP_038112140.1|CQUI
OG0004040	LOC119661198|XP_037926348.1|HILL	LOC6047971|XP_038109177.1|CQUI
OG0004041	LOC119660869|XP_037925708.1|HILL	LOC6037995|XP_038109623.1|CQUI
OG0004042	LOC119648005|XP_037905325.1|HILL	LOC6033311|XP_001843777.1|CQUI
OG0004043	LOC119661388|XP_037926639.1|HILL	LOC6036008|XP_001846112.1|CQUI
OG0004044	LOC119657540|XP_037920410.1|HILL	LOC6033610|XP_001844038.2|CQUI
OG0004045	LOC119646762|XP_037903269.1|HILL	LOC6033613|XP_038110293.1|CQUI
OG0004046	LOC119646642|XP_037903083.1|HILL	LOC6033619|XP_001844046.2|CQUI
OG0004047	LOC119653963|XP_037915052.1|HILL	LOC6033624|XP_038111353.1|CQUI
OG0004048	LOC119661130|XP_037926257.1|HILL	LOC6033625|XP_038109870.1|CQUI
OG0004049	LOC119661522|XP_037926826.1|HILL	LOC6047482|XP_001864539.2|CQUI
OG0004050	LOC119652199|XP_037912072.1|HILL	LOC6051854|XP_001868218.2|CQUI
OG0004051	LOC119652044|XP_037911911.1|HILL	LOC6048351|XP_038109620.1|CQUI
OG0004052	LOC119660850|XP_037925675.1|HILL, LOC119654151|XP_037915242.1|HILL, LOC119655738|XP_037917719.1|HILL	LOC6042664|XP_038122278.1|CQUI
OG0004053	LOC119659144|XP_037923014.1|HILL	LOC6042662|XP_038119027.1|CQUI
OG0004054	LOC119661469|XP_037926760.1|HILL	LOC6042656|XP_038121294.1|CQUI
OG0004055	LOC119659768|XP_037923955.1|HILL	LOC6042641|XP_038119206.1|CQUI
OG0004056	LOC119655830|XP_037917866.1|HILL	LOC119770120|XP_038120373.1|CQUI
OG0004057	LOC119654843|XP_037916350.1|HILL, LOC119660715|XP_037925285.1|HILL	LOC6054097|XP_038116161.1|CQUI
OG0004058	LOC119648997|XP_037906855.1|HILL, LOC119650404|XP_037909117.1|HILL	LOC6052560|XP_038118395.1|CQUI
OG0004059	LOC119660440|XP_037924920.1|HILL	LOC6048802|XP_038118616.1|CQUI
OG0004060	LOC119660204|XP_037924567.1|HILL	LOC6040514|XP_001849900.2|CQUI
OG0004061	LOC119653885|XP_037914933.1|HILL	LOC6040508|XP_038118411.1|CQUI
OG0004062	LOC119661013|XP_037926088.1|HILL	LOC6040506|XP_038118432.1|CQUI
OG0004063	LOC119654634|XP_037916034.1|HILL	LOC6040499|XP_038115198.1|CQUI
OG0004064	LOC119648888|XP_037906712.1|HILL	LOC6040496|XP_001849882.1|CQUI
OG0004065	LOC119655811|XP_037917840.1|HILL	LOC6040492|XP_038117152.1|CQUI
OG0004066	LOC119655021|XP_037916623.1|HILL	LOC6040491|XP_001849877.1|CQUI
OG0004067	LOC119654267|XP_037915462.1|HILL	LOC6040490|XP_001849876.2|CQUI
OG0004068	LOC119660141|XP_037924467.1|HILL	LOC6040480|XP_001849866.2|CQUI
OG0004069	LOC119659310|XP_037923253.1|HILL	LOC6040481|XP_038116172.1|CQUI
OG0004070	LOC119649269|XP_037907286.1|HILL	LOC6039007|XP_001848689.1|CQUI
OG0004071	LOC119649268|XP_037907285.1|HILL	LOC6040507|XP_001849893.2|CQUI
OG0004072	LOC119650128|XP_037908585.1|HILL	LOC6039004|XP_038119621.1|CQUI
