Orthogroup	HILL.longest_only	AEAL.longest_only
OG0004101	LOC119660189|XP_037924531.1|HILL	LOC109402951|XP_029724840.1|AEAL, LOC109431763|XP_019563579.2|AEAL
OG0004102	LOC119659322|XP_037923274.1|HILL	LOC109402890|XP_029724817.1|AEAL, LOC109431761|XP_029724819.1|AEAL, LOC115264930|XP_029724912.1|AEAL
OG0004103	LOC119658757|XP_037922378.1|HILL	LOC109431766|XP_019563581.1|AEAL, LOC109402854|XP_019531143.1|AEAL, LOC115254142|XP_029724930.1|AEAL
OG0004104	LOC119660232|XP_037924606.1|HILL	LOC109431755|XP_029724853.1|AEAL, LOC109431757|XP_029724899.1|AEAL
OG0004105	LOC119648003|XP_037905316.1|HILL	LOC109410438|XP_029725942.1|AEAL, LOC115265216|XP_029725356.1|AEAL
OG0004106	LOC119649128|XP_037907061.1|HILL	LOC109410447|XP_029725829.1|AEAL, LOC115253963|XP_029710422.1|AEAL
OG0004107	LOC119649913|XP_037908239.1|HILL	LOC109401476|XP_019529591.2|AEAL, LOC109410444|XP_019539545.2|AEAL
OG0004108	LOC119660600|XP_037925204.1|HILL	LOC109410451|XP_019539552.2|AEAL, LOC115254151|XP_029725774.1|AEAL
OG0004109	LOC119659441|XP_037923453.1|HILL	LOC109410458|XP_029726025.1|AEAL, LOC109401464|XP_019529573.2|AEAL
OG0004110	LOC119648781|XP_037906546.1|HILL	LOC109401487|XP_019529605.1|AEAL, LOC109410461|XP_019539565.1|AEAL
OG0004111	LOC119658978|XP_037922786.1|HILL	LOC109401488|XP_019529606.1|AEAL, LOC109410418|XP_019539512.2|AEAL
OG0004112	LOC119659922|XP_037924181.1|HILL	LOC109411327|XP_029726479.1|AEAL
OG0004113	LOC119654970|XP_037916557.1|HILL	LOC109427073|XP_029726701.1|AEAL, LOC109411330|XP_019540401.1|AEAL, LOC115254152|XP_029726542.1|AEAL, LOC115266496|XP_029728600.1|AEAL
OG0004114	LOC119653745|XP_037914596.1|HILL	LOC115253766|XP_029726751.1|AEAL, LOC109411332|XP_029726563.1|AEAL, LOC115254171|XP_029728598.1|AEAL, LOC109427070|XP_029726694.1|AEAL
OG0004115	LOC119654898|XP_037916446.1|HILL	LOC115265500|XP_029726775.1|AEAL, LOC109427067|XP_029728593.1|AEAL, LOC109411336|XP_029726860.1|AEAL
OG0004116	LOC119659995|XP_037924298.1|HILL	LOC109399736|XP_029727138.1|AEAL, LOC115265547|XP_029726997.1|AEAL
OG0004117	LOC119658855|XP_037922536.1|HILL	LOC109399745|XP_019527808.2|AEAL
OG0004118	LOC119654733|XP_037916192.1|HILL	LOC109413689|XP_019542954.1|AEAL
OG0004119	LOC119659398|XP_037923391.1|HILL	LOC109413671|XP_019542925.1|AEAL
OG0004120	LOC119659713|XP_037923895.1|HILL	LOC109413666|XP_019542916.2|AEAL
OG0004121	LOC119648200|XP_037905725.1|HILL	LOC109415651|XP_029727703.1|AEAL
OG0004122	LOC119659561|XP_037923638.1|HILL	LOC115266789|XP_029729244.1|AEAL, LOC109427018|XP_019558113.2|AEAL
OG0004123	LOC119658789|XP_037922426.1|HILL	LOC109400190|XP_029728421.1|AEAL, LOC109427092|XP_029728413.1|AEAL
OG0004124	LOC119653405|XP_037913897.1|HILL	LOC109402022|XP_029723019.1|AEAL, LOC115254113|XP_029723011.1|AEAL, LOC109399720|XP_019527778.2|AEAL
OG0004125	LOC119659998|XP_037924302.1|HILL	LOC109413708|XP_029736141.1|AEAL, LOC109402032|XP_029736155.1|AEAL, LOC115265550|XP_029727005.1|AEAL
OG0004126	LOC119658949|XP_037922749.1|HILL	LOC109402027|XP_029736153.1|AEAL, LOC109413707|XP_029736142.1|AEAL
OG0004127	LOC119646537|XP_037902936.1|HILL	LOC109413884|XP_019543154.1|AEAL, LOC115270930|XP_029736136.1|AEAL
OG0004130	LOC119654976|XP_037916564.1|HILL	LOC115266491|XP_029728590.1|AEAL, LOC109401337|XP_029723222.1|AEAL, LOC115266370|XP_029728459.1|AEAL
OG0004131	LOC119660618|XP_037925248.1|HILL	LOC109423854|XP_029728972.1|AEAL, LOC115254178|XP_029728886.1|AEAL, LOC109415775|XP_029712096.1|AEAL
OG0004132	LOC119647863|XP_037905061.1|HILL	LOC115266633|XP_029729003.1|AEAL, LOC115266602|XP_029728911.1|AEAL, LOC109415326|XP_029728992.1|AEAL
OG0004133	LOC119658717|XP_037922265.1|HILL	LOC109415340|XP_019544772.2|AEAL, LOC109423651|XP_029729312.1|AEAL
OG0004134	LOC119658992|XP_037922800.1|HILL	LOC109415343|XP_029729170.1|AEAL, LOC109423625|XP_029729323.1|AEAL
OG0004135	LOC119660601|XP_037925205.1|HILL	LOC109416221|XP_029712373.1|AEAL, LOC109411737|XP_029729367.1|AEAL
OG0004136	LOC119660434|XP_037924912.1|HILL, LOC119659047|XP_037922882.1|HILL	LOC109425542|XP_019556334.2|AEAL
OG0004137	LOC119647105|XP_037903811.1|HILL	LOC109425545|XP_019556336.2|AEAL, LOC109411295|XP_019540375.2|AEAL
OG0004138	LOC119653852|XP_037914827.1|HILL	LOC115267015|XP_029729647.1|AEAL, LOC115267156|XP_029729858.1|AEAL, LOC109411254|XP_019540322.2|AEAL, LOC109425595|XP_019556385.2|AEAL
OG0004139	LOC119653401|XP_037913893.1|HILL	LOC115267146|XP_029729851.1|AEAL, LOC109411846|XP_019541005.2|AEAL, LOC115267088|XP_029729807.1|AEAL, LOC109425549|XP_029729655.1|AEAL
OG0004140	LOC119654189|XP_037915314.1|HILL	LOC109411109|XP_019540104.2|AEAL, LOC109410905|XP_019539967.2|AEAL
OG0004141	LOC119654863|XP_037916377.1|HILL	LOC115258977|XP_029715341.1|AEAL, LOC109410943|XP_029718449.1|AEAL
OG0004142	LOC119655455|XP_037917283.1|HILL	LOC109400860|XP_019528890.2|AEAL, LOC109415487|XP_029731028.1|AEAL
OG0004143	LOC119659128|XP_037922981.1|HILL	LOC109416752|XP_029731221.1|AEAL
OG0004144	LOC119648106|XP_037905549.1|HILL	LOC109423452|XP_029731476.1|AEAL, LOC109414743|XP_019544121.1|AEAL
OG0004145	LOC119648376|XP_037906034.1|HILL	LOC115269174|XP_029733442.1|AEAL, LOC115267956|XP_029731633.1|AEAL, LOC109414654|XP_019544041.2|AEAL
OG0004146	LOC119658947|XP_037922745.1|HILL	LOC109414620|XP_029733448.1|AEAL, LOC109423423|XP_029731724.1|AEAL, LOC115267959|XP_029731660.1|AEAL
OG0004147	LOC119655710|XP_037917660.1|HILL	LOC109430482|XP_029732153.1|AEAL
OG0004148	LOC119659920|XP_037924173.1|HILL	LOC109405762|XP_029732655.1|AEAL, LOC109430416|XP_029718974.1|AEAL
OG0004149	LOC119658823|XP_037922483.1|HILL	LOC115261482|XP_029719049.1|AEAL, LOC109430493|XP_029732712.1|AEAL
OG0004150	LOC119658919|XP_037922671.1|HILL	LOC109433375|XP_019565352.2|AEAL, LOC109405764|XP_029718046.1|AEAL
OG0004151	LOC119660117|XP_037924434.1|HILL	LOC109399310|XP_029732940.1|AEAL
OG0004152	LOC119658572|XP_037921948.1|HILL	LOC115268859|XP_029732894.1|AEAL, LOC109433396|XP_029719130.1|AEAL
OG0004153	LOC119654894|XP_037916441.1|HILL	LOC109399354|XP_019527338.2|AEAL, LOC109433368|XP_019565338.2|AEAL
OG0004154	LOC119650286|XP_037908841.1|HILL	LOC115268812|XP_029732848.1|AEAL, LOC109399346|XP_029716624.1|AEAL, LOC109433363|XP_019565331.2|AEAL
OG0004155	LOC119659981|XP_037924278.1|HILL	LOC115266708|XP_029729091.1|AEAL
OG0004157	LOC119656714|XP_037919161.1|HILL, LOC119657114|XP_037919802.1|HILL, LOC119658157|XP_037921353.1|HILL	LOC109433314|XP_019565293.1|AEAL, LOC109622087|XP_019931870.2|AEAL
OG0004158	LOC119659237|XP_037923143.1|HILL	LOC109413927|XP_019543203.2|AEAL, LOC109622097|XP_019931876.2|AEAL
OG0004159	LOC119659511|XP_037923569.1|HILL	LOC109622070|XP_019931853.2|AEAL, LOC109413926|XP_019543202.1|AEAL
OG0004160	LOC119658833|XP_037922500.1|HILL	LOC115269506|XP_029734149.1|AEAL, LOC115269073|XP_029733263.1|AEAL
OG0004161	LOC119659827|XP_037924041.1|HILL	LOC115253636|XP_029734303.1|AEAL, LOC109405035|XP_029733993.1|AEAL
OG0004162	LOC119659968|XP_037924256.1|HILL	LOC109405024|XP_019533550.3|AEAL
OG0004163	LOC119659422|XP_037923426.1|HILL	LOC109405017|XP_029733750.1|AEAL, LOC109430363|XP_029734135.1|AEAL, LOC115269491|XP_029734132.1|AEAL
OG0004164	LOC119659146|XP_037923015.1|HILL	LOC115269209|XP_029733576.1|AEAL, LOC109400375|XP_029715540.1|AEAL, LOC109432406|XP_029733668.1|AEAL
OG0004165	LOC119655725|XP_037917687.1|HILL	LOC109405985|XP_019534588.2|AEAL
OG0004166	LOC119654224|XP_037915369.1|HILL	LOC109405990|XP_019534595.2|AEAL
OG0004167	LOC119658788|XP_037922424.1|HILL	LOC109622355|XP_029717058.1|AEAL, LOC109405987|XP_029734490.1|AEAL
OG0004168	LOC119655900|XP_037917983.1|HILL	LOC109622350|XP_029734584.1|AEAL, LOC109406696|XP_029717052.1|AEAL
OG0004169	LOC119655310|XP_037917066.1|HILL	LOC109622374|XP_029734602.1|AEAL, LOC109406680|XP_029734623.1|AEAL
OG0004170	LOC119653612|XP_037914307.1|HILL	LOC109419331|XP_029734702.1|AEAL, LOC109408468|XP_029734899.1|AEAL
OG0004171	LOC119653611|XP_037914306.1|HILL	LOC109408466|XP_019537348.2|AEAL, LOC109419334|XP_029734884.1|AEAL
OG0004172	LOC119654731|XP_037916187.1|HILL	LOC109419345|XP_029734848.1|AEAL, LOC115270038|XP_029734850.1|AEAL, LOC109408491|XP_029734795.1|AEAL
OG0004173	LOC119654368|XP_037915642.1|HILL	LOC109408510|XP_019537385.2|AEAL
OG0004174	LOC119655925|XP_037918022.1|HILL	LOC109419391|XP_029708111.1|AEAL, LOC109408430|XP_029735279.1|AEAL
OG0004175	LOC119655186|XP_037916878.1|HILL	LOC115270196|XP_029735300.1|AEAL, LOC109408428|XP_029708115.1|AEAL
OG0004176	LOC119654453|XP_037915791.1|HILL	LOC109408418|XP_029735447.1|AEAL, LOC115270313|XP_029735567.1|AEAL, LOC109401061|XP_029735014.1|AEAL
OG0004177	LOC119658881|XP_037922581.1|HILL	LOC109408473|XP_029719607.1|AEAL, LOC109424112|XP_029719594.1|AEAL
OG0004178	LOC119659198|XP_037923088.1|HILL	LOC109424105|XP_029735957.1|AEAL, LOC109408393|XP_029736050.1|AEAL
OG0004179	LOC119646870|XP_037903425.1|HILL	LOC109416303|XP_019545892.2|AEAL
OG0004180	LOC119659251|XP_037923165.1|HILL	LOC109426213|XP_029736388.1|AEAL, LOC109424061|XP_029707540.1|AEAL
OG0004181	LOC119660496|XP_037925019.1|HILL	LOC109424044|XP_019554651.2|AEAL
OG0004182	LOC119648291|XP_037905876.1|HILL	LOC115266041|XP_029727736.1|AEAL, LOC109424025|XP_029716627.1|AEAL, LOC109416416|XP_029727699.1|AEAL
OG0004183	LOC119648949|XP_037906792.1|HILL	LOC109416418|XP_029707565.1|AEAL, LOC115253773|XP_029727757.1|AEAL, LOC109424024|XP_029727704.1|AEAL, LOC115266042|XP_029727737.1|AEAL
OG0004184	LOC119648290|XP_037905875.1|HILL	LOC115260117|XP_029716882.1|AEAL, LOC109431912|XP_019563763.1|AEAL, LOC115266049|XP_029727755.1|AEAL
OG0004185	LOC119653823|XP_037914791.1|HILL	LOC115260118|XP_029716883.1|AEAL, LOC109431911|XP_019563762.2|AEAL, LOC109404389|XP_019532777.2|AEAL
OG0004186	LOC119655616|XP_037917512.1|HILL	LOC109431924|XP_019563774.2|AEAL, LOC109404391|XP_019532779.1|AEAL
OG0004187	LOC119659622|XP_037923747.1|HILL, LOC119652229|XP_037912115.1|HILL	LOC109431897|XP_029727959.1|AEAL
OG0004188	LOC119658891|XP_037922619.1|HILL	LOC109431910|XP_029727781.1|AEAL, LOC109404398|XP_029727816.1|AEAL
OG0004189	LOC119658892|XP_037922623.1|HILL	LOC109404399|XP_019532792.2|AEAL, LOC115266073|XP_029727828.1|AEAL
OG0004190	LOC119658705|XP_037922242.1|HILL	LOC109431926|XP_029727855.1|AEAL, LOC115266070|XP_029727811.1|AEAL, LOC109404423|XP_029727833.1|AEAL
OG0004191	LOC119659177|XP_037923062.1|HILL	LOC109431925|XP_019563776.2|AEAL, LOC115266075|XP_029727835.1|AEAL, LOC109404422|XP_019532842.2|AEAL
OG0004192	LOC119659516|XP_037923574.1|HILL	LOC109431838|XP_029727839.1|AEAL, LOC115266081|XP_029727852.1|AEAL
OG0004194	LOC119660253|XP_037924636.1|HILL	LOC109431794|XP_019563605.2|AEAL
OG0004195	LOC119660200|XP_037924555.1|HILL	LOC109431864|XP_019563674.2|AEAL, LOC115266095|XP_029727882.1|AEAL
OG0004196	LOC119659206|XP_037923102.1|HILL	LOC109431874|XP_029727919.1|AEAL, LOC109422744|XP_029712667.1|AEAL
OG0004197	LOC119658760|XP_037922382.1|HILL	LOC109422742|XP_019553166.2|AEAL
OG0004198	LOC119658609|XP_037922018.1|HILL	LOC109412317|XP_019541510.2|AEAL, LOC109422712|XP_019553123.1|AEAL
OG0004199	LOC119660164|XP_037924498.1|HILL	LOC115271063|XP_029736360.1|AEAL, LOC109422690|XP_029727930.1|AEAL
OG0004200	LOC119655002|XP_037916598.1|HILL	LOC109401131|XP_019529154.2|AEAL, LOC109422686|XP_029727939.1|AEAL
OG0004201	LOC119658971|XP_037922777.1|HILL, LOC119648022|XP_037905362.1|HILL	LOC109422685|XP_029727938.1|AEAL, LOC109401132|XP_019529155.2|AEAL
OG0004202	LOC119660209|XP_037924571.1|HILL	LOC109422682|XP_019553086.1|AEAL, LOC109401134|XP_019529159.2|AEAL
OG0004203	LOC119659667|XP_037923816.1|HILL	LOC109422552|XP_029727977.1|AEAL, LOC109401140|XP_019529163.1|AEAL
OG0004204	LOC119650035|XP_037908443.1|HILL	LOC109422672|XP_029727948.1|AEAL, LOC115260172|XP_029716941.1|AEAL, LOC109401133|XP_019529156.2|AEAL
OG0004205	LOC119647653|XP_037904650.1|HILL	LOC109402770|XP_029736370.1|AEAL, LOC109422549|XP_019552893.2|AEAL
OG0004206	LOC119659890|XP_037924140.1|HILL	LOC109422649|XP_019553037.2|AEAL, LOC109402824|XP_029716861.1|AEAL
OG0004207	LOC119660237|XP_037924615.1|HILL	LOC109402830|XP_019531108.2|AEAL, LOC109422648|XP_019553036.2|AEAL
OG0004208	LOC119658849|XP_037922527.1|HILL	LOC109422647|XP_029736420.1|AEAL, LOC109402837|XP_029716848.1|AEAL
OG0004209	LOC119652466|XP_037912560.1|HILL	LOC115271088|XP_029736428.1|AEAL, LOC109422642|XP_019553028.1|AEAL, LOC109402799|XP_019531058.2|AEAL
OG0004210	LOC119651184|XP_037910549.1|HILL	LOC109402788|XP_029712208.1|AEAL, LOC109422608|XP_019552960.1|AEAL
OG0004211	LOC119661652|XP_037927012.1|HILL	LOC109422605|XP_029712214.1|AEAL, LOC109402785|XP_029712205.1|AEAL
OG0004212	LOC119658733|XP_037922326.1|HILL	LOC109406147|XP_019534752.1|AEAL
OG0004213	LOC119659520|XP_037923583.1|HILL	LOC109403729|XP_029718518.1|AEAL, LOC115261288|XP_029718529.1|AEAL
OG0004214	LOC119653754|XP_037914612.1|HILL	LOC109403717|XP_019532124.1|AEAL
OG0004215	LOC119646479|XP_037902860.1|HILL	LOC109406567|XP_029718583.1|AEAL
OG0004216	LOC119648671|XP_037906387.1|HILL	LOC115261322|XP_029718600.1|AEAL, LOC109413055|XP_029718611.1|AEAL
OG0004217	LOC119648687|XP_037906413.1|HILL	LOC109413060|XP_029718617.1|AEAL, LOC109403310|XP_029718599.1|AEAL
OG0004218	LOC119659799|XP_037923999.1|HILL	LOC109414120|XP_019543409.2|AEAL
OG0004219	LOC119659130|XP_037922983.1|HILL	LOC115261353|XP_029718687.1|AEAL, LOC109414140|XP_029709951.1|AEAL
OG0004220	LOC119658911|XP_037922649.1|HILL	LOC109417341|XP_029709958.1|AEAL, LOC109398814|XP_029718694.1|AEAL
OG0004221	LOC119659758|XP_037923947.1|HILL	LOC109429210|XP_019560644.2|AEAL, LOC115271060|XP_029736350.1|AEAL
OG0004222	LOC119659442|XP_037923454.1|HILL	LOC109398780|XP_019526716.2|AEAL, LOC115261617|XP_029719379.1|AEAL
OG0004223	LOC119659173|XP_037923057.1|HILL	LOC109429203|XP_029718760.1|AEAL
OG0004224	LOC119660602|XP_037925210.1|HILL	LOC109398846|XP_029718763.1|AEAL
OG0004225	LOC119649836|XP_037908108.1|HILL	LOC109398850|XP_029718765.1|AEAL
OG0004226	LOC119658774|XP_037922399.1|HILL	LOC109429179|XP_029718816.1|AEAL, LOC109398796|XP_029718780.1|AEAL
OG0004227	LOC119660512|XP_037925055.1|HILL	LOC109429174|XP_029736197.1|AEAL, LOC109398772|XP_029718788.1|AEAL, LOC115261383|XP_029718823.1|AEAL
OG0004228	LOC119659591|XP_037923678.1|HILL	LOC109429172|XP_029736196.1|AEAL, LOC115261385|XP_029718826.1|AEAL, LOC109398873|XP_029718793.1|AEAL
OG0004229	LOC119654308|XP_037915556.1|HILL	LOC109398826|XP_029718796.1|AEAL
OG0004230	LOC119653500|XP_037914064.1|HILL	LOC109398784|XP_029718846.1|AEAL, LOC109429154|XP_029718848.1|AEAL
OG0004231	LOC119649186|XP_037907141.1|HILL	LOC109429142|XP_029730075.1|AEAL, LOC109409023|XP_029718852.1|AEAL, LOC115254067|XP_029718866.1|AEAL
OG0004232	LOC119647677|XP_037904682.1|HILL	LOC109409022|XP_029718868.1|AEAL, LOC115253599|XP_029718857.1|AEAL, LOC109429140|XP_029730073.1|AEAL
OG0004233	LOC119647673|XP_037904679.1|HILL	LOC115267298|XP_029730071.1|AEAL, LOC109429138|XP_029718855.1|AEAL, LOC109409021|XP_019537976.1|AEAL
OG0004234	LOC119648081|XP_037905495.1|HILL	LOC109429125|XP_019560519.2|AEAL, LOC115261401|XP_029718875.1|AEAL, LOC109409010|XP_019537961.1|AEAL
OG0004235	LOC119657778|XP_037920774.1|HILL	LOC115254068|XP_029718878.1|AEAL, LOC109429123|XP_019560517.2|AEAL
OG0004236	LOC119659786|XP_037923982.1|HILL	LOC115260272|XP_029717070.1|AEAL, LOC109429092|XP_019560474.2|AEAL, LOC115261462|XP_029718997.1|AEAL
OG0004237	LOC119660046|XP_037924352.1|HILL	LOC109411671|XP_029718991.1|AEAL, LOC109427198|XP_019558253.2|AEAL, LOC115264877|XP_029724774.1|AEAL
OG0004238	LOC119659899|XP_037924151.1|HILL	LOC109427220|XP_019558274.1|AEAL, LOC115257312|XP_029712633.1|AEAL, LOC115261429|XP_029718939.1|AEAL
OG0004239	LOC119659024|XP_037922845.1|HILL	LOC115269131|XP_029733398.1|AEAL, LOC115261428|XP_029718937.1|AEAL, LOC109427223|XP_019558278.2|AEAL
OG0004240	LOC119659370|XP_037923353.1|HILL	LOC115254070|XP_029718933.1|AEAL, LOC109427231|XP_019558282.2|AEAL
OG0004241	LOC119659639|XP_037923767.1|HILL	LOC109411603|XP_019540707.2|AEAL, LOC109427236|XP_019558301.2|AEAL
OG0004242	LOC119660447|XP_037924928.1|HILL	LOC109411605|XP_019540709.2|AEAL, LOC115261445|XP_029718970.1|AEAL
OG0004243	LOC119648851|XP_037906656.1|HILL	LOC115261419|XP_029718915.1|AEAL, LOC109427244|XP_019558307.2|AEAL
OG0004244	LOC119652857|XP_037913141.1|HILL	LOC115259227|XP_029715619.1|AEAL, LOC115261418|XP_029718914.1|AEAL, LOC109411613|XP_019540714.2|AEAL
OG0004245	LOC119655080|XP_037916707.1|HILL	LOC115261444|XP_029718966.1|AEAL, LOC109411616|XP_019540716.1|AEAL
OG0004246	LOC119661028|XP_037926113.1|HILL	LOC115260361|XP_029717155.1|AEAL
OG0004247	LOC119653705|XP_037914516.1|HILL	LOC115260371|XP_029717175.1|AEAL, LOC109411637|XP_029717197.1|AEAL
OG0004248	LOC119659796|XP_037923995.1|HILL	LOC115261159|XP_029718376.1|AEAL, LOC109428146|XP_019559375.2|AEAL
OG0004249	LOC119661036|XP_037926133.1|HILL	LOC109404495|XP_019532930.1|AEAL, LOC115254078|XP_029719069.1|AEAL, LOC109406325|XP_029719037.1|AEAL
OG0004250	LOC119657215|XP_037919954.1|HILL	LOC109406320|XP_029719031.1|AEAL, LOC115261489|XP_029719066.1|AEAL, LOC109404491|XP_019532927.2|AEAL
OG0004251	LOC119655183|XP_037916868.1|HILL	LOC109406300|XP_029719026.1|AEAL, LOC109404468|XP_029719056.1|AEAL, LOC115253606|XP_029719112.1|AEAL
OG0004252	LOC119654644|XP_037916049.1|HILL	LOC115261474|XP_029719025.1|AEAL, LOC109406317|XP_019534957.2|AEAL, LOC115261483|XP_029719053.1|AEAL, LOC109404484|XP_029719123.1|AEAL
OG0004253	LOC119659554|XP_037923631.1|HILL	LOC109406308|XP_029719133.1|AEAL, LOC109404466|XP_029719044.1|AEAL
OG0004254	LOC119656038|XP_037918234.1|HILL	LOC109404509|XP_019532953.1|AEAL, LOC109406294|XP_029719138.1|AEAL
OG0004255	LOC119656252|XP_037918595.1|HILL, LOC119656251|XP_037918594.1|HILL	LOC109416180|XP_019545704.2|AEAL
OG0004256	LOC119653794|XP_037914728.1|HILL	LOC109416625|XP_029719262.1|AEAL, LOC115261555|XP_029719286.1|AEAL, LOC109432834|XP_029719288.1|AEAL
OG0004257	LOC119651445|XP_037910977.1|HILL	LOC115261547|XP_029719259.1|AEAL, LOC109416623|XP_029719278.1|AEAL, LOC109432832|XP_029719281.1|AEAL
OG0004258	LOC119660400|XP_037924863.1|HILL	LOC115253901|XP_029719297.1|AEAL, LOC109432842|XP_029719299.1|AEAL, LOC109416622|XP_029719258.1|AEAL
OG0004259	LOC119655112|XP_037916762.1|HILL	LOC109432843|XP_029719256.1|AEAL, LOC115261657|XP_029719420.1|AEAL, LOC109416621|XP_029719300.1|AEAL
OG0004261	LOC119660449|XP_037924936.1|HILL	LOC109401442|XP_029710320.1|AEAL
OG0004262	LOC119660282|XP_037924680.1|HILL	LOC109411908|XP_029733109.1|AEAL, LOC109406243|XP_019534847.2|AEAL
OG0004263	LOC119659380|XP_037923369.1|HILL	LOC109411919|XP_029733058.1|AEAL
OG0004264	LOC119658852|XP_037922532.1|HILL	LOC109411929|XP_019541121.1|AEAL
OG0004265	LOC119659903|XP_037924156.1|HILL	LOC109411954|XP_019541154.2|AEAL
OG0004266	LOC119660370|XP_037924814.1|HILL	LOC109417145|XP_019546812.2|AEAL, LOC109411959|XP_029730101.1|AEAL
OG0004267	LOC119659196|XP_037923086.1|HILL	LOC109411962|XP_019541166.1|AEAL
OG0004268	LOC119654675|XP_037916100.1|HILL	LOC109411974|XP_019541180.2|AEAL
OG0004269	LOC119653578|XP_037914249.1|HILL	LOC109424541|XP_029734023.1|AEAL, LOC115269143|XP_029733414.1|AEAL, LOC109428752|XP_029734054.1|AEAL
OG0004270	LOC119653895|XP_037914953.1|HILL	LOC109424535|XP_019555258.1|AEAL, LOC115269435|XP_029734059.1|AEAL, LOC115269426|XP_029734016.1|AEAL
OG0004271	LOC119656293|XP_037918657.1|HILL	LOC109424531|XP_019555249.2|AEAL, LOC109428760|XP_029734011.1|AEAL
OG0004272	LOC119660295|XP_037924695.1|HILL	LOC115269425|XP_029734009.1|AEAL, LOC109424529|XP_019555247.1|AEAL, LOC115269446|XP_029734071.1|AEAL
OG0004273	LOC119658805|XP_037922455.1|HILL	LOC115253801|XP_029734010.1|AEAL, LOC109424527|XP_019555245.2|AEAL, LOC109428766|XP_019560145.2|AEAL
OG0004274	LOC119655853|XP_037917900.1|HILL	LOC109424520|XP_029734003.1|AEAL, LOC109428772|XP_029734075.1|AEAL, LOC115269444|XP_029734068.1|AEAL
OG0004275	LOC119655008|XP_037916603.1|HILL	LOC109397774|XP_029733980.1|AEAL, LOC109428796|XP_029733953.1|AEAL
OG0004276	LOC119655466|XP_037917296.1|HILL	LOC109409115|XP_029719808.1|AEAL
OG0004277	LOC119648306|XP_037905900.1|HILL	LOC109400458|XP_029709763.1|AEAL, LOC109405224|XP_029724623.1|AEAL, LOC109400483|XP_019528544.2|AEAL, LOC115264547|XP_029724200.1|AEAL, LOC109405252|XP_019533834.1|AEAL
OG0004278	LOC119654854|XP_037916363.1|HILL	LOC109405317|XP_019533903.2|AEAL, LOC115264539|XP_029724148.1|AEAL
OG0004279	LOC119661714|XP_037927096.1|HILL	LOC109399334|XP_019527320.2|AEAL
OG0004280	LOC119646808|XP_037903328.1|HILL	LOC109405701|XP_029724211.1|AEAL, LOC109399236|XP_029724152.1|AEAL
OG0004281	LOC119654973|XP_037916561.1|HILL	LOC109401609|XP_019529730.2|AEAL, LOC109398916|XP_019526915.2|AEAL
OG0004282	LOC119655997|XP_037918164.1|HILL	LOC109398913|XP_029724257.1|AEAL, LOC109401571|XP_019529690.1|AEAL
OG0004283	LOC119653926|XP_037915015.1|HILL	LOC109401579|XP_019529698.1|AEAL, LOC109398914|XP_019526913.1|AEAL
OG0004284	LOC119648937|XP_037906778.1|HILL	LOC115264587|XP_029724300.1|AEAL, LOC109431999|XP_029724299.1|AEAL, LOC109431299|XP_019563061.2|AEAL
OG0004285	LOC119659960|XP_037924243.1|HILL	LOC109432019|XP_019563869.2|AEAL, LOC115264573|XP_029724269.1|AEAL
OG0004286	LOC119649230|XP_037907218.1|HILL, LOC119648407|XP_037906084.1|HILL	LOC115264574|XP_029724277.1|AEAL, LOC109431973|XP_019563815.2|AEAL
OG0004287	LOC119647785|XP_037904895.1|HILL	LOC109431303|XP_019563064.2|AEAL, LOC109432003|XP_029724295.1|AEAL, LOC115264575|XP_029724279.1|AEAL
OG0004288	LOC119649647|XP_037907830.1|HILL	LOC109431318|XP_029724292.1|AEAL, LOC115264576|XP_029724280.1|AEAL, LOC109407711|XP_019536409.1|AEAL
OG0004289	LOC119648011|XP_037905339.1|HILL	LOC109420097|XP_029724381.1|AEAL, LOC109409392|XP_029724377.1|AEAL
OG0004290	LOC119654671|XP_037916093.1|HILL	LOC115264664|XP_029724470.1|AEAL, LOC109415896|XP_029716602.1|AEAL, LOC115264640|XP_029724399.1|AEAL
OG0004291	LOC119654426|XP_037915745.1|HILL	LOC115264688|XP_029724531.1|AEAL, LOC109401549|XP_029724517.1|AEAL, LOC109402894|XP_019531174.1|AEAL
OG0004292	LOC119647422|XP_037904247.1|HILL	LOC115264678|XP_029724514.1|AEAL, LOC109401541|XP_029724477.1|AEAL, LOC115264690|XP_029724533.1|AEAL
OG0004293	LOC119649907|XP_037908233.1|HILL	LOC109401550|XP_029724508.1|AEAL, LOC109402893|XP_029724536.1|AEAL, LOC115253686|XP_029724479.1|AEAL
OG0004294	LOC119647651|XP_037904640.1|HILL	LOC109402895|XP_029724489.1|AEAL, LOC109411821|XP_029724500.1|AEAL, LOC115253721|XP_029724545.1|AEAL
OG0004295	LOC119649160|XP_037907096.1|HILL	LOC115264671|XP_029724492.1|AEAL, LOC109402885|XP_029724551.1|AEAL
OG0004296	LOC119649172|XP_037907128.1|HILL	LOC115264784|XP_029724658.1|AEAL, LOC109402897|XP_029724495.1|AEAL, LOC109411830|XP_029724650.1|AEAL
OG0004297	LOC119655794|XP_037917816.1|HILL	LOC109422249|XP_019552408.1|AEAL, LOC109621771|XP_019931449.1|AEAL
