Orthogroup	HILL.longest_only	CCAP.longest_only
OG0003595	LOC119657911|XP_037921026.1|HILL	CCAP1982_LOCUS7244|CAD6998686.1|CCAP
OG0003596	LOC119654491|XP_037915846.1|HILL	CCAP1982_LOCUS21815|CAD7013794.1|CCAP
OG0003597	LOC119649614|XP_037907766.1|HILL	CCAP1982_LOCUS21803|CAD7013780.1|CCAP
OG0003598	LOC119648329|XP_037905949.1|HILL	CCAP1982_LOCUS13311|CAD7004928.1|CCAP
OG0003599	LOC119648798|XP_037906570.1|HILL	CCAP1982_LOCUS11327|CAD7002857.1|CCAP
OG0003600	LOC119650367|XP_037908991.1|HILL	CCAP1982_LOCUS14954|CAD7006649.1|CCAP, CCAP1982_LOCUS14955|CAD7006652.1|CCAP
OG0003601	LOC119660571|XP_037925154.1|HILL	CCAP1982_LOCUS7215|CAD6998647.1|CCAP
OG0003602	LOC119652254|XP_037912165.1|HILL	CCAP1982_LOCUS21885|CAD7013867.1|CCAP
OG0003603	LOC119648988|XP_037906840.1|HILL	CCAP1982_LOCUS13002|CAD7004607.1|CCAP
OG0003604	LOC119651098|XP_037910383.1|HILL	CCAP1982_LOCUS4226|CAD6995513.1|CCAP
OG0003605	LOC119652258|XP_037912167.1|HILL	CCAP1982_LOCUS3866|CAD6995143.1|CCAP
OG0003606	LOC119655875|XP_037917937.1|HILL	CCAP1982_LOCUS19954|CAD7011845.1|CCAP
OG0003607	LOC119660844|XP_037925670.1|HILL	CCAP1982_LOCUS23337|CAD7015393.1|CCAP
OG0003608	LOC119649627|XP_037907790.1|HILL	CCAP1982_LOCUS12329|CAD7003900.1|CCAP
OG0003609	LOC119656866|XP_037919453.1|HILL	CCAP1982_LOCUS22494|CAD7014492.1|CCAP
OG0003610	LOC119650323|XP_037908907.1|HILL	CCAP1982_LOCUS14171|CAD7005827.1|CCAP
OG0003611	LOC119649039|XP_037906927.1|HILL	CCAP1982_LOCUS12836|CAD7004427.1|CCAP
OG0003613	LOC119646274|XP_037902611.1|HILL	CCAP1982_LOCUS22009|CAD7014002.1|CCAP
OG0003614	LOC119646275|XP_037902612.1|HILL	CCAP1982_LOCUS22010|CAD7014003.1|CCAP
OG0003615	LOC119652826|XP_037913085.1|HILL	CCAP1982_LOCUS7100|CAD6998511.1|CCAP
OG0003616	LOC119659685|XP_037923851.1|HILL	CCAP1982_LOCUS22733|CAD7014759.1|CCAP
OG0003617	LOC119648231|XP_037905783.1|HILL	CCAP1982_LOCUS22201|CAD7014196.1|CCAP, CCAP1982_LOCUS22200|CAD7014195.1|CCAP
OG0003618	LOC119648203|XP_037905737.1|HILL	CCAP1982_LOCUS22202|CAD7014197.1|CCAP
OG0003619	LOC119659456|XP_037923472.1|HILL	CCAP1982_LOCUS23246|CAD7015301.1|CCAP, CCAP1982_LOCUS23245|CAD7015300.1|CCAP, CCAP1982_LOCUS23238|CAD7015292.1|CCAP
OG0003620	LOC119649305|XP_037907332.1|HILL	CCAP1982_LOCUS7174|CAD6998596.1|CCAP
OG0003621	LOC119647982|XP_037905283.1|HILL	CCAP1982_LOCUS12840|CAD7004432.1|CCAP, CCAP1982_LOCUS12855|CAD7004449.1|CCAP
OG0003622	LOC119647912|XP_037905160.1|HILL	CCAP1982_LOCUS12854|CAD7004448.1|CCAP, CCAP1982_LOCUS12839|CAD7004430.1|CCAP
OG0003623	LOC119646515|XP_037902899.1|HILL	CCAP1982_LOCUS20556|CAD7012478.1|CCAP
OG0003624	LOC119660118|XP_037924440.1|HILL	CCAP1982_LOCUS23352|CAD7015409.1|CCAP
OG0003625	LOC119661612|XP_037926957.1|HILL	CCAP1982_LOCUS21462|CAD7013397.1|CCAP
OG0003626	LOC119655118|XP_037916771.1|HILL	CCAP1982_LOCUS21714|CAD7013671.1|CCAP
OG0003627	LOC119651542|XP_037911102.1|HILL	CCAP1982_LOCUS21785|CAD7013758.1|CCAP
OG0003628	LOC119661667|XP_037927030.1|HILL	CCAP1982_LOCUS22904|CAD7014941.1|CCAP
OG0003629	LOC119661464|XP_037926753.1|HILL	CCAP1982_LOCUS23130|CAD7015177.1|CCAP
OG0003630	LOC119647076|XP_037903761.1|HILL	CCAP1982_LOCUS21095|CAD7013006.1|CCAP, CCAP1982_LOCUS21096|CAD7013007.1|CCAP
OG0003631	LOC119649613|XP_037907761.1|HILL	CCAP1982_LOCUS14526|CAD7006198.1|CCAP
OG0003633	LOC119647141|XP_037903862.1|HILL	CCAP1982_LOCUS22604|CAD7014613.1|CCAP
OG0003634	LOC119648061|XP_037905456.1|HILL	CCAP1982_LOCUS11200|CAD7002725.1|CCAP
OG0003635	LOC119648090|XP_037905510.1|HILL	CCAP1982_LOCUS13302|CAD7004919.1|CCAP
OG0003636	LOC119646528|XP_037902920.1|HILL	CCAP1982_LOCUS21736|CAD7013695.1|CCAP
OG0003637	LOC119646606|XP_037903035.1|HILL	CCAP1982_LOCUS21955|CAD7013945.1|CCAP
OG0003638	LOC119647902|XP_037905137.1|HILL	CCAP1982_LOCUS11671|CAD7003211.1|CCAP
OG0003639	LOC119647903|XP_037905138.1|HILL	CCAP1982_LOCUS7721|CAD6999185.1|CCAP
OG0003640	LOC119650811|XP_037909876.1|HILL	CCAP1982_LOCUS21863|CAD7013843.1|CCAP
OG0003641	LOC119659461|XP_037923475.1|HILL	CCAP1982_LOCUS22381|CAD7014386.1|CCAP
OG0003642	LOC119658899|XP_037922628.1|HILL	CCAP1982_LOCUS22389|CAD7014395.1|CCAP
OG0003643	LOC119659330|XP_037923302.1|HILL	CCAP1982_LOCUS22398|CAD7014406.1|CCAP
OG0003644	LOC119650760|XP_037909784.1|HILL	CCAP1982_LOCUS21838|CAD7013818.1|CCAP
OG0003645	LOC119649126|XP_037907059.1|HILL	CCAP1982_LOCUS13195|CAD7004806.1|CCAP, CCAP1982_LOCUS13210|CAD7004821.1|CCAP
OG0003647	LOC119649127|XP_037907060.1|HILL	CCAP1982_LOCUS13190|CAD7004801.1|CCAP, CCAP1982_LOCUS13204|CAD7004815.1|CCAP
OG0003648	LOC119648456|XP_037906141.1|HILL	CCAP1982_LOCUS8271|CAD6999748.1|CCAP
OG0003649	LOC119649738|XP_037907948.1|HILL	CCAP1982_LOCUS4182|CAD6995467.1|CCAP, CCAP1982_LOCUS4183|CAD6995468.1|CCAP
OG0003651	LOC119650134|XP_037908593.1|HILL	CCAP1982_LOCUS12955|CAD7004559.1|CCAP
OG0003652	LOC119647918|XP_037905170.1|HILL	CCAP1982_LOCUS14449|CAD7006117.1|CCAP
OG0003653	LOC119650009|XP_037908405.1|HILL	CCAP1982_LOCUS14514|CAD7006185.1|CCAP
OG0003654	LOC119648153|XP_037905652.1|HILL	CCAP1982_LOCUS14925|CAD7006617.1|CCAP
OG0003656	LOC119648132|XP_037905596.1|HILL	CCAP1982_LOCUS14435|CAD7006103.1|CCAP
OG0003657	LOC119647928|XP_037905188.1|HILL	CCAP1982_LOCUS12806|CAD7004396.1|CCAP
OG0003658	LOC119657312|XP_037920102.1|HILL	CCAP1982_LOCUS4952|CAD6996269.1|CCAP
OG0003659	LOC119648133|XP_037905604.1|HILL	CCAP1982_LOCUS14429|CAD7006097.1|CCAP
OG0003660	LOC119649046|XP_037906946.1|HILL	CCAP1982_LOCUS14421|CAD7006089.1|CCAP
OG0003661	LOC119647734|XP_037904769.1|HILL	CCAP1982_LOCUS11803|CAD7003344.1|CCAP
OG0003662	LOC119648245|XP_037905810.1|HILL	CCAP1982_LOCUS13088|CAD7004695.1|CCAP
OG0003663	LOC119648224|XP_037905768.1|HILL	CCAP1982_LOCUS12977|CAD7004582.1|CCAP
OG0003664	LOC119648208|XP_037905741.1|HILL	CCAP1982_LOCUS11926|CAD7003473.1|CCAP, CCAP1982_LOCUS11925|CAD7003472.1|CCAP
OG0003665	LOC119647053|XP_037903739.1|HILL	CCAP1982_LOCUS22959|CAD7015002.1|CCAP
OG0003666	LOC119661356|XP_037926590.1|HILL	CCAP1982_LOCUS21826|CAD7013806.1|CCAP
OG0003667	LOC119650434|XP_037909181.1|HILL	CCAP1982_LOCUS11534|CAD7003071.1|CCAP, CCAP1982_LOCUS11535|CAD7003072.1|CCAP, CCAP1982_LOCUS11532|CAD7003069.1|CCAP
OG0003668	LOC119658728|XP_037922319.1|HILL	CCAP1982_LOCUS23017|CAD7015061.1|CCAP
OG0003670	LOC119651443|XP_037910979.1|HILL	CCAP1982_LOCUS23293|CAD7015348.1|CCAP
OG0003671	LOC119652275|XP_037912197.1|HILL	CCAP1982_LOCUS23357|CAD7015415.1|CCAP
OG0003672	LOC119659436|XP_037923446.1|HILL	CCAP1982_LOCUS5024|CAD6996346.1|CCAP
OG0003673	LOC119650978|XP_037910172.1|HILL	CCAP1982_LOCUS22968|CAD7015011.1|CCAP
OG0003674	LOC119657436|XP_037920273.1|HILL	CCAP1982_LOCUS22662|CAD7014677.1|CCAP
OG0003675	LOC119646416|XP_037902789.1|HILL	CCAP1982_LOCUS7107|CAD6998519.1|CCAP, CCAP1982_LOCUS7108|CAD6998520.1|CCAP
OG0003676	LOC119654073|XP_037915167.1|HILL	CCAP1982_LOCUS21669|CAD7013618.1|CCAP
OG0003677	LOC119647117|XP_037903832.1|HILL	CCAP1982_LOCUS19974|CAD7011862.1|CCAP
OG0003678	LOC119650407|XP_037909120.1|HILL	CCAP1982_LOCUS11181|CAD7002704.1|CCAP
OG0003679	LOC119649580|XP_037907712.1|HILL	CCAP1982_LOCUS11222|CAD7002748.1|CCAP
OG0003680	LOC119661764|XP_037927162.1|HILL	CCAP1982_LOCUS23121|CAD7015168.1|CCAP
OG0003681	LOC119661227|XP_037926381.1|HILL	CCAP1982_LOCUS22931|CAD7014971.1|CCAP
OG0003682	LOC119658903|XP_037922637.1|HILL	CCAP1982_LOCUS4271|CAD6995560.1|CCAP, CCAP1982_LOCUS4272|CAD6995561.1|CCAP
OG0003683	LOC119660457|XP_037924946.1|HILL	CCAP1982_LOCUS21597|CAD7013538.1|CCAP
OG0003684	LOC119648076|XP_037905489.1|HILL	CCAP1982_LOCUS11434|CAD7002970.1|CCAP
OG0003685	LOC119648151|XP_037905650.1|HILL	CCAP1982_LOCUS11367|CAD7002898.1|CCAP
OG0003686	LOC119652269|XP_037912184.1|HILL	CCAP1982_LOCUS23389|CAD7015448.1|CCAP
OG0003687	LOC119646667|XP_037903125.1|HILL	CCAP1982_LOCUS23346|CAD7015403.1|CCAP
OG0003688	LOC119656978|XP_037919642.1|HILL	CCAP1982_LOCUS22597|CAD7014604.1|CCAP
OG0003689	LOC119648217|XP_037905753.1|HILL	CCAP1982_LOCUS13752|CAD7005392.1|CCAP
OG0003690	LOC119648584|XP_037906283.1|HILL	CCAP1982_LOCUS14318|CAD7005981.1|CCAP
OG0003692	LOC119646532|XP_037902926.1|HILL	CCAP1982_LOCUS21677|CAD7013627.1|CCAP
OG0003693	LOC119649257|XP_037907267.1|HILL	CCAP1982_LOCUS12571|CAD7004151.1|CCAP
OG0003694	LOC119647810|XP_037904954.1|HILL	CCAP1982_LOCUS11736|CAD7003274.1|CCAP
OG0003695	LOC119648516|XP_037906212.1|HILL	CCAP1982_LOCUS12035|CAD7003587.1|CCAP
OG0003696	LOC119661678|XP_037927044.1|HILL	CCAP1982_LOCUS23180|CAD7015232.1|CCAP
OG0003697	LOC119646167|XP_037902471.1|HILL	CCAP1982_LOCUS7206|CAD6998635.1|CCAP
OG0003698	LOC119649768|XP_037907996.1|HILL	CCAP1982_LOCUS11425|CAD7002961.1|CCAP
OG0003699	LOC119651953|XP_037911739.1|HILL	CCAP1982_LOCUS23399|CAD7015459.1|CCAP
OG0003700	LOC119646228|XP_037902544.1|HILL	CCAP1982_LOCUS22160|CAD7014154.1|CCAP
OG0003701	LOC119646281|XP_037902617.1|HILL	CCAP1982_LOCUS8186|CAD6999656.1|CCAP
OG0003702	LOC119647495|XP_037904381.1|HILL	CCAP1982_LOCUS12284|CAD7003854.1|CCAP
OG0003703	LOC119648904|XP_037906736.1|HILL	CCAP1982_LOCUS13305|CAD7004922.1|CCAP
OG0003704	LOC119650003|XP_037908393.1|HILL	CCAP1982_LOCUS12033|CAD7003584.1|CCAP
OG0003705	LOC119648250|XP_037906170.1|HILL	CCAP1982_LOCUS21875|CAD7013856.1|CCAP
OG0003706	LOC119649342|XP_037907376.1|HILL	CCAP1982_LOCUS10911|CAD7002420.1|CCAP
OG0003707	LOC119649525|XP_037907637.1|HILL	CCAP1982_LOCUS10916|CAD7002425.1|CCAP
OG0003708	LOC119650241|XP_037908751.1|HILL	CCAP1982_LOCUS19354|CAD7011246.1|CCAP
OG0003709	LOC119646605|XP_037903033.1|HILL	CCAP1982_LOCUS23119|CAD7015166.1|CCAP
OG0003710	LOC119661241|XP_037926398.1|HILL	CCAP1982_LOCUS23117|CAD7015164.1|CCAP
OG0003711	LOC119649760|XP_037907982.1|HILL	CCAP1982_LOCUS11818|CAD7003359.1|CCAP
OG0003712	LOC119657728|XP_037920702.1|HILL	CCAP1982_LOCUS7182|CAD6998607.1|CCAP
OG0003713	LOC119646465|XP_037902842.1|HILL	CCAP1982_LOCUS7183|CAD6998608.1|CCAP
OG0003714	LOC119646466|XP_037902843.1|HILL	CCAP1982_LOCUS7184|CAD6998609.1|CCAP
OG0003715	LOC119649713|XP_037907915.1|HILL	CCAP1982_LOCUS13001|CAD7004606.1|CCAP
OG0003716	LOC119647610|XP_037904570.1|HILL	CCAP1982_LOCUS12861|CAD7004455.1|CCAP
OG0003717	LOC119650072|XP_037908498.1|HILL	CCAP1982_LOCUS11998|CAD7003550.1|CCAP
OG0003718	LOC119649304|XP_037907329.1|HILL	CCAP1982_LOCUS13032|CAD7004637.1|CCAP
OG0003719	LOC119648641|XP_037906340.1|HILL	CCAP1982_LOCUS14044|CAD7005692.1|CCAP
OG0003721	LOC119655223|XP_037916934.1|HILL	CCAP1982_LOCUS23140|CAD7015189.1|CCAP
OG0003722	LOC119648013|XP_037905343.1|HILL	CCAP1982_LOCUS12402|CAD7003979.1|CCAP
OG0003723	LOC119649445|XP_037907524.1|HILL	CCAP1982_LOCUS11056|CAD7002568.1|CCAP
OG0003724	LOC119648257|XP_037905830.1|HILL	CCAP1982_LOCUS12892|CAD7004490.1|CCAP
OG0003725	LOC119647823|XP_037904980.1|HILL	CCAP1982_LOCUS12240|CAD7003807.1|CCAP, CCAP1982_LOCUS12242|CAD7003809.1|CCAP
OG0003726	LOC119648865|XP_037906677.1|HILL	CCAP1982_LOCUS11955|CAD7003505.1|CCAP
OG0003728	LOC119658864|XP_037922548.1|HILL	CCAP1982_LOCUS5087|CAD6996414.1|CCAP
OG0003729	LOC119649621|XP_037907778.1|HILL	CCAP1982_LOCUS11255|CAD7002782.1|CCAP, CCAP1982_LOCUS11256|CAD7002783.1|CCAP
OG0003730	LOC119649277|XP_037907292.1|HILL	CCAP1982_LOCUS13186|CAD7004796.1|CCAP, CCAP1982_LOCUS13185|CAD7004795.1|CCAP
OG0003731	LOC119648302|XP_037905889.1|HILL	CCAP1982_LOCUS12325|CAD7003895.1|CCAP
OG0003732	LOC119655238|XP_037916952.1|HILL	CCAP1982_LOCUS11049|CAD7002561.1|CCAP
OG0003733	LOC119648254|XP_037905825.1|HILL	CCAP1982_LOCUS11700|CAD7003238.1|CCAP, CCAP1982_LOCUS11945|CAD7003495.1|CCAP
OG0003734	LOC119650439|XP_037909193.1|HILL	CCAP1982_LOCUS14820|CAD7006504.1|CCAP
OG0003735	LOC119659748|XP_037923973.1|HILL	CCAP1982_LOCUS7104|CAD6998516.1|CCAP
OG0003736	LOC119660207|XP_037924609.1|HILL	CCAP1982_LOCUS21665|CAD7013613.1|CCAP
OG0003737	LOC119646142|XP_037902427.1|HILL	CCAP1982_LOCUS22961|CAD7015003.1|CCAP
OG0003738	LOC119660755|XP_037925448.1|HILL	CCAP1982_LOCUS23063|CAD7015110.1|CCAP, CCAP1982_LOCUS23064|CAD7015111.1|CCAP
OG0003739	LOC119661194|XP_037926344.1|HILL	CCAP1982_LOCUS21686|CAD7013639.1|CCAP
OG0003740	LOC119660201|XP_037924561.1|HILL	CCAP1982_LOCUS21681|CAD7013634.1|CCAP
OG0003741	LOC119647802|XP_037904946.1|HILL	CCAP1982_LOCUS12046|CAD7003598.1|CCAP
OG0003742	LOC119648985|XP_037906836.1|HILL	CCAP1982_LOCUS13569|CAD7005209.1|CCAP
OG0003743	LOC119648387|XP_037906055.1|HILL	CCAP1982_LOCUS21675|CAD7013625.1|CCAP
OG0003744	LOC119660208|XP_037924574.1|HILL	CCAP1982_LOCUS21683|CAD7013636.1|CCAP
OG0003745	LOC119647069|XP_037903755.1|HILL	CCAP1982_LOCUS22908|CAD7014945.1|CCAP
OG0003746	LOC119655287|XP_037917035.1|HILL	CCAP1982_LOCUS22266|CAD7014263.1|CCAP
OG0003747	LOC119648917|XP_037906751.1|HILL	CCAP1982_LOCUS11210|CAD7002735.1|CCAP
OG0003748	LOC119649420|XP_037907488.1|HILL	CCAP1982_LOCUS11216|CAD7002742.1|CCAP
OG0003749	LOC119648024|XP_037905370.1|HILL	CCAP1982_LOCUS13308|CAD7004925.1|CCAP
OG0003750	LOC119648940|XP_037906782.1|HILL	CCAP1982_LOCUS13306|CAD7004923.1|CCAP
OG0003751	LOC119649422|XP_037907491.1|HILL	CCAP1982_LOCUS13309|CAD7004926.1|CCAP
OG0003752	LOC119647805|XP_037904949.1|HILL	CCAP1982_LOCUS11852|CAD7003394.1|CCAP
OG0003753	LOC119648004|XP_037905318.1|HILL	CCAP1982_LOCUS11856|CAD7003399.1|CCAP
OG0003754	LOC119647906|XP_037905142.1|HILL	CCAP1982_LOCUS11855|CAD7003398.1|CCAP
OG0003755	LOC119648189|XP_037905706.1|HILL	CCAP1982_LOCUS11175|CAD7002698.1|CCAP, CCAP1982_LOCUS11174|CAD7002697.1|CCAP
OG0003756	LOC119659413|XP_037923415.1|HILL	CCAP1982_LOCUS23023|CAD7015067.1|CCAP
OG0003757	LOC119647186|XP_037903925.1|HILL	CCAP1982_LOCUS22116|CAD7014110.1|CCAP
OG0003758	LOC119648492|XP_037906186.1|HILL	CCAP1982_LOCUS21779|CAD7013748.1|CCAP
OG0003759	LOC119650305|XP_037908874.1|HILL	CCAP1982_LOCUS11192|CAD7002717.1|CCAP
OG0003760	LOC119660969|XP_037925962.1|HILL	CCAP1982_LOCUS19957|CAD7011848.1|CCAP
OG0003761	LOC119649811|XP_037908070.1|HILL	CCAP1982_LOCUS11190|CAD7002715.1|CCAP
OG0003762	LOC119648364|XP_037906017.1|HILL	CCAP1982_LOCUS11188|CAD7002712.1|CCAP
OG0003763	LOC119650257|XP_037908780.1|HILL	CCAP1982_LOCUS12557|CAD7004137.1|CCAP
OG0003764	LOC119648147|XP_037905632.1|HILL	CCAP1982_LOCUS12566|CAD7004146.1|CCAP
OG0003765	LOC119648395|XP_037906062.1|HILL	CCAP1982_LOCUS7854|CAD6999327.1|CCAP
OG0003767	LOC119646303|XP_037902646.1|HILL	CCAP1982_LOCUS21617|CAD7013561.1|CCAP
OG0003768	LOC119647077|XP_037903762.1|HILL	CCAP1982_LOCUS21741|CAD7013702.1|CCAP
OG0003769	LOC119655999|XP_037918169.1|HILL	CCAP1982_LOCUS21766|CAD7013735.1|CCAP
OG0003770	LOC119660948|XP_037925888.1|HILL	CCAP1982_LOCUS10046|CAD7001551.1|CCAP
OG0003771	LOC119648179|XP_037905687.1|HILL	CCAP1982_LOCUS11845|CAD7003387.1|CCAP, CCAP1982_LOCUS11844|CAD7003385.1|CCAP
OG0003772	LOC119648822|XP_037906609.1|HILL	CCAP1982_LOCUS12758|CAD7004342.1|CCAP
OG0003773	LOC119658748|XP_037922360.1|HILL	CCAP1982_LOCUS22282|CAD7014279.1|CCAP
OG0003774	LOC119661704|XP_037927083.1|HILL	CCAP1982_LOCUS22285|CAD7014282.1|CCAP, CCAP1982_LOCUS22287|CAD7014285.1|CCAP
OG0003775	LOC119659114|XP_037922965.1|HILL, LOC119659746|XP_037923936.1|HILL	CCAP1982_LOCUS8887|CAD7000411.1|CCAP
OG0003776	LOC119660469|XP_037924980.1|HILL	CCAP1982_LOCUS22302|CAD7014300.1|CCAP
OG0003778	LOC119654891|XP_037916437.1|HILL	CCAP1982_LOCUS22486|CAD7014485.1|CCAP
OG0003779	LOC119660462|XP_037924952.1|HILL	CCAP1982_LOCUS7188|CAD6998613.1|CCAP
OG0003780	LOC119648787|XP_037906563.1|HILL	CCAP1982_LOCUS23198|CAD7015249.1|CCAP
OG0003781	LOC119660774|XP_037925472.1|HILL	CCAP1982_LOCUS10121|CAD7001627.1|CCAP
OG0003783	LOC119656177|XP_037918455.1|HILL	CCAP1982_LOCUS2717|CAD6993929.1|CCAP
OG0003784	LOC119649315|XP_037907345.1|HILL	CCAP1982_LOCUS21732|CAD7013691.1|CCAP
OG0003785	LOC119652101|XP_037911970.1|HILL	CCAP1982_LOCUS22194|CAD7014188.1|CCAP
OG0003786	LOC119657405|XP_037920228.1|HILL	CCAP1982_LOCUS7209|CAD6998638.1|CCAP
OG0003787	LOC119655515|XP_037917354.1|HILL	CCAP1982_LOCUS7207|CAD6998636.1|CCAP
OG0003789	LOC119658627|XP_037922055.1|HILL	CCAP1982_LOCUS21199|CAD7013127.1|CCAP
OG0003790	LOC119649352|XP_037907388.1|HILL	CCAP1982_LOCUS11836|CAD7003377.1|CCAP
OG0003791	LOC119660197|XP_037924545.1|HILL	CCAP1982_LOCUS4446|CAD6995741.1|CCAP
OG0003792	LOC119655876|XP_037917940.1|HILL	CCAP1982_LOCUS19953|CAD7011844.1|CCAP
OG0003793	LOC119650171|XP_037908655.1|HILL	CCAP1982_LOCUS21395|CAD7013325.1|CCAP
OG0003794	LOC119653959|XP_037915048.1|HILL	CCAP1982_LOCUS20803|CAD7012696.1|CCAP
OG0003795	LOC119661278|XP_037926480.1|HILL	CCAP1982_LOCUS14674|CAD7006352.1|CCAP
OG0003796	LOC119661279|XP_037926482.1|HILL	CCAP1982_LOCUS3197|CAD6994450.1|CCAP
OG0003797	LOC119650191|XP_037908682.1|HILL	CCAP1982_LOCUS6552|CAD6997934.1|CCAP
OG0003798	LOC119646775|XP_037903284.1|HILL	CCAP1982_LOCUS22894|CAD7014931.1|CCAP
OG0003799	LOC119653551|XP_037914191.1|HILL	CCAP1982_LOCUS22887|CAD7014923.1|CCAP
OG0003800	LOC119651835|XP_037911559.1|HILL	CCAP1982_LOCUS5304|CAD6996624.1|CCAP
OG0003801	LOC119652823|XP_037913079.1|HILL	CCAP1982_LOCUS5506|CAD6996833.1|CCAP, CCAP1982_LOCUS5505|CAD6996832.1|CCAP
OG0003802	LOC119660468|XP_037924982.1|HILL, LOC119648035|XP_037905393.1|HILL	CCAP1982_LOCUS5798|CAD6997154.1|CCAP
OG0003803	LOC119660911|XP_037925796.1|HILL	CCAP1982_LOCUS1579|CAD6992734.1|CCAP
OG0003804	LOC119650642|XP_037909493.1|HILL	CCAP1982_LOCUS5284|CAD6996612.1|CCAP, CCAP1982_LOCUS5286|CAD6996614.1|CCAP
OG0003805	LOC119650599|XP_037909388.1|HILL	CCAP1982_LOCUS6671|CAD6998055.1|CCAP
OG0003806	LOC119652383|XP_037912410.1|HILL	CCAP1982_LOCUS5883|CAD6997250.1|CCAP
OG0003807	LOC119653215|XP_037913713.1|HILL	CCAP1982_LOCUS5605|CAD6996935.1|CCAP
OG0003808	LOC119655359|XP_037917147.1|HILL	CCAP1982_LOCUS12809|CAD7004399.1|CCAP
OG0003809	LOC119648603|XP_037906304.1|HILL	CCAP1982_LOCUS8799|CAD7000314.1|CCAP
OG0003810	LOC119646688|XP_037903177.1|HILL	CCAP1982_LOCUS22830|CAD7014864.1|CCAP
OG0003811	LOC119653900|XP_037914963.1|HILL	CCAP1982_LOCUS20526|CAD7012445.1|CCAP
OG0003812	LOC119647196|XP_037903935.1|HILL	CCAP1982_LOCUS6935|CAD6998330.1|CCAP, CCAP1982_LOCUS6934|CAD6998329.1|CCAP
OG0003813	LOC119651881|XP_037911628.1|HILL	CCAP1982_LOCUS5706|CAD6997052.1|CCAP
OG0003814	LOC119646208|XP_037902517.1|HILL	CCAP1982_LOCUS8342|CAD6999831.1|CCAP
OG0003815	LOC119650560|XP_037909295.1|HILL	CCAP1982_LOCUS3110|CAD6994356.1|CCAP
OG0003816	LOC119652600|XP_037912757.1|HILL	CCAP1982_LOCUS7861|CAD6999334.1|CCAP
OG0003817	LOC119653238|XP_037913765.1|HILL	CCAP1982_LOCUS7853|CAD6999326.1|CCAP
OG0003818	LOC119656712|XP_037919164.1|HILL	CCAP1982_LOCUS7280|CAD6998723.1|CCAP
OG0003819	LOC119647659|XP_037904663.1|HILL, LOC119655639|XP_037917544.1|HILL, LOC119654751|XP_037916209.1|HILL, LOC119655175|XP_037916855.1|HILL	CCAP1982_LOCUS7276|CAD6998719.1|CCAP
OG0003820	LOC119659344|XP_037923316.1|HILL	CCAP1982_LOCUS83|CAD6991141.1|CCAP
OG0003821	LOC119658253|XP_037921465.1|HILL	CCAP1982_LOCUS7180|CAD6998605.1|CCAP
OG0003822	LOC119651831|XP_037911554.1|HILL	CCAP1982_LOCUS6140|CAD6997499.1|CCAP
OG0003823	LOC119651689|XP_037911324.1|HILL	CCAP1982_LOCUS8357|CAD6999845.1|CCAP
OG0003824	LOC119651957|XP_037911741.1|HILL	CCAP1982_LOCUS6116|CAD6997474.1|CCAP
OG0003825	LOC119652718|XP_037912937.1|HILL	CCAP1982_LOCUS9117|CAD7000643.1|CCAP
OG0003826	LOC119651514|XP_037911069.1|HILL	CCAP1982_LOCUS7874|CAD6999347.1|CCAP
OG0003828	LOC119652878|XP_037913169.1|HILL	CCAP1982_LOCUS5595|CAD6996925.1|CCAP
OG0003829	LOC119652793|XP_037913039.1|HILL	CCAP1982_LOCUS6584|CAD6997966.1|CCAP
OG0003830	LOC119651444|XP_037910976.1|HILL	CCAP1982_LOCUS8407|CAD6999897.1|CCAP
OG0003831	LOC119657923|XP_037921039.1|HILL	CCAP1982_LOCUS3015|CAD6994254.1|CCAP
OG0003832	LOC119652867|XP_037913152.1|HILL	CCAP1982_LOCUS6414|CAD6997789.1|CCAP
OG0003833	LOC119650697|XP_037909608.1|HILL	CCAP1982_LOCUS6417|CAD6997792.1|CCAP
OG0003834	LOC119651620|XP_037911203.1|HILL	CCAP1982_LOCUS5881|CAD6997247.1|CCAP
OG0003836	LOC119653759|XP_037914659.1|HILL	CCAP1982_LOCUS11112|CAD7002628.1|CCAP
OG0003837	LOC119647080|XP_037903765.1|HILL	CCAP1982_LOCUS5808|CAD6997165.1|CCAP
OG0003838	LOC119647137|XP_037903857.1|HILL	CCAP1982_LOCUS6716|CAD6998102.1|CCAP
OG0003839	LOC119651293|XP_037910740.1|HILL	CCAP1982_LOCUS5500|CAD6996827.1|CCAP
OG0003840	LOC119646581|XP_037903002.1|HILL	CCAP1982_LOCUS21671|CAD7013620.1|CCAP
OG0003841	LOC119659259|XP_037923182.1|HILL	CCAP1982_LOCUS8955|CAD7000476.1|CCAP
OG0003842	LOC119652542|XP_037912675.1|HILL	CCAP1982_LOCUS5694|CAD6997036.1|CCAP
OG0003843	LOC119650959|XP_037910133.1|HILL	CCAP1982_LOCUS6000|CAD6997367.1|CCAP
OG0003844	LOC119652928|XP_037913242.1|HILL	CCAP1982_LOCUS5698|CAD6997041.1|CCAP
OG0003845	LOC119651722|XP_037911372.1|HILL	CCAP1982_LOCUS6223|CAD6997584.1|CCAP
OG0003846	LOC119650951|XP_037910113.1|HILL	CCAP1982_LOCUS5655|CAD6996994.1|CCAP
OG0003848	LOC119653263|XP_037913798.1|HILL	CCAP1982_LOCUS6404|CAD6997779.1|CCAP
