Orthogroup	Duplications (all)	Duplications (50% support)
OG0010407	3	3
OG0010408	1	1
OG0010409	0	0
OG0010410	2	2
OG0010411	0	0
OG0010412	1	1
OG0010413	0	0
OG0010414	0	0
OG0010415	0	0
OG0010416	0	0
OG0010417	0	0
OG0010418	0	0
OG0010419	0	0
OG0010420	1	1
OG0010421	0	0
OG0010422	0	0
OG0010423	0	0
OG0010424	0	0
OG0010425	0	0
OG0010426	0	0
OG0010427	0	0
OG0010428	0	0
OG0010429	0	0
OG0010430	0	0
OG0010431	0	0
OG0010432	0	0
OG0010433	0	0
OG0010434	0	0
OG0010435	0	0
OG0010436	0	0
OG0010437	0	0
OG0010438	1	1
OG0010439	0	0
OG0010440	0	0
OG0010441	0	0
OG0010442	0	0
OG0010443	0	0
OG0010444	0	0
OG0010445	0	0
OG0010446	0	0
OG0010447	0	0
OG0010448	0	0
OG0010449	1	1
OG0010450	0	0
OG0010451	0	0
OG0010452	0	0
OG0010453	0	0
OG0010454	0	0
OG0010455	0	0
OG0010456	0	0
OG0010457	0	0
OG0010458	0	0
OG0010459	0	0
OG0010460	0	0
OG0010461	0	0
OG0010462	0	0
OG0010463	0	0
OG0010464	0	0
OG0010465	0	0
OG0010466	0	0
OG0010467	0	0
OG0010468	0	0
OG0010469	0	0
OG0010470	0	0
OG0010471	0	0
OG0010472	0	0
OG0010473	0	0
OG0010474	0	0
OG0010475	0	0
OG0010476	1	1
OG0010477	0	0
OG0010478	0	0
OG0010479	0	0
OG0010480	0	0
OG0010481	0	0
OG0010482	0	0
OG0010483	0	0
OG0010484	0	0
OG0010485	1	1
OG0010486	0	0
OG0010487	0	0
OG0010488	0	0
OG0010489	0	0
OG0010490	1	0
OG0010491	0	0
OG0010492	1	1
OG0010493	0	0
OG0010494	1	1
OG0010495	0	0
OG0010496	0	0
OG0010497	0	0
OG0010498	0	0
OG0010499	1	1
OG0010500	1	1
OG0010501	0	0
OG0010502	1	1
OG0010503	0	0
OG0010504	2	1
OG0010505	2	2
OG0010506	1	1
OG0010507	1	1
OG0010508	0	0
OG0010509	1	1
OG0010510	0	0
OG0010511	1	1
OG0010512	1	1
OG0010513	0	0
OG0010514	0	0
OG0010515	0	0
OG0010516	0	0
OG0010517	0	0
OG0010518	1	1
OG0010519	0	0
OG0010520	2	2
OG0010521	0	0
OG0010522	0	0
OG0010523	0	0
OG0010524	0	0
OG0010525	0	0
OG0010526	0	0
OG0010527	1	1
OG0010528	0	0
OG0010529	1	1
OG0010530	0	0
OG0010531	0	0
OG0010532	1	1
OG0010533	0	0
OG0010534	1	1
OG0010535	1	1
OG0010536	0	0
OG0010537	0	0
OG0010538	0	0
OG0010539	2	2
OG0010540	0	0
OG0010541	0	0
OG0010542	0	0
OG0010543	0	0
OG0010544	1	1
OG0010545	0	0
OG0010546	0	0
OG0010547	0	0
OG0010548	0	0
OG0010549	0	0
OG0010550	0	0
OG0010551	0	0
OG0010552	0	0
OG0010553	0	0
OG0010554	0	0
OG0010555	1	1
OG0010556	0	0
OG0010557	0	0
OG0010558	2	2
OG0010559	0	0
OG0010560	0	0
OG0010561	0	0
OG0010562	0	0
OG0010563	0	0
OG0010564	0	0
OG0010565	1	1
OG0010566	0	0
OG0010567	1	1
OG0010568	0	0
OG0010569	0	0
OG0010570	0	0
OG0010571	0	0
OG0010572	0	0
OG0010573	0	0
OG0010574	1	1
OG0010575	0	0
OG0010576	0	0
OG0010577	0	0
OG0010578	0	0
OG0010579	0	0
OG0010580	0	0
OG0010581	1	1
OG0010582	0	0
OG0010583	0	0
OG0010584	1	1
OG0010585	2	2
OG0010586	2	2
OG0010587	6	5
OG0010588	1	1
OG0010589	2	2
OG0010590	2	2
OG0010591	7	5
OG0010592	1	1
OG0010593	1	1
OG0010594	3	1
OG0010595	1	1
OG0010596	2	2
OG0010597	1	1
OG0010598	1	1
OG0010599	1	1
OG0010600	1	1
OG0010601	1	1
OG0010602	10	10
OG0010603	6	5
OG0010604	26	26
OG0010605	26	26
OG0010606	14	14
OG0010607	10	10
OG0010608	5	3
OG0010609	12	11
OG0010610	5	4
OG0010611	23	23
OG0010612	2	1
OG0010613	3	2
OG0010614	25	25
OG0010615	25	25
OG0010616	5	3
OG0010617	25	25
OG0010618	25	25
OG0010619	0	0
OG0010620	25	25
OG0010621	0	0
OG0010622	1	0
OG0010623	15	10
OG0010624	0	0
OG0010625	25	25
OG0010626	0	0
OG0010627	1	1
OG0010628	0	0
OG0010629	2	2
OG0010630	0	0
OG0010631	0	0
OG0010632	1	1
OG0010633	0	0
OG0010634	1	1
OG0010635	1	1
OG0010636	1	1
OG0010637	0	0
OG0010638	0	0
OG0010639	0	0
OG0010640	0	0
OG0010641	0	0
OG0010642	0	0
OG0010643	0	0
OG0010644	0	0
OG0010645	0	0
OG0010646	1	1
OG0010647	0	0
OG0010648	0	0
OG0010649	8	7
OG0010650	1	0
OG0010651	0	0
OG0010652	18	18
OG0010653	0	0
OG0010654	25	25
OG0010655	0	0
OG0010656	20	20
OG0010657	0	0
OG0010658	0	0
OG0010659	0	0
OG0010660	0	0
OG0010661	0	0
OG0010662	0	0
OG0010663	0	0
OG0010664	0	0
OG0010665	0	0
OG0010666	0	0
OG0010667	0	0
OG0010668	0	0
OG0010669	0	0
OG0010670	0	0
OG0010671	0	0
OG0010672	0	0
OG0010673	0	0
OG0010674	1	1
OG0010675	1	0
OG0010676	1	1
OG0010677	0	0
OG0010678	0	0
OG0010679	1	1
OG0010680	1	0
OG0010681	1	1
OG0010682	0	0
OG0010683	2	2
OG0010684	1	0
OG0010685	0	0
OG0010686	0	0
OG0010687	0	0
OG0010688	0	0
OG0010689	0	0
OG0010690	0	0
OG0010691	0	0
OG0010692	0	0
OG0010693	0	0
OG0010694	1	1
OG0010695	0	0
OG0010696	2	2
OG0010697	1	1
OG0010698	0	0
OG0010699	0	0
OG0010700	3	3
OG0010701	0	0
OG0010702	1	1
OG0010703	0	0
OG0010704	0	0
OG0010705	0	0
OG0010706	1	1
OG0010707	0	0
OG0010708	1	0
OG0010709	0	0
OG0010710	0	0
OG0010711	2	1
OG0010712	0	0
OG0010713	0	0
OG0010714	0	0
OG0010715	2	2
OG0010716	0	0
OG0010717	0	0
OG0010718	0	0
OG0010719	0	0
OG0010720	0	0
OG0010721	0	0
OG0010722	1	0
OG0010723	0	0
OG0010724	1	1
OG0010725	1	1
OG0010726	0	0
OG0010727	1	1
OG0010728	1	1
OG0010729	1	1
OG0010730	1	1
OG0010731	2	2
OG0010732	1	1
OG0010733	2	1
OG0010734	0	0
OG0010735	0	0
OG0010736	0	0
OG0010737	0	0
OG0010738	0	0
OG0010739	0	0
OG0010740	0	0
OG0010741	1	1
OG0010742	4	3
OG0010743	0	0
OG0010744	0	0
OG0010745	0	0
OG0010746	1	1
OG0010747	0	0
OG0010748	0	0
OG0010749	1	1
OG0010750	0	0
OG0010751	0	0
OG0010752	2	1
OG0010753	0	0
OG0010754	0	0
OG0010755	0	0
OG0010756	0	0
OG0010757	0	0
OG0010758	0	0
OG0010759	0	0
OG0010760	0	0
OG0010761	0	0
OG0010762	1	1
OG0010763	0	0
OG0010764	0	0
OG0010765	0	0
OG0010766	0	0
OG0010767	0	0
OG0010768	0	0
OG0010769	0	0
OG0010770	0	0
OG0010771	0	0
OG0010772	0	0
OG0010773	0	0
OG0010774	0	0
OG0010775	0	0
OG0010776	3	2
OG0010777	1	1
OG0010778	0	0
OG0010779	1	1
OG0010780	0	0
OG0010781	0	0
OG0010782	1	1
OG0010783	0	0
OG0010784	0	0
OG0010785	0	0
OG0010786	0	0
OG0010787	1	1
OG0010788	0	0
OG0010789	7	7
OG0010790	2	1
OG0010791	1	0
OG0010792	0	0
OG0010793	0	0
OG0010794	1	1
OG0010795	0	0
OG0010796	10	9
OG0010797	1	1
OG0010798	5	4
OG0010799	1	1
OG0010800	0	0
OG0010801	0	0
OG0010802	0	0
OG0010803	1	1
OG0010804	0	0
OG0010805	2	2
OG0010806	0	0
OG0010807	0	0
OG0010808	2	1
OG0010809	1	1
OG0010810	1	1
OG0010811	18	18
OG0010812	12	12
OG0010813	1	1
OG0010814	12	9
OG0010815	15	15
OG0010816	20	20
OG0010817	16	16
OG0010818	23	23
OG0010819	24	24
OG0010820	0	0
OG0010821	3	3
OG0010822	22	22
OG0010823	0	0
OG0010824	2	2
OG0010825	0	0
OG0010826	22	22
OG0010827	1	1
OG0010828	0	0
OG0010829	5	5
OG0010830	1	1
OG0010831	1	1
OG0010832	1	1
OG0010833	1	1
OG0010834	1	1
OG0010835	0	0
OG0010836	0	0
OG0010837	0	0
OG0010838	1	1
OG0010839	1	1
OG0010840	0	0
OG0010841	0	0
OG0010842	2	2
OG0010843	0	0
OG0010844	1	1
OG0010845	0	0
OG0010846	0	0
OG0010847	0	0
OG0010848	0	0
OG0010849	0	0
OG0010850	0	0
OG0010851	1	1
OG0010852	1	1
OG0010853	0	0
OG0010854	0	0
OG0010855	0	0
OG0010856	0	0
OG0010857	4	4
OG0010858	0	0
OG0010859	1	1
OG0010860	1	1
OG0010861	1	1
OG0010862	0	0
OG0010863	0	0
OG0010864	0	0
OG0010865	0	0
OG0010866	0	0
OG0010867	1	1
OG0010868	0	0
OG0010869	1	1
OG0010870	0	0
OG0010871	0	0
OG0010872	0	0
OG0010873	0	0
OG0010874	2	0
OG0010875	0	0
OG0010876	0	0
OG0010877	0	0
OG0010878	0	0
OG0010879	0	0
OG0010880	0	0
OG0010881	0	0
OG0010882	0	0
OG0010883	0	0
OG0010884	1	1
OG0010885	0	0
OG0010886	1	1
OG0010887	0	0
OG0010888	0	0
OG0010889	0	0
OG0010890	4	4
OG0010891	1	1
OG0010892	5	5
OG0010893	1	1
OG0010894	0	0
OG0010895	0	0
OG0010896	3	1
OG0010897	0	0
OG0010898	0	0
OG0010899	0	0
OG0010900	1	1
OG0010901	0	0
OG0010902	0	0
OG0010903	0	0
OG0010904	0	0
OG0010905	0	0
OG0010906	7	7
OG0010907	0	0
OG0010908	1	0
OG0010909	2	2
OG0010910	0	0
OG0010911	0	0
OG0010912	0	0
OG0010913	0	0
OG0010914	3	3
OG0010915	2	2
OG0010916	0	0
OG0010917	1	1
OG0010918	4	4
OG0010919	0	0
OG0010920	2	2
OG0010921	1	1
OG0010922	0	0
OG0010923	0	0
OG0010924	0	0
OG0010925	0	0
OG0010926	3	3
OG0010927	0	0
OG0010928	0	0
OG0010929	0	0
OG0010930	2	2
OG0010931	0	0
OG0010932	0	0
OG0010933	0	0
OG0010934	0	0
OG0010935	1	1
OG0010936	0	0
OG0010937	4	4
OG0010938	23	23
OG0010939	15	15
OG0010940	15	15
OG0010941	19	19
OG0010942	12	12
OG0010943	9	9
OG0010944	15	15
OG0010945	8	6
OG0010946	2	2
OG0010947	15	15
OG0010948	2	2
OG0010949	10	8
OG0010950	1	1
OG0010951	21	21
OG0010952	23	23
OG0010953	19	19
OG0010954	23	23
OG0010955	23	23
OG0010956	0	0
OG0010957	0	0
OG0010958	0	0
OG0010959	0	0
OG0010960	2	1
OG0010961	22	22
OG0010962	0	0
OG0010963	0	0
OG0010964	0	0
OG0010965	2	2
OG0010966	3	3
OG0010967	0	0
OG0010968	0	0
OG0010969	0	0
OG0010970	23	23
OG0010971	0	0
OG0010972	0	0
OG0010973	13	12
OG0010974	0	0
OG0010975	1	1
OG0010976	19	19
OG0010977	1	1
OG0010978	0	0
OG0010979	0	0
OG0010980	0	0
OG0010981	0	0
OG0010982	0	0
OG0010983	2	2
OG0010984	0	0
OG0010985	0	0
OG0010986	0	0
OG0010987	0	0
OG0010988	0	0
OG0010989	2	1
OG0010990	1	1
OG0010991	0	0
OG0010992	4	4
OG0010993	0	0
OG0010994	0	0
OG0010995	0	0
OG0010996	0	0
OG0010997	0	0
OG0010998	0	0
OG0010999	0	0
OG0011000	0	0
OG0011001	0	0
OG0011002	0	0
OG0011003	0	0
OG0011004	0	0
OG0011005	1	1
OG0011006	0	0
OG0011007	0	0
OG0011008	1	1
OG0011009	0	0
OG0011010	0	0
OG0011011	1	0
OG0011012	0	0
OG0011013	2	2
OG0011014	0	0
OG0011015	0	0
OG0011016	0	0
OG0011017	0	0
OG0011018	1	1
OG0011019	3	2
OG0011020	1	1
OG0011021	2	2
OG0011022	1	0
OG0011023	0	0
OG0011024	1	1
OG0011025	2	2
OG0011026	4	3
OG0011027	1	1
OG0011028	1	1
OG0011029	2	2
OG0011030	0	0
OG0011031	0	0
OG0011032	3	3
OG0011033	1	1
OG0011034	1	1
OG0011035	2	2
OG0011036	0	0
OG0011037	2	2
OG0011038	2	2
OG0011039	1	0
OG0011040	1	1
OG0011041	0	0
OG0011042	0	0
OG0011043	1	1
OG0011044	3	3
OG0011045	0	0
OG0011046	3	2
OG0011047	0	0
OG0011048	1	1
OG0011049	1	1
OG0011050	0	0
OG0011051	0	0
OG0011052	3	3
OG0011053	0	0
OG0011054	1	1
OG0011055	1	1
OG0011056	1	0
OG0011057	0	0
OG0011058	2	2
OG0011059	1	1
OG0011060	4	2
OG0011061	1	1
OG0011062	0	0
OG0011063	1	1
OG0011064	23	23
OG0011065	16	16
OG0011066	2	2
OG0011067	2	2
OG0011068	12	12
OG0011069	20	20
OG0011070	12	10
OG0011071	12	12
OG0011072	10	10
OG0011073	18	18
OG0011074	21	21
OG0011075	22	22
OG0011076	22	22
OG0011077	0	0
OG0011078	0	0
OG0011079	0	0
OG0011080	0	0
OG0011081	0	0
OG0011082	0	0
OG0011083	17	15
OG0011084	2	2
OG0011085	0	0
OG0011086	0	0
OG0011087	2	2
OG0011088	0	0
OG0011089	4	2
OG0011090	1	1
OG0011091	0	0
OG0011092	2	2
OG0011093	0	0
OG0011094	0	0
OG0011095	4	4
OG0011096	0	0
OG0011097	22	22
OG0011098	1	1
OG0011099	0	0
OG0011100	0	0
OG0011101	0	0
OG0011102	1	1
OG0011103	0	0
OG0011104	0	0
OG0011105	6	4
OG0011106	0	0
OG0011107	0	0
OG0011108	2	0
OG0011109	5	5
OG0011110	0	0
OG0011111	1	1
OG0011112	0	0
OG0011113	0	0
OG0011114	0	0
OG0011115	0	0
OG0011116	0	0
OG0011117	1	1
OG0011118	3	3
OG0011119	2	2
OG0011120	2	1
OG0011121	1	0
OG0011122	2	2
OG0011123	0	0
OG0011124	4	3
OG0011125	1	1
OG0011126	2	2
OG0011127	1	1
OG0011128	0	0
OG0011129	1	1
OG0011130	2	1
OG0011131	0	0
OG0011132	3	3
OG0011133	1	1
OG0011134	4	4
OG0011135	2	2
OG0011136	2	2
OG0011137	2	2
OG0011138	2	2
OG0011139	2	2
OG0011140	0	0
OG0011141	0	0
OG0011142	0	0
OG0011143	1	1
OG0011144	6	6
OG0011145	2	2
OG0011146	2	2
OG0011147	3	3
OG0011148	0	0
OG0011149	1	1
OG0011150	0	0
OG0011151	0	0
OG0011152	2	1
OG0011153	4	4
OG0011154	0	0
OG0011155	1	1
OG0011156	1	1
OG0011157	0	0
OG0011158	0	0
OG0011159	1	1
OG0011160	0	0
OG0011161	0	0
OG0011162	0	0
OG0011163	2	2
OG0011164	1	1
OG0011165	3	3
OG0011166	22	22
OG0011167	18	18
OG0011168	18	18
OG0011169	5	4
OG0011170	4	1
OG0011171	3	2
OG0011172	2	0
OG0011173	2	1
OG0011174	0	0
OG0011175	20	20
OG0011176	20	20
OG0011177	0	0
OG0011178	21	21
OG0011179	1	1
OG0011180	12	12
OG0011181	16	15
OG0011182	0	0
OG0011183	21	21
OG0011184	19	19
OG0011185	0	0
OG0011186	20	20
OG0011187	0	0
OG0011188	20	20
OG0011189	0	0
OG0011190	1	0
OG0011191	3	3
OG0011192	1	1
OG0011193	0	0
OG0011194	9	9
OG0011195	0	0
OG0011196	0	0
OG0011197	0	0
OG0011198	0	0
OG0011199	0	0
OG0011200	0	0
OG0011201	0	0
OG0011202	0	0
OG0011203	7	6
OG0011204	0	0
OG0011205	12	11
OG0011206	1	1
OG0011207	0	0
OG0011208	2	2
OG0011209	0	0
OG0011210	1	0
OG0011211	0	0
OG0011212	0	0
OG0011213	0	0
OG0011214	0	0
OG0011215	1	1
OG0011216	0	0
OG0011217	0	0
OG0011218	0	0
OG0011219	0	0
OG0011220	0	0
OG0011221	0	0
OG0011222	1	1
OG0011223	0	0
OG0011224	0	0
OG0011225	0	0
OG0011226	0	0
OG0011227	0	0
OG0011228	1	1
OG0011229	1	1
OG0011230	0	0
OG0011231	0	0
OG0011232	1	1
OG0011233	1	1
OG0011234	1	1
OG0011235	0	0
OG0011236	1	1
OG0011237	0	0
OG0011238	1	1
OG0011239	1	1
OG0011240	1	0
OG0011241	0	0
OG0011242	1	1
OG0011243	1	1
OG0011244	0	0
OG0011245	1	1
OG0011246	1	1
OG0011247	0	0
OG0011248	1	1
OG0011249	1	1
OG0011250	0	0
OG0011251	0	0
OG0011252	2	2
OG0011253	0	0
OG0011254	0	0
OG0011255	0	0
OG0011256	1	1
OG0011257	2	1
OG0011258	0	0
OG0011259	0	0
OG0011260	0	0
OG0011261	1	0
OG0011262	0	0
OG0011263	0	0
OG0011264	0	0
OG0011265	0	0
OG0011266	0	0
OG0011267	0	0
OG0011268	1	1
OG0011269	0	0
OG0011270	0	0
OG0011271	0	0
OG0011272	1	1
OG0011273	0	0
OG0011274	1	1
OG0011275	1	1
OG0011276	0	0
OG0011277	1	1
OG0011278	0	0
OG0011279	0	0
OG0011280	0	0
OG0011281	1	1
OG0011282	0	0
OG0011283	2	2
OG0011284	7	7
OG0011285	2	2
OG0011286	19	19
OG0011287	21	21
OG0011288	21	21
OG0011289	21	21
OG0011290	13	11
OG0011291	15	11
OG0011292	6	6
OG0011293	1	1
OG0011294	7	7
OG0011295	6	5
OG0011296	13	11
OG0011297	0	0
OG0011298	9	9
OG0011299	0	0
OG0011300	11	11
OG0011301	8	8
OG0011302	6	6
OG0011303	10	10
OG0011304	7	7
OG0011305	12	12
OG0011306	11	11
OG0011307	15	15
OG0011308	20	20
OG0011309	12	7
OG0011310	20	20
OG0011311	20	20
OG0011312	8	7
OG0011313	1	0
OG0011314	0	0
OG0011315	16	16
OG0011316	20	20
OG0011317	14	14
OG0011318	0	0
OG0011319	0	0
OG0011320	0	0
OG0011321	3	3
OG0011322	0	0
OG0011323	0	0
OG0011324	1	1
OG0011325	1	1
OG0011326	0	0
OG0011327	0	0
OG0011328	1	1
OG0011329	0	0
OG0011330	0	0
OG0011331	0	0
OG0011332	0	0
OG0011333	1	1
OG0011334	0	0
OG0011335	0	0
OG0011336	2	1
OG0011337	1	0
OG0011338	1	1
OG0011339	1	1
OG0011340	1	1
OG0011341	0	0
OG0011342	0	0
OG0011343	0	0
OG0011344	0	0
OG0011345	4	4
OG0011346	0	0
OG0011347	0	0
OG0011348	0	0
OG0011349	0	0
OG0011350	0	0
OG0011351	0	0
OG0011352	0	0
OG0011353	0	0
OG0011354	0	0
OG0011355	0	0
OG0011356	1	1
OG0011357	1	1
OG0011358	1	1
OG0011359	0	0
OG0011360	0	0
OG0011361	0	0
OG0011362	1	1
OG0011363	1	1
OG0011364	0	0
OG0011365	1	1
OG0011366	0	0
OG0011367	0	0
OG0011368	0	0
OG0011369	0	0
OG0011370	0	0
OG0011371	0	0
OG0011372	0	0
OG0011373	0	0
OG0011374	0	0
OG0011375	1	1
OG0011376	0	0
OG0011377	0	0
OG0011378	0	0
OG0011379	0	0
OG0011380	0	0
OG0011381	0	0
OG0011382	0	0
OG0011383	0	0
OG0011384	9	9
OG0011385	0	0
OG0011386	2	2
OG0011387	0	0
OG0011388	0	0
OG0011389	0	0
OG0011390	0	0
OG0011391	0	0
OG0011392	0	0
OG0011393	0	0
OG0011394	0	0
OG0011395	0	0
OG0011396	0	0
OG0011397	0	0
OG0011398	0	0
OG0011399	0	0
OG0011400	0	0
OG0011401	0	0
OG0011402	1	1
OG0011403	0	0
OG0011404	0	0
OG0011405	0	0
OG0011406	1	1
OG0011407	0	0
OG0011408	0	0
OG0011409	0	0
OG0011410	0	0
OG0011411	0	0
OG0011412	1	1
OG0011413	1	1
OG0011414	1	1
OG0011415	1	1
OG0011416	0	0
OG0011417	20	20
OG0011418	20	20
OG0011419	0	0
OG0011420	14	14
OG0011421	10	9
OG0011422	8	8
OG0011423	8	7
OG0011424	0	0
OG0011425	1	1
OG0011426	14	14
OG0011427	3	2
OG0011428	12	12
OG0011429	7	7
OG0011430	14	14
OG0011431	3	3
OG0011432	10	10
OG0011433	4	3
OG0011434	2	2
OG0011435	3	1
OG0011436	19	19
OG0011437	11	6
OG0011438	19	19
OG0011439	17	17
OG0011440	0	0
OG0011441	19	19
OG0011442	6	4
OG0011443	13	11
OG0011444	0	0
OG0011445	0	0
OG0011446	1	1
OG0011447	0	0
OG0011448	19	19
OG0011449	19	19
OG0011450	0	0
OG0011451	0	0
OG0011452	0	0
OG0011453	4	4
OG0011454	0	0
OG0011455	2	2
OG0011456	0	0
OG0011457	0	0
OG0011458	0	0
OG0011459	1	1
OG0011460	13	13
OG0011461	0	0
OG0011462	1	1
OG0011463	0	0
OG0011464	0	0
OG0011465	0	0
OG0011466	0	0
OG0011467	0	0
OG0011468	0	0
OG0011469	0	0
OG0011470	4	2
OG0011471	1	1
OG0011472	0	0
OG0011473	0	0
OG0011474	0	0
OG0011475	0	0
OG0011476	1	1
OG0011477	0	0
OG0011478	1	0
OG0011479	0	0
OG0011480	0	0
OG0011481	0	0
OG0011482	0	0
OG0011483	0	0
OG0011484	1	1
OG0011485	0	0
OG0011486	0	0
OG0011487	0	0
OG0011488	0	0
OG0011489	0	0
OG0011490	1	1
OG0011491	1	1
OG0011492	0	0
OG0011493	0	0
OG0011494	0	0
OG0011495	0	0
OG0011496	0	0
OG0011497	0	0
OG0011498	1	1
OG0011499	0	0
OG0011500	0	0
OG0011501	0	0
OG0011502	0	0
OG0011503	0	0
OG0011504	1	1
OG0011505	0	0
OG0011506	0	0
OG0011507	12	12
OG0011508	3	2
OG0011509	2	2
OG0011510	0	0
OG0011511	0	0
OG0011512	18	18
OG0011513	19	19
OG0011514	19	19
OG0011515	13	13
OG0011516	0	0
OG0011517	12	12
OG0011518	8	8
OG0011519	10	7
OG0011520	4	2
OG0011521	3	3
OG0011522	7	7
OG0011523	10	8
OG0011524	9	9
OG0011525	3	0
OG0011526	13	13
OG0011527	1	1
OG0011528	10	10
OG0011529	2	2
OG0011530	18	18
OG0011531	15	15
OG0011532	7	2
OG0011533	9	7
OG0011534	10	10
OG0011535	18	18
OG0011536	14	14
OG0011537	18	18
OG0011538	0	0
OG0011539	2	0
OG0011540	0	0
OG0011541	17	17
OG0011542	1	1
OG0011543	0	0
OG0011544	0	0
OG0011545	0	0
OG0011546	1	1
OG0011547	0	0
OG0011548	0	0
OG0011549	0	0
OG0011550	0	0
OG0011551	0	0
OG0011552	0	0
OG0011553	2	1
OG0011554	0	0
OG0011555	0	0
OG0011556	1	1
OG0011557	0	0
OG0011558	12	12
OG0011559	0	0
OG0011560	1	1
OG0011561	1	1
OG0011562	0	0
OG0011563	1	1
OG0011564	0	0
OG0011565	3	3
OG0011566	0	0
OG0011567	0	0
OG0011568	0	0
OG0011569	0	0
OG0011570	1	1
OG0011571	1	0
OG0011572	0	0
OG0011573	0	0
OG0011574	0	0
OG0011575	0	0
OG0011576	0	0
OG0011577	0	0
OG0011578	0	0
OG0011579	2	2
OG0011580	0	0
OG0011581	0	0
OG0011582	0	0
OG0011583	0	0
OG0011584	1	1
OG0011585	0	0
OG0011586	0	0
OG0011587	1	0
OG0011588	0	0
OG0011589	2	0
OG0011590	0	0
OG0011591	1	1
OG0011592	0	0
OG0011593	1	1
OG0011594	0	0
OG0011595	0	0
OG0011596	1	1
OG0011597	16	16
OG0011598	10	9
OG0011599	18	18
OG0011600	18	18
OG0011601	6	5
OG0011602	1	1
OG0011603	10	10
OG0011604	6	6
OG0011605	7	6
OG0011606	4	4
OG0011607	7	7
OG0011608	1	1
OG0011609	15	15
OG0011610	0	0
OG0011611	0	0
OG0011612	0	0
OG0011613	1	1
OG0011614	9	8
OG0011615	17	17
OG0011616	14	12
OG0011617	5	5
OG0011618	17	17
OG0011619	17	17
OG0011620	10	10
OG0011621	16	16
OG0011622	1	1
OG0011623	1	1
OG0011624	1	1
OG0011625	16	16
OG0011626	14	12
OG0011627	15	15
OG0011628	13	13
OG0011629	10	10
OG0011630	0	0
OG0011631	0	0
OG0011632	0	0
OG0011633	0	0
OG0011634	0	0
OG0011635	0	0
OG0011636	0	0
OG0011637	0	0
OG0011638	3	2
OG0011639	0	0
OG0011640	0	0
OG0011641	0	0
OG0011642	1	1
OG0011643	1	1
OG0011644	0	0
OG0011645	0	0
OG0011646	0	0
OG0011647	1	1
OG0011648	2	2
OG0011649	0	0
OG0011650	0	0
OG0011651	2	1
OG0011652	2	2
OG0011653	2	2
OG0011654	9	9
OG0011655	0	0
OG0011656	0	0
OG0011657	2	2
OG0011658	0	0
OG0011659	0	0
OG0011660	0	0
OG0011661	4	4
OG0011662	1	0
OG0011663	2	0
OG0011664	1	1
OG0011665	1	1
OG0011666	10	7
OG0011667	0	0
OG0011668	4	4
OG0011669	0	0
OG0011670	1	1
OG0011671	0	0
OG0011672	0	0
OG0011673	0	0
OG0011674	0	0
OG0011675	0	0
OG0011676	1	1
OG0011677	1	1
OG0011678	0	0
OG0011679	0	0
OG0011680	4	4
OG0011681	0	0
OG0011682	16	16
OG0011683	17	17
OG0011684	17	17
OG0011685	1	1
OG0011686	2	2
OG0011687	10	7
OG0011688	9	9
OG0011689	7	6
OG0011690	8	8
OG0011691	6	6
OG0011692	9	6
OG0011693	9	9
OG0011694	8	8
OG0011695	15	15
OG0011696	7	6
OG0011697	7	7
OG0011698	8	8
OG0011699	15	15
OG0011700	5	5
OG0011701	8	8
OG0011702	3	3
OG0011703	5	5
OG0011704	3	1
OG0011705	10	9
OG0011706	14	14
OG0011707	16	16
OG0011708	16	16
OG0011709	5	1
OG0011710	16	16
OG0011711	12	12
OG0011712	15	15
OG0011713	16	16
OG0011714	16	16
OG0011715	3	1
OG0011716	15	15
OG0011717	15	15
OG0011718	0	0
OG0011719	14	13
OG0011720	11	11
OG0011721	16	16
OG0011722	0	0
OG0011723	0	0
OG0011724	0	0
OG0011725	0	0
OG0011726	0	0
OG0011727	1	1
OG0011728	0	0
OG0011729	1	1
OG0011730	0	0
OG0011731	1	1
OG0011732	0	0
OG0011733	0	0
OG0011734	0	0
OG0011735	0	0
OG0011736	1	1
OG0011737	0	0
OG0011738	1	0
OG0011739	1	1
OG0011740	0	0
OG0011741	0	0
OG0011742	0	0
OG0011743	0	0
OG0011744	1	1
OG0011745	1	1
OG0011746	1	1
OG0011747	0	0
OG0011748	0	0
OG0011749	0	0
OG0011750	1	0
OG0011751	1	1
OG0011752	0	0
OG0011753	0	0
OG0011754	0	0
OG0011755	2	2
OG0011756	0	0
OG0011757	0	0
OG0011758	0	0
OG0011759	1	1
OG0011760	0	0
OG0011761	0	0
OG0011762	2	2
OG0011763	1	1
OG0011764	1	1
OG0011765	0	0
OG0011766	1	1
OG0011767	2	2
OG0011768	0	0
OG0011769	1	1
OG0011770	8	8
OG0011771	1	1
OG0011772	4	4
OG0011773	0	0
OG0011774	0	0
OG0011775	1	1
OG0011776	0	0
OG0011777	0	0
OG0011778	0	0
OG0011779	0	0
OG0011780	8	8
OG0011781	14	14
OG0011782	0	0
OG0011783	1	1
OG0011784	12	12
OG0011785	16	16
OG0011786	16	16
OG0011787	16	16
OG0011788	16	16
OG0011789	2	2
OG0011790	15	15
OG0011791	10	10
OG0011792	13	13
OG0011793	13	13
OG0011794	10	10
OG0011795	8	8
OG0011796	10	10
OG0011797	10	10
OG0011798	7	7
OG0011799	4	4
OG0011800	6	5
OG0011801	5	4
OG0011802	3	3
OG0011803	6	6
