Orthogroup	CCAP.longest_only	DPER.longest_only
OG0005491	CCAP1982_LOCUS7825|CAD6999296.1|CCAP	LOC6589356|XP_026844732.1|DPER
OG0005492	CCAP1982_LOCUS7814|CAD6999286.1|CCAP	LOC6589362|XP_002015367.1|DPER
OG0005493	CCAP1982_LOCUS5481|CAD6996808.1|CCAP	LOC6593384|XP_002019083.1|DPER
OG0005494	CCAP1982_LOCUS7091|CAD6998500.1|CCAP	LOC6592355|XP_002018427.1|DPER
OG0005495	CCAP1982_LOCUS7250|CAD6998692.1|CCAP	LOC6591160|XP_002015686.1|DPER
OG0005496	CCAP1982_LOCUS13482|CAD7005120.1|CCAP	LOC6587664|XP_002013702.2|DPER
OG0005497	CCAP1982_LOCUS5795|CAD6997150.1|CCAP	LOC6596532|XP_026843347.1|DPER
OG0005498	CCAP1982_LOCUS5796|CAD6997152.1|CCAP	LOC6596533|XP_002021730.1|DPER
OG0005499	CCAP1982_LOCUS5799|CAD6997155.1|CCAP	LOC6596536|XP_002021733.2|DPER
OG0005500	CCAP1982_LOCUS5800|CAD6997157.1|CCAP	LOC6596537|XP_002021734.1|DPER
OG0005501	CCAP1982_LOCUS5803|CAD6997160.1|CCAP	LOC6589554|XP_002014512.1|DPER
OG0005502	CCAP1982_LOCUS5804|CAD6997161.1|CCAP	LOC6589553|XP_002014511.1|DPER
OG0005504	CCAP1982_LOCUS8561|CAD7000057.1|CCAP	LOC6589155|XP_002014762.1|DPER
OG0005506	CCAP1982_LOCUS8577|CAD7000079.1|CCAP, CCAP1982_LOCUS8576|CAD7000078.1|CCAP	LOC6589368|XP_026844856.1|DPER
OG0005507	CCAP1982_LOCUS7443|CAD6998896.1|CCAP	LOC6593604|XP_002018659.1|DPER
OG0005508	CCAP1982_LOCUS7439|CAD6998892.1|CCAP	LOC6589582|XP_002014291.1|DPER
OG0005509	CCAP1982_LOCUS8612|CAD7000117.1|CCAP	LOC6589433|XP_002014860.1|DPER
OG0005510	CCAP1982_LOCUS6032|CAD6997391.1|CCAP	LOC6598009|XP_026843329.1|DPER
OG0005512	CCAP1982_LOCUS2277|CAD6993464.1|CCAP	LOC6594869|XP_026851033.1|DPER
OG0005513	CCAP1982_LOCUS6472|CAD6997848.1|CCAP	LOC6588956|XP_002014339.1|DPER
OG0005514	CCAP1982_LOCUS3752|CAD6995022.1|CCAP	LOC6588617|XP_026842155.1|DPER
OG0005516	CCAP1982_LOCUS6462|CAD6997838.1|CCAP	LOC6588957|XP_002014340.1|DPER
OG0005517	CCAP1982_LOCUS8925|CAD7000448.1|CCAP	LOC6596521|XP_026843867.1|DPER
OG0005518	CCAP1982_LOCUS7680|CAD6999137.1|CCAP, CCAP1982_LOCUS7689|CAD6999146.1|CCAP	LOC6589770|XP_002014929.2|DPER
OG0005519	CCAP1982_LOCUS22134|CAD7014129.1|CCAP	LOC6591180|XP_002015438.1|DPER
OG0005520	CCAP1982_LOCUS7919|CAD6999393.1|CCAP	LOC6596582|XP_026843731.1|DPER
OG0005521	CCAP1982_LOCUS7921|CAD6999395.1|CCAP	LOC6596580|XP_002021667.1|DPER
OG0005522	CCAP1982_LOCUS8069|CAD6999549.1|CCAP	LOC6598876|XP_002024049.1|DPER
OG0005523	CCAP1982_LOCUS7958|CAD6999434.1|CCAP	LOC6593463|XP_002018601.1|DPER
OG0005524	CCAP1982_LOCUS5542|CAD6996869.1|CCAP	LOC6593689|XP_026843758.1|DPER
OG0005525	CCAP1982_LOCUS5852|CAD6997216.1|CCAP	LOC6588673|XP_002014468.1|DPER
OG0005526	CCAP1982_LOCUS5854|CAD6997218.1|CCAP	LOC6588713|XP_026844115.1|DPER
OG0005527	CCAP1982_LOCUS10106|CAD7001612.1|CCAP	LOC113566260|XP_026846900.1|DPER
OG0005528	CCAP1982_LOCUS8050|CAD6999528.1|CCAP	LOC6593637|XP_026843454.1|DPER
OG0005529	CCAP1982_LOCUS7742|CAD6999208.1|CCAP	LOC6596347|XP_026843655.1|DPER, LOC113565617|XP_026843879.1|DPER
OG0005530	CCAP1982_LOCUS6383|CAD6997751.1|CCAP	LOC6596428|XP_026843198.1|DPER
OG0005531	CCAP1982_LOCUS13029|CAD7004634.1|CCAP	LOC6601152|XP_002026284.1|DPER
OG0005532	CCAP1982_LOCUS6674|CAD6998058.1|CCAP	LOC6595585|XP_002020962.1|DPER
OG0005533	CCAP1982_LOCUS8180|CAD6999650.1|CCAP	LOC6596377|XP_002021562.1|DPER
OG0005535	CCAP1982_LOCUS7565|CAD6999018.1|CCAP	LOC6588849|XP_002014904.1|DPER
OG0005536	CCAP1982_LOCUS7598|CAD6999051.1|CCAP	LOC6595433|XP_002020854.1|DPER
OG0005538	CCAP1982_LOCUS7602|CAD6999055.1|CCAP	LOC6588851|XP_026844283.1|DPER
OG0005540	CCAP1982_LOCUS7474|CAD6998927.1|CCAP	LOC6595452|XP_002020588.2|DPER
OG0005541	CCAP1982_LOCUS7451|CAD6998904.1|CCAP	LOC6593314|XP_002018653.1|DPER
OG0005542	CCAP1982_LOCUS14976|CAD7006674.1|CCAP	LOC6601067|XP_026847280.1|DPER
OG0005543	CCAP1982_LOCUS7738|CAD6999204.1|CCAP	LOC6597961|XP_002023164.1|DPER
OG0005544	CCAP1982_LOCUS7542|CAD6998995.1|CCAP	LOC6589669|XP_026844320.1|DPER
OG0005545	CCAP1982_LOCUS8526|CAD7000022.1|CCAP	LOC6589006|XP_026844262.1|DPER
OG0005546	CCAP1982_LOCUS7959|CAD6999435.1|CCAP	LOC6593461|XP_002018599.2|DPER
OG0005547	CCAP1982_LOCUS8830|CAD7000347.1|CCAP	LOC6588752|XP_002014839.1|DPER
OG0005548	CCAP1982_LOCUS8827|CAD7000344.1|CCAP	LOC6589601|XP_026844252.1|DPER
OG0005549	CCAP1982_LOCUS8821|CAD7000338.1|CCAP	LOC6589118|XP_002015274.1|DPER
OG0005550	CCAP1982_LOCUS7350|CAD6998796.1|CCAP	LOC6588990|XP_026844402.1|DPER
OG0005551	CCAP1982_LOCUS21944|CAD7013930.1|CCAP	LOC6590901|XP_002016268.1|DPER
OG0005552	CCAP1982_LOCUS21945|CAD7013931.1|CCAP	LOC6590920|XP_002015762.1|DPER
OG0005553	CCAP1982_LOCUS8562|CAD7000058.1|CCAP	LOC6589154|XP_002014761.2|DPER
OG0005554	CCAP1982_LOCUS6657|CAD6998041.1|CCAP	LOC6595613|XP_026843964.1|DPER
OG0005555	CCAP1982_LOCUS6646|CAD6998030.1|CCAP	LOC6595588|XP_002020936.1|DPER
OG0005556	CCAP1982_LOCUS6645|CAD6998029.1|CCAP	LOC6595591|XP_002020939.1|DPER
OG0005557	CCAP1982_LOCUS7407|CAD6998858.1|CCAP	LOC6589077|XP_002014752.1|DPER
OG0005558	CCAP1982_LOCUS6644|CAD6998027.1|CCAP	LOC6597387|XP_026846376.1|DPER
OG0005559	CCAP1982_LOCUS8573|CAD7000072.1|CCAP	LOC6588768|XP_002015254.1|DPER
OG0005560	CCAP1982_LOCUS7406|CAD6998857.1|CCAP	LOC6589078|XP_002014753.1|DPER
OG0005561	CCAP1982_LOCUS8777|CAD7000287.1|CCAP	LOC6602677|XP_026845819.1|DPER
OG0005562	CCAP1982_LOCUS8216|CAD6999689.1|CCAP	LOC6589645|XP_026844033.1|DPER
OG0005563	CCAP1982_LOCUS10150|CAD7001658.1|CCAP, CCAP1982_LOCUS10149|CAD7001657.1|CCAP	LOC6602546|XP_026846816.1|DPER
OG0005564	CCAP1982_LOCUS14618|CAD7006296.1|CCAP, CCAP1982_LOCUS5713|CAD6997059.1|CCAP	LOC6589249|XP_026844209.1|DPER
OG0005565	CCAP1982_LOCUS7047|CAD6998449.1|CCAP	LOC6589840|XP_002014797.1|DPER
OG0005566	CCAP1982_LOCUS7048|CAD6998450.1|CCAP	LOC6589841|XP_002014798.1|DPER
OG0005567	CCAP1982_LOCUS2832|CAD6994060.1|CCAP	LOC6595271|XP_026839971.1|DPER
OG0005568	CCAP1982_LOCUS9126|CAD7000652.1|CCAP	LOC6596314|XP_002021484.2|DPER
OG0005569	CCAP1982_LOCUS7068|CAD6998473.1|CCAP	LOC6589371|XP_026844167.1|DPER
OG0005570	CCAP1982_LOCUS8456|CAD6999948.1|CCAP, CCAP1982_LOCUS8457|CAD6999949.1|CCAP	LOC6595481|XP_026843895.1|DPER
OG0005571	CCAP1982_LOCUS20866|CAD7012762.1|CCAP	LOC6589925|XP_026841114.1|DPER
OG0005572	CCAP1982_LOCUS22318|CAD7014319.1|CCAP	LOC6590139|XP_026842862.1|DPER
OG0005573	CCAP1982_LOCUS864|CAD6991977.1|CCAP	LOC6594013|XP_002019635.1|DPER
OG0005574	CCAP1982_LOCUS22490|CAD7014488.1|CCAP	LOC6602063|XP_026840775.1|DPER
OG0005575	CCAP1982_LOCUS2176|CAD6993358.1|CCAP	LOC6588141|XP_002012890.2|DPER
OG0005576	CCAP1982_LOCUS20226|CAD7012128.1|CCAP	LOC6600974|XP_002026012.2|DPER
OG0005577	CCAP1982_LOCUS13818|CAD7005458.1|CCAP	LOC6596939|XP_002022221.1|DPER
OG0005578	CCAP1982_LOCUS13957|CAD7005598.1|CCAP, CCAP1982_LOCUS13955|CAD7005596.1|CCAP	LOC6596040|XP_026845413.1|DPER
OG0005580	CCAP1982_LOCUS13227|CAD7004841.1|CCAP	LOC6603003|XP_002028030.1|DPER
OG0005582	CCAP1982_LOCUS11833|CAD7003374.1|CCAP	LOC6595895|XP_026845336.1|DPER
OG0005583	CCAP1982_LOCUS14950|CAD7006645.1|CCAP	LOC6601411|XP_002026481.1|DPER
OG0005584	CCAP1982_LOCUS9010|CAD7000532.1|CCAP	LOC113565777|XP_026844697.1|DPER
OG0005585	CCAP1982_LOCUS749|CAD6991851.1|CCAP	LOC6594398|XP_002019488.1|DPER
OG0005586	CCAP1982_LOCUS4568|CAD6995867.1|CCAP	LOC6591856|XP_002017154.1|DPER
OG0005587	CCAP1982_LOCUS20128|CAD7012018.1|CCAP	LOC6589056|XP_002014308.1|DPER
OG0005588	CCAP1982_LOCUS12048|CAD7003600.1|CCAP	LOC6596119|XP_002020967.1|DPER
OG0005589	CCAP1982_LOCUS245|CAD6991316.1|CCAP	LOC6594698|XP_002019625.1|DPER
OG0005590	CCAP1982_LOCUS22768|CAD7014800.1|CCAP	LOC6590276|XP_002015516.1|DPER
OG0005592	CCAP1982_LOCUS400|CAD6991475.1|CCAP	LOC6588355|XP_026848688.1|DPER
OG0005593	CCAP1982_LOCUS11113|CAD7002629.1|CCAP	LOC6595830|XP_002021419.1|DPER
OG0005594	CCAP1982_LOCUS12227|CAD7003794.1|CCAP	LOC6595944|XP_002021072.1|DPER
OG0005595	CCAP1982_LOCUS12228|CAD7003795.1|CCAP	LOC6595945|XP_026845757.1|DPER
OG0005596	CCAP1982_LOCUS12522|CAD7004099.1|CCAP	LOC6595880|XP_002021393.1|DPER
OG0005597	CCAP1982_LOCUS5133|CAD6996464.1|CCAP	LOC6587513|XP_026850826.1|DPER
OG0005598	CCAP1982_LOCUS5999|CAD6997366.1|CCAP	LOC6602743|XP_002027770.1|DPER, LOC6595293|XP_026851220.1|DPER
OG0005599	CCAP1982_LOCUS22316|CAD7014316.1|CCAP	LOC6590563|XP_026842860.1|DPER
OG0005600	CCAP1982_LOCUS4845|CAD6996153.1|CCAP	LOC6591705|XP_002017406.1|DPER
OG0005602	CCAP1982_LOCUS534|CAD6991619.1|CCAP	LOC6591502|XP_002016886.1|DPER
OG0005603	CCAP1982_LOCUS19996|CAD7011884.1|CCAP	LOC6590327|XP_002016216.1|DPER
OG0005605	CCAP1982_LOCUS20030|CAD7011918.1|CCAP	LOC6591291|XP_026840662.1|DPER
OG0005606	CCAP1982_LOCUS7798|CAD6999268.1|CCAP	LOC6595404|XP_002020877.1|DPER
OG0005607	CCAP1982_LOCUS4972|CAD6996288.1|CCAP	LOC6594572|XP_002019823.1|DPER
OG0005608	CCAP1982_LOCUS4971|CAD6996287.1|CCAP	LOC6594574|XP_026850397.1|DPER
OG0005609	CCAP1982_LOCUS12224|CAD7003790.1|CCAP	LOC6596209|XP_026845226.1|DPER
OG0005610	CCAP1982_LOCUS13038|CAD7004643.1|CCAP	LOC6599486|XP_002024606.1|DPER
OG0005611	CCAP1982_LOCUS11062|CAD7002574.1|CCAP	LOC6601684|XP_026847692.1|DPER
OG0005612	CCAP1982_LOCUS4892|CAD6996203.1|CCAP	LOC6592154|XP_002017340.1|DPER
OG0005613	CCAP1982_LOCUS4769|CAD6996062.1|CCAP	LOC6592029|XP_002017301.1|DPER
OG0005614	CCAP1982_LOCUS5026|CAD6996348.1|CCAP	LOC6591403|XP_002017178.1|DPER
OG0005615	CCAP1982_LOCUS4268|CAD6995557.1|CCAP	LOC6588484|XP_026850765.1|DPER
OG0005616	CCAP1982_LOCUS232|CAD6991303.1|CCAP, CCAP1982_LOCUS233|CAD6991304.1|CCAP	LOC6594460|XP_002019711.2|DPER
OG0005617	CCAP1982_LOCUS4456|CAD6995752.1|CCAP	LOC6592035|XP_026843770.1|DPER
OG0005618	CCAP1982_LOCUS21721|CAD7013680.1|CCAP	LOC6602083|XP_002027161.1|DPER
OG0005619	CCAP1982_LOCUS3396|CAD6994661.1|CCAP	LOC6587215|XP_002013851.1|DPER
OG0005624	CCAP1982_LOCUS4792|CAD6996091.1|CCAP	LOC6591463|XP_002016949.1|DPER
OG0005625	CCAP1982_LOCUS4818|CAD6996123.1|CCAP	LOC6592099|XP_002017033.1|DPER
OG0005626	CCAP1982_LOCUS5054|CAD6996374.1|CCAP	LOC6600428|XP_002025533.1|DPER
OG0005627	CCAP1982_LOCUS28|CAD6991080.1|CCAP	LOC6594466|XP_002019411.1|DPER
OG0005628	CCAP1982_LOCUS2033|CAD6993214.1|CCAP	LOC6594817|XP_002020012.1|DPER
OG0005629	CCAP1982_LOCUS21624|CAD7013568.1|CCAP	LOC6591042|XP_002016634.1|DPER
OG0005630	CCAP1982_LOCUS20408|CAD7012314.1|CCAP	LOC6592190|XP_026842451.1|DPER
OG0005633	CCAP1982_LOCUS4567|CAD6995866.1|CCAP	LOC6594152|XP_026842472.1|DPER
OG0005634	CCAP1982_LOCUS4642|CAD6995940.1|CCAP	LOC6592163|XP_002017449.1|DPER
OG0005635	CCAP1982_LOCUS6484|CAD6997861.1|CCAP	LOC6589332|XP_002014357.2|DPER
OG0005636	CCAP1982_LOCUS4445|CAD6995740.1|CCAP	LOC6592039|XP_026840743.1|DPER
OG0005637	CCAP1982_LOCUS273|CAD6991344.1|CCAP	LOC6588025|XP_026842606.1|DPER
OG0005638	CCAP1982_LOCUS20074|CAD7011964.1|CCAP	LOC6593108|XP_026841941.1|DPER
OG0005639	CCAP1982_LOCUS19736|CAD7011650.1|CCAP	LOC6600819|XP_026840806.1|DPER
OG0005640	CCAP1982_LOCUS709|CAD6991807.1|CCAP	LOC6591603|XP_002017098.1|DPER
OG0005642	CCAP1982_LOCUS2799|CAD6994022.1|CCAP	LOC6598796|XP_002023907.1|DPER
OG0005643	CCAP1982_LOCUS12752|CAD7004334.1|CCAP	LOC6602782|XP_002027839.1|DPER
OG0005644	CCAP1982_LOCUS12751|CAD7004332.1|CCAP	LOC6602781|XP_002027838.1|DPER
OG0005647	CCAP1982_LOCUS9011|CAD7000534.1|CCAP	LOC6589864|XP_002014206.1|DPER
OG0005648	CCAP1982_LOCUS13371|CAD7004995.1|CCAP	LOC113566455|XP_026847883.1|DPER
OG0005649	CCAP1982_LOCUS736|CAD6991837.1|CCAP	LOC6591699|XP_002017270.1|DPER
OG0005650	CCAP1982_LOCUS679|CAD6991772.1|CCAP	LOC6591704|XP_002017275.1|DPER
OG0005652	CCAP1982_LOCUS446|CAD6991527.1|CCAP	LOC6587847|XP_026840112.1|DPER
OG0005653	CCAP1982_LOCUS7957|CAD6999433.1|CCAP	LOC6596621|XP_002021629.1|DPER
OG0005654	CCAP1982_LOCUS4890|CAD6996200.1|CCAP	LOC6591629|XP_026851179.1|DPER
OG0005655	CCAP1982_LOCUS758|CAD6991864.1|CCAP	LOC6594503|XP_002019702.1|DPER
OG0005656	CCAP1982_LOCUS756|CAD6991861.1|CCAP	LOC6594463|XP_002019714.1|DPER
OG0005657	CCAP1982_LOCUS688|CAD6991783.1|CCAP	LOC6592143|XP_026840123.1|DPER
OG0005658	CCAP1982_LOCUS895|CAD6992009.1|CCAP	LOC6594452|XP_026850280.1|DPER
OG0005659	CCAP1982_LOCUS591|CAD6991678.1|CCAP, CCAP1982_LOCUS592|CAD6991679.1|CCAP	LOC6591777|XP_002017138.2|DPER
OG0005660	CCAP1982_LOCUS13331|CAD7004952.1|CCAP, CCAP1982_LOCUS13332|CAD7004953.1|CCAP	LOC6599716|XP_026847366.1|DPER
OG0005661	CCAP1982_LOCUS723|CAD6991822.1|CCAP	LOC6591947|XP_026843803.1|DPER
OG0005662	CCAP1982_LOCUS722|CAD6991821.1|CCAP	LOC6591740|XP_026846487.1|DPER
OG0005664	CCAP1982_LOCUS2730|CAD6993945.1|CCAP	LOC6594930|XP_002020027.2|DPER
OG0005665	CCAP1982_LOCUS319|CAD6991392.1|CCAP	LOC6591910|XP_002016867.1|DPER
OG0005668	CCAP1982_LOCUS13367|CAD7004991.1|CCAP, CCAP1982_LOCUS13365|CAD7004989.1|CCAP	LOC6598974|XP_002024062.2|DPER
OG0005669	CCAP1982_LOCUS8855|CAD7000377.1|CCAP	LOC113565379|XP_026842956.1|DPER
OG0005670	CCAP1982_LOCUS690|CAD6991785.1|CCAP	LOC6594032|XP_002019642.2|DPER
OG0005671	CCAP1982_LOCUS4275|CAD6995564.1|CCAP	LOC6598619|XP_026849315.1|DPER
OG0005672	CCAP1982_LOCUS281|CAD6991351.1|CCAP	LOC6589251|XP_002014388.1|DPER
OG0005673	CCAP1982_LOCUS11382|CAD7002915.1|CCAP	LOC6595832|XP_002021421.2|DPER
OG0005674	CCAP1982_LOCUS903|CAD6992019.1|CCAP	LOC6599737|XP_026847244.1|DPER
OG0005675	CCAP1982_LOCUS744|CAD6991845.1|CCAP	LOC6592095|XP_002017029.1|DPER
OG0005676	CCAP1982_LOCUS12463|CAD7004038.1|CCAP	LOC6599680|XP_002024783.1|DPER
OG0005677	CCAP1982_LOCUS21245|CAD7013174.1|CCAP	LOC6602116|XP_002027130.1|DPER
OG0005678	CCAP1982_LOCUS82|CAD6991140.1|CCAP	LOC6594692|XP_002019619.1|DPER
OG0005679	CCAP1982_LOCUS4788|CAD6996082.1|CCAP	LOC6591639|XP_002017130.1|DPER
OG0005680	CCAP1982_LOCUS6668|CAD6998052.1|CCAP	LOC6595610|XP_026844135.1|DPER
OG0005681	CCAP1982_LOCUS909|CAD6992027.1|CCAP	LOC6594521|XP_002019463.1|DPER
OG0005682	CCAP1982_LOCUS910|CAD6992028.1|CCAP	LOC6594520|XP_002019462.1|DPER
OG0005684	CCAP1982_LOCUS13039|CAD7004644.1|CCAP	LOC6599458|XP_002024607.1|DPER
OG0005687	CCAP1982_LOCUS14571|CAD7006245.1|CCAP	LOC6601507|XP_026847993.1|DPER
OG0005688	CCAP1982_LOCUS20284|CAD7012183.1|CCAP	LOC6600945|XP_002026016.1|DPER
OG0005690	CCAP1982_LOCUS3777|CAD6995051.1|CCAP, CCAP1982_LOCUS3778|CAD6995052.1|CCAP	LOC6588373|XP_002013420.1|DPER
OG0005691	CCAP1982_LOCUS358|CAD6991431.1|CCAP	LOC6592137|XP_002016818.1|DPER
OG0005693	CCAP1982_LOCUS14726|CAD7006406.1|CCAP	LOC6600304|XP_026849058.1|DPER
OG0005694	CCAP1982_LOCUS618|CAD6991705.1|CCAP	LOC6594655|XP_026850369.1|DPER
OG0005695	CCAP1982_LOCUS739|CAD6991840.1|CCAP	LOC6591606|XP_002017101.1|DPER
OG0005696	CCAP1982_LOCUS742|CAD6991843.1|CCAP	LOC6591605|XP_002017100.1|DPER
OG0005697	CCAP1982_LOCUS741|CAD6991842.1|CCAP	LOC6591604|XP_026843645.1|DPER
OG0005698	CCAP1982_LOCUS22666|CAD7014682.1|CCAP	LOC6592647|XP_002017983.1|DPER
OG0005699	CCAP1982_LOCUS704|CAD6991801.1|CCAP	LOC6594646|XP_002019651.1|DPER
OG0005701	CCAP1982_LOCUS727|CAD6991828.1|CCAP	LOC6595637|XP_002020680.1|DPER
OG0005702	CCAP1982_LOCUS21099|CAD7013010.1|CCAP	LOC6602768|XP_002027772.1|DPER
OG0005703	CCAP1982_LOCUS20157|CAD7012055.1|CCAP	LOC6600814|XP_002025881.1|DPER
OG0005705	CCAP1982_LOCUS12838|CAD7004429.1|CCAP	LOC6603013|XP_002028034.1|DPER
OG0005706	CCAP1982_LOCUS3698|CAD6994966.1|CCAP	LOC6594814|XP_002020009.1|DPER
OG0005709	CCAP1982_LOCUS4441|CAD6995736.1|CCAP	LOC6587645|XP_002013651.1|DPER
OG0005710	CCAP1982_LOCUS4634|CAD6995932.1|CCAP	LOC6594421|XP_002019753.1|DPER
OG0005711	CCAP1982_LOCUS14513|CAD7006184.1|CCAP	LOC6602293|XP_026848532.1|DPER
OG0005712	CCAP1982_LOCUS8383|CAD6999873.1|CCAP	LOC6589059|XP_002014547.1|DPER
OG0005714	CCAP1982_LOCUS2829|CAD6994057.1|CCAP	LOC6595268|XP_002020207.2|DPER
OG0005715	CCAP1982_LOCUS4641|CAD6995939.1|CCAP	LOC6592061|XP_026840489.1|DPER
OG0005716	CCAP1982_LOCUS85|CAD6991143.1|CCAP	LOC6588113|XP_002014109.2|DPER
OG0005717	CCAP1982_LOCUS4640|CAD6995938.1|CCAP	LOC6591373|XP_026845965.1|DPER
OG0005718	CCAP1982_LOCUS4638|CAD6995936.1|CCAP	LOC6591558|XP_002017107.1|DPER
OG0005719	CCAP1982_LOCUS291|CAD6991361.1|CCAP	LOC6591494|XP_026850681.1|DPER
OG0005721	CCAP1982_LOCUS284|CAD6991354.1|CCAP, CCAP1982_LOCUS285|CAD6991355.1|CCAP	LOC6591500|XP_026850820.1|DPER
OG0005722	CCAP1982_LOCUS4390|CAD6995683.1|CCAP	LOC6594196|XP_026850654.1|DPER
OG0005723	CCAP1982_LOCUS5037|CAD6996359.1|CCAP	LOC6591539|XP_002017183.1|DPER
OG0005724	CCAP1982_LOCUS20801|CAD7012694.1|CCAP	LOC6593171|XP_002018185.1|DPER
OG0005725	CCAP1982_LOCUS4665|CAD6995954.1|CCAP	LOC6591471|XP_002017462.2|DPER
OG0005727	CCAP1982_LOCUS4680|CAD6995970.1|CCAP	LOC6594507|XP_026843853.1|DPER
OG0005728	CCAP1982_LOCUS4433|CAD6995728.1|CCAP	LOC6591625|XP_002017192.1|DPER
OG0005729	CCAP1982_LOCUS4438|CAD6995733.1|CCAP	LOC6591546|XP_026851170.1|DPER
OG0005730	CCAP1982_LOCUS1018|CAD6992139.1|CCAP	LOC6591542|XP_002017186.1|DPER
OG0005731	CCAP1982_LOCUS1017|CAD6992138.1|CCAP	LOC6591543|XP_002017187.1|DPER
OG0005732	CCAP1982_LOCUS5121|CAD6996449.1|CCAP	LOC6591690|XP_002017327.1|DPER
OG0005733	CCAP1982_LOCUS380|CAD6991455.1|CCAP	LOC6591691|XP_026851096.1|DPER
OG0005734	CCAP1982_LOCUS5025|CAD6996347.1|CCAP	LOC6594618|XP_002019841.2|DPER
OG0005735	CCAP1982_LOCUS4543|CAD6995842.1|CCAP	LOC6591963|XP_026848013.1|DPER
OG0005736	CCAP1982_LOCUS4539|CAD6995837.1|CCAP	LOC6588253|XP_026850865.1|DPER
OG0005737	CCAP1982_LOCUS849|CAD6991961.1|CCAP	LOC113566386|XP_026847531.1|DPER
OG0005738	CCAP1982_LOCUS525|CAD6991610.1|CCAP	LOC6594314|XP_026850487.1|DPER
OG0005739	CCAP1982_LOCUS5106|CAD6996433.1|CCAP	LOC6594594|XP_026841211.1|DPER
OG0005740	CCAP1982_LOCUS4911|CAD6996223.1|CCAP	LOC6587489|XP_002013657.1|DPER
OG0005741	CCAP1982_LOCUS768|CAD6991876.1|CCAP	LOC6588412|XP_002014154.2|DPER
OG0005742	CCAP1982_LOCUS586|CAD6991673.1|CCAP	LOC6594187|XP_026850431.1|DPER
OG0005743	CCAP1982_LOCUS4844|CAD6996152.1|CCAP	LOC6591706|XP_002017407.1|DPER
OG0005744	CCAP1982_LOCUS242|CAD6991313.1|CCAP	LOC6594700|XP_002019627.1|DPER
OG0005745	CCAP1982_LOCUS221|CAD6991292.1|CCAP, CCAP1982_LOCUS219|CAD6991290.1|CCAP	LOC6591770|XP_026840566.1|DPER
OG0005746	CCAP1982_LOCUS213|CAD6991284.1|CCAP	LOC6591767|XP_002017223.1|DPER
OG0005747	CCAP1982_LOCUS5043|CAD6996365.1|CCAP	LOC6591541|XP_002017185.1|DPER
OG0005748	CCAP1982_LOCUS5178|CAD6996510.1|CCAP	LOC113567253|XP_026850254.1|DPER
OG0005750	CCAP1982_LOCUS564|CAD6991650.1|CCAP	LOC6588287|XP_002014143.1|DPER
OG0005752	CCAP1982_LOCUS22648|CAD7014660.1|CCAP	LOC6593122|XP_002017621.1|DPER
OG0005753	CCAP1982_LOCUS7734|CAD6999199.1|CCAP	LOC6595359|XP_002020832.2|DPER, LOC113565827|XP_026844912.1|DPER
OG0005754	CCAP1982_LOCUS19900|CAD7011789.1|CCAP	LOC6590045|XP_002016439.1|DPER
OG0005755	CCAP1982_LOCUS20511|CAD7012428.1|CCAP	LOC6590983|XP_002016548.1|DPER
OG0005756	CCAP1982_LOCUS718|CAD6991817.1|CCAP	LOC6591431|XP_002017489.2|DPER
OG0005757	CCAP1982_LOCUS1015|CAD6992136.1|CCAP	LOC6591707|XP_002017408.1|DPER
OG0005758	CCAP1982_LOCUS1007|CAD6992128.1|CCAP	LOC6591815|XP_002017236.1|DPER
OG0005759	CCAP1982_LOCUS4170|CAD6995455.1|CCAP	LOC6591516|XP_026851150.1|DPER
OG0005760	CCAP1982_LOCUS4880|CAD6996189.1|CCAP, CCAP1982_LOCUS4882|CAD6996191.1|CCAP	LOC6594723|XP_002019408.2|DPER
OG0005761	CCAP1982_LOCUS995|CAD6992111.1|CCAP	LOC6594645|XP_026850411.1|DPER
OG0005762	CCAP1982_LOCUS4883|CAD6996192.1|CCAP	LOC6594298|XP_002019946.1|DPER
OG0005763	CCAP1982_LOCUS21805|CAD7013782.1|CCAP	LOC6590401|XP_002015494.1|DPER
OG0005764	CCAP1982_LOCUS764|CAD6991871.1|CCAP	LOC6587989|XP_002014148.1|DPER
OG0005765	CCAP1982_LOCUS578|CAD6991664.1|CCAP	LOC6588318|XP_026850550.1|DPER
OG0005766	CCAP1982_LOCUS4874|CAD6996182.1|CCAP	LOC6594248|XP_026850359.1|DPER
OG0005769	CCAP1982_LOCUS4828|CAD6996134.1|CCAP	LOC6588184|XP_002014120.2|DPER
OG0005770	CCAP1982_LOCUS4458|CAD6995754.1|CCAP	LOC6587770|XP_002012762.1|DPER
OG0005771	CCAP1982_LOCUS2191|CAD6993375.1|CCAP	LOC6588603|XP_002013211.1|DPER
OG0005772	CCAP1982_LOCUS4297|CAD6995587.1|CCAP	LOC6587244|XP_002013519.1|DPER
OG0005773	CCAP1982_LOCUS4822|CAD6996128.1|CCAP	LOC6594218|XP_002019453.1|DPER
OG0005774	CCAP1982_LOCUS4975|CAD6996292.1|CCAP	LOC6594546|XP_026848092.1|DPER
OG0005775	CCAP1982_LOCUS11813|CAD7003354.1|CCAP	LOC6602300|XP_026848506.1|DPER
OG0005776	CCAP1982_LOCUS13599|CAD7005242.1|CCAP	LOC6601969|XP_002027016.2|DPER
OG0005777	CCAP1982_LOCUS5166|CAD6996497.1|CCAP	LOC6593980|XP_002019022.1|DPER
