Orthogroup	CCAP.longest_only	DSUZ.longest_only
OG0005154	CCAP1982_LOCUS12707|CAD7004288.1|CCAP	LOC108020053|XP_036670530.1|DSUZ
OG0005155	CCAP1982_LOCUS14824|CAD7006510.1|CCAP	LOC108012420|XP_016933269.1|DSUZ
OG0005156	CCAP1982_LOCUS77|CAD6991134.1|CCAP	LOC108018403|XP_016941449.1|DSUZ
OG0005157	CCAP1982_LOCUS22962|CAD7015005.1|CCAP	LOC108009579|XP_016929534.1|DSUZ
OG0005158	CCAP1982_LOCUS12420|CAD7003998.1|CCAP	LOC108013119|XP_016934278.1|DSUZ
OG0005159	CCAP1982_LOCUS12407|CAD7003984.1|CCAP	LOC108019465|XP_016942781.2|DSUZ
OG0005160	CCAP1982_LOCUS12808|CAD7004398.1|CCAP	LOC108015548|XP_036671770.1|DSUZ
OG0005161	CCAP1982_LOCUS7171|CAD6998593.1|CCAP	LOC108009935|XP_016930165.1|DSUZ
OG0005163	CCAP1982_LOCUS14159|CAD7005813.1|CCAP	LOC108007448|XP_016926599.1|DSUZ
OG0005164	CCAP1982_LOCUS11218|CAD7002744.1|CCAP	LOC108013516|XP_016934899.1|DSUZ
OG0005165	CCAP1982_LOCUS4891|CAD6996201.1|CCAP	LOC108018060|XP_016940944.1|DSUZ
OG0005166	CCAP1982_LOCUS5047|CAD6996368.1|CCAP	LOC108016249|XP_016938361.2|DSUZ
OG0005167	CCAP1982_LOCUS5048|CAD6996369.1|CCAP	LOC108016256|XP_016938367.1|DSUZ
OG0005168	CCAP1982_LOCUS11173|CAD7002696.1|CCAP	LOC108006850|XP_036672382.1|DSUZ
OG0005169	CCAP1982_LOCUS11179|CAD7002702.1|CCAP	LOC108011873|XP_016932606.2|DSUZ
OG0005170	CCAP1982_LOCUS11178|CAD7002701.1|CCAP	LOC108011828|XP_036671629.1|DSUZ
OG0005171	CCAP1982_LOCUS11180|CAD7002703.1|CCAP	LOC108011841|XP_016932568.1|DSUZ
OG0005172	CCAP1982_LOCUS21644|CAD7013589.1|CCAP	LOC108010168|XP_016930500.1|DSUZ
OG0005173	CCAP1982_LOCUS22295|CAD7014293.1|CCAP	LOC108017969|XP_016940755.1|DSUZ
OG0005174	CCAP1982_LOCUS22036|CAD7014030.1|CCAP	LOC108010269|XP_016930619.1|DSUZ
OG0005175	CCAP1982_LOCUS22017|CAD7014011.1|CCAP	LOC108009629|XP_016929607.1|DSUZ
OG0005176	CCAP1982_LOCUS21771|CAD7013740.1|CCAP	LOC108019927|XP_016943526.1|DSUZ
OG0005177	CCAP1982_LOCUS22022|CAD7014016.1|CCAP	LOC108010090|XP_016930398.1|DSUZ
OG0005178	CCAP1982_LOCUS11224|CAD7002750.1|CCAP	LOC108012436|XP_016933291.1|DSUZ
OG0005179	CCAP1982_LOCUS11191|CAD7002716.1|CCAP	LOC108012829|XP_016933778.1|DSUZ
OG0005180	CCAP1982_LOCUS14936|CAD7006629.1|CCAP	LOC108012939|XP_016933964.1|DSUZ
OG0005182	CCAP1982_LOCUS21616|CAD7013558.1|CCAP	LOC108009496|XP_016929378.1|DSUZ
OG0005183	CCAP1982_LOCUS21611|CAD7013553.1|CCAP	LOC108009816|XP_016929986.1|DSUZ
OG0005184	CCAP1982_LOCUS21607|CAD7013548.1|CCAP	LOC108009644|XP_016929635.1|DSUZ
OG0005185	CCAP1982_LOCUS22002|CAD7013993.1|CCAP	LOC108009895|XP_016930102.1|DSUZ
OG0005186	CCAP1982_LOCUS21752|CAD7013715.1|CCAP	LOC108008482|XP_016927830.1|DSUZ
OG0005187	CCAP1982_LOCUS22294|CAD7014292.1|CCAP	LOC108017967|XP_036670069.1|DSUZ
OG0005188	CCAP1982_LOCUS22762|CAD7014793.1|CCAP	LOC108018154|XP_016941110.1|DSUZ
OG0005190	CCAP1982_LOCUS11444|CAD7002981.1|CCAP	LOC108006818|XP_036672096.1|DSUZ
OG0005191	CCAP1982_LOCUS264|CAD6991335.1|CCAP	LOC108007380|XP_036673755.1|DSUZ
OG0005192	CCAP1982_LOCUS23091|CAD7015141.1|CCAP, CCAP1982_LOCUS23093|CAD7015143.1|CCAP	LOC108009334|XP_036669142.1|DSUZ
OG0005193	CCAP1982_LOCUS23365|CAD7015423.1|CCAP	LOC108009326|XP_016929085.1|DSUZ
OG0005194	CCAP1982_LOCUS7190|CAD6998616.1|CCAP	LOC108010157|XP_016930482.1|DSUZ
OG0005195	CCAP1982_LOCUS22634|CAD7014645.1|CCAP	LOC108017930|XP_016940612.1|DSUZ
OG0005196	CCAP1982_LOCUS14239|CAD7005899.1|CCAP	LOC108005802|XP_016924621.1|DSUZ
OG0005197	CCAP1982_LOCUS22401|CAD7014409.1|CCAP	LOC108008374|XP_016927703.1|DSUZ
OG0005198	CCAP1982_LOCUS10739|CAD7002244.1|CCAP, CCAP1982_LOCUS10738|CAD7002242.1|CCAP, CCAP1982_LOCUS10736|CAD7002240.1|CCAP	LOC108007283|XP_036671632.1|DSUZ
OG0005199	CCAP1982_LOCUS21243|CAD7013172.1|CCAP	LOC108018230|XP_016941241.1|DSUZ
OG0005200	CCAP1982_LOCUS23197|CAD7015248.1|CCAP	LOC108009672|XP_016929692.1|DSUZ
OG0005201	CCAP1982_LOCUS7252|CAD6998695.1|CCAP	LOC108008300|XP_016927601.1|DSUZ
OG0005202	CCAP1982_LOCUS21195|CAD7013122.1|CCAP	LOC108010146|XP_016930470.1|DSUZ
OG0005203	CCAP1982_LOCUS7149|CAD6998568.1|CCAP	LOC108009124|XP_016928700.1|DSUZ
OG0005204	CCAP1982_LOCUS6398|CAD6997769.1|CCAP	LOC108021313|XP_016945456.1|DSUZ
OG0005205	CCAP1982_LOCUS6921|CAD6998312.1|CCAP	LOC108021266|XP_016945383.1|DSUZ
OG0005206	CCAP1982_LOCUS22250|CAD7014247.1|CCAP	LOC108010160|XP_016930486.1|DSUZ
OG0005207	CCAP1982_LOCUS22905|CAD7014942.1|CCAP	LOC108009980|XP_016930243.1|DSUZ
OG0005208	CCAP1982_LOCUS22121|CAD7014114.1|CCAP	LOC108008201|XP_036669255.1|DSUZ
OG0005209	CCAP1982_LOCUS5437|CAD6996758.1|CCAP	LOC108021409|XP_016945605.1|DSUZ
OG0005210	CCAP1982_LOCUS5436|CAD6996757.1|CCAP	LOC108021155|XP_036670104.1|DSUZ
OG0005211	CCAP1982_LOCUS11690|CAD7003229.1|CCAP	LOC118879234|XP_036678020.1|DSUZ, LOC108007453|XP_016926608.2|DSUZ
OG0005212	CCAP1982_LOCUS7176|CAD6998601.1|CCAP	LOC108009843|XP_016930025.1|DSUZ
OG0005213	CCAP1982_LOCUS5508|CAD6996835.1|CCAP	LOC108015253|XP_016937094.1|DSUZ
OG0005214	CCAP1982_LOCUS7805|CAD6999276.1|CCAP	LOC108011942|XP_016932680.1|DSUZ
OG0005215	CCAP1982_LOCUS8738|CAD7000246.1|CCAP	LOC108021464|XP_016945683.1|DSUZ
OG0005216	CCAP1982_LOCUS7739|CAD6999205.1|CCAP	LOC108019699|XP_016943086.1|DSUZ
OG0005217	CCAP1982_LOCUS6400|CAD6997772.1|CCAP	LOC108018053|XP_016940936.1|DSUZ
OG0005218	CCAP1982_LOCUS5377|CAD6996693.1|CCAP	LOC108019129|XP_016942356.1|DSUZ
OG0005219	CCAP1982_LOCUS22495|CAD7014493.1|CCAP	LOC108010048|XP_016930347.1|DSUZ
OG0005220	CCAP1982_LOCUS12769|CAD7004354.1|CCAP	LOC108013011|XP_016934088.1|DSUZ
OG0005221	CCAP1982_LOCUS5724|CAD6997071.1|CCAP	LOC108005726|XP_016924545.1|DSUZ
OG0005222	CCAP1982_LOCUS7540|CAD6998993.1|CCAP	LOC108013483|XP_016934858.1|DSUZ
OG0005223	CCAP1982_LOCUS5696|CAD6997038.1|CCAP	LOC108021085|XP_016945095.1|DSUZ
OG0005224	CCAP1982_LOCUS9099|CAD7000625.1|CCAP	LOC108007872|XP_036669109.1|DSUZ
OG0005225	CCAP1982_LOCUS5399|CAD6996717.1|CCAP	LOC108021385|XP_016945571.1|DSUZ
OG0005226	CCAP1982_LOCUS8836|CAD7000354.1|CCAP	LOC108011971|XP_016932720.2|DSUZ
OG0005227	CCAP1982_LOCUS8073|CAD6999553.1|CCAP	LOC108021596|XP_016945878.1|DSUZ
OG0005228	CCAP1982_LOCUS8072|CAD6999552.1|CCAP	LOC108021518|XP_016945767.1|DSUZ
OG0005229	CCAP1982_LOCUS7490|CAD6998944.1|CCAP	LOC108021008|XP_016944973.1|DSUZ
OG0005230	CCAP1982_LOCUS7079|CAD6998486.1|CCAP	LOC108018342|XP_016941375.1|DSUZ
OG0005231	CCAP1982_LOCUS8695|CAD7000203.1|CCAP	LOC108004968|XP_016923561.1|DSUZ
OG0005232	CCAP1982_LOCUS5367|CAD6996683.1|CCAP	LOC108021140|XP_016945189.1|DSUZ
OG0005233	CCAP1982_LOCUS5688|CAD6997029.1|CCAP	LOC108006441|XP_016925458.1|DSUZ
OG0005234	CCAP1982_LOCUS6210|CAD6997571.1|CCAP	LOC108021577|XP_016945849.1|DSUZ
OG0005235	CCAP1982_LOCUS7029|CAD6998429.1|CCAP	LOC108020929|XP_016944841.1|DSUZ
OG0005236	CCAP1982_LOCUS8175|CAD6999641.1|CCAP	LOC108007467|XP_016926635.1|DSUZ
OG0005237	CCAP1982_LOCUS8171|CAD6999637.1|CCAP	LOC108021480|XP_016945711.1|DSUZ
OG0005238	CCAP1982_LOCUS8166|CAD6999632.1|CCAP	LOC108012165|XP_016932951.1|DSUZ
OG0005239	CCAP1982_LOCUS6979|CAD6998379.1|CCAP	LOC108021474|XP_016945702.1|DSUZ
OG0005240	CCAP1982_LOCUS6461|CAD6997837.1|CCAP	LOC108021263|XP_016945377.1|DSUZ
OG0005241	CCAP1982_LOCUS7043|CAD6998445.1|CCAP	LOC108021034|XP_016945012.1|DSUZ
OG0005242	CCAP1982_LOCUS7927|CAD6999401.1|CCAP	LOC108005843|XP_016924683.1|DSUZ
OG0005243	CCAP1982_LOCUS7494|CAD6998947.1|CCAP, CCAP1982_LOCUS7491|CAD6998945.1|CCAP	LOC108020978|XP_036677034.1|DSUZ
OG0005244	CCAP1982_LOCUS4235|CAD6995523.1|CCAP	LOC108008075|XP_036672516.1|DSUZ
OG0005245	CCAP1982_LOCUS4791|CAD6996086.1|CCAP	LOC108017127|XP_036674874.1|DSUZ
OG0005246	CCAP1982_LOCUS20299|CAD7012198.1|CCAP	LOC108020958|XP_016944894.2|DSUZ
OG0005247	CCAP1982_LOCUS22014|CAD7014007.1|CCAP	LOC108009791|XP_016929940.1|DSUZ
OG0005249	CCAP1982_LOCUS4948|CAD6996265.1|CCAP	LOC108018611|XP_016941662.2|DSUZ
OG0005250	CCAP1982_LOCUS5417|CAD6996737.1|CCAP	LOC108017481|XP_016940075.1|DSUZ
OG0005251	CCAP1982_LOCUS5703|CAD6997049.1|CCAP	LOC108020999|XP_016944955.1|DSUZ
OG0005252	CCAP1982_LOCUS5823|CAD6997182.1|CCAP	LOC108017922|XP_016940588.1|DSUZ
OG0005253	CCAP1982_LOCUS8329|CAD6999815.1|CCAP	LOC108014531|XP_016936166.1|DSUZ
OG0005254	CCAP1982_LOCUS6112|CAD6997470.1|CCAP	LOC108009384|XP_016929187.1|DSUZ
OG0005255	CCAP1982_LOCUS6111|CAD6997469.1|CCAP	LOC108021530|XP_016945781.1|DSUZ
OG0005256	CCAP1982_LOCUS5887|CAD6997254.1|CCAP	LOC108015732|XP_016937759.1|DSUZ
OG0005257	CCAP1982_LOCUS5518|CAD6996842.1|CCAP	LOC108021625|XP_016945920.1|DSUZ
OG0005259	CCAP1982_LOCUS6562|CAD6997945.1|CCAP	LOC108020663|XP_016944517.1|DSUZ
OG0005260	CCAP1982_LOCUS6561|CAD6997944.1|CCAP	LOC108020675|XP_016944537.1|DSUZ
OG0005261	CCAP1982_LOCUS3341|CAD6994603.1|CCAP	LOC108021281|XP_016945408.1|DSUZ
OG0005262	CCAP1982_LOCUS7352|CAD6998798.1|CCAP	LOC108015193|XP_016937005.1|DSUZ
OG0005263	CCAP1982_LOCUS5535|CAD6996859.1|CCAP	LOC108020969|XP_036675270.1|DSUZ
OG0005264	CCAP1982_LOCUS3028|CAD6994267.1|CCAP	LOC108012201|XP_016932988.1|DSUZ
OG0005265	CCAP1982_LOCUS7862|CAD6999335.1|CCAP	LOC108021038|XP_016945018.1|DSUZ
OG0005266	CCAP1982_LOCUS6217|CAD6997578.1|CCAP	LOC108020931|XP_016944847.1|DSUZ
OG0005267	CCAP1982_LOCUS8499|CAD6999993.1|CCAP	LOC108021176|XP_016945247.1|DSUZ
OG0005268	CCAP1982_LOCUS8498|CAD6999992.1|CCAP	LOC108021175|XP_016945246.1|DSUZ
OG0005269	CCAP1982_LOCUS8496|CAD6999990.1|CCAP	LOC108021144|XP_016945200.2|DSUZ
OG0005271	CCAP1982_LOCUS5805|CAD6997162.1|CCAP	LOC108020975|XP_016944914.1|DSUZ
OG0005272	CCAP1982_LOCUS5806|CAD6997163.1|CCAP	LOC108021242|XP_016945340.1|DSUZ
OG0005273	CCAP1982_LOCUS5812|CAD6997169.1|CCAP	LOC108010562|XP_016930933.1|DSUZ
OG0005274	CCAP1982_LOCUS5648|CAD6996986.1|CCAP	LOC108021152|XP_016945212.1|DSUZ
OG0005275	CCAP1982_LOCUS5621|CAD6996953.1|CCAP	LOC108018075|XP_016940969.1|DSUZ
OG0005276	CCAP1982_LOCUS8750|CAD7000260.1|CCAP	LOC108021547|XP_036673922.1|DSUZ
OG0005277	CCAP1982_LOCUS8739|CAD7000247.1|CCAP	LOC108005899|XP_016924786.1|DSUZ
OG0005279	CCAP1982_LOCUS6232|CAD6997593.1|CCAP	LOC108007641|XP_016926851.1|DSUZ
OG0005280	CCAP1982_LOCUS7879|CAD6999352.1|CCAP	LOC108021362|XP_016945541.1|DSUZ
OG0005281	CCAP1982_LOCUS8936|CAD7000459.1|CCAP	LOC108005596|XP_016924425.2|DSUZ
OG0005282	CCAP1982_LOCUS573|CAD6991659.1|CCAP	LOC108004870|XP_016923443.1|DSUZ
OG0005283	CCAP1982_LOCUS21460|CAD7013395.1|CCAP	LOC108015775|XP_016937807.2|DSUZ
OG0005284	CCAP1982_LOCUS5666|CAD6997005.1|CCAP	LOC108017116|XP_016939568.1|DSUZ
OG0005285	CCAP1982_LOCUS7866|CAD6999339.1|CCAP	LOC108005655|XP_016924463.1|DSUZ
OG0005286	CCAP1982_LOCUS7035|CAD6998435.1|CCAP	LOC108017230|XP_016939719.1|DSUZ
OG0005287	CCAP1982_LOCUS7037|CAD6998437.1|CCAP	LOC108017208|XP_016939698.1|DSUZ
OG0005288	CCAP1982_LOCUS8851|CAD7000371.1|CCAP	LOC108017847|XP_036668583.1|DSUZ
OG0005289	CCAP1982_LOCUS5620|CAD6996952.1|CCAP	LOC108014223|XP_036677309.1|DSUZ, LOC108015948|XP_016938020.2|DSUZ
OG0005290	CCAP1982_LOCUS651|CAD6991739.1|CCAP	LOC108016287|XP_016938410.1|DSUZ
OG0005291	CCAP1982_LOCUS6537|CAD6997919.1|CCAP	LOC108006089|XP_016925028.1|DSUZ
OG0005292	CCAP1982_LOCUS6539|CAD6997921.1|CCAP	LOC108020707|XP_016944567.1|DSUZ
OG0005293	CCAP1982_LOCUS5353|CAD6996669.1|CCAP	LOC108013570|XP_016934985.1|DSUZ
OG0005294	CCAP1982_LOCUS7803|CAD6999274.1|CCAP	LOC108021223|XP_016945315.1|DSUZ
OG0005295	CCAP1982_LOCUS6535|CAD6997917.1|CCAP, CCAP1982_LOCUS6536|CAD6997918.1|CCAP	LOC108017173|XP_036668702.1|DSUZ
OG0005296	CCAP1982_LOCUS4538|CAD6995836.1|CCAP, CCAP1982_LOCUS4537|CAD6995835.1|CCAP	LOC108007994|XP_036675006.1|DSUZ
OG0005297	CCAP1982_LOCUS9120|CAD7000646.1|CCAP	LOC108021600|XP_016945883.1|DSUZ
OG0005298	CCAP1982_LOCUS7722|CAD6999186.1|CCAP	LOC108021069|XP_016945070.1|DSUZ
OG0005299	CCAP1982_LOCUS2494|CAD6993688.1|CCAP	LOC108015446|XP_036675424.1|DSUZ
OG0005301	CCAP1982_LOCUS5707|CAD6997053.1|CCAP	LOC108019425|XP_016942739.1|DSUZ
OG0005302	CCAP1982_LOCUS21449|CAD7013384.1|CCAP	LOC108009758|XP_016929869.1|DSUZ
OG0005303	CCAP1982_LOCUS8117|CAD6999594.1|CCAP	LOC108020928|XP_016944840.1|DSUZ
OG0005304	CCAP1982_LOCUS9053|CAD7000579.1|CCAP	LOC108006474|XP_016925489.1|DSUZ
OG0005305	CCAP1982_LOCUS21720|CAD7013678.1|CCAP	LOC108009863|XP_016930052.1|DSUZ
OG0005306	CCAP1982_LOCUS7897|CAD6999370.1|CCAP	LOC108016840|XP_016939165.1|DSUZ
OG0005307	CCAP1982_LOCUS7074|CAD6998480.1|CCAP	LOC108008787|XP_016928176.1|DSUZ
OG0005308	CCAP1982_LOCUS7069|CAD6998474.1|CCAP	LOC108021216|XP_016945304.1|DSUZ
OG0005310	CCAP1982_LOCUS8824|CAD7000341.1|CCAP	LOC108021245|XP_016945350.1|DSUZ
OG0005311	CCAP1982_LOCUS8254|CAD6999728.1|CCAP	LOC108014292|XP_016935845.1|DSUZ
OG0005312	CCAP1982_LOCUS8445|CAD6999934.1|CCAP	LOC108011972|XP_016932721.1|DSUZ
OG0005313	CCAP1982_LOCUS5701|CAD6997044.1|CCAP	LOC108021546|XP_016945803.1|DSUZ
OG0005314	CCAP1982_LOCUS8033|CAD6999508.1|CCAP	LOC108020946|XP_016944874.1|DSUZ
OG0005315	CCAP1982_LOCUS8014|CAD6999490.1|CCAP	LOC108021542|XP_016945797.1|DSUZ
OG0005316	CCAP1982_LOCUS21719|CAD7013677.1|CCAP	LOC108009809|XP_016929972.1|DSUZ
OG0005317	CCAP1982_LOCUS7888|CAD6999361.1|CCAP	LOC108021126|XP_016945172.1|DSUZ
OG0005318	CCAP1982_LOCUS5575|CAD6996902.1|CCAP	LOC108010975|XP_036677998.1|DSUZ
OG0005319	CCAP1982_LOCUS5351|CAD6996667.1|CCAP	LOC108021101|XP_016945119.1|DSUZ
OG0005321	CCAP1982_LOCUS7428|CAD6998881.1|CCAP	LOC108021328|XP_016945486.1|DSUZ
OG0005322	CCAP1982_LOCUS7811|CAD6999282.1|CCAP	LOC108021307|XP_016945450.1|DSUZ
OG0005324	CCAP1982_LOCUS7732|CAD6999196.1|CCAP	LOC108021487|XP_016945719.1|DSUZ
OG0005325	CCAP1982_LOCUS20862|CAD7012758.1|CCAP	LOC108017639|XP_016940242.1|DSUZ
OG0005326	CCAP1982_LOCUS7735|CAD6999201.1|CCAP	LOC108008288|XP_016927592.1|DSUZ
OG0005327	CCAP1982_LOCUS5383|CAD6996699.1|CCAP	LOC108006269|XP_016925211.1|DSUZ
OG0005328	CCAP1982_LOCUS13036|CAD7004641.1|CCAP	LOC108020791|XP_016944659.1|DSUZ
OG0005329	CCAP1982_LOCUS13268|CAD7004884.1|CCAP, CCAP1982_LOCUS13258|CAD7004873.1|CCAP	LOC108013058|XP_016934166.1|DSUZ
OG0005330	CCAP1982_LOCUS13269|CAD7004885.1|CCAP, CCAP1982_LOCUS13259|CAD7004874.1|CCAP	LOC108013057|XP_016934164.1|DSUZ
OG0005331	CCAP1982_LOCUS8500|CAD6999994.1|CCAP	LOC108021015|XP_016944984.1|DSUZ
OG0005332	CCAP1982_LOCUS8582|CAD7000084.1|CCAP	LOC108006238|XP_016925170.1|DSUZ
OG0005333	CCAP1982_LOCUS7307|CAD6998753.1|CCAP	LOC108006037|XP_016924973.1|DSUZ
OG0005334	CCAP1982_LOCUS6473|CAD6997849.1|CCAP	LOC108009083|XP_016928630.1|DSUZ
OG0005335	CCAP1982_LOCUS19438|CAD7011333.1|CCAP	LOC108019901|XP_016943477.1|DSUZ
OG0005336	CCAP1982_LOCUS20286|CAD7012185.1|CCAP	LOC108009276|XP_016928981.1|DSUZ
OG0005337	CCAP1982_LOCUS20639|CAD7012554.1|CCAP	LOC108009057|XP_016928551.1|DSUZ
OG0005338	CCAP1982_LOCUS5404|CAD6996724.1|CCAP	LOC108021457|XP_016945676.1|DSUZ
OG0005339	CCAP1982_LOCUS6086|CAD6997440.1|CCAP	LOC108018005|XP_016940890.1|DSUZ
OG0005341	CCAP1982_LOCUS19989|CAD7011877.1|CCAP	LOC108019890|XP_016943457.1|DSUZ
OG0005342	CCAP1982_LOCUS6782|CAD6998166.1|CCAP	LOC108021431|XP_016945636.1|DSUZ
OG0005343	CCAP1982_LOCUS21680|CAD7013632.1|CCAP	LOC108017772|XP_016940381.1|DSUZ
OG0005345	CCAP1982_LOCUS5454|CAD6996779.1|CCAP	LOC108005911|XP_016924813.1|DSUZ
OG0005346	CCAP1982_LOCUS14963|CAD7006660.1|CCAP	LOC108011727|XP_016932442.1|DSUZ
OG0005347	CCAP1982_LOCUS7002|CAD6998402.1|CCAP	LOC108021009|XP_016944975.1|DSUZ
OG0005348	CCAP1982_LOCUS6474|CAD6997850.1|CCAP	LOC108021291|XP_016945420.1|DSUZ
OG0005349	CCAP1982_LOCUS6478|CAD6997854.1|CCAP	LOC108021689|XP_016946002.1|DSUZ
OG0005350	CCAP1982_LOCUS5657|CAD6996996.1|CCAP	LOC108006344|XP_016925352.1|DSUZ
OG0005351	CCAP1982_LOCUS8070|CAD6999550.1|CCAP	LOC108012910|XP_016933919.1|DSUZ
OG0005352	CCAP1982_LOCUS11665|CAD7003205.1|CCAP	LOC108020888|XP_036670731.1|DSUZ
OG0005353	CCAP1982_LOCUS21018|CAD7012919.1|CCAP	LOC108006189|XP_016925115.1|DSUZ
OG0005354	CCAP1982_LOCUS5973|CAD6997340.1|CCAP	LOC108018013|XP_036669578.1|DSUZ
OG0005355	CCAP1982_LOCUS8020|CAD6999496.1|CCAP	LOC108014148|XP_016935679.1|DSUZ
OG0005356	CCAP1982_LOCUS8022|CAD6999498.1|CCAP	LOC108014186|XP_016935720.1|DSUZ
OG0005357	CCAP1982_LOCUS6775|CAD6998159.1|CCAP	LOC108020903|XP_016944809.1|DSUZ
OG0005359	CCAP1982_LOCUS20507|CAD7012423.1|CCAP	LOC108009773|XP_016929892.1|DSUZ
OG0005360	CCAP1982_LOCUS13493|CAD7005131.1|CCAP	LOC108020744|XP_016944609.1|DSUZ
OG0005361	CCAP1982_LOCUS7909|CAD6999383.1|CCAP	LOC108020988|XP_016944935.1|DSUZ
OG0005362	CCAP1982_LOCUS5553|CAD6996880.1|CCAP	LOC108021287|XP_016945416.1|DSUZ
OG0005363	CCAP1982_LOCUS7758|CAD6999224.1|CCAP	LOC108021706|XP_016946028.1|DSUZ
OG0005364	CCAP1982_LOCUS23330|CAD7015386.1|CCAP	LOC108009940|XP_016930174.1|DSUZ
OG0005365	CCAP1982_LOCUS5659|CAD6996998.1|CCAP	LOC108021202|XP_016945286.1|DSUZ
OG0005366	CCAP1982_LOCUS5661|CAD6997000.1|CCAP	LOC108021641|XP_016945938.1|DSUZ
OG0005367	CCAP1982_LOCUS5642|CAD6996977.1|CCAP	LOC108021297|XP_016945433.1|DSUZ
OG0005368	CCAP1982_LOCUS1327|CAD6992473.1|CCAP	LOC108006972|XP_016926067.2|DSUZ
OG0005369	CCAP1982_LOCUS7027|CAD6998427.1|CCAP	LOC108021778|XP_016946074.1|DSUZ
OG0005370	CCAP1982_LOCUS7078|CAD6998485.1|CCAP	LOC108016008|XP_016938093.1|DSUZ
OG0005371	CCAP1982_LOCUS7077|CAD6998483.1|CCAP	LOC108021811|XP_016946106.1|DSUZ
OG0005372	CCAP1982_LOCUS1733|CAD6992898.1|CCAP	LOC108010604|XP_016930984.2|DSUZ
OG0005373	CCAP1982_LOCUS5567|CAD6996894.1|CCAP	LOC108010532|XP_036677314.1|DSUZ
OG0005374	CCAP1982_LOCUS7901|CAD6999374.1|CCAP	LOC108009249|XP_016928921.1|DSUZ
OG0005375	CCAP1982_LOCUS7900|CAD6999373.1|CCAP	LOC108009631|XP_016929614.1|DSUZ
OG0005376	CCAP1982_LOCUS8162|CAD6999630.1|CCAP	LOC108015326|XP_036678687.1|DSUZ
OG0005377	CCAP1982_LOCUS14730|CAD7006410.1|CCAP	LOC108012904|XP_016933904.1|DSUZ
OG0005378	CCAP1982_LOCUS8905|CAD7000429.1|CCAP	LOC108009836|XP_036677641.1|DSUZ
OG0005379	CCAP1982_LOCUS6978|CAD6998378.1|CCAP	LOC108008056|XP_016927330.1|DSUZ
OG0005380	CCAP1982_LOCUS8888|CAD7000412.1|CCAP	LOC108021376|XP_016945559.1|DSUZ
OG0005381	CCAP1982_LOCUS7611|CAD6999065.1|CCAP	LOC108016522|XP_016938687.1|DSUZ
OG0005382	CCAP1982_LOCUS7990|CAD6999466.1|CCAP, CCAP1982_LOCUS7993|CAD6999469.1|CCAP	LOC108017414|XP_036668736.1|DSUZ
OG0005383	CCAP1982_LOCUS12896|CAD7004496.1|CCAP	LOC108004808|XP_036670618.1|DSUZ
OG0005385	CCAP1982_LOCUS20897|CAD7012796.1|CCAP	LOC108010018|XP_016930302.1|DSUZ
OG0005386	CCAP1982_LOCUS21548|CAD7013486.1|CCAP	LOC108010323|XP_036669484.1|DSUZ
OG0005387	CCAP1982_LOCUS3748|CAD6995017.1|CCAP	LOC108018567|XP_036672913.1|DSUZ
OG0005388	CCAP1982_LOCUS6864|CAD6998255.1|CCAP	LOC108007247|XP_016926378.1|DSUZ
OG0005389	CCAP1982_LOCUS6809|CAD6998193.1|CCAP	LOC108020998|XP_036673218.1|DSUZ
OG0005390	CCAP1982_LOCUS8462|CAD6999955.1|CCAP	LOC108016995|XP_016939434.1|DSUZ
OG0005391	CCAP1982_LOCUS8464|CAD6999957.1|CCAP	LOC108017011|XP_016939465.1|DSUZ
OG0005392	CCAP1982_LOCUS7046|CAD6998448.1|CCAP	LOC108013872|XP_016935370.1|DSUZ
OG0005393	CCAP1982_LOCUS3990|CAD6995269.1|CCAP	LOC108011576|XP_016932235.1|DSUZ
OG0005394	CCAP1982_LOCUS9164|CAD7000690.1|CCAP	LOC108021032|XP_016945011.1|DSUZ
OG0005395	CCAP1982_LOCUS8678|CAD7000185.1|CCAP	LOC108021574|XP_016945845.1|DSUZ
OG0005396	CCAP1982_LOCUS6950|CAD6998349.1|CCAP	LOC108019439|XP_016942756.1|DSUZ
OG0005397	CCAP1982_LOCUS6952|CAD6998351.1|CCAP	LOC108006853|XP_016925905.1|DSUZ
OG0005398	CCAP1982_LOCUS5046|CAD6996367.1|CCAP	LOC108016248|XP_016938360.1|DSUZ
OG0005399	CCAP1982_LOCUS22132|CAD7014126.1|CCAP	LOC108019932|XP_016943532.1|DSUZ
OG0005401	CCAP1982_LOCUS8819|CAD7000336.1|CCAP	LOC108006299|XP_016925264.1|DSUZ
OG0005402	CCAP1982_LOCUS8820|CAD7000337.1|CCAP	LOC108021607|XP_016945892.1|DSUZ
OG0005403	CCAP1982_LOCUS8823|CAD7000340.1|CCAP	LOC108005417|XP_016924178.1|DSUZ
OG0005404	CCAP1982_LOCUS8822|CAD7000339.1|CCAP	LOC108005421|XP_016924191.1|DSUZ
OG0005405	CCAP1982_LOCUS23138|CAD7015187.1|CCAP	LOC108010273|XP_016930623.1|DSUZ
OG0005406	CCAP1982_LOCUS22365|CAD7014368.1|CCAP	LOC108017724|XP_036670043.1|DSUZ
OG0005407	CCAP1982_LOCUS22687|CAD7014705.1|CCAP	LOC108008349|XP_016927667.1|DSUZ
OG0005408	CCAP1982_LOCUS8272|CAD6999749.1|CCAP	LOC108021225|XP_016945313.1|DSUZ
