Orthogroup	CCAP.longest_only	AAEG.longest_only
OG0003519	CCAP1982_LOCUS11421|CAD7002957.1|CCAP, CCAP1982_LOCUS11422|CAD7002958.1|CCAP, CCAP1982_LOCUS11423|CAD7002959.1|CCAP	LOC5566136|XP_021695359.1|AAEG
OG0003520	CCAP1982_LOCUS11416|CAD7002952.1|CCAP	LOC5566123|XP_001650503.2|AAEG
OG0003521	CCAP1982_LOCUS11429|CAD7002965.1|CCAP	LOC5566143|XP_021695372.1|AAEG
OG0003522	CCAP1982_LOCUS22624|CAD7014633.1|CCAP, CCAP1982_LOCUS22621|CAD7014630.1|CCAP	LOC5566137|XP_001650495.1|AAEG
OG0003523	CCAP1982_LOCUS7667|CAD6999123.1|CCAP	LOC5566133|XP_001650494.1|AAEG
OG0003524	CCAP1982_LOCUS22854|CAD7014890.1|CCAP	LOC5566132|XP_001650493.2|AAEG
OG0003525	CCAP1982_LOCUS23415|CAD7015476.1|CCAP	LOC5566126|XP_001650491.1|AAEG
OG0003526	CCAP1982_LOCUS11316|CAD7002847.1|CCAP	LOC5566124|XP_001650486.2|AAEG
OG0003527	CCAP1982_LOCUS22626|CAD7014635.1|CCAP	LOC5566111|XP_001650482.1|AAEG
OG0003529	CCAP1982_LOCUS6459|CAD6997835.1|CCAP, CCAP1982_LOCUS6458|CAD6997834.1|CCAP	LOC5570950|XP_001653417.2|AAEG
OG0003530	CCAP1982_LOCUS12403|CAD7003980.1|CCAP	LOC5570952|XP_021695452.1|AAEG
OG0003531	CCAP1982_LOCUS11045|CAD7002557.1|CCAP	LOC5571445|XP_001659696.2|AAEG
OG0003532	CCAP1982_LOCUS13293|CAD7004909.1|CCAP	LOC5571444|XP_021695478.1|AAEG
OG0003533	CCAP1982_LOCUS11069|CAD7002582.1|CCAP	LOC5567850|XP_001657714.1|AAEG
OG0003535	CCAP1982_LOCUS11407|CAD7002942.1|CCAP	LOC5569146|XP_021695603.1|AAEG
OG0003536	CCAP1982_LOCUS21804|CAD7013781.1|CCAP	LOC110680371|XP_021711869.1|AAEG, LOC5578204|XP_001656848.2|AAEG
OG0003537	CCAP1982_LOCUS21636|CAD7013581.1|CCAP	LOC5575741|XP_001655841.2|AAEG
OG0003538	CCAP1982_LOCUS21619|CAD7013563.1|CCAP	LOC5575733|XP_021695723.1|AAEG, LOC110675350|XP_021695724.1|AAEG
OG0003539	CCAP1982_LOCUS21613|CAD7013555.1|CCAP	LOC5566722|XP_021695725.1|AAEG
OG0003540	CCAP1982_LOCUS11357|CAD7002888.1|CCAP	LOC5571766|XP_001659898.2|AAEG
OG0003541	CCAP1982_LOCUS3984|CAD6995263.1|CCAP	LOC5576630|XP_021695759.1|AAEG
OG0003542	CCAP1982_LOCUS22394|CAD7014401.1|CCAP	LOC5576629|XP_021695763.1|AAEG
OG0003543	CCAP1982_LOCUS7867|CAD6999340.1|CCAP	LOC5576633|XP_001662790.1|AAEG
OG0003544	CCAP1982_LOCUS12760|CAD7004344.1|CCAP	LOC5570665|XP_001659266.1|AAEG
OG0003545	CCAP1982_LOCUS14146|CAD7005798.1|CCAP	LOC5571262|XP_021695920.1|AAEG
OG0003546	CCAP1982_LOCUS13560|CAD7005200.1|CCAP	LOC5571248|XP_021695946.1|AAEG
OG0003547	CCAP1982_LOCUS22239|CAD7014236.1|CCAP	LOC5568483|XP_021695974.1|AAEG
OG0003548	CCAP1982_LOCUS22755|CAD7014784.1|CCAP	LOC5568482|XP_011493357.2|AAEG
OG0003549	CCAP1982_LOCUS22753|CAD7014782.1|CCAP	LOC5568481|XP_021695981.1|AAEG
OG0003550	CCAP1982_LOCUS22380|CAD7014385.1|CCAP	LOC5568468|XP_001652303.1|AAEG
OG0003551	CCAP1982_LOCUS22614|CAD7014623.1|CCAP	LOC5579328|XP_021696014.1|AAEG
OG0003552	CCAP1982_LOCUS22722|CAD7014745.1|CCAP	LOC110675403|XP_021696024.1|AAEG
OG0003553	CCAP1982_LOCUS22616|CAD7014625.1|CCAP	LOC5573481|XP_021696025.1|AAEG
OG0003554	CCAP1982_LOCUS11950|CAD7003500.1|CCAP	LOC5577799|XP_021696028.1|AAEG
OG0003555	CCAP1982_LOCUS13140|CAD7004747.1|CCAP	LOC5578168|XP_021696070.1|AAEG
OG0003556	CCAP1982_LOCUS11725|CAD7003263.1|CCAP	LOC5574103|XP_021700597.1|AAEG
OG0003557	CCAP1982_LOCUS11727|CAD7003265.1|CCAP	LOC5574100|XP_001661171.1|AAEG
OG0003558	CCAP1982_LOCUS11602|CAD7003140.1|CCAP, CCAP1982_LOCUS11600|CAD7003138.1|CCAP	LOC5565097|XP_021696157.1|AAEG
OG0003559	CCAP1982_LOCUS11205|CAD7002730.1|CCAP	LOC5565095|XP_021696175.1|AAEG
OG0003560	CCAP1982_LOCUS13143|CAD7004750.1|CCAP	LOC5564907|XP_001649256.2|AAEG
OG0003561	CCAP1982_LOCUS22042|CAD7014036.1|CCAP	LOC5572885|XP_021696189.1|AAEG
OG0003562	CCAP1982_LOCUS22254|CAD7014251.1|CCAP	LOC5569889|XP_021696239.1|AAEG
OG0003563	CCAP1982_LOCUS3245|CAD6994499.1|CCAP	LOC5569898|XP_001658796.1|AAEG
OG0003564	CCAP1982_LOCUS13030|CAD7004635.1|CCAP	LOC110681383|XP_021712817.1|AAEG, LOC5569901|XP_001658799.2|AAEG
OG0003565	CCAP1982_LOCUS13066|CAD7004671.1|CCAP	LOC110675493|XP_021696321.1|AAEG
OG0003566	CCAP1982_LOCUS2783|CAD6994002.1|CCAP	LOC5570462|XP_021696323.1|AAEG
OG0003567	CCAP1982_LOCUS23392|CAD7015451.1|CCAP	LOC5570461|XP_021696331.1|AAEG
OG0003568	CCAP1982_LOCUS22896|CAD7014933.1|CCAP	LOC5577064|XP_021696349.1|AAEG
OG0003569	CCAP1982_LOCUS11485|CAD7003022.1|CCAP	LOC5571867|XP_021696396.1|AAEG, LOC5564708|XP_021712809.1|AAEG
OG0003570	CCAP1982_LOCUS21682|CAD7013635.1|CCAP	LOC5571874|XP_021696407.1|AAEG
OG0003571	CCAP1982_LOCUS12914|CAD7004515.1|CCAP	LOC5570525|XP_001659184.2|AAEG
OG0003572	CCAP1982_LOCUS22108|CAD7014102.1|CCAP	LOC5570536|XP_021696455.1|AAEG
OG0003573	CCAP1982_LOCUS20153|CAD7012051.1|CCAP	LOC5570522|XP_021696464.1|AAEG
OG0003574	CCAP1982_LOCUS13221|CAD7004832.1|CCAP	LOC5567621|XP_001657591.2|AAEG
OG0003575	CCAP1982_LOCUS12171|CAD7003735.1|CCAP	LOC5576612|XP_001662762.1|AAEG
OG0003576	CCAP1982_LOCUS11896|CAD7003442.1|CCAP	LOC5566268|XP_021696550.1|AAEG
OG0003577	CCAP1982_LOCUS14910|CAD7006599.1|CCAP, CCAP1982_LOCUS14912|CAD7006601.1|CCAP	LOC5566289|XP_021696567.1|AAEG, LOC110681021|XP_021712475.1|AAEG
OG0003578	CCAP1982_LOCUS11839|CAD7003380.1|CCAP	LOC5569215|XP_001658388.1|AAEG
OG0003579	CCAP1982_LOCUS23067|CAD7015115.1|CCAP	LOC5569212|XP_021696607.1|AAEG
OG0003580	CCAP1982_LOCUS19430|CAD7011325.1|CCAP	LOC5568100|XP_021696615.1|AAEG
OG0003581	CCAP1982_LOCUS11518|CAD7003055.1|CCAP	LOC110675582|XP_021696631.1|AAEG
OG0003582	CCAP1982_LOCUS13249|CAD7004864.1|CCAP	LOC5568120|XP_001652059.2|AAEG
OG0003584	CCAP1982_LOCUS21831|CAD7013811.1|CCAP	LOC5574286|XP_001661329.1|AAEG
OG0003586	CCAP1982_LOCUS19527|CAD7011427.1|CCAP	LOC5579064|XP_021696762.1|AAEG
OG0003587	CCAP1982_LOCUS8444|CAD6999931.1|CCAP	LOC5564624|XP_001648973.2|AAEG
OG0003588	CCAP1982_LOCUS1234|CAD6992370.1|CCAP	LOC5567128|XP_001651546.2|AAEG
OG0003589	CCAP1982_LOCUS22779|CAD7014811.1|CCAP	LOC110676989|XP_021702921.1|AAEG
OG0003590	CCAP1982_LOCUS11384|CAD7002918.1|CCAP	LOC5574420|XP_021696838.1|AAEG
OG0003591	CCAP1982_LOCUS12774|CAD7004362.1|CCAP	LOC5566232|XP_021696842.1|AAEG
OG0003592	CCAP1982_LOCUS10792|CAD7002301.1|CCAP	LOC5566211|XP_001650600.1|AAEG
OG0003593	CCAP1982_LOCUS10943|CAD7002454.1|CCAP	LOC5566219|XP_021696862.1|AAEG
OG0003594	CCAP1982_LOCUS12613|CAD7004194.1|CCAP	LOC5566962|XP_001651375.2|AAEG
OG0003595	CCAP1982_LOCUS7244|CAD6998686.1|CCAP	LOC5565647|XP_021696889.1|AAEG
OG0003596	CCAP1982_LOCUS21815|CAD7013794.1|CCAP	LOC5565652|XP_001650005.1|AAEG
OG0003597	CCAP1982_LOCUS21803|CAD7013780.1|CCAP	LOC5565650|XP_001650002.2|AAEG
OG0003598	CCAP1982_LOCUS13311|CAD7004928.1|CCAP	LOC5573763|XP_001654790.1|AAEG
OG0003599	CCAP1982_LOCUS11327|CAD7002857.1|CCAP	LOC5573779|XP_021696930.1|AAEG
OG0003600	CCAP1982_LOCUS14954|CAD7006649.1|CCAP, CCAP1982_LOCUS14955|CAD7006652.1|CCAP	LOC5576770|XP_001662857.2|AAEG
OG0003601	CCAP1982_LOCUS7215|CAD6998647.1|CCAP	LOC5568893|XP_001658218.2|AAEG
OG0003602	CCAP1982_LOCUS21885|CAD7013867.1|CCAP	LOC5574799|XP_021697010.1|AAEG
OG0003603	CCAP1982_LOCUS13002|CAD7004607.1|CCAP	LOC5574896|XP_001655401.2|AAEG
OG0003604	CCAP1982_LOCUS4226|CAD6995513.1|CCAP	LOC5579976|XP_001658608.1|AAEG
OG0003605	CCAP1982_LOCUS3866|CAD6995143.1|CCAP	LOC5568318|XP_021697072.1|AAEG
OG0003606	CCAP1982_LOCUS19954|CAD7011845.1|CCAP	LOC5568317|XP_001652194.1|AAEG
OG0003607	CCAP1982_LOCUS23337|CAD7015393.1|CCAP	LOC5568314|XP_001652191.1|AAEG
OG0003608	CCAP1982_LOCUS12329|CAD7003900.1|CCAP	LOC5568308|XP_021697084.1|AAEG
OG0003609	CCAP1982_LOCUS22494|CAD7014492.1|CCAP	LOC5568291|XP_001652167.1|AAEG
OG0003610	CCAP1982_LOCUS14171|CAD7005827.1|CCAP	LOC5576961|XP_001663056.2|AAEG
OG0003611	CCAP1982_LOCUS12836|CAD7004427.1|CCAP	LOC5571818|XP_021697130.1|AAEG
OG0003613	CCAP1982_LOCUS22009|CAD7014002.1|CCAP	LOC5573466|XP_001660886.2|AAEG
OG0003614	CCAP1982_LOCUS22010|CAD7014003.1|CCAP	LOC5573465|XP_001660887.1|AAEG
OG0003615	CCAP1982_LOCUS7100|CAD6998511.1|CCAP	LOC110675782|XP_021697245.1|AAEG
OG0003616	CCAP1982_LOCUS22733|CAD7014759.1|CCAP	LOC5577568|XP_001663442.1|AAEG
OG0003617	CCAP1982_LOCUS22201|CAD7014196.1|CCAP, CCAP1982_LOCUS22200|CAD7014195.1|CCAP	LOC110675790|XP_021697279.1|AAEG
OG0003618	CCAP1982_LOCUS22202|CAD7014197.1|CCAP	LOC5574903|XP_021697274.1|AAEG
OG0003619	CCAP1982_LOCUS23246|CAD7015301.1|CCAP, CCAP1982_LOCUS23245|CAD7015300.1|CCAP, CCAP1982_LOCUS23238|CAD7015292.1|CCAP	LOC5574912|XP_021697293.1|AAEG
OG0003620	CCAP1982_LOCUS7174|CAD6998596.1|CCAP	LOC5578898|XP_001664109.2|AAEG
OG0003621	CCAP1982_LOCUS12840|CAD7004432.1|CCAP, CCAP1982_LOCUS12855|CAD7004449.1|CCAP	LOC110675810|XP_021697327.1|AAEG, LOC5571598|XP_011493059.2|AAEG
OG0003622	CCAP1982_LOCUS12854|CAD7004448.1|CCAP, CCAP1982_LOCUS12839|CAD7004430.1|CCAP	LOC110675811|XP_021697329.1|AAEG, LOC5571597|XP_001653721.2|AAEG
OG0003623	CCAP1982_LOCUS20556|CAD7012478.1|CCAP	LOC5570735|XP_001659326.1|AAEG
OG0003624	CCAP1982_LOCUS23352|CAD7015409.1|CCAP	LOC5579975|XP_021697397.1|AAEG
OG0003625	CCAP1982_LOCUS21462|CAD7013397.1|CCAP	LOC5574421|XP_001661438.1|AAEG
OG0003626	CCAP1982_LOCUS21714|CAD7013671.1|CCAP	LOC5576843|XP_001662949.1|AAEG
OG0003627	CCAP1982_LOCUS21785|CAD7013758.1|CCAP	LOC5577050|XP_001663147.2|AAEG
OG0003628	CCAP1982_LOCUS22904|CAD7014941.1|CCAP	LOC5576845|XP_021697495.1|AAEG
OG0003629	CCAP1982_LOCUS23130|CAD7015177.1|CCAP	LOC5564960|XP_021697514.1|AAEG
OG0003630	CCAP1982_LOCUS21095|CAD7013006.1|CCAP, CCAP1982_LOCUS21096|CAD7013007.1|CCAP	LOC5579516|XP_021697513.1|AAEG
OG0003631	CCAP1982_LOCUS14526|CAD7006198.1|CCAP	LOC110681439|XP_021712886.1|AAEG, LOC5566249|XP_021697520.1|AAEG
OG0003633	CCAP1982_LOCUS22604|CAD7014613.1|CCAP	LOC5575244|XP_021697543.1|AAEG
OG0003634	CCAP1982_LOCUS11200|CAD7002725.1|CCAP	LOC5574066|XP_021697592.1|AAEG
OG0003635	CCAP1982_LOCUS13302|CAD7004919.1|CCAP	LOC5565621|XP_021697596.1|AAEG
OG0003636	CCAP1982_LOCUS21736|CAD7013695.1|CCAP	LOC5565623|XP_001649978.2|AAEG
OG0003637	CCAP1982_LOCUS21955|CAD7013945.1|CCAP	LOC110680630|XP_021712118.1|AAEG, LOC5564737|XP_001649083.3|AAEG
OG0003638	CCAP1982_LOCUS11671|CAD7003211.1|CCAP	LOC5572754|XP_021697617.1|AAEG
OG0003639	CCAP1982_LOCUS7721|CAD6999185.1|CCAP	LOC5565412|XP_001649759.1|AAEG
OG0003640	CCAP1982_LOCUS21863|CAD7013843.1|CCAP	LOC5578399|XP_021697634.1|AAEG
OG0003641	CCAP1982_LOCUS22381|CAD7014386.1|CCAP	LOC5571951|XP_001660055.1|AAEG, LOC5572768|XP_001660589.1|AAEG
OG0003642	CCAP1982_LOCUS22389|CAD7014395.1|CCAP	LOC5566366|XP_021697649.1|AAEG
OG0003643	CCAP1982_LOCUS22398|CAD7014406.1|CCAP	LOC110675919|XP_021697651.1|AAEG
OG0003644	CCAP1982_LOCUS21838|CAD7013818.1|CCAP	LOC5573545|XP_001654680.1|AAEG
OG0003645	CCAP1982_LOCUS13195|CAD7004806.1|CCAP, CCAP1982_LOCUS13210|CAD7004821.1|CCAP	LOC5571703|XP_001659845.2|AAEG
OG0003647	CCAP1982_LOCUS13190|CAD7004801.1|CCAP, CCAP1982_LOCUS13204|CAD7004815.1|CCAP	LOC5567984|XP_001657805.2|AAEG
OG0003648	CCAP1982_LOCUS8271|CAD6999748.1|CCAP	LOC5565748|XP_001650108.2|AAEG
OG0003649	CCAP1982_LOCUS4182|CAD6995467.1|CCAP, CCAP1982_LOCUS4183|CAD6995468.1|CCAP	LOC5565555|XP_001649906.1|AAEG
OG0003651	CCAP1982_LOCUS12955|CAD7004559.1|CCAP	LOC5564456|XP_021697774.1|AAEG
OG0003652	CCAP1982_LOCUS14449|CAD7006117.1|CCAP	LOC5570336|XP_001653165.1|AAEG
OG0003653	CCAP1982_LOCUS14514|CAD7006185.1|CCAP	LOC5573421|XP_021697823.1|AAEG
OG0003654	CCAP1982_LOCUS14925|CAD7006617.1|CCAP	LOC5573417|XP_001654591.1|AAEG
OG0003655	CCAP1982_LOCUS7863|CAD6999336.1|CCAP	LOC5573416|XP_001654590.2|AAEG
OG0003656	CCAP1982_LOCUS14435|CAD7006103.1|CCAP	LOC5564145|XP_021697831.1|AAEG
OG0003657	CCAP1982_LOCUS12806|CAD7004396.1|CCAP	LOC5578038|XP_001663658.2|AAEG
OG0003658	CCAP1982_LOCUS4952|CAD6996269.1|CCAP	LOC5563748|XP_021697833.1|AAEG
OG0003659	CCAP1982_LOCUS14429|CAD7006097.1|CCAP	LOC5576553|XP_021697848.1|AAEG
OG0003660	CCAP1982_LOCUS14421|CAD7006089.1|CCAP	LOC5576547|XP_021697849.1|AAEG
OG0003661	CCAP1982_LOCUS11803|CAD7003344.1|CCAP	LOC5575117|XP_021697884.1|AAEG
OG0003662	CCAP1982_LOCUS13088|CAD7004695.1|CCAP	LOC5575143|XP_021697917.1|AAEG
OG0003663	CCAP1982_LOCUS12977|CAD7004582.1|CCAP	LOC5577083|XP_001656317.1|AAEG
OG0003664	CCAP1982_LOCUS11926|CAD7003473.1|CCAP, CCAP1982_LOCUS11925|CAD7003472.1|CCAP	LOC5577077|XP_021697922.1|AAEG
OG0003665	CCAP1982_LOCUS22959|CAD7015002.1|CCAP	LOC5571197|XP_021697945.1|AAEG
OG0003666	CCAP1982_LOCUS21826|CAD7013806.1|CCAP	LOC5573986|XP_021697972.1|AAEG
OG0003667	CCAP1982_LOCUS11534|CAD7003071.1|CCAP, CCAP1982_LOCUS11535|CAD7003072.1|CCAP, CCAP1982_LOCUS11532|CAD7003069.1|CCAP	LOC5573995|XP_021697981.1|AAEG
OG0003668	CCAP1982_LOCUS23017|CAD7015061.1|CCAP	LOC23687412|XP_021698133.1|AAEG
OG0003670	CCAP1982_LOCUS23293|CAD7015348.1|CCAP	LOC5569167|XP_001658357.1|AAEG
OG0003671	CCAP1982_LOCUS23357|CAD7015415.1|CCAP	LOC5577718|XP_021698177.1|AAEG
OG0003672	CCAP1982_LOCUS5024|CAD6996346.1|CCAP	LOC110676045|XP_021698198.1|AAEG
OG0003673	CCAP1982_LOCUS22968|CAD7015011.1|CCAP	LOC5575822|XP_001662247.2|AAEG
OG0003674	CCAP1982_LOCUS22662|CAD7014677.1|CCAP	LOC5567851|XP_021698252.1|AAEG
OG0003675	CCAP1982_LOCUS7107|CAD6998519.1|CCAP, CCAP1982_LOCUS7108|CAD6998520.1|CCAP	LOC5567856|XP_001651881.1|AAEG
OG0003676	CCAP1982_LOCUS21669|CAD7013618.1|CCAP	LOC5567854|XP_021698257.1|AAEG
OG0003677	CCAP1982_LOCUS19974|CAD7011862.1|CCAP	LOC5576040|XP_001662376.1|AAEG
OG0003678	CCAP1982_LOCUS11181|CAD7002704.1|CCAP	LOC5564253|XP_021712464.1|AAEG, LOC110676109|XP_021698350.1|AAEG
OG0003679	CCAP1982_LOCUS11222|CAD7002748.1|CCAP	LOC5564308|XP_001648652.1|AAEG
OG0003680	CCAP1982_LOCUS23121|CAD7015168.1|CCAP	LOC5568838|XP_001658204.2|AAEG
OG0003681	CCAP1982_LOCUS22931|CAD7014971.1|CCAP	LOC5568875|XP_021698385.1|AAEG
OG0003682	CCAP1982_LOCUS4271|CAD6995560.1|CCAP, CCAP1982_LOCUS4272|CAD6995561.1|CCAP	LOC5568874|XP_021698400.1|AAEG
OG0003683	CCAP1982_LOCUS21597|CAD7013538.1|CCAP	LOC5572106|XP_021698409.1|AAEG
OG0003684	CCAP1982_LOCUS11434|CAD7002970.1|CCAP	LOC5574160|XP_001655069.1|AAEG
OG0003685	CCAP1982_LOCUS11367|CAD7002898.1|CCAP	LOC5571938|XP_021698447.1|AAEG
OG0003686	CCAP1982_LOCUS23389|CAD7015448.1|CCAP	LOC5569619|XP_001652901.1|AAEG
OG0003687	CCAP1982_LOCUS23346|CAD7015403.1|CCAP	LOC5569616|XP_021698472.1|AAEG
OG0003688	CCAP1982_LOCUS22597|CAD7014604.1|CCAP	LOC5565346|XP_001649689.1|AAEG
OG0003689	CCAP1982_LOCUS13752|CAD7005392.1|CCAP	LOC5563919|XP_021698485.1|AAEG
OG0003690	CCAP1982_LOCUS14318|CAD7005981.1|CCAP	LOC5569604|XP_021698487.1|AAEG
OG0003692	CCAP1982_LOCUS21677|CAD7013627.1|CCAP	LOC5569591|XP_021698549.1|AAEG
OG0003693	CCAP1982_LOCUS12571|CAD7004151.1|CCAP	LOC5570788|XP_001653292.1|AAEG
OG0003694	CCAP1982_LOCUS11736|CAD7003274.1|CCAP	LOC5570794|XP_001653296.1|AAEG
OG0003695	CCAP1982_LOCUS12035|CAD7003587.1|CCAP	LOC5564902|XP_001649245.2|AAEG
OG0003696	CCAP1982_LOCUS23180|CAD7015232.1|CCAP	LOC5579150|XP_021698648.1|AAEG
OG0003697	CCAP1982_LOCUS7206|CAD6998635.1|CCAP	LOC5572295|XP_021698721.1|AAEG
OG0003698	CCAP1982_LOCUS11425|CAD7002961.1|CCAP	LOC5572284|XP_001653969.1|AAEG
OG0003699	CCAP1982_LOCUS23399|CAD7015459.1|CCAP	LOC5567317|XP_021698753.1|AAEG
OG0003700	CCAP1982_LOCUS22160|CAD7014154.1|CCAP	LOC5572272|XP_001653957.2|AAEG
OG0003701	CCAP1982_LOCUS8186|CAD6999656.1|CCAP	LOC5572269|XP_001653954.1|AAEG
OG0003702	CCAP1982_LOCUS12284|CAD7003854.1|CCAP	LOC5572266|XP_001653951.1|AAEG
OG0003703	CCAP1982_LOCUS13305|CAD7004922.1|CCAP	LOC5574042|XP_021698766.1|AAEG
OG0003704	CCAP1982_LOCUS12033|CAD7003584.1|CCAP	LOC5575360|XP_001661892.2|AAEG
OG0003705	CCAP1982_LOCUS21875|CAD7013856.1|CCAP	LOC5572191|XP_021698801.1|AAEG
OG0003706	CCAP1982_LOCUS10911|CAD7002420.1|CCAP	LOC5565819|XP_021698841.1|AAEG
OG0003707	CCAP1982_LOCUS10916|CAD7002425.1|CCAP	LOC5575064|XP_021698851.1|AAEG
OG0003708	CCAP1982_LOCUS19354|CAD7011246.1|CCAP	LOC5566015|XP_021698872.1|AAEG
OG0003709	CCAP1982_LOCUS23119|CAD7015166.1|CCAP	LOC5566018|XP_001650384.2|AAEG
OG0003710	CCAP1982_LOCUS23117|CAD7015164.1|CCAP	LOC5566025|XP_021698881.1|AAEG
OG0003711	CCAP1982_LOCUS11818|CAD7003359.1|CCAP	LOC5574346|XP_001661381.1|AAEG
OG0003712	CCAP1982_LOCUS7182|CAD6998607.1|CCAP	LOC5565753|XP_001650112.2|AAEG
OG0003713	CCAP1982_LOCUS7183|CAD6998608.1|CCAP	LOC5574343|XP_001661378.2|AAEG
OG0003714	CCAP1982_LOCUS7184|CAD6998609.1|CCAP	LOC5574341|XP_021698911.1|AAEG
OG0003715	CCAP1982_LOCUS13001|CAD7004606.1|CCAP	LOC5577796|XP_021698955.1|AAEG
OG0003716	CCAP1982_LOCUS12861|CAD7004455.1|CCAP	LOC23687946|XP_021698970.1|AAEG
OG0003717	CCAP1982_LOCUS11998|CAD7003550.1|CCAP	LOC5577272|XP_001656371.1|AAEG
OG0003718	CCAP1982_LOCUS13032|CAD7004637.1|CCAP	LOC5574567|XP_021699003.1|AAEG
OG0003719	CCAP1982_LOCUS14044|CAD7005692.1|CCAP	LOC110676244|XP_021699030.1|AAEG
OG0003721	CCAP1982_LOCUS23140|CAD7015189.1|CCAP	LOC5573292|XP_001654507.1|AAEG
OG0003722	CCAP1982_LOCUS12402|CAD7003979.1|CCAP	LOC5564044|XP_021699093.1|AAEG
OG0003723	CCAP1982_LOCUS11056|CAD7002568.1|CCAP	LOC5577458|XP_001663389.1|AAEG
OG0003724	CCAP1982_LOCUS12892|CAD7004490.1|CCAP	LOC5575702|XP_001662153.1|AAEG
OG0003725	CCAP1982_LOCUS12240|CAD7003807.1|CCAP	LOC5575495|XP_021699130.1|AAEG
OG0003726	CCAP1982_LOCUS11955|CAD7003505.1|CCAP	LOC5579263|XP_021699132.1|AAEG
OG0003727	CCAP1982_LOCUS13007|CAD7004612.1|CCAP, CCAP1982_LOCUS13006|CAD7004611.1|CCAP	LOC5565706|XP_021699195.1|AAEG
OG0003728	CCAP1982_LOCUS5087|CAD6996414.1|CCAP	LOC5566098|XP_021699212.1|AAEG
OG0003729	CCAP1982_LOCUS11255|CAD7002782.1|CCAP, CCAP1982_LOCUS11256|CAD7002783.1|CCAP	LOC5566099|XP_021699209.1|AAEG
OG0003730	CCAP1982_LOCUS13186|CAD7004796.1|CCAP, CCAP1982_LOCUS13185|CAD7004795.1|CCAP	LOC5573007|XP_021699256.1|AAEG
OG0003731	CCAP1982_LOCUS12325|CAD7003895.1|CCAP	LOC5574538|XP_001655189.2|AAEG
OG0003732	CCAP1982_LOCUS11049|CAD7002561.1|CCAP	LOC5575610|XP_021699284.1|AAEG
OG0003733	CCAP1982_LOCUS11700|CAD7003238.1|CCAP, CCAP1982_LOCUS11945|CAD7003495.1|CCAP	LOC5572983|XP_001654307.2|AAEG
OG0003734	CCAP1982_LOCUS14820|CAD7006504.1|CCAP	LOC5578843|XP_021699297.1|AAEG
OG0003735	CCAP1982_LOCUS7104|CAD6998516.1|CCAP	LOC5578853|XP_021699343.1|AAEG
OG0003736	CCAP1982_LOCUS21665|CAD7013613.1|CCAP	LOC5578854|XP_001664061.1|AAEG
OG0003737	CCAP1982_LOCUS22961|CAD7015003.1|CCAP	LOC5578877|XP_001664064.2|AAEG
OG0003738	CCAP1982_LOCUS23063|CAD7015110.1|CCAP, CCAP1982_LOCUS23064|CAD7015111.1|CCAP	LOC5572868|XP_001660627.2|AAEG
OG0003739	CCAP1982_LOCUS21686|CAD7013639.1|CCAP	LOC5572863|XP_021699395.1|AAEG
OG0003740	CCAP1982_LOCUS21681|CAD7013634.1|CCAP	LOC5564603|XP_021699399.1|AAEG
OG0003741	CCAP1982_LOCUS12046|CAD7003598.1|CCAP	LOC5564600|XP_001648946.1|AAEG
OG0003742	CCAP1982_LOCUS13569|CAD7005209.1|CCAP	LOC5575203|XP_001661842.1|AAEG
OG0003743	CCAP1982_LOCUS21675|CAD7013625.1|CCAP	LOC5575925|XP_021699449.1|AAEG
OG0003744	CCAP1982_LOCUS21683|CAD7013636.1|CCAP	LOC5575924|XP_001655915.2|AAEG
OG0003745	CCAP1982_LOCUS22908|CAD7014945.1|CCAP	LOC5575920|XP_001655911.1|AAEG
OG0003746	CCAP1982_LOCUS22266|CAD7014263.1|CCAP	LOC5575915|XP_021699455.1|AAEG
OG0003747	CCAP1982_LOCUS11210|CAD7002735.1|CCAP	LOC5570352|XP_021699456.1|AAEG
OG0003748	CCAP1982_LOCUS11216|CAD7002742.1|CCAP	LOC5570351|XP_021699457.1|AAEG
OG0003749	CCAP1982_LOCUS13308|CAD7004925.1|CCAP	LOC5570349|XP_001653178.1|AAEG
OG0003750	CCAP1982_LOCUS13306|CAD7004923.1|CCAP	LOC5570348|XP_021699463.1|AAEG
OG0003751	CCAP1982_LOCUS13309|CAD7004926.1|CCAP	LOC5570347|XP_021699465.1|AAEG
OG0003752	CCAP1982_LOCUS11852|CAD7003394.1|CCAP	LOC110680767|XP_021712245.1|AAEG, LOC5570328|XP_021699497.1|AAEG
OG0003753	CCAP1982_LOCUS11856|CAD7003399.1|CCAP	LOC5570324|XP_001653151.2|AAEG
OG0003754	CCAP1982_LOCUS11855|CAD7003398.1|CCAP	LOC5570322|XP_001653149.2|AAEG
OG0003755	CCAP1982_LOCUS11175|CAD7002698.1|CCAP, CCAP1982_LOCUS11174|CAD7002697.1|CCAP	LOC5578490|XP_021699523.1|AAEG
OG0003756	CCAP1982_LOCUS23023|CAD7015067.1|CCAP	LOC5570727|XP_001659319.2|AAEG
OG0003757	CCAP1982_LOCUS22116|CAD7014110.1|CCAP	LOC5574455|XP_021699561.1|AAEG
OG0003758	CCAP1982_LOCUS21779|CAD7013748.1|CCAP	LOC5576991|XP_001663093.2|AAEG
OG0003759	CCAP1982_LOCUS11192|CAD7002717.1|CCAP	LOC5576979|XP_021699583.1|AAEG
