Orthogroup	CCAP.longest_only	BTRY.longest_only
OG0004374	CCAP1982_LOCUS20457|CAD7012363.1|CCAP	LOC120770728|XP_039954242.1|BTRY
OG0004375	CCAP1982_LOCUS11837|CAD7003378.1|CCAP	LOC120778942|XP_039966935.1|BTRY
OG0004377	CCAP1982_LOCUS12327|CAD7003898.1|CCAP	LOC120778475|XP_039966225.1|BTRY
OG0004378	CCAP1982_LOCUS19863|CAD7011751.1|CCAP, CCAP1982_LOCUS19864|CAD7011752.1|CCAP	LOC120770968|XP_039954633.1|BTRY
OG0004379	CCAP1982_LOCUS20371|CAD7012275.1|CCAP	LOC120770379|XP_039953733.1|BTRY
OG0004380	CCAP1982_LOCUS20249|CAD7012152.1|CCAP	LOC120772384|XP_039956908.1|BTRY
OG0004381	CCAP1982_LOCUS4217|CAD6995504.1|CCAP	LOC120776797|XP_039963724.1|BTRY
OG0004382	CCAP1982_LOCUS20042|CAD7011930.1|CCAP	LOC120770651|XP_039954181.1|BTRY
OG0004383	CCAP1982_LOCUS19729|CAD7011642.1|CCAP	LOC120772684|XP_039957355.1|BTRY
OG0004384	CCAP1982_LOCUS19730|CAD7011643.1|CCAP	LOC120770971|XP_039954640.1|BTRY
OG0004385	CCAP1982_LOCUS20855|CAD7012751.1|CCAP	LOC120771181|XP_039955005.1|BTRY
OG0004387	CCAP1982_LOCUS13885|CAD7005525.1|CCAP	LOC120776356|XP_039962847.1|BTRY
OG0004388	CCAP1982_LOCUS19651|CAD7011563.1|CCAP	LOC120772546|XP_039957161.1|BTRY
OG0004389	CCAP1982_LOCUS19654|CAD7011566.1|CCAP	LOC120770496|XP_039953953.1|BTRY
OG0004390	CCAP1982_LOCUS14312|CAD7005974.1|CCAP	LOC120779186|XP_039967382.1|BTRY
OG0004392	CCAP1982_LOCUS14089|CAD7005738.1|CCAP	LOC120777073|XP_039964134.1|BTRY
OG0004393	CCAP1982_LOCUS22784|CAD7014817.1|CCAP	LOC120771663|XP_039955712.1|BTRY
OG0004394	CCAP1982_LOCUS22426|CAD7014430.1|CCAP	LOC120772522|XP_039957119.1|BTRY
OG0004396	CCAP1982_LOCUS20306|CAD7012205.1|CCAP	LOC120771149|XP_039954951.1|BTRY
OG0004397	CCAP1982_LOCUS20303|CAD7012202.1|CCAP	LOC120772001|XP_039956291.1|BTRY
OG0004399	CCAP1982_LOCUS7247|CAD6998689.1|CCAP	LOC120771004|XP_039954698.1|BTRY
OG0004400	CCAP1982_LOCUS19676|CAD7011587.1|CCAP	LOC120772562|XP_039957183.1|BTRY
OG0004401	CCAP1982_LOCUS20171|CAD7012071.1|CCAP	LOC120772036|XP_039956341.1|BTRY
OG0004402	CCAP1982_LOCUS20178|CAD7012078.1|CCAP	LOC120771639|XP_039955673.1|BTRY
OG0004403	CCAP1982_LOCUS21088|CAD7012998.1|CCAP	LOC120770090|XP_039953173.1|BTRY
OG0004404	CCAP1982_LOCUS21047|CAD7012953.1|CCAP	LOC120772835|XP_039957578.1|BTRY
OG0004405	CCAP1982_LOCUS13954|CAD7005595.1|CCAP	LOC120777672|XP_039965065.1|BTRY
OG0004406	CCAP1982_LOCUS14498|CAD7006172.1|CCAP	LOC120776618|XP_039963347.1|BTRY
OG0004407	CCAP1982_LOCUS19761|CAD7011676.1|CCAP	LOC120771447|XP_039955387.1|BTRY
OG0004408	CCAP1982_LOCUS13584|CAD7005224.1|CCAP	LOC120778708|XP_039966603.1|BTRY
OG0004409	CCAP1982_LOCUS10604|CAD7002116.1|CCAP	LOC120779735|XP_039968044.1|BTRY
OG0004410	CCAP1982_LOCUS19649|CAD7011561.1|CCAP	LOC120769988|XP_039953003.1|BTRY
OG0004411	CCAP1982_LOCUS13878|CAD7005518.1|CCAP	LOC120776916|XP_039963921.1|BTRY
OG0004412	CCAP1982_LOCUS13877|CAD7005517.1|CCAP	LOC120776914|XP_039963918.1|BTRY
OG0004413	CCAP1982_LOCUS20509|CAD7012425.1|CCAP	LOC120772134|XP_039956486.1|BTRY
OG0004414	CCAP1982_LOCUS21094|CAD7013005.1|CCAP	LOC120771140|XP_039954942.1|BTRY
OG0004415	CCAP1982_LOCUS19883|CAD7011771.1|CCAP	LOC120770255|XP_039953492.1|BTRY
OG0004416	CCAP1982_LOCUS20291|CAD7012189.1|CCAP	LOC120771085|XP_039954844.1|BTRY
OG0004417	CCAP1982_LOCUS2831|CAD6994059.1|CCAP	LOC120782286|XP_039970423.1|BTRY
OG0004418	CCAP1982_LOCUS19614|CAD7011525.1|CCAP	LOC120773079|XP_039957957.1|BTRY
OG0004419	CCAP1982_LOCUS19600|CAD7011504.1|CCAP	LOC120770318|XP_039953634.1|BTRY
OG0004420	CCAP1982_LOCUS20312|CAD7012213.1|CCAP	LOC120772694|XP_039957368.1|BTRY
OG0004421	CCAP1982_LOCUS14175|CAD7005831.1|CCAP	LOC120776956|XP_039963979.1|BTRY
OG0004422	CCAP1982_LOCUS13244|CAD7004859.1|CCAP	LOC120777454|XP_039964708.1|BTRY
OG0004423	CCAP1982_LOCUS20382|CAD7012286.1|CCAP	LOC120770471|XP_039953900.1|BTRY
OG0004424	CCAP1982_LOCUS19754|CAD7011668.1|CCAP	LOC120772123|XP_039956468.1|BTRY
OG0004425	CCAP1982_LOCUS13686|CAD7005326.1|CCAP	LOC120777401|XP_039964633.1|BTRY
OG0004426	CCAP1982_LOCUS14037|CAD7005685.1|CCAP	LOC120777486|XP_039964759.1|BTRY
OG0004427	CCAP1982_LOCUS14259|CAD7005921.1|CCAP	LOC120778693|XP_039966582.1|BTRY
OG0004428	CCAP1982_LOCUS1200|CAD6992336.1|CCAP	LOC120774849|XP_039960608.1|BTRY
OG0004429	CCAP1982_LOCUS8599|CAD7000101.1|CCAP	LOC120768289|XP_039950849.1|BTRY
OG0004430	CCAP1982_LOCUS14673|CAD7006351.1|CCAP	LOC120776603|XP_039963323.1|BTRY
OG0004431	CCAP1982_LOCUS3017|CAD6994256.1|CCAP	LOC120770886|XP_039954467.1|BTRY
OG0004432	CCAP1982_LOCUS3016|CAD6994255.1|CCAP	LOC120770874|XP_039954446.1|BTRY
OG0004433	CCAP1982_LOCUS13534|CAD7005174.1|CCAP	LOC120779009|XP_039967062.1|BTRY
OG0004434	CCAP1982_LOCUS20304|CAD7012203.1|CCAP	LOC120770313|XP_039953619.1|BTRY
OG0004435	CCAP1982_LOCUS19428|CAD7011323.1|CCAP	LOC120771569|XP_039955569.1|BTRY
OG0004436	CCAP1982_LOCUS21153|CAD7013075.1|CCAP, CCAP1982_LOCUS21152|CAD7013074.1|CCAP	LOC120772570|XP_039957192.1|BTRY
OG0004437	CCAP1982_LOCUS21158|CAD7013081.1|CCAP	LOC120772573|XP_039957201.1|BTRY
OG0004438	CCAP1982_LOCUS20396|CAD7012300.1|CCAP	LOC120771442|XP_039955381.1|BTRY
OG0004439	CCAP1982_LOCUS20273|CAD7012171.1|CCAP, CCAP1982_LOCUS20274|CAD7012172.1|CCAP	LOC120771185|XP_039955010.1|BTRY
OG0004440	CCAP1982_LOCUS23019|CAD7015063.1|CCAP	LOC120772424|XP_039956969.1|BTRY
OG0004442	CCAP1982_LOCUS10050|CAD7001556.1|CCAP	LOC120767010|XP_039948759.1|BTRY
OG0004443	CCAP1982_LOCUS13307|CAD7004924.1|CCAP	LOC120777726|XP_039965151.1|BTRY
OG0004444	CCAP1982_LOCUS19916|CAD7011806.1|CCAP	LOC120772657|XP_039957322.1|BTRY
OG0004445	CCAP1982_LOCUS20499|CAD7012413.1|CCAP	LOC120772648|XP_039957308.1|BTRY
OG0004446	CCAP1982_LOCUS3652|CAD6994918.1|CCAP	LOC120776083|XP_039962493.1|BTRY
OG0004447	CCAP1982_LOCUS14437|CAD7006105.1|CCAP	LOC120779578|XP_039967855.1|BTRY, LOC120778795|XP_039966729.1|BTRY
OG0004449	CCAP1982_LOCUS14678|CAD7006356.1|CCAP	LOC120776800|XP_039963728.1|BTRY
OG0004450	CCAP1982_LOCUS20032|CAD7011920.1|CCAP	LOC120770225|XP_039953439.1|BTRY
OG0004451	CCAP1982_LOCUS20147|CAD7012045.1|CCAP	LOC120770443|XP_039953846.1|BTRY
OG0004452	CCAP1982_LOCUS20150|CAD7012048.1|CCAP	LOC120770445|XP_039953852.1|BTRY
OG0004453	CCAP1982_LOCUS19680|CAD7011591.1|CCAP	LOC120770512|XP_039953981.1|BTRY
OG0004454	CCAP1982_LOCUS5157|CAD6996488.1|CCAP	LOC120782366|XP_039970538.1|BTRY
OG0004457	CCAP1982_LOCUS13442|CAD7005078.1|CCAP	LOC120776745|XP_039963624.1|BTRY
OG0004458	CCAP1982_LOCUS14004|CAD7005646.1|CCAP	LOC120777402|XP_039964634.1|BTRY, LOC120778394|XP_039966115.1|BTRY
OG0004459	CCAP1982_LOCUS13690|CAD7005330.1|CCAP	LOC120776844|XP_039963803.1|BTRY
OG0004460	CCAP1982_LOCUS12030|CAD7003581.1|CCAP	LOC120777841|XP_039965311.1|BTRY
OG0004461	CCAP1982_LOCUS13905|CAD7005545.1|CCAP	LOC120777243|XP_039964370.1|BTRY
OG0004462	CCAP1982_LOCUS13571|CAD7005211.1|CCAP	LOC120778532|XP_039966308.1|BTRY
OG0004463	CCAP1982_LOCUS13756|CAD7005396.1|CCAP	LOC120776525|XP_039963186.1|BTRY
OG0004465	CCAP1982_LOCUS1606|CAD6992765.1|CCAP	LOC120766401|XP_039947783.1|BTRY
OG0004466	CCAP1982_LOCUS14570|CAD7006244.1|CCAP	LOC120778367|XP_039966088.1|BTRY
OG0004467	CCAP1982_LOCUS13984|CAD7005626.1|CCAP	LOC120777785|XP_039965241.1|BTRY
OG0004468	CCAP1982_LOCUS13983|CAD7005625.1|CCAP	LOC120777784|XP_039965238.1|BTRY
OG0004469	CCAP1982_LOCUS13398|CAD7005026.1|CCAP	LOC120779043|XP_039967103.1|BTRY
OG0004470	CCAP1982_LOCUS8253|CAD6999727.1|CCAP	LOC120767940|XP_039950241.1|BTRY
OG0004471	CCAP1982_LOCUS3738|CAD6995007.1|CCAP	LOC120767693|XP_039949822.1|BTRY
OG0004472	CCAP1982_LOCUS20359|CAD7012263.1|CCAP	LOC120780101|XP_039968318.1|BTRY
OG0004473	CCAP1982_LOCUS21035|CAD7012939.1|CCAP	LOC120772411|XP_039956940.1|BTRY
OG0004474	CCAP1982_LOCUS21033|CAD7012937.1|CCAP	LOC120772410|XP_039956939.1|BTRY
OG0004475	CCAP1982_LOCUS19402|CAD7011295.1|CCAP	LOC120772202|XP_039956602.1|BTRY, LOC120772404|XP_039956934.1|BTRY
OG0004477	CCAP1982_LOCUS20802|CAD7012695.1|CCAP	LOC120771859|XP_039956042.1|BTRY
OG0004478	CCAP1982_LOCUS19606|CAD7011516.1|CCAP	LOC120772124|XP_039956470.1|BTRY
OG0004479	CCAP1982_LOCUS20506|CAD7012422.1|CCAP	LOC120772244|XP_039956672.1|BTRY
OG0004481	CCAP1982_LOCUS7208|CAD6998637.1|CCAP	LOC120770570|XP_039954084.1|BTRY
OG0004482	CCAP1982_LOCUS1748|CAD6992915.1|CCAP, CCAP1982_LOCUS1747|CAD6992914.1|CCAP	LOC120767069|XP_039948856.1|BTRY
OG0004483	CCAP1982_LOCUS20502|CAD7012416.1|CCAP	LOC120772611|XP_039957260.1|BTRY
OG0004484	CCAP1982_LOCUS4678|CAD6995967.1|CCAP	LOC120782446|XP_039970666.1|BTRY
OG0004487	CCAP1982_LOCUS11505|CAD7003042.1|CCAP	LOC120776828|XP_039963783.1|BTRY
OG0004488	CCAP1982_LOCUS22292|CAD7014290.1|CCAP, CCAP1982_LOCUS22291|CAD7014289.1|CCAP	LOC120772321|XP_039956785.1|BTRY
OG0004491	CCAP1982_LOCUS6124|CAD6997482.1|CCAP	LOC120768880|XP_039951568.1|BTRY
OG0004491	CCAP1982_LOCUS6122|CAD6997480.1|CCAP, CCAP1982_LOCUS6123|CAD6997481.1|CCAP	LOC120768882|XP_039951570.1|BTRY
OG0004491	CCAP1982_LOCUS6121|CAD6997479.1|CCAP	LOC120768881|XP_039951569.1|BTRY, LOC120769753|XP_039952850.1|BTRY
OG0004492	CCAP1982_LOCUS13562|CAD7005202.1|CCAP	LOC120776777|XP_039963689.1|BTRY
OG0004494	CCAP1982_LOCUS282|CAD6991352.1|CCAP	LOC120773508|XP_039958397.1|BTRY
OG0004495	CCAP1982_LOCUS3895|CAD6995174.1|CCAP, CCAP1982_LOCUS3894|CAD6995173.1|CCAP	LOC120766341|XP_039947699.1|BTRY
OG0004495	CCAP1982_LOCUS3896|CAD6995175.1|CCAP	LOC120782291|XP_039970428.1|BTRY
OG0004497	CCAP1982_LOCUS23058|CAD7015105.1|CCAP	LOC120772713|XP_039957395.1|BTRY
OG0004497	CCAP1982_LOCUS23059|CAD7015106.1|CCAP	LOC120772688|XP_039957361.1|BTRY
OG0004504	CCAP1982_LOCUS4126|CAD6995408.1|CCAP	LOC120782093|XP_039970174.1|BTRY
OG0004505	CCAP1982_LOCUS1442|CAD6992593.1|CCAP	LOC120779917|XP_039968196.1|BTRY
OG0004506	CCAP1982_LOCUS3919|CAD6995200.1|CCAP	LOC120780800|XP_039968985.1|BTRY
OG0004507	CCAP1982_LOCUS1261|CAD6992397.1|CCAP	LOC120767033|XP_039948813.1|BTRY
OG0004508	CCAP1982_LOCUS3637|CAD6994902.1|CCAP, CCAP1982_LOCUS3634|CAD6994899.1|CCAP	LOC120777254|XP_039964388.1|BTRY
OG0004511	CCAP1982_LOCUS2442|CAD6993632.1|CCAP	LOC120774841|XP_039960595.1|BTRY
OG0004512	CCAP1982_LOCUS9854|CAD7001356.1|CCAP	LOC120779422|XP_039967553.1|BTRY
OG0004513	CCAP1982_LOCUS9560|CAD7001088.1|CCAP	LOC120779445|XP_039967627.1|BTRY
OG0004514	CCAP1982_LOCUS10096|CAD7001602.1|CCAP	LOC120779595|XP_039967872.1|BTRY
OG0004519	CCAP1982_LOCUS36|CAD6991088.1|CCAP	LOC120774385|XP_039959933.1|BTRY
OG0004523	CCAP1982_LOCUS3346|CAD6994609.1|CCAP	LOC120782625|XP_039970927.1|BTRY
OG0004531	CCAP1982_LOCUS2148|CAD6993332.1|CCAP	LOC120769017|XP_039951831.1|BTRY
OG0004535	CCAP1982_LOCUS13345|CAD7004967.1|CCAP	LOC120776408|XP_039962966.1|BTRY
OG0004538	CCAP1982_LOCUS21889|CAD7013872.1|CCAP	LOC120770950|XP_039954596.1|BTRY
OG0004539	CCAP1982_LOCUS3115|CAD6994361.1|CCAP	LOC120766949|XP_039948667.1|BTRY
OG0004541	CCAP1982_LOCUS21023|CAD7012926.1|CCAP	LOC120772806|XP_039957524.1|BTRY
OG0004545	CCAP1982_LOCUS3186|CAD6994435.1|CCAP	LOC120782298|XP_039970438.1|BTRY
OG0004546	CCAP1982_LOCUS22253|CAD7014250.1|CCAP	LOC120770566|XP_039954078.1|BTRY
OG0004550	CCAP1982_LOCUS5352|CAD6996668.1|CCAP	LOC120768589|XP_039951283.1|BTRY
OG0004553	CCAP1982_LOCUS11235|CAD7002761.1|CCAP	LOC120776595|XP_039963302.1|BTRY
OG0004556	CCAP1982_LOCUS9255|CAD7000780.1|CCAP	LOC120775059|XP_039960974.1|BTRY
OG0004559	CCAP1982_LOCUS3867|CAD6995146.1|CCAP	LOC120782528|XP_039970773.1|BTRY
OG0004560	CCAP1982_LOCUS4128|CAD6995411.1|CCAP	LOC120780307|XP_039968532.1|BTRY
OG0004561	CCAP1982_LOCUS2043|CAD6993224.1|CCAP	LOC120781283|XP_039969417.1|BTRY
OG0004562	CCAP1982_LOCUS776|CAD6991885.1|CCAP	LOC120766461|XP_039947924.1|BTRY
OG0004563	CCAP1982_LOCUS4917|CAD6996232.1|CCAP	LOC120782883|XP_039971366.1|BTRY
OG0004564	CCAP1982_LOCUS102|CAD6991162.1|CCAP	LOC120782782|XP_039971184.1|BTRY
OG0004565	CCAP1982_LOCUS1797|CAD6992965.1|CCAP	LOC120772017|XP_039956320.1|BTRY
OG0004569	CCAP1982_LOCUS1664|CAD6992826.1|CCAP	LOC120777108|XP_039964186.1|BTRY
OG0004570	CCAP1982_LOCUS21554|CAD7013494.1|CCAP	LOC120770519|XP_039953994.1|BTRY
OG0004573	CCAP1982_LOCUS3394|CAD6994659.1|CCAP	LOC120772558|XP_039957181.1|BTRY
OG0004576	CCAP1982_LOCUS1658|CAD6992819.1|CCAP	LOC120777848|XP_039965321.1|BTRY
OG0004577	CCAP1982_LOCUS1199|CAD6992335.1|CCAP	LOC120774868|XP_039960638.1|BTRY
OG0004579	CCAP1982_LOCUS6923|CAD6998315.1|CCAP	LOC120767341|XP_039949225.1|BTRY
OG0004580	CCAP1982_LOCUS2352|CAD6993540.1|CCAP	LOC120769292|XP_039952156.1|BTRY
OG0004581	CCAP1982_LOCUS2223|CAD6993408.1|CCAP	LOC120771039|XP_039954773.1|BTRY
OG0004582	CCAP1982_LOCUS1771|CAD6992938.1|CCAP	LOC120766280|XP_039947616.1|BTRY
OG0004585	CCAP1982_LOCUS2137|CAD6993321.1|CCAP	LOC120781311|XP_039969445.1|BTRY
OG0004587	CCAP1982_LOCUS3339|CAD6994601.1|CCAP	LOC120776164|XP_039962708.1|BTRY
OG0004588	CCAP1982_LOCUS3344|CAD6994606.1|CCAP	LOC120782543|XP_039970808.1|BTRY
OG0004590	CCAP1982_LOCUS3189|CAD6994438.1|CCAP	LOC120766583|XP_039948113.1|BTRY
OG0004591	CCAP1982_LOCUS3193|CAD6994442.1|CCAP	LOC120773644|XP_039958589.1|BTRY
OG0004598	CCAP1982_LOCUS12410|CAD7003988.1|CCAP	LOC120777750|XP_039965179.1|BTRY
OG0004599	CCAP1982_LOCUS11923|CAD7003470.1|CCAP	LOC120778510|XP_039966275.1|BTRY
OG0004606	CCAP1982_LOCUS91|CAD6991150.1|CCAP	LOC120771834|XP_039956012.1|BTRY
OG0004610	CCAP1982_LOCUS1859|CAD6993023.1|CCAP	LOC120782654|XP_039970974.1|BTRY
OG0004611	CCAP1982_LOCUS1128|CAD6992259.1|CCAP	LOC120770833|XP_039954360.1|BTRY
OG0004612	CCAP1982_LOCUS1129|CAD6992262.1|CCAP	LOC120766263|XP_039947584.1|BTRY
OG0004613	CCAP1982_LOCUS2221|CAD6993406.1|CCAP	LOC120782354|XP_039970523.1|BTRY
OG0004617	CCAP1982_LOCUS8004|CAD6999480.1|CCAP	LOC120767967|XP_039950305.1|BTRY
OG0004618	CCAP1982_LOCUS31|CAD6991083.1|CCAP	LOC120771173|XP_039954998.1|BTRY
OG0004619	CCAP1982_LOCUS1835|CAD6993000.1|CCAP	LOC120781350|XP_039969487.1|BTRY
OG0004620	CCAP1982_LOCUS1046|CAD6992171.1|CCAP	LOC120778466|XP_039966212.1|BTRY
OG0004621	CCAP1982_LOCUS362|CAD6991436.1|CCAP	LOC120778279|XP_039966003.1|BTRY
OG0004622	CCAP1982_LOCUS1877|CAD6993045.1|CCAP	LOC120768917|XP_039951629.1|BTRY
OG0004623	CCAP1982_LOCUS1607|CAD6992766.1|CCAP	LOC120782722|XP_039971080.1|BTRY
OG0004627	CCAP1982_LOCUS12745|CAD7004326.1|CCAP	LOC120778937|XP_039966918.1|BTRY
OG0004629	CCAP1982_LOCUS1775|CAD6992942.1|CCAP	LOC120772294|XP_039956740.1|BTRY
OG0004630	CCAP1982_LOCUS2124|CAD6993307.1|CCAP	LOC120772741|XP_039957439.1|BTRY
OG0004631	CCAP1982_LOCUS2111|CAD6993296.1|CCAP	LOC120767092|XP_039948905.1|BTRY
OG0004632	CCAP1982_LOCUS2110|CAD6993295.1|CCAP	LOC120768696|XP_039951424.1|BTRY
OG0004633	CCAP1982_LOCUS1609|CAD6992768.1|CCAP	LOC120766438|XP_039947881.1|BTRY
OG0004634	CCAP1982_LOCUS1610|CAD6992769.1|CCAP	LOC120782886|XP_039971369.1|BTRY, LOC120766325|XP_039947683.1|BTRY
OG0004639	CCAP1982_LOCUS3414|CAD6994679.1|CCAP	LOC120782419|XP_039970604.1|BTRY
OG0004640	CCAP1982_LOCUS3419|CAD6994684.1|CCAP	LOC120767992|XP_039950388.1|BTRY
OG0004643	CCAP1982_LOCUS4249|CAD6995538.1|CCAP	LOC120781372|XP_039969513.1|BTRY
OG0004646	CCAP1982_LOCUS3651|CAD6994917.1|CCAP	LOC120776090|XP_039962505.1|BTRY
OG0004651	CCAP1982_LOCUS3046|CAD6994285.1|CCAP	LOC120766452|XP_039947907.1|BTRY
OG0004652	CCAP1982_LOCUS2775|CAD6993993.1|CCAP	LOC120766594|XP_039948131.1|BTRY
OG0004653	CCAP1982_LOCUS14289|CAD7005951.1|CCAP	LOC120779178|XP_039967354.1|BTRY
OG0004654	CCAP1982_LOCUS6977|CAD6998377.1|CCAP	LOC120769513|XP_039952484.1|BTRY
OG0004655	CCAP1982_LOCUS3443|CAD6994710.1|CCAP	LOC120766502|XP_039947991.1|BTRY
OG0004657	CCAP1982_LOCUS68|CAD6991123.1|CCAP, CCAP1982_LOCUS67|CAD6991122.1|CCAP	LOC120766332|XP_039947692.1|BTRY
OG0004658	CCAP1982_LOCUS3655|CAD6994922.1|CCAP	LOC120782522|XP_039970765.1|BTRY
OG0004659	CCAP1982_LOCUS4005|CAD6995286.1|CCAP	LOC120766395|XP_039947775.1|BTRY
OG0004660	CCAP1982_LOCUS3701|CAD6994970.1|CCAP	LOC120766338|XP_039947697.1|BTRY
OG0004661	CCAP1982_LOCUS3041|CAD6994280.1|CCAP	LOC120782057|XP_039970150.1|BTRY
OG0004666	CCAP1982_LOCUS1731|CAD6992896.1|CCAP	LOC120782229|XP_039970329.1|BTRY
OG0004670	CCAP1982_LOCUS90|CAD6991148.1|CCAP	LOC120771853|XP_039956033.1|BTRY
OG0004671	CCAP1982_LOCUS2509|CAD6993703.1|CCAP	LOC120781501|XP_039969661.1|BTRY
OG0004672	CCAP1982_LOCUS2039|CAD6993220.1|CCAP	LOC120766922|XP_039948601.1|BTRY
OG0004673	CCAP1982_LOCUS5124|CAD6996452.1|CCAP	LOC120774969|XP_039960796.1|BTRY
OG0004674	CCAP1982_LOCUS2397|CAD6993586.1|CCAP	LOC120766952|XP_039948670.1|BTRY
OG0004675	CCAP1982_LOCUS2401|CAD6993591.1|CCAP	LOC120766951|XP_039948665.1|BTRY
OG0004676	CCAP1982_LOCUS3368|CAD6994633.1|CCAP	LOC120766365|XP_039947728.1|BTRY
OG0004677	CCAP1982_LOCUS2684|CAD6993891.1|CCAP	LOC120773848|XP_039958923.1|BTRY
OG0004678	CCAP1982_LOCUS2683|CAD6993890.1|CCAP	LOC120778184|XP_039965859.1|BTRY
OG0004679	CCAP1982_LOCUS1367|CAD6992518.1|CCAP	LOC120766968|XP_039948692.1|BTRY
OG0004680	CCAP1982_LOCUS2560|CAD6993761.1|CCAP	LOC120767575|XP_039949653.1|BTRY
OG0004681	CCAP1982_LOCUS2511|CAD6993705.1|CCAP	LOC120772810|XP_039957537.1|BTRY
OG0004682	CCAP1982_LOCUS8207|CAD6999677.1|CCAP	LOC120767994|XP_039950345.1|BTRY
OG0004683	CCAP1982_LOCUS2421|CAD6993611.1|CCAP	LOC120777148|XP_039964230.1|BTRY
OG0004684	CCAP1982_LOCUS1441|CAD6992592.1|CCAP	LOC120766282|XP_039947617.1|BTRY
OG0004685	CCAP1982_LOCUS2531|CAD6993733.1|CCAP	LOC120766514|XP_039948010.1|BTRY
OG0004686	CCAP1982_LOCUS2334|CAD6993521.1|CCAP	LOC120774585|XP_039960253.1|BTRY
OG0004687	CCAP1982_LOCUS2483|CAD6993677.1|CCAP	LOC120781424|XP_039969581.1|BTRY
OG0004688	CCAP1982_LOCUS4260|CAD6995549.1|CCAP	LOC120766790|XP_039948422.1|BTRY
OG0004689	CCAP1982_LOCUS1804|CAD6992973.1|CCAP, CCAP1982_LOCUS1803|CAD6992972.1|CCAP	LOC120782484|XP_039970721.1|BTRY
OG0004690	CCAP1982_LOCUS3063|CAD6994302.1|CCAP	LOC120770502|XP_039954004.1|BTRY
OG0004691	CCAP1982_LOCUS1485|CAD6992639.1|CCAP	LOC120776843|XP_039963806.1|BTRY
OG0004692	CCAP1982_LOCUS1323|CAD6992467.1|CCAP	LOC120766975|XP_039948700.1|BTRY
OG0004693	CCAP1982_LOCUS1315|CAD6992459.1|CCAP	LOC120775761|XP_039962031.1|BTRY
OG0004694	CCAP1982_LOCUS11231|CAD7002757.1|CCAP	LOC120777464|XP_039964722.1|BTRY
OG0004695	CCAP1982_LOCUS2714|CAD6993926.1|CCAP	LOC120766906|XP_039948591.1|BTRY
OG0004696	CCAP1982_LOCUS1433|CAD6992584.1|CCAP	LOC120767325|XP_039949199.1|BTRY
OG0004699	CCAP1982_LOCUS1048|CAD6992173.1|CCAP	LOC120766478|XP_039947954.1|BTRY
OG0004700	CCAP1982_LOCUS1605|CAD6992764.1|CCAP	LOC120780766|XP_039968954.1|BTRY
OG0004701	CCAP1982_LOCUS79|CAD6991137.1|CCAP	LOC120782180|XP_039970253.1|BTRY
OG0004702	CCAP1982_LOCUS1065|CAD6992193.1|CCAP	LOC120766590|XP_039948127.1|BTRY
OG0004703	CCAP1982_LOCUS1899|CAD6993070.1|CCAP	LOC120782335|XP_039970498.1|BTRY
OG0004704	CCAP1982_LOCUS3255|CAD6994511.1|CCAP	LOC120773471|XP_039958324.1|BTRY
OG0004705	CCAP1982_LOCUS2784|CAD6994004.1|CCAP	LOC120782764|XP_039971164.1|BTRY
OG0004706	CCAP1982_LOCUS13037|CAD7004642.1|CCAP	LOC120776650|XP_039963422.1|BTRY
OG0004707	CCAP1982_LOCUS450|CAD6991532.1|CCAP	LOC120774719|XP_039960407.1|BTRY
OG0004708	CCAP1982_LOCUS4356|CAD6995649.1|CCAP	LOC120782815|XP_039971240.1|BTRY
OG0004709	CCAP1982_LOCUS2905|CAD6994139.1|CCAP	LOC120782826|XP_039971279.1|BTRY
OG0004710	CCAP1982_LOCUS2356|CAD6993544.1|CCAP, CCAP1982_LOCUS2357|CAD6993545.1|CCAP	LOC120774557|XP_039960228.1|BTRY
OG0004711	CCAP1982_LOCUS2993|CAD6994231.1|CCAP, CCAP1982_LOCUS2996|CAD6994234.1|CCAP	LOC120766247|XP_039947562.1|BTRY
OG0004712	CCAP1982_LOCUS1916|CAD6993089.1|CCAP	LOC120782028|XP_039970123.1|BTRY
OG0004713	CCAP1982_LOCUS2675|CAD6993881.1|CCAP, CCAP1982_LOCUS2674|CAD6993880.1|CCAP	LOC120766307|XP_039947662.1|BTRY
OG0004714	CCAP1982_LOCUS3774|CAD6995047.1|CCAP	LOC120780669|XP_039968872.1|BTRY
OG0004715	CCAP1982_LOCUS6555|CAD6997938.1|CCAP	LOC120768328|XP_039950902.1|BTRY
OG0004716	CCAP1982_LOCUS2689|CAD6993896.1|CCAP	LOC120769237|XP_039952074.1|BTRY
OG0004718	CCAP1982_LOCUS6927|CAD6998322.1|CCAP	LOC120769447|XP_039952371.1|BTRY
OG0004719	CCAP1982_LOCUS1745|CAD6992912.1|CCAP	LOC120768434|XP_039951054.1|BTRY
OG0004720	CCAP1982_LOCUS1057|CAD6992185.1|CCAP	LOC120775934|XP_039962278.1|BTRY
OG0004721	CCAP1982_LOCUS2826|CAD6994052.1|CCAP	LOC120777159|XP_039964647.1|BTRY
OG0004722	CCAP1982_LOCUS1561|CAD6992716.1|CCAP, CCAP1982_LOCUS1565|CAD6992720.1|CCAP	LOC120774290|XP_039959734.1|BTRY
OG0004724	CCAP1982_LOCUS3078|CAD6994321.1|CCAP	LOC120766897|XP_039948580.1|BTRY
OG0004725	CCAP1982_LOCUS3072|CAD6994315.1|CCAP	LOC120766898|XP_039948581.1|BTRY
