Orthogroup	CCAP.longest_only	DSEC.longest_only
OG0005222	CCAP1982_LOCUS7540|CAD6998993.1|CCAP	LOC6614450|XP_032583030.1|DSEC
OG0005223	CCAP1982_LOCUS5696|CAD6997038.1|CCAP	LOC6617857|XP_002042165.1|DSEC
OG0005224	CCAP1982_LOCUS9099|CAD7000625.1|CCAP	LOC6611722|XP_002036253.1|DSEC
OG0005225	CCAP1982_LOCUS5399|CAD6996717.1|CCAP	LOC6613185|XP_032583688.1|DSEC
OG0005226	CCAP1982_LOCUS8836|CAD7000354.1|CCAP	LOC6611606|XP_032569862.1|DSEC
OG0005227	CCAP1982_LOCUS8073|CAD6999553.1|CCAP	LOC6613684|XP_002038154.1|DSEC
OG0005228	CCAP1982_LOCUS8072|CAD6999552.1|CCAP	LOC6613685|XP_032583465.1|DSEC
OG0005229	CCAP1982_LOCUS7490|CAD6998944.1|CCAP	LOC6617305|XP_032583498.1|DSEC
OG0005230	CCAP1982_LOCUS7079|CAD6998486.1|CCAP	LOC6612120|XP_002036637.1|DSEC
OG0005231	CCAP1982_LOCUS8695|CAD7000203.1|CCAP	LOC6617196|XP_002041523.1|DSEC
OG0005232	CCAP1982_LOCUS5367|CAD6996683.1|CCAP	LOC6613156|XP_032583321.1|DSEC
OG0005233	CCAP1982_LOCUS5688|CAD6997029.1|CCAP	LOC6611319|XP_002035866.1|DSEC
OG0005234	CCAP1982_LOCUS6210|CAD6997571.1|CCAP	LOC6614690|XP_002039117.2|DSEC
OG0005235	CCAP1982_LOCUS7029|CAD6998429.1|CCAP	LOC6614581|XP_002039009.1|DSEC
OG0005236	CCAP1982_LOCUS8175|CAD6999641.1|CCAP	LOC6613333|XP_002037809.2|DSEC
OG0005237	CCAP1982_LOCUS8171|CAD6999637.1|CCAP	LOC6613329|XP_032575599.1|DSEC
OG0005238	CCAP1982_LOCUS8166|CAD6999632.1|CCAP	LOC6613328|XP_002037804.2|DSEC
OG0005239	CCAP1982_LOCUS6979|CAD6998379.1|CCAP	LOC6613059|XP_002037542.2|DSEC
OG0005240	CCAP1982_LOCUS6461|CAD6997837.1|CCAP	LOC6611980|XP_002036497.1|DSEC
OG0005241	CCAP1982_LOCUS7043|CAD6998445.1|CCAP	LOC6617347|XP_032571638.1|DSEC
OG0005242	CCAP1982_LOCUS7927|CAD6999401.1|CCAP	LOC6612050|XP_002036567.1|DSEC
OG0005243	CCAP1982_LOCUS7494|CAD6998947.1|CCAP, CCAP1982_LOCUS7491|CAD6998945.1|CCAP	LOC6617306|XP_032583495.1|DSEC
OG0005244	CCAP1982_LOCUS4235|CAD6995523.1|CCAP	LOC6606626|XP_032578851.1|DSEC
OG0005245	CCAP1982_LOCUS4791|CAD6996086.1|CCAP	LOC6614189|XP_002038636.1|DSEC
OG0005246	CCAP1982_LOCUS20299|CAD7012198.1|CCAP	LOC6617250|XP_002041577.1|DSEC
OG0005247	CCAP1982_LOCUS22014|CAD7014007.1|CCAP	LOC6615735|XP_002040106.1|DSEC
OG0005249	CCAP1982_LOCUS4948|CAD6996265.1|CCAP	LOC6616653|XP_002041010.1|DSEC
OG0005250	CCAP1982_LOCUS5417|CAD6996737.1|CCAP	LOC6618268|XP_032572310.1|DSEC
OG0005251	CCAP1982_LOCUS5703|CAD6997049.1|CCAP	LOC6611962|XP_032575933.1|DSEC
OG0005252	CCAP1982_LOCUS5823|CAD6997182.1|CCAP	LOC6614657|XP_002039084.2|DSEC
OG0005253	CCAP1982_LOCUS8329|CAD6999815.1|CCAP	LOC6618242|XP_032583301.1|DSEC
OG0005254	CCAP1982_LOCUS6112|CAD6997470.1|CCAP	LOC6614706|XP_002039133.1|DSEC
OG0005255	CCAP1982_LOCUS6111|CAD6997469.1|CCAP	LOC6614705|XP_032577080.1|DSEC
OG0005256	CCAP1982_LOCUS5887|CAD6997254.1|CCAP	LOC6620415|XP_002044623.1|DSEC
OG0005257	CCAP1982_LOCUS5518|CAD6996842.1|CCAP	LOC6611690|XP_002036224.1|DSEC
OG0005259	CCAP1982_LOCUS6562|CAD6997945.1|CCAP	LOC6611261|XP_002035816.1|DSEC
OG0005260	CCAP1982_LOCUS6561|CAD6997944.1|CCAP	LOC6611263|XP_002035818.1|DSEC
OG0005261	CCAP1982_LOCUS3341|CAD6994603.1|CCAP	LOC6612013|XP_002036530.1|DSEC
OG0005262	CCAP1982_LOCUS7352|CAD6998798.1|CCAP	LOC116803595|XP_032583468.1|DSEC
OG0005263	CCAP1982_LOCUS5535|CAD6996859.1|CCAP	LOC6614700|XP_002039127.2|DSEC
OG0005264	CCAP1982_LOCUS3028|CAD6994267.1|CCAP	LOC6616748|XP_032577975.1|DSEC
OG0005265	CCAP1982_LOCUS7862|CAD6999335.1|CCAP	LOC6614697|XP_032577733.1|DSEC
OG0005266	CCAP1982_LOCUS6217|CAD6997578.1|CCAP	LOC6611391|XP_002035935.1|DSEC
OG0005267	CCAP1982_LOCUS8499|CAD6999993.1|CCAP	LOC6613120|XP_002037601.1|DSEC
OG0005268	CCAP1982_LOCUS8498|CAD6999992.1|CCAP	LOC6613121|XP_002037602.1|DSEC
OG0005269	CCAP1982_LOCUS8496|CAD6999990.1|CCAP	LOC6613135|XP_032575110.1|DSEC
OG0005271	CCAP1982_LOCUS5805|CAD6997162.1|CCAP	LOC6614632|XP_002039059.1|DSEC
OG0005272	CCAP1982_LOCUS5806|CAD6997163.1|CCAP	LOC6614630|XP_002039057.1|DSEC
OG0005273	CCAP1982_LOCUS5812|CAD6997169.1|CCAP	LOC6611667|XP_002036202.1|DSEC
OG0005274	CCAP1982_LOCUS5648|CAD6996986.1|CCAP	LOC6612129|XP_002036646.1|DSEC
OG0005275	CCAP1982_LOCUS5621|CAD6996953.1|CCAP	LOC6611937|XP_032573456.1|DSEC
OG0005276	CCAP1982_LOCUS8750|CAD7000260.1|CCAP	LOC6613266|XP_002037743.2|DSEC
OG0005277	CCAP1982_LOCUS8739|CAD7000247.1|CCAP	LOC6613277|XP_002037754.1|DSEC
OG0005279	CCAP1982_LOCUS6232|CAD6997593.1|CCAP	LOC6613585|XP_002038053.1|DSEC
OG0005280	CCAP1982_LOCUS7879|CAD6999352.1|CCAP	LOC6617335|XP_002041660.1|DSEC
OG0005281	CCAP1982_LOCUS8936|CAD7000459.1|CCAP	LOC6613096|XP_032577459.1|DSEC
OG0005282	CCAP1982_LOCUS573|CAD6991659.1|CCAP	LOC6614021|XP_002038475.2|DSEC
OG0005283	CCAP1982_LOCUS21460|CAD7013395.1|CCAP	LOC6607667|XP_002032432.1|DSEC
OG0005284	CCAP1982_LOCUS5666|CAD6997005.1|CCAP	LOC6618256|XP_032571720.1|DSEC
OG0005285	CCAP1982_LOCUS7866|CAD6999339.1|CCAP	LOC6618257|XP_002042531.1|DSEC
OG0005286	CCAP1982_LOCUS7035|CAD6998435.1|CCAP	LOC6617338|XP_002041663.2|DSEC
OG0005287	CCAP1982_LOCUS7037|CAD6998437.1|CCAP	LOC6617340|XP_002041665.2|DSEC
OG0005288	CCAP1982_LOCUS8851|CAD7000371.1|CCAP	LOC6611537|XP_032571013.1|DSEC
OG0005289	CCAP1982_LOCUS5620|CAD6996952.1|CCAP	LOC6620141|XP_032570993.1|DSEC
OG0005290	CCAP1982_LOCUS651|CAD6991739.1|CCAP	LOC6613967|XP_032578285.1|DSEC
OG0005291	CCAP1982_LOCUS6537|CAD6997919.1|CCAP	LOC6617839|XP_002042147.1|DSEC
OG0005292	CCAP1982_LOCUS6539|CAD6997921.1|CCAP	LOC6617843|XP_032575295.1|DSEC
OG0005293	CCAP1982_LOCUS5353|CAD6996669.1|CCAP	LOC6611335|XP_002035882.1|DSEC
OG0005294	CCAP1982_LOCUS7803|CAD6999274.1|CCAP	LOC6617710|XP_002042022.1|DSEC
OG0005295	CCAP1982_LOCUS6535|CAD6997917.1|CCAP, CCAP1982_LOCUS6536|CAD6997918.1|CCAP	LOC6617838|XP_032569964.1|DSEC
OG0005296	CCAP1982_LOCUS4538|CAD6995836.1|CCAP, CCAP1982_LOCUS4537|CAD6995835.1|CCAP	LOC6614009|XP_032578189.1|DSEC
OG0005297	CCAP1982_LOCUS9120|CAD7000646.1|CCAP	LOC6611705|XP_032569907.1|DSEC
OG0005298	CCAP1982_LOCUS7722|CAD6999186.1|CCAP	LOC6611850|XP_002036372.1|DSEC
OG0005299	CCAP1982_LOCUS2494|CAD6993688.1|CCAP	LOC6612736|XP_002037239.1|DSEC
OG0005301	CCAP1982_LOCUS5707|CAD6997053.1|CCAP	LOC6611873|XP_002036391.1|DSEC
OG0005302	CCAP1982_LOCUS21449|CAD7013384.1|CCAP	LOC6608691|XP_002033418.1|DSEC
OG0005303	CCAP1982_LOCUS8117|CAD6999594.1|CCAP	LOC6614583|XP_002039011.1|DSEC
OG0005304	CCAP1982_LOCUS9053|CAD7000579.1|CCAP	LOC6613629|XP_032573579.1|DSEC
OG0005305	CCAP1982_LOCUS21720|CAD7013678.1|CCAP	LOC6610103|XP_002034714.1|DSEC
OG0005306	CCAP1982_LOCUS7897|CAD6999370.1|CCAP	LOC6614424|XP_032572339.1|DSEC
OG0005307	CCAP1982_LOCUS7074|CAD6998480.1|CCAP	LOC6612114|XP_002036631.1|DSEC
OG0005308	CCAP1982_LOCUS7069|CAD6998474.1|CCAP	LOC6612017|XP_002036534.2|DSEC
OG0005310	CCAP1982_LOCUS8824|CAD7000341.1|CCAP	LOC6611653|XP_002036188.1|DSEC
OG0005311	CCAP1982_LOCUS8254|CAD6999728.1|CCAP	LOC6617764|XP_032583330.1|DSEC
OG0005312	CCAP1982_LOCUS8445|CAD6999934.1|CCAP	LOC6617805|XP_002042117.1|DSEC
OG0005313	CCAP1982_LOCUS5701|CAD6997044.1|CCAP	LOC6611942|XP_002036459.1|DSEC
OG0005314	CCAP1982_LOCUS8033|CAD6999508.1|CCAP	LOC6617694|XP_002042006.1|DSEC
OG0005315	CCAP1982_LOCUS8014|CAD6999490.1|CCAP	LOC6614567|XP_032574175.1|DSEC
OG0005316	CCAP1982_LOCUS21719|CAD7013677.1|CCAP	LOC6610102|XP_032570030.1|DSEC
OG0005317	CCAP1982_LOCUS7888|CAD6999361.1|CCAP	LOC6614418|XP_002038851.1|DSEC
OG0005318	CCAP1982_LOCUS5575|CAD6996902.1|CCAP	LOC6621036|XP_032570485.1|DSEC
OG0005319	CCAP1982_LOCUS5351|CAD6996667.1|CCAP	LOC6611336|XP_002035883.1|DSEC
OG0005321	CCAP1982_LOCUS7428|CAD6998881.1|CCAP	LOC6612088|XP_002036605.1|DSEC
OG0005322	CCAP1982_LOCUS7811|CAD6999282.1|CCAP	LOC6620972|XP_032569839.1|DSEC
OG0005324	CCAP1982_LOCUS7732|CAD6999196.1|CCAP	LOC6611857|XP_002036379.1|DSEC
OG0005325	CCAP1982_LOCUS20862|CAD7012758.1|CCAP	LOC116803620|XP_032583561.1|DSEC
OG0005326	CCAP1982_LOCUS7735|CAD6999201.1|CCAP	LOC6611858|XP_032570920.1|DSEC
OG0005327	CCAP1982_LOCUS5383|CAD6996699.1|CCAP	LOC6611769|XP_002036292.1|DSEC
OG0005328	CCAP1982_LOCUS13036|CAD7004641.1|CCAP	LOC6616764|XP_002041101.1|DSEC
OG0005329	CCAP1982_LOCUS13268|CAD7004884.1|CCAP, CCAP1982_LOCUS13258|CAD7004873.1|CCAP	LOC6604970|XP_002029813.1|DSEC
OG0005330	CCAP1982_LOCUS13269|CAD7004885.1|CCAP, CCAP1982_LOCUS13259|CAD7004874.1|CCAP	LOC6604969|XP_002029812.1|DSEC
OG0005331	CCAP1982_LOCUS8500|CAD6999994.1|CCAP	LOC6613119|XP_002037600.1|DSEC
OG0005332	CCAP1982_LOCUS8582|CAD7000084.1|CCAP	LOC6618170|XP_002042448.1|DSEC
OG0005333	CCAP1982_LOCUS7307|CAD6998753.1|CCAP	LOC6617726|XP_032583148.1|DSEC
OG0005334	CCAP1982_LOCUS6473|CAD6997849.1|CCAP	LOC6611985|XP_002036502.1|DSEC
OG0005335	CCAP1982_LOCUS19438|CAD7011333.1|CCAP	LOC6608961|XP_002033675.2|DSEC
OG0005336	CCAP1982_LOCUS20286|CAD7012185.1|CCAP	LOC6621151|XP_002045331.1|DSEC
OG0005337	CCAP1982_LOCUS20639|CAD7012554.1|CCAP	LOC6609621|XP_002034298.2|DSEC
OG0005338	CCAP1982_LOCUS5404|CAD6996724.1|CCAP	LOC6611921|XP_032572417.1|DSEC
OG0005339	CCAP1982_LOCUS6086|CAD6997440.1|CCAP	LOC6612008|XP_032569933.1|DSEC
OG0005341	CCAP1982_LOCUS19989|CAD7011877.1|CCAP	LOC6608210|XP_002032955.1|DSEC
OG0005342	CCAP1982_LOCUS6782|CAD6998166.1|CCAP	LOC6612188|XP_032583741.1|DSEC
OG0005343	CCAP1982_LOCUS21680|CAD7013632.1|CCAP	LOC6608005|XP_032570202.1|DSEC
OG0005345	CCAP1982_LOCUS5454|CAD6996779.1|CCAP	LOC6613636|XP_002038106.1|DSEC
OG0005346	CCAP1982_LOCUS14963|CAD7006660.1|CCAP	LOC6611470|XP_002036011.1|DSEC
OG0005347	CCAP1982_LOCUS7002|CAD6998402.1|CCAP	LOC6613317|XP_032578449.1|DSEC
OG0005348	CCAP1982_LOCUS6474|CAD6997850.1|CCAP	LOC6611949|XP_002036466.1|DSEC
OG0005349	CCAP1982_LOCUS6478|CAD6997854.1|CCAP	LOC6611941|XP_002036458.1|DSEC
OG0005350	CCAP1982_LOCUS5657|CAD6996996.1|CCAP	LOC6612130|XP_002036647.1|DSEC
OG0005351	CCAP1982_LOCUS8070|CAD6999550.1|CCAP	LOC6621839|XP_032574822.1|DSEC
OG0005352	CCAP1982_LOCUS11665|CAD7003205.1|CCAP	LOC116800373|XP_032570818.1|DSEC
OG0005353	CCAP1982_LOCUS21018|CAD7012919.1|CCAP	LOC6609742|XP_002034396.1|DSEC
OG0005354	CCAP1982_LOCUS5973|CAD6997340.1|CCAP	LOC6613175|XP_032569949.1|DSEC
OG0005355	CCAP1982_LOCUS8020|CAD6999496.1|CCAP	LOC6617229|XP_002041556.1|DSEC
OG0005356	CCAP1982_LOCUS8022|CAD6999498.1|CCAP	LOC6617231|XP_032583611.1|DSEC
OG0005357	CCAP1982_LOCUS6775|CAD6998159.1|CCAP	LOC6611573|XP_002036111.1|DSEC
OG0005359	CCAP1982_LOCUS20507|CAD7012423.1|CCAP	LOC6615624|XP_032570953.1|DSEC
OG0005360	CCAP1982_LOCUS13493|CAD7005131.1|CCAP	LOC6618359|XP_032573255.1|DSEC
OG0005361	CCAP1982_LOCUS7909|CAD6999383.1|CCAP	LOC6612069|XP_032569860.1|DSEC
OG0005362	CCAP1982_LOCUS5553|CAD6996880.1|CCAP	LOC6611924|XP_002036441.1|DSEC
OG0005363	CCAP1982_LOCUS7758|CAD6999224.1|CCAP	LOC6613517|XP_002037985.1|DSEC
OG0005364	CCAP1982_LOCUS23330|CAD7015386.1|CCAP	LOC6615278|XP_002039682.1|DSEC
OG0005365	CCAP1982_LOCUS5659|CAD6996998.1|CCAP	LOC6618191|XP_032573701.1|DSEC
OG0005366	CCAP1982_LOCUS5661|CAD6997000.1|CCAP	LOC6618193|XP_032579655.1|DSEC
OG0005367	CCAP1982_LOCUS5642|CAD6996977.1|CCAP	LOC6618195|XP_002042470.1|DSEC
OG0005368	CCAP1982_LOCUS1327|CAD6992473.1|CCAP	LOC6607132|XP_032577225.1|DSEC
OG0005369	CCAP1982_LOCUS7027|CAD6998427.1|CCAP	LOC6617402|XP_002041727.1|DSEC
OG0005370	CCAP1982_LOCUS7078|CAD6998485.1|CCAP	LOC6612119|XP_002036636.1|DSEC
OG0005371	CCAP1982_LOCUS7077|CAD6998483.1|CCAP	LOC6612116|XP_002036633.1|DSEC
OG0005372	CCAP1982_LOCUS1733|CAD6992898.1|CCAP	LOC6607038|XP_002031826.1|DSEC
OG0005373	CCAP1982_LOCUS5567|CAD6996894.1|CCAP	LOC116800354|XP_032570607.1|DSEC, LOC6620646|XP_002044848.2|DSEC
OG0005374	CCAP1982_LOCUS7901|CAD6999374.1|CCAP	LOC6614420|XP_002038853.1|DSEC
OG0005375	CCAP1982_LOCUS7900|CAD6999373.1|CCAP	LOC6614419|XP_002038852.1|DSEC
OG0005376	CCAP1982_LOCUS8162|CAD6999630.1|CCAP	LOC6621851|XP_032569961.1|DSEC
OG0005377	CCAP1982_LOCUS14730|CAD7006410.1|CCAP	LOC6610361|XP_002034947.1|DSEC
OG0005378	CCAP1982_LOCUS8905|CAD7000429.1|CCAP	LOC6617377|XP_002041702.2|DSEC
OG0005379	CCAP1982_LOCUS6978|CAD6998378.1|CCAP	LOC6613054|XP_002037537.2|DSEC
OG0005380	CCAP1982_LOCUS8888|CAD7000412.1|CCAP	LOC6617366|XP_032582676.1|DSEC
OG0005381	CCAP1982_LOCUS7611|CAD6999065.1|CCAP	LOC6614527|XP_032582715.1|DSEC
OG0005382	CCAP1982_LOCUS7990|CAD6999466.1|CCAP, CCAP1982_LOCUS7993|CAD6999469.1|CCAP	LOC6618217|XP_032583197.1|DSEC
OG0005383	CCAP1982_LOCUS12896|CAD7004496.1|CCAP	LOC6606098|XP_002030907.2|DSEC
OG0005385	CCAP1982_LOCUS20897|CAD7012796.1|CCAP	LOC6610052|XP_032570876.1|DSEC
OG0005386	CCAP1982_LOCUS21548|CAD7013486.1|CCAP	LOC6609409|XP_032571853.1|DSEC
OG0005387	CCAP1982_LOCUS3748|CAD6995017.1|CCAP	LOC6607375|XP_032579571.1|DSEC
OG0005388	CCAP1982_LOCUS6864|CAD6998255.1|CCAP	LOC6613484|XP_002037953.1|DSEC
OG0005389	CCAP1982_LOCUS6809|CAD6998193.1|CCAP	LOC6617684|XP_032573115.1|DSEC
OG0005390	CCAP1982_LOCUS8462|CAD6999955.1|CCAP	LOC6613435|XP_032583189.1|DSEC
OG0005391	CCAP1982_LOCUS8464|CAD6999957.1|CCAP	LOC6613434|XP_002037908.1|DSEC
OG0005392	CCAP1982_LOCUS7046|CAD6998448.1|CCAP	LOC6614475|XP_002038908.2|DSEC
OG0005393	CCAP1982_LOCUS3990|CAD6995269.1|CCAP	LOC6606586|XP_002031387.2|DSEC
OG0005394	CCAP1982_LOCUS9164|CAD7000690.1|CCAP	LOC6614472|XP_002038905.1|DSEC
OG0005395	CCAP1982_LOCUS8678|CAD7000185.1|CCAP	LOC6614557|XP_002038985.1|DSEC
OG0005396	CCAP1982_LOCUS6950|CAD6998349.1|CCAP	LOC6611649|XP_002036184.2|DSEC
OG0005397	CCAP1982_LOCUS6952|CAD6998351.1|CCAP	LOC6611650|XP_002036185.1|DSEC
OG0005398	CCAP1982_LOCUS5046|CAD6996367.1|CCAP	LOC6613936|XP_002038401.1|DSEC
OG0005399	CCAP1982_LOCUS22132|CAD7014126.1|CCAP	LOC6608197|XP_032571600.1|DSEC
OG0005401	CCAP1982_LOCUS8819|CAD7000336.1|CCAP	LOC6611660|XP_002036195.1|DSEC
OG0005402	CCAP1982_LOCUS8820|CAD7000337.1|CCAP	LOC6611659|XP_002036194.1|DSEC
OG0005403	CCAP1982_LOCUS8823|CAD7000340.1|CCAP	LOC6611654|XP_002036189.1|DSEC
OG0005404	CCAP1982_LOCUS8822|CAD7000339.1|CCAP	LOC6611655|XP_002036190.1|DSEC
OG0005405	CCAP1982_LOCUS23138|CAD7015187.1|CCAP	LOC6615551|XP_002039925.1|DSEC
OG0005406	CCAP1982_LOCUS22365|CAD7014368.1|CCAP	LOC6609758|XP_032571773.1|DSEC
OG0005407	CCAP1982_LOCUS22687|CAD7014705.1|CCAP	LOC6615619|XP_002039993.1|DSEC
OG0005408	CCAP1982_LOCUS8272|CAD6999749.1|CCAP	LOC6613417|XP_002037891.1|DSEC
OG0005409	CCAP1982_LOCUS8121|CAD6999598.1|CCAP	LOC6611584|XP_032583133.1|DSEC
OG0005411	CCAP1982_LOCUS21262|CAD7013191.1|CCAP	LOC6608833|XP_002033547.1|DSEC
OG0005412	CCAP1982_LOCUS21257|CAD7013186.1|CCAP	LOC6608842|XP_002033556.1|DSEC
OG0005413	CCAP1982_LOCUS23120|CAD7015167.1|CCAP	LOC6608918|XP_002033632.2|DSEC
OG0005416	CCAP1982_LOCUS21690|CAD7013646.1|CCAP	LOC6608014|XP_002032762.1|DSEC
OG0005417	CCAP1982_LOCUS7662|CAD6999118.1|CCAP	LOC6614491|XP_002038924.1|DSEC
OG0005418	CCAP1982_LOCUS7668|CAD6999124.1|CCAP	LOC6618180|XP_002042455.2|DSEC
OG0005419	CCAP1982_LOCUS5649|CAD6996987.1|CCAP	LOC6612002|XP_002036519.1|DSEC
OG0005420	CCAP1982_LOCUS6503|CAD6997884.1|CCAP	LOC6611451|XP_002035993.1|DSEC
OG0005421	CCAP1982_LOCUS8431|CAD6999920.1|CCAP	LOC6621460|XP_002045609.2|DSEC
OG0005423	CCAP1982_LOCUS5752|CAD6997100.1|CCAP	LOC6611818|XP_032571868.1|DSEC
OG0005424	CCAP1982_LOCUS22079|CAD7014071.1|CCAP	LOC6615255|XP_002039661.1|DSEC
OG0005426	CCAP1982_LOCUS7102|CAD6998514.1|CCAP	LOC6608326|XP_032570332.1|DSEC
OG0005428	CCAP1982_LOCUS8973|CAD7000495.1|CCAP	LOC6613608|XP_032581523.1|DSEC
OG0005429	CCAP1982_LOCUS6509|CAD6997890.1|CCAP	LOC6613627|XP_032573544.1|DSEC
OG0005430	CCAP1982_LOCUS6508|CAD6997889.1|CCAP	LOC6613628|XP_032573568.1|DSEC
OG0005431	CCAP1982_LOCUS9057|CAD7000583.1|CCAP	LOC6619324|XP_002043541.1|DSEC
OG0005432	CCAP1982_LOCUS5447|CAD6996771.1|CCAP	LOC6620146|XP_032580959.1|DSEC
OG0005433	CCAP1982_LOCUS23193|CAD7015243.1|CCAP	LOC6609585|XP_002034262.1|DSEC
OG0005434	CCAP1982_LOCUS6158|CAD6997519.1|CCAP	LOC6619339|XP_032583166.1|DSEC
OG0005435	CCAP1982_LOCUS5442|CAD6996764.1|CCAP	LOC6614256|XP_002038698.1|DSEC
OG0005436	CCAP1982_LOCUS5443|CAD6996765.1|CCAP	LOC6620428|XP_002044636.1|DSEC
OG0005437	CCAP1982_LOCUS4214|CAD6995501.1|CCAP	LOC6616813|XP_002041150.1|DSEC
OG0005438	CCAP1982_LOCUS8683|CAD7000190.1|CCAP	LOC6617313|XP_032572419.1|DSEC
OG0005440	CCAP1982_LOCUS8728|CAD7000236.1|CCAP	LOC6613289|XP_002037766.2|DSEC
OG0005441	CCAP1982_LOCUS6754|CAD6998143.1|CCAP	LOC6617775|XP_002042087.1|DSEC
OG0005442	CCAP1982_LOCUS8810|CAD7000327.1|CCAP	LOC6614616|XP_002039044.1|DSEC
OG0005443	CCAP1982_LOCUS5728|CAD6997076.1|CCAP	LOC6611963|XP_032576142.1|DSEC
OG0005444	CCAP1982_LOCUS7383|CAD6998834.1|CCAP	LOC6617243|XP_002041570.1|DSEC
OG0005445	CCAP1982_LOCUS7933|CAD6999407.1|CCAP	LOC6612049|XP_032581224.1|DSEC
OG0005447	CCAP1982_LOCUS7846|CAD6999319.1|CCAP	LOC6613408|XP_032571273.1|DSEC
OG0005448	CCAP1982_LOCUS21365|CAD7013294.1|CCAP	LOC6609271|XP_032570143.1|DSEC
OG0005450	CCAP1982_LOCUS7008|CAD6998408.1|CCAP	LOC6618771|XP_002043029.1|DSEC
OG0005451	CCAP1982_LOCUS7620|CAD6999074.1|CCAP	LOC6614520|XP_002038951.1|DSEC
OG0005452	CCAP1982_LOCUS7156|CAD6998577.1|CCAP	LOC6615617|XP_032570457.1|DSEC
OG0005453	CCAP1982_LOCUS250|CAD6991321.1|CCAP	LOC6607165|XP_032576411.1|DSEC
OG0005454	CCAP1982_LOCUS8338|CAD6999827.1|CCAP	LOC6617740|XP_002042052.1|DSEC
OG0005455	CCAP1982_LOCUS22813|CAD7014846.1|CCAP	LOC6618842|XP_002043091.1|DSEC
OG0005456	CCAP1982_LOCUS5827|CAD6997187.1|CCAP, CCAP1982_LOCUS5826|CAD6997186.1|CCAP	LOC6614653|XP_002039080.1|DSEC
OG0005457	CCAP1982_LOCUS5832|CAD6997192.1|CCAP	LOC6614651|XP_002039078.1|DSEC
OG0005458	CCAP1982_LOCUS8565|CAD7000062.1|CCAP	LOC6617398|XP_032577199.1|DSEC
OG0005459	CCAP1982_LOCUS7844|CAD6999317.1|CCAP, CCAP1982_LOCUS7845|CAD6999318.1|CCAP	LOC6613404|XP_002037878.2|DSEC
OG0005460	CCAP1982_LOCUS8484|CAD6999979.1|CCAP	LOC6613486|XP_002037955.1|DSEC
OG0005461	CCAP1982_LOCUS5846|CAD6997208.1|CCAP	LOC6614638|XP_002039065.1|DSEC
OG0005462	CCAP1982_LOCUS5848|CAD6997210.1|CCAP	LOC6614636|XP_002039063.1|DSEC
OG0005463	CCAP1982_LOCUS13791|CAD7005430.1|CCAP	LOC6605683|XP_002030499.1|DSEC
OG0005464	CCAP1982_LOCUS5843|CAD6997205.1|CCAP	LOC6614639|XP_002039066.1|DSEC
OG0005465	CCAP1982_LOCUS5833|CAD6997193.1|CCAP	LOC6614650|XP_002039077.2|DSEC
OG0005466	CCAP1982_LOCUS5831|CAD6997191.1|CCAP	LOC6614652|XP_002039079.1|DSEC
OG0005467	CCAP1982_LOCUS775|CAD6991884.1|CCAP	LOC6607478|XP_002032247.1|DSEC
OG0005468	CCAP1982_LOCUS8598|CAD7000100.1|CCAP, CCAP1982_LOCUS8602|CAD7000104.1|CCAP	LOC6611633|XP_002036169.1|DSEC
OG0005469	CCAP1982_LOCUS5526|CAD6996850.1|CCAP	LOC6611671|XP_002036206.1|DSEC
OG0005470	CCAP1982_LOCUS5524|CAD6996848.1|CCAP	LOC6611673|XP_032570026.1|DSEC
OG0005471	CCAP1982_LOCUS8604|CAD7000106.1|CCAP	LOC6614436|XP_032583714.1|DSEC
OG0005472	CCAP1982_LOCUS8605|CAD7000110.1|CCAP	LOC6614434|XP_032583717.1|DSEC
OG0005473	CCAP1982_LOCUS8028|CAD6999504.1|CCAP	LOC6613492|XP_002037961.1|DSEC
OG0005474	CCAP1982_LOCUS8512|CAD7000007.1|CCAP	LOC6617714|XP_002042026.1|DSEC
OG0005475	CCAP1982_LOCUS8513|CAD7000008.1|CCAP	LOC6617713|XP_002042025.1|DSEC
OG0005476	CCAP1982_LOCUS22700|CAD7014721.1|CCAP	LOC6608079|XP_002032827.2|DSEC
OG0005477	CCAP1982_LOCUS11778|CAD7003317.1|CCAP	LOC6605237|XP_032575714.1|DSEC
OG0005478	CCAP1982_LOCUS9156|CAD7000682.1|CCAP	LOC6613343|XP_002037818.1|DSEC
OG0005479	CCAP1982_LOCUS9157|CAD7000683.1|CCAP	LOC6613344|XP_002037819.1|DSEC
OG0005480	CCAP1982_LOCUS9158|CAD7000684.1|CCAP	LOC6613345|XP_002037820.1|DSEC
OG0005481	CCAP1982_LOCUS9152|CAD7000678.1|CCAP	LOC6613248|XP_002037725.1|DSEC
OG0005482	CCAP1982_LOCUS9150|CAD7000676.1|CCAP	LOC6613246|XP_032576143.1|DSEC
OG0005483	CCAP1982_LOCUS4912|CAD6996225.1|CCAP	LOC6606260|XP_002031065.2|DSEC
OG0005485	CCAP1982_LOCUS22512|CAD7014511.1|CCAP	LOC6608982|XP_002033696.2|DSEC
OG0005486	CCAP1982_LOCUS22543|CAD7014542.1|CCAP	LOC6608262|XP_002033006.1|DSEC
OG0005487	CCAP1982_LOCUS20898|CAD7012798.1|CCAP	LOC6613188|XP_002037669.1|DSEC
OG0005488	CCAP1982_LOCUS23408|CAD7015468.1|CCAP	LOC116803590|XP_032583444.1|DSEC
