Orthogroup	CCAP.longest_only	DELE.longest_only
OG0003677	CCAP1982_LOCUS19974|CAD7011862.1|CCAP	LOC108135401|XP_017111588.1|DELE
OG0003678	CCAP1982_LOCUS11181|CAD7002704.1|CCAP	LOC108146127|XP_017127461.1|DELE
OG0003679	CCAP1982_LOCUS11222|CAD7002748.1|CCAP	LOC108146453|XP_017127953.1|DELE
OG0003680	CCAP1982_LOCUS23121|CAD7015168.1|CCAP	LOC108144799|XP_017125408.1|DELE
OG0003681	CCAP1982_LOCUS22931|CAD7014971.1|CCAP	LOC108141269|XP_017120027.1|DELE
OG0003682	CCAP1982_LOCUS4271|CAD6995560.1|CCAP, CCAP1982_LOCUS4272|CAD6995561.1|CCAP	LOC108134789|XP_017110727.1|DELE
OG0003683	CCAP1982_LOCUS21597|CAD7013538.1|CCAP	LOC108138693|XP_017116531.1|DELE
OG0003684	CCAP1982_LOCUS11434|CAD7002970.1|CCAP	LOC108150243|XP_017133793.1|DELE
OG0003685	CCAP1982_LOCUS11367|CAD7002898.1|CCAP	LOC108150320|XP_017133924.1|DELE
OG0003686	CCAP1982_LOCUS23389|CAD7015448.1|CCAP	LOC108141442|XP_017120329.1|DELE
OG0003687	CCAP1982_LOCUS23346|CAD7015403.1|CCAP	LOC108144526|XP_017124964.1|DELE
OG0003688	CCAP1982_LOCUS22597|CAD7014604.1|CCAP	LOC108137548|XP_017114762.1|DELE
OG0003689	CCAP1982_LOCUS13752|CAD7005392.1|CCAP	LOC108138375|XP_017116044.1|DELE
OG0003690	CCAP1982_LOCUS14318|CAD7005981.1|CCAP	LOC108135656|XP_017111977.1|DELE
OG0003692	CCAP1982_LOCUS21677|CAD7013627.1|CCAP	LOC108149661|XP_017132896.1|DELE
OG0003693	CCAP1982_LOCUS12571|CAD7004151.1|CCAP	LOC108145996|XP_017127239.1|DELE
OG0003694	CCAP1982_LOCUS11736|CAD7003274.1|CCAP	LOC108146466|XP_017127969.1|DELE
OG0003695	CCAP1982_LOCUS12035|CAD7003587.1|CCAP	LOC108135645|XP_017111959.1|DELE
OG0003696	CCAP1982_LOCUS23180|CAD7015232.1|CCAP	LOC108144272|XP_017124447.1|DELE
OG0003697	CCAP1982_LOCUS7206|CAD6998635.1|CCAP	LOC108147051|XP_017128824.1|DELE
OG0003698	CCAP1982_LOCUS11425|CAD7002961.1|CCAP	LOC108150369|XP_017133995.1|DELE
OG0003699	CCAP1982_LOCUS23399|CAD7015459.1|CCAP	LOC108144600|XP_017125095.1|DELE
OG0003700	CCAP1982_LOCUS22160|CAD7014154.1|CCAP	LOC108144615|XP_017125127.1|DELE
OG0003701	CCAP1982_LOCUS8186|CAD6999656.1|CCAP	LOC108147805|XP_017130035.1|DELE
OG0003702	CCAP1982_LOCUS12284|CAD7003854.1|CCAP	LOC108146770|XP_017128398.1|DELE
OG0003703	CCAP1982_LOCUS13305|CAD7004922.1|CCAP	LOC108146489|XP_017128008.1|DELE
OG0003704	CCAP1982_LOCUS12033|CAD7003584.1|CCAP	LOC108135709|XP_017112042.1|DELE
OG0003705	CCAP1982_LOCUS21875|CAD7013856.1|CCAP	LOC108147050|XP_017128814.1|DELE
OG0003706	CCAP1982_LOCUS10911|CAD7002420.1|CCAP	LOC108147499|XP_017129553.1|DELE
OG0003707	CCAP1982_LOCUS10916|CAD7002425.1|CCAP	LOC108146241|XP_017127663.1|DELE
OG0003708	CCAP1982_LOCUS19354|CAD7011246.1|CCAP	LOC108145968|XP_017127187.1|DELE
OG0003709	CCAP1982_LOCUS23119|CAD7015166.1|CCAP	LOC108145020|XP_017125682.1|DELE
OG0003710	CCAP1982_LOCUS23117|CAD7015164.1|CCAP	LOC108145018|XP_017125681.1|DELE
OG0003711	CCAP1982_LOCUS11818|CAD7003359.1|CCAP	LOC108146478|XP_017127991.1|DELE
OG0003712	CCAP1982_LOCUS7182|CAD6998607.1|CCAP	LOC108149825|XP_017133186.1|DELE
OG0003713	CCAP1982_LOCUS7183|CAD6998608.1|CCAP	LOC108143548|XP_017123545.1|DELE
OG0003714	CCAP1982_LOCUS7184|CAD6998609.1|CCAP	LOC108143547|XP_017123544.1|DELE
OG0003715	CCAP1982_LOCUS13001|CAD7004606.1|CCAP	LOC108147396|XP_017129321.1|DELE
OG0003716	CCAP1982_LOCUS12861|CAD7004455.1|CCAP	LOC108146884|XP_017128606.1|DELE
OG0003717	CCAP1982_LOCUS11998|CAD7003550.1|CCAP	LOC108147000|XP_017128752.1|DELE
OG0003718	CCAP1982_LOCUS13032|CAD7004637.1|CCAP	LOC108147552|XP_017129627.1|DELE
OG0003719	CCAP1982_LOCUS14044|CAD7005692.1|CCAP	LOC108146901|XP_017128631.1|DELE
OG0003721	CCAP1982_LOCUS23140|CAD7015189.1|CCAP	LOC108137554|XP_017114768.1|DELE
OG0003722	CCAP1982_LOCUS12402|CAD7003979.1|CCAP	LOC108142421|XP_017121765.1|DELE
OG0003723	CCAP1982_LOCUS11056|CAD7002568.1|CCAP	LOC108150246|XP_017133797.1|DELE
OG0003725	CCAP1982_LOCUS12240|CAD7003807.1|CCAP, CCAP1982_LOCUS12242|CAD7003809.1|CCAP	LOC108146731|XP_017128320.1|DELE
OG0003726	CCAP1982_LOCUS11955|CAD7003505.1|CCAP	LOC108147548|XP_017129621.1|DELE
OG0003727	CCAP1982_LOCUS13007|CAD7004612.1|CCAP	LOC108142678|XP_017122172.1|DELE
OG0003728	CCAP1982_LOCUS5087|CAD6996414.1|CCAP	LOC108140610|XP_017119012.1|DELE
OG0003729	CCAP1982_LOCUS11256|CAD7002783.1|CCAP	LOC108145828|XP_017126922.1|DELE
OG0003730	CCAP1982_LOCUS13186|CAD7004796.1|CCAP, CCAP1982_LOCUS13185|CAD7004795.1|CCAP	LOC108145818|XP_017126895.1|DELE
OG0003731	CCAP1982_LOCUS12325|CAD7003895.1|CCAP	LOC108146422|XP_017127916.1|DELE
OG0003732	CCAP1982_LOCUS11049|CAD7002561.1|CCAP	LOC108150123|XP_017133579.1|DELE
OG0003733	CCAP1982_LOCUS11700|CAD7003238.1|CCAP, CCAP1982_LOCUS11945|CAD7003495.1|CCAP	LOC108145874|XP_017127002.1|DELE
OG0003734	CCAP1982_LOCUS14820|CAD7006504.1|CCAP	LOC108145832|XP_017126929.1|DELE
OG0003735	CCAP1982_LOCUS7104|CAD6998516.1|CCAP	LOC108144756|XP_017125350.1|DELE
OG0003736	CCAP1982_LOCUS21665|CAD7013613.1|CCAP	LOC108138849|XP_017116855.1|DELE
OG0003737	CCAP1982_LOCUS22961|CAD7015003.1|CCAP	LOC108149135|XP_017132030.1|DELE
OG0003738	CCAP1982_LOCUS23063|CAD7015110.1|CCAP, CCAP1982_LOCUS23064|CAD7015111.1|CCAP	LOC108149162|XP_017132050.1|DELE
OG0003739	CCAP1982_LOCUS21686|CAD7013639.1|CCAP	LOC108149639|XP_017132863.1|DELE
OG0003740	CCAP1982_LOCUS21681|CAD7013634.1|CCAP	LOC108149668|XP_017132903.1|DELE
OG0003741	CCAP1982_LOCUS12046|CAD7003598.1|CCAP	LOC108145685|XP_017126731.1|DELE
OG0003742	CCAP1982_LOCUS13569|CAD7005209.1|CCAP	LOC108146362|XP_017127828.1|DELE
OG0003743	CCAP1982_LOCUS21675|CAD7013625.1|CCAP	LOC108147046|XP_017128808.1|DELE
OG0003744	CCAP1982_LOCUS21683|CAD7013636.1|CCAP	LOC108149622|XP_017132840.1|DELE
OG0003745	CCAP1982_LOCUS22908|CAD7014945.1|CCAP	LOC108137956|XP_017115405.1|DELE
OG0003746	CCAP1982_LOCUS22266|CAD7014263.1|CCAP	LOC108145469|XP_017126408.1|DELE
OG0003747	CCAP1982_LOCUS11210|CAD7002735.1|CCAP	LOC108147001|XP_017128753.1|DELE
OG0003748	CCAP1982_LOCUS11216|CAD7002742.1|CCAP	LOC108146962|XP_017128708.1|DELE
OG0003749	CCAP1982_LOCUS13308|CAD7004925.1|CCAP	LOC108146869|XP_017128588.1|DELE
OG0003750	CCAP1982_LOCUS13306|CAD7004923.1|CCAP	LOC108146885|XP_017128608.1|DELE
OG0003751	CCAP1982_LOCUS13309|CAD7004926.1|CCAP	LOC108146727|XP_017128313.1|DELE
OG0003752	CCAP1982_LOCUS11852|CAD7003394.1|CCAP	LOC108146807|XP_017128481.1|DELE
OG0003753	CCAP1982_LOCUS11856|CAD7003399.1|CCAP	LOC108142510|XP_017121912.1|DELE
OG0003754	CCAP1982_LOCUS11855|CAD7003398.1|CCAP	LOC108142509|XP_017121909.1|DELE
OG0003755	CCAP1982_LOCUS11175|CAD7002698.1|CCAP, CCAP1982_LOCUS11174|CAD7002697.1|CCAP	LOC108146689|XP_017128235.1|DELE
OG0003756	CCAP1982_LOCUS23023|CAD7015067.1|CCAP	LOC108149600|XP_017132787.1|DELE
OG0003757	CCAP1982_LOCUS22116|CAD7014110.1|CCAP	LOC108144365|XP_017124620.1|DELE
OG0003758	CCAP1982_LOCUS21779|CAD7013748.1|CCAP	LOC108137013|XP_017114004.1|DELE, LOC108145163|XP_017125878.1|DELE
OG0003759	CCAP1982_LOCUS11192|CAD7002717.1|CCAP	LOC108147433|XP_017129400.1|DELE
OG0003760	CCAP1982_LOCUS19957|CAD7011848.1|CCAP	LOC108144662|XP_017125198.1|DELE
OG0003761	CCAP1982_LOCUS11190|CAD7002715.1|CCAP	LOC108147458|XP_017129477.1|DELE
OG0003762	CCAP1982_LOCUS11188|CAD7002712.1|CCAP	LOC108147459|XP_017129478.1|DELE
OG0003763	CCAP1982_LOCUS12557|CAD7004137.1|CCAP	LOC108142685|XP_017122181.1|DELE
OG0003764	CCAP1982_LOCUS12566|CAD7004146.1|CCAP	LOC108142606|XP_017122066.1|DELE
OG0003765	CCAP1982_LOCUS7854|CAD6999327.1|CCAP	LOC108149256|XP_017132188.1|DELE
OG0003767	CCAP1982_LOCUS21617|CAD7013561.1|CCAP	LOC108141402|XP_017120249.1|DELE
OG0003768	CCAP1982_LOCUS21741|CAD7013702.1|CCAP	LOC108144834|XP_017125461.1|DELE
OG0003769	CCAP1982_LOCUS21766|CAD7013735.1|CCAP	LOC108144781|XP_017125381.1|DELE
OG0003770	CCAP1982_LOCUS10046|CAD7001551.1|CCAP	LOC108148306|XP_017130779.1|DELE
OG0003771	CCAP1982_LOCUS11845|CAD7003387.1|CCAP, CCAP1982_LOCUS11844|CAD7003385.1|CCAP	LOC108147469|XP_017129503.1|DELE
OG0003772	CCAP1982_LOCUS12758|CAD7004342.1|CCAP	LOC108142363|XP_017121658.1|DELE
OG0003773	CCAP1982_LOCUS22282|CAD7014279.1|CCAP	LOC108141336|XP_017120124.1|DELE
OG0003774	CCAP1982_LOCUS22285|CAD7014282.1|CCAP	LOC108141452|XP_017120344.1|DELE
OG0003775	CCAP1982_LOCUS8887|CAD7000411.1|CCAP	LOC108148138|XP_017130481.1|DELE
OG0003776	CCAP1982_LOCUS22302|CAD7014300.1|CCAP	LOC108145064|XP_017125734.1|DELE
OG0003777	CCAP1982_LOCUS21873|CAD7013854.1|CCAP, CCAP1982_LOCUS21872|CAD7013853.1|CCAP	LOC108145512|XP_017126469.1|DELE
OG0003778	CCAP1982_LOCUS22486|CAD7014485.1|CCAP	LOC108144790|XP_017125391.1|DELE
OG0003779	CCAP1982_LOCUS7188|CAD6998613.1|CCAP	LOC108143447|XP_017123365.1|DELE
OG0003780	CCAP1982_LOCUS23198|CAD7015249.1|CCAP	LOC108144502|XP_017124924.1|DELE
OG0003781	CCAP1982_LOCUS10121|CAD7001627.1|CCAP	LOC108145286|XP_017126089.1|DELE
OG0003783	CCAP1982_LOCUS2717|CAD6993929.1|CCAP	LOC108140378|XP_017118571.1|DELE
OG0003784	CCAP1982_LOCUS21732|CAD7013691.1|CCAP	LOC108143438|XP_017123342.1|DELE
OG0003785	CCAP1982_LOCUS22194|CAD7014188.1|CCAP	LOC108137885|XP_017115316.1|DELE
OG0003786	CCAP1982_LOCUS7209|CAD6998638.1|CCAP	LOC108137962|XP_017115415.1|DELE
OG0003787	CCAP1982_LOCUS7207|CAD6998636.1|CCAP	LOC108137963|XP_017115418.1|DELE
OG0003789	CCAP1982_LOCUS21199|CAD7013127.1|CCAP	LOC108149617|XP_017132821.1|DELE
OG0003790	CCAP1982_LOCUS11836|CAD7003377.1|CCAP	LOC108146946|XP_017128689.1|DELE
OG0003791	CCAP1982_LOCUS4446|CAD6995741.1|CCAP	LOC108148305|XP_017130777.1|DELE
OG0003792	CCAP1982_LOCUS19953|CAD7011844.1|CCAP	LOC108144889|XP_017125539.1|DELE
OG0003793	CCAP1982_LOCUS21395|CAD7013325.1|CCAP	LOC108144367|XP_017124627.1|DELE
OG0003794	CCAP1982_LOCUS20803|CAD7012696.1|CCAP	LOC108134633|XP_017110509.1|DELE
OG0003795	CCAP1982_LOCUS14674|CAD7006352.1|CCAP	LOC108143176|XP_017122914.1|DELE
OG0003796	CCAP1982_LOCUS3197|CAD6994450.1|CCAP	LOC108148818|XP_017131561.1|DELE
OG0003797	CCAP1982_LOCUS6552|CAD6997934.1|CCAP	LOC108138998|XP_017117082.1|DELE
OG0003798	CCAP1982_LOCUS22894|CAD7014931.1|CCAP	LOC108141534|XP_017120461.1|DELE
OG0003799	CCAP1982_LOCUS22887|CAD7014923.1|CCAP	LOC108137550|XP_017114765.1|DELE
OG0003800	CCAP1982_LOCUS5304|CAD6996624.1|CCAP	LOC108138956|XP_017117025.1|DELE
OG0003801	CCAP1982_LOCUS5506|CAD6996833.1|CCAP, CCAP1982_LOCUS5505|CAD6996832.1|CCAP	LOC108139013|XP_017117104.1|DELE
OG0003802	CCAP1982_LOCUS5798|CAD6997154.1|CCAP	LOC108138149|XP_017115710.1|DELE
OG0003803	CCAP1982_LOCUS1579|CAD6992734.1|CCAP	LOC108148522|XP_017131049.1|DELE
OG0003804	CCAP1982_LOCUS5284|CAD6996612.1|CCAP, CCAP1982_LOCUS5286|CAD6996614.1|CCAP	LOC108138741|XP_017116624.1|DELE
OG0003805	CCAP1982_LOCUS6671|CAD6998055.1|CCAP	LOC108145360|XP_017126245.1|DELE
OG0003806	CCAP1982_LOCUS5883|CAD6997250.1|CCAP	LOC108137699|XP_017115068.1|DELE
OG0003807	CCAP1982_LOCUS5605|CAD6996935.1|CCAP	LOC108137809|XP_017115206.1|DELE
OG0003808	CCAP1982_LOCUS12809|CAD7004399.1|CCAP	LOC108135606|XP_017111907.1|DELE
OG0003809	CCAP1982_LOCUS8799|CAD7000314.1|CCAP	LOC108138628|XP_017116404.1|DELE
OG0003810	CCAP1982_LOCUS22830|CAD7014864.1|CCAP	LOC108144622|XP_017125136.1|DELE
OG0003811	CCAP1982_LOCUS20526|CAD7012445.1|CCAP	LOC108143549|XP_017123547.1|DELE
OG0003812	CCAP1982_LOCUS6935|CAD6998330.1|CCAP, CCAP1982_LOCUS6934|CAD6998329.1|CCAP	LOC108145301|XP_017126119.1|DELE
OG0003813	CCAP1982_LOCUS5706|CAD6997052.1|CCAP	LOC108141875|XP_017120960.1|DELE
OG0003814	CCAP1982_LOCUS8342|CAD6999831.1|CCAP	LOC108138124|XP_017115645.1|DELE
OG0003815	CCAP1982_LOCUS3110|CAD6994356.1|CCAP	LOC108136880|XP_017113820.1|DELE
OG0003816	CCAP1982_LOCUS7861|CAD6999334.1|CCAP	LOC108138825|XP_017116816.1|DELE
OG0003817	CCAP1982_LOCUS7853|CAD6999326.1|CCAP	LOC108141957|XP_017121088.1|DELE
OG0003818	CCAP1982_LOCUS7280|CAD6998723.1|CCAP	LOC108138640|XP_017116467.1|DELE
OG0003819	CCAP1982_LOCUS7276|CAD6998719.1|CCAP	LOC108134692|XP_017110579.1|DELE
OG0003820	CCAP1982_LOCUS83|CAD6991141.1|CCAP	LOC108142975|XP_017122620.1|DELE
OG0003821	CCAP1982_LOCUS7180|CAD6998605.1|CCAP	LOC108149831|XP_017133194.1|DELE
OG0003822	CCAP1982_LOCUS6140|CAD6997499.1|CCAP	LOC108139037|XP_017117137.1|DELE
OG0003823	CCAP1982_LOCUS8357|CAD6999845.1|CCAP	LOC108147949|XP_017130223.1|DELE
OG0003824	CCAP1982_LOCUS6116|CAD6997474.1|CCAP	LOC108138733|XP_017116601.1|DELE
OG0003825	CCAP1982_LOCUS9117|CAD7000643.1|CCAP	LOC108142084|XP_017121265.1|DELE
OG0003826	CCAP1982_LOCUS7874|CAD6999347.1|CCAP	LOC108149334|XP_017132291.1|DELE
OG0003828	CCAP1982_LOCUS5595|CAD6996925.1|CCAP	LOC108141839|XP_017120913.1|DELE
OG0003829	CCAP1982_LOCUS6584|CAD6997966.1|CCAP	LOC108138924|XP_017116980.1|DELE
OG0003830	CCAP1982_LOCUS8407|CAD6999897.1|CCAP	LOC108150694|XP_017134444.1|DELE
OG0003831	CCAP1982_LOCUS3015|CAD6994254.1|CCAP	LOC108144003|XP_017124112.1|DELE
OG0003832	CCAP1982_LOCUS6414|CAD6997789.1|CCAP	LOC108150733|XP_017134522.1|DELE
OG0003833	CCAP1982_LOCUS6417|CAD6997792.1|CCAP	LOC108150717|XP_017134495.1|DELE
OG0003834	CCAP1982_LOCUS5881|CAD6997247.1|CCAP	LOC108135291|XP_017111464.1|DELE
OG0003836	CCAP1982_LOCUS11112|CAD7002628.1|CCAP	LOC108138892|XP_017116915.1|DELE
OG0003837	CCAP1982_LOCUS5808|CAD6997165.1|CCAP	LOC108138960|XP_017117029.1|DELE
OG0003838	CCAP1982_LOCUS6716|CAD6998102.1|CCAP	LOC108134699|XP_017110584.1|DELE
OG0003839	CCAP1982_LOCUS5500|CAD6996827.1|CCAP	LOC108149424|XP_017132480.1|DELE
OG0003840	CCAP1982_LOCUS21671|CAD7013620.1|CCAP	LOC108147038|XP_017128790.1|DELE
OG0003841	CCAP1982_LOCUS8955|CAD7000476.1|CCAP	LOC108148036|XP_017130365.1|DELE
OG0003842	CCAP1982_LOCUS5694|CAD6997036.1|CCAP	LOC108134513|XP_017110340.1|DELE
OG0003843	CCAP1982_LOCUS6000|CAD6997367.1|CCAP	LOC108149300|XP_017132237.1|DELE
OG0003844	CCAP1982_LOCUS5698|CAD6997041.1|CCAP	LOC108149464|XP_017132557.1|DELE
OG0003845	CCAP1982_LOCUS6223|CAD6997584.1|CCAP	LOC108138243|XP_017115870.1|DELE
OG0003846	CCAP1982_LOCUS5655|CAD6996994.1|CCAP	LOC108141899|XP_017121000.1|DELE
OG0003848	CCAP1982_LOCUS6404|CAD6997779.1|CCAP	LOC108140381|XP_017118574.1|DELE
OG0003849	CCAP1982_LOCUS22355|CAD7014358.1|CCAP	LOC108136141|XP_017112628.1|DELE, LOC108149781|XP_017133125.1|DELE
OG0003850	CCAP1982_LOCUS6057|CAD6997416.1|CCAP	LOC108149316|XP_017132260.1|DELE
OG0003851	CCAP1982_LOCUS12771|CAD7004356.1|CCAP	LOC108143567|XP_017123566.1|DELE
OG0003852	CCAP1982_LOCUS8118|CAD6999596.1|CCAP	LOC108147956|XP_017130233.1|DELE
OG0003853	CCAP1982_LOCUS22260|CAD7014257.1|CCAP	LOC108141433|XP_017120306.1|DELE
OG0003854	CCAP1982_LOCUS7898|CAD6999371.1|CCAP	LOC108150475|XP_017134157.1|DELE
OG0003855	CCAP1982_LOCUS7899|CAD6999372.1|CCAP	LOC108150474|XP_017134156.1|DELE
OG0003856	CCAP1982_LOCUS7076|CAD6998482.1|CCAP, CCAP1982_LOCUS7075|CAD6998481.1|CCAP	LOC108134487|XP_017110294.1|DELE
OG0003857	CCAP1982_LOCUS6970|CAD6998370.1|CCAP, CCAP1982_LOCUS6971|CAD6998371.1|CCAP	LOC108150468|XP_017134150.1|DELE
OG0003859	CCAP1982_LOCUS7282|CAD6998725.1|CCAP	LOC108138935|XP_017116999.1|DELE
OG0003860	CCAP1982_LOCUS22256|CAD7014253.1|CCAP	LOC108144713|XP_017125295.1|DELE
OG0003861	CCAP1982_LOCUS7807|CAD6999278.1|CCAP	LOC108148004|XP_017130321.1|DELE
OG0003862	CCAP1982_LOCUS6229|CAD6997590.1|CCAP	LOC108149853|XP_017133221.1|DELE
OG0003863	CCAP1982_LOCUS5977|CAD6997345.1|CCAP	LOC108141773|XP_017120760.1|DELE
OG0003864	CCAP1982_LOCUS5978|CAD6997346.1|CCAP	LOC108142106|XP_017121292.1|DELE
OG0003865	CCAP1982_LOCUS88|CAD6991146.1|CCAP	LOC108147299|XP_017129211.1|DELE
OG0003866	CCAP1982_LOCUS5492|CAD6996819.1|CCAP	LOC108138968|XP_017117039.1|DELE
OG0003867	CCAP1982_LOCUS5888|CAD6997255.1|CCAP	LOC108145553|XP_017126546.1|DELE
OG0003868	CCAP1982_LOCUS6457|CAD6997833.1|CCAP	LOC108141668|XP_017120630.1|DELE
OG0003869	CCAP1982_LOCUS6926|CAD6998320.1|CCAP	LOC108134749|XP_017110679.1|DELE
OG0003870	CCAP1982_LOCUS8679|CAD7000186.1|CCAP	LOC108149324|XP_017132274.1|DELE
OG0003871	CCAP1982_LOCUS7306|CAD6998752.1|CCAP	LOC108138341|XP_017115999.1|DELE
OG0003872	CCAP1982_LOCUS20638|CAD7012553.1|CCAP	LOC108144816|XP_017125436.1|DELE
OG0003873	CCAP1982_LOCUS8327|CAD6999812.1|CCAP	LOC108149559|XP_017132686.1|DELE
OG0003874	CCAP1982_LOCUS5791|CAD6997146.1|CCAP, CCAP1982_LOCUS5790|CAD6997145.1|CCAP	LOC108138853|XP_017116858.1|DELE
OG0003875	CCAP1982_LOCUS5551|CAD6996878.1|CCAP	LOC108141702|XP_017120675.1|DELE
OG0003876	CCAP1982_LOCUS4573|CAD6995872.1|CCAP, CCAP1982_LOCUS8515|CAD7000010.1|CCAP	LOC108147940|XP_017130214.1|DELE
OG0003877	CCAP1982_LOCUS5331|CAD6996647.1|CCAP, CCAP1982_LOCUS5332|CAD6996648.1|CCAP	LOC108138330|XP_017115982.1|DELE
OG0003878	CCAP1982_LOCUS7283|CAD6998726.1|CCAP	LOC108138934|XP_017116996.1|DELE
OG0003879	CCAP1982_LOCUS11129|CAD7002646.1|CCAP	LOC108146092|XP_017127409.1|DELE
OG0003880	CCAP1982_LOCUS11022|CAD7002533.1|CCAP	LOC108150247|XP_017133798.1|DELE
OG0003881	CCAP1982_LOCUS21702|CAD7013660.1|CCAP	LOC108144776|XP_017125374.1|DELE
OG0003882	CCAP1982_LOCUS7236|CAD6998677.1|CCAP	LOC108140490|XP_017118742.1|DELE
OG0003884	CCAP1982_LOCUS5819|CAD6997177.1|CCAP	LOC108149416|XP_017132469.1|DELE
OG0003885	CCAP1982_LOCUS6174|CAD6997535.1|CCAP	LOC108135269|XP_017111435.1|DELE
OG0003886	CCAP1982_LOCUS6175|CAD6997536.1|CCAP	LOC108135301|XP_017111474.1|DELE
OG0003887	CCAP1982_LOCUS8956|CAD7000477.1|CCAP	LOC108148038|XP_017130367.1|DELE
OG0003888	CCAP1982_LOCUS32|CAD6991084.1|CCAP	LOC108148819|XP_017131562.1|DELE
OG0003889	CCAP1982_LOCUS8450|CAD6999942.1|CCAP	LOC108148019|XP_017130342.1|DELE
OG0003891	CCAP1982_LOCUS5531|CAD6996855.1|CCAP	LOC108149521|XP_017132639.1|DELE
OG0003892	CCAP1982_LOCUS11258|CAD7002785.1|CCAP	LOC108146508|XP_017128033.1|DELE
OG0003893	CCAP1982_LOCUS5556|CAD6996883.1|CCAP	LOC108138946|XP_017117014.1|DELE
OG0003894	CCAP1982_LOCUS5612|CAD6996942.1|CCAP	LOC108141695|XP_017120667.1|DELE
OG0003895	CCAP1982_LOCUS23333|CAD7015389.1|CCAP	LOC108145372|XP_017126255.1|DELE
OG0003896	CCAP1982_LOCUS23329|CAD7015385.1|CCAP	LOC108145525|XP_017126499.1|DELE
OG0003897	CCAP1982_LOCUS23317|CAD7015373.1|CCAP	LOC108144503|XP_017124925.1|DELE
OG0003898	CCAP1982_LOCUS5825|CAD6997185.1|CCAP	LOC108138748|XP_017116637.1|DELE
OG0003899	CCAP1982_LOCUS6942|CAD6998340.1|CCAP	LOC108137846|XP_017115261.1|DELE
OG0003900	CCAP1982_LOCUS8154|CAD6999622.1|CCAP, CCAP1982_LOCUS8155|CAD6999623.1|CCAP	LOC108147966|XP_017130252.1|DELE
OG0003901	CCAP1982_LOCUS7415|CAD6998868.1|CCAP	LOC108150470|XP_017134152.1|DELE
OG0003902	CCAP1982_LOCUS7420|CAD6998873.1|CCAP	LOC108150715|XP_017134490.1|DELE
OG0003903	CCAP1982_LOCUS8447|CAD6999938.1|CCAP	LOC108138162|XP_017115741.1|DELE
OG0003904	CCAP1982_LOCUS8448|CAD6999939.1|CCAP	LOC108138161|XP_017115740.1|DELE
OG0003905	CCAP1982_LOCUS21248|CAD7013177.1|CCAP	LOC108142968|XP_017122607.1|DELE
OG0003906	CCAP1982_LOCUS7232|CAD6998672.1|CCAP, CCAP1982_LOCUS7233|CAD6998673.1|CCAP	LOC108143717|XP_017123741.1|DELE
OG0003907	CCAP1982_LOCUS7302|CAD6998748.1|CCAP	LOC108149522|XP_017132644.1|DELE
OG0003908	CCAP1982_LOCUS7301|CAD6998747.1|CCAP	LOC108149207|XP_017132125.1|DELE
OG0003909	CCAP1982_LOCUS21305|CAD7013234.1|CCAP	LOC108144605|XP_017125110.1|DELE
OG0003910	CCAP1982_LOCUS21307|CAD7013236.1|CCAP	LOC108140962|XP_017119519.1|DELE
OG0003911	CCAP1982_LOCUS8213|CAD6999685.1|CCAP	LOC108139045|XP_017117151.1|DELE
OG0003912	CCAP1982_LOCUS7591|CAD6999044.1|CCAP	LOC108138323|XP_017115973.1|DELE
OG0003913	CCAP1982_LOCUS7858|CAD6999331.1|CCAP	LOC108149491|XP_017132599.1|DELE
OG0003916	CCAP1982_LOCUS8075|CAD6999555.1|CCAP	LOC108150509|XP_017134214.1|DELE
OG0003917	CCAP1982_LOCUS6863|CAD6998254.1|CCAP	LOC108149499|XP_017132611.1|DELE
OG0003918	CCAP1982_LOCUS6812|CAD6998196.1|CCAP	LOC108138023|XP_017115483.1|DELE
OG0003919	CCAP1982_LOCUS8390|CAD6999881.1|CCAP	LOC108138993|XP_017117071.1|DELE
OG0003920	CCAP1982_LOCUS22598|CAD7014605.1|CCAP	LOC108137546|XP_017114759.1|DELE
OG0003921	CCAP1982_LOCUS5673|CAD6997012.1|CCAP	LOC108142023|XP_017121188.1|DELE
OG0003922	CCAP1982_LOCUS8570|CAD7000069.1|CCAP	LOC108134491|XP_017110299.1|DELE
OG0003923	CCAP1982_LOCUS10228|CAD7001738.1|CCAP	LOC108145324|XP_017126191.1|DELE
OG0003924	CCAP1982_LOCUS22499|CAD7014497.1|CCAP	LOC108149099|XP_017131984.1|DELE
OG0003925	CCAP1982_LOCUS8469|CAD6999962.1|CCAP	LOC108147780|XP_017129999.1|DELE
OG0003926	CCAP1982_LOCUS8459|CAD6999951.1|CCAP	LOC108147792|XP_017130020.1|DELE
OG0003927	CCAP1982_LOCUS9171|CAD7000697.1|CCAP	LOC108148042|XP_017130372.1|DELE
OG0003928	CCAP1982_LOCUS9116|CAD7000642.1|CCAP	LOC108142068|XP_017121243.1|DELE
OG0003929	CCAP1982_LOCUS7056|CAD6998459.1|CCAP	LOC108134516|XP_017110342.1|DELE
OG0003930	CCAP1982_LOCUS5761|CAD6997111.1|CCAP	LOC108135241|XP_017111392.1|DELE
OG0003931	CCAP1982_LOCUS5767|CAD6997119.1|CCAP	LOC108135220|XP_017111332.1|DELE
OG0003932	CCAP1982_LOCUS22548|CAD7014547.1|CCAP	LOC108149899|XP_017133289.1|DELE
OG0003933	CCAP1982_LOCUS8779|CAD7000289.1|CCAP	LOC108139020|XP_017117113.1|DELE
