Orthogroup	AALB.longest_only	DFIC.longest_only
OG0004185	LOC118460511|XP_035780768.1|AALB	LOC108101385|XP_017061192.1|DFIC
OG0004186	LOC118460870|XP_035781494.1|AALB	LOC108097132|XP_017054716.1|DFIC
OG0004187	LOC118459040|XP_035777954.1|AALB	LOC108087900|XP_017040967.1|DFIC
OG0004188	LOC118460899|XP_035781534.1|AALB	LOC108097519|XP_017055337.1|DFIC
OG0004189	LOC118461487|XP_035782760.1|AALB	LOC108097846|XP_017055870.1|DFIC
OG0004190	LOC118457405|XP_035774863.1|AALB	LOC108093550|XP_017049135.1|DFIC
OG0004191	LOC118457408|XP_035774869.1|AALB	LOC108093542|XP_017049124.1|DFIC
OG0004192	LOC118460482|XP_035780717.1|AALB	LOC108087956|XP_017041034.1|DFIC
OG0004193	LOC118461071|XP_035781856.1|AALB	LOC108095540|XP_017052158.1|DFIC
OG0004194	LOC118458507|XP_035776967.1|AALB	LOC108087329|XP_017040149.1|DFIC
OG0004195	LOC118458502|XP_035776955.1|AALB	LOC108094617|XP_017050788.1|DFIC
OG0004196	LOC118458499|XP_035776946.1|AALB	LOC108088392|XP_017041630.1|DFIC
OG0004197	LOC118458514|XP_035776978.1|AALB	LOC108102046|XP_017062157.1|DFIC
OG0004198	LOC118457759|XP_035775471.1|AALB	LOC108091384|XP_017046055.1|DFIC
OG0004199	LOC118457390|XP_035774820.1|AALB	LOC108102239|XP_017062467.1|DFIC
OG0004200	LOC118459513|XP_035778849.1|AALB	LOC108090949|XP_017045382.1|DFIC
OG0004201	LOC118459511|XP_035778847.1|AALB	LOC108086569|XP_017039015.1|DFIC
OG0004202	LOC118459517|XP_035778852.1|AALB	LOC108095794|XP_017052544.1|DFIC
OG0004203	LOC118459518|XP_035778854.1|AALB	LOC108097290|XP_017054995.1|DFIC
OG0004204	LOC118461500|XP_035782816.1|AALB	LOC108088883|XP_017042369.1|DFIC
OG0004205	LOC118460426|XP_035780610.1|AALB	LOC108087517|XP_017040409.1|DFIC
OG0004206	LOC118461302|XP_035782380.1|AALB	LOC108101054|XP_017060730.1|DFIC
OG0004207	LOC118461315|XP_035782404.1|AALB	LOC108101056|XP_017060732.1|DFIC
OG0004208	LOC118461313|XP_035782400.1|AALB	LOC108102050|XP_017062164.1|DFIC
OG0004209	LOC118468873|XP_035796052.1|AALB	LOC108099527|XP_017058584.1|DFIC
OG0004210	LOC118459007|XP_035777904.1|AALB	LOC108098548|XP_017057034.1|DFIC
OG0004211	LOC118460371|XP_035780516.1|AALB	LOC108094165|XP_017050106.1|DFIC
OG0004212	LOC118460069|XP_035779961.1|AALB	LOC108092108|XP_017047092.1|DFIC
OG0004213	LOC118457973|XP_035775911.1|AALB	LOC108099390|XP_017058377.1|DFIC
OG0004214	LOC118456645|XP_035773477.1|AALB	LOC108087869|XP_017040942.1|DFIC
OG0004215	LOC118459335|XP_035778497.1|AALB	LOC108087635|XP_017040581.1|DFIC
OG0004216	LOC118461982|XP_035783806.1|AALB	LOC108087581|XP_017040502.1|DFIC
OG0004217	LOC118461981|XP_035783805.1|AALB	LOC108089020|XP_017042594.1|DFIC
OG0004218	LOC118460833|XP_035781389.1|AALB	LOC108101954|XP_017062029.1|DFIC
OG0004219	LOC118468296|XP_035794917.1|AALB	LOC108099622|XP_017058734.1|DFIC
OG0004220	LOC118458457|XP_035776843.1|AALB	LOC108096643|XP_017053897.1|DFIC
OG0004221	LOC118459449|XP_035778743.1|AALB	LOC108098507|XP_017056923.1|DFIC
OG0004222	LOC118459450|XP_035778744.1|AALB	LOC108087906|XP_017040973.1|DFIC
OG0004223	LOC118459823|XP_035779474.1|AALB	LOC108088027|XP_017041141.1|DFIC
OG0004224	LOC118459822|XP_035779471.1|AALB	LOC108090116|XP_017044131.1|DFIC
OG0004225	LOC118459825|XP_035779478.1|AALB	LOC108097357|XP_017055086.1|DFIC
OG0004226	LOC118468794|XP_035795895.1|AALB	LOC108087040|XP_017039703.1|DFIC
OG0004227	LOC118456743|XP_035773688.1|AALB	LOC108097270|XP_017054960.1|DFIC
OG0004228	LOC118457967|XP_035775902.1|AALB	LOC108097312|XP_017055022.1|DFIC
OG0004230	LOC118460091|XP_035780001.1|AALB	LOC108097919|XP_017055942.1|DFIC
OG0004231	LOC118468592|XP_035795439.1|AALB	LOC108100359|XP_017059683.1|DFIC
OG0004232	LOC118468594|XP_035795443.1|AALB	LOC108100362|XP_017059689.1|DFIC
OG0004233	LOC118468593|XP_035795440.1|AALB	LOC108100361|XP_017059688.1|DFIC
OG0004234	LOC118460617|XP_035780952.1|AALB	LOC108100330|XP_017059627.1|DFIC
OG0004235	LOC118458220|XP_035776372.1|AALB	LOC108097308|XP_017055014.1|DFIC
OG0004236	LOC118457709|XP_035775382.1|AALB	LOC108087292|XP_017040092.1|DFIC
OG0004237	LOC118457912|XP_035775802.1|AALB	LOC108096132|XP_017052998.1|DFIC
OG0004238	LOC118461501|XP_035782818.1|AALB	LOC108087359|XP_017040188.1|DFIC
OG0004239	LOC118461504|XP_035782823.1|AALB	LOC108098659|XP_017057223.1|DFIC
OG0004240	LOC118461496|XP_035782813.1|AALB	LOC108090189|XP_017044265.1|DFIC
OG0004241	LOC118458757|XP_035777443.1|AALB	LOC108099575|XP_017058667.1|DFIC
OG0004242	LOC118458758|XP_035777444.1|AALB	LOC108099507|XP_017058559.1|DFIC
OG0004243	LOC118459351|XP_035778527.1|AALB	LOC108088978|XP_017042509.1|DFIC
OG0004244	LOC118459362|XP_035778553.1|AALB	LOC108087288|XP_017040086.1|DFIC
OG0004245	LOC118459361|XP_035778552.1|AALB	LOC108100537|XP_017059985.1|DFIC
OG0004246	LOC118461255|XP_035782263.1|AALB	LOC108100624|XP_017060112.1|DFIC
OG0004247	LOC118459608|XP_035779058.1|AALB	LOC108091344|XP_017045981.1|DFIC
OG0004248	LOC118459611|XP_035779062.1|AALB	LOC108094941|XP_017051291.1|DFIC
OG0004249	LOC118456524|XP_035773261.1|AALB	LOC108099054|XP_017057809.1|DFIC
OG0004250	LOC118456515|XP_035773244.1|AALB	LOC108092713|XP_017047928.1|DFIC
OG0004251	LOC118456508|XP_035773230.1|AALB	LOC108092844|XP_017048140.1|DFIC
OG0004252	LOC118456510|XP_035773237.1|AALB	LOC108102042|XP_017062154.1|DFIC
OG0004253	LOC118458309|XP_035776537.1|AALB	LOC108099266|XP_017058130.1|DFIC
OG0004254	LOC118460179|XP_035780176.1|AALB	LOC108097798|XP_017055818.1|DFIC
OG0004257	LOC118459353|XP_035778530.1|AALB	LOC108088438|XP_017041702.1|DFIC
OG0004258	LOC118458591|XP_035777148.1|AALB	LOC108095918|XP_017052734.1|DFIC
OG0004259	LOC118458594|XP_035777152.1|AALB	LOC108090453|XP_017044634.1|DFIC
OG0004260	LOC118458138|XP_035776219.1|AALB	LOC108091376|XP_017046029.1|DFIC
OG0004261	LOC118458143|XP_035776230.1|AALB	LOC108090117|XP_017044133.1|DFIC
OG0004262	LOC118460021|XP_035779846.1|AALB	LOC108092058|XP_017047007.1|DFIC
OG0004263	LOC118460826|XP_035781362.1|AALB	LOC108101083|XP_017060771.1|DFIC
OG0004264	LOC118461485|XP_035782754.1|AALB	LOC108098576|XP_017057101.1|DFIC
OG0004265	LOC118457290|XP_035774645.1|AALB	LOC108093553|XP_017049138.1|DFIC
OG0004266	LOC118466582|XP_035792035.1|AALB	LOC108097061|XP_017054588.1|DFIC
OG0004267	LOC118466588|XP_035792040.1|AALB	LOC108098914|XP_017057605.1|DFIC
OG0004268	LOC118466380|XP_035791498.1|AALB	LOC108093904|XP_017049752.1|DFIC
OG0004269	LOC118467516|XP_035793964.1|AALB	LOC108093933|XP_017049799.1|DFIC
OG0004270	LOC118464629|XP_035787967.1|AALB	LOC108093632|XP_017049279.1|DFIC
OG0004271	LOC118460020|XP_035779844.1|AALB	LOC108087780|XP_017040800.1|DFIC
OG0004272	LOC118467522|XP_035793977.1|AALB	LOC108092201|XP_017047216.1|DFIC
OG0004273	LOC118467523|XP_035793978.1|AALB	LOC108088014|XP_017041114.1|DFIC
OG0004274	LOC118467745|XP_035794449.1|AALB	LOC108095536|XP_017052152.1|DFIC
OG0004275	LOC118467221|XP_035793363.1|AALB	LOC108095568|XP_017052207.1|DFIC
OG0004276	LOC118464190|XP_035787241.1|AALB	LOC108096234|XP_017053119.1|DFIC
OG0004278	LOC118466567|XP_035792004.1|AALB	LOC108095577|XP_017052218.1|DFIC
OG0004279	LOC118466565|XP_035792001.1|AALB	LOC108091453|XP_017046141.1|DFIC
OG0004280	LOC118466555|XP_035791972.1|AALB	LOC108095295|XP_017051827.1|DFIC
OG0004281	LOC118463300|XP_035785678.1|AALB	LOC108101604|XP_017061507.1|DFIC
OG0004282	LOC118466844|XP_035792559.1|AALB	LOC108090515|XP_017044723.1|DFIC
OG0004283	LOC118466850|XP_035792571.1|AALB	LOC108090516|XP_017044724.1|DFIC
OG0004284	LOC118466876|XP_035792624.1|AALB	LOC108089848|XP_017043782.1|DFIC
OG0004285	LOC118465681|XP_035790004.1|AALB	LOC108087272|XP_017040068.1|DFIC
OG0004286	LOC118466855|XP_035792576.1|AALB	LOC108100232|XP_017059498.1|DFIC
OG0004287	LOC118466860|XP_035792588.1|AALB	LOC108100647|XP_017060141.1|DFIC
OG0004288	LOC118466862|XP_035792591.1|AALB	LOC108100529|XP_017059979.1|DFIC
OG0004289	LOC118464429|XP_035787685.1|AALB	LOC108088835|XP_017042290.1|DFIC
OG0004290	LOC118465571|XP_035789826.1|AALB	LOC108101568|XP_017061466.1|DFIC
OG0004291	LOC118463564|XP_035786096.1|AALB	LOC108086631|XP_017039095.1|DFIC
OG0004292	LOC118464155|XP_035787175.1|AALB	LOC108089441|XP_017043167.1|DFIC
OG0004293	LOC118464157|XP_035787183.1|AALB	LOC108096382|XP_017053428.1|DFIC
OG0004294	LOC118464851|XP_035788445.1|AALB	LOC108087515|XP_017040407.1|DFIC
OG0004295	LOC118462610|XP_035784334.1|AALB	LOC108087559|XP_017040473.1|DFIC
OG0004296	LOC118462614|XP_035784340.1|AALB	LOC108087477|XP_017040342.1|DFIC
OG0004297	LOC118464096|XP_035787058.1|AALB	LOC108101944|XP_017062018.1|DFIC
OG0004298	LOC118463372|XP_035785788.1|AALB	LOC108090439|XP_017044606.1|DFIC
OG0004299	LOC118465907|XP_035790473.1|AALB	LOC108096522|XP_017053640.1|DFIC
OG0004300	LOC118463731|XP_035786418.1|AALB	LOC108094942|XP_017051292.1|DFIC
OG0004301	LOC118463727|XP_035786414.1|AALB	LOC108089437|XP_017043160.1|DFIC
OG0004302	LOC118463171|XP_035785459.1|AALB	LOC108093734|XP_017049478.1|DFIC
OG0004303	LOC118465667|XP_035789980.1|AALB	LOC108090872|XP_017045255.1|DFIC
OG0004304	LOC118465669|XP_035789983.1|AALB	LOC108093650|XP_017049297.1|DFIC
OG0004305	LOC118465727|XP_035790067.1|AALB	LOC108094859|XP_017051156.1|DFIC
OG0004306	LOC118466737|XP_035792312.1|AALB	LOC108087701|XP_017040706.1|DFIC
OG0004307	LOC118465558|XP_035789800.1|AALB	LOC108096712|XP_017054036.1|DFIC
OG0004308	LOC118465562|XP_035789806.1|AALB	LOC108090726|XP_017045027.1|DFIC
OG0004309	LOC118464421|XP_035787673.1|AALB	LOC108093918|XP_017049778.1|DFIC
OG0004310	LOC118466593|XP_035792048.1|AALB	LOC108090440|XP_017044607.1|DFIC
OG0004311	LOC118466258|XP_035791206.1|AALB	LOC108100626|XP_017060116.1|DFIC
OG0004312	LOC118467659|XP_035794297.1|AALB	LOC108090930|XP_017045355.1|DFIC
OG0004313	LOC118467657|XP_035794290.1|AALB	LOC108094294|XP_017050286.1|DFIC
OG0004314	LOC118467441|XP_035793838.1|AALB	LOC108096799|XP_017054170.1|DFIC
OG0004315	LOC118467447|XP_035793843.1|AALB	LOC108101901|XP_017061958.1|DFIC
OG0004316	LOC118465888|XP_035790432.1|AALB	LOC108090702|XP_017044982.1|DFIC
OG0004317	LOC118467212|XP_035793333.1|AALB	LOC108101607|XP_017061509.1|DFIC
OG0004318	LOC118465500|XP_035789698.1|AALB	LOC108090854|XP_017045222.1|DFIC
OG0004319	LOC118463728|XP_035786415.1|AALB	LOC108096878|XP_017054301.1|DFIC
OG0004320	LOC118467139|XP_035793153.1|AALB	LOC108099477|XP_017058522.1|DFIC
OG0004321	LOC118462661|XP_035784446.1|AALB	LOC108100969|XP_017060609.1|DFIC
OG0004322	LOC118464863|XP_035788470.1|AALB	LOC108087381|XP_017040210.1|DFIC
OG0004323	LOC118466012|XP_035790712.1|AALB	LOC108100582|XP_017060050.1|DFIC
OG0004324	LOC118466016|XP_035790721.1|AALB	LOC108089943|XP_017043922.1|DFIC
OG0004325	LOC118466015|XP_035790720.1|AALB	LOC108096895|XP_017054329.1|DFIC
OG0004326	LOC118463619|XP_035786205.1|AALB	LOC108096894|XP_017054328.1|DFIC
OG0004327	LOC118463083|XP_035785243.1|AALB	LOC108094691|XP_017050905.1|DFIC
OG0004328	LOC118467675|XP_035794336.1|AALB	LOC108087712|XP_017040721.1|DFIC
OG0004329	LOC118463193|XP_035785516.1|AALB	LOC108090796|XP_017045133.1|DFIC
OG0004330	LOC118465586|XP_035789848.1|AALB	LOC108094073|XP_017050003.1|DFIC
OG0004331	LOC118466979|XP_035792786.1|AALB	LOC108090705|XP_017044987.1|DFIC
OG0004332	LOC118464740|XP_035788243.1|AALB	LOC108101247|XP_017060992.1|DFIC
OG0004333	LOC118464739|XP_035788242.1|AALB	LOC108098246|XP_017056524.1|DFIC
OG0004334	LOC118463601|XP_035786153.1|AALB	LOC108100910|XP_017060513.1|DFIC
OG0004335	LOC118466330|XP_035791343.1|AALB	LOC108094251|XP_017050199.1|DFIC
OG0004336	LOC118464331|XP_035787540.1|AALB	LOC108094885|XP_017051209.1|DFIC
OG0004337	LOC118466335|XP_035791347.1|AALB	LOC108092722|XP_017047940.1|DFIC
OG0004338	LOC118463655|XP_035786292.1|AALB	LOC108096271|XP_017053222.1|DFIC
OG0004339	LOC118465481|XP_035789676.1|AALB, LOC118465480|XP_035789675.1|AALB	LOC108086726|XP_017039241.1|DFIC
OG0004340	LOC118465479|XP_035789674.1|AALB	LOC108086725|XP_017039240.1|DFIC
OG0004341	LOC118467825|XP_035794608.1|AALB	LOC108096921|XP_017054361.1|DFIC
OG0004342	LOC118466997|XP_035792813.1|AALB	LOC108095230|XP_017051739.1|DFIC
OG0004343	LOC118466999|XP_035792817.1|AALB	LOC108095224|XP_017051730.1|DFIC
OG0004344	LOC118463703|XP_035786384.1|AALB	LOC108090905|XP_017045310.1|DFIC
OG0004345	LOC118463762|XP_035786469.1|AALB	LOC108094391|XP_017050445.1|DFIC
OG0004346	LOC118463387|XP_035785823.1|AALB	LOC108101917|XP_017061982.1|DFIC
OG0004347	LOC118467707|XP_035794384.1|AALB	LOC108101883|XP_017061915.1|DFIC
OG0004348	LOC118465216|XP_035789100.1|AALB	LOC108090648|XP_017044915.1|DFIC
OG0004349	LOC118466061|XP_035790804.1|AALB	LOC108090721|XP_017045013.1|DFIC
OG0004350	LOC118465515|XP_035789726.1|AALB	LOC108093980|XP_017049878.1|DFIC
OG0004351	LOC118465969|XP_035790614.1|AALB	LOC108096642|XP_017053895.1|DFIC
OG0004352	LOC118466373|XP_035791490.1|AALB	LOC108098573|XP_017057096.1|DFIC
OG0004353	LOC118462561|XP_035784243.1|AALB	LOC108095920|XP_017052741.1|DFIC
OG0004354	LOC118462563|XP_035784245.1|AALB	LOC108097468|XP_017055233.1|DFIC
OG0004355	LOC118462912|XP_035784906.1|AALB	LOC108091780|XP_017046622.1|DFIC
OG0004356	LOC118465163|XP_035789014.1|AALB	LOC108087799|XP_017040833.1|DFIC
OG0004357	LOC118467502|XP_035793945.1|AALB	LOC108094006|XP_017049922.1|DFIC
OG0004358	LOC118463739|XP_035786426.1|AALB	LOC108087720|XP_017040729.1|DFIC
OG0004359	LOC118463560|XP_035786089.1|AALB	LOC108095158|XP_017051589.1|DFIC
OG0004360	LOC118464752|XP_035788264.1|AALB	LOC108088346|XP_017041581.1|DFIC
OG0004361	LOC118458930|XP_035777793.1|AALB	LOC108087298|XP_017040099.1|DFIC
OG0004362	LOC118467395|XP_035793751.1|AALB	LOC108100108|XP_017059348.1|DFIC
OG0004363	LOC118458021|XP_035776019.1|AALB	LOC108095576|XP_017052216.1|DFIC
OG0004364	LOC118464724|XP_035788197.1|AALB	LOC108087782|XP_017040802.1|DFIC
OG0004365	LOC118463923|XP_035786773.1|AALB	LOC108095210|XP_017051709.1|DFIC
OG0004366	LOC118460523|XP_035780795.1|AALB	LOC108091455|XP_017046144.1|DFIC
OG0004367	LOC118467421|XP_035793800.1|AALB	LOC108100147|XP_017059390.1|DFIC
OG0004368	LOC118466028|XP_035790741.1|AALB	LOC108088775|XP_017042218.1|DFIC
OG0004369	LOC118465255|XP_035789168.1|AALB	LOC108101517|XP_017061367.1|DFIC
OG0004370	LOC118466847|XP_035792567.1|AALB	LOC108090427|XP_017044586.1|DFIC
OG0004371	LOC118464346|XP_035787559.1|AALB	LOC108091192|XP_017045761.1|DFIC
OG0004372	LOC118463838|XP_035786633.1|AALB	LOC108101942|XP_017062016.1|DFIC
OG0004373	LOC118462769|XP_035784627.1|AALB	LOC108087377|XP_017040208.1|DFIC
OG0004374	LOC118467533|XP_035793995.1|AALB	LOC108093727|XP_017049427.1|DFIC
OG0004375	LOC118467946|XP_035794808.1|AALB	LOC108089614|XP_017043465.1|DFIC
OG0004376	LOC118464257|XP_035787387.1|AALB	LOC108100697|XP_017060208.1|DFIC
OG0004377	LOC118468386|XP_035795042.1|AALB	LOC108087570|XP_017040489.1|DFIC
OG0004378	LOC118462536|XP_035784190.1|AALB	LOC108101830|XP_017061826.1|DFIC
OG0004379	LOC118465511|XP_035789723.1|AALB	LOC108095213|XP_017051713.1|DFIC
OG0004380	LOC118467542|XP_035794033.1|AALB	LOC108090443|XP_017044613.1|DFIC
OG0004381	LOC118465111|XP_035788950.1|AALB	LOC108097631|XP_017055551.1|DFIC
OG0004382	LOC118464348|XP_035787561.1|AALB	LOC108086729|XP_017039245.1|DFIC
OG0004383	LOC118464352|XP_035787569.1|AALB	LOC108093811|XP_017049613.1|DFIC
OG0004384	LOC118464362|XP_035787580.1|AALB	LOC108093883|XP_017049727.1|DFIC
OG0004385	LOC118464357|XP_035787573.1|AALB	LOC108094039|XP_017049961.1|DFIC
OG0004386	LOC118467263|XP_035793439.1|AALB	LOC108087731|XP_017040740.1|DFIC
OG0004387	LOC118467407|XP_035793774.1|AALB	LOC108095436|XP_017052035.1|DFIC
OG0004388	LOC118465066|XP_035788841.1|AALB	LOC108086775|XP_017039309.1|DFIC
OG0004389	LOC118463571|XP_035786104.1|AALB	LOC108100553|XP_017060013.1|DFIC
OG0004390	LOC118464209|XP_035787272.1|AALB	LOC108096381|XP_017053425.1|DFIC
OG0004391	LOC118466802|XP_035792446.1|AALB	LOC108094785|XP_017051048.1|DFIC
OG0004392	LOC118462785|XP_035784665.1|AALB	LOC108096288|XP_017053248.1|DFIC
OG0004393	LOC118467428|XP_035793807.1|AALB	LOC108087820|XP_017040877.1|DFIC
OG0004394	LOC118467780|XP_035794513.1|AALB	LOC108090528|XP_017044736.1|DFIC
OG0004395	LOC118465050|XP_035788826.1|AALB	LOC108094789|XP_017051050.1|DFIC
OG0004396	LOC118466163|XP_035791032.1|AALB	LOC108096387|XP_017053481.1|DFIC
OG0004397	LOC118466164|XP_035791034.1|AALB	LOC108087784|XP_017040804.1|DFIC
OG0004398	LOC118466167|XP_035791039.1|AALB	LOC108087789|XP_017040811.1|DFIC
OG0004399	LOC118466158|XP_035791025.1|AALB	LOC108093702|XP_017049381.1|DFIC
OG0004400	LOC118467967|XP_035794841.1|AALB	LOC108099448|XP_017058475.1|DFIC
OG0004401	LOC118467966|XP_035794840.1|AALB	LOC108090971|XP_017045414.1|DFIC
OG0004402	LOC118467964|XP_035794839.1|AALB	LOC108090939|XP_017045364.1|DFIC
OG0004403	LOC118467462|XP_035793865.1|AALB	LOC108086682|XP_017039164.1|DFIC
OG0004404	LOC118467099|XP_035793038.1|AALB	LOC108095028|XP_017051391.1|DFIC
OG0004405	LOC118463905|XP_035786728.1|AALB	LOC108100490|XP_017059913.1|DFIC
OG0004406	LOC118466102|XP_035790913.1|AALB	LOC108095423|XP_017052017.1|DFIC
OG0004407	LOC118464234|XP_035787311.1|AALB	LOC108090355|XP_017044469.1|DFIC
OG0004408	LOC118463141|XP_035785397.1|AALB	LOC108095479|XP_017052083.1|DFIC
OG0004409	LOC118463375|XP_035785793.1|AALB	LOC108095061|XP_017051467.1|DFIC
OG0004410	LOC118465665|XP_035789976.1|AALB	LOC108093863|XP_017049692.1|DFIC
OG0004412	LOC118464761|XP_035788273.1|AALB	LOC108093593|XP_017049208.1|DFIC
OG0004413	LOC118462968|XP_035785027.1|AALB	LOC108090910|XP_017045321.1|DFIC
OG0004414	LOC118464205|XP_035787261.1|AALB	LOC108090987|XP_017045432.1|DFIC
OG0004415	LOC118465274|XP_035789204.1|AALB	LOC108093940|XP_017049814.1|DFIC
OG0004416	LOC118465782|XP_035790208.1|AALB	LOC108093954|XP_017049843.1|DFIC
OG0004417	LOC118465778|XP_035790196.1|AALB	LOC108099620|XP_017058732.1|DFIC
OG0004418	LOC118465776|XP_035790183.1|AALB	LOC108096703|XP_017054026.1|DFIC
OG0004419	LOC118463528|XP_035786031.1|AALB, LOC118463798|XP_035786543.1|AALB	LOC108090259|XP_017044356.1|DFIC
OG0004420	LOC118466953|XP_035792746.1|AALB	LOC108096521|XP_017053639.1|DFIC
OG0004421	LOC118466825|XP_035792509.1|AALB	LOC108099956|XP_017059124.1|DFIC
OG0004422	LOC118466718|XP_035792276.1|AALB	LOC108099766|XP_017058884.1|DFIC
OG0004424	LOC118462774|XP_035784639.1|AALB	LOC108101927|XP_017061999.1|DFIC
OG0004425	LOC118462776|XP_035784642.1|AALB	LOC108100435|XP_017059843.1|DFIC
OG0004426	LOC118462778|XP_035784646.1|AALB	LOC108100558|XP_017060020.1|DFIC
OG0004427	LOC118462902|XP_035784893.1|AALB	LOC108096349|XP_017053386.1|DFIC
OG0004428	LOC118463629|XP_035786229.1|AALB	LOC108100310|XP_017059605.1|DFIC, LOC108091578|XP_017046344.1|DFIC
OG0004429	LOC118467252|XP_035793427.1|AALB	LOC108089993|XP_017043984.1|DFIC
OG0004430	LOC118465144|XP_035788976.1|AALB	LOC108087498|XP_017040383.1|DFIC
OG0004431	LOC118465686|XP_035790010.1|AALB	LOC108099378|XP_017058360.1|DFIC
OG0004432	LOC118465678|XP_035790002.1|AALB	LOC108099374|XP_017058356.1|DFIC
OG0004433	LOC118465334|XP_035789371.1|AALB	LOC108088912|XP_017042413.1|DFIC
OG0004434	LOC118461056|XP_035781839.1|AALB	LOC108087786|XP_017040808.1|DFIC
OG0004435	LOC118467926|XP_035794775.1|AALB	LOC108094934|XP_017051282.1|DFIC
OG0004436	LOC118466574|XP_035792013.1|AALB	LOC108093683|XP_017049352.1|DFIC
OG0004437	LOC118465425|XP_035789547.1|AALB	LOC108095254|XP_017051770.1|DFIC
OG0004438	LOC118467297|XP_035793507.1|AALB	LOC108093814|XP_017049618.1|DFIC
OG0004439	LOC118467296|XP_035793506.1|AALB	LOC108086690|XP_017039174.1|DFIC
OG0004440	LOC118465973|XP_035790626.1|AALB	LOC108093865|XP_017049694.1|DFIC
OG0004441	LOC118464984|XP_035788714.1|AALB	LOC108094113|XP_017050023.1|DFIC
OG0004442	LOC118463797|XP_035786539.1|AALB	LOC108093617|XP_017049242.1|DFIC
OG0004443	LOC118464501|XP_035787829.1|AALB	LOC108089500|XP_017043293.1|DFIC
OG0004444	LOC118467310|XP_035793537.1|AALB	LOC108093757|XP_017049514.1|DFIC
OG0004445	LOC118463082|XP_035785238.1|AALB	LOC108090883|XP_017045274.1|DFIC
OG0004446	LOC118464678|XP_035788088.1|AALB	LOC108086820|XP_017039352.1|DFIC
OG0004447	LOC118466955|XP_035792748.1|AALB	LOC108091858|XP_017046727.1|DFIC
OG0004448	LOC118467423|XP_035793802.1|AALB	LOC108093642|XP_017049290.1|DFIC
OG0004449	LOC118465152|XP_035788990.1|AALB	LOC108096418|XP_017053487.1|DFIC
OG0004450	LOC118463059|XP_035785205.1|AALB	LOC108086716|XP_017039223.1|DFIC
OG0004451	LOC118466867|XP_035792604.1|AALB	LOC108086732|XP_017039251.1|DFIC
OG0004452	LOC118466870|XP_035792610.1|AALB	LOC108094956|XP_017051308.1|DFIC
OG0004453	LOC118466864|XP_035792593.1|AALB	LOC108093868|XP_017049698.1|DFIC
OG0004454	LOC118463444|XP_035785921.1|AALB	LOC108087971|XP_017041059.1|DFIC
OG0004455	LOC118467943|XP_035794805.1|AALB	LOC108096455|XP_017053551.1|DFIC
OG0004456	LOC118464247|XP_035787342.1|AALB	LOC108092927|XP_017048279.1|DFIC
OG0004457	LOC118464248|XP_035787343.1|AALB	LOC108100725|XP_017060250.1|DFIC
OG0004458	LOC118467298|XP_035793508.1|AALB	LOC108100474|XP_017059893.1|DFIC
OG0004459	LOC118463336|XP_035785741.1|AALB	LOC108089557|XP_017043388.1|DFIC
OG0004460	LOC118462723|XP_035784560.1|AALB	LOC108099943|XP_017059107.1|DFIC
OG0004461	LOC118462716|XP_035784548.1|AALB	LOC108096383|XP_017053429.1|DFIC
OG0004462	LOC118465821|XP_035790300.1|AALB	LOC108088279|XP_017041490.1|DFIC
OG0004463	LOC118465825|XP_035790305.1|AALB	LOC108088785|XP_017042235.1|DFIC
OG0004464	LOC118465818|XP_035790290.1|AALB	LOC108095435|XP_017052033.1|DFIC
OG0004465	LOC118465330|XP_035789368.1|AALB	LOC108088321|XP_017041546.1|DFIC
OG0004466	LOC118465095|XP_035788899.1|AALB	LOC108088339|XP_017041574.1|DFIC
OG0004467	LOC118465193|XP_035789053.1|AALB	LOC108100591|XP_017060060.1|DFIC
OG0004468	LOC118466315|XP_035791320.1|AALB	LOC108100590|XP_017060059.1|DFIC
OG0004469	LOC118466325|XP_035791332.1|AALB	LOC108096433|XP_017053512.1|DFIC
OG0004470	LOC118467775|XP_035794500.1|AALB	LOC108095083|XP_017051500.1|DFIC
OG0004471	LOC118465575|XP_035789831.1|AALB	LOC108099494|XP_017058544.1|DFIC
OG0004472	LOC118466501|XP_035791822.1|AALB	LOC108090840|XP_017045199.1|DFIC
OG0004473	LOC118466500|XP_035791821.1|AALB	LOC108087604|XP_017040532.1|DFIC
OG0004474	LOC118466499|XP_035791820.1|AALB	LOC108087757|XP_017040776.1|DFIC
OG0004475	LOC118465237|XP_035789143.1|AALB	LOC108087376|XP_017040207.1|DFIC
OG0004477	LOC118465984|XP_035790657.1|AALB	LOC108101586|XP_017061486.1|DFIC
OG0004478	LOC118465977|XP_035790631.1|AALB	LOC108086771|XP_017039306.1|DFIC
OG0004479	LOC118466557|XP_035791992.1|AALB	LOC108090725|XP_017045026.1|DFIC
OG0004480	LOC118463222|XP_035785565.1|AALB	LOC108098099|XP_017056298.1|DFIC
OG0004481	LOC118464201|XP_035787253.1|AALB	LOC108090460|XP_017044641.1|DFIC
OG0004482	LOC118465315|XP_035789329.1|AALB	LOC108086872|XP_017039423.1|DFIC
OG0004483	LOC118458597|XP_035777165.1|AALB	LOC108090899|XP_017045299.1|DFIC
OG0004484	LOC118456845|XP_035773834.1|AALB	LOC108091776|XP_017046612.1|DFIC
OG0004485	LOC118468398|XP_035795055.1|AALB	LOC108097119|XP_017054700.1|DFIC
