Orthogroup	AALB.longest_only	DGUA.longest_only
OG0005060	LOC118463173|XP_035785461.1|AALB	LOC117578643|XP_034120149.1|DGUA
OG0005061	LOC118463256|XP_035785618.1|AALB	LOC117584263|XP_034128963.1|DGUA
OG0005062	LOC118464083|XP_035787034.1|AALB	LOC117592562|XP_034142328.1|DGUA
OG0005063	LOC118464142|XP_035787140.1|AALB	LOC117591933|XP_034141233.1|DGUA
OG0005064	LOC118465223|XP_035789111.1|AALB	LOC117587411|XP_034133961.1|DGUA
OG0005065	LOC118463614|XP_035786196.1|AALB	LOC117588986|XP_034136477.1|DGUA
OG0005066	LOC118463286|XP_035785656.1|AALB	LOC117578533|XP_034119991.1|DGUA
OG0005067	LOC118466307|XP_035791309.1|AALB	LOC117590426|XP_034138973.1|DGUA
OG0005068	LOC118467192|XP_035793294.1|AALB	LOC117580371|XP_034122794.1|DGUA
OG0005069	LOC118467186|XP_035793275.1|AALB	LOC117582881|XP_034126849.1|DGUA
OG0005070	LOC118466841|XP_035792556.1|AALB	LOC117578717|XP_034120261.1|DGUA
OG0005071	LOC118463292|XP_035785667.1|AALB	LOC117580081|XP_034122221.1|DGUA
OG0005072	LOC118466124|XP_035790966.1|AALB	LOC117588673|XP_034136007.1|DGUA
OG0005073	LOC118463248|XP_035785610.1|AALB	LOC117592178|XP_034141669.1|DGUA
OG0005074	LOC118462621|XP_035784353.1|AALB	LOC117589169|XP_034136771.1|DGUA
OG0005075	LOC118466126|XP_035790968.1|AALB	LOC117579080|XP_034120683.1|DGUA
OG0005076	LOC118466128|XP_035790971.1|AALB	LOC117583166|XP_034127255.1|DGUA
OG0005078	LOC118464902|XP_035788556.1|AALB	LOC117589399|XP_034137209.1|DGUA
OG0005079	LOC118463836|XP_035786623.1|AALB	LOC117592200|XP_034141699.1|DGUA
OG0005080	LOC118463259|XP_035785622.1|AALB	LOC117579051|XP_034120638.1|DGUA
OG0005081	LOC118466187|XP_035791085.1|AALB	LOC117578443|XP_034119857.1|DGUA
OG0005082	LOC118467006|XP_035792843.1|AALB	LOC117587317|XP_034133839.1|DGUA
OG0005083	LOC118467007|XP_035792844.1|AALB	LOC117582333|XP_034125876.1|DGUA
OG0005084	LOC118467367|XP_035793662.1|AALB	LOC117580095|XP_034122244.1|DGUA
OG0005085	LOC118467366|XP_035793661.1|AALB	LOC117579497|XP_034121291.1|DGUA
OG0005086	LOC118466286|XP_035791264.1|AALB	LOC117578602|XP_034120083.1|DGUA
OG0005087	LOC118466917|XP_035792679.1|AALB	LOC117589346|XP_034137094.1|DGUA
OG0005088	LOC118467529|XP_035793988.1|AALB	LOC117583143|XP_034127227.1|DGUA
OG0005089	LOC118467527|XP_035793986.1|AALB	LOC117583099|XP_034127173.1|DGUA
OG0005090	LOC118466865|XP_035792595.1|AALB	LOC117591694|XP_034140911.1|DGUA
OG0005091	LOC118459939|XP_035779709.1|AALB	LOC117578742|XP_034120298.1|DGUA
OG0005092	LOC118463508|XP_035786001.1|AALB	LOC117579858|XP_034121861.1|DGUA
OG0005093	LOC118463495|XP_035785984.1|AALB	LOC117580457|XP_034122919.1|DGUA
OG0005094	LOC118462939|XP_035784957.1|AALB	LOC117588846|XP_034136232.1|DGUA
OG0005095	LOC118462937|XP_035784948.1|AALB	LOC117582474|XP_034126113.1|DGUA
OG0005096	LOC118466233|XP_035791166.1|AALB	LOC117584587|XP_034129455.1|DGUA
OG0005097	LOC118464129|XP_035787117.1|AALB	LOC117592550|XP_034142315.1|DGUA
OG0005098	LOC118463410|XP_035785854.1|AALB	LOC117578690|XP_034120216.1|DGUA
OG0005099	LOC118466965|XP_035792769.1|AALB	LOC117586657|XP_034132794.1|DGUA
OG0005100	LOC118466962|XP_035792756.1|AALB	LOC117586624|XP_034132728.1|DGUA
OG0005101	LOC118462607|XP_035784330.1|AALB	LOC117586288|XP_034132132.1|DGUA
OG0005102	LOC118466483|XP_035791757.1|AALB	LOC117578577|XP_034120090.1|DGUA
OG0005103	LOC118466960|XP_035792754.1|AALB	LOC117578716|XP_034120259.1|DGUA
OG0005104	LOC118466968|XP_035792773.1|AALB	LOC117587965|XP_034134864.1|DGUA
OG0005105	LOC118464596|XP_035787932.1|AALB	LOC117589446|XP_034137281.1|DGUA
OG0005106	LOC118466806|XP_035792457.1|AALB	LOC117580359|XP_034122782.1|DGUA
OG0005107	LOC118466273|XP_035791239.1|AALB	LOC117579605|XP_034121431.1|DGUA
OG0005108	LOC118467375|XP_035793689.1|AALB	LOC117592549|XP_034142314.1|DGUA
OG0005109	LOC118461607|XP_035783026.1|AALB	LOC117588482|XP_034135673.1|DGUA
OG0005110	LOC118467795|XP_035794562.1|AALB	LOC117589072|XP_034136595.1|DGUA
OG0005111	LOC118463404|XP_035785845.1|AALB	LOC117587369|XP_034133907.1|DGUA
OG0005112	LOC118463402|XP_035785843.1|AALB	LOC117586945|XP_034133205.1|DGUA
OG0005113	LOC118463406|XP_035785849.1|AALB	LOC117587372|XP_034133911.1|DGUA
OG0005114	LOC118465088|XP_035788884.1|AALB	LOC117589160|XP_034136754.1|DGUA
OG0005115	LOC118466604|XP_035792074.1|AALB	LOC117584766|XP_034129758.1|DGUA
OG0005116	LOC118466208|XP_035791118.1|AALB	LOC117588860|XP_034136253.1|DGUA
OG0005117	LOC118464369|XP_035787601.1|AALB	LOC117580734|XP_034123296.1|DGUA
OG0005118	LOC118466474|XP_035791750.1|AALB	LOC117588110|XP_034135073.1|DGUA
OG0005119	LOC118466468|XP_035791719.1|AALB	LOC117592165|XP_034141628.1|DGUA
OG0005120	LOC118467857|XP_035794653.1|AALB	LOC117587296|XP_034133776.1|DGUA
OG0005121	LOC118467856|XP_035794652.1|AALB	LOC117579880|XP_034121906.1|DGUA
OG0005122	LOC118464808|XP_035788363.1|AALB	LOC117579713|XP_034121598.1|DGUA
OG0005123	LOC118465371|XP_035789459.1|AALB	LOC117579034|XP_034120611.1|DGUA
OG0005124	LOC118466720|XP_035792277.1|AALB	LOC117588863|XP_034136257.1|DGUA
OG0005125	LOC118466419|XP_035791587.1|AALB	LOC117588856|XP_034136247.1|DGUA
OG0005126	LOC118466420|XP_035791590.1|AALB	LOC117586919|XP_034133161.1|DGUA
OG0005127	LOC118463721|XP_035786407.1|AALB	LOC117586931|XP_034133185.1|DGUA
OG0005128	LOC118463616|XP_035786202.1|AALB	LOC117578490|XP_034119918.1|DGUA
OG0005129	LOC118463135|XP_035785387.1|AALB	LOC117580191|XP_034122442.1|DGUA
OG0005130	LOC118465611|XP_035789880.1|AALB	LOC117579109|XP_034120725.1|DGUA
OG0005131	LOC118463863|XP_035786666.1|AALB	LOC117579411|XP_034121181.1|DGUA
OG0005132	LOC118464089|XP_035787046.1|AALB	LOC117587097|XP_034133466.1|DGUA
OG0005133	LOC118464279|XP_035787435.1|AALB	LOC117579904|XP_034121931.1|DGUA
OG0005134	LOC118466203|XP_035791113.1|AALB	LOC117589347|XP_034137101.1|DGUA
OG0005135	LOC118466218|XP_035791134.1|AALB	LOC117587124|XP_034133515.1|DGUA
OG0005136	LOC118464446|XP_035787721.1|AALB	LOC117587116|XP_034133501.1|DGUA
OG0005137	LOC118466398|XP_035791543.1|AALB	LOC117583613|XP_034127942.1|DGUA
OG0005138	LOC118466412|XP_035791573.1|AALB	LOC117579166|XP_034120818.1|DGUA
OG0005139	LOC118462916|XP_035784914.1|AALB	LOC117587416|XP_034133965.1|DGUA
OG0005140	LOC118463991|XP_035786914.1|AALB	LOC117584770|XP_034129763.1|DGUA
OG0005142	LOC118464391|XP_035787630.1|AALB	LOC117579990|XP_034122076.1|DGUA
OG0005143	LOC118462494|XP_035784100.1|AALB	LOC117579986|XP_034122057.1|DGUA
OG0005144	LOC118462495|XP_035784105.1|AALB	LOC117579993|XP_034122079.1|DGUA
OG0005145	LOC118462822|XP_035784737.1|AALB	LOC117579989|XP_034122075.1|DGUA
OG0005146	LOC118467064|XP_035792982.1|AALB	LOC117586807|XP_034132970.1|DGUA
OG0005147	LOC118467065|XP_035792984.1|AALB	LOC117586811|XP_034132976.1|DGUA
OG0005148	LOC118466265|XP_035791221.1|AALB	LOC117579261|XP_034120945.1|DGUA
OG0005149	LOC118466274|XP_035791240.1|AALB	LOC117592578|XP_034142356.1|DGUA
OG0005150	LOC118464282|XP_035787449.1|AALB	LOC117589103|XP_034136646.1|DGUA
OG0005151	LOC118467072|XP_035793000.1|AALB	LOC117579405|XP_034121175.1|DGUA
OG0005152	LOC118466132|XP_035790975.1|AALB	LOC117579442|XP_034121221.1|DGUA
OG0005153	LOC118467070|XP_035792996.1|AALB	LOC117580257|XP_034122581.1|DGUA
OG0005154	LOC118467068|XP_035792992.1|AALB	LOC117580254|XP_034122574.1|DGUA
OG0005155	LOC118465428|XP_035789550.1|AALB	LOC117587274|XP_034133746.1|DGUA
OG0005156	LOC118465754|XP_035790150.1|AALB	LOC117585117|XP_034130331.1|DGUA
OG0005157	LOC118466305|XP_035791304.1|AALB	LOC117592388|XP_034141993.1|DGUA
OG0005158	LOC118466336|XP_035791348.1|AALB	LOC117587327|XP_034133850.1|DGUA
OG0005159	LOC118466350|XP_035791376.1|AALB	LOC117589081|XP_034136608.1|DGUA
OG0005160	LOC118464302|XP_035787482.1|AALB	LOC117587005|XP_034133306.1|DGUA
OG0005161	LOC118463806|XP_035786569.1|AALB	LOC117591297|XP_034140393.1|DGUA
OG0005163	LOC118467363|XP_035793657.1|AALB	LOC117580250|XP_034122562.1|DGUA
OG0005164	LOC118466243|XP_035791186.1|AALB	LOC117579650|XP_034121522.1|DGUA
OG0005165	LOC118464098|XP_035787060.1|AALB	LOC117583461|XP_034127696.1|DGUA
OG0005166	LOC118463859|XP_035786661.1|AALB	LOC117585728|XP_034131261.1|DGUA
OG0005167	LOC118463861|XP_035786664.1|AALB	LOC117585733|XP_034131269.1|DGUA
OG0005168	LOC118463858|XP_035786660.1|AALB	LOC117587035|XP_034133356.1|DGUA
OG0005169	LOC118464855|XP_035788456.1|AALB	LOC117587096|XP_034133465.1|DGUA
OG0005170	LOC118462857|XP_035784807.1|AALB	LOC117587092|XP_034133455.1|DGUA
OG0005171	LOC118462858|XP_035784808.1|AALB	LOC117587403|XP_034133951.1|DGUA
OG0005172	LOC118463854|XP_035786651.1|AALB	LOC117579037|XP_034120622.1|DGUA
OG0005173	LOC118466141|XP_035790986.1|AALB	LOC117578457|XP_034119872.1|DGUA
OG0005174	LOC118466142|XP_035790987.1|AALB	LOC117591948|XP_034141252.1|DGUA
OG0005175	LOC118463515|XP_035786009.1|AALB	LOC117579617|XP_034121448.1|DGUA
OG0005176	LOC118464425|XP_035787681.1|AALB	LOC117590726|XP_034139529.1|DGUA
OG0005177	LOC118463942|XP_035786803.1|AALB	LOC117579655|XP_034121532.1|DGUA
OG0005178	LOC118463940|XP_035786801.1|AALB	LOC117589330|XP_034137069.1|DGUA
OG0005179	LOC118460785|XP_035781286.1|AALB, LOC118465341|XP_035789391.1|AALB	LOC117580209|XP_034122493.1|DGUA
OG0005180	LOC118466748|XP_035792328.1|AALB	LOC117579523|XP_034121323.1|DGUA
OG0005181	LOC118466753|XP_035792343.1|AALB	LOC117590363|XP_034138798.1|DGUA
OG0005182	LOC118466353|XP_035791378.1|AALB	LOC117578821|XP_034120466.1|DGUA
OG0005183	LOC118466356|XP_035791406.1|AALB	LOC117591837|XP_034141092.1|DGUA
OG0005184	LOC118463185|XP_035785497.1|AALB	LOC117592461|XP_034142178.1|DGUA
OG0005185	LOC118463954|XP_035786829.1|AALB	LOC117588480|XP_034135674.1|DGUA
OG0005186	LOC118465264|XP_035789178.1|AALB	LOC117578496|XP_034119921.1|DGUA
OG0005187	LOC118466361|XP_035791423.1|AALB	LOC117578433|XP_034119787.1|DGUA
OG0005188	LOC118467917|XP_035794750.1|AALB	LOC117584867|XP_034129911.1|DGUA
OG0005189	LOC118458927|XP_035777790.1|AALB	LOC117590448|XP_034138959.1|DGUA
OG0005190	LOC118465381|XP_035789468.1|AALB	LOC117589269|XP_034136949.1|DGUA
OG0005191	LOC118464445|XP_035787717.1|AALB	LOC117586256|XP_034132088.1|DGUA
OG0005192	LOC118464028|XP_035786978.1|AALB	LOC117586136|XP_034131923.1|DGUA
OG0005193	LOC118465742|XP_035790097.1|AALB	LOC117591076|XP_034140081.1|DGUA
OG0005194	LOC118462592|XP_035784299.1|AALB	LOC117592172|XP_034141666.1|DGUA
OG0005195	LOC118465807|XP_035790272.1|AALB	LOC117584795|XP_034129807.1|DGUA
OG0005196	LOC118465801|XP_035790261.1|AALB	LOC117586944|XP_034133204.1|DGUA
OG0005197	LOC118465802|XP_035790262.1|AALB	LOC117592146|XP_034141599.1|DGUA
OG0005198	LOC118465804|XP_035790265.1|AALB	LOC117587021|XP_034133326.1|DGUA
OG0005199	LOC118465901|XP_035790446.1|AALB	LOC117588118|XP_034135087.1|DGUA
OG0005200	LOC118465898|XP_035790444.1|AALB	LOC117591904|XP_034141183.1|DGUA
OG0005201	LOC118464398|XP_035787643.1|AALB	LOC117583399|XP_034127578.1|DGUA
OG0005202	LOC118464395|XP_035787638.1|AALB	LOC117590575|XP_034139211.1|DGUA
OG0005203	LOC118468520|XP_035795270.1|AALB	LOC117592113|XP_034141529.1|DGUA
OG0005204	LOC118460016|XP_035779840.1|AALB	LOC117587790|XP_034134626.1|DGUA
OG0005205	LOC118460012|XP_035779831.1|AALB	LOC117582070|XP_034125518.1|DGUA
OG0005206	LOC118463668|XP_035786318.1|AALB	LOC117591987|XP_034141321.1|DGUA
OG0005207	LOC118458933|XP_035777801.1|AALB	LOC117578887|XP_034120577.1|DGUA
OG0005208	LOC118458936|XP_035777808.1|AALB	LOC117583388|XP_034127566.1|DGUA
OG0005209	LOC118459881|XP_035779571.1|AALB	LOC117591530|XP_034140712.1|DGUA
OG0005210	LOC118459880|XP_035779567.1|AALB	LOC117591536|XP_034140719.1|DGUA
OG0005211	LOC118457298|XP_035774661.1|AALB	LOC117579243|XP_034120916.1|DGUA
OG0005212	LOC118460465|XP_035780677.1|AALB	LOC117592370|XP_034141962.1|DGUA
OG0005213	LOC118457844|XP_035775622.1|AALB	LOC117581612|XP_034124866.1|DGUA
OG0005214	LOC118467923|XP_035794767.1|AALB	LOC117581849|XP_034125196.1|DGUA
OG0005215	LOC118468945|XP_035796186.1|AALB	LOC117582607|XP_034126367.1|DGUA
OG0005216	LOC118468954|XP_035796197.1|AALB	LOC117587649|XP_034134429.1|DGUA
OG0005217	LOC118467148|XP_035793183.1|AALB	LOC117587635|XP_034134394.1|DGUA
OG0005218	LOC118467199|XP_035793309.1|AALB	LOC117588046|XP_034134987.1|DGUA
OG0005219	LOC118467173|XP_035793249.1|AALB	LOC117583706|XP_034128086.1|DGUA
OG0005220	LOC118457039|XP_035774174.1|AALB	LOC117587014|XP_034133315.1|DGUA
OG0005221	LOC118457043|XP_035774184.1|AALB	LOC117587867|XP_034134725.1|DGUA
OG0005222	LOC118457037|XP_035774168.1|AALB	LOC117584561|XP_034129414.1|DGUA
OG0005223	LOC118460857|XP_035781456.1|AALB	LOC117588199|XP_034135222.1|DGUA
OG0005224	LOC118458953|XP_035777828.1|AALB	LOC117584447|XP_034129255.1|DGUA
OG0005225	LOC118468681|XP_035795685.1|AALB	LOC117584258|XP_034128954.1|DGUA
OG0005226	LOC118469006|XP_035796333.1|AALB	LOC117581856|XP_034125205.1|DGUA
OG0005227	LOC118459211|XP_035778284.1|AALB	LOC117584672|XP_034129592.1|DGUA
OG0005228	LOC118457140|XP_035774347.1|AALB	LOC117584669|XP_034129588.1|DGUA
OG0005229	LOC118460387|XP_035780548.1|AALB	LOC117582447|XP_034126056.1|DGUA
OG0005230	LOC118458557|XP_035777092.1|AALB	LOC117582503|XP_034126179.1|DGUA
OG0005231	LOC118457708|XP_035775380.1|AALB	LOC117582348|XP_034125890.1|DGUA
OG0005232	LOC118460842|XP_035781425.1|AALB	LOC117584073|XP_034128708.1|DGUA
OG0005233	LOC118460845|XP_035781440.1|AALB	LOC117591534|XP_034140717.1|DGUA
OG0005234	LOC118468368|XP_035795021.1|AALB	LOC117587836|XP_034134689.1|DGUA
OG0005235	LOC118456440|XP_035773094.1|AALB	LOC117582051|XP_034125486.1|DGUA
OG0005236	LOC118456439|XP_035773093.1|AALB	LOC117581738|XP_034125011.1|DGUA
OG0005237	LOC118456437|XP_035773088.1|AALB	LOC117581737|XP_034125009.1|DGUA
OG0005238	LOC118456199|XP_035772653.1|AALB	LOC117582531|XP_034126227.1|DGUA
OG0005240	LOC118468161|XP_035794879.1|AALB, LOC118456494|XP_035773213.1|AALB	LOC117584797|XP_034129806.1|DGUA
OG0005241	LOC118456495|XP_035773214.1|AALB, LOC118468166|XP_035794884.1|AALB	LOC117582077|XP_034125524.1|DGUA
OG0005242	LOC118468165|XP_035794883.1|AALB, LOC118458585|XP_035777138.1|AALB	LOC117584786|XP_034129790.1|DGUA
OG0005243	LOC118468529|XP_035795292.1|AALB	LOC117582446|XP_034126053.1|DGUA
OG0005244	LOC118461010|XP_035781749.1|AALB	LOC117583576|XP_034127846.1|DGUA
OG0005245	LOC118461009|XP_035781748.1|AALB	LOC117586405|XP_034132331.1|DGUA
OG0005246	LOC118461012|XP_035781754.1|AALB	LOC117582639|XP_034126411.1|DGUA
OG0005247	LOC118459528|XP_035778880.1|AALB	LOC117591978|XP_034141304.1|DGUA
OG0005248	LOC118469057|XP_035796420.1|AALB	LOC117586666|XP_034132804.1|DGUA
OG0005249	LOC118457281|XP_035774633.1|AALB	LOC117585218|XP_034130501.1|DGUA
OG0005250	LOC118457148|XP_035774359.1|AALB	LOC117587953|XP_034134847.1|DGUA
OG0005251	LOC118467796|XP_035794567.1|AALB	LOC117584648|XP_034129563.1|DGUA
OG0005252	LOC118459769|XP_035779357.1|AALB	LOC117587998|XP_034134903.1|DGUA
OG0005253	LOC118458362|XP_035776622.1|AALB	LOC117584599|XP_034129493.1|DGUA
OG0005254	LOC118458821|XP_035777586.1|AALB	LOC117584632|XP_034129546.1|DGUA
OG0005255	LOC118456839|XP_035773828.1|AALB	LOC117584630|XP_034129545.1|DGUA
OG0005256	LOC118458372|XP_035776661.1|AALB	LOC117588170|XP_034135172.1|DGUA
OG0005257	LOC118458367|XP_035776652.1|AALB	LOC117587963|XP_034134862.1|DGUA
OG0005258	LOC118460672|XP_035781042.1|AALB	LOC117588185|XP_034135195.1|DGUA
OG0005259	LOC118458365|XP_035776647.1|AALB	LOC117584057|XP_034128689.1|DGUA
OG0005260	LOC118456964|XP_035774047.1|AALB	LOC117584060|XP_034128692.1|DGUA
OG0005261	LOC118456963|XP_035774046.1|AALB	LOC117584276|XP_034128984.1|DGUA
OG0005262	LOC118456271|XP_035772776.1|AALB	LOC117582411|XP_034125992.1|DGUA
OG0005263	LOC118457069|XP_035774232.1|AALB	LOC117584627|XP_034129540.1|DGUA
OG0005264	LOC118457070|XP_035774233.1|AALB	LOC117583302|XP_034127434.1|DGUA
OG0005265	LOC118459053|XP_035777972.1|AALB	LOC117588231|XP_034135271.1|DGUA
OG0005266	LOC118460968|XP_035781673.1|AALB	LOC117584555|XP_034129399.1|DGUA
OG0005267	LOC118456601|XP_035773394.1|AALB	LOC117583984|XP_034128582.1|DGUA
OG0005268	LOC118456594|XP_035773387.1|AALB	LOC117583982|XP_034128580.1|DGUA
OG0005269	LOC118468128|XP_035794876.1|AALB	LOC117583873|XP_034128413.1|DGUA
OG0005270	LOC118460571|XP_035780872.1|AALB	LOC117582099|XP_034125555.1|DGUA
OG0005271	LOC118460566|XP_035780860.1|AALB	LOC117587738|XP_034134549.1|DGUA
OG0005272	LOC118460569|XP_035780868.1|AALB	LOC117587740|XP_034134554.1|DGUA
OG0005273	LOC118458905|XP_035777756.1|AALB	LOC117587620|XP_034134369.1|DGUA
OG0005274	LOC118459274|XP_035778404.1|AALB	LOC117581909|XP_034125268.1|DGUA
OG0005275	LOC118456369|XP_035772934.1|AALB	LOC117584331|XP_034129051.1|DGUA
OG0005276	LOC118456376|XP_035772953.1|AALB	LOC117582608|XP_034126372.1|DGUA
OG0005277	LOC118458036|XP_035776047.1|AALB	LOC117582606|XP_034126366.1|DGUA
OG0005278	LOC118458037|XP_035776048.1|AALB	LOC117592206|XP_034141712.1|DGUA
OG0005279	LOC118456829|XP_035773817.1|AALB	LOC117588099|XP_034135060.1|DGUA
OG0005280	LOC118460102|XP_035780030.1|AALB	LOC117582517|XP_034126205.1|DGUA
OG0005281	LOC118468718|XP_035795741.1|AALB	LOC117584408|XP_034129161.1|DGUA
OG0005282	LOC118459054|XP_035777973.1|AALB	LOC117585744|XP_034131284.1|DGUA
OG0005283	LOC118459056|XP_035777978.1|AALB	LOC117585590|XP_034131018.1|DGUA
OG0005284	LOC118456980|XP_035774073.1|AALB	LOC117584852|XP_034129883.1|DGUA
OG0005285	LOC118457232|XP_035774503.1|AALB	LOC117584851|XP_034129881.1|DGUA
OG0005286	LOC118460841|XP_035781421.1|AALB	LOC117582521|XP_034126210.1|DGUA
OG0005287	LOC118457438|XP_035774921.1|AALB	LOC117582519|XP_034126207.1|DGUA
OG0005288	LOC118458279|XP_035776494.1|AALB	LOC117584840|XP_034129868.1|DGUA
OG0005289	LOC118460603|XP_035780923.1|AALB	LOC117587764|XP_034134592.1|DGUA
OG0005290	LOC118456688|XP_035773569.1|AALB	LOC117586659|XP_034132796.1|DGUA
OG0005291	LOC118458565|XP_035777102.1|AALB	LOC117587990|XP_034134894.1|DGUA
OG0005292	LOC118458555|XP_035777085.1|AALB	LOC117587559|XP_034134263.1|DGUA
OG0005293	LOC118468423|XP_035795079.1|AALB	LOC117591451|XP_034140610.1|DGUA
OG0005294	LOC118460413|XP_035780593.1|AALB	LOC117584721|XP_034129665.1|DGUA
OG0005295	LOC118460404|XP_035780576.1|AALB	LOC117587988|XP_034134892.1|DGUA
OG0005296	LOC118468598|XP_035795459.1|AALB	LOC117585573|XP_034130998.1|DGUA
OG0005297	LOC118457680|XP_035775332.1|AALB	LOC117587564|XP_034134276.1|DGUA
OG0005298	LOC118458009|XP_035775998.1|AALB	LOC117587551|XP_034134248.1|DGUA
OG0005299	LOC118460998|XP_035781716.1|AALB	LOC117585835|XP_034131467.1|DGUA
OG0005300	LOC118468944|XP_035796185.1|AALB	LOC117591179|XP_034140196.1|DGUA
OG0005301	LOC118461156|XP_035782043.1|AALB	LOC117587723|XP_034134523.1|DGUA
OG0005302	LOC118460437|XP_035780624.1|AALB	LOC117578513|XP_034119946.1|DGUA
OG0005303	LOC118467754|XP_035794477.1|AALB	LOC117582403|XP_034125981.1|DGUA
OG0005304	LOC118467786|XP_035794526.1|AALB	LOC117591062|XP_034140055.1|DGUA
OG0005305	LOC118461162|XP_035782052.1|AALB	LOC117592166|XP_034141637.1|DGUA
OG0005306	LOC118461298|XP_035782372.1|AALB	LOC117584391|XP_034129139.1|DGUA
OG0005307	LOC118458548|XP_035777076.1|AALB	LOC117582506|XP_034126186.1|DGUA
OG0005308	LOC118456914|XP_035773932.1|AALB	LOC117582390|XP_034125958.1|DGUA
OG0005309	LOC118460073|XP_035779978.1|AALB	LOC117581753|XP_034125043.1|DGUA
OG0005310	LOC118461416|XP_035782600.1|AALB	LOC117581930|XP_034125301.1|DGUA
OG0005311	LOC118457854|XP_035775637.1|AALB	LOC117583994|XP_034128612.1|DGUA
OG0005312	LOC118456681|XP_035773550.1|AALB	LOC117584352|XP_034129076.1|DGUA
OG0005313	LOC118461922|XP_035783682.1|AALB	LOC117584374|XP_034129105.1|DGUA
OG0005314	LOC118457588|XP_035775170.1|AALB	LOC117583858|XP_034128360.1|DGUA
OG0005315	LOC118468676|XP_035795669.1|AALB	LOC117581843|XP_034125189.1|DGUA
OG0005316	LOC118457855|XP_035775640.1|AALB	LOC117592213|XP_034141726.1|DGUA
OG0005317	LOC118456968|XP_035774055.1|AALB	LOC117584039|XP_034128667.1|DGUA
OG0005318	LOC118457389|XP_035774817.1|AALB	LOC117587570|XP_034134286.1|DGUA
OG0005319	LOC118468747|XP_035795800.1|AALB	LOC117591449|XP_034140607.1|DGUA
OG0005320	LOC118468750|XP_035795805.1|AALB	LOC117588156|XP_034135148.1|DGUA
OG0005321	LOC118461201|XP_035782146.1|AALB	LOC117584208|XP_034128868.1|DGUA
OG0005322	LOC118468624|XP_035795532.1|AALB	LOC117582621|XP_034126385.1|DGUA
OG0005323	LOC118461662|XP_035783141.1|AALB	LOC117587756|XP_034134572.1|DGUA
OG0005324	LOC118456209|XP_035772671.1|AALB	LOC117587789|XP_034134624.1|DGUA
OG0005325	LOC118456208|XP_035772666.1|AALB	LOC117584574|XP_034129435.1|DGUA
OG0005326	LOC118456210|XP_035772673.1|AALB	LOC117588133|XP_034135115.1|DGUA
OG0005327	LOC118468384|XP_035795037.1|AALB	LOC117588217|XP_034135251.1|DGUA
OG0005328	LOC118468950|XP_035796193.1|AALB	LOC117583510|XP_034127743.1|DGUA
OG0005329	LOC118459537|XP_035778902.1|AALB	LOC117587175|XP_034133583.1|DGUA
OG0005330	LOC118456627|XP_035773440.1|AALB	LOC117587173|XP_034133581.1|DGUA
OG0005331	LOC118457473|XP_035774991.1|AALB	LOC117583985|XP_034128583.1|DGUA
OG0005332	LOC118457464|XP_035774976.1|AALB	LOC117582575|XP_034126312.1|DGUA
OG0005333	LOC118457470|XP_035774989.1|AALB	LOC117581817|XP_034125152.1|DGUA
OG0005334	LOC118456463|XP_035773132.1|AALB	LOC117584753|XP_034129738.1|DGUA
OG0005335	LOC118456460|XP_035773128.1|AALB	LOC117592337|XP_034141922.1|DGUA
OG0005336	LOC118456450|XP_035773118.1|AALB	LOC117578768|XP_034120365.1|DGUA
OG0005337	LOC118456761|XP_035773718.1|AALB	LOC117589851|XP_034138007.1|DGUA
OG0005338	LOC118459683|XP_035779203.1|AALB	LOC117587782|XP_034134617.1|DGUA
OG0005339	LOC118461297|XP_035782370.1|AALB	LOC117584282|XP_034128992.1|DGUA
OG0005340	LOC118461293|XP_035782365.1|AALB	LOC117588195|XP_034135215.1|DGUA
OG0005341	LOC118461120|XP_035781948.1|AALB	LOC117591999|XP_034141338.1|DGUA
OG0005342	LOC118459199|XP_035778253.1|AALB	LOC117582073|XP_034125521.1|DGUA
OG0005343	LOC118459419|XP_035778653.1|AALB	LOC117578600|XP_034120081.1|DGUA
OG0005344	LOC118468480|XP_035795193.1|AALB	LOC117578871|XP_034120556.1|DGUA
OG0005345	LOC118468481|XP_035795194.1|AALB	LOC117584265|XP_034128967.1|DGUA
OG0005346	LOC118456222|XP_035772700.1|AALB	LOC117584013|XP_034128636.1|DGUA
OG0005347	LOC118460742|XP_035781202.1|AALB	LOC117582378|XP_034125936.1|DGUA
OG0005348	LOC118456447|XP_035773105.1|AALB	LOC117584746|XP_034129720.1|DGUA
OG0005349	LOC118456464|XP_035773133.1|AALB	LOC117584501|XP_034129324.1|DGUA
OG0005350	LOC118456452|XP_035773119.1|AALB	LOC117582066|XP_034125513.1|DGUA
OG0005351	LOC118468508|XP_035795236.1|AALB	LOC117589170|XP_034136775.1|DGUA
OG0005352	LOC118468337|XP_035794980.1|AALB	LOC117584794|XP_034129799.1|DGUA
OG0005353	LOC118456218|XP_035772691.1|AALB	LOC117586934|XP_034133191.1|DGUA
OG0005354	LOC118468670|XP_035795624.1|AALB	LOC117584571|XP_034129428.1|DGUA
OG0005355	LOC118459292|XP_035778430.1|AALB	LOC117584816|XP_034129828.1|DGUA
OG0005356	LOC118459305|XP_035778447.1|AALB	LOC117584820|XP_034129833.1|DGUA
OG0005357	LOC118459296|XP_035778434.1|AALB	LOC117581835|XP_034125173.1|DGUA
