Orthogroup	AALB.longest_only	CQUI.longest_only
OG0004205	LOC118460426|XP_035780610.1|AALB	LOC6042269|XP_001851406.2|CQUI
OG0004206	LOC118461302|XP_035782380.1|AALB	LOC6042264|XP_038118456.1|CQUI
OG0004207	LOC118461315|XP_035782404.1|AALB	LOC6048488|XP_038119424.1|CQUI
OG0004208	LOC118461313|XP_035782400.1|AALB	LOC6044293|XP_001861824.2|CQUI
OG0004209	LOC118468873|XP_035796052.1|AALB	LOC6046906|XP_038121587.1|CQUI
OG0004210	LOC118459007|XP_035777904.1|AALB	LOC6050401|XP_038114801.1|CQUI
OG0004211	LOC118460371|XP_035780516.1|AALB	LOC6046398|XP_038114799.1|CQUI
OG0004212	LOC118460069|XP_035779961.1|AALB	LOC6037572|XP_038118010.1|CQUI
OG0004213	LOC118457973|XP_035775911.1|AALB	LOC6037556|XP_001847454.1|CQUI
OG0004214	LOC118456645|XP_035773477.1|AALB	LOC6042261|XP_001851399.1|CQUI
OG0004215	LOC118459335|XP_035778497.1|AALB	LOC6039223|XP_038118519.1|CQUI
OG0004216	LOC118461982|XP_035783806.1|AALB	LOC6032731|XP_038119817.1|CQUI
OG0004217	LOC118461981|XP_035783805.1|AALB	LOC6032732|XP_038116049.1|CQUI
OG0004218	LOC118460833|XP_035781389.1|AALB	LOC6032753|XP_001843296.2|CQUI
OG0004219	LOC118468296|XP_035794917.1|AALB	LOC6033837|XP_001844230.1|CQUI
OG0004220	LOC118458457|XP_035776843.1|AALB	LOC6033834|XP_038116220.1|CQUI
OG0004221	LOC118459449|XP_035778743.1|AALB	LOC6037780|XP_001847658.2|CQUI
OG0004222	LOC118459450|XP_035778744.1|AALB	LOC6037772|XP_001847651.2|CQUI
OG0004223	LOC118459823|XP_035779474.1|AALB	LOC6037769|XP_038115679.1|CQUI
OG0004224	LOC118459822|XP_035779471.1|AALB	LOC119770415|XP_038121192.1|CQUI, LOC6037763|XP_038121191.1|CQUI
OG0004225	LOC118459825|XP_035779478.1|AALB	LOC6037761|XP_001847641.1|CQUI
OG0004226	LOC118468794|XP_035795895.1|AALB	LOC6040838|XP_038122184.1|CQUI
OG0004227	LOC118456743|XP_035773688.1|AALB	LOC6040828|XP_038115079.1|CQUI
OG0004228	LOC118457967|XP_035775902.1|AALB	LOC6040819|XP_001850159.1|CQUI
OG0004229	LOC118461367|XP_035782502.1|AALB	LOC6035854|XP_038114605.1|CQUI
OG0004230	LOC118460091|XP_035780001.1|AALB	LOC6035833|XP_038117826.1|CQUI
OG0004231	LOC118468592|XP_035795439.1|AALB	LOC6035821|XP_038115161.1|CQUI
OG0004232	LOC118468594|XP_035795443.1|AALB	LOC6035819|XP_038115166.1|CQUI
OG0004233	LOC118468593|XP_035795440.1|AALB	LOC6035818|XP_001845940.1|CQUI
OG0004234	LOC118460617|XP_035780952.1|AALB	LOC6035805|XP_038120038.1|CQUI
OG0004235	LOC118458220|XP_035776372.1|AALB	LOC6035802|XP_001845925.2|CQUI
OG0004236	LOC118457709|XP_035775382.1|AALB	LOC6042760|XP_038118906.1|CQUI
OG0004237	LOC118457912|XP_035775802.1|AALB	LOC6038979|XP_038118373.1|CQUI
OG0004238	LOC118461501|XP_035782818.1|AALB	LOC6038963|XP_038120804.1|CQUI
OG0004239	LOC118461504|XP_035782823.1|AALB	LOC6038962|XP_001848651.2|CQUI
OG0004240	LOC118461496|XP_035782813.1|AALB	LOC6038956|XP_038120799.1|CQUI
OG0004241	LOC118458757|XP_035777443.1|AALB	LOC6038950|XP_001848641.1|CQUI
OG0004242	LOC118458758|XP_035777444.1|AALB	LOC6038947|XP_001848639.2|CQUI
OG0004243	LOC118459351|XP_035778527.1|AALB	LOC6038944|XP_001848636.2|CQUI
OG0004244	LOC118459362|XP_035778553.1|AALB	LOC6038941|XP_038120810.1|CQUI
OG0004245	LOC118459361|XP_035778552.1|AALB	LOC6038940|XP_001848634.1|CQUI
OG0004246	LOC118461255|XP_035782263.1|AALB	LOC6033996|XP_038119643.1|CQUI
OG0004247	LOC118459608|XP_035779058.1|AALB	LOC6034001|XP_001844388.2|CQUI
OG0004248	LOC118459611|XP_035779062.1|AALB	LOC6034005|XP_038118714.1|CQUI
OG0004249	LOC118456524|XP_035773261.1|AALB	LOC6034043|XP_001844423.1|CQUI
OG0004250	LOC118456515|XP_035773244.1|AALB	LOC6034047|XP_038117613.1|CQUI
OG0004251	LOC118456508|XP_035773230.1|AALB	LOC6034054|XP_038119694.1|CQUI
OG0004252	LOC118456510|XP_035773237.1|AALB	LOC6034055|XP_038119691.1|CQUI
OG0004253	LOC118458309|XP_035776537.1|AALB	LOC6049657|XP_038122114.1|CQUI
OG0004254	LOC118460179|XP_035780176.1|AALB	LOC6041879|XP_038122123.1|CQUI
OG0004257	LOC118459353|XP_035778530.1|AALB	LOC6034657|XP_038112506.1|CQUI
OG0004258	LOC118458591|XP_035777148.1|AALB	LOC6035077|XP_038105124.1|CQUI
OG0004260	LOC118458138|XP_035776219.1|AALB	LOC119770635|XP_038121822.1|CQUI, LOC6048841|XP_038121821.1|CQUI
OG0004261	LOC118458143|XP_035776230.1|AALB	LOC6052411|XP_038122255.1|CQUI
OG0004262	LOC118460021|XP_035779846.1|AALB	LOC6054737|XP_001870603.2|CQUI
OG0004263	LOC118460826|XP_035781362.1|AALB	LOC6053525|XP_038108845.1|CQUI
OG0004264	LOC118461485|XP_035782754.1|AALB	LOC6042811|XP_001870809.1|CQUI
OG0004265	LOC118457290|XP_035774645.1|AALB	LOC6047603|XP_038111767.1|CQUI
OG0004266	LOC118466582|XP_035792035.1|AALB	LOC6039962|XP_038111686.1|CQUI
OG0004267	LOC118466588|XP_035792040.1|AALB	LOC6039956|XP_001849449.1|CQUI
OG0004268	LOC118466380|XP_035791498.1|AALB	LOC119767183|XP_038111051.1|CQUI
OG0004269	LOC118467516|XP_035793964.1|AALB	LOC6046180|XP_038110057.1|CQUI
OG0004270	LOC118464629|XP_035787967.1|AALB	LOC6046185|XP_001863417.1|CQUI
OG0004271	LOC118460020|XP_035779844.1|AALB	LOC6031648|XP_038104709.1|CQUI
OG0004272	LOC118467522|XP_035793977.1|AALB	LOC6046194|XP_001863425.2|CQUI
OG0004273	LOC118467523|XP_035793978.1|AALB	LOC6046192|XP_001863423.1|CQUI
OG0004275	LOC118467221|XP_035793363.1|AALB	LOC6033773|XP_038111200.1|CQUI
OG0004276	LOC118464190|XP_035787241.1|AALB	LOC6031502|XP_038110587.1|CQUI
OG0004278	LOC118466567|XP_035792004.1|AALB	LOC6031454|XP_001842258.2|CQUI
OG0004279	LOC118466565|XP_035792001.1|AALB	LOC6041139|XP_001850439.2|CQUI
OG0004280	LOC118466555|XP_035791972.1|AALB	LOC6041134|XP_038108407.1|CQUI
OG0004281	LOC118463300|XP_035785678.1|AALB	LOC119766819|XP_038108710.1|CQUI, LOC6054066|XP_038109046.1|CQUI
OG0004282	LOC118466844|XP_035792559.1|AALB	LOC119766970|XP_038109666.1|CQUI
OG0004283	LOC118466850|XP_035792571.1|AALB	LOC119766971|XP_038109667.1|CQUI
OG0004284	LOC118466876|XP_035792624.1|AALB	LOC6036903|XP_038110574.1|CQUI
OG0004285	LOC118465681|XP_035790004.1|AALB	LOC6036911|XP_001846886.2|CQUI
OG0004286	LOC118466855|XP_035792576.1|AALB	LOC6040037|XP_001849511.1|CQUI
OG0004287	LOC118466860|XP_035792588.1|AALB	LOC6040039|XP_001849514.2|CQUI
OG0004288	LOC118466862|XP_035792591.1|AALB	LOC6040049|XP_001849521.1|CQUI
OG0004289	LOC118464429|XP_035787685.1|AALB	LOC6042529|XP_038114228.1|CQUI
OG0004290	LOC118465571|XP_035789826.1|AALB	LOC119767857|XP_038113479.1|CQUI
OG0004291	LOC118463564|XP_035786096.1|AALB	LOC6041433|XP_001850693.1|CQUI
OG0004292	LOC118464155|XP_035787175.1|AALB	LOC6041436|XP_001850696.1|CQUI
OG0004293	LOC118464157|XP_035787183.1|AALB	LOC6041439|XP_001850699.2|CQUI
OG0004294	LOC118464851|XP_035788445.1|AALB	LOC6041444|XP_038112293.1|CQUI
OG0004295	LOC118462610|XP_035784334.1|AALB	LOC6050956|XP_038108488.1|CQUI
OG0004296	LOC118462614|XP_035784340.1|AALB	LOC6050959|XP_001867472.2|CQUI
OG0004297	LOC118464096|XP_035787058.1|AALB	LOC6034299|XP_038111442.1|CQUI
OG0004298	LOC118463372|XP_035785788.1|AALB	LOC6034273|XP_038109984.1|CQUI
OG0004299	LOC118465907|XP_035790473.1|AALB	LOC6034268|XP_038113143.1|CQUI
OG0004300	LOC118463731|XP_035786418.1|AALB	LOC6048678|XP_038112011.1|CQUI
OG0004301	LOC118463727|XP_035786414.1|AALB	LOC6048679|XP_038112012.1|CQUI
OG0004302	LOC118463171|XP_035785459.1|AALB	LOC6032393|XP_038112956.1|CQUI
OG0004303	LOC118465667|XP_035789980.1|AALB	LOC6032357|XP_001842982.1|CQUI
OG0004304	LOC118465669|XP_035789983.1|AALB	LOC6050648|XP_038113985.1|CQUI
OG0004305	LOC118465727|XP_035790067.1|AALB	LOC6038130|XP_038106517.1|CQUI
OG0004306	LOC118466737|XP_035792312.1|AALB	LOC6038536|XP_001848323.2|CQUI
OG0004307	LOC118465558|XP_035789800.1|AALB	LOC6038543|XP_001848330.1|CQUI
OG0004308	LOC118465562|XP_035789806.1|AALB	LOC6038544|XP_038107952.1|CQUI
OG0004309	LOC118464421|XP_035787673.1|AALB	LOC6051562|XP_001867980.2|CQUI
OG0004310	LOC118466593|XP_035792048.1|AALB	LOC6033415|XP_038108124.1|CQUI
OG0004311	LOC118466258|XP_035791206.1|AALB	LOC6033413|XP_038109843.1|CQUI
OG0004312	LOC118467659|XP_035794297.1|AALB	LOC6031912|XP_001842601.2|CQUI
OG0004313	LOC118467657|XP_035794290.1|AALB	LOC6038554|XP_038110989.1|CQUI
OG0004314	LOC118467441|XP_035793838.1|AALB	LOC6048271|XP_038107879.1|CQUI
OG0004315	LOC118467447|XP_035793843.1|AALB	LOC6048277|XP_001865219.1|CQUI
OG0004316	LOC118465888|XP_035790432.1|AALB	LOC6048278|XP_001865220.2|CQUI
OG0004317	LOC118467212|XP_035793333.1|AALB	LOC6048290|XP_038110950.1|CQUI
OG0004318	LOC118465500|XP_035789698.1|AALB	LOC6045989|XP_038107409.1|CQUI
OG0004319	LOC118463728|XP_035786415.1|AALB	LOC119767283|XP_038111483.1|CQUI
OG0004320	LOC118467139|XP_035793153.1|AALB	LOC6038101|XP_038109205.1|CQUI
OG0004321	LOC118462661|XP_035784446.1|AALB	LOC6049073|XP_001865888.2|CQUI
OG0004322	LOC118464863|XP_035788470.1|AALB	LOC6054529|XP_038112520.1|CQUI
OG0004323	LOC118466012|XP_035790712.1|AALB	LOC6047680|XP_038106637.1|CQUI
OG0004324	LOC118466016|XP_035790721.1|AALB	LOC6047679|XP_001864709.2|CQUI
OG0004325	LOC118466015|XP_035790720.1|AALB	LOC6047673|XP_001864704.1|CQUI
OG0004326	LOC118463619|XP_035786205.1|AALB	LOC6044177|XP_038110207.1|CQUI
OG0004327	LOC118463083|XP_035785243.1|AALB	LOC6040765|XP_038112124.1|CQUI
OG0004328	LOC118467675|XP_035794336.1|AALB	LOC6040780|XP_001850125.2|CQUI, LOC6051636|XP_001868042.1|CQUI
OG0004329	LOC118463193|XP_035785516.1|AALB	LOC6040781|XP_038111202.1|CQUI
OG0004330	LOC118465586|XP_035789848.1|AALB	LOC6036622|XP_038111446.1|CQUI
OG0004331	LOC118466979|XP_035792786.1|AALB	LOC6036630|XP_001846657.1|CQUI
OG0004332	LOC118464740|XP_035788243.1|AALB	LOC6051515|XP_001867950.2|CQUI
OG0004333	LOC118464739|XP_035788242.1|AALB	LOC6044815|XP_001862266.2|CQUI
OG0004334	LOC118463601|XP_035786153.1|AALB	LOC6044817|XP_038109304.1|CQUI
OG0004335	LOC118466330|XP_035791343.1|AALB	LOC6045076|XP_001862488.1|CQUI
OG0004336	LOC118464331|XP_035787540.1|AALB	LOC6045072|XP_001862484.1|CQUI
OG0004337	LOC118466335|XP_035791347.1|AALB	LOC6045069|XP_001862481.1|CQUI
OG0004338	LOC118463655|XP_035786292.1|AALB	LOC6038117|XP_038111473.1|CQUI
OG0004339	LOC118465481|XP_035789676.1|AALB, LOC118465480|XP_035789675.1|AALB	LOC6054142|XP_001870105.1|CQUI
OG0004340	LOC118465479|XP_035789674.1|AALB	LOC6038113|XP_001847950.2|CQUI
OG0004341	LOC118467825|XP_035794608.1|AALB	LOC6035706|XP_001845838.2|CQUI
OG0004342	LOC118466997|XP_035792813.1|AALB	LOC6038374|XP_038112331.1|CQUI
OG0004343	LOC118466999|XP_035792817.1|AALB	LOC6054184|XP_038108105.1|CQUI
OG0004344	LOC118463703|XP_035786384.1|AALB	LOC6047105|XP_038111836.1|CQUI
OG0004345	LOC118463762|XP_035786469.1|AALB	LOC119767536|XP_038112283.1|CQUI
OG0004346	LOC118463387|XP_035785823.1|AALB	LOC6040287|XP_038111916.1|CQUI
OG0004347	LOC118467707|XP_035794384.1|AALB	LOC6050443|XP_038107507.1|CQUI
OG0004348	LOC118465216|XP_035789100.1|AALB	LOC6039651|XP_038113920.1|CQUI
OG0004349	LOC118466061|XP_035790804.1|AALB	LOC6052069|XP_038109511.1|CQUI
OG0004350	LOC118465515|XP_035789726.1|AALB	LOC6054402|XP_038108548.1|CQUI
OG0004351	LOC118465969|XP_035790614.1|AALB	LOC6037695|XP_038114443.1|CQUI
OG0004352	LOC118466373|XP_035791490.1|AALB	LOC6048300|XP_001865238.1|CQUI
OG0004353	LOC118462561|XP_035784243.1|AALB	LOC6037703|XP_038114452.1|CQUI
OG0004354	LOC118462563|XP_035784245.1|AALB	LOC6037704|XP_001847589.2|CQUI
OG0004355	LOC118462912|XP_035784906.1|AALB	LOC6037719|XP_001847600.2|CQUI
OG0004356	LOC118465163|XP_035789014.1|AALB	LOC6037729|XP_001847610.2|CQUI
OG0004357	LOC118467502|XP_035793945.1|AALB	LOC6042464|XP_038112637.1|CQUI
OG0004358	LOC118463739|XP_035786426.1|AALB	LOC6040550|XP_038108102.1|CQUI
OG0004359	LOC118463560|XP_035786089.1|AALB	LOC6042450|XP_038107722.1|CQUI
OG0004360	LOC118464752|XP_035788264.1|AALB	LOC6046092|XP_038121012.1|CQUI
OG0004361	LOC118458930|XP_035777793.1|AALB	LOC6035961|XP_001846069.1|CQUI
OG0004362	LOC118467395|XP_035793751.1|AALB	LOC6035958|XP_038113879.1|CQUI
OG0004363	LOC118458021|XP_035776019.1|AALB	LOC6035948|XP_001846058.1|CQUI
OG0004364	LOC118464724|XP_035788197.1|AALB	LOC6035932|XP_001846042.1|CQUI
OG0004365	LOC118463923|XP_035786773.1|AALB	LOC6052171|XP_038112431.1|CQUI
OG0004366	LOC118460523|XP_035780795.1|AALB	LOC6035703|XP_038113431.1|CQUI
OG0004367	LOC118467421|XP_035793800.1|AALB	LOC6035696|XP_038109842.1|CQUI
OG0004368	LOC118466028|XP_035790741.1|AALB	LOC6035688|XP_001845822.1|CQUI
OG0004369	LOC118465255|XP_035789168.1|AALB	LOC6035666|XP_038111304.1|CQUI
OG0004370	LOC118466847|XP_035792567.1|AALB	LOC6034169|XP_038109336.1|CQUI
OG0004371	LOC118464346|XP_035787559.1|AALB	LOC119766864|XP_038109015.1|CQUI
OG0004372	LOC118463838|XP_035786633.1|AALB	LOC119767097|XP_038110647.1|CQUI
OG0004373	LOC118462769|XP_035784627.1|AALB	LOC6051247|XP_001867716.1|CQUI
OG0004374	LOC118467533|XP_035793995.1|AALB	LOC6037820|XP_038110849.1|CQUI
OG0004375	LOC118467946|XP_035794808.1|AALB	LOC6048572|XP_001865475.2|CQUI
OG0004376	LOC118464257|XP_035787387.1|AALB	LOC6045914|XP_038110130.1|CQUI
OG0004377	LOC118468386|XP_035795042.1|AALB	LOC6034186|XP_038109179.1|CQUI
OG0004378	LOC118462536|XP_035784190.1|AALB	LOC6034196|XP_038108793.1|CQUI
OG0004379	LOC118465511|XP_035789723.1|AALB	LOC6034214|XP_001844567.1|CQUI
OG0004380	LOC118467542|XP_035794033.1|AALB	LOC6037825|XP_001847700.2|CQUI
OG0004381	LOC118465111|XP_035788950.1|AALB	LOC6040362|XP_038112194.1|CQUI
OG0004382	LOC118464348|XP_035787561.1|AALB	LOC6042953|XP_038108762.1|CQUI
OG0004383	LOC118464352|XP_035787569.1|AALB	LOC6042951|XP_001870889.2|CQUI
OG0004384	LOC118464362|XP_035787580.1|AALB	LOC6042950|XP_001870888.2|CQUI
OG0004385	LOC118464357|XP_035787573.1|AALB	LOC6035908|XP_001846020.1|CQUI
OG0004386	LOC118467263|XP_035793439.1|AALB	LOC6046619|XP_038108624.1|CQUI
OG0004387	LOC118467407|XP_035793774.1|AALB	LOC6031716|XP_038113535.1|CQUI, LOC6031718|XP_038106145.1|CQUI
OG0004388	LOC118465066|XP_035788841.1|AALB	LOC6031710|XP_038111077.1|CQUI
OG0004389	LOC118463571|XP_035786104.1|AALB	LOC6031709|XP_038109086.1|CQUI
OG0004390	LOC118464209|XP_035787272.1|AALB	LOC6031680|XP_038109090.1|CQUI
OG0004391	LOC118466802|XP_035792446.1|AALB	LOC6049844|XP_038111031.1|CQUI
OG0004392	LOC118462785|XP_035784665.1|AALB	LOC119768106|XP_038114469.1|CQUI
OG0004393	LOC118467428|XP_035793807.1|AALB	LOC6049953|XP_038110103.1|CQUI
OG0004394	LOC118467780|XP_035794513.1|AALB	LOC6041658|XP_038110140.1|CQUI
OG0004395	LOC118465050|XP_035788826.1|AALB	LOC6051875|XP_038112934.1|CQUI
OG0004396	LOC118466163|XP_035791032.1|AALB	LOC6049708|XP_038107810.1|CQUI
OG0004397	LOC118466164|XP_035791034.1|AALB	LOC6049704|XP_001866423.1|CQUI
OG0004398	LOC118466167|XP_035791039.1|AALB	LOC6049712|XP_001866421.1|CQUI
OG0004399	LOC118466158|XP_035791025.1|AALB	LOC6054519|XP_038108347.1|CQUI
OG0004400	LOC118467967|XP_035794841.1|AALB	LOC6034224|XP_001844577.2|CQUI
OG0004401	LOC118467966|XP_035794840.1|AALB	LOC6034222|XP_038108982.1|CQUI
OG0004402	LOC118467964|XP_035794839.1|AALB	LOC6034218|XP_001844571.1|CQUI
OG0004403	LOC118467462|XP_035793865.1|AALB	LOC6052726|XP_038110924.1|CQUI
OG0004404	LOC118467099|XP_035793038.1|AALB	LOC6034705|XP_038109552.1|CQUI
OG0004405	LOC118463905|XP_035786728.1|AALB	LOC6034691|XP_038109486.1|CQUI
OG0004406	LOC118466102|XP_035790913.1|AALB	LOC6034677|XP_001844965.2|CQUI
OG0004407	LOC118464234|XP_035787311.1|AALB	LOC6034674|XP_038113331.1|CQUI
OG0004408	LOC118463141|XP_035785397.1|AALB	LOC6045957|XP_001863235.2|CQUI
OG0004409	LOC118463375|XP_035785793.1|AALB	LOC6047645|XP_038106383.1|CQUI
OG0004410	LOC118465665|XP_035789976.1|AALB	LOC6049876|XP_038112260.1|CQUI
OG0004412	LOC118464761|XP_035788273.1|AALB	LOC6049132|XP_038111131.1|CQUI
OG0004413	LOC118462968|XP_035785027.1|AALB	LOC6049568|XP_038110876.1|CQUI
OG0004414	LOC118464205|XP_035787261.1|AALB	LOC6047652|XP_038106139.1|CQUI
OG0004415	LOC118465274|XP_035789204.1|AALB	LOC6032315|XP_038109935.1|CQUI
OG0004416	LOC118465782|XP_035790208.1|AALB	LOC6032329|XP_001842959.1|CQUI
OG0004417	LOC118465778|XP_035790196.1|AALB	LOC6032331|XP_001842961.2|CQUI
OG0004418	LOC118465776|XP_035790183.1|AALB	LOC6032336|XP_038107700.1|CQUI
OG0004419	LOC118463528|XP_035786031.1|AALB, LOC118463798|XP_035786543.1|AALB	LOC6032348|XP_038107931.1|CQUI
OG0004420	LOC118466953|XP_035792746.1|AALB	LOC6038343|XP_001848158.2|CQUI
OG0004421	LOC118466825|XP_035792509.1|AALB	LOC6038359|XP_038112016.1|CQUI
OG0004422	LOC118466718|XP_035792276.1|AALB	LOC6045587|XP_001862927.1|CQUI
OG0004424	LOC118462774|XP_035784639.1|AALB	LOC6040172|XP_038112149.1|CQUI
OG0004425	LOC118462776|XP_035784642.1|AALB	LOC6040181|XP_001849632.1|CQUI
OG0004426	LOC118462778|XP_035784646.1|AALB	LOC6040187|XP_001849638.1|CQUI
OG0004427	LOC118462902|XP_035784893.1|AALB	LOC6044032|XP_001861604.2|CQUI
OG0004428	LOC118463629|XP_035786229.1|AALB	LOC6044040|XP_038113685.1|CQUI
OG0004429	LOC118467252|XP_035793427.1|AALB	LOC6052259|XP_038110794.1|CQUI
OG0004430	LOC118465144|XP_035788976.1|AALB	LOC6044281|XP_038106035.1|CQUI
OG0004431	LOC118465686|XP_035790010.1|AALB	LOC6053388|XP_001869486.2|CQUI
OG0004432	LOC118465678|XP_035790002.1|AALB	LOC6053390|XP_038114397.1|CQUI
OG0004433	LOC118465334|XP_035789371.1|AALB	LOC6040428|XP_001849786.2|CQUI
OG0004434	LOC118461056|XP_035781839.1|AALB	LOC6046502|XP_001863688.2|CQUI
OG0004435	LOC118467926|XP_035794775.1|AALB	LOC6042192|XP_001851336.2|CQUI
OG0004436	LOC118466574|XP_035792013.1|AALB	LOC6043836|XP_038109461.1|CQUI
OG0004437	LOC118465425|XP_035789547.1|AALB	LOC6049653|XP_038112914.1|CQUI
OG0004438	LOC118467297|XP_035793507.1|AALB	LOC6043043|XP_001855135.1|CQUI
OG0004439	LOC118467296|XP_035793506.1|AALB	LOC6043048|XP_038109857.1|CQUI
OG0004440	LOC118465973|XP_035790626.1|AALB	LOC6043049|XP_001855160.1|CQUI
OG0004441	LOC118464984|XP_035788714.1|AALB	LOC6036094|XP_001846187.1|CQUI
OG0004442	LOC118463797|XP_035786539.1|AALB	LOC6052296|XP_038106051.1|CQUI
OG0004443	LOC118464501|XP_035787829.1|AALB	LOC6037435|XP_038113014.1|CQUI
OG0004444	LOC118467310|XP_035793537.1|AALB	LOC6037453|XP_001847365.1|CQUI
OG0004445	LOC118463082|XP_035785238.1|AALB	LOC6053881|XP_038112120.1|CQUI
OG0004446	LOC118464678|XP_035788088.1|AALB	LOC119767467|XP_038112057.1|CQUI
OG0004447	LOC118466955|XP_035792748.1|AALB	LOC6054087|XP_001870059.1|CQUI
OG0004448	LOC118467423|XP_035793802.1|AALB	LOC6051141|XP_001867621.1|CQUI
OG0004449	LOC118465152|XP_035788990.1|AALB	LOC6032267|XP_038112344.1|CQUI
OG0004450	LOC118463059|XP_035785205.1|AALB	LOC6043121|XP_001855932.2|CQUI
OG0004451	LOC118466867|XP_035792604.1|AALB	LOC6051935|XP_038109907.1|CQUI
OG0004452	LOC118466870|XP_035792610.1|AALB	LOC6036723|XP_001846727.1|CQUI
OG0004453	LOC118466864|XP_035792593.1|AALB	LOC6053900|XP_038111023.1|CQUI
OG0004454	LOC118463444|XP_035785921.1|AALB	LOC6051086|XP_001867567.2|CQUI
OG0004455	LOC118467943|XP_035794805.1|AALB	LOC6049827|XP_001866528.2|CQUI
OG0004456	LOC118464247|XP_035787342.1|AALB	LOC6049828|XP_038110980.1|CQUI
OG0004457	LOC118464248|XP_035787343.1|AALB	LOC6049829|XP_038113642.1|CQUI
OG0004458	LOC118467298|XP_035793508.1|AALB	LOC6049834|XP_038114092.1|CQUI
OG0004459	LOC118463336|XP_035785741.1|AALB	LOC6043036|XP_038113686.1|CQUI
OG0004460	LOC118462723|XP_035784560.1|AALB	LOC6051203|XP_001867679.2|CQUI
OG0004461	LOC118462716|XP_035784548.1|AALB	LOC6052535|XP_038107429.1|CQUI
OG0004462	LOC118465821|XP_035790300.1|AALB	LOC6037650|XP_001847537.2|CQUI
OG0004463	LOC118465825|XP_035790305.1|AALB	LOC6037654|XP_038111327.1|CQUI
OG0004464	LOC118465818|XP_035790290.1|AALB	LOC6037655|XP_038109004.1|CQUI
OG0004465	LOC118465330|XP_035789368.1|AALB	LOC6037664|XP_001847551.2|CQUI
OG0004466	LOC118465095|XP_035788899.1|AALB	LOC119767739|XP_038113033.1|CQUI
OG0004467	LOC118465193|XP_035789053.1|AALB	LOC6037680|XP_038113819.1|CQUI
OG0004468	LOC118466315|XP_035791320.1|AALB	LOC6053597|XP_038113318.1|CQUI
OG0004469	LOC118466325|XP_035791332.1|AALB	LOC6037688|XP_038109555.1|CQUI
OG0004470	LOC118467775|XP_035794500.1|AALB	LOC6034524|XP_038107939.1|CQUI
OG0004471	LOC118465575|XP_035789831.1|AALB	LOC6034535|XP_038107558.1|CQUI
OG0004472	LOC118466501|XP_035791822.1|AALB	LOC6037231|XP_001847162.2|CQUI
OG0004473	LOC118466500|XP_035791821.1|AALB	LOC6037226|XP_001847156.2|CQUI
OG0004474	LOC118466499|XP_035791820.1|AALB	LOC6037225|XP_001847155.2|CQUI
OG0004475	LOC118465237|XP_035789143.1|AALB	LOC6040570|XP_001849950.2|CQUI
OG0004477	LOC118465984|XP_035790657.1|AALB	LOC6040559|XP_001849941.2|CQUI
OG0004478	LOC118465977|XP_035790631.1|AALB	LOC6040555|XP_038111992.1|CQUI
OG0004479	LOC118466557|XP_035791992.1|AALB	LOC6040800|XP_001850139.2|CQUI
OG0004480	LOC118463222|XP_035785565.1|AALB	LOC6040723|XP_001850076.2|CQUI
OG0004481	LOC118464201|XP_035787253.1|AALB	LOC119765079|XP_038104137.1|CQUI
OG0004482	LOC118465315|XP_035789329.1|AALB	LOC6038661|XP_038104035.1|CQUI
OG0004483	LOC118458597|XP_035777165.1|AALB	LOC6048655|XP_038119598.1|CQUI
OG0004484	LOC118456845|XP_035773834.1|AALB	LOC6049249|XP_038122253.1|CQUI
OG0004485	LOC118468398|XP_035795055.1|AALB	LOC6041373|XP_038112278.1|CQUI
OG0004486	LOC118465735|XP_035790089.1|AALB	LOC6038124|XP_038111955.1|CQUI
OG0004487	LOC118466360|XP_035791420.1|AALB	LOC6039882|XP_001849382.1|CQUI
OG0004504	LOC118467646|XP_035794274.1|AALB	LOC6044333|XP_001861863.1|CQUI
OG0004505	LOC118462419|XP_035784019.1|AALB	LOC6038319|XP_038104606.1|CQUI
OG0004506	LOC118460235|XP_035780282.1|AALB	LOC6044317|XP_001861849.2|CQUI
OG0004507	LOC118459163|XP_035778181.1|AALB	LOC6042742|XP_038105247.1|CQUI
OG0004508	LOC118459141|XP_035778116.1|AALB	LOC6041687|XP_038122612.1|CQUI
OG0004509	LOC118456379|XP_035772959.1|AALB	LOC6041676|XP_038105528.1|CQUI
OG0004510	LOC118462151|XP_035783997.1|AALB	LOC6044331|XP_001861861.2|CQUI
OG0004511	LOC118464301|XP_035787483.1|AALB	LOC6046428|XP_038117632.1|CQUI
OG0004512	LOC118456316|XP_035772852.1|AALB	LOC6038321|XP_038106795.1|CQUI
OG0004513	LOC118459015|XP_035777914.1|AALB	LOC6038316|XP_038122522.1|CQUI
OG0004514	LOC118462866|XP_035784821.1|AALB	LOC6038310|XP_038116441.1|CQUI
OG0004515	LOC118466255|XP_035791201.1|AALB	LOC6054699|XP_038116622.1|CQUI
OG0004516	LOC118461442|XP_035782657.1|AALB	LOC6051308|XP_038104873.1|CQUI
OG0004517	LOC118461395|XP_035782594.1|AALB	LOC6041760|XP_038105640.1|CQUI
OG0004518	LOC118464528|XP_035787861.1|AALB	LOC6035155|XP_038105094.1|CQUI
OG0004519	LOC118463497|XP_035785989.1|AALB	LOC6048964|XP_001865800.2|CQUI
OG0004520	LOC118464870|XP_035788492.1|AALB	LOC6054819|XP_038115444.1|CQUI
OG0004521	LOC118467813|XP_035794582.1|AALB	LOC6046563|XP_038116157.1|CQUI
OG0004522	LOC118459085|XP_035778042.1|AALB	LOC6046577|XP_038121576.1|CQUI
