Orthogroup	AALB.longest_only	AAEG.longest_only
OG0005329	LOC118459537|XP_035778902.1|AALB	LOC5568806|XP_021701321.1|AAEG
OG0005330	LOC118456627|XP_035773440.1|AALB	LOC5568805|XP_001658170.1|AAEG
OG0005331	LOC118457473|XP_035774991.1|AALB	LOC110681452|XP_021712903.1|AAEG, LOC5568828|XP_001658194.1|AAEG
OG0005332	LOC118457464|XP_035774976.1|AALB	LOC5568829|XP_001658195.1|AAEG
OG0005333	LOC118457470|XP_035774989.1|AALB	LOC5564977|XP_021701378.1|AAEG
OG0005334	LOC118456463|XP_035773132.1|AALB	LOC5564994|XP_001649336.1|AAEG
OG0005335	LOC118456460|XP_035773128.1|AALB	LOC5564975|XP_001649335.1|AAEG
OG0005336	LOC118456450|XP_035773118.1|AALB	LOC5564995|XP_021701383.1|AAEG
OG0005337	LOC118456761|XP_035773718.1|AALB	LOC5568985|XP_001658270.1|AAEG
OG0005338	LOC118459683|XP_035779203.1|AALB	LOC5577471|XP_021701403.1|AAEG
OG0005339	LOC118461297|XP_035782370.1|AALB	LOC5573493|XP_021701414.1|AAEG
OG0005340	LOC118461293|XP_035782365.1|AALB	LOC5573492|XP_001660898.2|AAEG
OG0005341	LOC118461120|XP_035781948.1|AALB	LOC5573494|XP_021701416.1|AAEG
OG0005342	LOC118459199|XP_035778253.1|AALB	LOC5573495|XP_021701417.1|AAEG
OG0005343	LOC118459419|XP_035778653.1|AALB	LOC5573500|XP_021701422.1|AAEG
OG0005344	LOC118468480|XP_035795193.1|AALB	LOC5578762|XP_021701458.1|AAEG
OG0005345	LOC118468481|XP_035795194.1|AALB	LOC5578758|XP_001657126.1|AAEG
OG0005346	LOC118456222|XP_035772700.1|AALB	LOC5576425|XP_001662633.1|AAEG
OG0005347	LOC118460742|XP_035781202.1|AALB	LOC5565689|XP_021701522.1|AAEG
OG0005348	LOC118456447|XP_035773105.1|AALB	LOC5577734|XP_021701531.1|AAEG
OG0005349	LOC118456464|XP_035773133.1|AALB	LOC5565279|XP_001649624.2|AAEG
OG0005350	LOC118456452|XP_035773119.1|AALB	LOC5578315|XP_001663831.2|AAEG
OG0005351	LOC118468508|XP_035795236.1|AALB	LOC5576176|XP_021701542.1|AAEG
OG0005352	LOC118468337|XP_035794980.1|AALB	LOC5571955|XP_021701545.1|AAEG
OG0005353	LOC118456218|XP_035772691.1|AALB	LOC5568247|XP_021701564.1|AAEG
OG0005354	LOC118468670|XP_035795624.1|AALB	LOC5568244|XP_021701574.1|AAEG
OG0005355	LOC118459292|XP_035778430.1|AALB	LOC5568238|XP_001657927.2|AAEG
OG0005356	LOC118459305|XP_035778447.1|AALB	LOC5568230|XP_001657926.1|AAEG
OG0005357	LOC118459296|XP_035778434.1|AALB	LOC5568233|XP_021701597.1|AAEG
OG0005358	LOC118461295|XP_035782367.1|AALB	LOC5565119|XP_001649466.1|AAEG
OG0005359	LOC118459197|XP_035778251.1|AALB	LOC5565120|XP_001649467.1|AAEG
OG0005360	LOC118459134|XP_035778103.1|AALB	LOC5569333|XP_001658431.1|AAEG
OG0005361	LOC118458893|XP_035777741.1|AALB	LOC5569340|XP_001658437.2|AAEG
OG0005362	LOC118460633|XP_035780980.1|AALB	LOC5580260|XP_001656144.1|AAEG
OG0005363	LOC118456752|XP_035773705.1|AALB	LOC5570638|XP_001659237.1|AAEG
OG0005364	LOC118461887|XP_035783633.1|AALB	LOC5574679|XP_021701639.1|AAEG
OG0005365	LOC118459225|XP_035778310.1|AALB	LOC5565517|XP_021701663.1|AAEG
OG0005366	LOC118457860|XP_035775646.1|AALB	LOC5564673|XP_021701665.1|AAEG
OG0005367	LOC118457067|XP_035774223.1|AALB	LOC5572617|XP_021701676.1|AAEG
OG0005368	LOC118457068|XP_035774231.1|AALB	LOC5572622|XP_001660487.1|AAEG
OG0005369	LOC118456939|XP_035773988.1|AALB	LOC5572624|XP_001660489.1|AAEG
OG0005370	LOC118456938|XP_035773985.1|AALB	LOC5572625|XP_021701680.1|AAEG
OG0005371	LOC118459772|XP_035779376.1|AALB	LOC5572626|XP_021701682.1|AAEG
OG0005372	LOC118458296|XP_035776513.1|AALB	LOC5578314|XP_021701686.1|AAEG, LOC110676930|XP_021702499.1|AAEG
OG0005373	LOC118468709|XP_035795726.1|AALB	LOC5577186|XP_001663274.1|AAEG
OG0005374	LOC118456246|XP_035772736.1|AALB	LOC5577183|XP_021701716.1|AAEG
OG0005375	LOC118456243|XP_035772731.1|AALB	LOC5577181|XP_001663269.2|AAEG
OG0005376	LOC118458385|XP_035776684.1|AALB	LOC5566917|XP_021701720.1|AAEG
OG0005377	LOC118469036|XP_035796392.1|AALB	LOC5577214|XP_001663309.2|AAEG
OG0005378	LOC118461088|XP_035781878.1|AALB	LOC5574148|XP_021701765.1|AAEG
OG0005379	LOC118461091|XP_035781889.1|AALB	LOC5568492|XP_001658081.1|AAEG
OG0005380	LOC118461086|XP_035781875.1|AALB	LOC5568493|XP_021701770.1|AAEG
OG0005381	LOC118468639|XP_035795548.1|AALB	LOC5571212|XP_021701780.1|AAEG
OG0005382	LOC118461741|XP_035783333.1|AALB	LOC5573096|XP_021701785.1|AAEG
OG0005383	LOC118457571|XP_035775139.1|AALB	LOC5571560|XP_021701830.1|AAEG
OG0005384	LOC118460660|XP_035781019.1|AALB	LOC23687965|XP_011493374.1|AAEG
OG0005385	LOC118457706|XP_035775377.1|AALB	LOC5569392|XP_021701841.1|AAEG
OG0005386	LOC118461746|XP_035783351.1|AALB	LOC5569051|XP_021701845.1|AAEG
OG0005387	LOC118459200|XP_035778257.1|AALB	LOC5569043|XP_021701852.1|AAEG
OG0005388	LOC118461170|XP_035782063.1|AALB	LOC5579491|XP_001647790.2|AAEG
OG0005389	LOC118461473|XP_035782719.1|AALB	LOC5564617|XP_021701917.1|AAEG
OG0005390	LOC118456821|XP_035773807.1|AALB	LOC110673993|XP_021702005.1|AAEG
OG0005391	LOC118456823|XP_035773808.1|AALB	LOC110676864|XP_021702006.1|AAEG
OG0005392	LOC118467711|XP_035794406.1|AALB	LOC5578426|XP_021702014.1|AAEG
OG0005393	LOC118461417|XP_035782601.1|AALB	LOC5580153|XP_001661638.1|AAEG
OG0005394	LOC118461413|XP_035782592.1|AALB	LOC5579065|XP_021702016.1|AAEG
OG0005395	LOC118460670|XP_035781037.1|AALB	LOC5563795|XP_021702023.1|AAEG
OG0005396	LOC118460865|XP_035781481.1|AALB	LOC5563771|XP_021702037.1|AAEG
OG0005397	LOC118457573|XP_035775141.1|AALB	LOC5576963|XP_021702043.1|AAEG
OG0005398	LOC118457302|XP_035774668.1|AALB	LOC5573386|XP_001654557.1|AAEG
OG0005399	LOC118457599|XP_035775191.1|AALB	LOC5573405|XP_021702086.1|AAEG
OG0005400	LOC118457864|XP_035775656.1|AALB	LOC5572014|XP_021702113.1|AAEG
OG0005401	LOC118457001|XP_035774117.1|AALB	LOC5573077|XP_021702137.1|AAEG
OG0005402	LOC118457731|XP_035775417.1|AALB	LOC5573072|XP_021702139.1|AAEG
OG0005403	LOC118458207|XP_035776345.1|AALB	LOC5573075|XP_021702143.1|AAEG
OG0005404	LOC118458208|XP_035776346.1|AALB	LOC5567717|XP_001657636.1|AAEG
OG0005405	LOC118459322|XP_035778469.1|AALB	LOC5567312|XP_001651747.1|AAEG
OG0005406	LOC118458447|XP_035776823.1|AALB	LOC5573822|XP_021702169.1|AAEG
OG0005407	LOC118456692|XP_035773573.1|AALB	LOC5570836|XP_001653344.1|AAEG
OG0005408	LOC118461582|XP_035782966.1|AALB	LOC5570821|XP_001653333.1|AAEG
OG0005409	LOC118456395|XP_035772980.1|AALB	LOC5578647|XP_021702211.1|AAEG
OG0005410	LOC118468578|XP_035795403.1|AALB	LOC5580319|XP_021702227.1|AAEG
OG0005411	LOC118459091|XP_035778049.1|AALB	LOC5577608|XP_001656602.1|AAEG
OG0005412	LOC118459084|XP_035778041.1|AALB	LOC5577612|XP_021702239.1|AAEG
OG0005413	LOC118468833|XP_035795966.1|AALB	LOC5577616|XP_021702241.1|AAEG
OG0005414	LOC118469052|XP_035796411.1|AALB	LOC5577619|XP_001656613.1|AAEG
OG0005415	LOC118460741|XP_035781195.1|AALB	LOC23687579|XP_021702256.1|AAEG
OG0005416	LOC118459643|XP_035779116.1|AALB	LOC5575162|XP_021702288.1|AAEG
OG0005417	LOC118457284|XP_035774638.1|AALB	LOC5575147|XP_001655524.2|AAEG
OG0005418	LOC118456772|XP_035773740.1|AALB	LOC5566387|XP_021702308.1|AAEG
OG0005419	LOC118460840|XP_035781419.1|AALB	LOC5566397|XP_001650763.1|AAEG
OG0005420	LOC118457494|XP_035775020.1|AALB	LOC5569444|XP_021702398.1|AAEG
OG0005421	LOC118459019|XP_035777915.1|AALB	LOC5577296|XP_021702407.1|AAEG
OG0005422	LOC118460340|XP_035780459.1|AALB	LOC5572459|XP_001660405.1|AAEG
OG0005423	LOC118461116|XP_035781931.1|AALB	LOC5572461|XP_021702480.1|AAEG
OG0005424	LOC118461875|XP_035783599.1|AALB	LOC5565327|XP_001649673.2|AAEG
OG0005425	LOC118456755|XP_035773711.1|AALB	LOC5565301|XP_021702494.1|AAEG
OG0005426	LOC118456313|XP_035772845.1|AALB	LOC5565317|XP_021702536.1|AAEG
OG0005427	LOC118459662|XP_035779156.1|AALB	LOC5566801|XP_001651209.2|AAEG
OG0005428	LOC118459659|XP_035779143.1|AALB	LOC5566803|XP_021702556.1|AAEG
OG0005429	LOC118456362|XP_035772928.1|AALB	LOC5566805|XP_021702566.1|AAEG
OG0005430	LOC118456361|XP_035772925.1|AALB	LOC5566806|XP_021702568.1|AAEG
OG0005431	LOC118461276|XP_035782321.1|AALB	LOC5569488|XP_021702620.1|AAEG
OG0005432	LOC118456318|XP_035772851.1|AALB	LOC5564556|XP_001648896.1|AAEG
OG0005433	LOC118459036|XP_035777948.1|AALB	LOC110676948|XP_021702633.1|AAEG
OG0005434	LOC118457579|XP_035775150.1|AALB	LOC5577430|XP_021702661.1|AAEG
OG0005436	LOC118458430|XP_035776781.1|AALB	LOC5577428|XP_001663356.2|AAEG
OG0005437	LOC118461966|XP_035783769.1|AALB	LOC5577425|XP_001663354.1|AAEG
OG0005438	LOC118466869|XP_035792613.1|AALB	LOC5572793|XP_001654194.2|AAEG
OG0005439	LOC118458680|XP_035777285.1|AALB	LOC5572800|XP_001654201.1|AAEG, LOC110680580|XP_021712069.1|AAEG
OG0005440	LOC118460230|XP_035780255.1|AALB	LOC5572817|XP_021702698.1|AAEG
OG0005441	LOC118457971|XP_035775910.1|AALB	LOC5570355|XP_001653183.2|AAEG
OG0005442	LOC118457052|XP_035774194.1|AALB	LOC5570695|XP_001659284.1|AAEG
OG0005443	LOC118468086|XP_035794872.1|AALB	LOC5570692|XP_001659279.2|AAEG, LOC110673989|XP_021702718.1|AAEG
OG0005444	LOC118459525|XP_035778875.1|AALB	LOC5572900|XP_001660636.1|AAEG
OG0005446	LOC118461190|XP_035782114.1|AALB	LOC5568613|XP_021702783.1|AAEG
OG0005447	LOC118460929|XP_035781582.1|AALB	LOC5568607|XP_001652438.1|AAEG
OG0005448	LOC118458714|XP_035777349.1|AALB	LOC5577538|XP_001656551.2|AAEG
OG0005449	LOC118457511|XP_035775045.1|AALB	LOC5564023|XP_001648344.3|AAEG
OG0005450	LOC118457135|XP_035774343.1|AALB	LOC5564027|XP_001648347.1|AAEG
OG0005451	LOC118468928|XP_035796140.1|AALB	LOC5575298|XP_021702845.1|AAEG
OG0005452	LOC118459205|XP_035778273.1|AALB	LOC5580042|XP_021702882.1|AAEG
OG0005453	LOC118460483|XP_035780718.1|AALB	LOC5573241|XP_021702898.1|AAEG
OG0005454	LOC118458273|XP_035776481.1|AALB	LOC5573249|XP_021702918.1|AAEG
OG0005455	LOC118456239|XP_035772725.1|AALB	LOC5571859|XP_001653784.1|AAEG
OG0005456	LOC118457394|XP_035774822.1|AALB	LOC5571848|XP_021695339.1|AAEG
OG0005457	LOC118457395|XP_035774823.1|AALB	LOC5571854|XP_001653792.1|AAEG
OG0005458	LOC118467270|XP_035793457.1|AALB	LOC5575850|XP_021702947.1|AAEG
OG0005459	LOC118467281|XP_035793483.1|AALB	LOC5575847|XP_021702948.1|AAEG
OG0005460	LOC118458269|XP_035776475.1|AALB	LOC5575844|XP_001662260.1|AAEG
OG0005461	LOC118460303|XP_035780399.1|AALB	LOC5575843|XP_001662261.1|AAEG
OG0005462	LOC118460307|XP_035780402.1|AALB	LOC5579229|XP_001664309.1|AAEG
OG0005463	LOC118460306|XP_035780401.1|AALB	LOC5579236|XP_001664316.1|AAEG
OG0005464	LOC118457375|XP_035774803.1|AALB	LOC5568773|XP_021702965.1|AAEG
OG0005465	LOC118456422|XP_035773054.1|AALB	LOC5563940|XP_021702972.1|AAEG
OG0005466	LOC118461184|XP_035782105.1|AALB	LOC5573814|XP_001661061.2|AAEG
OG0005467	LOC118462020|XP_035783869.1|AALB	LOC5564839|XP_021703005.1|AAEG
OG0005468	LOC118458550|XP_035777079.1|AALB	LOC5569060|XP_021712146.1|AAEG, LOC110674009|XP_021703021.1|AAEG
OG0005469	LOC118468392|XP_035795049.1|AALB	LOC110680898|XP_021712378.1|AAEG, LOC5569087|XP_001658295.1|AAEG
OG0005470	LOC118468389|XP_035795041.1|AALB	LOC5569067|XP_001658296.1|AAEG
OG0005471	LOC118468390|XP_035795043.1|AALB	LOC5569063|XP_021703031.1|AAEG
OG0005472	LOC118468391|XP_035795044.1|AALB	LOC5569069|XP_021703032.1|AAEG
OG0005473	LOC118459245|XP_035778346.1|AALB	LOC5569076|XP_001658306.1|AAEG
OG0005474	LOC118467229|XP_035793383.1|AALB	LOC5569080|XP_021695344.1|AAEG
OG0005475	LOC118459241|XP_035778336.1|AALB	LOC5569081|XP_001658311.1|AAEG
OG0005476	LOC118461963|XP_035783765.1|AALB	LOC5569082|XP_001658312.1|AAEG
OG0005477	LOC118468330|XP_035794970.1|AALB	LOC5567982|XP_021703059.1|AAEG
OG0005478	LOC118467424|XP_035793806.1|AALB	LOC5567978|XP_001657799.1|AAEG
OG0005479	LOC118467409|XP_035793782.1|AALB	LOC5567977|XP_001657798.1|AAEG
OG0005480	LOC118467414|XP_035793795.1|AALB	LOC5567975|XP_001657797.1|AAEG
OG0005481	LOC118468671|XP_035795647.1|AALB	LOC5567972|XP_001657794.2|AAEG
OG0005482	LOC118460714|XP_035781137.1|AALB	LOC5567962|XP_021703077.1|AAEG
OG0005483	LOC118460717|XP_035781154.1|AALB	LOC5567961|XP_001657782.1|AAEG
OG0005484	LOC118459023|XP_035777919.1|AALB	LOC5570443|XP_021703094.1|AAEG
OG0005485	LOC118468587|XP_035795414.1|AALB	LOC5572771|XP_021703099.1|AAEG
OG0005486	LOC118458222|XP_035776378.1|AALB	LOC5573695|XP_021703120.1|AAEG
OG0005487	LOC118458859|XP_035777674.1|AALB	LOC5568794|XP_001658160.2|AAEG
OG0005488	LOC118468411|XP_035795068.1|AALB	LOC5568796|XP_021703167.1|AAEG
OG0005489	LOC118456380|XP_035772960.1|AALB	LOC110677029|XP_021703177.1|AAEG, LOC5568937|XP_001658259.2|AAEG
OG0005490	LOC118456373|XP_035772950.1|AALB	LOC5568936|XP_021703178.1|AAEG
OG0005491	LOC118460469|XP_035780684.1|AALB	LOC5568929|XP_021703181.1|AAEG
OG0005492	LOC118468336|XP_035794979.1|AALB	LOC5568945|XP_001658248.1|AAEG
OG0005493	LOC118468388|XP_035795040.1|AALB	LOC5568919|XP_001658241.2|AAEG
OG0005494	LOC118461431|XP_035782632.1|AALB	LOC5573121|XP_001660737.2|AAEG
OG0005495	LOC118468584|XP_035795408.1|AALB	LOC5573133|XP_001660749.1|AAEG
OG0005496	LOC118468528|XP_035795289.1|AALB	LOC5573175|XP_021703271.1|AAEG
OG0005497	LOC118459838|XP_035779497.1|AALB	LOC5573179|XP_021695374.1|AAEG
OG0005498	LOC118459845|XP_035779506.1|AALB	LOC5573182|XP_001660799.1|AAEG
OG0005499	LOC118459832|XP_035779488.1|AALB	LOC5573188|XP_001660806.2|AAEG
OG0005500	LOC118459844|XP_035779505.1|AALB	LOC5573190|XP_001660805.1|AAEG
OG0005501	LOC118459837|XP_035779496.1|AALB	LOC5573191|XP_001660807.2|AAEG
OG0005502	LOC118459839|XP_035779498.1|AALB	LOC5573193|XP_001660810.2|AAEG
OG0005504	LOC118460522|XP_035780792.1|AALB	LOC5573894|XP_001654929.2|AAEG
OG0005505	LOC118468374|XP_035795027.1|AALB	LOC5573920|XP_001654956.1|AAEG, LOC5573916|XP_001654952.1|AAEG, LOC5573910|XP_001654946.2|AAEG, LOC5573915|XP_001654955.1|AAEG, LOC110677070|XP_021703359.1|AAEG, LOC5573921|XP_001654957.1|AAEG, LOC5573922|XP_001654958.1|AAEG
OG0005506	LOC118457075|XP_035774246.1|AALB	LOC5573936|XP_001654972.2|AAEG
OG0005507	LOC118460694|XP_035781102.1|AALB	LOC5573941|XP_001654977.1|AAEG
OG0005508	LOC118456385|XP_035772968.1|AALB	LOC5573953|XP_001654991.1|AAEG
OG0005509	LOC118456384|XP_035772967.1|AALB	LOC5573955|XP_001654993.2|AAEG
OG0005510	LOC118460987|XP_035781702.1|AALB	LOC110677097|XP_021703474.1|AAEG
OG0005511	LOC118458945|XP_035777821.1|AALB	LOC5575552|XP_001662057.1|AAEG
OG0005512	LOC118456272|XP_035772779.1|AALB	LOC5575559|XP_001662065.1|AAEG
OG0005513	LOC118460612|XP_035780946.1|AALB	LOC5566979|XP_001651399.1|AAEG
OG0005514	LOC118460609|XP_035780943.1|AALB	LOC5566976|XP_001651396.1|AAEG
OG0005515	LOC118459030|XP_035777939.1|AALB	LOC5567998|XP_021703530.1|AAEG
OG0005516	LOC118459029|XP_035777938.1|AALB	LOC5567997|XP_001657824.1|AAEG
OG0005517	LOC118458773|XP_035777483.1|AALB	LOC5567988|XP_021703546.1|AAEG
OG0005518	LOC118461402|XP_035782562.1|AALB	LOC5568005|XP_021703559.1|AAEG
OG0005519	LOC118458666|XP_035777264.1|AALB	LOC5572071|XP_021703581.1|AAEG
OG0005520	LOC118457508|XP_035775040.1|AALB	LOC5572076|XP_021703594.1|AAEG
OG0005521	LOC118458489|XP_035776934.1|AALB	LOC5565845|XP_001650205.1|AAEG
OG0005522	LOC118458485|XP_035776929.1|AALB	LOC5565849|XP_021695382.1|AAEG
OG0005523	LOC118461554|XP_035782899.1|AALB	LOC5565830|XP_021703612.1|AAEG
OG0005524	LOC118460931|XP_035781584.1|AALB	LOC5565857|XP_021703642.1|AAEG
OG0005525	LOC118460937|XP_035781592.1|AALB	LOC5565858|XP_001650225.1|AAEG
OG0005526	LOC118468631|XP_035795542.1|AALB	LOC5573452|XP_021703657.1|AAEG
OG0005527	LOC118468634|XP_035795545.1|AALB	LOC110677152|XP_021703658.1|AAEG
OG0005528	LOC118457165|XP_035774386.1|AALB	LOC5569819|XP_021703684.1|AAEG
OG0005529	LOC118456501|XP_035773223.1|AALB	LOC5569793|XP_021703701.1|AAEG
OG0005530	LOC118459394|XP_035778590.1|AALB	LOC5564932|XP_001649270.2|AAEG
OG0005531	LOC118459391|XP_035778588.1|AALB	LOC5564920|XP_021703752.1|AAEG
OG0005532	LOC118468326|XP_035794964.1|AALB	LOC5564925|XP_021703760.1|AAEG
OG0005533	LOC118461844|XP_035783518.1|AALB	LOC5570854|XP_001653368.2|AAEG
OG0005534	LOC118464945|XP_035788625.1|AALB	LOC5565920|XP_001650268.1|AAEG
OG0005535	LOC118459755|XP_035779340.1|AALB	LOC5565921|XP_001650265.1|AAEG
OG0005536	LOC118459183|XP_035778231.1|AALB	LOC5565900|XP_001650261.2|AAEG
OG0005537	LOC118466109|XP_035790935.1|AALB, LOC118461914|XP_035783664.1|AALB	LOC5565895|XP_021703827.1|AAEG
OG0005538	LOC118460512|XP_035780770.1|AALB	LOC5565910|XP_001650254.2|AAEG
OG0005539	LOC118457505|XP_035775037.1|AALB	LOC5565878|XP_001650246.1|AAEG
OG0005540	LOC118458486|XP_035776930.1|AALB	LOC5565890|XP_021703849.1|AAEG
OG0005541	LOC118457502|XP_035775032.1|AALB	LOC5569706|XP_001658686.2|AAEG
OG0005542	LOC118458483|XP_035776922.1|AALB	LOC5569704|XP_021703866.1|AAEG
OG0005543	LOC118456628|XP_035773441.1|AALB	LOC5577908|XP_021703883.1|AAEG
OG0005544	LOC118461854|XP_035783541.1|AALB	LOC5577905|XP_021703888.1|AAEG
OG0005545	LOC118466992|XP_035792812.1|AALB	LOC5568165|XP_001652098.2|AAEG
OG0005546	LOC118461546|XP_035782888.1|AALB	LOC5568168|XP_001652102.2|AAEG
OG0005547	LOC118465430|XP_035789554.1|AALB	LOC5568183|XP_021703909.1|AAEG
OG0005548	LOC118467603|XP_035794196.1|AALB	LOC5568184|XP_021703912.1|AAEG
OG0005549	LOC118462895|XP_035784881.1|AALB	LOC5568185|XP_021703913.1|AAEG
OG0005550	LOC118467616|XP_035794217.1|AALB	LOC5579519|XP_021703930.1|AAEG
OG0005551	LOC118467669|XP_035794322.1|AALB	LOC5564527|XP_001648870.2|AAEG
OG0005552	LOC118456888|XP_035773902.1|AALB	LOC5565077|XP_001649418.2|AAEG
OG0005553	LOC118457421|XP_035774895.1|AALB	LOC5575665|XP_001662124.2|AAEG
OG0005554	LOC118459597|XP_035779023.1|AALB	LOC5568091|XP_021703968.1|AAEG
OG0005555	LOC118459602|XP_035779043.1|AALB	LOC5568090|XP_001652028.1|AAEG
OG0005556	LOC118459600|XP_035779041.1|AALB	LOC5568089|XP_001652027.2|AAEG
OG0005557	LOC118468912|XP_035796113.1|AALB	LOC5568088|XP_001652026.2|AAEG
OG0005558	LOC118459596|XP_035779017.1|AALB	LOC5568082|XP_021703982.1|AAEG
OG0005559	LOC118468898|XP_035796088.1|AALB	LOC5568095|XP_001652019.2|AAEG
OG0005560	LOC118468904|XP_035796098.1|AALB	LOC5568081|XP_021703989.1|AAEG
OG0005561	LOC118468909|XP_035796106.1|AALB	LOC5568070|XP_021703993.1|AAEG
OG0005562	LOC118468902|XP_035796094.1|AALB	LOC5568096|XP_021703995.1|AAEG
OG0005563	LOC118456168|XP_035772604.1|AALB	LOC5569518|XP_001652822.2|AAEG
OG0005564	LOC118460005|XP_035779818.1|AALB	LOC5569522|XP_021704014.1|AAEG
OG0005565	LOC118458476|XP_035776912.1|AALB	LOC5569519|XP_021704020.1|AAEG
OG0005566	LOC118463997|XP_035786937.1|AALB	LOC5569523|XP_001652835.2|AAEG
OG0005567	LOC118468403|XP_035795060.1|AALB	LOC5569524|XP_021704021.1|AAEG
OG0005568	LOC118462014|XP_035783853.1|AALB	LOC110677247|XP_021704042.1|AAEG
OG0005569	LOC118457248|XP_035774528.1|AALB	LOC110677248|XP_021704043.1|AAEG, LOC5567337|XP_001651763.1|AAEG
OG0005570	LOC118460515|XP_035780778.1|AALB	LOC5569766|XP_021695401.1|AAEG
OG0005571	LOC118456680|XP_035773547.1|AALB	LOC5566683|XP_021711451.1|AAEG
OG0005572	LOC118458359|XP_035776604.1|AALB	LOC5568572|XP_001652402.1|AAEG
OG0005573	LOC118468836|XP_035795970.1|AALB	LOC5568570|XP_021705422.1|AAEG
OG0005574	LOC118456931|XP_035773967.1|AALB	LOC5568565|XP_001652395.2|AAEG
OG0005575	LOC118462818|XP_035784732.1|AALB	LOC5563803|XP_001648086.1|AAEG
OG0005576	LOC118456650|XP_035773481.1|AALB	LOC5567852|XP_001651893.2|AAEG
OG0005577	LOC118460293|XP_035780381.1|AALB	LOC5575373|XP_001661904.1|AAEG
OG0005578	LOC118460285|XP_035780365.1|AALB	LOC5575378|XP_021708154.1|AAEG
OG0005579	LOC118460291|XP_035780377.1|AALB	LOC5575379|XP_021708155.1|AAEG
OG0005580	LOC118460960|XP_035781629.1|AALB	LOC5568428|XP_001652256.1|AAEG
OG0005581	LOC118456934|XP_035773972.1|AALB	LOC5568434|XP_021706155.1|AAEG
OG0005582	LOC118460393|XP_035780562.1|AALB	LOC5570313|XP_001653135.2|AAEG
OG0005583	LOC118460397|XP_035780567.1|AALB	LOC5570314|XP_001653140.2|AAEG
OG0005584	LOC118456549|XP_035773310.1|AALB	LOC5570212|XP_021708079.1|AAEG
OG0005585	LOC118456545|XP_035773304.1|AALB	LOC5570226|XP_001659005.1|AAEG, LOC110680234|XP_021711741.1|AAEG
OG0005586	LOC118457263|XP_035774545.1|AALB	LOC5570234|XP_021711486.1|AAEG
OG0005587	LOC118457258|XP_035774539.1|AALB	LOC5570236|XP_021706701.1|AAEG
OG0005588	LOC118457254|XP_035774535.1|AALB	LOC5570237|XP_001659016.2|AAEG
OG0005589	LOC118457905|XP_035775789.1|AALB	LOC5579026|XP_021705203.1|AAEG
OG0005590	LOC118457025|XP_035774153.1|AALB	LOC5579025|XP_001664206.2|AAEG
OG0005591	LOC118457024|XP_035774152.1|AALB	LOC5579029|XP_021704809.1|AAEG
OG0005592	LOC118457904|XP_035775788.1|AALB	LOC5572840|XP_001660595.1|AAEG
OG0005593	LOC118461196|XP_035782134.1|AALB	LOC5572832|XP_001660598.1|AAEG
OG0005594	LOC118461195|XP_035782133.1|AALB	LOC5572835|XP_021704347.1|AAEG
OG0005595	LOC118461193|XP_035782121.1|AALB	LOC5572837|XP_001660600.2|AAEG
OG0005596	LOC118458281|XP_035776497.1|AALB	LOC5572845|XP_021705712.1|AAEG
OG0005597	LOC118468808|XP_035795908.1|AALB	LOC5572844|XP_021705676.1|AAEG
OG0005598	LOC118459896|XP_035779605.1|AALB	LOC5570139|XP_001653121.1|AAEG
OG0005599	LOC118457418|XP_035774887.1|AALB	LOC5572509|XP_001660447.1|AAEG
OG0005600	LOC118458625|XP_035777206.1|AALB	LOC5575114|XP_001661836.1|AAEG
OG0005601	LOC118456937|XP_035773981.1|AALB	LOC5575109|XP_021708500.1|AAEG
OG0005602	LOC118456952|XP_035774021.1|AALB	LOC5575106|XP_001661828.1|AAEG
OG0005603	LOC118461529|XP_035782854.1|AALB	LOC23687752|XP_011493613.1|AAEG
OG0005604	LOC118461525|XP_035782849.1|AALB	LOC5572229|XP_021709044.1|AAEG
OG0005605	LOC118458620|XP_035777197.1|AALB	LOC5572230|XP_001653922.2|AAEG
OG0005606	LOC118457244|XP_035774523.1|AALB	LOC5572238|XP_021709653.1|AAEG
OG0005607	LOC118460787|XP_035781284.1|AALB	LOC5576658|XP_001656187.1|AAEG
OG0005608	LOC118460778|XP_035781276.1|AALB	LOC5576659|XP_021708468.1|AAEG
OG0005609	LOC118460789|XP_035781287.1|AALB	LOC5576650|XP_001656189.1|AAEG
OG0005610	LOC118460433|XP_035780618.1|AALB	LOC5567644|XP_021705060.1|AAEG
OG0005611	LOC118456704|XP_035773609.1|AALB	LOC5567647|XP_021706606.1|AAEG
OG0005612	LOC118458752|XP_035777435.1|AALB	LOC5567648|XP_021710264.1|AAEG
OG0005613	LOC118461511|XP_035782834.1|AALB	LOC5563782|XP_001648069.1|AAEG
OG0005614	LOC118461495|XP_035782812.1|AALB	LOC5563776|XP_001648070.2|AAEG
OG0005615	LOC118459901|XP_035779615.1|AALB	LOC23687614|XP_021709751.1|AAEG
OG0005616	LOC118460992|XP_035781706.1|AALB	LOC5578567|XP_021707552.1|AAEG
OG0005617	LOC118460990|XP_035781705.1|AALB	LOC5578565|XP_001663955.2|AAEG
OG0005618	LOC118460993|XP_035781707.1|AALB	LOC5578564|XP_001663953.1|AAEG
OG0005619	LOC118461489|XP_035782763.1|AALB	LOC5568529|XP_021707754.1|AAEG
OG0005620	LOC118458788|XP_035777522.1|AALB	LOC5567843|XP_001657723.1|AAEG
OG0005622	LOC118458173|XP_035776271.1|AALB	LOC5567821|XP_001657727.1|AAEG
