Orthogroup	AALB.longest_only	DSUP.longest_only
OG0004283	LOC118466850|XP_035792571.1|AALB	LOC119549150|XP_037712858.1|DSUP
OG0004284	LOC118466876|XP_035792624.1|AALB	LOC119548813|XP_037712334.1|DSUP
OG0004285	LOC118465681|XP_035790004.1|AALB	LOC119554815|XP_037721808.1|DSUP
OG0004286	LOC118466855|XP_035792576.1|AALB	LOC119553975|XP_037720609.1|DSUP
OG0004287	LOC118466860|XP_035792588.1|AALB	LOC119554765|XP_037721729.1|DSUP
OG0004288	LOC118466862|XP_035792591.1|AALB	LOC119552959|XP_037718870.1|DSUP
OG0004289	LOC118464429|XP_035787685.1|AALB	LOC119552836|XP_037718621.1|DSUP
OG0004290	LOC118465571|XP_035789826.1|AALB	LOC119550262|XP_037714768.1|DSUP
OG0004291	LOC118463564|XP_035786096.1|AALB	LOC119551603|XP_037716935.1|DSUP
OG0004292	LOC118464155|XP_035787175.1|AALB	LOC119553432|XP_037719748.1|DSUP
OG0004293	LOC118464157|XP_035787183.1|AALB	LOC119555473|XP_037722807.1|DSUP
OG0004294	LOC118464851|XP_035788445.1|AALB	LOC119553564|XP_037719937.1|DSUP
OG0004295	LOC118462610|XP_035784334.1|AALB	LOC119553496|XP_037719834.1|DSUP
OG0004296	LOC118462614|XP_035784340.1|AALB	LOC119554329|XP_037721121.1|DSUP
OG0004297	LOC118464096|XP_035787058.1|AALB	LOC119551818|XP_037717307.1|DSUP
OG0004298	LOC118463372|XP_035785788.1|AALB	LOC119550854|XP_037715754.1|DSUP
OG0004299	LOC118465907|XP_035790473.1|AALB	LOC119559408|XP_037728405.1|DSUP
OG0004300	LOC118463731|XP_035786418.1|AALB	LOC119551023|XP_037716007.1|DSUP
OG0004301	LOC118463727|XP_035786414.1|AALB	LOC119553833|XP_037720395.1|DSUP
OG0004302	LOC118463171|XP_035785459.1|AALB	LOC119549263|XP_037713099.1|DSUP
OG0004303	LOC118465667|XP_035789980.1|AALB	LOC119549608|XP_037713707.1|DSUP
OG0004304	LOC118465669|XP_035789983.1|AALB	LOC119550184|XP_037714650.1|DSUP
OG0004305	LOC118465727|XP_035790067.1|AALB	LOC119551917|XP_037717466.1|DSUP
OG0004306	LOC118466737|XP_035792312.1|AALB	LOC119551016|XP_037715998.1|DSUP
OG0004307	LOC118465558|XP_035789800.1|AALB	LOC119551518|XP_037716831.1|DSUP
OG0004308	LOC118465562|XP_035789806.1|AALB	LOC119550193|XP_037714663.1|DSUP
OG0004309	LOC118464421|XP_035787673.1|AALB	LOC119553417|XP_037719722.1|DSUP
OG0004310	LOC118466593|XP_035792048.1|AALB	LOC119549919|XP_037714171.1|DSUP
OG0004311	LOC118466258|XP_035791206.1|AALB	LOC119554350|XP_037721144.1|DSUP
OG0004312	LOC118467659|XP_035794297.1|AALB	LOC119548982|XP_037712507.1|DSUP
OG0004313	LOC118467657|XP_035794290.1|AALB	LOC119559466|XP_037728503.1|DSUP
OG0004314	LOC118467441|XP_035793838.1|AALB	LOC119551858|XP_037717363.1|DSUP
OG0004315	LOC118467447|XP_035793843.1|AALB	LOC119549618|XP_037713718.1|DSUP
OG0004316	LOC118465888|XP_035790432.1|AALB	LOC119551155|XP_037716277.1|DSUP
OG0004317	LOC118467212|XP_035793333.1|AALB	LOC119550617|XP_037715372.1|DSUP
OG0004318	LOC118465500|XP_035789698.1|AALB	LOC119548981|XP_037712505.1|DSUP
OG0004319	LOC118463728|XP_035786415.1|AALB	LOC119550219|XP_037714710.1|DSUP, LOC119550214|XP_037714697.1|DSUP
OG0004320	LOC118467139|XP_035793153.1|AALB	LOC119559961|XP_037729122.1|DSUP
OG0004321	LOC118462661|XP_035784446.1|AALB	LOC119548796|XP_037712299.1|DSUP
OG0004322	LOC118464863|XP_035788470.1|AALB	LOC119563389|XP_037732672.1|DSUP
OG0004323	LOC118466012|XP_035790712.1|AALB	LOC119552899|XP_037718746.1|DSUP
OG0004324	LOC118466016|XP_035790721.1|AALB	LOC119548705|XP_037712096.1|DSUP
OG0004325	LOC118466015|XP_035790720.1|AALB	LOC119551790|XP_037717265.1|DSUP
OG0004326	LOC118463619|XP_035786205.1|AALB	LOC119551788|XP_037717262.1|DSUP
OG0004327	LOC118463083|XP_035785243.1|AALB	LOC119557863|XP_037726789.1|DSUP
OG0004328	LOC118467675|XP_035794336.1|AALB	LOC119550145|XP_037714583.1|DSUP
OG0004329	LOC118463193|XP_035785516.1|AALB	LOC119550753|XP_037715602.1|DSUP
OG0004330	LOC118465586|XP_035789848.1|AALB	LOC119551890|XP_037717419.1|DSUP
OG0004331	LOC118466979|XP_035792786.1|AALB	LOC119550421|XP_037715012.1|DSUP
OG0004332	LOC118464740|XP_035788243.1|AALB	LOC119548264|XP_037711336.1|DSUP
OG0004333	LOC118464739|XP_035788242.1|AALB	LOC119546381|XP_037708544.1|DSUP
OG0004334	LOC118463601|XP_035786153.1|AALB	LOC119546595|XP_037708942.1|DSUP
OG0004335	LOC118466330|XP_035791343.1|AALB	LOC119549270|XP_037713109.1|DSUP
OG0004336	LOC118464331|XP_035787540.1|AALB	LOC119550920|XP_037715860.1|DSUP
OG0004337	LOC118466335|XP_035791347.1|AALB	LOC119548852|XP_037712401.1|DSUP
OG0004338	LOC118463655|XP_035786292.1|AALB	LOC119554311|XP_037721099.1|DSUP
OG0004339	LOC118465481|XP_035789676.1|AALB, LOC118465480|XP_035789675.1|AALB	LOC119549144|XP_037712850.1|DSUP
OG0004340	LOC118465479|XP_035789674.1|AALB	LOC119549142|XP_037712848.1|DSUP
OG0004341	LOC118467825|XP_035794608.1|AALB	LOC119551523|XP_037716838.1|DSUP
OG0004342	LOC118466997|XP_035792813.1|AALB	LOC119551565|XP_037716891.1|DSUP
OG0004343	LOC118466999|XP_035792817.1|AALB	LOC119550860|XP_037715764.1|DSUP
OG0004344	LOC118463703|XP_035786384.1|AALB	LOC119550990|XP_037715958.1|DSUP
OG0004345	LOC118463762|XP_035786469.1|AALB	LOC119548037|XP_037711041.1|DSUP
OG0004346	LOC118463387|XP_035785823.1|AALB	LOC119550314|XP_037714847.1|DSUP
OG0004347	LOC118467707|XP_035794384.1|AALB	LOC119549978|XP_037714305.1|DSUP
OG0004348	LOC118465216|XP_035789100.1|AALB	LOC119549520|XP_037713561.1|DSUP
OG0004349	LOC118466061|XP_035790804.1|AALB	LOC119550835|XP_037715714.1|DSUP
OG0004350	LOC118465515|XP_035789726.1|AALB	LOC119550493|XP_037715113.1|DSUP
OG0004351	LOC118465969|XP_035790614.1|AALB	LOC119559401|XP_037728393.1|DSUP
OG0004352	LOC118466373|XP_035791490.1|AALB	LOC119559849|XP_037728882.1|DSUP
OG0004353	LOC118462561|XP_035784243.1|AALB	LOC119562048|XP_037731320.1|DSUP
OG0004354	LOC118462563|XP_035784245.1|AALB	LOC119548674|XP_037712048.1|DSUP
OG0004355	LOC118462912|XP_035784906.1|AALB	LOC119560969|XP_037730656.1|DSUP
OG0004356	LOC118465163|XP_035789014.1|AALB	LOC119551328|XP_037716555.1|DSUP
OG0004357	LOC118467502|XP_035793945.1|AALB	LOC119551262|XP_037716447.1|DSUP
OG0004358	LOC118463739|XP_035786426.1|AALB	LOC119550556|XP_037715269.1|DSUP
OG0004359	LOC118463560|XP_035786089.1|AALB	LOC119549219|XP_037713013.1|DSUP
OG0004360	LOC118464752|XP_035788264.1|AALB	LOC119554978|XP_037722037.1|DSUP
OG0004361	LOC118458930|XP_035777793.1|AALB	LOC119550360|XP_037714913.1|DSUP
OG0004362	LOC118467395|XP_035793751.1|AALB	LOC119554940|XP_037721977.1|DSUP
OG0004363	LOC118458021|XP_035776019.1|AALB	LOC119557206|XP_037725790.1|DSUP
OG0004364	LOC118464724|XP_035788197.1|AALB	LOC119549525|XP_037713567.1|DSUP
OG0004365	LOC118463923|XP_035786773.1|AALB	LOC119550445|XP_037715047.1|DSUP
OG0004366	LOC118460523|XP_035780795.1|AALB	LOC119547841|XP_037710798.1|DSUP
OG0004367	LOC118467421|XP_035793800.1|AALB	LOC119553156|XP_037719307.1|DSUP
OG0004368	LOC118466028|XP_035790741.1|AALB	LOC119553048|XP_037719086.1|DSUP
OG0004369	LOC118465255|XP_035789168.1|AALB	LOC119551824|XP_037717313.1|DSUP
OG0004370	LOC118466847|XP_035792567.1|AALB	LOC119549149|XP_037712856.1|DSUP
OG0004371	LOC118464346|XP_035787559.1|AALB	LOC119558245|XP_037727497.1|DSUP
OG0004372	LOC118463838|XP_035786633.1|AALB	LOC119551675|XP_037717058.1|DSUP
OG0004373	LOC118462769|XP_035784627.1|AALB	LOC119563365|XP_037732645.1|DSUP
OG0004374	LOC118467533|XP_035793995.1|AALB	LOC119551032|XP_037716021.1|DSUP
OG0004375	LOC118467946|XP_035794808.1|AALB	LOC119554908|XP_037721937.1|DSUP
OG0004376	LOC118464257|XP_035787387.1|AALB	LOC119554875|XP_037721889.1|DSUP
OG0004377	LOC118468386|XP_035795042.1|AALB	LOC119554337|XP_037721131.1|DSUP
OG0004378	LOC118462536|XP_035784190.1|AALB	LOC119549421|XP_037713425.1|DSUP
OG0004379	LOC118465511|XP_035789723.1|AALB	LOC119550490|XP_037715109.1|DSUP
OG0004380	LOC118467542|XP_035794033.1|AALB	LOC119551863|XP_037717381.1|DSUP
OG0004381	LOC118465111|XP_035788950.1|AALB	LOC119553556|XP_037719929.1|DSUP
OG0004382	LOC118464348|XP_035787561.1|AALB	LOC119550176|XP_037714639.1|DSUP
OG0004383	LOC118464352|XP_035787569.1|AALB	LOC119551183|XP_037716312.1|DSUP
OG0004384	LOC118464362|XP_035787580.1|AALB	LOC119550603|XP_037715346.1|DSUP
OG0004385	LOC118464357|XP_035787573.1|AALB	LOC119550564|XP_037715282.1|DSUP
OG0004386	LOC118467263|XP_035793439.1|AALB	LOC119550311|XP_037714840.1|DSUP
OG0004387	LOC118467407|XP_035793774.1|AALB	LOC119552914|XP_037718778.1|DSUP
OG0004388	LOC118465066|XP_035788841.1|AALB	LOC119550050|XP_037714433.1|DSUP
OG0004389	LOC118463571|XP_035786104.1|AALB	LOC119555630|XP_037723077.1|DSUP
OG0004390	LOC118464209|XP_035787272.1|AALB	LOC119555459|XP_037722790.1|DSUP
OG0004391	LOC118466802|XP_035792446.1|AALB	LOC119551143|XP_037716261.1|DSUP
OG0004392	LOC118462785|XP_035784665.1|AALB	LOC119555449|XP_037722751.1|DSUP
OG0004393	LOC118467428|XP_035793807.1|AALB	LOC119550871|XP_037715781.1|DSUP
OG0004394	LOC118467780|XP_035794513.1|AALB	LOC119550423|XP_037715015.1|DSUP
OG0004395	LOC118465050|XP_035788826.1|AALB	LOC119559400|XP_037728392.1|DSUP
OG0004396	LOC118466163|XP_035791032.1|AALB	LOC119559438|XP_037728465.1|DSUP
OG0004397	LOC118466164|XP_035791034.1|AALB	LOC119549811|XP_037714011.1|DSUP
OG0004398	LOC118466167|XP_035791039.1|AALB	LOC119549815|XP_037714021.1|DSUP
OG0004399	LOC118466158|XP_035791025.1|AALB	LOC119552096|XP_037717806.1|DSUP
OG0004400	LOC118467967|XP_035794841.1|AALB	LOC119545795|XP_037707603.1|DSUP
OG0004401	LOC118467966|XP_035794840.1|AALB	LOC119551323|XP_037716546.1|DSUP
OG0004402	LOC118467964|XP_035794839.1|AALB	LOC119551009|XP_037715990.1|DSUP
OG0004403	LOC118467462|XP_035793865.1|AALB	LOC119552034|XP_037717701.1|DSUP
OG0004404	LOC118467099|XP_035793038.1|AALB	LOC119559379|XP_037728357.1|DSUP
OG0004405	LOC118463905|XP_035786728.1|AALB	LOC119552961|XP_037718872.1|DSUP
OG0004406	LOC118466102|XP_035790913.1|AALB	LOC119552788|XP_037718541.1|DSUP
OG0004407	LOC118464234|XP_035787311.1|AALB	LOC119551959|XP_037717582.1|DSUP
OG0004408	LOC118463141|XP_035785397.1|AALB	LOC119553554|XP_037719923.1|DSUP
OG0004409	LOC118463375|XP_035785793.1|AALB	LOC119559997|XP_037729232.1|DSUP
OG0004410	LOC118465665|XP_035789976.1|AALB	LOC119550937|XP_037715890.1|DSUP
OG0004412	LOC118464761|XP_035788273.1|AALB	LOC119553867|XP_037720447.1|DSUP
OG0004413	LOC118462968|XP_035785027.1|AALB	LOC119549700|XP_037713852.1|DSUP
OG0004414	LOC118464205|XP_035787261.1|AALB	LOC119550055|XP_037714442.1|DSUP
OG0004415	LOC118465274|XP_035789204.1|AALB	LOC119549855|XP_037714078.1|DSUP
OG0004416	LOC118465782|XP_035790208.1|AALB	LOC119549303|XP_037713190.1|DSUP
OG0004417	LOC118465778|XP_035790196.1|AALB	LOC119562863|XP_037731905.1|DSUP
OG0004418	LOC118465776|XP_035790183.1|AALB	LOC119550104|XP_037714512.1|DSUP
OG0004419	LOC118463528|XP_035786031.1|AALB, LOC118463798|XP_035786543.1|AALB	LOC119549448|XP_037713472.1|DSUP
OG0004420	LOC118466953|XP_035792746.1|AALB	LOC119550218|XP_037714708.1|DSUP
OG0004421	LOC118466825|XP_035792509.1|AALB	LOC119553525|XP_037719875.1|DSUP
OG0004422	LOC118466718|XP_035792276.1|AALB	LOC119554655|XP_037721584.1|DSUP
OG0004424	LOC118462774|XP_035784639.1|AALB	LOC119549561|XP_037713639.1|DSUP
OG0004425	LOC118462776|XP_035784642.1|AALB	LOC119555434|XP_037722731.1|DSUP
OG0004426	LOC118462778|XP_035784646.1|AALB	LOC119552861|XP_037718675.1|DSUP
OG0004427	LOC118462902|XP_035784893.1|AALB	LOC119555461|XP_037722795.1|DSUP
OG0004428	LOC118463629|XP_035786229.1|AALB	LOC119560385|XP_037729731.1|DSUP
OG0004429	LOC118467252|XP_035793427.1|AALB	LOC119546666|XP_037709052.1|DSUP
OG0004430	LOC118465144|XP_035788976.1|AALB	LOC119555305|XP_037722550.1|DSUP
OG0004431	LOC118465686|XP_035790010.1|AALB	LOC119560358|XP_037729689.1|DSUP
OG0004432	LOC118465678|XP_035790002.1|AALB	LOC119560354|XP_037729686.1|DSUP
OG0004433	LOC118465334|XP_035789371.1|AALB	LOC119554959|XP_037722011.1|DSUP
OG0004434	LOC118461056|XP_035781839.1|AALB	LOC119549814|XP_037714020.1|DSUP
OG0004435	LOC118467926|XP_035794775.1|AALB	LOC119551667|XP_037717047.1|DSUP
OG0004436	LOC118466574|XP_035792013.1|AALB	LOC119549368|XP_037713328.1|DSUP
OG0004437	LOC118465425|XP_035789547.1|AALB	LOC119550185|XP_037714652.1|DSUP
OG0004438	LOC118467297|XP_035793507.1|AALB	LOC119550758|XP_037715610.1|DSUP
OG0004439	LOC118467296|XP_035793506.1|AALB	LOC119549158|XP_037712872.1|DSUP
OG0004440	LOC118465973|XP_035790626.1|AALB	LOC119550941|XP_037715894.1|DSUP
OG0004441	LOC118464984|XP_035788714.1|AALB	LOC119546644|XP_037709020.1|DSUP
OG0004442	LOC118463797|XP_035786539.1|AALB	LOC119549824|XP_037714030.1|DSUP
OG0004443	LOC118464501|XP_035787829.1|AALB	LOC119554017|XP_037720661.1|DSUP
OG0004444	LOC118467310|XP_035793537.1|AALB	LOC119551973|XP_037717616.1|DSUP
OG0004445	LOC118463082|XP_035785238.1|AALB	LOC119551338|XP_037716567.1|DSUP
OG0004446	LOC118464678|XP_035788088.1|AALB	LOC119558118|XP_037727280.1|DSUP
OG0004447	LOC118466955|XP_035792748.1|AALB	LOC119552962|XP_037718877.1|DSUP
OG0004448	LOC118467423|XP_035793802.1|AALB	LOC119550582|XP_037715304.1|DSUP
OG0004449	LOC118465152|XP_035788990.1|AALB	LOC119554115|XP_037720811.1|DSUP
OG0004450	LOC118463059|XP_035785205.1|AALB	LOC119549055|XP_037712680.1|DSUP, LOC119549054|XP_037712679.1|DSUP
OG0004451	LOC118466867|XP_035792604.1|AALB	LOC119550029|XP_037714382.1|DSUP
OG0004452	LOC118466870|XP_035792610.1|AALB	LOC119551701|XP_037717102.1|DSUP
OG0004453	LOC118466864|XP_035792593.1|AALB	LOC119549750|XP_037713920.1|DSUP
OG0004454	LOC118463444|XP_035785921.1|AALB	LOC119563433|XP_037732747.1|DSUP
OG0004455	LOC118467943|XP_035794805.1|AALB	LOC119554821|XP_037721823.1|DSUP
OG0004456	LOC118464247|XP_035787342.1|AALB	LOC119557086|XP_037725568.1|DSUP
OG0004457	LOC118464248|XP_035787343.1|AALB	LOC119553110|XP_037719211.1|DSUP
OG0004458	LOC118467298|XP_035793508.1|AALB	LOC119553309|XP_037719563.1|DSUP
OG0004459	LOC118463336|XP_035785741.1|AALB	LOC119555308|XP_037722554.1|DSUP
OG0004460	LOC118462723|XP_035784560.1|AALB	LOC119555295|XP_037722540.1|DSUP
OG0004461	LOC118462716|XP_035784548.1|AALB	LOC119554144|XP_037720849.1|DSUP
OG0004462	LOC118465821|XP_035790300.1|AALB	LOC119552502|XP_037718038.1|DSUP
OG0004463	LOC118465825|XP_035790305.1|AALB	LOC119555678|XP_037723227.1|DSUP
OG0004464	LOC118465818|XP_035790290.1|AALB	LOC119552827|XP_037718608.1|DSUP
OG0004465	LOC118465330|XP_035789368.1|AALB	LOC119553051|XP_037719090.1|DSUP
OG0004466	LOC118465095|XP_035788899.1|AALB	LOC119554360|XP_037721154.1|DSUP
OG0004467	LOC118465193|XP_035789053.1|AALB	LOC119554254|XP_037721019.1|DSUP
OG0004468	LOC118466315|XP_035791320.1|AALB	LOC119554593|XP_037721505.1|DSUP
OG0004469	LOC118466325|XP_035791332.1|AALB	LOC119554695|XP_037721624.1|DSUP
OG0004470	LOC118467775|XP_035794500.1|AALB	LOC119547603|XP_037710452.1|DSUP
OG0004471	LOC118465575|XP_035789831.1|AALB	LOC119559912|XP_037729018.1|DSUP
OG0004472	LOC118466501|XP_035791822.1|AALB	LOC119549126|XP_037712820.1|DSUP
OG0004473	LOC118466500|XP_035791821.1|AALB	LOC119551166|XP_037716291.1|DSUP
OG0004474	LOC118466499|XP_035791820.1|AALB	LOC119551168|XP_037716294.1|DSUP
OG0004475	LOC118465237|XP_035789143.1|AALB	LOC119563362|XP_037732642.1|DSUP
OG0004477	LOC118465984|XP_035790657.1|AALB	LOC119550616|XP_037715371.1|DSUP
OG0004478	LOC118465977|XP_035790631.1|AALB	LOC119550485|XP_037715102.1|DSUP
OG0004479	LOC118466557|XP_035791992.1|AALB	LOC119551589|XP_037716918.1|DSUP
OG0004480	LOC118463222|XP_035785565.1|AALB	LOC119556957|XP_037725393.1|DSUP
OG0004481	LOC118464201|XP_035787253.1|AALB	LOC119550064|XP_037714455.1|DSUP
OG0004482	LOC118465315|XP_035789329.1|AALB	LOC119563307|XP_037732568.1|DSUP
OG0004483	LOC118458597|XP_035777165.1|AALB	LOC119549488|XP_037713519.1|DSUP
OG0004484	LOC118456845|XP_035773834.1|AALB	LOC119560959|XP_037730639.1|DSUP
OG0004485	LOC118468398|XP_035795055.1|AALB	LOC119557234|XP_037725844.1|DSUP
OG0004486	LOC118465735|XP_035790089.1|AALB	LOC119550242|XP_037714740.1|DSUP
OG0004487	LOC118466360|XP_035791420.1|AALB	LOC119555497|XP_037722841.1|DSUP
OG0004488	LOC118464608|XP_035787946.1|AALB	LOC119549457|XP_037713485.1|DSUP, LOC119551202|XP_037716364.1|DSUP
OG0004504	LOC118467646|XP_035794274.1|AALB	LOC119559656|XP_037728634.1|DSUP
OG0004505	LOC118462419|XP_035784019.1|AALB	LOC119560687|XP_037730188.1|DSUP
OG0004506	LOC118460235|XP_035780282.1|AALB	LOC119548349|XP_037711495.1|DSUP
OG0004507	LOC118459163|XP_035778181.1|AALB	LOC119560055|XP_037729289.1|DSUP
OG0004508	LOC118459141|XP_035778116.1|AALB	LOC119558832|XP_037728023.1|DSUP
OG0004509	LOC118456379|XP_035772959.1|AALB	LOC119553183|XP_037719354.1|DSUP
OG0004510	LOC118462151|XP_035783997.1|AALB	LOC119555945|XP_037723576.1|DSUP
OG0004511	LOC118464301|XP_035787483.1|AALB	LOC119550206|XP_037714687.1|DSUP
OG0004512	LOC118456316|XP_035772852.1|AALB	LOC119563285|XP_037732577.1|DSUP
OG0004513	LOC118459015|XP_035777914.1|AALB	LOC119555809|XP_037723396.1|DSUP
OG0004514	LOC118462866|XP_035784821.1|AALB	LOC119561559|XP_037731131.1|DSUP
OG0004515	LOC118466255|XP_035791201.1|AALB	LOC119556229|XP_037724176.1|DSUP
OG0004516	LOC118461442|XP_035782657.1|AALB	LOC119555948|XP_037723584.1|DSUP
OG0004517	LOC118461395|XP_035782594.1|AALB	LOC119557949|XP_037726897.1|DSUP
OG0004518	LOC118464528|XP_035787861.1|AALB	LOC119558219|XP_037727457.1|DSUP
OG0004519	LOC118463497|XP_035785989.1|AALB	LOC119557163|XP_037725697.1|DSUP
OG0004520	LOC118464870|XP_035788492.1|AALB	LOC119557280|XP_037725894.1|DSUP
OG0004521	LOC118467813|XP_035794582.1|AALB	LOC119559376|XP_037728346.1|DSUP
OG0004522	LOC118459085|XP_035778042.1|AALB	LOC119557161|XP_037725689.1|DSUP
OG0004523	LOC118463585|XP_035786125.1|AALB	LOC119548630|XP_037711944.1|DSUP
OG0004524	LOC118461269|XP_035782338.1|AALB	LOC119558051|XP_037727129.1|DSUP
OG0004525	LOC118456737|XP_035773682.1|AALB	LOC119557099|XP_037725604.1|DSUP
OG0004526	LOC118456707|XP_035773638.1|AALB	LOC119557319|XP_037725963.1|DSUP
OG0004527	LOC118463953|XP_035786828.1|AALB	LOC119556376|XP_037724472.1|DSUP
OG0004528	LOC118461672|XP_035783157.1|AALB	LOC119556191|XP_037724062.1|DSUP
OG0004529	LOC118468306|XP_035794939.1|AALB	LOC119556125|XP_037723939.1|DSUP
OG0004530	LOC118467549|XP_035794040.1|AALB, LOC118464746|XP_035788290.1|AALB	LOC119557814|XP_037726679.1|DSUP
OG0004531	LOC118461079|XP_035781868.1|AALB	LOC119560435|XP_037729803.1|DSUP
OG0004532	LOC118464843|XP_035788444.1|AALB	LOC119555884|XP_037723470.1|DSUP
OG0004533	LOC118458929|XP_035777795.1|AALB	LOC119557037|XP_037725512.1|DSUP
OG0004534	LOC118458198|XP_035776336.1|AALB	LOC119549755|XP_037713926.1|DSUP
OG0004535	LOC118461882|XP_035783615.1|AALB	LOC119554575|XP_037721483.1|DSUP
OG0004536	LOC118461797|XP_035783434.1|AALB	LOC119558185|XP_037727384.1|DSUP
OG0004537	LOC118461347|XP_035782462.1|AALB	LOC119557536|XP_037726235.1|DSUP, LOC119556314|XP_037724327.1|DSUP
OG0004538	LOC118463153|XP_035785427.1|AALB	LOC119549310|XP_037713198.1|DSUP
OG0004539	LOC118462955|XP_035785002.1|AALB	LOC119563075|XP_037732218.1|DSUP
OG0004540	LOC118462673|XP_035784465.1|AALB	LOC119556112|XP_037723912.1|DSUP
OG0004541	LOC118465214|XP_035789102.1|AALB	LOC119550612|XP_037715364.1|DSUP
OG0004542	LOC118466062|XP_035790818.1|AALB	LOC119558115|XP_037727272.1|DSUP
OG0004543	LOC118462473|XP_035784067.1|AALB	LOC119556548|XP_037724759.1|DSUP
OG0004544	LOC118458630|XP_035777216.1|AALB	LOC119556828|XP_037725213.1|DSUP
OG0004545	LOC118463871|XP_035786682.1|AALB	LOC119559753|XP_037728751.1|DSUP
OG0004546	LOC118462037|XP_035783904.1|AALB	LOC119549810|XP_037714010.1|DSUP
OG0004547	LOC118457715|XP_035775398.1|AALB	LOC119558015|XP_037727054.1|DSUP
OG0004548	LOC118459094|XP_035778054.1|AALB	LOC119557358|XP_037726023.1|DSUP
OG0004549	LOC118460410|XP_035780594.1|AALB	LOC119558088|XP_037727221.1|DSUP
OG0004550	LOC118465293|XP_035789242.1|AALB	LOC119557679|XP_037726477.1|DSUP
OG0004551	LOC118465661|XP_035789973.1|AALB, LOC118463214|XP_035785550.1|AALB	LOC119549247|XP_037713077.1|DSUP
OG0004552	LOC118464875|XP_035788507.1|AALB	LOC119558258|XP_037727523.1|DSUP
OG0004553	LOC118463593|XP_035786145.1|AALB	LOC119555663|XP_037723178.1|DSUP
OG0004554	LOC118459599|XP_035779040.1|AALB	LOC119556675|XP_037724967.1|DSUP
OG0004556	LOC118461421|XP_035782623.1|AALB	LOC119556909|XP_037725324.1|DSUP
OG0004558	LOC118465029|XP_035788790.1|AALB	LOC119557058|XP_037725534.1|DSUP
OG0004559	LOC118466556|XP_035791991.1|AALB	LOC119561813|XP_037731221.1|DSUP
OG0004560	LOC118465323|XP_035789353.1|AALB	LOC119559028|XP_037728085.1|DSUP
OG0004561	LOC118459758|XP_035779348.1|AALB	LOC119547993|XP_037710983.1|DSUP
OG0004562	LOC118465957|XP_035790595.1|AALB	LOC119556206|XP_037724096.1|DSUP
OG0004563	LOC118465919|XP_035790509.1|AALB	LOC119563518|XP_037732912.1|DSUP
OG0004564	LOC118465931|XP_035790532.1|AALB	LOC119560115|XP_037729391.1|DSUP
OG0004565	LOC118462572|XP_035784272.1|AALB	LOC119560918|XP_037730548.1|DSUP
OG0004566	LOC118460349|XP_035780480.1|AALB	LOC119556237|XP_037724199.1|DSUP
OG0004567	LOC118467245|XP_035793407.1|AALB, LOC118468609|XP_035795500.1|AALB	LOC119556529|XP_037724733.1|DSUP
OG0004568	LOC118461353|XP_035782475.1|AALB	LOC119557218|XP_037725812.1|DSUP
OG0004569	LOC118459818|XP_035779468.1|AALB	LOC119559924|XP_037729057.1|DSUP
OG0004570	LOC118461211|XP_035782212.1|AALB	LOC119549050|XP_037712672.1|DSUP
OG0004571	LOC118464356|XP_035787576.1|AALB	LOC119556086|XP_037723865.1|DSUP
OG0004572	LOC118468793|XP_035795894.1|AALB	LOC119548059|XP_037711071.1|DSUP
OG0004573	LOC118464682|XP_035788101.1|AALB	LOC119548977|XP_037712503.1|DSUP
OG0004574	LOC118466219|XP_035791137.1|AALB	LOC119556659|XP_037724930.1|DSUP
OG0004575	LOC118459874|XP_035779559.1|AALB	LOC119556509|XP_037724701.1|DSUP
OG0004576	LOC118456822|XP_035773812.1|AALB	LOC119560500|XP_037729898.1|DSUP
OG0004578	LOC118458869|XP_035777715.1|AALB	LOC119556342|XP_037724369.1|DSUP
OG0004580	LOC118460457|XP_035780673.1|AALB	LOC119559870|XP_037728924.1|DSUP
OG0004581	LOC118458283|XP_035776502.1|AALB	LOC119546129|XP_037708158.1|DSUP
OG0004582	LOC118457018|XP_035774147.1|AALB	LOC119563180|XP_037732379.1|DSUP
OG0004583	LOC118458990|XP_035777886.1|AALB	LOC119558121|XP_037727279.1|DSUP
OG0004584	LOC118457086|XP_035774269.1|AALB	LOC119550001|XP_037714350.1|DSUP
OG0004585	LOC118465715|XP_035790045.1|AALB	LOC119546665|XP_037709055.1|DSUP
OG0004586	LOC118463038|XP_035785179.1|AALB	LOC119556217|XP_037724129.1|DSUP
OG0004587	LOC118458592|XP_035777157.1|AALB	LOC119549016|XP_037712591.1|DSUP
OG0004588	LOC118460238|XP_035780287.1|AALB	LOC119563132|XP_037732310.1|DSUP
OG0004589	LOC118461680|XP_035783167.1|AALB	LOC119556210|XP_037724098.1|DSUP
OG0004590	LOC118461225|XP_035782207.1|AALB	LOC119545634|XP_037707272.1|DSUP
OG0004591	LOC118461216|XP_035782179.1|AALB	LOC119545633|XP_037707271.1|DSUP
OG0004592	LOC118457580|XP_035775155.1|AALB	LOC119558282|XP_037727585.1|DSUP
OG0004593	LOC118457613|XP_035775222.1|AALB	LOC119557947|XP_037726895.1|DSUP
OG0004594	LOC118458807|XP_035777572.1|AALB	LOC119557095|XP_037725585.1|DSUP
OG0004595	LOC118461127|XP_035781977.1|AALB, LOC118465052|XP_035788827.1|AALB	LOC119557480|XP_037726177.1|DSUP
