Orthogroup	AALB.longest_only	DYAK.longest_only
OG0005089	LOC118467527|XP_035793986.1|AALB	LOC6529328|XP_002090333.1|DYAK
OG0005090	LOC118466865|XP_035792595.1|AALB	LOC6530953|XP_002091791.1|DYAK
OG0005091	LOC118459939|XP_035779709.1|AALB	LOC6530065|XP_039228571.1|DYAK
OG0005092	LOC118463508|XP_035786001.1|AALB	LOC6533350|XP_002094075.1|DYAK
OG0005093	LOC118463495|XP_035785984.1|AALB	LOC6534888|XP_015050905.1|DYAK
OG0005094	LOC118462939|XP_035784957.1|AALB	LOC6532833|XP_039230136.1|DYAK
OG0005095	LOC118462937|XP_035784948.1|AALB	LOC6532133|XP_002092909.1|DYAK
OG0005096	LOC118466233|XP_035791166.1|AALB	LOC6526641|XP_002087749.1|DYAK
OG0005097	LOC118464129|XP_035787117.1|AALB	LOC6530599|XP_015052720.1|DYAK
OG0005098	LOC118463410|XP_035785854.1|AALB	LOC6532077|XP_002092854.1|DYAK
OG0005099	LOC118466965|XP_035792769.1|AALB	LOC6532120|XP_015051711.1|DYAK
OG0005100	LOC118466962|XP_035792756.1|AALB	LOC6532121|XP_002092897.1|DYAK
OG0005101	LOC118462607|XP_035784330.1|AALB	LOC6535770|XP_002096393.2|DYAK
OG0005102	LOC118466483|XP_035791757.1|AALB	LOC6530712|XP_015051841.1|DYAK
OG0005103	LOC118466960|XP_035792754.1|AALB	LOC6531946|XP_002092732.1|DYAK
OG0005104	LOC118466968|XP_035792773.1|AALB	LOC6527733|XP_002088816.1|DYAK
OG0005105	LOC118464596|XP_035787932.1|AALB	LOC6534343|XP_002095023.1|DYAK
OG0005106	LOC118466806|XP_035792457.1|AALB	LOC6533458|XP_039230572.1|DYAK
OG0005107	LOC118466273|XP_035791239.1|AALB	LOC6532764|XP_002093506.1|DYAK
OG0005108	LOC118467375|XP_035793689.1|AALB	LOC6530344|XP_002091271.1|DYAK
OG0005109	LOC118461607|XP_035783026.1|AALB	LOC6525043|XP_002100882.1|DYAK
OG0005110	LOC118467795|XP_035794562.1|AALB	LOC6534434|XP_002095111.1|DYAK
OG0005111	LOC118463404|XP_035785845.1|AALB	LOC6533104|XP_015049819.1|DYAK
OG0005112	LOC118463402|XP_035785843.1|AALB	LOC6532340|XP_002093100.3|DYAK
OG0005113	LOC118463406|XP_035785849.1|AALB	LOC6533103|XP_002093829.1|DYAK
OG0005114	LOC118465088|XP_035788884.1|AALB	LOC6532503|XP_002093249.1|DYAK
OG0005115	LOC118466604|XP_035792074.1|AALB	LOC6527616|XP_039227709.1|DYAK
OG0005116	LOC118466208|XP_035791118.1|AALB	LOC6534412|XP_002095090.1|DYAK
OG0005117	LOC118464369|XP_035787601.1|AALB	LOC6523960|XP_002099832.1|DYAK
OG0005118	LOC118466474|XP_035791750.1|AALB	LOC6527922|XP_002088990.1|DYAK
OG0005119	LOC118466468|XP_035791719.1|AALB	LOC6530503|XP_039228340.1|DYAK
OG0005120	LOC118467857|XP_035794653.1|AALB	LOC6532455|XP_015049364.1|DYAK
OG0005121	LOC118467856|XP_035794652.1|AALB	LOC6534940|XP_002095610.1|DYAK
OG0005122	LOC118464808|XP_035788363.1|AALB	LOC6533969|XP_002094667.1|DYAK
OG0005123	LOC118465371|XP_035789459.1|AALB	LOC6534195|XP_002094878.1|DYAK
OG0005124	LOC118466720|XP_035792277.1|AALB	LOC6534418|XP_015050628.1|DYAK
OG0005125	LOC118466419|XP_035791587.1|AALB	LOC6534417|XP_002095095.3|DYAK
OG0005126	LOC118466420|XP_035791590.1|AALB	LOC6532718|XP_002093460.1|DYAK
OG0005127	LOC118463721|XP_035786407.1|AALB	LOC6532482|XP_002093228.1|DYAK
OG0005128	LOC118463616|XP_035786202.1|AALB	LOC6530023|XP_002090969.2|DYAK
OG0005129	LOC118463135|XP_035785387.1|AALB	LOC6534781|XP_002095453.1|DYAK
OG0005130	LOC118465611|XP_035789880.1|AALB	LOC6534745|XP_002095420.1|DYAK
OG0005131	LOC118463863|XP_035786666.1|AALB	LOC6533323|XP_002094049.2|DYAK
OG0005132	LOC118464089|XP_035787046.1|AALB	LOC6533656|XP_002094362.1|DYAK
OG0005133	LOC118464279|XP_035787435.1|AALB	LOC6532802|XP_002093539.1|DYAK
OG0005134	LOC118466203|XP_035791113.1|AALB	LOC6533898|XP_015050320.1|DYAK
OG0005135	LOC118466218|XP_035791134.1|AALB	LOC6532463|XP_002093210.1|DYAK
OG0005136	LOC118464446|XP_035787721.1|AALB	LOC6532465|XP_002093212.1|DYAK
OG0005137	LOC118466398|XP_035791543.1|AALB	LOC6538280|XP_002098807.1|DYAK
OG0005138	LOC118466412|XP_035791573.1|AALB	LOC6533082|XP_002093814.1|DYAK
OG0005139	LOC118462916|XP_035784914.1|AALB	LOC6533150|XP_002093876.2|DYAK
OG0005140	LOC118463991|XP_035786914.1|AALB	LOC6527615|XP_002088703.2|DYAK
OG0005142	LOC118464391|XP_035787630.1|AALB	LOC6532676|XP_002093420.1|DYAK
OG0005143	LOC118462494|XP_035784100.1|AALB	LOC6532681|XP_039229385.1|DYAK
OG0005144	LOC118462495|XP_035784105.1|AALB	LOC6532680|XP_002093424.1|DYAK
OG0005145	LOC118462822|XP_035784737.1|AALB	LOC6532678|XP_002093422.1|DYAK
OG0005146	LOC118467064|XP_035792982.1|AALB	LOC26536290|XP_039230447.1|DYAK
OG0005147	LOC118467065|XP_035792984.1|AALB	LOC6534654|XP_002095329.1|DYAK
OG0005148	LOC118466265|XP_035791221.1|AALB	LOC6532577|XP_015049442.1|DYAK
OG0005149	LOC118466274|XP_035791240.1|AALB	LOC6531211|XP_002092039.1|DYAK
OG0005150	LOC118464282|XP_035787449.1|AALB	LOC6539469|XP_002086358.1|DYAK
OG0005151	LOC118467072|XP_035793000.1|AALB	LOC6532946|XP_002093681.2|DYAK
OG0005152	LOC118466132|XP_035790975.1|AALB	LOC6532942|XP_002093677.1|DYAK
OG0005153	LOC118467070|XP_035792996.1|AALB	LOC6532940|XP_002093675.1|DYAK
OG0005154	LOC118467068|XP_035792992.1|AALB	LOC6532938|XP_002093673.1|DYAK
OG0005155	LOC118465428|XP_035789550.1|AALB	LOC6532244|XP_002093017.1|DYAK
OG0005156	LOC118465754|XP_035790150.1|AALB	LOC6535888|XP_002096504.1|DYAK
OG0005157	LOC118466305|XP_035791304.1|AALB	LOC6531607|XP_002092404.1|DYAK
OG0005158	LOC118466336|XP_035791348.1|AALB	LOC6533187|XP_002093913.1|DYAK
OG0005159	LOC118466350|XP_035791376.1|AALB	LOC6534443|XP_002095120.3|DYAK
OG0005160	LOC118464302|XP_035787482.1|AALB	LOC6534301|XP_002094982.1|DYAK
OG0005161	LOC118463806|XP_035786569.1|AALB	LOC6531989|XP_002092775.1|DYAK
OG0005163	LOC118467363|XP_035793657.1|AALB	LOC26534888|XP_039230250.1|DYAK
OG0005164	LOC118466243|XP_035791186.1|AALB	LOC26534639|XP_015050300.1|DYAK
OG0005165	LOC118464098|XP_035787060.1|AALB	LOC6528292|XP_002089345.1|DYAK
OG0005166	LOC118463859|XP_035786661.1|AALB	LOC6535395|XP_002096045.1|DYAK
OG0005167	LOC118463861|XP_035786664.1|AALB	LOC6535394|XP_002096044.1|DYAK
OG0005168	LOC118463858|XP_035786660.1|AALB	LOC6534374|XP_002095052.1|DYAK
OG0005169	LOC118464855|XP_035788456.1|AALB	LOC6532902|XP_002093638.2|DYAK
OG0005170	LOC118462857|XP_035784807.1|AALB	LOC6532901|XP_002093637.1|DYAK
OG0005171	LOC118462858|XP_035784808.1|AALB	LOC6532900|XP_002093636.1|DYAK
OG0005172	LOC118463854|XP_035786651.1|AALB	LOC6530626|XP_002091539.1|DYAK
OG0005173	LOC118466141|XP_035790986.1|AALB	LOC6528342|XP_002089395.1|DYAK
OG0005174	LOC118466142|XP_035790987.1|AALB	LOC6531841|XP_015051572.1|DYAK
OG0005175	LOC118463515|XP_035786009.1|AALB	LOC6531822|XP_015051565.1|DYAK
OG0005176	LOC118464425|XP_035787681.1|AALB	LOC6531046|XP_002091882.1|DYAK
OG0005177	LOC118463942|XP_035786803.1|AALB	LOC6531824|XP_015051568.1|DYAK
OG0005178	LOC118463940|XP_035786801.1|AALB	LOC6532708|XP_002093450.1|DYAK
OG0005179	LOC118460785|XP_035781286.1|AALB, LOC118465341|XP_035789391.1|AALB	LOC6532692|XP_002093434.1|DYAK
OG0005180	LOC118466748|XP_035792328.1|AALB	LOC6532396|XP_002093147.1|DYAK
OG0005181	LOC118466753|XP_035792343.1|AALB	LOC6524964|XP_002100804.1|DYAK
OG0005182	LOC118466353|XP_035791378.1|AALB	LOC6528725|XP_015054292.1|DYAK
OG0005183	LOC118466356|XP_035791406.1|AALB	LOC6528917|XP_002089949.1|DYAK
OG0005184	LOC118463185|XP_035785497.1|AALB	LOC6528914|XP_039227285.1|DYAK
OG0005185	LOC118463954|XP_035786829.1|AALB	LOC6528738|XP_002089773.1|DYAK
OG0005186	LOC118465264|XP_035789178.1|AALB	LOC6529282|XP_002090287.1|DYAK
OG0005187	LOC118466361|XP_035791423.1|AALB	LOC6528343|XP_002089396.2|DYAK
OG0005188	LOC118467917|XP_035794750.1|AALB	LOC6531081|XP_002091915.1|DYAK
OG0005189	LOC118458927|XP_035777790.1|AALB	LOC6525207|XP_015046157.1|DYAK
OG0005190	LOC118465381|XP_035789468.1|AALB	LOC6533377|XP_002094102.1|DYAK
OG0005191	LOC118464445|XP_035787717.1|AALB	LOC6537051|XP_002097616.1|DYAK
OG0005192	LOC118464028|XP_035786978.1|AALB	LOC6531173|XP_039228297.1|DYAK
OG0005193	LOC118465742|XP_035790097.1|AALB	LOC6528741|XP_015054045.1|DYAK
OG0005194	LOC118462592|XP_035784299.1|AALB	LOC6530776|XP_002091664.1|DYAK
OG0005195	LOC118465807|XP_035790272.1|AALB	LOC6528454|XP_002089500.1|DYAK
OG0005196	LOC118465801|XP_035790261.1|AALB	LOC6534802|XP_002095474.1|DYAK
OG0005197	LOC118465802|XP_035790262.1|AALB	LOC6531999|XP_002092785.1|DYAK
OG0005198	LOC118465804|XP_035790265.1|AALB	LOC6533912|XP_002094612.3|DYAK
OG0005199	LOC118465901|XP_035790446.1|AALB	LOC6531554|XP_002092352.1|DYAK
OG0005200	LOC118465898|XP_035790444.1|AALB	LOC6531653|XP_002092450.1|DYAK
OG0005201	LOC118464398|XP_035787643.1|AALB	LOC6532154|XP_002092930.3|DYAK
OG0005202	LOC118464395|XP_035787638.1|AALB	LOC26535373|XP_015054615.1|DYAK
OG0005203	LOC118468520|XP_035795270.1|AALB	LOC6530365|XP_039228305.1|DYAK
OG0005204	LOC118460016|XP_035779840.1|AALB	LOC6527043|XP_002088136.2|DYAK
OG0005205	LOC118460012|XP_035779831.1|AALB	LOC6526717|XP_002087820.1|DYAK
OG0005206	LOC118463668|XP_035786318.1|AALB	LOC6531847|XP_002092634.1|DYAK
OG0005207	LOC118458933|XP_035777801.1|AALB	LOC6528758|XP_002089793.2|DYAK
OG0005208	LOC118458936|XP_035777808.1|AALB	LOC6528844|XP_039227251.1|DYAK
OG0005209	LOC118459881|XP_035779571.1|AALB	LOC6529042|XP_002090073.1|DYAK
OG0005210	LOC118459880|XP_035779567.1|AALB	LOC6528283|XP_015053897.1|DYAK
OG0005211	LOC118457298|XP_035774661.1|AALB	LOC6535137|XP_039230248.1|DYAK
OG0005212	LOC118460465|XP_035780677.1|AALB	LOC6531998|XP_002092784.1|DYAK
OG0005213	LOC118457844|XP_035775622.1|AALB	LOC6524052|XP_002099921.1|DYAK
OG0005214	LOC118467923|XP_035794767.1|AALB	LOC6527648|XP_002088734.2|DYAK
OG0005215	LOC118468945|XP_035796186.1|AALB	LOC6526766|XP_002087869.1|DYAK
OG0005216	LOC118468954|XP_035796197.1|AALB	LOC6529708|XP_002090701.1|DYAK
OG0005217	LOC118467148|XP_035793183.1|AALB	LOC6529203|XP_039229099.1|DYAK
OG0005218	LOC118467199|XP_035793309.1|AALB	LOC6527805|XP_015053005.1|DYAK
OG0005219	LOC118467173|XP_035793249.1|AALB	LOC6528708|XP_002089743.1|DYAK
OG0005220	LOC118457039|XP_035774174.1|AALB	LOC6532389|XP_002093140.1|DYAK
OG0005221	LOC118457043|XP_035774184.1|AALB	LOC6527833|XP_002088906.1|DYAK
OG0005222	LOC118457037|XP_035774168.1|AALB	LOC6529490|XP_039228678.1|DYAK
OG0005223	LOC118460857|XP_035781456.1|AALB	LOC6527497|XP_002088587.1|DYAK
OG0005224	LOC118458953|XP_035777828.1|AALB	LOC6527764|XP_039227521.1|DYAK
OG0005225	LOC118468681|XP_035795685.1|AALB	LOC6526655|XP_002087763.2|DYAK
OG0005226	LOC118469006|XP_035796333.1|AALB	LOC6527643|XP_015053735.1|DYAK
OG0005227	LOC118459211|XP_035778284.1|AALB	LOC6528927|XP_002089959.1|DYAK
OG0005228	LOC118457140|XP_035774347.1|AALB	LOC6528926|XP_015054217.1|DYAK
OG0005229	LOC118460387|XP_035780548.1|AALB	LOC6526354|XP_039226680.1|DYAK
OG0005230	LOC118458557|XP_035777092.1|AALB	LOC6527238|XP_002088332.1|DYAK
OG0005231	LOC118457708|XP_035775380.1|AALB	LOC6526246|XP_002087370.1|DYAK
OG0005232	LOC118460842|XP_035781425.1|AALB	LOC6526625|XP_039226476.1|DYAK
OG0005233	LOC118460845|XP_035781440.1|AALB	LOC6528278|XP_002089331.1|DYAK
OG0005234	LOC118468368|XP_035795021.1|AALB	LOC6529714|XP_002090707.3|DYAK
OG0005235	LOC118456440|XP_035773094.1|AALB	LOC6529606|XP_002090600.1|DYAK
OG0005236	LOC118456439|XP_035773093.1|AALB	LOC6526814|XP_002087916.1|DYAK
OG0005237	LOC118456437|XP_035773088.1|AALB	LOC6526811|XP_002087913.2|DYAK
OG0005238	LOC118456199|XP_035772653.1|AALB	LOC6526809|XP_002087911.1|DYAK
OG0005240	LOC118468161|XP_035794879.1|AALB, LOC118456494|XP_035773213.1|AALB	LOC6528031|XP_002089098.1|DYAK
OG0005241	LOC118456495|XP_035773214.1|AALB, LOC118468166|XP_035794884.1|AALB	LOC6526391|XP_002087510.1|DYAK
OG0005242	LOC118468165|XP_035794883.1|AALB, LOC118458585|XP_035777138.1|AALB	LOC6527173|XP_039227214.1|DYAK
OG0005243	LOC118468529|XP_035795292.1|AALB	LOC6526355|XP_039226677.1|DYAK
OG0005244	LOC118461010|XP_035781749.1|AALB	LOC6536860|XP_015047969.1|DYAK
OG0005245	LOC118461009|XP_035781748.1|AALB	LOC6536104|XP_002096712.2|DYAK
OG0005246	LOC118461012|XP_035781754.1|AALB	LOC6526303|XP_002087425.1|DYAK
OG0005247	LOC118459528|XP_035778880.1|AALB	LOC6531850|XP_002092637.1|DYAK
OG0005248	LOC118469057|XP_035796420.1|AALB	LOC6537222|XP_002097780.2|DYAK
OG0005249	LOC118457281|XP_035774633.1|AALB	LOC6535513|XP_002096142.1|DYAK
OG0005250	LOC118457148|XP_035774359.1|AALB	LOC6529223|XP_039228873.1|DYAK
OG0005251	LOC118467796|XP_035794567.1|AALB	LOC6528013|XP_002089080.1|DYAK
OG0005252	LOC118459769|XP_035779357.1|AALB	LOC6529682|XP_039228204.1|DYAK
OG0005253	LOC118458362|XP_035776622.1|AALB	LOC6529248|XP_039228781.1|DYAK
OG0005254	LOC118458821|XP_035777586.1|AALB	LOC6529730|XP_002090723.1|DYAK
OG0005255	LOC118456839|XP_035773828.1|AALB	LOC6529729|XP_002090722.2|DYAK
OG0005256	LOC118458372|XP_035776661.1|AALB	LOC6529154|XP_002090161.1|DYAK
OG0005257	LOC118458367|XP_035776652.1|AALB	LOC6527728|XP_002088811.1|DYAK
OG0005258	LOC118460672|XP_035781042.1|AALB	LOC6527854|XP_002088926.1|DYAK
OG0005259	LOC118458365|XP_035776647.1|AALB	LOC6528219|XP_002089281.1|DYAK
OG0005260	LOC118456964|XP_035774047.1|AALB	LOC6528221|XP_002089283.1|DYAK
OG0005261	LOC118456963|XP_035774046.1|AALB	LOC6527140|XP_002088234.1|DYAK
OG0005262	LOC118456271|XP_035772776.1|AALB	LOC6528164|XP_002089229.1|DYAK
OG0005263	LOC118457069|XP_035774232.1|AALB	LOC6529724|XP_002090717.1|DYAK
OG0005264	LOC118457070|XP_035774233.1|AALB	LOC6535424|XP_002096073.2|DYAK
OG0005265	LOC118459053|XP_035777972.1|AALB	LOC6529721|XP_015052407.1|DYAK
OG0005266	LOC118460968|XP_035781673.1|AALB	LOC6528979|XP_002090011.1|DYAK
OG0005267	LOC118456601|XP_035773394.1|AALB	LOC6526590|XP_002087698.1|DYAK
OG0005268	LOC118456594|XP_035773387.1|AALB	LOC6526591|XP_002087699.1|DYAK
OG0005269	LOC118468128|XP_035794876.1|AALB	LOC6526605|XP_002087713.1|DYAK
OG0005270	LOC118460571|XP_035780872.1|AALB	LOC6527250|XP_002088344.1|DYAK
OG0005271	LOC118460566|XP_035780860.1|AALB	LOC6529657|XP_015052398.1|DYAK
OG0005272	LOC118460569|XP_035780868.1|AALB	LOC6529655|XP_002090648.1|DYAK
OG0005273	LOC118458905|XP_035777756.1|AALB	LOC6527705|XP_002088789.1|DYAK
OG0005274	LOC118459274|XP_035778404.1|AALB	LOC6527247|XP_002088341.1|DYAK
OG0005275	LOC118456369|XP_035772934.1|AALB	LOC6527986|XP_002089053.2|DYAK
OG0005276	LOC118456376|XP_035772953.1|AALB	LOC6526752|XP_015053454.1|DYAK
OG0005277	LOC118458036|XP_035776047.1|AALB	LOC6526764|XP_002087867.1|DYAK
OG0005278	LOC118458037|XP_035776048.1|AALB	LOC6530771|XP_002091659.1|DYAK
OG0005279	LOC118456829|XP_035773817.1|AALB	LOC6528056|XP_002089123.1|DYAK
OG0005280	LOC118460102|XP_035780030.1|AALB	LOC6526380|XP_002087499.1|DYAK
OG0005281	LOC118468718|XP_035795741.1|AALB	LOC6526563|XP_039226436.1|DYAK
OG0005282	LOC118459054|XP_035777973.1|AALB	LOC6537526|XP_002098072.1|DYAK
OG0005283	LOC118459056|XP_035777978.1|AALB	LOC6538793|XP_002099306.1|DYAK
OG0005284	LOC118456980|XP_035774073.1|AALB	LOC6529234|XP_015052257.1|DYAK
OG0005285	LOC118457232|XP_035774503.1|AALB	LOC6529233|XP_002090239.1|DYAK
OG0005286	LOC118460841|XP_035781421.1|AALB	LOC6526383|XP_002087502.1|DYAK
OG0005287	LOC118457438|XP_035774921.1|AALB	LOC6526384|XP_002087503.1|DYAK
OG0005288	LOC118458279|XP_035776494.1|AALB	LOC6526940|XP_002088038.2|DYAK
OG0005289	LOC118460603|XP_035780923.1|AALB	LOC6539170|XP_002086071.1|DYAK
OG0005290	LOC118456688|XP_035773569.1|AALB	LOC6537475|XP_002098031.1|DYAK
OG0005291	LOC118458565|XP_035777102.1|AALB	LOC6527480|XP_002088570.1|DYAK
OG0005292	LOC118458555|XP_035777085.1|AALB	LOC6527484|XP_015053700.1|DYAK
OG0005293	LOC118468423|XP_035795079.1|AALB	LOC6529031|XP_002090062.2|DYAK
OG0005294	LOC118460413|XP_035780593.1|AALB	LOC6527351|XP_002088443.1|DYAK
OG0005295	LOC118460404|XP_035780576.1|AALB	LOC6527479|XP_039226929.1|DYAK
OG0005296	LOC118468598|XP_035795459.1|AALB	LOC6537515|XP_002098061.2|DYAK
OG0005297	LOC118457680|XP_035775332.1|AALB	LOC6528851|XP_002089883.1|DYAK, LOC6527747|XP_015053794.1|DYAK
OG0005298	LOC118458009|XP_035775998.1|AALB	LOC6527895|XP_002088967.1|DYAK
OG0005299	LOC118460998|XP_035781716.1|AALB	LOC6538011|XP_002098546.1|DYAK
OG0005300	LOC118468944|XP_035796185.1|AALB	LOC6525388|XP_002101223.1|DYAK
OG0005301	LOC118461156|XP_035782043.1|AALB	LOC6527918|XP_002088986.1|DYAK
OG0005302	LOC118460437|XP_035780624.1|AALB	LOC6530256|XP_002091190.1|DYAK
OG0005303	LOC118467754|XP_035794477.1|AALB	LOC6529608|XP_002090602.1|DYAK
OG0005304	LOC118467786|XP_035794526.1|AALB	LOC6527089|XP_002088182.2|DYAK
OG0005305	LOC118461162|XP_035782052.1|AALB	LOC6530770|XP_002091658.1|DYAK
OG0005306	LOC118461298|XP_035782372.1|AALB	LOC6529516|XP_002090518.1|DYAK
OG0005307	LOC118458548|XP_035777076.1|AALB	LOC6527233|XP_002088327.1|DYAK
OG0005308	LOC118456914|XP_035773932.1|AALB	LOC6527143|XP_002088237.1|DYAK
OG0005309	LOC118460073|XP_035779978.1|AALB	LOC6526701|XP_002087804.2|DYAK
OG0005310	LOC118461416|XP_035782600.1|AALB	LOC6527691|XP_002088775.1|DYAK
OG0005311	LOC118457854|XP_035775637.1|AALB	LOC6527408|XP_002088500.1|DYAK
OG0005312	LOC118456681|XP_035773550.1|AALB	LOC6527447|XP_002088539.1|DYAK
OG0005313	LOC118461922|XP_035783682.1|AALB	LOC6527991|XP_039227359.1|DYAK
OG0005314	LOC118457588|XP_035775170.1|AALB	LOC6527335|XP_002088427.2|DYAK
OG0005315	LOC118468676|XP_035795669.1|AALB	LOC6529594|XP_002090588.3|DYAK
OG0005316	LOC118457855|XP_035775640.1|AALB	LOC6530772|XP_015052747.1|DYAK
OG0005317	LOC118456968|XP_035774055.1|AALB	LOC6529522|XP_002090524.1|DYAK
OG0005318	LOC118457389|XP_035774817.1|AALB	LOC6539232|XP_002086133.1|DYAK
OG0005319	LOC118468747|XP_035795800.1|AALB	LOC6529030|XP_002090061.1|DYAK
OG0005320	LOC118468750|XP_035795805.1|AALB	LOC6529791|XP_039229230.1|DYAK
OG0005321	LOC118461201|XP_035782146.1|AALB	LOC6527212|XP_002088306.1|DYAK
OG0005322	LOC118468624|XP_035795532.1|AALB	LOC6526476|XP_002087593.1|DYAK
OG0005323	LOC118461662|XP_035783141.1|AALB	LOC6527832|XP_039226862.1|DYAK
OG0005324	LOC118456209|XP_035772671.1|AALB	LOC6527902|XP_002088974.1|DYAK
OG0005325	LOC118456208|XP_035772666.1|AALB	LOC26536232|XP_015054708.1|DYAK
OG0005326	LOC118456210|XP_035772673.1|AALB	LOC6527903|XP_002088975.1|DYAK
OG0005327	LOC118468384|XP_035795037.1|AALB	LOC6527815|XP_002088888.1|DYAK
OG0005328	LOC118468950|XP_035796193.1|AALB	LOC6537457|XP_015048358.1|DYAK
OG0005329	LOC118459537|XP_035778902.1|AALB	LOC6532628|XP_002093372.1|DYAK
OG0005330	LOC118456627|XP_035773440.1|AALB	LOC6532629|XP_002093373.1|DYAK
OG0005331	LOC118457473|XP_035774991.1|AALB	LOC6526589|XP_002087697.1|DYAK
OG0005332	LOC118457464|XP_035774976.1|AALB	LOC6529859|XP_002090823.1|DYAK
OG0005333	LOC118457470|XP_035774989.1|AALB	LOC6527367|XP_002088459.1|DYAK
OG0005334	LOC118456463|XP_035773132.1|AALB	LOC6528036|XP_002089103.1|DYAK
OG0005335	LOC118456460|XP_035773128.1|AALB	LOC6529993|XP_002090939.2|DYAK
OG0005336	LOC118456450|XP_035773118.1|AALB	LOC6528820|XP_002089852.1|DYAK
OG0005337	LOC118456761|XP_035773718.1|AALB	LOC6531265|XP_002092074.2|DYAK
OG0005338	LOC118459683|XP_035779203.1|AALB	LOC6527970|XP_002089037.2|DYAK
OG0005339	LOC118461297|XP_035782370.1|AALB	LOC6527135|XP_002088229.1|DYAK
OG0005340	LOC118461293|XP_035782365.1|AALB	LOC6527949|XP_015053847.1|DYAK
OG0005341	LOC118461120|XP_035781948.1|AALB	LOC6528622|XP_002089665.1|DYAK
OG0005342	LOC118459199|XP_035778253.1|AALB	LOC6527301|XP_002088394.1|DYAK
OG0005343	LOC118459419|XP_035778653.1|AALB	LOC6528431|XP_002089477.1|DYAK
OG0005344	LOC118468480|XP_035795193.1|AALB	LOC6530194|XP_002091132.1|DYAK
OG0005345	LOC118468481|XP_035795194.1|AALB	LOC6527082|XP_002088175.1|DYAK
OG0005346	LOC118456222|XP_035772700.1|AALB	LOC6527006|XP_002088102.1|DYAK
OG0005347	LOC118460742|XP_035781202.1|AALB	LOC6526800|XP_015053254.1|DYAK
OG0005348	LOC118456447|XP_035773105.1|AALB	LOC6527999|XP_002089066.1|DYAK
OG0005349	LOC118456464|XP_035773133.1|AALB	LOC6527990|XP_002089057.1|DYAK
OG0005350	LOC118456452|XP_035773119.1|AALB	LOC6527248|XP_002088342.1|DYAK
OG0005351	LOC118468508|XP_035795236.1|AALB	LOC6533395|XP_002094113.1|DYAK
OG0005352	LOC118468337|XP_035794980.1|AALB	LOC120321413|XP_039229670.1|DYAK, LOC6528039|XP_015053862.1|DYAK
OG0005353	LOC118456218|XP_035772691.1|AALB	LOC6531139|XP_002091973.3|DYAK
OG0005354	LOC118468670|XP_035795624.1|AALB	LOC6526645|XP_002087753.1|DYAK
OG0005355	LOC118459292|XP_035778430.1|AALB	LOC6526280|XP_002087402.1|DYAK
OG0005356	LOC118459305|XP_035778447.1|AALB	LOC6526282|XP_002087404.1|DYAK
OG0005357	LOC118459296|XP_035778434.1|AALB	LOC6526906|XP_002088005.1|DYAK
OG0005358	LOC118461295|XP_035782367.1|AALB	LOC6526993|XP_002088089.1|DYAK
OG0005359	LOC118459197|XP_035778251.1|AALB	LOC6531740|XP_002092530.1|DYAK
OG0005360	LOC118459134|XP_035778103.1|AALB	LOC6535022|XP_002095690.1|DYAK
OG0005361	LOC118458893|XP_035777741.1|AALB	LOC6527193|XP_002088287.1|DYAK
OG0005362	LOC118460633|XP_035780980.1|AALB	LOC6527973|XP_002089040.1|DYAK
OG0005363	LOC118456752|XP_035773705.1|AALB	LOC6528120|XP_002089187.1|DYAK
OG0005364	LOC118461887|XP_035783633.1|AALB	LOC6530721|XP_002091612.1|DYAK
OG0005365	LOC118459225|XP_035778310.1|AALB	LOC6530316|XP_002091243.2|DYAK
OG0005366	LOC118457860|XP_035775646.1|AALB	LOC6530315|XP_002091242.2|DYAK
OG0005367	LOC118457067|XP_035774223.1|AALB	LOC6530313|XP_002091240.1|DYAK
OG0005368	LOC118457068|XP_035774231.1|AALB	LOC6536341|XP_002096925.1|DYAK
OG0005369	LOC118456939|XP_035773988.1|AALB	LOC6526448|XP_002087567.1|DYAK
OG0005370	LOC118456938|XP_035773985.1|AALB	LOC6527237|XP_002088331.1|DYAK
OG0005371	LOC118459772|XP_035779376.1|AALB	LOC6527235|XP_002088329.1|DYAK
OG0005372	LOC118458296|XP_035776513.1|AALB	LOC6536433|XP_002097015.1|DYAK
OG0005373	LOC118468709|XP_035795726.1|AALB	LOC6540057|XP_015044810.1|DYAK
OG0005374	LOC118456246|XP_035772736.1|AALB	LOC6529520|XP_002090522.1|DYAK
OG0005375	LOC118456243|XP_035772731.1|AALB	LOC6529521|XP_039229354.1|DYAK
OG0005376	LOC118458385|XP_035776684.1|AALB	LOC6526374|XP_002087493.2|DYAK
OG0005377	LOC118469036|XP_035796392.1|AALB	LOC6532408|XP_039230542.1|DYAK
OG0005378	LOC118461088|XP_035781878.1|AALB	LOC6526423|XP_039226397.1|DYAK
OG0005379	LOC118461091|XP_035781889.1|AALB	LOC6526521|XP_002087631.1|DYAK
OG0005380	LOC118461086|XP_035781875.1|AALB	LOC6526411|XP_002087530.1|DYAK
OG0005381	LOC118468639|XP_035795548.1|AALB	LOC6529554|XP_015052380.1|DYAK
OG0005382	LOC118461741|XP_035783333.1|AALB	LOC6529268|XP_015052273.1|DYAK
OG0005383	LOC118457571|XP_035775139.1|AALB	LOC6534318|XP_039230655.1|DYAK
OG0005384	LOC118460660|XP_035781019.1|AALB	LOC6537050|XP_002097615.1|DYAK
OG0005385	LOC118457706|XP_035775377.1|AALB	LOC6530824|XP_002091707.1|DYAK
