Orthogroup	AALB.longest_only	DMEL.longest_only
OG0003678	LOC118467642|XP_035794261.1|AALB	wit|NP_001261395.1|DMEL
OG0003679	LOC118464681|XP_035788097.1|AALB	Rcd5|NP_647852.1|DMEL
OG0003680	LOC118464254|XP_035787383.1|AALB	CG5033|NP_611270.1|DMEL
OG0003681	LOC118467352|XP_035793628.1|AALB	tun|NP_611061.1|DMEL
OG0003682	LOC118467748|XP_035794451.1|AALB	pps|NP_001247075.1|DMEL
OG0003683	LOC118464407|XP_035787655.1|AALB	TppII|NP_725252.1|DMEL
OG0003684	LOC118467083|XP_035793015.1|AALB	CG3434|NP_648320.1|DMEL
OG0003685	LOC118466185|XP_035791075.1|AALB	TrpA1|NP_001261600.1|DMEL
OG0003686	LOC118466184|XP_035791071.1|AALB	Sec24AB|NP_610531.1|DMEL
OG0003687	LOC118467335|XP_035793584.1|AALB	Dlish|NP_611251.2|DMEL
OG0003688	LOC118467336|XP_035793586.1|AALB	bonsai|NP_611691.1|DMEL
OG0003689	LOC118467004|XP_035792839.1|AALB	ArfGAP3|NP_001097664.2|DMEL
OG0003690	LOC118467003|XP_035792836.1|AALB	NUCB1|NP_649008.2|DMEL
OG0003691	LOC118465187|XP_035789049.1|AALB	meru|NP_730077.1|DMEL
OG0003692	LOC118465047|XP_035788823.1|AALB	p47|NP_610284.1|DMEL
OG0003693	LOC118463611|XP_035786184.1|AALB	CG7028|NP_001286884.1|DMEL
OG0003694	LOC118467900|XP_035794713.1|AALB	ringer|NP_648881.1|DMEL
OG0003695	LOC118463425|XP_035785881.1|AALB	frc|NP_524126.1|DMEL
OG0003696	LOC118462943|XP_035784974.1|AALB	CG34228|NP_001097274.1|DMEL
OG0003697	LOC118466958|XP_035792753.1|AALB	gem|NP_610556.1|DMEL
OG0003698	LOC118463273|XP_035785642.1|AALB	RpS9|NP_524004.2|DMEL
OG0003699	LOC118466488|XP_035791781.1|AALB	ITP|NP_611931.3|DMEL
OG0003700	LOC118462605|XP_035784328.1|AALB	CG3589|NP_611968.1|DMEL
OG0003701	LOC118466967|XP_035792772.1|AALB	CCDC53|NP_609178.1|DMEL
OG0003702	LOC118466964|XP_035792768.1|AALB	CG6833|NP_648689.1|DMEL
OG0003703	LOC118463669|XP_035786319.1|AALB	CG32280|NP_728818.1|DMEL
OG0003704	LOC118463667|XP_035786317.1|AALB	Gorab|NP_788523.1|DMEL
OG0003705	LOC118467369|XP_035793670.1|AALB	lig|NP_001260795.1|DMEL
OG0003706	LOC118463403|XP_035785844.1|AALB	Cralbp|NP_523939.1|DMEL
OG0003707	LOC118462487|XP_035784087.1|AALB	CG32333|NP_001261246.1|DMEL
OG0003708	LOC118467266|XP_035793441.1|AALB	CG5151|NP_648844.1|DMEL
OG0003709	LOC118464636|XP_035787975.1|AALB	sug|NP_610826.1|DMEL
OG0003710	LOC118462640|XP_035784380.1|AALB	CG17019|NP_610827.2|DMEL
OG0003711	LOC118463308|XP_035785686.1|AALB	CG9300|NP_649127.1|DMEL
OG0003712	LOC118464427|XP_035787683.1|AALB	Achl|NP_610964.1|DMEL
OG0003713	LOC118463939|XP_035786800.1|AALB	lms|NP_001286635.1|DMEL
OG0003714	LOC118463938|XP_035786799.1|AALB	Mgat1|NP_525117.2|DMEL
OG0003715	LOC118464577|XP_035787913.1|AALB	Cpr66Cb|NP_648209.1|DMEL
OG0003716	LOC118467772|XP_035794494.1|AALB	Srrm1|NP_648627.1|DMEL
OG0003717	LOC118466725|XP_035792289.1|AALB	zetaCOP|NP_648910.1|DMEL
OG0003718	LOC118466423|XP_035791596.1|AALB	CG8005|NP_648188.2|DMEL
OG0003719	LOC118463130|XP_035785380.1|AALB	CG6650|NP_648685.1|DMEL
OG0003720	LOC118465613|XP_035789883.1|AALB	Dd|NP_608449.1|DMEL
OG0003721	LOC118465616|XP_035789890.1|AALB	Vps20|NP_726213.1|DMEL
OG0003722	LOC118464082|XP_035787032.1|AALB	Pura|NP_996016.2|DMEL
OG0003723	LOC118464092|XP_035787050.1|AALB	ghi|NP_729495.1|DMEL
OG0003724	LOC118467599|XP_035794178.1|AALB	TM9SF3|NP_647979.1|DMEL
OG0003725	LOC118466222|XP_035791146.1|AALB	tral|NP_001261775.1|DMEL
OG0003726	LOC118466220|XP_035791140.1|AALB	Uev1A|NP_647959.1|DMEL
OG0003728	LOC118464313|XP_035787502.1|AALB	sra|NP_524378.1|DMEL
OG0003729	LOC118464982|XP_035788707.1|AALB, LOC118464305|XP_035787486.1|AALB	alpha-Spec|NP_001261286.1|DMEL
OG0003730	LOC118467261|XP_035793437.1|AALB	Tet|NP_001261344.1|DMEL
OG0003731	LOC118467074|XP_035793002.1|AALB	CG1265|NP_647878.1|DMEL
OG0003732	LOC118467901|XP_035794718.1|AALB	Blos2|NP_648427.1|DMEL
OG0003733	LOC118467898|XP_035794709.1|AALB	Ptp61F|NP_476687.1|DMEL
OG0003734	LOC118466443|XP_035791645.1|AALB	Hipk|NP_001369036.1|DMEL
OG0003735	LOC118465755|XP_035790151.1|AALB	Upf3|NP_726375.1|DMEL
OG0003736	LOC118465769|XP_035790177.1|AALB	mRpS28|NP_523785.2|DMEL
OG0003737	LOC118465760|XP_035790157.1|AALB	T3dh|NP_477209.2|DMEL
OG0003739	LOC118463094|XP_035785269.1|AALB	PIG-G|NP_610292.2|DMEL
OG0003740	LOC118463095|XP_035785271.1|AALB	dpa|NP_477185.1|DMEL
OG0003741	LOC118463097|XP_035785276.1|AALB	312|NP_612105.1|DMEL
OG0003742	LOC118464124|XP_035787110.1|AALB	CG6843|NP_649072.1|DMEL
OG0003743	LOC118467680|XP_035794344.1|AALB	nito|NP_610339.1|DMEL
OG0003744	LOC118467682|XP_035794346.1|AALB	mEFTu2|NP_610288.1|DMEL
OG0003745	LOC118467684|XP_035794348.1|AALB	Tmem18|NP_725169.3|DMEL
OG0003746	LOC118466242|XP_035791185.1|AALB	CG10543|NP_001369100.1|DMEL
OG0003747	LOC118466247|XP_035791192.1|AALB	Lmx1a|NP_729801.1|DMEL
OG0003748	LOC118466244|XP_035791187.1|AALB	CG4328|NP_648567.2|DMEL
OG0003749	LOC118466246|XP_035791191.1|AALB	CG32100|NP_729797.1|DMEL
OG0003750	LOC118466250|XP_035791195.1|AALB	Sms|NP_001287045.1|DMEL
OG0003751	LOC118466283|XP_035791256.1|AALB	app|NP_996065.2|DMEL
OG0003752	LOC118465649|XP_035789955.1|AALB	CG3764|NP_001261977.1|DMEL
OG0003753	LOC118465654|XP_035789962.1|AALB	Ist1|NP_648058.1|DMEL
OG0003754	LOC118465648|XP_035789954.1|AALB	velo|NP_648056.1|DMEL
OG0003755	LOC118463860|XP_035786662.1|AALB	CG6652|NP_648946.3|DMEL
OG0003756	LOC118466940|XP_035792732.1|AALB	CG10417|NP_610169.1|DMEL
OG0003757	LOC118466138|XP_035790982.1|AALB	CG16896|NP_611973.2|DMEL
OG0003758	LOC118467355|XP_035793641.1|AALB	Sik3|NP_611361.4|DMEL
OG0003759	LOC118466073|XP_035790830.1|AALB	CG43078|NP_001246678.1|DMEL
OG0003760	LOC118466075|XP_035790843.1|AALB	Sema1b|NP_611244.1|DMEL
OG0003761	LOC118467078|XP_035793008.1|AALB	Pus7|NP_648231.1|DMEL
OG0003762	LOC118464601|XP_035787938.1|AALB, LOC118464617|XP_035787955.1|AALB	CG6765|NP_648233.1|DMEL
OG0003763	LOC118464295|XP_035787470.1|AALB	Ets65A|NP_001303373.1|DMEL
OG0003764	LOC118466354|XP_035791382.1|AALB	CG13293|NP_648024.2|DMEL
OG0003765	LOC118466754|XP_035792347.1|AALB	CG16865|NP_609677.1|DMEL
OG0003766	LOC118466752|XP_035792342.1|AALB	CG6903|NP_572198.1|DMEL
OG0003767	LOC118466357|XP_035791408.1|AALB	Cdk5|NP_477080.1|DMEL
OG0003768	LOC118463951|XP_035786822.1|AALB	sha|NP_001137645.1|DMEL
OG0003769	LOC118463633|XP_035786246.1|AALB	CG7741|NP_610670.2|DMEL
OG0003770	LOC118462635|XP_035784375.1|AALB	Cals|NP_001259086.1|DMEL
OG0003771	LOC118466829|XP_035792519.1|AALB	cert|NP_648199.1|DMEL
OG0003772	LOC118467304|XP_035793521.1|AALB	Use1|NP_648289.2|DMEL
OG0003773	LOC118467302|XP_035793515.1|AALB	Etf-QO|NP_610536.1|DMEL
OG0003774	LOC118467798|XP_035794564.1|AALB	CG1513|NP_610534.3|DMEL
OG0003775	LOC118468440|XP_035795095.1|AALB	dome|NP_523412.1|DMEL
OG0003776	LOC118464736|XP_035788231.1|AALB	CG30158|NP_652315.2|DMEL
OG0003777	LOC118466911|XP_035792669.1|AALB	slv|NP_477383.1|DMEL
OG0003778	LOC118464027|XP_035786976.1|AALB	Sod3|NP_001033939.2|DMEL
OG0003779	LOC118465806|XP_035790269.1|AALB	HnRNP-K|NP_995906.1|DMEL
OG0003780	LOC118465900|XP_035790445.1|AALB	CG6550|NP_611207.1|DMEL
OG0003781	LOC118465902|XP_035790447.1|AALB	CaMKI|NP_524622.1|DMEL
OG0003782	LOC118466339|XP_035791359.1|AALB	CG32809|NP_001245466.1|DMEL
OG0003783	LOC118467165|XP_035793216.1|AALB	ALiX|NP_651582.1|DMEL
OG0003784	LOC118463866|XP_035786676.1|AALB	CG8078|NP_610451.1|DMEL
OG0003785	LOC118463574|XP_035786108.1|AALB	d4|NP_610163.1|DMEL
OG0003786	LOC118464198|XP_035787250.1|AALB	Dgp-1|NP_611302.1|DMEL
OG0003787	LOC118464200|XP_035787252.1|AALB	MED9|NP_788400.1|DMEL
OG0003788	LOC118464396|XP_035787639.1|AALB	PPP1R15|NP_611863.1|DMEL
OG0003789	LOC118464393|XP_035787633.1|AALB	LRR|NP_001260788.1|DMEL
OG0003790	LOC118464404|XP_035787651.1|AALB	CG8607|NP_648100.2|DMEL
OG0003791	LOC118461453|XP_035782675.1|AALB	Dmtn|NP_001163531.1|DMEL
OG0003792	LOC118461399|XP_035782557.1|AALB	rdgBbeta|NP_611248.3|DMEL
OG0003793	LOC118460015|XP_035779839.1|AALB	CG44247|NP_611974.2|DMEL
OG0003794	LOC118464505|XP_035787834.1|AALB	CG4554|NP_611676.1|DMEL
OG0003795	LOC118456604|XP_035773399.1|AALB, LOC118467390|XP_035793733.1|AALB	CG9384|NP_648720.3|DMEL
OG0003796	LOC118467168|XP_035793226.1|AALB	CG7601|NP_651717.1|DMEL
OG0003797	LOC118459879|XP_035779565.1|AALB	spel1|NP_523565.2|DMEL
OG0003798	LOC118459882|XP_035779572.1|AALB	Wnt2|NP_476810.1|DMEL
OG0003799	LOC118457992|XP_035775952.1|AALB	Ppa|NP_001261138.1|DMEL
OG0003800	LOC118456736|XP_035773679.1|AALB	noc|NP_476917.1|DMEL
OG0003801	LOC118458226|XP_035776386.1|AALB	sNPF|NP_724239.1|DMEL
OG0003802	LOC118468511|XP_035795241.1|AALB	CG10747|NP_610022.3|DMEL
OG0003803	LOC118468791|XP_035795892.1|AALB	CG18731|NP_652716.1|DMEL
OG0003804	LOC118468943|XP_035796175.1|AALB	osp|NP_001162975.1|DMEL
OG0003805	LOC118468940|XP_035796168.1|AALB	CG3164|NP_722605.1|DMEL
OG0003806	LOC118468942|XP_035796173.1|AALB	Fis1|NP_001137607.1|DMEL
OG0003807	LOC118467305|XP_035793526.1|AALB	chic|NP_477016.1|DMEL
OG0003808	LOC118460858|XP_035781457.1|AALB	Crtc|NP_001261997.1|DMEL
OG0003809	LOC118461847|XP_035783525.1|AALB	CG10428|NP_609918.1|DMEL
OG0003810	LOC118458955|XP_035777829.1|AALB	CG3511|NP_611935.1|DMEL
OG0003811	LOC118462591|XP_035784297.1|AALB	Spt5|NP_652610.1|DMEL
OG0003812	LOC118456167|XP_035772593.1|AALB	spen|NP_722615.1|DMEL
OG0003813	LOC118457969|XP_035775903.1|AALB	Etl1|NP_609320.2|DMEL
OG0003814	LOC118457739|XP_035775442.1|AALB	Oatp33Eb|NP_609570.1|DMEL
OG0003815	LOC118457743|XP_035775448.1|AALB	CG10877|NP_650894.1|DMEL
OG0003816	LOC118461879|XP_035783609.1|AALB	Top3alpha|NP_523602.2|DMEL
OG0003817	LOC118457510|XP_035775044.1|AALB	Gdi|NP_523524.2|DMEL
OG0003819	LOC118462908|XP_035784901.1|AALB	CG31957|NP_722949.1|DMEL
OG0003820	LOC118468215|XP_035794903.1|AALB	hyx|NP_649863.1|DMEL
OG0003821	LOC118458371|XP_035776659.1|AALB	Sin1|NP_610963.1|DMEL
OG0003822	LOC118457153|XP_035774371.1|AALB	Fic|NP_609026.1|DMEL
OG0003823	LOC118457866|XP_035775658.1|AALB	CG31663|NP_722738.1|DMEL
OG0003824	LOC118456884|XP_035773896.1|AALB	CG13081|NP_609985.1|DMEL
OG0003825	LOC118456837|XP_035773826.1|AALB	CG13097|NP_609237.1|DMEL
OG0003826	LOC118458379|XP_035776678.1|AALB	CG14022|NP_608922.1|DMEL
OG0003827	LOC118460075|XP_035779983.1|AALB	CG3769|NP_609289.1|DMEL
OG0003828	LOC118460074|XP_035779981.1|AALB	numb|NP_523523.2|DMEL
OG0003829	LOC118460071|XP_035779963.1|AALB	CG43333|NP_788051.1|DMEL
OG0003830	LOC118456966|XP_035774053.1|AALB	l_2_k14505|NP_610102.1|DMEL
OG0003831	LOC118456777|XP_035773745.1|AALB	Idh3b|NP_651000.1|DMEL
OG0003832	LOC118459790|XP_035779409.1|AALB	CG17378|NP_609073.2|DMEL
OG0003833	LOC118459044|XP_035777961.1|AALB, LOC118459791|XP_035779412.1|AALB	nrv2|NP_477168.1|DMEL
OG0003834	LOC118457516|XP_035775053.1|AALB	Wee1|NP_477035.1|DMEL
OG0003835	LOC118460964|XP_035781634.1|AALB	CG4587|NP_001285962.1|DMEL
OG0003836	LOC118460572|XP_035780873.1|AALB	CG31800|NP_724152.1|DMEL
OG0003837	LOC118460568|XP_035780863.1|AALB	Sidpn|NP_523599.1|DMEL
OG0003838	LOC118468599|XP_035795475.1|AALB	IFT57|NP_608792.1|DMEL
OG0003839	LOC118456470|XP_035773154.1|AALB	RpL24|NP_609649.1|DMEL
OG0003840	LOC118461893|XP_035783640.1|AALB	CSN4|NP_477444.1|DMEL
OG0003841	LOC118464174|XP_035787207.1|AALB	Slh|NP_001137769.2|DMEL
OG0003842	LOC118459052|XP_035777971.1|AALB	Nup154|NP_477287.1|DMEL
OG0003843	LOC118458558|XP_035777093.1|AALB	Smg5|NP_609685.1|DMEL
OG0003844	LOC118457501|XP_035775030.1|AALB	Ing5|NP_609647.1|DMEL
OG0003845	LOC118457660|XP_035775301.1|AALB	CG15270|NP_609738.1|DMEL
OG0003846	LOC118460412|XP_035780592.1|AALB	GlcAT-S|NP_001162922.1|DMEL
OG0003847	LOC118460699|XP_035781109.1|AALB	CG18661|NP_652562.2|DMEL
OG0003848	LOC118461871|XP_035783590.1|AALB	GckIII|NP_650596.1|DMEL
OG0003849	LOC118457450|XP_035774939.1|AALB	CG11777|NP_724939.1|DMEL
OG0003850	LOC118456297|XP_035772828.1|AALB	rk|NP_476702.1|DMEL
OG0003851	LOC118460436|XP_035780622.1|AALB	CG9945|NP_611494.1|DMEL
OG0003852	LOC118467789|XP_035794558.1|AALB	CG15387|NP_001097058.1|DMEL
OG0003853	LOC118461159|XP_035782049.1|AALB	ATPCL|NP_523755.2|DMEL
OG0003854	LOC118457893|XP_035775758.1|AALB	yellow-b|NP_523586.1|DMEL
OG0003855	LOC118457892|XP_035775754.1|AALB	BuGZ|NP_001260513.1|DMEL
OG0003856	LOC118459061|XP_035777985.1|AALB	AstCC|NP_001285830.1|DMEL
OG0003857	LOC118456685|XP_035773565.1|AALB	crp|NP_476605.1|DMEL
OG0003859	LOC118456763|XP_035773721.1|AALB	CG17321|NP_609915.1|DMEL
OG0003860	LOC118458084|XP_035776137.1|AALB	CG34195|NP_001097360.1|DMEL
OG0003861	LOC118458442|XP_035776817.1|AALB	Cwc25|NP_608705.1|DMEL
OG0003862	LOC118457305|XP_035774675.1|AALB	Kr-h1|NP_477466.1|DMEL
OG0003863	LOC118457303|XP_035774672.1|AALB	tai|NP_001245949.1|DMEL
OG0003864	LOC118457306|XP_035774682.1|AALB	CG9586|NP_001260279.1|DMEL
OG0003865	LOC118461665|XP_035783143.1|AALB	CG5886|NP_651435.1|DMEL
OG0003866	LOC118458230|XP_035776391.1|AALB	CG8665|NP_610107.1|DMEL
OG0003867	LOC118461670|XP_035783151.1|AALB	CG46302|NP_001334712.1|DMEL, CG40439|NP_001036404.1|DMEL
OG0003868	LOC118457871|XP_035775678.1|AALB	SamDC|NP_477223.2|DMEL
OG0003869	LOC118457467|XP_035774986.1|AALB	Ptpa|NP_523466.2|DMEL
OG0003870	LOC118457462|XP_035774960.1|AALB	Pde11|NP_609885.2|DMEL
OG0003871	LOC118457469|XP_035774988.1|AALB	CG6583|NP_609556.2|DMEL
OG0003872	LOC118456764|XP_035773724.1|AALB	cyp33|NP_523773.1|DMEL
OG0003873	LOC118457997|XP_035775966.1|AALB	E2f2|NP_477355.1|DMEL
OG0003874	LOC118459684|XP_035779208.1|AALB	Mondo|NP_724326.1|DMEL
OG0003875	LOC118459690|XP_035779218.1|AALB	Ripalpha|NP_609351.1|DMEL
OG0003876	LOC118456185|XP_035772632.1|AALB	RFeSP|NP_722715.1|DMEL
OG0003877	LOC118459216|XP_035778290.1|AALB	Ku80|NP_609767.2|DMEL
OG0003878	LOC118468473|XP_035795184.1|AALB	CG10602|NP_609916.5|DMEL
OG0003879	LOC118468476|XP_035795187.1|AALB	CG34140|NP_001036574.1|DMEL
OG0003880	LOC118468678|XP_035795674.1|AALB	klu|NP_001261690.1|DMEL
OG0003881	LOC118459049|XP_035777966.1|AALB	Samtor|NP_611943.1|DMEL
OG0003882	LOC118460718|XP_035781155.1|AALB	vlc|NP_524868.1|DMEL
OG0003883	LOC118459132|XP_035778100.1|AALB	Smox|NP_511079.1|DMEL
OG0003884	LOC118458891|XP_035777736.1|AALB	Sec71|NP_609675.2|DMEL
OG0003885	LOC118457235|XP_035774508.1|AALB	COX5B|NP_609046.1|DMEL
OG0003886	LOC118457233|XP_035774505.1|AALB	IFT52|NP_609045.2|DMEL
OG0003887	LOC118468883|XP_035796068.1|AALB	oaf|NP_787963.2|DMEL
OG0003888	LOC118456889|XP_035773903.1|AALB	mRRF2|NP_732771.2|DMEL
OG0003889	LOC118460113|XP_035780041.1|AALB	Plap|NP_524666.2|DMEL
OG0003890	LOC118458901|XP_035777753.1|AALB	CG12012|NP_647813.1|DMEL
OG0003891	LOC118458896|XP_035777745.1|AALB	b|NP_476788.1|DMEL
OG0003892	LOC118459777|XP_035779385.1|AALB	Pol31|NP_647659.1|DMEL
OG0003893	LOC118460629|XP_035780971.1|AALB	Top2|NP_476760.1|DMEL
OG0003894	LOC118460631|XP_035780978.1|AALB	STUB1|NP_477441.1|DMEL
OG0003895	LOC118458295|XP_035776512.1|AALB	dgt3|NP_611533.2|DMEL
OG0003896	LOC118461886|XP_035783627.1|AALB	CG9313|NP_001286657.1|DMEL
OG0003898	LOC118459234|XP_035778325.1|AALB	l_2_37Cg|NP_001260563.1|DMEL
OG0003899	LOC118459779|XP_035779388.1|AALB	shv|NP_608525.1|DMEL
OG0003900	LOC118458388|XP_035776691.1|AALB	S|NP_523450.1|DMEL
OG0003901	LOC118468335|XP_035794978.1|AALB	CG4935|NP_609782.2|DMEL
OG0003902	LOC118458387|XP_035776690.1|AALB	Mnn1|NP_001036342.1|DMEL
OG0003903	LOC118458390|XP_035776695.1|AALB	CG5287|NP_609608.1|DMEL
OG0003904	LOC118458389|XP_035776694.1|AALB	CG31849|NP_723787.1|DMEL
OG0003905	LOC118457521|XP_035775059.1|AALB	CG5808|NP_651291.1|DMEL
OG0003907	LOC118456908|XP_035773927.1|AALB	kraken|NP_477265.1|DMEL
OG0003908	LOC118456911|XP_035773930.1|AALB	CG13949|NP_608552.1|DMEL
OG0003909	LOC118461243|XP_035782236.1|AALB	metro|NP_610642.2|DMEL
OG0003910	LOC118461246|XP_035782252.1|AALB	pyd3|NP_649732.1|DMEL
OG0003911	LOC118468958|XP_035796214.1|AALB	Mon1|NP_608868.1|DMEL
OG0003912	LOC118460999|XP_035781717.1|AALB	CG18480|NP_609761.1|DMEL
OG0003913	LOC118460659|XP_035781018.1|AALB	CG9008|NP_001285908.1|DMEL
OG0003914	LOC118461750|XP_035783358.1|AALB	RfC38|NP_609494.1|DMEL
OG0003915	LOC118461751|XP_035783359.1|AALB	CG32736|NP_727152.1|DMEL
OG0003916	LOC118457746|XP_035775452.1|AALB	GMF|NP_609787.2|DMEL
OG0003917	LOC118461167|XP_035782060.1|AALB	CG14020|NP_001260097.1|DMEL
OG0003918	LOC118461476|XP_035782726.1|AALB	escl|NP_723702.1|DMEL
OG0003919	LOC118462056|XP_035783935.1|AALB	Hydr2|NP_608751.2|DMEL
OG0003920	LOC118457988|XP_035775945.1|AALB	Cdk9|NP_477226.2|DMEL
OG0003921	LOC118468879|XP_035796056.1|AALB	Hr38|NP_477119.1|DMEL
OG0003922	LOC118459771|XP_035779373.1|AALB	Wdr59|NP_995682.1|DMEL
OG0003923	LOC118467487|XP_035793925.1|AALB	Zip102B|NP_651919.3|DMEL
OG0003925	LOC118461708|XP_035783227.1|AALB	Col4a1|NP_723044.1|DMEL
OG0003926	LOC118456820|XP_035773806.1|AALB	eIF3h|NP_524834.2|DMEL
OG0003927	LOC118457694|XP_035775360.1|AALB	mio|NP_608656.1|DMEL
OG0003928	LOC118461428|XP_035782629.1|AALB	PIG-U|NP_609238.1|DMEL
OG0003929	LOC118460112|XP_035780039.1|AALB	CG6230|NP_609490.1|DMEL
OG0003930	LOC118457669|XP_035775318.1|AALB	Hmgcl|NP_609089.1|DMEL
OG0003931	LOC118457664|XP_035775310.1|AALB	Nhe3|NP_723202.2|DMEL
OG0003932	LOC118457862|XP_035775652.1|AALB	flz|NP_001137622.1|DMEL
OG0003933	LOC118461446|XP_035782660.1|AALB	tank|NP_608864.1|DMEL
OG0003934	LOC118461448|XP_035782662.1|AALB	Trs23|NP_609247.1|DMEL
OG0003935	LOC118459321|XP_035778465.1|AALB	CG8370|NP_611073.2|DMEL
OG0003936	LOC118459328|XP_035778477.1|AALB	Ufc1|NP_611074.1|DMEL
OG0003937	LOC118459297|XP_035778437.1|AALB	CG14764|NP_788283.1|DMEL
OG0003938	LOC118460336|XP_035780445.1|AALB	CG34126|NP_001260066.1|DMEL
OG0003939	LOC118461443|XP_035782654.1|AALB	CG7742|NP_608913.1|DMEL
OG0003940	LOC118461447|XP_035782661.1|AALB	mRpL28|NP_608887.1|DMEL
OG0003941	LOC118461584|XP_035782967.1|AALB	CG8891|NP_608890.1|DMEL
OG0003942	LOC118457684|XP_035775341.1|AALB	spz3|NP_609160.2|DMEL
OG0003943	LOC118468577|XP_035795402.1|AALB	CG31917|NP_608895.1|DMEL
OG0003944	LOC118467008|XP_035792848.1|AALB	CG5446|NP_609565.1|DMEL
OG0003945	LOC118460001|XP_035779811.1|AALB	levy|NP_611805.1|DMEL
OG0003946	LOC118461729|XP_035783309.1|AALB	fon|NP_609959.1|DMEL
OG0003947	LOC118458892|XP_035777738.1|AALB	pigeon|NP_476946.1|DMEL
OG0003948	LOC118459246|XP_035778347.1|AALB	mEFTs|NP_609847.1|DMEL
OG0003949	LOC118457277|XP_035774578.1|AALB	Dhc36C|NP_001369131.1|DMEL
OG0003950	LOC118456774|XP_035773743.1|AALB	mtm|NP_523489.1|DMEL
OG0003951	LOC118460839|XP_035781414.1|AALB	CG9098|NP_608979.2|DMEL
OG0003952	LOC118459148|XP_035778126.1|AALB	Ppt2|NP_609500.1|DMEL
OG0003953	LOC118456250|XP_035772739.1|AALB	l_2_k09022|NP_609079.2|DMEL
OG0003954	LOC118458653|XP_035777236.1|AALB	CG1273|NP_647883.1|DMEL
OG0003955	LOC118461411|XP_035782587.1|AALB	Ir31a|NP_001260346.1|DMEL
OG0003956	LOC118468849|XP_035795985.1|AALB	kon|NP_609881.3|DMEL
OG0003957	LOC118456803|XP_035773783.1|AALB	CG13671|NP_648202.1|DMEL
OG0003958	LOC118458800|XP_035777539.1|AALB	CG9919|NP_573119.1|DMEL
OG0003959	LOC118456753|XP_035773706.1|AALB	Ipk1|NP_001097387.1|DMEL
OG0003960	LOC118461410|XP_035782586.1|AALB	tilB|NP_608460.1|DMEL
OG0003961	LOC118457702|XP_035775374.1|AALB	CG7115|NP_609154.1|DMEL
OG0003962	LOC118460119|XP_035780051.1|AALB	Rpn11|NP_608905.1|DMEL
OG0003963	LOC118459660|XP_035779153.1|AALB	CG10702|NP_724157.1|DMEL
OG0003964	LOC118456336|XP_035772886.1|AALB	Snx1|NP_608777.1|DMEL
OG0003965	LOC118459909|XP_035779634.1|AALB	Bsg|NP_723346.2|DMEL
OG0003966	LOC118458655|XP_035777237.1|AALB	CG17683|NP_001036428.1|DMEL
OG0003967	LOC118460820|XP_035781333.1|AALB	MESK2|NP_995914.1|DMEL
OG0003968	LOC118456983|XP_035774081.1|AALB	Fkbp14|NP_001246448.1|DMEL
OG0003969	LOC118468505|XP_035795233.1|AALB	cnk|NP_725671.1|DMEL
OG0003970	LOC118456353|XP_035772907.1|AALB	BBS8|NP_608524.1|DMEL
OG0003971	LOC118460558|XP_035780848.1|AALB	CYLD|NP_723554.1|DMEL
OG0003972	LOC118460560|XP_035780854.1|AALB	sstn|NP_648745.1|DMEL
OG0003973	LOC118460934|XP_035781590.1|AALB	Atf-2|NP_001033973.1|DMEL
OG0003974	LOC118456202|XP_035772660.1|AALB	RpIII128|NP_523706.1|DMEL
OG0003975	LOC118461939|XP_035783707.1|AALB	CG34398|NP_001097127.1|DMEL
OG0003976	LOC118459088|XP_035778046.1|AALB	CG10166|NP_609980.1|DMEL
OG0003977	LOC118459092|XP_035778050.1|AALB	ND-B22|NP_609642.1|DMEL
OG0003978	LOC118457536|XP_035775081.1|AALB	rept|NP_524156.1|DMEL
OG0003979	LOC118460939|XP_035781595.1|AALB	CG6094|NP_609416.1|DMEL
OG0003980	LOC118460935|XP_035781591.1|AALB	CG4338|NP_650441.1|DMEL
OG0003981	LOC118457433|XP_035774911.1|AALB	eRF3|NP_477259.1|DMEL
OG0003982	LOC118457436|XP_035774917.1|AALB	CG10026|NP_609968.3|DMEL
OG0003983	LOC118457437|XP_035774919.1|AALB	CG31826|NP_001260473.1|DMEL
OG0003984	LOC118460301|XP_035780397.1|AALB	Acn|NP_609935.1|DMEL
OG0003985	LOC118460300|XP_035780396.1|AALB	CG10492|NP_001097179.1|DMEL
OG0003986	LOC118459125|XP_035778087.1|AALB	Wnt10|NP_609109.3|DMEL
OG0003987	LOC118462016|XP_035783858.1|AALB	ninaC|NP_523503.2|DMEL
OG0003988	LOC118459247|XP_035778350.1|AALB	CG4230|NP_001260087.1|DMEL
OG0003989	LOC118461960|XP_035783755.1|AALB	ThrRS|NP_723725.1|DMEL
OG0003990	LOC118468329|XP_035794969.1|AALB	Su_H_|NP_476868.1|DMEL
OG0003991	LOC118467379|XP_035793708.1|AALB	ine|NP_477012.1|DMEL
OG0003992	LOC118467431|XP_035793818.1|AALB	CG15443|NP_608839.1|DMEL
OG0003993	LOC118456603|XP_035773396.1|AALB	CG15431|NP_608831.1|DMEL
OG0003994	LOC118460716|XP_035781153.1|AALB	beta4GalNAcTB|NP_651657.1|DMEL
OG0003995	LOC118468601|XP_035795480.1|AALB	CG4679|NP_610854.1|DMEL
OG0003996	LOC118458223|XP_035776380.1|AALB	CG13748|NP_610430.1|DMEL
OG0003997	LOC118457915|XP_035775809.1|AALB	CG5160|NP_609112.1|DMEL
OG0003998	LOC118468332|XP_035794972.1|AALB	Nipped-B|NP_001036451.1|DMEL
