Orthogroup	AALB.longest_only	DVIR.longest_only
OG0005361	LOC118458893|XP_035777741.1|AALB	LOC6629110|XP_002052604.1|DVIR
OG0005362	LOC118460633|XP_035780980.1|AALB	LOC6634122|XP_002057723.1|DVIR
OG0005363	LOC118456752|XP_035773705.1|AALB	LOC6627992|XP_002051429.1|DVIR
OG0005364	LOC118461887|XP_035783633.1|AALB	LOC6626175|XP_002050160.1|DVIR
OG0005365	LOC118459225|XP_035778310.1|AALB	LOC6628042|XP_032293909.1|DVIR
OG0005366	LOC118457860|XP_035775646.1|AALB	LOC6628043|XP_002052691.3|DVIR
OG0005367	LOC118457067|XP_035774223.1|AALB	LOC6627981|XP_002052693.1|DVIR
OG0005368	LOC118457068|XP_035774231.1|AALB	LOC6629778|XP_002052992.1|DVIR
OG0005369	LOC118456939|XP_035773988.1|AALB	LOC6627438|XP_032294444.1|DVIR
OG0005370	LOC118456938|XP_035773985.1|AALB	LOC6627915|XP_032294485.1|DVIR
OG0005371	LOC118459772|XP_035779376.1|AALB	LOC6627806|XP_002051768.1|DVIR
OG0005372	LOC118458296|XP_035776513.1|AALB	LOC6630039|XP_002054558.3|DVIR
OG0005373	LOC118468709|XP_035795726.1|AALB	LOC6629009|XP_002051278.1|DVIR
OG0005374	LOC118456246|XP_035772736.1|AALB	LOC6627705|XP_002051989.1|DVIR
OG0005375	LOC118456243|XP_035772731.1|AALB	LOC6627704|XP_002051988.2|DVIR
OG0005376	LOC118458385|XP_035776684.1|AALB	LOC6635684|XP_002059279.3|DVIR
OG0005377	LOC118469036|XP_035796392.1|AALB	LOC6624402|XP_002046370.1|DVIR
OG0005378	LOC118461088|XP_035781878.1|AALB	LOC6627654|XP_002051718.3|DVIR
OG0005379	LOC118461091|XP_035781889.1|AALB	LOC6628458|XP_002051830.2|DVIR
OG0005380	LOC118461086|XP_035781875.1|AALB	LOC6627618|XP_002051709.2|DVIR
OG0005381	LOC118468639|XP_035795548.1|AALB	LOC6628529|XP_002052725.2|DVIR
OG0005382	LOC118461741|XP_035783333.1|AALB	LOC6628537|XP_032294468.1|DVIR
OG0005383	LOC118457571|XP_035775139.1|AALB	LOC6623564|XP_002046881.3|DVIR
OG0005384	LOC118460660|XP_035781019.1|AALB	LOC6631067|XP_002053212.1|DVIR
OG0005385	LOC118457706|XP_035775377.1|AALB	LOC6626772|XP_002049836.2|DVIR
OG0005386	LOC118461746|XP_035783351.1|AALB	LOC6624906|XP_002050219.2|DVIR
OG0005387	LOC118459200|XP_035778257.1|AALB	LOC6630966|XP_032289666.1|DVIR
OG0005388	LOC118461170|XP_035782063.1|AALB	LOC6628184|XP_032294387.1|DVIR
OG0005389	LOC118461473|XP_035782719.1|AALB	LOC6627550|XP_002052285.1|DVIR
OG0005390	LOC118456821|XP_035773807.1|AALB	LOC6628542|XP_002051854.1|DVIR
OG0005391	LOC118456823|XP_035773808.1|AALB	LOC6628540|XP_002051852.1|DVIR
OG0005392	LOC118467711|XP_035794406.1|AALB	LOC6635735|XP_002059150.1|DVIR
OG0005393	LOC118461417|XP_035782601.1|AALB	LOC6632369|XP_002056199.1|DVIR
OG0005394	LOC118461413|XP_035782592.1|AALB	LOC6635715|XP_002059152.1|DVIR
OG0005395	LOC118460670|XP_035781037.1|AALB	LOC6629031|XP_002052808.1|DVIR
OG0005396	LOC118460865|XP_035781481.1|AALB	LOC6627373|XP_002052638.2|DVIR
OG0005397	LOC118457573|XP_035775141.1|AALB	LOC6627376|XP_002052639.1|DVIR
OG0005398	LOC118457302|XP_035774668.1|AALB	LOC6632900|XP_002056751.1|DVIR
OG0005399	LOC118457599|XP_035775191.1|AALB	LOC6626766|XP_032292089.1|DVIR
OG0005400	LOC118457864|XP_035775656.1|AALB	LOC6627281|XP_002048700.2|DVIR
OG0005401	LOC118457001|XP_035774117.1|AALB	LOC6627565|XP_002052649.1|DVIR
OG0005402	LOC118457731|XP_035775417.1|AALB	LOC6627564|XP_002052648.1|DVIR
OG0005403	LOC118458207|XP_035776345.1|AALB	LOC6627559|XP_002052643.1|DVIR
OG0005404	LOC118458208|XP_035776346.1|AALB	LOC6627560|XP_002052644.1|DVIR
OG0005405	LOC118459322|XP_035778469.1|AALB	LOC6625593|XP_002048831.1|DVIR
OG0005406	LOC118458447|XP_035776823.1|AALB	LOC6625501|XP_002051007.1|DVIR
OG0005407	LOC118456692|XP_035773573.1|AALB	LOC6627022|XP_002050582.1|DVIR
OG0005408	LOC118461582|XP_035782966.1|AALB	LOC6628138|XP_002052306.1|DVIR
OG0005409	LOC118456395|XP_035772980.1|AALB	LOC6628424|XP_002051863.1|DVIR
OG0005410	LOC118468578|XP_035795403.1|AALB	LOC6627680|XP_002051737.1|DVIR
OG0005411	LOC118459091|XP_035778049.1|AALB	LOC6625635|XP_002050760.1|DVIR
OG0005412	LOC118459084|XP_035778041.1|AALB	LOC6625665|XP_002050786.1|DVIR
OG0005413	LOC118468833|XP_035795966.1|AALB	LOC6626073|XP_002048760.2|DVIR
OG0005414	LOC118469052|XP_035796411.1|AALB	LOC6634741|XP_002058189.1|DVIR
OG0005415	LOC118460741|XP_035781195.1|AALB	LOC6636659|XP_032295791.1|DVIR
OG0005416	LOC118459643|XP_035779116.1|AALB	LOC6626363|XP_002050692.1|DVIR
OG0005417	LOC118457284|XP_035774638.1|AALB	LOC6627987|XP_002052699.1|DVIR
OG0005418	LOC118456772|XP_035773740.1|AALB	LOC6627493|XP_002052201.1|DVIR
OG0005419	LOC118460840|XP_035781419.1|AALB	LOC6628044|XP_002051155.1|DVIR
OG0005420	LOC118457494|XP_035775020.1|AALB	LOC6627649|XP_002052500.1|DVIR
OG0005421	LOC118459019|XP_035777915.1|AALB	LOC6627877|XP_002052001.1|DVIR
OG0005422	LOC118460340|XP_035780459.1|AALB	LOC6631880|XP_032295371.1|DVIR
OG0005423	LOC118461116|XP_035781931.1|AALB	LOC6627347|XP_002052458.2|DVIR
OG0005424	LOC118461875|XP_035783599.1|AALB	LOC6635901|XP_002059426.1|DVIR
OG0005425	LOC118456755|XP_035773711.1|AALB	LOC6636689|XP_032295771.1|DVIR
OG0005426	LOC118456313|XP_035772845.1|AALB	LOC6625354|XP_002050321.3|DVIR
OG0005427	LOC118459662|XP_035779156.1|AALB	LOC6634117|XP_002057718.1|DVIR
OG0005428	LOC118459659|XP_035779143.1|AALB	LOC6628617|XP_032293719.1|DVIR
OG0005429	LOC118456362|XP_035772928.1|AALB	LOC6628739|XP_002051555.1|DVIR
OG0005430	LOC118456361|XP_035772925.1|AALB	LOC6628738|XP_002051554.1|DVIR
OG0005431	LOC118461276|XP_035782321.1|AALB	LOC6628962|XP_002051567.1|DVIR
OG0005432	LOC118456318|XP_035772851.1|AALB	LOC6627300|XP_015028163.1|DVIR
OG0005433	LOC118459036|XP_035777948.1|AALB	LOC6625101|XP_002050120.1|DVIR
OG0005434	LOC118457579|XP_035775150.1|AALB	LOC6627797|XP_002051307.1|DVIR
OG0005436	LOC118458430|XP_035776781.1|AALB	LOC6627299|XP_002051283.1|DVIR
OG0005437	LOC118461966|XP_035783769.1|AALB	LOC6633107|XP_032288756.1|DVIR
OG0005438	LOC118466869|XP_035792613.1|AALB	LOC6629047|XP_002052885.1|DVIR
OG0005439	LOC118458680|XP_035777285.1|AALB	LOC6632251|XP_002056080.1|DVIR
OG0005440	LOC118460230|XP_035780255.1|AALB	LOC6627689|XP_032294473.1|DVIR
OG0005441	LOC118457971|XP_035775910.1|AALB	LOC6628885|XP_002051665.1|DVIR
OG0005442	LOC118457052|XP_035774194.1|AALB	LOC6627768|XP_002052657.1|DVIR
OG0005443	LOC118468086|XP_035794872.1|AALB	LOC6636634|XP_032289180.1|DVIR
OG0005444	LOC118459525|XP_035778875.1|AALB	LOC6628831|XP_002052072.1|DVIR
OG0005446	LOC118461190|XP_035782114.1|AALB	LOC6627789|XP_002052677.2|DVIR
OG0005447	LOC118460929|XP_035781582.1|AALB	LOC6635774|XP_002059170.1|DVIR
OG0005448	LOC118458714|XP_035777349.1|AALB	LOC6636465|XP_002059914.1|DVIR
OG0005449	LOC118457511|XP_035775045.1|AALB	LOC6635291|XP_002058801.1|DVIR
OG0005450	LOC118457135|XP_035774343.1|AALB	LOC6630302|XP_002054187.1|DVIR
OG0005451	LOC118468928|XP_035796140.1|AALB	LOC6628401|XP_015028524.1|DVIR
OG0005452	LOC118459205|XP_035778273.1|AALB	LOC6625124|XP_032292327.1|DVIR
OG0005453	LOC118460483|XP_035780718.1|AALB	LOC6632456|XP_002056302.1|DVIR
OG0005454	LOC118458273|XP_035776481.1|AALB	LOC6635667|XP_002059202.1|DVIR
OG0005455	LOC118456239|XP_035772725.1|AALB	LOC6625888|XP_002050359.1|DVIR
OG0005456	LOC118457394|XP_035774822.1|AALB	LOC6634254|XP_002057640.1|DVIR
OG0005457	LOC118457395|XP_035774823.1|AALB	LOC6634252|XP_015025221.1|DVIR
OG0005458	LOC118467270|XP_035793457.1|AALB	LOC6628508|XP_015028273.1|DVIR
OG0005459	LOC118467281|XP_035793483.1|AALB	LOC6628826|XP_002052591.2|DVIR
OG0005460	LOC118458269|XP_035776475.1|AALB	LOC6628182|XP_032294385.1|DVIR
OG0005461	LOC118460303|XP_035780399.1|AALB	LOC6628066|XP_002051535.1|DVIR
OG0005462	LOC118460307|XP_035780402.1|AALB	LOC6628068|XP_002051537.1|DVIR
OG0005463	LOC118460306|XP_035780401.1|AALB	LOC6624328|XP_002047891.1|DVIR
OG0005464	LOC118457375|XP_035774803.1|AALB	LOC6628065|XP_002051534.2|DVIR
OG0005465	LOC118456422|XP_035773054.1|AALB	LOC6634251|XP_002057637.2|DVIR
OG0005466	LOC118461184|XP_035782105.1|AALB	LOC6634253|XP_002057639.1|DVIR
OG0005467	LOC118462020|XP_035783869.1|AALB	LOC116651868|XP_032295002.1|DVIR, LOC6630064|XP_032295266.1|DVIR
OG0005468	LOC118458550|XP_035777079.1|AALB	LOC6627673|XP_002051949.1|DVIR
OG0005469	LOC118468392|XP_035795049.1|AALB	LOC6628909|XP_002051553.1|DVIR
OG0005470	LOC118468389|XP_035795041.1|AALB	LOC6634370|XP_002057564.1|DVIR
OG0005471	LOC118468390|XP_035795043.1|AALB	LOC6629159|XP_002052362.1|DVIR
OG0005473	LOC118459245|XP_035778346.1|AALB	LOC6628034|XP_002052911.1|DVIR
OG0005474	LOC118467229|XP_035793383.1|AALB	LOC6629206|XP_002052625.2|DVIR
OG0005475	LOC118459241|XP_035778336.1|AALB	LOC6629205|XP_002052624.1|DVIR
OG0005476	LOC118461963|XP_035783765.1|AALB	LOC6635879|XP_002059352.2|DVIR
OG0005477	LOC118468330|XP_035794970.1|AALB	LOC6622934|XP_002048540.2|DVIR
OG0005478	LOC118467424|XP_035793806.1|AALB	LOC6629014|XP_002052756.1|DVIR
OG0005479	LOC118467409|XP_035793782.1|AALB	LOC6629013|XP_002052755.1|DVIR
OG0005480	LOC118467414|XP_035793795.1|AALB	LOC6628113|XP_002052309.1|DVIR
OG0005481	LOC118468671|XP_035795647.1|AALB	LOC6628263|XP_002052543.1|DVIR
OG0005482	LOC118460714|XP_035781137.1|AALB	LOC6628265|XP_002052545.2|DVIR
OG0005483	LOC118460717|XP_035781154.1|AALB	LOC6630294|XP_032295294.1|DVIR
OG0005484	LOC118459023|XP_035777919.1|AALB	LOC6627435|XP_002052161.1|DVIR
OG0005485	LOC118468587|XP_035795414.1|AALB	LOC6627148|XP_032292141.1|DVIR
OG0005486	LOC118458222|XP_035776378.1|AALB	LOC6626614|XP_002048708.1|DVIR
OG0005487	LOC118458859|XP_035777674.1|AALB	LOC6627859|XP_002052278.3|DVIR
OG0005488	LOC118468411|XP_035795068.1|AALB	LOC6627860|XP_002052279.3|DVIR
OG0005489	LOC118456380|XP_035772960.1|AALB	LOC6635688|XP_002059283.1|DVIR
OG0005490	LOC118456373|XP_035772950.1|AALB	LOC6635687|XP_002059282.2|DVIR
OG0005491	LOC118460469|XP_035780684.1|AALB	LOC6628440|XP_032294566.1|DVIR
OG0005492	LOC118468336|XP_035794979.1|AALB	LOC6628357|XP_002052223.1|DVIR
OG0005493	LOC118468388|XP_035795040.1|AALB	LOC6628320|XP_032293737.1|DVIR
OG0005494	LOC118461431|XP_035782632.1|AALB	LOC6626235|XP_002048859.1|DVIR
OG0005495	LOC118468584|XP_035795408.1|AALB	LOC6625265|XP_002050628.1|DVIR
OG0005496	LOC118468528|XP_035795289.1|AALB	LOC6629739|XP_002054143.1|DVIR
OG0005497	LOC118459838|XP_035779497.1|AALB	LOC6634006|XP_002057827.1|DVIR
OG0005498	LOC118459845|XP_035779506.1|AALB	LOC6634005|XP_002057826.1|DVIR
OG0005499	LOC118459832|XP_035779488.1|AALB	LOC6634000|XP_002057821.3|DVIR
OG0005500	LOC118459844|XP_035779505.1|AALB	LOC6634001|XP_002057822.1|DVIR
OG0005501	LOC118459837|XP_035779496.1|AALB	LOC6628465|XP_002051540.1|DVIR
OG0005502	LOC118459839|XP_035779498.1|AALB	LOC6628464|XP_002051539.1|DVIR
OG0005504	LOC118460522|XP_035780792.1|AALB	LOC6627678|XP_002051735.1|DVIR
OG0005506	LOC118457075|XP_035774246.1|AALB	LOC6627494|XP_015028378.1|DVIR
OG0005507	LOC118460694|XP_035781102.1|AALB	LOC6628719|XP_002051892.1|DVIR
OG0005508	LOC118456385|XP_035772968.1|AALB	LOC6628765|XP_032294264.1|DVIR
OG0005509	LOC118456384|XP_035772967.1|AALB	LOC6628558|XP_015028288.1|DVIR
OG0005510	LOC118460987|XP_035781702.1|AALB	LOC6634023|XP_002057487.2|DVIR
OG0005511	LOC118458945|XP_035777821.1|AALB	LOC6636082|XP_002059613.3|DVIR
OG0005512	LOC118456272|XP_035772779.1|AALB	LOC6631212|XP_002053955.1|DVIR
OG0005513	LOC118460612|XP_035780946.1|AALB	LOC6628157|XP_002052412.2|DVIR
OG0005514	LOC118460609|XP_035780943.1|AALB	LOC6630967|XP_002053801.1|DVIR
OG0005515	LOC118459030|XP_035777939.1|AALB	LOC6626219|XP_002050747.1|DVIR
OG0005516	LOC118459029|XP_035777938.1|AALB	LOC6636642|XP_002060109.1|DVIR
OG0005517	LOC118458773|XP_035777483.1|AALB	LOC6627350|XP_032294276.1|DVIR
OG0005518	LOC118461402|XP_035782562.1|AALB	LOC6629257|XP_002052781.2|DVIR
OG0005519	LOC118458666|XP_035777264.1|AALB	LOC6626902|XP_002050964.1|DVIR
OG0005520	LOC118457508|XP_035775040.1|AALB	LOC6629113|XP_015028499.1|DVIR
OG0005521	LOC118458489|XP_035776934.1|AALB	LOC6629233|XP_002052609.1|DVIR
OG0005522	LOC118458485|XP_035776929.1|AALB	LOC6623353|XP_032289988.1|DVIR
OG0005523	LOC118461554|XP_035782899.1|AALB	LOC6628436|XP_002052044.2|DVIR
OG0005524	LOC118460931|XP_035781584.1|AALB	LOC6633904|XP_002057597.1|DVIR
OG0005525	LOC118460937|XP_035781592.1|AALB	LOC6629091|XP_002052438.1|DVIR
OG0005526	LOC118468631|XP_035795542.1|AALB	LOC6629127|XP_002052393.1|DVIR
OG0005527	LOC118468634|XP_035795545.1|AALB	LOC6636182|XP_032290054.1|DVIR
OG0005528	LOC118457165|XP_035774386.1|AALB	LOC6628474|XP_002052557.2|DVIR
OG0005529	LOC118456501|XP_035773223.1|AALB	LOC6634238|XP_032293765.1|DVIR
OG0005530	LOC118459394|XP_035778590.1|AALB	LOC6628806|XP_032293558.1|DVIR
OG0005531	LOC118459391|XP_035778588.1|AALB	LOC6624409|XP_002047169.1|DVIR
OG0005532	LOC118468326|XP_035794964.1|AALB	LOC6635625|XP_002059117.1|DVIR
OG0005533	LOC118461844|XP_035783518.1|AALB	LOC6628985|XP_002052116.1|DVIR
OG0005534	LOC118464945|XP_035788625.1|AALB	LOC6636840|XP_002060312.1|DVIR
OG0005535	LOC118459755|XP_035779340.1|AALB	LOC6627684|XP_002051741.1|DVIR
OG0005536	LOC118459183|XP_035778231.1|AALB	LOC6629040|XP_002052186.1|DVIR
OG0005537	LOC118466109|XP_035790935.1|AALB, LOC118461914|XP_035783664.1|AALB	LOC6628520|XP_002051678.1|DVIR
OG0005538	LOC118460512|XP_035780770.1|AALB	LOC6627926|XP_002052801.1|DVIR
OG0005539	LOC118457505|XP_035775037.1|AALB	LOC6627940|XP_002052665.1|DVIR
OG0005540	LOC118458486|XP_035776930.1|AALB	LOC6628309|XP_002052863.2|DVIR
OG0005541	LOC118457502|XP_035775032.1|AALB	LOC6628756|XP_032293931.1|DVIR
OG0005542	LOC118458483|XP_035776922.1|AALB	LOC6623842|XP_002046365.2|DVIR
OG0005543	LOC118456628|XP_035773441.1|AALB	LOC6634219|XP_015025210.1|DVIR
OG0005544	LOC118461854|XP_035783541.1|AALB	LOC6627778|XP_032294231.1|DVIR
OG0005545	LOC118466992|XP_035792812.1|AALB	LOC6629229|XP_002051255.1|DVIR
OG0005546	LOC118461546|XP_035782888.1|AALB	LOC6628437|XP_002052045.1|DVIR
OG0005547	LOC118465430|XP_035789554.1|AALB	LOC6627377|XP_002052640.3|DVIR
OG0005548	LOC118467603|XP_035794196.1|AALB	LOC6627561|XP_002052645.1|DVIR
OG0005549	LOC118462895|XP_035784881.1|AALB	LOC6627563|XP_002052647.1|DVIR
OG0005550	LOC118467616|XP_035794217.1|AALB	LOC6628162|XP_002052417.1|DVIR
OG0005551	LOC118467669|XP_035794322.1|AALB	LOC6627169|XP_032292359.1|DVIR
OG0005552	LOC118456888|XP_035773902.1|AALB	LOC6627170|XP_002050955.1|DVIR
OG0005553	LOC118457421|XP_035774895.1|AALB	LOC6627679|XP_002051736.2|DVIR
OG0005554	LOC118459597|XP_035779023.1|AALB	LOC6635614|XP_032294676.1|DVIR
OG0005555	LOC118459602|XP_035779043.1|AALB	LOC6635612|XP_002059131.1|DVIR
OG0005556	LOC118459600|XP_035779041.1|AALB	LOC6635662|XP_002059130.1|DVIR
OG0005557	LOC118468912|XP_035796113.1|AALB	LOC6628448|XP_002051651.1|DVIR
OG0005558	LOC118459596|XP_035779017.1|AALB	LOC6635661|XP_032294655.1|DVIR
OG0005559	LOC118468898|XP_035796088.1|AALB	LOC6627496|XP_002052204.1|DVIR
OG0005560	LOC118468904|XP_035796098.1|AALB	LOC6628447|XP_002051650.1|DVIR
OG0005561	LOC118468909|XP_035796106.1|AALB	LOC6632179|XP_002055277.2|DVIR
OG0005562	LOC118468902|XP_035796094.1|AALB	LOC6635680|XP_015024388.1|DVIR
OG0005563	LOC118456168|XP_035772604.1|AALB	LOC6636206|XP_002059696.2|DVIR
OG0005564	LOC118460005|XP_035779818.1|AALB	LOC6629058|XP_002052386.1|DVIR
OG0005565	LOC118458476|XP_035776912.1|AALB	LOC6635733|XP_002059148.1|DVIR
OG0005566	LOC118463997|XP_035786937.1|AALB	LOC6635734|XP_002059149.1|DVIR
OG0005567	LOC118468403|XP_035795060.1|AALB	LOC116649793|XP_032288813.1|DVIR, LOC6629404|XP_032288817.1|DVIR
OG0005568	LOC118462014|XP_035783853.1|AALB	LOC6635772|XP_002059168.1|DVIR
OG0005569	LOC118457248|XP_035774528.1|AALB	LOC6628500|XP_002051835.1|DVIR
OG0005570	LOC118460515|XP_035780778.1|AALB	LOC6635689|XP_002059284.2|DVIR
OG0005571	LOC118456680|XP_035773547.1|AALB	LOC6625622|XP_032293146.1|DVIR
OG0005572	LOC118458359|XP_035776604.1|AALB	LOC6625864|XP_002050857.2|DVIR
OG0005573	LOC118468836|XP_035795970.1|AALB	LOC6632615|XP_015026097.1|DVIR
OG0005574	LOC118456931|XP_035773967.1|AALB	LOC6625479|XP_002050335.1|DVIR
OG0005575	LOC118462818|XP_035784732.1|AALB	LOC6631250|XP_002053048.2|DVIR
OG0005576	LOC118456650|XP_035773481.1|AALB	LOC6627187|XP_002049929.2|DVIR
OG0005577	LOC118460293|XP_035780381.1|AALB	LOC6623504|XP_002048218.1|DVIR
OG0005578	LOC118460285|XP_035780365.1|AALB	LOC6624683|XP_002048129.2|DVIR
OG0005579	LOC118460291|XP_035780377.1|AALB	LOC26530647|XP_015031633.1|DVIR
OG0005580	LOC118460960|XP_035781629.1|AALB	LOC6624188|XP_002046301.1|DVIR
OG0005581	LOC118456934|XP_035773972.1|AALB	LOC6633654|XP_032288829.1|DVIR
OG0005582	LOC118460393|XP_035780562.1|AALB	LOC6624363|XP_002047465.2|DVIR
OG0005583	LOC118460397|XP_035780567.1|AALB	LOC6623229|XP_002046726.2|DVIR
OG0005584	LOC118456549|XP_035773310.1|AALB	LOC6628281|XP_015028013.1|DVIR
OG0005585	LOC118456545|XP_035773304.1|AALB	LOC6630801|XP_015027747.1|DVIR
OG0005586	LOC118457263|XP_035774545.1|AALB	LOC6630766|XP_002054625.1|DVIR
OG0005587	LOC118457258|XP_035774539.1|AALB	LOC6625382|XP_002049492.2|DVIR
OG0005588	LOC118457254|XP_035774535.1|AALB	LOC6622515|XP_015030501.1|DVIR
OG0005589	LOC118457905|XP_035775789.1|AALB	LOC6632462|XP_002056308.1|DVIR
OG0005590	LOC118457025|XP_035774153.1|AALB	LOC6624900|XP_002050477.1|DVIR
OG0005591	LOC118457024|XP_035774152.1|AALB	LOC6631919|XP_002055746.1|DVIR
OG0005592	LOC118457904|XP_035775788.1|AALB	LOC6630666|XP_002053445.1|DVIR
OG0005593	LOC118461196|XP_035782134.1|AALB	LOC6624598|XP_002047149.1|DVIR
OG0005594	LOC118461195|XP_035782133.1|AALB	LOC6622962|XP_032291378.1|DVIR
OG0005595	LOC118461193|XP_035782121.1|AALB	LOC6623006|XP_002047217.2|DVIR
OG0005596	LOC118458281|XP_035776497.1|AALB	LOC6624466|XP_002046556.1|DVIR
OG0005597	LOC118468808|XP_035795908.1|AALB	LOC6631275|XP_032295416.1|DVIR
OG0005598	LOC118459896|XP_035779605.1|AALB	LOC6632230|XP_002055878.1|DVIR
OG0005599	LOC118457418|XP_035774887.1|AALB	LOC6625866|XP_002050859.1|DVIR
OG0005600	LOC118458625|XP_035777206.1|AALB	LOC6631246|XP_002053647.1|DVIR
OG0005601	LOC118456937|XP_035773981.1|AALB	LOC6634562|XP_002057979.1|DVIR
OG0005602	LOC118456952|XP_035774021.1|AALB	LOC6630990|XP_002053492.1|DVIR
OG0005603	LOC118461529|XP_035782854.1|AALB	LOC6626583|XP_002049696.1|DVIR
OG0005604	LOC118461525|XP_035782849.1|AALB	LOC6626581|XP_002049694.3|DVIR
OG0005605	LOC118458620|XP_035777197.1|AALB	LOC6635337|XP_015024726.1|DVIR
OG0005606	LOC118457244|XP_035774523.1|AALB	LOC6628105|XP_002052010.1|DVIR
OG0005607	LOC118460787|XP_035781284.1|AALB	LOC6630557|XP_002053275.1|DVIR
OG0005608	LOC118460778|XP_035781276.1|AALB	LOC6630560|XP_002053278.1|DVIR
OG0005609	LOC118460789|XP_035781287.1|AALB	LOC6624492|XP_032290314.1|DVIR
OG0005610	LOC118460433|XP_035780618.1|AALB	LOC6622500|XP_002046423.1|DVIR
OG0005611	LOC118456704|XP_035773609.1|AALB	LOC6624293|XP_002046633.2|DVIR
OG0005612	LOC118458752|XP_035777435.1|AALB	LOC6629973|XP_002053082.1|DVIR
OG0005613	LOC118461511|XP_035782834.1|AALB	LOC6629513|XP_002053173.1|DVIR
OG0005614	LOC118461495|XP_035782812.1|AALB	LOC6633051|XP_002056759.1|DVIR
OG0005615	LOC118459901|XP_035779615.1|AALB	LOC6629754|XP_032293833.1|DVIR
OG0005616	LOC118460992|XP_035781706.1|AALB	LOC6630097|XP_002053690.2|DVIR
OG0005617	LOC118460990|XP_035781705.1|AALB	LOC6630056|XP_032294870.1|DVIR
OG0005618	LOC118460993|XP_035781707.1|AALB	LOC6635809|XP_002059318.1|DVIR
OG0005619	LOC118461489|XP_035782763.1|AALB	LOC6632582|XP_002056222.2|DVIR
OG0005620	LOC118458788|XP_035777522.1|AALB	LOC6631403|XP_002055673.1|DVIR
OG0005622	LOC118458173|XP_035776271.1|AALB	LOC6633553|XP_002057250.1|DVIR
OG0005623	LOC118468831|XP_035795955.1|AALB	LOC6633318|XP_032296531.1|DVIR
OG0005624	LOC118461224|XP_035782202.1|AALB	LOC6629719|XP_002053676.1|DVIR
OG0005625	LOC118461222|XP_035782200.1|AALB	LOC6631070|XP_015027233.1|DVIR
OG0005626	LOC118461230|XP_035782216.1|AALB	LOC6631360|XP_002055664.1|DVIR
OG0005627	LOC118468610|XP_035795496.1|AALB	LOC6632926|XP_015025809.1|DVIR
OG0005628	LOC118456790|XP_035773764.1|AALB	LOC6633082|XP_032289705.1|DVIR
OG0005629	LOC118459944|XP_035779715.1|AALB	LOC6625470|XP_002050146.1|DVIR
OG0005630	LOC118459938|XP_035779699.1|AALB	LOC6636497|XP_002059803.2|DVIR
OG0005631	LOC118459798|XP_035779426.1|AALB	LOC6633597|XP_002056809.1|DVIR
OG0005633	LOC118459470|XP_035778771.1|AALB	LOC6630758|XP_002054617.2|DVIR
OG0005634	LOC118460796|XP_035781296.1|AALB	LOC6629285|XP_002054693.2|DVIR
OG0005635	LOC118461355|XP_035782473.1|AALB	LOC6636640|XP_015023809.1|DVIR
OG0005636	LOC118461227|XP_035782208.1|AALB	LOC116651790|XP_032294708.1|DVIR, LOC6630051|XP_002054719.1|DVIR
OG0005637	LOC118456791|XP_035773766.1|AALB	LOC6633159|XP_002056608.2|DVIR
OG0005638	LOC118468612|XP_035795504.1|AALB	LOC6626057|XP_032292804.1|DVIR
OG0005639	LOC118459709|XP_035779260.1|AALB	LOC6626557|XP_002049807.2|DVIR
OG0005640	LOC118459187|XP_035778238.1|AALB	LOC6632570|XP_002056329.1|DVIR
OG0005641	LOC118464116|XP_035787096.1|AALB	LOC6631641|XP_002055360.1|DVIR
OG0005642	LOC118461409|XP_035782581.1|AALB	LOC6635197|XP_002058472.1|DVIR
OG0005643	LOC118459875|XP_035779555.1|AALB	LOC6622937|XP_002047077.1|DVIR
OG0005644	LOC118459871|XP_035779551.1|AALB	LOC6624583|XP_002047076.1|DVIR
OG0005645	LOC118460359|XP_035780497.1|AALB	LOC6631648|XP_015026669.2|DVIR
OG0005646	LOC118458455|XP_035776841.1|AALB	LOC6633743|XP_002057028.1|DVIR
OG0005647	LOC118456498|XP_035773219.1|AALB	LOC6626773|XP_002049837.1|DVIR
OG0005648	LOC118456497|XP_035773218.1|AALB	LOC6624522|XP_002048537.1|DVIR
OG0005649	LOC118459857|XP_035779523.1|AALB	LOC6632634|XP_002056635.2|DVIR
OG0005650	LOC118457758|XP_035775470.1|AALB	LOC6632393|XP_002056629.1|DVIR
OG0005651	LOC118460344|XP_035780473.1|AALB	LOC6632008|XP_002055381.1|DVIR
OG0005652	LOC118461524|XP_035782848.1|AALB	LOC6630443|XP_015027113.1|DVIR
OG0005653	LOC118461041|XP_035781823.1|AALB	LOC6628434|XP_032294500.1|DVIR
OG0005654	LOC118461046|XP_035781830.1|AALB	LOC6629378|XP_032293298.1|DVIR
OG0005655	LOC118461052|XP_035781836.1|AALB	LOC6630272|XP_002053701.1|DVIR
OG0005656	LOC118461035|XP_035781812.1|AALB	LOC6630135|XP_002053687.1|DVIR
OG0005657	LOC118461029|XP_035781788.1|AALB	LOC6633094|XP_032289678.1|DVIR
OG0005658	LOC118461909|XP_035783656.1|AALB	LOC6632314|XP_002056499.1|DVIR
OG0005659	LOC118457257|XP_035774537.1|AALB	LOC6632661|XP_002056467.3|DVIR
OG0005660	LOC118459065|XP_035777992.1|AALB	LOC6623144|XP_032290962.1|DVIR
OG0005661	LOC118457063|XP_035774219.1|AALB	LOC6632761|XP_002056366.3|DVIR
OG0005662	LOC118460277|XP_035780353.1|AALB	LOC6632563|XP_032289647.1|DVIR
