Orthogroup	AALB.longest_only	ASTE.longest_only
OG0006311	LOC118465547|XP_035789770.1|AALB	LOC118504534|XP_035894989.1|ASTE
OG0006312	LOC118468837|XP_035795975.1|AALB	LOC118504498|XP_035894918.1|ASTE
OG0006313	LOC118467803|XP_035794611.1|AALB	LOC118504318|XP_035894541.1|ASTE
OG0006314	LOC118461551|XP_035782898.1|AALB	LOC118503485|XP_035892684.1|ASTE
OG0006315	LOC118463018|XP_035785148.1|AALB	LOC118517500|XP_035919604.1|ASTE
OG0006316	LOC118457593|XP_035775187.1|AALB	LOC118517278|XP_035919147.1|ASTE
OG0006317	LOC118468456|XP_035795134.1|AALB	LOC118506402|XP_035899360.1|ASTE
OG0006318	LOC118457726|XP_035775414.1|AALB	LOC118507915|XP_035903151.1|ASTE
OG0006319	LOC118468591|XP_035795427.1|AALB	LOC118507981|XP_035903234.1|ASTE
OG0006320	LOC118456502|XP_035773227.1|AALB	LOC118507848|XP_035902877.1|ASTE
OG0006321	LOC118466569|XP_035792006.1|AALB	LOC118504681|XP_035895387.1|ASTE
OG0006322	LOC118466573|XP_035792012.1|AALB	LOC118504222|XP_035894330.1|ASTE
OG0006323	LOC118458746|XP_035777417.1|AALB	LOC118513798|XP_035915882.1|ASTE
OG0006324	LOC118461572|XP_035782959.1|AALB	LOC118507445|XP_035901827.1|ASTE
OG0006325	LOC118462663|XP_035784456.1|AALB	LOC118517412|XP_035919406.1|ASTE
OG0006326	LOC118461169|XP_035782062.1|AALB	LOC118511347|XP_035910194.1|ASTE
OG0006327	LOC118468971|XP_035796239.1|AALB	LOC118506801|XP_035900327.1|ASTE
OG0006328	LOC118456195|XP_035772649.1|AALB	LOC118507483|XP_035901893.1|ASTE
OG0006329	LOC118462177|XP_035783999.1|AALB	LOC118510450|XP_035908151.1|ASTE
OG0006330	LOC118464657|XP_035788047.1|AALB	LOC118503718|XP_035893188.1|ASTE
OG0006331	LOC118467416|XP_035793792.1|AALB	LOC118513859|XP_035916053.1|ASTE
OG0006332	LOC118460893|XP_035781531.1|AALB	LOC118503712|XP_035893172.1|ASTE
OG0006333	LOC118460274|XP_035780354.1|AALB	LOC118503693|XP_035893136.1|ASTE
OG0006334	LOC118466496|XP_035791815.1|AALB	LOC118517385|XP_035919323.1|ASTE
OG0006335	LOC118464913|XP_035788577.1|AALB	LOC118502675|XP_035891063.1|ASTE
OG0006336	LOC118459083|XP_035778077.1|AALB	LOC118504232|XP_035894349.1|ASTE
OG0006337	LOC118468488|XP_035795209.1|AALB	LOC118505047|XP_035896206.1|ASTE
OG0006339	LOC118465176|XP_035789031.1|AALB, LOC118465838|XP_035790334.1|AALB	LOC118507704|XP_035902474.1|ASTE
OG0006340	LOC118465869|XP_035790399.1|AALB	LOC118508045|XP_035903356.1|ASTE
OG0006341	LOC118458683|XP_035777292.1|AALB	LOC118507857|XP_035902911.1|ASTE
OG0006342	LOC118456744|XP_035773694.1|AALB	LOC118507633|XP_035902254.1|ASTE
OG0006343	LOC118456724|XP_035773658.1|AALB	LOC118507617|XP_035902230.1|ASTE
OG0006345	LOC118460464|XP_035780681.1|AALB	LOC118517395|XP_035919350.1|ASTE
OG0006346	LOC118468323|XP_035794960.1|AALB	LOC118503271|XP_035892238.1|ASTE
OG0006347	LOC118461583|XP_035782971.1|AALB	LOC118517425|XP_035919432.1|ASTE
OG0006348	LOC118461309|XP_035782428.1|AALB	LOC118517504|XP_035919612.1|ASTE
OG0006349	LOC118461711|XP_035783261.1|AALB	LOC118515568|XP_035917933.1|ASTE
OG0006350	LOC118461925|XP_035783695.1|AALB	LOC118506409|XP_035899382.1|ASTE
OG0006351	LOC118462622|XP_035784357.1|AALB	LOC118506099|XP_035898681.1|ASTE
OG0006352	LOC118465168|XP_035789021.1|AALB	LOC118517499|XP_035919603.1|ASTE
OG0006353	LOC118457074|XP_035774249.1|AALB	LOC118517471|XP_035919536.1|ASTE
OG0006354	LOC118457280|XP_035774615.1|AALB	LOC118517473|XP_035919538.1|ASTE
OG0006355	LOC118457027|XP_035774157.1|AALB	LOC118515758|XP_035917952.1|ASTE
OG0006356	LOC118461829|XP_035783483.1|AALB	LOC118512389|XP_035912654.1|ASTE
OG0006357	LOC118461140|XP_035782002.1|AALB	LOC118507457|XP_035901844.1|ASTE
OG0006358	LOC118458510|XP_035776975.1|AALB	LOC118503964|XP_035893773.1|ASTE
OG0006359	LOC118462581|XP_035784285.1|AALB	LOC118503952|XP_035893734.1|ASTE
OG0006360	LOC118462588|XP_035784298.1|AALB	LOC118503959|XP_035893747.1|ASTE
OG0006361	LOC118461356|XP_035782476.1|AALB	LOC118506852|XP_035900474.1|ASTE
OG0006362	LOC118466392|XP_035791528.1|AALB	LOC118507805|XP_035902761.1|ASTE
OG0006364	LOC118457719|XP_035775402.1|AALB	LOC118502910|XP_035891526.1|ASTE
OG0006365	LOC118458954|XP_035777833.1|AALB	LOC118504883|XP_035895836.1|ASTE
OG0006366	LOC118459652|XP_035779131.1|AALB	LOC118504856|XP_035895775.1|ASTE
OG0006367	LOC118458817|XP_035777581.1|AALB	LOC118503247|XP_035892163.1|ASTE
OG0006368	LOC118464099|XP_035787068.1|AALB	LOC118502632|XP_035890929.1|ASTE
OG0006369	LOC118463930|XP_035786786.1|AALB	LOC118502358|XP_035890460.1|ASTE
OG0006370	LOC118460029|XP_035779865.1|AALB	LOC118506825|XP_035900414.1|ASTE
OG0006371	LOC118460706|XP_035781116.1|AALB	LOC118506397|XP_035899346.1|ASTE
OG0006372	LOC118465530|XP_035789751.1|AALB	LOC118517375|XP_035919287.1|ASTE
OG0006373	LOC118457618|XP_035775268.1|AALB	LOC118506611|XP_035899874.1|ASTE
OG0006374	LOC118463184|XP_035785496.1|AALB	LOC118517361|XP_035919271.1|ASTE
OG0006375	LOC118464653|XP_035788012.1|AALB	LOC118510430|XP_035908102.1|ASTE
OG0006376	LOC118465134|XP_035788968.1|AALB	LOC118504443|XP_035894817.1|ASTE
OG0006377	LOC118460677|XP_035781051.1|AALB, LOC118466437|XP_035791628.1|AALB	LOC118507989|XP_035903253.1|ASTE
OG0006378	LOC118468810|XP_035795922.1|AALB	LOC118504822|XP_035895724.1|ASTE
OG0006379	LOC118467580|XP_035794122.1|AALB	LOC118503456|XP_035892624.1|ASTE
OG0006381	LOC118465272|XP_035789197.1|AALB	LOC118511686|XP_035910961.1|ASTE
OG0006382	LOC118463072|XP_035785227.1|AALB	LOC118504146|XP_035894142.1|ASTE
OG0006383	LOC118468712|XP_035795738.1|AALB	LOC118504051|XP_035893961.1|ASTE
OG0006384	LOC118465637|XP_035789940.1|AALB	LOC118504168|XP_035894205.1|ASTE
OG0006385	LOC118460171|XP_035780167.1|AALB	LOC118504375|XP_035894675.1|ASTE
OG0006386	LOC118457589|XP_035775172.1|AALB	LOC118506337|XP_035899210.1|ASTE
OG0006387	LOC118468994|XP_035796316.1|AALB	LOC118505050|XP_035896220.1|ASTE
OG0006388	LOC118465098|XP_035788921.1|AALB	LOC118510413|XP_035908075.1|ASTE
OG0006389	LOC118465560|XP_035789847.1|AALB	LOC118510610|XP_035908520.1|ASTE
OG0006392	LOC118466535|XP_035791936.1|AALB	LOC118517606|XP_035919796.1|ASTE
OG0006393	LOC118459940|XP_035779712.1|AALB	LOC118508111|XP_035903498.1|ASTE
OG0006394	LOC118458395|XP_035776702.1|AALB	LOC118504551|XP_035895052.1|ASTE
OG0006395	LOC118460198|XP_035780199.1|AALB	LOC118502664|XP_035891020.1|ASTE
OG0006396	LOC118464016|XP_035786962.1|AALB	LOC118511965|XP_035911590.1|ASTE
OG0006397	LOC118461986|XP_035783814.1|AALB	LOC118506471|XP_035899541.1|ASTE
OG0006398	LOC118461991|XP_035783819.1|AALB	LOC118506474|XP_035899543.1|ASTE
OG0006399	LOC118456882|XP_035773888.1|AALB	LOC118506487|XP_035899563.1|ASTE
OG0006400	LOC118456879|XP_035773884.1|AALB	LOC118506480|XP_035899554.1|ASTE
OG0006401	LOC118456881|XP_035773886.1|AALB	LOC118506485|XP_035899558.1|ASTE
OG0006402	LOC118461435|XP_035782637.1|AALB	LOC118506490|XP_035899571.1|ASTE
OG0006403	LOC118457002|XP_035774118.1|AALB	LOC118506495|XP_035899582.1|ASTE
OG0006404	LOC118461789|XP_035783413.1|AALB	LOC118504738|XP_035895509.1|ASTE
OG0006405	LOC118461634|XP_035783093.1|AALB	LOC118504756|XP_035895571.1|ASTE
OG0006406	LOC118457806|XP_035775551.1|AALB	LOC118504526|XP_035894961.1|ASTE
OG0006407	LOC118468413|XP_035795070.1|AALB	LOC118510640|XP_035908611.1|ASTE
OG0006408	LOC118459970|XP_035779758.1|AALB	LOC118517137|XP_035918891.1|ASTE
OG0006409	LOC118459462|XP_035778765.1|AALB	LOC118514938|XP_035917699.1|ASTE
OG0006410	LOC118457597|XP_035775189.1|AALB	LOC118504555|XP_035895060.1|ASTE
OG0006411	LOC118457493|XP_035775019.1|AALB	LOC118504554|XP_035895059.1|ASTE
OG0006412	LOC118456826|XP_035773814.1|AALB	LOC118504559|XP_035895062.1|ASTE
OG0006413	LOC118456827|XP_035773815.1|AALB	LOC118504560|XP_035895063.1|ASTE
OG0006414	LOC118464924|XP_035788590.1|AALB	LOC118503904|XP_035893588.1|ASTE
OG0006415	LOC118459463|XP_035778762.1|AALB	LOC118517518|XP_035919637.1|ASTE
OG0006416	LOC118459745|XP_035779322.1|AALB	LOC118506133|XP_035898763.1|ASTE
OG0006417	LOC118467060|XP_035792954.1|AALB	LOC118508088|XP_035903460.1|ASTE
OG0006418	LOC118464433|XP_035787703.1|AALB	LOC118510489|XP_035908272.1|ASTE
OG0006419	LOC118461081|XP_035781866.1|AALB	LOC118505602|XP_035897523.1|ASTE, LOC118516563|XP_035918418.1|ASTE
OG0006420	LOC118456331|XP_035772881.1|AALB	LOC118508289|XP_035903826.1|ASTE
OG0006421	LOC118456817|XP_035773802.1|AALB	LOC118508288|XP_035903823.1|ASTE
OG0006422	LOC118460444|XP_035780641.1|AALB	LOC118505561|XP_035897405.1|ASTE
OG0006423	LOC118468311|XP_035794942.1|AALB	LOC118505574|XP_035897423.1|ASTE
OG0006424	LOC118468321|XP_035794959.1|AALB	LOC118505580|XP_035897430.1|ASTE
OG0006425	LOC118458398|XP_035776701.1|AALB	LOC118505573|XP_035897422.1|ASTE
OG0006426	LOC118458397|XP_035776700.1|AALB	LOC118505572|XP_035897421.1|ASTE
OG0006427	LOC118460086|XP_035779994.1|AALB	LOC118505583|XP_035897437.1|ASTE
OG0006429	LOC118460195|XP_035780193.1|AALB	LOC118502684|XP_035891087.1|ASTE
OG0006430	LOC118456760|XP_035773717.1|AALB	LOC118506468|XP_035899536.1|ASTE
OG0006431	LOC118461001|XP_035781720.1|AALB	LOC118508445|XP_035904128.1|ASTE
OG0006432	LOC118461727|XP_035783304.1|AALB	LOC118502922|XP_035891550.1|ASTE
OG0006433	LOC118469005|XP_035796332.1|AALB	LOC118506376|XP_035899295.1|ASTE
OG0006434	LOC118458642|XP_035777223.1|AALB	LOC118506154|XP_035898815.1|ASTE
OG0006435	LOC118468969|XP_035796227.1|AALB	LOC118506805|XP_035900345.1|ASTE
OG0006436	LOC118460538|XP_035780821.1|AALB	LOC118502864|XP_035891465.1|ASTE
OG0006437	LOC118461884|XP_035783616.1|AALB	LOC118502874|XP_035891477.1|ASTE
OG0006438	LOC118461383|XP_035782535.1|AALB	LOC118508305|XP_035903855.1|ASTE
OG0006439	LOC118457630|XP_035775238.1|AALB	LOC118507792|XP_035902725.1|ASTE
OG0006440	LOC118457631|XP_035775242.1|AALB	LOC118507791|XP_035902722.1|ASTE
OG0006441	LOC118459382|XP_035778576.1|AALB	LOC118507556|XP_035902037.1|ASTE
OG0006442	LOC118456732|XP_035773670.1|AALB	LOC118507550|XP_035902024.1|ASTE
OG0006443	LOC118468663|XP_035795594.1|AALB	LOC118502544|XP_035890713.1|ASTE
OG0006444	LOC118457552|XP_035775112.1|AALB	LOC118504473|XP_035894879.1|ASTE
OG0006445	LOC118457876|XP_035775692.1|AALB	LOC118504993|XP_035896064.1|ASTE
OG0006446	LOC118456516|XP_035773245.1|AALB	LOC118504988|XP_035896049.1|ASTE
OG0006447	LOC118456514|XP_035773242.1|AALB	LOC118504990|XP_035896056.1|ASTE
OG0006448	LOC118460214|XP_035780223.1|AALB	LOC118505446|XP_035897137.1|ASTE
OG0006449	LOC118458130|XP_035776204.1|AALB	LOC118505447|XP_035897138.1|ASTE
OG0006450	LOC118458668|XP_035777266.1|AALB	LOC118506816|XP_035900396.1|ASTE
OG0006451	LOC118460533|XP_035780807.1|AALB	LOC118502838|XP_035891409.1|ASTE
OG0006452	LOC118460555|XP_035780845.1|AALB	LOC118502884|XP_035891496.1|ASTE
OG0006453	LOC118468524|XP_035795286.1|AALB	LOC118504531|XP_035894969.1|ASTE
OG0006454	LOC118459350|XP_035778525.1|AALB	LOC118506899|XP_035900572.1|ASTE
OG0006455	LOC118458473|XP_035776898.1|AALB	LOC118504275|XP_035894405.1|ASTE
OG0006456	LOC118459124|XP_035778086.1|AALB	LOC118508011|XP_035903288.1|ASTE
OG0006457	LOC118458093|XP_035776148.1|AALB	LOC118507470|XP_035901865.1|ASTE
OG0006458	LOC118461518|XP_035782843.1|AALB	LOC118506382|XP_035899307.1|ASTE
OG0006459	LOC118459587|XP_035779007.1|AALB	LOC118504434|XP_035894768.1|ASTE
OG0006460	LOC118457542|XP_035775088.1|AALB	LOC118504480|XP_035894890.1|ASTE
OG0006461	LOC118460668|XP_035781035.1|AALB	LOC118503572|XP_035892899.1|ASTE
OG0006462	LOC118461754|XP_035783374.1|AALB	LOC118507534|XP_035901999.1|ASTE
OG0006463	LOC118461753|XP_035783362.1|AALB	LOC118507530|XP_035901988.1|ASTE
OG0006464	LOC118461343|XP_035782448.1|AALB	LOC118505689|XP_035897721.1|ASTE
OG0006465	LOC118459380|XP_035778574.1|AALB	LOC118504670|XP_035895353.1|ASTE
OG0006466	LOC118459377|XP_035778570.1|AALB	LOC118504665|XP_035895340.1|ASTE
OG0006467	LOC118457444|XP_035774929.1|AALB	LOC118502853|XP_035891450.1|ASTE
OG0006468	LOC118468571|XP_035795396.1|AALB	LOC118503377|XP_035892470.1|ASTE
OG0006469	LOC118460904|XP_035781541.1|AALB	LOC118502879|XP_035891490.1|ASTE
OG0006470	LOC118468304|XP_035794935.1|AALB	LOC118508488|XP_035904199.1|ASTE
OG0006471	LOC118456584|XP_035773374.1|AALB	LOC118508581|XP_035904379.1|ASTE
OG0006472	LOC118456581|XP_035773365.1|AALB	LOC118508580|XP_035904377.1|ASTE
OG0006473	LOC118457182|XP_035774415.1|AALB	LOC118502703|XP_035891130.1|ASTE
OG0006474	LOC118457975|XP_035775915.1|AALB	LOC118502725|XP_035891176.1|ASTE
OG0006475	LOC118457093|XP_035774274.1|AALB	LOC118502747|XP_035891206.1|ASTE
OG0006476	LOC118460798|XP_035781302.1|AALB	LOC118502709|XP_035891146.1|ASTE
OG0006477	LOC118460799|XP_035781303.1|AALB	LOC118502741|XP_035891199.1|ASTE
OG0006478	LOC118459566|XP_035778959.1|AALB	LOC118504649|XP_035895299.1|ASTE
OG0006479	LOC118459555|XP_035778929.1|AALB	LOC118506354|XP_035899252.1|ASTE
OG0006480	LOC118459557|XP_035778942.1|AALB	LOC118504644|XP_035895293.1|ASTE
OG0006481	LOC118460158|XP_035780151.1|AALB	LOC118502882|XP_035891494.1|ASTE
OG0006482	LOC118461755|XP_035783375.1|AALB	LOC118505547|XP_035897381.1|ASTE
OG0006483	LOC118456277|XP_035772783.1|AALB	LOC118505557|XP_035897402.1|ASTE
OG0006484	LOC118460442|XP_035780635.1|AALB	LOC118505559|XP_035897403.1|ASTE
OG0006485	LOC118460239|XP_035780288.1|AALB	LOC118506936|XP_035900647.1|ASTE
OG0006486	LOC118457483|XP_035775001.1|AALB	LOC118504367|XP_035894657.1|ASTE
OG0006487	LOC118461452|XP_035782674.1|AALB	LOC118503293|XP_035892280.1|ASTE
OG0006488	LOC118462060|XP_035783941.1|AALB	LOC118504289|XP_035894477.1|ASTE
OG0006489	LOC118461463|XP_035782693.1|AALB	LOC118503303|XP_035892310.1|ASTE
OG0006490	LOC118460942|XP_035781602.1|AALB	LOC118503027|XP_035891745.1|ASTE
OG0006491	LOC118468305|XP_035794936.1|AALB	LOC118503277|XP_035892248.1|ASTE
OG0006492	LOC118457056|XP_035774197.1|AALB	LOC118506937|XP_035900648.1|ASTE
OG0006493	LOC118460453|XP_035780664.1|AALB	LOC118506900|XP_035900573.1|ASTE
OG0006494	LOC118459347|XP_035778516.1|AALB	LOC118506893|XP_035900564.1|ASTE
OG0006495	LOC118458449|XP_035776825.1|AALB	LOC118508255|XP_035903767.1|ASTE
OG0006496	LOC118456577|XP_035773359.1|AALB	LOC118508574|XP_035904370.1|ASTE
OG0006497	LOC118468776|XP_035795860.1|AALB	LOC118505252|XP_035896698.1|ASTE
OG0006498	LOC118458411|XP_035776720.1|AALB	LOC118505193|XP_035896558.1|ASTE
OG0006499	LOC118456421|XP_035773048.1|AALB	LOC118505150|XP_035896421.1|ASTE
OG0006500	LOC118457530|XP_035775073.1|AALB	LOC118505239|XP_035896682.1|ASTE
OG0006501	LOC118457531|XP_035775075.1|AALB	LOC118505241|XP_035896684.1|ASTE
OG0006502	LOC118458468|XP_035776886.1|AALB	LOC118505630|XP_035897596.1|ASTE
OG0006503	LOC118461214|XP_035782170.1|AALB	LOC118505631|XP_035897597.1|ASTE
OG0006504	LOC118458382|XP_035776681.1|AALB	LOC118505628|XP_035897594.1|ASTE
OG0006505	LOC118460808|XP_035781312.1|AALB	LOC118505622|XP_035897578.1|ASTE
OG0006506	LOC118467453|XP_035793856.1|AALB	LOC118506953|XP_035900665.1|ASTE
OG0006507	LOC118458399|XP_035776703.1|AALB	LOC118507431|XP_035901796.1|ASTE
OG0006508	LOC118458704|XP_035777336.1|AALB	LOC118508389|XP_035904025.1|ASTE
OG0006509	LOC118457061|XP_035774214.1|AALB	LOC118502539|XP_035890703.1|ASTE
OG0006510	LOC118460419|XP_035780600.1|AALB	LOC118508380|XP_035904009.1|ASTE
OG0006511	LOC118460898|XP_035781533.1|AALB	LOC118502823|XP_035891392.1|ASTE
OG0006512	LOC118458262|XP_035776446.1|AALB	LOC118505407|XP_035897048.1|ASTE
OG0006513	LOC118456726|XP_035773655.1|AALB	LOC118502549|XP_035890723.1|ASTE
OG0006514	LOC118459965|XP_035779747.1|AALB	LOC118507873|XP_035902973.1|ASTE
OG0006515	LOC118459958|XP_035779739.1|AALB	LOC118507867|XP_035902966.1|ASTE
OG0006516	LOC118468645|XP_035795560.1|AALB	LOC118507851|XP_035902875.1|ASTE
OG0006517	LOC118468647|XP_035795566.1|AALB	LOC118507853|XP_035902880.1|ASTE
OG0006518	LOC118459162|XP_035778150.1|AALB	LOC118507856|XP_035902897.1|ASTE
OG0006519	LOC118468650|XP_035795570.1|AALB	LOC118507854|XP_035902881.1|ASTE
OG0006520	LOC118457924|XP_035775827.1|AALB	LOC118517615|XP_035919804.1|ASTE
OG0006521	LOC118457952|XP_035775868.1|AALB	LOC118502855|XP_035891453.1|ASTE
OG0006522	LOC118457949|XP_035775860.1|AALB	LOC118502845|XP_035891434.1|ASTE
OG0006523	LOC118457958|XP_035775877.1|AALB	LOC118502895|XP_035891509.1|ASTE
OG0006524	LOC118457753|XP_035775462.1|AALB	LOC118505161|XP_035896450.1|ASTE
OG0006525	LOC118459262|XP_035778360.1|AALB	LOC118504688|XP_035895395.1|ASTE
OG0006526	LOC118459264|XP_035778377.1|AALB	LOC118502458|XP_035890581.1|ASTE
OG0006527	LOC118459265|XP_035778379.1|AALB	LOC118508557|XP_035904344.1|ASTE
OG0006528	LOC118458805|XP_035777566.1|AALB	LOC118504265|XP_035894387.1|ASTE
OG0006529	LOC118456348|XP_035772904.1|AALB	LOC118504292|XP_035894481.1|ASTE
OG0006530	LOC118456436|XP_035773087.1|AALB	LOC118502946|XP_035891589.1|ASTE
OG0006531	LOC118458402|XP_035776712.1|AALB	LOC118502941|XP_035891585.1|ASTE
OG0006532	LOC118459059|XP_035777983.1|AALB	LOC118502934|XP_035891576.1|ASTE
OG0006533	LOC118461326|XP_035782425.1|AALB	LOC118502928|XP_035891559.1|ASTE
OG0006534	LOC118456302|XP_035772833.1|AALB	LOC118507506|XP_035901936.1|ASTE
OG0006535	LOC118460765|XP_035781254.1|AALB	LOC118502518|XP_035890671.1|ASTE
OG0006536	LOC118462025|XP_035783888.1|AALB	LOC118502950|XP_035891595.1|ASTE
OG0006537	LOC118460215|XP_035780224.1|AALB	LOC118507909|XP_035903094.1|ASTE
OG0006538	LOC118468595|XP_035795444.1|AALB	LOC118505166|XP_035896459.1|ASTE
OG0006539	LOC118468921|XP_035796123.1|AALB	LOC118505234|XP_035896660.1|ASTE
OG0006540	LOC118459905|XP_035779627.1|AALB	LOC118506360|XP_035899267.1|ASTE
OG0006541	LOC118462078|XP_035783986.1|AALB	LOC118507517|XP_035901970.1|ASTE
OG0006542	LOC118462082|XP_035783991.1|AALB	LOC118507519|XP_035901972.1|ASTE
OG0006543	LOC118460726|XP_035781169.1|AALB	LOC118502948|XP_035891592.1|ASTE
OG0006544	LOC118460731|XP_035781180.1|AALB	LOC118507810|XP_035902767.1|ASTE
OG0006545	LOC118460919|XP_035781565.1|AALB	LOC118507818|XP_035902789.1|ASTE
OG0006546	LOC118460915|XP_035781559.1|AALB	LOC118507803|XP_035902754.1|ASTE
OG0006547	LOC118461332|XP_035782429.1|AALB	LOC118503460|XP_035892636.1|ASTE
OG0006548	LOC118458108|XP_035776174.1|AALB	LOC118507468|XP_035901861.1|ASTE
OG0006549	LOC118458290|XP_035776506.1|AALB	LOC118505069|XP_035896245.1|ASTE
OG0006550	LOC118458289|XP_035776505.1|AALB	LOC118505061|XP_035896230.1|ASTE
OG0006551	LOC118461005|XP_035781740.1|AALB	LOC118507733|XP_035902586.1|ASTE
OG0006552	LOC118458059|XP_035776087.1|AALB	LOC118507732|XP_035902583.1|ASTE
OG0006553	LOC118463505|XP_035785997.1|AALB	LOC118512275|XP_035912357.1|ASTE
OG0006554	LOC118462568|XP_035784259.1|AALB	LOC118511925|XP_035911471.1|ASTE
OG0006555	LOC118462573|XP_035784269.1|AALB	LOC118511930|XP_035911504.1|ASTE
OG0006556	LOC118456672|XP_035773536.1|AALB	LOC118514630|XP_035917524.1|ASTE
OG0006557	LOC118466707|XP_035792248.1|AALB	LOC118511935|XP_035911515.1|ASTE
OG0006558	LOC118465920|XP_035790507.1|AALB	LOC118511941|XP_035911534.1|ASTE
OG0006559	LOC118465253|XP_035789167.1|AALB	LOC118511978|XP_035911610.1|ASTE
OG0006560	LOC118460768|XP_035781257.1|AALB	LOC118507785|XP_035902713.1|ASTE
OG0006561	LOC118460766|XP_035781255.1|AALB	LOC118507784|XP_035902712.1|ASTE
OG0006562	LOC118458988|XP_035777880.1|AALB	LOC118502949|XP_035891594.1|ASTE
OG0006563	LOC118456288|XP_035772795.1|AALB	LOC118503007|XP_035891710.1|ASTE
OG0006564	LOC118458940|XP_035777812.1|AALB	LOC118503001|XP_035891704.1|ASTE
OG0006565	LOC118458645|XP_035777228.1|AALB	LOC118502979|XP_035891651.1|ASTE
OG0006566	LOC118459569|XP_035778962.1|AALB	LOC118504420|XP_035894747.1|ASTE
OG0006567	LOC118457144|XP_035774350.1|AALB	LOC118507831|XP_035902830.1|ASTE
OG0006568	LOC118457141|XP_035774348.1|AALB	LOC118507826|XP_035902816.1|ASTE
OG0006569	LOC118457142|XP_035774349.1|AALB	LOC118507828|XP_035902818.1|ASTE
OG0006570	LOC118456264|XP_035772758.1|AALB	LOC118504296|XP_035894485.1|ASTE
OG0006571	LOC118458903|XP_035777755.1|AALB	LOC118503179|XP_035892047.1|ASTE
OG0006572	LOC118457551|XP_035775111.1|AALB	LOC118506930|XP_035900630.1|ASTE
OG0006573	LOC118457919|XP_035775812.1|AALB	LOC118517613|XP_035919802.1|ASTE
OG0006574	LOC118461674|XP_035783153.1|AALB	LOC118502687|XP_035891093.1|ASTE
OG0006575	LOC118459385|XP_035778580.1|AALB	LOC118504663|XP_035895339.1|ASTE
OG0006576	LOC118456719|XP_035773649.1|AALB	LOC118505085|XP_035896269.1|ASTE
OG0006577	LOC118456785|XP_035773758.1|AALB	LOC118505084|XP_035896268.1|ASTE
OG0006578	LOC118456716|XP_035773645.1|AALB	LOC118505049|XP_035896216.1|ASTE
OG0006579	LOC118456717|XP_035773647.1|AALB	LOC118505072|XP_035896249.1|ASTE
OG0006580	LOC118459565|XP_035778958.1|AALB	LOC118504424|XP_035894754.1|ASTE
OG0006581	LOC118461949|XP_035783736.1|AALB	LOC118505418|XP_035897066.1|ASTE
OG0006582	LOC118461952|XP_035783740.1|AALB	LOC118505421|XP_035897069.1|ASTE
OG0006583	LOC118468309|XP_035794940.1|AALB	LOC118503270|XP_035892229.1|ASTE
OG0006584	LOC118468550|XP_035795338.1|AALB	LOC118504686|XP_035895393.1|ASTE
OG0006585	LOC118457948|XP_035775855.1|AALB	LOC118502840|XP_035891415.1|ASTE
OG0006586	LOC118461006|XP_035781742.1|AALB	LOC118507739|XP_035902605.1|ASTE
OG0006587	LOC118461218|XP_035782185.1|AALB	LOC118507738|XP_035902602.1|ASTE
OG0006588	LOC118457659|XP_035775297.1|AALB	LOC118507740|XP_035902606.1|ASTE
OG0006589	LOC118460355|XP_035780490.1|AALB	LOC118507771|XP_035902685.1|ASTE
OG0006590	LOC118457612|XP_035775218.1|AALB	LOC118507769|XP_035902680.1|ASTE
OG0006591	LOC118465940|XP_035790547.1|AALB	LOC118512048|XP_035911775.1|ASTE
OG0006592	LOC118465951|XP_035790572.1|AALB	LOC118512110|XP_035911977.1|ASTE
OG0006593	LOC118465946|XP_035790566.1|AALB	LOC118512097|XP_035911956.1|ASTE
OG0006594	LOC118466120|XP_035790959.1|AALB	LOC118512101|XP_035911966.1|ASTE
OG0006595	LOC118467974|XP_035794855.1|AALB	LOC118511474|XP_035910494.1|ASTE
OG0006596	LOC118465402|XP_035789506.1|AALB	LOC118511481|XP_035910511.1|ASTE
OG0006597	LOC118463554|XP_035786069.1|AALB	LOC118511484|XP_035910527.1|ASTE
OG0006598	LOC118464476|XP_035787780.1|AALB	LOC118511486|XP_035910531.1|ASTE
OG0006599	LOC118463899|XP_035786724.1|AALB	LOC118511496|XP_035910548.1|ASTE
OG0006600	LOC118465400|XP_035789493.1|AALB	LOC118512952|XP_035914063.1|ASTE
OG0006601	LOC118463329|XP_035785719.1|AALB	LOC118510179|XP_035907593.1|ASTE
OG0006602	LOC118463330|XP_035785720.1|AALB	LOC118510180|XP_035907594.1|ASTE
OG0006603	LOC118463315|XP_035785693.1|AALB	LOC118510170|XP_035907578.1|ASTE
OG0006604	LOC118463321|XP_035785705.1|AALB	LOC118510183|XP_035907598.1|ASTE
OG0006605	LOC118465540|XP_035789760.1|AALB	LOC118510174|XP_035907587.1|ASTE
OG0006606	LOC118464905|XP_035788560.1|AALB	LOC118510181|XP_035907595.1|ASTE
OG0006607	LOC118462493|XP_035784099.1|AALB	LOC118510188|XP_035907602.1|ASTE
OG0006608	LOC118462501|XP_035784113.1|AALB	LOC118510208|XP_035907638.1|ASTE
OG0006609	LOC118465719|XP_035790053.1|AALB	LOC118513123|XP_035914424.1|ASTE
OG0006610	LOC118465714|XP_035790038.1|AALB	LOC118513125|XP_035914425.1|ASTE
OG0006611	LOC118464869|XP_035788484.1|AALB	LOC118513131|XP_035914443.1|ASTE
OG0006612	LOC118464872|XP_035788499.1|AALB	LOC118513133|XP_035914452.1|ASTE
