Orthogroup	AALB.longest_only	DPSE.longest_only
OG0003784	LOC118463866|XP_035786676.1|AALB	LOC4804577|XP_001361116.2|DPSE
OG0003785	LOC118463574|XP_035786108.1|AALB	LOC4803327|XP_001357517.2|DPSE
OG0003786	LOC118464198|XP_035787250.1|AALB	LOC4804250|XP_015039766.2|DPSE
OG0003787	LOC118464200|XP_035787252.1|AALB	LOC4804249|XP_001360837.3|DPSE
OG0003788	LOC118464396|XP_035787639.1|AALB	LOC4804287|XP_001360868.2|DPSE
OG0003789	LOC118464393|XP_035787633.1|AALB	LOC6898380|XP_015039627.2|DPSE
OG0003790	LOC118464404|XP_035787651.1|AALB	LOC4812287|XP_001352682.2|DPSE
OG0003791	LOC118461453|XP_035782675.1|AALB	LOC4802293|XP_003736707.2|DPSE
OG0003792	LOC118461399|XP_035782557.1|AALB	LOC4804664|XP_001361189.2|DPSE
OG0003793	LOC118460015|XP_035779839.1|AALB	LOC6898120|XP_002138200.2|DPSE
OG0003794	LOC118464505|XP_035787834.1|AALB	LOC4804240|XP_001360831.2|DPSE
OG0003795	LOC118456604|XP_035773399.1|AALB, LOC118467390|XP_035793733.1|AALB	LOC26533744|XP_015042613.2|DPSE
OG0003796	LOC118467168|XP_035793226.1|AALB	LOC4800508|XP_001357773.2|DPSE
OG0003797	LOC118459879|XP_035779565.1|AALB	LOC4816708|XP_001356195.2|DPSE
OG0003798	LOC118459882|XP_035779572.1|AALB	LOC4805084|XP_001361546.1|DPSE
OG0003799	LOC118457992|XP_035775952.1|AALB	LOC4803838|XP_001360491.3|DPSE
OG0003800	LOC118456736|XP_035773679.1|AALB	LOC4817885|XP_001357377.1|DPSE
OG0003801	LOC118458226|XP_035776386.1|AALB	LOC4816366|XP_033235301.1|DPSE
OG0003802	LOC118468511|XP_035795241.1|AALB	LOC4816704|XP_001356106.3|DPSE
OG0003803	LOC118468791|XP_035795892.1|AALB	LOC4800506|XP_001357771.3|DPSE
OG0003804	LOC118468943|XP_035796175.1|AALB	LOC4818069|XP_015035450.2|DPSE
OG0003805	LOC118468940|XP_035796168.1|AALB	LOC4817740|XP_001357101.2|DPSE
OG0003806	LOC118468942|XP_035796173.1|AALB	LOC4811689|XP_001352272.3|DPSE
OG0003807	LOC118467305|XP_035793526.1|AALB	LOC4818147|XP_001357205.1|DPSE
OG0003808	LOC118460858|XP_035781457.1|AALB	LOC4813854|XP_001353447.4|DPSE
OG0003809	LOC118461847|XP_035783525.1|AALB	LOC4817220|XP_033236534.1|DPSE
OG0003810	LOC118458955|XP_035777829.1|AALB	LOC4805449|XP_015040656.1|DPSE
OG0003811	LOC118462591|XP_035784297.1|AALB	LOC4803501|XP_001360216.1|DPSE
OG0003812	LOC118456167|XP_035772593.1|AALB	LOC6903561|XP_033235994.1|DPSE
OG0003813	LOC118457969|XP_035775903.1|AALB	LOC4817424|XP_001356340.2|DPSE
OG0003814	LOC118457739|XP_035775442.1|AALB	LOC4817467|XP_001356557.3|DPSE
OG0003815	LOC118457743|XP_035775448.1|AALB	LOC4800239|XP_001357536.1|DPSE
OG0003816	LOC118461879|XP_035783609.1|AALB	LOC4816283|XP_001356254.4|DPSE
OG0003817	LOC118457510|XP_035775044.1|AALB	LOC4818091|XP_001357244.1|DPSE
OG0003819	LOC118462908|XP_035784901.1|AALB	LOC4817283|XP_001356489.2|DPSE
OG0003820	LOC118468215|XP_035794903.1|AALB	LOC4803029|XP_001359831.1|DPSE
OG0003821	LOC118458371|XP_035776659.1|AALB	LOC4803881|XP_001360529.3|DPSE
OG0003822	LOC118457153|XP_035774371.1|AALB	LOC4816233|XP_001355854.3|DPSE
OG0003823	LOC118457866|XP_035775658.1|AALB	LOC4817521|XP_033235523.1|DPSE
OG0003824	LOC118456884|XP_035773896.1|AALB	LOC4817845|XP_001357301.3|DPSE
OG0003825	LOC118456837|XP_035773826.1|AALB	LOC6899795|XP_002135739.2|DPSE
OG0003826	LOC118458379|XP_035776678.1|AALB	LOC4817162|XP_001356819.2|DPSE
OG0003827	LOC118460075|XP_035779983.1|AALB	LOC4817923|XP_001357246.3|DPSE
OG0003828	LOC118460074|XP_035779981.1|AALB	LOC4817901|XP_001357245.4|DPSE
OG0003829	LOC118460071|XP_035779963.1|AALB	LOC4816476|XP_001356206.3|DPSE
OG0003830	LOC118456966|XP_035774053.1|AALB	LOC4816658|XP_001356090.2|DPSE
OG0003831	LOC118456777|XP_035773745.1|AALB	LOC4800990|XP_001358166.2|DPSE
OG0003832	LOC118459790|XP_035779409.1|AALB	LOC4817891|XP_015035499.2|DPSE
OG0003833	LOC118459044|XP_035777961.1|AALB, LOC118459791|XP_035779412.1|AALB	LOC4817984|XP_001357414.1|DPSE
OG0003834	LOC118457516|XP_035775053.1|AALB	LOC4816185|XP_001355770.1|DPSE
OG0003835	LOC118460964|XP_035781634.1|AALB	LOC4816419|XP_015036749.1|DPSE
OG0003836	LOC118460572|XP_035780873.1|AALB	LOC117184263|XP_033236913.1|DPSE, LOC4817150|XP_001356386.3|DPSE
OG0003837	LOC118460568|XP_035780863.1|AALB	LOC4817192|XP_015035770.2|DPSE
OG0003838	LOC118468599|XP_035795475.1|AALB	LOC4817189|XP_001356696.2|DPSE
OG0003839	LOC118456470|XP_035773154.1|AALB	LOC4817905|XP_001357328.2|DPSE
OG0003840	LOC118461893|XP_035783640.1|AALB	LOC4804024|XP_001360654.2|DPSE
OG0003841	LOC118464174|XP_035787207.1|AALB	LOC6902529|XP_002133069.1|DPSE
OG0003842	LOC118459052|XP_035777971.1|AALB	LOC4811709|XP_033237029.1|DPSE
OG0003843	LOC118458558|XP_035777093.1|AALB	LOC4816442|XP_015036809.2|DPSE
OG0003844	LOC118457501|XP_035775030.1|AALB	LOC4818142|XP_015035389.1|DPSE
OG0003845	LOC118457660|XP_035775301.1|AALB	LOC4817920|XP_015035413.2|DPSE
OG0003846	LOC118460412|XP_035780592.1|AALB	LOC4816984|XP_015035752.1|DPSE
OG0003847	LOC118460699|XP_035781109.1|AALB	LOC4816263|XP_015036973.2|DPSE
OG0003848	LOC118461871|XP_035783590.1|AALB	LOC4800755|XP_001357971.3|DPSE
OG0003849	LOC118457450|XP_035774939.1|AALB	LOC4805337|XP_001361753.3|DPSE
OG0003850	LOC118456297|XP_035772828.1|AALB	LOC4816677|XP_015036798.2|DPSE
OG0003851	LOC118460436|XP_035780622.1|AALB	LOC4804433|XP_001360997.2|DPSE
OG0003852	LOC118467789|XP_035794558.1|AALB	LOC4817051|XP_033236636.1|DPSE
OG0003853	LOC118461159|XP_035782049.1|AALB	LOC4805659|XP_015040766.1|DPSE
OG0003854	LOC118457893|XP_035775758.1|AALB	LOC4817073|XP_015035949.2|DPSE
OG0003855	LOC118457892|XP_035775754.1|AALB	LOC4816878|XP_033235462.1|DPSE
OG0003856	LOC118459061|XP_035777985.1|AALB	LOC4817282|XP_015036189.2|DPSE
OG0003857	LOC118456685|XP_035773565.1|AALB	LOC4817775|XP_001357136.1|DPSE
OG0003859	LOC118456763|XP_035773721.1|AALB	LOC4817012|XP_001356492.2|DPSE
OG0003860	LOC118458084|XP_035776137.1|AALB	LOC6898897|XP_033233900.1|DPSE
OG0003861	LOC118458442|XP_035776817.1|AALB	LOC4816691|XP_001355996.3|DPSE
OG0003862	LOC118457305|XP_035774675.1|AALB	LOC4818153|XP_033235582.1|DPSE
OG0003863	LOC118457303|XP_035774672.1|AALB	LOC4816259|XP_001355842.4|DPSE
OG0003864	LOC118457306|XP_035774682.1|AALB	LOC4816258|XP_001355841.3|DPSE
OG0003865	LOC118461665|XP_035783143.1|AALB	LOC4802651|XP_001359532.2|DPSE
OG0003866	LOC118458230|XP_035776391.1|AALB	LOC4816568|XP_001356099.2|DPSE
OG0003867	LOC118461670|XP_035783151.1|AALB	LOC26532749|XP_015044417.1|DPSE
OG0003868	LOC118457871|XP_035775678.1|AALB	LOC26533591|XP_033236164.1|DPSE
OG0003869	LOC118457467|XP_035774986.1|AALB	LOC4817481|XP_001356765.3|DPSE
OG0003870	LOC118457462|XP_035774960.1|AALB	LOC6902916|XP_015036014.2|DPSE
OG0003871	LOC118457469|XP_035774988.1|AALB	LOC4817277|XP_001356758.3|DPSE
OG0003872	LOC118456764|XP_035773724.1|AALB	LOC4803994|XP_001360625.1|DPSE
OG0003873	LOC118457997|XP_035775966.1|AALB	LOC4818188|XP_001357500.1|DPSE
OG0003874	LOC118459684|XP_035779208.1|AALB	LOC4816305|XP_033235386.1|DPSE
OG0003875	LOC118459690|XP_035779218.1|AALB	LOC4817483|XP_001356300.2|DPSE
OG0003876	LOC118456185|XP_035772632.1|AALB	LOC6903212|XP_002132913.1|DPSE
OG0003877	LOC118459216|XP_035778290.1|AALB	LOC4816448|XP_001356172.2|DPSE
OG0003878	LOC118468473|XP_035795184.1|AALB	LOC6902851|XP_015035875.2|DPSE
OG0003879	LOC118468476|XP_035795187.1|AALB	LOC4812215|XP_001352470.4|DPSE
OG0003880	LOC118468678|XP_035795674.1|AALB	LOC6900606|XP_002134978.3|DPSE
OG0003881	LOC118459049|XP_035777966.1|AALB	LOC4805441|XP_001361842.1|DPSE
OG0003882	LOC118460718|XP_035781155.1|AALB	LOC4805231|XP_001361668.3|DPSE
OG0003883	LOC118459132|XP_035778100.1|AALB	LOC4814614|XP_001354768.1|DPSE
OG0003884	LOC118458891|XP_035777736.1|AALB	LOC4816527|XP_001356246.2|DPSE
OG0003885	LOC118457235|XP_035774508.1|AALB	LOC4818143|XP_001357294.1|DPSE
OG0003886	LOC118457233|XP_035774505.1|AALB	LOC6903411|XP_002132290.3|DPSE
OG0003887	LOC118468883|XP_035796068.1|AALB	LOC4816746|XP_033235648.1|DPSE
OG0003888	LOC118456889|XP_035773903.1|AALB	LOC4800702|XP_001357927.4|DPSE
OG0003889	LOC118460113|XP_035780041.1|AALB	LOC117184190|XP_033236620.1|DPSE, LOC4817612|XP_001357014.2|DPSE, LOC117184189|XP_033236616.1|DPSE
OG0003890	LOC118458901|XP_035777753.1|AALB	LOC4811911|XP_001352858.1|DPSE
OG0003891	LOC118458896|XP_035777745.1|AALB	LOC4816279|XP_001356242.3|DPSE
OG0003892	LOC118459777|XP_035779385.1|AALB	LOC4812566|XP_001352412.1|DPSE
OG0003893	LOC118460629|XP_035780971.1|AALB	LOC4816595|XP_015036828.1|DPSE
OG0003894	LOC118460631|XP_035780978.1|AALB	LOC4818095|XP_001357398.1|DPSE
OG0003895	LOC118458295|XP_035776512.1|AALB	LOC4805508|XP_001361900.2|DPSE
OG0003896	LOC118461886|XP_035783627.1|AALB	LOC6898983|XP_004444527.1|DPSE
OG0003898	LOC118459234|XP_035778325.1|AALB	LOC4811699|XP_001352281.2|DPSE
OG0003899	LOC118459779|XP_035779388.1|AALB	LOC4817002|XP_001356432.1|DPSE
OG0003900	LOC118458388|XP_035776691.1|AALB	LOC4817591|XP_015036363.2|DPSE
OG0003901	LOC118468335|XP_035794978.1|AALB	LOC4817756|XP_001357137.2|DPSE
OG0003902	LOC118458387|XP_035776690.1|AALB	LOC4817794|XP_033236756.1|DPSE
OG0003903	LOC118458390|XP_035776695.1|AALB	LOC4816570|XP_001355917.1|DPSE
OG0003904	LOC118458389|XP_035776694.1|AALB	LOC4816749|XP_001355918.2|DPSE
OG0003905	LOC118457521|XP_035775059.1|AALB	LOC6896749|XP_002136956.3|DPSE
OG0003907	LOC118456908|XP_035773927.1|AALB	LOC4816821|XP_001356748.1|DPSE
OG0003908	LOC118456911|XP_035773930.1|AALB	LOC4817430|XP_001356749.3|DPSE
OG0003909	LOC118461243|XP_035782236.1|AALB	LOC4805640|XP_001362009.3|DPSE
OG0003910	LOC118461246|XP_035782252.1|AALB	LOC26532955|XP_033238522.1|DPSE
OG0003911	LOC118468958|XP_035796214.1|AALB	LOC4817132|XP_001356734.1|DPSE
OG0003912	LOC118460999|XP_035781717.1|AALB	LOC4816315|XP_001356005.2|DPSE
OG0003913	LOC118460659|XP_035781018.1|AALB	LOC4816407|XP_033236845.1|DPSE
OG0003914	LOC118461750|XP_035783358.1|AALB	LOC4817235|XP_001356793.1|DPSE
OG0003915	LOC118461751|XP_035783359.1|AALB	LOC4814605|XP_001354917.3|DPSE
OG0003916	LOC118457746|XP_035775452.1|AALB	LOC4817761|XP_001357131.3|DPSE
OG0003917	LOC118461167|XP_035782060.1|AALB	LOC4817972|XP_001357472.3|DPSE
OG0003918	LOC118461476|XP_035782726.1|AALB	LOC4817087|XP_001356837.4|DPSE
OG0003919	LOC118462056|XP_035783935.1|AALB	LOC4816768|XP_033235743.1|DPSE
OG0003920	LOC118457988|XP_035775945.1|AALB	LOC4804219|XP_001360813.1|DPSE
OG0003921	LOC118468879|XP_035796056.1|AALB	LOC4816865|XP_001356865.4|DPSE
OG0003922	LOC118459771|XP_035779373.1|AALB	LOC4817259|XP_001356784.2|DPSE
OG0003923	LOC118467487|XP_035793925.1|AALB	LOC6899890|XP_002132193.1|DPSE
OG0003925	LOC118461708|XP_035783227.1|AALB	LOC4816641|XP_033236414.1|DPSE
OG0003926	LOC118456820|XP_035773806.1|AALB	LOC6902520|XP_002133062.1|DPSE
OG0003927	LOC118457694|XP_035775360.1|AALB	LOC4816847|XP_001356636.3|DPSE
OG0003928	LOC118461428|XP_035782629.1|AALB	LOC6903377|XP_002132259.2|DPSE
OG0003929	LOC118460112|XP_035780039.1|AALB	LOC4817287|XP_001356789.2|DPSE
OG0003930	LOC118457669|XP_035775318.1|AALB	LOC4816107|XP_001355781.1|DPSE
OG0003931	LOC118457664|XP_035775310.1|AALB	LOC4816164|XP_015036932.1|DPSE
OG0003932	LOC118457862|XP_035775652.1|AALB	LOC6898644|XP_002138649.4|DPSE
OG0003933	LOC118461446|XP_035782660.1|AALB	LOC4817477|XP_001356576.2|DPSE
OG0003934	LOC118461448|XP_035782662.1|AALB	LOC4816104|XP_001355814.1|DPSE
OG0003935	LOC118459321|XP_035778465.1|AALB	LOC4805470|XP_015040673.2|DPSE
OG0003936	LOC118459328|XP_035778477.1|AALB	LOC4805471|XP_001361866.2|DPSE
OG0003937	LOC118459297|XP_035778437.1|AALB	LOC4804993|XP_001361465.3|DPSE
OG0003938	LOC118460336|XP_035780445.1|AALB	LOC6902514|XP_033236420.1|DPSE
OG0003939	LOC118461443|XP_035782654.1|AALB	LOC4816907|XP_001356811.1|DPSE
OG0003940	LOC118461447|XP_035782661.1|AALB	LOC4816670|XP_001355947.3|DPSE
OG0003941	LOC118461584|XP_035782967.1|AALB	LOC4816744|XP_001355950.3|DPSE
OG0003942	LOC118457684|XP_035775341.1|AALB	LOC4816949|XP_001356715.3|DPSE
OG0003943	LOC118468577|XP_035795402.1|AALB	LOC4816463|XP_001355954.1|DPSE
OG0003944	LOC118467008|XP_035792848.1|AALB	LOC4816832|XP_001356753.1|DPSE
OG0003945	LOC118460001|XP_035779811.1|AALB	LOC4804551|XP_001361094.1|DPSE
OG0003946	LOC118461729|XP_035783309.1|AALB	LOC4816616|XP_001356274.1|DPSE
OG0003947	LOC118458892|XP_035777738.1|AALB	LOC4816686|XP_001356282.2|DPSE
OG0003948	LOC118459246|XP_035778347.1|AALB	LOC4817676|XP_001357062.2|DPSE
OG0003949	LOC118457277|XP_035774578.1|AALB	LOC6903238|XP_033236043.1|DPSE
OG0003950	LOC118456774|XP_035773743.1|AALB	LOC4817894|XP_001357196.1|DPSE
OG0003951	LOC118460839|XP_035781414.1|AALB	LOC4817868|XP_001357201.4|DPSE
OG0003952	LOC118459148|XP_035778126.1|AALB	LOC4817466|XP_001356802.1|DPSE
OG0003953	LOC118456250|XP_035772739.1|AALB	LOC4816210|XP_001355765.2|DPSE
OG0003954	LOC118458653|XP_035777236.1|AALB	LOC4812673|XP_001353057.4|DPSE
OG0003955	LOC118461411|XP_035782587.1|AALB	LOC117184169|XP_033236546.1|DPSE, LOC117184168|XP_033236543.1|DPSE
OG0003956	LOC118468849|XP_035795985.1|AALB	LOC4817425|XP_033237011.1|DPSE
OG0003957	LOC118456803|XP_035773783.1|AALB	LOC4814048|XP_001354193.1|DPSE
OG0003958	LOC118458800|XP_035777539.1|AALB	LOC4815309|XP_015041990.1|DPSE
OG0003959	LOC118456753|XP_035773706.1|AALB	LOC4804406|XP_033233515.1|DPSE
OG0003960	LOC118461410|XP_035782586.1|AALB	LOC6901870|XP_002133408.2|DPSE
OG0003961	LOC118457702|XP_035775374.1|AALB	LOC4816804|XP_001356720.2|DPSE
OG0003962	LOC118460119|XP_035780051.1|AALB	LOC4816679|XP_001355965.1|DPSE
OG0003963	LOC118459660|XP_035779153.1|AALB	LOC4816627|XP_001356288.4|DPSE
OG0003964	LOC118456336|XP_035772886.1|AALB	LOC4817212|XP_001356408.1|DPSE
OG0003965	LOC118459909|XP_035779634.1|AALB	LOC4816706|XP_033236770.1|DPSE
OG0003966	LOC118458655|XP_035777237.1|AALB	LOC6902741|XP_002133255.2|DPSE
OG0003967	LOC118460820|XP_035781333.1|AALB	LOC6898855|XP_033234846.1|DPSE
OG0003968	LOC118456983|XP_035774081.1|AALB	LOC4805281|XP_015040526.1|DPSE
OG0003969	LOC118468505|XP_035795233.1|AALB	LOC6898294|XP_002138356.3|DPSE
OG0003970	LOC118456353|XP_035772907.1|AALB	LOC4816831|XP_033236036.1|DPSE
OG0003971	LOC118460558|XP_035780848.1|AALB	LOC6903320|XP_033235502.1|DPSE
OG0003972	LOC118460560|XP_035780854.1|AALB	LOC4812786|XP_001353178.4|DPSE
OG0003973	LOC118460934|XP_035781590.1|AALB	LOC6898613|XP_002138618.2|DPSE
OG0003974	LOC118456202|XP_035772660.1|AALB	LOC4804357|XP_001360931.2|DPSE
OG0003975	LOC118461939|XP_035783707.1|AALB	LOC4816227|XP_033236684.1|DPSE
OG0003976	LOC118459088|XP_035778046.1|AALB	LOC4817882|XP_001357306.2|DPSE
OG0003977	LOC118459092|XP_035778050.1|AALB	LOC6903449|XP_002132328.1|DPSE
OG0003978	LOC118457536|XP_035775081.1|AALB	LOC4812022|XP_001352933.1|DPSE
OG0003979	LOC118460939|XP_035781595.1|AALB	LOC4816586|XP_001356042.3|DPSE
OG0003980	LOC118460935|XP_035781591.1|AALB	LOC4803101|XP_001359899.2|DPSE
OG0003981	LOC118457433|XP_035774911.1|AALB	LOC6902888|XP_033235166.1|DPSE
OG0003982	LOC118457436|XP_035774917.1|AALB	LOC4816594|XP_015036827.2|DPSE
OG0003983	LOC118457437|XP_035774919.1|AALB	LOC4816410|XP_001356173.4|DPSE
OG0003984	LOC118460301|XP_035780397.1|AALB	LOC4817175|XP_001356382.4|DPSE
OG0003985	LOC118460300|XP_035780396.1|AALB	LOC13036385|XP_033236761.1|DPSE
OG0003986	LOC118459125|XP_035778087.1|AALB	LOC4816921|XP_001356395.4|DPSE
OG0003987	LOC118462016|XP_035783858.1|AALB	LOC4817001|XP_001356394.2|DPSE
OG0003988	LOC118459247|XP_035778350.1|AALB	LOC4817203|XP_001356514.3|DPSE
OG0003989	LOC118461960|XP_035783755.1|AALB	LOC4817035|XP_001356405.3|DPSE
OG0003990	LOC118468329|XP_035794969.1|AALB	LOC6903464|XP_002132343.2|DPSE
OG0003991	LOC118467379|XP_035793708.1|AALB	LOC4817698|XP_033236309.1|DPSE
OG0003992	LOC118467431|XP_035793818.1|AALB	LOC4817566|XP_001356971.3|DPSE
OG0003993	LOC118456603|XP_035773396.1|AALB	LOC4817579|XP_033236267.1|DPSE
OG0003994	LOC118460716|XP_035781153.1|AALB	LOC4801602|XP_001358670.1|DPSE
OG0003995	LOC118468601|XP_035795480.1|AALB	LOC6898770|XP_002138748.2|DPSE
OG0003996	LOC118458223|XP_035776380.1|AALB	LOC4803350|XP_001360116.2|DPSE
OG0003997	LOC118457915|XP_035775809.1|AALB	LOC4818163|XP_001357438.1|DPSE
OG0003998	LOC118468332|XP_035794972.1|AALB	LOC6903313|XP_033235321.1|DPSE
OG0003999	LOC118458121|XP_035776188.1|AALB	LOC6902743|XP_002133257.1|DPSE
OG0004000	LOC118457239|XP_035774513.1|AALB	LOC4815378|XP_001354986.3|DPSE
OG0004001	LOC118459413|XP_035778608.1|AALB	LOC4804307|XP_001360887.3|DPSE
OG0004002	LOC118459843|XP_035779504.1|AALB	LOC6902609|XP_002133135.2|DPSE
OG0004003	LOC118460000|XP_035779807.1|AALB	LOC4817060|XP_033235336.1|DPSE
OG0004004	LOC118460002|XP_035779808.1|AALB	LOC4817455|XP_001356616.2|DPSE
OG0004005	LOC118460003|XP_035779809.1|AALB	LOC4817879|XP_001357485.2|DPSE
OG0004006	LOC118457077|XP_035774250.1|AALB	LOC4816930|XP_001356868.2|DPSE
OG0004007	LOC118457085|XP_035774266.1|AALB	LOC6903012|XP_002132734.1|DPSE
OG0004008	LOC118460687|XP_035781080.1|AALB	LOC4818122|XP_033235325.1|DPSE
OG0004009	LOC118458776|XP_035777492.1|AALB	LOC4816648|XP_001355970.2|DPSE
OG0004010	LOC118457983|XP_035775932.1|AALB	LOC4816443|XP_015036810.2|DPSE
OG0004011	LOC118458734|XP_035777397.1|AALB	LOC6903420|XP_002132299.1|DPSE
OG0004012	LOC118458381|XP_035776680.1|AALB	LOC4800613|XP_001357858.1|DPSE
OG0004013	LOC118460607|XP_035780937.1|AALB	LOC4816403|XP_001356218.2|DPSE
OG0004014	LOC118460606|XP_035780936.1|AALB	LOC4812816|XP_033237367.1|DPSE
OG0004015	LOC118459204|XP_035778267.1|AALB	LOC4816386|XP_033235569.1|DPSE
OG0004016	LOC118459027|XP_035777925.1|AALB	LOC4811654|XP_001352245.3|DPSE
OG0004017	LOC118456503|XP_035773224.1|AALB	LOC4817584|XP_001356988.1|DPSE
OG0004018	LOC118461401|XP_035782560.1|AALB	LOC4803469|XP_001360187.1|DPSE
OG0004019	LOC118459110|XP_035778067.1|AALB, LOC118458661|XP_035777250.1|AALB	LOC4816845|XP_001356858.2|DPSE
OG0004020	LOC118458078|XP_035776126.1|AALB	LOC4817354|XP_001356827.1|DPSE
OG0004021	LOC118459640|XP_035779113.1|AALB	LOC4816990|XP_001356833.1|DPSE
OG0004022	LOC118458490|XP_035776935.1|AALB	LOC4817716|XP_001357132.2|DPSE
OG0004023	LOC118461553|XP_035782896.1|AALB	LOC4804949|XP_001361430.5|DPSE
OG0004024	LOC118469079|XP_035796464.1|AALB	LOC4817504|XP_033236766.1|DPSE
OG0004025	LOC118467248|XP_035793424.1|AALB	LOC4817114|XP_001356347.2|DPSE
OG0004026	LOC118468001|XP_035794867.1|AALB	LOC4817298|XP_015036057.2|DPSE
OG0004027	LOC118458610|XP_035777179.1|AALB	LOC6898567|XP_002138587.4|DPSE
OG0004028	LOC118461865|XP_035783566.1|AALB	LOC4818111|XP_001357226.3|DPSE
OG0004029	LOC118458184|XP_035776305.1|AALB	LOC4817937|XP_015035325.2|DPSE
OG0004030	LOC118459395|XP_035778598.1|AALB	LOC4803529|XP_033233427.1|DPSE
OG0004031	LOC118457685|XP_035775345.1|AALB	LOC6903008|XP_033236145.1|DPSE
OG0004032	LOC118461840|XP_035783508.1|AALB	LOC6902762|XP_002133274.3|DPSE
OG0004033	LOC118461834|XP_035783488.1|AALB	LOC4816783|XP_015035715.2|DPSE
OG0004034	LOC118468432|XP_035795088.1|AALB	LOC6902958|XP_002132684.3|DPSE
OG0004035	LOC118459759|XP_035779345.1|AALB	LOC6902515|XP_015036577.2|DPSE
OG0004036	LOC118459757|XP_035779342.1|AALB	LOC4816515|XP_001356004.1|DPSE
OG0004037	LOC118460507|XP_035780760.1|AALB	LOC4816747|XP_015036537.2|DPSE
OG0004038	LOC118457503|XP_035775033.1|AALB	LOC4817296|XP_001356752.1|DPSE
OG0004039	LOC118458482|XP_035776921.1|AALB	LOC4816855|XP_001356624.4|DPSE
OG0004040	LOC118458659|XP_035777245.1|AALB	LOC4803865|XP_001360514.2|DPSE
OG0004041	LOC118456625|XP_035773439.1|AALB	LOC6899268|XP_033239360.1|DPSE, LOC4814593|XP_001354583.3|DPSE
OG0004042	LOC118467688|XP_035794364.1|AALB	LOC4812379|XP_001352843.1|DPSE
OG0004043	LOC118467681|XP_035794349.1|AALB	LOC4816336|XP_001356059.2|DPSE
OG0004044	LOC118468900|XP_035796093.1|AALB	LOC4815297|XP_033240318.1|DPSE
OG0004045	LOC118468916|XP_035796117.1|AALB	LOC4811739|XP_015044346.1|DPSE
OG0004046	LOC118468907|XP_035796105.1|AALB	LOC4817049|XP_001356425.3|DPSE
OG0004047	LOC118468903|XP_035796096.1|AALB	LOC4817749|XP_001357159.2|DPSE
OG0004048	LOC118468905|XP_035796100.1|AALB	LOC4817429|XP_001356729.3|DPSE
OG0004049	LOC118457249|XP_035774530.1|AALB	LOC6902831|XP_002132567.1|DPSE
OG0004050	LOC118456214|XP_035772687.1|AALB	LOC4816918|XP_001356888.4|DPSE
OG0004051	LOC118460508|XP_035780761.1|AALB	LOC4816824|XP_001356808.4|DPSE
OG0004052	LOC118463830|XP_035786611.1|AALB	LOC4815183|XP_033240275.1|DPSE
OG0004054	LOC118463596|XP_035786149.1|AALB	LOC4817261|XP_033235299.1|DPSE
OG0004055	LOC118457506|XP_035775038.1|AALB	LOC4801041|XP_001358206.2|DPSE
OG0004056	LOC118458967|XP_035777843.1|AALB	LOC4802774|XP_001359634.3|DPSE
OG0004057	LOC118456648|XP_035773479.1|AALB	LOC4813337|XP_001354016.2|DPSE
OG0004058	LOC118460392|XP_035780561.1|AALB	LOC4813435|XP_033241058.1|DPSE
OG0004059	LOC118460348|XP_035780479.1|AALB	LOC4802694|XP_001359561.3|DPSE
OG0004060	LOC118464215|XP_035787279.1|AALB	LOC4803149|XP_001359939.2|DPSE
OG0004061	LOC118468490|XP_035795210.1|AALB	LOC4815352|XP_033238797.1|DPSE
OG0004062	LOC118469000|XP_035796322.1|AALB	LOC4813583|XP_001353562.2|DPSE
OG0004063	LOC118468807|XP_035795907.1|AALB	LOC4815636|XP_001355386.1|DPSE
OG0004064	LOC118468806|XP_035795906.1|AALB	LOC4813211|XP_001353432.1|DPSE
OG0004065	LOC118456546|XP_035773305.1|AALB	LOC6899112|XP_033234688.1|DPSE
OG0004066	LOC118456557|XP_035773320.1|AALB	LOC4803966|XP_001360604.3|DPSE
OG0004067	LOC118456547|XP_035773306.1|AALB	LOC4815427|XP_001355338.1|DPSE
OG0004069	LOC118456543|XP_035773292.1|AALB	LOC6897677|XP_015037961.2|DPSE
OG0004070	LOC118458282|XP_035776498.1|AALB	LOC4813531|XP_001353551.3|DPSE
OG0004071	LOC118461906|XP_035783654.1|AALB	LOC4813996|XP_001354174.2|DPSE
OG0004072	LOC118457160|XP_035774380.1|AALB	LOC4813997|XP_001354173.3|DPSE
OG0004073	LOC118461425|XP_035782626.1|AALB	LOC4815569|XP_001355721.4|DPSE
OG0004074	LOC118461423|XP_035782624.1|AALB	LOC6898413|XP_002138459.3|DPSE
OG0004075	LOC118456433|XP_035773083.1|AALB	LOC4804378|XP_001360949.3|DPSE
OG0004076	LOC118459893|XP_035779586.1|AALB	LOC4804379|XP_001360950.3|DPSE
OG0004077	LOC118459461|XP_035778761.1|AALB	LOC4816331|XP_001355926.2|DPSE
OG0004078	LOC118459484|XP_035778790.1|AALB	LOC4802199|XP_001359166.2|DPSE
OG0004079	LOC118458733|XP_035777396.1|AALB	LOC4814961|XP_001355150.1|DPSE
OG0004080	LOC118456954|XP_035774023.1|AALB	LOC4803780|XP_001360442.1|DPSE
OG0004081	LOC118456936|XP_035773979.1|AALB	LOC6898823|XP_033234289.1|DPSE
OG0004082	LOC118458629|XP_035777212.1|AALB	LOC6899871|XP_002135667.2|DPSE
OG0004083	LOC118458632|XP_035777214.1|AALB	LOC4801753|XP_002137483.3|DPSE, LOC6903902|XP_033232489.1|DPSE
