Orthogroup	DBUS.longest_only	DSUB.longest_only
OG0006565	LOC108601360|XP_017844749.1|DBUS	LOC117899192|XP_034664945.1|DSUB
OG0006566	LOC108603529|XP_017847912.1|DBUS	LOC117899442|XP_034665337.1|DSUB
OG0006567	LOC108602183|XP_017845711.1|DBUS	LOC117896458|XP_034660678.1|DSUB
OG0006568	LOC108603802|XP_033149828.1|DBUS	LOC117896457|XP_034660677.1|DSUB
OG0006569	LOC108598954|XP_017841214.1|DBUS	LOC117895496|XP_034659082.1|DSUB
OG0006570	LOC108604258|XP_017849140.1|DBUS	LOC117897488|XP_034662269.1|DSUB
OG0006571	LOC108602841|XP_017846581.1|DBUS	LOC117897231|XP_034661840.1|DSUB
OG0006572	LOC108602026|XP_017845517.1|DBUS	LOC117898020|XP_034663043.1|DSUB
OG0006573	LOC108604687|XP_017849732.1|DBUS	LOC117896242|XP_034660290.1|DSUB
OG0006574	LOC108604503|XP_017849488.1|DBUS	LOC117898320|XP_034663521.1|DSUB
OG0006575	LOC108602999|XP_017846883.1|DBUS	LOC117898161|XP_034663260.1|DSUB
OG0006576	LOC108603997|XP_017848720.1|DBUS	LOC117899303|XP_034665114.1|DSUB
OG0006577	LOC108604454|XP_017849423.1|DBUS	LOC117899206|XP_034664969.1|DSUB
OG0006578	LOC108603995|XP_017848717.1|DBUS	LOC117899300|XP_034665109.1|DSUB
OG0006579	LOC108597687|XP_017839854.2|DBUS	LOC117900263|XP_034666463.1|DSUB
OG0006580	LOC108604218|XP_017849072.1|DBUS	LOC117898701|XP_034664210.1|DSUB
OG0006581	LOC108601937|XP_017845403.1|DBUS	LOC117898082|XP_034663151.1|DSUB
OG0006582	LOC108604282|XP_017849174.1|DBUS	LOC117896322|XP_034660444.1|DSUB
OG0006583	LOC108604422|XP_017849377.1|DBUS	LOC117899383|XP_034665256.1|DSUB
OG0006585	LOC108607179|XP_017853327.1|DBUS	LOC117901548|XP_034668237.1|DSUB
OG0006586	LOC108604610|XP_017849638.1|DBUS	LOC117898884|XP_034664458.1|DSUB
OG0006587	LOC108604608|XP_017849636.1|DBUS	LOC117898880|XP_034664454.1|DSUB
OG0006588	LOC108604288|XP_017849188.1|DBUS	LOC117897405|XP_034662119.1|DSUB
OG0006589	LOC108601543|XP_033150091.1|DBUS	LOC117896881|XP_034661301.1|DSUB
OG0006590	LOC108601653|XP_017845042.1|DBUS	LOC117897682|XP_034662582.1|DSUB
OG0006591	LOC108600152|XP_017843036.2|DBUS	LOC117895844|XP_034659689.1|DSUB
OG0006592	LOC108604562|XP_017849580.1|DBUS	LOC117898455|XP_034663768.1|DSUB
OG0006593	LOC108604560|XP_017849577.1|DBUS	LOC117898454|XP_034663767.1|DSUB
OG0006594	LOC108598905|XP_017841157.2|DBUS	LOC117895665|XP_034659379.1|DSUB
OG0006595	LOC108596663|XP_033149251.1|DBUS	LOC117891534|XP_034652931.1|DSUB
OG0006596	LOC108596557|XP_017837943.1|DBUS	LOC117890040|XP_034650550.1|DSUB
OG0006597	LOC108599834|XP_017842431.1|DBUS	LOC117894348|XP_034657229.1|DSUB
OG0006598	LOC117134993|XP_033150598.1|DBUS	LOC117901587|XP_034668288.1|DSUB
OG0006599	LOC108600362|XP_017843383.1|DBUS	LOC117894376|XP_034657272.1|DSUB
OG0006600	LOC108600468|XP_017843557.1|DBUS	LOC117893479|XP_034655994.1|DSUB
OG0006601	LOC108599500|XP_017841856.1|DBUS	LOC117894947|XP_034658164.1|DSUB
OG0006602	LOC108599501|XP_017841857.1|DBUS	LOC117894948|XP_034658165.1|DSUB
OG0006603	LOC108598013|XP_017840117.1|DBUS	LOC117894939|XP_034658152.1|DSUB
OG0006604	LOC108599057|XP_017841326.1|DBUS	LOC117893380|XP_034655866.1|DSUB
OG0006605	LOC108605803|XP_017851098.1|DBUS	LOC117903721|XP_034671961.1|DSUB
OG0006606	LOC108597975|XP_017840080.1|DBUS	LOC117892938|XP_034655152.1|DSUB
OG0006607	LOC108600636|XP_033149380.1|DBUS	LOC117895130|XP_034658433.1|DSUB
OG0006608	LOC108604624|XP_017849661.1|DBUS	LOC117897643|XP_034662510.1|DSUB
OG0006609	LOC108603593|XP_017848023.1|DBUS	LOC117898118|XP_034663198.1|DSUB
OG0006610	LOC108600617|XP_017843783.1|DBUS	LOC117895867|XP_034659724.1|DSUB
OG0006611	LOC108601094|XP_017844493.1|DBUS	LOC117895678|XP_034659395.1|DSUB
OG0006612	LOC108599135|XP_017841413.1|DBUS	LOC117895680|XP_034659398.1|DSUB
OG0006613	LOC108599101|XP_017841379.1|DBUS	LOC117895679|XP_034659397.1|DSUB
OG0006614	LOC108598402|XP_017840514.1|DBUS	LOC117895676|XP_034659390.1|DSUB
OG0006615	LOC108598689|XP_017840898.1|DBUS	LOC117894286|XP_034657136.1|DSUB
OG0006616	LOC108599777|XP_017842320.1|DBUS	LOC117895672|XP_034659385.1|DSUB
OG0006617	LOC108600042|XP_017842876.1|DBUS	LOC117893498|XP_034656025.1|DSUB
OG0006618	LOC108598902|XP_017841154.1|DBUS	LOC117894464|XP_034657456.1|DSUB
OG0006619	LOC108599750|XP_017842252.1|DBUS	LOC117895347|XP_034658819.1|DSUB
OG0006620	LOC108599385|XP_017841681.1|DBUS	LOC117895340|XP_034658808.1|DSUB
OG0006621	LOC108600992|XP_033149567.1|DBUS	LOC117894237|XP_034657045.1|DSUB
OG0006622	LOC108599920|XP_017842612.1|DBUS	LOC117895355|XP_034658831.1|DSUB
OG0006623	LOC108600669|XP_017843854.1|DBUS	LOC117892937|XP_034655150.1|DSUB
OG0006624	LOC108596253|XP_017837295.1|DBUS	LOC117892407|XP_034654526.1|DSUB
OG0006625	LOC108594882|XP_017835509.1|DBUS	LOC117892414|XP_034654536.1|DSUB
OG0006626	LOC108596818|XP_017838425.1|DBUS	LOC117892137|XP_034654065.1|DSUB
OG0006627	LOC108597698|XP_017839867.1|DBUS	LOC117892237|XP_034654236.1|DSUB
OG0006628	LOC108597426|XP_017839470.1|DBUS	LOC117892236|XP_034654234.1|DSUB
OG0006629	LOC108597131|XP_017839005.1|DBUS	LOC117889945|XP_034650373.1|DSUB
OG0006630	LOC108594736|XP_017835363.1|DBUS	LOC117890327|XP_034651006.1|DSUB
OG0006631	LOC108600313|XP_017843299.1|DBUS	LOC117894145|XP_034656930.1|DSUB
OG0006632	LOC108596184|XP_017837187.1|DBUS	LOC117889902|XP_034650310.1|DSUB
OG0006633	LOC108599861|XP_017842491.2|DBUS	LOC117895282|XP_034658708.1|DSUB
OG0006634	LOC108608171|XP_017854917.2|DBUS	LOC117900726|XP_034667092.1|DSUB
OG0006635	LOC108608442|XP_033149750.1|DBUS	LOC117901572|XP_034668261.1|DSUB
OG0006636	LOC108605643|XP_017850915.1|DBUS	LOC117903877|XP_034672259.1|DSUB
OG0006637	LOC108598817|XP_017841052.1|DBUS	LOC117895644|XP_034659318.1|DSUB
OG0006638	LOC108596269|XP_017837325.1|DBUS	LOC117890657|XP_034651519.1|DSUB
OG0006639	LOC108596266|XP_017837314.1|DBUS	LOC117890652|XP_034651510.1|DSUB
OG0006640	LOC108596326|XP_017837439.1|DBUS	LOC117891486|XP_034652857.1|DSUB
OG0006642	LOC108596859|XP_017838493.1|DBUS	LOC117891767|XP_034653301.1|DSUB
OG0006643	LOC108596082|XP_017836988.1|DBUS	LOC117889848|XP_034650232.1|DSUB
OG0006644	LOC108600988|XP_017844340.1|DBUS	LOC117895414|XP_034658939.1|DSUB
OG0006645	LOC108607981|XP_017854624.1|DBUS	LOC117902097|XP_034669089.1|DSUB
OG0006646	LOC108596069|XP_017836952.1|DBUS	LOC117891871|XP_034653528.1|DSUB
OG0006647	LOC108596848|XP_017838467.1|DBUS	LOC117892109|XP_034654011.1|DSUB
OG0006648	LOC108598915|XP_017841167.1|DBUS	LOC117893629|XP_034656202.1|DSUB
OG0006649	LOC108595912|XP_017836692.1|DBUS	LOC117890387|XP_034651079.1|DSUB
OG0006650	LOC108596409|XP_017837589.1|DBUS	LOC117890141|XP_034650718.1|DSUB
OG0006651	LOC108599975|XP_017842735.2|DBUS	LOC117895736|XP_034659487.1|DSUB
OG0006652	LOC108598914|XP_017841166.1|DBUS	LOC117894367|XP_034657260.1|DSUB
OG0006653	LOC108599808|XP_017842374.1|DBUS	LOC117893056|XP_034655329.1|DSUB
OG0006654	LOC108598555|XP_017840730.1|DBUS	LOC117893183|XP_034655567.1|DSUB
OG0006655	LOC117134619|XP_033149774.1|DBUS	LOC117893909|XP_034656578.1|DSUB
OG0006656	LOC108598478|XP_017840617.1|DBUS	LOC117895850|XP_034659705.1|DSUB
OG0006657	LOC108595638|XP_017836399.1|DBUS	LOC117889831|XP_034650203.1|DSUB
OG0006658	LOC108600568|XP_033149352.1|DBUS	LOC117892977|XP_034655210.1|DSUB
OG0006659	LOC108601160|XP_017844581.2|DBUS	LOC117892979|XP_034655214.1|DSUB
OG0006660	LOC108598604|XP_017840791.2|DBUS	LOC117895253|XP_034658660.1|DSUB
OG0006661	LOC108600340|XP_017843352.2|DBUS	LOC117895248|XP_034658652.1|DSUB
OG0006662	LOC108608510|XP_017855399.1|DBUS	LOC117900686|XP_034667025.1|DSUB
OG0006663	LOC108599866|XP_033149396.1|DBUS	LOC117893970|XP_034656665.1|DSUB
OG0006664	LOC108603274|XP_017847422.1|DBUS	LOC117896366|XP_034660533.1|DSUB
OG0006665	LOC108601100|XP_017844504.1|DBUS	LOC117893081|XP_034655393.1|DSUB
OG0006666	LOC108595019|XP_017835642.1|DBUS	LOC117892602|XP_034654833.1|DSUB
OG0006667	LOC108598711|XP_017840927.1|DBUS	LOC117895420|XP_034658947.1|DSUB
OG0006668	LOC108596115|XP_017837032.1|DBUS	LOC117891612|XP_034653039.1|DSUB
OG0006669	LOC108598126|XP_017840232.1|DBUS	LOC117894634|XP_034657696.1|DSUB
OG0006670	LOC108599563|XP_017841948.1|DBUS	LOC117894640|XP_034657702.1|DSUB
OG0006671	LOC108599560|XP_017841944.1|DBUS	LOC117894633|XP_034657692.1|DSUB
OG0006672	LOC108599768|XP_017842282.2|DBUS	LOC117894863|XP_034658010.1|DSUB
OG0006673	LOC108601158|XP_017844578.1|DBUS	LOC117893027|XP_034655276.1|DSUB
OG0006674	LOC108598365|XP_017840474.1|DBUS	LOC117894193|XP_034657000.1|DSUB
OG0006675	LOC108600035|XP_017842865.1|DBUS	LOC117893165|XP_034655533.1|DSUB
OG0006676	LOC108598513|XP_017840678.1|DBUS	LOC117895783|XP_034659572.1|DSUB
OG0006677	LOC108600267|XP_017843212.1|DBUS	LOC117895798|XP_034659606.1|DSUB
OG0006678	LOC108599953|XP_017842693.1|DBUS	LOC117894654|XP_034657721.1|DSUB
OG0006679	LOC108600279|XP_017843236.1|DBUS	LOC117894343|XP_034657220.1|DSUB
OG0006680	LOC108601621|XP_017845009.1|DBUS	LOC117898128|XP_034663211.1|DSUB
OG0006681	LOC108599559|XP_017841941.1|DBUS	LOC117894632|XP_034657688.1|DSUB
OG0006682	LOC108600674|XP_017843866.1|DBUS	LOC117893812|XP_034656450.1|DSUB
OG0006683	LOC108601097|XP_017844501.1|DBUS	LOC117895503|XP_034659091.1|DSUB
OG0006684	LOC108600266|XP_017843211.1|DBUS	LOC117895795|XP_034659601.1|DSUB
OG0006685	LOC108597729|XP_017839913.2|DBUS	LOC117892540|XP_034654739.1|DSUB
OG0006686	LOC108598582|XP_017840763.1|DBUS	LOC117893973|XP_034656668.1|DSUB
OG0006687	LOC108607173|XP_017853315.1|DBUS	LOC117901444|XP_034668081.1|DSUB
OG0006688	LOC108598883|XP_017841132.1|DBUS	LOC117894724|XP_034657802.1|DSUB
OG0006689	LOC108598173|XP_017840277.2|DBUS	LOC117894892|XP_034658066.1|DSUB
OG0006690	LOC108603669|XP_017848154.1|DBUS	LOC117899133|XP_034664822.1|DSUB
OG0006691	LOC108600447|XP_017843523.1|DBUS	LOC117893109|XP_034655436.1|DSUB
OG0006692	LOC108599859|XP_017842489.1|DBUS	LOC117895278|XP_034658703.1|DSUB
OG0006693	LOC108598648|XP_017840849.1|DBUS	LOC117894462|XP_034657452.1|DSUB
OG0006694	LOC108606566|XP_017852273.1|DBUS	LOC117903461|XP_034671390.1|DSUB
OG0006695	LOC108600645|XP_017843830.2|DBUS	LOC117895329|XP_034658792.1|DSUB
OG0006696	LOC108594423|XP_017835087.2|DBUS	LOC117901715|XP_034668483.1|DSUB
OG0006697	LOC108598630|XP_017840819.1|DBUS	LOC117895205|XP_034658580.1|DSUB
OG0006698	LOC108599997|XP_017842766.1|DBUS	LOC117893415|XP_034655917.1|DSUB
OG0006699	LOC108600458|XP_017843536.2|DBUS	LOC117892928|XP_034655135.1|DSUB
OG0006700	LOC108600773|XP_017844029.2|DBUS	LOC117893075|XP_034655384.1|DSUB
OG0006701	LOC108595233|XP_017835920.1|DBUS	LOC117890842|XP_034651817.1|DSUB
OG0006702	LOC108598526|XP_017840696.1|DBUS	LOC117894719|XP_034657795.1|DSUB
OG0006703	LOC108598896|XP_017841146.1|DBUS	LOC117893763|XP_034656394.1|DSUB
OG0006704	LOC108599360|XP_017841653.1|DBUS	LOC117893774|XP_034656405.1|DSUB
OG0006705	LOC108597329|XP_017839310.1|DBUS	LOC117890058|XP_034650581.1|DSUB
OG0006706	LOC108595144|XP_017835799.1|DBUS	LOC117892283|XP_034654293.1|DSUB
OG0006707	LOC108594840|XP_017835467.1|DBUS	LOC117891212|XP_034652444.1|DSUB
OG0006708	LOC108606213|XP_017851592.1|DBUS	LOC117898550|XP_034663926.1|DSUB
OG0006709	LOC108605143|XP_017850207.1|DBUS	LOC117898120|XP_034663203.1|DSUB
OG0006710	LOC108599863|XP_017842498.1|DBUS	LOC117893061|XP_034655352.1|DSUB
OG0006712	LOC108600014|XP_017842813.1|DBUS	LOC117895793|XP_034659586.1|DSUB
OG0006713	LOC108598506|XP_017840665.1|DBUS	LOC117893501|XP_034656030.1|DSUB
OG0006714	LOC108598505|XP_017840664.1|DBUS	LOC117893495|XP_034656022.1|DSUB
OG0006715	LOC108600828|XP_017844110.1|DBUS	LOC117892939|XP_034655153.1|DSUB
OG0006716	LOC108607624|XP_017854030.1|DBUS	LOC117900026|XP_034666104.1|DSUB
OG0006717	LOC108600122|XP_017842994.2|DBUS	LOC117894456|XP_034657446.1|DSUB
OG0006718	LOC108601037|XP_017844408.1|DBUS	LOC117894466|XP_034657458.1|DSUB
OG0006719	LOC108598496|XP_017840653.2|DBUS	LOC117894435|XP_034657389.1|DSUB
OG0006720	LOC108598296|XP_033149394.1|DBUS	LOC117892969|XP_034655193.1|DSUB
OG0006721	LOC108600491|XP_017843612.2|DBUS	LOC117894454|XP_034657444.1|DSUB
OG0006722	LOC108598600|XP_017840784.1|DBUS	LOC117894500|XP_034657499.1|DSUB
OG0006724	LOC108604637|XP_017849675.1|DBUS	LOC117897338|XP_034661999.1|DSUB
OG0006725	LOC108602815|XP_017846535.1|DBUS	LOC117899436|XP_034665331.1|DSUB
OG0006726	LOC108603525|XP_017847909.1|DBUS	LOC117898206|XP_034663318.1|DSUB
OG0006727	LOC108603502|XP_017847864.1|DBUS	LOC117899434|XP_034665327.1|DSUB
OG0006728	LOC108604071|XP_017848828.1|DBUS	LOC117898194|XP_034663304.1|DSUB
OG0006729	LOC108597029|XP_017838806.1|DBUS	LOC117891684|XP_034653153.1|DSUB
OG0006730	LOC108597028|XP_017838804.1|DBUS	LOC117891681|XP_034653149.1|DSUB
OG0006731	LOC108606764|XP_017852668.1|DBUS	LOC117902593|XP_034669984.1|DSUB
OG0006732	LOC108598004|XP_033149661.1|DBUS	LOC117895301|XP_034658751.1|DSUB
OG0006733	LOC108599082|XP_017841359.1|DBUS	LOC117893470|XP_034655984.1|DSUB
OG0006734	LOC108600399|XP_017843438.1|DBUS	LOC117893766|XP_034656397.1|DSUB
OG0006735	LOC108600451|XP_017843527.2|DBUS	LOC117893579|XP_034656143.1|DSUB
OG0006736	LOC108598624|XP_017840812.1|DBUS	LOC117893029|XP_034655278.1|DSUB
OG0006737	LOC108600759|XP_017844008.1|DBUS	LOC117894703|XP_034657777.1|DSUB
OG0006738	LOC108596426|XP_017837638.1|DBUS	LOC117891504|XP_034652885.1|DSUB
OG0006739	LOC108600118|XP_017842985.1|DBUS	LOC117894578|XP_034657610.1|DSUB
OG0006740	LOC108600686|XP_017843887.1|DBUS	LOC117895300|XP_034658749.1|DSUB
OG0006741	LOC108600685|XP_017843886.1|DBUS	LOC117895297|XP_034658743.1|DSUB
OG0006742	LOC108604123|XP_017848899.1|DBUS	LOC117899414|XP_034665295.1|DSUB
OG0006743	LOC108608119|XP_033149789.1|DBUS	LOC117900656|XP_034666981.1|DSUB
OG0006744	LOC108600925|XP_017844247.1|DBUS	LOC117894444|XP_034657418.1|DSUB
OG0006745	LOC108604762|XP_017849841.1|DBUS	LOC117896083|XP_034660010.1|DSUB
OG0006746	LOC108600778|XP_033149505.1|DBUS	LOC117895137|XP_034658449.1|DSUB
OG0006747	LOC108600107|XP_033149583.1|DBUS	LOC117893030|XP_034655279.1|DSUB
OG0006748	LOC108607231|XP_017853397.1|DBUS	LOC117900213|XP_034666389.1|DSUB
OG0006749	LOC108600909|XP_017844227.2|DBUS	LOC117893555|XP_034656102.1|DSUB
OG0006750	LOC108605839|XP_017851136.1|DBUS	LOC117903541|XP_034671620.1|DSUB
OG0006752	LOC108598421|XP_017840537.1|DBUS	LOC117893945|XP_034656626.1|DSUB
OG0006753	LOC108598258|XP_017840363.1|DBUS	LOC117893942|XP_034656622.1|DSUB
OG0006754	LOC108599486|XP_017841821.1|DBUS	LOC117895110|XP_034658404.1|DSUB
OG0006755	LOC108600527|XP_017843664.1|DBUS	LOC117893186|XP_034655570.1|DSUB
OG0006756	LOC108598476|XP_017840613.2|DBUS	LOC117894567|XP_034657591.1|DSUB
OG0006757	LOC108599961|XP_017842700.1|DBUS	LOC117894599|XP_034657639.1|DSUB
OG0006758	LOC108600316|XP_017843303.1|DBUS	LOC117894353|XP_034657233.1|DSUB
OG0006759	LOC108600315|XP_017843302.1|DBUS	LOC117894347|XP_034657227.1|DSUB
OG0006760	LOC108599536|XP_017841910.1|DBUS	LOC117893605|XP_034656172.1|DSUB
OG0006761	LOC108601836|XP_017845268.1|DBUS	LOC117897136|XP_034661697.1|DSUB
OG0006762	LOC108606795|XP_033150181.1|DBUS	LOC117892027|XP_034653866.1|DSUB
OG0006763	LOC108597750|XP_017839947.1|DBUS	LOC117892524|XP_034654705.1|DSUB
OG0006764	LOC108596025|XP_017836872.1|DBUS	LOC117891343|XP_034652656.1|DSUB
OG0006765	LOC108595982|XP_017836758.2|DBUS	LOC117890815|XP_034651776.1|DSUB
OG0006766	LOC108600959|XP_017844300.1|DBUS	LOC117892971|XP_034655194.1|DSUB
OG0006767	LOC108601044|XP_017844424.1|DBUS	LOC117894280|XP_034657130.1|DSUB
OG0006768	LOC108601042|XP_017844419.1|DBUS	LOC117894279|XP_034657126.1|DSUB
OG0006769	LOC108598502|XP_017840662.1|DBUS	LOC117894311|XP_034657168.1|DSUB
OG0006770	LOC108598127|XP_017840233.1|DBUS	LOC117895499|XP_034659086.1|DSUB
OG0006771	LOC108606805|XP_017852764.1|DBUS	LOC117903524|XP_034671534.1|DSUB
OG0006772	LOC108595093|XP_017835734.1|DBUS	LOC117891832|XP_034653472.1|DSUB
OG0006773	LOC108599875|XP_017842519.1|DBUS	LOC117894057|XP_034656800.1|DSUB
OG0006774	LOC108600691|XP_017843894.1|DBUS	LOC117893831|XP_034656483.1|DSUB
OG0006775	LOC108599180|XP_017841457.1|DBUS	LOC117893934|XP_034656607.1|DSUB
OG0006776	LOC108600633|XP_017843809.2|DBUS	LOC117893938|XP_034656617.1|DSUB
OG0006777	LOC108600631|XP_017843807.1|DBUS	LOC117893946|XP_034656627.1|DSUB
OG0006778	LOC108600791|XP_017841499.1|DBUS	LOC117895341|XP_034658809.1|DSUB
OG0006779	LOC108601016|XP_017844379.1|DBUS	LOC117895694|XP_034659430.1|DSUB
OG0006780	LOC108600916|XP_017844238.1|DBUS	LOC117895866|XP_034659723.1|DSUB
OG0006781	LOC108600895|XP_017844208.2|DBUS	LOC117895374|XP_034658853.1|DSUB
OG0006782	LOC108599640|XP_017842102.1|DBUS	LOC117895574|XP_034659185.1|DSUB
OG0006783	LOC108596117|XP_033150945.1|DBUS	LOC117891880|XP_034653537.1|DSUB
OG0006784	LOC108599932|XP_033149620.1|DBUS	LOC117893408|XP_034655898.1|DSUB
OG0006785	LOC108596180|XP_017837177.1|DBUS	LOC117889816|XP_034650187.1|DSUB
OG0006786	LOC108595652|XP_017836415.1|DBUS	LOC117891632|XP_034653066.1|DSUB
OG0006787	LOC108598428|XP_017840544.2|DBUS	LOC117895067|XP_034658339.1|DSUB
OG0006788	LOC108598757|XP_017840983.1|DBUS	LOC117895075|XP_034658355.1|DSUB
OG0006789	LOC108606594|XP_017852329.1|DBUS	LOC117901197|XP_034667744.1|DSUB
OG0006790	LOC108596654|XP_017838129.1|DBUS	LOC117900815|XP_034667199.1|DSUB
OG0006791	LOC108599473|XP_033149702.1|DBUS	LOC117895636|XP_034659286.1|DSUB
OG0006792	LOC108599918|XP_017842611.1|DBUS	LOC117894213|XP_034657019.1|DSUB
OG0006793	LOC108598498|XP_017840657.2|DBUS	LOC117894479|XP_034657471.1|DSUB
OG0006794	LOC108597400|XP_017839433.1|DBUS	LOC117890301|XP_034650966.1|DSUB
OG0006795	LOC108598399|XP_017840511.1|DBUS	LOC117894191|XP_034656998.1|DSUB
OG0006796	LOC108598473|XP_017840610.1|DBUS	LOC117894784|XP_034657904.1|DSUB
OG0006797	LOC108596597|XP_017838019.1|DBUS	LOC117901839|XP_034668670.1|DSUB
OG0006799	LOC108600220|XP_017843132.2|DBUS	LOC117895200|XP_034658571.1|DSUB
OG0006800	LOC108599727|XP_017842216.1|DBUS	LOC117895333|XP_034658797.1|DSUB
OG0006801	LOC108606595|XP_017852331.1|DBUS	LOC117901207|XP_034667758.1|DSUB
OG0006802	LOC108595346|XP_017836059.1|DBUS	LOC117891074|XP_034652142.1|DSUB
OG0006803	LOC108596715|XP_017838237.1|DBUS	LOC117890848|XP_034651823.1|DSUB
OG0006804	LOC108599396|XP_017841694.1|DBUS	LOC117893746|XP_034656371.1|DSUB
OG0006805	LOC108596432|XP_017837647.1|DBUS	LOC117890691|XP_034651574.1|DSUB
OG0006806	LOC108600946|XP_017844279.1|DBUS	LOC117894800|XP_034657921.1|DSUB
OG0006807	LOC108600746|XP_033149622.1|DBUS	LOC117893825|XP_034656470.1|DSUB
OG0006808	LOC108595026|XP_017835650.1|DBUS	LOC117890646|XP_034651490.1|DSUB
OG0006809	LOC108594899|XP_017835525.1|DBUS	LOC117894909|XP_034658097.1|DSUB
OG0006810	LOC108600367|XP_017843392.1|DBUS	LOC117893315|XP_034655794.1|DSUB
OG0006811	LOC108601928|XP_017845393.1|DBUS	LOC117896750|XP_034661106.1|DSUB
OG0006812	LOC108601127|XP_017844537.1|DBUS	LOC117894618|XP_034657668.1|DSUB
OG0006813	LOC108597133|XP_017839007.1|DBUS	LOC117897057|XP_034661543.1|DSUB
OG0006814	LOC108599492|XP_017841828.1|DBUS	LOC117894940|XP_034658153.1|DSUB
OG0006815	LOC108600192|XP_017843090.1|DBUS	LOC117894908|XP_034658094.1|DSUB
OG0006816	LOC108600190|XP_017843088.1|DBUS	LOC117894905|XP_034658088.1|DSUB
OG0006817	LOC108601172|XP_017844594.1|DBUS	LOC117893119|XP_034655455.1|DSUB
OG0006818	LOC108600157|XP_017843047.1|DBUS	LOC117894187|XP_034656991.1|DSUB
OG0006819	LOC108600187|XP_017843083.2|DBUS	LOC117894261|XP_034657107.1|DSUB
OG0006821	LOC108608314|XP_017855131.1|DBUS	LOC117900455|XP_034666718.1|DSUB
OG0006822	LOC108597158|XP_017839054.1|DBUS	LOC117889795|XP_034650159.1|DSUB
OG0006823	LOC108598683|XP_017840895.1|DBUS	LOC117893796|XP_034656432.1|DSUB
OG0006824	LOC108600298|XP_017843269.1|DBUS	LOC117895372|XP_034658849.1|DSUB
OG0006825	LOC108599170|XP_017841445.1|DBUS	LOC117894857|XP_034658005.1|DSUB
OG0006826	LOC108598790|XP_017841929.2|DBUS	LOC117893978|XP_034656680.1|DSUB
OG0006828	LOC108599871|XP_017842515.2|DBUS	LOC117902393|XP_034669609.1|DSUB
OG0006829	LOC108600969|XP_017844315.1|DBUS	LOC117895507|XP_034659097.1|DSUB
OG0006830	LOC108601104|XP_033149628.1|DBUS	LOC117893559|XP_034656112.1|DSUB
OG0006831	LOC108600644|XP_033149381.1|DBUS	LOC117895327|XP_034658788.1|DSUB
OG0006832	LOC108599311|XP_017841603.1|DBUS	LOC117895159|XP_034658505.1|DSUB
OG0006833	LOC108599383|XP_017841677.1|DBUS	LOC117895800|XP_034659611.1|DSUB
OG0006834	LOC108600858|XP_017844152.2|DBUS	LOC117896473|XP_034660699.1|DSUB
OG0006835	LOC108601166|XP_017844587.1|DBUS	LOC117895299|XP_034658748.1|DSUB
OG0006836	LOC108599297|XP_033149471.1|DBUS	LOC117893259|XP_034655717.1|DSUB
OG0006837	LOC108598579|XP_017840759.2|DBUS	LOC117893842|XP_034656499.1|DSUB
OG0006838	LOC108598481|XP_017840622.1|DBUS	LOC117895055|XP_034658325.1|DSUB
OG0006839	LOC108600973|XP_017844324.1|DBUS	LOC117895045|XP_034658314.1|DSUB
OG0006840	LOC108594247|XP_017834856.2|DBUS	LOC117900690|XP_034667031.1|DSUB
OG0006841	LOC108598313|XP_017840418.1|DBUS	LOC117893508|XP_034656037.1|DSUB
OG0006842	LOC108598093|XP_033149303.1|DBUS	LOC117894186|XP_034656990.1|DSUB
OG0006843	LOC108606810|XP_017852771.1|DBUS	LOC117903053|XP_034670686.1|DSUB
OG0006844	LOC108603233|XP_017847341.1|DBUS	LOC117898324|XP_034663539.1|DSUB
OG0006845	LOC108600548|XP_017843696.2|DBUS	LOC117894077|XP_034656829.1|DSUB
OG0006846	LOC108601131|XP_017844543.1|DBUS	LOC117893975|XP_034656672.1|DSUB
OG0006847	LOC108600760|XP_017844009.1|DBUS	LOC117893966|XP_034656657.1|DSUB
OG0006848	LOC108594807|XP_033149010.1|DBUS	LOC117891882|XP_034653567.1|DSUB
OG0006849	LOC108599583|XP_017842014.1|DBUS	LOC117895405|XP_034658929.1|DSUB
OG0006850	LOC108599493|XP_017841829.1|DBUS	LOC117895155|XP_034658484.1|DSUB
OG0006851	LOC108599498|XP_033149770.1|DBUS	LOC117895157|XP_034658500.1|DSUB
OG0006852	LOC108596861|XP_017838497.1|DBUS	LOC117892065|XP_034653942.1|DSUB
OG0006853	LOC108598176|XP_017840281.1|DBUS	LOC117893609|XP_034656177.1|DSUB
OG0006854	LOC108597037|XP_017838819.1|DBUS	LOC117891355|XP_034652680.1|DSUB
OG0006855	LOC108600120|XP_017842991.1|DBUS	LOC117895189|XP_034658557.1|DSUB
OG0006856	LOC108596284|XP_017837345.1|DBUS	LOC117892678|XP_034654967.1|DSUB
OG0006857	LOC108594665|XP_033149148.1|DBUS	LOC117890967|XP_034651997.1|DSUB
OG0006858	LOC108600311|XP_017843291.2|DBUS	LOC117894124|XP_034656901.1|DSUB
OG0006859	LOC108596971|XP_017838709.1|DBUS	LOC117891826|XP_034653457.1|DSUB
OG0006860	LOC108597018|XP_017838788.1|DBUS	LOC117891683|XP_034653151.1|DSUB
OG0006861	LOC108597289|XP_017839252.1|DBUS	LOC117890723|XP_034651658.1|DSUB
OG0006862	LOC108598450|XP_017840579.2|DBUS	LOC117894207|XP_034657010.1|DSUB
OG0006863	LOC108605628|XP_017850900.1|DBUS	LOC117901517|XP_034668184.1|DSUB
