Orthogroup	DBUS.longest_only	DVIR.longest_only
OG0003886	LOC117135046|XP_033150792.1|DBUS	LOC6628224|XP_002051172.1|DVIR
OG0003887	LOC108594515|XP_017835207.2|DBUS	LOC6627530|XP_002051974.2|DVIR
OG0003888	LOC108603555|XP_017847964.1|DBUS	LOC6633042|XP_002056265.2|DVIR
OG0003890	LOC108595049|XP_017835679.1|DBUS	LOC6623909|XP_002046837.1|DVIR
OG0003891	LOC108608181|XP_017854929.2|DBUS	LOC6634338|XP_002057466.1|DVIR
OG0003892	LOC108599454|XP_017841776.1|DBUS	LOC6636850|XP_002060280.1|DVIR
OG0003893	LOC108608374|XP_017855209.1|DBUS	LOC6634184|XP_002057442.1|DVIR
OG0003894	LOC108597427|XP_017839474.1|DBUS	LOC6628045|XP_002051156.1|DVIR
OG0003895	LOC108605898|XP_017851202.1|DBUS	LOC6631461|XP_002055549.2|DVIR
OG0003896	LOC108597431|XP_017839478.1|DBUS	LOC6626174|XP_002050159.2|DVIR
OG0003897	LOC108596299|XP_017837383.1|DBUS	LOC6625893|XP_002050114.1|DVIR
OG0003898	LOC108601133|XP_017844549.1|DBUS	LOC6634258|XP_002057644.1|DVIR
OG0003899	LOC108607717|XP_017854208.1|DBUS	LOC6627774|XP_002052836.1|DVIR
OG0003900	LOC108598016|XP_017840123.1|DBUS	LOC6635686|XP_002059281.1|DVIR
OG0003901	LOC108600734|XP_017843969.1|DBUS	LOC6635642|XP_002059188.1|DVIR
OG0003902	LOC108594316|XP_017834953.1|DBUS	LOC6635643|XP_002059189.1|DVIR
OG0003903	LOC108608534|XP_017855437.1|DBUS	LOC6629099|XP_002051683.1|DVIR
OG0003904	LOC108608533|XP_017855436.2|DBUS	LOC6629100|XP_002051684.1|DVIR
OG0003905	LOC108601494|XP_033150128.1|DBUS	LOC6629322|XP_002053055.2|DVIR
OG0003906	LOC108595116|XP_017835767.1|DBUS	LOC6626088|XP_032293160.1|DVIR
OG0003907	LOC108598889|XP_017841141.1|DBUS	LOC6628727|XP_032294092.1|DVIR
OG0003908	LOC108598898|XP_033150800.1|DBUS	LOC6628728|XP_002052881.1|DVIR
OG0003909	LOC108597646|XP_017839784.1|DBUS	LOC6636440|XP_002059829.1|DVIR, LOC116649738|XP_032291660.1|DVIR
OG0003910	LOC108596815|XP_017838419.1|DBUS	LOC6636439|XP_002059828.3|DVIR, LOC116650873|XP_032291666.1|DVIR
OG0003911	LOC108600111|XP_017842974.2|DBUS	LOC6635705|XP_002059254.1|DVIR
OG0003912	LOC108599039|XP_017841311.2|DBUS	LOC6628554|XP_002052180.2|DVIR
OG0003913	LOC108599582|XP_017842015.1|DBUS	LOC6634316|XP_015025260.1|DVIR
OG0003914	LOC108608315|XP_017855132.1|DBUS	LOC6627740|XP_002051124.1|DVIR
OG0003915	LOC108607009|XP_017853078.1|DBUS	LOC6634437|XP_002057911.1|DVIR
OG0003916	LOC108598403|XP_017840518.1|DBUS	LOC6627829|XP_002051753.2|DVIR
OG0003917	LOC108607464|XP_017853791.1|DBUS	LOC6628185|XP_002052919.3|DVIR
OG0003918	LOC108601184|XP_017844606.1|DBUS	LOC6627549|XP_002052284.1|DVIR
OG0003919	LOC108597704|XP_033148971.1|DBUS	LOC6629070|XP_032293543.1|DVIR
OG0003920	LOC108596871|XP_017838537.1|DBUS	LOC6625491|XP_002048828.1|DVIR
OG0003921	LOC108607987|XP_017854631.2|DBUS	LOC6628902|XP_032294109.1|DVIR
OG0003922	LOC108594492|XP_017835175.1|DBUS	LOC6627916|XP_002051766.1|DVIR
OG0003923	LOC108607355|XP_017853538.1|DBUS	LOC6636241|XP_002059754.1|DVIR
OG0003924	LOC108595358|XP_017836071.1|DBUS	LOC6625758|XP_002048724.1|DVIR
OG0003925	LOC108608009|XP_033149606.1|DBUS	LOC6628674|XP_002051848.2|DVIR
OG0003926	LOC108607482|XP_017853814.1|DBUS	LOC6628544|XP_002051856.1|DVIR
OG0003927	LOC108597652|XP_017839799.1|DBUS	LOC6628750|XP_002052319.1|DVIR, LOC116651675|XP_032294405.1|DVIR
OG0003928	LOC108598146|XP_033150649.1|DBUS, LOC108597574|XP_017839677.2|DBUS	LOC6629089|XP_002052436.1|DVIR
OG0003929	LOC108608455|XP_017855323.1|DBUS	LOC6627835|XP_032294462.1|DVIR
OG0003930	LOC108594220|XP_017834819.1|DBUS	LOC6627294|XP_002052466.1|DVIR
OG0003931	LOC108606773|XP_017852681.1|DBUS	LOC6627454|XP_015028663.1|DVIR
OG0003932	LOC108594676|XP_017835305.1|DBUS	LOC6625999|XP_032292707.1|DVIR
OG0003933	LOC108598203|XP_017840312.1|DBUS	LOC6635678|XP_032294650.1|DVIR
OG0003934	LOC108603043|XP_017846954.1|DBUS	LOC6629196|XP_002051598.1|DVIR
OG0003935	LOC108597372|XP_017839389.1|DBUS	LOC6627275|XP_002050652.1|DVIR
OG0003936	LOC108596838|XP_017838452.1|DBUS	LOC6627276|XP_002050653.1|DVIR
OG0003937	LOC108596353|XP_017837500.1|DBUS	LOC6636332|XP_002059931.1|DVIR
OG0003938	LOC108607950|XP_017854564.2|DBUS	LOC6628116|XP_032294590.1|DVIR
OG0003939	LOC108606424|XP_017852021.1|DBUS	LOC6627963|XP_002051616.1|DVIR
OG0003940	LOC108608286|XP_017855090.1|DBUS	LOC6629219|XP_002051939.1|DVIR
OG0003941	LOC108607949|XP_017854557.1|DBUS	LOC6628139|XP_002052307.1|DVIR
OG0003942	LOC108594530|XP_033148943.1|DBUS	LOC6628427|XP_002051866.1|DVIR
OG0003943	LOC108607658|XP_017854095.1|DBUS	LOC6627681|XP_002051738.1|DVIR
OG0003945	LOC108595586|XP_017836337.1|DBUS	LOC6625871|XP_002050791.1|DVIR
OG0003946	LOC108596267|XP_017837326.1|DBUS	LOC6633993|XP_002057660.1|DVIR
OG0003947	LOC108594442|XP_017835106.2|DBUS	LOC6633914|XP_002057648.1|DVIR
OG0003948	LOC108600922|XP_017844248.1|DBUS	LOC6628216|XP_002052702.1|DVIR
OG0003949	LOC108607798|XP_017854327.1|DBUS	LOC6628217|XP_032294242.1|DVIR
OG0003950	LOC108597322|XP_017839305.1|DBUS	LOC6627581|XP_002051394.1|DVIR
OG0003951	LOC108600369|XP_017843436.2|DBUS	LOC6627575|XP_002051388.1|DVIR
OG0003952	LOC108607776|XP_017854298.1|DBUS	LOC6629228|XP_002051254.1|DVIR
OG0003953	LOC108608462|XP_017855335.1|DBUS	LOC6627646|XP_002052497.1|DVIR
OG0003954	LOC108599067|XP_017841337.2|DBUS	LOC6623948|XP_032290472.1|DVIR
OG0003955	LOC108601355|XP_033149832.1|DBUS	LOC26531326|XP_015028920.1|DVIR
OG0003956	LOC108607898|XP_033150633.1|DBUS	LOC6628651|XP_032293968.1|DVIR
OG0003957	LOC108600860|XP_017844155.1|DBUS	LOC6624077|XP_002046872.1|DVIR
OG0003958	LOC108607003|XP_017853070.1|DBUS	LOC6631912|XP_032296272.1|DVIR
OG0003959	LOC108597271|XP_017839221.1|DBUS	LOC6635895|XP_032291824.1|DVIR
OG0003960	LOC108606392|XP_017851958.1|DBUS	LOC6631312|XP_002055055.1|DVIR
OG0003961	LOC108608215|XP_017854978.1|DBUS	LOC6628451|XP_002051654.1|DVIR
OG0003962	LOC108607479|XP_017853809.1|DBUS	LOC6628421|XP_002051860.1|DVIR
OG0003963	LOC108594395|XP_017835050.2|DBUS	LOC6634118|XP_002057719.1|DVIR
OG0003965	LOC108605554|XP_017850807.1|DBUS	LOC6628038|XP_032294399.1|DVIR
OG0003966	LOC108594261|XP_017834875.2|DBUS	LOC6627489|XP_002051294.1|DVIR
OG0003967	LOC108596573|XP_017837971.1|DBUS	LOC6627040|XP_032292667.1|DVIR
OG0003968	LOC108595107|XP_017835757.1|DBUS	LOC6624770|XP_015030110.1|DVIR
OG0003969	LOC108597050|XP_017838858.1|DBUS	LOC6625897|XP_002050118.1|DVIR
OG0003970	LOC108602337|XP_017845919.1|DBUS	LOC6627771|XP_002052833.2|DVIR
OG0003971	LOC108607474|XP_017853802.1|DBUS	LOC6629057|XP_002052385.2|DVIR
OG0003972	LOC108599531|XP_017841903.2|DBUS	LOC6622070|XP_032290704.1|DVIR
OG0003973	LOC108595626|XP_017836382.1|DBUS	LOC6627255|XP_015029603.1|DVIR
OG0003974	LOC108597777|XP_017839981.1|DBUS	LOC6624826|XP_002049565.1|DVIR
OG0003975	LOC108607835|XP_033150811.1|DBUS	LOC6633982|XP_032293461.1|DVIR
OG0003976	LOC108604358|XP_017849285.1|DBUS	LOC6633934|XP_002057604.1|DVIR
OG0003978	LOC108598736|XP_017840958.1|DBUS	LOC6622411|XP_002047494.1|DVIR
OG0003979	LOC108607790|XP_017854318.2|DBUS	LOC6635665|XP_002059200.1|DVIR
OG0003980	LOC108601801|XP_017845226.1|DBUS	LOC6630103|XP_002053696.1|DVIR
OG0003981	LOC108608328|XP_017855157.1|DBUS	LOC6635668|XP_002059203.1|DVIR
OG0003982	LOC108599645|XP_017842113.2|DBUS	LOC6634291|XP_002057443.2|DVIR
OG0003983	LOC108606450|XP_017852095.1|DBUS	LOC6634147|XP_002057624.1|DVIR
OG0003984	LOC108607853|XP_017854424.2|DBUS	LOC6628463|XP_002051538.1|DVIR
OG0003985	LOC108594418|XP_033150049.1|DBUS	LOC26531443|XP_015028934.1|DVIR
OG0003986	LOC108606004|XP_017851353.1|DBUS	LOC6628630|XP_002052572.3|DVIR
OG0003987	LOC108608013|XP_033150833.1|DBUS	LOC6628629|XP_002052571.1|DVIR
OG0003989	LOC108594394|XP_017835047.1|DBUS	LOC6629207|XP_002052626.1|DVIR
OG0003990	LOC108594486|XP_017835165.2|DBUS	LOC6628516|XP_002051502.1|DVIR
OG0003991	LOC108608173|XP_017854920.2|DBUS	LOC6627371|XP_002052137.2|DVIR
OG0003992	LOC108597003|XP_017838812.2|DBUS	LOC6627310|XP_032294184.1|DVIR
OG0003993	LOC108607489|XP_017853822.1|DBUS	LOC6629020|XP_032294296.1|DVIR
OG0003994	LOC108602061|XP_017845569.1|DBUS	LOC6630222|XP_002054796.1|DVIR
OG0003995	LOC108595189|XP_017835860.1|DBUS	LOC6625759|XP_002048725.1|DVIR
OG0003996	LOC108595803|XP_017836582.1|DBUS	LOC6626966|XP_002048709.2|DVIR
OG0003997	LOC108603023|XP_017846916.1|DBUS	LOC6628702|XP_032294206.1|DVIR
OG0003998	LOC117134984|XP_033150567.1|DBUS	LOC26530690|XP_015028841.1|DVIR
OG0003999	LOC108600623|XP_017843800.2|DBUS	LOC6627484|XP_002051289.1|DVIR
OG0004000	LOC108605809|XP_017851102.1|DBUS	LOC6635549|XP_002059096.3|DVIR
OG0004001	LOC108597239|XP_017839177.1|DBUS	LOC6635313|XP_002058848.1|DVIR
OG0004002	LOC108596642|XP_017838102.1|DBUS	LOC6634007|XP_002057828.1|DVIR
OG0004003	LOC108607646|XP_017854061.1|DBUS	LOC6629211|XP_032293490.1|DVIR
OG0004004	LOC108607541|XP_017853915.1|DBUS	LOC6627675|XP_032294624.1|DVIR
OG0004005	LOC108596195|XP_017837202.1|DBUS	LOC6628032|XP_032294620.1|DVIR
OG0004006	LOC108607957|XP_017854574.1|DBUS	LOC6627495|XP_002052203.1|DVIR
OG0004007	LOC108608529|XP_017855433.1|DBUS	LOC6628232|XP_002051802.1|DVIR
OG0004008	LOC108606728|XP_017852610.2|DBUS	LOC6628720|XP_032293914.1|DVIR
OG0004009	LOC108599205|XP_017841493.2|DBUS	LOC6627351|XP_002051962.1|DVIR
OG0004010	LOC108608501|XP_033150779.1|DBUS	LOC6633974|XP_015025272.1|DVIR
OG0004011	LOC108600480|XP_017843592.2|DBUS	LOC6634064|XP_002057866.2|DVIR
OG0004012	LOC108602440|XP_017846049.1|DBUS	LOC6631213|XP_002053956.1|DVIR
OG0004013	LOC108607749|XP_017854266.2|DBUS	LOC6634048|XP_002057501.1|DVIR
OG0004014	LOC108601138|XP_017844553.1|DBUS	LOC6622581|XP_002047981.1|DVIR
OG0004015	LOC108608340|XP_017855172.2|DBUS	LOC6629102|XP_002051686.1|DVIR
OG0004016	LOC108608270|XP_017855063.2|DBUS	LOC6633887|XP_002057420.1|DVIR
OG0004017	LOC108608072|XP_017854755.1|DBUS	LOC6635699|XP_002059272.1|DVIR
OG0004018	LOC108597059|XP_017838871.1|DBUS	LOC6636399|XP_002059968.1|DVIR
OG0004019	LOC108607396|XP_033149949.1|DBUS	LOC6629162|XP_002052365.1|DVIR
OG0004020	LOC108608125|XP_017854843.1|DBUS	LOC6627321|XP_002051697.1|DVIR
OG0004021	LOC108607623|XP_017854029.1|DBUS	LOC6627316|XP_002051692.1|DVIR
OG0004022	LOC108597608|XP_033149037.1|DBUS	LOC6627831|XP_002051755.1|DVIR
OG0004023	LOC108594794|XP_017835422.1|DBUS	LOC6626136|XP_032293155.1|DVIR
OG0004024	LOC108598147|XP_017840256.2|DBUS	LOC6627567|XP_032294440.1|DVIR
OG0004025	LOC108597511|XP_017839593.1|DBUS	LOC6629090|XP_002052437.1|DVIR
OG0004026	LOC108607573|XP_017853954.1|DBUS	LOC6628501|XP_002051836.1|DVIR
OG0004027	LOC108595662|XP_017836430.1|DBUS	LOC6627144|XP_002048956.2|DVIR
OG0004028	LOC108596747|XP_017838313.1|DBUS	LOC6634242|XP_015025340.1|DVIR
OG0004029	LOC108598519|XP_017840692.1|DBUS	LOC6634378|XP_002057572.1|DVIR
OG0004030	LOC108596756|XP_017838325.1|DBUS	LOC6625543|XP_002049978.2|DVIR
OG0004031	LOC108601055|XP_033150657.1|DBUS	LOC6628238|XP_015028267.2|DVIR
OG0004032	LOC108596178|XP_017837179.1|DBUS	LOC6633906|XP_002057599.1|DVIR
OG0004033	LOC108608382|XP_017851300.1|DBUS	LOC6633960|XP_002057762.1|DVIR
OG0004034	LOC108608039|XP_017854709.2|DBUS	LOC6635694|XP_032294552.1|DVIR
OG0004035	LOC108607657|XP_017854087.1|DBUS	LOC6627683|XP_015028243.1|DVIR
OG0004036	LOC108608141|XP_017854866.1|DBUS	LOC6628556|XP_002052182.1|DVIR
OG0004037	LOC108608389|XP_017855230.2|DBUS	LOC6627365|XP_002051672.1|DVIR
OG0004038	LOC108602328|XP_017845908.2|DBUS	LOC6629046|XP_002052884.1|DVIR
OG0004039	LOC117135016|XP_033150702.1|DBUS	LOC6628873|XP_015028417.1|DVIR
OG0004040	LOC108596474|XP_017837724.1|DBUS	LOC6627234|XP_002050179.3|DVIR
OG0004042	LOC108601077|XP_017844466.1|DBUS	LOC6623626|XP_002046841.3|DVIR
OG0004043	LOC108594336|XP_017834979.1|DBUS	LOC6629242|XP_002052618.1|DVIR
OG0004044	LOC108605562|XP_017850818.1|DBUS	LOC6634611|XP_032296424.1|DVIR
OG0004045	LOC108608537|XP_017855441.1|DBUS	LOC6627756|XP_002051129.1|DVIR
OG0004046	LOC108608159|XP_017854902.1|DBUS	LOC6627852|XP_032294239.1|DVIR
OG0004047	LOC108596519|XP_017837858.1|DBUS	LOC6628953|XP_002052356.1|DVIR
OG0004048	LOC108594368|XP_017835017.2|DBUS	LOC6635711|XP_002059260.1|DVIR
OG0004049	LOC108608278|XP_017855075.1|DBUS	LOC6628760|XP_002051900.1|DVIR
OG0004050	LOC108607452|XP_017853778.2|DBUS	LOC6627934|XP_002052659.1|DVIR
OG0004051	LOC108606389|XP_017851949.2|DBUS	LOC6628857|XP_002051243.2|DVIR
OG0004052	LOC108607123|XP_017853248.1|DBUS	LOC6633602|XP_002056998.2|DVIR
OG0004053	LOC108595854|XP_017836634.1|DBUS	LOC6636493|XP_002059855.1|DVIR, LOC116651405|XP_032293571.1|DVIR
OG0004054	LOC108608457|XP_017855331.1|DBUS	LOC6627584|XP_002052815.1|DVIR
OG0004055	LOC108602713|XP_017846356.1|DBUS	LOC6631251|XP_002053049.2|DVIR
OG0004056	LOC108604573|XP_017849593.1|DBUS	LOC6634972|XP_002058719.2|DVIR
OG0004057	LOC108599124|XP_017841403.1|DBUS	LOC6624596|XP_002048483.2|DVIR
OG0004058	LOC108599468|XP_017841794.2|DBUS	LOC6622076|XP_002046974.1|DVIR
OG0004059	LOC108604838|XP_017849947.1|DBUS	LOC6632863|XP_002056674.1|DVIR
OG0004060	LOC108603757|XP_017848325.1|DBUS	LOC6629722|XP_002053602.1|DVIR
OG0004061	LOC108606891|XP_017852905.1|DBUS	LOC6633410|XP_002056903.3|DVIR
OG0004062	LOC108598598|XP_017840781.1|DBUS	LOC6622391|XP_002046544.1|DVIR
OG0004063	LOC108605752|XP_017851042.1|DBUS	LOC6633880|XP_002057391.1|DVIR
OG0004064	LOC108598933|XP_017841186.1|DBUS	LOC6622748|XP_032290848.1|DVIR
OG0004065	LOC108596933|XP_017838598.2|DBUS	LOC6627079|XP_032292711.1|DVIR
OG0004066	LOC108596621|XP_017838054.1|DBUS	LOC6626624|XP_002049700.1|DVIR
OG0004067	LOC108605207|XP_017850299.1|DBUS	LOC6634811|XP_002058137.1|DVIR
OG0004068	LOC108602046|XP_017845546.1|DBUS	LOC6629814|XP_002053183.1|DVIR
OG0004069	LOC108603806|XP_017848394.1|DBUS	LOC6629815|XP_002053184.1|DVIR
OG0004070	LOC108599119|XP_017841397.1|DBUS	LOC6624713|XP_002046557.1|DVIR
OG0004071	LOC108600823|XP_017844104.2|DBUS	LOC6624085|XP_002047871.1|DVIR
OG0004072	LOC108600824|XP_017844105.2|DBUS	LOC6624186|XP_002047870.1|DVIR
OG0004073	LOC108605291|XP_017850430.1|DBUS	LOC6634479|XP_002058156.1|DVIR
OG0004074	LOC108597530|XP_017839619.1|DBUS	LOC6626295|XP_002050071.2|DVIR
OG0004075	LOC108596644|XP_017838108.1|DBUS	LOC6625152|XP_002048926.1|DVIR
OG0004076	LOC108596643|XP_017838100.1|DBUS	LOC6625153|XP_032293375.1|DVIR
OG0004077	LOC108605568|XP_017850827.1|DBUS	LOC6627795|XP_032294397.1|DVIR
OG0004078	LOC108604719|XP_017849785.1|DBUS	LOC6630934|XP_002053487.1|DVIR
OG0004079	LOC108605751|XP_017851040.1|DBUS	LOC6631638|XP_002055141.1|DVIR
OG0004080	LOC108597180|XP_017839091.1|DBUS	LOC6625863|XP_002050856.1|DVIR
OG0004081	LOC108596091|XP_017836999.1|DBUS	LOC6626090|XP_015029751.1|DVIR
OG0004082	LOC108607400|XP_017853667.1|DBUS	LOC6636260|XP_002059729.2|DVIR
OG0004083	LOC108603158|XP_017847203.1|DBUS	LOC26530673|XP_015027817.1|DVIR
OG0004084	LOC108599720|XP_033149602.1|DBUS	LOC6622796|XP_002047543.2|DVIR
OG0004085	LOC108601683|XP_017845081.1|DBUS	LOC6630667|XP_002053446.1|DVIR
OG0004086	LOC108601763|XP_017845176.1|DBUS	LOC6633065|XP_002055954.1|DVIR
OG0004087	LOC108606665|XP_017852483.1|DBUS, LOC108595222|XP_033150642.1|DBUS	LOC6633487|XP_002057346.1|DVIR
OG0004088	LOC108601776|XP_017845191.1|DBUS	LOC6629758|XP_002053900.1|DVIR
OG0004089	LOC108606844|XP_017852826.2|DBUS	LOC6631695|XP_032295551.1|DVIR
OG0004090	LOC108602921|XP_017846751.1|DBUS	LOC6630623|XP_002053297.2|DVIR
OG0004091	LOC108601309|XP_017844698.1|DBUS	LOC6629582|XP_002054874.1|DVIR
OG0004092	LOC108606488|XP_017852117.1|DBUS	LOC6633310|XP_032289112.1|DVIR
OG0004095	LOC108604304|XP_017849211.1|DBUS	LOC6632578|XP_002056743.2|DVIR
OG0004096	LOC108602094|XP_017845607.1|DBUS	LOC6633066|XP_002055955.1|DVIR
OG0004097	LOC108598558|XP_017840733.1|DBUS	LOC116650466|XP_032290022.1|DVIR, LOC116649858|XP_032288965.1|DVIR, LOC6622593|XP_002048441.1|DVIR
OG0004098	LOC108599353|XP_017841646.2|DBUS	LOC6623549|XP_002048214.1|DVIR
OG0004099	LOC108603048|XP_017846957.1|DBUS	LOC6632396|XP_032289515.1|DVIR
OG0004100	LOC108602078|XP_017845586.1|DBUS	LOC6632638|XP_002056639.1|DVIR
OG0004101	LOC108604625|XP_017849662.1|DBUS	LOC6632640|XP_002056641.2|DVIR
OG0004102	LOC108603262|XP_017847404.1|DBUS	LOC6632641|XP_002056642.1|DVIR
OG0004103	LOC108604717|XP_017849784.1|DBUS	LOC6630932|XP_002053485.1|DVIR
OG0004104	LOC108602163|XP_017845685.1|DBUS	LOC26531646|XP_032291509.1|DVIR
OG0004105	LOC108599504|XP_017841859.2|DBUS	LOC6622145|XP_002047690.1|DVIR
OG0004106	LOC108598334|XP_017840440.2|DBUS	LOC6624465|XP_002047617.1|DVIR
OG0004107	LOC108600277|XP_017843230.1|DBUS	LOC6624159|XP_002046617.3|DVIR
OG0004108	LOC108604051|XP_017848802.1|DBUS	LOC6630273|XP_002053702.1|DVIR
OG0004109	LOC108602922|XP_017846753.1|DBUS	LOC6630624|XP_002053298.1|DVIR
OG0004110	LOC108598413|XP_017840526.1|DBUS	LOC6622082|XP_002047707.1|DVIR
OG0004111	LOC108603792|XP_017848376.1|DBUS	LOC6632982|XP_032289728.1|DVIR
OG0004112	LOC108601914|XP_017845380.1|DBUS	LOC6630017|XP_002053410.1|DVIR
OG0004113	LOC108606317|XP_017851816.1|DBUS	LOC6634646|XP_002058297.2|DVIR
OG0004114	LOC108607142|XP_017853273.2|DBUS	LOC6633259|XP_032296634.1|DVIR
OG0004115	LOC108606725|XP_017852599.1|DBUS	LOC6633262|XP_032296558.1|DVIR
OG0004116	LOC108601899|XP_017845365.1|DBUS	LOC6632977|XP_032289727.1|DVIR
OG0004117	LOC108601794|XP_017845219.1|DBUS, LOC108604941|XP_033150263.1|DBUS	LOC6628110|XP_002052015.1|DVIR
OG0004118	LOC108595408|XP_017836122.1|DBUS	LOC6625049|XP_032293099.1|DVIR
OG0004119	LOC108603251|XP_017847379.1|DBUS	LOC6632093|XP_002055508.2|DVIR, LOC6629395|XP_002053575.1|DVIR
OG0004120	LOC108604507|XP_017849498.1|DBUS	LOC6630095|XP_002053688.1|DVIR
OG0004121	LOC108599139|XP_017841416.1|DBUS	LOC6636554|XP_002060058.2|DVIR
OG0004122	LOC108601998|XP_017845486.1|DBUS	LOC6630206|XP_002053709.1|DVIR
OG0004123	LOC108604076|XP_017848834.1|DBUS	LOC6629319|XP_032291413.1|DVIR
OG0004124	LOC108606719|XP_017852588.1|DBUS	LOC6633831|XP_032296563.1|DVIR
OG0004125	LOC108604392|XP_017849339.1|DBUS	LOC6633072|XP_002056144.1|DVIR
OG0004126	LOC108604354|XP_017849277.1|DBUS	LOC6633016|XP_002056137.1|DVIR
OG0004127	LOC108599154|XP_017841433.1|DBUS	LOC6634287|XP_002057754.1|DVIR
OG0004128	LOC108602264|XP_017845807.1|DBUS	LOC6629282|XP_002054690.1|DVIR
OG0004129	LOC108596870|XP_017838534.1|DBUS	LOC6626325|XP_032292628.1|DVIR
OG0004130	LOC108607218|XP_017853375.1|DBUS	LOC6631380|XP_002055652.2|DVIR
OG0004131	LOC108602202|XP_017845740.1|DBUS	LOC6630330|XP_002053351.2|DVIR
OG0004132	LOC108601145|XP_017844562.1|DBUS	LOC6622293|XP_002047240.2|DVIR
OG0004133	LOC108594446|XP_017835109.1|DBUS	LOC6628927|XP_002052350.1|DVIR
OG0004134	LOC108603184|XP_017847234.1|DBUS	LOC6636748|XP_002060209.2|DVIR
OG0004135	LOC108603188|XP_033150035.1|DBUS	LOC6631260|XP_032293583.1|DVIR
OG0004136	LOC108602808|XP_017846526.1|DBUS	LOC6632856|XP_002056667.1|DVIR
OG0004137	LOC108595915|XP_017836695.1|DBUS	LOC6625715|XP_002051047.1|DVIR
OG0004138	LOC108599996|XP_017842764.1|DBUS	LOC6624069|XP_002046261.1|DVIR
OG0004139	LOC108606233|XP_017851654.1|DBUS	LOC6635602|XP_032296137.1|DVIR
OG0004140	LOC108605981|XP_017851293.1|DBUS	LOC26531548|XP_015023613.2|DVIR
OG0004141	LOC108597232|XP_033148963.1|DBUS	LOC6626031|XP_015029419.1|DVIR
OG0004142	LOC108605566|XP_017850822.1|DBUS	LOC6633276|XP_002057135.1|DVIR
OG0004143	LOC108603773|XP_017848349.1|DBUS	LOC6630788|XP_002054822.2|DVIR
OG0004144	LOC108608056|XP_017854726.2|DBUS	LOC6629151|XP_002052445.2|DVIR
OG0004145	LOC108598970|XP_017841232.1|DBUS	LOC6623917|XP_002046871.2|DVIR
OG0004146	LOC108602919|XP_017846745.1|DBUS	LOC6631097|XP_032291073.1|DVIR
OG0004147	LOC108599120|XP_017841401.2|DBUS	LOC6633957|XP_002057760.1|DVIR
OG0004148	LOC108601410|XP_033149899.1|DBUS	LOC6630430|XP_015027095.1|DVIR
OG0004149	LOC108602810|XP_017846527.1|DBUS	LOC6632862|XP_002056673.2|DVIR
OG0004150	LOC108603411|XP_017847690.1|DBUS	LOC6632657|XP_002056463.1|DVIR
OG0004151	LOC108601780|XP_017845196.1|DBUS	LOC6629468|XP_002053884.1|DVIR
OG0004152	LOC108601989|XP_017845472.1|DBUS	LOC6633050|XP_002056758.2|DVIR
OG0004153	LOC108597259|XP_017839205.1|DBUS	LOC6625474|XP_002050150.1|DVIR
OG0004154	LOC108600212|XP_017843118.1|DBUS	LOC6624017|XP_002046247.1|DVIR
OG0004155	LOC108604121|XP_017848896.1|DBUS	LOC116652173|XP_032296076.1|DVIR, LOC6633137|XP_002056376.1|DVIR
OG0004156	LOC108602391|XP_017845992.1|DBUS	LOC116649754|XP_032293732.1|DVIR, LOC26531786|XP_015027943.1|DVIR, LOC6629538|XP_002053666.2|DVIR
OG0004157	LOC108605269|XP_017850385.1|DBUS	LOC6631980|XP_002055605.2|DVIR
OG0004158	LOC108598363|XP_017840472.2|DBUS	LOC6623224|XP_002047786.1|DVIR
OG0004159	LOC108602873|XP_017846651.1|DBUS	LOC6630677|XP_002054610.1|DVIR
OG0004160	LOC108598467|XP_017840601.1|DBUS	LOC6623519|XP_002046543.1|DVIR
OG0004161	LOC108604080|XP_017848838.1|DBUS	LOC6630132|XP_015027518.1|DVIR
OG0004162	LOC108604194|XP_017849036.1|DBUS	LOC6629802|XP_002053378.1|DVIR
OG0004163	LOC108603919|XP_017848598.1|DBUS	LOC6632837|XP_002056345.1|DVIR
OG0004164	LOC108601493|XP_033149897.1|DBUS	LOC6629998|XP_032294799.1|DVIR
OG0004165	LOC108596396|XP_017837566.1|DBUS	LOC6625904|XP_015029395.1|DVIR
OG0004166	LOC108596755|XP_017838324.1|DBUS	LOC6625439|XP_002049975.1|DVIR
OG0004167	LOC108601918|XP_017845385.1|DBUS	LOC6633152|XP_002056601.2|DVIR
OG0004168	LOC108604714|XP_017849780.1|DBUS	LOC6630341|XP_002053016.1|DVIR
OG0004169	LOC108604969|XP_033150393.1|DBUS	LOC6636095|XP_002059584.3|DVIR
OG0004170	LOC108607077|XP_017853187.1|DBUS	LOC6635576|XP_002058990.1|DVIR
OG0004171	LOC108606842|XP_017852822.1|DBUS	LOC6636056|XP_002059520.1|DVIR
OG0004172	LOC108606702|XP_033150164.1|DBUS	LOC6631484|XP_032296108.1|DVIR
OG0004173	LOC108597585|XP_017839694.1|DBUS	LOC6626457|XP_002049146.2|DVIR
OG0004174	LOC108597102|XP_017838961.1|DBUS	LOC6635328|XP_015024693.1|DVIR
OG0004175	LOC108597204|XP_017839131.1|DBUS	LOC6624967|XP_032293009.1|DVIR
OG0004176	LOC108600587|XP_017843750.1|DBUS	LOC6624647|XP_002046591.1|DVIR
OG0004177	LOC108601477|XP_017844865.1|DBUS	LOC6629537|XP_002053665.2|DVIR
OG0004178	LOC108603323|XP_017847533.2|DBUS	LOC6633056|XP_032289840.1|DVIR
