Orthogroup	DBUS.longest_only	DERE.longest_only
OG0006151	LOC108599108|XP_017841390.1|DBUS	LOC6542385|XP_015014404.1|DERE
OG0006152	LOC108604338|XP_017849251.1|DBUS	LOC6555340|XP_001981865.1|DERE
OG0006153	LOC108595336|XP_017836044.1|DBUS	LOC6547955|XP_015011744.1|DERE
OG0006154	LOC108601476|XP_017844864.1|DBUS	LOC6555381|XP_001981843.1|DERE
OG0006155	LOC108602602|XP_017846229.1|DBUS	LOC6552541|XP_001980837.1|DERE
OG0006156	LOC108604154|XP_017848966.1|DBUS	LOC6552635|XP_001980901.2|DERE
OG0006157	LOC108595745|XP_017836523.1|DBUS	LOC6548051|XP_001976512.1|DERE
OG0006158	LOC108599477|XP_017841805.1|DBUS	LOC6544594|XP_026832880.1|DERE
OG0006159	LOC108594991|XP_017835613.1|DBUS	LOC6549541|XP_001975629.1|DERE
OG0006160	LOC108595327|XP_017836036.1|DBUS	LOC6548052|XP_001976513.1|DERE
OG0006161	LOC108596542|XP_017837923.1|DBUS	LOC6540739|XP_026834756.1|DERE
OG0006162	LOC117134627|XP_033150538.1|DBUS	LOC26526325|XP_001982749.3|DERE
OG0006163	LOC108594935|XP_017835559.1|DBUS	LOC6549337|XP_001975637.1|DERE
OG0006165	LOC108598946|XP_017841205.1|DBUS	LOC6544129|XP_001973681.1|DERE, LOC6543895|XP_001973646.1|DERE
OG0006166	LOC108600490|XP_033149755.1|DBUS	LOC6542163|XP_001969315.2|DERE
OG0006168	LOC108604962|XP_033150239.1|DBUS	LOC6550424|XP_001977038.1|DERE
OG0006169	LOC108606139|XP_017851482.1|DBUS	LOC6551082|XP_001976950.1|DERE
OG0006170	LOC108594934|XP_017835557.1|DBUS	LOC6547861|XP_001975044.1|DERE
OG0006171	LOC108598882|XP_017841131.2|DBUS	LOC6543667|XP_001972965.1|DERE, LOC6552162|XP_001980714.1|DERE
OG0006172	LOC108597990|XP_017840095.1|DBUS	LOC6544067|XP_026832745.1|DERE
OG0006173	LOC108602344|XP_017845932.1|DBUS	LOC6542399|XP_026835188.1|DERE, LOC6540926|XP_001968280.1|DERE
OG0006174	LOC108598219|XP_017840324.2|DBUS	LOC6546432|XP_001972836.1|DERE, LOC6546433|XP_001972837.1|DERE
OG0006175	LOC108596343|XP_017837487.1|DBUS	LOC6547743|XP_026835907.1|DERE
OG0006176	LOC108605453|XP_017850630.1|DBUS	LOC6554087|XP_001979599.1|DERE
OG0006182	LOC108603136|XP_017847146.1|DBUS	LOC6555138|XP_001982253.1|DERE
OG0006184	LOC108602349|XP_017845938.1|DBUS	LOC6554378|XP_026834725.1|DERE
OG0006185	LOC108603046|XP_017846953.1|DBUS	LOC6553050|XP_001980038.1|DERE
OG0006186	LOC108604449|XP_017849417.1|DBUS	LOC6554371|XP_001982354.1|DERE
OG0006187	LOC108602642|XP_017846276.1|DBUS	LOC6554211|XP_026832091.1|DERE
OG0006188	LOC108605154|XP_017850217.1|DBUS	LOC6551538|XP_015010616.1|DERE
OG0006189	LOC108605181|XP_017850260.1|DBUS	LOC6551686|XP_001978482.3|DERE
OG0006190	LOC108603805|XP_017848392.1|DBUS	LOC6554155|XP_001981912.3|DERE
OG0006191	LOC108604631|XP_017849668.1|DBUS	LOC6554604|XP_001981556.1|DERE
OG0006192	LOC108605075|XP_017850131.1|DBUS	LOC6551548|XP_001978496.2|DERE
OG0006193	LOC108605860|XP_017851160.1|DBUS	LOC6550102|XP_001978190.1|DERE
OG0006194	LOC108605151|XP_017850214.1|DBUS	LOC6550506|XP_026837733.1|DERE
OG0006195	LOC108605713|XP_017850996.1|DBUS	LOC6550570|XP_001978123.1|DERE
OG0006196	LOC117134661|XP_033148941.1|DBUS	LOC6552362|XP_015009985.2|DERE
OG0006197	LOC108607364|XP_017853566.1|DBUS	LOC6555821|XP_001982738.1|DERE
OG0006198	LOC108606187|XP_017851529.1|DBUS	LOC6550221|XP_026838056.1|DERE
OG0006199	LOC108604195|XP_017849037.1|DBUS	LOC6554143|XP_001981902.1|DERE
OG0006200	LOC108604721|XP_017849787.1|DBUS	LOC6552317|XP_001979758.1|DERE
OG0006201	LOC108606598|XP_017852337.1|DBUS	LOC6550116|XP_026837503.1|DERE
OG0006202	LOC108606597|XP_017852334.1|DBUS	LOC6550115|XP_001977652.1|DERE
OG0006203	LOC108606443|XP_017852043.1|DBUS	LOC6550139|XP_026838212.1|DERE
OG0006204	LOC108603460|XP_017847782.1|DBUS	LOC6552770|XP_001979955.1|DERE
OG0006205	LOC108605246|XP_017850345.1|DBUS	LOC6549808|XP_001977331.1|DERE
OG0006206	LOC108607682|XP_017854127.2|DBUS	LOC6550712|XP_001978012.1|DERE
OG0006207	LOC108607462|XP_017853789.2|DBUS	LOC6542443|XP_001968812.1|DERE
OG0006208	LOC108600245|XP_017843170.1|DBUS	LOC6544851|XP_001970990.1|DERE
OG0006209	LOC108606111|XP_017851453.1|DBUS	LOC6550535|XP_026838085.1|DERE
OG0006210	LOC108606200|XP_017851547.1|DBUS	LOC6549859|XP_026838491.1|DERE
OG0006211	LOC108596958|XP_017838696.1|DBUS	LOC6541681|XP_001970248.1|DERE
OG0006212	LOC108596951|XP_017838683.2|DBUS	LOC6542179|XP_026835121.1|DERE
OG0006213	LOC108601379|XP_017844767.1|DBUS	LOC6552020|XP_001978785.1|DERE
OG0006214	LOC108607005|XP_017853071.1|DBUS	LOC6550555|XP_001977955.1|DERE
OG0006215	LOC108606328|XP_017851837.1|DBUS	LOC6551614|XP_001978594.3|DERE
OG0006216	LOC108601733|XP_017845143.1|DBUS	LOC6555050|XP_001981620.2|DERE
OG0006217	LOC108607253|XP_017853425.1|DBUS	LOC6549846|XP_001977577.1|DERE
OG0006218	LOC108608180|XP_017854928.2|DBUS	LOC6542360|XP_001969574.1|DERE
OG0006219	LOC108606291|XP_033150405.1|DBUS	LOC6555775|XP_001982533.1|DERE
OG0006220	LOC108598089|XP_017840192.1|DBUS	LOC6546353|XP_001972900.1|DERE
OG0006221	LOC108602167|XP_017845689.1|DBUS	LOC6554852|XP_001981096.1|DERE
OG0006222	LOC108601931|XP_017845398.1|DBUS	LOC6554854|XP_001981098.1|DERE
OG0006223	LOC108605797|XP_017851089.1|DBUS	LOC6551741|XP_001978612.1|DERE
OG0006224	LOC108606646|XP_017852437.1|DBUS	LOC6549806|XP_001977329.3|DERE
OG0006225	LOC108607061|XP_017853163.1|DBUS	LOC6550427|XP_001977041.1|DERE
OG0006226	LOC108597728|XP_017839912.2|DBUS	LOC6547286|XP_001976153.1|DERE
OG0006227	LOC108605253|XP_017850362.1|DBUS	LOC6551434|XP_001977141.1|DERE
OG0006228	LOC108595991|XP_017836767.1|DBUS	LOC6547563|XP_001974820.1|DERE
OG0006229	LOC108607385|XP_017853615.1|DBUS	LOC6555827|XP_026839242.1|DERE
OG0006230	LOC108606370|XP_017851908.1|DBUS	LOC6550025|XP_026837475.1|DERE
OG0006231	LOC108606590|XP_033150289.1|DBUS	LOC6550868|XP_026838323.1|DERE
OG0006232	LOC108606495|XP_017852140.1|DBUS	LOC6550708|XP_001978008.1|DERE
OG0006233	LOC108606496|XP_017852144.1|DBUS	LOC6550621|XP_015010712.1|DERE
OG0006234	LOC108605180|XP_017850258.1|DBUS	LOC6550026|XP_001977492.1|DERE
OG0006235	LOC108605001|XP_017850057.1|DBUS	LOC6550382|XP_001977749.1|DERE
OG0006236	LOC108607087|XP_017853199.1|DBUS	LOC6550572|XP_015011292.1|DERE
OG0006237	LOC108605951|XP_017851261.1|DBUS	LOC6549809|XP_001977332.1|DERE
OG0006238	LOC108606592|XP_017852327.1|DBUS	LOC6550564|XP_001977942.1|DERE
OG0006239	LOC108606761|XP_017852661.1|DBUS	LOC6549985|XP_026837296.1|DERE
OG0006240	LOC108603923|XP_017848606.1|DBUS	LOC6554551|XP_001981311.1|DERE
OG0006241	LOC108605162|XP_017850233.1|DBUS	LOC6550027|XP_001977493.1|DERE
OG0006242	LOC108606883|XP_017852897.1|DBUS	LOC6551320|XP_001977085.1|DERE
OG0006243	LOC108601698|XP_017845099.1|DBUS	LOC6552279|XP_001980759.1|DERE
OG0006244	LOC108604587|XP_017849607.1|DBUS	LOC6552249|XP_001980844.1|DERE
OG0006245	LOC108603272|XP_017847420.1|DBUS	LOC6555178|XP_001982276.1|DERE
OG0006246	LOC108606039|XP_017851358.1|DBUS, LOC108605098|XP_017850306.1|DBUS	LOC6549761|XP_001976780.1|DERE
OG0006247	LOC108594895|XP_017835522.1|DBUS	LOC6541004|XP_001970563.1|DERE
OG0006248	LOC108603834|XP_017848466.1|DBUS	LOC6553600|XP_001979407.1|DERE
OG0006249	LOC108608353|XP_017855187.1|DBUS	LOC6541629|XP_001968666.1|DERE
OG0006250	LOC108607011|XP_017853080.1|DBUS	LOC6550660|XP_001978068.1|DERE
OG0006251	LOC108604466|XP_017849438.1|DBUS	LOC6555252|XP_001981633.1|DERE
OG0006252	LOC108604465|XP_017849437.1|DBUS	LOC6555251|XP_001981632.2|DERE
OG0006253	LOC108606575|XP_017852284.1|DBUS	LOC6549760|XP_001976779.2|DERE
OG0006254	LOC108604630|XP_017849667.1|DBUS	LOC6548885|XP_026836094.1|DERE
OG0006255	LOC108601981|XP_017845465.1|DBUS	LOC6554884|XP_001982222.1|DERE
OG0006256	LOC108605770|XP_017851063.1|DBUS	LOC6550031|XP_001977497.1|DERE
OG0006257	LOC108606298|XP_017851774.1|DBUS	LOC6549778|XP_015011070.1|DERE
OG0006258	LOC108606109|XP_017851445.2|DBUS	LOC6550534|XP_001977931.2|DERE
OG0006259	LOC108604226|XP_017849080.1|DBUS	LOC6552622|XP_001979868.1|DERE
OG0006260	LOC108606853|XP_017852839.2|DBUS	LOC6549779|XP_001977310.1|DERE
OG0006261	LOC108608530|XP_017855434.1|DBUS	LOC6541591|XP_001969773.1|DERE
OG0006262	LOC108606679|XP_017852514.1|DBUS	LOC6551585|XP_001977271.1|DERE
OG0006263	LOC108606553|XP_017852243.1|DBUS	LOC6550961|XP_001976990.1|DERE
OG0006264	LOC108606440|XP_017852041.1|DBUS	LOC6555657|XP_026838257.1|DERE
OG0006265	LOC108595979|XP_017836755.2|DBUS	LOC6548926|XP_001975413.1|DERE
OG0006266	LOC108605565|XP_017850821.1|DBUS	LOC6555655|XP_001982568.1|DERE
OG0006267	LOC108606402|XP_033150429.1|DBUS	LOC6551017|XP_015010657.2|DERE
OG0006268	LOC108595282|XP_017835984.1|DBUS	LOC6548085|XP_001975201.2|DERE
OG0006269	LOC108604150|XP_017848953.1|DBUS	LOC6552254|XP_001980849.1|DERE
OG0006270	LOC108604957|XP_017850015.1|DBUS	LOC6551701|XP_001977280.1|DERE
OG0006271	LOC108601861|XP_017845306.1|DBUS	LOC6552027|XP_001980673.1|DERE
OG0006272	LOC108607122|XP_017853244.1|DBUS	LOC6550954|XP_026837803.1|DERE
OG0006273	LOC108605448|XP_017850619.1|DBUS	LOC6541085|XP_001970720.1|DERE
OG0006274	LOC108605205|XP_017850296.1|DBUS	LOC6551135|XP_001978281.1|DERE
OG0006275	LOC108605454|XP_017850628.1|DBUS	LOC6550587|XP_001976745.1|DERE
OG0006276	LOC108601048|XP_017844429.1|DBUS	LOC6545156|XP_001971018.1|DERE
OG0006277	LOC108597685|XP_017839849.1|DBUS	LOC6553406|XP_026839825.1|DERE
OG0006278	LOC108605528|XP_017850768.1|DBUS	LOC6550074|XP_001977571.2|DERE
OG0006279	LOC108606981|XP_017853044.1|DBUS	LOC6551164|XP_026838721.1|DERE
OG0006280	LOC108606361|XP_033150180.1|DBUS	LOC6549834|XP_026838387.1|DERE
OG0006281	LOC108606360|XP_033150250.1|DBUS	LOC6549836|XP_026838385.1|DERE
OG0006282	LOC108606603|XP_017852352.1|DBUS	LOC6550440|XP_026837913.1|DERE
OG0006283	LOC108601841|XP_017845275.1|DBUS	LOC6554250|XP_001982099.1|DERE
OG0006284	LOC108599319|XP_017841610.1|DBUS	LOC6544838|XP_001973198.2|DERE
OG0006285	LOC108601237|XP_017844625.1|DBUS	LOC6552155|XP_001978828.1|DERE
OG0006286	LOC108602002|XP_017845492.1|DBUS	LOC6551855|XP_001979652.2|DERE
OG0006287	LOC108605915|XP_017851220.1|DBUS	LOC6551167|XP_001977065.1|DERE
OG0006288	LOC108602006|XP_017845497.1|DBUS	LOC6555124|XP_001981143.1|DERE
OG0006289	LOC108603989|XP_017848707.1|DBUS	LOC6551815|XP_001979622.1|DERE
OG0006290	LOC108606952|XP_033150516.1|DBUS	LOC6549941|XP_015011080.1|DERE
OG0006291	LOC108599673|XP_017842155.2|DBUS	LOC6541649|XP_001969677.1|DERE
OG0006292	LOC108605157|XP_017850223.1|DBUS	LOC6551186|XP_015010634.1|DERE
OG0006293	LOC108600392|XP_017843429.1|DBUS	LOC6545600|XP_001971152.1|DERE
OG0006294	LOC108606971|XP_017853022.1|DBUS	LOC6550101|XP_001978189.2|DERE
OG0006295	LOC108605159|XP_017850230.1|DBUS	LOC6551647|XP_001978494.1|DERE
OG0006296	LOC108606843|XP_017852825.1|DBUS	LOC6550305|XP_001977759.1|DERE
OG0006297	LOC108606492|XP_017852124.2|DBUS	LOC6549767|XP_026837430.1|DERE
OG0006298	LOC108606627|XP_017852402.1|DBUS	LOC6550099|XP_001978187.1|DERE
OG0006299	LOC108605102|XP_033150407.1|DBUS	LOC6550877|XP_015010971.1|DERE
OG0006300	LOC108605464|XP_017850638.1|DBUS	LOC6551223|XP_015010956.1|DERE
OG0006301	LOC108606220|XP_017851606.1|DBUS	LOC6550376|XP_001977857.1|DERE
OG0006302	LOC117134892|XP_033150162.1|DBUS	LOC6551672|XP_026838748.1|DERE
OG0006303	LOC108596921|XP_017838628.1|DBUS	LOC6546895|XP_001975976.2|DERE
OG0006304	LOC108604333|XP_017849248.1|DBUS	LOC6555351|XP_001981431.2|DERE
OG0006305	LOC108604729|XP_017849798.1|DBUS	LOC6555101|XP_026831598.1|DERE
OG0006306	LOC108603187|XP_017847237.1|DBUS	LOC26526597|XP_026832077.1|DERE
OG0006307	LOC108601747|XP_017845159.1|DBUS	LOC6555025|XP_001981039.3|DERE
OG0006308	LOC108604946|XP_017850004.1|DBUS	LOC6550043|XP_001977509.1|DERE
OG0006309	LOC108606526|XP_017852188.1|DBUS	LOC6550015|XP_015011098.1|DERE
OG0006310	LOC108604551|XP_017849568.1|DBUS	LOC6552604|XP_001978997.1|DERE
OG0006311	LOC108605015|XP_017850071.1|DBUS	LOC6551738|XP_026837434.1|DERE
OG0006313	LOC108607170|XP_017853312.1|DBUS	LOC6551637|XP_001978585.2|DERE
OG0006314	LOC117134896|XP_033150168.1|DBUS	LOC6550675|XP_026837894.1|DERE
OG0006315	LOC108603825|XP_017848444.1|DBUS	LOC6554811|XP_015009151.1|DERE
OG0006316	LOC108594963|XP_017835586.1|DBUS	LOC6549693|XP_001978726.1|DERE
OG0006317	LOC108607089|XP_017853201.1|DBUS	LOC6551632|XP_001978562.1|DERE
OG0006318	LOC108605257|XP_017850369.1|DBUS	LOC6550358|XP_001977764.1|DERE
OG0006319	LOC108595126|XP_017835777.1|DBUS	LOC6542001|XP_026834274.1|DERE
OG0006320	LOC108604959|XP_017850018.1|DBUS	LOC6551719|XP_026838514.1|DERE
OG0006321	LOC108605885|XP_017851187.1|DBUS	LOC6549891|XP_001977368.1|DERE
OG0006322	LOC108605100|XP_033150369.1|DBUS	LOC6549822|XP_001977345.1|DERE
OG0006323	LOC108605878|XP_017851180.1|DBUS	LOC6550692|XP_001978017.1|DERE
OG0006324	LOC108606333|XP_017851846.1|DBUS	LOC6555580|XP_015008728.1|DERE
OG0006325	LOC108601654|XP_017845043.1|DBUS	LOC6553469|XP_001979369.1|DERE
OG0006326	LOC108599036|XP_017841305.1|DBUS	LOC6544340|XP_001973083.1|DERE
OG0006327	LOC108602173|XP_017845698.1|DBUS	LOC6554906|XP_001981591.1|DERE
OG0006328	LOC108602908|XP_017846706.1|DBUS	LOC6554877|XP_026832888.1|DERE
OG0006329	LOC108606640|XP_017852425.1|DBUS	LOC6551072|XP_001978293.1|DERE
OG0006330	LOC108604158|XP_017848972.1|DBUS	LOC6554270|XP_001981900.1|DERE
OG0006331	LOC108607093|XP_017853207.1|DBUS	LOC6550138|XP_001977535.2|DERE
OG0006332	LOC108605822|XP_017851117.1|DBUS	LOC6551044|XP_001978311.1|DERE
OG0006333	LOC108605599|XP_017850864.1|DBUS	LOC6551022|XP_001978257.3|DERE
OG0006334	LOC108605172|XP_017850246.1|DBUS	LOC6551645|XP_026838252.1|DERE
OG0006335	LOC108604738|XP_017849809.1|DBUS	LOC6554778|XP_001982181.1|DERE
OG0006336	LOC108606225|XP_017851612.1|DBUS	LOC6551396|XP_001977208.1|DERE
OG0006337	LOC108606563|XP_017852269.1|DBUS	LOC6551697|XP_026838745.1|DERE
OG0006338	LOC108602382|XP_017845982.1|DBUS	LOC6552137|XP_001978819.1|DERE
OG0006339	LOC108606368|XP_017851905.1|DBUS	LOC6550600|XP_026837497.1|DERE
OG0006340	LOC108605496|XP_017850730.1|DBUS	LOC6550367|XP_001977864.1|DERE
OG0006341	LOC108606470|XP_017852087.1|DBUS	LOC6551721|XP_026838462.1|DERE
OG0006342	LOC108607245|XP_017853416.2|DBUS	LOC6551722|XP_026838510.1|DERE
OG0006343	LOC108605846|XP_017851143.1|DBUS	LOC6551723|XP_001977302.1|DERE
OG0006344	LOC108607063|XP_017853166.1|DBUS	LOC6550034|XP_001977500.1|DERE
OG0006345	LOC108603134|XP_017847143.1|DBUS	LOC6555136|XP_026839797.1|DERE
OG0006346	LOC108604500|XP_017849485.1|DBUS	LOC6554950|XP_001981371.1|DERE
OG0006347	LOC108603844|XP_017848482.1|DBUS	LOC6554947|XP_015009291.1|DERE
OG0006348	LOC108605559|XP_017850813.1|DBUS	LOC6550773|XP_001976755.1|DERE
OG0006349	LOC108606809|XP_017852767.2|DBUS	LOC6555652|XP_026838289.1|DERE
OG0006350	LOC108603031|XP_017846935.1|DBUS	LOC6554591|XP_001981326.1|DERE
OG0006351	LOC108607189|XP_017853337.1|DBUS	LOC6550453|XP_026837555.1|DERE
OG0006352	LOC108596099|XP_017837008.1|DBUS	LOC6549053|XP_001975575.1|DERE
OG0006353	LOC108602114|XP_017845628.1|DBUS	LOC6554220|XP_001981237.1|DERE
OG0006354	LOC108604237|XP_017849099.1|DBUS	LOC6554797|XP_001982228.1|DERE
OG0006355	LOC108607205|XP_017853359.1|DBUS	LOC6549790|XP_001977313.2|DERE
OG0006356	LOC108605285|XP_017850422.1|DBUS	LOC6555615|XP_001982594.1|DERE
OG0006357	LOC108605201|XP_017850289.1|DBUS	LOC6550194|XP_026838004.1|DERE
OG0006358	LOC108599642|XP_017842106.1|DBUS	LOC6545678|XP_001971169.3|DERE
OG0006359	LOC108603041|XP_017846949.1|DBUS	LOC6553037|XP_001980042.1|DERE
OG0006360	LOC108605800|XP_017851092.1|DBUS	LOC6551331|XP_015011354.1|DERE
OG0006361	LOC108602212|XP_017845748.1|DBUS	LOC6553180|XP_026836001.1|DERE
OG0006362	LOC108607102|XP_017853217.1|DBUS	LOC6555761|XP_026838041.1|DERE
OG0006363	LOC108606729|XP_017852608.1|DBUS	LOC6550407|XP_026837265.1|DERE
OG0006364	LOC108608122|XP_017854844.2|DBUS	LOC6541112|XP_001969765.2|DERE
OG0006365	LOC108606898|XP_017852915.2|DBUS	LOC6549824|XP_001978629.1|DERE
OG0006366	LOC108605969|XP_017851280.1|DBUS	LOC6549786|XP_026837971.1|DERE
OG0006367	LOC108605361|XP_017850519.1|DBUS	LOC6549811|XP_026838476.1|DERE
OG0006368	LOC108602286|XP_017845852.1|DBUS	LOC6555227|XP_026839557.1|DERE
OG0006369	LOC108602279|XP_017845825.1|DBUS	LOC6555224|XP_015009096.1|DERE
OG0006370	LOC108605584|XP_017850844.1|DBUS	LOC6550128|XP_001977709.1|DERE
OG0006371	LOC108602068|XP_017845576.1|DBUS	LOC6555126|XP_001981145.1|DERE
OG0006372	LOC108604628|XP_017849666.1|DBUS	LOC6555082|XP_001981598.1|DERE
OG0006373	LOC108605819|XP_017851113.1|DBUS	LOC6549708|XP_015011090.1|DERE
OG0006374	LOC108607117|XP_017853239.1|DBUS	LOC6551735|XP_026837370.1|DERE
OG0006375	LOC108606929|XP_017852968.1|DBUS	LOC6550798|XP_001978089.1|DERE
OG0006376	LOC108606637|XP_017852422.1|DBUS	LOC6549812|XP_001977335.1|DERE
OG0006377	LOC108605521|XP_017850760.1|DBUS	LOC6550238|XP_001977689.1|DERE
OG0006378	LOC108603037|XP_017846944.1|DBUS	LOC6554535|XP_001981320.3|DERE
OG0006379	LOC108606044|XP_017851380.1|DBUS	LOC6550645|XP_026838075.1|DERE
OG0006380	LOC108605228|XP_017850327.1|DBUS	LOC6550920|XP_001976887.1|DERE
OG0006381	LOC108606516|XP_017852175.1|DBUS	LOC6550224|XP_001978192.1|DERE
OG0006382	LOC108606720|XP_017852591.1|DBUS	LOC6551001|XP_001978317.1|DERE
OG0006383	LOC108606565|XP_017852271.1|DBUS	LOC6551074|XP_026837459.1|DERE
OG0006384	LOC108606921|XP_017852952.1|DBUS	LOC6551075|XP_001978296.1|DERE
OG0006385	LOC108604016|XP_017848749.1|DBUS	LOC6554795|XP_001982226.1|DERE
OG0006386	LOC108607832|XP_017854380.1|DBUS	LOC6543041|XP_001970051.1|DERE
OG0006387	LOC108602306|XP_017845879.1|DBUS	LOC6555290|XP_001981206.1|DERE
OG0006388	LOC108605131|XP_017850183.1|DBUS	LOC6551643|XP_026838250.1|DERE
OG0006389	LOC108604922|XP_017849980.1|DBUS	LOC6551644|XP_001978491.1|DERE
OG0006390	LOC108602239|XP_017845775.1|DBUS	LOC6551910|XP_001979671.1|DERE
OG0006391	LOC108604400|XP_017849349.1|DBUS	LOC6553657|XP_001980306.1|DERE
OG0006392	LOC108607062|XP_017853165.1|DBUS	LOC6550965|XP_001976994.1|DERE
OG0006393	LOC108607773|XP_017854292.1|DBUS	LOC6541387|XP_001969043.1|DERE
OG0006394	LOC108603953|XP_017848635.1|DBUS	LOC6552240|XP_001979752.1|DERE
OG0006395	LOC108604151|XP_017848954.1|DBUS	LOC6552495|XP_001980850.1|DERE
OG0006396	LOC108605355|XP_017850513.1|DBUS	LOC6550502|XP_001977817.1|DERE
OG0006397	LOC108607247|XP_017853418.1|DBUS	LOC6550885|XP_001976832.1|DERE
OG0006398	LOC108605218|XP_017850315.1|DBUS	LOC6551287|XP_001978431.1|DERE
OG0006399	LOC108606437|XP_017852038.1|DBUS	LOC6550829|XP_001978087.3|DERE
OG0006400	LOC108606434|XP_017852035.1|DBUS	LOC6550797|XP_001978088.1|DERE
OG0006401	LOC108599264|XP_017841549.2|DBUS	LOC6545271|XP_001973268.2|DERE
OG0006402	LOC108602798|XP_017846509.1|DBUS	LOC6553558|XP_001979338.1|DERE
OG0006403	LOC108601470|XP_017844858.1|DBUS	LOC6553513|XP_001979344.2|DERE
OG0006404	LOC108603216|XP_017847300.1|DBUS	LOC6554040|XP_001980513.3|DERE
OG0006405	LOC108600936|XP_017844262.1|DBUS	LOC6544956|XP_026833574.1|DERE
OG0006406	LOC108601885|XP_017845348.1|DBUS	LOC6555038|XP_001981409.1|DERE
OG0006407	LOC108607020|XP_017853094.1|DBUS	LOC6549715|XP_001977406.1|DERE
OG0006408	LOC108605719|XP_017851001.1|DBUS	LOC6550365|XP_001977862.1|DERE
OG0006409	LOC108605731|XP_017851015.1|DBUS	LOC6551256|XP_026838799.1|DERE
OG0006410	LOC108605703|XP_017850984.1|DBUS	LOC6549671|XP_001977457.1|DERE
OG0006411	LOC108605759|XP_017851050.1|DBUS	LOC6551299|XP_001978398.1|DERE
OG0006412	LOC108604583|XP_017849603.1|DBUS	LOC6555399|XP_001981649.1|DERE
OG0006413	LOC108604084|XP_017848848.1|DBUS	LOC6555240|XP_015009012.1|DERE
OG0006414	LOC108601939|XP_017845408.1|DBUS	LOC6552444|XP_026839891.1|DERE
OG0006415	LOC108606701|XP_017852565.2|DBUS	LOC6551447|XP_026838455.1|DERE
OG0006416	LOC108607236|XP_017853403.1|DBUS	LOC6551684|XP_001978533.1|DERE
OG0006417	LOC108598170|XP_017840278.1|DBUS	LOC113564137|XP_026835271.1|DERE, LOC6541382|XP_001968495.1|DERE
OG0006418	LOC108606686|XP_017852527.1|DBUS	LOC6550039|XP_026838027.1|DERE
OG0006419	LOC108601722|XP_017845128.1|DBUS	LOC6554720|XP_001981082.1|DERE
OG0006420	LOC108603345|XP_017847565.2|DBUS	LOC6554244|XP_001982093.1|DERE
OG0006421	LOC108599430|XP_017841638.2|DBUS	LOC6540797|XP_026834411.1|DERE
OG0006422	LOC108607939|XP_017854545.2|DBUS	LOC6540802|XP_001968840.1|DERE
OG0006423	LOC108603059|XP_017846985.1|DBUS	LOC6555210|XP_026831906.1|DERE
OG0006424	LOC108603062|XP_017846987.1|DBUS	LOC6555183|XP_001982281.1|DERE
OG0006425	LOC108603058|XP_017846984.1|DBUS	LOC6555212|XP_001982284.2|DERE
OG0006426	LOC108603057|XP_017846983.1|DBUS	LOC6555213|XP_001982285.1|DERE
OG0006427	LOC108601750|XP_017845163.1|DBUS	LOC6554448|XP_001981516.1|DERE
OG0006428	LOC108604131|XP_017848923.1|DBUS	LOC6553486|XP_026833790.1|DERE
OG0006429	LOC108603154|XP_033150045.1|DBUS	LOC6555005|XP_026831781.1|DERE
OG0006430	LOC108598409|XP_017840521.1|DBUS	LOC6546055|XP_001973508.1|DERE
OG0006431	LOC108604214|XP_017849068.1|DBUS	LOC6554335|XP_001981299.1|DERE
OG0006432	LOC108601349|XP_017844736.1|DBUS	LOC6553897|XP_001979570.1|DERE
OG0006433	LOC108603141|XP_017847167.1|DBUS	LOC6555313|XP_001982086.1|DERE
OG0006434	LOC108607829|XP_017854381.1|DBUS	LOC6541740|XP_001969438.1|DERE
OG0006435	LOC108603394|XP_017847660.1|DBUS	LOC6554641|XP_026832488.1|DERE
OG0006436	LOC108598543|XP_017840716.1|DBUS	LOC6550029|XP_001977495.1|DERE
OG0006437	LOC108606211|XP_017851577.1|DBUS	LOC6551021|XP_015011320.2|DERE
OG0006438	LOC108605734|XP_017851022.1|DBUS	LOC6540796|XP_001968171.1|DERE
OG0006439	LOC108604143|XP_017848941.1|DBUS	LOC6552537|XP_001979851.1|DERE
OG0006440	LOC108604144|XP_017848942.1|DBUS	LOC6552654|XP_001979853.1|DERE
OG0006441	LOC108601415|XP_017844803.1|DBUS	LOC6552703|XP_001979022.1|DERE
OG0006442	LOC108601236|XP_017844624.1|DBUS	LOC6554495|XP_001981940.1|DERE
OG0006443	LOC108603370|XP_017847622.1|DBUS	LOC6553182|XP_001979101.1|DERE
OG0006444	LOC108604788|XP_017849876.1|DBUS	LOC6554228|XP_001981245.1|DERE
OG0006445	LOC108605841|XP_017851138.1|DBUS	LOC6555522|XP_001982428.1|DERE
OG0006446	LOC108601848|XP_017845284.1|DBUS	LOC6555480|XP_001981856.2|DERE
OG0006447	LOC108601901|XP_017845367.1|DBUS	LOC6555337|XP_026839865.1|DERE
OG0006448	LOC108601823|XP_017845249.1|DBUS	LOC6555110|XP_026832894.1|DERE
OG0006449	LOC108604163|XP_017848983.1|DBUS	LOC6555017|XP_026831434.1|DERE
OG0006450	LOC108607883|XP_017854476.1|DBUS	LOC6549636|XP_001974442.1|DERE
OG0006451	LOC108606658|XP_017852471.1|DBUS	LOC6549855|XP_026838521.1|DERE
OG0006452	LOC108607863|XP_017854438.1|DBUS	LOC6555442|XP_001981886.1|DERE
OG0006453	LOC108600853|XP_017844143.1|DBUS	LOC6546445|XP_001972931.1|DERE
