Orthogroup	DBUS.longest_only	DBIA.longest_only
OG0006668	LOC108596115|XP_017837032.1|DBUS	LOC108029424|XP_016957157.1|DBIA
OG0006669	LOC108598126|XP_017840232.1|DBUS	LOC108028031|XP_016955158.1|DBIA
OG0006670	LOC108599563|XP_017841948.1|DBUS	LOC108028750|XP_016956209.1|DBIA
OG0006671	LOC108599560|XP_017841944.1|DBUS	LOC108028416|XP_016955724.1|DBIA
OG0006672	LOC108599768|XP_017842282.2|DBUS	LOC108034880|XP_016965574.1|DBIA
OG0006673	LOC108601158|XP_017844578.1|DBUS	LOC108035333|XP_016966400.1|DBIA
OG0006674	LOC108598365|XP_017840474.1|DBUS	LOC108028288|XP_016955491.1|DBIA
OG0006675	LOC108600035|XP_017842865.1|DBUS	LOC108034529|XP_016964944.1|DBIA
OG0006676	LOC108598513|XP_017840678.1|DBUS	LOC108028413|XP_016955720.1|DBIA
OG0006677	LOC108600267|XP_017843212.1|DBUS	LOC108034964|XP_016965762.1|DBIA
OG0006678	LOC108599953|XP_017842693.1|DBUS	LOC108028325|XP_016955546.1|DBIA
OG0006679	LOC108600279|XP_017843236.1|DBUS	LOC108034846|XP_016965467.1|DBIA
OG0006680	LOC108601621|XP_017845009.1|DBUS	LOC108025328|XP_016951243.1|DBIA
OG0006681	LOC108599559|XP_017841941.1|DBUS	LOC108028414|XP_016955721.1|DBIA
OG0006682	LOC108600674|XP_017843866.1|DBUS	LOC108028621|XP_016956030.1|DBIA
OG0006683	LOC108601097|XP_017844501.1|DBUS	LOC108028839|XP_016956319.1|DBIA
OG0006684	LOC108600266|XP_017843211.1|DBUS	LOC108034963|XP_016965761.1|DBIA
OG0006685	LOC108597729|XP_017839913.2|DBUS	LOC108036434|XP_016968063.1|DBIA
OG0006686	LOC108598582|XP_017840763.1|DBUS	LOC108028331|XP_016955560.1|DBIA
OG0006687	LOC108607173|XP_017853315.1|DBUS	LOC108035742|XP_016966927.1|DBIA
OG0006688	LOC108598883|XP_017841132.1|DBUS	LOC108028039|XP_016955166.1|DBIA
OG0006689	LOC108598173|XP_017840277.2|DBUS	LOC108034465|XP_016964838.1|DBIA
OG0006690	LOC108603669|XP_017848154.1|DBUS	LOC108025613|XP_016951639.1|DBIA
OG0006691	LOC108600447|XP_017843523.1|DBUS	LOC108035151|XP_016966082.1|DBIA
OG0006692	LOC108599859|XP_017842489.1|DBUS	LOC108030654|XP_016959163.1|DBIA
OG0006693	LOC108598648|XP_017840849.1|DBUS	LOC108035433|XP_016966554.1|DBIA
OG0006694	LOC108606566|XP_017852273.1|DBUS	LOC108023536|XP_016948592.1|DBIA
OG0006695	LOC108600645|XP_017843830.2|DBUS	LOC108035289|XP_016966345.1|DBIA
OG0006697	LOC108598630|XP_017840819.1|DBUS	LOC108035505|XP_016966652.1|DBIA
OG0006698	LOC108599997|XP_017842766.1|DBUS	LOC108035138|XP_016966069.1|DBIA
OG0006699	LOC108600458|XP_017843536.2|DBUS	LOC108035278|XP_016966330.1|DBIA
OG0006700	LOC108600773|XP_017844029.2|DBUS	LOC108030302|XP_016958629.1|DBIA
OG0006701	LOC108595233|XP_017835920.1|DBUS	LOC108036652|XP_016968421.1|DBIA
OG0006702	LOC108598526|XP_017840696.1|DBUS	LOC108031020|XP_016959712.1|DBIA
OG0006703	LOC108598896|XP_017841146.1|DBUS	LOC108035668|XP_016966864.1|DBIA
OG0006704	LOC108599360|XP_017841653.1|DBUS	LOC108035669|XP_016966865.1|DBIA
OG0006705	LOC108597329|XP_017839310.1|DBUS	LOC108036453|XP_016968101.1|DBIA
OG0006706	LOC108595144|XP_017835799.1|DBUS	LOC108023055|XP_016947791.1|DBIA
OG0006707	LOC108594840|XP_017835467.1|DBUS	LOC108026760|XP_016953389.1|DBIA
OG0006708	LOC108606213|XP_017851592.1|DBUS	LOC108024238|XP_016949608.1|DBIA
OG0006709	LOC108605143|XP_017850207.1|DBUS	LOC108036333|XP_016967861.1|DBIA
OG0006710	LOC108599863|XP_017842498.1|DBUS	LOC108028284|XP_016955482.1|DBIA
OG0006712	LOC108600014|XP_017842813.1|DBUS	LOC108035041|XP_016965900.1|DBIA
OG0006713	LOC108598506|XP_017840665.1|DBUS	LOC108035559|XP_016966716.1|DBIA
OG0006714	LOC108598505|XP_017840664.1|DBUS	LOC108035676|XP_016966874.1|DBIA
OG0006715	LOC108600828|XP_017844110.1|DBUS	LOC108028613|XP_016956022.1|DBIA
OG0006716	LOC108607624|XP_017854030.1|DBUS	LOC108027818|XP_016954886.1|DBIA
OG0006717	LOC108600122|XP_017842994.2|DBUS	LOC108030687|XP_016959210.1|DBIA
OG0006718	LOC108601037|XP_017844408.1|DBUS	LOC108030572|XP_016958972.1|DBIA
OG0006719	LOC108598496|XP_017840653.2|DBUS	LOC108034556|XP_016964973.1|DBIA
OG0006720	LOC108598296|XP_033149394.1|DBUS	LOC108028840|XP_016956322.1|DBIA
OG0006721	LOC108600491|XP_017843612.2|DBUS	LOC108035354|XP_016966436.1|DBIA
OG0006722	LOC108598600|XP_017840784.1|DBUS	LOC108035633|XP_016966823.1|DBIA
OG0006724	LOC108604637|XP_017849675.1|DBUS	LOC108031963|XP_016961241.1|DBIA
OG0006725	LOC108602815|XP_017846535.1|DBUS	LOC108032120|XP_016961442.1|DBIA
OG0006726	LOC108603525|XP_017847909.1|DBUS	LOC108024599|XP_016950099.1|DBIA
OG0006727	LOC108603502|XP_017847864.1|DBUS	LOC108031904|XP_016961160.1|DBIA
OG0006728	LOC108604071|XP_017848828.1|DBUS	LOC108031334|XP_016960076.1|DBIA
OG0006729	LOC108597029|XP_017838806.1|DBUS	LOC108036563|XP_016968298.1|DBIA
OG0006730	LOC108597028|XP_017838804.1|DBUS	LOC108036243|XP_016967740.1|DBIA
OG0006731	LOC108606764|XP_017852668.1|DBUS	LOC108034054|XP_016964298.1|DBIA
OG0006732	LOC108598004|XP_033149661.1|DBUS	LOC108034594|XP_016965015.1|DBIA
OG0006733	LOC108599082|XP_017841359.1|DBUS	LOC108028050|XP_016955178.1|DBIA
OG0006734	LOC108600399|XP_017843438.1|DBUS	LOC108028519|XP_016955891.1|DBIA
OG0006735	LOC108600451|XP_017843527.2|DBUS	LOC108035321|XP_016966385.1|DBIA
OG0006736	LOC108598624|XP_017840812.1|DBUS	LOC108035334|XP_016966401.1|DBIA
OG0006737	LOC108600759|XP_017844008.1|DBUS	LOC108028057|XP_016955184.1|DBIA
OG0006738	LOC108596426|XP_017837638.1|DBUS	LOC108029665|XP_016957581.1|DBIA
OG0006739	LOC108600118|XP_017842985.1|DBUS	LOC108028372|XP_016955652.1|DBIA
OG0006740	LOC108600686|XP_017843887.1|DBUS	LOC108035004|XP_016965836.1|DBIA
OG0006741	LOC108600685|XP_017843886.1|DBUS	LOC108035003|XP_016965834.1|DBIA
OG0006742	LOC108604123|XP_017848899.1|DBUS	LOC108026198|XP_016952479.1|DBIA
OG0006743	LOC108608119|XP_033149789.1|DBUS	LOC108029149|XP_016956769.1|DBIA
OG0006744	LOC108600925|XP_017844247.1|DBUS	LOC108035425|XP_016966544.1|DBIA
OG0006745	LOC108604762|XP_017849841.1|DBUS	LOC108024541|XP_016950002.1|DBIA
OG0006746	LOC108600778|XP_033149505.1|DBUS	LOC108035280|XP_016966333.1|DBIA
OG0006747	LOC108600107|XP_033149583.1|DBUS	LOC108035512|XP_016966663.1|DBIA
OG0006748	LOC108607231|XP_017853397.1|DBUS	LOC108024149|XP_016949439.1|DBIA
OG0006749	LOC108600909|XP_017844227.2|DBUS	LOC108035251|XP_016966278.1|DBIA
OG0006750	LOC108605839|XP_017851136.1|DBUS	LOC108024878|XP_016950511.1|DBIA
OG0006752	LOC108598421|XP_017840537.1|DBUS	LOC108034593|XP_016965014.1|DBIA
OG0006753	LOC108598258|XP_017840363.1|DBUS	LOC108034654|XP_016965082.1|DBIA
OG0006754	LOC108599486|XP_017841821.1|DBUS	LOC108029507|XP_016957284.1|DBIA
OG0006755	LOC108600527|XP_017843664.1|DBUS	LOC108030819|XP_016959423.1|DBIA
OG0006756	LOC108598476|XP_017840613.2|DBUS	LOC108028820|XP_016956296.1|DBIA
OG0006757	LOC108599961|XP_017842700.1|DBUS	LOC108027997|XP_016955113.1|DBIA
OG0006758	LOC108600316|XP_017843303.1|DBUS	LOC108035122|XP_016966042.1|DBIA
OG0006759	LOC108600315|XP_017843302.1|DBUS	LOC108035121|XP_016966041.1|DBIA
OG0006760	LOC108599536|XP_017841910.1|DBUS	LOC108028268|XP_016955454.1|DBIA
OG0006761	LOC108601836|XP_017845268.1|DBUS	LOC108027169|XP_016953938.1|DBIA
OG0006762	LOC108606795|XP_033150181.1|DBUS	LOC108027550|XP_016954502.1|DBIA
OG0006763	LOC108597750|XP_017839947.1|DBUS	LOC108030404|XP_016958778.1|DBIA
OG0006764	LOC108596025|XP_017836872.1|DBUS	LOC108036911|XP_016968806.1|DBIA
OG0006765	LOC108595982|XP_017836758.2|DBUS	LOC108030366|XP_016958724.1|DBIA
OG0006766	LOC108600959|XP_017844300.1|DBUS	LOC108028920|XP_016956431.1|DBIA
OG0006767	LOC108601044|XP_017844424.1|DBUS	LOC108028704|XP_016956142.1|DBIA
OG0006768	LOC108601042|XP_017844419.1|DBUS	LOC108028701|XP_016956137.1|DBIA
OG0006769	LOC108598502|XP_017840662.1|DBUS	LOC108028738|XP_016956193.1|DBIA
OG0006770	LOC108598127|XP_017840233.1|DBUS	LOC108028114|XP_016955252.1|DBIA
OG0006771	LOC108606805|XP_017852764.1|DBUS	LOC108023980|XP_016949197.1|DBIA
OG0006772	LOC108595093|XP_017835734.1|DBUS	LOC108036317|XP_016967818.1|DBIA
OG0006773	LOC108599875|XP_017842519.1|DBUS	LOC108034950|XP_016965723.1|DBIA
OG0006774	LOC108600691|XP_017843894.1|DBUS	LOC108030800|XP_016959371.1|DBIA
OG0006775	LOC108599180|XP_017841457.1|DBUS	LOC108035233|XP_016966252.1|DBIA
OG0006776	LOC108600633|XP_017843809.2|DBUS	LOC108035462|XP_016966596.1|DBIA
OG0006777	LOC108600631|XP_017843807.1|DBUS	LOC108034410|XP_016964781.1|DBIA
OG0006778	LOC108600791|XP_017841499.1|DBUS	LOC108034512|XP_016964925.1|DBIA
OG0006779	LOC108601016|XP_017844379.1|DBUS	LOC108030088|XP_016958218.1|DBIA
OG0006780	LOC108600916|XP_017844238.1|DBUS	LOC108028611|XP_016956021.1|DBIA
OG0006781	LOC108600895|XP_017844208.2|DBUS	LOC108035408|XP_016966517.1|DBIA
OG0006782	LOC108599640|XP_017842102.1|DBUS	LOC108029277|XP_016956968.1|DBIA
OG0006783	LOC108596117|XP_033150945.1|DBUS	LOC108030021|XP_016958026.1|DBIA
OG0006784	LOC108599932|XP_033149620.1|DBUS	LOC108035129|XP_016966051.1|DBIA
OG0006785	LOC108596180|XP_017837177.1|DBUS	LOC108026873|XP_016953550.1|DBIA
OG0006786	LOC108595652|XP_017836415.1|DBUS	LOC108030299|XP_016958622.1|DBIA
OG0006787	LOC108598428|XP_017840544.2|DBUS	LOC108030604|XP_016959080.1|DBIA
OG0006788	LOC108598757|XP_017840983.1|DBUS	LOC108030607|XP_016959085.1|DBIA
OG0006789	LOC108606594|XP_017852329.1|DBUS	LOC108033075|XP_016962733.1|DBIA
OG0006790	LOC108596654|XP_017838129.1|DBUS	LOC108027883|XP_016954988.1|DBIA
OG0006791	LOC108599473|XP_033149702.1|DBUS	LOC108035696|XP_016966906.1|DBIA
OG0006792	LOC108599918|XP_017842611.1|DBUS	LOC108034515|XP_016964928.1|DBIA
OG0006793	LOC108598498|XP_017840657.2|DBUS	LOC108034935|XP_016965688.1|DBIA
OG0006794	LOC108597400|XP_017839433.1|DBUS	LOC108030185|XP_016958422.1|DBIA
OG0006795	LOC108598399|XP_017840511.1|DBUS	LOC108035459|XP_016966589.1|DBIA
OG0006796	LOC108598473|XP_017840610.1|DBUS	LOC108030921|XP_016959604.1|DBIA
OG0006797	LOC108596597|XP_017838019.1|DBUS	LOC108035215|XP_016966224.1|DBIA
OG0006799	LOC108600220|XP_017843132.2|DBUS	LOC108034976|XP_016965783.1|DBIA
OG0006800	LOC108599727|XP_017842216.1|DBUS	LOC108034883|XP_016965580.1|DBIA
OG0006801	LOC108606595|XP_017852331.1|DBUS	LOC108023664|XP_016948774.1|DBIA
OG0006802	LOC108595346|XP_017836059.1|DBUS	LOC108030236|XP_016958517.1|DBIA
OG0006803	LOC108596715|XP_017838237.1|DBUS	LOC108022283|XP_016946631.1|DBIA
OG0006804	LOC108599396|XP_017841694.1|DBUS	LOC108035318|XP_016966380.1|DBIA
OG0006805	LOC108596432|XP_017837647.1|DBUS	LOC108029664|XP_016957580.1|DBIA
OG0006806	LOC108600946|XP_017844279.1|DBUS	LOC108035257|XP_016966292.1|DBIA
OG0006807	LOC108600746|XP_033149622.1|DBUS	LOC108030850|XP_016959477.1|DBIA
OG0006808	LOC108595026|XP_017835650.1|DBUS	LOC108036622|XP_016968382.1|DBIA
OG0006809	LOC108594899|XP_017835525.1|DBUS	LOC108034649|XP_016965077.1|DBIA
OG0006810	LOC108600367|XP_017843392.1|DBUS	LOC108035313|XP_016966376.1|DBIA
OG0006811	LOC108601928|XP_017845393.1|DBUS	LOC108025113|XP_016950867.1|DBIA
OG0006812	LOC108601127|XP_017844537.1|DBUS	LOC108034740|XP_016965173.1|DBIA
OG0006813	LOC108597133|XP_017839007.1|DBUS	LOC108024421|XP_016949831.1|DBIA
OG0006814	LOC108599492|XP_017841828.1|DBUS	LOC108034925|XP_016965670.1|DBIA
OG0006815	LOC108600192|XP_017843090.1|DBUS	LOC108035144|XP_016966076.1|DBIA
OG0006816	LOC108600190|XP_017843088.1|DBUS	LOC108035352|XP_016966432.1|DBIA
OG0006817	LOC108601172|XP_017844594.1|DBUS	LOC108035569|XP_016966727.1|DBIA
OG0006818	LOC108600157|XP_017843047.1|DBUS	LOC108031115|XP_016959819.1|DBIA
OG0006819	LOC108600187|XP_017843083.2|DBUS	LOC108030829|XP_016959438.1|DBIA
OG0006821	LOC108608314|XP_017855131.1|DBUS	LOC108033982|XP_016964195.1|DBIA
OG0006822	LOC108597158|XP_017839054.1|DBUS	LOC108029723|XP_016957689.1|DBIA
OG0006823	LOC108598683|XP_017840895.1|DBUS	LOC108035420|XP_016966530.1|DBIA
OG0006824	LOC108600298|XP_017843269.1|DBUS	LOC108034520|XP_016964932.1|DBIA
OG0006825	LOC108599170|XP_017841445.1|DBUS	LOC108028655|XP_016956070.1|DBIA
OG0006826	LOC108598790|XP_017841929.2|DBUS	LOC108035223|XP_016966240.1|DBIA
OG0006828	LOC108599871|XP_017842515.2|DBUS	LOC108035115|XP_016966038.1|DBIA
OG0006829	LOC108600969|XP_017844315.1|DBUS	LOC108028620|XP_016956029.1|DBIA
OG0006830	LOC108601104|XP_033149628.1|DBUS	LOC108035132|XP_016966062.1|DBIA
OG0006831	LOC108600644|XP_033149381.1|DBUS	LOC108035292|XP_016966347.1|DBIA
OG0006832	LOC108599311|XP_017841603.1|DBUS	LOC108034622|XP_016965047.1|DBIA
OG0006833	LOC108599383|XP_017841677.1|DBUS	LOC108028378|XP_016955660.1|DBIA
OG0006834	LOC108600858|XP_017844152.2|DBUS	LOC108031129|XP_016959832.1|DBIA
OG0006835	LOC108601166|XP_017844587.1|DBUS	LOC108034956|XP_016965736.1|DBIA
OG0006836	LOC108599297|XP_033149471.1|DBUS	LOC108034804|XP_016965319.1|DBIA
OG0006837	LOC108598579|XP_017840759.2|DBUS	LOC108035206|XP_016966206.1|DBIA
OG0006838	LOC108598481|XP_017840622.1|DBUS	LOC108034985|XP_016965803.1|DBIA
OG0006839	LOC108600973|XP_017844324.1|DBUS	LOC108035536|XP_016966692.1|DBIA
OG0006840	LOC108594247|XP_017834856.2|DBUS	LOC108033922|XP_016964083.1|DBIA
OG0006841	LOC108598313|XP_017840418.1|DBUS	LOC108034601|XP_016965023.1|DBIA
OG0006842	LOC108598093|XP_033149303.1|DBUS	LOC108035609|XP_016966783.1|DBIA
OG0006843	LOC108606810|XP_017852771.1|DBUS	LOC108023752|XP_016948878.1|DBIA
OG0006844	LOC108603233|XP_017847341.1|DBUS	LOC108031174|XP_016959882.1|DBIA
OG0006845	LOC108600548|XP_017843696.2|DBUS	LOC108035508|XP_016966656.1|DBIA
OG0006846	LOC108601131|XP_017844543.1|DBUS	LOC108028814|XP_016956288.1|DBIA
OG0006847	LOC108600760|XP_017844009.1|DBUS	LOC108028549|XP_016955938.1|DBIA
OG0006848	LOC108594807|XP_033149010.1|DBUS	LOC108026539|XP_016952976.1|DBIA
OG0006849	LOC108599583|XP_017842014.1|DBUS	LOC108035473|XP_016966611.1|DBIA
OG0006850	LOC108599493|XP_017841829.1|DBUS	LOC108035434|XP_016966555.1|DBIA
OG0006851	LOC108599498|XP_033149770.1|DBUS	LOC108035561|XP_016966718.1|DBIA
OG0006852	LOC108596861|XP_017838497.1|DBUS	LOC108036364|XP_016967934.1|DBIA
OG0006853	LOC108598176|XP_017840281.1|DBUS	LOC108034745|XP_016965182.1|DBIA
OG0006854	LOC108597037|XP_017838819.1|DBUS	LOC108036643|XP_016968406.1|DBIA
OG0006855	LOC108600120|XP_017842991.1|DBUS	LOC108030671|XP_016959186.1|DBIA
OG0006856	LOC108596284|XP_017837345.1|DBUS	LOC108030124|XP_016958315.1|DBIA
OG0006857	LOC108594665|XP_033149148.1|DBUS	LOC108030944|XP_016959631.1|DBIA
OG0006858	LOC108600311|XP_017843291.2|DBUS	LOC108035216|XP_016966221.1|DBIA
OG0006859	LOC108596971|XP_017838709.1|DBUS	LOC108036478|XP_016968147.1|DBIA
OG0006860	LOC108597018|XP_017838788.1|DBUS	LOC108036360|XP_016967927.1|DBIA
OG0006861	LOC108597289|XP_017839252.1|DBUS	LOC108029610|XP_016957479.1|DBIA
OG0006862	LOC108598450|XP_017840579.2|DBUS	LOC108030980|XP_016959672.1|DBIA
OG0006863	LOC108605628|XP_017850900.1|DBUS	LOC108035783|XP_016966993.1|DBIA
OG0006864	LOC108596706|XP_017838217.1|DBUS	LOC108029494|XP_016957256.1|DBIA
OG0006865	LOC108604480|XP_017849456.1|DBUS	LOC108024741|XP_016950327.1|DBIA
OG0006866	LOC108597576|XP_017839678.1|DBUS	LOC108026847|XP_016953514.1|DBIA
OG0006869	LOC108596785|XP_017838378.1|DBUS	LOC108030019|XP_016958022.1|DBIA
OG0006870	LOC108594651|XP_017835282.2|DBUS	LOC108036357|XP_016967922.1|DBIA
OG0006871	LOC108595371|XP_017836087.1|DBUS	LOC108029686|XP_016957631.1|DBIA
OG0006872	LOC108595847|XP_017836626.1|DBUS	LOC108030411|XP_016958786.1|DBIA
OG0006873	LOC108596259|XP_017837305.1|DBUS	LOC108026800|XP_016953450.1|DBIA
OG0006874	LOC108608282|XP_017855085.2|DBUS	LOC108035858|XP_016967092.1|DBIA
OG0006875	LOC108600411|XP_017843462.1|DBUS	LOC108033834|XP_016963950.1|DBIA
OG0006876	LOC108596545|XP_017837927.1|DBUS	LOC108026678|XP_016953241.1|DBIA
OG0006877	LOC108602582|XP_017846211.1|DBUS	LOC108028960|XP_016956488.1|DBIA
OG0006878	LOC108607993|XP_017854640.1|DBUS	LOC108027317|XP_016954211.1|DBIA
OG0006879	LOC108597292|XP_017839258.1|DBUS	LOC108036598|XP_016968346.1|DBIA
OG0006880	LOC108594675|XP_017835308.1|DBUS	LOC108033288|XP_016963043.1|DBIA
OG0006881	LOC108594388|XP_017835043.2|DBUS	LOC108032613|XP_016962036.1|DBIA
OG0006882	LOC108595301|XP_017836004.1|DBUS	LOC108036237|XP_016967734.1|DBIA
OG0006884	LOC108594447|XP_017835110.1|DBUS	LOC108027896|XP_016955004.1|DBIA
OG0006885	LOC108607879|XP_033149980.1|DBUS	LOC108033843|XP_016963959.1|DBIA
OG0006886	LOC108601409|XP_017844796.1|DBUS	LOC108031069|XP_016959764.1|DBIA
OG0006887	LOC108606439|XP_017852040.1|DBUS	LOC108023341|XP_016948171.1|DBIA
OG0006888	LOC108594240|XP_017834843.1|DBUS	LOC108034114|XP_016964381.1|DBIA
OG0006889	LOC108608156|XP_017854898.1|DBUS	LOC108027382|XP_016954309.1|DBIA
OG0006890	LOC108608183|XP_033149863.1|DBUS	LOC108027904|XP_016955011.1|DBIA
OG0006891	LOC108608558|XP_017855469.1|DBUS	LOC108034243|XP_016964584.1|DBIA
OG0006892	LOC108608544|XP_017855450.1|DBUS	LOC108029239|XP_016956923.1|DBIA
OG0006893	LOC108608103|XP_017854803.1|DBUS	LOC108036833|XP_016968669.1|DBIA
OG0006894	LOC108608101|XP_017854798.1|DBUS	LOC108036849|XP_016968708.1|DBIA
OG0006895	LOC108606828|XP_017852800.1|DBUS	LOC108033090|XP_016962774.1|DBIA
OG0006896	LOC108599483|XP_017841822.2|DBUS	LOC108032403|XP_016961713.1|DBIA
OG0006897	LOC108608291|XP_033150581.1|DBUS	LOC108032611|XP_016962031.1|DBIA
OG0006898	LOC108607794|XP_017854323.1|DBUS	LOC108033835|XP_016963951.1|DBIA
OG0006899	LOC108594430|XP_033149965.1|DBUS	LOC108036155|XP_016967636.1|DBIA
OG0006900	LOC108595867|XP_017836647.1|DBUS	LOC108029719|XP_016957724.1|DBIA
OG0006901	LOC108607598|XP_017853989.1|DBUS	LOC108029255|XP_016956939.1|DBIA
OG0006902	LOC108606912|XP_017852942.1|DBUS	LOC108025616|XP_016951638.1|DBIA
OG0006903	LOC108601230|XP_033150113.1|DBUS	LOC108025989|XP_016952171.1|DBIA
OG0006904	LOC108608460|XP_017855333.1|DBUS	LOC108032702|XP_016962169.1|DBIA
OG0006905	LOC108607911|XP_017854514.1|DBUS	LOC108033744|XP_016963792.1|DBIA
OG0006906	LOC108598384|XP_017840495.1|DBUS	LOC108034070|XP_016964316.1|DBIA
OG0006907	LOC108607501|XP_033149547.1|DBUS	LOC108033626|XP_016963492.1|DBIA
OG0006908	LOC108608356|XP_017855191.1|DBUS	LOC108029213|XP_016956893.1|DBIA
OG0006909	LOC117134988|XP_033150580.1|DBUS	LOC108034315|XP_016964673.1|DBIA
OG0006910	LOC108608341|XP_017855173.1|DBUS	LOC108036092|XP_016967532.1|DBIA
OG0006912	LOC108604264|XP_017849151.1|DBUS	LOC108032578|XP_016961970.1|DBIA
OG0006913	LOC108608015|XP_017854678.1|DBUS	LOC108033870|XP_016964002.1|DBIA
OG0006914	LOC108599959|XP_017842698.1|DBUS	LOC108035204|XP_016966204.1|DBIA
OG0006916	LOC108608091|XP_033150868.1|DBUS	LOC108032554|XP_016961921.1|DBIA
OG0006917	LOC108607607|XP_017853999.1|DBUS	LOC108032606|XP_016962021.1|DBIA
OG0006918	LOC108606064|XP_017851403.1|DBUS	LOC108032386|XP_016961696.1|DBIA
OG0006919	LOC108608093|XP_017854786.1|DBUS	LOC108032633|XP_016962063.1|DBIA
OG0006920	LOC108607985|XP_033150845.1|DBUS	LOC108033304|XP_016963063.1|DBIA
OG0006921	LOC108607868|XP_017854446.1|DBUS	LOC108032536|XP_016961893.1|DBIA
OG0006923	LOC108600312|XP_017843300.2|DBUS	LOC108029125|XP_016956732.1|DBIA
OG0006924	LOC108608221|XP_017854988.1|DBUS	LOC108036868|XP_016968732.1|DBIA
OG0006925	LOC108604403|XP_017849354.1|DBUS	LOC108026020|XP_016952200.1|DBIA
OG0006926	LOC108607931|XP_017854536.2|DBUS	LOC108029131|XP_016956740.1|DBIA
OG0006927	LOC108607932|XP_017854538.2|DBUS	LOC108029256|XP_016956940.1|DBIA
OG0006928	LOC108598278|XP_017840420.2|DBUS	LOC108029130|XP_016956739.1|DBIA
OG0006929	LOC108608420|XP_017855271.1|DBUS	LOC108033252|XP_016963010.1|DBIA
OG0006930	LOC108598060|XP_017840201.2|DBUS	LOC108027646|XP_016954651.1|DBIA
OG0006931	LOC108594217|XP_017834932.1|DBUS	LOC108034174|XP_016964474.1|DBIA
OG0006932	LOC108608166|XP_017854912.1|DBUS	LOC108033913|XP_016964072.1|DBIA
OG0006933	LOC108602280|XP_017845833.1|DBUS	LOC108033326|XP_016963100.1|DBIA
OG0006934	LOC108603478|XP_017847816.1|DBUS	LOC108024637|XP_016950171.1|DBIA
OG0006935	LOC108599967|XP_017842714.1|DBUS	LOC108032608|XP_016962026.1|DBIA
OG0006936	LOC108608251|XP_017855027.1|DBUS	LOC108033860|XP_016963986.1|DBIA
OG0006937	LOC108603526|XP_017847913.1|DBUS	LOC108034954|XP_016965735.1|DBIA
OG0006939	LOC108605525|XP_017850765.1|DBUS	LOC108024232|XP_016949593.1|DBIA
OG0006940	LOC108594407|XP_017835063.1|DBUS	LOC108033767|XP_016963851.1|DBIA
OG0006941	LOC108607924|XP_033150848.1|DBUS	LOC108033703|XP_016963698.1|DBIA
OG0006942	LOC108596924|XP_017838631.1|DBUS	LOC108036548|XP_016968265.1|DBIA
OG0006943	LOC108597550|XP_033150889.1|DBUS	LOC108034282|XP_016964633.1|DBIA
OG0006944	LOC108606557|XP_017852250.1|DBUS	LOC108027749|XP_016954790.1|DBIA
OG0006945	LOC108607577|XP_017853963.1|DBUS	LOC108033994|XP_016964208.1|DBIA
OG0006946	LOC108604556|XP_017849574.1|DBUS	LOC108024897|XP_016950536.1|DBIA
OG0006947	LOC108600522|XP_017843659.2|DBUS	LOC108029249|XP_016956932.1|DBIA
OG0006948	LOC108594329|XP_017834968.1|DBUS	LOC108032667|XP_016962117.1|DBIA
OG0006949	LOC108594355|XP_017835002.1|DBUS	LOC108027947|XP_016955065.1|DBIA
OG0006950	LOC108598119|XP_017840228.1|DBUS	LOC108035375|XP_016966472.1|DBIA
OG0006951	LOC108608290|XP_033150628.1|DBUS	LOC108036089|XP_016967527.1|DBIA
OG0006952	LOC108601883|XP_017845346.1|DBUS	LOC108032195|XP_016961539.1|DBIA
OG0006953	LOC108599912|XP_017842599.1|DBUS	LOC108035410|XP_016966519.1|DBIA
OG0006954	LOC108608364|XP_033150781.1|DBUS	LOC108034287|XP_016964636.1|DBIA
OG0006955	LOC108601716|XP_017845123.1|DBUS	LOC108031750|XP_016960943.1|DBIA
OG0006956	LOC108600716|XP_017843945.2|DBUS	LOC108027665|XP_016954699.1|DBIA
OG0006957	LOC108608252|XP_033149245.1|DBUS	LOC108032638|XP_016962072.1|DBIA
OG0006958	LOC108595563|XP_017836313.1|DBUS	LOC108026894|XP_016953592.1|DBIA
OG0006959	LOC108598836|XP_017841077.1|DBUS	LOC108031268|XP_016960001.1|DBIA
OG0006961	LOC108598732|XP_017840957.1|DBUS	LOC108034125|XP_016964402.1|DBIA
OG0006962	LOC108594253|XP_017834862.1|DBUS	LOC108027794|XP_016954850.1|DBIA
OG0006963	LOC108607121|XP_033149539.1|DBUS	LOC108034623|XP_016965052.1|DBIA
OG0006964	LOC108594408|XP_017835065.1|DBUS	LOC108033710|XP_016963733.1|DBIA
OG0006965	LOC108607795|XP_017854324.1|DBUS	LOC108033973|XP_016964176.1|DBIA
OG0006966	LOC108599667|XP_017842141.1|DBUS	LOC108034256|XP_016964601.1|DBIA
OG0006967	LOC108597498|XP_017839570.1|DBUS	LOC108030258|XP_016958567.1|DBIA
OG0006968	LOC108596559|XP_017837946.1|DBUS	LOC108030157|XP_016958376.1|DBIA
OG0006969	LOC108598377|XP_017840487.1|DBUS	LOC108028609|XP_016956019.1|DBIA
OG0006970	LOC108604720|XP_017849786.1|DBUS	LOC108024760|XP_016950357.1|DBIA
OG0006971	LOC108607633|XP_017854046.1|DBUS	LOC108027912|XP_016955022.1|DBIA
OG0006972	LOC108608279|XP_017855076.1|DBUS	LOC108034029|XP_016964257.1|DBIA
OG0006973	LOC108606258|XP_017851703.1|DBUS	LOC108033126|XP_016962838.1|DBIA
