Orthogroup	DBUS.longest_only	SLEB.longest_only
OG0005851	LOC108608118|XP_017854836.1|DBUS	LOC115630015|XP_030382500.1|SLEB, LOC115625776|XP_030376805.1|SLEB
OG0005852	LOC108601690|XP_017845089.1|DBUS	LOC115623456|XP_030373672.1|SLEB
OG0005853	LOC108605124|XP_017850176.1|DBUS	LOC115629860|XP_030382307.1|SLEB
OG0005854	LOC108602812|XP_017846532.1|DBUS	LOC115623762|XP_030374158.1|SLEB
OG0005855	LOC108607094|XP_033150264.1|DBUS	LOC115628935|XP_030381067.1|SLEB
OG0005856	LOC108606414|XP_017851993.1|DBUS	LOC115629295|XP_030381598.1|SLEB
OG0005857	LOC108603452|XP_017847772.1|DBUS	LOC115623847|XP_030374250.1|SLEB
OG0005858	LOC108601832|XP_017845261.1|DBUS	LOC115624407|XP_030375002.1|SLEB
OG0005859	LOC108597644|XP_017839787.2|DBUS	LOC115631487|XP_030384103.1|SLEB
OG0005860	LOC108603312|XP_017847498.1|DBUS	LOC115624395|XP_030374968.1|SLEB
OG0005861	LOC108603361|XP_017847599.1|DBUS	LOC115620393|XP_030369463.1|SLEB
OG0005862	LOC108596655|XP_017838130.1|DBUS	LOC115634511|XP_030388138.1|SLEB
OG0005863	LOC108597406|XP_017839442.1|DBUS	LOC115620437|XP_030369528.1|SLEB
OG0005864	LOC108601905|XP_017845370.1|DBUS	LOC115623598|XP_030373871.1|SLEB
OG0005865	LOC108603499|XP_017847854.1|DBUS	LOC115623792|XP_030374194.1|SLEB
OG0005866	LOC108595411|XP_017836128.1|DBUS	LOC115624726|XP_030375410.1|SLEB
OG0005867	LOC108594664|XP_017835297.2|DBUS	LOC115631274|XP_030383845.1|SLEB
OG0005868	LOC108597517|XP_017839599.1|DBUS	LOC115633901|XP_030387265.1|SLEB
OG0005869	LOC108605693|XP_017850974.1|DBUS	LOC115627151|XP_030378590.1|SLEB
OG0005870	LOC108605306|XP_017850465.1|DBUS	LOC115627138|XP_030378574.1|SLEB
OG0005871	LOC108605219|XP_017850316.1|DBUS	LOC115627272|XP_030378762.1|SLEB
OG0005872	LOC108602899|XP_017846695.1|DBUS	LOC115620902|XP_030370250.1|SLEB
OG0005873	LOC108604070|XP_017848827.1|DBUS	LOC115625620|XP_030376621.1|SLEB
OG0005874	LOC108606787|XP_017852716.1|DBUS	LOC115629254|XP_030381530.1|SLEB
OG0005875	LOC108597653|XP_017839796.1|DBUS	LOC115627590|XP_030379176.1|SLEB
OG0005876	LOC108606789|XP_017852720.1|DBUS	LOC115629319|XP_030381628.1|SLEB
OG0005877	LOC108605303|XP_033150426.1|DBUS	LOC115629092|XP_030381265.1|SLEB
OG0005878	LOC108605107|XP_033150409.1|DBUS	LOC115626724|XP_030378030.1|SLEB
OG0005879	LOC108605755|XP_017851044.1|DBUS	LOC115626670|XP_030377952.1|SLEB
OG0005880	LOC108598336|XP_033149616.1|DBUS	LOC115622595|XP_030372452.1|SLEB
OG0005881	LOC108599250|XP_017841535.1|DBUS	LOC115622702|XP_030372592.1|SLEB
OG0005882	LOC108607002|XP_017853069.1|DBUS	LOC115628025|XP_030379821.1|SLEB
OG0005883	LOC108599692|XP_017842175.1|DBUS	LOC115633125|XP_030386377.1|SLEB
OG0005884	LOC108600342|XP_017843354.2|DBUS	LOC115632314|XP_030385275.1|SLEB
OG0005885	LOC108598541|XP_017840713.2|DBUS	LOC115622642|XP_030372510.1|SLEB
OG0005886	LOC108600866|XP_017844161.1|DBUS	LOC115623161|XP_030373234.1|SLEB
OG0005887	LOC108600231|XP_017843148.1|DBUS	LOC115622268|XP_030372030.1|SLEB
OG0005888	LOC108600483|XP_017843593.1|DBUS	LOC115632579|XP_030385660.1|SLEB
OG0005889	LOC108600854|XP_017844145.2|DBUS	LOC115622194|XP_030371945.1|SLEB
OG0005890	LOC108607100|XP_017853215.1|DBUS	LOC115628864|XP_030380976.1|SLEB
OG0005891	LOC108598507|XP_017840666.1|DBUS	LOC115623211|XP_030373300.1|SLEB
OG0005892	LOC108600552|XP_017843702.2|DBUS	LOC115622329|XP_030372098.1|SLEB
OG0005893	LOC108600985|XP_017844337.1|DBUS	LOC115624758|XP_030375450.1|SLEB
OG0005894	LOC108600986|XP_017844338.1|DBUS	LOC115624759|XP_030375451.1|SLEB
OG0005895	LOC108600987|XP_017844339.1|DBUS	LOC115624760|XP_030375452.1|SLEB
OG0005896	LOC108600762|XP_017844011.2|DBUS	LOC115626340|XP_030377550.1|SLEB
OG0005897	LOC108600704|XP_017843922.1|DBUS	LOC115622132|XP_030371845.1|SLEB
OG0005898	LOC108606834|XP_017852808.1|DBUS	LOC115629952|XP_030382420.1|SLEB
OG0005899	LOC108596457|XP_017837694.1|DBUS	LOC115624569|XP_030375157.1|SLEB
OG0005900	LOC108599817|XP_017842409.2|DBUS	LOC115631604|XP_030384266.1|SLEB
OG0005901	LOC108597376|XP_017839399.1|DBUS	LOC115623023|XP_030373064.1|SLEB
OG0005902	LOC108595129|XP_017835780.1|DBUS	LOC115627722|XP_030379335.1|SLEB
OG0005903	LOC108603574|XP_017847987.1|DBUS	LOC115623972|XP_030374401.1|SLEB
OG0005904	LOC108603349|XP_017847571.1|DBUS	LOC115620318|XP_030369371.1|SLEB
OG0005905	LOC108600651|XP_017843835.2|DBUS	LOC115622182|XP_030371931.1|SLEB
OG0005906	LOC108600350|XP_017843363.2|DBUS	LOC115623258|XP_030373388.1|SLEB
OG0005907	LOC108600913|XP_017844234.2|DBUS	LOC115624707|XP_030375389.1|SLEB
OG0005908	LOC108599513|XP_017841871.1|DBUS	LOC115623345|XP_030373488.1|SLEB
OG0005909	LOC108600692|XP_033149485.1|DBUS	LOC115632975|XP_030386145.1|SLEB
OG0005910	LOC108597045|XP_017838833.1|DBUS	LOC115619973|XP_030368872.1|SLEB
OG0005911	LOC108596777|XP_017838365.1|DBUS	LOC115633952|XP_030387330.1|SLEB
OG0005912	LOC108597015|XP_017838784.1|DBUS	LOC115630852|XP_030383348.1|SLEB
OG0005913	LOC108602099|XP_017845612.1|DBUS	LOC115621068|XP_030370454.1|SLEB
OG0005914	LOC108595099|XP_017835743.2|DBUS	LOC115619951|XP_030368840.1|SLEB
OG0005915	LOC108597773|XP_017839977.1|DBUS	LOC115628732|XP_030380799.1|SLEB
OG0005916	LOC108597748|XP_017839944.1|DBUS	LOC115624788|XP_030375491.1|SLEB
OG0005917	LOC108595642|XP_017836402.1|DBUS	LOC115633872|XP_030387232.1|SLEB
OG0005918	LOC108605663|XP_017850939.1|DBUS	LOC115627500|XP_030379048.1|SLEB
OG0005919	LOC108594673|XP_017835263.2|DBUS	LOC115634256|XP_030387713.1|SLEB
OG0005920	LOC108597150|XP_017839038.1|DBUS	LOC115632174|XP_030385070.1|SLEB
OG0005921	LOC108599463|XP_017841788.1|DBUS	LOC115628300|XP_030380208.1|SLEB
OG0005922	LOC108606504|XP_017852159.1|DBUS	LOC115629111|XP_030381300.1|SLEB
OG0005923	LOC108599447|XP_017841767.2|DBUS	LOC115623007|XP_030373038.1|SLEB
OG0005924	LOC108599451|XP_017841771.1|DBUS	LOC115623011|XP_030373042.1|SLEB
OG0005925	LOC108598551|XP_033149414.1|DBUS	LOC115622711|XP_030372602.1|SLEB
OG0005926	LOC108606966|XP_017853017.1|DBUS	LOC115626787|XP_030378113.1|SLEB
OG0005927	LOC108603420|XP_017847710.1|DBUS	LOC115625522|XP_030376447.1|SLEB
OG0005928	LOC108605557|XP_017850809.1|DBUS	LOC115627469|XP_030379001.1|SLEB
OG0005929	LOC108601149|XP_017844567.1|DBUS	LOC115633976|XP_030387357.1|SLEB
OG0005930	LOC108594700|XP_017835329.1|DBUS	LOC115624908|XP_030375616.1|SLEB
OG0005931	LOC108597027|XP_017838803.1|DBUS	LOC115624545|XP_030375131.1|SLEB
OG0005932	LOC108597278|XP_017839233.2|DBUS	LOC115624648|XP_030375284.1|SLEB
OG0005933	LOC108597703|XP_017839878.1|DBUS	LOC115622966|XP_030372979.1|SLEB
OG0005934	LOC108597058|XP_033151010.1|DBUS	LOC115620751|XP_030370010.1|SLEB
OG0005935	LOC108600423|XP_017843276.2|DBUS	LOC115633066|XP_030386291.1|SLEB
OG0005936	LOC108606827|XP_017852803.1|DBUS	LOC115625898|XP_030376987.1|SLEB
OG0005937	LOC108600550|XP_017843698.1|DBUS	LOC115632429|XP_030385430.1|SLEB
OG0005938	LOC108595270|XP_017835972.2|DBUS	LOC115627894|XP_030379650.1|SLEB
OG0005939	LOC108605832|XP_017851128.1|DBUS	LOC115627206|XP_030378684.1|SLEB
OG0005940	LOC108596161|XP_017837154.1|DBUS	LOC115634349|XP_030387865.1|SLEB
OG0005942	LOC108597164|XP_017839064.1|DBUS	LOC115624644|XP_030375276.1|SLEB
OG0005943	LOC108596212|XP_017837225.1|DBUS	LOC115624519|XP_030375095.1|SLEB
OG0005944	LOC108596416|XP_017837620.2|DBUS	LOC115624568|XP_030375156.1|SLEB
OG0005945	LOC108597446|XP_017839500.1|DBUS	LOC115634712|XP_030388455.1|SLEB
OG0005946	LOC108596315|XP_017837412.1|DBUS	LOC115630186|XP_030382616.1|SLEB, LOC115620157|XP_030369145.1|SLEB
OG0005947	LOC108597121|XP_033148923.1|DBUS	LOC115625558|XP_030376514.1|SLEB
OG0005948	LOC108599176|XP_017841452.2|DBUS	LOC115628334|XP_030380257.1|SLEB
OG0005949	LOC108599141|XP_017841418.1|DBUS	LOC115632710|XP_030385812.1|SLEB
OG0005950	LOC108602886|XP_017846679.1|DBUS	LOC115631689|XP_030384371.1|SLEB
OG0005951	LOC108600684|XP_017843881.1|DBUS	LOC115632403|XP_030385398.1|SLEB
OG0005952	LOC108608007|XP_017854659.1|DBUS	LOC115631688|XP_030384369.1|SLEB
OG0005953	LOC108599476|XP_017841809.1|DBUS	LOC115628594|XP_030380639.1|SLEB
OG0005954	LOC108608519|XP_017855410.2|DBUS	LOC115628588|XP_030380631.1|SLEB
OG0005955	LOC108603874|XP_017848535.1|DBUS	LOC115623374|XP_030373529.1|SLEB
OG0005956	LOC108596998|XP_033151006.1|DBUS	LOC115634707|XP_030388447.1|SLEB
OG0005957	LOC108604535|XP_017849539.1|DBUS	LOC115624041|XP_030374478.1|SLEB
OG0005958	LOC108603960|XP_017848650.1|DBUS, LOC108606671|XP_017852493.1|DBUS	LOC115624029|XP_030374466.1|SLEB
OG0005959	LOC108598753|XP_017840981.1|DBUS	LOC115625880|XP_030376957.1|SLEB
OG0005960	LOC108606464|XP_017852076.1|DBUS	LOC115627131|XP_030378564.1|SLEB, LOC115630745|XP_030383259.1|SLEB
OG0005961	LOC108597719|XP_017839899.1|DBUS	LOC115631876|XP_030384588.1|SLEB
OG0005962	LOC108595868|XP_017836649.1|DBUS	LOC115624909|XP_030375617.1|SLEB
OG0005964	LOC108596386|XP_017837546.1|DBUS	LOC115632093|XP_030384932.1|SLEB
OG0005965	LOC108595994|XP_017836770.1|DBUS	LOC115633883|XP_030387247.1|SLEB
OG0005966	LOC108597343|XP_017839337.1|DBUS	LOC115629744|XP_030382138.1|SLEB
OG0005967	LOC108596582|XP_017837993.1|DBUS	LOC115634757|XP_030388509.1|SLEB
OG0005968	LOC108595172|XP_017835836.1|DBUS	LOC115628424|XP_030380375.1|SLEB
OG0005969	LOC108596753|XP_017838321.1|DBUS	LOC115633340|XP_030386637.1|SLEB
OG0005970	LOC108598418|XP_017840534.1|DBUS	LOC115632233|XP_030385153.1|SLEB
OG0005971	LOC108596059|XP_017836943.1|DBUS	LOC115633677|XP_030386991.1|SLEB
OG0005972	LOC108599971|XP_017842724.1|DBUS	LOC115628188|XP_030380034.1|SLEB
OG0005973	LOC108599125|XP_017841404.1|DBUS	LOC115622582|XP_030372433.1|SLEB
OG0005974	LOC108599670|XP_017842140.1|DBUS	LOC115624558|XP_030375145.1|SLEB
OG0005975	LOC108599972|XP_017842730.1|DBUS	LOC115632663|XP_030385756.1|SLEB, LOC115630024|XP_030382520.1|SLEB
OG0005976	LOC108601906|XP_017845371.1|DBUS	LOC115624063|XP_030374509.1|SLEB
OG0005977	LOC108595021|XP_017835644.1|DBUS	LOC115623108|XP_030373177.1|SLEB
OG0005978	LOC108596762|XP_017838337.1|DBUS	LOC115634532|XP_030388201.1|SLEB
OG0005979	LOC108595197|XP_017835873.1|DBUS	LOC115624688|XP_030375354.1|SLEB
OG0005980	LOC108596456|XP_017837692.1|DBUS	LOC115628146|XP_030379977.1|SLEB
OG0005981	LOC108606236|XP_017851660.1|DBUS	LOC115626711|XP_030378006.1|SLEB
OG0005983	LOC108605722|XP_017851004.1|DBUS	LOC115627339|XP_030378844.1|SLEB
OG0005984	LOC108606928|XP_017852966.1|DBUS	LOC115627063|XP_030378469.1|SLEB
OG0005985	LOC108605073|XP_033150300.1|DBUS	LOC115626962|XP_030378337.1|SLEB
OG0005986	LOC108606325|XP_017851833.1|DBUS	LOC115629854|XP_030382296.1|SLEB
OG0005987	LOC108605472|XP_017850648.1|DBUS	LOC115629532|XP_030381868.1|SLEB
OG0005988	LOC108597128|XP_017839001.2|DBUS	LOC115624737|XP_030375422.1|SLEB
OG0005989	LOC108597143|XP_017839024.1|DBUS	LOC115631713|XP_030384404.1|SLEB
OG0005990	LOC108596378|XP_017837537.1|DBUS	LOC115634554|XP_030388230.1|SLEB, LOC115627594|XP_030379177.1|SLEB
OG0005991	LOC108595474|XP_017836213.1|DBUS	LOC115634331|XP_030387848.1|SLEB
OG0005992	LOC108600493|XP_017843615.1|DBUS	LOC115622936|XP_030372926.1|SLEB
OG0005993	LOC108600494|XP_017843616.1|DBUS	LOC115622426|XP_030372222.1|SLEB
OG0005994	LOC108598477|XP_017840615.1|DBUS	LOC115626032|XP_030377143.1|SLEB, LOC115628160|XP_030379992.1|SLEB
OG0005997	LOC108595147|XP_017835802.1|DBUS	LOC115629916|XP_030382382.1|SLEB, LOC115629156|XP_030381391.1|SLEB
OG0005998	LOC108598878|XP_017841128.2|DBUS	LOC115632543|XP_030385618.1|SLEB
OG0005999	LOC108604748|XP_017849824.1|DBUS	LOC115628276|XP_030380165.1|SLEB
OG0006000	LOC108597361|XP_017839373.1|DBUS	LOC115631788|XP_030384489.1|SLEB
OG0006001	LOC108601091|XP_017844488.1|DBUS	LOC115622345|XP_030372117.1|SLEB
OG0006002	LOC108595114|XP_017835762.1|DBUS	LOC115631768|XP_030384467.1|SLEB
OG0006003	LOC108598472|XP_017840608.1|DBUS	LOC115624672|XP_030375329.1|SLEB
OG0006005	LOC108597632|XP_017839766.1|DBUS	LOC115633775|XP_030387109.1|SLEB
OG0006006	LOC108595424|XP_017836142.1|DBUS	LOC115624730|XP_030375416.1|SLEB
OG0006007	LOC108595078|XP_017835716.1|DBUS	LOC115624624|XP_030375238.1|SLEB
OG0006008	LOC108608458|XP_017855327.1|DBUS	LOC115631979|XP_030384740.1|SLEB
OG0006009	LOC108600063|XP_017842904.1|DBUS	LOC115630064|XP_030382557.1|SLEB
OG0006010	LOC108598178|XP_033149597.1|DBUS	LOC115624956|XP_030375669.1|SLEB
OG0006011	LOC108599485|XP_017841820.2|DBUS	LOC115632310|XP_030385271.1|SLEB
OG0006012	LOC108598143|XP_033150619.1|DBUS	LOC115622370|XP_030372147.1|SLEB
OG0006013	LOC108594902|XP_017835529.1|DBUS	LOC115625990|XP_030377134.1|SLEB
OG0006014	LOC108598891|XP_017841140.1|DBUS	LOC115622821|XP_030372756.1|SLEB
OG0006015	LOC108595969|XP_017836745.1|DBUS	LOC115627062|XP_030378472.1|SLEB
OG0006016	LOC108595472|XP_017836211.1|DBUS	LOC115634329|XP_030387846.1|SLEB
OG0006017	LOC108596093|XP_017837002.1|DBUS	LOC115624608|XP_030375218.1|SLEB
OG0006018	LOC108596404|XP_017837579.1|DBUS	LOC115622123|XP_030371839.1|SLEB
OG0006019	LOC108597479|XP_017839543.1|DBUS	LOC115633766|XP_030387100.1|SLEB
OG0006020	LOC108600846|XP_017844134.1|DBUS	LOC115625643|XP_030376634.1|SLEB
OG0006021	LOC108601078|XP_033150614.1|DBUS	LOC115624633|XP_030375252.1|SLEB
OG0006022	LOC108594310|XP_017834944.1|DBUS	LOC115625945|XP_030377041.1|SLEB
OG0006023	LOC108603793|XP_017848378.1|DBUS	LOC115623473|XP_030373699.1|SLEB
OG0006024	LOC108605487|XP_017850672.1|DBUS	LOC115626846|XP_030378204.1|SLEB
OG0006025	LOC108596696|XP_033148964.1|DBUS	LOC115624513|XP_030375085.1|SLEB
OG0006026	LOC108602018|XP_017845510.1|DBUS	LOC115621736|XP_030371327.1|SLEB
OG0006027	LOC108597081|XP_017838905.1|DBUS	LOC115628148|XP_030379983.1|SLEB
OG0006028	LOC108595187|XP_017835854.1|DBUS, LOC108594939|XP_033149084.1|DBUS	LOC115628557|XP_030380582.1|SLEB
OG0006029	LOC108595475|XP_017836214.1|DBUS	LOC115624885|XP_030375595.1|SLEB
OG0006030	LOC108604424|XP_017849382.1|DBUS	LOC115623607|XP_030373884.1|SLEB
OG0006031	LOC108595167|XP_017835828.1|DBUS	LOC115628201|XP_030380058.1|SLEB
OG0006032	LOC108606545|XP_033150502.1|DBUS	LOC115628069|XP_030379895.1|SLEB
OG0006033	LOC108596094|XP_017837003.1|DBUS	LOC115622771|XP_030372687.1|SLEB
OG0006034	LOC108601447|XP_017844834.1|DBUS	LOC115620344|XP_030369405.1|SLEB
OG0006035	LOC108596408|XP_017837588.1|DBUS	LOC115624418|XP_030375013.1|SLEB
OG0006036	LOC108607613|XP_017854015.1|DBUS	LOC115626062|XP_030377174.1|SLEB
OG0006037	LOC108597455|XP_017839509.1|DBUS	LOC115632398|XP_030385392.1|SLEB
OG0006038	LOC108601785|XP_017845200.1|DBUS	LOC115623482|XP_030373711.1|SLEB
OG0006039	LOC108597415|XP_017839454.1|DBUS	LOC115624660|XP_030375300.1|SLEB
OG0006040	LOC108595208|XP_017835885.1|DBUS	LOC115627651|XP_030379255.1|SLEB
OG0006041	LOC108607007|XP_017853076.1|DBUS	LOC115627030|XP_030378419.1|SLEB
OG0006042	LOC108596633|XP_017838076.1|DBUS	LOC115634687|XP_030388410.1|SLEB
OG0006043	LOC108598358|XP_017840465.1|DBUS	LOC115622253|XP_030372012.1|SLEB
OG0006044	LOC108606956|XP_017853002.1|DBUS	LOC115627020|XP_030378405.1|SLEB
OG0006045	LOC108595156|XP_017835815.1|DBUS	LOC115624873|XP_030375578.1|SLEB
OG0006046	LOC108596449|XP_017837685.1|DBUS	LOC115631675|XP_030384351.1|SLEB
OG0006047	LOC108600105|XP_017842964.2|DBUS	LOC115622628|XP_030372495.1|SLEB
OG0006048	LOC108598484|XP_017840628.1|DBUS	LOC115622673|XP_030372547.1|SLEB
OG0006049	LOC108606517|XP_017852178.1|DBUS	LOC115621838|XP_030371509.1|SLEB
OG0006050	LOC108603964|XP_017848654.1|DBUS	LOC115621770|XP_030371377.1|SLEB
OG0006051	LOC108599342|XP_017841634.1|DBUS, LOC108606707|XP_017852575.1|DBUS	LOC115629857|XP_030382301.1|SLEB
OG0006052	LOC108596896|XP_017838574.1|DBUS	LOC115624579|XP_030375174.1|SLEB
OG0006053	LOC108600403|XP_017843444.1|DBUS	LOC115628675|XP_030380708.1|SLEB
OG0006054	LOC108607403|XP_033150524.1|DBUS	LOC115627787|XP_030379467.1|SLEB
OG0006056	LOC108595488|XP_017836228.1|DBUS	LOC115633803|XP_030387145.1|SLEB
OG0006057	LOC108600668|XP_017843852.1|DBUS	LOC115632682|XP_030385776.1|SLEB
OG0006058	LOC108604727|XP_017849796.1|DBUS	LOC115621261|XP_030370718.1|SLEB
OG0006059	LOC108599661|XP_017842130.2|DBUS	LOC115622323|XP_030372090.1|SLEB
OG0006060	LOC108599663|XP_017842132.1|DBUS	LOC115622324|XP_030372091.1|SLEB
OG0006061	LOC108606281|XP_017851751.1|DBUS	LOC115629185|XP_030381429.1|SLEB
OG0006062	LOC108601966|XP_017845442.1|DBUS	LOC115623437|XP_030373643.1|SLEB, LOC115623438|XP_030373644.1|SLEB
OG0006063	LOC108606033|XP_017851354.2|DBUS	LOC115625913|XP_030377005.1|SLEB
OG0006064	LOC108597510|XP_017839587.1|DBUS	LOC115623239|XP_030373356.1|SLEB
OG0006065	LOC108600082|XP_017842930.2|DBUS	LOC115632439|XP_030385443.1|SLEB
OG0006066	LOC108596459|XP_017837697.1|DBUS	LOC115628413|XP_030380364.1|SLEB
OG0006067	LOC108596038|XP_017836892.1|DBUS	LOC115619985|XP_030368891.1|SLEB
OG0006068	LOC108606276|XP_017851744.1|DBUS	LOC115627412|XP_030378932.1|SLEB
OG0006069	LOC108600810|XP_017844084.1|DBUS	LOC115622250|XP_030372009.1|SLEB
OG0006070	LOC108603849|XP_017848491.1|DBUS	LOC115631684|XP_030384361.1|SLEB, LOC115623040|XP_030373077.1|SLEB
OG0006071	LOC108604444|XP_017849411.1|DBUS	LOC115620682|XP_030369908.1|SLEB
OG0006072	LOC108600084|XP_017842932.1|DBUS	LOC115633168|XP_030386441.1|SLEB
OG0006073	LOC108600982|XP_017844333.1|DBUS	LOC115632599|XP_030385684.1|SLEB
OG0006074	LOC108606926|XP_017852964.1|DBUS	LOC115626784|XP_030378110.1|SLEB
OG0006075	LOC108606930|XP_017852969.1|DBUS	LOC115628874|XP_030380988.1|SLEB
OG0006076	LOC108596780|XP_017838369.1|DBUS	LOC115634656|XP_030388373.1|SLEB
OG0006077	LOC108600570|XP_017843726.1|DBUS	LOC115620031|XP_030368996.1|SLEB
OG0006078	LOC108600481|XP_017843589.1|DBUS	LOC115621102|XP_030370504.1|SLEB
OG0006079	LOC108601028|XP_017844396.2|DBUS	LOC115634504|XP_030388130.1|SLEB
OG0006080	LOC108600017|XP_017842823.2|DBUS	LOC115634503|XP_030388127.1|SLEB
OG0006081	LOC108595200|XP_017835877.1|DBUS	LOC115625766|XP_030376797.1|SLEB
OG0006082	LOC108595306|XP_017836012.1|DBUS	LOC115633714|XP_030387038.1|SLEB
OG0006083	LOC108599881|XP_017842548.1|DBUS	LOC115620917|XP_030370278.1|SLEB
OG0006084	LOC108599622|XP_017842070.1|DBUS	LOC115622164|XP_030371894.1|SLEB
OG0006085	LOC108598552|XP_017840724.1|DBUS	LOC115624627|XP_030375241.1|SLEB
OG0006086	LOC108598335|XP_033149467.1|DBUS	LOC115624787|XP_030375485.1|SLEB
OG0006087	LOC108597107|XP_017838969.1|DBUS	LOC115622919|XP_030372906.1|SLEB
OG0006088	LOC108598752|XP_017840977.1|DBUS	LOC115632512|XP_030385563.1|SLEB
OG0006089	LOC108605680|XP_017850960.1|DBUS	LOC115627336|XP_030378841.1|SLEB
OG0006090	LOC108598554|XP_033149691.1|DBUS	LOC115622865|XP_030372810.1|SLEB
OG0006091	LOC108599177|XP_017841453.1|DBUS	LOC115622571|XP_030372410.1|SLEB
OG0006092	LOC108605655|XP_017850930.1|DBUS	LOC115629868|XP_030382320.1|SLEB
OG0006093	LOC108595988|XP_017836765.2|DBUS	LOC115633881|XP_030387245.1|SLEB
OG0006094	LOC108600203|XP_017843108.1|DBUS	LOC115622185|XP_030371935.1|SLEB
OG0006095	LOC108595065|XP_017835700.1|DBUS	LOC115624332|XP_030374828.1|SLEB
OG0006096	LOC117135040|XP_033150761.1|DBUS, LOC108596615|XP_017838046.1|DBUS	LOC115634760|XP_030388511.1|SLEB
OG0006097	LOC108600430|XP_033150611.1|DBUS	LOC115622882|XP_030372835.1|SLEB
OG0006098	LOC108608350|XP_017855184.1|DBUS	LOC115630986|XP_030383428.1|SLEB
OG0006099	LOC108595352|XP_017836065.1|DBUS	LOC115634238|XP_030387690.1|SLEB
OG0006100	LOC108595436|XP_017836155.1|DBUS	LOC115624861|XP_030375567.1|SLEB
OG0006101	LOC108600361|XP_017843386.2|DBUS, LOC117134981|XP_033150555.1|DBUS	LOC115631494|XP_030384114.1|SLEB
OG0006102	LOC108594955|XP_017835577.1|DBUS	LOC115623124|XP_030373193.1|SLEB
OG0006103	LOC108605065|XP_017850121.1|DBUS	LOC115626965|XP_030378339.1|SLEB
OG0006104	LOC108605600|XP_017850866.1|DBUS	LOC115629664|XP_030382039.1|SLEB
OG0006105	LOC108604970|XP_017850029.1|DBUS	LOC115629637|XP_030381999.1|SLEB
OG0006106	LOC108600951|XP_017844286.1|DBUS	LOC115624703|XP_030375378.1|SLEB
OG0006107	LOC108597618|XP_017839747.1|DBUS	LOC115620047|XP_030369028.1|SLEB
OG0006108	LOC108606890|XP_017852904.1|DBUS	LOC115627772|XP_030379430.1|SLEB
OG0006109	LOC108599886|XP_017842555.1|DBUS	LOC115632286|XP_030385239.1|SLEB
OG0006110	LOC108598508|XP_033149516.1|DBUS	LOC115627694|XP_030379300.1|SLEB
OG0006111	LOC108595182|XP_017835849.1|DBUS	LOC115627745|XP_030379384.1|SLEB
OG0006112	LOC108596774|XP_017838362.1|DBUS	LOC115633624|XP_030386916.1|SLEB
OG0006113	LOC108598659|XP_017840859.1|DBUS	LOC115632419|XP_030385418.1|SLEB
OG0006114	LOC108603903|XP_017848573.1|DBUS	LOC115620676|XP_030369901.1|SLEB
OG0006115	LOC108597767|XP_017839968.1|DBUS	LOC115631200|XP_030383750.1|SLEB
OG0006116	LOC108597281|XP_017839237.1|DBUS	LOC115633843|XP_030387193.1|SLEB
OG0006117	LOC108597014|XP_017838783.1|DBUS	LOC115630836|XP_030383346.1|SLEB
OG0006118	LOC108596056|XP_017836939.1|DBUS	LOC115623486|XP_030373720.1|SLEB
OG0006119	LOC108596430|XP_017837644.1|DBUS	LOC115627887|XP_030379636.1|SLEB
OG0006120	LOC108595534|XP_017836278.1|DBUS	LOC115626803|XP_030378132.1|SLEB
OG0006121	LOC108598908|XP_017841227.2|DBUS	LOC115624712|XP_030375395.1|SLEB
OG0006122	LOC108607411|XP_017853684.1|DBUS	LOC115627808|XP_030379497.1|SLEB
OG0006123	LOC108596675|XP_017838175.1|DBUS	LOC115627615|XP_030379210.1|SLEB
OG0006124	LOC108602218|XP_017845753.1|DBUS	LOC115625497|XP_030376416.1|SLEB
OG0006125	LOC108600472|XP_017843575.2|DBUS	LOC115622503|XP_030372311.1|SLEB
OG0006126	LOC108600477|XP_017843583.1|DBUS	LOC115623275|XP_030373413.1|SLEB
OG0006127	LOC108600462|XP_017843545.2|DBUS	LOC115624566|XP_030375155.1|SLEB
OG0006128	LOC108599093|XP_017841372.2|DBUS	LOC115624997|XP_030375732.1|SLEB
OG0006129	LOC108600891|XP_017844200.2|DBUS	LOC115624623|XP_030375237.1|SLEB
OG0006130	LOC108600464|XP_017843547.1|DBUS	LOC115628172|XP_030380017.1|SLEB
OG0006132	LOC108598238|XP_017840341.2|DBUS	LOC115624789|XP_030375492.1|SLEB
OG0006133	LOC108600465|XP_017843548.1|DBUS	LOC115628173|XP_030380020.1|SLEB
OG0006134	LOC108600060|XP_017842894.2|DBUS	LOC115632542|XP_030385614.1|SLEB
OG0006135	LOC108600248|XP_033150602.1|DBUS	LOC115624514|XP_030375086.1|SLEB
OG0006136	LOC108600474|XP_017843579.1|DBUS	LOC115622504|XP_030372314.1|SLEB
OG0006137	LOC108599356|XP_017841648.1|DBUS	LOC115624924|XP_030375635.1|SLEB
OG0006138	LOC108595647|XP_017836411.1|DBUS	LOC115634181|XP_030387626.1|SLEB
OG0006139	LOC108597484|XP_017839550.1|DBUS	LOC115621976|XP_030371690.1|SLEB
OG0006140	LOC108594987|XP_017835608.1|DBUS	LOC115619952|XP_030368841.1|SLEB
OG0006141	LOC108596752|XP_017838318.1|DBUS	LOC115623703|XP_030374068.1|SLEB
OG0006142	LOC108598446|XP_017840573.1|DBUS	LOC115633785|XP_030387121.1|SLEB
